LGA_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
LGA22750,13308,22968,10558,10816,4555,1711,63901,1724,960,208,109,41,13,3052,222,279,85,67,21,7,684,1943,1244,292,174,68,17,3739,4142,1665,283,108,21,9,6229,36,21,4,0,0,0,64,48,30,7,4,0,0,86,35,11,3,0,0,0,58,4267,1727,300,114,22,6,6446,211,91,16,11,5,3,334,27,0,0,3,0,0,33,37,45,20,16,10,5,133,280,140,40,27,10,9,504,0,6,3,0,0,0,11,19795,26080,11183,11125,4661,1742,74592,15056,24493,11354,11291,4741,1829,68749,1988,910,192,77,18,11,3203,282,372,119,66,28,10,869,2271,1285,318,142,45,18,4074,4310,2027,396,147,35,3,6919,52,37,6,0,0,0,97,35,33,8,0,0,0,83,33,21,6,3,0,0,57,4431,2114,409,152,35,3,7153,281,126,17,5,0,0,430,3,0,0,0,0,0,10,24,32,20,8,0,3,86,306,163,37,22,3,3,527,5,9,6,0
LGA22830,3180,6049,2902,3027,1531,669,17358,492,245,56,18,3,3,820,10,8,8,5,4,3,39,506,257,63,24,12,4,856,999,511,115,53,19,12,1703,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,3,0,0,0,0,12,1003,519,118,53,19,12,1719,217,103,14,6,0,0,347,17,3,3,3,0,0,25,9,12,11,9,3,0,41,244,127,27,16,9,0,420,0,0,0,0,0,0,0,4930,6952,3102,3117,1559,692,20359,3948,6621,3022,3055,1439,801,18889,346,201,60,35,14,3,661,21,28,10,10,0,0,64,369,232,62,44,15,4,725,1141,425,131,51,14,8,1780,5,0,0,0,0,0,5,3,0,0,0,0,0,3,7,0,0,0,0,0,7,1153,430,131,51,14,8,1796,219,98,16,7,3,3,352,0,0,0,0,0,0,4,8,10,3,4,4,0,30,230,107,19,8,10,5,383,7,4,3,0
LGA22910,1393,1955,691,605,302,129,5075,38,35,14,3,0,3,95,0,0,0,0,0,0,0,38,35,14,3,0,3,95,96,20,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,104,25,0,0,0,0,131,22,5,0,0,0,0,30,5,7,3,0,0,0,15,14,23,0,3,3,0,43,42,30,4,3,3,0,91,0,0,0,0,0,0,0,1580,2048,705,616,310,136,5387,1603,2164,696,623,276,119,5480,50,21,3,4,0,0,82,0,3,0,0,0,0,6,53,26,3,3,0,0,93,94,28,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,28,0,0,0,0,129,31,13,0,0,0,0,45,4,0,0,0,0,0,4,6,5,3,0,0,0,19,39,23,5,0,3,0,67,0,0,0,0
LGA22980,723,899,265,278,148,51,2375,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,8,62,16,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16,0,0,0,0,76,8,3,0,0,0,0,11,3,0,0,0,0,0,3,4,3,3,3,0,0,15,14,7,7,0,0,0,30,0,0,0,0,0,0,0,800,927,270,282,148,55,2480,647,845,273,273,122,50,2213,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,15,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,15,0,0,0,0,93,10,5,0,0,0,0,16,0,0,0,0,0,0,0,3,3,0,0,0,0,13,16,9,0,0,0,0,29,0,0,0,0
LGA23110,4552,7486,4286,4387,1739,806,23254,1003,730,231,133,44,12,2150,315,555,309,248,81,14,1522,1323,1284,538,377,124,30,3675,1533,799,216,90,30,3,2674,46,31,11,3,0,0,94,132,42,19,9,3,0,196,47,22,10,5,3,0,87,1752,891,249,107,34,3,3044,73,21,3,0,0,0,96,0,3,0,0,0,0,4,28,33,12,9,4,8,99,100,58,18,13,4,7,207,0,0,0,0,0,0,3,7726,9725,5101,4884,1898,851,30184,4816,7650,4272,4505,1726,813,23775,800,669,226,155,40,13,1890,372,771,364,348,102,28,1991,1166,1438,587,500,142,41,3876,1578,870,258,127,32,17,2877,113,70,26,9,3,0,222,101,29,13,10,7,3,159,12,0,3,0,0,0,15,1800,972,304,145,40,15,3281,71,28,3,0,0,0,105,0,0,0,0,0,0,3,32,31,17,12,4,0,99,111,59,24,12,4,0,203,3,4,0,0
LGA23190,1364,2401,910,969,433,161,6240,176,79,11,3,0,0,272,3,5,0,0,0,0,16,184,85,10,10,0,0,288,397,137,16,8,0,4,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,13,405,137,16,13,0,4,573,22,7,0,0,0,0,35,0,3,0,5,0,0,5,6,3,0,3,0,0,14,25,15,3,8,0,0,53,0,0,0,0,0,0,0,1983,2645,945,993,436,160,7160,1627,2540,963,942,456,158,6680,246,98,16,12,0,0,369,11,8,3,0,0,0,22,250,103,18,12,3,0,392,365,118,22,6,3,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,370,118,22,6,3,0,517,23,9,0,0,0,0,28,0,3,0,0,0,0,5,0,0,0,0,0,0,9,23,9,5,3,0,3,44,0,0,0,0
LGA23270,5216,10630,7592,9198,4681,2614,39930,655,694,428,436,235,150,2592,134,262,182,213,85,73,949,795,952,611,642,323,220,3542,828,522,230,134,46,32,1791,3,7,3,3,0,0,10,8,3,8,0,3,0,22,16,25,10,6,3,0,56,852,553,252,144,51,30,1882,197,56,15,9,0,0,284,0,4,0,0,0,0,3,7,9,8,11,6,3,31,204,64,26,24,4,3,319,0,0,0,0,3,0,5,7066,12201,8473,10007,5062,2871,45677,6395,12156,8724,9979,4956,3217,45428,666,747,506,524,301,160,2900,262,354,289,272,177,142,1495,936,1105,793,791,476,301,4400,917,608,244,139,55,26,1986,22,19,8,7,5,4,67,26,24,12,17,0,0,75,4,9,3,0,0,0,16,969,651,265,164,58,30,2141,167,26,3,4,0,0,204,0,0,0,0,0,0,0,19,9,5,6,3,4,45,188,41,8,10,3,4,250,4,10,0,6
LGA23350,1023,1811,767,823,367,157,4947,66,25,0,3,0,0,94,0,0,0,0,0,0,0,69,25,0,3,0,0,99,124,39,12,5,0,0,180,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,133,43,12,5,0,0,193,22,14,4,3,0,0,43,8,6,3,0,0,0,17,12,8,4,3,0,0,27,42,25,9,5,0,0,87,0,0,0,0,0,0,0,1263,1898,787,837,373,161,5327,1149,2058,746,784,350,149,5234,75,39,10,4,0,0,132,0,3,0,0,0,0,4,75,43,10,5,0,0,137,113,33,9,5,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,33,9,5,0,0,156,27,8,3,0,0,0,36,8,0,0,0,0,0,8,13,12,9,4,0,0,36,49,18,9,7,0,0,81,0,0,0,0
LGA23430,5979,11003,6467,7491,2933,993,34867,2760,1985,577,317,79,28,5739,518,793,349,244,60,18,1988,3281,2780,925,558,140,42,7731,3921,2340,673,322,72,23,7346,80,57,8,4,0,0,145,64,50,12,3,0,0,130,21,22,3,0,0,0,43,4083,2461,695,330,72,27,7665,236,45,7,7,0,0,302,5,0,0,0,0,0,8,45,41,21,13,9,0,133,289,91,34,17,10,0,444,3,5,0,0,0,0,4,13636,16337,8120,8395,3162,1069,50711,6345,10965,6611,7921,3012,1025,35880,2589,2173,746,503,110,33,6156,692,1115,531,405,123,43,2898,3276,3286,1280,904,235,71,9049,3713,2489,785,361,93,32,7478,110,91,21,9,0,0,231,169,101,32,20,3,0,333,23,5,0,3,3,0,38,4010,2691,846,398,98,35,8078,225,40,14,0,3,0,288,0,0,0,0,0,0,9,52,37,25,12,9,3,134,278,80,37,7,8,4,421,3,7,0,0
LGA23670,6133,12929,8208,10274,4424,1612,43582,1732,1172,257,113,32,6,3308,171,216,86,64,13,7,564,1904,1387,346,175,41,12,3865,1186,714,245,103,31,10,2280,3,3,0,0,0,0,10,3,0,3,0,0,0,17,28,10,3,0,0,0,43,1219,726,250,104,31,9,2353,111,33,6,6,0,3,156,8,3,0,0,0,0,18,10,16,8,13,10,3,56,126,53,17,15,8,7,225,0,0,0,0,0,0,0,9382,15099,8815,10577,4511,1638,50022,6907,13813,8813,10088,4180,1591,45397,1793,1226,287,164,44,13,3519,218,329,188,125,23,4,895,2011,1554,476,291,69,16,4413,814,572,203,88,27,4,1704,34,39,13,3,0,0,91,106,78,18,12,3,0,214,32,9,3,0,3,0,43,976,696,232,107,34,4,2054,117,29,3,0,0,0,149,0,0,0,0,0,0,0,6,9,11,11,0,3,31,123,37,11,8,0,3,183,3,5,0,0
LGA23810,5146,8345,3681,3680,1642,644,23145,499,159,41,13,13,0,724,19,14,8,0,0,0,45,522,178,46,12,8,0,770,1525,536,77,33,18,0,2190,9,0,0,0,0,0,12,0,0,0,0,0,0,7,9,9,0,0,0,0,21,1545,546,82,33,18,0,2223,70,24,8,4,0,0,110,3,4,0,0,0,0,13,12,7,5,3,0,0,26,83,39,9,6,4,0,147,3,0,0,0,0,0,3,7295,9103,3828,3734,1674,642,26282,5676,8865,3878,3540,1505,698,24162,467,263,79,76,24,3,917,17,16,12,8,4,3,58,487,278,89,80,35,6,972,1765,582,111,41,8,3,2509,11,3,0,0,0,0,14,0,0,0,0,0,0,0,9,4,0,0,0,0,12,1776,592,111,46,8,3,2539,148,71,4,0,3,0,230,10,9,3,3,3,0,22,5,5,3,0,0,0,16,160,87,8,3,4,0,269,0,0,3,3
LGA23940,839,1138,388,316,182,89,2957,13,3,0,0,0,0,14,0,0,0,0,0,0,0,13,7,0,0,0,0,15,57,10,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,0,0,0,0,75,34,6,0,5,0,0,46,3,3,0,0,0,0,9,0,11,0,0,0,0,15,43,21,3,5,0,0,72,0,0,0,0,0,0,0,952,1174,390,320,189,94,3111,878,1169,318,286,163,73,2885,5,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,36,9,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,51,30,12,0,0,0,0,43,11,4,0,0,0,0,15,14,14,0,3,0,3,33,59,23,3,3,0,3,88,0,0,0,0
LGA24130,2099,4154,2086,2472,1165,433,12413,85,64,15,12,6,3,186,0,8,4,4,0,0,20,92,69,22,14,6,3,207,244,102,11,5,0,0,369,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,9,255,106,11,5,3,0,379,45,16,3,7,0,0,65,0,0,0,0,0,0,5,7,10,5,0,0,3,19,53,25,11,3,0,3,90,0,0,0,3,0,0,3,2495,4359,2122,2498,1179,442,13094,2491,4766,2207,2663,1245,467,13836,78,48,14,6,3,0,151,9,14,7,3,0,0,33,93,60,19,6,4,0,183,274,103,23,11,3,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,279,106,23,11,3,0,416,22,11,0,0,0,0,29,3,3,0,0,0,0,14,9,14,9,3,0,0,40,34,23,16,6,0,0,77,0,0,0,0
LGA24210,4135,10156,5968,7139,3154,1116,31673,927,817,295,185,50,16,2294,314,540,278,224,55,25,1440,1236,1357,572,407,99,47,3728,773,550,203,130,35,11,1710,59,41,8,0,0,0,115,68,51,3,3,0,0,128,17,5,3,0,0,0,17,919,651,219,136,35,11,1973,13,3,0,3,0,0,20,3,0,0,0,0,0,4,12,11,3,0,0,0,31,22,15,3,3,0,0,55,11,5,0,0,0,0,17,6325,12193,6769,7693,3291,1168,37443,4442,10356,5977,7015,3046,1049,31885,948,792,282,150,43,13,2228,437,767,449,409,112,46,2209,1376,1562,734,558,152,55,4438,645,536,259,147,43,20,1654,118,88,31,12,0,0,240,156,117,44,21,7,3,343,11,14,0,0,0,0,25,925,749,328,181,55,20,2264,11,3,0,0,0,0,12,0,0,0,0,0,0,0,10,7,4,3,0,0,27,25,13,4,3,0,0,42,0,0,0,0
LGA24250,677,1032,331,296,132,52,2512,14,7,0,0,0,0,24,0,0,0,0,0,0,3,18,7,0,0,0,0,30,69,37,7,3,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,37,7,3,0,0,122,11,10,3,0,0,0,30,7,3,0,0,0,0,8,3,0,0,0,0,0,5,21,13,3,5,0,0,46,0,0,0,0,0,0,0,781,1090,339,305,131,47,2702,738,1137,319,313,148,67,2719,111,54,10,7,0,0,181,0,4,0,0,0,0,7,111,57,10,7,0,0,185,28,8,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,48,10,4,0,0,0,0,16,0,4,0,0,0,0,4,3,0,0,3,0,0,10,17,7,3,3,0,0,30,0,0,0,0
LGA24330,3800,5402,2886,2537,951,604,16177,643,468,180,112,42,30,1479,337,638,340,242,88,44,1679,979,1102,516,353,135,76,3162,1891,1101,393,183,60,28,3656,288,288,109,50,12,0,743,171,77,29,5,5,0,284,21,4,5,3,0,0,35,2366,1460,543,240,83,33,4722,0,6,0,0,0,0,11,3,0,0,0,0,0,3,27,47,16,11,12,7,125,31,52,16,13,12,7,134,0,0,0,0,0,0,0,7180,8020,3963,3140,1173,716,24195,3530,5129,3169,2922,1094,646,16490,579,479,258,135,66,40,1555,438,885,498,366,101,54,2332,1018,1365,758,497,169,95,3890,1738,1293,525,281,93,48,3979,464,344,122,50,17,4,1002,403,349,116,27,14,8,914,15,4,6,0,0,0,26,2620,1993,775,361,124,61,5923,3,6,0,0,0,0,11,0,0,0,0,0,0,0,27,29,22,17,0,4,98,26,30,22,18,0,4,109,12,11,4,3
LGA24410,4976,9291,5001,5851,2633,856,28607,2308,1439,369,163,47,16,4336,144,168,66,39,6,4,430,2451,1605,434,201,53,14,4763,1498,932,268,120,42,12,2874,27,20,7,3,0,0,61,3,0,0,0,0,0,4,22,6,0,3,0,0,39,1551,967,279,120,38,12,2968,9,0,4,3,0,0,14,11,0,0,0,0,0,13,9,9,13,8,3,3,44,30,15,13,8,3,3,72,0,0,0,0,0,0,3,9010,11877,5726,6184,2725,885,36416,5322,9534,5267,6018,2609,939,29690,3112,2068,622,277,74,32,6180,173,249,125,83,21,7,656,3284,2316,744,361,96,44,6839,734,452,181,84,25,3,1478,88,97,31,3,0,0,224,37,18,19,4,0,0,72,10,5,3,9,3,0,30,870,579,227,99,34,3,1801,5,0,0,0,0,0,9,0,0,0,0,0,0,0,14,14,9,3,0,4,40,21,16,9,3,0,4,50,0,3,0,0
LGA24600,387,621,293,255,78,40,1672,683,833,301,148,46,11,2027,924,1643,792,554,205,77,4199,1608,2479,1101,703,247,84,6222,620,602,172,78,19,9,1498,1994,1733,426,153,24,11,4335,7312,7488,1792,671,185,114,17558,25,8,3,0,0,0,43,9952,9827,2394,906,229,124,23431,3,3,0,0,0,0,4,99,0,0,0,0,0,104,18,34,23,11,3,0,84,121,39,21,8,3,0,192,0,0,0,0,0,0,0,12062,12965,3807,1876,553,250,31515,421,722,397,301,141,46,2025,678,855,380,225,55,8,2206,971,1663,899,660,192,72,4456,1649,2516,1280,886,246,86,6667,964,1101,318,120,21,8,2531,2100,2012,570,175,33,23,4910,10008,9811,2644,876,220,143,23701,7,8,3,0,0,0,19,13078,12934,3535,1171,274,168,31161,7,0,0,0,0,0,7,0,0,0,0,0,0,0,32,32,7,10,3,3,86,37,32,7,10,3,3,91,8,10,3,13
LGA24650,3052,6475,4701,5445,2407,1105,23180,341,304,103,82,26,16,866,61,123,51,42,12,3,279,400,426,152,122,36,19,1148,368,249,64,22,8,5,719,4,3,0,0,0,0,8,5,4,0,0,0,0,12,3,3,0,0,0,0,12,385,260,71,22,8,5,745,70,24,0,4,0,0,96,0,0,0,0,0,0,9,3,6,0,4,0,0,15,71,28,3,4,4,0,114,0,0,0,0,0,0,0,3905,7191,4925,5589,2453,1125,25186,4448,8694,6294,7304,3273,1569,31580,606,599,218,211,73,31,1738,131,234,135,117,32,20,667,740,831,360,333,103,51,2407,404,246,98,56,19,8,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,409,248,98,56,19,9,844,88,24,3,0,0,0,121,3,0,0,0,0,0,0,4,0,7,4,0,0,13,100,26,10,5,0,0,134,0,3,0,0
LGA24780,3088,5447,2486,2567,1310,589,15487,568,330,61,31,3,0,1002,12,17,8,3,0,0,39,580,349,70,38,7,3,1042,957,404,95,24,16,4,1491,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,5,3,0,0,0,24,965,415,96,23,16,3,1519,208,106,16,9,3,3,343,27,10,0,3,0,0,39,3,21,4,15,6,0,50,244,133,23,22,7,4,429,0,0,0,0,0,0,3,4876,6341,2677,2651,1338,596,18486,3733,5873,2533,2449,1241,576,16414,571,259,59,27,18,0,935,29,31,11,3,0,0,69,599,289,69,33,18,0,1005,934,363,110,39,12,0,1465,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,9,938,369,112,39,12,0,1479,190,73,14,10,0,0,289,9,0,0,0,0,0,12,17,22,8,0,3,0,45,214,96,17,11,4,0,344,5,0,0,0
LGA24850,1678,3157,1639,1810,928,425,9630,84,53,10,7,0,0,161,9,12,7,3,0,0,34,92,68,17,6,4,0,189,283,100,22,12,4,0,425,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,10,288,102,25,12,4,0,429,50,21,7,3,0,0,83,0,9,0,0,0,3,12,4,6,3,3,4,0,19,55,37,7,10,4,3,110,0,0,0,0,0,0,0,2106,3364,1689,1843,933,424,10370,1977,3617,1774,1979,970,439,10763,174,137,46,27,14,9,411,8,20,8,8,3,3,46,182,157,50,36,18,16,464,269,124,41,17,3,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,277,123,41,18,5,0,463,70,17,0,0,0,0,85,12,3,0,0,0,0,18,5,4,8,3,0,0,19,83,25,10,3,3,0,122,0,0,0,0
LGA24900,1866,3571,1198,1223,711,355,8920,150,82,7,4,0,3,248,0,3,0,0,0,0,6,150,87,13,4,0,3,256,475,206,30,14,5,3,725,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,477,208,30,14,9,3,738,105,53,0,10,3,0,171,10,3,0,0,0,0,17,3,19,3,5,4,0,32,122,73,3,15,6,0,217,0,0,0,0,0,0,3,2616,3942,1237,1250,725,365,10133,2221,3805,1272,1172,677,357,9500,177,91,21,5,0,0,293,9,3,3,0,0,0,16,184,96,26,6,0,0,310,502,193,27,10,4,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,193,27,10,4,0,737,102,50,3,0,0,0,160,3,0,0,0,0,0,8,11,4,3,4,3,0,22,121,55,9,3,5,0,189,3,10,0,0
LGA24970,7399,15167,8703,9391,3518,1355,45538,1561,1477,582,404,101,34,4154,237,434,312,261,82,24,1348,1791,1910,897,658,182,60,5499,1873,1795,846,543,144,46,5258,70,122,29,24,5,0,246,62,37,8,5,4,0,111,28,17,3,0,0,0,53,2029,1972,892,575,154,49,5673,9,11,3,3,4,0,29,3,6,3,3,3,0,14,32,15,15,8,6,3,91,42,29,22,13,12,3,134,0,3,0,0,0,0,3,11265,19082,10511,10644,3870,1469,56850,7830,14750,8815,9953,3632,1465,46448,1562,1400,740,504,125,52,4380,385,772,587,520,167,62,2500,1946,2175,1334,1028,289,109,6883,1678,1686,884,579,192,64,5090,126,186,55,17,0,0,393,140,133,42,19,0,0,331,41,38,9,10,3,0,106,1985,2050,992,632,197,69,5922,3,0,0,0,0,0,4,0,0,0,0,0,0,0,17,36,19,12,4,3,91,17,35,19,12,4,3,89,12,3,11,5
