LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA33620,26,9,6,0,3,40,106,14,6,3,0,129,814,185,99,34,7,1143,3145,1230,1040,345,154,5912,1182,612,803,524,315,3441,91,25,19,8,8,143,5362,2070,1981,907,486,10808,4,3,0,0,0,3,9,0,3,0,0,10,93,20,3,0,3,120,107,35,24,12,5,189,37,18,22,16,9,95,3,0,0,0,0,3,250,71,47,31,19,419,0,0,0,0,0,0,10,0,0,0,0,11,65,25,3,0,0,89,17,5,6,3,0,31,12,0,3,3,0,17,3,0,0,0,0,6,106,36,14,7,3,164,14,3,0,3,0,20,45,0,0,0,3,44,35,11,10,0,0,56,21,8,7,0,5,50,10,0,5,3,3,22,0,3,0,0,0,4,131,29,23,10,11,205,9,11,3,0,0,20,5851,2215,2072,957,509,11607,16,3,3,0,0,25,118,16,8,3,0,149,816,182,93,24,11,1125,3555,1121
LGA33800,4,0,0,0,0,4,35,3,0,0,0,38,253,59,22,14,0,343,912,330,365,128,39,1774,309,161,182,134,72,850,30,5,3,0,0,37,1541,563,565,275,115,3050,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,12,3,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,26,9,4,0,0,47,3,4,3,0,0,11,4,0,0,0,0,3,3,0,0,0,0,3,40,15,4,5,0,61,8,0,0,0,0,7,9,0,0,0,0,9,4,3,3,0,0,9,4,0,3,0,0,10,6,0,0,0,0,8,3,0,0,0,0,3,35,5,3,3,0,47,3,0,0,0,0,4,1633,585,579,283,116,3190,3,3,0,0,0,3,31,3,0,0,0,37,226,68,26,8,4,326,941,337
LGA33830,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,11,16,19,9,21,26,89,13,5,4,4,12,38,0,0,0,0,0,4,32,30,20,32,36,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,32,36,150,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,15,26,13
LGA33960,7,3,5,0,4,17,71,19,20,3,3,110,1308,339,156,51,13,1877,8443,4524,3834,1278,553,18638,3298,2754,3744,2306,1523,13627,180,80,74,46,59,436,13302,7715,7832,3691,2156,34698,0,0,0,0,0,0,3,0,0,0,0,7,262,62,11,0,0,334,160,77,32,15,10,288,22,17,21,16,16,89,10,3,0,0,0,13,455,159,66,27,25,725,0,0,0,0,0,0,45,5,0,0,0,51,260,50,7,4,3,320,65,38,11,4,0,121,10,3,0,0,3,19,11,4,0,0,0,16,391,96,25,5,4,529,5,0,0,0,0,5,20,3,0,0,0,20,22,9,6,3,0,42,20,9,12,0,0,36,3,4,3,8,0,15,4,0,0,0,0,7,73,20,21,16,3,130,9,3,0,0,0,14,14233,7996,7941,3735,2186,36094,13,16,7,3,3,47,70,21,7,7,6,114,1354,356,143,38,24,1912,8497,4672
LGA33980,3,0,0,0,0,9,29,3,8,0,0,36,111,33,27,8,3,178,1016,552,676,242,54,2539,380,282,418,313,179,1571,28,7,8,3,3,53,1571,875,1131,563,239,4386,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,24,0,0,3,0,28,0,0,0,0,0,0,3,0,0,0,0,3,49,9,0,0,0,63,10,5,0,0,0,16,0,0,3,0,6,6,0,0,0,0,0,0,63,10,10,3,6,93,9,3,3,0,0,12,42,3,0,0,0,46,20,11,5,3,3,37,12,8,6,7,0,35,3,0,0,0,0,8,7,0,0,0,0,6,89,26,18,13,3,142,0,0,0,0,0,3,1755,907,1164,577,245,4650,8,0,3,0,3,14,41,3,3,0,0,54,107,34,14,3,0,163,1034,573
LGA34420,0,0,0,0,0,0,3,0,0,0,0,3,15,5,0,0,8,26,18,5,20,15,58,118,0,3,0,4,15,17,0,0,0,0,0,0,31,12,23,18,77,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,23,18,77,170,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,11
LGA34530,13,3,0,0,0,18,63,12,5,3,0,83,464,123,60,17,4,671,1745,649,595,206,75,3274,964,533,755,464,212,2935,42,16,19,5,0,88,3296,1332,1441,700,299,7066,0,0,0,0,0,0,14,0,0,0,0,14,80,7,4,0,0,94,51,16,7,3,0,77,4,0,0,3,0,10,0,0,0,0,0,0,151,23,14,6,0,201,3,0,0,0,0,6,6,0,0,0,0,11,52,8,10,4,0,72,32,8,7,4,0,42,4,0,0,0,0,11,0,0,0,0,0,0,100,14,10,9,0,138,14,0,3,0,0,15,43,0,0,0,0,46,32,13,4,0,0,52,24,5,7,0,0,45,11,3,3,8,3,26,8,0,0,0,0,10,136,29,18,9,5,196,0,0,0,0,0,0,3684,1401,1484,724,308,7595,15,0,0,0,0,17,84,10,4,3,0,107,500,124,53,10,5,701,1847,593
LGA34570,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,0,7,14,9,8,10,7,39,3,7,4,3,23,41,0,0,0,0,0,3,25,11,21,11,29,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,21,11,29,98,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0
LGA34580,6,3,0,0,0,11,63,7,0,4,0,75,400,105,48,16,6,577,2008,863,732,290,124,4030,939,564,650,504,322,2987,68,19,12,8,12,114,3476,1563,1448,824,470,7790,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,3,41,19,17,6,3,0,45,3,0,3,0,0,7,0,0,0,0,0,0,55,21,9,6,7,96,0,0,0,0,0,0,4,0,0,0,0,4,23,7,6,3,0,43,10,7,3,0,0,16,0,0,3,0,0,7,0,0,0,0,0,5,39,17,10,5,0,66,4,0,0,0,0,4,15,0,3,0,0,17,10,7,0,0,0,21,12,3,0,0,0,15,3,0,3,0,5,17,3,0,0,0,0,3,51,13,11,0,5,75,0,0,0,0,0,0,3626,1607,1475,838,480,8029,16,5,0,0,0,24,57,9,3,3,0,77,392,100,41,15,3,548,2112,784
LGA34590,15,8,11,7,6,46,114,21,8,13,3,158,1064,226,105,22,4,1429,13217,7784,6490,2194,1121,30806,6482,5665,7509,4547,3089,27290,263,141,164,83,110,755,21152,13842,14282,6862,4349,60487,3,0,0,0,0,3,29,6,0,0,0,36,1009,258,86,12,5,1374,808,442,286,91,46,1674,125,88,135,65,45,461,39,6,12,7,0,56,2012,795,519,179,105,3609,3,0,0,0,0,3,54,4,0,0,0,58,503,149,62,4,0,723,244,145,65,16,3,467,10,8,9,5,3,32,20,7,6,0,0,32,821,310,135,24,10,1312,8,4,0,0,0,12,43,4,0,0,0,53,53,16,0,0,0,72,30,7,9,3,0,48,10,6,8,7,3,24,6,0,0,0,0,10,147,36,18,8,3,215,0,0,3,0,0,5,24140,14985,14955,7081,4468,65623,27,18,5,8,13,69,112,43,19,12,5,186,1405,230,108,43,19,1806,13500,7537
LGA34710,0,0,0,0,0,0,10,0,0,0,0,15,51,11,9,0,0,69,214,108,102,43,13,486,134,85,78,64,32,381,5,0,0,0,0,7,411,198,190,112,44,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,10,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,18,0,0,0,0,0,0,444,209,192,115,44,994,0,0,0,0,0,0,5,0,0,0,0,5,69,16,15,0,0,102,200,98
LGA34770,25,3,9,0,3,38,161,45,13,4,3,234,1250,415,202,50,26,1945,5469,2778,2902,1008,338,12491,2289,1656,2352,1522,850,8678,132,51,35,12,13,239,9322,4949,5517,2606,1233,23623,0,0,0,0,0,0,16,0,0,0,0,12,214,53,11,0,0,289,240,42,41,4,3,331,28,15,30,11,7,92,12,0,0,0,0,13,511,112,88,17,11,745,3,0,0,0,0,3,79,7,0,0,0,91,659,179,56,6,0,905,180,80,45,15,5,330,8,4,15,3,0,35,22,0,0,3,0,29,956,272,123,31,15,1390,31,3,7,3,3,51,86,15,14,0,0,114,40,26,12,3,0,87,21,19,21,7,3,76,30,5,7,3,4,49,10,3,0,0,0,10,215,68,67,14,13,382,6,3,0,0,0,15,11020,5402,5794,2672,1268,26145,26,8,6,3,0,45,180,25,19,10,4,235,1334,382,221,53,18,2006,5956,2896
LGA34800,0,0,0,0,0,0,4,0,0,0,0,4,8,6,3,3,0,24,43,15,7,8,0,72,13,21,6,3,9,47,0,0,0,0,0,0,68,40,15,15,15,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,9,3,4,0,0,16,0,0,0,0,0,0,14,11,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,87,53,19,12,18,189,0,0,0,0,0,0,3,0,0,0,0,3,15,7,3,0,0,26,40,16
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,4,0,5,4,3,18,3,4,0,7,4,19,0,0,0,0,0,0,11,8,6,9,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,13,9,7,44,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,7,4,3
LGA34860,4,0,0,0,0,4,17,0,3,0,0,22,207,63,27,11,5,306,732,322,303,113,48,1518,409,231,293,191,93,1214,22,9,4,3,0,32,1386,623,629,321,145,3104,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,33,8,3,0,0,51,12,3,3,0,0,13,0,0,0,0,3,3,3,0,0,0,0,3,43,10,6,4,3,70,0,0,0,0,0,4,3,0,0,0,0,3,3,3,0,0,0,6,3,0,3,0,0,13,4,0,0,0,0,9,0,0,0,0,0,0,18,8,3,0,0,30,0,0,0,0,0,0,1457,646,638,324,150,3219,3,0,5,0,0,3,20,4,3,0,0,23,199,56,33,11,4,294,733,337
LGA34880,16,0,6,0,0,20,110,16,13,3,0,141,399,116,67,21,10,608,1096,476,456,181,78,2285,403,233,318,181,127,1266,41,10,9,6,6,67,2062,851,860,385,220,4384,0,0,0,0,0,0,5,0,0,0,0,10,9,3,0,0,0,14,10,3,0,0,5,20,0,0,0,0,3,7,0,0,0,3,0,3,20,7,4,4,6,42,0,0,0,0,0,0,3,0,0,0,0,9,52,24,5,4,3,89,6,3,0,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,62,31,10,8,11,116,6,0,0,0,0,6,17,0,0,0,0,24,5,4,0,0,0,12,14,3,3,0,0,20,12,5,3,3,0,22,3,3,0,0,0,4,59,12,11,6,4,91,0,0,0,0,0,0,2202,907,879,398,241,4631,14,4,3,3,3,33,96,24,11,3,0,131,445,121,64,15,14,663,1216,477
LGA35010,23,6,12,6,7,51,197,36,18,10,10,271,2577,601,242,51,23,3488,18348,8810,7598,2179,748,37681,11257,7889,11445,6317,3233,40137,343,131,111,53,47,682,32740,17472,19414,8612,4068,82308,0,0,0,0,0,0,73,3,3,0,0,76,1010,107,35,14,0,1164,953,441,200,75,22,1693,65,41,61,45,19,239,39,5,3,0,0,51,2132,606,300,131,48,3223,3,0,0,0,0,3,121,5,4,0,0,133,1032,159,24,10,4,1234,572,175,73,21,12,846,36,13,26,11,3,92,40,6,0,0,0,51,1806,359,130,45,19,2358,27,7,0,0,0,31,159,8,0,0,0,166,151,28,5,3,0,184,41,20,9,9,3,88,16,13,11,10,0,53,25,0,3,0,0,31,423,68,34,16,10,553,6,3,6,0,0,13,37108,18509,19882,8808,4153,88459,32,17,11,4,6,81,249,37,20,8,9,328,2651,518,249,48,24,3494,19019,8844
LGA35250,0,0,0,0,0,0,3,0,3,0,0,3,15,4,5,3,3,37,15,15,21,21,44,120,3,0,3,3,10,22,0,0,0,0,0,5,36,23,30,32,60,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,39,23,30,32,60,187,0,0,0,0,0,0,3,0,0,0,0,3,3,9,3,4,8,34,24,9
LGA35300,0,3,0,0,0,3,22,3,10,0,0,35,147,48,24,14,3,226,846,536,512,220,137,2249,240,175,256,183,134,989,27,12,17,8,12,73,1283,781,812,426,285,3580,0,0,0,0,0,3,3,3,0,0,0,10,36,16,13,3,0,65,66,31,40,9,3,149,23,23,21,17,9,93,0,0,0,0,0,0,131,71,73,31,15,320,0,0,0,0,0,0,35,3,3,0,0,47,146,44,17,5,6,227,27,24,10,7,4,75,3,0,9,9,0,18,13,0,0,3,0,13,225,79,49,20,8,380,3,0,0,0,0,9,25,0,0,0,0,31,16,9,4,0,0,29,9,3,4,3,0,25,8,0,0,0,0,7,3,0,0,0,0,3,73,16,7,3,0,101,0,0,0,0,0,0,1710,944,936,488,305,4379,0,0,0,0,0,3,28,4,3,0,0,36,157,65,29,5,7,259,830,541
LGA35600,0,0,0,0,0,3,10,0,0,3,0,18,110,31,16,3,3,154,267,119,118,35,9,553,110,71,79,57,39,355,5,0,3,4,0,19,505,216,216,103,50,1093,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,12,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,3,4,0,0,4,10,0,0,0,0,0,0,13,7,0,0,4,19,0,0,0,0,0,0,530,229,217,109,54,1145,0,0,0,0,0,3,11,3,0,3,0,20,96,24,8,5,3,131,272,116
LGA35670,0,0,0,0,0,0,4,3,0,0,0,14,8,7,6,0,0,17,14,8,19,6,26,77,5,7,9,7,18,48,3,0,0,0,3,5,32,31,36,11,51,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,15,0,0,0,0,0,0,39,32,38,11,51,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10
LGA35740,9,0,5,0,0,15,65,6,6,0,3,86,571,155,69,14,4,809,2970,1156,931,248,65,5367,1760,844,1156,572,266,4591,64,29,20,0,0,113,5450,2190,2179,831,340,10981,0,0,0,0,0,0,15,0,0,0,0,20,304,49,11,0,0,371,370,74,32,10,0,491,29,20,21,3,3,70,10,0,0,0,0,7,734,142,65,12,3,959,0,0,0,0,0,0,33,0,0,0,0,36,331,65,16,0,0,418,160,47,27,8,0,242,15,5,3,0,0,18,5,3,0,0,0,8,540,119,50,8,0,720,5,0,0,0,0,11,28,0,0,0,0,28,7,3,6,3,0,17,10,7,9,5,0,28,8,5,4,0,4,16,0,0,0,0,0,3,59,17,12,11,3,104,0,0,0,0,0,0,6783,2473,2304,860,347,12773,7,3,0,0,0,16,71,5,5,0,3,87,593,135,65,14,0,805,3171,1177
LGA35760,4,0,0,0,0,5,37,3,4,4,0,46,239,56,27,10,3,330,752,280,230,74,38,1372,343,146,176,118,67,852,18,3,0,3,3,31,1393,495,441,207,111,2641,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,4,3,0,0,28,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,27,4,3,0,0,37,7,0,0,0,0,6,17,3,3,0,0,18,6,0,3,0,0,12,11,0,0,0,3,19,3,3,0,0,4,9,0,0,0,0,0,0,47,6,7,0,5,68,0,0,0,0,0,0,1475,508,448,204,119,2754,4,3,0,0,0,4,37,3,0,0,0,41,261,65,34,5,3,363,787,257
LGA35780,0,0,0,0,0,0,11,0,0,0,0,14,13,17,13,11,12,66,35,28,35,21,45,167,13,17,19,18,45,115,4,0,0,0,0,6,79,66,71,48,99,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,8,0,0,0,0,0,0,81,70,70,48,99,375,0,0,0,0,0,0,3,0,0,0,0,3,7,4,3,3,3,21,32,32
LGA35790,0,0,0,0,0,0,3,0,3,0,0,11,20,12,7,6,4,51,9,23,29,17,65,142,3,3,5,14,63,85,3,0,4,7,4,22,34,45,52,42,133,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,7,0,0,0,0,0,0,41,42,48,42,136,322,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,16,17,16
