LGA_CODE_2016,C16_SH_Tot_NPGH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPGH_2,C16_SDRTHT_0b_NPGH_3,C16_SDRTHT_0b_NPGH_4,C16_SDRTHT_0b_NPGH_5,C16_SDRTHT_0b_NPGH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPGH_2,C16_FUA_0b_NPGH_3,C16_FUA_0b_NPGH_4,C16_FUA_0b_NPGH_5,C16_FUA_0b_NPGH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPGH_2,C16_FUA_1b_NPGH_3,C16_FUA_1b_NPGH_4,C16_FUA_1b_NPGH_5,C16_FUA_1b_NPGH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPGH_2,C16_FUA_2b_NPGH_3,C16_FUA_2b_NPGH_4,C16_FUA_2b_NPGH_5,C16_FUA_2b_NPGH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPGH_2,C16_FUA_3b_NPGH_3,C16_FUA_3b_NPGH_4,C16_FUA_3b_NPGH_5,C16_FUA_3b_NPGH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPGH_2,C16_FUA_4mb_NPGH_3,C16_FUA_4mb_NPGH_4,C16_FUA_4mb_NPGH_5,C16_FUA_4mb_NPGH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPGH_2,C16_FUA_NB_NS_NPGH_3,C16_FUA_NB_NS_NPGH_4,C16_FUA_NB_NS_NPGH_5,C16_FUA_NB_NS_NPGH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPGH_2,C16_FUA_Tot_NPGH_3,C16_FUA_Tot_NPGH_4,C16_FUA_Tot_NPGH_5,C16_FUA_Tot_NPGH_6_mor,C16_FUA_T_T,C16_OD_0b_NPGH_2,C16_OD_0b_NPGH_3,C16_OD_0b_NPGH_4,C16_OD_0b_NPGH_5,C16_OD_0b_NPGH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_T_T,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_T,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_T_T
LGA15050,0,557,0,0,0,0,0,0,3,0,0,0,0,3,40,3,0,0,0,41,30,3,0,0,0,32,0,4,0,0,0,4,8,0,0,0,0,8,74,7,0,0,0,82,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,559,83,13,4,0,662
LGA15240,0,778,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,52,36,7,0,0,0,43,0,0,0,0,0,3,3,0,0,0,0,3,99,7,0,0,0,104,0,0,0,0,0,0,6,0,0,0,0,9,76,4,0,0,0,77,12,5,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,4,101,10,0,0,0,107,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,0,0,28,7,0,0,0,0,6,920,79,21,5,0,1021
LGA15270,0,213,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,217,27,7,5,0,248
LGA15300,0,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,118,12,0,0,0,129
LGA15350,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,15,3,0,0,0,16,3,0,0,0,0,5,0,0,0,0,0,0,27,7,0,0,0,28,3,0,0,0,0,3,26,0,0,0,0,26,178,9,3,0,0,186,11,15,0,0,0,30,0,0,0,0,0,0,4,7,0,0,0,7,222,27,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,42,4,0,0,323
LGA15520,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,77,5,3,0,0,88
LGA15560,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,31
LGA15650,0,150,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,159,18,7,0,0,177
LGA15700,0,213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,220,20,6,0,0,250
LGA15750,0,111,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,9,3,0,0,130
LGA15800,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0,0,54
LGA15850,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,48
LGA15900,74,2483,0,0,0,0,0,0,14,0,0,0,0,17,333,20,0,0,0,354,180,204,30,5,0,414,11,23,32,12,7,79,15,6,0,0,0,28,557,254,60,18,4,889,3,0,0,0,0,3,41,3,0,0,0,43,400,25,0,0,0,429,70,85,12,0,0,160,9,4,6,3,0,29,17,3,0,0,0,22,532,120,22,5,0,680,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,16,3,0,0,0,22,21,6,0,0,0,30,2538,1006,355,121,89,4103
LGA15950,0,76,0,0,0,0,0,0,0,0,0,0,0,3,56,7,0,0,0,61,54,82,11,0,0,150,9,8,13,4,3,47,7,0,0,0,0,10,135,108,22,9,3,273,17,0,0,0,0,18,112,5,0,0,0,115,982,76,9,3,0,1064,140,225,19,6,0,390,3,11,3,0,0,19,35,6,0,0,0,47,1287,324,36,8,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,5,1471,451,73,22,3,2018
LGA15990,17,933,0,0,0,0,0,0,9,0,0,0,0,9,53,5,0,0,0,59,55,35,3,0,0,98,7,15,10,7,4,40,13,0,0,0,0,14,137,56,15,7,5,219,3,0,0,0,0,3,98,7,0,0,0,105,1147,131,26,12,0,1317,124,161,24,3,0,316,12,9,4,3,0,26,47,15,8,3,0,71,1427,327,62,13,0,1835,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,8,3,4,0,3,0,12,3,0,0,0,0,5,0,0,0,0,0,0,15,7,0,3,0,29,14,8,0,0,0,25,2217,597,152,59,20,3046
LGA16100,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,3,0,0,0,43
LGA16150,0,373,0,0,0,0,0,0,10,0,0,0,0,10,32,0,0,0,0,29,21,5,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,64,4,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,17,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,364,47,36,16,3,466
LGA16200,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,88,14,5,3,0,104
LGA16260,52,938,0,0,0,0,0,0,14,0,0,0,0,14,92,11,3,0,0,107,151,62,28,6,3,255,23,41,25,3,15,104,9,4,3,0,3,16,289,121,61,15,19,496,13,4,3,0,0,14,91,15,3,0,0,111,1013,212,87,28,10,1360,170,186,50,16,19,448,6,3,10,3,0,20,59,19,10,4,3,96,1351,443,163,55,33,2047,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,11,0,3,0,3,0,5,0,0,4,0,0,3,3,0,0,0,0,3,18,4,6,3,0,28,11,7,3,5,0,20,2219,750,335,128,105,3533
LGA16350,10,1128,0,0,0,0,0,0,4,0,0,0,0,6,68,4,0,0,0,69,155,36,3,0,0,189,16,0,0,4,0,25,8,0,0,0,0,8,251,38,5,4,0,298,0,0,0,0,0,0,5,0,0,0,0,6,156,10,0,0,0,168,20,4,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,5,187,16,3,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,6,10,0,0,0,0,12,1367,206,57,19,6,1656
LGA16380,0,587,0,0,0,0,0,0,3,0,0,0,0,3,59,5,0,0,0,60,56,13,0,0,0,69,7,3,0,0,0,13,10,0,0,0,0,6,126,22,6,0,0,154,0,0,0,0,0,0,11,0,0,0,0,9,125,0,0,0,0,126,18,12,0,0,0,32,3,0,0,0,0,4,3,0,0,0,0,3,166,16,0,0,0,187,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,11,0,0,0,0,11,805,104,33,6,0,950
LGA16400,0,469,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,56,12,3,0,0,67,9,0,0,0,0,6,3,0,0,0,0,3,105,11,3,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,25,7,0,0,0,0,7,560,63,12,5,0,643
LGA16490,0,263,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,54,23,15,3,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,80,17,3,0,0,99,0,0,0,0,0,0,11,0,0,0,0,11,71,12,0,0,0,81,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,92,11,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,400,63,10,3,0,470
LGA16550,75,595,0,0,0,0,0,3,5,3,0,0,0,6,89,13,5,0,3,114,80,81,11,4,0,176,25,16,37,15,11,104,16,3,3,3,0,26,215,116,59,22,20,434,18,3,0,0,0,21,192,9,0,6,0,209,2056,463,184,35,5,2741,226,601,178,60,17,1087,13,29,60,45,13,160,91,23,25,13,3,160,2590,1136,448,164,46,4382,0,0,0,0,0,0,3,0,0,0,0,3,25,6,0,0,0,32,6,12,5,0,0,24,0,3,9,3,3,13,0,0,0,0,0,0,37,28,11,3,5,81,5,4,0,0,3,15,3059,1405,616,273,146,5502
LGA16610,0,190,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,14,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,4,32,0,0,3,0,31,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,234,20,6,3,0,258
LGA16650,22,483,0,0,0,0,0,0,9,0,0,0,0,9,59,3,0,0,0,63,54,21,5,0,0,85,10,3,4,0,4,24,4,0,0,0,0,8,133,25,15,7,6,187,3,3,0,0,0,5,60,7,0,0,0,69,751,205,78,16,9,1056,83,102,53,24,23,286,5,9,8,5,5,35,42,21,5,3,0,76,951,340,143,51,30,1519,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,7,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,19,8,3,3,0,33,4,0,3,0,0,8,1389,469,218,97,67,2231
LGA16700,71,686,0,0,0,0,0,0,8,0,0,3,0,10,104,11,0,0,0,118,71,49,11,3,0,136,8,11,21,7,7,48,3,4,0,0,0,9,199,76,30,22,5,325,9,0,0,0,0,14,120,13,0,0,0,131,657,130,36,4,0,828,54,122,37,16,3,232,5,7,5,0,0,22,24,9,0,4,0,42,869,281,84,24,4,1265,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,16,7,3,0,0,0,15,1391,494,214,119,85,2303
LGA16900,0,299,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,40,44,7,0,0,0,49,3,0,3,0,0,10,9,0,0,0,0,10,102,9,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,395,41,12,4,0,460
LGA16950,3,834,0,0,0,0,0,0,4,0,0,0,0,4,43,0,0,0,0,42,35,3,0,0,0,40,3,0,0,0,0,3,3,0,0,0,0,5,89,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,11,0,0,0,0,11,4,0,0,0,0,3,0,0,0,0,0,0,29,3,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,18,4,0,0,0,0,4,876,77,23,7,3,980
LGA17000,0,122,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,18,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,156,10,8,0,0,166
LGA17040,3,159,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,8,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,4,14,8,3,0,0,26,0,0,0,0,0,0,4,0,0,0,0,4,16,3,0,0,0,18,13,6,3,0,3,23,0,0,0,0,0,0,0,0,4,0,0,4,39,9,7,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,3,0,0,0,11,192,37,17,7,4,258
LGA17080,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,7,3,0,0,100
LGA17100,21,141,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,13,12,7,3,5,0,25,8,3,0,0,0,9,3,0,0,0,3,3,25,19,4,5,3,53,3,0,0,3,0,12,14,6,3,0,0,21,292,109,88,29,13,529,44,42,32,17,15,148,5,3,0,3,5,23,25,7,3,4,4,45,387,172,123,55,38,780,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,3,4,3,0,0,11,0,0,0,0,0,3,0,3,0,0,0,5,6,6,9,4,0,26,16,3,3,0,0,21,493,230,157,80,68,1023
LGA17150,7,616,0,0,0,0,0,0,5,0,0,0,0,5,52,3,0,0,0,51,106,23,4,0,0,125,16,0,3,0,0,20,10,0,0,0,0,14,186,26,7,0,0,219,0,0,0,0,0,0,33,0,0,0,0,35,661,34,9,0,0,701,54,32,3,0,0,95,0,0,0,0,0,3,27,4,0,0,0,33,777,73,12,0,0,869,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,27,10,0,0,0,0,12,1451,209,60,8,5,1736
LGA17200,9,144,8,0,0,0,0,12,55,11,3,4,0,75,605,82,29,4,3,723,368,675,129,31,13,1214,123,166,391,148,79,904,69,38,24,10,15,160,1229,970,584,194,103,3084,136,13,9,5,0,167,1151,105,39,18,11,1325,3953,1138,734,192,127,6133,351,698,249,118,137,1551,39,34,95,55,70,288,184,78,56,23,28,367,5812,2057,1187,405,368,9836,0,0,0,0,0,0,8,3,0,0,0,13,21,8,3,0,0,36,9,21,4,0,0,37,0,4,0,3,0,9,4,0,0,3,0,5,52,32,11,3,0,96,44,18,12,3,4,87,7205,3108,1815,623,488,13239
LGA17310,12,546,0,0,0,0,0,0,4,0,0,0,0,4,57,3,3,0,0,61,16,4,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,7,81,9,3,0,3,97,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,7,0,0,0,0,9,552,81,21,11,20,678
LGA17350,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,44
LGA17400,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,62,3,0,0,0,67
LGA17420,17,458,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,44,28,6,5,3,86,12,12,3,4,14,49,3,0,0,0,0,4,78,36,9,16,16,156,0,0,0,0,0,0,0,0,0,0,0,0,47,3,3,4,3,61,25,10,3,5,6,42,0,0,0,3,3,5,0,0,0,0,0,3,75,20,7,8,12,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,461,149,48,36,45,731
