LGA_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
LGA11450,3,0,24,2590,5170,3107,4208,1849,948,17876,2464,6216,4366,5373,2554,1331,22310,453,223,78,54,28,14,839,192,189,95,76,27,11,593,640,413,176,131,50,21,1432,105,38,8,0,0,0,157,26,10,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,7,135,52,8,0,0,0,195,31,14,0,0,0,0,47,3,0,0,3,0,0,9,3,3,0,3,0,0,12,34,23,0,9,4,0,71,24,22,6,11,11,0,68,3298,6721,4564,5522,2621,1358,24084
LGA11500,3,0,19,8853,13396,8954,8858,4235,2986,47288,5408,10868,7745,8250,4031,3014,39315,1439,1196,605,414,152,87,3896,1331,1177,789,586,278,213,4378,2774,2372,1391,1008,431,298,8272,500,323,105,52,19,10,1014,146,133,47,21,6,6,359,279,355,118,43,10,3,805,12,3,4,0,0,0,24,931,818,272,123,35,19,2202,0,0,0,0,0,0,6,8,3,3,3,0,0,11,13,18,8,5,7,3,65,23,20,15,11,7,3,82,42,40,12,11,3,3,109,9180,14114,9436,9396,4510,3341,49981
LGA11520,0,0,55,6459,9653,5142,4589,1623,557,28016,1787,3326,2263,3180,1285,549,12384,272,317,210,192,52,12,1060,390,647,404,372,75,35,1919,660,965,613,567,128,49,2978,1257,1295,452,310,55,7,3381,1026,1308,648,322,70,17,3389,2188,3952,1979,1046,241,77,9488,10,3,3,0,0,0,19,4484,6563,3079,1679,367,108,16273,0,0,0,0,0,0,6,0,0,0,0,0,0,0,70,134,55,22,13,9,304,70,142,55,22,13,9,306,62,45,26,17,7,3,159,7069,11033,6027,5465,1798,710,32102
LGA11570,23,18,243,21199,27494,18732,18821,9920,6997,103166,9303,15318,10769,12529,7218,6411,61550,1375,1086,642,568,274,171,4124,2212,2974,2558,2786,1563,1100,13185,3588,4061,3196,3349,1834,1273,17305,4099,3569,2280,1768,721,364,12804,2712,2845,2027,1537,600,286,10017,1169,1615,1009,746,277,124,4945,37,38,16,17,9,6,123,8017,8074,5340,4073,1615,778,27889,5,4,0,3,0,0,12,0,0,0,0,0,0,3,140,165,118,93,47,47,608,141,165,116,97,48,53,617,125,91,60,54,51,26,406,21173,27714,19482,20093,10765,8538,107772
LGA11600,0,0,0,282,354,122,121,62,43,983,241,349,123,116,56,32,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,29,11,8,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,3,0,0,0,26,0,7,3,0,0,0,9,272,374,135,115,56,35,986
LGA11650,0,3,137,31363,40002,17371,17351,7599,3518,117206,19068,32276,15728,16771,7581,3636,95068,4945,3237,671,376,111,37,9379,2250,1933,789,481,150,41,5647,7194,5168,1461,861,263,78,15026,3362,1862,505,240,70,29,6059,701,566,160,68,20,7,1522,673,666,165,78,15,7,1606,43,21,0,8,0,0,68,4777,3111,830,386,104,42,9260,535,243,63,38,12,10,891,10,10,6,0,3,0,29,63,71,45,31,7,3,228,614,325,112,69,14,9,1150,301,140,48,32,20,10,545,31956,41023,18179,18126,7982,3781,121048
LGA11700,0,12,50,268,241,87,63,37,49,738,199,140,74,65,28,41,548,8,3,0,0,0,0,19,0,0,0,0,0,0,0,8,3,0,0,0,0,19,7,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,0,0,0,0,0,15,4,10,0,0,0,0,13,228,159,85,64,27,41,605
LGA11720,3,0,13,4343,6296,2947,2694,1320,633,18229,3725,6037,2929,2761,1326,640,17418,691,373,125,63,16,4,1260,137,50,20,11,0,0,220,828,425,142,69,17,4,1482,209,58,11,7,5,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,58,11,7,5,0,293,9,7,0,0,6,0,24,3,3,0,3,0,0,9,19,6,3,0,0,0,30,32,15,7,4,6,3,57,38,35,20,10,4,3,116,4827,6567,3108,2856,1357,648,19368
LGA11730,0,0,31,5328,7599,2546,2187,1018,575,19258,4124,7012,2271,1892,976,548,16821,453,208,29,19,3,0,710,176,132,53,20,8,0,383,629,338,82,41,13,0,1093,547,225,58,19,3,3,855,41,30,3,0,0,0,77,8,3,0,0,0,0,10,3,0,0,0,0,0,3,598,262,61,22,5,3,947,275,151,17,4,0,3,450,39,20,10,5,0,3,82,26,23,4,4,0,5,65,344,199,34,15,8,7,600,48,61,14,9,9,0,145,5736,7871,2460,1970,1002,563,19605
LGA11750,0,0,6,527,592,212,217,117,61,1721,392,537,183,202,106,53,1481,14,8,0,0,0,0,22,0,0,0,0,0,0,0,14,8,0,0,0,0,22,77,23,3,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,23,3,0,0,0,105,11,3,0,0,0,0,16,3,0,0,0,0,0,4,3,6,4,0,0,0,14,18,9,4,0,0,3,33,0,0,0,0,0,0,0,503,580,190,203,109,55,1640
LGA11800,0,0,8,6934,9772,3719,3396,1527,724,26076,3868,7694,3214,3095,1435,789,20092,963,654,184,111,32,16,1958,516,495,201,91,37,15,1354,1483,1147,382,198,70,30,3315,1122,623,214,87,33,18,2095,159,98,33,16,7,3,320,151,114,21,12,0,0,301,11,4,0,0,0,0,9,1447,837,270,115,37,19,2729,337,170,27,11,4,0,549,27,19,0,0,0,0,47,10,19,0,4,3,0,36,373,199,25,16,11,0,631,111,106,27,25,12,9,280,7276,9993,3924,3450,1563,847,27042
LGA12000,0,0,0,376,566,168,184,128,67,1487,340,536,218,167,112,63,1440,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,19,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,29,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,9,0,3,0,0,17,371,555,217,171,115,65,1491
LGA12150,0,0,3,460,567,188,163,97,68,1535,372,461,185,129,74,53,1271,7,3,0,0,0,0,14,0,0,0,0,0,0,0,7,3,0,0,0,0,14,45,12,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,58,3,3,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,3,0,0,3,6,3,0,3,0,0,15,6,4,0,0,0,0,9,438,477,191,131,74,60,1370
LGA12350,0,0,8,1460,1757,581,519,295,136,4740,1177,1693,609,490,232,135,4334,85,52,10,11,3,0,168,3,4,0,0,0,0,3,86,57,10,11,3,0,171,162,43,6,3,0,0,216,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,43,9,3,0,0,225,15,6,0,0,0,0,23,0,0,0,0,0,0,0,3,4,0,3,0,0,6,21,4,0,3,0,0,29,22,20,10,7,0,0,53,1485,1815,635,511,243,136,4823
LGA12380,0,3,65,11660,15578,11345,11147,5865,4848,60437,5102,8282,6273,7228,4575,4636,36102,1181,751,500,555,196,122,3309,1114,1531,1475,1548,806,655,7119,2290,2282,1978,2101,999,776,10426,1440,1307,1051,875,351,189,5206,1631,1797,1551,1196,524,262,6956,919,1315,1127,885,403,324,4965,47,43,19,18,10,10,145,4030,4461,3746,2973,1287,775,17270,3,0,4,0,3,0,7,5,3,3,6,0,4,24,54,65,63,67,40,47,333,64,71,65,69,43,48,368,123,72,59,36,23,26,342,11610,15171,12124,12404,6923,6263,64503
LGA12700,0,0,0,742,1181,458,447,196,96,3116,714,1188,466,459,205,91,3133,18,3,0,0,0,0,23,0,0,0,0,0,0,0,18,3,0,0,0,0,23,23,7,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,3,3,0,0,39,14,6,3,3,0,3,28,0,9,0,3,0,0,11,5,0,0,0,0,0,6,19,12,3,7,0,3,43,3,4,5,4,0,3,22,779,1214,476,470,208,101,3257
LGA12730,0,0,5,1100,1262,426,384,194,101,3465,849,1167,383,362,183,66,3012,37,13,4,3,0,0,57,0,0,5,0,0,0,5,36,13,10,3,0,0,57,166,59,9,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,59,9,0,0,0,232,17,4,0,0,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,13,24,3,3,0,0,0,35,12,16,3,3,3,0,39,1083,1261,405,372,188,66,3376
LGA12750,0,0,12,4158,6133,1764,1315,622,341,14335,3174,5690,1483,1234,551,312,12447,435,249,45,17,5,3,752,217,172,35,13,3,4,445,649,416,80,31,11,10,1201,543,240,61,27,3,7,880,31,18,3,0,0,0,54,17,13,0,0,0,0,28,5,0,0,0,0,0,7,594,265,60,32,10,7,964,181,86,12,3,0,3,285,6,3,0,0,0,0,17,5,5,5,3,0,0,23,200,91,14,4,3,3,319,33,40,12,8,6,0,103,4654,6513,1652,1306,579,328,15032
LGA12850,6,4,52,8738,13233,10571,11233,6742,5321,55836,5006,9237,7495,8497,5521,5453,41207,505,443,289,239,106,90,1677,858,1248,1163,1240,693,519,5715,1360,1691,1460,1473,797,613,7390,1080,676,419,348,137,91,2747,807,920,584,413,146,54,2940,497,661,436,321,102,47,2063,36,27,23,12,3,0,109,2418,2286,1458,1103,402,193,7856,58,13,0,0,0,0,79,10,5,10,3,6,0,34,67,80,64,52,47,39,346,138,97,70,59,55,39,460,79,69,57,42,12,14,271,9002,13388,10533,11169,6778,6310,57190
LGA12870,3,0,10,1394,2004,527,549,265,122,4858,1156,1748,532,491,248,96,4270,115,62,6,3,0,0,186,0,0,0,0,0,0,0,114,67,6,3,0,0,187,175,82,16,4,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,82,16,4,0,0,277,44,34,0,0,0,0,71,0,0,0,0,0,0,0,3,3,0,3,0,0,11,45,33,3,3,0,0,86,8,10,3,0,0,0,26,1492,1944,553,502,253,102,4843
LGA12900,0,0,5,1078,1320,422,391,251,103,3562,808,1215,422,378,238,102,3171,82,21,5,0,5,0,113,0,6,0,0,0,0,6,82,27,5,0,5,0,115,111,23,0,0,0,0,135,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,23,0,0,0,0,139,15,8,0,0,0,0,22,3,5,0,0,0,0,13,8,10,3,0,0,0,26,22,24,5,0,0,0,61,10,3,0,4,0,0,15,1034,1286,440,384,240,109,3496
LGA12930,0,0,23,9750,13758,9073,8805,3676,1835,46893,3649,6977,4730,6053,2952,1848,26208,872,626,304,304,95,54,2266,644,892,664,747,281,198,3423,1517,1519,967,1054,379,245,5690,751,578,385,218,87,32,2044,1310,1680,1160,818,248,119,5335,1936,2755,2118,1397,456,236,8905,20,22,6,10,3,0,61,4014,5031,3673,2440,785,393,16341,0,3,3,0,0,0,7,0,0,0,0,0,0,3,77,67,45,41,13,10,260,86,74,47,41,18,11,276,64,48,23,20,4,3,163,9325,13646,9443,9617,4144,2501,48676
LGA12950,0,0,0,457,620,226,197,115,41,1650,421,587,181,169,113,42,1519,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,43,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,3,4,3,0,0,16,463,604,183,170,110,43,1587
LGA13010,0,0,7,1071,1370,406,341,199,74,3465,980,1261,386,301,177,63,3174,27,5,0,0,0,0,33,3,0,0,0,0,0,3,27,5,0,0,0,0,36,95,19,5,3,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,5,3,0,0,128,13,5,3,0,0,0,23,0,0,0,0,0,0,5,0,4,0,0,0,0,7,19,11,3,0,0,0,34,28,22,10,3,3,0,57,1147,1320,400,313,182,67,3427
LGA13310,3,0,27,3036,3743,1524,1284,589,281,10457,2355,3519,1456,1286,605,328,9550,448,187,52,25,8,7,739,64,30,17,3,4,0,124,513,220,66,32,16,6,860,201,55,14,8,0,0,285,55,16,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,261,67,20,8,0,0,361,43,15,7,3,0,0,59,0,6,3,3,3,0,17,21,8,0,0,0,0,40,66,26,9,8,3,0,115,19,18,13,4,3,3,59,3208,3851,1569,1339,632,343,10945
LGA13340,0,0,4,916,1334,495,463,258,140,3611,859,1354,447,484,269,144,3563,32,7,3,3,0,0,46,0,0,0,0,0,0,0,32,7,3,3,0,0,46,32,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,34,3,5,0,0,3,0,10,0,0,0,0,0,0,4,3,7,0,0,3,3,12,5,12,0,0,5,3,26,13,5,0,0,6,6,30,948,1381,455,487,281,147,3699
LGA13450,0,0,0,2061,2784,1213,1269,774,359,8454,1374,2404,1060,1239,681,330,7096,213,111,34,28,8,3,398,0,3,3,3,0,0,12,214,118,33,34,5,3,406,360,226,105,68,32,8,810,9,3,3,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,7,377,235,110,76,32,11,834,33,6,3,3,0,0,45,8,3,0,0,0,0,12,4,10,0,0,3,0,27,46,21,7,8,4,0,88,22,13,7,10,8,4,64,2027,2793,1222,1361,735,351,8487
LGA13510,0,0,3,1278,1709,532,447,269,120,4356,1112,1647,496,436,240,116,4043,95,29,5,0,0,0,125,17,3,0,0,0,0,20,111,31,8,0,0,0,150,73,18,6,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,6,0,0,0,89,3,6,0,0,0,0,11,0,0,0,0,0,0,0,23,4,0,3,0,0,39,24,16,0,4,0,0,52,11,6,6,5,0,0,26,1333,1714,511,446,246,115,4358
LGA13550,0,0,3,1233,1566,638,600,303,150,4488,986,1442,632,596,277,138,4060,68,42,15,6,3,0,125,23,10,0,0,0,0,32,84,51,16,6,3,0,158,133,44,5,3,0,0,188,11,4,3,0,0,0,18,28,6,0,3,0,0,38,0,0,0,0,0,0,0,176,54,11,10,0,0,248,16,3,3,0,0,0,17,0,0,0,0,0,0,0,10,3,0,0,0,3,17,21,7,3,0,0,4,34,9,12,3,0,0,0,33,1277,1556,659,606,281,142,4527
LGA13660,0,0,0,607,771,235,230,122,50,2019,532,778,220,197,126,44,1892,19,7,0,3,0,0,19,0,0,0,0,0,0,0,19,7,0,3,0,0,19,23,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,26,16,11,0,0,0,0,30,3,3,0,0,0,0,8,0,0,0,0,0,0,4,14,16,0,0,0,0,38,3,3,0,0,0,0,7,590,799,228,200,125,46,1987
LGA13800,0,0,14,4261,6419,3590,3696,1866,1014,20845,2924,5638,3298,3581,1830,1029,18306,813,457,209,109,45,15,1653,199,170,88,53,23,5,542,1018,632,296,166,71,17,2191,242,111,31,12,5,7,403,42,27,4,5,0,0,75,0,0,0,0,0,0,3,3,0,0,0,0,0,8,287,135,41,20,5,7,491,74,14,7,0,0,0,99,5,3,3,0,3,0,17,19,14,4,3,3,0,37,98,29,15,4,9,3,154,65,60,22,12,6,10,172,4389,6497,3671,3776,1920,1061,21307
LGA13850,0,0,0,364,402,163,133,67,42,1164,294,385,133,104,65,27,995,17,5,0,0,0,0,24,0,0,0,0,0,0,0,17,12,0,0,0,0,27,28,19,3,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,3,3,0,0,51,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,14,4,0,0,4,0,0,9,346,412,138,109,66,25,1097
LGA13910,0,0,9,2045,2513,861,856,453,254,6974,1684,2448,827,763,412,209,6350,189,86,21,10,6,3,312,3,0,0,0,0,0,3,191,86,21,10,6,3,318,212,66,20,7,3,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,66,20,7,3,0,307,16,5,0,0,0,0,19,3,3,0,0,0,0,8,8,11,3,6,0,0,23,23,22,6,3,0,0,54,26,16,0,4,3,3,54,2134,2637,872,795,428,215,7075
LGA14000,0,0,32,8226,13430,8431,10110,4186,1574,45959,3982,9453,6440,8985,3903,1712,34488,513,307,95,102,32,16,1066,716,845,620,640,152,54,3033,1229,1148,718,746,182,70,4099,763,377,139,99,19,3,1396,1212,1117,642,327,81,24,3400,838,1048,770,517,98,25,3293,25,10,10,3,0,0,46,2836,2544,1556,941,196,55,8129,31,24,5,7,3,0,70,0,0,0,0,0,0,0,18,22,8,13,4,4,63,48,41,11,15,5,4,132,65,43,22,12,10,4,159,8167,13243,8753,10702,4294,1852,47010
LGA14100,0,0,0,1164,1374,666,773,372,135,4488,367,751,465,710,385,127,2810,22,33,8,12,4,0,90,166,257,116,81,20,8,640,186,286,128,93,29,8,724,193,108,32,22,4,0,359,138,95,30,8,4,0,278,221,114,21,9,0,0,368,0,0,0,0,0,0,0,550,321,91,38,11,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,3,0,0,0,8,5,3,4,6,5,0,24,1110,1363,689,852,421,137,4573
LGA14170,3,0,122,19242,23439,11321,8774,2698,1119,66588,2793,4999,3451,3851,1414,739,17252,2729,4306,2474,2207,563,146,12424,1905,3439,2112,1998,540,163,10159,4633,7745,4579,4208,1101,308,22580,3787,3266,1266,603,160,64,9142,4318,4115,1582,766,204,56,11039,2659,2687,905,411,95,28,6793,139,145,49,26,7,7,374,10896,10207,3801,1810,465,154,27340,3,3,0,0,0,0,9,0,4,0,0,0,0,5,296,375,191,97,40,23,1024,299,384,194,101,40,23,1030,329,138,54,48,12,11,590,18946,23476,12082,10020,3035,1238,68796
LGA14200,0,0,3,1673,2222,856,733,388,208,6081,1311,2116,776,669,365,182,5422,82,49,10,3,7,0,145,15,10,4,0,0,0,26,96,57,12,3,7,0,170,257,60,20,15,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,60,20,15,0,0,356,32,8,0,0,0,0,45,0,0,0,0,0,0,3,3,5,0,3,0,0,20,39,19,3,3,0,0,61,26,36,11,14,14,9,103,1728,2282,824,707,381,188,6113
LGA14300,0,0,13,504,666,256,243,136,80,1887,466,654,265,223,140,75,1822,26,4,3,4,0,0,36,0,0,0,0,0,0,4,22,7,4,4,0,0,43,29,4,0,0,0,0,33,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,40,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,6,0,0,0,0,9,527,668,276,232,143,72,1922
LGA14350,0,0,9,2988,4083,1463,1090,590,396,10616,2445,3736,1391,1055,552,362,9539,243,99,21,3,0,0,372,41,5,5,3,0,0,56,284,108,26,6,0,0,430,236,104,26,10,7,3,381,17,16,3,0,0,0,34,10,3,0,0,0,0,13,3,3,0,0,0,0,5,265,123,26,8,7,7,429,56,25,0,0,0,0,80,5,3,0,0,0,0,10,12,7,6,0,0,0,26,68,31,8,5,0,0,119,54,44,15,10,4,4,136,3111,4042,1474,1092,562,370,10651
LGA14400,0,0,3,1645,2873,1053,1132,542,166,7412,962,2398,925,1064,510,202,6065,80,100,31,18,6,0,237,215,296,88,42,9,5,652,293,389,122,58,13,3,885,214,111,27,14,3,0,379,39,33,4,0,0,0,81,116,72,0,0,0,0,192,0,0,0,0,0,0,0,373,219,37,15,3,0,655,8,9,3,5,3,0,29,0,0,0,0,0,0,0,5,8,4,4,3,0,25,15,20,9,6,5,0,54,17,35,3,3,6,0,65,1665,3065,1090,1153,541,206,7719
LGA14500,4,0,48,5814,10770,5996,8245,3717,1244,35778,2926,7462,4912,8004,3639,1335,28271,128,121,21,15,8,3,294,395,475,156,169,59,3,1257,522,600,181,184,64,7,1556,707,513,142,97,22,9,1486,621,559,241,130,34,4,1591,1331,2037,1220,700,144,31,5464,0,0,0,0,0,0,3,2656,3111,1608,925,195,46,8538,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,5,0,0,0,3,22,8,7,0,7,0,3,21,35,24,11,0,10,4,84,6152,11199,6715,9115,3901,1389,38476
LGA14550,0,0,0,1059,1350,479,367,222,119,3604,1027,1333,414,306,187,85,3351,13,4,0,0,0,0,18,4,0,0,0,0,0,4,17,4,0,0,0,0,18,40,17,6,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,6,0,0,0,63,27,6,0,0,0,0,29,5,0,0,0,0,0,8,15,7,0,0,0,0,24,39,19,0,4,0,0,62,12,9,4,0,0,0,26,1142,1382,425,310,186,88,3525
LGA14600,0,0,3,699,899,342,290,175,86,2474,561,732,264,251,153,70,2037,3,3,0,0,0,0,12,0,0,0,0,0,0,0,9,3,0,0,0,0,13,47,8,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,4,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,16,7,3,9,0,0,0,20,20,26,13,9,5,3,70,644,770,293,260,157,80,2206
LGA14650,0,0,31,16828,25264,10967,11059,4588,1840,70560,11826,22349,10713,11162,4465,1873,62390,2769,1711,313,127,44,17,4977,900,758,267,134,52,20,2129,3663,2467,585,259,89,41,7106,1285,567,123,56,17,7,2053,154,90,14,7,0,0,260,198,183,32,18,0,0,427,20,13,6,3,0,0,45,1652,849,171,88,20,7,2788,356,122,19,6,3,4,510,4,13,0,3,0,0,21,37,36,13,12,3,6,100,398,171,30,22,9,3,630,66,54,23,8,3,9,162,17610,25894,11515,11541,4579,1935,73075
LGA14700,3,0,41,3025,3947,1887,1982,822,228,11881,675,1571,1004,1548,707,212,5717,49,60,43,50,10,3,205,191,156,89,83,17,7,542,234,216,129,137,31,8,749,423,310,131,73,11,6,961,940,977,466,227,44,9,2660,1093,1441,525,207,37,18,3320,10,16,3,9,0,0,43,2470,2748,1124,516,92,34,6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,0,0,19,6,6,3,3,0,0,19,29,13,8,11,0,3,59,3407,4554,2265,2213,833,255,13534
LGA14750,0,0,5,1005,1261,587,516,279,144,3788,785,1243,499,472,256,127,3380,118,43,10,12,0,0,175,16,0,4,0,0,0,21,134,42,11,12,0,0,197,127,48,16,12,3,0,207,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,51,18,12,3,0,214,20,3,0,0,0,0,20,4,0,0,0,0,0,4,3,4,4,0,0,0,8,25,3,4,0,0,0,35,15,7,3,9,3,3,37,1092,1349,534,496,268,126,3868
