LGA_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
LGA21750,3,6,0,0,10,26,3,17,184,103,52,17,18,7,11,459,4,3,0,3,6,29,6,17,49,8,5,0,4,0,4,130,0,3,0,3,0,18,19,34,152,35,25,7,9,6,8,325,6,0,0,0,0,4,3,0,15,10,9,0,3,4,3,58,0,0,0,5,3,27,39,21,48,15,3,4,0,0,9,164,0,4,3,14,13,44,10,15,14,5,0,0,0,0,5,129,0,0,0,0,3,3,4,4,10,0,0,3,0,0,3,29,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,31,10,31,3,9,283,181,29,31,92,9,0,0,0,0,36,711,0,3,0,0,7,0,3,0,3,0,0,0,0,0,132,153,28,51,10,30,328,329,118,147,590,186,96,37,35,20,206,2203,5,3,3,3,3,15,4,14,102,94,60,31,30,10,63,446,0,0,0,0,0,12,12,14
LGA21830,6,3,0,0,9,28,0,9,145,78,41,21,21,10,10,388,0,0,0,0,3,12,0,5,32,6,4,0,0,0,7,83,4,0,0,0,3,24,12,38,95,52,14,7,10,8,6,280,0,0,0,0,0,0,0,0,14,8,3,0,0,0,0,39,0,0,0,0,0,22,28,20,31,4,4,8,3,0,14,143,0,0,3,7,9,34,15,7,13,7,0,0,0,0,3,101,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,14,0,5,0,0,0,0,0,0,7,0,0,0,0,0,3,29,8,27,3,3,263,137,20,12,63,7,4,0,3,0,35,605,3,3,0,0,6,11,0,0,5,3,0,0,0,0,111,146,33,40,4,17,297,273,87,105,428,171,82,46,37,24,194,1825,10,5,0,0,3,21,7,24,154,93,57,32,22,29,89,549,0,0,0,0,3,3,3,3
LGA21890,4,3,0,0,4,31,12,28,600,673,687,405,295,74,43,2857,0,8,11,8,19,61,20,49,135,45,15,6,7,0,3,387,0,4,4,0,8,40,35,110,481,279,145,64,50,17,18,1253,3,0,3,4,3,8,5,15,74,47,36,20,24,3,14,260,4,4,9,26,11,136,172,156,237,79,30,46,17,0,41,959,5,23,30,50,28,112,55,34,56,14,6,5,3,0,21,446,0,4,3,10,5,16,13,12,18,3,0,3,0,0,4,90,5,0,0,0,3,6,0,3,28,10,19,8,11,0,8,97,149,295,74,45,2188,722,101,124,321,29,11,5,3,9,183,4271,6,6,0,0,57,21,11,6,24,3,0,0,4,0,704,850,176,353,128,143,2327,1154,433,532,1966,1185,950,572,409,105,1042,11469,8,3,0,0,6,21,16,43,364,414,410,285,237,83,244,2129,0,4,0,3,6,45,25,48
LGA22110,9,8,3,0,25,48,16,20,338,159,93,18,21,5,30,793,4,0,3,3,18,45,16,29,73,16,9,3,3,5,10,231,0,0,0,3,13,37,33,73,297,86,36,14,14,0,11,626,3,4,0,4,3,17,10,12,56,22,8,8,0,0,6,145,3,0,0,4,6,73,70,44,87,21,3,9,3,0,15,346,0,4,12,23,28,120,41,37,59,10,0,9,3,0,12,361,0,0,7,4,3,22,10,10,13,3,0,0,0,0,5,77,3,0,0,0,4,13,3,3,26,9,0,3,0,0,5,65,31,101,40,27,919,573,121,129,324,27,15,5,10,7,90,2434,0,8,0,0,24,14,3,3,13,3,0,0,0,0,373,440,57,125,71,71,1047,943,318,356,1285,355,169,66,59,18,571,5507,3,3,4,6,8,29,15,21,157,127,104,36,22,7,93,642,0,3,3,4,6,27,11,29
LGA22170,12,0,0,0,3,32,11,32,859,791,545,163,106,27,45,2620,0,3,0,8,14,65,11,40,125,44,20,9,4,0,8,357,0,0,0,3,7,42,47,116,618,279,132,42,42,4,42,1398,0,0,0,3,3,18,9,15,95,73,38,15,4,0,17,294,4,6,0,10,3,106,169,180,401,101,23,52,11,0,59,1137,0,10,16,34,46,154,62,61,92,30,6,8,3,5,23,545,0,0,0,7,0,19,19,13,30,6,3,3,0,0,5,113,0,3,0,0,3,3,3,0,41,24,13,6,5,0,9,104,47,119,54,26,1337,878,183,197,409,52,22,6,9,11,148,3502,9,4,3,0,41,22,12,9,19,3,0,0,0,0,538,667,71,139,76,92,1461,1339,536,667,2693,1404,806,310,186,51,894,10729,6,3,5,0,5,22,13,25,460,572,559,261,187,60,309,2511,0,3,3,0,7,20,19,44
LGA22250,7,6,0,3,9,25,0,17,130,44,23,5,11,10,9,293,0,0,0,0,3,12,0,4,22,3,4,0,0,0,0,48,0,0,0,0,7,19,9,19,100,30,11,6,0,0,4,203,0,0,0,0,0,7,3,0,20,6,4,0,0,0,0,47,3,0,0,3,3,26,10,8,21,8,3,4,0,0,6,99,0,0,4,3,7,22,11,4,3,6,0,0,0,0,0,64,0,0,0,0,3,0,3,3,11,0,0,0,0,0,3,24,0,0,0,0,3,3,0,0,3,4,0,0,0,0,0,25,5,17,5,13,218,123,24,12,59,7,3,0,0,0,34,522,0,3,0,0,15,9,0,4,3,0,0,0,0,0,74,100,16,30,15,28,268,248,61,76,369,105,46,11,8,13,133,1432,4,3,0,3,5,16,6,18,96,45,25,6,7,3,48,281,0,0,0,0,0,0,6,3
LGA22310,10,3,4,0,5,28,13,24,533,643,732,487,460,159,54,3148,11,3,5,3,23,81,15,59,142,48,21,13,15,9,6,458,7,0,3,3,3,50,37,91,464,282,170,105,135,30,30,1407,0,0,0,0,0,9,9,6,66,51,51,35,25,13,10,286,4,3,6,20,3,101,138,147,292,105,40,115,34,22,49,1070,6,19,28,44,35,135,57,55,120,56,19,22,17,7,16,636,3,0,0,0,3,9,14,3,25,11,4,3,10,4,15,99,0,0,0,0,0,4,0,7,19,23,19,6,15,3,12,118,128,158,57,34,1076,706,139,172,556,102,81,26,38,40,151,3472,8,12,0,0,40,34,11,3,25,3,3,3,3,0,664,807,172,194,104,108,1199,1150,420,576,2246,1318,1143,818,746,289,1010,11502,8,4,0,0,14,40,10,31,332,415,520,445,548,332,375,3068,5,0,3,4,13,35,26,32
LGA22410,3,3,3,0,7,22,10,12,141,94,55,27,19,6,6,404,0,3,0,0,5,18,0,6,29,5,4,0,4,3,3,86,0,0,0,0,7,23,12,27,132,69,30,14,18,4,7,329,0,0,0,3,0,3,0,11,24,7,9,0,4,0,3,69,0,0,0,3,5,36,38,24,72,21,5,12,0,0,8,238,0,3,3,4,19,33,17,15,15,0,3,0,0,0,7,124,0,0,0,0,3,11,5,5,8,6,0,0,0,0,4,42,0,0,0,0,0,3,0,0,7,7,5,0,0,0,5,38,3,12,10,8,326,166,22,20,75,6,3,0,0,0,27,692,0,0,0,0,9,10,4,0,5,3,0,0,0,0,121,158,10,22,23,24,383,322,117,121,511,220,113,59,47,14,196,2174,7,0,0,4,0,14,8,12,95,72,77,39,27,11,57,432,0,0,0,3,0,9,0,13
LGA22490,0,4,0,0,3,15,3,10,131,95,61,20,10,3,10,373,0,0,0,0,5,13,5,9,18,6,6,0,0,0,0,68,3,0,3,3,6,12,10,19,130,45,24,12,9,3,11,285,0,0,0,0,0,3,0,3,15,7,4,3,0,0,3,45,3,0,0,4,0,22,39,41,65,13,0,12,0,0,8,216,0,3,0,6,13,31,15,13,12,0,3,0,0,0,0,100,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,21,0,0,0,0,0,3,0,3,8,6,3,0,0,0,3,24,9,27,8,3,217,115,24,20,48,3,3,0,0,0,23,501,0,3,0,0,6,4,4,3,0,0,0,0,0,0,72,88,17,38,19,22,249,220,103,118,436,179,101,54,18,8,132,1717,0,3,0,0,4,10,3,5,62,106,66,28,18,11,45,372,0,3,0,0,3,5,4,4
LGA22620,7,3,0,0,14,40,14,53,702,491,310,112,84,19,31,1885,3,5,3,8,28,60,22,44,122,21,15,9,5,0,3,350,7,0,0,0,11,49,62,137,541,213,106,49,41,9,22,1236,0,0,3,0,3,7,11,17,98,58,21,11,10,3,16,260,4,0,5,16,9,99,160,133,237,59,16,43,4,3,42,826,0,6,21,33,59,173,79,54,76,25,5,7,8,0,11,552,0,0,4,0,11,25,11,19,35,0,0,0,3,0,3,113,0,0,0,0,3,5,0,3,31,12,9,0,4,0,3,81,31,105,43,56,1314,847,203,202,422,54,20,15,10,11,131,3460,3,4,3,0,45,28,5,9,9,3,0,3,0,0,520,624,62,121,81,121,1488,1332,572,668,2279,935,506,240,166,38,775,9390,3,4,6,3,4,33,23,34,439,428,373,167,113,35,181,1845,0,4,0,8,3,50,26,23
LGA22670,5,6,0,0,8,15,7,37,735,459,244,84,54,7,37,1695,7,4,4,0,12,58,8,26,74,21,9,3,0,0,6,236,4,0,0,0,10,39,47,105,408,144,40,15,13,0,13,856,0,0,0,0,0,15,10,16,89,34,22,4,3,3,4,211,10,3,7,18,16,232,305,199,279,65,11,15,8,3,69,1236,4,16,29,26,45,142,57,47,53,8,3,0,0,0,21,459,4,3,0,8,3,38,23,13,23,7,0,0,0,0,15,144,3,0,0,0,0,3,0,3,26,12,8,3,0,0,3,74,138,263,85,33,1997,765,124,133,296,31,6,3,0,8,173,4048,8,15,0,3,64,38,7,15,18,3,0,0,3,0,537,725,186,311,123,103,2157,1353,592,592,2005,791,348,134,84,27,887,9688,17,9,5,3,9,51,29,59,855,713,478,224,138,43,303,2939,6,8,3,8,15,38,22,41
LGA22750,15,9,4,0,17,49,14,51,1248,1103,779,307,202,60,64,3924,4,7,9,12,32,123,27,73,227,62,27,16,15,8,12,656,6,3,3,10,16,86,102,230,1120,541,209,103,106,10,53,2602,0,3,0,3,3,22,11,29,155,111,62,28,11,6,24,479,12,7,3,21,21,179,281,280,569,179,45,133,24,5,90,1847,7,17,28,55,110,296,130,112,214,45,11,13,13,3,42,1095,0,3,0,3,15,24,31,29,64,15,4,16,0,0,18,233,0,0,0,3,7,11,8,8,52,31,22,12,8,4,8,172,129,276,80,63,3220,1960,427,458,945,125,57,28,32,16,349,8163,11,10,3,3,111,66,7,10,38,7,5,4,0,3,1079,1363,179,334,133,167,3548,2816,1042,1272,4636,2217,1226,658,414,117,1756,20531,4,9,0,0,10,37,25,34,585,756,657,428,353,105,482,3495,0,0,0,5,16,65,40,79
LGA22830,8,8,0,3,16,48,8,31,501,321,196,66,61,17,53,1347,0,3,0,7,14,47,13,20,60,16,7,3,4,0,9,195,3,0,0,3,10,36,31,91,344,139,53,21,30,7,14,784,0,0,0,0,0,6,6,10,68,33,13,3,3,0,7,162,0,5,4,3,6,66,97,71,147,41,13,20,6,3,30,509,0,3,9,14,32,72,43,28,65,15,0,3,0,0,10,286,3,0,0,0,7,15,6,14,16,3,0,0,0,0,4,76,0,0,0,0,0,9,0,0,30,12,8,6,8,5,12,87,37,79,30,26,724,388,43,68,223,23,24,3,0,6,83,1752,4,3,0,4,17,16,7,3,4,6,0,0,0,0,295,360,54,104,46,62,837,715,248,341,1462,605,313,133,112,37,508,5565,7,4,3,3,12,36,18,49,340,296,229,106,79,38,198,1416,0,3,3,0,0,17,14,16
LGA22910,4,0,10,3,7,18,3,14,84,68,26,18,13,8,8,272,0,0,0,0,4,24,3,6,17,10,0,0,0,4,0,79,0,0,4,0,0,12,16,17,72,47,19,8,6,0,11,223,0,0,0,0,4,0,0,3,10,3,4,0,0,0,3,33,0,0,0,0,4,31,25,27,43,9,5,5,0,0,4,157,0,3,0,6,12,21,7,10,17,5,0,0,0,0,4,96,0,0,0,0,3,10,10,3,0,5,0,0,0,0,0,28,0,0,0,0,0,5,0,4,4,0,0,0,0,0,3,19,5,30,10,11,250,124,28,27,64,11,0,0,3,0,22,593,0,0,0,0,7,6,0,0,4,0,0,0,0,0,129,149,14,37,24,20,289,255,103,122,328,157,53,31,32,12,188,1653,3,3,0,0,7,3,6,10,54,55,24,12,10,0,21,215,0,0,0,0,0,17,7,11
LGA22980,3,6,0,0,4,18,0,4,52,16,7,7,3,3,4,144,0,0,0,0,0,8,0,0,6,6,0,0,0,0,0,27,0,3,0,0,0,9,3,13,48,16,7,3,5,0,0,110,0,0,0,0,0,3,0,0,13,0,3,0,0,0,0,29,0,0,0,0,3,17,7,4,25,3,0,0,0,0,0,64,0,0,0,0,5,17,4,6,8,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,11,12,7,3,3,128,63,4,6,27,3,0,3,0,0,11,271,0,0,0,0,8,3,0,0,6,0,0,0,0,0,47,61,15,22,11,5,149,140,30,42,186,52,22,20,10,4,73,781,0,0,0,0,6,12,6,8,36,35,17,4,4,0,18,143,0,0,0,0,0,0,0,0
LGA23110,3,0,0,0,3,14,5,11,397,448,480,265,240,80,39,1991,0,0,4,0,7,24,3,26,66,24,11,8,5,4,3,191,3,0,0,3,0,24,26,48,308,183,109,56,55,5,18,834,7,0,0,3,0,4,3,16,44,35,19,24,16,7,9,181,4,0,4,7,0,74,115,114,196,61,29,57,16,5,36,721,0,8,14,14,23,66,35,22,60,10,5,3,0,0,10,270,0,0,4,6,8,11,6,10,14,4,4,3,0,0,4,82,0,0,0,0,0,4,0,0,20,15,9,3,4,0,3,64,55,112,47,36,1173,554,102,78,253,28,14,7,4,10,110,2578,3,4,7,0,27,22,4,11,8,3,0,4,0,0,441,528,77,132,77,67,1247,792,300,347,1358,820,676,432,342,108,674,7437,5,11,0,0,3,13,5,16,279,360,382,234,211,95,194,1803,0,0,3,0,0,10,16,31
LGA23190,3,3,3,3,8,20,5,8,220,92,71,28,21,11,7,493,0,0,0,0,5,8,8,11,32,12,4,3,7,0,3,88,3,3,0,0,0,12,23,31,154,58,18,12,13,5,13,345,0,0,0,0,0,10,6,3,17,10,4,3,4,0,3,58,0,0,3,3,3,33,22,33,40,9,3,9,3,3,10,181,0,0,7,5,20,37,17,9,15,8,0,0,0,0,7,126,0,0,0,0,0,6,3,3,7,4,0,0,0,0,0,20,0,0,0,0,0,5,0,0,6,3,0,0,3,0,0,26,13,20,7,4,288,173,41,21,110,17,4,3,0,3,25,725,0,0,0,0,13,3,0,0,6,0,0,0,0,0,95,124,21,24,17,16,344,308,113,121,600,204,105,55,48,21,154,2173,0,0,0,3,5,10,8,5,109,100,65,29,14,10,54,415,0,0,0,0,0,11,7,8
LGA23270,9,0,0,0,5,29,7,34,847,791,501,172,82,19,54,2546,3,4,4,3,18,28,11,23,59,18,7,8,4,0,7,200,0,0,0,4,3,28,47,98,526,238,94,33,26,4,35,1146,0,0,0,0,3,13,6,15,90,68,30,11,13,0,17,270,7,11,3,16,17,154,209,190,323,80,18,49,3,0,64,1151,0,6,11,29,37,114,50,45,61,13,4,5,0,0,19,406,3,0,3,12,3,24,19,19,25,4,0,0,0,0,16,130,0,0,0,0,3,3,0,5,23,11,8,3,8,0,14,82,82,220,80,44,1499,619,128,119,289,27,17,3,0,9,133,3269,8,5,0,4,42,16,3,8,12,3,0,0,0,0,494,599,119,251,108,106,1625,1030,486,557,2267,1252,689,289,146,30,859,9803,13,3,3,3,4,33,17,40,723,896,740,389,276,103,404,3647,3,4,0,3,18,49,23,46
LGA23350,0,4,0,0,5,13,6,9,109,79,66,29,17,3,13,354,0,0,0,0,7,9,5,3,15,13,4,0,0,0,0,64,3,0,3,0,3,15,8,28,108,39,23,9,5,6,4,263,0,0,3,0,0,3,0,7,13,12,3,3,0,0,4,46,0,5,0,0,3,17,22,23,47,13,3,7,3,0,11,154,0,3,3,0,8,25,18,19,24,6,0,3,0,0,3,107,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,6,5,3,0,0,0,3,25,5,27,6,7,167,105,19,18,62,7,3,0,3,0,15,457,0,0,0,0,8,3,0,0,4,0,0,0,0,0,110,129,11,38,16,17,212,195,79,98,405,177,104,44,31,8,165,1616,3,4,3,0,4,13,10,10,73,99,82,38,28,5,59,420,0,0,0,0,0,3,3,14
LGA23430,11,6,8,3,6,43,7,41,778,825,840,355,308,87,68,3370,3,5,0,6,17,72,17,39,141,35,25,9,14,0,7,397,0,3,3,4,3,38,60,123,595,332,180,72,67,12,19,1514,6,0,0,0,3,9,14,17,96,58,52,24,23,3,10,327,3,3,4,17,3,127,158,191,353,122,34,116,21,0,86,1231,4,13,18,43,51,167,65,93,129,32,12,5,12,3,23,665,0,0,0,7,9,15,13,15,25,10,3,4,0,0,6,114,3,0,0,0,8,8,4,5,26,8,13,6,10,3,12,103,103,181,55,53,1603,1007,199,251,525,78,43,13,15,16,190,4321,5,7,3,0,49,37,10,3,33,5,5,0,3,0,701,865,131,223,91,131,1755,1517,547,766,2710,1500,1205,603,473,130,1118,12896,13,3,0,3,3,45,23,56,532,680,693,447,435,164,388,3498,0,3,3,6,9,34,25,39
LGA23670,8,4,0,9,11,29,15,46,897,1012,794,291,175,38,51,3364,0,0,9,0,4,48,16,31,139,31,16,11,0,3,13,336,3,3,0,3,7,52,62,129,746,385,172,79,55,8,53,1756,0,3,0,3,0,13,8,26,107,85,38,18,9,3,14,329,6,3,0,6,9,110,212,198,422,127,46,95,10,5,74,1344,4,15,27,33,39,155,83,72,138,25,11,11,0,8,12,642,3,0,3,6,6,21,16,16,38,12,4,0,0,0,15,141,0,0,0,0,0,8,0,8,36,28,14,9,6,0,14,116,91,117,45,53,1234,912,203,225,457,38,23,18,3,7,129,3552,3,9,0,0,34,27,4,3,31,8,4,0,0,0,533,663,128,153,88,117,1357,1383,618,755,3009,1748,1122,528,268,70,908,12239,12,8,6,3,16,39,21,45,657,903,911,607,515,205,568,4506,3,3,0,4,13,38,26,60
LGA23810,4,3,0,0,9,27,7,29,345,331,228,117,73,20,27,1215,3,0,0,3,15,31,8,13,72,17,8,3,4,0,9,191,0,3,4,0,4,25,41,54,387,195,100,37,46,5,29,929,0,0,0,3,3,6,3,15,51,36,18,4,4,0,11,160,3,5,4,10,8,75,113,97,278,78,21,64,6,0,40,805,0,7,8,7,48,105,44,46,83,19,5,3,3,3,11,396,0,0,6,0,4,12,9,12,23,8,0,7,3,0,10,91,0,0,0,0,3,6,3,4,19,11,3,3,3,0,3,63,40,99,34,27,1211,597,108,102,277,23,14,3,3,3,99,2633,4,3,0,0,31,18,4,9,12,0,0,0,0,0,403,482,56,128,62,55,1327,891,335,385,1552,719,397,248,147,36,625,6968,3,3,0,0,3,14,11,23,185,241,223,163,110,35,140,1156,0,0,0,0,10,17,9,23
LGA23940,3,3,0,0,9,18,0,8,74,26,23,8,5,0,8,192,0,0,0,0,8,6,3,0,9,0,0,0,0,0,0,35,3,3,3,0,3,19,8,14,53,18,4,3,0,0,6,135,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,15,4,3,0,0,5,16,12,14,9,7,0,0,0,0,3,80,0,0,3,3,9,13,10,4,4,0,0,0,0,0,5,53,0,0,0,0,3,4,0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,12,13,3,6,175,69,15,10,35,3,0,0,0,0,15,362,0,0,0,0,15,3,0,0,0,0,0,0,0,0,60,82,20,28,14,19,218,157,45,57,209,69,30,13,9,0,100,982,4,3,5,0,3,11,4,5,54,34,13,6,0,0,32,180,0,0,0,0,0,3,3,7
LGA24130,11,0,0,5,0,19,13,12,214,218,165,85,76,32,24,869,0,6,0,3,5,28,20,9,70,6,12,0,9,3,0,166,0,0,0,3,5,32,24,48,221,104,51,34,41,6,10,581,0,0,0,0,0,3,0,3,30,34,20,8,5,4,5,112,3,3,0,4,0,33,67,60,108,33,12,69,7,3,25,439,0,3,6,13,13,54,15,25,37,15,3,5,0,0,8,208,0,0,0,0,0,3,8,0,12,0,0,5,3,0,3,37,0,0,0,0,0,3,0,0,17,10,6,0,5,0,5,46,27,38,18,14,351,228,53,64,157,14,16,13,0,12,31,1039,3,0,0,0,11,8,0,3,8,3,0,3,0,0,236,274,42,49,26,38,397,412,193,231,874,440,292,228,136,54,351,3772,0,0,0,0,0,11,8,11,145,177,204,139,112,33,143,998,0,0,0,0,3,19,7,12
LGA24210,11,3,3,0,10,27,6,19,371,430,446,298,271,102,32,2016,3,3,4,4,15,73,12,34,146,43,43,12,16,9,8,426,8,0,3,4,8,34,23,64,373,237,150,112,113,28,37,1197,0,0,0,0,3,13,12,6,55,39,32,23,17,3,9,206,6,4,5,8,6,67,97,115,284,120,53,147,35,15,56,1017,0,10,21,31,34,133,58,96,172,61,23,33,20,6,32,731,0,3,5,0,3,15,7,14,32,15,0,6,3,0,20,134,0,0,0,0,5,4,0,3,25,13,14,5,10,4,7,93,131,180,51,52,1226,818,187,223,832,162,95,44,42,33,165,4234,3,6,4,0,31,25,10,11,16,5,4,4,3,0,556,660,167,210,87,100,1336,1206,415,584,2294,1107,864,694,519,202,917,10708,4,9,3,3,12,32,27,32,378,438,564,446,520,330,430,3223,0,4,0,0,10,44,22,41
