LGA_NAME16	Year	EduInstitutionType	Sex	students
Port Pirie City and Dists (M)	2016	University or other tertiary	F	141
Port Pirie City and Dists (M)	2016	University or other tertiary	M	50
Prospect (C)	2006		F	756
Prospect (C)	2006		M	665
Prospect (C)	2006	Infants/Primary	F	791
Prospect (C)	2006	Infants/Primary	M	809
Prospect (C)	2006	Pre-school	F	142
Prospect (C)	2006	Pre-school	M	130
Prospect (C)	2006	Secondary	F	488
Prospect (C)	2006	Secondary	M	522
Prospect (C)	2006	Technical or Further Educational Institution	F	220
Prospect (C)	2006	Technical or Further Educational Institution	M	242
Prospect (C)	2006	University or other tertiary	F	722
Prospect (C)	2006	University or other tertiary	M	720
Prospect (C)	2011		F	576
Prospect (C)	2011		M	651
Prospect (C)	2011	Infants/Primary	F	791
Prospect (C)	2011	Infants/Primary	M	814
Prospect (C)	2011	Pre-school	F	136
Prospect (C)	2011	Pre-school	M	117
Prospect (C)	2011	Secondary	F	512
Prospect (C)	2011	Secondary	M	492
Prospect (C)	2011	Technical or Further Educational Institution	F	225
Prospect (C)	2011	Technical or Further Educational Institution	M	219
Prospect (C)	2011	University or other tertiary	F	846
Prospect (C)	2011	University or other tertiary	M	754
Prospect (C)	2016		F	567
Prospect (C)	2016		M	578
Prospect (C)	2016	Infants/Primary	F	810
Prospect (C)	2016	Infants/Primary	M	920
Prospect (C)	2016	Pre-school	F	140
Prospect (C)	2016	Pre-school	M	149
Prospect (C)	2016	Secondary	F	476
Prospect (C)	2016	Secondary	M	543
Prospect (C)	2016	Technical or Further Educational Institution	F	210
Prospect (C)	2016	Technical or Further Educational Institution	M	189
Prospect (C)	2016	University or other tertiary	F	843
Prospect (C)	2016	University or other tertiary	M	819
Renmark Paringa (DC)	2006		F	408
Renmark Paringa (DC)	2006		M	409
Renmark Paringa (DC)	2006	Infants/Primary	F	492
Renmark Paringa (DC)	2006	Infants/Primary	M	524
Renmark Paringa (DC)	2006	Pre-school	F	60
Renmark Paringa (DC)	2006	Pre-school	M	59
Renmark Paringa (DC)	2006	Secondary	F	279
Renmark Paringa (DC)	2006	Secondary	M	265
Renmark Paringa (DC)	2006	Technical or Further Educational Institution	F	107
Renmark Paringa (DC)	2006	Technical or Further Educational Institution	M	70
Renmark Paringa (DC)	2006	University or other tertiary	F	53
Renmark Paringa (DC)	2006	University or other tertiary	M	19
Renmark Paringa (DC)	2011		F	395
Renmark Paringa (DC)	2011		M	395
Renmark Paringa (DC)	2011	Infants/Primary	F	396
Renmark Paringa (DC)	2011	Infants/Primary	M	430
Renmark Paringa (DC)	2011	Pre-school	F	53
Renmark Paringa (DC)	2011	Pre-school	M	56
Renmark Paringa (DC)	2011	Secondary	F	284
Renmark Paringa (DC)	2011	Secondary	M	284
Renmark Paringa (DC)	2011	Technical or Further Educational Institution	F	116
Renmark Paringa (DC)	2011	Technical or Further Educational Institution	M	79
Renmark Paringa (DC)	2011	University or other tertiary	F	76
Renmark Paringa (DC)	2011	University or other tertiary	M	22
Renmark Paringa (DC)	2016		F	451
Renmark Paringa (DC)	2016		M	437
Renmark Paringa (DC)	2016	Infants/Primary	F	395
Renmark Paringa (DC)	2016	Infants/Primary	M	424
Renmark Paringa (DC)	2016	Pre-school	F	46
Renmark Paringa (DC)	2016	Pre-school	M	58
Renmark Paringa (DC)	2016	Secondary	F	270
Renmark Paringa (DC)	2016	Secondary	M	253
Renmark Paringa (DC)	2016	Technical or Further Educational Institution	F	80
Renmark Paringa (DC)	2016	Technical or Further Educational Institution	M	59
Renmark Paringa (DC)	2016	University or other tertiary	F	63
Renmark Paringa (DC)	2016	University or other tertiary	M	27
Robe (DC)	2006		F	221
Robe (DC)	2006		M	251
Robe (DC)	2006	Infants/Primary	F	66
Robe (DC)	2006	Infants/Primary	M	66
Robe (DC)	2006	Pre-school	F	3
Robe (DC)	2006	Pre-school	M	12
Robe (DC)	2006	Secondary	F	31
Robe (DC)	2006	Secondary	M	25
Robe (DC)	2006	Technical or Further Educational Institution	F	9
Robe (DC)	2006	Technical or Further Educational Institution	M	13
Robe (DC)	2006	University or other tertiary	F	3
Robe (DC)	2006	University or other tertiary	M	3
Robe (DC)	2011		F	46
Robe (DC)	2011		M	62
Robe (DC)	2011	Infants/Primary	F	49
Robe (DC)	2011	Infants/Primary	M	56
Robe (DC)	2011	Pre-school	F	17
Robe (DC)	2011	Pre-school	M	8
Robe (DC)	2011	Secondary	F	30
Robe (DC)	2011	Secondary	M	38
Robe (DC)	2011	Technical or Further Educational Institution	F	13
Robe (DC)	2011	Technical or Further Educational Institution	M	5
Robe (DC)	2011	University or other tertiary	F	5
Robe (DC)	2011	University or other tertiary	M	3
Robe (DC)	2016		F	69
Robe (DC)	2016		M	67
Robe (DC)	2016	Infants/Primary	F	50
Robe (DC)	2016	Infants/Primary	M	53
Robe (DC)	2016	Pre-school	F	3
Robe (DC)	2016	Pre-school	M	11
Robe (DC)	2016	Secondary	F	21
Robe (DC)	2016	Secondary	M	36
Robe (DC)	2016	Technical or Further Educational Institution	F	12
Robe (DC)	2016	Technical or Further Educational Institution	M	7
Robe (DC)	2016	University or other tertiary	F	8
Robe (DC)	2016	University or other tertiary	M	3
Roxby Downs (M)	2006		F	132
Roxby Downs (M)	2006		M	224
Roxby Downs (M)	2006	Infants/Primary	F	260
Roxby Downs (M)	2006	Infants/Primary	M	288
Roxby Downs (M)	2006	Pre-school	F	49
Roxby Downs (M)	2006	Pre-school	M	40
Roxby Downs (M)	2006	Secondary	F	73
Roxby Downs (M)	2006	Secondary	M	95
Roxby Downs (M)	2006	Technical or Further Educational Institution	F	50
Roxby Downs (M)	2006	Technical or Further Educational Institution	M	62
Roxby Downs (M)	2006	University or other tertiary	F	29
Roxby Downs (M)	2006	University or other tertiary	M	45
Roxby Downs (M)	2011		F	132
Roxby Downs (M)	2011		M	394
Roxby Downs (M)	2011	Infants/Primary	F	249
Roxby Downs (M)	2011	Infants/Primary	M	239
Roxby Downs (M)	2011	Pre-school	F	38
Roxby Downs (M)	2011	Pre-school	M	41
Roxby Downs (M)	2011	Secondary	F	89
Roxby Downs (M)	2011	Secondary	M	104
Roxby Downs (M)	2011	Technical or Further Educational Institution	F	67
Roxby Downs (M)	2011	Technical or Further Educational Institution	M	77
Roxby Downs (M)	2011	University or other tertiary	F	45
Roxby Downs (M)	2011	University or other tertiary	M	40
Roxby Downs (M)	2016		F	134
Roxby Downs (M)	2016		M	248
Roxby Downs (M)	2016	Infants/Primary	F	214
Roxby Downs (M)	2016	Infants/Primary	M	229
Roxby Downs (M)	2016	Pre-school	F	27
Roxby Downs (M)	2016	Pre-school	M	32
Roxby Downs (M)	2016	Secondary	F	95
Roxby Downs (M)	2016	Secondary	M	101
Roxby Downs (M)	2016	Technical or Further Educational Institution	F	54
Roxby Downs (M)	2016	Technical or Further Educational Institution	M	49
Roxby Downs (M)	2016	University or other tertiary	F	59
Roxby Downs (M)	2016	University or other tertiary	M	29
Salisbury (C)	2006		F	4849
Salisbury (C)	2006		M	4774
Salisbury (C)	2006	Infants/Primary	F	5651
Salisbury (C)	2006	Infants/Primary	M	6046
Salisbury (C)	2006	Pre-school	F	782
Salisbury (C)	2006	Pre-school	M	805
Salisbury (C)	2006	Secondary	F	3393
Salisbury (C)	2006	Secondary	M	3583
Salisbury (C)	2006	Technical or Further Educational Institution	F	1478
Salisbury (C)	2006	Technical or Further Educational Institution	M	1215
Salisbury (C)	2006	University or other tertiary	F	1526
Salisbury (C)	2006	University or other tertiary	M	1141
Salisbury (C)	2011		F	5160
Salisbury (C)	2011		M	4996
Salisbury (C)	2011	Infants/Primary	F	5479
Salisbury (C)	2011	Infants/Primary	M	5704
Salisbury (C)	2011	Pre-school	F	869
Salisbury (C)	2011	Pre-school	M	1035
Salisbury (C)	2011	Secondary	F	3814
Salisbury (C)	2011	Secondary	M	3783
Salisbury (C)	2011	Technical or Further Educational Institution	F	1773
Salisbury (C)	2011	Technical or Further Educational Institution	M	1455
Salisbury (C)	2011	University or other tertiary	F	2117
Salisbury (C)	2011	University or other tertiary	M	1756
Salisbury (C)	2016		F	4881
Salisbury (C)	2016		M	4481
Salisbury (C)	2016	Infants/Primary	F	6220
Salisbury (C)	2016	Infants/Primary	M	6553
Salisbury (C)	2016	Pre-school	F	911
Salisbury (C)	2016	Pre-school	M	902
Salisbury (C)	2016	Secondary	F	3823
Salisbury (C)	2016	Secondary	M	4083
Salisbury (C)	2016	Technical or Further Educational Institution	F	1897
Salisbury (C)	2016	Technical or Further Educational Institution	M	1356
Salisbury (C)	2016	University or other tertiary	F	3102
Salisbury (C)	2016	University or other tertiary	M	2537
Southern Mallee (DC)	2006		F	53
Southern Mallee (DC)	2006		M	41
Southern Mallee (DC)	2006	Infants/Primary	F	124
Southern Mallee (DC)	2006	Infants/Primary	M	111
Southern Mallee (DC)	2006	Pre-school	F	18
Southern Mallee (DC)	2006	Pre-school	M	23
Southern Mallee (DC)	2006	Secondary	F	59
Southern Mallee (DC)	2006	Secondary	M	67
Southern Mallee (DC)	2006	Technical or Further Educational Institution	F	13
Southern Mallee (DC)	2006	Technical or Further Educational Institution	M	8
Southern Mallee (DC)	2006	University or other tertiary	F	8
Southern Mallee (DC)	2006	University or other tertiary	M	3
Southern Mallee (DC)	2011		F	58
Southern Mallee (DC)	2011		M	67
Southern Mallee (DC)	2011	Infants/Primary	F	94
Southern Mallee (DC)	2011	Infants/Primary	M	84
Southern Mallee (DC)	2011	Pre-school	F	22
Southern Mallee (DC)	2011	Pre-school	M	16
Southern Mallee (DC)	2011	Secondary	F	70
Southern Mallee (DC)	2011	Secondary	M	65
Southern Mallee (DC)	2011	Technical or Further Educational Institution	F	12
Southern Mallee (DC)	2011	Technical or Further Educational Institution	M	12
Southern Mallee (DC)	2011	University or other tertiary	F	6
Southern Mallee (DC)	2011	University or other tertiary	M	0
Southern Mallee (DC)	2016		F	98
Southern Mallee (DC)	2016		M	102
Southern Mallee (DC)	2016	Infants/Primary	F	93
Southern Mallee (DC)	2016	Infants/Primary	M	80
Southern Mallee (DC)	2016	Pre-school	F	13
Southern Mallee (DC)	2016	Pre-school	M	10
Southern Mallee (DC)	2016	Secondary	F	44
Southern Mallee (DC)	2016	Secondary	M	44
Southern Mallee (DC)	2016	Technical or Further Educational Institution	F	6
Southern Mallee (DC)	2016	Technical or Further Educational Institution	M	5
Southern Mallee (DC)	2016	University or other tertiary	F	6
Southern Mallee (DC)	2016	University or other tertiary	M	6
Streaky Bay (DC)	2006		F	79
Streaky Bay (DC)	2006		M	104
Streaky Bay (DC)	2006	Infants/Primary	F	109
Streaky Bay (DC)	2006	Infants/Primary	M	115
Streaky Bay (DC)	2006	Pre-school	F	15
Streaky Bay (DC)	2006	Pre-school	M	13
Streaky Bay (DC)	2006	Secondary	F	62
Streaky Bay (DC)	2006	Secondary	M	51
Streaky Bay (DC)	2006	Technical or Further Educational Institution	F	15
Streaky Bay (DC)	2006	Technical or Further Educational Institution	M	8
Streaky Bay (DC)	2006	University or other tertiary	F	6
Streaky Bay (DC)	2006	University or other tertiary	M	3
Streaky Bay (DC)	2011		F	80
Streaky Bay (DC)	2011		M	96
Streaky Bay (DC)	2011	Infants/Primary	F	99
Streaky Bay (DC)	2011	Infants/Primary	M	102
Streaky Bay (DC)	2011	Pre-school	F	9
Streaky Bay (DC)	2011	Pre-school	M	13
Streaky Bay (DC)	2011	Secondary	F	66
Streaky Bay (DC)	2011	Secondary	M	56
Streaky Bay (DC)	2011	Technical or Further Educational Institution	F	16
Streaky Bay (DC)	2011	Technical or Further Educational Institution	M	6
Streaky Bay (DC)	2011	University or other tertiary	F	17
Streaky Bay (DC)	2011	University or other tertiary	M	0
Streaky Bay (DC)	2016		F	88
Streaky Bay (DC)	2016		M	93
Streaky Bay (DC)	2016	Infants/Primary	F	109
Streaky Bay (DC)	2016	Infants/Primary	M	98
Streaky Bay (DC)	2016	Pre-school	F	15
Streaky Bay (DC)	2016	Pre-school	M	17
Streaky Bay (DC)	2016	Secondary	F	46
Streaky Bay (DC)	2016	Secondary	M	48
Streaky Bay (DC)	2016	Technical or Further Educational Institution	F	18
Streaky Bay (DC)	2016	Technical or Further Educational Institution	M	5
Streaky Bay (DC)	2016	University or other tertiary	F	12
Streaky Bay (DC)	2016	University or other tertiary	M	4
Tatiara (DC)	2006		F	205
Tatiara (DC)	2006		M	245
Tatiara (DC)	2006	Infants/Primary	F	413
Tatiara (DC)	2006	Infants/Primary	M	436
Tatiara (DC)	2006	Pre-school	F	65
Tatiara (DC)	2006	Pre-school	M	49
Tatiara (DC)	2006	Secondary	F	192
Tatiara (DC)	2006	Secondary	M	211
Tatiara (DC)	2006	Technical or Further Educational Institution	F	50
Tatiara (DC)	2006	Technical or Further Educational Institution	M	52
Tatiara (DC)	2006	University or other tertiary	F	37
Tatiara (DC)	2006	University or other tertiary	M	17
Tatiara (DC)	2011		F	165
Tatiara (DC)	2011		M	169
Tatiara (DC)	2011	Infants/Primary	F	337
Tatiara (DC)	2011	Infants/Primary	M	356
Tatiara (DC)	2011	Pre-school	F	42
Tatiara (DC)	2011	Pre-school	M	45
Tatiara (DC)	2011	Secondary	F	227
Tatiara (DC)	2011	Secondary	M	232
Tatiara (DC)	2011	Technical or Further Educational Institution	F	46
Tatiara (DC)	2011	Technical or Further Educational Institution	M	43
Tatiara (DC)	2011	University or other tertiary	F	41
Tatiara (DC)	2011	University or other tertiary	M	9
Tatiara (DC)	2016		F	296
Tatiara (DC)	2016		M	342
Tatiara (DC)	2016	Infants/Primary	F	326
Tatiara (DC)	2016	Infants/Primary	M	343
Tatiara (DC)	2016	Pre-school	F	41
Tatiara (DC)	2016	Pre-school	M	38
Tatiara (DC)	2016	Secondary	F	187
Tatiara (DC)	2016	Secondary	M	184
Tatiara (DC)	2016	Technical or Further Educational Institution	F	57
Tatiara (DC)	2016	Technical or Further Educational Institution	M	37
Tatiara (DC)	2016	University or other tertiary	F	44
Tatiara (DC)	2016	University or other tertiary	M	20
Tea Tree Gully (C)	2006		F	2859
Tea Tree Gully (C)	2006		M	2631
Tea Tree Gully (C)	2006	Infants/Primary	F	4590
Tea Tree Gully (C)	2006	Infants/Primary	M	4836
Tea Tree Gully (C)	2006	Pre-school	F	506
Tea Tree Gully (C)	2006	Pre-school	M	609
Tea Tree Gully (C)	2006	Secondary	F	3121
Tea Tree Gully (C)	2006	Secondary	M	2998
Tea Tree Gully (C)	2006	Technical or Further Educational Institution	F	1243
Tea Tree Gully (C)	2006	Technical or Further Educational Institution	M	1139
Tea Tree Gully (C)	2006	University or other tertiary	F	1794
Tea Tree Gully (C)	2006	University or other tertiary	M	1343
Tea Tree Gully (C)	2011		F	2681
Tea Tree Gully (C)	2011		M	2384
Tea Tree Gully (C)	2011	Infants/Primary	F	4064
Tea Tree Gully (C)	2011	Infants/Primary	M	4417
Tea Tree Gully (C)	2011	Pre-school	F	635
Tea Tree Gully (C)	2011	Pre-school	M	582
Tea Tree Gully (C)	2011	Secondary	F	2814
Tea Tree Gully (C)	2011	Secondary	M	2947
Tea Tree Gully (C)	2011	Technical or Further Educational Institution	F	1188
Tea Tree Gully (C)	2011	Technical or Further Educational Institution	M	1041
Tea Tree Gully (C)	2011	University or other tertiary	F	2148
Tea Tree Gully (C)	2011	University or other tertiary	M	1518
Tea Tree Gully (C)	2016		F	2513
Tea Tree Gully (C)	2016		M	2178
Tea Tree Gully (C)	2016	Infants/Primary	F	4147
Tea Tree Gully (C)	2016	Infants/Primary	M	4508
Tea Tree Gully (C)	2016	Pre-school	F	541
Tea Tree Gully (C)	2016	Pre-school	M	575
Tea Tree Gully (C)	2016	Secondary	F	2856
Tea Tree Gully (C)	2016	Secondary	M	2939
Tea Tree Gully (C)	2016	Technical or Further Educational Institution	F	1031
Tea Tree Gully (C)	2016	Technical or Further Educational Institution	M	836
Tea Tree Gully (C)	2016	University or other tertiary	F	2449
Tea Tree Gully (C)	2016	University or other tertiary	M	1787
The Coorong (DC)	2006		F	197
The Coorong (DC)	2006		M	195
The Coorong (DC)	2006	Infants/Primary	F	313
The Coorong (DC)	2006	Infants/Primary	M	296
The Coorong (DC)	2006	Pre-school	F	37
The Coorong (DC)	2006	Pre-school	M	44
The Coorong (DC)	2006	Secondary	F	161
The Coorong (DC)	2006	Secondary	M	165
The Coorong (DC)	2006	Technical or Further Educational Institution	F	54
The Coorong (DC)	2006	Technical or Further Educational Institution	M	25
The Coorong (DC)	2006	University or other tertiary	F	33
The Coorong (DC)	2006	University or other tertiary	M	7
The Coorong (DC)	2011		F	240
The Coorong (DC)	2011		M	276
The Coorong (DC)	2011	Infants/Primary	F	244
The Coorong (DC)	2011	Infants/Primary	M	267
The Coorong (DC)	2011	Pre-school	F	19
The Coorong (DC)	2011	Pre-school	M	36
The Coorong (DC)	2011	Secondary	F	147
The Coorong (DC)	2011	Secondary	M	150
The Coorong (DC)	2011	Technical or Further Educational Institution	F	49
The Coorong (DC)	2011	Technical or Further Educational Institution	M	34
The Coorong (DC)	2011	University or other tertiary	F	41
The Coorong (DC)	2011	University or other tertiary	M	10
The Coorong (DC)	2016		F	252
The Coorong (DC)	2016		M	235
The Coorong (DC)	2016	Infants/Primary	F	213
The Coorong (DC)	2016	Infants/Primary	M	244
The Coorong (DC)	2016	Pre-school	F	40
The Coorong (DC)	2016	Pre-school	M	30
The Coorong (DC)	2016	Secondary	F	147
The Coorong (DC)	2016	Secondary	M	157
The Coorong (DC)	2016	Technical or Further Educational Institution	F	36
The Coorong (DC)	2016	Technical or Further Educational Institution	M	10
The Coorong (DC)	2016	University or other tertiary	F	40
The Coorong (DC)	2016	University or other tertiary	M	8
Tumby Bay (DC)	2006		F	91
Tumby Bay (DC)	2006		M	75
Tumby Bay (DC)	2006	Infants/Primary	F	105
Tumby Bay (DC)	2006	Infants/Primary	M	114
Tumby Bay (DC)	2006	Pre-school	F	14
Tumby Bay (DC)	2006	Pre-school	M	21
Tumby Bay (DC)	2006	Secondary	F	59
Tumby Bay (DC)	2006	Secondary	M	73
Tumby Bay (DC)	2006	Technical or Further Educational Institution	F	18
Tumby Bay (DC)	2006	Technical or Further Educational Institution	M	13
Tumby Bay (DC)	2006	University or other tertiary	F	10
Tumby Bay (DC)	2006	University or other tertiary	M	6
Tumby Bay (DC)	2011		F	76
Tumby Bay (DC)	2011		M	44
Tumby Bay (DC)	2011	Infants/Primary	F	107
Tumby Bay (DC)	2011	Infants/Primary	M	112
Tumby Bay (DC)	2011	Pre-school	F	15
Tumby Bay (DC)	2011	Pre-school	M	18
Tumby Bay (DC)	2011	Secondary	F	60
Tumby Bay (DC)	2011	Secondary	M	72
Tumby Bay (DC)	2011	Technical or Further Educational Institution	F	23
Tumby Bay (DC)	2011	Technical or Further Educational Institution	M	9
Tumby Bay (DC)	2011	University or other tertiary	F	15
Tumby Bay (DC)	2011	University or other tertiary	M	0
Tumby Bay (DC)	2016		F	100
Tumby Bay (DC)	2016		M	84
Tumby Bay (DC)	2016	Infants/Primary	F	115
Tumby Bay (DC)	2016	Infants/Primary	M	103
Tumby Bay (DC)	2016	Pre-school	F	16
Tumby Bay (DC)	2016	Pre-school	M	13
Tumby Bay (DC)	2016	Secondary	F	60
Tumby Bay (DC)	2016	Secondary	M	59
Tumby Bay (DC)	2016	Technical or Further Educational Institution	F	15
Tumby Bay (DC)	2016	Technical or Further Educational Institution	M	9
Tumby Bay (DC)	2016	University or other tertiary	F	21
Tumby Bay (DC)	2016	University or other tertiary	M	4
Unley (C)	2006		F	1479
Unley (C)	2006		M	1067
Unley (C)	2006	Infants/Primary	F	1354
Unley (C)	2006	Infants/Primary	M	1408
Unley (C)	2006	Pre-school	F	232
Unley (C)	2006	Pre-school	M	261
Unley (C)	2006	Secondary	F	1041
Unley (C)	2006	Secondary	M	900
Unley (C)	2006	Technical or Further Educational Institution	F	351
Unley (C)	2006	Technical or Further Educational Institution	M	306
Unley (C)	2006	University or other tertiary	F	1661
Unley (C)	2006	University or other tertiary	M	1295
Unley (C)	2011		F	1113
Unley (C)	2011		M	1062
Unley (C)	2011	Infants/Primary	F	1486
Unley (C)	2011	Infants/Primary	M	1448
Unley (C)	2011	Pre-school	F	250
Unley (C)	2011	Pre-school	M	252
Unley (C)	2011	Secondary	F	997
Unley (C)	2011	Secondary	M	916
Unley (C)	2011	Technical or Further Educational Institution	F	324
Unley (C)	2011	Technical or Further Educational Institution	M	323
Unley (C)	2011	University or other tertiary	F	1786
Unley (C)	2011	University or other tertiary	M	1402
Unley (C)	2016		F	1139
Unley (C)	2016		M	1018
Unley (C)	2016	Infants/Primary	F	1553
Unley (C)	2016	Infants/Primary	M	1587
Unley (C)	2016	Pre-school	F	244
Unley (C)	2016	Pre-school	M	243
Unley (C)	2016	Secondary	F	1074
Unley (C)	2016	Secondary	M	1016
Unley (C)	2016	Technical or Further Educational Institution	F	337
Unley (C)	2016	Technical or Further Educational Institution	M	250
Unley (C)	2016	University or other tertiary	F	1846
Unley (C)	2016	University or other tertiary	M	1513
Victor Harbor (C)	2006		F	534
Victor Harbor (C)	2006		M	446
Victor Harbor (C)	2006	Infants/Primary	F	388
Victor Harbor (C)	2006	Infants/Primary	M	450
Victor Harbor (C)	2006	Pre-school	F	48
Victor Harbor (C)	2006	Pre-school	M	40
Victor Harbor (C)	2006	Secondary	F	243
Victor Harbor (C)	2006	Secondary	M	301
Victor Harbor (C)	2006	Technical or Further Educational Institution	F	111
Victor Harbor (C)	2006	Technical or Further Educational Institution	M	61
Victor Harbor (C)	2006	University or other tertiary	F	58
Victor Harbor (C)	2006	University or other tertiary	M	30
Victor Harbor (C)	2011		F	619
Victor Harbor (C)	2011		M	543
Victor Harbor (C)	2011	Infants/Primary	F	440
Victor Harbor (C)	2011	Infants/Primary	M	464
Victor Harbor (C)	2011	Pre-school	F	47
Victor Harbor (C)	2011	Pre-school	M	62
Victor Harbor (C)	2011	Secondary	F	297
Victor Harbor (C)	2011	Secondary	M	282
Victor Harbor (C)	2011	Technical or Further Educational Institution	F	133
Victor Harbor (C)	2011	Technical or Further Educational Institution	M	95
Victor Harbor (C)	2011	University or other tertiary	F	101
Victor Harbor (C)	2011	University or other tertiary	M	45
Victor Harbor (C)	2016		F	545
Victor Harbor (C)	2016		M	480
Victor Harbor (C)	2016	Infants/Primary	F	459
Victor Harbor (C)	2016	Infants/Primary	M	489
Victor Harbor (C)	2016	Pre-school	F	77
Victor Harbor (C)	2016	Pre-school	M	58
Victor Harbor (C)	2016	Secondary	F	322
Victor Harbor (C)	2016	Secondary	M	313
Victor Harbor (C)	2016	Technical or Further Educational Institution	F	106
Victor Harbor (C)	2016	Technical or Further Educational Institution	M	65
Victor Harbor (C)	2016	University or other tertiary	F	123
Victor Harbor (C)	2016	University or other tertiary	M	74
Wakefield (DC)	2006		F	258
Wakefield (DC)	2006		M	255
Wakefield (DC)	2006	Infants/Primary	F	323
Wakefield (DC)	2006	Infants/Primary	M	329
Wakefield (DC)	2006	Pre-school	F	51
Wakefield (DC)	2006	Pre-school	M	48
Wakefield (DC)	2006	Secondary	F	186
Wakefield (DC)	2006	Secondary	M	201
Wakefield (DC)	2006	Technical or Further Educational Institution	F	79
Wakefield (DC)	2006	Technical or Further Educational Institution	M	46
Wakefield (DC)	2006	University or other tertiary	F	27
Wakefield (DC)	2006	University or other tertiary	M	17
Wakefield (DC)	2011		F	204
Wakefield (DC)	2011		M	225
Wakefield (DC)	2011	Infants/Primary	F	318
Wakefield (DC)	2011	Infants/Primary	M	336
Wakefield (DC)	2011	Pre-school	F	49
Wakefield (DC)	2011	Pre-school	M	51
Wakefield (DC)	2011	Secondary	F	221
Wakefield (DC)	2011	Secondary	M	222
Wakefield (DC)	2011	Technical or Further Educational Institution	F	59
Wakefield (DC)	2011	Technical or Further Educational Institution	M	30
Wakefield (DC)	2011	University or other tertiary	F	44
Wakefield (DC)	2011	University or other tertiary	M	22
Wakefield (DC)	2016		F	279
Wakefield (DC)	2016		M	263
Wakefield (DC)	2016	Infants/Primary	F	298
Wakefield (DC)	2016	Infants/Primary	M	325
Wakefield (DC)	2016	Pre-school	F	42
Wakefield (DC)	2016	Pre-school	M	43
Wakefield (DC)	2016	Secondary	F	207
Wakefield (DC)	2016	Secondary	M	215
Wakefield (DC)	2016	Technical or Further Educational Institution	F	60
Wakefield (DC)	2016	Technical or Further Educational Institution	M	43
Wakefield (DC)	2016	University or other tertiary	F	51
Wakefield (DC)	2016	University or other tertiary	M	14
Walkerville (M)	2006		F	293
Walkerville (M)	2006		M	265
Walkerville (M)	2006	Infants/Primary	F	255
Walkerville (M)	2006	Infants/Primary	M	283
Walkerville (M)	2006	Pre-school	F	29
Walkerville (M)	2006	Pre-school	M	42
Walkerville (M)	2006	Secondary	F	241
Walkerville (M)	2006	Secondary	M	180
Walkerville (M)	2006	Technical or Further Educational Institution	F	50
Walkerville (M)	2006	Technical or Further Educational Institution	M	46
Walkerville (M)	2006	University or other tertiary	F	272
Walkerville (M)	2006	University or other tertiary	M	247
Walkerville (M)	2011		F	245
Walkerville (M)	2011		M	241
Walkerville (M)	2011	Infants/Primary	F	258
Walkerville (M)	2011	Infants/Primary	M	281
Walkerville (M)	2011	Pre-school	F	42
Walkerville (M)	2011	Pre-school	M	34
Walkerville (M)	2011	Secondary	F	245
Walkerville (M)	2011	Secondary	M	207
Walkerville (M)	2011	Technical or Further Educational Institution	F	58
Walkerville (M)	2011	Technical or Further Educational Institution	M	38
Walkerville (M)	2011	University or other tertiary	F	270
Walkerville (M)	2011	University or other tertiary	M	264
Walkerville (M)	2016		F	260
Walkerville (M)	2016		M	237
Walkerville (M)	2016	Infants/Primary	F	309
Walkerville (M)	2016	Infants/Primary	M	267
Walkerville (M)	2016	Pre-school	F	39
Walkerville (M)	2016	Pre-school	M	51
Walkerville (M)	2016	Secondary	F	275
Walkerville (M)	2016	Secondary	M	220
Walkerville (M)	2016	Technical or Further Educational Institution	F	47
Walkerville (M)	2016	Technical or Further Educational Institution	M	32
Walkerville (M)	2016	University or other tertiary	F	306
Walkerville (M)	2016	University or other tertiary	M	314
Wattle Range (DC)	2006		F	420
Wattle Range (DC)	2006		M	407
Wattle Range (DC)	2006	Infants/Primary	F	637
Wattle Range (DC)	2006	Infants/Primary	M	667
Wattle Range (DC)	2006	Pre-school	F	78
Wattle Range (DC)	2006	Pre-school	M	107
Wattle Range (DC)	2006	Secondary	F	353
Wattle Range (DC)	2006	Secondary	M	355
Wattle Range (DC)	2006	Technical or Further Educational Institution	F	155
Wattle Range (DC)	2006	Technical or Further Educational Institution	M	103
Wattle Range (DC)	2006	University or other tertiary	F	63
Wattle Range (DC)	2006	University or other tertiary	M	29
Wattle Range (DC)	2011		F	369
Wattle Range (DC)	2011		M	346
Wattle Range (DC)	2011	Infants/Primary	F	556
Wattle Range (DC)	2011	Infants/Primary	M	620
Wattle Range (DC)	2011	Pre-school	F	73
Wattle Range (DC)	2011	Pre-school	M	100
Wattle Range (DC)	2011	Secondary	F	339
Wattle Range (DC)	2011	Secondary	M	338
Wattle Range (DC)	2011	Technical or Further Educational Institution	F	169
Wattle Range (DC)	2011	Technical or Further Educational Institution	M	97
Wattle Range (DC)	2011	University or other tertiary	F	86
Wattle Range (DC)	2011	University or other tertiary	M	33
Wattle Range (DC)	2016		F	499
Wattle Range (DC)	2016		M	478
Wattle Range (DC)	2016	Infants/Primary	F	510
Wattle Range (DC)	2016	Infants/Primary	M	568
Wattle Range (DC)	2016	Pre-school	F	80
Wattle Range (DC)	2016	Pre-school	M	68
Wattle Range (DC)	2016	Secondary	F	297
Wattle Range (DC)	2016	Secondary	M	342
Wattle Range (DC)	2016	Technical or Further Educational Institution	F	113
Wattle Range (DC)	2016	Technical or Further Educational Institution	M	91
Wattle Range (DC)	2016	University or other tertiary	F	88
