LGA_NAME16	Year	Occupation	workers
Playford (C)	2011		648
Playford (C)	2011	Clerical and administrative workers	4165
Playford (C)	2011	Community and personal service workers	3502
Playford (C)	2011	Labourers	5157
Playford (C)	2011	Machinery operators and drivers	3648
Playford (C)	2011	Managers	2691
Playford (C)	2011	Professionals	2840
Playford (C)	2011	Sales workers	3201
Playford (C)	2011	Technicians and trades workers	4733
Playford (C)	2016		616
Playford (C)	2016	Clerical and administrative workers	4041
Playford (C)	2016	Community and personal service workers	4508
Playford (C)	2016	Labourers	5203
Playford (C)	2016	Machinery operators and drivers	3686
Playford (C)	2016	Managers	2890
Playford (C)	2016	Professionals	3205
Playford (C)	2016	Sales workers	3542
Playford (C)	2016	Technicians and trades workers	4948
Port Adelaide Enfield (C)	2006		815
Port Adelaide Enfield (C)	2006	Clerical and administrative workers	6593
Port Adelaide Enfield (C)	2006	Community and personal service workers	4259
Port Adelaide Enfield (C)	2006	Labourers	5799
Port Adelaide Enfield (C)	2006	Machinery operators and drivers	3571
Port Adelaide Enfield (C)	2006	Managers	3878
Port Adelaide Enfield (C)	2006	Professionals	7202
Port Adelaide Enfield (C)	2006	Sales workers	3950
Port Adelaide Enfield (C)	2006	Technicians and trades workers	6339
Port Adelaide Enfield (C)	2011		1003
Port Adelaide Enfield (C)	2011	Clerical and administrative workers	7273
Port Adelaide Enfield (C)	2011	Community and personal service workers	5542
Port Adelaide Enfield (C)	2011	Labourers	6257
Port Adelaide Enfield (C)	2011	Machinery operators and drivers	3663
Port Adelaide Enfield (C)	2011	Managers	4537
Port Adelaide Enfield (C)	2011	Professionals	9563
Port Adelaide Enfield (C)	2011	Sales workers	4363
Port Adelaide Enfield (C)	2011	Technicians and trades workers	7016
Port Adelaide Enfield (C)	2016		911
Port Adelaide Enfield (C)	2016	Clerical and administrative workers	7108
Port Adelaide Enfield (C)	2016	Community and personal service workers	6659
Port Adelaide Enfield (C)	2016	Labourers	6445
Port Adelaide Enfield (C)	2016	Machinery operators and drivers	3483
Port Adelaide Enfield (C)	2016	Managers	5114
Port Adelaide Enfield (C)	2016	Professionals	10796
Port Adelaide Enfield (C)	2016	Sales workers	4737
Port Adelaide Enfield (C)	2016	Technicians and trades workers	7019
Port Augusta (C)	2006		141
Port Augusta (C)	2006	Clerical and administrative workers	782
Port Augusta (C)	2006	Community and personal service workers	849
Port Augusta (C)	2006	Labourers	722
Port Augusta (C)	2006	Machinery operators and drivers	476
Port Augusta (C)	2006	Managers	494
Port Augusta (C)	2006	Professionals	753
Port Augusta (C)	2006	Sales workers	507
Port Augusta (C)	2006	Technicians and trades workers	912
Port Augusta (C)	2011		124
Port Augusta (C)	2011	Clerical and administrative workers	783
Port Augusta (C)	2011	Community and personal service workers	896
Port Augusta (C)	2011	Labourers	667
Port Augusta (C)	2011	Machinery operators and drivers	525
Port Augusta (C)	2011	Managers	444
Port Augusta (C)	2011	Professionals	816
Port Augusta (C)	2011	Sales workers	539
Port Augusta (C)	2011	Technicians and trades workers	951
Port Augusta (C)	2016		103
Port Augusta (C)	2016	Clerical and administrative workers	655
Port Augusta (C)	2016	Community and personal service workers	906
Port Augusta (C)	2016	Labourers	633
Port Augusta (C)	2016	Machinery operators and drivers	501
Port Augusta (C)	2016	Managers	457
Port Augusta (C)	2016	Professionals	783
Port Augusta (C)	2016	Sales workers	555
Port Augusta (C)	2016	Technicians and trades workers	721
Port Lincoln (C)	2006		106
Port Lincoln (C)	2006	Clerical and administrative workers	745
Port Lincoln (C)	2006	Community and personal service workers	640
Port Lincoln (C)	2006	Labourers	1099
Port Lincoln (C)	2006	Machinery operators and drivers	339
Port Lincoln (C)	2006	Managers	774
Port Lincoln (C)	2006	Professionals	879
Port Lincoln (C)	2006	Sales workers	557
Port Lincoln (C)	2006	Technicians and trades workers	938
Port Lincoln (C)	2011		111
Port Lincoln (C)	2011	Clerical and administrative workers	791
Port Lincoln (C)	2011	Community and personal service workers	694
Port Lincoln (C)	2011	Labourers	1023
Port Lincoln (C)	2011	Machinery operators and drivers	412
Port Lincoln (C)	2011	Managers	743
Port Lincoln (C)	2011	Professionals	976
Port Lincoln (C)	2011	Sales workers	676
Port Lincoln (C)	2011	Technicians and trades workers	983
Port Lincoln (C)	2016		98
Port Lincoln (C)	2016	Clerical and administrative workers	719
Port Lincoln (C)	2016	Community and personal service workers	735
Port Lincoln (C)	2016	Labourers	907
Port Lincoln (C)	2016	Machinery operators and drivers	350
Port Lincoln (C)	2016	Managers	683
Port Lincoln (C)	2016	Professionals	964
Port Lincoln (C)	2016	Sales workers	735
Port Lincoln (C)	2016	Technicians and trades workers	936
Port Pirie City and Dists (M)	2006		111
Port Pirie City and Dists (M)	2006	Clerical and administrative workers	686
Port Pirie City and Dists (M)	2006	Community and personal service workers	707
Port Pirie City and Dists (M)	2006	Labourers	832
Port Pirie City and Dists (M)	2006	Machinery operators and drivers	698
Port Pirie City and Dists (M)	2006	Managers	741
Port Pirie City and Dists (M)	2006	Professionals	765
Port Pirie City and Dists (M)	2006	Sales workers	677
Port Pirie City and Dists (M)	2006	Technicians and trades workers	949
Port Pirie City and Dists (M)	2011		144
Port Pirie City and Dists (M)	2011	Clerical and administrative workers	744
Port Pirie City and Dists (M)	2011	Community and personal service workers	775
Port Pirie City and Dists (M)	2011	Labourers	824
Port Pirie City and Dists (M)	2011	Machinery operators and drivers	809
Port Pirie City and Dists (M)	2011	Managers	723
Port Pirie City and Dists (M)	2011	Professionals	863
Port Pirie City and Dists (M)	2011	Sales workers	756
Port Pirie City and Dists (M)	2011	Technicians and trades workers	987
Port Pirie City and Dists (M)	2016		108
Port Pirie City and Dists (M)	2016	Clerical and administrative workers	699
Port Pirie City and Dists (M)	2016	Community and personal service workers	871
Port Pirie City and Dists (M)	2016	Labourers	823
Port Pirie City and Dists (M)	2016	Machinery operators and drivers	731
Port Pirie City and Dists (M)	2016	Managers	690
Port Pirie City and Dists (M)	2016	Professionals	894
Port Pirie City and Dists (M)	2016	Sales workers	719
Port Pirie City and Dists (M)	2016	Technicians and trades workers	967
Prospect (C)	2006		126
Prospect (C)	2006	Clerical and administrative workers	1474
Prospect (C)	2006	Community and personal service workers	858
Prospect (C)	2006	Labourers	758
Prospect (C)	2006	Machinery operators and drivers	392
Prospect (C)	2006	Managers	1341
Prospect (C)	2006	Professionals	2974
Prospect (C)	2006	Sales workers	888
Prospect (C)	2006	Technicians and trades workers	1155
Prospect (C)	2011		143
Prospect (C)	2011	Clerical and administrative workers	1540
Prospect (C)	2011	Community and personal service workers	984
Prospect (C)	2011	Labourers	778
Prospect (C)	2011	Machinery operators and drivers	405
Prospect (C)	2011	Managers	1361
Prospect (C)	2011	Professionals	3162
Prospect (C)	2011	Sales workers	1041
Prospect (C)	2011	Technicians and trades workers	1133
Prospect (C)	2016		140
Prospect (C)	2016	Clerical and administrative workers	1501
Prospect (C)	2016	Community and personal service workers	990
Prospect (C)	2016	Labourers	797
Prospect (C)	2016	Machinery operators and drivers	377
Prospect (C)	2016	Managers	1496
Prospect (C)	2016	Professionals	3253
Prospect (C)	2016	Sales workers	933
Prospect (C)	2016	Technicians and trades workers	1101
Renmark Paringa (DC)	2006		72
Renmark Paringa (DC)	2006	Clerical and administrative workers	415
Renmark Paringa (DC)	2006	Community and personal service workers	317
Renmark Paringa (DC)	2006	Labourers	1081
Renmark Paringa (DC)	2006	Machinery operators and drivers	316
Renmark Paringa (DC)	2006	Managers	796
Renmark Paringa (DC)	2006	Professionals	434
Renmark Paringa (DC)	2006	Sales workers	340
Renmark Paringa (DC)	2006	Technicians and trades workers	467
Renmark Paringa (DC)	2011		75
Renmark Paringa (DC)	2011	Clerical and administrative workers	421
Renmark Paringa (DC)	2011	Community and personal service workers	396
Renmark Paringa (DC)	2011	Labourers	979
Renmark Paringa (DC)	2011	Machinery operators and drivers	291
Renmark Paringa (DC)	2011	Managers	663
Renmark Paringa (DC)	2011	Professionals	436
Renmark Paringa (DC)	2011	Sales workers	383
Renmark Paringa (DC)	2011	Technicians and trades workers	456
Renmark Paringa (DC)	2016		79
Renmark Paringa (DC)	2016	Clerical and administrative workers	414
Renmark Paringa (DC)	2016	Community and personal service workers	378
Renmark Paringa (DC)	2016	Labourers	894
Renmark Paringa (DC)	2016	Machinery operators and drivers	317
Renmark Paringa (DC)	2016	Managers	674
Renmark Paringa (DC)	2016	Professionals	460
Renmark Paringa (DC)	2016	Sales workers	363
Renmark Paringa (DC)	2016	Technicians and trades workers	498
Robe (DC)	2006		14
Robe (DC)	2006	Clerical and administrative workers	51
Robe (DC)	2006	Community and personal service workers	44
Robe (DC)	2006	Labourers	133
Robe (DC)	2006	Machinery operators and drivers	26
Robe (DC)	2006	Managers	210
Robe (DC)	2006	Professionals	52
Robe (DC)	2006	Sales workers	58
Robe (DC)	2006	Technicians and trades workers	74
Robe (DC)	2011		3
Robe (DC)	2011	Clerical and administrative workers	53
Robe (DC)	2011	Community and personal service workers	55
Robe (DC)	2011	Labourers	141
Robe (DC)	2011	Machinery operators and drivers	19
Robe (DC)	2011	Managers	227
Robe (DC)	2011	Professionals	73
Robe (DC)	2011	Sales workers	57
Robe (DC)	2011	Technicians and trades workers	82
Robe (DC)	2016		7
Robe (DC)	2016	Clerical and administrative workers	55
Robe (DC)	2016	Community and personal service workers	59
Robe (DC)	2016	Labourers	130
Robe (DC)	2016	Machinery operators and drivers	29
Robe (DC)	2016	Managers	197
Robe (DC)	2016	Professionals	62
Robe (DC)	2016	Sales workers	58
Robe (DC)	2016	Technicians and trades workers	82
Roxby Downs (M)	2006		44
Roxby Downs (M)	2006	Clerical and administrative workers	210
Roxby Downs (M)	2006	Community and personal service workers	128
Roxby Downs (M)	2006	Labourers	214
Roxby Downs (M)	2006	Machinery operators and drivers	479
Roxby Downs (M)	2006	Managers	209
Roxby Downs (M)	2006	Professionals	361
Roxby Downs (M)	2006	Sales workers	116
Roxby Downs (M)	2006	Technicians and trades workers	581
Roxby Downs (M)	2011		78
Roxby Downs (M)	2011	Clerical and administrative workers	302
Roxby Downs (M)	2011	Community and personal service workers	139
Roxby Downs (M)	2011	Labourers	256
Roxby Downs (M)	2011	Machinery operators and drivers	477
Roxby Downs (M)	2011	Managers	219
Roxby Downs (M)	2011	Professionals	449
Roxby Downs (M)	2011	Sales workers	116
Roxby Downs (M)	2011	Technicians and trades workers	740
Roxby Downs (M)	2016		55
Roxby Downs (M)	2016	Clerical and administrative workers	187
Roxby Downs (M)	2016	Community and personal service workers	139
Roxby Downs (M)	2016	Labourers	200
Roxby Downs (M)	2016	Machinery operators and drivers	493
Roxby Downs (M)	2016	Managers	153
Roxby Downs (M)	2016	Professionals	297
Roxby Downs (M)	2016	Sales workers	107
Roxby Downs (M)	2016	Technicians and trades workers	584
Salisbury (C)	2006		1034
Salisbury (C)	2006	Clerical and administrative workers	7925
Salisbury (C)	2006	Community and personal service workers	5169
Salisbury (C)	2006	Labourers	8705
Salisbury (C)	2006	Machinery operators and drivers	5674
Salisbury (C)	2006	Managers	4526
Salisbury (C)	2006	Professionals	5447
Salisbury (C)	2006	Sales workers	5296
Salisbury (C)	2006	Technicians and trades workers	8660
Salisbury (C)	2011		1163
Salisbury (C)	2011	Clerical and administrative workers	8628
Salisbury (C)	2011	Community and personal service workers	6403
Salisbury (C)	2011	Labourers	8225
Salisbury (C)	2011	Machinery operators and drivers	5781
Salisbury (C)	2011	Managers	4849
Salisbury (C)	2011	Professionals	7059
Salisbury (C)	2011	Sales workers	5698
Salisbury (C)	2011	Technicians and trades workers	9145
Salisbury (C)	2016		1075
Salisbury (C)	2016	Clerical and administrative workers	7879
Salisbury (C)	2016	Community and personal service workers	7677
Salisbury (C)	2016	Labourers	8466
Salisbury (C)	2016	Machinery operators and drivers	5575
Salisbury (C)	2016	Managers	4909
Salisbury (C)	2016	Professionals	7413
Salisbury (C)	2016	Sales workers	5856
Salisbury (C)	2016	Technicians and trades workers	8549
Southern Mallee (DC)	2006		9
Southern Mallee (DC)	2006	Clerical and administrative workers	75
Southern Mallee (DC)	2006	Community and personal service workers	59
Southern Mallee (DC)	2006	Labourers	170
Southern Mallee (DC)	2006	Machinery operators and drivers	70
Southern Mallee (DC)	2006	Managers	462
Southern Mallee (DC)	2006	Professionals	98
Southern Mallee (DC)	2006	Sales workers	59
Southern Mallee (DC)	2006	Technicians and trades workers	114
Southern Mallee (DC)	2011		10
Southern Mallee (DC)	2011	Clerical and administrative workers	77
Southern Mallee (DC)	2011	Community and personal service workers	72
Southern Mallee (DC)	2011	Labourers	131
Southern Mallee (DC)	2011	Machinery operators and drivers	76
Southern Mallee (DC)	2011	Managers	431
Southern Mallee (DC)	2011	Professionals	84
Southern Mallee (DC)	2011	Sales workers	60
Southern Mallee (DC)	2011	Technicians and trades workers	104
Southern Mallee (DC)	2016		12
Southern Mallee (DC)	2016	Clerical and administrative workers	62
Southern Mallee (DC)	2016	Community and personal service workers	67
Southern Mallee (DC)	2016	Labourers	160
Southern Mallee (DC)	2016	Machinery operators and drivers	84
Southern Mallee (DC)	2016	Managers	363
Southern Mallee (DC)	2016	Professionals	78
Southern Mallee (DC)	2016	Sales workers	67
Southern Mallee (DC)	2016	Technicians and trades workers	98
Streaky Bay (DC)	2006		11
Streaky Bay (DC)	2006	Clerical and administrative workers	83
Streaky Bay (DC)	2006	Community and personal service workers	76
Streaky Bay (DC)	2006	Labourers	164
Streaky Bay (DC)	2006	Machinery operators and drivers	46
Streaky Bay (DC)	2006	Managers	311
Streaky Bay (DC)	2006	Professionals	95
Streaky Bay (DC)	2006	Sales workers	58
Streaky Bay (DC)	2006	Technicians and trades workers	140
Streaky Bay (DC)	2011		14
Streaky Bay (DC)	2011	Clerical and administrative workers	97
Streaky Bay (DC)	2011	Community and personal service workers	89
Streaky Bay (DC)	2011	Labourers	130
Streaky Bay (DC)	2011	Machinery operators and drivers	63
Streaky Bay (DC)	2011	Managers	296
Streaky Bay (DC)	2011	Professionals	100
Streaky Bay (DC)	2011	Sales workers	74
Streaky Bay (DC)	2011	Technicians and trades workers	137
Streaky Bay (DC)	2016		21
Streaky Bay (DC)	2016	Clerical and administrative workers	88
Streaky Bay (DC)	2016	Community and personal service workers	77
Streaky Bay (DC)	2016	Labourers	163
Streaky Bay (DC)	2016	Machinery operators and drivers	57
Streaky Bay (DC)	2016	Managers	258
Streaky Bay (DC)	2016	Professionals	113
Streaky Bay (DC)	2016	Sales workers	78
Streaky Bay (DC)	2016	Technicians and trades workers	130
Tatiara (DC)	2006		56
Tatiara (DC)	2006	Clerical and administrative workers	298
Tatiara (DC)	2006	Community and personal service workers	186
Tatiara (DC)	2006	Labourers	762
Tatiara (DC)	2006	Machinery operators and drivers	224
Tatiara (DC)	2006	Managers	1114
Tatiara (DC)	2006	Professionals	287
Tatiara (DC)	2006	Sales workers	253
Tatiara (DC)	2006	Technicians and trades workers	427
Tatiara (DC)	2011		42
Tatiara (DC)	2011	Clerical and administrative workers	322
Tatiara (DC)	2011	Community and personal service workers	200
Tatiara (DC)	2011	Labourers	665
Tatiara (DC)	2011	Machinery operators and drivers	233
Tatiara (DC)	2011	Managers	957
Tatiara (DC)	2011	Professionals	304
Tatiara (DC)	2011	Sales workers	242
Tatiara (DC)	2011	Technicians and trades workers	423
Tatiara (DC)	2016		59
Tatiara (DC)	2016	Clerical and administrative workers	317
Tatiara (DC)	2016	Community and personal service workers	201
Tatiara (DC)	2016	Labourers	729
Tatiara (DC)	2016	Machinery operators and drivers	239
Tatiara (DC)	2016	Managers	856
Tatiara (DC)	2016	Professionals	327
Tatiara (DC)	2016	Sales workers	264
Tatiara (DC)	2016	Technicians and trades workers	430
Tea Tree Gully (C)	2006		722
Tea Tree Gully (C)	2006	Clerical and administrative workers	9030
Tea Tree Gully (C)	2006	Community and personal service workers	4705
Tea Tree Gully (C)	2006	Labourers	4635
Tea Tree Gully (C)	2006	Machinery operators and drivers	2775
Tea Tree Gully (C)	2006	Managers	5316
Tea Tree Gully (C)	2006	Professionals	8285
Tea Tree Gully (C)	2006	Sales workers	5420
Tea Tree Gully (C)	2006	Technicians and trades workers	7953
Tea Tree Gully (C)	2011		622
Tea Tree Gully (C)	2011	Clerical and administrative workers	8879
Tea Tree Gully (C)	2011	Community and personal service workers	5170
Tea Tree Gully (C)	2011	Labourers	4194
Tea Tree Gully (C)	2011	Machinery operators and drivers	2616
Tea Tree Gully (C)	2011	Managers	5114
Tea Tree Gully (C)	2011	Professionals	8879
Tea Tree Gully (C)	2011	Sales workers	5224
Tea Tree Gully (C)	2011	Technicians and trades workers	7845
Tea Tree Gully (C)	2016		678
Tea Tree Gully (C)	2016	Clerical and administrative workers	7960
Tea Tree Gully (C)	2016	Community and personal service workers	5776
Tea Tree Gully (C)	2016	Labourers	4194
Tea Tree Gully (C)	2016	Machinery operators and drivers	2579
Tea Tree Gully (C)	2016	Managers	4975
Tea Tree Gully (C)	2016	Professionals	8994
Tea Tree Gully (C)	2016	Sales workers	4929
Tea Tree Gully (C)	2016	Technicians and trades workers	7220
The Coorong (DC)	2006		46
The Coorong (DC)	2006	Clerical and administrative workers	202
The Coorong (DC)	2006	Community and personal service workers	155
The Coorong (DC)	2006	Labourers	465
The Coorong (DC)	2006	Machinery operators and drivers	162
The Coorong (DC)	2006	Managers	893
The Coorong (DC)	2006	Professionals	211
The Coorong (DC)	2006	Sales workers	177
The Coorong (DC)	2006	Technicians and trades workers	246
The Coorong (DC)	2011		30
The Coorong (DC)	2011	Clerical and administrative workers	199
The Coorong (DC)	2011	Community and personal service workers	185
The Coorong (DC)	2011	Labourers	409
The Coorong (DC)	2011	Machinery operators and drivers	184
The Coorong (DC)	2011	Managers	818
The Coorong (DC)	2011	Professionals	202
The Coorong (DC)	2011	Sales workers	180
The Coorong (DC)	2011	Technicians and trades workers	250
The Coorong (DC)	2016		29
The Coorong (DC)	2016	Clerical and administrative workers	192
The Coorong (DC)	2016	Community and personal service workers	201
The Coorong (DC)	2016	Labourers	398
The Coorong (DC)	2016	Machinery operators and drivers	175
The Coorong (DC)	2016	Managers	719
The Coorong (DC)	2016	Professionals	188
The Coorong (DC)	2016	Sales workers	183
The Coorong (DC)	2016	Technicians and trades workers	211
Tumby Bay (DC)	2006		12
Tumby Bay (DC)	2006	Clerical and administrative workers	87
Tumby Bay (DC)	2006	Community and personal service workers	81
Tumby Bay (DC)	2006	Labourers	119
Tumby Bay (DC)	2006	Machinery operators and drivers	61
Tumby Bay (DC)	2006	Managers	450
Tumby Bay (DC)	2006	Professionals	117
Tumby Bay (DC)	2006	Sales workers	69
Tumby Bay (DC)	2006	Technicians and trades workers	111
Tumby Bay (DC)	2011		14
Tumby Bay (DC)	2011	Clerical and administrative workers	111
Tumby Bay (DC)	2011	Community and personal service workers	102
Tumby Bay (DC)	2011	Labourers	137
Tumby Bay (DC)	2011	Machinery operators and drivers	84
Tumby Bay (DC)	2011	Managers	409
Tumby Bay (DC)	2011	Professionals	119
Tumby Bay (DC)	2011	Sales workers	79
Tumby Bay (DC)	2011	Technicians and trades workers	143
Tumby Bay (DC)	2016		12
Tumby Bay (DC)	2016	Clerical and administrative workers	108
Tumby Bay (DC)	2016	Community and personal service workers	76
Tumby Bay (DC)	2016	Labourers	142
Tumby Bay (DC)	2016	Machinery operators and drivers	88
Tumby Bay (DC)	2016	Managers	318
Tumby Bay (DC)	2016	Professionals	128
Tumby Bay (DC)	2016	Sales workers	73
Tumby Bay (DC)	2016	Technicians and trades workers	134
Unley (C)	2006		200
Unley (C)	2006	Clerical and administrative workers	2626
Unley (C)	2006	Community and personal service workers	1572
Unley (C)	2006	Labourers	925
Unley (C)	2006	Machinery operators and drivers	351
Unley (C)	2006	Managers	2940
Unley (C)	2006	Professionals	6709
Unley (C)	2006	Sales workers	1700
Unley (C)	2006	Technicians and trades workers	1529
Unley (C)	2011		295
Unley (C)	2011	Clerical and administrative workers	2562
Unley (C)	2011	Community and personal service workers	1617
Unley (C)	2011	Labourers	940
Unley (C)	2011	Machinery operators and drivers	317
Unley (C)	2011	Managers	2762
Unley (C)	2011	Professionals	7197
Unley (C)	2011	Sales workers	1701
Unley (C)	2011	Technicians and trades workers	1507
Unley (C)	2016		262
Unley (C)	2016	Clerical and administrative workers	2288
Unley (C)	2016	Community and personal service workers	1818
Unley (C)	2016	Labourers	899
Unley (C)	2016	Machinery operators and drivers	300
Unley (C)	2016	Managers	2846
Unley (C)	2016	Professionals	7112
Unley (C)	2016	Sales workers	1590
Unley (C)	2016	Technicians and trades workers	1377
Victor Harbor (C)	2006		65
Victor Harbor (C)	2006	Clerical and administrative workers	435
Victor Harbor (C)	2006	Community and personal service workers	477
Victor Harbor (C)	2006	Labourers	580
Victor Harbor (C)	2006	Machinery operators and drivers	194
Victor Harbor (C)	2006	Managers	670
Victor Harbor (C)	2006	Professionals	571
Victor Harbor (C)	2006	Sales workers	426
Victor Harbor (C)	2006	Technicians and trades workers	630
Victor Harbor (C)	2011		76
Victor Harbor (C)	2011	Clerical and administrative workers	519
Victor Harbor (C)	2011	Community and personal service workers	639
Victor Harbor (C)	2011	Labourers	559
Victor Harbor (C)	2011	Machinery operators and drivers	238
Victor Harbor (C)	2011	Managers	633
Victor Harbor (C)	2011	Professionals	696
Victor Harbor (C)	2011	Sales workers	580
Victor Harbor (C)	2011	Technicians and trades workers	696
Victor Harbor (C)	2016		68
Victor Harbor (C)	2016	Clerical and administrative workers	536
Victor Harbor (C)	2016	Community and personal service workers	694
Victor Harbor (C)	2016	Labourers	618
Victor Harbor (C)	2016	Machinery operators and drivers	239
Victor Harbor (C)	2016	Managers	588
Victor Harbor (C)	2016	Professionals	718
Victor Harbor (C)	2016	Sales workers	525
Victor Harbor (C)	2016	Technicians and trades workers	668
Wakefield (DC)	2006		51
Wakefield (DC)	2006	Clerical and administrative workers	220
Wakefield (DC)	2006	Community and personal service workers	231
Wakefield (DC)	2006	Labourers	494
Wakefield (DC)	2006	Machinery operators and drivers	214
Wakefield (DC)	2006	Managers	769
Wakefield (DC)	2006	Professionals	238
Wakefield (DC)	2006	Sales workers	149
Wakefield (DC)	2006	Technicians and trades workers	318
Wakefield (DC)	2011		48
Wakefield (DC)	2011	Clerical and administrative workers	268
Wakefield (DC)	2011	Community and personal service workers	237
Wakefield (DC)	2011	Labourers	515
Wakefield (DC)	2011	Machinery operators and drivers	267
Wakefield (DC)	2011	Managers	704
Wakefield (DC)	2011	Professionals	278
Wakefield (DC)	2011	Sales workers	162
Wakefield (DC)	2011	Technicians and trades workers	347
Wakefield (DC)	2016		41
Wakefield (DC)	2016	Clerical and administrative workers	257
Wakefield (DC)	2016	Community and personal service workers	262
Wakefield (DC)	2016	Labourers	552
Wakefield (DC)	2016	Machinery operators and drivers	292
Wakefield (DC)	2016	Managers	626
Wakefield (DC)	2016	Professionals	246
Wakefield (DC)	2016	Sales workers	178
Wakefield (DC)	2016	Technicians and trades workers	322
Walkerville (M)	2006		45
Walkerville (M)	2006	Clerical and administrative workers	446
Walkerville (M)	2006	Community and personal service workers	258
Walkerville (M)	2006	Labourers	173
Walkerville (M)	2006	Machinery operators and drivers	64
Walkerville (M)	2006	Managers	535
Walkerville (M)	2006	Professionals	1168
Walkerville (M)	2006	Sales workers	310
Walkerville (M)	2006	Technicians and trades workers	242
Walkerville (M)	2011		50
Walkerville (M)	2011	Clerical and administrative workers	428
Walkerville (M)	2011	Community and personal service workers	298
Walkerville (M)	2011	Labourers	147
Walkerville (M)	2011	Machinery operators and drivers	63
Walkerville (M)	2011	Managers	535
Walkerville (M)	2011	Professionals	1222
Walkerville (M)	2011	Sales workers	259
Walkerville (M)	2011	Technicians and trades workers	238
Walkerville (M)	2016		45
Walkerville (M)	2016	Clerical and administrative workers	425
Walkerville (M)	2016	Community and personal service workers	295
Walkerville (M)	2016	Labourers	143
Walkerville (M)	2016	Machinery operators and drivers	71
Walkerville (M)	2016	Managers	607
Walkerville (M)	2016	Professionals	1313
Walkerville (M)	2016	Sales workers	284
Walkerville (M)	2016	Technicians and trades workers	221
Wattle Range (DC)	2006		74
Wattle Range (DC)	2006	Clerical and administrative workers	462
Wattle Range (DC)	2006	Community and personal service workers	360
Wattle Range (DC)	2006	Labourers	1154
Wattle Range (DC)	2006	Machinery operators and drivers	616
Wattle Range (DC)	2006	Managers	1177
Wattle Range (DC)	2006	Professionals	488
Wattle Range (DC)	2006	Sales workers	419
Wattle Range (DC)	2006	Technicians and trades workers	716
Wattle Range (DC)	2011		87
Wattle Range (DC)	2011	Clerical and administrative workers	488
Wattle Range (DC)	2011	Community and personal service workers	449
Wattle Range (DC)	2011	Labourers	1007
Wattle Range (DC)	2011	Machinery operators and drivers	531
Wattle Range (DC)	2011	Managers	1079
Wattle Range (DC)	2011	Professionals	528
Wattle Range (DC)	2011	Sales workers	430
Wattle Range (DC)	2011	Technicians and trades workers	743
Wattle Range (DC)	2016		69
Wattle Range (DC)	2016	Clerical and administrative workers	454
Wattle Range (DC)	2016	Community and personal service workers	519
Wattle Range (DC)	2016	Labourers	909
Wattle Range (DC)	2016	Machinery operators and drivers	461
Wattle Range (DC)	2016	Managers	1012
Wattle Range (DC)	2016	Professionals	553
Wattle Range (DC)	2016	Sales workers	413
Wattle Range (DC)	2016	Technicians and trades workers	650
West Torrens (C)	2006		370
West Torrens (C)	2006	Clerical and administrative workers	4193
West Torrens (C)	2006	Community and personal service workers	2249
West Torrens (C)	2006	Labourers	2365
West Torrens (C)	2006	Machinery operators and drivers	1339
West Torrens (C)	2006	Managers	2595
West Torrens (C)	2006	Professionals	5147
West Torrens (C)	2006	Sales workers	2461
West Torrens (C)	2006	Technicians and trades workers	3289
West Torrens (C)	2011		465
West Torrens (C)	2011	Clerical and administrative workers	4391
West Torrens (C)	2011	Community and personal service workers	2903
West Torrens (C)	2011	Labourers	2387
West Torrens (C)	2011	Machinery operators and drivers	1398
West Torrens (C)	2011	Managers	2840
West Torrens (C)	2011	Professionals	6101
West Torrens (C)	2011	Sales workers	2601
West Torrens (C)	2011	Technicians and trades workers	3523
West Torrens (C)	2016		412
West Torrens (C)	2016	Clerical and administrative workers	4125
West Torrens (C)	2016	Community and personal service workers	3464
West Torrens (C)	2016	Labourers	2641
West Torrens (C)	2016	Machinery operators and drivers	1320
West Torrens (C)	2016	Managers	3078
West Torrens (C)	2016	Professionals	6602
West Torrens (C)	2016	Sales workers	2706
West Torrens (C)	2016	Technicians and trades workers	3397
Whyalla (C)	2006		188
Whyalla (C)	2006	Clerical and administrative workers	935
Whyalla (C)	2006	Community and personal service workers	819
Whyalla (C)	2006	Labourers	1288
Whyalla (C)	2006	Machinery operators and drivers	1030
Whyalla (C)	2006	Managers	754
Whyalla (C)	2006	Professionals	1164
Whyalla (C)	2006	Sales workers	809
Whyalla (C)	2006	Technicians and trades workers	1514
Whyalla (C)	2011		235
Whyalla (C)	2011	Clerical and administrative workers	916
Whyalla (C)	2011	Community and personal service workers	913
Whyalla (C)	2011	Labourers	1091
Whyalla (C)	2011	Machinery operators and drivers	1352
Whyalla (C)	2011	Managers	723
Whyalla (C)	2011	Professionals	1330
Whyalla (C)	2011	Sales workers	841
Whyalla (C)	2011	Technicians and trades workers	1763
Whyalla (C)	2016		191
Whyalla (C)	2016	Clerical and administrative workers	815
Whyalla (C)	2016	Community and personal service workers	979
Whyalla (C)	2016	Labourers	946
Whyalla (C)	2016	Machinery operators and drivers	1241
Whyalla (C)	2016	Managers	630
Whyalla (C)	2016	Professionals	1217
Whyalla (C)	2016	Sales workers	783
Whyalla (C)	2016	Technicians and trades workers	1488
Wudinna (DC)	2006		3
Wudinna (DC)	2006	Clerical and administrative workers	63
Wudinna (DC)	2006	Community and personal service workers	35
Wudinna (DC)	2006	Labourers	86
Wudinna (DC)	2006	Machinery operators and drivers	37
Wudinna (DC)	2006	Managers	287
