SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
10304,0,0,0,0,3,10,24,41,255,233,183,65,68,29,52,979,0,0,0,3,5,12,17,41,61,35,18,15,8,9,19,245,0,0,0,0,0,3,3,4,17,20,9,0,3,10,6,68,0,0,0,0,0,0,4,6,6,8,6,4,5,5,7,57,7,3,4,3,10,25,45,34,99,48,20,17,10,6,49,378,0,0,0,0,0,0,0,0,3,7,3,3,0,0,357,380,16,11,12,11,30,58,112,182,837,981,1028,779,847,639,839,6382,0,3,3,4,4,16,55,88,180,136,108,31,29,10,91,737,0,5,12,17,27,87,91,76,95,24,13,4,3,0,38,492,0,0,3,0,3,8,12,11,7,7,6,0,0,0,8,61,9,7,16,20,22,42,15,6,11,0,0,0,4,0,19,170,29,15,41,54,83,141,149,98,165,46,23,10,7,3,125,977,0,0,0,0,0,5,0,0
10401,0,0,0,0,0,12,33,52,232,147,90,30,43,14,51,710,0,4,0,3,19,15,28,38,87,49,16,5,0,0,34,313,0,0,0,0,0,0,3,3,20,17,9,4,0,0,15,77,0,0,0,0,0,0,0,0,5,6,3,4,3,0,11,39,12,11,10,4,26,34,60,87,143,73,27,12,14,9,71,582,0,0,0,0,0,0,0,3,0,3,3,0,3,0,245,260,13,16,20,12,49,77,156,265,908,781,554,342,297,153,661,4308,0,0,4,0,10,21,40,70,128,81,31,16,7,7,57,470,0,4,8,23,38,92,84,87,69,35,12,0,3,0,52,503,0,0,0,3,10,8,6,3,7,4,0,0,0,0,5,46,3,0,14,21,15,43,26,15,12,3,0,0,0,0,20,177,23,17,53,72,103,184,195,159,190,55,26,9,10,4,129,1209,0,0,0,0,3,0,4,0
10402,5,6,0,0,3,13,44,102,393,266,186,74,87,35,93,1310,4,5,3,3,17,26,53,75,145,93,28,20,14,11,51,549,0,0,0,0,3,0,3,3,23,10,13,3,4,0,17,90,0,0,0,0,0,0,0,0,11,11,12,8,9,3,6,59,25,10,14,3,41,36,87,103,213,94,45,15,12,13,100,815,3,0,0,0,0,3,0,6,14,0,0,6,0,0,468,497,43,22,28,10,80,101,248,390,1523,1443,1267,811,810,431,1149,8350,0,0,0,3,11,38,83,112,293,180,105,31,22,8,127,1009,3,8,18,45,86,163,207,177,235,68,29,4,8,3,116,1176,0,0,0,0,0,12,13,12,23,14,10,3,3,0,21,109,14,4,22,26,39,67,24,24,21,3,0,0,0,0,35,265,43,18,59,95,144,257,258,239,286,81,35,9,9,12,205,1750,0,0,0,0,3,0,4,0
10501,3,0,3,0,3,5,12,21,69,61,67,20,31,3,27,318,0,0,0,0,0,12,7,14,14,10,4,7,0,4,9,82,0,0,0,0,3,0,3,3,10,4,7,3,0,0,5,37,0,0,0,0,0,0,0,0,9,0,7,5,7,4,5,28,0,7,0,7,16,5,37,29,40,17,3,0,0,0,43,213,0,0,0,0,3,0,0,0,0,0,0,0,0,0,129,141,10,9,13,3,35,33,69,92,275,270,260,202,184,114,438,1999,0,0,0,0,8,3,17,24,60,34,35,7,9,3,39,234,0,0,3,8,14,24,23,37,42,6,0,3,3,0,20,183,0,0,0,0,4,4,7,3,4,0,0,0,0,0,7,37,0,8,12,9,27,9,12,8,3,3,0,0,0,0,13,105,13,12,41,47,64,84,87,65,73,23,14,3,6,3,102,639,0,0,0,0,0,0,0,3
10502,0,0,0,0,4,3,11,11,62,67,32,14,16,11,23,261,0,0,0,0,4,6,11,16,29,8,3,3,3,0,12,101,0,0,0,0,0,4,0,3,7,5,3,0,0,0,8,33,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,13,0,0,0,0,18,12,17,35,59,19,6,0,0,0,28,207,0,0,0,0,0,0,0,0,0,3,0,0,0,3,133,137,7,0,4,3,27,26,45,83,263,250,196,165,182,126,306,1688,0,0,0,3,0,16,19,21,52,50,29,6,12,3,32,249,0,0,4,16,29,42,34,33,42,9,5,3,0,0,16,231,0,0,3,0,0,3,0,10,8,3,0,3,0,0,5,44,3,6,10,13,11,12,9,10,8,3,0,0,0,0,8,80,6,7,21,31,58,78,72,69,75,27,15,7,3,5,78,539,0,0,0,0,0,0,0,0
10503,3,3,3,0,3,19,33,76,261,239,118,58,46,14,85,960,0,0,0,3,4,8,25,41,67,26,9,4,11,7,25,239,0,0,0,0,0,0,3,8,14,25,6,3,3,4,7,68,0,0,0,0,0,0,3,0,11,8,6,3,3,4,25,63,12,4,6,5,33,27,70,60,129,46,20,9,10,9,73,519,0,0,0,0,0,0,0,0,6,4,0,0,0,0,479,488,23,15,25,10,54,85,173,285,1058,1070,960,748,721,410,1142,6776,3,0,0,3,12,21,67,107,244,162,98,29,32,4,121,894,0,3,21,26,43,124,106,105,135,36,17,3,8,3,72,692,0,0,0,0,6,10,13,10,20,11,3,0,0,0,17,89,11,4,17,29,26,42,34,24,22,3,0,0,0,0,30,243,29,18,53,87,164,214,185,160,214,46,37,12,7,9,174,1402,0,0,0,0,3,3,0,3
10601,0,0,3,3,3,12,27,86,424,436,398,126,187,111,119,1927,0,0,5,0,12,20,35,64,125,90,46,12,6,16,54,479,0,0,5,0,0,4,7,9,27,21,23,9,14,3,21,145,0,0,0,0,0,0,0,0,6,13,17,8,16,15,20,98,13,8,20,11,33,49,110,111,286,137,55,34,17,11,104,993,0,0,0,0,0,0,0,0,3,0,3,0,0,0,474,496,23,9,36,12,59,97,214,335,1396,1545,1524,1152,1147,923,1272,9752,3,0,3,0,7,31,62,99,211,200,113,39,32,15,105,930,3,7,22,43,81,153,166,117,171,61,26,6,6,7,105,968,0,0,0,0,14,5,21,12,12,20,14,4,6,0,13,128,8,8,21,36,42,60,48,20,30,9,3,0,0,0,28,317,39,10,80,128,184,297,275,218,289,94,30,12,13,7,221,1902,3,0,0,4,0,3,3,0
10602,3,0,0,0,3,6,12,78,406,419,340,113,145,100,90,1722,3,0,3,5,11,25,36,41,104,54,40,18,14,10,35,395,0,0,0,0,0,0,5,9,16,23,21,3,10,3,11,114,0,0,0,0,0,0,0,0,6,5,10,11,6,12,16,74,13,7,9,4,24,25,58,67,163,66,55,26,24,13,68,602,0,0,0,0,0,0,0,0,3,3,6,0,0,0,561,571,21,7,12,18,47,77,136,249,1161,1418,1499,1220,1211,958,1183,9223,3,0,0,4,5,24,50,102,298,193,143,48,38,12,105,1022,0,8,14,29,35,119,147,106,168,59,30,14,5,0,77,819,0,3,0,3,6,15,18,13,17,10,8,4,0,0,10,100,7,4,11,22,42,41,36,26,18,7,0,0,4,0,11,240,32,14,41,91,122,191,205,178,244,91,34,11,3,4,111,1379,0,0,0,0,0,0,0,3
10603,0,0,0,0,4,4,22,73,313,315,196,90,76,61,103,1252,3,0,5,3,9,11,28,46,97,67,34,18,11,9,53,404,0,0,0,0,0,3,5,12,18,13,14,3,9,4,13,94,0,0,0,0,0,0,0,0,13,5,8,10,15,6,9,85,11,0,10,4,23,23,68,85,188,79,48,33,22,10,79,682,0,0,0,0,0,0,0,3,5,0,11,0,4,0,500,526,21,4,16,14,38,62,153,279,1074,1195,1169,832,757,534,1120,7267,0,0,3,3,6,11,45,80,215,174,77,37,30,20,82,788,8,0,20,25,44,120,114,112,152,50,14,4,3,3,57,737,0,0,3,3,8,9,8,5,19,9,4,0,0,0,14,97,12,3,17,19,36,40,18,7,8,3,3,0,0,0,15,193,35,20,43,79,120,182,180,168,226,82,31,16,11,3,134,1324,0,0,0,0,0,0,0,3
10604,0,0,0,0,0,3,13,34,145,129,164,41,41,26,46,653,3,0,4,0,0,7,11,20,20,26,15,6,9,3,9,128,0,0,0,0,0,0,0,0,10,10,9,6,4,0,7,61,0,0,0,0,0,0,0,0,5,0,4,7,3,12,10,45,7,3,0,0,12,14,33,32,56,20,11,4,7,4,22,229,0,0,0,0,0,0,0,0,7,0,0,0,0,0,161,167,11,3,7,3,22,33,63,116,404,461,546,396,419,314,445,3227,0,0,3,3,7,14,21,41,81,55,47,7,11,3,27,318,0,3,12,13,20,38,54,35,34,16,3,0,0,0,35,268,0,0,0,0,3,5,3,3,4,3,0,0,0,0,3,26,7,7,6,11,21,30,17,0,4,0,0,0,0,0,13,113,20,9,31,35,65,86,79,57,70,29,3,5,3,3,71,560,0,0,3,0,0,0,0,0
10701,0,0,0,0,7,10,33,93,369,390,297,132,134,88,124,1668,0,0,5,0,13,22,49,68,136,74,59,28,25,7,44,534,0,0,0,0,4,4,3,16,38,16,12,7,5,3,16,123,0,0,0,0,0,0,0,0,4,8,10,11,21,9,15,74,26,10,16,15,53,49,96,107,276,167,89,41,35,21,128,1125,3,0,0,0,0,0,0,0,4,4,3,0,0,0,389,403,38,13,25,14,78,97,209,355,1288,1483,1559,1081,1079,724,1035,9085,3,4,0,3,3,13,61,83,233,198,120,45,29,19,105,915,3,4,17,17,42,136,123,131,167,65,28,12,5,5,84,836,3,0,0,3,3,7,7,9,16,8,4,0,4,0,10,72,7,11,14,22,30,42,6,15,27,11,0,0,0,0,28,211,33,19,60,102,193,235,286,234,325,137,72,27,10,9,211,1951,0,0,0,0,0,5,3,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3,0,6,5,3,15,27,70,403,445,355,130,184,126,135,1916,0,0,0,11,16,18,40,60,150,84,48,21,41,23,59,572,3,0,0,0,0,4,4,8,26,17,18,6,16,7,26,137,0,0,0,0,0,0,0,0,13,10,10,10,17,13,12,89,17,7,13,4,27,30,83,99,244,148,94,35,35,12,129,973,0,0,0,0,0,0,0,0,9,8,5,3,0,0,536,559,26,13,16,19,50,76,190,293,1407,1756,1791,1399,1508,1057,1425,11039,0,3,3,3,8,27,63,116,291,250,153,67,42,22,123,1182,3,3,19,36,51,158,179,162,200,90,45,11,14,3,94,1065,0,0,3,3,7,7,16,15,21,19,9,0,5,0,15,117,7,3,21,23,25,58,29,19,21,12,0,3,0,0,18,240,30,22,69,92,167,218,202,200,300,103,48,28,13,17,172,1671,0,0,0,0,0,0,0,0
10704,0,0,5,3,3,16,45,97,400,488,480,206,303,205,154,2403,4,3,9,3,20,38,64,62,128,88,67,56,40,33,54,668,0,0,0,0,0,3,3,8,27,15,23,12,16,11,23,152,0,0,0,0,0,0,3,0,9,11,7,27,23,19,26,118,33,3,17,12,92,69,87,136,316,178,115,66,56,37,145,1355,0,0,0,0,0,0,0,0,5,0,0,4,0,6,752,778,46,13,38,17,128,151,239,379,1410,1813,2113,1935,2335,2185,1815,14624,4,0,3,0,8,36,61,97,347,329,253,94,89,46,195,1550,0,6,17,26,73,135,161,164,244,115,83,22,19,8,92,1164,0,0,8,4,8,6,16,8,22,9,12,4,8,4,27,145,14,4,24,25,36,52,20,16,27,14,0,0,0,0,28,266,73,20,82,82,169,235,276,226,368,148,78,43,28,18,230,2069,0,0,0,0,3,0,8,0
10801,3,0,0,0,0,3,9,30,102,59,43,15,17,10,32,320,0,0,3,0,10,10,25,32,63,29,10,3,3,0,18,198,0,0,0,0,0,0,0,6,6,11,5,0,3,0,6,41,0,0,0,0,0,0,0,3,3,0,4,0,0,3,4,22,3,0,3,4,18,16,41,30,98,24,14,5,0,3,45,319,0,0,0,0,0,0,0,3,5,4,0,0,0,4,148,167,14,4,9,4,40,29,95,144,514,374,292,198,161,94,387,2357,0,0,0,0,0,9,18,49,72,47,22,4,7,4,43,271,3,3,9,11,26,56,60,50,66,22,6,3,0,3,39,354,0,0,0,0,0,3,6,3,3,3,0,0,0,0,3,30,0,8,8,13,15,13,9,5,7,0,0,0,0,0,5,92,8,3,24,46,78,91,124,112,118,35,15,3,3,0,84,735,0,0,0,0,5,0,0,0
10802,0,0,0,3,0,3,21,55,175,130,85,28,23,9,41,562,0,0,3,0,17,22,32,55,102,45,15,5,7,3,30,331,0,0,0,0,0,3,0,7,25,10,6,0,0,3,13,63,0,0,0,0,0,0,0,3,11,10,12,7,3,0,3,43,3,8,12,5,30,17,74,76,170,55,31,14,4,3,82,593,0,0,0,0,0,0,4,0,4,3,3,4,0,0,184,207,12,15,20,12,55,57,158,249,809,699,551,306,229,101,562,3829,0,0,0,8,3,20,36,64,114,67,31,15,7,0,60,429,3,4,22,23,39,113,99,64,95,51,6,0,3,0,66,590,0,0,0,5,9,8,10,3,14,5,0,0,0,0,8,61,4,0,7,16,17,42,22,13,17,0,0,0,0,0,15,169,19,15,55,80,119,206,196,194,206,56,22,4,9,0,184,1360,0,0,3,0,3,3,0,6
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,6,3,4,7,9,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10804,0,0,0,0,3,14,29,78,305,232,165,62,70,41,65,1080,0,0,0,0,5,16,33,57,123,72,33,14,3,6,37,404,0,0,0,0,0,3,6,11,25,20,8,4,3,6,7,88,0,0,0,0,0,0,0,0,14,10,5,17,12,0,10,71,14,3,6,5,20,32,65,85,219,83,47,16,15,9,90,705,0,0,0,0,0,0,0,0,6,0,3,0,0,0,388,406,18,0,13,4,37,71,159,333,1312,1170,1156,783,720,466,932,7190,0,0,0,3,7,16,50,100,235,200,82,26,23,12,109,862,3,5,18,37,50,145,158,155,161,52,18,5,0,0,83,902,0,0,0,3,5,13,9,10,18,6,4,4,0,0,25,96,10,3,10,18,26,51,17,22,13,3,0,0,0,0,20,190,31,9,46,77,119,206,204,206,245,74,36,10,14,13,141,1440,0,0,0,0,0,4,0,3
10805,0,0,0,0,8,13,29,74,209,166,91,27,21,21,52,719,3,3,7,0,12,18,39,68,112,49,19,4,6,4,28,374,0,0,0,0,0,0,11,13,22,13,4,5,0,0,17,91,0,0,0,0,0,0,0,3,8,10,4,8,0,5,13,47,11,6,9,4,47,20,95,87,203,92,29,12,3,0,80,682,0,0,0,0,0,3,0,5,4,0,0,0,0,0,248,271,20,16,11,4,75,84,194,311,1007,870,588,390,270,146,693,4677,0,0,0,3,0,12,38,72,116,77,39,12,6,0,64,448,3,3,13,26,37,94,79,89,101,42,7,3,3,0,63,571,3,0,5,0,3,7,7,9,9,8,3,0,0,0,22,66,8,5,20,20,40,34,24,19,11,0,0,0,0,0,24,209,20,12,72,82,136,222,202,175,185,59,20,8,9,4,151,1348,0,0,0,0,0,0,3,0
10901,0,4,3,0,9,13,29,80,268,206,127,62,57,39,61,952,0,0,6,0,13,24,24,46,76,46,24,6,9,5,28,305,0,0,0,0,0,0,3,4,10,14,5,3,0,0,11,49,0,0,0,0,0,0,0,0,5,3,12,5,8,6,0,48,13,4,4,0,20,35,47,63,103,50,17,14,8,3,41,422,0,0,0,0,0,0,0,0,7,0,4,0,3,0,346,364,18,15,13,0,45,95,142,255,982,1026,1035,722,722,415,804,6292,0,0,0,3,5,11,62,80,160,134,74,27,21,9,81,682,0,4,10,27,51,93,91,90,117,45,12,8,4,3,48,608,0,0,3,3,0,11,6,9,16,13,8,0,0,0,11,84,3,3,17,22,41,30,21,15,20,3,0,0,0,0,13,190,21,16,56,63,120,161,142,132,139,51,14,8,4,5,97,1028,0,0,0,0,0,0,0,0
10902,0,0,0,0,0,5,7,14,60,44,21,4,10,3,14,184,0,0,0,0,0,5,4,11,10,4,3,3,0,0,8,42,0,0,0,0,0,0,0,0,4,7,4,0,4,0,6,23,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,3,0,0,0,6,12,19,23,23,13,7,3,0,0,16,116,0,0,0,0,0,0,0,0,3,3,0,0,0,0,87,92,12,3,3,3,18,22,39,64,222,182,169,110,91,61,230,1230,0,0,0,0,3,5,4,12,18,13,12,4,3,3,16,104,0,0,3,10,12,18,18,10,15,7,3,0,4,0,18,121,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,15,0,0,11,0,3,3,3,0,0,0,0,0,0,0,0,23,3,3,13,21,20,23,25,28,17,11,4,0,0,0,33,207,0,0,0,0,3,0,0,0
10903,0,0,5,0,3,4,12,50,156,107,65,27,22,13,44,518,0,0,0,0,9,9,14,22,48,24,12,0,4,3,18,158,0,0,0,0,0,3,3,10,6,3,0,0,0,0,9,46,0,0,0,0,0,0,0,0,14,10,5,4,10,0,10,54,7,0,4,0,6,9,25,25,68,21,9,8,6,0,32,225,0,0,0,0,0,0,0,0,9,0,3,4,0,0,232,249,17,9,13,7,31,40,91,171,718,656,588,355,320,197,615,3832,3,3,0,0,8,11,28,51,114,54,38,11,3,4,47,373,0,3,14,24,33,72,52,45,69,16,9,0,0,0,47,384,0,0,0,0,3,0,8,0,7,7,4,0,0,0,11,54,3,6,10,12,9,18,3,9,3,0,0,0,0,0,7,76,8,7,23,22,68,69,72,63,91,32,10,6,3,0,71,551,0,0,0,0,0,0,0,0
11001,0,0,4,0,0,11,22,52,152,115,68,24,40,24,37,532,0,3,0,0,9,15,19,27,44,26,9,3,3,0,7,169,0,0,0,0,0,0,3,3,6,7,3,0,0,0,12,35,0,0,0,0,0,0,0,0,0,7,7,3,6,0,8,31,10,4,3,0,17,19,41,33,71,27,18,7,6,3,28,283,0,0,0,0,0,0,3,0,0,0,0,0,0,0,231,236,16,10,9,3,30,54,110,163,574,590,471,316,366,237,535,3478,3,0,0,3,0,16,28,47,106,80,36,12,13,7,60,412,3,0,14,12,21,41,59,61,60,25,7,7,3,0,31,346,0,0,3,3,0,6,0,5,3,3,3,0,0,0,6,34,0,0,12,7,15,27,16,3,6,0,0,0,0,0,7,91,12,5,22,39,48,88,84,71,103,44,12,9,3,5,52,598,0,0,0,0,0,0,0,0
11002,0,3,0,0,6,13,28,68,170,84,48,15,7,7,37,488,0,3,3,0,10,17,22,33,59,19,7,3,0,0,20,197,0,0,0,0,0,4,0,4,12,5,5,0,0,0,3,38,0,0,3,0,0,0,0,3,6,6,4,3,3,0,13,43,6,10,4,7,39,29,57,53,91,37,9,4,3,3,45,414,3,0,0,0,0,0,0,4,0,4,3,0,0,0,182,207,24,22,20,10,70,88,138,232,732,538,388,243,176,110,525,3320,3,0,0,0,7,15,30,41,95,43,25,10,0,0,39,317,0,3,12,14,26,68,57,50,63,15,8,0,0,0,24,350,0,4,0,0,6,9,7,5,3,9,0,0,0,0,3,47,0,12,18,10,23,30,10,12,4,0,0,0,0,0,21,136,21,11,49,75,104,97,128,111,96,38,4,4,3,0,105,842,0,0,0,0,0,0,0,0
11003,0,3,0,0,0,5,12,28,104,94,50,14,25,18,46,391,0,0,0,0,3,5,3,3,25,12,11,0,0,0,9,74,0,0,0,0,0,0,0,5,13,3,4,3,0,0,3,25,0,0,0,0,0,0,0,0,3,6,3,3,3,0,13,37,3,0,4,5,18,12,26,23,39,8,4,4,3,5,30,180,0,0,0,0,0,0,0,0,6,0,0,0,0,0,127,139,9,12,11,7,26,29,52,86,383,411,375,236,248,168,445,2499,0,0,4,0,0,11,18,31,73,46,23,16,10,3,50,292,0,3,3,11,12,24,37,27,28,13,3,0,0,0,25,186,0,0,0,0,0,3,3,0,7,0,0,0,0,0,5,28,9,3,8,7,15,8,9,0,3,0,0,0,0,0,18,81,15,14,47,58,60,88,65,61,60,30,8,3,6,0,66,572,0,0,0,0,3,0,0,0
11004,6,0,3,0,4,8,38,100,373,277,195,68,80,34,78,1258,0,0,4,0,15,8,16,43,87,36,26,6,8,0,37,295,0,0,3,0,0,6,7,14,17,15,7,5,7,0,15,92,0,0,0,0,0,0,0,0,11,12,13,13,12,3,23,81,14,8,9,10,41,25,66,63,157,66,37,23,6,8,87,619,3,0,0,0,0,0,0,0,6,10,4,0,0,0,500,526,33,14,15,11,72,60,162,308,1289,1311,1314,873,855,521,1215,8059,0,3,3,4,12,35,70,113,249,190,86,31,22,11,130,959,0,4,14,37,69,147,119,111,151,52,25,5,11,3,58,807,0,0,3,4,3,11,20,10,25,4,3,0,3,0,19,110,6,10,24,30,45,60,30,15,17,12,0,0,0,0,24,272,27,13,60,112,145,241,257,198,255,81,33,15,10,17,197,1660,0,0,0,0,0,0,4,3
