SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
30102,3121,7392,3331,4111,1698,674,20328,750,421,37,9,0,3,1216,316,340,92,53,12,0,814,1069,758,129,56,15,3,2028,526,260,38,12,10,3,847,58,79,23,8,0,0,165,29,17,4,3,0,0,50,10,5,3,0,0,0,25,624,366,66,21,8,3,1089,45,23,4,3,3,0,79,0,0,0,0,0,0,0,6,13,3,3,3,0,27,48,37,10,10,3,0,109,0,3,0,0,0,0,5,4861,8548,3530,4201,1726,678,23557,3684,8543,4053,4548,2014,819,23655,1059,472,51,32,8,5,1628,442,447,164,84,25,9,1160,1504,918,212,116,31,12,2793,307,126,32,10,3,5,477,59,84,22,3,0,0,172,47,63,12,4,0,0,120,14,18,0,0,0,0,32,428,288,65,14,3,8,801,45,20,3,0,0,0,76,0,3,0,3,0,0,4,8,6,3,3,0,0,25,57,35,14,3,0,4,107,7,0,0,0
30103,2964,6110,3238,3208,1261,502,17285,544,381,117,44,10,7,1101,480,587,249,135,39,21,1506,1023,963,362,183,50,27,2610,665,195,30,5,0,0,900,37,39,3,3,0,0,87,9,9,0,0,0,0,17,10,3,0,0,0,0,18,724,246,35,15,3,0,1020,232,78,16,5,0,0,324,0,0,0,0,0,0,4,7,5,4,0,3,0,24,241,86,19,4,6,0,350,0,0,0,0,0,0,0,4943,7405,3652,3409,1326,524,21268,3257,6597,3631,3871,1476,650,19491,511,285,91,41,11,3,944,471,625,343,168,56,19,1681,984,907,432,204,64,24,2627,709,268,59,23,5,0,1064,70,59,13,0,0,0,134,0,0,0,0,0,0,0,21,6,3,0,0,0,35,798,332,74,23,9,0,1235,141,64,3,3,0,0,210,0,0,0,0,0,0,0,10,4,0,0,0,0,17,148,63,6,4,0,0,228,6,3,0,0
30201,1501,3669,1947,2157,913,317,10510,346,266,73,34,8,5,739,241,263,101,62,28,3,706,590,530,174,95,38,6,1444,158,59,13,0,0,0,226,30,22,0,0,0,0,60,24,23,0,0,0,0,42,0,0,0,0,0,0,3,210,105,12,3,0,0,335,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,2313,4310,2135,2258,952,332,12290,1580,4017,2148,2407,942,391,11486,496,288,75,26,3,5,888,191,246,128,52,12,3,634,688,538,204,75,15,4,1522,135,110,36,6,0,0,301,87,46,3,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223,158,44,9,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0
30202,4178,7091,3427,2952,1268,480,19407,614,255,47,25,4,0,941,338,388,155,61,12,3,953,958,635,195,80,20,5,1897,1219,543,96,38,6,0,1901,475,335,59,17,5,0,892,19,27,3,3,0,0,51,13,4,0,0,0,0,24,1724,904,162,60,10,0,2865,148,53,7,0,0,0,206,0,0,0,0,0,0,0,3,6,3,3,3,0,21,154,53,9,3,3,0,223,12,0,0,0,0,0,12,7020,8694,3800,3100,1304,491,24403,4048,6832,3449,3336,1366,557,19585,668,344,76,34,14,3,1136,485,525,260,90,18,9,1397,1152,867,337,130,30,16,2533,1153,617,174,52,7,0,1997,517,374,68,26,8,4,996,248,283,51,14,4,0,605,18,6,0,0,0,0,27,1933,1282,290,89,23,4,3628,197,52,16,11,3,0,281,0,0,0,0,0,0,0,11,3,3,0,3,0,21,206,63,14,9,6,4,300,0,0,0,0
30203,1910,3097,1515,1333,635,272,8764,121,111,25,15,4,0,281,205,178,48,22,8,0,463,333,286,72,40,17,3,739,1007,518,96,42,7,3,1676,421,283,62,13,3,0,779,16,14,3,0,0,0,37,10,0,3,0,0,0,10,1454,816,158,60,13,3,2509,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,3,0,11,3,3,4,4,3,0,17,3,6,0,0,4,0,16,3704,4208,1750,1439,673,272,12040,1819,3129,1699,1545,627,315,9139,166,95,28,13,9,0,313,252,270,105,40,13,4,684,423,358,136,52,19,5,994,993,641,190,61,17,6,1906,456,379,108,39,20,0,1011,141,204,50,20,0,0,414,6,5,3,3,0,0,16,1587,1230,358,121,38,12,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,15,10,3,0,0,3,0,16,3,0,0,0
30204,3103,5285,2729,2583,1085,472,15260,377,278,81,44,15,7,799,196,249,70,35,5,0,550,574,528,150,76,18,9,1356,710,286,51,23,6,4,1090,85,27,6,3,0,0,128,0,0,0,0,0,0,0,8,9,3,0,0,0,23,808,319,66,29,8,4,1232,163,47,4,0,0,0,213,0,0,0,0,0,0,0,5,4,3,3,0,0,18,167,56,7,4,0,0,234,3,0,0,0,0,0,4,4655,6194,2948,2689,1113,482,18080,3114,5556,2867,2813,1081,517,15952,613,377,91,48,12,3,1145,384,457,226,93,32,10,1198,992,830,323,137,43,13,2339,614,314,79,27,16,6,1052,122,58,19,5,0,0,214,41,20,0,0,0,0,56,17,6,7,0,0,0,36,795,404,104,35,16,6,1356,154,42,4,3,0,0,202,0,0,0,0,0,0,0,0,6,3,0,0,0,11,153,51,7,3,0,0,211,10,8,3,0
30301,2292,4457,2396,2679,1124,417,13362,523,329,89,42,5,3,994,352,478,226,83,16,3,1157,877,804,319,130,18,8,2152,256,155,35,13,3,0,458,34,13,8,0,0,0,50,0,0,0,0,0,0,0,7,0,0,0,0,0,8,290,167,47,13,3,0,517,99,29,3,5,0,0,136,0,0,0,0,0,0,0,3,3,0,3,3,0,11,104,35,6,5,3,0,150,0,0,0,0,0,0,0,3564,5461,2759,2826,1148,422,16185,2233,4358,2388,2788,1154,443,13365,511,345,120,55,15,4,1056,391,625,337,174,31,6,1562,904,971,460,226,47,12,2620,329,208,88,36,11,4,667,71,79,12,3,0,0,171,43,50,10,4,0,0,106,10,0,0,0,0,0,10,440,342,110,43,16,4,951,88,20,7,0,0,0,118,0,0,0,0,0,0,0,4,5,0,0,0,0,9,88,26,7,3,0,0,127,0,0,0,0
30302,3121,5026,2566,2473,1080,447,14714,173,185,39,31,8,3,441,506,536,214,82,11,8,1350,678,724,250,113,12,15,1794,3122,1843,437,162,38,12,5624,1273,958,168,48,11,0,2471,132,82,12,14,0,0,243,48,19,3,4,0,0,70,4579,2898,628,228,59,13,8404,0,0,0,0,0,0,5,3,6,0,0,0,0,6,9,10,3,4,4,0,39,14,14,3,7,4,0,52,0,3,0,0,0,0,4,8395,8666,3454,2825,1154,476,24963,2720,4642,2822,2733,1171,452,14540,249,185,95,31,13,0,574,798,922,367,145,29,15,2277,1049,1100,469,169,44,20,2851,2351,1655,454,196,57,25,4723,1360,1161,269,103,30,7,2930,379,365,94,49,6,3,898,46,49,8,3,0,0,112,4137,3225,824,360,95,33,8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,3,0,3,4,37,12,15,3,0,3,4,32,14,7,0,0
30303,2808,6036,3371,3374,1624,730,17940,307,195,77,35,12,3,620,321,564,359,168,27,10,1449,623,760,441,202,38,8,2072,543,200,51,27,7,3,829,231,111,36,0,0,0,382,10,32,11,0,0,0,45,12,3,4,0,0,0,15,794,341,98,27,7,3,1274,285,140,27,11,8,0,473,0,0,0,0,0,0,0,9,0,3,0,0,0,16,295,143,31,14,3,0,486,3,3,0,0,4,0,10,4520,7277,3941,3616,1673,746,21785,2757,5820,3429,3523,1663,846,18036,267,278,107,75,23,26,780,411,714,453,288,70,32,1961,674,990,562,365,88,58,2736,464,261,75,30,3,4,837,190,145,71,24,4,0,430,96,69,33,13,0,3,216,11,6,4,0,0,0,19,759,476,176,69,11,5,1497,278,109,19,16,4,4,427,0,0,0,0,0,0,0,0,8,0,0,0,0,10,278,114,24,17,4,4,441,3,0,0,0
30304,2195,3768,1866,1777,758,355,10726,132,91,23,15,3,6,261,111,131,72,35,8,3,367,240,219,95,48,12,7,624,590,268,94,41,14,6,1017,120,58,18,15,3,0,209,29,25,9,9,0,0,73,3,7,0,0,0,0,9,749,359,118,66,16,7,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,7,4,0,0,0,0,15,0,0,0,0,0,0,0,3188,4356,2079,1889,791,368,12670,2076,3628,1916,1951,845,392,10804,107,81,61,30,13,9,300,163,213,106,55,27,9,575,262,296,171,85,37,22,872,638,297,98,27,7,3,1073,167,90,22,3,0,0,291,0,0,0,0,0,0,0,13,17,3,0,0,0,38,818,404,128,38,9,7,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,17,7,3,0,0,0,0,17,0,0,0,0
30305,1570,4020,2592,2922,1288,673,13059,121,119,27,11,9,3,282,242,346,177,69,15,3,855,357,464,202,86,23,6,1135,79,55,26,19,5,0,178,5,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,83,55,27,16,5,0,188,43,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,3,43,3,3,3,0,0,51,0,0,0,0,0,0,0,2051,4536,2823,3025,1313,683,14437,1715,4365,2963,3209,1479,849,14585,155,202,124,78,30,11,599,283,493,304,188,66,21,1359,439,694,428,267,96,37,1956,142,127,87,65,23,10,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,17,149,134,87,65,23,15,466,39,4,0,0,0,0,45,3,0,0,0,0,0,3,4,0,0,4,0,0,9,47,4,0,3,0,0,52,0,0,0,0
30306,1651,3738,2349,2428,1129,672,11956,216,248,145,97,34,5,764,300,503,295,183,49,28,1360,520,756,441,287,91,33,2125,137,55,22,3,3,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,13,138,59,27,4,3,0,235,61,8,3,10,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,3,10,0,0,83,0,9,0,3,0,0,20,2375,4567,2821,2732,1226,706,14421,1741,3891,2525,2537,1185,794,12672,265,204,127,94,41,16,751,259,462,358,242,77,40,1432,529,669,485,335,114,58,2184,87,45,27,19,4,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,90,45,27,19,4,4,189,82,11,0,0,0,0,92,0,0,0,0,0,0,0,3,0,0,0,0,0,3,84,8,0,0,0,0,93,0,0,0,3
30401,1173,3176,1917,2361,853,292,9772,93,80,23,16,0,3,215,90,163,85,37,10,0,381,180,242,110,55,9,4,599,72,54,13,8,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,54,13,8,0,0,154,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1432,3475,2044,2426,867,296,10527,1310,3230,2024,2362,852,299,10084,72,48,16,3,0,0,135,133,162,99,40,10,4,453,207,212,114,49,10,8,592,63,7,5,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,21,68,15,10,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
30402,1466,4195,2378,3104,1312,422,12885,100,33,3,3,0,0,136,35,42,20,18,0,0,118,136,77,24,15,0,0,256,66,26,10,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,74,29,7,3,0,0,117,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,11,0,0,0,0,0,0,0,1680,4305,2413,3125,1318,422,13269,1515,4289,2411,3269,1435,449,13375,179,126,37,36,8,3,391,81,116,48,55,22,6,329,260,247,82,93,30,8,718,53,20,11,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,27,64,37,11,5,4,0,122,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0
30403,1602,3015,1683,1849,816,310,9275,94,104,37,25,8,0,265,316,458,252,95,15,5,1139,405,561,288,120,24,5,1403,882,733,226,94,17,4,1949,805,1064,304,90,20,3,2285,556,690,190,83,15,3,1530,14,5,0,0,0,0,23,2254,2491,723,260,46,10,5783,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,14,9,5,3,0,0,0,22,0,0,0,0,0,0,3,4271,6073,2695,2227,883,324,16482,1497,2698,1661,1856,854,320,8892,135,176,74,40,22,10,453,324,524,271,136,54,8,1325,461,694,346,182,75,24,1778,969,881,310,154,24,3,2343,755,990,373,132,20,9,2277,566,760,290,135,23,7,1779,15,7,3,0,0,0,30,2312,2636,966,419,67,19,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,13,0,4,4,4,0,0,17,10,0,3,0
30404,2256,4689,2690,2692,1162,392,13872,125,110,25,11,0,0,274,224,200,69,23,4,3,531,351,308,92,31,4,5,803,444,238,55,17,3,3,760,146,90,14,3,0,0,247,0,0,0,0,0,0,0,8,4,0,0,0,0,14,597,332,72,21,6,3,1023,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,8,3,0,0,0,14,0,0,0,0,0,0,0,3208,5332,2852,2740,1171,402,15711,2283,4752,2737,3014,1225,420,14430,319,205,55,26,3,3,617,224,220,95,39,4,0,582,544,427,155,61,5,3,1191,433,239,66,21,3,0,768,176,135,23,3,0,0,339,74,42,8,0,0,0,137,12,10,3,0,0,0,23,698,430,103,26,3,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,7,3,0,0,0,0,6,0,0,0,0
30501,1021,1624,864,681,300,156,4645,69,49,16,10,3,0,147,218,271,98,55,15,3,655,281,318,113,60,18,3,804,1836,1123,239,77,21,12,3301,1375,1125,244,87,16,6,2853,3428,3938,937,403,73,32,8808,22,13,0,3,0,0,35,6657,6205,1416,573,110,42,15003,31,20,3,0,0,0,54,284,0,0,0,0,0,284,36,23,10,11,0,0,80,345,38,15,11,0,0,413,3,3,3,3,0,0,16,8314,8194,2408,1335,423,206,20884,959,1510,1030,804,358,134,4789,94,99,39,10,4,4,253,267,420,153,91,23,4,963,361,520,184,107,34,10,1219,1856,1169,304,102,32,15,3475,1714,1380,324,117,19,5,3559,4057,4797,1190,565,104,36,10749,12,7,3,0,0,0,29,7641,7352,1818,785,155,61,17813,18,15,0,0,0,0,37,3,0,0,0,0,0,3,14,23,3,3,0,0,41,34,41,3,3,0,0,86,27,11,0,3
30502,1587,2883,1519,1433,613,200,8230,99,101,28,21,3,8,261,431,594,232,63,19,3,1340,527,697,258,86,23,7,1602,1057,739,123,35,12,0,1965,533,517,95,26,4,0,1172,91,127,12,12,0,0,242,23,15,3,0,0,0,43,1710,1396,227,69,20,6,3425,5,5,0,0,0,0,7,0,0,0,0,0,0,0,3,10,0,0,4,0,18,12,12,0,3,6,0,28,6,4,0,0,0,0,12,3836,4994,2013,1583,662,211,13299,1483,2832,1583,1868,686,231,8680,101,106,34,24,6,0,275,660,879,383,140,35,10,2111,764,984,422,163,42,9,2386,835,630,152,50,6,4,1678,596,612,148,36,4,3,1392,132,178,47,15,7,0,379,10,7,3,0,0,0,18,1580,1429,348,99,16,4,3473,7,3,3,0,0,0,18,0,0,0,0,0,0,0,3,3,0,3,6,0,13,13,9,3,4,6,0,34,3,0,0,0
30503,2823,4904,2600,2735,1183,395,14651,270,228,77,54,21,3,656,482,683,271,102,18,9,1558,752,909,352,154,36,11,2209,2989,1703,307,104,22,6,5124,1977,1753,303,91,15,4,4137,618,875,157,47,5,3,1707,38,16,0,4,5,0,65,5620,4351,768,243,44,17,11040,0,0,0,0,0,0,6,3,0,0,0,0,0,14,19,15,3,4,9,0,52,22,20,7,8,6,0,67,16,7,3,4,0,0,32,9234,10195,3727,3138,1272,424,27993,2654,4770,2779,3168,1389,417,15178,233,221,89,44,11,3,606,633,872,378,160,38,10,2081,874,1095,466,200,47,10,2696,2750,1827,437,161,32,12,5225,2061,2013,430,121,19,4,4643,1061,1163,295,84,13,8,2628,23,9,8,3,0,0,39,5895,5016,1172,374,66,20,12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,8,12,3,4,56,12,25,8,12,3,4,54,13,7,3,0
30504,2379,4188,2422,2394,943,343,12662,119,133,25,9,5,4,301,287,408,135,55,12,4,904,407,539,162,70,15,8,1208,1323,988,220,79,9,8,2615,598,656,120,27,9,0,1411,523,624,151,50,12,0,1358,23,10,3,0,0,0,42,2467,2281,495,150,28,5,5423,17,7,0,0,0,0,26,0,0,0,0,0,0,4,13,22,4,3,0,0,41,29,34,8,3,0,0,75,0,7,0,0,0,0,4,5289,7045,3090,2615,989,354,19378,2079,3951,2457,2697,1160,350,12699,93,93,29,16,4,0,230,335,416,225,85,19,3,1080,426,506,251,100,26,3,1311,1204,929,247,85,17,3,2491,786,968,237,79,15,0,2089,547,756,176,52,10,3,1540,22,3,4,0,0,0,32,2565,2659,668,219,47,7,6162,14,13,0,0,0,0,28,0,3,0,0,0,0,8,12,12,8,6,0,0,34,29,30,8,6,0,0,70,4,0,0,0
30601,1684,3993,2162,2231,876,292,11236,201,228,85,55,19,9,588,188,220,47,25,7,6,490,384,445,128,79,21,13,1077,499,493,113,47,7,3,1168,155,177,34,13,3,0,376,40,54,10,0,0,0,102,7,3,3,0,0,0,15,699,732,155,66,12,4,1668,59,56,11,5,7,0,140,0,0,0,0,0,0,0,7,5,0,4,0,0,17,64,66,11,8,4,0,154,0,3,0,0,0,0,5,2833,5241,2457,2383,914,302,14134,1955,4949,2492,2651,960,377,13391,291,259,83,36,19,3,690,194,229,77,57,16,6,578,489,481,157,97,32,12,1270,726,544,125,56,16,4,1464,288,367,107,37,10,0,806,109,151,28,15,3,0,315,12,5,0,0,0,0,15,1132,1063,261,110,24,3,2599,60,40,4,3,0,0,105,5,3,0,0,0,0,3,4,5,6,0,0,0,21,69,51,9,3,0,0,131,0,10,0,0
30602,3601,7149,3824,3707,1658,998,20932,826,546,166,73,25,21,1656,380,283,74,31,12,3,793,1206,827,243,105,35,26,2444,2347,1297,401,165,55,45,4315,540,591,173,78,16,4,1406,142,169,39,19,5,3,373,15,18,4,3,3,3,40,3050,2071,622,258,84,54,6135,175,122,27,13,0,0,338,57,5,0,0,0,0,74,27,46,26,12,4,3,117,264,175,51,32,8,3,530,12,3,4,0,0,3,24,8135,10229,4734,4102,1785,1085,30068,4238,7937,4207,3904,1768,1156,23217,847,516,156,106,32,21,1682,389,295,110,64,25,13,891,1237,813,265,172,59,33,2577,2602,1378,473,228,107,56,4840,930,834,245,120,27,11,2164,394,451,116,54,19,5,1045,21,9,3,3,0,0,30,3946,2671,838,403,148,71,8083,197,98,21,12,4,3,325,4,0,0,0,0,0,4,34,27,6,7,3,0,80,227,123,30,16,7,3,407,20,28,11,6
30603,1973,3683,1439,1496,717,560,9874,103,107,44,40,13,9,310,15,20,6,4,6,0,58,124,123,55,45,18,12,374,400,241,79,41,16,23,794,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,407,240,77,41,17,23,798,158,114,11,18,5,0,305,26,41,14,3,0,10,89,17,21,13,4,0,0,58,202,174,37,23,4,11,448,3,0,0,0,0,0,9,2710,4222,1604,1608,755,597,11507,2279,4001,1545,1384,696,533,10445,88,28,13,4,4,0,138,29,19,10,3,0,0,62,119,49,17,6,4,0,203,470,249,109,55,17,15,913,8,6,0,0,0,0,19,15,23,4,3,0,0,46,3,3,0,0,0,0,10,500,282,113,62,16,15,977,135,113,18,8,5,0,278,26,21,9,5,7,4,72,16,19,14,4,0,0,53,178,149,38,16,10,5,396,3,5,0,0
