SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
40302,2284,517,136,11412,1471,1184,1707,889,354,5598,99,25,25,9,8,153,8325,4277,4118,1422,501,18645,0,0,0,0,0,3,32,3,0,0,0,36,641,116,33,7,0,800,1069,451,268,63,12,1862,32,24,45,18,8,133,19,9,7,0,0,43,1800,601,354,87,33,2872,0,0,0,0,0,0,54,8,0,0,0,65,545,141,54,7,0,740,141,72,37,11,3,260,0,0,0,3,0,5,15,4,0,0,0,19,751,228,93,19,9,1099,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10886,5104,4562,1534,539,22627,6,0,0,3,3,11,49,12,3,3,3,72,844,226,84,12,0,1167,5486,2648,2300,470,134,11038,1631,1271,1921,860,368,6054,88,39,30,15,11,185,8102,4191,4341,1367
40303,1915,308,71,7789,1515,1093,1724,994,334,5664,55,10,12,3,0,79,6358,3162,3803,1323,409,15046,0,0,0,0,0,0,12,0,0,0,0,13,281,30,10,0,0,324,254,75,41,7,3,386,25,17,13,10,3,66,9,0,0,0,0,10,577,134,63,20,7,804,0,0,0,0,0,0,55,5,0,0,0,60,419,161,71,15,5,670,38,12,6,7,4,63,0,3,3,0,0,11,0,0,3,0,0,6,521,185,79,25,8,819,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,16,4,4,0,0,18,0,0,0,0,0,0,7470,3478,3954,1368,426,16692,0,3,0,0,0,3,48,6,3,4,0,61,786,193,98,17,3,1102,3456,1579,1803,298,66,7197,1668,1170,1983,1020,329,6166,74,22,13,11,4,135,6038,2975,3899,1351
40304,5126,1178,319,25884,4093,2903,4316,2217,979,14511,171,51,41,18,10,292,18970,9437,9593,3429,1319,42746,0,0,0,0,0,3,31,0,0,0,0,33,574,51,18,0,0,643,378,144,78,18,8,624,34,21,21,14,8,95,17,0,3,0,0,22,1032,219,112,32,11,1411,0,0,0,0,0,0,17,0,0,0,0,16,358,62,8,0,0,428,120,58,27,8,5,215,10,4,3,6,3,29,12,0,0,0,0,7,513,124,41,13,6,702,12,0,0,0,0,12,29,3,0,0,0,28,27,5,0,0,0,37,7,4,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,3,79,11,0,0,0,91,13,6,4,4,0,20,20602,9803,9752,3483,1344,44982,14,4,4,0,0,26,118,17,17,4,0,161,1297,277,109,17,9,1704,12937,6118,4931,1150,267,25398,4548,3271,4510,2297,986,15606,227,108,60,20,18,440,19141,9797,9628,3489
40401,3166,723,242,13578,1419,1041,1711,962,409,5547,132,44,24,10,13,222,9733,4753,5142,1756,681,22061,3,3,3,0,0,5,39,4,0,0,0,41,772,190,58,14,0,1031,1012,465,288,75,35,1878,57,59,68,35,30,251,43,7,4,3,3,62,1924,725,423,127,65,3274,0,0,0,0,0,3,66,13,3,0,0,84,859,255,130,13,4,1268,168,73,38,9,5,294,7,0,5,5,4,27,22,12,3,0,0,38,1125,355,184,36,15,1713,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,5,3,0,4,3,0,11,0,0,3,0,0,5,0,0,0,0,0,3,18,3,11,3,0,39,5,3,0,0,0,11,12807,5845,5757,1916,768,27093,11,5,3,0,0,16,64,5,7,3,0,81,1378,364,188,37,8,1979,5800,2918,2804,641,213,12374,1520,1076,1737,964,395,5707,127,45,36,12,12,231,8903,4416,4777,1655
40402,1665,455,158,7246,517,516,768,461,261,2517,69,31,22,14,10,151,4800,2649,2570,960,447,11423,0,0,0,0,0,3,28,0,0,0,0,35,427,105,46,9,3,583,540,289,179,56,31,1101,35,44,39,25,28,165,24,6,5,0,3,37,1053,445,272,96,65,1930,0,0,0,0,0,3,85,12,0,0,0,97,475,150,49,10,0,690,90,64,20,13,5,193,6,3,0,0,0,11,12,5,3,0,0,23,669,238,77,27,7,1018,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,12,6,4,0,0,0,19,3,0,0,3,0,8,0,0,0,0,0,0,23,9,8,7,0,46,3,3,0,0,0,4,6552,3342,2918,1089,520,14417,4,0,0,0,0,5,47,5,6,5,3,67,857,257,91,27,4,1234,3192,1782,1553,371,193,7085,638,526,813,476,242,2691,83,28,13,15,6,144,4830,2600,2474,890
40403,1614,354,100,6956,659,494,791,454,215,2618,67,20,15,7,9,114,5062,2407,2536,841,332,11170,0,3,0,0,0,3,34,3,0,0,0,46,404,82,31,8,5,532,380,199,109,38,4,731,21,16,21,5,9,73,10,0,0,0,0,9,847,309,171,47,14,1391,10,4,3,0,0,17,149,30,8,4,0,188,930,368,140,37,6,1477,175,64,49,13,0,305,4,3,4,3,0,14,18,6,3,0,0,31,1288,469,209,50,9,2030,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,3,7204,3189,2919,943,357,14607,3,0,3,0,0,3,35,8,8,0,0,47,822,233,92,19,8,1171,3133,1598,1561,350,96,6737,700,618,957,514,228,3020,75,22,18,4,5,124,4762,2466,2638,891
40501,898,247,74,4786,1024,580,946,532,211,3292,32,10,12,3,0,56,4328,1689,1907,802,288,9017,0,0,0,0,0,0,3,0,0,0,0,3,32,9,0,0,0,35,73,21,12,9,0,115,4,0,3,3,3,21,3,0,0,0,0,3,115,28,19,8,3,180,0,0,0,0,0,0,3,0,0,0,0,3,39,3,0,0,0,49,31,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,78,9,5,3,0,92,3,0,0,0,0,3,15,0,0,0,0,15,4,3,0,0,0,10,7,3,0,3,0,10,3,3,0,0,0,3,0,0,0,0,0,3,31,11,0,3,0,43,7,0,0,0,0,6,4562,1735,1926,820,293,9344,4,4,0,0,0,6,60,0,4,3,3,70,575,94,53,14,0,733,2587,966,805,239,58,4654,1263,701,1042,613,239,3858,47,13,10,3,6,76,4538,1772,1912,872
40502,515,179,63,3174,616,331,428,314,149,1834,31,10,3,4,3,51,3108,997,976,505,216,5804,0,0,0,0,0,0,3,0,0,0,0,3,14,3,3,0,0,17,10,3,0,0,0,19,0,3,0,0,0,4,0,0,0,0,0,0,34,11,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,17,7,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,3,27,4,3,0,0,36,0,0,0,0,0,0,13,0,0,0,0,9,3,5,0,0,0,9,21,10,0,0,0,27,7,0,3,0,0,11,0,0,0,0,0,0,41,15,3,0,0,58,3,0,0,0,0,7,3210,1017,991,505,221,5941,8,0,0,3,0,11,55,3,3,0,0,61,530,61,35,6,3,635,1803,524,426,198,60,3013,715,365,439,297,149,1965,49,10,3,5,0,67,3155,956,912,511
40503,671,217,79,4168,628,368,448,330,173,1945,57,5,3,3,6,79,3729,1230,1161,553,264,6942,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,34,122,47,26,15,3,214,8,8,8,6,3,29,4,0,0,0,0,9,170,58,38,26,8,292,0,0,0,0,0,0,13,0,0,0,0,13,35,0,0,0,0,38,11,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,58,0,4,0,0,64,7,0,0,0,0,7,10,0,0,0,0,10,5,0,0,0,0,12,11,4,0,0,0,16,3,0,5,4,0,15,0,0,0,0,0,0,30,10,8,4,3,49,4,0,0,0,0,4,3987,1299,1212,584,276,7354,6,0,0,0,0,6,43,8,0,0,0,49,536,81,27,8,3,651,2305,726,565,209,55,3870,704,404,458,324,162,2041,57,5,10,5,7,84,3646,1223,1055,544
40504,475,160,47,3635,756,316,426,271,116,1882,38,4,4,3,0,53,3937,987,948,436,166,6477,0,0,0,0,0,0,4,0,0,0,0,4,38,0,0,0,0,40,43,7,3,0,0,57,6,5,9,0,0,22,8,0,0,0,0,4,94,14,13,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,20,5,3,0,0,25,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,39,3,0,0,0,0,3,21,0,3,0,0,25,28,0,3,0,0,32,7,4,4,0,0,12,3,3,0,3,0,13,0,0,0,0,0,0,65,7,11,3,0,84,0,0,0,0,0,0,4131,1012,974,446,167,6727,0,0,0,0,0,0,42,3,3,3,0,51,598,72,19,9,4,709,2399,594,438,158,35,3624,887,383,415,267,127,2082,54,7,12,3,0,84,3982,1068,885,444
40601,1350,480,144,7539,1076,685,942,604,283,3585,89,21,16,11,11,148,6172,2421,2404,1119,448,12564,3,0,0,0,0,3,18,0,0,0,0,23,287,51,14,0,0,349,643,306,186,77,28,1242,52,38,28,20,25,170,15,7,0,3,0,27,1019,398,232,108,52,1816,0,0,0,0,0,0,23,3,0,0,0,26,104,14,0,0,0,121,42,20,14,4,0,79,4,0,5,3,0,10,9,0,0,0,0,9,184,38,15,11,0,247,9,0,0,0,0,15,27,0,0,0,0,30,10,0,6,0,0,12,19,4,3,0,0,30,8,0,3,0,0,11,0,0,0,0,0,4,76,11,12,6,0,105,4,3,3,0,0,8,7454,2866,2669,1241,505,14731,7,0,0,0,0,12,77,11,11,0,0,103,775,142,68,20,6,1007,3841,1287,1171,362,107,6767,1271,756,970,624,261,3886,100,32,21,10,4,166,6072,2231,2237,1016
40602,636,217,200,3462,428,351,478,274,147,1676,31,19,13,7,8,81,2609,1179,1179,522,372,5857,0,0,0,0,0,0,0,0,0,0,0,6,36,9,4,0,0,48,95,40,25,3,3,166,7,5,9,5,3,29,5,3,0,3,0,11,146,51,37,12,12,258,0,0,0,0,0,0,4,0,0,0,0,10,43,8,4,0,0,59,11,6,4,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,68,15,12,0,4,93,6,0,0,0,0,6,8,0,0,0,0,8,10,3,0,0,0,17,18,3,4,0,0,25,3,3,3,0,0,9,0,0,0,0,0,0,48,9,3,0,0,61,16,0,3,4,0,21,2876,1257,1227,542,384,6291,3,3,0,0,0,14,51,7,0,0,3,63,290,65,33,14,16,420,1456,626,515,181,138,2915,485,349,387,261,167,1651,46,22,10,3,12,94,2330,1070,951,461
40701,959,265,64,6969,1550,663,897,536,229,3878,57,15,3,4,0,81,7573,1943,1925,820,297,12561,0,0,0,0,0,0,12,0,0,0,0,12,164,6,3,0,0,172,131,19,11,8,0,169,21,5,0,0,0,31,9,0,0,0,0,7,329,35,14,10,0,385,0,0,0,0,0,0,6,0,0,0,0,6,66,9,3,0,0,76,33,10,6,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,112,14,9,3,0,136,4,0,0,0,0,4,19,0,0,0,0,21,16,7,5,0,0,24,16,5,0,0,0,25,6,4,3,0,0,9,4,0,0,0,0,4,62,14,11,0,0,86,0,0,0,0,0,3,8071,2004,1953,835,304,13170,11,3,3,0,0,20,116,12,3,6,0,133,1246,140,79,17,3,1488,4648,1177,904,237,62,7033,1882,779,995,565,252,4472,114,12,6,7,10,155,8023,2130,1994,825
40702,1832,523,152,9701,1625,917,1245,915,320,5024,88,25,18,6,8,147,8060,3033,3176,1468,485,16216,0,0,0,0,0,0,7,5,0,0,0,12,108,15,5,0,0,129,136,51,28,11,9,228,15,9,4,7,3,37,3,0,0,0,0,4,278,76,43,11,10,418,0,0,0,0,0,0,22,0,0,0,0,25,209,35,10,0,0,255,56,27,8,3,0,98,3,3,0,0,0,10,7,0,0,0,0,14,305,69,16,9,0,398,3,0,0,0,0,8,11,0,0,0,0,11,10,3,0,0,0,11,5,3,0,0,0,11,3,0,0,0,0,10,4,0,0,0,0,4,41,8,3,0,0,54,5,3,0,0,0,14,8690,3190,3242,1492,497,17107,4,0,0,0,0,11,72,12,3,3,0,88,889,162,69,13,3,1133,5062,1681,1584,456,147,8931,1808,953,1324,832,372,5289,118,27,20,7,8,176,7950,2832,3000,1313
40703,1715,595,187,10127,1692,864,1166,809,358,4886,119,33,35,22,6,213,8844,3212,3008,1467,565,17096,0,0,0,0,0,0,6,0,0,0,0,10,138,17,10,0,0,161,175,86,41,24,12,332,15,5,3,8,9,47,7,3,0,0,0,9,342,110,48,34,25,564,0,0,0,0,0,0,16,8,4,0,0,32,128,33,17,0,3,175,19,7,11,3,0,34,0,0,0,0,0,3,10,0,0,0,0,9,167,50,23,4,6,251,0,0,0,0,0,7,29,0,0,0,0,29,35,4,0,0,0,42,31,5,8,0,0,42,6,4,0,0,0,12,10,0,0,0,0,9,107,10,11,3,4,140,10,3,3,0,0,17,9476,3383,3096,1512,601,18070,7,7,0,0,0,18,107,18,9,6,0,145,1259,207,91,27,10,1591,5643,1984,1507,512,153,9803,2011,967,1242,790,398,5409,172,49,29,12,12,280,9192,3236,2885,1348
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,702,175,46,4028,2012,1099,1516,724,252,5603,41,7,7,3,3,62,4897,2090,2294,916,305,10500,0,0,0,0,0,0,10,0,0,0,0,15,100,10,3,4,0,113,177,40,19,3,0,230,30,13,9,9,0,65,6,0,0,0,0,8,325,59,31,14,0,424,0,0,0,0,0,0,0,0,0,0,0,0,52,7,3,0,0,63,56,12,6,0,0,75,4,0,3,0,0,11,0,0,0,0,0,0,113,21,17,3,0,151,6,0,0,0,0,8,19,3,0,0,0,23,49,3,0,0,0,54,22,0,3,0,0,31,4,0,0,3,0,7,0,0,0,0,0,0,98,12,8,5,0,127,3,6,3,0,0,9,5430,2183,2349,940,309,11218,10,6,0,0,0,10,73,18,6,0,3,95,481,126,62,19,9,697,2495,932,754,181,56,4425,2592,1404,1845,890,303,7044,75,20,10,10,4,117,5724,2506,2688,1106
50102,1409,401,134,8361,4804,2850,3631,1708,743,13742,119,34,34,18,9,225,10369,4863,5157,2145,898,23437,0,0,0,0,0,0,32,0,3,0,0,33,323,51,12,4,3,389,317,119,45,21,3,507,29,19,16,7,4,74,12,3,0,0,0,19,718,196,77,30,11,1030,0,0,0,0,0,0,7,3,0,0,0,17,141,32,19,0,0,189,122,53,23,15,0,215,9,4,4,3,0,16,4,0,0,0,0,11,284,97,40,21,3,445,12,0,0,0,0,16,40,3,0,0,0,41,39,10,5,0,0,55,17,3,5,0,0,25,5,0,4,0,0,6,22,4,3,0,0,25,135,17,13,0,0,171,10,0,0,4,0,16,11517,5178,5295,2191,914,25095,14,0,4,0,0,14,53,11,10,0,6,78,760,168,86,20,13,1046,4615,1830,1317,367,120,8237,5561,3090,3971,1892,834,15352,167,59,32,16,16,283,11168,5155,5417,2294
50103,429,155,36,2652,1049,435,532,328,167,2519,28,7,12,0,0,45,3143,1002,1032,499,213,5886,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,16,5,3,0,0,0,4,3,0,3,0,0,4,0,0,0,0,0,0,19,3,3,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,30,6,3,0,0,36,10,3,0,0,0,11,3,3,0,0,0,6,0,0,0,0,0,0,47,12,0,0,0,56,3,0,0,0,0,3,3,0,0,0,0,7,8,3,0,0,0,10,3,3,5,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,18,8,5,0,0,35,8,0,0,0,0,5,3233,1023,1044,499,220,6011,11,0,0,3,0,9,58,3,0,4,0,71,435,74,56,9,5,585,1596,392,346,120,42,2501,1117,481,563,313,164,2632,45,9,8,10,3,71,3267,957,975,458
50201,825,210,87,6204,5012,2507,3139,1412,644,12714,112,31,36,15,6,195,9969,3843,4055,1656,738,20261,3,0,0,0,0,3,22,0,3,0,0,29,487,26,5,0,0,517,597,140,76,15,7,827,67,18,16,9,9,121,23,0,3,0,0,25,1193,189,112,21,13,1526,0,0,0,0,0,0,18,0,0,0,0,20,198,32,11,0,0,237,314,80,40,9,3,448,23,9,3,0,4,41,9,3,0,0,0,12,569,127,52,14,5,764,6,0,0,0,0,8,41,3,0,0,0,50,75,10,0,0,0,86,35,4,7,0,0,45,8,0,0,3,0,11,3,4,0,0,0,3,173,20,3,9,0,205,12,4,0,0,0,12,11910,4179,4227,1703,753,22773,7,3,3,3,0,16,58,8,8,3,4,78,812,108,44,15,7,993,4267,1341,808,211,77,6711,5917,3101,3703,1663,821,15210,148,58,35,16,13,273,11213,4623,4598,1911
50301,1059,209,28,4334,2141,1464,2541,1519,465,8127,55,18,12,5,0,88,4975,2564,3700,1749,494,13487,0,0,0,0,0,0,20,0,0,0,0,20,268,45,16,0,0,327,352,127,87,26,3,595,53,21,46,25,0,148,10,0,0,0,0,12,695,202,147,50,9,1097,7,0,0,0,0,8,219,27,5,0,0,257,532,128,61,12,3,741,224,70,38,12,3,341,17,9,3,6,0,31,15,0,0,0,0,15,1017,236,108,28,3,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,6698,3002,3961,1829,505,15991,0,0,0,0,0,3,26,6,4,0,0,38,454,126,53,18,0,661,1901,825,923,230,29,3919,2388,1554,2672,1605,437,8658,51,24,18,13,0,107,4820,2541,3670,1870
50302,1456,269,62,5651,954,833,1415,724,192,4122,33,16,5,4,3,58,4845,2571,3055,1030,261,11760,0,0,0,0,0,0,112,13,3,0,0,129,758,156,34,9,3,962,1010,439,234,52,18,1751,147,92,85,50,14,384,19,3,0,3,0,28,2051,705,355,113,30,3250,42,4,0,0,0,47,1131,125,24,0,0,1281,2567,665,204,45,8,3492,702,242,130,30,10,1109,40,19,17,6,0,80,40,6,8,0,0,58,4525,1064,371,76,24,6055,0,0,0,0,0,0,9,0,0,0,0,11,25,4,3,0,0,34,11,5,4,0,0,22,0,0,3,0,0,4,0,0,0,0,0,0,46,16,9,3,0,67,17,0,3,0,0,20,11487,4352,3793,1223,314,21168,0,0,0,0,0,0,69,7,5,0,0,81,1069,283,170,22,5,1546,2434,1308,1453,293,50,5535,1114,993,1625,816,163,4703,62,22,11,12,3,109,4747,2608,3265,1132
50401,1403,376,135,7457,2337,1494,1866,921,423,7039,79,26,12,10,15,145,7146,3539,3415,1350,571,16022,3,3,0,0,0,5,33,0,0,0,0,36,484,120,43,4,0,650,791,358,190,55,25,1412,92,71,97,44,16,321,14,8,3,3,0,27,1417,567,328,104,36,2448,7,0,3,0,0,5,157,26,4,0,0,186,503,172,62,16,4,757,257,122,78,19,8,489,16,9,5,11,3,44,22,10,3,0,0,31,965,336,156,47,9,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,0,11,9530,4443,3903,1499,621,19997,3,3,0,0,0,7,46,6,4,4,0,61,790,224,99,20,4,1137,3824,1873,1474,363,136,7677,2490,1679,2080,890,463,7603,115,43,30,12,14,219,7270,3823,3691,1288
