SA3_CODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
30904,0,0,0,0,4,0,0,0,0,5,4,0,0,3,0,4,10,0,3,0,0,7,15,0,9,0,0,30,44,0,14,0,5,66,62,18,76,8,11,178,25,3,50,11,11,102,13,3,13,4,0,38,3,3,8,3,0,18,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,13,229,31,199,40,34,526
30905,0,0,0,0,4,0,4,0,0,7,12,0,3,0,3,13,4,0,3,0,4,9,14,0,7,0,4,17,29,0,22,0,7,54,150,25,164,16,22,369,94,31,197,24,21,369,25,15,69,14,18,143,12,14,39,7,9,84,3,4,14,4,5,41,0,5,3,4,3,17,3,0,8,0,0,13,11,3,9,0,0,24,388,108,552,76,88,1203
30906,0,0,0,6,9,0,3,0,6,12,28,0,6,3,8,46,15,0,6,0,4,28,40,5,15,0,9,69,202,4,84,13,24,320,600,94,682,56,100,1537,230,89,392,55,64,826,61,23,96,18,25,226,26,8,49,8,16,106,3,6,11,7,4,35,12,0,7,3,3,30,3,0,3,0,0,9,22,6,26,3,7,64,1283,242,1395,167,269,3357
30907,0,0,0,3,13,0,8,0,0,20,31,0,8,0,0,42,32,0,7,3,3,38,42,9,29,0,4,79,297,13,226,11,22,570,1653,323,2218,161,239,4598,527,180,1035,120,157,2028,147,49,235,63,61,559,71,40,81,23,27,240,34,12,62,8,17,135,15,10,25,7,6,68,17,8,27,15,0,72,38,7,47,7,15,115,2972,665,4033,425,562,8657
30908,0,0,0,5,6,0,3,0,3,12,26,0,4,0,0,32,8,0,3,0,0,11,13,0,9,0,0,26,88,0,23,3,7,118,562,36,429,48,67,1135,422,88,511,87,115,1226,129,42,195,59,44,474,35,17,71,23,13,165,6,7,21,4,8,53,4,4,10,3,4,31,3,3,4,3,3,23,27,0,18,4,12,61,1375,210,1314,237,283,3424
30909,0,0,0,11,29,0,3,0,3,37,75,0,12,0,7,90,37,0,3,0,0,44,110,6,20,5,8,142,452,15,199,15,21,698,798,58,499,48,84,1487,381,55,316,51,62,862,111,35,136,33,29,351,31,10,26,14,11,91,13,3,8,4,3,29,3,0,3,0,0,14,3,0,4,0,0,11,45,0,21,4,5,81,2141,189,1267,182,236,4012
30910,0,0,0,0,13,0,0,0,0,15,24,0,0,0,0,22,23,0,5,0,0,30,112,0,31,0,0,140,405,0,133,9,3,545,635,9,154,14,25,844,325,16,134,30,31,533,138,11,69,11,32,271,64,14,62,12,14,165,21,12,33,11,9,85,23,12,8,3,3,52,32,11,40,13,8,104,28,3,17,0,7,52,1887,85,709,118,134,2937
31001,0,0,0,10,43,3,15,3,13,75,94,12,60,6,16,190,37,13,44,9,4,112,71,14,107,8,23,225,345,83,485,38,67,1013,765,168,886,84,117,2016,114,54,157,24,29,372,16,9,23,0,3,50,7,4,0,0,0,19,3,0,4,0,0,11,0,0,0,0,0,3,0,3,4,0,0,4,26,5,33,6,11,86,1570,377,1853,186,288,4275
31002,7,0,4,14,25,3,8,0,5,45,59,0,18,0,6,88,71,6,43,4,9,131,199,18,143,15,21,403,309,67,441,33,61,904,98,32,143,14,22,312,23,4,23,3,5,60,3,3,11,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,6,32,3,19,0,3,58,917,150,923,78,149,2208
31003,0,0,3,11,48,0,24,3,4,74,83,9,43,5,13,151,81,12,47,3,11,160,529,71,534,45,73,1253,930,159,1128,80,146,2444,325,113,527,48,72,1082,34,27,75,17,9,159,13,8,19,0,4,43,3,0,7,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,37,9,36,3,3,90,2125,413,2471,208,346,5564
31004,0,0,0,10,7,0,5,0,3,20,51,7,20,3,3,81,33,7,23,3,3,63,151,25,206,9,32,428,675,155,1051,69,101,2049,920,297,1591,126,173,3101,85,53,177,25,33,370,23,12,40,3,9,94,12,0,12,3,0,28,0,0,0,0,0,6,3,0,0,0,0,3,0,0,9,0,0,11,34,14,34,3,16,100,2026,559,3205,243,369,6403
31101,0,0,0,3,4,0,6,0,3,17,20,0,4,0,3,30,18,3,9,0,0,28,27,3,14,0,13,67,109,15,126,6,11,270,62,16,97,5,14,195,10,5,10,0,0,30,0,0,3,0,3,10,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,5,0,3,19,287,58,302,26,56,729
31102,0,0,0,0,22,0,11,0,4,38,58,3,21,0,3,87,24,3,17,0,0,39,101,9,53,0,3,171,339,28,408,24,55,858,303,87,486,43,84,1002,27,12,43,6,8,97,4,3,15,4,4,29,3,0,0,0,0,7,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,6,17,0,11,51,916,158,1088,81,182,2427
31103,0,0,0,3,15,3,10,0,5,29,33,6,30,3,4,79,10,3,9,3,3,33,52,7,51,3,10,118,391,86,637,39,66,1209,707,227,1189,94,188,2408,63,43,112,10,40,272,21,12,19,5,12,65,8,0,5,0,4,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,11,30,4,7,83,1365,403,2114,169,342,4385
31104,3,0,0,3,3,0,3,0,0,7,7,0,0,0,3,15,3,0,9,0,0,10,15,0,7,3,0,25,60,4,62,3,5,131,228,42,327,26,27,649,79,26,118,8,28,264,19,14,36,4,11,81,4,3,9,0,4,18,0,0,5,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,15,5,16,0,3,36,461,90,600,51,87,1298
31105,0,0,0,0,21,3,8,0,0,33,57,7,20,0,9,89,17,0,9,3,4,36,48,6,32,0,11,96,276,31,285,31,42,668,518,119,730,77,114,1557,85,46,136,37,29,338,17,17,30,15,10,82,10,3,11,0,3,25,3,0,0,0,3,5,0,0,0,0,4,4,0,0,3,0,0,7,29,3,23,0,6,61,1113,237,1292,170,238,3049
31106,0,0,0,3,35,7,20,0,8,65,103,17,43,3,21,188,45,5,24,3,7,92,193,29,250,18,42,529,532,145,803,60,85,1627,397,153,580,70,79,1283,91,52,192,26,35,399,28,12,34,13,4,91,5,0,3,0,5,16,4,0,4,0,0,9,0,0,0,0,3,6,0,0,4,0,0,7,19,12,34,4,10,78,1487,444,2033,209,305,4480
31201,107,7,4,180,65,12,89,6,10,185,94,14,87,0,5,199,87,8,79,4,7,188,160,10,128,10,19,324,150,20,224,18,17,420,74,25,99,8,9,210,15,6,35,0,0,56,4,5,4,0,0,13,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,8,83,5,13,162,1221,205,1658,108,122,3306
31202,6,0,3,25,62,7,29,5,4,111,175,8,79,4,11,281,183,11,122,10,9,332,407,34,325,22,36,826,861,74,804,54,71,1869,557,133,728,65,91,1577,73,39,117,27,30,286,22,11,23,3,3,61,5,0,13,0,0,18,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,61,6,45,5,17,133,2554,342,2386,208,288,5787
31203,4,3,0,13,8,0,8,0,0,23,30,0,6,0,0,36,27,0,9,0,3,35,71,6,24,6,7,106,141,3,99,4,8,260,154,22,168,7,16,359,41,7,59,5,4,123,8,0,12,0,3,29,4,0,3,0,3,5,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,3,9,3,0,26,529,48,412,39,47,1081
31301,0,0,0,3,11,0,4,0,4,21,47,0,10,0,3,57,43,3,3,0,3,54,91,0,20,0,10,118,279,12,154,11,33,493,223,45,240,33,65,599,41,20,51,11,14,140,8,0,20,0,9,36,3,3,7,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,3,35,803,84,508,67,146,1611
31302,0,0,0,4,27,0,6,0,12,45,58,9,22,4,12,102,50,5,27,3,9,92,202,17,162,6,33,428,704,87,823,50,120,1781,433,146,770,62,105,1507,25,18,54,9,23,128,12,4,14,3,3,38,3,0,5,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,37,4,24,3,11,82,1584,292,1929,151,328,4281
31303,0,0,0,0,4,0,0,0,0,8,14,0,6,0,0,24,12,0,10,0,0,22,26,4,34,0,0,67,62,11,82,8,7,166,25,10,34,0,6,71,6,5,11,4,0,28,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,15,194,30,193,17,32,460
31304,0,0,0,3,26,3,3,0,3,35,53,6,21,3,3,88,21,0,5,0,8,34,62,8,46,3,10,131,368,57,386,30,60,899,292,136,574,62,70,1133,45,42,105,22,21,245,20,15,32,4,14,86,4,9,6,3,5,26,4,3,7,0,0,14,0,0,0,0,0,3,0,0,0,0,0,3,26,3,19,5,3,50,957,276,1222,141,201,2799
31305,7,0,0,10,51,0,10,0,4,59,117,6,9,0,4,145,39,3,12,3,8,70,130,6,42,9,17,204,411,30,282,25,60,811,523,106,566,60,107,1371,120,36,112,21,32,326,49,12,47,12,11,125,13,5,14,3,3,37,3,0,9,4,0,15,0,0,0,0,0,5,0,0,7,0,0,8,30,3,22,0,7,55,1518,218,1139,151,262,3283
31401,0,0,0,0,7,0,7,0,0,14,6,0,9,0,0,23,14,4,16,3,0,35,122,21,223,10,5,382,95,6,80,7,9,196,372,56,459,39,53,990,182,51,305,50,39,630,47,18,86,16,22,192,8,12,46,10,4,80,12,3,17,0,6,39,0,0,3,0,0,7,0,4,0,0,0,8,23,0,27,3,8,56,933,188,1302,136,160,2727
31402,0,0,0,4,12,0,5,0,0,18,29,0,12,0,6,50,16,3,13,0,0,37,107,6,126,5,6,243,494,12,377,20,29,932,1235,175,1632,119,123,3281,156,86,335,43,42,660,43,25,74,8,17,164,13,11,27,6,3,64,0,0,10,0,0,16,0,0,0,0,0,4,3,0,0,0,0,4,22,7,24,8,5,66,2165,330,2641,211,234,5587
31403,0,0,0,0,11,0,7,0,0,20,22,3,9,0,3,38,19,0,8,0,0,30,55,13,59,6,3,135,221,17,209,5,34,486,311,62,423,42,66,911,16,3,28,3,7,54,3,0,4,0,3,8,0,0,3,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,3,3,36,686,107,770,68,126,1758
31501,133,4,21,229,161,40,400,6,60,660,102,44,268,3,54,466,20,9,39,0,7,76,30,8,57,0,5,105,36,13,79,8,12,148,31,5,42,0,8,87,23,3,27,4,3,57,40,4,18,3,4,66,19,10,35,0,3,60,5,4,34,0,3,52,4,4,7,0,3,24,0,0,3,0,3,7,79,11,79,7,9,192,939,197,1582,57,245,3020
31502,39,3,10,86,71,5,127,3,22,227,93,13,120,3,11,242,60,7,58,0,3,131,72,4,63,0,3,148,126,15,100,10,5,258,145,15,168,12,16,360,86,10,112,14,5,219,24,3,30,3,4,62,8,0,3,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,67,3,48,3,3,127,1036,109,1091,60,102,2394
31503,12,0,0,32,63,5,47,0,7,126,62,3,51,4,10,124,51,3,33,0,3,93,37,3,38,3,3,93,28,0,26,0,0,50,17,3,20,0,0,35,3,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,7,47,0,9,80,478,44,428,24,45,1009
31601,0,0,0,16,15,0,3,0,0,20,14,3,9,0,0,33,19,0,3,0,0,21,32,0,12,0,0,45,162,3,89,6,8,268,379,37,352,31,65,857,240,104,519,79,48,986,48,41,121,22,28,261,6,12,43,6,12,79,7,3,16,4,0,35,0,0,3,4,0,13,4,3,6,0,0,20,27,3,25,3,6,57,1001,211,1221,156,173,2759
31602,0,0,0,3,36,0,8,0,0,47,47,0,11,3,5,67,32,0,9,0,3,46,62,10,23,0,5,103,372,9,185,14,32,611,832,84,681,60,115,1772,359,119,615,76,98,1266,100,61,144,35,27,368,30,21,74,12,10,145,9,4,17,0,3,36,3,3,9,4,4,18,7,0,7,3,0,18,24,4,25,0,7,63,1977,318,1819,211,317,4643
31603,0,0,0,5,24,0,3,0,0,31,64,0,8,0,0,75,30,0,11,0,3,50,84,0,24,0,5,108,475,17,218,18,31,753,787,43,481,36,65,1409,252,27,202,53,57,595,80,24,89,19,25,236,26,8,34,10,9,85,22,3,20,7,0,50,4,3,8,4,3,26,8,0,7,0,0,20,37,3,20,0,0,59,1952,130,1143,149,208,3575
31605,0,0,0,6,8,0,4,0,0,15,20,0,6,3,0,30,22,0,3,3,3,29,30,0,3,0,4,37,128,3,40,4,12,193,308,22,219,22,27,601,244,71,360,39,32,742,102,32,159,24,22,334,23,16,55,15,8,121,16,4,15,6,3,48,5,0,10,0,4,22,12,3,16,0,0,34,19,3,15,3,0,43,972,157,917,119,122,2295
31606,3,0,0,10,13,0,6,0,0,19,31,0,13,4,0,45,28,0,20,0,6,50,69,3,34,3,7,115,157,9,113,15,20,321,202,53,312,36,44,644,68,20,101,16,23,228,8,5,26,3,3,51,4,3,3,3,3,13,3,0,0,0,0,8,3,0,0,0,0,3,4,3,0,0,0,4,16,3,7,0,3,30,678,109,675,80,119,1661
31607,0,0,0,9,15,0,3,0,0,14,34,0,14,0,4,42,26,0,12,0,0,36,88,3,34,6,7,141,117,7,113,10,24,279,224,46,308,28,44,649,83,26,119,10,14,255,15,7,24,5,8,60,3,0,11,0,0,16,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,21,0,15,0,4,41,658,93,673,71,106,1606
31608,0,0,0,0,4,0,3,0,0,4,9,0,7,0,0,23,18,0,3,0,0,20,14,0,9,0,0,29,41,4,41,3,9,104,73,19,102,11,16,212,39,16,53,10,16,124,12,7,22,0,4,41,4,5,7,0,0,20,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,6,0,5,0,0,11,249,51,261,31,55,638
31701,3,0,0,28,74,0,27,4,9,111,141,4,70,4,14,233,206,12,109,7,13,349,607,28,449,19,44,1148,1224,139,1177,85,128,2752,579,184,896,87,113,1859,79,41,154,20,32,332,16,14,36,3,3,73,4,3,7,0,0,17,4,0,3,0,0,6,3,0,0,0,0,3,0,0,3,3,0,11,53,4,45,8,14,124,3094,443,3039,256,381,7221
31801,26,3,5,62,69,8,95,3,28,209,116,13,103,5,22,260,101,8,77,7,15,211,113,23,159,6,19,318,109,22,113,13,25,285,41,15,53,7,5,120,3,0,4,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,10,23,0,4,66,747,125,781,62,145,1865
31802,11,0,0,23,87,3,36,4,6,140,228,11,85,5,25,349,228,17,111,5,19,379,930,84,861,38,44,1958,1685,173,1403,96,166,3521,1315,262,1340,147,172,3241,223,63,254,33,38,608,63,14,78,19,9,179,17,0,14,0,0,36,3,4,5,0,0,10,5,0,0,0,0,6,6,0,3,0,0,13,105,13,67,14,16,210,4980,647,4317,372,503,10826
31901,4,0,0,25,54,0,16,3,6,80,124,12,51,8,12,199,149,13,53,3,6,225,417,26,285,20,58,811,561,119,688,71,79,1516,178,83,265,37,26,590,17,3,29,0,6,61,5,0,3,0,0,8,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,57,3,31,9,8,106,1656,276,1470,148,219,3773
31902,28,0,0,61,92,11,58,8,3,171,145,8,88,7,18,268,129,14,115,7,20,282,201,31,233,10,24,497,141,32,165,12,20,369,25,9,38,3,8,89,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,27,4,41,3,3,78,956,126,867,57,109,2113
31903,8,0,0,16,32,4,13,3,5,54,73,3,27,3,4,112,92,3,45,8,12,159,224,32,190,8,33,485,251,69,350,31,36,737,45,22,79,16,12,173,11,3,7,0,0,18,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,23,3,3,61,827,142,789,71,110,1940
31904,3,0,0,4,24,0,3,0,0,29,51,0,12,4,3,75,73,3,22,3,5,106,207,10,82,3,25,335,514,51,463,43,89,1165,227,95,338,42,40,753,28,7,44,3,13,96,6,4,9,0,0,19,3,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,25,0,16,4,3,48,1209,181,1015,105,179,2693
31905,3,0,0,7,28,3,3,0,0,41,79,3,19,0,4,111,86,6,46,4,10,148,223,25,224,13,31,520,190,42,231,28,29,519,23,8,79,0,9,116,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,6,13,3,3,41,727,96,638,54,95,1601
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,3,0,0,3,5,0,0,0,0,8,31,0,5,0,0,39,24,0,17,0,0,45,68,0,5,0,0,79,189,0,59,3,5,263,391,5,95,9,3,500,233,5,58,15,7,315,65,0,17,4,0,90,14,0,8,3,0,30,11,3,9,0,0,22,8,0,7,0,0,15,14,0,3,0,0,15,22,0,0,0,0,25,1088,24,306,37,15,1471
40102,0,0,0,6,25,0,12,3,0,35,64,6,11,0,3,83,38,8,26,3,0,77,102,9,61,10,11,201,241,25,225,22,24,528,220,52,302,36,50,658,43,19,81,10,7,161,13,8,25,5,3,57,5,0,10,3,0,20,3,3,4,0,0,8,0,0,0,0,0,0,3,0,3,0,0,8,11,3,19,3,5,43,837,126,801,107,113,1984
40103,0,0,0,3,9,0,3,0,0,14,25,0,3,0,0,30,24,0,15,0,0,39,88,3,53,0,0,146,194,33,175,18,5,428,148,34,165,22,14,384,81,30,132,27,8,276,28,15,54,11,15,124,13,17,31,9,3,73,3,5,23,6,0,38,4,0,8,3,0,17,3,5,17,3,0,27,13,0,7,0,0,29,679,145,701,112,54,1692
40104,0,0,0,4,38,0,6,0,0,38,50,0,21,0,3,80,48,0,25,3,4,78,133,13,131,10,8,287,282,40,295,34,28,678,209,49,315,60,35,664,42,15,58,14,12,148,5,8,18,3,3,30,0,0,3,0,0,6,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,32,0,21,3,4,55,874,133,908,120,102,2136
40105,3,0,0,11,27,0,0,0,0,29,41,0,13,0,0,53,38,0,15,0,0,51,188,6,104,0,3,301,324,14,178,20,8,539,250,15,185,28,9,477,99,13,89,13,8,217,40,0,42,7,7,95,23,0,20,8,3,49,10,0,12,0,0,22,5,0,3,0,0,6,6,3,8,3,0,17,13,0,14,0,0,28,1091,47,702,83,52,1970
40106,0,0,0,0,13,0,7,0,0,21,32,0,13,0,0,49,27,0,6,0,0,39,111,3,135,3,3,251,168,4,138,3,8,328,165,11,125,16,10,328,53,4,47,10,9,129,11,10,26,11,0,49,11,5,12,4,3,23,3,6,6,0,0,10,3,3,0,0,0,5,3,3,3,0,0,8,7,3,10,0,0,18,626,54,532,51,36,1296
40107,0,0,0,3,19,0,3,0,0,16,29,0,5,0,0,38,28,0,14,0,0,43,121,0,88,3,4,216,295,10,159,6,7,482,250,17,122,15,13,418,97,14,81,11,10,217,38,4,40,15,4,101,14,3,43,4,3,65,6,6,14,4,0,34,4,0,4,3,0,12,3,3,13,4,0,16,13,0,9,0,0,25,952,70,609,75,42,1743
40201,0,0,0,5,23,0,4,0,4,32,41,3,14,0,5,58,23,3,19,0,9,56,140,8,100,14,10,276,159,28,205,20,28,438,32,18,92,13,13,172,7,10,26,3,9,50,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,8,3,3,29,474,79,468,57,86,1164
40202,0,0,3,14,98,4,30,0,3,133,252,17,94,17,32,407,197,22,150,15,27,414,508,88,630,44,71,1347,457,94,692,65,68,1373,59,43,108,18,22,252,10,3,14,0,7,41,5,0,3,0,0,11,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,8,56,11,46,5,9,119,1714,276,1798,165,246,4198
40203,0,3,0,21,62,0,23,3,8,100,166,5,63,9,9,262,113,10,64,5,5,197,302,28,331,16,17,691,479,69,538,57,50,1192,475,66,485,53,45,1130,38,21,45,19,11,131,5,0,7,0,0,19,0,0,3,3,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,39,6,25,3,10,79,1723,216,1614,171,164,3891
40204,0,0,0,16,97,3,25,4,10,138,243,5,85,21,19,380,144,16,102,11,18,286,369,55,409,34,101,969,855,145,1086,91,118,2305,314,83,378,40,36,853,42,23,57,10,18,151,9,4,17,3,3,32,0,0,3,0,4,12,3,0,3,0,0,5,0,0,0,0,0,3,0,0,4,0,0,4,67,7,53,10,15,147,2210,349,2271,231,353,5422
40205,0,0,0,12,38,0,11,0,0,54,102,0,23,3,6,133,44,0,14,0,15,73,149,13,107,8,12,286,455,56,373,36,60,983,244,84,342,47,46,755,16,15,43,11,9,92,3,0,3,5,0,11,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,26,0,10,3,3,43,1119,182,938,114,154,2517
40301,0,0,0,3,17,0,0,0,0,21,33,0,3,0,0,42,24,0,6,0,0,33,109,5,42,3,0,156,267,6,115,3,4,394,200,15,160,16,7,406,91,21,75,12,15,209,35,13,44,11,7,102,15,9,16,10,3,45,7,3,5,3,0,23,7,0,5,0,0,13,4,0,10,0,0,11,14,0,8,0,0,31,841,66,502,68,43,1517
40302,0,0,0,6,74,3,14,0,3,95,160,4,50,7,9,229,113,12,36,10,4,175,187,15,137,14,20,371,564,49,401,35,52,1095,598,65,635,90,55,1448,75,23,128,20,21,278,15,0,24,9,3,51,5,3,7,0,0,17,3,0,3,0,0,7,0,0,3,0,0,3,3,0,0,0,0,3,51,3,31,4,6,97,1889,180,1506,198,180,3956
40303,0,0,0,7,30,3,5,0,0,39,30,0,6,0,0,41,39,3,25,3,0,67,149,5,125,8,3,285,227,13,157,14,13,426,206,32,196,23,26,495,58,28,72,10,13,177,12,13,47,8,0,84,3,8,18,6,4,36,3,0,7,3,0,14,3,0,3,3,0,8,3,0,10,0,0,15,21,0,5,0,0,33,812,105,708,87,74,1794
40304,3,0,0,13,65,3,14,0,3,92,256,6,49,8,16,331,94,8,41,5,15,164,348,16,235,15,58,672,1033,103,1047,80,115,2378,401,135,671,94,101,1393,28,25,71,16,8,154,6,9,15,3,3,44,3,0,3,0,0,15,3,0,0,0,0,9,0,0,0,0,0,0,3,0,4,0,0,9,62,8,40,0,12,123,2380,317,2232,238,334,5504
40401,7,0,0,22,103,4,13,3,11,134,226,14,66,12,12,326,107,8,58,6,10,197,288,32,216,15,25,583,639,64,565,57,72,1388,706,95,530,68,94,1488,167,30,165,46,28,431,41,14,57,13,9,141,19,5,23,0,3,52,5,0,16,0,0,21,10,0,6,0,3,15,4,0,5,0,0,14,53,3,40,7,7,115,2447,272,1795,244,285,5046
40402,3,0,0,17,92,4,13,0,3,118,167,11,54,10,17,258,85,4,55,5,9,159,181,17,163,10,32,408,336,51,296,31,59,774,294,37,244,36,38,654,37,10,40,6,10,103,11,0,19,3,5,38,4,0,4,4,0,14,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,40,3,22,3,7,74,1311,153,942,119,188,2713
40403,4,0,0,12,48,0,8,0,5,61,117,0,49,0,7,174,111,3,76,4,5,201,394,6,328,9,22,759,533,24,344,38,31,971,431,55,327,37,35,891,99,12,87,27,11,240,18,3,30,6,4,63,3,0,12,4,4,26,3,0,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,3,49,0,26,3,6,83,1856,120,1321,137,125,3562
40501,3,0,0,6,28,0,6,0,0,43,52,0,24,6,6,87,47,0,31,3,0,87,90,11,66,4,12,181,139,13,148,20,20,338,33,14,76,4,13,139,8,0,6,0,0,14,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,12,3,0,34,464,42,409,47,64,1028
40502,3,0,0,11,48,11,22,5,4,82,65,11,39,3,5,120,50,13,38,3,6,111,77,9,69,3,7,168,29,8,52,3,0,87,8,0,17,0,0,33,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,9,0,3,34,383,55,313,32,29,807
