SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
30305,15,3,17,0,3,40,13,0,5,0,0,19,54,13,34,4,14,116,89,13,79,7,17,203,96,10,116,10,22,255,302,31,320,25,27,702,185,49,329,38,58,660,33,10,56,10,4,121,8,0,14,5,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,13,4,10,3,0,35,808,136,994,105,154,2196,26,0,12,3,3,49,0,0,3,0,0,3,53,3,16,3,6,79,30,10,22,11,10,74,23,5,13,3,11,58,53,9,27,3,4,98,176,28,192,19,16,430,499,136,668,96,103,1504,74,31,108,24,35,270,15,9,28,4,5,61,0,0,3,4,0,9,5,0,3,0,0,3,0,0,3,0,0,3,4,0,0,0,0,6,30,3,19,6,9,63,989,233,1122,174,201,2717,23,3,20,5,0,50,0,0
30306,21,4,13,0,3,46,3,0,5,0,0,9,40,3,23,0,10,79,64,12,52,13,4,143,95,23,93,18,14,235,339,59,413,53,47,909,162,57,214,36,42,523,30,10,62,11,13,125,11,4,9,0,0,26,0,0,3,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,3,9,5,3,37,791,173,903,146,131,2147,32,7,17,4,6,62,0,0,0,0,0,5,25,7,8,3,3,42,39,8,16,3,5,76,23,0,15,0,4,44,36,7,41,0,5,93,183,20,185,21,19,431,486,87,565,65,55,1255,85,30,98,21,20,247,16,5,26,0,5,59,5,3,7,4,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,13,30,7,21,6,0,71,963,178,1006,133,133,2419,37,6,27,3,3,74,0,0
30401,14,0,11,0,3,31,0,0,0,0,0,0,11,0,13,0,0,19,27,9,13,0,0,49,34,11,33,6,3,78,152,22,150,8,14,350,122,14,141,28,16,318,43,15,67,8,12,148,11,3,31,0,4,51,6,3,8,0,0,17,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,4,12,418,72,478,54,53,1081,26,0,13,0,7,38,0,0,0,0,0,0,7,0,3,0,0,7,7,3,11,0,0,23,6,0,11,0,0,19,11,3,9,0,3,31,65,3,52,3,10,140,217,26,229,25,31,538,67,21,85,21,11,205,22,8,37,12,4,81,5,7,17,3,11,47,0,0,3,0,0,10,3,0,8,0,0,5,0,0,3,3,0,10,9,0,10,0,3,23,444,80,498,68,85,1174,15,0,8,0,0,28,0,0
30402,36,0,15,4,0,54,0,0,0,0,0,3,14,0,3,0,0,22,12,3,24,3,0,42,23,0,9,3,0,38,64,10,57,3,11,137,106,21,164,27,14,341,34,38,106,25,19,213,12,16,43,7,3,82,7,16,24,6,5,56,3,7,11,0,0,18,0,0,4,3,0,5,0,0,6,0,0,6,3,0,8,0,0,11,12,0,8,0,0,21,322,107,485,78,49,1042,29,5,17,0,7,56,5,0,0,0,0,5,12,0,3,0,0,12,8,3,3,0,0,13,5,0,5,0,0,17,15,0,13,3,0,32,45,5,29,4,10,85,139,22,233,38,22,458,69,28,126,22,10,251,18,23,91,19,3,156,10,11,30,12,6,73,11,3,17,3,0,32,0,6,12,11,0,33,8,4,25,4,0,43,14,3,16,3,4,37,387,116,606,121,62,1298,26,3,16,0,8,50,0,0
30403,55,0,16,4,3,82,15,0,0,0,0,19,60,6,14,0,4,84,169,3,61,3,3,235,168,6,60,5,3,237,417,11,130,10,3,578,330,11,145,15,12,514,106,16,84,13,8,222,26,13,33,9,0,84,11,7,28,7,0,54,3,0,14,3,0,15,0,0,8,0,0,5,0,0,5,0,0,3,4,0,3,0,0,10,15,3,10,3,0,35,1374,75,608,66,47,2177,43,3,19,9,11,80,0,0,3,0,0,3,25,0,3,0,0,27,48,0,14,3,0,66,44,0,11,0,0,55,95,0,40,4,3,143,367,9,157,6,7,538,660,16,268,16,11,969,220,9,158,17,13,409,66,19,74,15,9,175,18,12,47,14,3,92,5,8,26,6,0,49,4,8,10,5,0,27,5,9,31,3,0,43,30,3,15,0,0,49,1623,82,873,93,57,2728,34,0,20,3,3,61,3,0
30404,18,0,16,0,3,38,9,0,6,0,0,16,83,9,136,12,4,237,106,26,185,8,7,324,83,11,54,12,22,180,256,19,190,25,21,511,171,16,194,25,23,437,35,19,70,10,0,131,6,0,12,0,0,22,0,0,8,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,17,3,22,0,0,38,785,104,892,93,80,1962,17,6,21,0,0,47,0,0,3,0,0,3,48,4,24,0,6,83,51,6,91,3,12,162,85,6,120,7,4,220,74,11,96,14,7,203,185,15,125,12,15,351,349,42,295,29,38,751,76,31,128,23,11,260,19,9,42,5,3,79,3,0,24,3,0,31,0,4,6,0,0,12,0,0,0,0,0,3,0,0,4,0,0,11,18,4,29,3,5,57,939,141,1003,99,94,2274,18,3,15,4,3,36,0,0
30501,51,0,23,3,6,83,24,0,0,0,0,25,101,0,16,6,3,118,247,0,31,4,0,289,195,3,47,3,4,254,471,9,60,13,6,556,760,7,100,14,9,890,629,5,139,15,17,810,208,4,60,18,20,315,101,7,31,12,3,156,40,3,19,9,0,69,29,0,10,3,0,46,4,4,3,0,0,12,8,3,3,3,0,21,41,3,11,4,0,58,2916,52,557,104,70,3706,64,3,33,3,0,108,4,0,0,0,0,4,48,0,8,3,3,58,58,0,15,0,4,76,62,0,12,0,0,70,215,0,37,10,5,273,532,11,82,3,9,633,1050,13,181,17,11,1266,830,10,165,17,8,1032,412,14,90,13,15,556,176,4,61,18,11,276,94,9,40,5,7,161,49,0,33,4,0,90,85,13,59,16,3,179,63,0,6,6,3,84,3754,80,821,120,82,4859,51,3,28,5,3,95,0,0
30502,18,3,17,5,3,45,10,0,0,0,0,7,56,0,14,0,3,76,108,3,28,5,3,147,118,5,40,0,8,173,400,6,127,10,13,559,394,10,143,5,15,572,167,9,113,6,3,306,44,4,41,4,0,97,16,0,26,0,0,47,0,0,17,0,0,26,3,0,5,0,0,13,0,0,4,0,0,8,6,0,5,3,0,18,10,0,6,0,0,22,1365,55,595,39,53,2114,29,3,10,0,0,46,3,0,0,0,0,3,21,0,4,0,3,28,26,0,4,0,5,36,27,0,10,0,8,35,87,0,25,0,0,122,267,0,107,3,3,381,677,19,207,16,19,925,287,8,142,8,3,442,109,4,88,7,0,210,28,4,62,11,3,112,11,5,33,4,0,56,19,0,25,3,0,46,17,9,56,8,0,101,18,0,10,3,0,38,1618,60,788,63,49,2587,13,0,7,3,3,34,3,0
30503,59,3,27,4,3,96,18,0,0,0,0,20,127,3,27,7,3,156,359,4,88,4,8,471,318,7,85,8,10,416,697,23,151,14,21,899,719,15,201,13,32,982,339,20,166,16,19,566,69,10,60,10,10,159,20,5,39,3,5,72,5,3,13,3,0,26,0,0,9,0,0,15,0,6,3,0,0,9,4,3,10,4,4,26,33,3,17,6,7,62,2760,100,896,92,118,3973,35,0,34,3,3,77,6,0,6,0,0,12,46,0,15,4,3,73,77,0,29,4,5,104,105,0,29,3,0,137,233,3,60,3,6,314,815,18,267,18,16,1136,1161,18,302,20,19,1522,465,14,241,19,28,771,195,11,129,10,15,353,58,11,72,10,4,153,36,14,49,8,3,107,16,3,34,3,7,59,34,17,99,5,3,167,49,3,20,3,4,77,3336,123,1377,118,116,5068,47,0,37,7,6,92,0,0
30504,42,5,25,8,5,76,6,0,0,0,0,11,54,0,5,0,0,61,144,0,49,3,0,201,183,0,32,6,3,223,424,10,106,6,11,559,501,6,156,6,11,689,216,10,126,13,14,380,46,5,41,12,3,112,15,3,25,4,0,45,4,0,15,4,0,23,0,0,4,0,0,14,0,0,0,0,0,6,4,0,3,0,0,6,22,0,20,0,3,47,1678,41,618,57,52,2439,29,7,33,5,0,65,0,0,3,0,0,4,16,0,3,0,0,22,37,0,15,0,0,51,34,0,6,0,0,42,118,0,34,0,6,158,447,3,92,5,3,547,768,11,209,11,15,1015,352,18,151,12,11,542,135,8,101,11,3,260,53,7,58,9,10,137,27,5,38,7,5,79,14,3,20,0,3,38,16,9,29,5,0,61,25,3,15,4,5,41,2061,68,805,77,61,3072,34,0,20,3,0,61,3,0
30601,28,0,29,0,3,67,3,0,4,0,0,9,52,5,42,3,5,109,197,10,91,5,14,316,150,5,76,3,10,241,229,20,197,11,13,467,215,27,217,11,25,500,93,21,128,12,10,270,14,3,26,0,3,44,4,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,21,0,14,0,0,38,1012,88,848,52,97,2091,36,3,26,0,3,65,3,0,0,0,0,6,29,3,4,0,0,38,59,3,30,3,12,103,88,3,48,3,3,150,275,11,138,15,17,461,395,22,346,18,24,809,349,79,442,42,36,959,66,17,111,6,5,203,21,5,23,7,3,57,8,3,4,0,0,13,3,0,3,0,0,5,0,0,0,0,0,4,4,0,7,0,0,11,27,0,19,0,3,49,1355,165,1200,97,117,2939,21,0,18,3,0,46,0,0
30602,79,7,70,8,16,176,25,3,27,5,9,63,238,21,170,11,19,468,613,35,375,13,47,1085,279,28,240,16,35,602,479,60,462,23,35,1056,329,48,300,18,31,731,74,22,87,6,19,209,23,5,15,0,4,49,0,3,7,0,0,11,4,0,0,0,0,3,6,0,0,0,0,3,3,0,0,0,0,3,9,0,3,0,0,12,53,0,46,3,8,111,2210,244,1809,113,218,4595,68,5,48,3,7,133,16,3,18,0,0,41,127,15,85,13,7,248,299,30,203,13,21,560,258,18,198,12,23,511,422,38,316,23,41,839,835,127,796,64,85,1904,352,63,325,35,42,820,54,13,46,7,13,134,18,6,25,0,0,51,10,4,3,0,0,16,3,0,7,0,0,11,0,0,0,0,0,3,9,0,5,0,3,21,48,10,38,8,3,101,2514,342,2107,179,245,5381,67,9,36,3,6,116,13,0
30603,145,20,127,15,15,318,59,20,106,3,17,199,242,37,214,17,38,537,164,29,183,20,29,425,38,7,59,3,6,121,31,0,32,3,10,77,10,0,20,0,5,37,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,19,6,37,4,8,66,721,127,776,64,118,1802,89,9,51,11,19,179,15,0,18,0,0,36,83,14,96,3,18,217,150,18,153,10,26,358,96,7,79,8,10,200,109,20,151,8,22,307,74,14,124,6,8,233,42,6,54,5,6,114,4,0,14,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,8,11,0,6,66,699,107,754,58,122,1742,75,8,64,5,3,152,10,3
30604,28,8,20,0,3,59,14,0,5,0,0,16,37,3,18,0,3,65,51,9,42,3,5,103,34,4,18,0,0,54,65,4,37,7,0,110,43,5,34,0,0,87,28,3,36,0,3,66,7,0,5,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,6,0,0,17,314,30,234,8,21,601,22,3,15,3,3,44,4,0,5,0,0,13,14,0,8,0,0,27,33,3,26,3,8,71,38,3,9,3,0,54,56,3,33,0,5,104,91,12,47,3,5,165,55,7,49,4,3,114,21,0,17,0,0,42,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,17,342,34,229,21,26,648,18,5,9,3,6,35,3,0
30605,112,11,98,5,6,229,38,0,14,0,0,56,178,20,149,6,25,380,175,36,205,16,14,454,51,14,71,3,10,156,42,10,63,5,6,123,9,0,11,0,0,22,13,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,24,7,22,0,9,61,653,101,634,40,78,1502,87,13,88,3,5,199,17,6,12,0,4,43,87,5,52,3,3,150,99,6,79,10,9,201,92,11,69,3,13,185,139,18,143,10,13,316,101,22,167,8,9,312,36,11,82,4,3,130,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,34,3,26,0,10,67,693,95,718,43,75,1614,76,11,73,3,3,171,9,0
30701,377,34,415,15,28,873,55,8,50,0,6,118,195,26,196,4,19,445,120,10,153,4,16,302,56,5,58,3,0,135,35,7,50,4,5,99,28,3,33,4,3,71,11,0,11,0,3,24,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,70,9,51,4,3,136,956,109,1026,44,88,2217,321,49,342,11,23,740,33,3,39,0,0,77,120,6,120,7,9,263,110,9,124,0,9,262,59,7,79,6,16,160,95,15,114,4,7,235,113,14,144,10,10,292,64,10,115,8,11,213,19,3,37,0,0,64,3,0,4,0,6,16,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,59,7,82,0,10,165,1001,123,1216,53,105,2502,274,28,297,17,29,631,24,3
30702,186,34,203,11,19,457,32,3,30,0,3,70,200,26,159,9,28,417,172,25,231,12,31,464,39,7,62,3,0,118,27,4,52,0,0,90,7,5,24,0,0,39,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,23,3,11,78,708,113,793,40,93,1753,130,26,159,11,14,336,19,3,9,0,0,33,83,9,57,7,11,167,126,18,97,12,18,271,99,12,105,5,9,235,124,21,164,12,14,332,102,30,159,10,10,304,38,10,61,7,6,122,8,0,7,0,0,14,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,5,44,9,45,7,8,113,774,135,864,62,96,1935,131,16,136,17,15,319,16,0
30703,92,14,76,7,17,206,33,4,23,0,4,63,198,24,191,15,22,443,200,28,215,14,16,474,29,4,57,3,3,95,19,9,42,3,3,72,6,0,11,0,0,18,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,19,4,12,3,0,46,607,84,631,40,64,1425,79,10,71,3,7,172,7,3,5,0,0,13,82,7,50,4,7,153,170,15,111,7,18,323,100,9,112,4,13,247,136,15,200,11,16,383,67,19,129,13,9,241,17,4,15,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,25,3,18,5,0,52,688,84,716,54,77,1622,70,9,57,6,12,155,3,0
30801,440,62,600,27,49,1180,36,10,43,3,6,97,71,13,89,6,11,194,61,5,87,3,5,159,40,3,30,7,3,86,62,3,47,0,6,121,74,11,105,10,8,201,47,11,86,4,8,151,5,3,20,0,0,34,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,49,11,72,3,5,140,898,128,1187,70,107,2388,390,69,559,33,51,1100,38,3,45,6,5,96,69,12,69,0,8,161,38,9,36,0,0,80,15,0,18,0,0,39,36,4,52,3,4,95,59,6,54,3,7,128,95,18,107,9,18,247,87,7,124,9,10,244,40,12,72,4,4,129,21,3,32,3,3,63,11,0,13,0,0,19,5,0,12,0,0,17,3,0,6,3,0,21,59,4,100,10,10,184,962,159,1297,89,124,2624,310,43,381,28,41,800,35,5
30803,163,17,135,8,21,335,65,3,24,0,7,105,408,43,249,9,41,750,629,70,653,42,83,1469,183,30,231,17,30,485,206,35,254,22,23,539,76,18,135,14,18,258,21,5,41,3,3,72,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,11,49,7,47,3,7,117,1803,225,1773,121,239,4159,129,12,113,0,13,266,21,3,7,0,3,33,163,6,69,3,21,263,194,15,132,4,29,375,211,19,184,12,24,447,389,45,409,15,58,917,578,60,697,52,73,1458,319,69,512,30,53,986,49,15,88,7,12,176,9,0,18,3,0,28,5,0,4,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,12,68,11,56,4,13,157,2145,253,2293,143,302,5141,121,11,81,4,10,233,17,0
30804,103,11,140,15,7,275,26,3,17,0,0,55,92,11,76,0,6,178,51,5,54,4,3,123,11,3,20,3,0,39,15,3,21,3,0,43,16,0,15,0,0,32,9,0,20,0,3,36,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,18,3,0,39,345,40,397,23,21,830,91,8,103,11,3,207,20,3,25,0,0,58,65,9,44,3,3,126,32,3,31,7,0,81,28,7,33,0,3,65,28,5,34,0,3,71,39,4,61,3,7,120,30,3,55,0,0,91,16,0,23,0,0,39,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,27,0,14,4,3,51,375,47,433,27,30,917,97,4,77,3,9,187,19,0
30805,79,10,73,4,6,176,42,3,29,3,3,83,136,12,89,0,21,257,217,27,241,20,36,537,152,20,191,16,19,389,170,36,288,8,17,524,73,15,155,8,18,270,16,0,36,0,0,58,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,14,30,5,24,0,3,57,916,133,1124,73,129,2371,93,3,77,7,10,195,9,9,21,0,0,42,65,9,40,4,14,128,63,9,52,3,12,139,53,9,42,3,4,112,100,8,104,7,14,242,228,19,253,12,23,537,321,49,488,30,54,945,93,37,237,17,20,395,43,11,64,3,3,126,10,3,17,0,0,33,3,0,11,0,0,16,0,0,3,0,0,5,4,3,7,0,0,20,68,9,68,0,7,151,1160,183,1493,88,159,3083,65,3,59,0,5,131,13,0
30901,50,3,29,0,5,83,9,0,0,0,0,8,48,0,7,0,7,57,91,0,24,0,7,119,139,8,51,7,4,208,431,7,147,9,21,616,507,21,207,24,50,823,210,18,146,21,41,434,43,12,39,6,11,119,20,0,24,0,5,51,0,4,6,0,0,11,0,0,4,0,0,8,3,0,3,0,0,8,9,0,13,3,0,22,36,0,10,3,4,59,1594,83,704,82,157,2624,58,3,26,3,4,89,4,0,0,0,0,6,33,0,3,0,0,40,37,0,5,0,0,47,34,0,9,0,0,38,119,3,34,0,4,155,584,4,172,11,23,796,614,25,318,41,56,1053,196,25,175,16,28,438,86,16,62,9,9,186,29,7,33,8,3,89,14,8,14,3,3,46,4,0,3,0,3,15,10,3,10,6,3,36,43,0,17,0,7,63,1870,100,882,106,143,3100,47,3,18,0,3,72,4,0
30902,37,0,18,0,7,55,19,0,3,0,0,22,79,10,12,3,8,109,122,0,42,0,9,186,143,4,53,8,13,219,304,28,161,21,47,546,290,43,282,32,43,687,90,23,141,14,28,296,15,10,30,0,3,55,3,0,0,4,0,4,3,0,0,0,0,5,3,0,5,0,0,7,0,0,0,0,0,3,5,0,0,0,3,7,27,0,16,3,0,57,1127,118,761,85,161,2256,46,3,17,0,3,69,3,0,0,0,0,6,51,0,7,3,0,67,34,0,12,0,3,56,26,0,10,0,3,41,145,0,45,6,18,212,380,17,180,13,28,610,375,41,394,40,58,913,100,39,159,23,21,341,29,14,40,10,10,99,8,3,14,3,3,33,4,0,3,0,0,7,0,0,4,0,0,5,5,0,0,0,4,9,26,3,15,4,0,49,1238,123,899,105,151,2518,30,4,13,0,4,50,0,0
30903,39,4,16,0,4,68,23,0,0,0,0,23,107,3,28,3,4,147,144,3,40,4,8,192,256,0,73,4,20,354,595,24,384,19,55,1076,492,51,364,39,67,1007,195,26,187,18,37,467,71,10,53,10,9,158,25,0,22,3,4,55,7,0,8,0,0,17,4,0,3,0,0,10,3,0,3,0,0,6,13,0,9,3,4,28,42,6,15,4,10,78,2017,125,1208,102,224,3676,50,3,16,3,8,76,6,0,0,0,0,6,85,0,10,0,3,92,79,0,11,0,7,103,50,4,17,3,4,73,151,8,53,4,5,219,722,31,382,17,54,1202,653,71,540,37,87,1381,193,36,133,26,35,429,66,13,59,20,14,174,36,5,38,9,17,110,11,3,16,5,3,38,3,0,8,3,3,19,4,3,19,4,7,47,34,3,22,4,10,71,2149,175,1324,141,249,4041,55,3,16,0,5,78,9,0
30904,28,0,23,3,7,56,0,0,0,0,0,3,18,0,19,0,3,45,34,3,30,3,5,77,28,0,21,0,3,57,39,4,38,0,3,90,38,13,63,3,7,117,17,3,20,0,0,48,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,10,214,25,229,11,28,510,38,3,16,0,3,67,0,3,0,0,0,3,10,0,6,0,0,10,9,0,3,0,0,14,14,0,9,0,0,22,20,8,22,0,3,52,40,3,53,8,3,111,67,19,84,7,9,183,24,3,29,5,4,66,7,0,7,0,0,16,3,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,11,10,0,11,0,0,16,243,43,246,23,20,579,28,0,15,3,3,50,0,0
