SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
30503,33525,35653,69176,37076,38202,75275,42463,43701,86163,2070,1909,3976,2109,2028,4134,2226,2126,4346,3208,3392,6602,3728,3768,7494,4149,4053,8201,1781,2205,3986,1877,2340,4225,2164,2616,4783,3257,3716,6975,3547,3983,7528,4299,4838,9140,6818,6923,13741,7884,7564,15446,9565,9381,18943,5749,5676,11424,6116,6129,12240,6474,6421,12896,4325,4331,8654,4938,4782,9724,5714,5568,11278,3254,3158,6412,3636,3461,7094,3988,3975,7960,1650,1761,3413,1899,1922,3816,2456,2514,4968,1101,1724,2827,999,1377,2378,1023,1347,2366,305,865,1169,338,851,1193,413,867,1279,529,663,1192,506,596,1100,662,871,1531,283,290,572,341,333,670,402,423,825,33,39,69,42,38,84,33,32,63,10,23,39,22,20,38,19,29,47,332,348,680,398,387,792,454,482,933,24005,26252,50260,26009,27493,53505,27934,28965,56901,6399,6552,12952,8955,9051,18007,11172,11487,22658,28008,29889,57898,30435,31611,62051,32297,33098,65392,2674,3165,5839,4671,5052,9725,6921,7431,14347,27898,30094,57996,30188,31622,61808,32833,33911,66739
30504,24622,25972,50591,26221,27321,53543,27520,28347,55865,1528,1465,2996,1614,1610,3226,1597,1416,3012,2415,2420,4835,2888,2687,5573,3269,3149,6418,1746,1797,3544,1683,1720,3406,1775,1798,3570,3261,3579,6838,2971,3445,6415,3022,3436,6454,5108,5074,10181,5474,5460,10934,5307,5187,10493,3754,3803,7553,4126,4142,8262,3920,4208,8125,2874,3053,5922,3117,3298,6420,3673,3670,7338,2077,2213,4289,2366,2451,4814,2537,2621,5159,986,1136,2123,1194,1253,2447,1548,1688,3234,667,981,1652,572,831,1404,665,764,1434,211,450,661,202,436,640,214,411,626,505,585,1094,401,480,886,359,521,882,158,140,294,145,132,281,210,189,401,20,18,42,17,16,36,16,18,32,11,9,16,9,16,27,23,8,30,184,161,348,177,166,337,247,211,458,17736,19285,37019,18907,20194,39101,19601,20278,39879,4857,4941,9802,5990,6033,12025,6184,6430,12612,20767,22129,42896,22060,23133,45196,22667,23052,45722,2014,2300,4316,2846,3172,6020,3136,3684,6821,20584,22172,42757,21866,23129,44995,22837,23385,46222
30601,19553,19927,39482,23161,24058,47218,25904,26752,52656,1398,1349,2745,1734,1652,3387,1724,1552,3276,3263,2975,6237,3517,3444,6957,3904,3690,7594,1279,1254,2533,1697,1601,3295,1736,1580,3318,1052,1020,2071,1066,1195,2262,1301,1361,2661,2406,2839,5245,2596,3114,5704,3004,3373,6385,3361,3845,7203,3718,4302,8023,3695,4299,7991,3215,3279,6492,3830,4000,7828,3981,4477,8460,2155,1935,4092,2876,2747,5629,3387,3434,6825,949,794,1745,1479,1262,2745,2254,2030,4284,372,467,843,503,523,1034,761,704,1470,116,167,278,137,221,358,160,240,398,1128,1285,2412,889,1052,1936,915,1206,2121,395,396,794,527,555,1082,660,655,1318,196,215,409,184,234,424,231,237,473,119,106,221,102,135,242,171,154,323,707,720,1425,814,926,1741,1063,1051,2116,14147,14184,28328,16703,17125,33828,18134,18215,36346,3812,4301,8114,5026,5658,10687,5651,6511,12161,16921,17090,34012,20142,20744,40883,21631,21883,43513,1264,1618,2879,1722,2198,3917,2289,2992,5276,16517,16804,33323,19600,20325,39926,21485,21901,43377
30602,42269,42136,84408,47085,47650,94729,49689,51102,100791,3191,3071,6259,3796,3594,7395,3480,3301,6782,6283,5830,12109,6961,6527,13486,7080,6777,13853,2853,2756,5608,3218,3056,6271,3209,3098,6305,2888,3098,5988,2922,3195,6116,3153,3189,6340,6580,6927,13504,6675,7472,14152,7002,7686,14687,6557,6612,13166,7157,7384,14544,6714,7600,14310,5812,5640,11453,6439,6434,12870,6926,6968,13888,4414,3991,8406,5252,4961,10213,5785,5815,11599,2221,2048,4273,2916,2755,5666,4085,3807,7894,1149,1561,2709,1350,1506,2862,1746,1869,3618,321,604,928,392,764,1158,508,995,1507,4337,5026,9365,3019,3538,6560,3493,4589,8081,1933,2286,4217,2618,3118,5740,2615,3131,5747,1266,1405,2675,1766,1934,3701,1655,1910,3568,626,702,1329,951,1032,1978,1135,1241,2377,3832,4397,8224,5338,6078,11418,5410,6286,11696,30468,30238,60706,33784,33760,67546,34479,34471,68946,7030,7622,14651,8683,9810,18486,9826,11357,21182,33952,33723,67680,37203,37241,74442,37620,37717,75345,3987,4640,8624,5558,6655,12209,6981,8441,15420,34807,34636,69446,38361,38743,77100,40206,40456,80659
30603,17282,16419,33704,17231,16234,33463,17846,16888,34731,1183,1051,2230,1149,1060,2208,1075,978,2052,2674,2645,5320,2369,2279,4650,2456,2218,4676,1178,1064,2246,1196,1044,2237,1036,968,2006,884,740,1618,918,808,1722,963,838,1803,1715,1833,3547,1714,1669,3383,1908,1891,3794,2439,2445,4883,2064,2108,4167,1853,1956,3809,2694,2514,5208,2704,2559,5262,2499,2387,4882,2122,1830,3956,2425,2142,4570,2727,2525,5253,1477,1232,2712,1611,1415,3022,2017,1757,3773,772,783,1549,876,827,1701,1038,926,1964,148,278,431,212,330,539,287,438,727,408,407,818,329,352,680,589,530,1116,1918,2060,3984,2055,2183,4235,2183,2316,4500,243,224,472,248,266,510,232,234,472,213,211,425,242,258,498,309,301,612,2380,2497,4877,2546,2707,5251,2728,2853,5579,14065,13354,27415,14262,13340,27605,13883,12979,26858,1822,1891,3713,1969,2054,4021,2110,2245,4356,14941,14245,29188,14802,13960,28761,14624,13784,28408,1200,1233,2431,1538,1570,3108,1574,1674,3247,15464,14835,30293,15439,14627,30064,15373,14550,29923
30604,5284,4870,10152,5532,5256,10786,5894,5712,11609,350,297,650,393,324,719,329,282,610,678,620,1298,675,619,1292,700,593,1299,290,255,546,269,270,543,268,253,530,290,269,557,265,304,570,247,264,514,713,788,1501,684,702,1382,703,810,1507,882,854,1741,838,844,1679,769,797,1563,804,746,1547,916,849,1762,884,906,1789,728,591,1317,785,700,1484,979,892,1872,372,278,650,477,424,900,652,587,1240,147,111,256,190,154,340,297,234,533,23,68,90,42,69,105,72,86,159,1285,1424,2710,1227,1354,2578,1125,1369,2497,302,295,599,343,358,706,323,349,671,38,27,68,42,34,78,30,21,52,75,78,153,52,67,120,73,70,145,414,405,813,444,466,905,424,442,871,3791,3465,7259,3904,3710,7610,3962,3608,7564,929,960,1886,1010,1051,2069,1100,1237,2341,4435,4119,8553,4621,4447,9067,4763,4464,9223,371,388,764,349,379,729,394,465,855,4323,4029,8353,4407,4255,8664,4622,4330,8945
30605,17518,17853,35368,18867,19366,38236,19927,20467,40401,1179,1018,2199,1309,1176,2486,1126,1061,2190,2603,2680,5283,2665,2667,5334,2744,2575,5322,1150,1098,2243,1198,1201,2402,1166,1134,2305,714,678,1391,802,796,1599,917,869,1787,1587,1754,3336,1614,1780,3394,1765,1951,3721,2253,2537,4788,2260,2562,4814,2062,2304,4364,2637,2759,5399,2672,2863,5534,2650,2901,5550,2608,2452,5059,2812,2813,5623,2999,3148,6151,1678,1554,3235,2195,1995,4188,2728,2615,5348,873,963,1833,1057,1087,2148,1372,1359,2729,221,369,594,285,424,709,399,542,932,202,236,434,209,266,473,432,428,862,1225,1311,2533,1548,1669,3216,1492,1610,3108,82,101,183,128,127,257,139,105,246,96,128,226,149,176,324,176,170,347,1399,1535,2941,1826,1971,3802,1808,1886,3700,13564,13734,27302,14879,15328,30208,15050,15218,30273,2447,2686,5137,2672,2896,5571,2780,3108,5884,15298,15461,30762,16483,17016,33502,16774,17149,33930,1004,1260,2265,1253,1399,2648,1340,1480,2816,15471,15790,31259,16737,17328,34066,17235,17611,34846
30701,20691,19743,40432,22327,21086,43409,22627,21434,44062,1639,1561,3200,1814,1722,3540,1691,1541,3232,3237,3032,6266,3390,3164,6557,3302,2972,6270,1283,1005,2283,1349,1141,2493,1289,1170,2461,1104,1106,2205,1261,1097,2355,1189,1186,2377,2527,2588,5121,2592,2812,5406,2882,2920,5797,2969,2946,5921,3101,2957,6058,2686,2767,5450,2868,2636,5500,3151,2838,5984,3136,2874,6009,2447,2158,4608,2707,2370,5076,2893,2570,5458,1622,1478,3103,1805,1696,3500,2177,1894,4073,795,872,1662,949,898,1847,1083,1079,2166,209,363,573,214,391,601,301,467,765,113,94,205,199,100,307,134,139,273,1121,1208,2330,1360,1414,2770,1410,1474,2886,21,23,50,21,26,48,32,40,65,22,27,49,28,34,66,33,35,68,1163,1264,2434,1406,1479,2883,1478,1547,3024,18505,17650,36155,19212,18406,37618,18259,17371,35633,859,885,1744,1287,1284,2569,1453,1489,2939,19378,18607,37983,20175,19404,39584,19221,18416,37640,266,249,520,537,482,1022,751,704,1454,19007,18209,37212,19723,18907,38632,19162,18273,37432
30702,19356,18890,38252,20472,19893,40361,21275,20847,42123,1437,1331,2765,1479,1488,2960,1379,1348,2723,3182,2994,6178,3219,2881,6107,3123,3004,6124,1346,1168,2511,1405,1336,2740,1420,1266,2689,988,862,1853,1081,923,2007,1160,1079,2236,1948,2073,4024,2025,2142,4169,2225,2210,4437,2679,2710,5396,2631,2730,5366,2414,2491,4905,2726,2652,5384,2793,2660,5446,2883,2795,5677,2453,2268,4722,2643,2415,5061,2820,2667,5484,1524,1471,3002,1911,1831,3738,2296,2214,4506,855,939,1791,990,1029,2020,1191,1200,2390,214,416,629,292,453,747,362,580,937,89,68,154,64,56,117,83,72,152,690,730,1419,764,809,1574,998,1026,2021,20,23,38,24,17,42,28,11,39,20,15,36,11,6,22,32,18,50,721,766,1491,800,835,1638,1051,1060,2114,17166,16732,33898,17499,17154,34657,17734,17304,35041,1061,1116,2171,1388,1366,2752,1607,1694,3309,18169,17720,35882,18535,18249,36786,18844,18557,37404,291,265,557,499,440,933,765,737,1502,17856,17518,35378,18115,17818,35937,18761,18469,37228
30703,17888,18297,36183,18884,19616,38500,19805,20293,40101,1224,1103,2329,1296,1181,2478,1161,1124,2289,2885,2633,5519,2808,2655,5469,2736,2511,5250,1285,1157,2437,1273,1264,2542,1324,1136,2458,831,833,1662,861,824,1682,1006,908,1919,1695,1896,3591,1645,1818,3467,1764,1855,3613,2194,2424,4620,2150,2400,4555,1965,2265,4232,2538,2635,5173,2533,2801,5338,2515,2701,5214,2460,2452,4907,2820,2854,5674,2870,3086,5952,1676,1630,3302,2111,2061,4170,2769,2665,5436,861,1101,1960,1065,1188,2253,1328,1424,2749,237,440,679,313,568,876,363,616,982,67,81,145,82,114,199,100,126,230,398,398,796,557,570,1122,793,823,1618,19,19,44,29,33,62,26,33,54,16,20,40,22,27,42,13,27,41,437,440,873,603,624,1225,834,886,1714,15380,15631,31009,16218,16720,32938,16421,16663,33080,1509,1703,3213,1760,1992,3755,1903,2119,4019,16579,16951,33526,17431,18058,35496,17770,18186,35957,612,702,1310,698,844,1540,763,884,1654,16505,16952,33455,17411,18107,35520,17843,18296,36137
30801,14661,12664,27329,15839,13823,29661,15225,13734,28960,1232,1207,2437,1460,1352,2815,1327,1280,2606,2401,2176,4586,2401,2190,4592,2402,2241,4640,933,850,1782,1071,937,2005,880,769,1654,1119,987,2105,1065,965,2026,931,899,1827,2413,2171,4586,2570,2371,4943,2396,2356,4756,2400,2027,4431,2456,2147,4599,2262,1983,4243,2063,1629,3687,2256,1900,4149,2195,1879,4071,1290,937,2231,1578,1155,2734,1650,1362,3011,538,420,954,703,530,1227,811,641,1455,227,185,406,243,209,450,303,257,563,46,74,114,49,70,115,61,67,133,133,77,208,120,115,238,380,109,484,776,797,1576,898,853,1754,980,980,1956,21,15,35,25,30,51,26,17,44,50,41,92,46,44,87,55,63,115,850,853,1696,967,924,1892,1065,1056,2115,12235,10848,23086,12725,11351,24073,11556,10600,22158,1171,1042,2208,1590,1526,3118,1528,1521,3045,13206,11731,24946,13801,12387,26182,12554,11545,24101,347,306,657,624,572,1198,676,710,1388,12773,11302,24076,13303,11870,25173,12362,11350,23713
30803,50635,50539,101172,54750,54586,109337,58025,57970,116000,3410,3051,6464,3913,3595,7512,3848,3704,7547,7889,7474,15370,7918,7419,15334,8280,7605,15881,4025,3780,7808,4216,3888,8104,3959,3938,7891,3359,3148,6507,3602,3373,6972,3694,3546,7241,5806,5969,11784,6785,6793,13577,7466,7342,14807,6890,7181,14073,6958,7189,14143,6981,7042,14026,7203,7086,14290,7617,7823,15438,7779,7919,15701,5716,5388,11105,6625,6303,12931,7391,7186,14580,3723,3806,7534,4180,4254,8436,5153,5109,10266,2096,2591,4687,2342,2743,5085,2616,3142,5757,504,1059,1563,591,1213,1810,869,1441,2306,489,505,996,291,275,575,317,395,711,2205,2313,4513,2483,2683,5158,3209,3320,6535,277,175,451,249,202,454,238,212,446,155,156,308,203,179,380,268,232,498,2635,2639,5276,2939,3062,5997,3718,3767,7482,42756,43192,85946,45330,45852,91185,47411,47950,95360,3801,3758,7562,5065,5034,10098,5510,5641,11147,45392,46421,91810,48127,49226,97360,50100,51341,101446,1268,1237,2501,2175,2137,4309,2777,2774,5545,44334,45516,89852,47082,48416,95498,50101,51348,101445
30804,7603,7049,14651,7481,6978,14454,7388,6928,14319,594,576,1173,610,589,1200,519,526,1048,1204,1129,2331,1122,1077,2203,1099,1023,2119,445,408,854,434,389,822,397,378,776,488,424,913,431,374,806,423,349,779,1051,993,2045,1054,994,2049,999,925,1926,1130,1107,2237,1033,964,1999,1000,931,1935,1135,951,2089,1063,993,2059,1002,971,1976,748,652,1396,851,698,1545,942,808,1749,496,441,943,548,493,1041,593,541,1133,247,250,495,271,292,554,324,338,661,55,116,169,70,114,186,87,131,211,66,45,111,63,51,120,44,36,77,211,215,427,253,290,544,240,278,519,7,11,19,8,5,12,14,6,17,5,13,14,17,12,27,23,19,44,221,234,453,272,309,582,279,301,579,6629,6263,12891,6447,6087,12533,6081,5760,11836,476,403,884,614,553,1165,611,564,1174,7010,6628,13640,6797,6424,13219,6394,6078,12468,191,132,327,337,293,633,386,319,706,6871,6495,13369,6652,6308,12960,6420,6079,12496
30805,26120,24638,50759,30095,27794,57892,31647,29989,61640,1909,1858,3766,2290,2288,4582,2321,2281,4606,4314,4079,8398,4452,4201,8654,4748,4593,9338,1869,1645,3511,2118,1842,3956,2038,1760,3803,1513,1508,3024,1843,1634,3477,1893,1739,3638,3319,3391,6706,3994,3844,7842,4141,4414,8552,4085,4034,8122,4550,4339,8887,4470,4376,8849,4039,3541,7578,4624,4133,8752,4831,4380,9209,2918,2454,5372,3592,2891,6480,3994,3275,7270,1396,1213,2617,1746,1613,3364,2175,1980,4150,626,671,1293,731,764,1491,849,873,1721,131,251,381,161,259,419,186,325,509,255,269,532,285,294,581,259,301,562,674,654,1332,866,866,1724,1099,1110,2205,40,50,85,59,75,132,35,47,82,76,75,147,98,89,187,102,108,209,786,782,1568,1023,1030,2050,1239,1261,2503,21452,20485,41940,23887,22428,46314,24545,23206,47753,2753,2586,5341,3720,3465,7184,4483,4436,8921,23881,22731,46615,26684,24890,51578,27352,25925,53274,682,693,1374,1168,1202,2363,1901,1945,3846,23045,22049,45088,25566,24064,49632,26829,25279,52106
30901,27117,27958,55069,28168,29754,57919,29800,31838,61635,1330,1229,2557,1554,1462,3015,1566,1575,3144,2459,2378,4841,2751,2617,5368,3055,2920,5973,1460,1541,3001,1487,1386,2869,1491,1431,2925,2014,2117,4134,1970,2345,4309,1819,2073,3894,4562,4043,8601,4622,4669,9292,4795,5132,9929,3581,3621,7209,4123,4000,8123,4299,4252,8546,3512,3622,7138,3559,3748,7304,3912,4141,8055,3390,3725,7115,3471,3741,7218,3455,3910,7363,2473,2642,5118,2522,2843,5362,3090,3393,6490,1843,2300,4145,1556,2045,3602,1698,1987,3686,483,729,1209,561,892,1452,601,1023,1625,1292,1461,2752,1497,1650,3144,1493,1712,3203,172,161,327,249,217,465,327,324,651,24,15,39,13,13,33,15,17,35,7,10,15,19,15,33,11,12,24,203,178,381,283,251,530,353,353,708,17121,18188,35313,18499,19661,38160,19858,21034,40890,6310,6753,13063,7025,7588,14617,7414,8179,15596,21779,22943,44727,23250,24588,47836,24491,25737,50228,2049,2457,4511,2456,2915,5374,3000,3686,6679,21085,22480,43566,22257,23917,46175,23874,25500,49372
30902,24025,24560,48583,24472,25625,50100,25873,27315,53189,1371,1193,2556,1466,1377,2850,1499,1367,2866,2820,2642,5464,2913,2652,5561,3122,2813,5935,1713,1482,3203,1585,1452,3042,1493,1423,2922,1521,1420,2939,1434,1507,2946,1459,1417,2873,3075,2987,6063,2987,3200,6190,3151,3401,6558,3201,3398,6607,3358,3495,6859,3439,3652,7091,3386,3746,7129,3422,3795,7219,3399,3807,7205,2922,2944,5864,3207,3325,6531,3435,3815,7252,2090,2211,4301,2200,2352,4555,2788,2911,5701,1493,1943,3436,1381,1700,3078,1457,1727,3187,428,594,1024,515,756,1279,628,974,1602,614,622,1236,445,529,970,532,629,1160,299,330,626,431,406,840,530,538,1067,31,32,60,50,36,88,42,25,64,19,24,44,35,36,73,37,34,72,349,379,729,519,482,1001,601,602,1200,17924,18362,36282,18506,19357,37864,19464,20197,39668,3905,4148,8059,4287,4651,8934,4360,4981,9341,21313,21937,43249,21921,22948,44871,22703,23744,46444,864,1003,1861,1079,1295,2373,1313,1653,2967,20354,21175,41534,20903,22120,43026,22065,23187,45260
30903,26796,28730,55526,28567,31035,59606,31315,34584,65902,1425,1349,2773,1705,1579,3285,1649,1609,3263,2950,2750,5705,2962,2914,5872,3223,2979,6204,1472,1500,2977,1666,1570,3240,1676,1666,3339,1881,1978,3854,1892,1947,3841,2082,2126,4209,3657,3715,7375,3671,3828,7500,3790,4005,7794,3512,3726,7237,3873,4124,7998,3904,4300,8204,3378,3898,7279,3647,4192,7834,4182,4675,8855,3721,4069,7792,3680,4326,8003,3855,4758,8616,2544,2788,5328,3105,3386,6487,3988,4629,8618,1777,2186,3962,1734,2149,3886,2202,2591,4798,477,763,1238,643,1012,1655,758,1245,2001,468,480,951,415,441,855,482,586,1065,237,233,469,319,339,661,460,502,961,39,22,62,18,25,44,35,19,57,4,15,24,10,15,23,22,18,36,280,271,552,352,376,730,518,539,1060,17089,18194,35288,17783,19201,36985,19085,20573,39658,7317,8304,15623,8626,9714,18340,9621,11164,20782,22399,23968,46363,23541,25609,49153,24754,27029,51787,2352,2815,5164,3051,3518,6576,4127,4912,9042,21227,22960,44189,22356,24412,46765,24170,26742,50907
30904,8092,8101,16200,8469,8664,17135,9100,9405,18512,461,472,932,529,478,1009,446,430,879,1235,1151,2383,1183,1189,2370,1240,1214,2456,507,498,1007,527,484,1013,550,530,1079,332,250,579,331,322,655,372,335,707,761,853,1619,640,713,1354,694,813,1509,1238,1371,2608,1296,1362,2654,1149,1293,2445,1338,1356,2692,1350,1488,2836,1499,1585,3085,1201,1184,2391,1275,1363,2640,1417,1496,2916,662,605,1266,917,835,1754,1155,1131,2288,294,262,553,330,335,665,456,453,907,60,97,156,84,111,196,128,123,253,99,115,210,62,74,139,92,109,202,72,57,133,98,98,196,159,127,285,10,3,17,4,4,11,7,10,10,6,0,9,0,0,3,9,7,19,91,60,154,104,104,210,172,143,315,5892,5881,11771,6174,6297,12466,6282,6476,12755,1758,1788,3545,1927,2008,3932,1930,2065,3992,7295,7389,14686,7698,7950,15649,7927,8115,16043,330,352,685,390,417,806,382,454,833,6921,7057,13977,7326,7563,14891,7606,7847,15452
30905,13253,13645,26899,15162,15916,31074,16276,17108,33382,964,943,1909,1136,1079,2218,1091,1061,2152,2421,2244,4660,2635,2504,5136,2765,2710,5478,1066,966,2036,1220,1177,2390,1223,1156,2383,672,668,1340,752,757,1508,839,803,1637,1482,1692,3179,1506,1773,3280,1524,1751,3278,2047,2414,4457,2344,2714,5065,2291,2736,5033,1909,2095,4009,2251,2427,4681,2501,2654,5154,1517,1455,2969,1772,1845,3614,1878,2050,3925,750,704,1459,1042,1043,2079,1406,1407,2810,349,330,674,422,413,837,601,560,1165,75,134,206,90,179,265,151,218,369,74,94,167,73,113,195,116,137,259,119,119,239,135,148,285,231,226,459,9,20,29,9,12,21,22,20,35,6,7,17,8,9,18,7,18,32,141,147,282,154,177,333,260,265,526,9509,9703,19209,10908,11372,22277,11529,11948,23473,2870,3040,5910,3548,3889,7434,3848,4261,8108,11812,12143,23956,13582,14225,27804,14294,14879,29173,696,798,1498,962,1112,2072,1129,1374,2503,11219,11592,22813,12974,13635,26612,13849,14480,28326
30906,26939,27990,54932,30637,32034,62675,32870,34423,67285,1966,1890,3859,2235,2189,4419,2279,2136,4412,4323,4159,8482,4650,4427,9077,4750,4594,9340,2068,1932,4001,2314,2296,4612,2274,2129,4407,1665,1641,3304,1858,1861,3721,1985,2006,3987,3485,3859,7346,3848,4120,7970,4038,4473,8510,4231,4636,8864,4646,5118,9767,4620,4974,9597,3607,3918,7526,4244,4652,8901,4561,4911,9473,2958,2993,5950,3352,3523,6871,3700,4026,7720,1574,1479,3054,2157,2176,4336,2838,2957,5796,827,1017,1842,1029,1090,2126,1359,1483,2847,243,473,716,289,581,876,465,726,1192,244,308,550,174,246,417,304,375,678,324,325,652,367,422,787,563,625,1188,24,29,56,34,26,66,24,23,41,13,16,27,17,12,28,17,26,44,363,371,731,419,465,889,607,671,1274,18673,19387,38062,20598,21449,42046,22208,22938,45140,6640,6919,13556,8262,8789,17052,8548,9247,17800,23610,24475,48085,26463,27446,53909,27834,28748,56582,2021,2209,4226,2551,2998,5545,3099,3614,6716,22330,23340,45674,24553,25852,50405,26480,27655,54139
