SA3_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
20802,4302,5693,1939,538,12462,509,367,84,22,981,4807,6060,2020,557,13440,1515,795,180,51,2539,6319,6856,2200,607,15988,4705,6423,2159,532,13813,552,419,91,24,1093,5259,6842,2251,552,14904,1614,848,221,46,2728,6874,7684,2470,601,17629,5077,7173,2263,522,15034,701,569,126,23,1417,5774,7742,2385,540,16448,1650,987,223,50,2912,7423,8733,2604,594,19354
20803,3248,4374,1382,283,9288,466,326,108,21,923,3720,4699,1486,310,10211,1430,802,206,56,2493,5149,5498,1692,363,12700,3531,5006,1529,273,10341,592,427,148,33,1190,4119,5432,1672,303,11532,1513,873,196,48,2629,5634,6305,1871,351,14160,3776,5379,1545,291,10992,710,624,148,31,1513,4488,6006,1688,320,12503,1662,928,183,52,2820,6148,6929,1876,373,15326
20804,1124,1789,770,144,3826,103,67,18,8,187,1227,1853,785,151,4007,334,199,60,18,611,1556,2047,844,170,4618,1239,1847,813,150,4056,127,84,28,3,243,1371,1931,839,158,4296,341,201,61,13,623,1714,2133,902,168,4916,1279,1960,802,131,4175,146,120,21,6,293,1423,2085,825,140,4469,351,242,56,18,668,1771,2329,882,155,5137
20901,3568,5027,1757,449,10792,509,348,115,27,1005,4075,5373,1867,478,11790,1602,950,286,89,2927,5677,6324,2154,564,14719,3701,5214,1739,403,11053,529,438,128,36,1131,4226,5652,1870,438,12189,1628,971,282,87,2974,5857,6623,2156,526,15159,3987,5503,1728,396,11615,627,574,143,29,1380,4612,6074,1878,428,12994,1554,929,260,69,2810,6167,7011,2138,493,15807
20902,2237,2655,911,293,6095,313,247,71,24,659,2551,2899,978,319,6747,1287,715,212,86,2300,3835,3611,1188,410,9046,2514,3055,930,284,6787,416,325,82,17,838,2927,3384,1009,304,7627,1205,640,192,77,2112,4133,4020,1201,378,9738,2849,3137,917,286,7188,574,494,108,28,1203,3425,3631,1032,308,8390,1246,641,187,43,2121,4674,4271,1211,349,10515
20903,2283,3802,1526,373,7988,314,327,95,24,757,2594,4129,1624,400,8740,638,449,161,29,1277,3227,4575,1791,424,10022,2112,3560,1390,324,7393,323,355,138,20,835,2433,3913,1526,347,8229,675,496,138,30,1346,3111,4413,1668,378,9576,2027,3407,1243,250,6926,411,435,147,35,1030,2440,3841,1388,288,7951,619,486,135,26,1260,3056,4321,1522,311,9215
20904,4758,6667,2488,725,14640,549,459,162,54,1221,5302,7127,2649,779,15861,1820,1312,468,180,3772,7124,8439,3115,957,19630,5900,7732,2761,850,17237,786,666,226,76,1758,6680,8401,2994,920,18996,2229,1591,565,168,4562,8912,9993,3558,1088,23551,8008,9867,3260,1010,22147,1197,1016,371,111,2696,9207,10882,3629,1121,24835,2816,1959,717,244,5737,12026,12838,4347,1366,30575
21001,1706,2315,858,185,5064,153,130,32,13,320,1856,2444,887,199,5389,622,387,116,38,1165,2481,2832,1006,231,6554,1660,2457,864,171,5148,182,131,46,12,378,1846,2589,910,182,5523,643,453,111,18,1225,2484,3046,1019,201,6753,1800,2704,864,171,5542,267,206,58,13,547,2072,2916,923,184,6088,644,473,115,21,1257,2714,3392,1034,205,7341
21002,751,1271,545,183,2740,107,104,46,19,277,861,1371,590,201,3022,228,178,79,23,520,1092,1551,667,229,3545,738,1299,584,158,2790,157,168,54,25,396,897,1468,638,180,3183,274,195,85,26,577,1171,1666,723,207,3760,774,1408,568,166,2919,202,198,80,16,502,976,1604,650,188,3413,241,191,100,20,552,1221,1794,743,204,3970
21003,1746,2210,860,395,5208,219,142,41,17,421,1958,2354,901,416,5633,916,517,173,78,1686,2879,2868,1081,496,7321,2039,2460,878,427,5797,244,227,43,12,532,2286,2685,921,440,6328,902,495,170,75,1635,3185,3176,1091,514,7964,2592,2790,980,420,6776,363,296,57,29,741,2958,3080,1035,445,7523,888,558,161,66,1674,3849,3639,1194,509,9195
21004,1047,1653,723,163,3582,214,165,57,20,456,1255,1819,782,184,4038,468,379,125,40,1010,1720,2196,902,228,5047,1164,1596,631,169,3557,258,221,57,30,564,1422,1812,689,201,4123,558,390,127,33,1112,1983,2202,817,238,5240,1165,1563,586,143,3461,329,245,94,30,695,1492,1815,679,176,4153,616,385,123,37,1156,2105,2195,803,210,5313
21005,3778,5329,2468,1035,12613,414,389,150,68,1013,4186,5714,2616,1104,13628,1704,1255,497,210,3659,5890,6971,3115,1309,17287,4757,5772,2557,1235,14322,474,393,169,69,1111,5229,6164,2733,1310,15432,1949,1340,557,269,4119,7183,7502,3285,1578,19552,5821,6818,2975,1530,17146,665,542,220,104,1529,6487,7361,3196,1629,18671,2119,1502,575,311,4511,8606,8867,3771,1939,23187
21101,4888,7356,2633,659,15535,656,543,208,64,1469,5542,7894,2840,729,17002,1965,1349,476,125,3914,7500,9245,3319,848,20919,5274,6983,2358,587,15210,752,659,176,73,1663,6027,7645,2538,665,16871,2015,1320,403,99,3838,8043,8965,2933,765,20708,5480,6984,2071,495,15035,803,715,234,62,1813,6285,7697,2308,559,16843,2003,1293,356,97,3743,8288,8982,2660,660,20592
21102,830,1419,706,173,3120,72,46,19,3,146,901,1464,726,180,3270,185,151,50,16,408,1090,1619,774,191,3673,857,1429,603,137,3027,88,75,18,5,192,951,1501,627,138,3217,207,155,49,7,425,1155,1653,679,151,3641,851,1382,584,109,2929,78,101,29,5,221,931,1483,611,119,3145,211,165,41,14,429,1139,1646,651,135,3574
21103,2933,4189,1752,439,9315,490,383,111,42,1026,3420,4576,1869,475,10341,1466,949,296,83,2796,4885,5524,2162,560,13133,3239,4386,1697,408,9733,513,407,142,53,1117,3752,4795,1840,464,10850,1559,973,311,75,2917,5311,5764,2156,535,13765,3643,4746,1667,407,10458,591,522,160,47,1313,4225,5266,1829,453,11775,1510,931,282,71,2784,5735,6194,2109,520,14557
21104,1876,2569,851,212,5506,179,152,33,13,372,2056,2718,885,219,5878,635,393,109,31,1167,2687,3116,992,251,7047,1931,2793,896,190,5813,172,180,50,12,410,2101,2975,941,199,6222,669,418,104,34,1226,2775,3390,1044,238,7449,2314,3157,824,178,6479,213,187,62,11,468,2527,3345,886,189,6948,656,454,109,17,1231,3185,3798,991,208,8176
21105,4067,6016,2615,733,13438,845,765,311,114,2033,4918,6778,2931,846,15472,1970,1342,457,146,3926,6891,8118,3390,990,19391,4108,5849,2348,673,12973,995,942,332,115,2379,5101,6787,2681,784,15353,2025,1409,448,115,3997,7120,8193,3132,906,19348,4031,5657,2200,639,12525,1169,1040,334,136,2683,5200,6695,2540,768,15204,1944,1352,419,121,3836,7143,8049,2958,896,19039
21201,1623,2572,1158,417,5766,401,376,122,57,956,2023,2942,1283,475,6724,695,576,226,78,1574,2723,3521,1506,554,8300,2210,3068,1347,475,7108,588,555,206,96,1434,2792,3624,1555,569,8544,1026,738,287,87,2138,3821,4364,1836,659,10681,2869,3882,1552,553,8852,758,716,266,109,1854,3628,4595,1818,660,10704,1287,989,331,146,2756,4916,5585,2153,807,13465
21202,4088,5776,2178,747,12790,515,421,162,56,1145,4596,6201,2347,795,13934,1570,1091,391,155,3210,6165,7292,2732,955,17146,4448,6155,2183,778,13558,566,494,168,58,1281,5012,6647,2345,837,14839,1671,1227,422,178,3497,6683,7871,2774,1014,18339,4709,6183,2139,776,13817,631,558,199,77,1466,5344,6740,2341,859,15276,1620,1107,430,156,3306,6960,7850,2766,1012,18589
21203,3557,4832,1836,689,10915,657,600,242,107,1609,4217,5435,2077,797,12528,1573,1152,430,158,3307,5786,6586,2514,952,15836,4814,6137,2275,944,14174,806,689,289,132,1917,5621,6821,2568,1078,16090,1943,1322,522,214,4000,7568,8144,3090,1286,20091,6574,8350,2860,1198,18979,1130,950,337,153,2576,7709,9306,3199,1351,21557,2175,1519,558,254,4505,9880,10822,3752,1604,26063
21204,5456,5923,2171,867,14416,445,366,146,58,1012,5898,6290,2310,919,15428,2710,1530,521,226,4981,8608,7821,2838,1149,20414,6339,6317,2115,845,15612,475,409,158,82,1121,6818,6725,2267,924,16735,2583,1551,490,233,4857,9404,8273,2760,1161,21598,7226,6983,2232,867,17314,598,516,170,89,1381,7824,7498,2410,960,18691,2622,1636,508,223,4982,10450,9129,2914,1183,23677
21205,5437,6986,1997,435,14851,388,282,75,23,770,5827,7271,2073,459,15626,1667,1007,288,72,3034,7498,8280,2358,529,18662,5945,7556,1957,396,15860,413,338,92,26,871,6355,7897,2052,431,16730,1929,1081,256,73,3338,8285,8979,2300,500,20066,6718,8324,1964,357,17357,523,392,107,33,1056,7241,8714,2064,394,18413,2029,1201,287,65,3584,9265,9916,2351,462,21998
21301,5382,6701,2536,754,15376,542,437,184,71,1230,5927,7133,2721,827,16610,2703,1945,728,278,5648,8630,9076,3445,1097,22257,6149,6607,2423,784,15966,576,543,212,79,1403,6725,7148,2633,858,17363,2869,1973,742,321,5903,9590,9118,3375,1182,23268,6441,6843,2296,799,16370,803,757,255,99,1917,7243,7592,2547,896,18284,2960,1966,729,323,5981,10202,9559,3281,1220,24267
21302,2470,3095,1108,317,6986,410,311,86,33,836,2880,3404,1192,350,7823,1160,678,216,76,2135,4039,4089,1406,424,9962,2596,3263,1034,301,7194,454,377,87,36,959,3047,3643,1120,336,8149,1134,648,186,48,2007,4178,4288,1309,379,10157,2803,3487,1078,303,7662,568,442,137,33,1183,3374,3925,1213,330,8842,1113,682,196,48,2026,4484,4605,1402,375,10870
21303,1834,1886,530,191,4434,344,247,49,19,653,2181,2126,580,207,5085,1071,608,174,87,1938,3243,2734,747,297,7021,2353,2341,650,189,5541,436,316,65,21,840,2791,2660,719,210,6379,1049,607,161,67,1885,3840,3266,874,276,8260,2639,2829,678,157,6301,574,443,102,26,1152,3210,3275,781,181,7451,1046,558,173,60,1843,4257,3835,957,247,9294
21304,3358,4381,1704,517,9959,538,453,187,73,1247,3896,4841,1887,594,11207,1391,1035,372,145,2940,5284,5873,2256,738,14146,4366,5989,2246,632,13233,758,693,239,96,1792,5122,6684,2486,728,15026,1899,1396,510,215,4017,7017,8087,2991,944,19036,5071,7408,2537,868,15880,949,915,371,147,2384,6020,8321,2905,1012,18262,2113,1705,599,316,4732,8133,10029,3509,1326,22996
21305,3954,5484,2061,697,12200,728,560,209,68,1571,4687,6051,2272,767,13767,1821,1262,493,168,3739,6503,7308,2766,932,17509,6597,7496,2621,965,17675,1032,830,286,127,2277,7627,8325,2905,1095,19949,2549,1759,626,275,5206,10178,10084,3531,1365,25160,10265,10902,3217,1282,25667,1322,1159,414,239,3134,11584,12065,3627,1519,28802,2921,2019,739,421,6099,14508,14086,4367,1940,34898
21401,3106,4217,1542,413,9284,851,652,249,104,1863,3956,4874,1795,519,11148,2271,1487,480,171,4405,6230,6360,2273,692,15560,3428,4336,1555,431,9756,980,826,272,117,2190,4406,5155,1826,551,11938,2390,1581,469,155,4598,6801,6741,2295,706,16539,3513,4516,1532,381,9931,1159,965,319,90,2540,4671,5476,1849,472,12467,2457,1488,432,154,4535,7127,6965,2284,620,17002
21402,3186,4844,1988,537,10548,763,687,208,95,1752,3946,5534,2193,636,12302,1874,1292,439,116,3721,5814,6828,2634,746,16021,3324,5230,1966,520,11048,871,879,282,101,2135,4198,6108,2255,620,13177,2053,1445,454,110,4065,6248,7557,2706,731,17243,3398,5348,2066,467,11278,1085,987,321,99,2490,4485,6337,2392,561,13768,2057,1419,403,133,4012,6538,7757,2790,699,17786
21501,1339,2016,1083,344,4785,285,227,86,45,648,1629,2242,1170,386,5429,691,471,187,91,1442,2323,2718,1352,474,6871,1319,1803,870,297,4288,352,275,115,62,806,1670,2082,986,355,5094,758,501,187,81,1533,2426,2579,1177,443,6632,1186,1560,737,242,3724,357,301,122,55,836,1541,1863,858,296,4558,706,448,191,75,1427,2248,2313,1054,373,5983
21502,1197,1772,835,312,4113,304,272,121,60,759,1494,2047,956,370,4866,759,565,200,101,1625,2251,2612,1159,477,6499,1097,1562,790,295,3741,327,293,130,51,796,1425,1848,920,348,4542,859,623,244,96,1829,2282,2474,1163,444,6365,1128,1471,727,264,3582,371,319,135,59,883,1499,1788,866,322,4466,794,581,217,93,1689,2287,2371,1080,416,6157
21503,864,1177,757,312,3111,171,183,72,42,477,1038,1364,830,350,3585,396,308,153,44,897,1436,1668,985,395,4482,773,1004,664,257,2695,218,173,84,51,527,996,1173,742,309,3217,451,289,130,61,928,1444,1463,875,369,4144,721,884,607,213,2422,213,184,74,38,514,936,1062,683,255,2933,400,257,114,55,829,1336,1318,795,308,3758
21601,797,1213,694,249,2951,198,182,84,34,498,998,1391,780,277,3454,455,328,139,56,970,1456,1719,919,337,4424,764,1093,601,223,2683,226,220,78,40,565,986,1314,679,268,3250,530,337,173,42,1088,1518,1652,852,316,4337,709,996,545,193,2436,233,229,98,35,595,945,1221,641,226,3034,489,299,124,50,959,1431,1523,769,274,3996
21602,585,832,513,234,2158,118,133,50,22,324,701,962,564,252,2483,303,187,88,33,612,1005,1147,657,289,3096,592,728,456,201,1975,154,162,76,28,425,748,893,530,230,2396,353,227,97,54,726,1096,1120,629,278,3124,525,703,396,164,1792,172,158,60,27,422,705,859,456,198,2209,380,262,106,48,792,1083,1120,554,241,3005
21603,1457,2077,1017,364,4906,309,260,105,52,724,1764,2334,1124,416,5632,872,576,288,109,1839,2637,2909,1404,520,7470,1473,2036,907,405,4820,334,308,137,57,830,1806,2335,1042,466,5650,908,661,293,114,1978,2712,2996,1337,579,7634,1462,2017,865,374,4718,368,346,138,65,917,1828,2360,1008,435,5633,915,613,257,134,1923,2747,2977,1268,569,7561
21701,885,1349,623,183,3039,201,175,79,35,488,1088,1519,704,216,3528,461,298,117,31,898,1545,1818,820,248,4434,788,1232,525,175,2708,224,187,85,27,519,1015,1418,607,200,3230,513,292,132,35,967,1528,1702,734,239,4199,690,999,449,125,2264,233,190,104,32,567,924,1196,546,161,2829,461,263,113,33,866,1386,1451,657,196,3695
21703,831,1174,725,293,3025,211,203,93,38,537,1040,1381,817,334,3565,465,277,130,47,919,1507,1658,950,377,4487,745,1088,677,250,2755,252,212,94,53,610,999,1303,763,298,3367,464,267,141,51,932,1463,1568,907,352,4296,641,958,541,218,2362,254,213,84,66,617,898,1174,626,281,2978,403,288,120,51,859,1303,1458,749,335,3839
21704,1079,1585,876,320,3860,249,216,94,37,600,1333,1801,969,364,4461,660,414,157,75,1303,1994,2215,1121,439,5762,1050,1576,855,294,3769,308,262,112,46,722,1356,1834,961,341,4492,715,449,169,60,1391,2072,2282,1129,403,5884,1076,1510,746,256,3584,314,295,132,58,798,1394,1804,870,312,4378,646,436,155,67,1303,2038,2241,1025,377,5680
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,2197,3063,1207,331,6806,429,328,122,39,917,2627,3388,1324,372,7719,1064,662,235,66,2031,3692,4051,1562,444,9748,2105,3014,1119,307,6544,499,407,155,62,1120,2608,3417,1270,365,7657,1074,663,204,73,2008,3675,4077,1474,441,9668,2073,2825,1005,285,6194,529,456,153,69,1203,2598,3284,1158,358,7400,1037,670,221,82,2012,3638,3953,1382,441,9413
30102,1865,2869,1021,258,6012,360,313,101,51,826,2224,3188,1128,302,6839,866,564,226,61,1714,3088,3752,1357,369,8557,2159,3187,1099,300,6746,489,403,160,69,1119,2648,3592,1257,372,7868,1072,671,227,109,2077,3722,4262,1486,480,9946,2265,3133,1093,310,6807,551,477,154,86,1260,2819,3610,1250,389,8062,1111,811,216,93,2226,3924,4417,1457,488,10290
30103,1784,2175,736,197,4887,438,318,114,40,906,2215,2492,845,237,5797,1007,576,228,56,1864,3220,3067,1073,297,7663,1988,2789,879,258,5918,499,377,138,53,1069,2491,3170,1019,309,6986,1103,684,177,66,2028,3593,3845,1198,371,9018,2172,3034,935,235,6376,538,427,137,64,1168,2712,3458,1071,302,7547,1088,692,185,63,2030,3801,4155,1255,363,9575
30201,1185,1558,618,143,3502,136,111,29,10,286,1319,1662,649,153,3784,462,243,103,28,836,1781,1910,748,179,4621,1212,1712,593,174,3696,210,137,38,17,403,1423,1850,635,193,4102,465,277,86,23,851,1888,2132,718,217,4952,1423,1860,562,155,3997,240,198,62,13,512,1658,2061,621,166,4510,469,327,97,30,926,2130,2387,723,197,5436
30202,1695,2076,768,204,4746,369,215,73,35,690,2066,2290,840,238,5434,1007,544,187,58,1790,3069,2834,1027,299,7226,1835,2410,838,226,5312,369,258,86,39,746,2208,2668,925,268,6063,1001,578,202,58,1837,3207,3245,1122,321,7902,2072,2692,860,211,5839,435,297,93,37,857,2507,2988,953,251,6695,924,558,155,57,1702,3436,3547,1108,307,8399
30203,760,902,357,101,2120,163,131,47,19,363,928,1034,411,115,2479,543,287,75,30,932,1468,1316,486,139,3414,1063,1065,321,98,2555,206,152,42,18,420,1272,1219,363,123,2977,526,259,78,33,900,1795,1482,445,153,3875,1282,1288,348,81,3001,226,169,60,20,480,1502,1465,409,104,3478,563,272,54,29,921,2073,1733,467,137,4404
30204,1337,1715,657,170,3881,299,228,73,32,633,1641,1943,730,196,4511,882,485,167,69,1598,2519,2426,903,263,6110,1554,1902,631,179,4262,374,287,110,33,794,1922,2192,739,209,5063,964,492,156,66,1677,2891,2681,897,274,6735,1919,2153,679,189,4932,422,332,98,38,889,2337,2486,772,223,5818,886,554,145,56,1634,3224,3038,919,275,7453
30301,1409,1968,760,191,4338,201,143,42,18,408,1618,2115,805,210,4742,575,364,115,26,1091,2191,2482,924,235,5834,1473,2161,781,198,4614,236,155,45,20,447,1704,2317,828,214,5064,650,377,105,35,1171,2350,2695,935,251,6233,1623,2286,787,164,4861,272,222,55,22,563,1890,2502,843,184,5425,588,386,105,36,1119,2485,2893,944,226,6542
30302,1486,1855,725,209,4278,326,195,58,16,593,1811,2056,783,222,4871,924,419,117,48,1506,2742,2470,898,264,6376,1798,2096,792,202,4885,338,240,58,12,645,2136,2334,846,213,5528,876,427,98,38,1444,3010,2763,948,255,6971,1974,2463,783,173,5393,398,285,56,13,758,2378,2745,837,186,6148,841,409,103,24,1373,3214,3158,937,215,7523
30303,1920,2428,938,264,5557,222,173,56,24,468,2144,2599,993,287,6025,831,549,168,57,1603,2975,3147,1161,345,7630,2146,2627,962,264,6007,257,194,62,23,546,2411,2823,1026,289,6553,846,506,145,60,1566,3256,3335,1174,350,8117,2474,3067,959,246,6749,279,244,68,23,610,2757,3308,1023,270,7361,872,561,177,56,1663,3624,3874,1199,328,9025
30304,917,1252,465,137,2767,160,117,30,11,323,1080,1363,498,152,3090,495,247,98,43,882,1573,1610,595,189,3976,1114,1350,481,127,3066,189,143,42,14,394,1300,1491,520,141,3454,482,276,92,29,882,1783,1770,610,173,4338,1210,1586,526,117,3433,203,183,42,8,442,1410,1766,569,128,3873,497,255,73,31,850,1909,2018,639,156,4727
30305,1663,2032,739,231,4662,268,214,78,26,595,1933,2245,819,260,5253,651,448,150,60,1309,2586,2693,969,318,6564,2063,2427,802,313,5609,282,208,85,32,610,2340,2637,892,350,6217,699,492,151,78,1423,3042,3127,1043,428,7646,2446,2786,791,293,6312,298,240,97,50,687,2741,3024,894,335,6999,787,520,170,60,1537,3535,3545,1063,401,8537
30306,1528,1820,658,254,4261,161,125,41,21,350,1693,1945,702,276,4614,662,418,111,42,1234,2356,2357,814,314,5844,1722,1837,577,263,4404,153,118,47,15,340,1880,1955,628,283,4743,681,370,124,44,1225,2557,2323,750,330,5964,1878,1946,642,244,4710,159,145,45,25,373,2040,2093,684,268,5082,615,376,116,59,1165,2655,2466,798,328,6249
30401,1298,1787,499,117,3700,125,117,43,7,288,1424,1901,537,122,3989,383,291,80,19,776,1815,2185,620,145,4763,1262,1746,515,130,3655,151,135,41,10,330,1417,1882,550,134,3984,352,251,87,18,706,1773,2130,635,157,4688,1201,1749,530,136,3614,160,150,53,9,374,1359,1902,575,151,3988,380,264,55,15,720,1741,2170,638,165,4708
30402,1509,2428,941,239,5115,136,121,43,6,306,1647,2547,982,246,5416,381,280,109,26,794,2030,2825,1088,270,6216,1564,2592,1007,233,5395,177,141,53,11,385,1739,2736,1064,247,5784,405,319,111,20,854,2142,3055,1175,264,6636,1561,2655,989,212,5418,188,210,58,22,478,1748,2867,1050,233,5897,450,400,105,24,982,2202,3265,1152,259,6880
30403,1117,1420,577,139,3252,132,80,23,5,242,1251,1502,597,151,3497,469,243,55,16,776,1718,1743,652,161,4270,1223,1643,661,158,3682,121,95,20,5,248,1348,1734,678,162,3924,458,245,61,14,777,1805,1984,738,180,4705,1358,1930,714,132,4139,195,118,43,3,361,1553,2044,751,141,4492,496,275,78,17,871,2056,2324,834,153,5360
30404,1452,1917,753,207,4325,260,171,61,21,514,1710,2090,813,223,4843,693,440,125,39,1300,2403,2527,937,270,6139,1507,2163,794,183,4645,297,245,70,33,642,1798,2409,863,220,5286,649,426,125,46,1246,2450,2831,988,263,6534,1559,2363,854,179,4951,299,304,84,32,719,1861,2669,935,204,5663,670,476,137,49,1330,2529,3137,1079,252,6993
30501,819,598,201,50,1665,170,78,13,0,267,983,678,219,52,1931,535,199,38,8,778,1521,876,253,60,2710,994,804,246,51,2096,232,110,23,5,369,1229,921,270,54,2466,569,203,48,4,827,1796,1121,314,58,3294,1308,1055,290,68,2713,270,130,27,8,442,1575,1180,316,81,3159,641,276,55,7,976,2221,1454,367,90,4133
30502,895,1101,439,96,2532,211,101,30,9,347,1101,1204,468,102,2879,509,210,49,16,785,1610,1417,519,119,3661,1086,1468,513,116,3182,210,160,36,13,417,1290,1625,548,128,3600,519,232,57,7,816,1807,1856,606,137,4410,1255,1663,571,102,3590,249,194,41,22,500,1504,1855,612,123,4085,508,283,69,12,867,2011,2136,673,135,4958
30503,1643,2141,842,236,4860,313,190,44,13,565,1954,2337,891,248,5425,867,390,113,27,1394,2823,2720,1006,269,6819,1956,2570,1013,246,5780,352,231,56,13,659,2306,2802,1070,260,6442,907,449,107,17,1478,3214,3248,1176,277,7921,2243,2900,1066,209,6421,434,266,66,17,779,2678,3169,1127,225,7196,938,465,113,26,1546,3618,3635,1242,244,8738
30504,1266,1727,641,173,3804,236,146,42,10,439,1506,1872,682,180,4249,533,263,51,25,870,2035,2138,740,209,5115,1408,2012,843,190,4452,229,188,33,15,467,1638,2201,880,206,4920,531,281,78,14,907,2173,2478,959,221,5827,1459,2229,904,205,4796,258,247,52,18,565,1717,2474,953,221,5361,549,306,71,23,950,2266,2784,1023,237,6308
30601,1195,1521,576,132,3421,354,277,93,18,746,1544,1797,668,156,4166,707,415,156,32,1311,2250,2218,821,182,5471,1386,1891,596,188,4053,433,364,129,35,962,1817,2249,727,223,5018,875,517,187,44,1623,2695,2766,913,264,6635,1440,1946,644,173,4203,444,406,135,44,1023,1888,2347,777,214,5227,907,583,158,59,1712,2793,2933,936,272,6935
30602,1911,2415,901,362,5595,692,507,225,135,1561,2606,2921,1128,496,7153,1638,924,359,199,3120,4241,3848,1490,699,10277,2125,2557,992,408,6072,768,659,282,169,1882,2891,3210,1275,579,7955,1910,1161,481,289,3846,4797,4378,1755,872,11797,2189,2625,904,411,6131,821,707,271,150,1951,3006,3334,1176,562,8078,1905,1212,470,280,3867,4918,4544,1637,845,11948
30603,702,990,395,201,2296,266,266,98,89,715,970,1249,498,290,3009,478,345,123,85,1025,1451,1593,618,376,4038,686,858,347,169,2068,264,209,120,90,688,957,1071,462,257,2750,548,345,116,85,1093,1500,1414,581,342,3841,683,750,304,145,1884,259,238,119,85,710,945,987,425,230,2588,492,313,147,103,1044,1434,1304,571,334,3635
30604,217,258,104,30,600,98,69,33,20,211,317,327,128,42,815,148,82,33,17,273,464,405,164,56,1088,220,271,104,23,621,97,91,34,18,247,323,369,140,39,862,178,80,27,12,297,495,447,161,57,1159,170,266,83,20,541,95,97,26,9,222,263,363,105,32,761,173,91,37,13,308,440,457,142,41,1071
