SA3_CODE_2016,C16_SH_Tot_NPGH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPGH_2,C16_SDRTHT_0b_NPGH_3,C16_SDRTHT_0b_NPGH_4,C16_SDRTHT_0b_NPGH_5,C16_SDRTHT_0b_NPGH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPGH_2,C16_SDRTHT_1b_NPGH_3,C16_SDRTHT_1b_NPGH_4,C16_SDRTHT_1b_NPGH_5,C16_SDRTHT_1b_NPGH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPGH_2,C16_SDRTHT_2b_NPGH_3,C16_SDRTHT_2b_NPGH_4,C16_SDRTHT_2b_NPGH_5,C16_SDRTHT_2b_NPGH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPGH_2,C16_SDRTHT_3b_NPGH_3,C16_SDRTHT_3b_NPGH_4,C16_SDRTHT_3b_NPGH_5,C16_SDRTHT_3b_NPGH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPGH_2,C16_SDRTHT_4mb_NPGH_3,C16_SDRTHT_4mb_NPGH_4,C16_SDRTHT_4mb_NPGH_5,C16_SDRTHT_4mb_NPGH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPGH_2,C16_SDRTHT_NB_NS_NPGH_3,C16_SDRTHT_NB_NS_NPGH_4,C16_SDRTHT_NB_NS_NPGH_5,C16_SDRTHT_NB_NS_NPGH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPGH_2,C16_SDRTHT_Tot_NPGH_3,C16_SDRTHT_Tot_NPGH_4,C16_SDRTHT_Tot_NPGH_5,C16_SDRTHT_Tot_NPGH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPGH_2,C16_FUA_0b_NPGH_3,C16_FUA_0b_NPGH_4,C16_FUA_0b_NPGH_5,C16_FUA_0b_NPGH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPGH_2,C16_FUA_1b_NPGH_3,C16_FUA_1b_NPGH_4,C16_FUA_1b_NPGH_5,C16_FUA_1b_NPGH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPGH_2,C16_FUA_2b_NPGH_3,C16_FUA_2b_NPGH_4,C16_FUA_2b_NPGH_5,C16_FUA_2b_NPGH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPGH_2,C16_FUA_3b_NPGH_3,C16_FUA_3b_NPGH_4,C16_FUA_3b_NPGH_5,C16_FUA_3b_NPGH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPGH_2,C16_FUA_4mb_NPGH_3,C16_FUA_4mb_NPGH_4,C16_FUA_4mb_NPGH_5,C16_FUA_4mb_NPGH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPGH_2,C16_FUA_NB_NS_NPGH_3,C16_FUA_NB_NS_NPGH_4,C16_FUA_NB_NS_NPGH_5,C16_FUA_NB_NS_NPGH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPGH_2,C16_FUA_Tot_NPGH_3,C16_FUA_Tot_NPGH_4,C16_FUA_Tot_NPGH_5,C16_FUA_Tot_NPGH_6_mor,C16_FUA_T_T,C16_OD_0b_NPGH_2,C16_OD_0b_NPGH_3,C16_OD_0b_NPGH_4,C16_OD_0b_NPGH_5,C16_OD_0b_NPGH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPGH_2,C16_OD_1b_NPGH_3,C16_OD_1b_NPGH_4,C16_OD_1b_NPGH_5,C16_OD_1b_NPGH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPGH_2,C16_OD_2b_NPGH_3,C16_OD_2b_NPGH_4,C16_OD_2b_NPGH_5,C16_OD_2b_NPGH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPGH_2,C16_OD_3b_NPGH_3,C16_OD_3b_NPGH_4,C16_OD_3b_NPGH_5,C16_OD_3b_NPGH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPGH_2,C16_OD_4mb_NPGH_3,C16_OD_4mb_NPGH_4,C16_OD_4mb_NPGH_5,C16_OD_4mb_NPGH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPGH_2,C16_OD_NB_NS_NPGH_3,C16_OD_NB_NS_NPGH_4,C16_OD_NB_NS_NPGH_5,C16_OD_NB_NS_NPGH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPGH_2,C16_OD_Tot_NPGH_3,C16_OD_Tot_NPGH_4,C16_OD_Tot_NPGH_5,C16_OD_Tot_NPGH_6_mor,C16_OD_T_T,C16_DS_NS_NPGH_2,C16_DS_NS_NPGH_3,C16_DS_NS_NPGH_4,C16_DS_NS_NPGH_5,C16_DS_NS_NPGH_6_mor,C16_DS_NS_T,C16_Tot_NPGH_2,C16_Tot_NPGH_3,C16_Tot_NPGH_4,C16_Tot_NPGH_5,C16_Tot_NPGH_6_mor,C16_T_T
10304,0,464,0,0,0,0,0,0,10,0,0,0,0,10,32,0,0,0,0,29,21,5,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,64,4,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,0,0,0,18,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,450,59,36,16,3,558
10401,0,506,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,18,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,25,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,37,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,5,22,3,0,0,0,22,3,0,0,0,0,3,552,47,13,4,3,613
10402,10,801,0,0,0,0,0,0,7,0,0,0,0,7,71,3,0,0,0,77,53,9,5,0,0,71,7,0,0,0,0,9,3,0,0,0,0,3,140,17,12,0,0,160,4,0,0,0,0,4,10,0,0,0,0,10,101,8,0,0,0,116,30,9,0,0,3,45,5,0,0,0,0,8,3,0,0,0,0,7,153,26,4,3,3,183,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,26,0,0,0,0,27,15,0,0,0,0,23,996,120,41,16,12,1196
10501,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,215,19,0,3,0,242
10502,0,191,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,18,0,0,0,202
10503,0,541,0,0,0,0,0,0,4,0,0,0,0,4,32,0,0,0,0,30,15,4,0,0,0,15,4,0,0,0,0,5,0,0,0,0,0,0,56,4,0,0,0,62,0,0,0,0,0,0,6,0,0,0,0,6,27,8,0,0,0,36,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0,5,38,12,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,10,3,0,0,0,11,7,0,0,0,0,7,568,89,18,3,0,680
10601,0,634,0,0,0,0,0,0,5,0,0,0,0,5,36,0,0,0,0,36,34,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,81,3,0,0,0,82,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,3,0,0,0,4,665,52,17,3,0,745
10602,0,519,0,0,0,0,0,0,3,0,0,0,0,3,36,3,0,0,0,41,30,3,0,0,0,32,0,4,0,0,0,4,8,0,0,0,0,8,71,7,0,0,0,82,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,525,78,11,4,0,627
10603,0,463,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,57,12,3,0,0,74,6,0,0,0,0,7,3,0,0,0,0,3,108,11,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,0,23,7,0,0,0,0,7,567,64,12,5,0,647
10604,0,268,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,17,9,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,264,38,6,3,0,320
10701,0,439,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,21,26,0,0,0,0,28,0,0,0,0,0,3,3,0,0,0,0,3,50,3,4,0,0,53,0,0,0,0,0,0,7,0,0,0,0,8,31,0,0,0,0,29,15,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,53,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,0,0,0,0,10,4,3,0,0,0,5,489,58,19,3,0,570
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,414,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,59,48,8,0,0,0,66,6,0,3,0,0,11,9,0,0,0,0,10,124,15,3,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,40,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,27,0,0,0,0,27,553,61,23,8,0,647
10704,47,960,0,0,0,0,0,0,13,0,0,0,0,13,140,6,0,0,0,145,98,113,35,0,0,241,4,8,23,5,3,43,5,3,0,0,0,13,258,128,60,8,3,457,0,0,0,0,0,6,34,0,0,0,0,39,739,78,7,3,0,831,96,177,42,6,0,319,4,7,22,9,0,39,29,9,4,0,0,50,906,278,76,17,3,1279,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,3,3,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,13,3,5,0,0,22,10,4,0,0,0,15,1660,639,288,96,63,2737
10801,0,255,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,28,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,54,0,0,0,0,0,0,3,0,0,0,0,6,41,3,0,0,0,43,5,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,55,9,0,0,0,64,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,353,26,7,0,0,387
10802,0,500,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,4,0,0,0,0,4,505,51,18,3,3,579
10803,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
10804,0,587,0,0,0,0,0,0,3,0,0,0,0,3,59,5,0,0,0,60,56,13,0,0,0,69,7,3,0,0,0,13,10,0,0,0,0,6,126,22,6,0,0,154,0,0,0,0,0,0,11,0,0,0,0,9,125,0,0,0,0,126,18,12,0,0,0,32,3,0,0,0,0,4,3,0,0,0,0,3,166,16,0,0,0,187,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,11,0,0,0,0,11,805,104,33,6,0,950
10805,0,491,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,7,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,29,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,7,0,0,0,0,7,530,48,10,5,0,591
10901,4,636,0,0,0,0,0,0,12,0,0,0,0,12,112,5,0,0,0,116,38,13,0,0,0,55,0,0,0,0,0,6,3,3,0,0,0,6,164,26,8,0,0,196,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,13,3,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,5,20,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,668,140,46,11,4,869
10902,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,88,4,4,0,0,94
