SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
40502,0,4,3,17,7,7,7,3,0,0,0,0,0,0,4,49,3,11,36,57,16,80,16,21,22,5,3,0,0,0,29,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,6,16,56,108,22,178,74,60,80,14,3,3,0,0,81,689,63,110,107,163,642,799,358,422,1414,539,263,124,78,41,709,5828,12,0,9,3,3,13,30,37,95,105,92,35,44,18,15,522,0,0,0,3,0,10,19,27,40,14,10,0,3,3,3,133,0,0,7,3,5,15,23,61,137,106,64,18,24,11,4,467,0,0,0,0,0,0,3,5,18,15,14,5,3,3,5,71,3,0,4,3,5,12,28,58,62,23,7,17,5,0,14,239,3,0,11,4,11,46,40,26,29,14,3,3,0,0,7,199,0,0,0,0,0,3,9,3,9,0,0,0,0,0,3,32,0,0,0,0,0,0,3,0
40503,0,3,21,20,4,20,4,0,0,0,0,0,0,0,9,83,5,12,74,117,39,153,29,35,29,6,8,0,0,0,65,581,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,32,12,20,121,198,56,281,93,81,118,19,4,7,3,0,153,1160,65,118,180,253,973,1084,463,489,1622,710,309,149,71,24,928,7441,3,0,12,3,0,17,10,39,82,106,133,56,50,28,20,551,0,0,6,3,0,17,22,24,34,19,6,0,0,0,3,134,0,0,3,0,0,10,21,49,138,97,63,23,25,11,7,446,0,0,0,0,4,4,0,11,15,12,12,3,4,0,3,75,4,0,4,4,8,10,33,45,83,44,7,20,0,0,13,285,8,3,12,10,3,70,54,47,26,3,3,0,0,0,3,234,0,0,0,0,0,6,3,5,11,3,0,0,0,0,3,43,3,0,0,0,0,0,0,3
40504,0,3,9,23,3,10,0,4,0,0,0,0,0,0,3,56,0,7,33,69,29,105,30,20,17,3,0,0,0,0,34,349,0,0,0,0,0,3,0,3,3,0,0,0,0,0,16,19,0,18,50,137,39,222,82,43,70,7,0,5,0,0,82,754,61,105,113,206,1049,999,433,441,1320,446,210,102,51,35,721,6308,7,0,9,0,0,6,17,35,77,99,73,29,28,18,8,407,3,0,0,3,0,24,12,43,41,11,10,0,0,3,0,157,4,0,3,0,0,10,20,35,135,83,50,18,12,13,4,396,0,0,0,0,3,0,3,9,18,16,8,5,5,0,0,75,0,0,0,7,8,28,32,50,57,32,11,11,5,3,12,249,0,0,8,11,13,80,54,45,35,10,6,0,3,0,3,271,3,0,0,0,3,11,6,10,7,10,0,0,3,0,3,51,0,0,0,0,0,0,3,5
40601,3,3,20,33,5,35,3,8,3,0,0,0,0,0,15,136,10,33,153,220,72,220,49,54,63,14,5,6,0,0,107,1001,0,0,3,3,0,3,3,0,4,0,0,0,0,0,51,67,18,47,218,369,81,549,204,198,254,51,6,18,6,0,284,2304,153,224,327,462,1316,1768,776,967,3334,1599,799,429,236,112,1785,14286,19,3,6,3,3,24,33,75,172,246,309,138,161,45,19,1259,3,0,7,3,3,22,28,44,68,40,14,15,12,7,7,263,3,0,7,4,7,25,30,106,264,209,186,39,66,8,16,981,0,0,0,0,4,8,7,12,30,26,38,8,10,6,12,172,3,0,5,3,10,29,57,75,160,98,16,62,14,3,27,564,0,8,9,11,24,106,64,54,42,22,7,4,6,0,10,366,0,0,0,0,4,7,15,19,22,5,3,5,0,0,5,92,0,0,7,0,0,0,0,12
40602,4,0,10,18,0,12,0,0,0,0,0,0,0,0,13,68,14,18,62,83,32,118,15,17,30,6,0,3,0,0,51,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,14,21,107,168,48,242,94,84,136,42,13,11,3,0,166,1145,51,68,156,213,514,686,342,394,1217,746,495,354,191,25,982,6428,6,0,4,0,3,6,10,22,66,108,166,106,161,60,21,736,3,0,0,0,0,14,13,14,19,14,4,0,8,0,0,93,0,0,0,0,0,3,11,13,77,88,60,16,46,0,0,320,0,0,0,0,0,0,0,9,7,13,9,4,9,6,0,66,3,0,5,3,3,15,21,25,64,46,13,36,10,0,9,250,0,0,0,7,5,51,27,26,25,7,5,0,0,0,5,168,0,3,0,0,0,3,8,0,9,4,0,3,0,0,5,35,0,0,3,0,0,3,0,0
40701,0,0,11,28,3,24,3,0,0,0,0,0,0,0,11,81,0,14,58,95,19,142,36,34,37,8,4,0,0,0,41,495,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,22,9,19,90,203,33,361,152,106,148,25,5,8,4,0,146,1301,91,155,174,332,1358,1903,817,850,2643,887,493,217,146,70,1267,11385,11,0,9,7,0,13,24,54,130,183,161,69,60,22,22,769,5,0,11,7,4,52,42,97,93,54,30,9,8,9,8,433,3,0,6,5,3,12,42,81,276,170,105,51,42,12,16,824,0,0,0,0,0,5,3,18,39,28,14,8,4,4,8,149,5,0,4,7,9,21,69,66,136,73,18,39,11,0,18,485,3,3,12,27,33,119,116,107,93,41,8,8,5,0,15,584,0,3,0,5,0,13,11,13,27,17,0,4,0,0,8,102,3,0,0,0,0,0,7,0
40702,5,3,28,56,11,43,4,3,8,0,0,0,0,0,14,176,5,21,114,220,47,238,49,52,57,9,3,5,0,0,88,915,0,0,0,0,3,4,0,0,0,0,0,0,0,0,37,48,11,41,182,396,70,550,234,156,264,60,16,16,4,0,248,2245,131,179,271,536,1228,1774,1017,1265,4504,1994,907,486,275,131,1934,16649,25,0,12,3,3,21,42,100,306,383,376,115,113,51,33,1599,4,0,6,3,7,36,43,95,89,48,14,7,18,6,5,376,7,3,4,6,11,26,60,146,411,297,180,56,66,22,17,1291,3,0,5,0,0,3,11,25,83,46,35,11,10,0,11,236,7,0,10,3,17,22,105,125,199,83,23,46,15,4,32,697,0,3,13,23,21,101,92,71,63,29,10,0,3,0,15,449,0,0,3,0,3,11,15,21,23,9,5,6,7,4,11,114,3,0,0,0,0,9,6,9
40703,3,3,32,38,11,54,11,7,6,0,0,0,0,0,14,173,11,21,131,251,80,326,60,63,84,6,3,7,0,0,100,1153,0,0,0,3,3,0,4,0,3,0,0,0,0,0,47,64,17,30,208,429,99,699,242,197,246,56,10,21,3,3,303,2566,185,264,368,589,1957,2494,1158,1426,4495,1680,773,335,189,124,1932,17962,14,3,24,7,6,44,46,106,361,338,296,82,85,49,22,1486,4,0,5,8,5,40,48,108,115,34,17,9,0,4,11,407,12,0,10,4,0,28,60,154,400,256,126,40,42,17,27,1173,4,0,0,4,5,6,11,29,48,44,35,15,14,0,8,223,9,0,9,14,29,31,123,117,199,62,28,32,8,4,18,684,0,0,15,23,35,148,134,91,80,24,11,7,0,0,10,580,0,0,3,0,3,17,16,15,15,10,0,3,3,0,4,99,0,0,0,0,0,7,5,12
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,0,8,24,0,21,3,5,3,3,0,0,0,0,8,79,12,11,54,87,17,108,29,23,23,3,0,0,0,0,33,410,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,29,17,19,77,203,19,341,145,113,162,45,7,7,4,0,170,1330,75,93,119,266,554,1054,510,737,2390,1099,537,356,195,102,1313,9395,4,0,7,0,0,8,13,35,112,184,207,64,113,37,8,796,6,0,4,3,4,23,22,60,92,38,28,9,12,16,4,320,3,0,3,3,0,10,23,54,186,171,136,60,63,11,12,747,0,0,0,3,0,0,7,11,29,28,21,8,24,8,0,145,0,0,3,3,9,5,29,46,95,50,20,36,11,0,13,321,0,0,5,18,18,55,42,56,57,19,9,12,5,3,0,310,5,0,4,0,0,4,3,3,15,8,3,4,7,4,6,62,0,0,4,0,3,0,0,10
50102,0,0,16,50,3,49,10,6,5,3,0,3,0,0,21,187,12,17,100,227,64,309,90,72,103,33,7,5,0,3,129,1168,0,0,3,3,3,0,0,0,0,0,0,0,0,0,56,68,13,37,169,444,79,778,336,268,464,150,55,27,8,3,401,3242,107,197,240,549,1435,1983,1073,1332,5004,3100,1704,1212,693,212,2971,21823,15,0,7,0,0,8,21,45,174,297,538,246,471,168,39,2036,7,0,4,0,3,30,34,58,90,40,45,17,29,15,8,367,3,0,6,3,0,8,29,84,318,381,328,190,245,27,26,1652,0,0,0,4,0,3,3,13,48,47,70,40,77,13,12,329,3,0,3,3,16,18,59,100,297,215,64,232,35,12,40,1098,0,3,15,21,27,118,125,116,120,52,17,10,6,0,14,659,3,0,0,5,5,17,14,16,30,22,6,25,4,3,16,171,0,0,0,0,0,3,0,7
50103,0,0,8,16,0,9,0,0,0,0,0,0,0,0,0,41,3,7,27,59,15,69,19,21,18,3,0,0,0,0,27,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,9,11,40,128,15,155,66,45,69,15,3,3,3,0,89,659,63,82,95,167,458,653,370,423,1373,561,272,170,79,37,812,5619,12,0,9,3,4,19,10,33,79,91,107,31,56,13,9,491,3,0,5,4,0,23,27,46,51,24,16,7,15,0,9,223,3,0,9,0,0,10,19,38,114,85,45,28,40,0,4,415,0,0,0,0,4,3,3,10,20,18,20,3,0,0,5,86,4,0,0,0,13,13,30,25,64,34,6,30,7,0,22,251,0,8,11,8,9,36,46,29,42,14,3,3,3,0,9,223,0,0,0,0,4,6,3,14,8,0,0,4,0,0,0,49,4,0,0,0,0,3,3,5
50201,0,3,25,50,0,58,5,8,6,4,0,0,0,0,12,177,14,28,120,246,48,300,69,58,66,17,3,5,0,0,121,1105,0,0,0,0,0,3,5,0,3,0,0,0,0,0,57,70,13,42,192,415,54,626,256,199,309,99,20,26,6,0,346,2594,123,194,295,524,1874,2336,926,1112,3617,1967,1076,906,493,168,2698,18321,9,0,4,0,0,3,14,33,114,209,330,166,313,126,9,1342,3,0,3,4,3,23,32,63,81,40,39,14,16,8,7,347,6,0,7,3,0,11,20,75,232,240,191,134,154,30,17,1111,0,0,0,0,0,3,5,15,35,43,45,25,35,9,8,232,0,0,3,0,18,16,66,84,234,198,47,226,32,5,32,972,7,3,15,21,31,121,109,110,120,45,15,19,8,4,26,646,0,0,3,0,5,15,11,15,30,28,5,30,0,3,3,147,4,0,0,0,3,5,4,3
50301,3,3,3,7,0,3,5,0,3,0,0,0,0,0,7,39,45,41,46,45,19,62,40,48,94,36,10,28,10,5,84,610,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,21,48,65,68,103,17,153,122,144,333,164,42,173,43,12,284,1777,127,127,100,140,251,591,352,485,1911,1379,1069,2175,2255,1330,2478,14765,5,0,0,0,0,4,0,7,38,53,163,107,277,361,17,1026,0,0,0,0,3,13,13,21,44,40,46,26,64,58,0,338,0,0,0,0,0,0,4,16,82,75,119,98,200,117,9,732,0,0,0,0,0,3,4,3,14,16,20,13,41,35,4,149,0,0,0,0,6,0,20,17,71,76,30,231,105,54,21,643,6,8,13,12,16,22,32,48,92,77,50,71,73,46,17,571,0,0,0,0,0,3,5,3,9,9,5,8,12,5,0,61,0,0,0,0,3,0,0,3
50302,0,3,5,23,4,13,6,3,4,0,0,0,0,0,4,69,33,18,45,89,53,142,42,71,110,34,14,10,5,3,88,757,0,0,0,3,0,4,0,0,0,0,0,0,0,0,28,44,45,31,77,185,56,324,175,211,482,168,69,106,23,7,302,2256,165,148,147,265,635,978,541,705,2765,1995,1683,2177,1978,715,2164,17064,9,0,3,0,0,6,8,28,134,358,700,420,1058,982,23,3717,7,0,7,5,3,33,60,106,114,57,29,28,56,23,3,528,7,0,0,0,0,4,21,53,252,254,243,189,331,124,13,1489,0,0,0,0,0,5,5,0,23,39,41,35,63,57,4,269,6,0,0,8,10,8,57,86,210,174,72,368,92,46,17,1159,9,10,16,19,25,45,67,65,85,50,22,45,29,25,10,514,0,0,0,0,0,0,10,11,25,11,7,21,14,0,5,103,0,0,0,0,0,0,0,3
50401,0,5,16,40,0,33,12,4,6,0,0,3,0,0,11,120,31,29,116,192,55,290,73,115,181,38,15,13,0,0,145,1289,0,0,0,3,0,0,0,3,7,0,0,0,0,0,46,65,29,42,170,339,77,625,313,288,611,197,59,51,16,3,379,3201,122,167,256,464,1221,1718,914,1167,4008,2340,1648,1035,711,183,2291,18238,6,0,0,0,0,3,5,30,165,318,515,323,592,276,17,2254,6,0,3,3,4,19,42,59,76,41,24,12,19,4,5,323,3,0,0,0,3,8,19,63,265,253,223,104,160,33,9,1138,0,0,0,0,0,3,8,8,25,41,46,28,39,14,12,221,3,0,0,5,22,9,70,99,242,158,37,134,28,11,27,839,4,3,23,16,34,84,80,83,97,43,10,12,5,3,13,509,0,0,3,0,7,4,8,5,25,7,3,3,0,3,6,79,0,0,0,0,0,0,0,3
50402,0,3,3,13,0,22,6,3,3,0,0,0,0,0,7,61,13,15,47,95,19,121,28,37,52,12,4,5,3,0,65,511,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13,28,13,23,70,162,26,297,151,144,248,91,21,29,12,4,194,1480,54,91,111,216,513,897,478,644,2282,1514,839,682,430,109,1569,10420,3,0,0,3,0,3,6,18,56,131,235,116,198,72,16,858,0,0,0,0,0,12,19,20,53,33,25,14,17,4,0,194,3,0,0,0,3,8,15,23,123,139,139,70,95,12,7,636,0,0,0,0,0,0,4,3,15,18,27,17,13,11,3,111,3,0,0,3,3,9,16,42,141,98,22,96,18,4,20,478,3,0,15,7,19,37,43,50,60,23,11,23,13,3,15,305,0,0,0,0,3,4,3,10,13,9,0,12,4,0,7,59,0,0,0,0,0,0,0,3
50403,0,4,30,43,0,47,7,11,3,0,0,0,0,0,18,166,14,30,151,243,63,352,112,74,144,42,7,7,3,0,154,1398,0,0,3,0,3,0,0,0,0,0,0,0,0,0,67,76,28,46,219,463,78,824,412,342,627,213,67,43,22,3,453,3842,134,176,329,589,1074,1943,1262,1604,5890,3365,1802,1079,668,172,3116,23207,13,0,3,0,3,9,10,32,228,462,771,369,463,150,45,2560,4,0,4,3,3,18,18,54,65,30,30,19,13,8,3,282,3,0,3,0,3,7,22,59,322,307,285,121,142,12,19,1304,0,0,0,0,0,0,3,13,46,49,63,23,30,18,11,271,9,0,0,3,20,18,81,125,312,168,51,150,38,15,38,1031,0,0,7,18,25,80,93,69,77,35,12,4,10,4,8,442,0,0,0,8,3,5,16,14,29,17,8,5,7,0,13,124,3,0,0,0,0,0,0,7
50501,5,5,25,62,5,54,7,11,22,3,3,0,0,0,16,211,47,33,101,219,48,314,115,128,176,51,11,11,9,3,142,1409,0,4,0,4,3,3,3,0,3,0,0,0,0,0,35,57,54,60,178,478,69,909,580,573,1140,435,181,132,38,7,654,5477,204,229,307,636,1316,2699,1718,2245,8882,6359,4412,3790,2478,716,5673,41675,9,0,4,0,0,7,13,36,160,425,907,525,877,388,34,3399,0,0,3,6,4,37,67,116,188,114,90,29,45,19,20,737,3,0,0,4,7,11,22,75,433,525,497,260,388,75,28,2340,0,0,0,3,0,9,10,18,53,78,99,35,90,18,26,444,9,0,3,3,21,10,85,149,412,321,93,418,80,32,56,1693,4,4,17,22,42,136,152,165,249,98,43,46,29,7,26,1036,6,0,3,0,8,15,21,27,54,26,14,32,6,0,7,204,0,0,3,0,0,3,4,13
50502,3,10,40,59,7,65,15,7,24,7,4,0,0,0,33,268,69,67,252,397,124,583,180,218,379,98,41,26,8,0,319,2757,0,0,3,0,0,7,7,3,6,3,0,0,0,0,113,153,82,100,360,675,157,1237,681,663,1271,442,170,136,47,6,892,6930,281,427,531,913,2533,3679,2011,2490,8087,5021,3460,3078,2321,745,5145,40741,9,0,4,0,0,9,11,44,285,622,1209,640,1291,717,60,4905,4,0,11,7,16,43,75,140,220,100,77,32,65,25,12,821,6,0,0,3,0,14,39,94,458,531,470,230,444,113,31,2445,0,0,4,0,0,7,7,23,70,63,83,64,95,43,24,484,15,3,3,3,29,30,116,179,442,265,100,288,99,42,53,1679,4,14,24,33,54,125,154,164,234,104,61,55,37,22,41,1134,6,0,4,6,8,12,17,31,41,26,8,23,7,0,13,197,3,0,0,0,0,3,0,12
50503,9,4,34,64,4,54,18,16,16,3,0,0,0,0,17,242,41,44,167,329,70,406,116,108,167,49,12,9,5,0,182,1697,0,0,3,5,3,6,3,0,7,0,0,0,0,0,91,122,54,69,256,568,92,948,487,398,717,224,64,48,21,0,587,4528,237,251,375,736,1512,2599,1637,2076,7360,4246,2416,1435,772,217,4069,29951,14,0,0,0,0,10,6,38,277,613,1200,536,788,221,54,3756,7,0,9,6,5,22,49,91,125,63,42,17,23,4,9,467,3,0,4,5,0,5,19,58,424,477,366,141,227,30,33,1800,3,0,0,0,6,0,4,20,64,78,83,42,73,13,15,400,4,3,3,4,26,19,104,157,376,248,80,223,34,12,52,1348,6,3,16,22,42,114,133,102,100,57,10,15,9,0,25,669,0,0,3,3,9,17,25,21,32,21,9,30,3,0,18,182,0,0,0,0,0,0,3,8
50601,0,9,15,51,3,47,11,6,5,0,0,0,0,0,12,158,8,21,83,204,48,257,57,77,96,16,8,9,0,0,119,1008,0,0,3,3,0,3,0,0,0,0,0,0,0,0,38,47,12,39,124,356,55,556,244,236,371,114,46,27,7,3,302,2488,56,118,158,416,786,1410,790,1009,3232,1772,955,544,312,119,1922,13594,0,0,3,0,0,0,7,16,150,304,491,195,269,90,24,1556,0,0,3,0,3,7,22,39,55,32,24,11,13,3,4,216,3,0,0,0,0,13,19,46,207,218,182,96,89,8,11,893,0,0,0,0,0,4,5,10,28,34,41,23,30,7,9,197,3,0,0,3,16,13,59,98,237,142,43,111,26,4,26,777,0,0,8,11,15,57,60,57,58,18,16,12,8,0,17,337,0,0,0,0,3,10,3,8,21,12,0,9,0,0,4,74,0,0,0,0,0,0,3,7
50602,4,3,13,32,8,29,8,3,8,0,0,0,0,0,18,125,21,28,96,199,46,241,53,66,118,41,11,4,0,0,110,1032,0,0,5,4,0,3,3,0,3,0,0,0,0,0,30,48,31,38,128,323,62,509,248,223,432,149,45,26,9,0,289,2518,125,151,187,403,893,1229,687,824,2790,1665,1108,759,500,115,1630,13064,10,0,0,0,0,3,13,17,121,268,541,316,553,316,20,2178,3,0,5,5,3,15,45,63,43,31,30,8,14,3,0,265,0,0,0,0,0,3,12,33,226,207,169,102,169,35,7,963,0,0,0,0,0,3,0,10,29,26,35,22,41,10,11,182,4,0,0,6,13,9,77,89,202,130,30,132,35,20,23,750,9,0,11,17,20,48,48,53,69,19,9,12,3,0,9,339,0,0,0,0,3,0,6,9,14,3,0,12,9,0,4,67,0,0,0,0,0,0,0,0
50603,0,4,7,35,3,26,7,4,20,0,0,0,0,0,14,129,29,28,104,171,63,236,62,92,139,41,16,7,0,0,130,1110,0,0,4,0,0,6,5,0,9,0,0,0,0,0,45,78,32,43,144,315,75,567,316,354,635,224,81,59,18,9,391,3250,168,154,240,425,1018,1732,1020,1330,4168,2729,1848,1426,890,258,2687,20099,7,0,0,0,0,5,3,26,138,250,512,272,424,177,16,1834,6,0,6,8,3,36,48,63,97,53,43,7,32,3,0,396,3,0,3,0,0,8,11,45,220,274,228,116,142,29,10,1094,0,0,4,5,0,3,3,9,32,36,41,26,30,9,5,206,4,0,4,5,15,9,68,93,251,177,60,144,33,8,25,906,3,8,20,29,35,59,99,91,120,36,17,17,4,3,11,554,3,0,3,3,5,5,10,11,24,15,9,15,6,0,3,105,3,0,0,0,0,3,5,4
