SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
30103,0,0,0,0,0,0,0,0,5,5,4,0,0,0,491,502,18,11,16,8,23,79,157,280,1059,1234,1294,1322,1277,472,951,8211,0,3,0,4,20,18,109,137,325,195,85,89,41,3,109,1130,0,0,4,19,106,26,156,103,116,39,23,5,8,0,68,679,0,0,0,0,7,0,8,14,22,12,3,3,0,0,15,80,8,4,17,17,33,8,11,5,12,5,3,3,0,0,13,143,22,13,43,67,155,64,144,100,170,59,28,20,7,0,88,979,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,43,28,15,73,114,322,112,430,362,651,308,138,119,55,3,323,3059,101,41,158,184,397,919,1034,1175,2573,2380,2297,1965,1951,697,1786,17654,0,0,0,0,0,0,4,8,84,191,387,381,422,221,23,1719,0,0,0,0,0,3,18,20,53,37,24,11,9,11,0,186,0,0,0,0,3,3,6,14
30201,0,0,0,0,0,0,0,3,0,0,0,0,0,0,293,296,10,3,20,11,13,33,72,135,581,736,735,810,868,449,615,5085,0,0,3,0,5,3,30,61,142,81,41,74,29,3,52,529,0,0,3,13,37,12,51,56,76,26,15,12,3,0,31,337,0,0,0,0,6,3,0,5,6,0,3,0,0,3,7,42,3,0,4,8,8,3,3,3,3,0,0,0,0,0,3,44,7,4,20,30,31,19,45,53,89,32,18,14,10,3,40,408,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,14,14,9,28,55,96,38,137,173,319,139,80,103,42,9,133,1375,55,13,96,95,147,476,532,759,1501,1378,1371,1248,1251,607,1054,10578,0,0,0,0,0,0,3,7,40,116,275,206,248,144,22,1046,0,0,0,0,0,3,11,16,39,30,23,9,7,16,7,151,0,0,0,0,3,5,5,16
30202,0,0,0,0,0,0,0,0,5,0,0,0,0,0,398,411,18,10,22,13,25,103,152,233,876,1097,1108,1080,1158,490,855,7249,0,0,6,0,22,8,92,100,297,197,83,101,28,6,101,1039,0,3,11,29,91,24,97,96,120,48,17,8,7,0,55,616,0,0,0,4,6,3,6,9,15,10,3,7,3,0,11,83,6,3,17,24,26,6,12,7,18,0,0,0,0,0,15,132,26,19,49,85,123,77,151,111,184,73,38,18,7,5,106,1071,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,69,32,24,86,140,261,114,355,329,645,333,143,136,49,13,351,3004,111,42,195,205,341,905,1028,1237,2444,2232,2187,1791,1917,756,1751,17143,3,0,0,0,0,4,3,6,92,248,468,404,531,331,25,2123,0,0,0,0,7,9,15,25,97,46,26,20,15,6,0,258,4,0,0,0,3,0,3,21
30203,0,0,0,0,0,3,0,0,0,4,0,0,0,4,197,211,14,10,11,12,27,52,92,151,533,547,537,485,504,174,437,3591,3,3,0,3,15,7,39,65,171,101,59,41,21,0,46,563,0,4,5,19,36,8,55,33,57,29,5,3,3,0,24,285,0,0,0,3,6,0,6,8,19,3,4,0,0,0,16,60,0,0,6,11,23,3,12,3,7,0,0,0,0,0,6,71,16,4,29,44,51,28,63,62,79,28,11,5,3,0,41,468,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,17,16,11,43,78,127,46,174,170,332,160,76,50,35,3,148,1467,64,29,96,110,192,447,515,583,1371,1179,1127,839,919,290,882,8647,0,0,0,0,0,0,4,0,43,179,333,311,339,178,22,1420,0,0,0,0,7,8,14,19,63,21,23,7,3,3,0,165,0,0,0,0,0,7,6,13
30204,0,0,0,0,0,3,3,3,6,4,0,0,0,0,325,349,23,5,21,15,19,87,139,258,1017,1100,981,788,720,235,697,6096,0,0,3,0,16,12,80,125,244,176,87,52,22,3,106,914,3,4,11,33,102,19,102,61,92,53,15,4,4,0,49,553,0,0,3,0,11,3,10,5,22,9,5,4,0,0,17,92,0,0,14,18,31,8,10,10,4,0,0,0,0,0,16,105,16,17,37,76,141,59,120,100,162,64,24,13,6,0,88,928,0,0,0,0,0,0,0,6,4,0,0,0,0,0,33,38,25,25,69,125,304,97,321,311,523,299,130,71,36,3,294,2634,83,40,162,182,376,904,926,1043,2320,2125,1835,1209,1135,344,1450,14130,3,0,0,0,0,0,0,5,77,200,406,293,300,136,29,1452,0,0,0,0,6,4,18,23,63,30,23,6,5,3,3,188,0,0,0,0,0,0,12,15
30301,0,0,0,0,0,0,0,0,3,0,0,0,0,0,309,319,21,11,20,10,18,46,80,133,614,715,855,1005,1195,638,664,6020,0,0,3,3,13,8,46,69,192,140,68,84,19,5,63,708,0,4,3,15,51,11,70,54,76,30,17,8,10,0,36,389,0,0,0,0,0,3,9,8,13,3,5,3,0,0,3,53,5,4,13,11,8,7,4,3,8,0,0,0,0,0,0,66,31,11,41,53,65,25,68,72,109,50,25,17,11,3,40,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,36,18,61,84,143,50,193,206,395,228,110,112,38,6,156,1849,92,46,141,136,196,565,586,727,1556,1439,1574,1534,1817,904,1176,12479,0,0,0,0,3,0,0,3,54,131,307,281,381,300,23,1485,0,0,0,0,0,12,12,16,52,29,17,12,14,12,5,180,0,0,0,0,0,0,3,9
30302,0,0,0,0,0,0,0,0,6,0,0,0,0,0,343,360,23,12,34,29,41,88,127,194,643,747,733,995,1232,666,727,6270,0,3,5,3,18,3,53,86,203,170,52,93,34,4,89,816,3,4,8,22,54,23,88,64,73,31,14,13,3,0,32,441,0,0,0,4,6,0,3,3,20,6,7,5,0,0,3,61,3,5,7,12,19,8,5,4,13,3,0,3,0,0,5,88,20,20,52,64,93,63,74,99,136,58,30,16,8,3,73,796,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,29,26,30,73,111,193,93,227,250,444,271,103,128,51,10,223,2224,98,47,179,193,299,634,685,898,1956,1869,1860,1732,2097,1077,1487,15118,0,0,0,0,0,0,9,4,74,241,524,504,629,463,43,2484,0,4,0,0,3,8,40,51,126,59,35,22,16,11,4,381,0,0,3,0,3,0,12,34
30303,0,0,0,0,0,0,3,4,10,0,0,0,3,3,420,451,37,20,58,46,75,138,224,327,1076,1182,1131,1088,1178,538,944,8057,0,3,0,3,11,10,69,81,207,187,92,70,17,10,78,838,0,7,9,26,63,26,85,63,91,49,13,11,3,3,40,485,0,0,6,9,5,0,3,10,12,7,12,0,0,0,7,76,3,0,8,20,18,6,11,8,9,3,0,0,0,0,6,99,52,15,53,69,116,69,141,104,161,74,43,18,10,4,97,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,61,26,73,123,219,102,313,267,479,321,162,99,34,13,257,2559,220,59,240,230,379,960,1066,1272,2463,2222,2082,1634,1772,769,1703,17078,0,4,0,0,3,3,3,9,85,182,319,292,338,215,19,1470,3,0,0,0,4,9,34,20,84,46,21,17,20,7,7,284,0,0,0,0,3,6,11,24
30304,0,0,0,0,0,3,5,0,0,0,0,0,0,0,206,218,19,9,35,18,36,70,115,154,483,615,565,567,624,279,451,4036,0,3,3,0,11,6,41,42,113,75,45,53,14,4,39,447,0,3,6,12,44,12,48,32,54,30,11,6,6,0,16,289,0,0,0,0,3,0,3,3,12,4,0,3,0,0,4,37,0,0,8,6,17,6,6,0,7,4,0,0,0,0,8,68,21,11,28,37,80,43,68,54,117,39,31,8,10,0,44,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,27,19,48,56,160,72,167,134,304,154,90,69,31,4,130,1456,100,35,132,111,228,509,571,644,1273,1156,1071,863,1002,426,837,8963,0,0,0,0,0,0,0,0,43,94,223,181,268,153,9,979,0,3,0,0,0,6,24,20,60,29,14,7,6,8,0,179,0,0,0,0,3,0,5,6
30305,0,0,3,0,0,0,3,0,5,0,0,0,0,3,410,425,42,19,58,38,54,111,237,402,1138,1202,1149,894,899,331,925,7499,3,3,5,8,25,3,71,97,254,108,60,47,16,4,66,769,0,8,12,19,66,17,61,58,83,32,8,6,10,0,34,397,0,0,0,5,0,0,11,6,14,8,3,0,0,0,8,64,10,4,11,13,18,9,5,10,15,4,4,0,0,0,8,96,38,29,43,65,83,44,99,66,103,51,28,8,11,4,70,729,0,0,0,0,0,0,0,4,3,0,0,0,0,0,24,34,48,42,70,101,184,67,243,238,468,195,102,61,34,8,215,2087,195,75,211,185,297,682,790,1016,2312,2051,1919,1323,1287,439,1488,14282,4,0,0,0,0,0,6,9,70,191,361,255,200,101,18,1215,0,0,3,0,9,11,18,19,65,28,22,17,5,13,0,198,0,0,0,0,4,3,6,22
30306,0,3,0,0,0,3,0,3,3,0,0,3,0,3,314,333,59,13,64,53,86,157,256,385,971,851,756,612,600,278,680,5814,3,3,4,0,9,9,63,69,159,104,53,41,24,4,43,599,3,11,12,25,54,22,69,42,62,28,16,9,3,0,32,381,3,0,4,0,4,0,7,7,10,4,9,0,0,0,5,53,5,3,10,11,12,0,15,3,4,3,0,0,0,0,11,80,57,20,34,59,84,45,88,84,107,58,20,14,7,3,70,748,4,0,0,0,0,0,0,0,7,0,0,0,0,0,23,32,67,37,63,94,162,84,237,209,338,202,95,72,35,3,176,1882,268,78,249,207,321,725,841,1030,2003,1523,1328,956,871,351,1161,11917,3,0,0,0,0,0,7,9,58,108,186,120,131,69,13,701,0,0,0,0,0,6,26,37,66,35,24,7,7,8,0,205,0,0,0,0,0,3,4,23
30401,0,0,0,0,0,3,4,0,3,3,0,0,0,0,272,283,12,3,22,14,7,49,71,122,499,621,708,729,937,464,566,4821,0,4,0,0,8,0,31,31,127,94,38,57,14,3,60,471,0,3,0,5,30,7,42,36,47,17,13,4,0,0,18,220,0,0,0,0,3,0,3,5,6,7,4,0,4,0,3,30,4,0,3,7,6,0,3,0,4,4,0,0,0,0,5,44,16,8,17,28,40,24,26,18,54,28,15,8,5,0,28,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,20,15,23,40,83,27,108,95,235,143,68,72,25,9,119,1083,66,22,85,62,115,304,383,500,1118,1120,1178,1156,1366,609,894,8980,0,0,0,0,0,0,0,4,19,63,162,138,215,115,3,731,0,0,0,0,3,3,7,3,36,18,22,5,16,12,0,131,0,0,0,0,0,0,3,6
30402,0,0,0,0,0,0,0,0,3,0,0,5,0,0,484,498,33,5,24,8,14,28,49,106,400,608,688,1315,1542,935,970,6728,3,5,3,0,15,3,28,23,126,93,48,101,25,5,41,512,0,4,3,13,33,11,52,35,69,25,9,12,6,0,35,315,0,0,0,4,0,3,0,0,15,4,3,3,3,0,3,40,0,0,0,3,6,0,3,4,7,0,0,0,0,0,3,35,22,6,15,18,33,10,36,33,51,25,22,11,7,3,28,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,25,18,22,42,78,33,117,106,253,151,80,126,49,12,123,1240,114,33,84,72,126,311,409,604,1211,1166,1247,1885,2135,1297,1415,12115,0,0,0,0,3,0,4,3,20,41,157,138,220,219,8,819,0,0,0,0,3,0,7,14,45,27,27,13,18,21,0,170,0,0,0,0,3,0,0,6
30403,0,0,0,0,0,0,0,0,0,0,0,7,0,0,303,313,24,10,16,11,53,49,68,107,317,403,397,772,958,717,586,4489,0,5,0,0,5,5,15,28,110,116,40,90,25,3,46,493,0,3,3,13,21,11,38,25,46,18,15,12,5,0,27,241,3,0,0,0,0,3,0,3,7,3,0,10,0,0,0,35,3,0,4,0,4,4,3,0,3,0,0,0,0,0,3,35,40,12,19,25,21,26,37,37,84,32,14,13,7,4,34,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,49,17,21,41,55,47,91,99,258,171,75,128,32,7,119,1201,137,42,74,81,159,317,377,533,1197,1072,988,1365,1606,1067,1050,10046,0,0,0,0,0,0,0,6,41,91,218,204,257,249,20,1087,0,0,3,0,3,5,23,28,61,26,17,15,13,28,4,225,3,0,0,0,0,0,6,8
30404,0,0,0,0,0,0,0,0,0,5,0,0,0,0,374,387,10,4,14,4,21,43,89,162,656,837,909,1035,1176,509,733,6201,0,3,0,3,13,9,31,43,191,163,68,79,28,3,84,711,0,3,12,22,71,21,58,55,81,34,26,18,6,0,37,437,0,0,3,0,7,0,4,4,16,12,4,7,4,0,6,70,3,0,4,25,16,7,7,3,4,7,3,0,0,0,11,82,13,6,34,41,76,46,81,73,103,38,12,8,10,0,55,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,14,17,56,89,177,76,181,179,400,250,114,113,48,4,211,1920,55,23,104,125,235,512,599,763,1680,1563,1621,1544,1784,729,1311,12643,0,0,0,0,0,0,3,3,47,84,254,267,334,189,19,1194,0,0,0,0,0,4,3,14,50,29,20,14,14,5,0,158,0,0,0,0,0,3,0,5
30501,0,0,0,0,0,0,0,0,0,0,0,3,0,0,206,219,19,3,19,5,22,42,47,78,253,307,262,507,513,435,392,2910,0,3,0,3,10,6,31,29,116,99,29,93,32,7,48,505,5,3,8,14,30,16,29,22,44,26,7,15,10,0,18,245,0,0,0,0,7,0,0,0,6,0,0,5,3,0,4,33,5,9,8,7,7,7,7,0,3,0,0,0,0,0,3,55,29,6,33,23,43,18,49,44,50,18,17,7,11,0,40,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,41,21,46,48,90,44,123,102,222,142,55,127,60,7,120,1242,159,44,120,98,166,319,404,532,1285,1205,1218,1438,1699,1155,1146,10985,0,3,0,0,4,0,3,5,99,230,533,498,693,669,40,2779,0,5,0,3,14,12,74,86,158,61,33,31,30,51,5,578,3,0,0,0,3,3,9,21
30502,0,0,0,0,0,0,0,0,0,0,0,3,3,0,265,270,15,4,10,9,9,20,43,84,308,395,354,778,893,584,486,3996,0,0,0,0,9,3,28,40,122,83,39,85,30,0,49,482,0,3,5,11,42,7,42,24,48,21,8,9,3,0,19,252,0,0,0,0,4,5,0,5,8,3,3,5,0,0,7,37,0,0,5,11,9,9,4,5,0,5,0,0,3,0,0,55,18,6,17,35,45,26,49,31,46,20,11,8,6,3,30,357,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,19,23,16,36,61,105,41,131,106,231,124,63,109,40,3,119,1207,62,22,77,83,131,243,316,379,933,927,1032,1332,1612,1014,952,9120,0,0,0,0,0,0,0,0,34,116,305,307,444,389,25,1627,0,0,0,0,0,4,10,16,46,24,18,9,11,17,0,169,3,0,0,0,0,0,4,7
30503,0,0,0,0,3,0,0,0,0,3,0,3,0,0,476,494,29,3,25,19,32,69,97,158,496,621,663,1312,1610,1196,886,7218,3,3,0,0,12,7,40,60,237,174,84,177,46,8,87,934,4,9,7,19,56,12,68,61,92,34,17,27,18,4,45,473,0,0,0,3,5,0,6,5,8,10,0,3,3,0,5,61,3,4,10,15,23,7,4,6,6,0,0,8,0,0,12,95,27,20,27,46,77,34,72,70,127,54,31,23,21,0,59,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,37,32,49,87,172,61,193,208,472,273,130,232,81,18,230,2278,157,41,137,138,258,495,598,834,1856,1740,1894,2362,2929,2016,1793,17247,3,4,3,0,0,3,3,13,105,319,668,642,785,800,32,3379,0,0,3,0,10,8,53,65,138,62,38,15,13,32,0,438,0,0,0,0,0,3,18,21
30504,0,0,0,0,0,0,0,0,3,0,0,3,0,3,374,382,13,10,12,10,32,29,47,72,301,444,466,1008,1357,1038,653,5493,3,5,0,4,10,3,34,44,115,99,39,125,33,3,61,588,0,0,4,10,47,5,52,30,57,35,11,20,10,0,41,328,0,0,7,0,0,0,4,6,11,9,0,6,3,0,4,54,4,0,10,11,3,3,7,4,3,5,0,0,0,0,6,54,15,3,19,19,33,12,50,32,81,25,25,12,3,4,35,376,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,22,26,11,36,41,92,24,152,122,270,166,77,172,52,13,165,1412,85,27,86,73,153,287,418,491,1115,1204,1265,1727,2255,1600,1253,12041,0,0,0,0,0,0,3,6,55,124,306,299,444,456,19,1724,0,0,0,0,4,3,14,22,88,28,18,23,22,35,0,265,0,0,0,0,0,3,5,9
30601,0,0,0,0,0,0,0,0,4,0,0,0,0,0,652,662,23,6,24,13,22,88,134,249,910,907,837,654,630,188,1021,5703,3,4,3,3,27,8,85,113,225,126,23,42,5,0,66,751,4,8,10,33,100,17,111,66,94,25,8,13,3,0,56,551,0,3,0,7,9,3,17,12,13,6,0,0,0,0,8,80,3,4,9,22,35,7,14,6,6,0,0,0,0,0,6,124,28,18,28,68,124,37,79,38,52,27,13,9,0,3,55,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,40,36,55,135,290,76,305,242,395,184,46,62,8,0,211,2093,112,54,139,180,358,584,784,951,2128,1870,1602,1086,1047,312,1853,13066,3,0,0,0,3,3,11,7,134,208,389,284,244,158,23,1460,0,0,0,0,4,3,25,32,91,31,31,13,10,8,7,263,0,3,0,0,3,3,6,20
30602,3,0,0,0,0,4,0,4,15,5,0,0,0,0,899,933,35,24,76,49,71,221,361,569,1777,1550,1241,787,669,247,1587,9255,3,7,7,14,53,8,198,230,366,198,76,54,22,3,154,1383,3,12,21,57,196,43,209,132,146,58,14,9,0,0,87,991,0,3,9,3,14,3,16,15,25,25,3,6,3,0,24,145,3,12,47,63,126,28,41,25,16,3,4,0,0,0,39,416,61,29,131,208,397,119,295,174,211,75,23,18,8,0,247,1994,0,0,4,3,3,0,5,0,3,0,0,0,0,0,122,142,70,59,223,354,794,210,765,570,770,358,114,81,28,3,676,5074,189,103,440,484,969,1336,1733,1951,3989,3159,2415,1322,1178,404,3317,22988,10,0,0,0,10,3,13,16,246,390,634,396,349,190,44,2298,0,0,0,0,7,10,38,45,150,58,40,18,15,12,3,396,0,0,0,0,3,10,20,44
30603,0,0,0,0,0,0,0,0,6,0,0,0,0,0,229,240,27,8,37,31,29,112,183,261,765,523,372,220,176,68,605,3415,4,3,0,5,18,6,51,44,82,58,23,8,8,0,35,333,0,0,7,25,58,11,79,33,42,8,4,3,0,0,29,300,0,0,0,3,3,0,6,4,10,5,0,3,0,0,8,44,0,0,25,18,40,11,18,8,12,0,0,0,0,0,18,155,12,9,58,73,123,48,96,59,84,14,10,3,0,0,57,658,0,0,0,0,0,0,0,0,4,0,0,0,0,0,39,47,13,20,85,125,249,82,249,145,236,88,31,19,12,0,181,1537,121,33,219,204,337,868,814,811,1610,1031,682,371,299,109,1230,8738,10,3,3,0,8,3,15,13,136,164,178,96,71,41,12,755,0,0,0,0,10,0,28,13,63,30,13,3,9,3,9,183,0,6,0,0,0,0,16,29
30604,0,0,0,0,0,0,0,0,3,0,0,0,0,0,90,94,10,3,11,3,4,26,38,88,224,180,103,50,42,17,193,997,0,0,0,0,3,0,19,14,25,14,12,0,0,0,16,107,0,0,8,9,29,9,17,9,10,0,0,0,0,0,8,108,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,19,0,3,10,0,8,0,0,0,0,0,0,0,0,0,3,22,0,0,8,13,29,6,22,11,18,0,3,0,0,0,19,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,3,25,24,70,17,59,40,54,17,13,3,0,0,61,392,38,13,63,37,101,174,191,256,540,393,250,111,84,30,387,2660,0,3,0,0,3,3,3,4,65,82,99,41,22,24,3,351,0,0,0,0,0,4,8,10,47,12,10,3,0,0,4,102,0,0,0,0,0,4,9,10
30605,0,0,0,0,0,0,0,0,3,0,0,3,0,0,412,421,19,10,32,24,25,129,159,281,764,615,399,276,187,56,727,3680,0,0,4,5,18,8,52,63,106,47,9,12,9,3,53,395,3,8,11,34,102,23,63,49,43,7,5,3,0,0,36,395,0,0,0,3,0,3,3,7,10,3,0,0,0,0,3,43,0,5,13,16,26,5,8,7,6,0,0,0,0,0,16,108,17,16,46,94,141,59,117,77,88,31,7,3,3,0,92,796,0,0,0,0,0,3,3,0,0,0,0,0,0,0,51,63,22,27,82,159,288,100,253,201,256,83,27,26,9,3,253,1788,122,42,235,237,384,1148,890,1072,1725,1165,748,448,357,105,1578,10262,3,4,0,0,11,0,23,25,121,158,174,105,104,51,20,800,3,0,0,0,12,13,25,34,77,23,23,10,8,3,8,236,4,0,0,3,5,4,14,24
30701,0,0,0,0,0,3,0,0,5,0,0,4,0,0,419,432,47,10,50,24,38,145,179,328,924,754,531,378,344,116,936,4810,0,0,4,3,31,7,69,40,90,42,30,15,9,0,50,388,0,3,14,30,70,16,58,36,31,8,0,3,0,0,31,310,0,5,0,0,8,3,5,0,5,0,0,0,0,0,16,43,0,0,13,5,16,3,8,0,0,3,0,0,0,0,5,54,8,10,35,59,109,34,75,52,69,12,7,0,3,0,61,543,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,29,16,21,64,102,236,59,216,136,198,65,37,17,8,7,190,1364,206,42,236,175,316,855,767,948,1846,1392,976,615,571,237,1674,10871,39,5,6,0,30,3,35,39,165,238,289,171,160,119,29,1334,10,3,0,0,6,7,28,28,55,25,20,12,12,9,9,216,11,0,3,0,13,5,20,30
30702,0,0,0,0,0,0,0,0,4,0,0,0,0,0,311,325,19,13,46,23,29,126,185,278,929,782,554,354,276,85,734,4418,0,0,3,6,20,4,48,39,103,53,23,6,0,3,45,360,0,3,15,30,89,9,56,32,34,13,7,4,0,0,35,317,0,0,0,3,0,5,9,3,9,3,0,0,0,0,11,43,0,4,10,17,24,6,8,0,0,0,0,0,0,0,5,75,16,11,30,72,128,33,101,58,67,24,10,4,3,3,51,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,17,16,59,120,254,59,215,141,206,96,39,19,7,6,171,1429,117,39,216,198,332,1078,839,950,1863,1378,957,532,419,175,1410,10499,10,13,0,0,17,9,32,28,159,195,230,143,128,60,31,1051,0,0,3,4,12,11,20,16,69,25,15,8,7,7,4,203,3,7,3,0,13,6,17,27
