SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
30302,16,744,117,21,8,107,1009,21,216,37,10,4,9,288,432,283,422,65,28,6,1240,1289,84,742,23,52,16,2209,863,11,464,12,22,10,1374,1873,27,535,3,26,10,2476,1314,9,385,9,17,8,1735,340,0,114,3,3,3,463,78,0,26,0,0,0,104,23,3,13,0,0,0,43,4,0,0,0,0,0,12,5,0,0,0,0,0,12,3,0,3,0,0,0,7,11,26,13,0,3,3,54,78,83,65,4,5,12,258,6357,1493,2935,143,166,183,11278,15,500,103,3,11,71,703,4,482,18,6,0,0,525,60,315,112,43,10,0,532,177,150,235,41,25,8,633,248,44,213,9,14,3,524,777,22,360,10,24,12,1208,2167,34,716,10,55,15,2999,2525,11,636,12,24,9,3216,770,3,232,0,13,4,1020,275,4,75,3,4,0,358,97,3,32,0,4,0,138,51,3,15,0,0,0,76,14,0,4,0
30303,13,265,108,13,17,88,496,4,122,20,13,0,0,162,50,232,100,20,97,0,495,237,76,227,9,167,9,726,270,38,231,4,51,3,598,1088,45,579,11,89,24,1836,815,8,358,10,61,12,1267,214,0,73,3,17,7,314,32,0,20,3,11,0,65,7,0,5,0,3,0,18,4,0,3,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,14,13,0,0,7,0,31,41,47,46,13,25,27,204,2784,840,1775,103,546,173,6220,13,170,105,6,14,61,367,4,188,12,17,4,3,223,14,210,59,12,26,0,325,38,135,95,19,113,3,400,40,19,80,6,42,7,193,140,42,108,14,72,0,370,571,36,329,12,70,12,1018,1970,15,657,17,92,14,2767,450,3,149,10,47,5,666,99,0,64,0,11,0,182,33,3,7,0,3,0,50,18,0,14,0,3,0,34,10,3,4,0
30304,9,221,58,4,4,49,351,4,63,20,6,8,6,103,95,83,119,10,18,3,325,303,23,233,8,19,7,605,243,19,187,10,19,4,477,600,5,264,8,26,9,908,354,3,103,0,20,3,487,87,0,70,0,11,4,184,22,0,26,3,7,0,61,8,0,4,0,0,0,11,0,0,9,0,0,0,10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,11,8,0,0,0,4,29,24,34,44,4,11,13,130,1778,471,1148,52,134,106,3689,7,132,48,9,5,46,256,6,145,10,3,0,3,167,20,129,52,8,8,0,217,58,67,96,11,12,3,240,63,14,74,8,11,0,176,164,16,133,7,15,3,332,547,12,293,10,21,6,886,1011,4,277,10,33,9,1346,198,0,66,7,10,0,279,78,4,29,3,7,0,114,21,0,8,0,0,0,28,6,0,6,0,0,0,13,3,0,0,0
30305,4,108,45,5,5,43,203,0,83,13,0,3,0,94,29,147,63,3,44,3,291,176,69,166,6,36,3,459,233,47,185,7,22,13,511,827,7,324,15,69,14,1268,862,0,97,0,13,0,972,125,0,26,0,3,0,161,23,0,13,0,0,0,33,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,0,8,0,27,40,26,30,4,3,4,107,2335,501,966,49,201,88,4139,3,81,80,3,7,24,190,0,79,4,0,0,0,86,14,135,35,9,7,3,204,12,81,43,19,9,0,169,15,30,59,3,13,0,127,72,28,80,4,20,0,201,578,17,249,9,25,13,886,1847,5,370,30,56,14,2326,308,0,50,0,6,3,363,63,0,15,0,0,0,82,10,0,4,0,0,0,13,3,0,5,0,0,0,9,0,0,0,0
30306,7,60,61,7,3,41,178,3,39,9,8,3,0,59,32,68,83,14,39,4,237,118,28,149,8,29,3,334,243,14,210,8,23,3,491,1005,26,515,40,83,27,1689,613,7,221,24,30,12,904,149,0,40,4,6,0,201,28,0,11,0,0,0,44,11,0,8,0,0,0,19,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,12,27,14,62,9,4,9,123,2250,255,1363,116,222,100,4309,11,31,84,6,0,40,181,3,43,3,11,3,0,73,14,63,58,3,37,0,186,23,55,61,9,36,5,192,22,10,65,4,3,0,111,47,6,99,7,6,3,163,515,16,243,15,30,5,816,1450,17,511,41,90,15,2122,277,0,80,6,10,4,374,64,0,26,0,9,0,97,29,0,5,0,0,0,35,3,0,6,0,0,0,12,4,0,0,0
30401,3,0,35,7,0,36,86,0,4,0,3,3,0,7,3,8,27,7,6,0,59,19,8,52,0,16,0,99,71,0,91,3,3,0,171,484,4,187,3,12,3,693,386,0,100,0,11,4,501,158,0,44,0,5,0,204,44,0,15,0,0,0,56,19,0,4,0,0,0,23,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,17,0,3,3,39,1205,29,577,24,67,43,1948,3,0,42,4,3,34,85,0,8,0,0,0,0,7,4,6,13,5,4,0,35,10,3,20,0,3,0,33,8,3,20,0,4,0,38,17,0,24,0,15,0,55,202,6,93,0,12,0,311,716,0,178,12,12,3,919,247,0,45,0,5,0,290,79,0,15,0,0,0,97,45,0,14,0,0,0,54,13,0,3,0,0,0,16,5,0,4,0
30402,4,3,54,17,7,46,127,0,0,7,0,3,0,10,6,0,30,20,8,0,64,29,0,61,5,8,0,97,37,0,43,0,8,0,78,193,0,102,0,0,3,304,441,0,139,0,3,3,595,252,4,64,0,3,9,332,74,0,26,0,3,0,104,48,0,10,0,0,0,59,13,0,11,0,0,0,22,3,0,3,0,0,0,11,3,0,0,0,0,0,10,11,0,3,0,0,0,17,14,3,20,5,0,6,46,1133,12,568,47,44,66,1874,0,0,60,0,6,41,115,0,0,0,11,3,0,15,0,0,30,21,5,0,58,13,0,44,5,4,0,72,0,0,26,0,9,0,37,19,0,51,3,9,0,75,103,4,79,0,6,4,193,597,3,157,3,7,0,775,332,6,61,0,6,3,405,157,0,35,0,0,0,190,67,0,18,0,0,0,90,31,0,4,0,3,0,40,29,0,7,0
30403,14,122,110,19,16,91,374,5,41,30,3,3,4,93,120,56,144,19,10,0,350,422,21,273,16,23,4,757,437,3,232,8,5,7,694,1229,5,372,6,26,10,1653,1151,0,322,10,32,10,1518,642,0,187,4,17,8,853,185,0,58,0,3,4,249,81,0,27,0,3,0,107,25,0,16,0,3,0,38,9,0,12,0,3,0,22,4,0,5,0,3,0,15,23,3,5,4,0,0,33,47,9,62,3,16,7,152,4400,261,1853,97,163,139,6909,12,91,126,4,8,82,323,3,89,5,3,3,0,106,24,50,64,9,8,0,153,119,24,143,11,14,0,311,43,6,79,11,16,0,159,231,11,161,7,12,0,420,967,7,357,7,10,6,1355,1933,3,433,9,35,5,2419,957,5,249,4,13,3,1237,373,0,95,5,14,0,489,147,0,47,3,3,3,208,64,0,35,0,3,0,100,39,0,12,0
30404,4,269,47,8,14,34,368,0,127,11,5,6,0,148,29,227,62,12,161,4,489,140,101,135,3,231,0,611,219,65,134,0,15,0,442,730,24,244,5,14,8,1020,624,3,111,0,7,3,745,157,0,27,0,0,3,191,24,0,6,0,0,0,33,5,3,3,0,0,0,13,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,22,22,39,24,4,28,6,123,1973,867,800,32,475,64,4208,0,169,45,5,4,35,268,0,212,3,7,4,3,228,8,240,45,13,24,0,327,10,117,52,19,111,0,315,27,56,51,3,192,0,332,90,45,79,4,140,0,356,508,29,213,0,39,0,795,1192,10,235,0,22,7,1464,332,0,60,0,3,0,404,93,0,18,0,0,0,110,36,3,13,0,0,0,48,11,0,0,0,0,0,12,0,0,0,0
30501,24,409,121,45,34,138,778,33,104,39,68,9,12,268,297,200,339,79,35,11,955,831,40,533,22,35,3,1468,574,14,316,10,15,4,938,1147,8,562,11,38,12,1780,1708,12,831,12,53,28,2650,1560,6,646,22,43,29,2312,564,6,282,4,37,15,912,240,3,148,3,17,3,407,86,0,52,0,9,0,157,48,0,38,0,8,0,97,18,0,24,0,0,3,51,46,13,96,3,18,11,191,130,35,181,15,66,48,479,7320,859,4220,299,434,317,13439,18,348,145,14,42,82,643,3,238,14,17,0,0,282,85,189,119,93,12,8,505,216,126,251,82,24,9,705,159,26,156,13,16,3,374,565,21,340,14,29,17,978,1364,14,558,17,49,14,2011,2393,7,833,20,39,10,3303,2040,0,661,18,43,10,2781,1049,3,380,6,28,5,1475,513,5,190,4,14,4,722,223,0,104,0,8,3,338,105,0,69,0
30502,14,278,51,3,11,47,403,10,75,13,3,0,4,103,160,143,132,7,14,9,457,398,43,237,4,17,3,702,342,15,165,4,0,6,529,1024,25,226,0,12,3,1289,1017,4,250,6,12,9,1295,479,0,108,3,4,3,598,134,0,27,0,0,0,166,50,0,14,0,0,0,67,31,0,3,0,0,0,30,9,0,3,0,0,0,14,3,0,3,0,0,0,10,21,14,11,0,0,0,50,36,38,36,3,6,3,125,3726,637,1289,33,78,89,5842,13,210,58,3,4,33,320,0,187,4,0,0,0,198,24,122,31,3,3,0,182,62,66,86,4,6,0,222,65,17,85,8,3,4,177,263,17,112,3,11,0,401,751,12,266,0,12,4,1048,1669,3,319,3,15,3,2018,790,0,165,3,3,0,963,302,3,63,0,3,0,369,152,0,30,0,0,0,185,69,0,13,0,0,0,77,48,0,9,0
30503,24,337,130,12,14,134,655,34,95,66,7,3,3,212,522,149,479,57,41,13,1263,1164,51,780,17,48,14,2078,866,21,449,8,22,8,1379,1784,18,601,3,33,11,2455,1808,4,596,9,25,18,2454,852,0,307,10,14,7,1193,206,0,91,0,8,0,306,82,0,34,0,3,4,120,18,0,15,0,0,0,35,12,0,3,0,0,0,18,10,0,3,0,0,0,10,30,19,19,0,6,0,72,87,46,91,5,20,15,265,7512,737,3665,128,239,230,12512,13,232,103,14,24,82,463,3,204,15,13,0,3,234,59,168,138,54,17,0,437,213,130,295,79,22,13,760,276,34,231,12,20,9,573,780,42,350,32,25,11,1237,2211,50,733,9,47,23,3079,2795,15,739,8,43,13,3616,1420,3,401,14,16,3,1859,585,3,180,5,9,3,784,229,0,67,0,3,0,303,142,8,33,0,3,0,182,54,0,9,0
30504,21,91,104,14,28,91,347,11,28,29,16,10,3,103,215,45,245,27,13,10,555,558,24,383,16,12,11,1003,428,3,273,9,15,8,735,1199,14,408,6,19,12,1651,1490,3,450,7,20,8,1980,845,0,223,0,15,3,1094,220,0,59,3,6,0,293,66,0,31,0,12,3,107,26,0,13,0,0,0,43,17,0,14,0,0,0,28,3,0,10,0,0,0,8,16,3,6,0,3,0,35,68,6,84,7,34,15,219,5188,218,2331,106,197,158,8205,13,54,100,11,21,63,257,3,48,10,15,4,0,78,28,35,82,23,3,4,182,112,28,172,19,16,3,353,152,7,111,3,5,3,285,360,8,192,11,6,0,572,1055,14,428,9,21,6,1526,1987,5,589,4,30,11,2624,1108,0,296,4,18,5,1435,444,0,135,0,7,0,594,224,0,53,0,5,0,277,122,0,35,0,0,0,153,37,0,17,0
30601,16,49,52,0,21,65,212,6,31,9,0,12,3,70,98,53,135,12,88,7,399,556,24,294,3,70,9,961,351,11,167,3,22,0,556,693,8,239,0,22,4,965,652,0,178,5,10,3,850,306,0,58,0,8,0,379,47,0,24,0,13,0,84,12,0,20,0,17,0,50,0,0,17,0,11,0,28,6,0,13,0,6,4,33,3,0,18,0,5,0,24,51,3,116,0,52,0,222,47,9,63,5,48,14,187,2852,188,1409,31,404,121,5006,8,37,60,3,18,60,192,0,43,10,3,3,0,59,26,71,54,5,17,0,174,234,42,148,8,26,7,471,319,17,159,0,53,0,543,798,12,308,8,73,4,1211,1159,7,384,16,43,14,1623,1142,4,264,3,20,3,1437,218,0,55,0,5,0,283,65,0,23,0,8,0,90,18,0,9,0,3,0,29,7,0,9,0,7,0,20,4,0,6,0
30602,32,574,144,43,84,172,1049,20,286,46,16,25,8,402,711,453,497,83,176,25,1941,1999,175,863,45,135,29,3257,810,51,388,8,63,12,1333,1454,55,470,4,50,17,2061,1075,5,298,0,40,7,1427,303,0,82,3,25,0,410,50,0,43,0,19,0,116,5,4,23,0,16,0,53,10,0,22,0,17,0,55,7,3,18,0,8,0,40,3,0,11,0,14,0,30,45,17,94,0,51,7,217,108,133,156,12,91,44,547,6638,1765,3161,215,802,330,12922,26,439,135,22,68,128,811,17,444,19,24,27,8,551,237,591,196,47,60,15,1144,1358,294,521,50,135,28,2387,977,79,437,25,117,7,1640,1453,72,567,18,109,15,2229,2805,42,773,23,138,29,3804,1043,6,298,6,50,4,1404,173,6,71,0,25,0,270,67,6,26,3,12,0,110,22,3,7,0,10,0,46,10,3,3,0,11,0,21,3,0,0,0
30603,18,86,166,86,127,202,675,39,59,84,154,38,11,380,508,122,484,99,123,26,1357,510,31,271,15,60,3,882,130,9,69,0,11,0,216,99,0,33,0,13,0,143,29,0,15,0,5,0,51,12,0,5,0,8,0,27,3,0,3,0,7,0,14,3,0,3,0,4,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,5,0,0,0,0,0,0,6,13,6,10,0,3,0,38,28,18,51,22,45,13,180,1388,326,1206,377,452,252,3996,8,69,137,18,108,144,482,7,90,34,8,24,0,167,71,257,171,51,68,10,626,382,132,258,56,99,16,943,221,26,165,18,50,3,484,400,13,193,3,49,3,665,270,3,117,0,32,3,424,115,3,61,0,17,4,199,24,0,18,0,15,0,52,12,0,11,0,10,0,31,3,0,3,0,12,0,22,4,0,0,0,5,0,11,4,0,3,0
30604,8,41,40,3,44,50,189,3,16,14,21,13,0,69,74,43,70,40,18,7,250,153,12,90,11,33,3,291,84,0,43,0,5,0,139,188,0,54,0,9,3,249,138,0,53,0,4,4,196,82,0,39,0,9,0,131,18,0,10,0,15,0,38,7,0,9,0,14,0,33,0,0,7,0,4,0,14,0,0,12,0,11,0,17,6,0,21,0,6,0,31,63,0,204,3,69,8,357,28,5,83,6,40,19,178,854,119,749,87,282,93,2189,0,21,31,6,36,44,144,0,21,9,3,12,0,49,28,42,33,28,18,0,150,109,28,72,20,13,0,238,91,11,56,3,19,0,177,199,0,75,0,16,4,296,248,3,72,0,11,0,331,148,0,30,0,3,0,190,45,0,11,0,3,0,57,7,0,0,0,0,0,11,4,0,3,0,9,0,15,3,0,0,0,0,0,4,3,0,0,0
30605,13,164,164,33,102,203,677,34,96,65,12,42,3,256,311,122,488,85,111,24,1130,413,44,414,19,73,10,975,153,0,116,0,17,0,281,119,0,63,0,4,0,197,22,0,18,0,3,0,46,6,0,7,0,3,0,21,0,0,0,0,3,0,4,0,0,0,0,3,0,6,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,8,3,9,0,29,24,27,53,12,36,13,163,1109,463,1396,162,413,253,3793,4,95,163,8,103,197,568,7,113,21,15,28,4,189,64,183,184,46,83,12,572,215,68,313,29,82,13,711,195,17,215,13,40,0,479,431,18,252,4,29,4,740,365,6,192,3,25,5,594,126,0,50,0,4,0,185,7,0,4,0,3,0,22,0,0,0,0,5,0,5,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0
30701,23,197,289,13,686,523,1740,42,106,119,22,107,5,407,355,168,412,59,113,15,1118,310,37,204,8,40,8,609,154,0,71,0,18,0,249,112,0,48,0,8,0,171,64,0,24,0,11,0,94,34,0,16,0,11,0,60,11,0,3,0,3,0,23,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,4,0,26,34,17,60,7,133,11,251,1145,535,1262,114,1134,566,4753,18,133,250,4,596,428,1426,5,94,28,10,70,0,210,127,194,283,34,133,9,783,270,70,255,23,72,21,702,149,25,152,4,38,4,369,298,12,154,0,35,3,495,341,3,109,3,18,0,471,264,0,39,0,14,0,329,78,0,10,0,12,0,99,24,3,5,0,13,0,45,6,0,0,0,3,0,17,4,0,0,0,4,0,13,7,0,4,0
30702,12,61,228,18,241,294,842,25,43,104,23,54,8,254,328,93,467,44,96,12,1049,581,3,269,4,66,6,928,157,0,51,0,13,3,232,104,0,45,0,10,0,160,36,0,16,0,5,0,65,7,0,3,0,9,0,17,0,0,0,0,0,0,3,3,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,10,23,12,53,7,65,7,174,1288,210,1250,98,559,329,3735,8,37,187,8,196,196,626,4,49,25,3,39,3,124,97,61,247,42,78,13,538,294,25,260,28,57,3,666,289,5,176,3,46,9,527,471,10,168,0,27,3,674,416,0,98,0,19,4,535,131,0,30,0,11,0,174,20,0,9,0,0,0,32,3,0,5,0,0,0,7,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
30703,15,69,136,0,91,150,473,44,30,87,13,35,3,211,535,78,477,39,98,11,1235,660,4,314,8,27,12,1027,116,0,59,0,3,0,177,89,0,19,0,0,0,111,17,0,5,0,0,0,21,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,18,8,40,9,28,3,108,1500,193,1153,67,294,181,3394,6,43,110,3,82,140,384,13,52,28,3,17,0,109,140,74,243,45,60,13,578,532,26,313,12,43,8,932,343,3,172,4,22,7,554,631,3,197,0,29,3,862,331,0,75,0,11,0,413,35,0,11,0,3,0,50,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0
30801,30,120,125,100,1234,287,1896,6,71,32,21,89,5,228,60,87,102,40,161,5,457,85,55,89,11,65,4,310,76,11,48,0,24,3,169,148,0,52,4,23,0,222,210,3,66,0,22,3,299,161,0,35,0,30,0,229,26,0,15,0,25,0,64,10,0,3,0,12,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,0,0,12,0,20,38,19,47,14,182,11,309,848,377,629,188,1862,326,4228,35,102,108,16,1219,222,1694,7,89,10,3,114,0,226,21,179,46,15,143,4,411,18,66,51,8,72,3,206,21,13,39,0,26,0,103,89,5,55,3,34,3,193,134,3,87,3,27,5,258,280,3,104,0,23,0,403,287,3,63,0,20,0,379,141,0,30,0,13,0,189,75,0,15,0,18,0,111,26,0,10,0,3,0,36,22,0,0,0
30803,41,444,294,108,139,304,1330,86,225,138,37,45,5,533,1140,329,884,159,169,26,2712,2057,168,894,29,150,10,3305,639,11,265,4,36,3,957,715,4,167,4,13,4,915,320,0,62,0,15,0,401,81,0,27,0,13,0,120,4,0,3,0,15,0,27,0,0,8,0,3,0,19,3,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,21,18,7,3,0,65,102,73,96,22,68,24,385,5209,1290,2856,364,676,383,10774,20,269,231,52,103,236,914,11,338,42,57,12,7,461,165,402,282,109,95,20,1068,540,167,461,59,82,8,1317,681,54,395,21,63,10,1225,1466,71,515,15,69,15,2146,2015,28,617,22,59,22,2761,1165,9,248,0,32,3,1461,196,3,33,0,18,0,251,41,3,15,3,12,0,74,15,5,4,0,7,0,26,4,3,3,0,4,0,12,0,0,0,0
30804,17,67,119,12,228,154,596,16,36,47,17,46,6,166,63,98,136,5,76,6,388,99,33,87,0,19,3,241,32,0,15,0,12,0,65,47,0,17,0,8,0,67,37,0,13,0,3,0,48,25,0,13,0,7,0,41,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,16,12,32,3,62,3,130,355,256,473,34,470,168,1757,9,54,76,9,171,109,426,3,60,14,0,68,0,145,37,70,72,13,79,7,269,41,27,66,4,28,0,175,57,14,57,0,7,0,134,91,10,46,0,9,0,163,118,0,53,0,14,0,184,101,0,31,0,8,0,141,30,0,9,0,8,0,52,4,0,0,0,3,0,8,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
30805,5,186,110,19,108,153,592,17,132,42,8,60,3,261,259,203,231,59,92,4,854,704,154,332,14,53,3,1261,495,7,187,0,22,3,711,647,3,157,0,15,3,826,316,0,33,0,13,4,364,68,0,14,0,14,0,90,16,0,7,0,11,0,30,6,0,0,0,3,0,9,0,0,0,0,5,0,8,0,0,3,0,0,0,6,0,0,0,0,0,0,0,10,12,5,0,3,0,28,61,28,59,3,40,6,199,2602,731,1193,104,431,188,5251,34,129,108,4,178,136,579,9,141,18,5,50,0,228,17,228,85,48,52,3,426,70,116,117,37,63,6,413,108,31,115,4,33,0,302,339,43,174,14,46,6,628,754,10,224,9,44,8,1039,1178,0,219,3,35,3,1435,481,0,51,0,20,5,561,159,0,32,0,9,0,201,41,0,8,0,10,0,62,15,0,12,0,4,0,39,5,0,4,0
30901,7,102,112,10,26,115,368,3,15,22,0,7,0,46,45,31,137,17,29,3,262,277,12,248,4,18,5,569,425,4,278,3,23,3,739,1169,6,516,9,50,17,1771,1364,3,529,8,71,17,1991,705,0,329,3,32,25,1096,204,0,168,3,18,4,402,91,0,107,0,20,10,226,40,0,124,4,23,4,190,27,0,92,0,11,6,137,16,0,51,0,12,3,72,63,11,134,5,26,5,248,111,17,186,5,59,69,451,4545,206,3032,82,422,283,8568,14,58,105,7,18,92,293,0,66,10,3,0,0,83,15,53,58,11,17,0,149,51,27,122,11,17,3,225,80,4,110,3,11,4,216,413,3,211,0,15,3,648,1788,4,587,4,65,20,2466,1773,0,638,11,68,21,2516,684,0,241,3,11,11,946,272,0,104,0,0,7,379,140,0,34,0,5,0,178,53,0,23,0,3,0,79,22,0,5,0
