SA3_CODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
40304,263,126,37,16,12,3,71,744,5,4,5,8,9,79,132,294,2189,1526,751,311,220,48,493,6065,0,0,0,0,0,28,17,41,281,207,93,48,28,11,94,842,0,8,11,12,7,179,402,655,1492,468,146,180,42,16,323,3936,0,8,11,30,38,192,139,159,208,59,25,14,3,3,90,979,3,0,3,3,6,25,38,53,110,36,14,7,3,0,43,342,0,0,0,0,0,8,3,3,69,37,25,19,6,0,32,214,23,21,34,30,177,279,153,201,278,102,21,11,9,3,168,1520,4,0,0,0,5,5,7,3,26,10,3,0,0,0,905,977,47,54,68,95,275,880,945,1540,5557,3409,1869,970,564,150,2612,19042,3,5,14,24,6,174,306,280,568,201,64,32,8,0,241,1923,3,12,61,208,17,639,335,187,233,44,15,5,6,0,195,1969,3,4,12,23,4,58,25,22,37,5,8,3,0,0,34,238
40401,112,75,27,18,18,3,49,393,0,4,0,0,7,44,69,135,943,833,471,234,193,39,242,3217,0,0,0,3,4,12,7,22,153,111,75,50,26,13,50,518,4,12,3,13,10,100,197,268,644,235,91,132,43,10,169,1926,0,12,8,17,38,98,70,71,123,69,13,20,10,0,72,606,0,0,5,4,3,21,12,24,47,11,3,11,0,0,29,175,0,0,0,0,3,0,0,11,22,36,14,14,8,0,19,127,21,33,35,20,173,202,110,154,288,143,42,26,9,6,188,1454,0,0,0,0,0,8,11,14,23,9,6,4,0,0,524,598,30,70,50,59,242,526,515,740,2674,1934,1168,735,467,137,1555,10911,3,5,7,16,5,98,159,126,372,106,52,28,6,0,148,1120,0,7,50,120,12,286,135,71,129,27,7,3,0,0,88,950,0,0,3,13,4,20,17,9,23,11,0,0,0,0,22,112
40402,46,28,13,5,3,0,12,174,3,5,0,4,0,20,38,82,473,347,168,83,56,4,111,1393,0,0,0,3,0,10,4,9,62,71,32,20,10,0,22,245,6,3,0,4,5,61,120,159,322,118,52,34,10,3,95,1002,0,3,3,10,20,70,40,37,62,19,5,0,4,0,31,312,0,0,0,0,0,12,17,8,24,15,0,6,0,0,23,108,0,0,0,0,0,3,0,0,18,17,5,3,7,0,12,64,14,29,22,3,134,149,83,103,133,61,19,12,7,3,81,855,0,5,0,0,0,3,3,9,7,6,4,0,0,0,274,305,32,50,39,31,172,350,329,439,1363,905,497,262,166,30,745,5418,0,5,8,14,0,67,104,99,180,59,21,10,7,0,84,666,0,7,23,54,10,164,80,66,67,13,0,0,0,0,57,548,0,4,4,3,0,13,5,6,15,7,3,4,0,0,15,80
40403,74,25,28,8,4,0,19,217,3,4,0,3,5,16,35,67,510,419,213,115,96,16,126,1632,0,3,3,0,0,9,3,9,62,51,31,21,19,3,26,247,6,5,0,4,6,54,85,107,316,118,33,68,14,4,67,891,4,3,9,16,15,42,39,35,64,25,11,4,0,0,25,298,0,0,0,4,4,10,4,7,36,10,3,3,0,0,15,92,0,3,0,0,0,0,3,0,15,9,7,10,3,0,9,66,12,9,21,12,62,90,49,69,137,65,21,12,6,0,80,650,0,0,0,0,0,3,3,3,8,0,0,3,0,0,286,310,24,29,30,39,93,259,246,335,1345,918,536,372,219,53,734,5246,0,4,4,6,3,42,65,90,212,69,28,15,9,0,81,619,0,6,21,60,7,127,87,46,68,9,3,4,0,0,43,471,3,0,0,4,0,12,0,8,8,4,0,0,0,0,3,52
40501,37,10,12,4,0,3,13,123,3,8,3,3,3,26,36,110,476,295,117,72,48,7,110,1305,0,0,0,0,0,5,3,7,63,42,23,8,11,0,17,173,0,0,0,7,4,37,82,136,314,96,13,22,9,3,53,789,0,0,5,10,5,22,16,27,39,7,0,3,0,0,10,139,0,0,0,0,0,5,7,11,16,5,0,0,3,0,10,52,0,0,0,0,0,3,3,0,20,13,6,4,3,3,6,68,0,3,10,3,35,42,21,29,35,13,7,4,0,0,22,229,0,0,0,0,0,3,0,0,4,0,0,0,0,0,275,285,9,17,24,25,61,163,183,341,1173,682,360,193,121,37,594,3970,0,0,0,9,0,45,54,40,93,21,9,7,5,0,29,313,0,0,6,38,0,87,34,17,28,3,3,0,0,0,22,242,0,0,0,7,0,5,3,4,6,0,0,0,0,0,3,32
40502,23,3,9,0,0,0,8,78,8,9,3,3,3,24,15,67,276,144,70,26,15,6,65,743,0,0,0,0,0,3,3,9,41,21,3,3,7,0,10,105,7,7,3,4,3,43,64,71,126,28,9,14,0,3,38,425,0,3,3,5,5,29,11,11,18,6,0,0,0,0,7,100,0,0,0,0,0,3,3,7,4,3,0,0,0,0,5,31,0,0,0,0,0,0,3,3,10,3,0,0,0,0,3,24,3,4,11,4,26,41,20,21,27,3,0,0,0,0,13,176,0,0,0,0,0,3,0,3,7,0,0,0,0,0,157,173,20,25,23,24,60,165,148,216,667,309,148,74,44,20,374,2314,0,3,3,3,0,18,21,26,33,3,0,0,0,0,17,136,0,0,7,22,0,62,29,12,11,0,0,0,0,0,14,157,0,0,3,5,0,9,4,0,4,0,0,0,0,0,3,27
40503,31,6,3,4,0,0,4,88,3,0,0,0,3,28,28,57,331,188,62,20,15,6,73,817,0,0,0,3,0,9,0,3,52,25,14,4,3,0,11,129,0,4,4,9,7,34,52,68,185,50,11,20,4,0,45,492,0,0,3,3,20,36,28,24,26,6,4,0,0,0,15,165,0,0,0,0,0,12,9,3,15,3,0,0,0,0,10,48,0,0,0,0,0,5,0,0,5,4,3,0,0,0,6,34,0,10,8,4,68,93,47,43,31,17,0,4,3,0,43,381,0,0,0,0,0,5,4,0,4,0,0,0,0,0,190,207,17,23,23,23,106,250,188,220,795,443,182,84,45,16,457,2876,0,0,3,12,0,27,28,21,57,7,0,7,3,0,26,192,0,3,14,55,3,69,33,19,30,0,0,0,0,0,21,241,0,0,3,0,0,9,3,3,3,0,0,0,0,0,0,29
40504,27,11,3,4,3,0,14,92,3,0,3,5,0,26,38,62,232,101,47,17,9,9,43,594,0,0,0,0,0,3,6,7,25,11,4,3,0,0,9,77,3,3,3,7,3,29,56,58,117,29,12,8,0,0,34,357,0,3,3,10,13,26,22,25,26,4,0,0,0,0,8,140,3,0,0,0,0,10,10,3,5,9,0,0,0,0,8,44,0,0,0,0,0,3,0,0,9,3,4,0,0,0,13,35,4,3,11,6,30,56,28,32,42,10,0,0,0,0,31,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,143,20,14,28,27,62,183,161,223,589,255,112,57,28,15,329,2099,0,3,0,8,3,22,26,11,32,3,0,0,0,0,10,118,0,0,9,38,4,74,21,4,14,0,0,0,0,0,17,185,0,0,0,0,0,6,3,0,0,3,0,0,0,0,7,20
40601,75,28,15,11,0,0,14,220,19,8,10,7,7,52,47,112,638,409,207,85,51,13,163,1828,0,0,3,0,0,8,6,13,88,63,33,20,8,3,28,281,11,6,10,9,11,70,114,166,398,133,23,60,10,0,89,1115,0,3,6,3,15,63,39,32,62,17,4,0,0,0,28,272,3,0,3,3,3,9,8,12,32,19,3,5,0,0,15,124,0,3,0,0,3,3,0,3,27,13,13,0,0,0,13,80,9,11,8,13,70,85,45,45,69,19,9,0,0,0,52,441,0,0,0,3,3,3,0,4,5,0,0,0,0,0,389,421,56,37,45,47,132,365,304,449,1646,972,508,272,128,58,931,5953,3,4,3,16,3,68,63,82,118,32,7,8,4,0,52,456,0,8,37,83,0,212,77,43,62,7,0,5,0,0,48,579,0,0,0,13,0,18,12,3,7,3,0,0,0,0,7,70
40602,20,7,4,4,3,0,15,134,0,0,0,0,3,13,20,35,208,177,101,60,36,10,51,715,0,0,0,0,0,10,3,6,39,32,21,11,0,0,11,134,3,3,0,3,4,22,27,53,150,105,23,63,10,0,38,491,0,3,9,0,23,28,24,16,17,8,4,3,0,0,18,152,0,0,0,0,3,3,6,0,7,8,0,3,0,0,7,48,0,0,0,0,3,0,0,3,6,9,4,0,0,0,11,35,9,11,8,12,54,56,25,24,31,11,3,3,0,0,30,267,0,0,0,0,0,3,0,0,8,0,3,0,0,0,254,269,10,18,19,18,105,166,122,170,576,457,280,213,117,21,520,2803,3,0,4,17,3,24,34,36,72,30,4,7,3,0,31,264,0,3,24,43,16,75,28,21,21,5,4,0,0,0,22,267,0,0,4,3,0,7,3,7,6,0,0,0,0,0,3,40
40701,78,20,13,3,0,0,33,245,3,3,0,6,7,44,44,87,483,216,101,26,33,8,99,1181,0,0,3,3,3,5,4,17,65,37,17,6,9,0,24,192,3,3,3,3,5,53,102,109,224,55,17,18,3,0,50,656,0,0,11,17,12,64,40,35,47,13,3,0,3,0,15,256,0,4,0,3,0,8,10,10,19,10,3,3,0,0,11,73,0,0,0,0,3,0,4,0,17,13,5,3,4,0,10,58,0,6,10,4,36,83,22,32,46,12,3,0,0,4,38,295,0,0,0,0,0,5,0,0,4,3,0,0,0,0,245,256,13,21,28,39,89,317,258,334,1134,509,264,105,78,27,607,3821,6,0,3,9,3,41,38,38,68,13,3,3,3,0,46,279,0,3,17,65,6,143,68,26,34,4,0,0,0,0,30,393,0,0,0,7,0,7,3,4,4,0,0,0,0,0,9,38
40702,86,31,17,8,6,4,17,237,9,3,8,9,8,52,78,162,995,512,206,98,64,26,214,2442,0,0,0,0,3,20,17,31,156,72,26,14,12,5,35,394,0,5,11,12,6,85,182,250,514,132,30,47,21,3,105,1402,0,3,6,11,9,39,41,55,55,21,3,3,0,0,24,277,0,0,0,0,0,12,23,26,40,16,3,0,0,3,18,154,0,0,0,0,0,3,5,8,34,23,13,10,0,3,28,133,9,8,5,14,62,75,44,57,65,23,6,3,0,0,53,423,0,0,3,0,3,3,3,9,10,0,0,0,0,0,380,414,34,30,35,46,117,339,423,666,2304,1175,514,298,177,69,1070,7313,4,0,4,12,4,56,90,55,143,39,14,8,0,0,62,490,0,4,36,92,5,186,74,42,36,6,0,0,0,0,36,534,0,3,3,8,0,19,11,8,15,8,0,0,0,0,15,86
40703,82,39,14,0,9,4,39,321,9,7,12,8,17,103,81,237,941,409,192,60,27,20,180,2310,0,0,0,4,6,8,13,21,111,54,13,8,10,0,31,286,6,11,6,11,14,123,203,234,388,92,24,30,4,3,106,1261,0,3,9,6,26,74,47,50,72,10,3,0,0,0,38,343,0,0,3,0,5,18,23,27,49,5,0,0,0,0,15,147,0,3,0,3,3,6,7,8,26,16,7,3,0,4,15,108,14,13,24,22,104,152,69,66,90,25,3,0,4,0,71,660,0,3,0,0,0,8,10,4,11,7,0,3,0,0,337,385,59,58,81,64,217,594,501,737,2209,1001,451,191,107,58,1020,7348,7,9,5,23,4,91,85,73,102,33,3,5,3,0,80,525,0,4,33,105,3,210,78,47,35,12,3,3,0,0,47,576,0,0,3,13,5,12,6,10,10,0,0,0,0,0,15,70
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,72,31,17,9,3,8,30,259,0,0,8,3,7,32,29,78,478,287,140,72,37,21,112,1308,0,0,0,0,3,9,8,20,64,33,23,9,9,0,27,201,3,3,3,8,6,33,61,139,260,83,14,43,9,3,66,737,0,0,0,7,7,31,25,27,47,15,4,4,0,0,18,197,0,0,0,0,0,5,7,16,21,9,0,6,0,0,12,86,0,0,0,0,0,0,0,7,23,13,10,3,3,4,8,63,0,5,5,5,14,38,17,19,34,18,3,3,0,0,20,184,0,0,0,0,0,4,0,0,3,0,4,0,0,0,360,374,11,17,17,28,41,183,177,365,1164,628,328,218,101,52,726,4057,6,3,0,11,0,42,48,41,80,24,5,9,3,0,40,313,0,3,6,72,0,157,56,38,45,11,3,0,0,0,57,456,0,0,3,6,0,17,8,0,9,0,0,0,0,0,12,43
50102,82,42,25,16,14,3,33,261,0,5,0,3,4,22,30,118,842,790,447,262,193,48,264,3044,0,0,0,0,0,8,10,17,115,103,64,49,25,9,65,458,0,0,3,8,8,69,169,274,953,429,106,219,45,12,200,2493,0,0,3,11,18,51,41,42,103,43,15,11,3,0,39,382,0,3,0,0,7,13,24,31,93,55,11,17,5,0,55,309,0,0,0,0,0,3,3,3,35,28,15,13,13,3,26,147,10,8,9,10,52,101,51,63,95,53,15,10,4,0,69,538,0,0,0,0,0,3,7,3,14,6,0,4,0,0,702,744,17,22,14,34,89,296,343,586,2559,1862,1037,838,474,137,1670,9980,0,6,3,19,0,75,105,95,242,81,38,17,7,0,108,809,0,8,39,139,8,309,121,88,90,20,3,3,0,0,74,898,0,3,6,10,0,30,3,8,19,9,3,0,3,0,19,116
50103,30,8,8,0,5,0,9,95,3,3,3,4,12,22,31,66,259,135,56,18,11,4,77,706,0,3,0,0,0,9,3,4,23,27,10,6,3,0,25,117,0,3,4,3,0,25,46,76,160,46,8,19,3,0,30,433,0,0,3,3,7,32,16,15,20,4,0,0,0,0,9,119,0,0,0,3,0,3,7,8,16,4,3,3,0,0,6,57,0,0,0,0,3,0,3,0,10,10,3,0,0,0,8,38,0,0,4,0,23,23,16,21,19,3,0,0,0,0,21,139,0,0,0,0,0,0,0,3,3,0,0,0,0,0,184,202,12,12,21,11,54,155,148,224,650,315,148,97,42,16,432,2339,5,3,0,7,0,28,20,19,38,14,3,3,3,0,15,147,0,0,7,39,0,47,17,5,13,0,0,0,0,0,21,158,0,0,0,6,0,7,5,0,3,0,0,0,0,0,9,28
50201,57,38,16,11,8,5,33,243,3,3,3,0,3,26,22,54,474,413,268,143,117,26,152,1718,0,0,0,0,0,10,3,12,66,61,49,29,23,5,38,294,3,0,3,3,3,34,97,169,557,284,58,198,38,7,158,1620,0,4,3,3,7,42,33,36,74,36,6,11,3,0,30,295,0,0,0,3,0,15,5,19,58,22,9,21,0,0,26,186,0,0,0,0,0,3,0,3,12,8,10,12,6,4,22,94,15,4,12,14,55,92,45,58,93,39,17,8,4,4,76,523,0,0,0,0,0,0,3,0,9,7,3,0,0,0,699,729,30,16,19,30,83,239,232,395,1548,1111,614,564,297,98,1368,6641,0,0,3,8,0,58,72,60,164,58,14,17,3,0,87,560,0,5,45,96,7,194,95,57,49,12,3,0,0,0,61,624,0,0,0,7,0,14,3,8,10,3,0,0,0,0,9,67
50301,35,27,32,31,46,24,34,249,0,0,0,0,3,10,10,16,149,262,246,387,738,302,232,2364,3,0,0,0,0,0,0,3,28,26,34,65,66,37,50,311,0,5,0,3,3,6,22,34,181,156,60,660,220,146,150,1652,3,0,3,3,4,6,8,21,37,26,14,37,29,32,24,254,0,3,0,0,0,3,0,8,20,10,6,39,18,12,19,135,0,0,0,0,0,0,0,0,3,6,7,12,26,19,12,92,17,5,6,8,10,21,12,24,49,39,22,31,26,20,56,349,0,0,0,0,0,3,0,0,0,0,4,6,7,4,818,838,30,18,16,10,23,57,64,122,563,627,521,1431,1497,909,1572,7452,3,4,3,8,0,9,41,48,153,93,20,109,19,10,112,629,0,11,13,36,0,62,41,45,71,33,7,29,4,0,65,426,0,4,4,3,0,11,3,3,8,6,0,7,4,0,6,52
50302,45,39,22,19,26,11,24,244,0,5,0,0,0,12,21,43,276,356,319,356,486,123,129,2139,0,0,0,0,0,0,3,7,30,53,45,51,67,28,38,330,3,3,3,6,3,35,51,53,295,172,50,476,122,44,92,1406,0,0,7,6,10,23,22,15,39,18,8,24,9,3,30,213,0,0,0,0,0,5,12,6,27,20,3,23,5,0,15,115,0,0,0,0,0,0,0,0,9,13,9,15,16,0,8,85,13,6,12,11,39,46,24,29,54,39,17,16,0,0,44,363,0,0,0,0,0,0,0,0,7,3,3,3,0,0,504,525,24,17,21,21,56,153,147,188,885,846,677,1195,982,358,992,6568,4,3,3,12,3,36,51,72,251,105,42,76,17,0,115,794,0,12,18,48,0,116,59,65,94,19,6,7,3,0,47,517,0,0,0,11,0,12,11,0,16,5,0,7,0,0,19,74
50401,84,37,26,3,12,0,26,261,0,4,0,3,6,21,35,97,575,540,333,158,176,31,170,2152,0,0,0,0,0,9,7,5,84,59,64,26,31,7,31,323,8,3,0,14,3,73,125,212,555,231,75,185,40,17,151,1695,3,0,9,7,15,56,30,32,85,35,11,8,0,0,37,337,0,0,3,6,0,12,13,17,37,23,8,11,0,0,24,159,0,0,0,0,0,3,4,3,19,19,10,14,6,3,19,104,9,10,18,13,63,88,38,74,134,66,23,17,4,4,101,679,0,0,0,0,3,6,0,5,13,3,4,3,0,0,485,526,23,22,33,47,102,301,284,478,1797,1282,845,605,420,109,1195,7551,3,3,4,10,3,64,113,95,283,112,39,35,15,4,104,888,0,3,21,91,10,217,116,66,105,34,3,0,0,0,59,738,0,3,3,8,0,26,6,8,24,5,6,0,4,0,15,98
50402,45,28,25,5,10,3,19,174,0,0,3,3,0,17,15,63,429,398,186,121,102,20,158,1527,0,0,0,0,0,0,3,13,56,48,28,22,23,8,38,239,0,0,0,3,0,22,63,102,369,175,50,145,29,13,108,1081,0,0,0,3,7,19,10,23,39,25,14,7,3,0,17,168,3,0,0,3,0,4,4,8,41,13,6,18,0,0,19,121,0,0,0,0,0,0,4,3,18,15,3,6,8,0,14,73,5,12,5,8,31,55,12,23,51,25,16,7,0,0,41,283,0,0,0,0,0,4,4,3,3,3,0,3,0,0,434,452,15,17,11,19,41,151,127,252,1127,902,514,467,288,72,963,4957,0,0,0,3,0,41,49,51,124,63,15,23,3,4,54,419,0,3,19,50,0,104,69,50,60,14,3,3,0,0,41,412,0,4,0,3,0,9,4,5,13,0,0,0,0,0,19,51
50403,110,56,25,19,16,8,25,346,3,4,3,4,9,36,68,162,1128,827,390,211,173,32,245,3294,0,0,0,0,3,9,15,34,150,133,76,39,26,9,65,553,4,11,7,15,6,136,228,396,1097,376,107,209,48,18,206,2874,0,4,5,17,24,76,46,60,126,32,14,16,9,0,59,492,0,0,6,3,5,19,21,46,88,29,9,21,0,0,39,279,0,0,0,0,0,0,3,8,40,18,26,10,11,0,37,162,16,23,21,22,100,134,63,94,121,51,16,17,3,7,114,781,0,0,0,0,3,3,13,9,16,7,4,4,0,0,880,937,39,43,52,74,163,450,487,866,3326,2049,1084,766,455,123,1908,11868,6,3,6,23,3,111,149,139,340,128,48,24,15,0,130,1124,0,4,35,140,10,299,135,102,118,29,4,10,0,0,70,954,3,0,3,16,0,24,13,16,19,8,3,3,0,0,15,126
50501,224,157,90,40,37,12,74,733,13,5,4,4,0,45,73,168,1667,1775,1230,818,792,185,631,7401,3,3,0,4,0,7,23,29,198,200,182,140,120,26,138,1079,7,8,7,12,11,87,218,356,1449,739,219,874,192,50,365,4606,0,8,12,16,19,86,61,76,193,99,34,44,25,3,63,746,0,0,6,3,0,12,14,30,105,52,15,41,11,0,50,349,0,0,0,0,0,0,3,6,41,56,43,32,31,12,59,291,32,13,17,20,58,86,60,87,180,93,35,33,15,9,106,837,0,0,0,3,0,4,4,3,27,11,5,13,3,3,1732,1810,64,49,50,65,96,381,496,813,4470,3875,2760,2751,1854,558,3754,22023,3,0,6,21,0,100,179,238,654,291,128,103,30,4,273,2023,0,9,47,151,14,402,257,182,251,68,27,9,3,0,155,1567,0,0,3,18,0,37,17,14,43,17,14,9,0,0,28,204
50502,152,115,68,36,36,14,58,622,3,5,4,3,11,60,59,166,1087,1121,692,561,601,150,363,4884,0,3,0,0,4,12,12,25,126,128,116,96,98,26,80,723,5,9,5,21,13,132,270,351,1039,497,170,620,181,59,335,3704,3,0,11,31,29,129,73,85,159,76,43,42,21,6,83,797,3,0,0,4,4,27,28,33,79,43,18,40,5,3,57,342,3,0,0,0,0,11,0,9,46,36,36,27,23,6,44,234,26,41,28,41,182,209,100,174,300,151,61,29,21,10,234,1610,0,0,0,3,3,8,6,8,16,20,4,7,6,0,1158,1244,60,71,66,119,249,644,595,930,3388,2589,1696,1901,1412,490,2728,16932,5,8,8,24,0,117,214,231,587,263,103,86,28,6,222,1904,4,17,47,172,26,435,245,179,243,55,18,19,3,0,159,1618,0,0,8,22,0,36,28,23,41,18,10,7,0,0,37,231
