STE_NAME16	Year	LanguageSpoken	Sex	persons
New South Wales	2006		F	180806
New South Wales	2006		M	207143
New South Wales	2006	(Other)	F	94502
New South Wales	2006	(Other)	M	93640
New South Wales	2006	Afrikaans	F	1837
New South Wales	2006	Afrikaans	M	1761
New South Wales	2006	Arabic	F	80843
New South Wales	2006	Arabic	M	84142
New South Wales	2006	Australian_Indigenous_Languages	F	967
New South Wales	2006	Australian_Indigenous_Languages	M	977
New South Wales	2006	Chinese_languages_Bengali	F	5407
New South Wales	2006	Chinese_languages_Bengali	M	7586
New South Wales	2006	Chinese_languages_Cantonese	F	68565
New South Wales	2006	Chinese_languages_Cantonese	M	61039
New South Wales	2006	Chinese_languages_Mandarin	F	53564
New South Wales	2006	Chinese_languages_Mandarin	M	47029
New South Wales	2006	Chinese_languages_Other	F	7145
New South Wales	2006	Chinese_languages_Other	M	6228
New South Wales	2006	Croatian	F	11879
New South Wales	2006	Croatian	M	11727
New South Wales	2006	Dutch	F	4750
New South Wales	2006	Dutch	M	3963
New South Wales	2006	English	F	2462813
New South Wales	2006	English	M	2383863
New South Wales	2006	Filipino	F	10697
New South Wales	2006	Filipino	M	7566
New South Wales	2006	French	F	7987
New South Wales	2006	French	M	7202
New South Wales	2006	German	F	12002
New South Wales	2006	German	M	10106
New South Wales	2006	Greek	F	43878
New South Wales	2006	Greek	M	42278
New South Wales	2006	Hindi	F	18826
New South Wales	2006	Hindi	M	19323
New South Wales	2006	Indonesian	F	10158
New South Wales	2006	Indonesian	M	8902
New South Wales	2006	Italian	F	44595
New South Wales	2006	Italian	M	42703
New South Wales	2006	Japanese	F	7385
New South Wales	2006	Japanese	M	5139
New South Wales	2006	Korean	F	19344
New South Wales	2006	Korean	M	17342
New South Wales	2006	Macedonian	F	14381
New South Wales	2006	Macedonian	M	14564
New South Wales	2006	Persian_includes_Dari	F	5368
New South Wales	2006	Persian_includes_Dari	M	5566
New South Wales	2006	Polish	F	8577
New South Wales	2006	Polish	M	6919
New South Wales	2006	Punjabi	F	4647
New South Wales	2006	Punjabi	M	5727
New South Wales	2006	Russian	F	7946
New South Wales	2006	Russian	M	6110
New South Wales	2006	Samoan	F	6629
New South Wales	2006	Samoan	M	6278
New South Wales	2006	Serbian	F	10884
New South Wales	2006	Serbian	M	10730
New South Wales	2006	Sinhalese	F	3351
New South Wales	2006	Sinhalese	M	3376
New South Wales	2006	Spanish	F	26144
New South Wales	2006	Spanish	M	23418
New South Wales	2006	Tagalog	F	16983
New South Wales	2006	Tagalog	M	12235
New South Wales	2006	Tamil	F	7821
New South Wales	2006	Tamil	M	7921
New South Wales	2006	Thai	F	6367
New South Wales	2006	Thai	M	3920
New South Wales	2006	Turkish	F	10171
New South Wales	2006	Turkish	M	10421
New South Wales	2006	Urdu	F	4827
New South Wales	2006	Urdu	M	5713
New South Wales	2006	Vietnamese	F	38694
New South Wales	2006	Vietnamese	M	35893
New South Wales	2011		F	162158
New South Wales	2011		M	187825
New South Wales	2011	(Other)	F	119915
New South Wales	2011	(Other)	M	119782
New South Wales	2011	Afrikaans	F	3137
New South Wales	2011	Afrikaans	M	3092
New South Wales	2011	Arabic	F	90595
New South Wales	2011	Arabic	M	93661
New South Wales	2011	Australian_Indigenous_Languages	F	661
New South Wales	2011	Australian_Indigenous_Languages	M	640
New South Wales	2011	Chinese_languages_Bengali	F	9448
New South Wales	2011	Chinese_languages_Bengali	M	12035
New South Wales	2011	Chinese_languages_Cantonese	F	72451
New South Wales	2011	Chinese_languages_Cantonese	M	63921
New South Wales	2011	Chinese_languages_Mandarin	F	75690
New South Wales	2011	Chinese_languages_Mandarin	M	64134
New South Wales	2011	Chinese_languages_Other	F	10156
New South Wales	2011	Chinese_languages_Other	M	9122
New South Wales	2011	Croatian	F	11719
New South Wales	2011	Croatian	M	11165
New South Wales	2011	Dutch	F	5113
New South Wales	2011	Dutch	M	4175
New South Wales	2011	English	F	2543331
New South Wales	2011	English	M	2470013
New South Wales	2011	Filipino	F	12448
New South Wales	2011	Filipino	M	8662
New South Wales	2011	French	F	9915
New South Wales	2011	French	M	9098
New South Wales	2011	German	F	12663
New South Wales	2011	German	M	10761
New South Wales	2011	Greek	F	44314
New South Wales	2011	Greek	M	42288
New South Wales	2011	Hindi	F	26251
New South Wales	2011	Hindi	M	26533
New South Wales	2011	Indonesian	F	13073
New South Wales	2011	Indonesian	M	11711
New South Wales	2011	Italian	F	42627
New South Wales	2011	Italian	M	40550
New South Wales	2011	Japanese	F	8552
New South Wales	2011	Japanese	M	5817
New South Wales	2011	Korean	F	24975
New South Wales	2011	Korean	M	22443
New South Wales	2011	Macedonian	F	14709
New South Wales	2011	Macedonian	M	14744
New South Wales	2011	Persian_includes_Dari	F	7216
New South Wales	2011	Persian_includes_Dari	M	7494
New South Wales	2011	Polish	F	8338
New South Wales	2011	Polish	M	6522
New South Wales	2011	Punjabi	F	9389
New South Wales	2011	Punjabi	M	12148
New South Wales	2011	Russian	F	9412
New South Wales	2011	Russian	M	7058
New South Wales	2011	Samoan	F	7730
New South Wales	2011	Samoan	M	7187
New South Wales	2011	Serbian	F	11347
New South Wales	2011	Serbian	M	10889
New South Wales	2011	Sinhalese	F	4667
New South Wales	2011	Sinhalese	M	4719
New South Wales	2011	Spanish	F	29413
New South Wales	2011	Spanish	M	26217
New South Wales	2011	Tagalog	F	21625
New South Wales	2011	Tagalog	M	15494
New South Wales	2011	Tamil	F	10636
New South Wales	2011	Tamil	M	10894
New South Wales	2011	Thai	F	10000
New South Wales	2011	Thai	M	5714
New South Wales	2011	Turkish	F	11065
New South Wales	2011	Turkish	M	11206
New South Wales	2011	Urdu	F	8133
New South Wales	2011	Urdu	M	9606
New South Wales	2011	Vietnamese	F	45932
New South Wales	2011	Vietnamese	M	41569
New South Wales	2016		F	229996
New South Wales	2016		M	241577
New South Wales	2016	(Other)	F	160500
New South Wales	2016	(Other)	M	162191
New South Wales	2016	Afrikaans	F	3911
New South Wales	2016	Afrikaans	M	3823
New South Wales	2016	Arabic	F	98828
New South Wales	2016	Arabic	M	101993
New South Wales	2016	Australian_Indigenous_Languages	F	1004
New South Wales	2016	Australian_Indigenous_Languages	M	921
New South Wales	2016	Chinese_languages_Bengali	F	14496
New South Wales	2016	Chinese_languages_Bengali	M	17195
New South Wales	2016	Chinese_languages_Cantonese	F	76188
New South Wales	2016	Chinese_languages_Cantonese	M	67153
New South Wales	2016	Chinese_languages_Mandarin	F	130044
New South Wales	2016	Chinese_languages_Mandarin	M	109905
New South Wales	2016	Chinese_languages_Other	F	9638
New South Wales	2016	Chinese_languages_Other	M	8525
New South Wales	2016	Croatian	F	10940
New South Wales	2016	Croatian	M	10215
New South Wales	2016	Dutch	F	4727
New South Wales	2016	Dutch	M	3960
New South Wales	2016	English	F	2590527
New South Wales	2016	English	M	2536108
New South Wales	2016	Filipino	F	14166
New South Wales	2016	Filipino	M	10040
New South Wales	2016	French	F	12288
New South Wales	2016	French	M	11454
New South Wales	2016	German	F	12483
New South Wales	2016	German	M	10551
New South Wales	2016	Greek	F	42321
New South Wales	2016	Greek	M	39366
New South Wales	2016	Hindi	F	33344
New South Wales	2016	Hindi	M	33693
New South Wales	2016	Indonesian	F	15966
New South Wales	2016	Indonesian	M	14071
New South Wales	2016	Italian	F	38960
New South Wales	2016	Italian	M	36730
New South Wales	2016	Japanese	F	10277
New South Wales	2016	Japanese	M	7046
New South Wales	2016	Korean	F	31297
New South Wales	2016	Korean	M	28618
New South Wales	2016	Macedonian	F	14174
New South Wales	2016	Macedonian	M	13972
New South Wales	2016	Persian_includes_Dari	F	10386
New South Wales	2016	Persian_includes_Dari	M	11662
New South Wales	2016	Polish	F	7930
New South Wales	2016	Polish	M	6199
New South Wales	2016	Punjabi	F	15157
New South Wales	2016	Punjabi	M	18273
New South Wales	2016	Russian	F	10776
New South Wales	2016	Russian	M	7990
New South Wales	2016	Samoan	F	8616
New South Wales	2016	Samoan	M	7932
New South Wales	2016	Serbian	F	11121
New South Wales	2016	Serbian	M	10365
New South Wales	2016	Sinhalese	F	5653
New South Wales	2016	Sinhalese	M	5580
New South Wales	2016	Spanish	F	33558
New South Wales	2016	Spanish	M	29967
New South Wales	2016	Tagalog	F	26585
New South Wales	2016	Tagalog	M	18548
New South Wales	2016	Tamil	F	13937
New South Wales	2016	Tamil	M	15746
New South Wales	2016	Thai	F	15932
New South Wales	2016	Thai	M	8905
New South Wales	2016	Turkish	F	10754
New South Wales	2016	Turkish	M	10873
New South Wales	2016	Urdu	F	12891
New South Wales	2016	Urdu	M	16829
New South Wales	2016	Vietnamese	F	54847
New South Wales	2016	Vietnamese	M	48048
Victoria	2006		F	122161
Victoria	2006		M	134538
Victoria	2006	(Other)	F	79473
Victoria	2006	(Other)	M	78411
Victoria	2006	Afrikaans	F	1276
Victoria	2006	Afrikaans	M	1264
Victoria	2006	Arabic	F	27441
Victoria	2006	Arabic	M	28493
Victoria	2006	Australian_Indigenous_Languages	F	567
Victoria	2006	Australian_Indigenous_Languages	M	573
Victoria	2006	Chinese_languages_Bengali	F	1674
Victoria	2006	Chinese_languages_Bengali	M	2262
Victoria	2006	Chinese_languages_Cantonese	F	35163
Victoria	2006	Chinese_languages_Cantonese	M	31690
Victoria	2006	Chinese_languages_Mandarin	F	34237
Victoria	2006	Chinese_languages_Mandarin	M	30139
Victoria	2006	Chinese_languages_Other	F	7078
Victoria	2006	Chinese_languages_Other	M	6437
Victoria	2006	Croatian	F	11778
Victoria	2006	Croatian	M	11184
Victoria	2006	Dutch	F	5302
Victoria	2006	Dutch	M	4257
Victoria	2006	English	F	1872334
Victoria	2006	English	M	1795947
Victoria	2006	Filipino	F	6391
Victoria	2006	Filipino	M	4267
Victoria	2006	French	F	6280
Victoria	2006	French	M	5589
Victoria	2006	German	F	10671
Victoria	2006	German	M	8938
Victoria	2006	Greek	F	59914
Victoria	2006	Greek	M	57959
Victoria	2006	Hindi	F	8170
Victoria	2006	Hindi	M	10010
Victoria	2006	Indonesian	F	5469
Victoria	2006	Indonesian	M	4978
Victoria	2006	Italian	F	69154
Victoria	2006	Italian	M	64172
Victoria	2006	Japanese	F	3839
Victoria	2006	Japanese	M	2698
Victoria	2006	Korean	F	3240
Victoria	2006	Korean	M	2737
Victoria	2006	Macedonian	F	15386
Victoria	2006	Macedonian	M	15390
Victoria	2006	Persian_includes_Dari	F	2339
Victoria	2006	Persian_includes_Dari	M	2463
Victoria	2006	Polish	F	9942
Victoria	2006	Polish	M	7847
Victoria	2006	Punjabi	F	3069
Victoria	2006	Punjabi	M	5138
Victoria	2006	Russian	F	7881
Victoria	2006	Russian	M	6454
Victoria	2006	Samoan	F	2903
Victoria	2006	Samoan	M	2709
Victoria	2006	Serbian	F	8483
Victoria	2006	Serbian	M	8387
Victoria	2006	Sinhalese	F	8139
Victoria	2006	Sinhalese	M	8778
Victoria	2006	Spanish	F	12722
Victoria	2006	Spanish	M	11782
Victoria	2006	Tagalog	F	6652
Victoria	2006	Tagalog	M	4630
Victoria	2006	Tamil	F	5370
Victoria	2006	Tamil	M	5725
Victoria	2006	Thai	F	3130
Victoria	2006	Thai	M	1874
Victoria	2006	Turkish	F	14870
Victoria	2006	Turkish	M	14875
Victoria	2006	Urdu	F	2120
Victoria	2006	Urdu	M	3037
Victoria	2006	Vietnamese	F	37389
Victoria	2006	Vietnamese	M	34778
Victoria	2011		F	114427
Victoria	2011		M	129314
Victoria	2011	(Other)	F	106341
Victoria	2011	(Other)	M	106438
Victoria	2011	Afrikaans	F	2283
Victoria	2011	Afrikaans	M	2154
Victoria	2011	Arabic	F	33534
Victoria	2011	Arabic	M	34902
Victoria	2011	Australian_Indigenous_Languages	F	239
Victoria	2011	Australian_Indigenous_Languages	M	241
Victoria	2011	Chinese_languages_Bengali	F	3154
Victoria	2011	Chinese_languages_Bengali	M	3750
Victoria	2011	Chinese_languages_Cantonese	F	38641
Victoria	2011	Chinese_languages_Cantonese	M	34260
Victoria	2011	Chinese_languages_Mandarin	F	56269
Victoria	2011	Chinese_languages_Mandarin	M	47475
Victoria	2011	Chinese_languages_Other	F	9726
Victoria	2011	Chinese_languages_Other	M	8752
Victoria	2011	Croatian	F	11532
Victoria	2011	Croatian	M	10631
Victoria	2011	Dutch	F	5264
Victoria	2011	Dutch	M	4251
Victoria	2011	English	F	1972464
Victoria	2011	English	M	1902396
Victoria	2011	Filipino	F	8524
Victoria	2011	Filipino	M	6001
Victoria	2011	French	F	8563
Victoria	2011	French	M	7723
Victoria	2011	German	F	10972
Victoria	2011	German	M	9112
Victoria	2011	Greek	F	59857
Victoria	2011	Greek	M	56947
Victoria	2011	Hindi	F	14996
Victoria	2011	Hindi	M	17710
Victoria	2011	Indonesian	F	7314
Victoria	2011	Indonesian	M	6565
Victoria	2011	Italian	F	65528
Victoria	2011	Italian	M	59330
Victoria	2011	Japanese	F	4957
Victoria	2011	Japanese	M	3591
Victoria	2011	Korean	F	5538
Victoria	2011	Korean	M	4793
Victoria	2011	Macedonian	F	15599
Victoria	2011	Macedonian	M	15345
Victoria	2011	Persian_includes_Dari	F	3911
Victoria	2011	Persian_includes_Dari	M	4145
Victoria	2011	Polish	F	9307
Victoria	2011	Polish	M	7170
Victoria	2011	Punjabi	F	12214
Victoria	2011	Punjabi	M	18851
Victoria	2011	Russian	F	9127
Victoria	2011	Russian	M	7381
Victoria	2011	Samoan	F	3859
Victoria	2011	Samoan	M	3722
Victoria	2011	Serbian	F	8878
Victoria	2011	Serbian	M	8706
Victoria	2011	Sinhalese	F	13630
Victoria	2011	Sinhalese	M	14530
Victoria	2011	Spanish	F	15146
Victoria	2011	Spanish	M	13867
Victoria	2011	Tagalog	F	9638
Victoria	2011	Tagalog	M	6901
Victoria	2011	Tamil	F	8413
Victoria	2011	Tamil	M	9037
Victoria	2011	Thai	F	4947
Victoria	2011	Thai	M	2690
Victoria	2011	Turkish	F	16557
Victoria	2011	Turkish	M	16340
Victoria	2011	Urdu	F	4614
Victoria	2011	Urdu	M	6447
Victoria	2011	Vietnamese	F	45452
Victoria	2011	Vietnamese	M	41142
Victoria	2016		F	178995
Victoria	2016		M	181975
Victoria	2016	(Other)	F	145725
Victoria	2016	(Other)	M	147933
Victoria	2016	Afrikaans	F	2795
Victoria	2016	Afrikaans	M	2763
Victoria	2016	Arabic	F	39320
Victoria	2016	Arabic	M	40267
Victoria	2016	Australian_Indigenous_Languages	F	282
Victoria	2016	Australian_Indigenous_Languages	M	247
Victoria	2016	Chinese_languages_Bengali	F	5208
Victoria	2016	Chinese_languages_Bengali	M	5791
Victoria	2016	Chinese_languages_Cantonese	F	41459
Victoria	2016	Chinese_languages_Cantonese	M	36622
Victoria	2016	Chinese_languages_Mandarin	F	105226
Victoria	2016	Chinese_languages_Mandarin	M	86562
Victoria	2016	Chinese_languages_Other	F	10191
Victoria	2016	Chinese_languages_Other	M	9140
Victoria	2016	Croatian	F	10776
Victoria	2016	Croatian	M	9728
Victoria	2016	Dutch	F	4770
Victoria	2016	Dutch	M	3831
Victoria	2016	English	F	2045460
Victoria	2016	English	M	1981356
Victoria	2016	Filipino	F	10450
Victoria	2016	Filipino	M	7332
Victoria	2016	French	F	10214
Victoria	2016	French	M	9101
Victoria	2016	German	F	10616
Victoria	2016	German	M	9103
Victoria	2016	Greek	F	57434
Victoria	2016	Greek	M	53275
Victoria	2016	Hindi	F	24348
Victoria	2016	Hindi	M	26892
Victoria	2016	Indonesian	F	9108
Victoria	2016	Indonesian	M	7673
Victoria	2016	Italian	F	59798
Victoria	2016	Italian	M	52468
Victoria	2016	Japanese	F	6704
Victoria	2016	Japanese	M	4777
Victoria	2016	Korean	F	8206
Victoria	2016	Korean	M	7315
Victoria	2016	Macedonian	F	15017
Victoria	2016	Macedonian	M	14473
Victoria	2016	Persian_includes_Dari	F	7644
Victoria	2016	Persian_includes_Dari	M	8785
Victoria	2016	Polish	F	8670
Victoria	2016	Polish	M	6506
Victoria	2016	Punjabi	F	24645
Victoria	2016	Punjabi	M	31523
Victoria	2016	Russian	F	9890
Victoria	2016	Russian	M	7793
Victoria	2016	Samoan	F	5982
Victoria	2016	Samoan	M	5630
Victoria	2016	Serbian	F	8739
Victoria	2016	Serbian	M	8322
Victoria	2016	Sinhalese	F	18354
Victoria	2016	Sinhalese	M	19064
Victoria	2016	Spanish	F	18504
Victoria	2016	Spanish	M	16990
Victoria	2016	Tagalog	F	13498
Victoria	2016	Tagalog	M	9558
Victoria	2016	Tamil	F	11865
Victoria	2016	Tamil	M	13797
Victoria	2016	Thai	F	7693
Victoria	2016	Thai	M	3979
Victoria	2016	Turkish	F	15963
Victoria	2016	Turkish	M	15865
Victoria	2016	Urdu	F	9635
Victoria	2016	Urdu	M	13569
Victoria	2016	Vietnamese	F	55364
Victoria	2016	Vietnamese	M	48065
Queensland	2006		F	104685
Queensland	2006		M	125071
Queensland	2006	(Other)	F	29176
Queensland	2006	(Other)	M	28719
Queensland	2006	Afrikaans	F	2431
Queensland	2006	Afrikaans	M	2446
Queensland	2006	Arabic	F	3243
Queensland	2006	Arabic	M	4040
Queensland	2006	Australian_Indigenous_Languages	F	6107
Queensland	2006	Australian_Indigenous_Languages	M	5899
Queensland	2006	Chinese_languages_Bengali	F	500
Queensland	2006	Chinese_languages_Bengali	M	633
Queensland	2006	Chinese_languages_Cantonese	F	10265
Queensland	2006	Chinese_languages_Cantonese	M	9353
Queensland	2006	Chinese_languages_Mandarin	F	12982
Queensland	2006	Chinese_languages_Mandarin	M	11466
Queensland	2006	Chinese_languages_Other	F	1342
Queensland	2006	Chinese_languages_Other	M	1175
Queensland	2006	Croatian	F	2154
Queensland	2006	Croatian	M	2198
Queensland	2006	Dutch	F	4184
Queensland	2006	Dutch	M	3520
Queensland	2006	English	F	1705439
Queensland	2006	English	M	1666250
Queensland	2006	Filipino	F	3536
Queensland	2006	Filipino	M	1483
Queensland	2006	French	F	3891
Queensland	2006	French	M	3634
Queensland	2006	German	F	7782
Queensland	2006	German	M	6960
Queensland	2006	Greek	F	5605
Queensland	2006	Greek	M	5393
Queensland	2006	Hindi	F	3983
Queensland	2006	Hindi	M	3968
Queensland	2006	Indonesian	F	1828
Queensland	2006	Indonesian	M	1414
Queensland	2006	Italian	F	11120
Queensland	2006	Italian	M	10909
Queensland	2006	Japanese	F	6019
Queensland	2006	Japanese	M	4198
Queensland	2006	Korean	F	3957
Queensland	2006	Korean	M	3416
Queensland	2006	Macedonian	F	579
Queensland	2006	Macedonian	M	562
Queensland	2006	Persian_includes_Dari	F	941
Queensland	2006	Persian_includes_Dari	M	959
Queensland	2006	Polish	F	2810
Queensland	2006	Polish	M	2191
Queensland	2006	Punjabi	F	976
Queensland	2006	Punjabi	M	1100
Queensland	2006	Russian	F	1985
Queensland	2006	Russian	M	1360
Queensland	2006	Samoan	F	4855
Queensland	2006	Samoan	M	4514
Queensland	2006	Serbian	F	2018
Queensland	2006	Serbian	M	2017
Queensland	2006	Sinhalese	F	1088
Queensland	2006	Sinhalese	M	1166
Queensland	2006	Spanish	F	5868
Queensland	2006	Spanish	M	5432
Queensland	2006	Tagalog	F	4731
Queensland	2006	Tagalog	M	2025
Queensland	2006	Tamil	F	800
Queensland	2006	Tamil	M	878
Queensland	2006	Thai	F	2232
Queensland	2006	Thai	M	1089
Queensland	2006	Turkish	F	769
Queensland	2006	Turkish	M	813
Queensland	2006	Urdu	F	573
Queensland	2006	Urdu	M	692
Queensland	2006	Vietnamese	F	8708
Queensland	2006	Vietnamese	M	8432
Queensland	2011		F	103865
Queensland	2011		M	129074
Queensland	2011	(Other)	F	46047
Queensland	2011	(Other)	M	45397
Queensland	2011	Afrikaans	F	5077
Queensland	2011	Afrikaans	M	5138
Queensland	2011	Arabic	F	5123
Queensland	2011	Arabic	M	6301
Queensland	2011	Australian_Indigenous_Languages	F	6218
Queensland	2011	Australian_Indigenous_Languages	M	5929
Queensland	2011	Chinese_languages_Bengali	F	1057
Queensland	2011	Chinese_languages_Bengali	M	1166
Queensland	2011	Chinese_languages_Cantonese	F	11855
Queensland	2011	Chinese_languages_Cantonese	M	10395
Queensland	2011	Chinese_languages_Mandarin	F	21002
Queensland	2011	Chinese_languages_Mandarin	M	17116
Queensland	2011	Chinese_languages_Other	F	2279
Queensland	2011	Chinese_languages_Other	M	2066
Queensland	2011	Croatian	F	2245
Queensland	2011	Croatian	M	2158
Queensland	2011	Dutch	F	4277
Queensland	2011	Dutch	M	3568
Queensland	2011	English	F	1858888
Queensland	2011	English	M	1817073
Queensland	2011	Filipino	F	5579
Queensland	2011	Filipino	M	3111
Queensland	2011	French	F	5083
Queensland	2011	French	M	4803
Queensland	2011	German	F	8659
Queensland	2011	German	M	7689
Queensland	2011	Greek	F	5801
Queensland	2011	Greek	M	5602
Queensland	2011	Hindi	F	6443
Queensland	2011	Hindi	M	6742
Queensland	2011	Indonesian	F	2433
Queensland	2011	Indonesian	M	1991
Queensland	2011	Italian	F	10941
Queensland	2011	Italian	M	10774
Queensland	2011	Japanese	F	7780
Queensland	2011	Japanese	M	5304
Queensland	2011	Korean	F	6652
Queensland	2011	Korean	M	6087
Queensland	2011	Macedonian	F	611
Queensland	2011	Macedonian	M	580
Queensland	2011	Persian_includes_Dari	F	1753
Queensland	2011	Persian_includes_Dari	M	1961
Queensland	2011	Polish	F	2838
Queensland	2011	Polish	M	2271
Queensland	2011	Punjabi	F	3184
Queensland	2011	Punjabi	M	4727
Queensland	2011	Russian	F	2880
Queensland	2011	Russian	M	1937
Queensland	2011	Samoan	F	6529
Queensland	2011	Samoan	M	6284
Queensland	2011	Serbian	F	2317
Queensland	2011	Serbian	M	2326
Queensland	2011	Sinhalese	F	2081
Queensland	2011	Sinhalese	M	2202
Queensland	2011	Spanish	F	8094
Queensland	2011	Spanish	M	7509
Queensland	2011	Tagalog	F	7977
Queensland	2011	Tagalog	M	4436
Queensland	2011	Tamil	F	1672
Queensland	2011	Tamil	M	1807
Queensland	2011	Thai	F	3750
Queensland	2011	Thai	M	1760
Queensland	2011	Turkish	F	908
Queensland	2011	Turkish	M	986
Queensland	2011	Urdu	F	1212
Queensland	2011	Urdu	M	1505
Queensland	2011	Vietnamese	F	11416
Queensland	2011	Vietnamese	M	10436
Queensland	2016		F	155501
Queensland	2016		M	169365
Queensland	2016	(Other)	F	64353
Queensland	2016	(Other)	M	62190
Queensland	2016	Afrikaans	F	6343
Queensland	2016	Afrikaans	M	6184
Queensland	2016	Arabic	F	6347
Queensland	2016	Arabic	M	7294
Queensland	2016	Australian_Indigenous_Languages	F	6909
Queensland	2016	Australian_Indigenous_Languages	M	6569
Queensland	2016	Chinese_languages_Bengali	F	1755
Queensland	2016	Chinese_languages_Bengali	M	1932
Queensland	2016	Chinese_languages_Cantonese	F	13299
Queensland	2016	Chinese_languages_Cantonese	M	11603
Queensland	2016	Chinese_languages_Mandarin	F	38552
Queensland	2016	Chinese_languages_Mandarin	M	30925
Queensland	2016	Chinese_languages_Other	F	2303
Queensland	2016	Chinese_languages_Other	M	1958
Queensland	2016	Croatian	F	2099
Queensland	2016	Croatian	M	1914
Queensland	2016	Dutch	F	3890
Queensland	2016	Dutch	M	3262
Queensland	2016	English	F	1931413
Queensland	2016	English	M	1889220
Queensland	2016	Filipino	F	7167
Queensland	2016	Filipino	M	4197
Queensland	2016	French	F	6391
Queensland	2016	French	M	5598
Queensland	2016	German	F	8858
Queensland	2016	German	M	7628
Queensland	2016	Greek	F	5416
Queensland	2016	Greek	M	5117
Queensland	2016	Hindi	F	8998
Queensland	2016	Hindi	M	9165
Queensland	2016	Indonesian	F	3240
Queensland	2016	Indonesian	M	2309
Queensland	2016	Italian	F	10144
Queensland	2016	Italian	M	9860
Queensland	2016	Japanese	F	10010
Queensland	2016	Japanese	M	6867
Queensland	2016	Korean	F	10082
Queensland	2016	Korean	M	9541
Queensland	2016	Macedonian	F	665
Queensland	2016	Macedonian	M	595
Queensland	2016	Persian_includes_Dari	F	3191
Queensland	2016	Persian_includes_Dari	M	3517
Queensland	2016	Polish	F	2935
Queensland	2016	Polish	M	2287
Queensland	2016	Punjabi	F	7903
Queensland	2016	Punjabi	M	10088
Queensland	2016	Russian	F	3587
Queensland	2016	Russian	M	2419
Queensland	2016	Samoan	F	7618
Queensland	2016	Samoan	M	7345
Queensland	2016	Serbian	F	2409
Queensland	2016	Serbian	M	2353
Queensland	2016	Sinhalese	F	2950
Queensland	2016	Sinhalese	M	2954
Queensland	2016	Spanish	F	10990
Queensland	2016	Spanish	M	10019
Queensland	2016	Tagalog	F	10905
Queensland	2016	Tagalog	M	6096
Queensland	2016	Tamil	F	2564
Queensland	2016	Tamil	M	2951
Queensland	2016	Thai	F	5660
Queensland	2016	Thai	M	2472
Queensland	2016	Turkish	F	927
Queensland	2016	Turkish	M	1128
Queensland	2016	Urdu	F	2195
Queensland	2016	Urdu	M	2760
Queensland	2016	Vietnamese	F	13734
Queensland	2016	Vietnamese	M	12188
South Australia	2006		F	31132
South Australia	2006		M	35916
South Australia	2006	(Other)	F	14656
South Australia	2006	(Other)	M	14615
South Australia	2006	Afrikaans	F	533
South Australia	2006	Afrikaans	M	542
South Australia	2006	Arabic	F	2522
South Australia	2006	Arabic	M	2901
South Australia	2006	Australian_Indigenous_Languages	F	1695
South Australia	2006	Australian_Indigenous_Languages	M	1536
South Australia	2006	Chinese_languages_Bengali	F	184
South Australia	2006	Chinese_languages_Bengali	M	251
South Australia	2006	Chinese_languages_Cantonese	F	4123
South Australia	2006	Chinese_languages_Cantonese	M	3801
South Australia	2006	Chinese_languages_Mandarin	F	4806
South Australia	2006	Chinese_languages_Mandarin	M	4148
South Australia	2006	Chinese_languages_Other	F	794
South Australia	2006	Chinese_languages_Other	M	726
South Australia	2006	Croatian	F	1898
South Australia	2006	Croatian	M	1852
South Australia	2006	Dutch	F	1791
South Australia	2006	Dutch	M	1360
South Australia	2006	English	F	642772
South Australia	2006	English	M	620009
South Australia	2006	Filipino	F	1151
South Australia	2006	Filipino	M	597
South Australia	2006	French	F	964
South Australia	2006	French	M	823
South Australia	2006	German	F	4464
South Australia	2006	German	M	3492
South Australia	2006	Greek	F	13005
South Australia	2006	Greek	M	12893
South Australia	2006	Hindi	F	825
South Australia	2006	Hindi	M	1119
South Australia	2006	Indonesian	F	592
South Australia	2006	Indonesian	M	489
South Australia	2006	Italian	F	18421
South Australia	2006	Italian	M	17397
South Australia	2006	Japanese	F	830
South Australia	2006	Japanese	M	554
South Australia	2006	Korean	F	815
South Australia	2006	Korean	M	679
South Australia	2006	Macedonian	F	347
South Australia	2006	Macedonian	M	354
South Australia	2006	Persian_includes_Dari	F	927
South Australia	2006	Persian_includes_Dari	M	1001
South Australia	2006	Polish	F	3745
South Australia	2006	Polish	M	3170
South Australia	2006	Punjabi	F	472
South Australia	2006	Punjabi	M	613
South Australia	2006	Russian	F	1495
South Australia	2006	Russian	M	1174
South Australia	2006	Samoan	F	36
South Australia	2006	Samoan	M	51
South Australia	2006	Serbian	F	2151
South Australia	2006	Serbian	M	2124
South Australia	2006	Sinhalese	F	307
South Australia	2006	Sinhalese	M	380
South Australia	2006	Spanish	F	1820
South Australia	2006	Spanish	M	1622
South Australia	2006	Tagalog	F	1281
South Australia	2006	Tagalog	M	719
South Australia	2006	Tamil	F	459
South Australia	2006	Tamil	M	597
South Australia	2006	Thai	F	558
South Australia	2006	Thai	M	295
South Australia	2006	Turkish	F	303
South Australia	2006	Turkish	M	304
South Australia	2006	Urdu	F	261
South Australia	2006	Urdu	M	361
South Australia	2006	Vietnamese	F	7014
South Australia	2006	Vietnamese	M	6749
South Australia	2011		F	29365
South Australia	2011		M	34590
South Australia	2011	(Other)	F	22413
South Australia	2011	(Other)	M	22592
South Australia	2011	Afrikaans	F	1043
South Australia	2011	Afrikaans	M	1035
