STE_NAME16	Year	Age.min	persons
Western Australia	2006	78	9037
Western Australia	2006	79	8542
Western Australia	2011		72521
Western Australia	2011	0	29415
Western Australia	2011	1	30428
Western Australia	2011	2	29894
Western Australia	2011	3	30551
Western Australia	2011	4	30974
Western Australia	2011	5	30017
Western Australia	2011	6	28646
Western Australia	2011	7	28288
Western Australia	2011	8	27993
Western Australia	2011	9	27821
Western Australia	2011	10	28695
Western Australia	2011	11	28842
Western Australia	2011	12	29878
Western Australia	2011	13	29286
Western Australia	2011	14	29333
Western Australia	2011	15	29736
Western Australia	2011	16	29962
Western Australia	2011	17	29718
Western Australia	2011	18	29291
Western Australia	2011	19	29508
Western Australia	2011	20	30730
Western Australia	2011	21	31511
Western Australia	2011	22	31983
Western Australia	2011	23	32006
Western Australia	2011	24	32776
Western Australia	2011	25	33621
Western Australia	2011	26	34032
Western Australia	2011	27	33651
Western Australia	2011	28	33831
Western Australia	2011	29	32810
Western Australia	2011	30	32571
Western Australia	2011	31	31530
Western Australia	2011	32	31231
Western Australia	2011	33	30592
Western Australia	2011	34	30225
Western Australia	2011	35	31107
Western Australia	2011	36	31310
Western Australia	2011	37	31607
Western Australia	2011	38	32676
Western Australia	2011	39	34819
Western Australia	2011	40	35702
Western Australia	2011	41	33703
Western Australia	2011	42	33550
Western Australia	2011	43	32185
Western Australia	2011	44	31599
Western Australia	2011	45	31429
Western Australia	2011	46	31656
Western Australia	2011	47	32207
Western Australia	2011	48	32649
Western Australia	2011	49	31920
Western Australia	2011	50	31804
Western Australia	2011	51	30640
Western Australia	2011	52	30140
Western Australia	2011	53	29113
Western Australia	2011	54	28673
Western Australia	2011	55	28724
Western Australia	2011	56	27257
Western Australia	2011	57	26398
Western Australia	2011	58	26153
Western Australia	2011	59	25355
Western Australia	2011	60	25094
Western Australia	2011	61	24072
Western Australia	2011	62	23661
Western Australia	2011	63	23343
Western Australia	2011	64	24358
Western Australia	2011	65	19008
Western Australia	2011	66	18139
Western Australia	2011	67	17778
Western Australia	2011	68	15664
Western Australia	2011	69	15740
Western Australia	2011	70	14375
Western Australia	2011	71	13844
Western Australia	2011	72	13453
Western Australia	2011	73	12731
Western Australia	2011	74	11813
Western Australia	2011	75	11286
Western Australia	2011	76	10610
Western Australia	2011	77	9651
Western Australia	2011	78	9396
Western Australia	2011	79	8882
Western Australia	2016		85027
Western Australia	2016	0	31102
Western Australia	2016	1	32757
Western Australia	2016	2	32629
Western Australia	2016	3	32783
Western Australia	2016	4	32463
Western Australia	2016	5	32908
Western Australia	2016	6	32955
Western Australia	2016	7	32321
Western Australia	2016	8	33053
Western Australia	2016	9	32910
Western Australia	2016	10	31849
Western Australia	2016	11	30299
Western Australia	2016	12	30011
Western Australia	2016	13	29416
Western Australia	2016	14	29228
Western Australia	2016	15	29934
Western Australia	2016	16	30107
Western Australia	2016	17	30441
Western Australia	2016	18	29448
Western Australia	2016	19	30067
Western Australia	2016	20	30885
Western Australia	2016	21	31688
Western Australia	2016	22	31788
Western Australia	2016	23	32673
Western Australia	2016	24	33293
Western Australia	2016	25	34905
Western Australia	2016	26	36647
Western Australia	2016	27	36935
Western Australia	2016	28	37868
Western Australia	2016	29	38549
Western Australia	2016	30	39897
Western Australia	2016	31	38985
Western Australia	2016	32	38945
Western Australia	2016	33	38637
Western Australia	2016	34	37808
Western Australia	2016	35	36690
Western Australia	2016	36	35284
Western Australia	2016	37	34293
Western Australia	2016	38	33647
Western Australia	2016	39	33124
Western Australia	2016	40	33567
Western Australia	2016	41	33430
Western Australia	2016	42	33888
Western Australia	2016	43	34604
Western Australia	2016	44	36509
Western Australia	2016	45	37094
Western Australia	2016	46	34806
Western Australia	2016	47	34835
Western Australia	2016	48	33291
Western Australia	2016	49	32495
Western Australia	2016	50	32402
Western Australia	2016	51	32172
Western Australia	2016	52	32763
Western Australia	2016	53	32874
Western Australia	2016	54	32224
Western Australia	2016	55	31942
Western Australia	2016	56	30839
Western Australia	2016	57	29834
Western Australia	2016	58	28983
Western Australia	2016	59	28296
Western Australia	2016	60	28371
Western Australia	2016	61	26829
Western Australia	2016	62	26227
Western Australia	2016	63	25677
Western Australia	2016	64	25037
Western Australia	2016	65	24568
Western Australia	2016	66	23447
Western Australia	2016	67	22708
Western Australia	2016	68	22601
Western Australia	2016	69	23431
Western Australia	2016	70	18396
Western Australia	2016	71	17305
Western Australia	2016	72	17118
Western Australia	2016	73	14968
Western Australia	2016	74	15118
Western Australia	2016	75	13630
Western Australia	2016	76	13084
Western Australia	2016	77	12395
Western Australia	2016	78	11688
Western Australia	2016	79	10715
Tasmania	2006		19377
Tasmania	2006	0	5852
Tasmania	2006	1	5657
Tasmania	2006	2	5662
Tasmania	2006	3	5583
Tasmania	2006	4	5910
Tasmania	2006	5	6140
Tasmania	2006	6	6237
Tasmania	2006	7	6467
Tasmania	2006	8	6214
Tasmania	2006	9	6560
Tasmania	2006	10	6577
Tasmania	2006	11	6912
Tasmania	2006	12	6825
Tasmania	2006	13	6758
Tasmania	2006	14	6673
Tasmania	2006	15	6996
Tasmania	2006	16	6828
Tasmania	2006	17	6654
Tasmania	2006	18	6228
Tasmania	2006	19	6113
Tasmania	2006	20	6059
Tasmania	2006	21	6041
Tasmania	2006	22	5834
Tasmania	2006	23	5597
Tasmania	2006	24	5422
Tasmania	2006	25	5165
Tasmania	2006	26	5000
Tasmania	2006	27	5116
Tasmania	2006	28	5033
Tasmania	2006	29	4938
Tasmania	2006	30	5359
Tasmania	2006	31	5499
Tasmania	2006	32	5619
Tasmania	2006	33	5894
Tasmania	2006	34	6424
Tasmania	2006	35	6736
Tasmania	2006	36	6557
Tasmania	2006	37	6698
Tasmania	2006	38	6373
Tasmania	2006	39	6274
Tasmania	2006	40	6199
Tasmania	2006	41	6514
Tasmania	2006	42	7074
Tasmania	2006	43	7081
Tasmania	2006	44	7383
Tasmania	2006	45	7577
Tasmania	2006	46	7383
Tasmania	2006	47	7155
Tasmania	2006	48	7088
Tasmania	2006	49	6999
Tasmania	2006	50	7095
Tasmania	2006	51	6711
Tasmania	2006	52	6581
Tasmania	2006	53	6805
Tasmania	2006	54	6635
Tasmania	2006	55	6515
Tasmania	2006	56	6544
Tasmania	2006	57	6202
Tasmania	2006	58	6401
Tasmania	2006	59	7017
Tasmania	2006	60	5615
Tasmania	2006	61	5433
Tasmania	2006	62	5366
Tasmania	2006	63	4808
Tasmania	2006	64	4679
Tasmania	2006	65	4452
Tasmania	2006	66	4325
Tasmania	2006	67	4178
Tasmania	2006	68	3995
Tasmania	2006	69	3853
Tasmania	2006	70	3554
Tasmania	2006	71	3395
Tasmania	2006	72	3393
Tasmania	2006	73	3186
Tasmania	2006	74	3128
Tasmania	2006	75	3155
Tasmania	2006	76	3042
Tasmania	2006	77	2849
Tasmania	2006	78	2725
Tasmania	2006	79	2530
Tasmania	2011		21397
Tasmania	2011	0	5947
Tasmania	2011	1	6088
Tasmania	2011	2	6319
Tasmania	2011	3	6369
Tasmania	2011	4	6456
Tasmania	2011	5	6291
Tasmania	2011	6	6083
Tasmania	2011	7	5857
Tasmania	2011	8	5886
Tasmania	2011	9	6124
Tasmania	2011	10	6276
Tasmania	2011	11	6438
Tasmania	2011	12	6654
Tasmania	2011	13	6423
Tasmania	2011	14	6671
Tasmania	2011	15	6658
Tasmania	2011	16	6930
Tasmania	2011	17	6599
Tasmania	2011	18	6340
Tasmania	2011	19	6159
Tasmania	2011	20	6151
Tasmania	2011	21	6022
Tasmania	2011	22	5979
Tasmania	2011	23	5712
Tasmania	2011	24	5719
Tasmania	2011	25	5607
Tasmania	2011	26	5713
Tasmania	2011	27	5609
Tasmania	2011	28	5578
Tasmania	2011	29	5572
Tasmania	2011	30	5585
Tasmania	2011	31	5381
Tasmania	2011	32	5472
Tasmania	2011	33	5440
Tasmania	2011	34	5336
Tasmania	2011	35	5704
Tasmania	2011	36	5868
Tasmania	2011	37	6182
Tasmania	2011	38	6312
Tasmania	2011	39	6839
Tasmania	2011	40	7062
Tasmania	2011	41	6785
Tasmania	2011	42	7032
Tasmania	2011	43	6610
Tasmania	2011	44	6453
Tasmania	2011	45	6403
Tasmania	2011	46	6668
Tasmania	2011	47	7280
Tasmania	2011	48	7190
Tasmania	2011	49	7484
Tasmania	2011	50	7649
Tasmania	2011	51	7403
Tasmania	2011	52	7241
Tasmania	2011	53	7182
Tasmania	2011	54	7058
Tasmania	2011	55	7065
Tasmania	2011	56	6781
Tasmania	2011	57	6715
Tasmania	2011	58	6793
Tasmania	2011	59	6741
Tasmania	2011	60	6603
Tasmania	2011	61	6587
Tasmania	2011	62	6296
Tasmania	2011	63	6391
Tasmania	2011	64	6853
Tasmania	2011	65	5591
Tasmania	2011	66	5326
Tasmania	2011	67	5213
Tasmania	2011	68	4632
Tasmania	2011	69	4544
Tasmania	2011	70	4278
Tasmania	2011	71	4098
Tasmania	2011	72	3881
Tasmania	2011	73	3706
Tasmania	2011	74	3489
Tasmania	2011	75	3197
Tasmania	2011	76	2973
Tasmania	2011	77	2965
Tasmania	2011	78	2767
Tasmania	2011	79	2620
Tasmania	2016		23754
Tasmania	2016	0	5352
Tasmania	2016	1	5649
Tasmania	2016	2	5749
Tasmania	2016	3	5849
Tasmania	2016	4	5877
Tasmania	2016	5	6130
Tasmania	2016	6	6102
Tasmania	2016	7	6393
Tasmania	2016	8	6438
Tasmania	2016	9	6450
Tasmania	2016	10	6308
Tasmania	2016	11	6097
Tasmania	2016	12	5882
Tasmania	2016	13	5841
Tasmania	2016	14	6094
Tasmania	2016	15	6201
Tasmania	2016	16	6327
Tasmania	2016	17	6458
Tasmania	2016	18	6073
Tasmania	2016	19	6021
Tasmania	2016	20	5991
Tasmania	2016	21	6139
Tasmania	2016	22	6053
Tasmania	2016	23	5914
Tasmania	2016	24	5773
Tasmania	2016	25	5864
Tasmania	2016	26	5789
Tasmania	2016	27	5673
Tasmania	2016	28	5727
Tasmania	2016	29	5650
Tasmania	2016	30	5823
Tasmania	2016	31	5928
Tasmania	2016	32	5869
Tasmania	2016	33	5864
Tasmania	2016	34	5844
Tasmania	2016	35	5813
Tasmania	2016	36	5650
Tasmania	2016	37	5679
Tasmania	2016	38	5693
Tasmania	2016	39	5502
Tasmania	2016	40	5749
Tasmania	2016	41	6055
Tasmania	2016	42	6232
Tasmania	2016	43	6507
Tasmania	2016	44	6954
Tasmania	2016	45	7252
Tasmania	2016	46	6903
Tasmania	2016	47	7020
Tasmania	2016	48	6765
Tasmania	2016	49	6566
Tasmania	2016	50	6472
Tasmania	2016	51	6698
Tasmania	2016	52	7445
Tasmania	2016	53	7342
Tasmania	2016	54	7571
Tasmania	2016	55	7835
Tasmania	2016	56	7554
Tasmania	2016	57	7456
Tasmania	2016	58	7341
Tasmania	2016	59	7198
Tasmania	2016	60	7275
Tasmania	2016	61	6878
Tasmania	2016	62	6818
Tasmania	2016	63	6935
Tasmania	2016	64	6873
Tasmania	2016	65	6766
Tasmania	2016	66	6618
Tasmania	2016	67	6309
Tasmania	2016	68	6362
Tasmania	2016	69	6889
Tasmania	2016	70	5460
Tasmania	2016	71	5201
Tasmania	2016	72	5049
Tasmania	2016	73	4411
Tasmania	2016	74	4310
Tasmania	2016	75	4028
Tasmania	2016	76	3762
Tasmania	2016	77	3482
Tasmania	2016	78	3311
Tasmania	2016	79	3030
Northern Territory	2006		1416
Northern Territory	2006	0	3110
Northern Territory	2006	1	3155
Northern Territory	2006	2	3118
Northern Territory	2006	3	3273
Northern Territory	2006	4	3208
Northern Territory	2006	5	3546
Northern Territory	2006	6	3221
Northern Territory	2006	7	3097
Northern Territory	2006	8	3264
Northern Territory	2006	9	3049
Northern Territory	2006	10	3143
Northern Territory	2006	11	3179
Northern Territory	2006	12	3050
Northern Territory	2006	13	3134
Northern Territory	2006	14	3050
Northern Territory	2006	15	3074
Northern Territory	2006	16	3100
Northern Territory	2006	17	2760
Northern Territory	2006	18	2703
Northern Territory	2006	19	2649
Northern Territory	2006	20	2971
Northern Territory	2006	21	2828
Northern Territory	2006	22	3059
Northern Territory	2006	23	3169
Northern Territory	2006	24	3056
Northern Territory	2006	25	3292
Northern Territory	2006	26	3113
Northern Territory	2006	27	3061
Northern Territory	2006	28	3121
Northern Territory	2006	29	3109
Northern Territory	2006	30	3343
Northern Territory	2006	31	3140
Northern Territory	2006	32	3337
Northern Territory	2006	33	3198
Northern Territory	2006	34	3355
Northern Territory	2006	35	3582
Northern Territory	2006	36	3424
Northern Territory	2006	37	3093
Northern Territory	2006	38	3114
Northern Territory	2006	39	2949
Northern Territory	2006	40	3184
Northern Territory	2006	41	2855
Northern Territory	2006	42	2993
Northern Territory	2006	43	3031
Northern Territory	2006	44	2934
Northern Territory	2006	45	3113
Northern Territory	2006	46	2879
Northern Territory	2006	47	2706
Northern Territory	2006	48	2740
Northern Territory	2006	49	2647
Northern Territory	2006	50	2683
Northern Territory	2006	51	2509
Northern Territory	2006	52	2458
Northern Territory	2006	53	2446
Northern Territory	2006	54	2291
Northern Territory	2006	55	2306
Northern Territory	2006	56	2245
Northern Territory	2006	57	1959
Northern Territory	2006	58	1872
Northern Territory	2006	59	1882
Northern Territory	2006	60	1705
Northern Territory	2006	61	1384
Northern Territory	2006	62	1331
Northern Territory	2006	63	1134
Northern Territory	2006	64	1140
Northern Territory	2006	65	1062
Northern Territory	2006	66	962
Northern Territory	2006	67	695
Northern Territory	2006	68	718
Northern Territory	2006	69	600
Northern Territory	2006	70	604
Northern Territory	2006	71	483
Northern Territory	2006	72	442
Northern Territory	2006	73	376
Northern Territory	2006	74	371
Northern Territory	2006	75	366
Northern Territory	2006	76	351
Northern Territory	2006	77	306
Northern Territory	2006	78	274
Northern Territory	2006	79	249
Northern Territory	2011		1783
Northern Territory	2011	0	3300
Northern Territory	2011	1	3533
Northern Territory	2011	2	3407
Northern Territory	2011	3	3437
Northern Territory	2011	4	3448
Northern Territory	2011	5	3482
Northern Territory	2011	6	3338
Northern Territory	2011	7	3154
Northern Territory	2011	8	3303
Northern Territory	2011	9	3145
Northern Territory	2011	10	3366
Northern Territory	2011	11	3087
Northern Territory	2011	12	3035
Northern Territory	2011	13	3103
Northern Territory	2011	14	3010
Northern Territory	2011	15	2976
Northern Territory	2011	16	3157
Northern Territory	2011	17	2952
Northern Territory	2011	18	2900
Northern Territory	2011	19	2835
Northern Territory	2011	20	3175
Northern Territory	2011	21	3277
Northern Territory	2011	22	3282
Northern Territory	2011	23	3456
Northern Territory	2011	24	3644
Northern Territory	2011	25	3907
Northern Territory	2011	26	3822
Northern Territory	2011	27	3785
Northern Territory	2011	28	3939
Northern Territory	2011	29	3764
Northern Territory	2011	30	3929
Northern Territory	2011	31	3491
Northern Territory	2011	32	3420
Northern Territory	2011	33	3278
Northern Territory	2011	34	3228
Northern Territory	2011	35	3464
Northern Territory	2011	36	3303
Northern Territory	2011	37	3324
Northern Territory	2011	38	3385
Northern Territory	2011	39	3349
Northern Territory	2011	40	3712
Northern Territory	2011	41	3370
Northern Territory	2011	42	3193
Northern Territory	2011	43	3059
Northern Territory	2011	44	2998
Northern Territory	2011	45	3063
Northern Territory	2011	46	2883
Northern Territory	2011	47	2873
Northern Territory	2011	48	3007
Northern Territory	2011	49	2975
Northern Territory	2011	50	3071
Northern Territory	2011	51	2696
Northern Territory	2011	52	2723
Northern Territory	2011	53	2735
Northern Territory	2011	54	2559
Northern Territory	2011	55	2546
Northern Territory	2011	56	2459
Northern Territory	2011	57	2316
Northern Territory	2011	58	2217
Northern Territory	2011	59	2087
Northern Territory	2011	60	2167
Northern Territory	2011	61	1873
Northern Territory	2011	62	1784
Northern Territory	2011	63	1645
Northern Territory	2011	64	1660
Northern Territory	2011	65	1319
Northern Territory	2011	66	1194
Northern Territory	2011	67	1060
Northern Territory	2011	68	870
Northern Territory	2011	69	845
Northern Territory	2011	70	899
Northern Territory	2011	71	780
Northern Territory	2011	72	560
Northern Territory	2011	73	557
Northern Territory	2011	74	483
Northern Territory	2011	75	432
Northern Territory	2011	76	395
Northern Territory	2011	77	333
Northern Territory	2011	78	295
Northern Territory	2011	79	277
Northern Territory	2016		2156
Northern Territory	2016	0	3362
Northern Territory	2016	1	3707
Northern Territory	2016	2	3522
Northern Territory	2016	3	3481
Northern Territory	2016	4	3564
Northern Territory	2016	5	3510
Northern Territory	2016	6	3468
Northern Territory	2016	7	3352
Northern Territory	2016	8	3321
Northern Territory	2016	9	3177
Northern Territory	2016	10	3180
Northern Territory	2016	11	2943
Northern Territory	2016	12	2877
Northern Territory	2016	13	3037
Northern Territory	2016	14	2991
Northern Territory	2016	15	3005
Northern Territory	2016	16	2926
Northern Territory	2016	17	2739
Northern Territory	2016	18	2737
Northern Territory	2016	19	2671
Northern Territory	2016	20	2923
Northern Territory	2016	21	3165
Northern Territory	2016	22	3270
Northern Territory	2016	23	3511
Northern Territory	2016	24	3776
Northern Territory	2016	25	4241
Northern Territory	2016	26	4256
Northern Territory	2016	27	4374
Northern Territory	2016	28	4421
Northern Territory	2016	29	4414
Northern Territory	2016	30	4545
Northern Territory	2016	31	4302
Northern Territory	2016	32	4230
Northern Territory	2016	33	4263
Northern Territory	2016	34	3997
Northern Territory	2016	35	4007
Northern Territory	2016	36	3635
Northern Territory	2016	37	3577
Northern Territory	2016	38	3455
Northern Territory	2016	39	3346
Northern Territory	2016	40	3642
Northern Territory	2016	41	3090
Northern Territory	2016	42	3420
Northern Territory	2016	43	3123
Northern Territory	2016	44	3341
Northern Territory	2016	45	3717
Northern Territory	2016	46	3299
Northern Territory	2016	47	3176
Northern Territory	2016	48	3145
Northern Territory	2016	49	3118
Northern Territory	2016	50	3261
Northern Territory	2016	51	2775
Northern Territory	2016	52	2923
Northern Territory	2016	53	2992
Northern Territory	2016	54	2906
Northern Territory	2016	55	2899
Northern Territory	2016	56	2669
Northern Territory	2016	57	2543
Northern Territory	2016	58	2440
Northern Territory	2016	59	2332
Northern Territory	2016	60	2429
Northern Territory	2016	61	2171
Northern Territory	2016	62	2032
Northern Territory	2016	63	1961
Northern Territory	2016	64	1817
Northern Territory	2016	65	1728
Northern Territory	2016	66	1588
Northern Territory	2016	67	1440
Northern Territory	2016	68	1306
Northern Territory	2016	69	1296
Northern Territory	2016	70	1088
Northern Territory	2016	71	923
Northern Territory	2016	72	816
Northern Territory	2016	73	731
Northern Territory	2016	74	745
Northern Territory	2016	75	698
Northern Territory	2016	76	622
Northern Territory	2016	77	401
Northern Territory	2016	78	434
Northern Territory	2016	79	362
Australian Capital Territory	2006		8215
Australian Capital Territory	2006	0	4345
Australian Capital Territory	2006	1	3980
Australian Capital Territory	2006	2	4045
Australian Capital Territory	2006	3	3893
Australian Capital Territory	2006	4	3861
Australian Capital Territory	2006	5	4028
Australian Capital Territory	2006	6	4054
Australian Capital Territory	2006	7	4104
Australian Capital Territory	2006	8	4073
Australian Capital Territory	2006	9	4165
Australian Capital Territory	2006	10	4097
Australian Capital Territory	2006	11	4313
Australian Capital Territory	2006	12	4329
Australian Capital Territory	2006	13	4282
Australian Capital Territory	2006	14	4379
Australian Capital Territory	2006	15	4444
Australian Capital Territory	2006	16	4533
Australian Capital Territory	2006	17	4568
Australian Capital Territory	2006	18	4758
Australian Capital Territory	2006	19	5281
Australian Capital Territory	2006	20	5452
Australian Capital Territory	2006	21	5503
Australian Capital Territory	2006	22	5524
Australian Capital Territory	2006	23	5564
Australian Capital Territory	2006	24	5540
Australian Capital Territory	2006	25	5432
Australian Capital Territory	2006	26	5129
Australian Capital Territory	2006	27	4999
Australian Capital Territory	2006	28	4769
Australian Capital Territory	2006	29	4914
Australian Capital Territory	2006	30	4728
Australian Capital Territory	2006	31	4912
Australian Capital Territory	2006	32	5018
Australian Capital Territory	2006	33	5088
Australian Capital Territory	2006	34	5310
Australian Capital Territory	2006	35	5346
Australian Capital Territory	2006	36	5180
Australian Capital Territory	2006	37	4888
Australian Capital Territory	2006	38	4725
Australian Capital Territory	2006	39	4629
Australian Capital Territory	2006	40	4709
Australian Capital Territory	2006	41	4712
Australian Capital Territory	2006	42	4892
Australian Capital Territory	2006	43	4820
Australian Capital Territory	2006	44	5023
Australian Capital Territory	2006	45	4941
Australian Capital Territory	2006	46	4851
Australian Capital Territory	2006	47	4841
Australian Capital Territory	2006	48	4627
Australian Capital Territory	2006	49	4716
Australian Capital Territory	2006	50	4475
Australian Capital Territory	2006	51	4349
Australian Capital Territory	2006	52	4419
Australian Capital Territory	2006	53	4413
Australian Capital Territory	2006	54	4361
Australian Capital Territory	2006	55	4209
Australian Capital Territory	2006	56	4055
Australian Capital Territory	2006	57	3933
Australian Capital Territory	2006	58	3875
Australian Capital Territory	2006	59	4136
Australian Capital Territory	2006	60	3299
Australian Capital Territory	2006	61	2944
Australian Capital Territory	2006	62	2798
Australian Capital Territory	2006	63	2457
Australian Capital Territory	2006	64	2446
Australian Capital Territory	2006	65	2172
Australian Capital Territory	2006	66	2064
Australian Capital Territory	2006	67	1967
Australian Capital Territory	2006	68	1820
Australian Capital Territory	2006	69	1770
Australian Capital Territory	2006	70	1634
Australian Capital Territory	2006	71	1576
Australian Capital Territory	2006	72	1470
Australian Capital Territory	2006	73	1408
Australian Capital Territory	2006	74	1365
Australian Capital Territory	2006	75	1317
Australian Capital Territory	2006	76	1254
Australian Capital Territory	2006	77	1195
Australian Capital Territory	2006	78	1218
Australian Capital Territory	2006	79	1106
Australian Capital Territory	2011		9896
Australian Capital Territory	2011	0	4733
Australian Capital Territory	2011	1	5052
Australian Capital Territory	2011	2	4793
Australian Capital Territory	2011	3	4646
Australian Capital Territory	2011	4	4622
Australian Capital Territory	2011	5	4665
Australian Capital Territory	2011	6	4364
Australian Capital Territory	2011	7	4213
Australian Capital Territory	2011	8	4178
Australian Capital Territory	2011	9	3991
Australian Capital Territory	2011	10	4118
Australian Capital Territory	2011	11	4227
Australian Capital Territory	2011	12	4297
Australian Capital Territory	2011	13	4196
Australian Capital Territory	2011	14	4256
Australian Capital Territory	2011	15	4239
Australian Capital Territory	2011	16	4454
Australian Capital Territory	2011	17	4618
Australian Capital Territory	2011	18	4992
Australian Capital Territory	2011	19	5689
Australian Capital Territory	2011	20	6196
Australian Capital Territory	2011	21	6248
Australian Capital Territory	2011	22	6125
Australian Capital Territory	2011	23	6091
Australian Capital Territory	2011	24	6091
Australian Capital Territory	2011	25	6139
Australian Capital Territory	2011	26	6094
Australian Capital Territory	2011	27	6192
Australian Capital Territory	2011	28	6045
Australian Capital Territory	2011	29	6067
Australian Capital Territory	2011	30	5857
Australian Capital Territory	2011	31	5655
Australian Capital Territory	2011	32	5541
Australian Capital Territory	2011	33	5346
Australian Capital Territory	2011	34	5306
Australian Capital Territory	2011	35	5134
Australian Capital Territory	2011	36	5396
Australian Capital Territory	2011	37	5375
Australian Capital Territory	2011	38	5467
Australian Capital Territory	2011	39	5593
Australian Capital Territory	2011	40	5678
Australian Capital Territory	2011	41	5305
Australian Capital Territory	2011	42	5202
Australian Capital Territory	2011	43	5003
Australian Capital Territory	2011	44	4792
Australian Capital Territory	2011	45	4875
Australian Capital Territory	2011	46	4858
Australian Capital Territory	2011	47	4956
Australian Capital Territory	2011	48	4823
Australian Capital Territory	2011	49	5090
Australian Capital Territory	2011	50	4944
Australian Capital Territory	2011	51	4795
Australian Capital Territory	2011	52	4662
Australian Capital Territory	2011	53	4562
Australian Capital Territory	2011	54	4438
Australian Capital Territory	2011	55	4293
Australian Capital Territory	2011	56	4112
Australian Capital Territory	2011	57	3997
Australian Capital Territory	2011	58	4046
Australian Capital Territory	2011	59	3960
Australian Capital Territory	2011	60	3828
Australian Capital Territory	2011	61	3752
Australian Capital Territory	2011	62	3540
Australian Capital Territory	2011	63	3527
Australian Capital Territory	2011	64	3730
Australian Capital Territory	2011	65	3017
Australian Capital Territory	2011	66	2668
Australian Capital Territory	2011	67	2510
Australian Capital Territory	2011	68	2233
Australian Capital Territory	2011	69	2248
Australian Capital Territory	2011	70	1964
Australian Capital Territory	2011	71	1906
Australian Capital Territory	2011	72	1804
Australian Capital Territory	2011	73	1702
Australian Capital Territory	2011	74	1613
Australian Capital Territory	2011	75	1487
Australian Capital Territory	2011	76	1421
Australian Capital Territory	2011	77	1314
Australian Capital Territory	2011	78	1198
Australian Capital Territory	2011	79	1168
Australian Capital Territory	2016		11987
Australian Capital Territory	2016	0	5126
Australian Capital Territory	2016	1	5485
Australian Capital Territory	2016	2	5382
Australian Capital Territory	2016	3	5427
Australian Capital Territory	2016	4	5376
Australian Capital Territory	2016	5	5259
Australian Capital Territory	2016	6	5366
Australian Capital Territory	2016	7	5082
Australian Capital Territory	2016	8	4950
Australian Capital Territory	2016	9	4785
Australian Capital Territory	2016	10	4853
Australian Capital Territory	2016	11	4484
Australian Capital Territory	2016	12	4374
Australian Capital Territory	2016	13	4315
Australian Capital Territory	2016	14	4207
Australian Capital Territory	2016	15	4306
Australian Capital Territory	2016	16	4362
Australian Capital Territory	2016	17	4636
Australian Capital Territory	2016	18	5269
Australian Capital Territory	2016	19	5925
Australian Capital Territory	2016	20	6011
Australian Capital Territory	2016	21	6228
Australian Capital Territory	2016	22	6389
Australian Capital Territory	2016	23	6501
Australian Capital Territory	2016	24	6302
Australian Capital Territory	2016	25	6564
Australian Capital Territory	2016	26	6516
Australian Capital Territory	2016	27	6514
Australian Capital Territory	2016	28	6540
Australian Capital Territory	2016	29	6365
Australian Capital Territory	2016	30	6692
Australian Capital Territory	2016	31	6685
Australian Capital Territory	2016	32	6915
Australian Capital Territory	2016	33	6632
Australian Capital Territory	2016	34	6710
Australian Capital Territory	2016	35	6520
Australian Capital Territory	2016	36	6192
Australian Capital Territory	2016	37	6089
Australian Capital Territory	2016	38	5685
Australian Capital Territory	2016	39	5708
Australian Capital Territory	2016	40	5517
Australian Capital Territory	2016	41	5597
Australian Capital Territory	2016	42	5639
Australian Capital Territory	2016	43	5670
Australian Capital Territory	2016	44	5796
Australian Capital Territory	2016	45	5891
Australian Capital Territory	2016	46	5477
Australian Capital Territory	2016	47	5336
Australian Capital Territory	2016	48	5054
Australian Capital Territory	2016	49	4790
Australian Capital Territory	2016	50	4971
Australian Capital Territory	2016	51	4765
Australian Capital Territory	2016	52	4932
Australian Capital Territory	2016	53	4789
Australian Capital Territory	2016	54	4968
Australian Capital Territory	2016	55	4781
Australian Capital Territory	2016	56	4613
Australian Capital Territory	2016	57	4423
Australian Capital Territory	2016	58	4369
Australian Capital Territory	2016	59	4174
Australian Capital Territory	2016	60	4119
Australian Capital Territory	2016	61	3835
Australian Capital Territory	2016	62	3744
Australian Capital Territory	2016	63	3795
Australian Capital Territory	2016	64	3654
Australian Capital Territory	2016	65	3527
Australian Capital Territory	2016	66	3451
Australian Capital Territory	2016	67	3397
Australian Capital Territory	2016	68	3379
Australian Capital Territory	2016	69	3535
Australian Capital Territory	2016	70	2880
Australian Capital Territory	2016	71	2544
Australian Capital Territory	2016	72	2417
Australian Capital Territory	2016	73	2172
Australian Capital Territory	2016	74	2154
Australian Capital Territory	2016	75	1921
Australian Capital Territory	2016	76	1801
Australian Capital Territory	2016	77	1694
Australian Capital Territory	2016	78	1619
Australian Capital Territory	2016	79	1493
Other Territories	2006		39
Other Territories	2006	0	33
Other Territories	2006	1	31
Other Territories	2006	2	28
Other Territories	2006	3	31
Other Territories	2006	4	35
Other Territories	2006	5	30
Other Territories	2006	6	40
Other Territories	2006	7	41
Other Territories	2006	8	43
Other Territories	2006	9	54
Other Territories	2006	10	33
Other Territories	2006	11	37
Other Territories	2006	12	36
Other Territories	2006	13	47
Other Territories	2006	14	35
Other Territories	2006	15	32
Other Territories	2006	16	19
Other Territories	2006	17	12
Other Territories	2006	18	37
Other Territories	2006	19	14
Other Territories	2006	20	35
Other Territories	2006	21	18
Other Territories	2006	22	31
