STE_NAME16	Year	CoupleFamily	HasChild	TotalFamilyIncome.min	FullTimeWorkers	PartTimeWorkers	AwayFromWork	NotWorking	families
Queensland	2016	0		208000	0	0	1	0	46
Queensland	2016	0		208000	0	1	0	0	185
Queensland	2016	0		208000	1	0	0	0	1153
Queensland	2016	0	0		0	1	0	1	748
Queensland	2016	0	0		1	1	0	0	1089
Queensland	2016	0	0	-1	0	1	0	1	133
Queensland	2016	0	0	-1	1	1	0	0	104
Queensland	2016	0	0	52	0	1	0	1	327
Queensland	2016	0	0	7800	0	1	0	1	721
Queensland	2016	0	0	15600	0	1	0	1	499
Queensland	2016	0	0	20800	0	1	0	1	1730
Queensland	2016	0	0	26000	0	1	0	1	2909
Queensland	2016	0	0	33800	0	1	0	1	4628
Queensland	2016	0	0	41600	0	1	0	1	5428
Queensland	2016	0	0	52000	0	1	0	1	7574
Queensland	2016	0	0	78000	0	1	0	1	2940
Queensland	2016	0	0	104000	0	1	0	1	1703
Queensland	2016	0	0	130000	0	1	0	1	767
Queensland	2016	0	0	156000	0	1	0	1	628
Queensland	2016	0	0	208000	0	1	0	1	785
Queensland	2016	0	1		0	1	0	1	2019
Queensland	2016	0	1		1	1	0	0	8515
Queensland	2016	0	1	-1	0	1	0	1	95
Queensland	2016	0	1	-1	1	1	0	0	103
Queensland	2016	0	1	52	0	1	0	1	120
Queensland	2016	0	1	7800	0	1	0	1	275
Queensland	2016	0	1	15600	0	1	0	1	288
Queensland	2016	0	1	20800	0	1	0	1	721
Queensland	2016	0	1	26000	0	1	0	1	1453
Queensland	2016	0	1	33800	0	1	0	1	2078
Queensland	2016	0	1	41600	0	1	0	1	3254
Queensland	2016	0	1	52000	0	1	0	1	6697
Queensland	2016	0	1	78000	0	1	0	1	3765
Queensland	2016	0	1	104000	0	1	0	1	2276
Queensland	2016	0	1	130000	0	1	0	1	1129
Queensland	2016	0	1	156000	0	1	0	1	1050
Queensland	2016	0	1	208000	0	1	0	1	848
Queensland	2016	1	0						29335
Queensland	2016	1	0		0	0	0	1	341
Queensland	2016	1	0		0	0	0	2	6808
Queensland	2016	1	0		0	0	1	0	450
Queensland	2016	1	0		0	0	2	0	428
Queensland	2016	1	0		0	2	0	0	372
Queensland	2016	1	0		1	0	0	1	1289
Queensland	2016	1	0		2	0	0	0	1956
Queensland	2016	1	0	-1					106
Queensland	2016	1	0	-1	0	0	0	1	55
Queensland	2016	1	0	-1	0	0	0	2	5591
Queensland	2016	1	0	-1	0	0	1	0	22
Queensland	2016	1	0	-1	0	0	2	0	51
Queensland	2016	1	0	-1	0	2	0	0	54
Queensland	2016	1	0	-1	1	0	0	1	172
Queensland	2016	1	0	-1	2	0	0	0	399
Queensland	2016	1	0	52					32
Queensland	2016	1	0	52	0	0	0	1	37
Queensland	2016	1	0	52	0	0	0	2	2704
Queensland	2016	1	0	52	0	0	1	0	25
Queensland	2016	1	0	52	0	0	2	0	24
Queensland	2016	1	0	52	0	2	0	0	110
Queensland	2016	1	0	52	1	0	0	1	91
Queensland	2016	1	0	52	1	1	0	0	56
Queensland	2016	1	0	52	2	0	0	0	173
Queensland	2016	1	0	7800					26
Queensland	2016	1	0	7800	0	0	0	1	72
Queensland	2016	1	0	7800	0	0	0	2	1961
Queensland	2016	1	0	7800	0	0	1	0	27
Queensland	2016	1	0	7800	0	0	2	0	12
Queensland	2016	1	0	7800	0	2	0	0	105
Queensland	2016	1	0	7800	1	0	0	1	120
Queensland	2016	1	0	7800	1	1	0	0	63
Queensland	2016	1	0	7800	2	0	0	0	75
Queensland	2016	1	0	15600					12
Queensland	2016	1	0	15600	0	0	0	1	42
Queensland	2016	1	0	15600	0	0	0	2	1315
Queensland	2016	1	0	15600	0	0	1	0	10
Queensland	2016	1	0	15600	0	0	2	0	0
Queensland	2016	1	0	15600	0	2	0	0	28
Queensland	2016	1	0	15600	1	0	0	1	112
Queensland	2016	1	0	15600	1	1	0	0	20
Queensland	2016	1	0	15600	2	0	0	0	21
Queensland	2016	1	0	20800					232
Queensland	2016	1	0	20800	0	0	0	1	172
Queensland	2016	1	0	20800	0	0	0	2	15072
Queensland	2016	1	0	20800	0	0	1	0	72
Queensland	2016	1	0	20800	0	0	2	0	49
Queensland	2016	1	0	20800	0	2	0	0	481
Queensland	2016	1	0	20800	1	0	0	1	389
Queensland	2016	1	0	20800	1	1	0	0	250
Queensland	2016	1	0	20800	2	0	0	0	346
Queensland	2016	1	0	26000					84
Queensland	2016	1	0	26000	0	0	0	1	228
Queensland	2016	1	0	26000	0	0	0	2	6567
Queensland	2016	1	0	26000	0	0	1	0	103
Queensland	2016	1	0	26000	0	0	2	0	24
Queensland	2016	1	0	26000	0	2	0	0	546
Queensland	2016	1	0	26000	1	0	0	1	1025
Queensland	2016	1	0	26000	1	1	0	0	305
Queensland	2016	1	0	26000	2	0	0	0	169
Queensland	2016	1	0	33800					696
Queensland	2016	1	0	33800	0	0	0	1	489
Queensland	2016	1	0	33800	0	0	0	2	48922
Queensland	2016	1	0	33800	0	0	1	0	219
Queensland	2016	1	0	33800	0	0	2	0	140
Queensland	2016	1	0	33800	0	2	0	0	1697
Queensland	2016	1	0	33800	1	0	0	1	2681
Queensland	2016	1	0	33800	1	1	0	0	894
Queensland	2016	1	0	33800	2	0	0	0	734
Queensland	2016	1	0	41600					267
Queensland	2016	1	0	41600	0	0	0	1	594
Queensland	2016	1	0	41600	0	0	0	2	18914
Queensland	2016	1	0	41600	0	0	1	0	373
Queensland	2016	1	0	41600	0	0	2	0	124
Queensland	2016	1	0	41600	0	2	0	0	2227
Queensland	2016	1	0	41600	1	0	0	1	5480
Queensland	2016	1	0	41600	1	1	0	0	1866
Queensland	2016	1	0	41600	2	0	0	0	930
Queensland	2016	1	0	52000					547
Queensland	2016	1	0	52000	0	0	0	1	1246
Queensland	2016	1	0	52000	0	0	0	2	32765
Queensland	2016	1	0	52000	0	0	1	0	1642
Queensland	2016	1	0	52000	0	0	2	0	540
Queensland	2016	1	0	52000	0	2	0	0	6622
Queensland	2016	1	0	52000	1	0	0	1	13496
Queensland	2016	1	0	52000	1	1	0	0	14634
Queensland	2016	1	0	52000	2	0	0	0	8574
Queensland	2016	1	0	78000					154
Queensland	2016	1	0	78000	0	0	0	1	785
Queensland	2016	1	0	78000	0	0	0	2	7890
Queensland	2016	1	0	78000	0	0	1	0	1693
Queensland	2016	1	0	78000	0	0	2	0	428
Queensland	2016	1	0	78000	0	2	0	0	2884
Queensland	2016	1	0	78000	1	0	0	1	9348
Queensland	2016	1	0	78000	1	1	0	0	15330
Queensland	2016	1	0	78000	2	0	0	0	15799
Queensland	2016	1	0	104000					164
Queensland	2016	1	0	104000	0	0	0	1	594
Queensland	2016	1	0	104000	0	0	0	2	4595
Queensland	2016	1	0	104000	0	0	1	0	1900
Queensland	2016	1	0	104000	0	0	2	0	577
Queensland	2016	1	0	104000	0	2	0	0	1943
Queensland	2016	1	0	104000	1	0	0	1	6692
Queensland	2016	1	0	104000	1	1	0	0	12602
Queensland	2016	1	0	104000	2	0	0	0	26796
Queensland	2016	1	0	130000					51
Queensland	2016	1	0	130000	0	0	0	1	204
Queensland	2016	1	0	130000	0	0	0	2	1958
Queensland	2016	1	0	130000	0	0	1	0	1339
Queensland	2016	1	0	130000	0	0	2	0	456
Queensland	2016	1	0	130000	0	2	0	0	1073
Queensland	2016	1	0	130000	1	0	0	1	2128
Queensland	2016	1	0	130000	1	1	0	0	7963
Queensland	2016	1	0	130000	2	0	0	0	19319
Queensland	2016	1	0	156000					54
Queensland	2016	1	0	156000	0	0	0	1	230
Queensland	2016	1	0	156000	0	0	0	2	1734
Queensland	2016	1	0	156000	0	0	1	0	1256
Queensland	2016	1	0	156000	0	0	2	0	438
Queensland	2016	1	0	156000	0	2	0	0	786
Queensland	2016	1	0	156000	1	0	0	1	3210
Queensland	2016	1	0	156000	1	1	0	0	5107
Queensland	2016	1	0	156000	2	0	0	0	19931
Queensland	2016	1	0	208000					75
Queensland	2016	1	0	208000	0	0	0	1	179
Queensland	2016	1	0	208000	0	0	0	2	2157
Queensland	2016	1	0	208000	0	0	1	0	850
Queensland	2016	1	0	208000	0	0	2	0	283
Queensland	2016	1	0	208000	0	2	0	0	888
Queensland	2016	1	0	208000	1	0	0	1	2293
Queensland	2016	1	0	208000	1	1	0	0	4419
Queensland	2016	1	0	208000	2	0	0	0	12029
Queensland	2016	1	1						34581
Queensland	2016	1	1		0	0	0	1	905
Queensland	2016	1	1		0	0	0	2	4374
Queensland	2016	1	1		0	0	1	0	1593
Queensland	2016	1	1		0	0	2	0	842
Queensland	2016	1	1		0	2	0	0	1452
Queensland	2016	1	1		1	0	0	1	5377
Queensland	2016	1	1		2	0	0	0	9194
Queensland	2016	1	1	-1					15
Queensland	2016	1	1	-1	0	0	0	1	57
Queensland	2016	1	1	-1	0	0	0	2	1348
Queensland	2016	1	1	-1	0	0	1	0	21
Queensland	2016	1	1	-1	0	0	2	0	32
Queensland	2016	1	1	-1	0	2	0	0	34
Queensland	2016	1	1	-1	1	0	0	1	172
Queensland	2016	1	1	-1	2	0	0	0	232
Queensland	2016	1	1	52					14
Queensland	2016	1	1	52	0	0	0	1	31
Queensland	2016	1	1	52	0	0	0	2	493
Queensland	2016	1	1	52	0	0	1	0	12
Queensland	2016	1	1	52	0	0	2	0	9
Queensland	2016	1	1	52	0	2	0	0	36
Queensland	2016	1	1	52	1	0	0	1	85
Queensland	2016	1	1	52	1	1	0	0	66
Queensland	2016	1	1	52	2	0	0	0	82
Queensland	2016	1	1	7800					10
Queensland	2016	1	1	7800	0	0	0	1	45
Queensland	2016	1	1	7800	0	0	0	2	723
Queensland	2016	1	1	7800	0	0	1	0	14
Queensland	2016	1	1	7800	0	0	2	0	13
Queensland	2016	1	1	7800	0	2	0	0	65
Queensland	2016	1	1	7800	1	0	0	1	116
Queensland	2016	1	1	7800	1	1	0	0	87
Queensland	2016	1	1	7800	2	0	0	0	69
Queensland	2016	1	1	15600					11
Queensland	2016	1	1	15600	0	0	0	1	15
Queensland	2016	1	1	15600	0	0	0	2	421
Queensland	2016	1	1	15600	0	0	1	0	9
Queensland	2016	1	1	15600	0	0	2	0	6
Queensland	2016	1	1	15600	0	2	0	0	15
Queensland	2016	1	1	15600	1	0	0	1	123
Queensland	2016	1	1	15600	1	1	0	0	32
Queensland	2016	1	1	15600	2	0	0	0	32
Queensland	2016	1	1	20800					22
Queensland	2016	1	1	20800	0	0	0	1	97
Queensland	2016	1	1	20800	0	0	0	2	2296
Queensland	2016	1	1	20800	0	0	1	0	37
Queensland	2016	1	1	20800	0	0	2	0	11
Queensland	2016	1	1	20800	0	2	0	0	148
Queensland	2016	1	1	20800	1	0	0	1	273
Queensland	2016	1	1	20800	1	1	0	0	154
Queensland	2016	1	1	20800	2	0	0	0	134
Queensland	2016	1	1	26000					38
Queensland	2016	1	1	26000	0	0	0	1	159
Queensland	2016	1	1	26000	0	0	0	2	2205
Queensland	2016	1	1	26000	0	0	1	0	75
Queensland	2016	1	1	26000	0	0	2	0	15
Queensland	2016	1	1	26000	0	2	0	0	250
Queensland	2016	1	1	26000	1	0	0	1	892
Queensland	2016	1	1	26000	1	1	0	0	323
Queensland	2016	1	1	26000	2	0	0	0	139
Queensland	2016	1	1	33800					65
Queensland	2016	1	1	33800	0	0	0	1	281
Queensland	2016	1	1	33800	0	0	0	2	3877
Queensland	2016	1	1	33800	0	0	1	0	149
Queensland	2016	1	1	33800	0	0	2	0	47
Queensland	2016	1	1	33800	0	2	0	0	643
Queensland	2016	1	1	33800	1	0	0	1	2310
Queensland	2016	1	1	33800	1	1	0	0	715
Queensland	2016	1	1	33800	2	0	0	0	391
Queensland	2016	1	1	41600					88
Queensland	2016	1	1	41600	0	0	0	1	495
Queensland	2016	1	1	41600	0	0	0	2	4627
Queensland	2016	1	1	41600	0	0	1	0	335
Queensland	2016	1	1	41600	0	0	2	0	59
Queensland	2016	1	1	41600	0	2	0	0	1126
Queensland	2016	1	1	41600	1	0	0	1	5749
Queensland	2016	1	1	41600	1	1	0	0	1762
Queensland	2016	1	1	41600	2	0	0	0	623
Queensland	2016	1	1	52000					274
Queensland	2016	1	1	52000	0	0	0	1	1376
Queensland	2016	1	1	52000	0	0	0	2	9637
Queensland	2016	1	1	52000	0	0	1	0	2146
Queensland	2016	1	1	52000	0	0	2	0	433
Queensland	2016	1	1	52000	0	2	0	0	4556
Queensland	2016	1	1	52000	1	0	0	1	22966
Queensland	2016	1	1	52000	1	1	0	0	16385
Queensland	2016	1	1	52000	2	0	0	0	5066
Queensland	2016	1	1	78000					205
Queensland	2016	1	1	78000	0	0	0	1	1089
Queensland	2016	1	1	78000	0	0	0	2	5201
Queensland	2016	1	1	78000	0	0	1	0	3217
Queensland	2016	1	1	78000	0	0	2	0	525
Queensland	2016	1	1	78000	0	2	0	0	3523
Queensland	2016	1	1	78000	1	0	0	1	20909
Queensland	2016	1	1	78000	1	1	0	0	26908
Queensland	2016	1	1	78000	2	0	0	0	11278
Queensland	2016	1	1	104000					160
Queensland	2016	1	1	104000	0	0	0	1	920
Queensland	2016	1	1	104000	0	0	0	2	3030
Queensland	2016	1	1	104000	0	0	1	0	4312
Queensland	2016	1	1	104000	0	0	2	0	648
Queensland	2016	1	1	104000	0	2	0	0	2846
Queensland	2016	1	1	104000	1	0	0	1	15962
Queensland	2016	1	1	104000	1	1	0	0	27967
Queensland	2016	1	1	104000	2	0	0	0	20513
Queensland	2016	1	1	130000					93
Queensland	2016	1	1	130000	0	0	0	1	378
Queensland	2016	1	1	130000	0	0	0	2	1312
Queensland	2016	1	1	130000	0	0	1	0	3865
Queensland	2016	1	1	130000	0	0	2	0	559
Queensland	2016	1	1	130000	0	2	0	0	1798
Queensland	2016	1	1	130000	1	0	0	1	5681
Queensland	2016	1	1	130000	1	1	0	0	24299
Queensland	2016	1	1	130000	2	0	0	0	19615
Queensland	2016	1	1	156000					78
Queensland	2016	1	1	156000	0	0	0	1	530
Queensland	2016	1	1	156000	0	0	0	2	1233
Queensland	2016	1	1	156000	0	0	1	0	4100
Queensland	2016	1	1	156000	0	0	2	0	559
Queensland	2016	1	1	156000	0	2	0	0	1597
Queensland	2016	1	1	156000	1	0	0	1	8935
Queensland	2016	1	1	156000	1	1	0	0	20452
Queensland	2016	1	1	156000	2	0	0	0	27558
Queensland	2016	1	1	208000					77
Queensland	2016	1	1	208000	0	0	0	1	332
Queensland	2016	1	1	208000	0	0	0	2	920
Queensland	2016	1	1	208000	0	0	1	0	2856
Queensland	2016	1	1	208000	0	0	2	0	504
Queensland	2016	1	1	208000	0	2	0	0	1284
Queensland	2016	1	1	208000	1	0	0	1	6779
Queensland	2016	1	1	208000	1	1	0	0	20060
Queensland	2016	1	1	208000	2	0	0	0	22862
South Australia	2006	0							865
South Australia	2006	0			0	0	0	0	2768
South Australia	2006	0			0	0	0	1	327
South Australia	2006	0			0	0	1	0	311
South Australia	2006	0			0	1	0	0	1436
South Australia	2006	0			1	0	0	0	2179
South Australia	2006	0		-1					10
South Australia	2006	0		-1	0	0	0	0	387
South Australia	2006	0		-1	0	0	0	1	41
South Australia	2006	0		-1	0	0	1	0	16
South Australia	2006	0		-1	0	1	0	0	29
South Australia	2006	0		-1	1	0	0	0	50
South Australia	2006	0		52					12
South Australia	2006	0		52	0	0	0	0	562
South Australia	2006	0		52	0	0	0	1	96
South Australia	2006	0		52	0	0	1	0	24
South Australia	2006	0		52	0	1	0	0	135
South Australia	2006	0		52	1	0	0	0	60
South Australia	2006	0		7800					34
South Australia	2006	0		7800	0	0	0	0	2895
South Australia	2006	0		7800	0	0	0	1	535
South Australia	2006	0		7800	0	0	1	0	59
South Australia	2006	0		7800	0	1	0	0	565
South Australia	2006	0		7800	1	0	0	0	96
South Australia	2006	0		15600					41
South Australia	2006	0		15600	0	0	0	0	5010
South Australia	2006	0		15600	0	0	0	1	963
South Australia	2006	0		15600	0	0	1	0	190
South Australia	2006	0		15600	0	1	0	0	1973
South Australia	2006	0		15600	1	0	0	0	280
South Australia	2006	0		20800					32
South Australia	2006	0		20800	0	0	0	0	1559
South Australia	2006	0		20800	0	0	0	1	127
South Australia	2006	0		20800	0	0	1	0	26
South Australia	2006	0		20800	0	1	0	0	170
South Australia	2006	0		20800	1	0	0	0	41
South Australia	2006	0		26000					84
South Australia	2006	0		26000	0	0	0	0	6578
South Australia	2006	0		26000	0	0	0	1	856
South Australia	2006	0		26000	0	0	1	0	397
South Australia	2006	0		26000	0	1	0	0	4814
South Australia	2006	0		26000	1	0	0	0	1528
South Australia	2006	0		33800					31
South Australia	2006	0		33800	0	0	0	0	1677
South Australia	2006	0		33800	0	0	0	1	202
South Australia	2006	0		33800	0	0	1	0	249
South Australia	2006	0		33800	0	1	0	0	2341
South Australia	2006	0		33800	1	0	0	0	2279
South Australia	2006	0		41600					39
South Australia	2006	0		41600	0	0	0	0	1923
South Australia	2006	0		41600	0	0	0	1	129
South Australia	2006	0		41600	0	0	1	0	182
South Australia	2006	0		41600	0	1	0	0	1372
South Australia	2006	0		41600	1	0	0	0	2201
South Australia	2006	0		52000					58
South Australia	2006	0		52000	0	0	0	0	2709
South Australia	2006	0		52000	0	0	0	1	148
South Australia	2006	0		52000	0	0	1	0	331
South Australia	2006	0		52000	0	1	0	0	1843
South Australia	2006	0		52000	1	0	0	0	4991
South Australia	2006	0		78000					3
South Australia	2006	0		78000	0	0	0	0	566
South Australia	2006	0		78000	0	0	0	1	30
South Australia	2006	0		78000	0	0	1	0	112
South Australia	2006	0		78000	0	1	0	0	396
South Australia	2006	0		78000	1	0	0	0	1723
South Australia	2006	0		104000					3
South Australia	2006	0		104000	0	0	0	0	175
South Australia	2006	0		104000	0	0	0	1	4
South Australia	2006	0		104000	0	0	1	0	38
South Australia	2006	0		104000	0	1	0	0	100
South Australia	2006	0		104000	1	0	0	0	578
South Australia	2006	0		130000					0
South Australia	2006	0		130000	0	0	0	0	144
South Australia	2006	0		130000	0	0	0	1	8
South Australia	2006	0		130000	0	0	1	0	26
South Australia	2006	0		130000	0	1	0	0	80
South Australia	2006	0		130000	1	0	0	0	487
South Australia	2006	0		156000					5
South Australia	2006	0		156000	0	0	0	0	48
South Australia	2006	0		156000	0	0	0	1	4
South Australia	2006	0		156000	0	0	1	0	10
South Australia	2006	0		156000	0	1	0	0	29
South Australia	2006	0		156000	1	0	0	0	145
South Australia	2006	0		208000					0
South Australia	2006	0		208000	0	0	0	0	26
South Australia	2006	0		208000	0	0	0	1	0
South Australia	2006	0		208000	0	0	1	0	3
South Australia	2006	0		208000	0	1	0	0	4
South Australia	2006	0		208000	1	0	0	0	20
South Australia	2006	0	0		0	1	0	1	241
South Australia	2006	0	0		1	1	0	0	369
South Australia	2006	0	0	-1	0	1	0	1	31
South Australia	2006	0	0	-1	1	1	0	0	79
South Australia	2006	0	0	52	0	1	0	1	169
South Australia	2006	0	0	7800	0	1	0	1	276
South Australia	2006	0	0	15600	0	1	0	1	427
South Australia	2006	0	0	20800	0	1	0	1	863
South Australia	2006	0	0	26000	0	1	0	1	2362
South Australia	2006	0	0	33800	0	1	0	1	985
South Australia	2006	0	0	41600	0	1	0	1	846
South Australia	2006	0	0	52000	0	1	0	1	1671
South Australia	2006	0	0	78000	0	1	0	1	431
South Australia	2006	0	0	104000	0	1	0	1	144
South Australia	2006	0	0	130000	0	1	0	1	147
South Australia	2006	0	0	156000	0	1	0	1	98
South Australia	2006	0	0	208000	0	1	0	1	46
South Australia	2006	0	1		0	1	0	1	775
South Australia	2006	0	1		1	1	0	0	4285
South Australia	2006	0	1	-1	0	1	0	1	16
South Australia	2006	0	1	-1	1	1	0	0	104
South Australia	2006	0	1	52	0	1	0	1	82
South Australia	2006	0	1	7800	0	1	0	1	160
South Australia	2006	0	1	15600	0	1	0	1	252
South Australia	2006	0	1	20800	0	1	0	1	403
South Australia	2006	0	1	26000	0	1	0	1	1460
South Australia	2006	0	1	33800	0	1	0	1	1045
South Australia	2006	0	1	41600	0	1	0	1	1109
South Australia	2006	0	1	52000	0	1	0	1	1757
South Australia	2006	0	1	78000	0	1	0	1	632
South Australia	2006	0	1	104000	0	1	0	1	236
South Australia	2006	0	1	130000	0	1	0	1	163
South Australia	2006	0	1	156000	0	1	0	1	100
South Australia	2006	0	1	208000	0	1	0	1	47
South Australia	2006	1	0						9006
South Australia	2006	1	0		0	0	0	1	132
South Australia	2006	1	0		0	0	0	2	2076
South Australia	2006	1	0		0	0	1	0	180
South Australia	2006	1	0		0	0	2	0	103
South Australia	2006	1	0		0	2	0	0	110
South Australia	2006	1	0		1	0	0	1	588
South Australia	2006	1	0		2	0	0	0	570
South Australia	2006	1	0	-1					60
South Australia	2006	1	0	-1	0	0	0	1	20
South Australia	2006	1	0	-1	0	0	0	2	829
South Australia	2006	1	0	-1	0	0	1	0	14
South Australia	2006	1	0	-1	0	0	2	0	16
South Australia	2006	1	0	-1	0	2	0	0	36
South Australia	2006	1	0	-1	1	0	0	1	55
South Australia	2006	1	0	-1	2	0	0	0	210
South Australia	2006	1	0	52					96
South Australia	2006	1	0	52	0	0	0	1	25
South Australia	2006	1	0	52	0	0	0	2	1924
South Australia	2006	1	0	52	0	0	1	0	12
South Australia	2006	1	0	52	0	0	2	0	8
South Australia	2006	1	0	52	0	2	0	0	75
South Australia	2006	1	0	52	1	0	0	1	43
South Australia	2006	1	0	52	1	1	0	0	47
South Australia	2006	1	0	52	2	0	0	0	117
South Australia	2006	1	0	7800					17
South Australia	2006	1	0	7800	0	0	0	1	33
South Australia	2006	1	0	7800	0	0	0	2	693
South Australia	2006	1	0	7800	0	0	1	0	8
South Australia	2006	1	0	7800	0	0	2	0	12
South Australia	2006	1	0	7800	0	2	0	0	65
South Australia	2006	1	0	7800	1	0	0	1	47
South Australia	2006	1	0	7800	1	1	0	0	38
South Australia	2006	1	0	7800	2	0	0	0	34
South Australia	2006	1	0	15600					16
South Australia	2006	1	0	15600	0	0	0	1	52
South Australia	2006	1	0	15600	0	0	0	2	563
South Australia	2006	1	0	15600	0	0	1	0	15
South Australia	2006	1	0	15600	0	0	2	0	12
South Australia	2006	1	0	15600	0	2	0	0	78
South Australia	2006	1	0	15600	1	0	0	1	178
South Australia	2006	1	0	15600	1	1	0	0	54
South Australia	2006	1	0	15600	2	0	0	0	47
South Australia	2006	1	0	20800					686
South Australia	2006	1	0	20800	0	0	0	1	90
South Australia	2006	1	0	20800	0	0	0	2	23522
South Australia	2006	1	0	20800	0	0	1	0	45
South Australia	2006	1	0	20800	0	0	2	0	50
South Australia	2006	1	0	20800	0	2	0	0	301
South Australia	2006	1	0	20800	1	0	0	1	138
South Australia	2006	1	0	20800	1	1	0	0	132
South Australia	2006	1	0	20800	2	0	0	0	216
South Australia	2006	1	0	26000					436
South Australia	2006	1	0	26000	0	0	0	1	275
South Australia	2006	1	0	26000	0	0	0	2	14632
South Australia	2006	1	0	26000	0	0	1	0	183
South Australia	2006	1	0	26000	0	0	2	0	85
South Australia	2006	1	0	26000	0	2	0	0	952
South Australia	2006	1	0	26000	1	0	0	1	1466
South Australia	2006	1	0	26000	1	1	0	0	810
South Australia	2006	1	0	26000	2	0	0	0	708
South Australia	2006	1	0	33800					91
South Australia	2006	1	0	33800	0	0	0	1	216
South Australia	2006	1	0	33800	0	0	0	2	3220
South Australia	2006	1	0	33800	0	0	1	0	108
South Australia	2006	1	0	33800	0	0	2	0	21
South Australia	2006	1	0	33800	0	2	0	0	284
South Australia	2006	1	0	33800	1	0	0	1	2386
South Australia	2006	1	0	33800	1	1	0	0	843
South Australia	2006	1	0	33800	2	0	0	0	186
South Australia	2006	1	0	41600					79
South Australia	2006	1	0	41600	0	0	0	1	233
South Australia	2006	1	0	41600	0	0	0	2	3108
South Australia	2006	1	0	41600	0	0	1	0	244
South Australia	2006	1	0	41600	0	0	2	0	58
South Australia	2006	1	0	41600	0	2	0	0	614
South Australia	2006	1	0	41600	1	0	0	1	2156
South Australia	2006	1	0	41600	1	1	0	0	1805
South Australia	2006	1	0	41600	2	0	0	0	613
South Australia	2006	1	0	52000					269
South Australia	2006	1	0	52000	0	0	0	1	435
South Australia	2006	1	0	52000	0	0	0	2	7446
South Australia	2006	1	0	52000	0	0	1	0	1462
South Australia	2006	1	0	52000	0	0	2	0	475
South Australia	2006	1	0	52000	0	2	0	0	1906
South Australia	2006	1	0	52000	1	0	0	1	4477
South Australia	2006	1	0	52000	1	1	0	0	9353
South Australia	2006	1	0	52000	2	0	0	0	10310
South Australia	2006	1	0	78000					57
South Australia	2006	1	0	78000	0	0	0	1	125
South Australia	2006	1	0	78000	0	0	0	2	973
South Australia	2006	1	0	78000	0	0	1	0	817
South Australia	2006	1	0	78000	0	0	2	0	278
South Australia	2006	1	0	78000	0	2	0	0	535
South Australia	2006	1	0	78000	1	0	0	1	1319
South Australia	2006	1	0	78000	1	1	0	0	4235
South Australia	2006	1	0	78000	2	0	0	0	8895
South Australia	2006	1	0	104000					36
South Australia	2006	1	0	104000	0	0	0	1	32
South Australia	2006	1	0	104000	0	0	0	2	512
South Australia	2006	1	0	104000	0	0	1	0	444
South Australia	2006	1	0	104000	0	0	2	0	169
South Australia	2006	1	0	104000	0	2	0	0	288
South Australia	2006	1	0	104000	1	0	0	1	406
South Australia	2006	1	0	104000	1	1	0	0	1879
South Australia	2006	1	0	104000	2	0	0	0	6806
South Australia	2006	1	0	130000					17
South Australia	2006	1	0	130000	0	0	0	1	57
South Australia	2006	1	0	130000	0	0	0	2	269
South Australia	2006	1	0	130000	0	0	1	0	206
South Australia	2006	1	0	130000	0	0	2	0	78
South Australia	2006	1	0	130000	0	2	0	0	144
South Australia	2006	1	0	130000	1	0	0	1	812
South Australia	2006	1	0	130000	1	1	0	0	853
South Australia	2006	1	0	130000	2	0	0	0	2980
South Australia	2006	1	0	156000					12
South Australia	2006	1	0	156000	0	0	0	1	24
South Australia	2006	1	0	156000	0	0	0	2	234
South Australia	2006	1	0	156000	0	0	1	0	159
South Australia	2006	1	0	156000	0	0	2	0	72
South Australia	2006	1	0	156000	0	2	0	0	142
South Australia	2006	1	0	156000	1	0	0	1	254
South Australia	2006	1	0	156000	1	1	0	0	867
South Australia	2006	1	0	156000	2	0	0	0	1960
South Australia	2006	1	0	208000					16
South Australia	2006	1	0	208000	0	0	0	1	5
South Australia	2006	1	0	208000	0	0	0	2	244
South Australia	2006	1	0	208000	0	0	1	0	45
South Australia	2006	1	0	208000	0	0	2	0	24
South Australia	2006	1	0	208000	0	2	0	0	79
South Australia	2006	1	0	208000	1	0	0	1	88
South Australia	2006	1	0	208000	1	1	0	0	204
South Australia	2006	1	0	208000	2	0	0	0	627
South Australia	2006	1	1						9339
South Australia	2006	1	1		0	0	0	1	428
South Australia	2006	1	1		0	0	0	2	1884
South Australia	2006	1	1		0	0	1	0	802
South Australia	2006	1	1		0	0	2	0	364
South Australia	2006	1	1		0	2	0	0	611
South Australia	2006	1	1		1	0	0	1	2740
South Australia	2006	1	1		2	0	0	0	3614
South Australia	2006	1	1	-1					18
South Australia	2006	1	1	-1	0	0	0	1	22
South Australia	2006	1	1	-1	0	0	0	2	293
South Australia	2006	1	1	-1	0	0	1	0	14
South Australia	2006	1	1	-1	0	0	2	0	3
South Australia	2006	1	1	-1	0	2	0	0	12
South Australia	2006	1	1	-1	1	0	0	1	93
South Australia	2006	1	1	-1	2	0	0	0	112
South Australia	2006	1	1	52					8
South Australia	2006	1	1	52	0	0	0	1	14
South Australia	2006	1	1	52	0	0	0	2	304
South Australia	2006	1	1	52	0	0	1	0	13
South Australia	2006	1	1	52	0	0	2	0	17
South Australia	2006	1	1	52	0	2	0	0	36
South Australia	2006	1	1	52	1	0	0	1	108
South Australia	2006	1	1	52	1	1	0	0	94
