STE_NAME16	Year	Rent.min	TotalHouseholdIncome.min	occupied_private_dwellings_being_rented
Western Australia	2016	5250	41600	728
Western Australia	2016	5250	52000	704
Western Australia	2016	5250	65000	464
Western Australia	2016	5250	78000	626
Western Australia	2016	5250	104000	535
Western Australia	2016	5250	130000	272
Western Australia	2016	5250	156000	453
Western Australia	2016	5250	208000	386
Western Australia	2016	7875		1246
Western Australia	2016	7875	-1	251
Western Australia	2016	7875	52	199
Western Australia	2016	7875	7800	815
Western Australia	2016	7875	15600	1247
Western Australia	2016	7875	20800	2094
Western Australia	2016	7875	26000	1538
Western Australia	2016	7875	33800	1869
Western Australia	2016	7875	41600	974
Western Australia	2016	7875	52000	924
Western Australia	2016	7875	65000	733
Western Australia	2016	7875	78000	849
Western Australia	2016	7875	104000	678
Western Australia	2016	7875	130000	309
Western Australia	2016	7875	156000	397
Western Australia	2016	7875	208000	296
Western Australia	2016	10500		835
Western Australia	2016	10500	-1	150
Western Australia	2016	10500	52	81
Western Australia	2016	10500	7800	360
Western Australia	2016	10500	15600	534
Western Australia	2016	10500	20800	968
Western Australia	2016	10500	26000	841
Western Australia	2016	10500	33800	1001
Western Australia	2016	10500	41600	972
Western Australia	2016	10500	52000	876
Western Australia	2016	10500	65000	595
Western Australia	2016	10500	78000	810
Western Australia	2016	10500	104000	588
Western Australia	2016	10500	130000	273
Western Australia	2016	10500	156000	302
Western Australia	2016	10500	208000	187
Western Australia	2016	11812		1398
Western Australia	2016	11812	-1	312
Western Australia	2016	11812	52	151
Western Australia	2016	11812	7800	508
Western Australia	2016	11812	15600	800
Western Australia	2016	11812	20800	1432
Western Australia	2016	11812	26000	1581
Western Australia	2016	11812	33800	1835
Western Australia	2016	11812	41600	1839
Western Australia	2016	11812	52000	1873
Western Australia	2016	11812	65000	1369
Western Australia	2016	11812	78000	1819
Western Australia	2016	11812	104000	1205
Western Australia	2016	11812	130000	482
Western Australia	2016	11812	156000	532
Western Australia	2016	11812	208000	286
Western Australia	2016	14437		3474
Western Australia	2016	14437	-1	763
Western Australia	2016	14437	52	242
Western Australia	2016	14437	7800	854
Western Australia	2016	14437	15600	1275
Western Australia	2016	14437	20800	2322
Western Australia	2016	14437	26000	3320
Western Australia	2016	14437	33800	3831
Western Australia	2016	14437	41600	4499
Western Australia	2016	14437	52000	5190
Western Australia	2016	14437	65000	4304
Western Australia	2016	14437	78000	5685
Western Australia	2016	14437	104000	3670
Western Australia	2016	14437	130000	1403
Western Australia	2016	14437	156000	1272
Western Australia	2016	14437	208000	522
Western Australia	2016	18375		7118
Western Australia	2016	18375	-1	1063
Western Australia	2016	18375	52	350
Western Australia	2016	18375	7800	833
Western Australia	2016	18375	15600	1033
Western Australia	2016	18375	20800	1893
Western Australia	2016	18375	26000	2840
Western Australia	2016	18375	33800	3923
Western Australia	2016	18375	41600	5060
Western Australia	2016	18375	52000	7206
Western Australia	2016	18375	65000	7226
Western Australia	2016	18375	78000	11530
Western Australia	2016	18375	104000	9778
Western Australia	2016	18375	130000	4672
Western Australia	2016	18375	156000	4154
Western Australia	2016	18375	208000	1644
Western Australia	2016	23625		3891
Western Australia	2016	23625	-1	477
Western Australia	2016	23625	52	144
Western Australia	2016	23625	7800	259
Western Australia	2016	23625	15600	204
Western Australia	2016	23625	20800	386
Western Australia	2016	23625	26000	589
Western Australia	2016	23625	33800	789
Western Australia	2016	23625	41600	1165
Western Australia	2016	23625	52000	1904
Western Australia	2016	23625	65000	2037
Western Australia	2016	23625	78000	4219
Western Australia	2016	23625	104000	4818
Western Australia	2016	23625	130000	3098
Western Australia	2016	23625	156000	3729
Western Australia	2016	23625	208000	2092
Western Australia	2016	28875		1476
Western Australia	2016	28875	-1	184
Western Australia	2016	28875	52	44
Western Australia	2016	28875	7800	59
Western Australia	2016	28875	15600	57
Western Australia	2016	28875	20800	89
Western Australia	2016	28875	26000	122
Western Australia	2016	28875	33800	188
Western Australia	2016	28875	41600	244
Western Australia	2016	28875	52000	403
Western Australia	2016	28875	65000	409
Western Australia	2016	28875	78000	1024
Western Australia	2016	28875	104000	1462
Western Australia	2016	28875	130000	942
Western Australia	2016	28875	156000	1828
Western Australia	2016	28875	208000	1466
Western Australia	2016	34125		1506
Western Australia	2016	34125	-1	173
Western Australia	2016	34125	52	46
Western Australia	2016	34125	7800	59
Western Australia	2016	34125	15600	69
Western Australia	2016	34125	20800	90
Western Australia	2016	34125	26000	128
Western Australia	2016	34125	33800	176
Western Australia	2016	34125	41600	227
Western Australia	2016	34125	52000	343
Western Australia	2016	34125	65000	369
Western Australia	2016	34125	78000	755
Western Australia	2016	34125	104000	1065
Western Australia	2016	34125	130000	691
Western Australia	2016	34125	156000	2130
Western Australia	2016	34125	208000	2659
Tasmania	2006			399
Tasmania	2006		-1	56
Tasmania	2006		52	50
Tasmania	2006		7800	218
Tasmania	2006		15600	186
Tasmania	2006		20800	64
Tasmania	2006		26000	183
Tasmania	2006		33800	75
Tasmania	2006		41600	67
Tasmania	2006		52000	93
Tasmania	2006		65000	48
Tasmania	2006		78000	50
Tasmania	2006		104000	13
Tasmania	2006		130000	25
Tasmania	2006		156000	7
Tasmania	2006		208000	3
Tasmania	2006	0		644
Tasmania	2006	0	-1	92
Tasmania	2006	0	52	298
Tasmania	2006	0	7800	2704
Tasmania	2006	0	15600	1892
Tasmania	2006	0	20800	324
Tasmania	2006	0	26000	902
Tasmania	2006	0	33800	406
Tasmania	2006	0	41600	366
Tasmania	2006	0	52000	468
Tasmania	2006	0	65000	227
Tasmania	2006	0	78000	194
Tasmania	2006	0	104000	88
Tasmania	2006	0	130000	107
Tasmania	2006	0	156000	16
Tasmania	2006	0	208000	11
Tasmania	2006	3937		301
Tasmania	2006	3937	-1	31
Tasmania	2006	3937	52	100
Tasmania	2006	3937	7800	571
Tasmania	2006	3937	15600	874
Tasmania	2006	3937	20800	345
Tasmania	2006	3937	26000	821
Tasmania	2006	3937	33800	253
Tasmania	2006	3937	41600	186
Tasmania	2006	3937	52000	232
Tasmania	2006	3937	65000	63
Tasmania	2006	3937	78000	51
Tasmania	2006	3937	104000	17
Tasmania	2006	3937	130000	17
Tasmania	2006	3937	156000	4
Tasmania	2006	3937	208000	3
Tasmania	2006	5250		989
Tasmania	2006	5250	-1	99
Tasmania	2006	5250	52	237
Tasmania	2006	5250	7800	1272
Tasmania	2006	5250	15600	2026
Tasmania	2006	5250	20800	930
Tasmania	2006	5250	26000	2464
Tasmania	2006	5250	33800	1243
Tasmania	2006	5250	41600	1014
Tasmania	2006	5250	52000	1211
Tasmania	2006	5250	65000	396
Tasmania	2006	5250	78000	305
Tasmania	2006	5250	104000	99
Tasmania	2006	5250	130000	64
Tasmania	2006	5250	156000	14
Tasmania	2006	5250	208000	11
Tasmania	2006	7875		825
Tasmania	2006	7875	-1	70
Tasmania	2006	7875	52	122
Tasmania	2006	7875	7800	564
Tasmania	2006	7875	15600	1130
Tasmania	2006	7875	20800	523
Tasmania	2006	7875	26000	2096
Tasmania	2006	7875	33800	1153
Tasmania	2006	7875	41600	1126
Tasmania	2006	7875	52000	1482
Tasmania	2006	7875	65000	602
Tasmania	2006	7875	78000	502
Tasmania	2006	7875	104000	165
Tasmania	2006	7875	130000	77
Tasmania	2006	7875	156000	16
Tasmania	2006	7875	208000	5
Tasmania	2006	10500		315
Tasmania	2006	10500	-1	35
Tasmania	2006	10500	52	42
Tasmania	2006	10500	7800	95
Tasmania	2006	10500	15600	202
Tasmania	2006	10500	20800	107
Tasmania	2006	10500	26000	561
Tasmania	2006	10500	33800	370
Tasmania	2006	10500	41600	376
Tasmania	2006	10500	52000	594
Tasmania	2006	10500	65000	294
Tasmania	2006	10500	78000	263
Tasmania	2006	10500	104000	80
Tasmania	2006	10500	130000	47
Tasmania	2006	10500	156000	14
Tasmania	2006	10500	208000	0
Tasmania	2006	11812		342
Tasmania	2006	11812	-1	34
Tasmania	2006	11812	52	33
Tasmania	2006	11812	7800	80
Tasmania	2006	11812	15600	147
Tasmania	2006	11812	20800	75
Tasmania	2006	11812	26000	382
Tasmania	2006	11812	33800	306
Tasmania	2006	11812	41600	323
Tasmania	2006	11812	52000	545
Tasmania	2006	11812	65000	318
Tasmania	2006	11812	78000	371
Tasmania	2006	11812	104000	147
Tasmania	2006	11812	130000	107
Tasmania	2006	11812	156000	34
Tasmania	2006	11812	208000	8
Tasmania	2006	14437		218
Tasmania	2006	14437	-1	41
Tasmania	2006	14437	52	14
Tasmania	2006	14437	7800	25
Tasmania	2006	14437	15600	40
Tasmania	2006	14437	20800	26
Tasmania	2006	14437	26000	120
Tasmania	2006	14437	33800	100
Tasmania	2006	14437	41600	123
Tasmania	2006	14437	52000	191
Tasmania	2006	14437	65000	168
Tasmania	2006	14437	78000	207
Tasmania	2006	14437	104000	131
Tasmania	2006	14437	130000	97
Tasmania	2006	14437	156000	60
Tasmania	2006	14437	208000	12
Tasmania	2006	18375		105
Tasmania	2006	18375	-1	14
Tasmania	2006	18375	52	7
Tasmania	2006	18375	7800	13
Tasmania	2006	18375	15600	11
Tasmania	2006	18375	20800	9
Tasmania	2006	18375	26000	24
Tasmania	2006	18375	33800	16
Tasmania	2006	18375	41600	24
Tasmania	2006	18375	52000	60
Tasmania	2006	18375	65000	33
Tasmania	2006	18375	78000	73
Tasmania	2006	18375	104000	56
Tasmania	2006	18375	130000	75
Tasmania	2006	18375	156000	30
Tasmania	2006	18375	208000	16
Tasmania	2006	23625		38
Tasmania	2006	23625	-1	6
Tasmania	2006	23625	52	7
Tasmania	2006	23625	7800	9
Tasmania	2006	23625	15600	0
Tasmania	2006	23625	20800	3
Tasmania	2006	23625	26000	13
Tasmania	2006	23625	33800	11
Tasmania	2006	23625	41600	5
Tasmania	2006	23625	52000	16
Tasmania	2006	23625	65000	14
Tasmania	2006	23625	78000	22
Tasmania	2006	23625	104000	15
Tasmania	2006	23625	130000	29
Tasmania	2006	23625	156000	11
Tasmania	2006	23625	208000	5
Tasmania	2006	28875		9
Tasmania	2006	28875	-1	0
Tasmania	2006	28875	52	5
Tasmania	2006	28875	7800	7
Tasmania	2006	28875	15600	4
Tasmania	2006	28875	20800	0
Tasmania	2006	28875	26000	3
Tasmania	2006	28875	33800	4
Tasmania	2006	28875	41600	0
Tasmania	2006	28875	52000	7
Tasmania	2006	28875	65000	3
Tasmania	2006	28875	78000	6
Tasmania	2006	28875	104000	8
Tasmania	2006	28875	130000	12
Tasmania	2006	28875	156000	3
Tasmania	2006	28875	208000	3
Tasmania	2006	34125		63
Tasmania	2006	34125	-1	14
Tasmania	2006	34125	52	14
Tasmania	2006	34125	7800	63
Tasmania	2006	34125	15600	40
Tasmania	2006	34125	20800	24
Tasmania	2006	34125	26000	50
Tasmania	2006	34125	33800	12
Tasmania	2006	34125	41600	15
Tasmania	2006	34125	52000	11
Tasmania	2006	34125	65000	9
Tasmania	2006	34125	78000	7
Tasmania	2006	34125	104000	3
Tasmania	2006	34125	130000	10
Tasmania	2006	34125	156000	7
Tasmania	2006	34125	208000	6
Tasmania	2011			453
Tasmania	2011		-1	57
Tasmania	2011		52	43
Tasmania	2011		7800	151
Tasmania	2011		15600	180
Tasmania	2011		20800	131
Tasmania	2011		26000	75
Tasmania	2011		33800	147
Tasmania	2011		41600	92
Tasmania	2011		52000	106
Tasmania	2011		65000	74
Tasmania	2011		78000	86
Tasmania	2011		104000	40
Tasmania	2011		130000	48
Tasmania	2011		156000	21
Tasmania	2011		208000	3
Tasmania	2011	0		333
Tasmania	2011	0	-1	76
Tasmania	2011	0	52	224
Tasmania	2011	0	7800	618
Tasmania	2011	0	15600	724
Tasmania	2011	0	20800	339
Tasmania	2011	0	26000	220
Tasmania	2011	0	33800	375
Tasmania	2011	0	41600	295
Tasmania	2011	0	52000	256
Tasmania	2011	0	65000	228
Tasmania	2011	0	78000	322
Tasmania	2011	0	104000	140
Tasmania	2011	0	130000	148
Tasmania	2011	0	156000	50
Tasmania	2011	0	208000	33
Tasmania	2011	3937		319
Tasmania	2011	3937	-1	49
Tasmania	2011	3937	52	155
Tasmania	2011	3937	7800	958
Tasmania	2011	3937	15600	1990
Tasmania	2011	3937	20800	343
Tasmania	2011	3937	26000	141
Tasmania	2011	3937	33800	260
Tasmania	2011	3937	41600	99
Tasmania	2011	3937	52000	45
Tasmania	2011	3937	65000	36
Tasmania	2011	3937	78000	31
Tasmania	2011	3937	104000	18
Tasmania	2011	3937	130000	19
Tasmania	2011	3937	156000	4
Tasmania	2011	3937	208000	8
Tasmania	2011	5250		460
Tasmania	2011	5250	-1	77
Tasmania	2011	5250	52	136
Tasmania	2011	5250	7800	737
Tasmania	2011	5250	15600	1178
Tasmania	2011	5250	20800	1194
Tasmania	2011	5250	26000	738
Tasmania	2011	5250	33800	732
Tasmania	2011	5250	41600	512
Tasmania	2011	5250	52000	319
Tasmania	2011	5250	65000	156
Tasmania	2011	5250	78000	168
Tasmania	2011	5250	104000	81
Tasmania	2011	5250	130000	49
Tasmania	2011	5250	156000	20
Tasmania	2011	5250	208000	11
Tasmania	2011	7875		636
Tasmania	2011	7875	-1	84
Tasmania	2011	7875	52	139
Tasmania	2011	7875	7800	734
Tasmania	2011	7875	15600	1033
Tasmania	2011	7875	20800	1418
Tasmania	2011	7875	26000	790
Tasmania	2011	7875	33800	1373
Tasmania	2011	7875	41600	1019
Tasmania	2011	7875	52000	723
Tasmania	2011	7875	65000	430
Tasmania	2011	7875	78000	369
Tasmania	2011	7875	104000	153
Tasmania	2011	7875	130000	75
Tasmania	2011	7875	156000	40
Tasmania	2011	7875	208000	17
Tasmania	2011	10500		424
Tasmania	2011	10500	-1	56
Tasmania	2011	10500	52	53
Tasmania	2011	10500	7800	282
Tasmania	2011	10500	15600	423
Tasmania	2011	10500	20800	773
Tasmania	2011	10500	26000	380
Tasmania	2011	10500	33800	828
Tasmania	2011	10500	41600	702
Tasmania	2011	10500	52000	596
Tasmania	2011	10500	65000	385
Tasmania	2011	10500	78000	371
Tasmania	2011	10500	104000	116
Tasmania	2011	10500	130000	55
Tasmania	2011	10500	156000	29
Tasmania	2011	10500	208000	7
Tasmania	2011	11812		632
Tasmania	2011	11812	-1	91
Tasmania	2011	11812	52	71
Tasmania	2011	11812	7800	284
Tasmania	2011	11812	15600	424
Tasmania	2011	11812	20800	924
Tasmania	2011	11812	26000	514
Tasmania	2011	11812	33800	1197
Tasmania	2011	11812	41600	1186
Tasmania	2011	11812	52000	1187
Tasmania	2011	11812	65000	713
Tasmania	2011	11812	78000	746
Tasmania	2011	11812	104000	332
Tasmania	2011	11812	130000	147
Tasmania	2011	11812	156000	71
Tasmania	2011	11812	208000	13
Tasmania	2011	14437		671
Tasmania	2011	14437	-1	80
Tasmania	2011	14437	52	51
Tasmania	2011	14437	7800	135
Tasmania	2011	14437	15600	231
Tasmania	2011	14437	20800	538
Tasmania	2011	14437	26000	311
Tasmania	2011	14437	33800	806
Tasmania	2011	14437	41600	840
Tasmania	2011	14437	52000	963
Tasmania	2011	14437	65000	844
Tasmania	2011	14437	78000	987
Tasmania	2011	14437	104000	512
Tasmania	2011	14437	130000	265
Tasmania	2011	14437	156000	134
Tasmania	2011	14437	208000	14
Tasmania	2011	18375		351
Tasmania	2011	18375	-1	44
Tasmania	2011	18375	52	25
Tasmania	2011	18375	7800	51
Tasmania	2011	18375	15600	58
Tasmania	2011	18375	20800	80
Tasmania	2011	18375	26000	71
Tasmania	2011	18375	33800	174
Tasmania	2011	18375	41600	215
Tasmania	2011	18375	52000	302
Tasmania	2011	18375	65000	308
Tasmania	2011	18375	78000	516
Tasmania	2011	18375	104000	354
Tasmania	2011	18375	130000	259
Tasmania	2011	18375	156000	163
Tasmania	2011	18375	208000	44
Tasmania	2011	23625		118
Tasmania	2011	23625	-1	6
Tasmania	2011	23625	52	5
Tasmania	2011	23625	7800	15
Tasmania	2011	23625	15600	12
Tasmania	2011	23625	20800	13
Tasmania	2011	23625	26000	16
Tasmania	2011	23625	33800	31
Tasmania	2011	23625	41600	26
Tasmania	2011	23625	52000	48
Tasmania	2011	23625	65000	48
Tasmania	2011	23625	78000	83
Tasmania	2011	23625	104000	80
Tasmania	2011	23625	130000	115
Tasmania	2011	23625	156000	92
Tasmania	2011	23625	208000	30
Tasmania	2011	28875		37
Tasmania	2011	28875	-1	12
Tasmania	2011	28875	52	0
Tasmania	2011	28875	7800	12
Tasmania	2011	28875	15600	0
Tasmania	2011	28875	20800	9
Tasmania	2011	28875	26000	3
Tasmania	2011	28875	33800	10
Tasmania	2011	28875	41600	11
Tasmania	2011	28875	52000	4
Tasmania	2011	28875	65000	11
Tasmania	2011	28875	78000	16
Tasmania	2011	28875	104000	15
Tasmania	2011	28875	130000	42
Tasmania	2011	28875	156000	34
Tasmania	2011	28875	208000	16
Tasmania	2011	34125		49
Tasmania	2011	34125	-1	13
Tasmania	2011	34125	52	5
Tasmania	2011	34125	7800	25
Tasmania	2011	34125	15600	32
Tasmania	2011	34125	20800	21
Tasmania	2011	34125	26000	12
Tasmania	2011	34125	33800	36
Tasmania	2011	34125	41600	20
Tasmania	2011	34125	52000	22
Tasmania	2011	34125	65000	22
Tasmania	2011	34125	78000	25
Tasmania	2011	34125	104000	22
Tasmania	2011	34125	130000	28
Tasmania	2011	34125	156000	20
Tasmania	2011	34125	208000	12
Tasmania	2016			420
Tasmania	2016		-1	77
Tasmania	2016		52	32
Tasmania	2016		7800	114
Tasmania	2016		15600	131
Tasmania	2016		20800	164
Tasmania	2016		26000	142
Tasmania	2016		33800	108
Tasmania	2016		41600	110
Tasmania	2016		52000	96
Tasmania	2016		65000	84
Tasmania	2016		78000	107
Tasmania	2016		104000	65
Tasmania	2016		130000	35
Tasmania	2016		156000	48
Tasmania	2016		208000	19
Tasmania	2016	0		253
Tasmania	2016	0	-1	50
Tasmania	2016	0	52	97
Tasmania	2016	0	7800	451
Tasmania	2016	0	15600	204
Tasmania	2016	0	20800	398
Tasmania	2016	0	26000	224
Tasmania	2016	0	33800	282
Tasmania	2016	0	41600	272
Tasmania	2016	0	52000	269
Tasmania	2016	0	65000	235
Tasmania	2016	0	78000	288
Tasmania	2016	0	104000	218
Tasmania	2016	0	130000	101
Tasmania	2016	0	156000	103
Tasmania	2016	0	208000	36
Tasmania	2016	3937		137
Tasmania	2016	3937	-1	23
Tasmania	2016	3937	52	39
Tasmania	2016	3937	7800	229
Tasmania	2016	3937	15600	441
Tasmania	2016	3937	20800	560
Tasmania	2016	3937	26000	74
Tasmania	2016	3937	33800	119
Tasmania	2016	3937	41600	71
Tasmania	2016	3937	52000	40
Tasmania	2016	3937	65000	27
Tasmania	2016	3937	78000	26
Tasmania	2016	3937	104000	17
Tasmania	2016	3937	130000	0
Tasmania	2016	3937	156000	14
Tasmania	2016	3937	208000	0
Tasmania	2016	5250		428
Tasmania	2016	5250	-1	75
Tasmania	2016	5250	52	97
Tasmania	2016	5250	7800	538
Tasmania	2016	5250	15600	1001
Tasmania	2016	5250	20800	1407
Tasmania	2016	5250	26000	553
Tasmania	2016	5250	33800	493
Tasmania	2016	5250	41600	332
Tasmania	2016	5250	52000	274
Tasmania	2016	5250	65000	156
Tasmania	2016	5250	78000	129
Tasmania	2016	5250	104000	83
Tasmania	2016	5250	130000	35
Tasmania	2016	5250	156000	51
Tasmania	2016	5250	208000	15
Tasmania	2016	7875		576
Tasmania	2016	7875	-1	111
Tasmania	2016	7875	52	97
Tasmania	2016	7875	7800	481
Tasmania	2016	7875	15600	941
Tasmania	2016	7875	20800	1443
Tasmania	2016	7875	26000	1147
Tasmania	2016	7875	33800	1174
Tasmania	2016	7875	41600	776
Tasmania	2016	7875	52000	578
Tasmania	2016	7875	65000	352
Tasmania	2016	7875	78000	321
Tasmania	2016	7875	104000	153
Tasmania	2016	7875	130000	39
Tasmania	2016	7875	156000	61
Tasmania	2016	7875	208000	23
Tasmania	2016	10500		510
Tasmania	2016	10500	-1	75
Tasmania	2016	10500	52	47
Tasmania	2016	10500	7800	244
Tasmania	2016	10500	15600	403
Tasmania	2016	10500	20800	798
Tasmania	2016	10500	26000	814
Tasmania	2016	10500	33800	894
Tasmania	2016	10500	41600	764
Tasmania	2016	10500	52000	707
Tasmania	2016	10500	65000	445
Tasmania	2016	10500	78000	381
Tasmania	2016	10500	104000	167
Tasmania	2016	10500	130000	67
Tasmania	2016	10500	156000	42
Tasmania	2016	10500	208000	36
Tasmania	2016	11812		759
Tasmania	2016	11812	-1	118
Tasmania	2016	11812	52	55
Tasmania	2016	11812	7800	280
Tasmania	2016	11812	15600	409
Tasmania	2016	11812	20800	955
Tasmania	2016	11812	26000	1116
Tasmania	2016	11812	33800	1358
Tasmania	2016	11812	41600	1304
Tasmania	2016	11812	52000	1360
Tasmania	2016	11812	65000	989
Tasmania	2016	11812	78000	961
Tasmania	2016	11812	104000	459
Tasmania	2016	11812	130000	132
Tasmania	2016	11812	156000	118
Tasmania	2016	11812	208000	43
Tasmania	2016	14437		837
Tasmania	2016	14437	-1	116
Tasmania	2016	14437	52	53
Tasmania	2016	14437	7800	163
Tasmania	2016	14437	15600	234
Tasmania	2016	14437	20800	511
Tasmania	2016	14437	26000	786
Tasmania	2016	14437	33800	1028
Tasmania	2016	14437	41600	1210
Tasmania	2016	14437	52000	1429
Tasmania	2016	14437	65000	1265
Tasmania	2016	14437	78000	1468
Tasmania	2016	14437	104000	846
Tasmania	2016	14437	130000	308
Tasmania	2016	14437	156000	221
Tasmania	2016	14437	208000	75
Tasmania	2016	18375		510
Tasmania	2016	18375	-1	76
Tasmania	2016	18375	52	30
Tasmania	2016	18375	7800	36
Tasmania	2016	18375	15600	61
Tasmania	2016	18375	20800	142
Tasmania	2016	18375	26000	193
Tasmania	2016	18375	33800	258
Tasmania	2016	18375	41600	338
Tasmania	2016	18375	52000	455
Tasmania	2016	18375	65000	498
Tasmania	2016	18375	78000	822
Tasmania	2016	18375	104000	648
Tasmania	2016	18375	130000	332
Tasmania	2016	18375	156000	283
Tasmania	2016	18375	208000	128
Tasmania	2016	23625		171
Tasmania	2016	23625	-1	27
Tasmania	2016	23625	52	15
Tasmania	2016	23625	7800	14
Tasmania	2016	23625	15600	10
Tasmania	2016	23625	20800	27
Tasmania	2016	23625	26000	24
Tasmania	2016	23625	33800	39
Tasmania	2016	23625	41600	39
Tasmania	2016	23625	52000	83
Tasmania	2016	23625	65000	68
Tasmania	2016	23625	78000	158
Tasmania	2016	23625	104000	185
Tasmania	2016	23625	130000	90
Tasmania	2016	23625	156000	151
Tasmania	2016	23625	208000	85
Tasmania	2016	28875		62
Tasmania	2016	28875	-1	16
Tasmania	2016	28875	52	0
Tasmania	2016	28875	7800	8
Tasmania	2016	28875	15600	4
Tasmania	2016	28875	20800	7
Tasmania	2016	28875	26000	16
Tasmania	2016	28875	33800	19
Tasmania	2016	28875	41600	11
Tasmania	2016	28875	52000	15
Tasmania	2016	28875	65000	23
Tasmania	2016	28875	78000	40
Tasmania	2016	28875	104000	40
Tasmania	2016	28875	130000	24
Tasmania	2016	28875	156000	51
Tasmania	2016	28875	208000	33
Tasmania	2016	34125		51
Tasmania	2016	34125	-1	15
Tasmania	2016	34125	52	9
Tasmania	2016	34125	7800	6
Tasmania	2016	34125	15600	11
Tasmania	2016	34125	20800	20
Tasmania	2016	34125	26000	17
Tasmania	2016	34125	33800	13
Tasmania	2016	34125	41600	19
Tasmania	2016	34125	52000	15
Tasmania	2016	34125	65000	20
Tasmania	2016	34125	78000	24
Tasmania	2016	34125	104000	23
Tasmania	2016	34125	130000	13
Tasmania	2016	34125	156000	24
Tasmania	2016	34125	208000	40
Northern Territory	2006			497
Northern Territory	2006		-1	37
Northern Territory	2006		52	31
Northern Territory	2006		7800	109
Northern Territory	2006		15600	81
Northern Territory	2006		20800	64
Northern Territory	2006		26000	159
Northern Territory	2006		33800	98
Northern Territory	2006		41600	124
Northern Territory	2006		52000	205
Northern Territory	2006		65000	149
Northern Territory	2006		78000	158
Northern Territory	2006		104000	91
Northern Territory	2006		130000	83
Northern Territory	2006		156000	43
Northern Territory	2006		208000	18
Northern Territory	2006	0		1059
Northern Territory	2006	0	-1	59
Northern Territory	2006	0	52	181
Northern Territory	2006	0	7800	1006
Northern Territory	2006	0	15600	644
Northern Territory	2006	0	20800	605
Northern Territory	2006	0	26000	871
Northern Territory	2006	0	33800	532
Northern Territory	2006	0	41600	709
Northern Territory	2006	0	52000	861
Northern Territory	2006	0	65000	560
Northern Territory	2006	0	78000	699
Northern Territory	2006	0	104000	360
Northern Territory	2006	0	130000	439
Northern Territory	2006	0	156000	247
Northern Territory	2006	0	208000	82
Northern Territory	2006	3937		203
Northern Territory	2006	3937	-1	4
Northern Territory	2006	3937	52	20
Northern Territory	2006	3937	7800	95
Northern Territory	2006	3937	15600	148
Northern Territory	2006	3937	20800	102
Northern Territory	2006	3937	26000	203
Northern Territory	2006	3937	33800	97
Northern Territory	2006	3937	41600	93
Northern Territory	2006	3937	52000	124
Northern Territory	2006	3937	65000	62
Northern Territory	2006	3937	78000	80
Northern Territory	2006	3937	104000	45
Northern Territory	2006	3937	130000	41
Northern Territory	2006	3937	156000	24
Northern Territory	2006	3937	208000	10
Northern Territory	2006	5250		411
Northern Territory	2006	5250	-1	27
Northern Territory	2006	5250	52	37
Northern Territory	2006	5250	7800	124
Northern Territory	2006	5250	15600	218
Northern Territory	2006	5250	20800	80
Northern Territory	2006	5250	26000	385
Northern Territory	2006	5250	33800	333
Northern Territory	2006	5250	41600	280
Northern Territory	2006	5250	52000	432
Northern Territory	2006	5250	65000	271
Northern Territory	2006	5250	78000	321
Northern Territory	2006	5250	104000	128
Northern Territory	2006	5250	130000	64
Northern Territory	2006	5250	156000	25
Northern Territory	2006	5250	208000	11
Northern Territory	2006	7875		402
Northern Territory	2006	7875	-1	20
Northern Territory	2006	7875	52	20
Northern Territory	2006	7875	7800	102
Northern Territory	2006	7875	15600	156
Northern Territory	2006	7875	20800	59
Northern Territory	2006	7875	26000	396
Northern Territory	2006	7875	33800	406
Northern Territory	2006	7875	41600	392
Northern Territory	2006	7875	52000	577
Northern Territory	2006	7875	65000	344
Northern Territory	2006	7875	78000	402
Northern Territory	2006	7875	104000	239
Northern Territory	2006	7875	130000	128
Northern Territory	2006	7875	156000	35
Northern Territory	2006	7875	208000	11
Northern Territory	2006	10500		198
Northern Territory	2006	10500	-1	14
Northern Territory	2006	10500	52	5
Northern Territory	2006	10500	7800	29
Northern Territory	2006	10500	15600	43
Northern Territory	2006	10500	20800	20
Northern Territory	2006	10500	26000	155
Northern Territory	2006	10500	33800	218
Northern Territory	2006	10500	41600	203
Northern Territory	2006	10500	52000	329
Northern Territory	2006	10500	65000	174
Northern Territory	2006	10500	78000	198
Northern Territory	2006	10500	104000	91
Northern Territory	2006	10500	130000	45
Northern Territory	2006	10500	156000	21
Northern Territory	2006	10500	208000	5
Northern Territory	2006	11812		381
Northern Territory	2006	11812	-1	14
Northern Territory	2006	11812	52	11
Northern Territory	2006	11812	7800	16
Northern Territory	2006	11812	15600	67
Northern Territory	2006	11812	20800	17
Northern Territory	2006	11812	26000	203
Northern Territory	2006	11812	33800	204
Northern Territory	2006	11812	41600	251
Northern Territory	2006	11812	52000	533
Northern Territory	2006	11812	65000	360
Northern Territory	2006	11812	78000	449
Northern Territory	2006	11812	104000	237
Northern Territory	2006	11812	130000	112
Northern Territory	2006	11812	156000	53
Northern Territory	2006	11812	208000	12
Northern Territory	2006	14437		336
Northern Territory	2006	14437	-1	18
Northern Territory	2006	14437	52	6
Northern Territory	2006	14437	7800	12
Northern Territory	2006	14437	15600	20
Northern Territory	2006	14437	20800	6
Northern Territory	2006	14437	26000	81
Northern Territory	2006	14437	33800	124
Northern Territory	2006	14437	41600	160
Northern Territory	2006	14437	52000	332
Northern Territory	2006	14437	65000	282
