STE_NAME16	Year	Age.min	Sex	persons
Victoria	2016	46	M	39511
Victoria	2016	47	F	41607
Victoria	2016	47	M	39140
Victoria	2016	48	F	40152
Victoria	2016	48	M	38282
Victoria	2016	49	F	38425
Victoria	2016	49	M	36444
Victoria	2016	50	F	38641
Victoria	2016	50	M	36727
Victoria	2016	51	F	37903
Victoria	2016	51	M	36065
Victoria	2016	52	F	39280
Victoria	2016	52	M	37168
Victoria	2016	53	F	39255
Victoria	2016	53	M	37550
Victoria	2016	54	F	38703
Victoria	2016	54	M	37084
Victoria	2016	55	F	38849
Victoria	2016	55	M	36560
Victoria	2016	56	F	37659
Victoria	2016	56	M	35256
Victoria	2016	57	F	36486
Victoria	2016	57	M	34791
Victoria	2016	58	F	36360
Victoria	2016	58	M	33749
Victoria	2016	59	F	35089
Victoria	2016	59	M	32816
Victoria	2016	60	F	34893
Victoria	2016	60	M	33138
Victoria	2016	61	F	33759
Victoria	2016	61	M	31286
Victoria	2016	62	F	32908
Victoria	2016	62	M	30308
Victoria	2016	63	F	32512
Victoria	2016	63	M	30205
Victoria	2016	64	F	31368
Victoria	2016	64	M	29466
Victoria	2016	65	F	31318
Victoria	2016	65	M	28914
Victoria	2016	66	F	30550
Victoria	2016	66	M	28093
Victoria	2016	67	F	29216
Victoria	2016	67	M	27233
Victoria	2016	68	F	29470
Victoria	2016	68	M	27069
Victoria	2016	69	F	30749
Victoria	2016	69	M	28775
Victoria	2016	70	F	25375
Victoria	2016	70	M	24099
Victoria	2016	71	F	23733
Victoria	2016	71	M	22053
Victoria	2016	72	F	23198
Victoria	2016	72	M	21049
Victoria	2016	73	F	20511
Victoria	2016	73	M	18746
Victoria	2016	74	F	20644
Victoria	2016	74	M	18787
Victoria	2016	75	F	19110
Victoria	2016	75	M	17365
Victoria	2016	76	F	18548
Victoria	2016	76	M	16372
Victoria	2016	77	F	17602
Victoria	2016	77	M	15435
Victoria	2016	78	F	17023
Victoria	2016	78	M	14242
Victoria	2016	79	F	15913
Victoria	2016	79	M	13498
Queensland	2006			126994
Queensland	2006	0	F	25750
Queensland	2006	0	M	27264
Queensland	2006	1	F	24957
Queensland	2006	1	M	26719
Queensland	2006	2	F	24782
Queensland	2006	2	M	25932
Queensland	2006	3	F	24337
Queensland	2006	3	M	25775
Queensland	2006	4	F	25086
Queensland	2006	4	M	26474
Queensland	2006	5	F	26150
Queensland	2006	5	M	27347
Queensland	2006	6	F	25852
Queensland	2006	6	M	27368
Queensland	2006	7	F	25755
Queensland	2006	7	M	27377
Queensland	2006	8	F	26368
Queensland	2006	8	M	27473
Queensland	2006	9	F	26573
Queensland	2006	9	M	27661
Queensland	2006	10	F	26823
Queensland	2006	10	M	28120
Queensland	2006	11	F	27597
Queensland	2006	11	M	28898
Queensland	2006	12	F	27319
Queensland	2006	12	M	29157
Queensland	2006	13	F	27374
Queensland	2006	13	M	29263
Queensland	2006	14	F	27936
Queensland	2006	14	M	29045
Queensland	2006	15	F	27795
Queensland	2006	15	M	29089
Queensland	2006	16	F	27310
Queensland	2006	16	M	28848
Queensland	2006	17	F	26215
Queensland	2006	17	M	27352
Queensland	2006	18	F	25188
Queensland	2006	18	M	26482
Queensland	2006	19	F	25621
Queensland	2006	19	M	26400
Queensland	2006	20	F	26880
Queensland	2006	20	M	26869
Queensland	2006	21	F	27106
Queensland	2006	21	M	27097
Queensland	2006	22	F	26829
Queensland	2006	22	M	26843
Queensland	2006	23	F	27063
Queensland	2006	23	M	27610
Queensland	2006	24	F	25780
Queensland	2006	24	M	26821
Queensland	2006	25	F	25463
Queensland	2006	25	M	26106
Queensland	2006	26	F	24890
Queensland	2006	26	M	25051
Queensland	2006	27	F	24541
Queensland	2006	27	M	24161
Queensland	2006	28	F	24893
Queensland	2006	28	M	24041
Queensland	2006	29	F	25249
Queensland	2006	29	M	24556
Queensland	2006	30	F	26002
Queensland	2006	30	M	24866
Queensland	2006	31	F	26597
Queensland	2006	31	M	25777
Queensland	2006	32	F	27728
Queensland	2006	32	M	27012
Queensland	2006	33	F	29206
Queensland	2006	33	M	27881
Queensland	2006	34	F	30626
Queensland	2006	34	M	28954
Queensland	2006	35	F	31456
Queensland	2006	35	M	29786
Queensland	2006	36	F	29797
Queensland	2006	36	M	28293
Queensland	2006	37	F	29379
Queensland	2006	37	M	27866
Queensland	2006	38	F	28427
Queensland	2006	38	M	26973
Queensland	2006	39	F	28268
Queensland	2006	39	M	26890
Queensland	2006	40	F	28199
Queensland	2006	40	M	26895
Queensland	2006	41	F	28793
Queensland	2006	41	M	27294
Queensland	2006	42	F	29737
Queensland	2006	42	M	28585
Queensland	2006	43	F	30459
Queensland	2006	43	M	28680
Queensland	2006	44	F	30641
Queensland	2006	44	M	29155
Queensland	2006	45	F	30191
Queensland	2006	45	M	29016
Queensland	2006	46	F	29200
Queensland	2006	46	M	28343
Queensland	2006	47	F	28567
Queensland	2006	47	M	27681
Queensland	2006	48	F	28233
Queensland	2006	48	M	26816
Queensland	2006	49	F	27370
Queensland	2006	49	M	26530
Queensland	2006	50	F	26888
Queensland	2006	50	M	26376
Queensland	2006	51	F	26487
Queensland	2006	51	M	25675
Queensland	2006	52	F	25861
Queensland	2006	52	M	24874
Queensland	2006	53	F	25704
Queensland	2006	53	M	25366
Queensland	2006	54	F	24934
Queensland	2006	54	M	25079
Queensland	2006	55	F	24721
Queensland	2006	55	M	24594
Queensland	2006	56	F	24847
Queensland	2006	56	M	24649
Queensland	2006	57	F	24014
Queensland	2006	57	M	24172
Queensland	2006	58	F	23498
Queensland	2006	58	M	24289
Queensland	2006	59	F	25081
Queensland	2006	59	M	25869
Queensland	2006	60	F	20694
Queensland	2006	60	M	21451
Queensland	2006	61	F	20466
Queensland	2006	61	M	21068
Queensland	2006	62	F	19206
Queensland	2006	62	M	19751
Queensland	2006	63	F	17137
Queensland	2006	63	M	17444
Queensland	2006	64	F	17021
Queensland	2006	64	M	17569
Queensland	2006	65	F	15679
Queensland	2006	65	M	16179
Queensland	2006	66	F	15319
Queensland	2006	66	M	15634
Queensland	2006	67	F	14772
Queensland	2006	67	M	14742
Queensland	2006	68	F	13478
Queensland	2006	68	M	13987
Queensland	2006	69	F	13336
Queensland	2006	69	M	13295
Queensland	2006	70	F	12505
Queensland	2006	70	M	12686
Queensland	2006	71	F	12038
Queensland	2006	71	M	11349
Queensland	2006	72	F	11148
Queensland	2006	72	M	10867
Queensland	2006	73	F	11077
Queensland	2006	73	M	10447
Queensland	2006	74	F	10687
Queensland	2006	74	M	10201
Queensland	2006	75	F	11141
Queensland	2006	75	M	10087
Queensland	2006	76	F	10724
Queensland	2006	76	M	9534
Queensland	2006	77	F	10370
Queensland	2006	77	M	8886
Queensland	2006	78	F	10191
Queensland	2006	78	M	8392
Queensland	2006	79	F	9398
Queensland	2006	79	M	7753
Queensland	2011			146745
Queensland	2011	0	F	28157
Queensland	2011	0	M	29305
Queensland	2011	1	F	28994
Queensland	2011	1	M	30585
Queensland	2011	2	F	29077
Queensland	2011	2	M	30827
Queensland	2011	3	F	29234
Queensland	2011	3	M	31124
Queensland	2011	4	F	29206
Queensland	2011	4	M	31382
Queensland	2011	5	F	28961
Queensland	2011	5	M	30733
Queensland	2011	6	F	28172
Queensland	2011	6	M	30082
Queensland	2011	7	F	27706
Queensland	2011	7	M	29066
Queensland	2011	8	F	26958
Queensland	2011	8	M	28529
Queensland	2011	9	F	27607
Queensland	2011	9	M	29177
Queensland	2011	10	F	28403
Queensland	2011	10	M	29832
Queensland	2011	11	F	27951
Queensland	2011	11	M	29764
Queensland	2011	12	F	28305
Queensland	2011	12	M	29554
Queensland	2011	13	F	28612
Queensland	2011	13	M	29955
Queensland	2011	14	F	28785
Queensland	2011	14	M	29833
Queensland	2011	15	F	28693
Queensland	2011	15	M	30297
Queensland	2011	16	F	29263
Queensland	2011	16	M	30880
Queensland	2011	17	F	28531
Queensland	2011	17	M	30355
Queensland	2011	18	F	27872
Queensland	2011	18	M	29654
Queensland	2011	19	F	29124
Queensland	2011	19	M	29238
Queensland	2011	20	F	29356
Queensland	2011	20	M	29548
Queensland	2011	21	F	29694
Queensland	2011	21	M	29997
Queensland	2011	22	F	29171
Queensland	2011	22	M	29280
Queensland	2011	23	F	28886
Queensland	2011	23	M	29315
Queensland	2011	24	F	29172
Queensland	2011	24	M	29432
Queensland	2011	25	F	29796
Queensland	2011	25	M	29755
Queensland	2011	26	F	30455
Queensland	2011	26	M	29898
Queensland	2011	27	F	30377
Queensland	2011	27	M	29824
Queensland	2011	28	F	30956
Queensland	2011	28	M	30146
Queensland	2011	29	F	29783
Queensland	2011	29	M	29710
Queensland	2011	30	F	29847
Queensland	2011	30	M	29527
Queensland	2011	31	F	29309
Queensland	2011	31	M	28426
Queensland	2011	32	F	28606
Queensland	2011	32	M	27894
Queensland	2011	33	F	28707
Queensland	2011	33	M	27382
Queensland	2011	34	F	28992
Queensland	2011	34	M	28015
Queensland	2011	35	F	29514
Queensland	2011	35	M	28251
Queensland	2011	36	F	30150
Queensland	2011	36	M	29272
Queensland	2011	37	F	30964
Queensland	2011	37	M	30333
Queensland	2011	38	F	32535
Queensland	2011	38	M	31104
Queensland	2011	39	F	33848
Queensland	2011	39	M	32210
Queensland	2011	40	F	34631
Queensland	2011	40	M	33023
Queensland	2011	41	F	32455
Queensland	2011	41	M	31114
Queensland	2011	42	F	31922
Queensland	2011	42	M	30475
Queensland	2011	43	F	30546
Queensland	2011	43	M	29234
Queensland	2011	44	F	30102
Queensland	2011	44	M	29069
Queensland	2011	45	F	29851
Queensland	2011	45	M	28659
Queensland	2011	46	F	30161
Queensland	2011	46	M	28980
Queensland	2011	47	F	31015
Queensland	2011	47	M	30380
Queensland	2011	48	F	31576
Queensland	2011	48	M	30221
Queensland	2011	49	F	31495
Queensland	2011	49	M	30418
Queensland	2011	50	F	31119
Queensland	2011	50	M	30251
Queensland	2011	51	F	29927
Queensland	2011	51	M	28928
Queensland	2011	52	F	29327
Queensland	2011	52	M	28323
Queensland	2011	53	F	28631
Queensland	2011	53	M	27352
Queensland	2011	54	F	27474
Queensland	2011	54	M	26801
Queensland	2011	55	F	27221
Queensland	2011	55	M	26633
Queensland	2011	56	F	26710
Queensland	2011	56	M	25922
Queensland	2011	57	F	25961
Queensland	2011	57	M	24879
Queensland	2011	58	F	25672
Queensland	2011	58	M	25152
Queensland	2011	59	F	24910
Queensland	2011	59	M	24908
Queensland	2011	60	F	24775
Queensland	2011	60	M	24447
Queensland	2011	61	F	24781
Queensland	2011	61	M	24303
Queensland	2011	62	F	23799
Queensland	2011	62	M	23937
Queensland	2011	63	F	23313
Queensland	2011	63	M	23844
Queensland	2011	64	F	24739
Queensland	2011	64	M	25187
Queensland	2011	65	F	20458
Queensland	2011	65	M	20833
Queensland	2011	66	F	20046
Queensland	2011	66	M	20188
Queensland	2011	67	F	18798
Queensland	2011	67	M	18880
Queensland	2011	68	F	16818
Queensland	2011	68	M	16604
Queensland	2011	69	F	16524
Queensland	2011	69	M	16613
Queensland	2011	70	F	15211
Queensland	2011	70	M	15256
Queensland	2011	71	F	14676
Queensland	2011	71	M	14588
Queensland	2011	72	F	13969
Queensland	2011	72	M	13482
Queensland	2011	73	F	12696
Queensland	2011	73	M	12573
Queensland	2011	74	F	12584
Queensland	2011	74	M	11850
Queensland	2011	75	F	11545
Queensland	2011	75	M	11088
Queensland	2011	76	F	11110
Queensland	2011	76	M	9984
Queensland	2011	77	F	10203
Queensland	2011	77	M	9152
Queensland	2011	78	F	9999
Queensland	2011	78	M	8737
Queensland	2011	79	F	9474
Queensland	2011	79	M	8280
Queensland	2016			169249
Queensland	2016	0	F	26699
Queensland	2016	0	M	27767
Queensland	2016	1	F	28761
Queensland	2016	1	M	30250
Queensland	2016	2	F	29224
Queensland	2016	2	M	30943
Queensland	2016	3	F	29661
Queensland	2016	3	M	31430
Queensland	2016	4	F	30084
Queensland	2016	4	M	31648
Queensland	2016	5	F	30385
Queensland	2016	5	M	31600
Queensland	2016	6	F	31130
Queensland	2016	6	M	32391
Queensland	2016	7	F	30882
Queensland	2016	7	M	32674
Queensland	2016	8	F	31093
Queensland	2016	8	M	33063
Queensland	2016	9	F	30832
Queensland	2016	9	M	33089
Queensland	2016	10	F	30446
Queensland	2016	10	M	32185
Queensland	2016	11	F	29252
Queensland	2016	11	M	30908
Queensland	2016	12	F	28954
Queensland	2016	12	M	30563
Queensland	2016	13	F	28318
Queensland	2016	13	M	29836
Queensland	2016	14	F	28452
Queensland	2016	14	M	30183
Queensland	2016	15	F	29318
Queensland	2016	15	M	30994
Queensland	2016	16	F	29091
Queensland	2016	16	M	30669
Queensland	2016	17	F	28537
Queensland	2016	17	M	29947
Queensland	2016	18	F	28602
Queensland	2016	18	M	29808
Queensland	2016	19	F	29550
Queensland	2016	19	M	29777
Queensland	2016	20	F	30218
Queensland	2016	20	M	30954
Queensland	2016	21	F	31676
Queensland	2016	21	M	31822
Queensland	2016	22	F	31239
Queensland	2016	22	M	32081
Queensland	2016	23	F	31987
Queensland	2016	23	M	32290
Queensland	2016	24	F	32450
Queensland	2016	24	M	32136
Queensland	2016	25	F	32609
Queensland	2016	25	M	32270
Queensland	2016	26	F	33150
Queensland	2016	26	M	32440
Queensland	2016	27	F	32321
Queensland	2016	27	M	31229
Queensland	2016	28	F	32211
Queensland	2016	28	M	31118
Queensland	2016	29	F	32334
Queensland	2016	29	M	31061
Queensland	2016	30	F	33157
Queensland	2016	30	M	31777
Queensland	2016	31	F	33445
Queensland	2016	31	M	31765
Queensland	2016	32	F	33304
Queensland	2016	32	M	31919
Queensland	2016	33	F	33944
Queensland	2016	33	M	32533
Queensland	2016	34	F	32366
Queensland	2016	34	M	31726
Queensland	2016	35	F	32169
Queensland	2016	35	M	31235
Queensland	2016	36	F	31398
Queensland	2016	36	M	30266
Queensland	2016	37	F	30601
Queensland	2016	37	M	29437
Queensland	2016	38	F	30756
Queensland	2016	38	M	29020
Queensland	2016	39	F	30862
Queensland	2016	39	M	29485
Queensland	2016	40	F	31419
Queensland	2016	40	M	29963
Queensland	2016	41	F	31675
Queensland	2016	41	M	30245
Queensland	2016	42	F	32920
Queensland	2016	42	M	31798
Queensland	2016	43	F	34075
Queensland	2016	43	M	32424
Queensland	2016	44	F	35118
Queensland	2016	44	M	33276
Queensland	2016	45	F	36050
Queensland	2016	45	M	34113
Queensland	2016	46	F	33624
Queensland	2016	46	M	32031
Queensland	2016	47	F	32807
Queensland	2016	47	M	31274
Queensland	2016	48	F	31634
Queensland	2016	48	M	30316
Queensland	2016	49	F	31339
Queensland	2016	49	M	29792
Queensland	2016	50	F	30713
Queensland	2016	50	M	29352
Queensland	2016	51	F	30545
Queensland	2016	51	M	29456
Queensland	2016	52	F	31974
Queensland	2016	52	M	30826
Queensland	2016	53	F	32228
Queensland	2016	53	M	30718
Queensland	2016	54	F	32254
Queensland	2016	54	M	30668
Queensland	2016	55	F	31756
Queensland	2016	55	M	30406
Queensland	2016	56	F	30453
Queensland	2016	56	M	29192
Queensland	2016	57	F	29777
Queensland	2016	57	M	28447
Queensland	2016	58	F	29325
Queensland	2016	58	M	27690
Queensland	2016	59	F	28159
Queensland	2016	59	M	26991
Queensland	2016	60	F	27799
Queensland	2016	60	M	26679
Queensland	2016	61	F	26988
Queensland	2016	61	M	25810
Queensland	2016	62	F	26564
Queensland	2016	62	M	24913
Queensland	2016	63	F	26273
Queensland	2016	63	M	25128
Queensland	2016	64	F	25503
Queensland	2016	64	M	25029
Queensland	2016	65	F	25229
Queensland	2016	65	M	24549
Queensland	2016	66	F	25029
Queensland	2016	66	M	23878
Queensland	2016	67	F	23898
Queensland	2016	67	M	23600
Queensland	2016	68	F	23586
Queensland	2016	68	M	23181
Queensland	2016	69	F	24779
Queensland	2016	69	M	24464
Queensland	2016	70	F	20389
Queensland	2016	70	M	20318
Queensland	2016	71	F	19960
Queensland	2016	71	M	19401
Queensland	2016	72	F	18575
Queensland	2016	72	M	17975
Queensland	2016	73	F	16395
Queensland	2016	73	M	15667
Queensland	2016	74	F	16162
Queensland	2016	74	M	15565
Queensland	2016	75	F	14712
Queensland	2016	75	M	14183
Queensland	2016	76	F	13944
Queensland	2016	76	M	13256
Queensland	2016	77	F	13146
Queensland	2016	77	M	12121
Queensland	2016	78	F	11932
Queensland	2016	78	M	11055
Queensland	2016	79	F	11521
Queensland	2016	79	M	10208
South Australia	2006			68773
South Australia	2006	0	F	8425
South Australia	2006	0	M	9009
South Australia	2006	1	F	8406
South Australia	2006	1	M	8836
South Australia	2006	2	F	8397
South Australia	2006	2	M	9053
South Australia	2006	3	F	8568
South Australia	2006	3	M	8907
South Australia	2006	4	F	8645
South Australia	2006	4	M	9076
South Australia	2006	5	F	8958
South Australia	2006	5	M	9074
South Australia	2006	6	F	8951
South Australia	2006	6	M	9668
South Australia	2006	7	F	9289
South Australia	2006	7	M	9675
South Australia	2006	8	F	9215
South Australia	2006	8	M	9629
South Australia	2006	9	F	9371
South Australia	2006	9	M	9790
South Australia	2006	10	F	9540
South Australia	2006	10	M	10127
South Australia	2006	11	F	9674
South Australia	2006	11	M	10390
South Australia	2006	12	F	9690
South Australia	2006	12	M	9997
South Australia	2006	13	F	9787
South Australia	2006	13	M	10343
South Australia	2006	14	F	9899
South Australia	2006	14	M	10423
South Australia	2006	15	F	9747
South Australia	2006	15	M	10555
South Australia	2006	16	F	9953
South Australia	2006	16	M	10477
South Australia	2006	17	F	9655
South Australia	2006	17	M	10684
South Australia	2006	18	F	9613
South Australia	2006	18	M	10148
South Australia	2006	19	F	9793
South Australia	2006	19	M	10133
South Australia	2006	20	F	10163
South Australia	2006	20	M	10356
South Australia	2006	21	F	10014
South Australia	2006	21	M	10383
South Australia	2006	22	F	9954
South Australia	2006	22	M	10518
South Australia	2006	23	F	9631
South Australia	2006	23	M	10053
South Australia	2006	24	F	9409
South Australia	2006	24	M	9622
South Australia	2006	25	F	9116
South Australia	2006	25	M	9396
South Australia	2006	26	F	8665
South Australia	2006	26	M	9054
South Australia	2006	27	F	8588
South Australia	2006	27	M	8824
South Australia	2006	28	F	8620
South Australia	2006	28	M	8685
South Australia	2006	29	F	8982
South Australia	2006	29	M	8918
South Australia	2006	30	F	9044
South Australia	2006	30	M	9087
South Australia	2006	31	F	9255
South Australia	2006	31	M	9318
South Australia	2006	32	F	9624
South Australia	2006	32	M	9429
South Australia	2006	33	F	9994
South Australia	2006	33	M	9852
South Australia	2006	34	F	10842
South Australia	2006	34	M	10449
South Australia	2006	35	F	11163
South Australia	2006	35	M	10984
South Australia	2006	36	F	10994
South Australia	2006	36	M	10719
South Australia	2006	37	F	10898
South Australia	2006	37	M	10686
South Australia	2006	38	F	10681
South Australia	2006	38	M	10617
South Australia	2006	39	F	10580
South Australia	2006	39	M	10348
South Australia	2006	40	F	10919
South Australia	2006	40	M	10576
South Australia	2006	41	F	10959
South Australia	2006	41	M	10791
South Australia	2006	42	F	11294
South Australia	2006	42	M	11112
South Australia	2006	43	F	11532
South Australia	2006	43	M	11400
South Australia	2006	44	F	11632
South Australia	2006	44	M	11168
South Australia	2006	45	F	11785
South Australia	2006	45	M	11619
South Australia	2006	46	F	11613
South Australia	2006	46	M	11303
South Australia	2006	47	F	11461
South Australia	2006	47	M	11043
South Australia	2006	48	F	11042
South Australia	2006	48	M	10948
South Australia	2006	49	F	11165
South Australia	2006	49	M	10688
South Australia	2006	50	F	11010
South Australia	2006	50	M	10546
South Australia	2006	51	F	10491
South Australia	2006	51	M	10555
South Australia	2006	52	F	10572
South Australia	2006	52	M	10062
South Australia	2006	53	F	10579
South Australia	2006	53	M	10194
South Australia	2006	54	F	10347
South Australia	2006	54	M	9860
South Australia	2006	55	F	10333
South Australia	2006	55	M	9785
South Australia	2006	56	F	10153
South Australia	2006	56	M	9933
South Australia	2006	57	F	9848
South Australia	2006	57	M	9653
South Australia	2006	58	F	9745
South Australia	2006	58	M	9425
South Australia	2006	59	F	10619
South Australia	2006	59	M	10424
South Australia	2006	60	F	8700
South Australia	2006	60	M	8460
South Australia	2006	61	F	8489
South Australia	2006	61	M	8082
South Australia	2006	62	F	7975
South Australia	2006	62	M	7695
South Australia	2006	63	F	7313
South Australia	2006	63	M	7153
South Australia	2006	64	F	7117
South Australia	2006	64	M	6917
South Australia	2006	65	F	6571
South Australia	2006	65	M	6358
South Australia	2006	66	F	6603
South Australia	2006	66	M	6235
South Australia	2006	67	F	6662
South Australia	2006	67	M	6176
South Australia	2006	68	F	6276
South Australia	2006	68	M	5748
South Australia	2006	69	F	6180
South Australia	2006	69	M	5656
South Australia	2006	70	F	5831
South Australia	2006	70	M	5368
South Australia	2006	71	F	5574
South Australia	2006	71	M	5054
South Australia	2006	72	F	5507
South Australia	2006	72	M	5055
South Australia	2006	73	F	5430
South Australia	2006	73	M	4880
South Australia	2006	74	F	5322
South Australia	2006	74	M	4622
South Australia	2006	75	F	5594
South Australia	2006	75	M	4622
South Australia	2006	76	F	5468
South Australia	2006	76	M	4716
South Australia	2006	77	F	5419
South Australia	2006	77	M	4485
South Australia	2006	78	F	5286
South Australia	2006	78	M	4342
South Australia	2006	79	F	5306
South Australia	2006	79	M	4051
South Australia	2011			77714
South Australia	2011	0	F	9119
South Australia	2011	0	M	9537
South Australia	2011	1	F	9281
South Australia	2011	1	M	9853
South Australia	2011	2	F	9404
South Australia	2011	2	M	9876
South Australia	2011	3	F	9511
South Australia	2011	3	M	9948
South Australia	2011	4	F	9685
South Australia	2011	4	M	9932
South Australia	2011	5	F	9202
South Australia	2011	5	M	9905
South Australia	2011	6	F	9168
South Australia	2011	6	M	9438
South Australia	2011	7	F	8880
South Australia	2011	7	M	9672
South Australia	2011	8	F	9014
South Australia	2011	8	M	9358
South Australia	2011	9	F	9016
South Australia	2011	9	M	9556
South Australia	2011	10	F	9202
South Australia	2011	10	M	9577
South Australia	2011	11	F	9388
South Australia	2011	11	M	10031
South Australia	2011	12	F	9706
South Australia	2011	12	M	10077
South Australia	2011	13	F	9621
South Australia	2011	13	M	10085
South Australia	2011	14	F	9765
South Australia	2011	14	M	10128
South Australia	2011	15	F	9855
South Australia	2011	15	M	10506
South Australia	2011	16	F	10023
South Australia	2011	16	M	10874
South Australia	2011	17	F	10031
South Australia	2011	17	M	10495
South Australia	2011	18	F	9965
South Australia	2011	18	M	10562
South Australia	2011	19	F	10285
South Australia	2011	19	M	10646
South Australia	2011	20	F	10267
South Australia	2011	20	M	10798
South Australia	2011	21	F	10654
South Australia	2011	21	M	11062
South Australia	2011	22	F	10257
South Australia	2011	22	M	11001
South Australia	2011	23	F	10184
South Australia	2011	23	M	10575
South Australia	2011	24	F	10241
South Australia	2011	24	M	10545
South Australia	2011	25	F	10448
South Australia	2011	25	M	10645
South Australia	2011	26	F	10364
South Australia	2011	26	M	10579
South Australia	2011	27	F	10604
South Australia	2011	27	M	10643
South Australia	2011	28	F	10478
South Australia	2011	28	M	10419
South Australia	2011	29	F	10207
South Australia	2011	29	M	10121
South Australia	2011	30	F	10086
South Australia	2011	30	M	10078
South Australia	2011	31	F	9734
South Australia	2011	31	M	9741
South Australia	2011	32	F	9571
South Australia	2011	32	M	9777
South Australia	2011	33	F	9620
South Australia	2011	33	M	9518
South Australia	2011	34	F	9895
South Australia	2011	34	M	9792
South Australia	2011	35	F	9800
South Australia	2011	35	M	9782
South Australia	2011	36	F	9999
South Australia	2011	36	M	9978
South Australia	2011	37	F	10230
South Australia	2011	37	M	10119
South Australia	2011	38	F	10787
South Australia	2011	38	M	10548
South Australia	2011	39	F	11544
South Australia	2011	39	M	11173
South Australia	2011	40	F	11845
South Australia	2011	40	M	11684
South Australia	2011	41	F	11404
South Australia	2011	41	M	11266
South Australia	2011	42	F	11428
South Australia	2011	42	M	11199
South Australia	2011	43	F	11101
South Australia	2011	43	M	10959
South Australia	2011	44	F	10868
South Australia	2011	44	M	10657
South Australia	2011	45	F	11088
South Australia	2011	45	M	10883
South Australia	2011	46	F	11275
South Australia	2011	46	M	11062
South Australia	2011	47	F	11439
South Australia	2011	47	M	11386
South Australia	2011	48	F	11497
South Australia	2011	48	M	11428
South Australia	2011	49	F	11710
South Australia	2011	49	M	11312
South Australia	2011	50	F	11843
South Australia	2011	50	M	11677
South Australia	2011	51	F	11473
South Australia	2011	51	M	11166
South Australia	2011	52	F	11489
South Australia	2011	52	M	11008
South Australia	2011	53	F	10952
South Australia	2011	53	M	10825
South Australia	2011	54	F	10979
South Australia	2011	54	M	10446
South Australia	2011	55	F	10815
South Australia	2011	55	M	10301
South Australia	2011	56	F	10396
South Australia	2011	56	M	10243
South Australia	2011	57	F	10417
South Australia	2011	57	M	9837
South Australia	2011	58	F	10386
South Australia	2011	58	M	9931
South Australia	2011	59	F	10116
South Australia	2011	59	M	9571
South Australia	2011	60	F	10223
South Australia	2011	60	M	9578
South Australia	2011	61	F	9901
South Australia	2011	61	M	9657
South Australia	2011	62	F	9655
South Australia	2011	62	M	9400
South Australia	2011	63	F	9611
South Australia	2011	63	M	9136
South Australia	2011	64	F	10353
South Australia	2011	64	M	10086
South Australia	2011	65	F	8533
South Australia	2011	65	M	8098
South Australia	2011	66	F	8208
South Australia	2011	66	M	7740
South Australia	2011	67	F	7656
South Australia	2011	67	M	7299
South Australia	2011	68	F	7120
South Australia	2011	68	M	6706
South Australia	2011	69	F	6834
South Australia	2011	69	M	6475
South Australia	2011	70	F	6357
South Australia	2011	70	M	5899
South Australia	2011	71	F	6291
South Australia	2011	71	M	5751
South Australia	2011	72	F	6304
South Australia	2011	72	M	5689
South Australia	2011	73	F	5971
South Australia	2011	73	M	5295
South Australia	2011	74	F	5824
South Australia	2011	74	M	5166
South Australia	2011	75	F	5435
South Australia	2011	75	M	4813
South Australia	2011	76	F	5164
South Australia	2011	76	M	4400
South Australia	2011	77	F	4975
South Australia	2011	77	M	4373
South Australia	2011	78	F	4845
South Australia	2011	78	M	4091
South Australia	2011	79	F	4710
South Australia	2011	79	M	3830
South Australia	2016			83849
South Australia	2016	0	F	8865
South Australia	2016	0	M	9274
South Australia	2016	1	F	9360
South Australia	2016	1	M	9891
South Australia	2016	2	F	9522
South Australia	2016	2	M	10067
South Australia	2016	3	F	9593
South Australia	2016	3	M	10267
South Australia	2016	4	F	9814
South Australia	2016	4	M	10416
South Australia	2016	5	F	9617
South Australia	2016	5	M	10134
South Australia	2016	6	F	9691
South Australia	2016	6	M	10483
South Australia	2016	7	F	9801
South Australia	2016	7	M	10307
South Australia	2016	8	F	9930
South Australia	2016	8	M	10292
South Australia	2016	9	F	10003
South Australia	2016	9	M	10220
South Australia	2016	10	F	9461
South Australia	2016	10	M	10054
South Australia	2016	11	F	9266
South Australia	2016	11	M	9788
South Australia	2016	12	F	9242
South Australia	2016	12	M	9816
South Australia	2016	13	F	9178
South Australia	2016	13	M	9627
South Australia	2016	14	F	9239
South Australia	2016	14	M	9788
South Australia	2016	15	F	9531
South Australia	2016	15	M	9866
South Australia	2016	16	F	9683
South Australia	2016	16	M	10326
South Australia	2016	17	F	9915
South Australia	2016	17	M	10457
South Australia	2016	18	F	9870
South Australia	2016	18	M	10278
South Australia	2016	19	F	10173
South Australia	2016	19	M	10595
South Australia	2016	20	F	10330
South Australia	2016	20	M	11041
South Australia	2016	21	F	10589
South Australia	2016	21	M	11444
South Australia	2016	22	F	10474
South Australia	2016	22	M	10841
South Australia	2016	23	F	10674
South Australia	2016	23	M	10989
South Australia	2016	24	F	10698
South Australia	2016	24	M	10907
South Australia	2016	25	F	10529
South Australia	2016	25	M	10936
South Australia	2016	26	F	10881
South Australia	2016	26	M	10789
South Australia	2016	27	F	10610
South Australia	2016	27	M	10733
South Australia	2016	28	F	10865
South Australia	2016	28	M	10529
South Australia	2016	29	F	10976
South Australia	2016	29	M	10515
