SA4_CODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
204,2968,1892,1492,1797,1973,1870,1344,846,351,14537,30278,18920,15427,20061,23423,22792,15634,9153,3602,159294,169,129,203,210,197,167,98,26,3,1205,3219,2065,1691,2600,4029,4850,4661,2659,1143,26934,0,0,0,0,0,0,0,0,0,0,369,209,195,212,257,290,299,120,58,2005,18,19,17,9,12,4,5,10,3,107,7820,4668,3845,4551,5943,5652,4574,2477,955,40487,3,6,9,15,23,42,45,28,5,179,95,53,54,97,115,108,95,39,10,664,81,53,54,86,108,104,79,48,16,631,42,15,26,39,32,34,42,16,3,242,250,114,99,136,198,211,193,140,61,1397,10,0,8,5,0,0,0,0,0,32,98,44,22,59,104,110,134,45,25,645,249,143,113,134,166,167,139,41,17,1175,354,289,208,388,861,1245,1282,650,364,5641,64,44,24,34,71,81,100,45,29,489,49,36,23,36,48,47,47,24,15,327,818,637,486,777,1226,1805,1837,1148,563,9301
205,5467,3465,3081,3292,3329,3455,2435,1442,574,26536,48014,30250,26226,31059,35894,36898,26487,15294,5734,255858,279,219,346,327,333,290,138,29,10,1976,4850,3156,2656,3975,6271,7931,8272,4713,2010,43846,0,0,0,0,0,0,0,0,0,3,582,290,277,302,399,561,544,249,89,3291,80,91,71,39,53,34,23,23,15,421,9630,5970,5462,5944,7625,7790,6749,3567,1294,54034,25,11,20,22,35,56,74,33,22,293,195,139,123,163,242,205,210,134,39,1455,209,85,126,150,195,151,151,121,35,1205,74,46,47,49,66,54,44,38,7,433,81,51,54,73,118,158,184,143,72,931,20,8,21,12,12,3,3,0,0,82,116,74,69,74,113,163,157,93,45,906,357,206,176,215,263,308,285,134,31,1976,464,384,285,477,1149,1971,2393,1379,578,9090,111,60,55,82,124,170,159,94,56,912,84,59,47,63,73,67,101,42,22,552,1156,825,676,968,1706,2505,2824,1819,846,13328
206,6782,9736,16086,9263,6327,4874,2701,1877,1046,58693,60778,74456,129282,81369,57408,44655,27603,18573,7872,501989,1116,5158,5837,2960,2095,1801,891,400,188,20457,3034,2658,4727,4427,4749,4441,3868,1992,1053,30943,12,10,25,17,24,14,7,4,0,104,284,508,779,494,390,347,215,112,74,3193,3,4,3,8,0,0,0,0,0,27,14732,13336,23442,16245,15066,11667,8010,6273,3097,111861,21,24,76,51,27,44,48,17,29,327,3324,2114,2468,3515,4447,2276,2920,3408,1002,25482,59,63,127,115,79,69,49,50,16,617,17,59,100,33,35,35,18,7,8,298,127,147,266,262,222,152,133,105,59,1474,232,118,262,184,118,68,59,33,13,1092,109,349,477,212,162,125,107,66,49,1665,248,710,918,373,211,152,91,24,12,2739,214,618,1009,598,686,874,797,409,239,5442,14,16,29,30,52,60,46,39,13,281,19,29,64,43,28,24,21,6,0,239,671,865,1305,1118,1316,1399,1025,526,308,8545
207,4245,4428,3787,3244,3571,2786,1942,1554,1129,26693,57049,50260,42517,45887,47977,38650,28026,20003,9630,340002,1443,2209,2712,2474,2260,1954,1113,448,167,14797,3723,2703,1771,2860,4472,4220,4502,3414,2180,29852,6,0,0,3,6,0,0,0,0,12,1100,957,747,858,1044,867,689,459,238,6973,3,3,7,3,3,3,5,0,8,35,13861,9972,6832,8754,11258,8620,7339,5629,2688,74958,92,64,52,69,90,116,111,112,58,775,3391,2454,1388,2315,3937,2077,2135,2212,662,20579,32,21,38,61,55,45,36,36,20,346,56,63,55,36,44,21,28,11,0,307,186,138,86,146,211,195,172,192,106,1432,193,127,167,128,136,163,81,46,13,1061,248,236,206,241,245,258,205,116,81,1847,516,418,494,431,352,297,166,45,20,2737,580,487,448,617,759,931,1011,799,517,6148,54,41,19,48,80,98,113,113,97,650,57,35,45,40,44,32,31,19,9,298,1169,982,621,983,1694,1737,1897,1596,1050,11738
208,5722,4405,4441,4652,4288,3606,2183,1814,1273,32385,69608,45988,48199,58554,53473,42956,27426,20541,11480,378214,739,1000,1476,1439,1198,958,444,176,43,7476,5215,3070,2245,4650,6593,5891,5649,3647,2803,39770,0,3,0,0,0,0,0,0,0,10,409,281,337,425,421,362,270,164,76,2742,3,0,3,0,0,7,0,3,0,17,18183,10084,8862,11712,13817,9930,7104,4921,2586,87198,26,30,24,34,49,68,79,82,38,426,3709,2266,1493,2933,3981,1921,1957,2037,602,20901,76,50,105,113,73,95,58,48,26,636,58,49,45,38,43,34,21,3,6,309,164,113,88,164,241,165,150,144,74,1303,107,60,85,105,84,80,64,34,15,644,86,89,99,147,144,122,115,71,68,946,214,191,262,214,237,180,85,41,18,1440,381,285,322,507,941,1209,1209,857,664,6379,13,9,13,14,32,40,43,33,19,217,35,29,33,34,37,27,23,13,7,238,1057,856,649,1040,1654,1809,1549,1128,869,10619
209,6729,5156,5404,4931,4355,3477,2175,1619,1066,34910,83900,60038,63385,66239,59535,48063,29856,18740,7280,437046,1880,1720,2462,2366,1880,1522,604,213,77,12723,3712,2884,2524,3873,5377,5619,5060,2775,1551,33375,38,29,31,29,29,35,13,7,0,216,802,515,607,628,588,579,439,248,101,4501,137,74,123,60,57,48,27,13,16,552,25185,16579,15594,17821,19714,15993,12025,8057,3166,134131,57,28,28,53,47,76,83,61,30,454,6122,3912,3688,5238,5576,4047,3855,2740,682,35854,139,71,143,154,154,128,142,78,35,1044,128,117,92,81,98,68,41,18,8,657,163,96,90,176,196,183,187,126,79,1298,405,176,285,283,161,171,111,28,7,1622,212,115,188,176,177,192,192,105,59,1426,872,525,663,574,537,447,216,79,19,3935,629,392,552,658,892,1333,1304,680,392,6821,81,72,63,86,95,141,130,95,41,803,108,82,80,93,79,57,38,24,9,558,1040,892,793,1057,1415,1608,1556,882,410,9658
210,5219,3708,3515,3251,3200,2342,1520,1136,505,24385,65771,44264,44227,46829,43070,32701,22216,14590,4827,318481,1354,1075,1368,1460,1381,860,369,147,71,8081,2270,1887,1706,2493,3710,3777,3400,1937,918,22103,489,351,314,300,330,245,110,58,16,2208,334,241,254,270,312,322,225,140,63,2165,43,19,40,20,18,13,5,3,3,162,23402,15104,13774,15663,17417,13349,10629,7527,2876,119736,66,42,21,45,54,65,43,35,15,390,2453,1572,1531,2160,2280,1514,1486,1181,362,14526,158,97,113,156,143,132,105,64,18,990,336,224,133,142,106,81,45,17,4,1085,98,37,67,106,125,144,91,125,62,862,329,195,210,214,191,147,74,35,9,1402,211,114,141,146,175,125,112,78,37,1132,579,385,370,356,381,222,128,63,19,2505,237,252,269,338,608,879,905,577,280,4339,38,38,38,32,72,79,56,48,11,414,80,71,44,72,65,43,33,15,6,415,915,705,611,852,1041,1255,1085,672,340,7487
211,7662,5640,4714,5656,5439,4762,2902,1683,1090,39540,91026,64301,58147,69793,70231,59654,36699,20539,8718,479105,1692,1367,2063,2429,2156,1777,869,317,97,12772,4835,4078,2981,4762,7986,8440,8788,5022,2345,49237,0,0,0,0,0,0,3,0,0,12,3059,1878,1701,1926,1922,1621,1185,720,282,14291,130,85,77,50,44,33,36,22,14,497,18586,13165,10093,12520,15347,12922,9741,5521,2085,99978,269,192,169,207,277,280,309,181,70,1953,1759,1157,928,1326,1698,1028,741,528,127,9301,151,122,116,152,170,191,135,90,36,1164,316,181,187,134,143,151,81,51,25,1278,446,287,205,298,470,459,443,466,238,3306,222,140,184,161,161,143,64,51,11,1143,318,255,250,330,358,404,313,174,110,2515,1546,1018,951,1051,1048,860,513,160,49,7195,1039,686,621,965,1436,2103,2244,1218,659,10972,144,135,101,129,187,223,257,150,50,1383,301,242,245,215,276,273,245,157,119,2072,1944,1442,1142,1665,2569,3116,2859,1807,899,17455
212,10942,8203,7600,6895,6176,4895,3197,2219,1050,51175,130973,96299,96773,95860,86857,68280,45065,27769,10142,658018,9267,7133,9024,9249,7823,5543,2590,968,412,52008,6422,4757,3824,5803,8229,8205,8155,5108,2500,53000,4,3,4,3,7,15,3,7,0,40,1936,1311,1370,1449,1470,1253,1044,589,199,10624,44,36,47,21,30,25,20,19,12,260,31265,21283,19311,21722,23014,19416,14870,9358,3674,163909,176,133,135,114,151,188,175,118,68,1268,5336,3412,3118,4502,5208,3171,3629,2854,683,31914,266,200,216,293,270,263,236,100,51,1901,746,489,370,332,284,198,113,52,12,2592,202,150,100,189,272,272,283,304,131,1906,775,462,531,561,520,385,321,160,52,3784,583,487,518,512,501,413,284,155,89,3542,2588,1610,1471,1671,1539,1074,629,210,63,10856,1498,1188,914,1200,1733,2233,2231,1531,733,13258,107,87,65,104,123,154,143,90,32,908,541,322,351,363,289,259,151,104,49,2435,2213,1689,1386,1758,2389,2792,2515,1782,962,17485
213,11708,8051,10139,8462,6583,4799,2545,1639,818,54748,129213,84131,105997,98879,79430,59956,32781,18872,6797,616059,6550,5307,6281,6974,6449,4998,1824,723,292,39398,5458,3563,3826,5405,6483,6367,4991,2533,1275,39909,15,19,13,10,28,17,10,7,4,113,2817,1367,1739,1697,1173,934,609,291,131,10763,86,63,50,39,41,19,21,20,6,342,40968,25055,26177,29198,27865,22501,16072,8615,3131,199582,132,83,87,106,107,107,80,40,17,749,5697,3407,3473,4951,4889,3528,3214,2255,616,32031,388,280,362,383,378,308,245,121,47,2503,705,390,340,309,257,176,93,27,16,2299,329,181,235,324,352,361,288,249,89,2414,1209,588,658,731,563,328,166,55,8,4301,794,513,587,580,569,439,260,138,72,3950,2362,1421,1440,1481,1131,742,333,82,19,9019,807,583,708,981,1281,1759,1545,791,380,8827,104,83,95,83,124,150,109,55,36,844,326,242,214,227,206,108,89,69,14,1493,1736,1181,1209,1527,1665,1873,1406,778,391,11772
214,5950,3655,3138,3849,3623,3055,2412,1627,1070,28373,50859,33208,29443,37837,37354,33923,25919,16034,6485,271066,405,313,473,576,492,367,184,37,16,2853,4226,3140,2302,3757,6365,6888,7793,5017,2344,41835,0,0,0,0,4,0,0,0,0,6,502,333,328,360,502,511,516,338,153,3530,4,0,0,0,3,0,0,0,0,13,10781,6655,5993,7443,8590,7608,6717,3801,1359,58950,50,33,28,27,44,79,136,80,40,524,733,387,397,653,755,505,529,403,118,4471,142,90,125,148,143,161,129,91,35,1051,234,178,115,110,115,66,52,39,11,932,101,60,55,96,147,163,187,155,59,1014,81,21,41,60,33,15,23,8,3,283,58,41,50,88,125,161,159,93,64,837,407,267,272,243,302,301,211,84,20,2108,490,416,288,452,971,1571,1876,1236,563,7860,46,35,26,37,69,70,97,91,33,502,62,62,50,36,45,31,21,13,8,333,895,717,507,779,1206,1554,1822,1285,613,9381
215,3044,1792,1533,1767,1861,1789,1165,897,404,14259,28820,17361,14637,18096,20959,19624,14191,9755,3978,147427,181,160,287,246,188,151,52,15,3,1279,1812,1389,1090,1665,2734,3487,3274,2088,1048,18589,0,0,0,0,0,0,0,0,0,0,232,106,144,130,156,226,192,117,48,1351,84,52,50,29,42,24,13,14,6,312,5901,3724,3214,3430,4302,4202,3281,2019,744,30818,143,82,44,83,123,164,192,112,53,1000,139,79,62,93,155,84,115,90,18,829,51,20,33,38,45,66,52,32,19,349,86,39,32,25,38,44,18,6,4,284,777,373,335,398,582,637,521,385,193,4209,13,0,22,5,4,0,0,0,0,52,82,51,54,38,56,56,67,35,18,457,298,223,147,164,210,198,106,48,13,1411,226,186,143,262,553,924,938,594,322,4153,79,43,31,53,78,116,83,66,23,560,91,64,52,51,64,47,59,40,9,479,1657,1152,817,1238,2367,3027,2769,2111,1103,16239
216,2754,1536,1285,1600,1472,1319,1073,792,406,12245,25619,14989,12859,16076,17312,15898,11736,7433,2964,124893,116,103,199,162,123,78,36,9,6,828,2010,1439,1023,1804,2647,3190,3272,1947,857,18192,0,0,0,0,0,0,0,0,0,0,117,92,105,77,126,144,147,76,31,915,38,39,38,24,23,13,10,7,4,187,6745,3949,3373,3768,4624,4196,3478,2110,773,33007,17,23,17,14,31,39,60,67,34,312,147,106,91,106,171,122,109,84,24,958,53,27,33,43,55,55,40,15,7,338,59,39,19,26,21,22,16,0,0,209,84,34,37,52,57,73,55,28,11,435,21,0,12,15,0,0,0,0,0,55,38,36,31,25,35,42,40,21,16,285,380,216,167,187,204,166,132,50,10,1512,236,232,176,291,704,1096,1098,785,332,4949,53,25,31,32,40,56,66,44,20,382,22,23,8,14,23,17,22,14,13,155,993,739,516,763,1334,1752,1663,1212,598,9578
217,2448,1472,1185,1381,1498,1462,887,669,302,11295,23700,14607,11969,15101,17425,16457,11111,7244,3049,120659,109,64,119,125,115,87,46,9,0,681,1407,936,721,1297,2044,2538,2352,1486,679,13474,0,0,0,0,0,0,0,0,0,0,288,123,139,158,228,233,240,120,66,1593,50,27,20,27,17,11,3,5,0,159,6163,3672,2883,3357,4394,4138,3199,1905,752,30450,39,14,12,17,28,48,31,25,12,219,56,34,37,46,50,44,33,12,5,317,48,30,35,42,27,66,56,16,12,337,7,11,6,3,12,8,3,5,3,68,410,228,180,243,351,324,323,197,88,2347,7,0,9,3,0,0,0,0,0,22,20,9,22,29,38,24,35,20,23,223,174,64,74,74,93,120,69,28,8,707,487,385,329,478,1063,1397,1402,891,444,6862,41,33,19,42,51,61,47,26,10,337,27,15,9,21,20,24,23,13,4,148,1009,657,487,840,1333,1817,1742,1196,606,9693
297,0,0,0,0,3,0,0,0,0,6,0,0,10,3,14,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,264,417,518,425,295,132,71,19,8,2154,1040,1536,2000,1415,1010,748,394,112,55,8307,8,31,53,26,16,16,3,0,0,156,24,34,44,56,65,91,75,21,6,416,0,0,0,0,0,0,0,0,0,3,5,3,11,16,5,7,11,3,0,62,4,0,3,0,0,0,0,0,0,3,85,128,230,135,125,127,89,25,10,947,0,3,0,0,3,0,3,0,0,11,18,10,13,13,14,10,3,3,0,90,0,0,0,6,3,3,0,0,0,14,7,9,0,3,7,0,0,0,0,20,0,3,3,4,4,7,4,0,0,23,3,0,3,0,0,0,0,0,0,8,0,6,8,0,8,4,3,0,0,27,25,9,11,8,11,4,3,3,0,69,10,6,15,10,19,26,22,8,0,122,0,0,3,0,3,0,4,0,0,9,6,3,5,3,0,0,0,0,0,19,8,5,20,14,16,39,11,11,3,125
301,3574,2131,1946,2279,2115,1851,1107,769,384,16159,43299,26856,23899,31057,31027,25952,15890,9144,4013,211132,277,256,278,489,453,346,145,40,8,2300,5225,3408,2651,4768,6339,6119,5461,2851,1268,38091,3,0,0,3,0,0,0,0,0,9,1195,703,582,766,851,760,562,290,111,5826,66,51,52,33,38,29,24,15,15,323,10611,6278,5139,6572,7369,6231,4442,2293,782,49711,40,34,16,31,39,48,53,19,8,282,391,240,210,295,336,253,190,79,22,2007,163,108,132,145,159,162,91,75,28,1059,217,158,106,123,116,95,60,42,3,920,359,220,145,261,357,331,288,185,78,2231,8,0,6,9,0,4,4,0,0,39,106,86,80,112,184,211,140,67,47,1029,590,370,382,359,393,373,283,108,26,2890,624,473,392,728,1250,1430,1285,683,349,7206,63,60,47,61,96,105,104,66,24,617,101,43,42,74,63,75,79,87,31,592,1811,1201,913,1554,1881,2015,1935,980,439,12731
302,2867,2203,2447,2278,1861,1472,969,894,675,15667,34574,25035,28903,28923,25040,20604,13525,9833,4613,191051,313,327,572,553,448,366,154,56,10,2806,2844,1873,2243,3327,3951,3819,3405,2302,1237,25013,0,0,0,0,0,0,0,0,0,5,908,593,656,659,643,523,424,226,95,4727,4,0,4,3,3,3,5,8,0,31,11743,7313,7019,7907,8022,6274,4797,3234,1483,57803,17,22,29,23,18,35,34,19,10,215,199,124,181,195,180,149,104,98,35,1263,107,80,108,125,108,102,73,55,35,806,135,86,90,85,59,52,48,22,8,582,229,122,161,208,206,206,151,111,43,1434,60,25,32,34,28,3,8,0,0,192,163,106,109,141,153,138,78,53,24,967,614,408,493,377,404,286,173,79,22,2859,450,298,409,611,804,1037,847,557,351,5359,70,52,51,69,84,80,69,63,24,554,79,53,63,53,52,49,39,25,15,414,1041,801,750,1117,1388,1374,1368,993,454,9298
303,4557,4245,4801,3568,2815,2178,1251,978,598,24992,56730,49181,53963,46634,39866,31409,18769,12106,5422,314086,1572,1740,2550,2323,1767,1585,832,252,92,12709,3931,2966,2584,4046,4921,4409,4051,2697,1435,31039,3,0,0,4,0,0,0,0,0,7,1192,830,870,919,948,738,509,266,136,6405,52,26,41,26,16,19,21,21,20,251,14463,9591,9000,9796,9729,7825,5551,3436,1609,71008,48,33,21,41,71,49,38,45,15,356,1382,1107,839,1045,1332,1019,770,575,225,8294,145,105,168,184,150,147,95,52,21,1070,381,293,235,224,172,128,71,40,20,1568,394,282,231,303,348,326,280,199,111,2472,193,92,122,160,79,44,17,4,3,716,331,341,345,298,355,275,178,116,57,2296,1164,936,1057,846,747,647,338,140,66,5942,1044,765,848,1068,1243,1242,1018,656,384,8266,54,50,49,50,73,94,58,58,16,507,261,213,181,200,180,153,111,65,28,1388,1596,1216,1232,1604,1882,1684,1686,1025,556,12471
304,2153,2368,1772,1654,1492,1284,690,565,596,12579,32094,29486,21967,24407,22769,18925,11098,6310,3295,170353,463,656,543,637,580,449,255,79,25,3695,3395,2642,1570,2935,3825,3369,3279,1787,907,23695,0,0,0,0,0,0,0,0,0,0,841,671,493,550,574,476,345,148,75,4171,0,0,0,0,3,3,4,0,3,20,8801,6187,3863,5418,5514,4238,3280,1669,801,39768,24,28,17,14,36,28,22,12,8,201,233,153,136,179,196,148,109,60,26,1232,41,27,54,52,45,49,17,15,5,313,68,44,31,36,36,24,18,9,5,273,402,257,141,263,288,249,187,106,36,1936,18,12,13,16,3,13,3,4,0,83,150,110,119,87,139,107,92,44,24,865,340,319,287,238,213,173,88,40,14,1708,557,489,324,555,684,766,729,397,229,4716,34,21,33,28,42,34,36,23,15,264,43,43,29,25,27,18,8,9,3,199,1428,1059,607,1147,1385,1305,1377,739,425,9466
305,2651,4333,6122,3622,2605,2048,981,597,342,23297,31304,37114,51759,35641,27422,20693,10645,6268,3136,223980,413,990,1421,987,650,490,225,71,20,5260,3660,2818,3050,3759,4624,3622,2833,1383,637,26386,0,0,0,0,3,0,0,0,0,3,329,368,541,380,305,232,161,61,40,2416,4,4,6,10,8,15,11,9,0,60,10952,8525,10357,8265,8207,5691,3596,2046,943,58598,11,16,18,11,15,21,14,3,8,111,484,358,446,435,496,380,325,286,156,3365,39,43,102,75,46,60,31,8,10,412,36,57,56,48,37,40,19,3,3,310,181,157,225,213,227,157,106,56,31,1349,18,23,45,16,4,8,0,0,0,115,43,90,168,112,105,62,40,22,12,662,255,321,469,260,202,164,77,20,6,1781,392,394,617,600,786,776,567,269,175,4584,19,29,33,39,47,51,30,8,12,259,30,52,75,49,38,27,10,6,3,293,842,794,863,1048,1317,1034,799,386,198,7279
306,5912,3470,3582,3769,3572,2805,1672,875,446,26102,47917,27017,28018,33224,33258,27525,16529,8075,2871,224438,468,369,585,767,630,461,225,52,11,3570,5367,3067,2768,4122,5481,5659,5008,2325,847,34641,0,0,0,0,0,0,0,0,0,0,589,329,299,353,369,372,258,98,30,2696,6,0,0,3,5,4,4,6,0,37,11826,6317,6296,7086,8127,7221,5111,2847,1088,55919,53,21,24,38,40,35,34,6,0,242,169,93,101,137,171,160,98,95,36,1058,364,215,177,264,278,215,178,104,38,1822,150,65,64,91,61,43,26,13,4,507,253,167,129,197,289,254,211,128,28,1658,13,12,13,13,3,0,4,0,0,61,163,92,98,112,146,166,117,66,23,986,1068,596,451,514,546,471,255,78,17,3998,583,394,411,682,1148,1539,1283,566,242,6848,38,31,24,40,47,83,73,32,9,377,459,202,190,224,187,176,110,50,22,1620,1490,876,774,1138,1478,1685,1387,630,217,9674
307,2775,1400,1342,1562,1483,1315,977,555,259,11672,27110,13810,13038,15981,16764,15806,11416,6120,2230,122274,73,50,105,80,81,70,31,7,0,500,4863,2636,2604,3237,4080,4365,3826,2272,812,28693,0,0,0,0,0,0,0,0,0,0,402,204,227,225,232,235,189,67,31,1814,42,35,22,31,16,5,22,10,4,186,6830,3653,3293,3552,4050,3662,2911,1628,545,30131,91,46,36,57,77,82,72,27,13,491,21,21,13,15,24,31,23,12,6,158,99,65,57,79,113,109,110,57,18,712,87,33,23,42,27,29,33,11,3,278,693,364,349,386,538,516,411,252,99,3601,0,0,3,3,0,0,0,0,0,10,61,43,49,48,81,79,83,40,19,493,476,206,148,227,199,192,150,55,8,1657,686,366,425,588,921,1165,1058,577,244,6036,92,28,39,62,63,66,59,23,18,437,69,54,31,56,59,59,79,43,7,465,1314,745,748,935,1264,1307,1182,631,234,8355
