SA4_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
206,204,31,8,2503,219,241,520,155,53,1196,45,40,17,3,5,106,2489,1633,768,203,74,5164,3,0,0,0,0,10,64,3,0,0,0,71,2194,195,24,3,0,2427,952,1673,262,31,8,2923,124,191,469,145,48,968,53,28,11,0,5,97,3395,2097,767,182,63,6497,116,19,0,0,0,141,1077,77,17,0,0,1170,8223,940,228,39,8,9438,718,1370,212,29,10,2337,33,49,87,30,5,198,170,43,10,7,0,236,10337,2498,553,108,29,13516,0,0,0,0,0,0,9,0,0,0,0,11,68,4,0,0,0,77,11,34,3,0,0,51,5,4,10,3,3,27,4,0,0,0,0,4,100,43,17,3,3,169,11,3,7,0,0,23,16337,6272,2102,491,164,25369,0,0,0,0,0,3,23,5,3,0,0,31,674,62,16,0,0,751,712,1008,220,33,7,1980,191,259,507,197,79,1241,85,47,31,15,13,185,1680,1381,783,245
207,86,24,12,1233,285,203,312,135,93,1031,27,13,17,9,11,83,1304,688,425,176,116,2713,4,3,0,0,0,10,10,0,0,0,0,10,419,41,7,3,0,465,184,202,42,13,0,438,21,22,31,17,6,92,16,0,0,0,0,18,655,265,80,26,9,1038,5,0,0,0,0,11,101,4,3,0,0,116,1109,141,43,6,5,1316,132,188,37,8,3,371,20,9,28,10,0,67,31,10,0,3,0,43,1406,353,114,36,10,1912,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,9,0,0,0,16,0,0,3,0,0,9,0,0,0,0,0,0,19,13,9,0,0,39,6,0,0,0,0,4,3389,1314,623,240,134,5703,0,3,0,0,0,3,11,7,4,3,0,21,219,22,8,0,0,252,558,376,86,19,6,1049,288,200,304,172,141,1112,57,30,18,13,9,119,1129,639,421,207
208,53,13,0,1131,217,124,149,78,34,598,39,13,15,0,3,70,1485,486,223,97,39,2320,3,0,0,0,0,5,14,0,0,0,0,14,476,33,7,0,3,520,265,172,26,3,3,473,24,13,26,10,5,83,18,4,3,0,0,21,802,228,64,19,12,1120,9,3,3,0,0,15,146,12,4,0,0,164,1360,179,46,3,0,1592,205,244,51,6,4,505,11,14,26,13,3,62,31,7,4,0,0,43,1763,464,128,25,6,2390,0,0,0,0,0,0,3,0,0,0,0,3,33,3,0,0,0,41,6,13,0,0,0,21,0,4,0,0,0,9,0,3,0,0,0,3,49,23,3,3,0,79,4,3,0,0,0,7,4100,1200,410,145,57,5916,3,0,0,0,0,6,5,3,3,0,0,15,302,29,4,0,0,332,619,235,52,11,3,921,209,127,169,93,59,656,56,18,13,5,8,93,1190,415,243,106
209,97,33,12,1872,381,170,183,112,72,918,57,26,13,9,10,123,2242,708,317,160,91,3523,6,0,0,0,0,8,9,0,0,0,0,9,245,28,7,3,0,286,186,126,13,7,3,342,15,15,27,4,5,60,12,5,5,0,0,24,476,171,47,21,8,725,3,3,0,0,0,12,45,4,0,0,0,50,418,60,21,0,0,505,107,70,20,0,0,198,10,3,5,0,0,17,14,6,3,0,0,25,600,143,44,11,0,802,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,5,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,22,3,0,0,0,26,0,0,0,0,0,3,3345,1027,417,188,103,5080,7,0,3,0,0,10,24,12,3,3,0,45,441,43,9,0,0,491,1219,473,117,40,18,1868,435,212,234,116,107,1110,102,31,23,3,10,180,2228,783,394,161
210,46,21,15,1184,231,61,43,44,13,392,39,15,0,7,4,65,1401,325,96,75,32,1928,0,0,0,0,0,0,8,0,0,0,0,12,163,19,6,4,0,190,126,48,11,5,0,185,8,4,8,3,3,22,10,0,0,0,0,14,318,68,23,16,4,424,3,0,0,0,0,3,8,0,0,0,0,15,135,18,4,0,0,162,78,22,4,0,0,103,0,0,0,0,0,3,8,0,5,0,0,8,238,38,15,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,17,3,0,0,0,0,3,1962,440,135,87,33,2655,4,0,0,0,0,8,15,0,0,0,0,21,217,17,11,0,3,243,861,222,70,35,29,1215,279,97,63,42,29,515,69,25,6,11,7,116,1449,364,148,86
211,37,9,6,1910,476,142,73,33,13,741,44,13,4,3,0,66,2603,469,119,48,19,3257,0,0,0,0,0,0,7,0,0,0,0,7,314,25,5,0,0,342,205,51,8,3,0,272,12,9,3,0,0,24,7,0,0,0,0,8,550,87,17,3,3,662,0,0,0,0,0,4,10,0,0,0,0,10,165,5,0,0,0,172,78,31,3,0,0,112,3,3,0,0,4,12,0,0,0,0,0,0,258,40,7,3,3,308,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,18,3,0,0,0,0,3,3430,602,135,51,25,4243,3,0,0,0,0,8,33,3,3,3,0,41,565,29,3,0,0,603,1496,284,42,8,3,1840,513,170,113,30,19,836,99,22,9,7,0,136,2711,511,170,46
212,200,53,34,3020,673,311,318,154,96,1551,98,31,26,10,10,173,3322,996,554,226,153,5252,3,0,3,0,0,6,13,0,0,0,0,13,210,26,11,3,0,249,232,177,58,12,3,493,50,43,82,31,21,225,21,4,9,3,0,33,528,250,163,51,25,1017,5,0,0,0,0,12,40,3,0,0,0,48,527,90,25,15,3,663,194,133,48,13,0,396,15,26,43,27,14,123,33,7,11,4,3,53,820,259,126,67,21,1296,0,0,0,0,0,0,4,0,0,0,0,7,17,0,0,0,0,15,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,27,0,3,0,0,34,0,7,0,0,0,6,4693,1517,850,343,196,7603,13,3,3,0,4,25,39,3,14,0,5,65,432,41,18,7,8,499,2067,636,228,97,87,3126,811,380,416,214,197,2013,155,62,47,32,26,317,3510,1127,727,352
213,159,58,31,3152,689,228,186,101,50,1260,130,36,20,7,12,201,3784,897,379,174,94,5328,0,0,0,0,0,3,8,0,0,0,0,8,241,16,3,0,0,269,333,161,39,16,4,556,29,22,33,12,5,100,16,3,4,3,0,32,637,208,82,30,6,963,15,3,0,0,0,14,79,4,0,0,0,82,575,83,23,7,4,690,153,81,26,10,0,265,6,0,4,0,0,11,40,12,6,3,0,54,856,183,61,23,3,1121,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,15,3,3,0,0,0,5,0,3,0,0,0,4,0,3,0,0,0,0,19,8,0,0,0,36,3,0,0,0,0,5,5299,1299,520,232,106,7447,8,10,8,3,0,29,31,15,0,0,0,53,505,46,16,6,7,584,2153,639,194,81,45,3119,708,281,273,120,97,1475,175,60,23,18,19,304,3583,1055,520,231
214,26,0,0,1523,319,72,36,16,5,442,43,3,3,3,0,55,1991,278,65,18,5,2362,0,0,0,0,0,0,4,0,0,0,0,4,149,3,3,0,0,155,87,16,0,0,0,106,0,0,0,0,0,4,0,0,0,0,0,0,247,20,5,0,0,273,3,0,0,0,0,3,10,0,0,0,0,10,172,9,4,0,0,184,81,12,0,0,0,96,3,3,0,0,0,4,4,0,0,0,0,4,268,26,6,0,0,299,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,2523,327,79,21,6,2953,3,0,0,0,0,3,19,3,0,0,0,19,281,11,4,0,0,298,1143,153,15,3,0,1314,350,66,32,22,9,471,71,9,3,3,0,92,1859,242,57,30
215,16,9,4,769,140,34,11,25,17,221,39,4,8,4,3,54,1047,146,32,37,23,1290,0,0,0,0,0,0,4,0,0,0,0,3,36,8,0,0,0,44,15,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,57,19,0,0,0,79,0,0,0,0,0,0,14,0,0,0,0,13,51,5,0,0,0,64,18,6,0,0,0,25,0,0,0,0,0,0,3,3,0,0,0,11,86,16,5,4,0,109,8,0,0,0,0,8,5,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,3,16,29,3,0,0,5,43,0,0,0,0,0,0,1225,178,43,41,29,1511,7,0,0,0,0,10,10,3,0,0,0,12,207,10,3,3,0,222,663,97,22,12,9,801,152,52,26,15,13,257,53,9,3,4,4,73,1100,166,56,37
216,7,0,3,651,141,33,13,3,3,197,30,8,3,0,0,36,898,119,26,4,6,1061,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,0,37,17,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,47,5,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4,81,5,0,0,0,92,8,0,0,0,0,12,0,0,0,0,0,3,5,0,0,0,0,9,107,14,3,0,0,118,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,6,3,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,25,3,0,0,0,25,0,0,0,0,0,0,1074,139,33,9,9,1260,0,0,0,0,0,3,3,0,0,0,0,8,158,9,4,3,0,174,530,64,21,3,0,628,164,36,20,10,10,239,39,10,6,0,0,51,890,121,55,13
217,16,7,0,657,115,38,16,10,7,180,33,4,4,0,0,41,843,170,40,15,6,1074,0,0,0,0,0,0,3,0,0,0,0,4,34,0,0,0,0,34,23,10,0,0,0,26,0,0,0,4,0,3,3,0,0,0,0,5,61,9,0,8,0,74,0,0,0,0,0,0,4,0,0,0,0,4,81,6,0,0,0,88,10,13,0,3,0,25,0,4,0,0,0,5,5,0,0,0,0,5,105,19,4,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,13,0,3,0,0,12,0,0,0,0,0,0,1015,197,45,27,6,1288,4,0,0,0,0,5,9,0,0,0,0,7,171,9,4,0,0,188,528,100,19,5,3,656,142,46,29,16,17,253,26,11,3,0,0,34,879,163,56,28
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,10,4,0,911,398,145,56,7,3,619,30,9,3,0,0,45,1377,301,71,16,3,1767,0,0,0,0,0,0,9,0,0,0,0,9,80,8,0,0,0,91,151,45,4,0,0,203,3,5,0,0,0,7,9,0,0,0,0,11,252,61,9,0,0,313,0,0,0,0,0,0,5,0,0,0,0,5,65,0,0,0,0,67,35,9,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,110,11,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,22,0,0,0,0,0,0,1753,368,82,15,3,2226,6,0,0,0,0,3,20,3,0,0,0,23,168,7,3,0,0,179,722,107,9,0,0,841,465,130,64,17,7,680,52,13,4,0,0,71,1430,263,81,18
302,27,6,3,1234,363,148,103,23,6,651,39,10,3,3,0,57,1573,449,136,38,12,2212,0,0,0,0,0,0,3,0,0,0,0,3,156,10,0,0,0,166,203,120,13,0,0,343,4,3,3,0,0,8,10,0,4,0,0,12,380,132,20,0,0,531,3,0,0,0,0,3,20,0,0,0,0,26,511,39,8,0,0,554,103,67,11,5,0,180,3,4,0,0,0,8,10,0,0,0,0,20,651,111,16,8,0,794,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,25,0,0,0,0,0,0,2626,694,181,41,10,3554,0,0,0,0,0,3,11,3,0,0,0,17,261,10,4,0,0,276,879,223,39,4,3,1143,375,170,110,26,9,686,67,19,9,3,3,97,1590,429,155,37
303,112,27,11,2029,688,403,433,236,88,1855,52,40,35,3,10,145,2449,1080,584,277,111,4503,8,7,3,0,0,14,16,0,0,0,0,16,238,18,5,0,0,265,529,432,130,24,12,1122,40,32,32,14,4,120,9,10,8,4,0,35,841,496,172,42,19,1572,4,3,0,0,0,6,57,3,0,0,0,61,771,62,26,6,0,860,196,177,35,12,5,416,12,9,10,3,3,36,30,11,3,0,0,44,1060,259,76,19,7,1422,0,0,0,0,0,0,9,0,0,0,0,9,15,3,0,0,0,17,0,3,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,26,3,0,0,0,37,0,3,0,0,0,4,4384,1837,840,332,140,7527,0,4,3,0,0,8,24,9,10,3,3,48,302,20,4,0,3,329,1077,546,115,25,7,1768,691,520,505,295,174,2186,99,62,52,17,16,243,2191,1163,686,343
304,32,8,0,790,275,177,234,72,50,811,14,8,6,4,3,32,900,465,276,82,55,1781,0,0,0,0,0,0,0,0,0,0,0,3,98,6,8,0,0,109,142,128,18,3,0,286,5,12,14,8,0,45,0,3,0,0,0,3,248,153,41,15,3,453,0,3,0,0,0,8,30,0,0,0,0,34,734,119,42,3,0,892,124,278,57,3,0,471,8,6,12,8,3,37,3,0,0,0,0,12,904,412,114,14,5,1450,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2060,1024,424,115,66,3692,0,0,0,0,0,6,6,0,4,0,0,14,75,7,0,0,0,85,453,222,25,4,3,707,337,153,239,121,65,914,36,10,5,9,3,63,906,404,277,139
305,104,10,9,1909,319,301,498,181,50,1350,42,28,15,8,3,90,1789,1275,621,208,62,3958,3,3,4,0,0,5,22,0,0,0,0,17,374,26,6,0,0,402,288,379,58,13,0,731,16,36,48,13,6,114,9,3,3,0,0,15,705,443,115,29,6,1291,26,5,3,0,0,35,233,14,0,0,0,242,3414,341,97,14,3,3870,445,622,117,27,12,1226,28,23,44,12,3,104,101,17,23,4,0,152,4250,1023,282,56,19,5628,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,5,5,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,21,5,0,0,0,30,3,0,0,0,0,8,6768,2746,1022,293,90,10916,3,3,0,0,0,7,19,3,8,0,0,32,339,26,7,4,0,377,687,699,100,9,0,1501,303,320,464,207,77,1371,82,43,18,8,9,154,1433,1093,595,228
306,20,3,0,1190,422,142,51,19,3,644,52,10,10,0,0,69,1842,340,84,22,6,2296,0,0,0,0,0,0,5,0,0,0,0,5,158,9,3,0,0,160,57,17,0,0,0,73,8,3,3,0,0,12,8,0,0,0,0,8,241,25,6,0,0,267,12,0,0,0,0,12,48,0,0,0,0,47,611,62,13,0,0,686,114,51,11,0,0,173,7,3,5,0,0,21,25,7,0,0,0,27,814,118,30,3,0,962,3,0,0,0,0,4,9,0,0,0,0,9,16,0,0,0,0,16,4,0,0,0,0,3,0,0,0,0,0,3,9,5,0,0,3,16,43,7,0,0,3,53,3,0,0,0,0,7,2941,498,118,27,7,3591,16,3,0,0,0,20,35,0,0,0,0,35,331,10,0,0,0,340,968,163,13,3,3,1151,487,183,105,19,14,812,84,11,3,3,0,105,1921,376,125,21
307,6,3,3,540,192,46,21,7,0,266,28,8,3,0,0,41,922,134,33,9,8,1100,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,41,12,3,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,51,5,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,23,4,0,0,0,21,6,0,0,0,0,3,1013,145,30,10,8,1215,0,0,0,0,0,0,12,0,0,0,0,11,151,4,0,0,0,155,468,51,9,3,0,530,242,53,21,4,4,326,43,4,0,0,0,53,918,113,31,8
308,18,3,0,1004,378,137,57,13,0,585,52,10,4,0,0,72,1536,349,84,14,3,1991,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,60,28,8,0,0,0,37,3,3,0,0,0,10,4,0,0,0,0,4,85,16,3,0,0,105,0,0,0,0,0,0,7,0,0,0,0,10,217,10,4,4,0,242,49,13,3,0,0,68,3,5,0,0,0,16,4,3,3,0,0,13,288,35,10,4,3,343,7,0,0,0,0,7,17,0,0,0,0,19,17,0,0,0,0,17,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,51,0,0,0,0,56,3,0,0,0,0,0,1963,399,98,20,9,2493,11,0,0,0,0,15,23,0,0,0,0,28,254,16,3,0,0,275,790,114,18,5,0,932,437,110,52,6,10,612,56,8,0,0,3,70,1575,251,69,14
309,50,4,0,2157,1110,414,214,69,23,1824,70,28,10,6,4,125,3239,864,283,85,24,4498,0,0,0,0,0,3,15,0,3,0,0,18,725,40,5,0,0,764,1065,456,61,10,0,1590,85,41,56,7,3,192,48,9,3,0,0,60,1938,541,130,17,4,2633,12,4,0,0,0,19,213,17,0,0,0,230,2377,234,49,5,0,2668,352,259,49,6,0,666,38,37,36,14,0,128,81,24,7,3,0,109,3069,567,145,28,7,3814,4,0,0,0,0,4,8,0,0,0,0,8,52,0,0,0,0,53,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,75,0,0,0,0,79,16,3,0,0,0,17,8347,1979,561,130,34,11047,11,0,0,0,0,18,33,5,3,0,0,41,288,16,0,0,0,305,1504,329,54,6,5,1901,1121,438,260,92,39,1946,114,37,18,7,9,183,3063,830,342,106
310,32,5,0,1489,675,193,93,21,15,993,70,16,6,0,0,92,2311,427,131,23,13,2911,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,68,112,24,5,0,0,140,14,4,3,0,0,21,7,0,0,0,0,7,197,26,5,3,0,230,0,0,0,0,0,0,11,0,0,0,0,11,61,3,0,0,0,59,30,13,3,0,0,45,7,0,0,0,0,6,3,0,0,0,0,3,110,14,3,0,0,129,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,22,3,0,0,0,0,3,2640,472,144,28,13,3298,4,0,0,0,0,7,27,4,0,0,0,30,293,16,7,0,0,320,1338,211,25,10,3,1589,820,200,90,31,7,1148,68,27,11,0,3,104,2548,456,129,36
311,27,4,0,1497,615,184,63,19,8,886,52,7,8,3,0,73,2095,374,100,24,7,2601,0,0,0,0,0,0,3,0,0,0,0,6,196,12,4,0,0,212,164,38,4,0,4,210,15,13,8,0,0,34,14,0,0,0,0,15,391,63,17,0,4,480,3,0,0,0,0,3,3,0,0,0,0,3,79,7,0,0,0,90,38,11,3,0,0,50,0,0,0,0,0,3,7,0,0,0,0,7,130,23,5,0,0,158,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,2629,462,121,25,12,3242,6,0,0,0,0,9,17,4,0,0,0,28,96,3,10,0,0,112,1303,150,30,19,8,1512,759,206,82,26,21,1086,62,9,7,0,5,91,2247,371,126,44
