SA4_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
204,27,9,10,3,0,45,228,30,16,3,3,278,2445,541,233,63,5,3295,11254,4532,4206,1339,358,21694,4125,2350,3193,2197,960,12822,270,52,56,38,19,429,18347,7510,7717,3644,1356,38567,0,0,0,0,0,0,16,0,0,0,0,14,352,69,9,0,0,432,145,55,39,5,6,243,25,5,6,3,0,45,8,0,0,0,0,9,548,130,53,16,9,745,0,0,0,0,0,0,55,0,0,0,0,53,537,91,30,4,0,666,107,50,34,12,3,205,9,5,7,5,3,26,20,4,0,0,0,26,727,158,69,19,4,976,20,4,0,0,0,23,63,6,3,0,0,67,55,28,9,3,0,90,57,13,23,8,3,101,23,4,14,9,4,65,7,0,0,0,0,8,224,55,53,19,8,360,9,0,0,4,0,8,19846,7854,7888,3699,1376,40664,29,8,8,3,0,49,239,32,16,7,0,301,2434,472,227,51,16,3205,11886,4534
205,20,12,6,3,6,47,308,41,18,14,0,376,4285,846,385,92,17,5621,18755,7206,6508,2183,660,35312,6074,3262,4721,3300,1550,18902,453,120,92,50,29,743,29897,11482,11737,5641,2260,61012,0,0,0,0,0,0,19,0,0,0,0,19,307,40,10,0,3,357,186,49,41,12,0,287,43,16,20,19,3,99,18,4,0,0,0,21,569,118,68,29,6,790,5,0,0,0,0,5,105,9,0,0,0,113,755,102,26,7,0,897,165,67,44,13,3,288,20,7,12,8,3,44,27,6,3,0,0,39,1084,189,81,25,12,1391,17,3,0,0,0,17,72,7,5,0,0,84,105,29,15,3,0,153,67,21,33,9,7,143,20,12,9,4,0,52,13,0,0,0,0,13,300,76,66,22,12,464,8,3,0,0,0,15,31854,11862,11946,5720,2284,63670,30,12,7,0,4,50,312,48,20,11,3,395,4240,843,366,85,25,5561,19884,7417
206,3,3,5,4,3,20,348,36,11,3,0,397,6313,2054,881,138,20,9399,8595,5946,6040,1443,383,22406,2039,1946,3296,2303,944,10529,290,93,70,33,27,515,17593,10071,10302,3927,1371,43267,10,3,0,3,0,20,768,51,0,3,0,818,7367,1976,616,70,11,10044,4838,3016,2276,475,124,10728,602,558,774,448,156,2537,153,46,20,9,4,238,13735,5651,3691,1004,294,24379,202,17,0,0,0,218,5216,366,45,5,0,5632,14772,3469,933,205,46,19423,2974,1854,1153,375,221,6572,146,91,119,62,33,448,370,102,52,25,23,566,23681,5893,2293,674,326,32864,3,0,0,0,0,3,67,4,0,0,0,77,167,52,23,5,0,250,65,55,37,14,8,181,20,9,17,9,5,64,4,4,3,0,0,8,313,132,82,34,17,584,14,3,6,0,0,30,55343,21743,16382,5642,2008,101117,24,9,8,0,4,41,402,27,13,4,0,451,6137,2105,1028,139,36,9442,8740,5901
207,15,10,0,3,0,24,119,12,7,3,0,145,3278,994,448,88,18,4814,13469,7638,8301,1811,382,31603,7185,6148,9933,6260,2109,31636,327,110,106,46,15,610,24397,14905,18800,8210,2526,68836,5,0,3,0,0,10,126,0,3,0,0,131,2294,580,187,18,9,3084,2438,1391,975,211,42,5058,236,246,343,148,56,1028,63,14,8,0,0,90,5163,2227,1512,384,108,9398,11,3,0,0,0,16,544,27,10,0,0,579,3139,935,280,61,20,4434,977,564,372,71,22,2001,61,54,76,40,21,257,53,17,11,4,0,94,4795,1595,746,178,60,7377,0,0,0,0,0,0,19,0,0,0,0,14,43,23,11,3,0,81,23,18,18,7,4,75,4,9,5,3,5,24,3,0,0,0,0,5,91,55,37,12,11,207,10,0,0,0,0,12,34458,18788,21099,8788,2709,85829,19,21,11,6,3,56,148,18,13,4,5,181,3039,919,467,70,16,4520,12701,7408
208,13,6,3,3,0,24,182,16,20,6,0,222,5044,1491,629,98,18,7280,14052,8403,9422,1874,365,34117,5082,4688,8675,5593,1771,25811,359,124,93,43,28,638,24720,14731,18835,7619,2185,68092,8,3,0,0,0,5,153,7,5,0,0,170,3197,825,248,33,11,4311,3253,1694,1254,224,59,6480,335,242,424,210,64,1276,106,23,10,0,3,146,7055,2793,1929,477,133,12378,10,3,0,0,0,11,962,81,12,0,0,1051,5030,1252,377,32,14,6701,1436,832,499,102,41,2909,70,61,84,31,15,261,119,27,11,3,0,167,7623,2253,983,170,73,11099,3,3,0,0,0,3,30,0,3,0,0,33,117,43,16,9,3,183,51,34,23,10,8,123,14,0,13,8,3,37,4,0,4,0,0,6,211,84,57,21,10,393,16,10,3,0,0,31,39625,19865,21811,8288,2406,91994,13,8,8,3,6,37,177,32,14,11,3,239,4368,1375,649,89,23,6508,13527,8014
209,23,17,19,8,6,69,207,42,25,18,6,288,4154,1329,741,158,39,6421,20481,13003,13995,3699,1317,52492,6610,6138,10397,6784,2969,32895,571,197,201,104,90,1165,32040,20722,25378,10768,4430,93339,0,0,0,0,0,6,112,9,0,0,0,118,1609,422,107,35,6,2176,1441,873,650,169,76,3203,114,116,148,93,53,525,58,23,12,5,4,108,3336,1436,918,303,147,6144,16,4,0,0,0,24,202,28,3,0,0,231,1827,621,227,59,4,2744,669,428,263,104,34,1497,32,21,29,18,10,111,50,25,16,8,7,106,2791,1128,545,184,59,4710,0,0,0,0,0,0,12,4,0,0,0,16,24,11,5,0,4,47,30,27,30,15,10,104,9,13,18,8,9,56,3,0,0,0,0,3,78,56,55,20,13,230,3,4,0,3,0,20,38258,23353,26896,11286,4648,104438,48,19,33,14,8,123,245,71,23,17,5,358,4314,1383,825,161,48,6734,22043,13216
210,19,10,14,3,11,65,113,32,27,8,0,177,2303,688,374,102,31,3495,15990,9823,9853,3134,1467,40270,4779,4324,6699,4829,2598,23227,486,171,179,131,94,1068,23681,15049,17150,8203,4202,68292,4,0,0,0,0,5,35,3,4,0,0,42,854,209,75,17,8,1151,1073,768,666,210,86,2803,137,136,267,188,155,883,43,24,9,6,9,95,2144,1140,1022,422,256,4986,8,0,0,0,0,8,85,17,4,4,0,108,883,294,112,19,7,1314,470,308,190,76,32,1071,18,16,15,11,10,61,35,15,9,0,0,61,1499,645,325,104,54,2632,0,0,0,0,0,5,27,4,0,0,0,28,29,14,3,0,0,55,28,17,20,5,6,84,6,6,7,4,0,18,3,0,3,3,0,8,96,44,33,13,8,198,3,0,3,3,0,4,27423,16881,18532,8748,4526,76114,28,14,24,17,15,102,119,36,28,9,7,199,2304,764,401,128,39,3633,16469,9868
211,20,7,18,4,4,48,302,45,31,8,10,401,4166,1186,517,108,29,6013,25545,14147,14188,3391,860,58131,11334,9321,15098,9876,3946,49566,522,175,196,89,42,1016,41886,24885,30049,13478,4885,115180,5,0,0,0,0,7,127,8,3,0,0,142,2283,415,115,21,4,2836,1544,697,432,86,27,2778,93,66,86,59,23,328,68,14,10,0,0,90,4124,1196,636,169,52,6180,8,0,0,0,0,10,121,3,0,0,0,129,1210,311,83,22,13,1640,683,350,202,57,13,1306,37,45,36,28,12,167,37,6,6,0,0,53,2102,722,326,111,38,3295,4,0,4,0,0,6,27,0,3,0,0,31,44,11,9,0,0,63,37,17,31,10,5,110,9,13,14,12,5,50,4,3,0,0,0,7,128,42,60,26,15,270,12,4,0,3,0,16,48247,26852,31067,13790,4991,124946,24,18,12,10,5,75,294,63,37,8,4,408,4288,1189,535,126,25,6158,25721,14140
212,38,36,31,19,19,145,224,51,33,12,11,327,3607,1135,570,151,44,5502,29883,18431,17702,5250,2187,73452,12135,10680,16128,9917,5563,54422,731,339,308,194,172,1749,46616,30667,34779,15553,7992,135605,7,6,0,0,0,6,89,15,4,0,0,105,1644,510,215,52,18,2446,1589,937,723,193,83,3526,235,211,362,192,105,1109,74,24,16,11,3,131,3633,1702,1328,447,208,7322,16,3,6,0,0,29,245,57,10,0,0,316,3269,1266,551,138,34,5262,1222,860,696,221,134,3135,68,60,92,78,39,332,124,67,30,13,6,245,4953,2309,1383,447,210,9313,9,0,0,3,0,11,35,4,3,0,0,45,42,17,9,6,4,85,38,27,33,5,7,117,14,5,16,13,4,53,4,0,0,0,0,8,145,64,68,31,16,320,3,0,3,0,0,7,55350,34741,37559,16477,8429,152555,55,52,47,23,33,209,265,67,58,15,16,424,3836,1320,691,175,82,6095,30459,18929
213,36,21,24,13,12,107,213,55,29,12,4,307,4503,1509,697,154,55,6919,26436,17783,17114,5189,2069,68582,7046,7069,11482,7589,4297,37483,734,381,354,182,180,1828,38961,26815,29687,13137,6615,115230,3,3,0,3,3,15,89,8,3,0,0,107,1493,421,136,34,5,2095,2416,1639,1384,429,152,6021,299,318,475,342,203,1636,101,31,30,11,6,184,4404,2425,2031,824,369,10057,3,6,0,0,0,8,393,74,5,5,3,480,2334,772,332,79,35,3547,763,505,332,117,57,1771,43,29,28,29,24,157,101,46,20,15,3,181,3638,1428,710,240,121,6147,10,3,4,0,0,11,46,4,0,0,0,47,61,17,12,0,0,87,52,29,33,15,16,141,11,9,12,12,3,45,5,0,5,0,0,14,179,62,58,30,17,348,4,5,9,0,0,20,47193,30741,32499,14240,7123,131797,66,51,49,26,24,217,236,66,38,21,6,367,4815,1643,805,196,73,7536,29545,19550
214,16,11,8,5,0,35,155,25,14,3,0,201,2791,549,208,60,13,3621,17533,8080,6937,1686,474,34715,6171,4268,6334,4010,1708,22481,378,117,87,44,22,646,27035,13047,13585,5809,2216,61699,0,0,0,0,0,0,69,0,0,0,0,71,1114,122,40,3,0,1275,744,230,127,25,15,1136,42,33,18,17,8,116,47,3,0,0,0,54,2011,384,190,45,24,2652,4,0,0,0,0,4,48,0,0,0,0,54,900,169,42,7,3,1119,443,153,52,16,4,671,23,7,15,9,3,58,31,4,3,0,0,43,1451,335,115,29,11,1941,6,0,0,0,0,14,52,3,0,0,0,57,125,10,10,0,0,146,44,17,14,7,0,88,15,6,8,8,3,43,16,0,3,0,3,22,261,49,38,13,4,373,7,0,5,0,0,7,30766,13811,13935,5895,2263,66670,15,10,8,3,0,39,157,19,19,9,3,203,2674,599,253,57,13,3597,17554,8150
215,20,9,4,0,3,37,136,17,14,13,7,188,2236,486,237,67,27,3059,11200,4349,4214,1586,527,21876,3800,1961,2567,2020,1027,11384,299,80,65,34,30,505,17694,6906,7106,3719,1619,37038,0,0,0,0,0,0,15,0,0,0,0,14,296,35,9,0,0,341,181,70,47,17,3,317,35,13,17,13,8,74,15,3,3,0,0,18,538,118,72,27,8,767,4,0,0,0,0,4,58,0,0,3,0,65,446,89,20,4,3,558,112,47,24,12,4,197,10,4,4,6,3,24,18,8,3,0,0,26,644,147,46,19,10,872,26,0,3,3,0,28,81,10,0,0,0,95,56,24,3,3,3,93,70,13,36,9,4,131,19,15,15,14,8,75,26,3,3,0,0,29,276,57,65,30,18,445,0,0,0,0,0,0,19154,7228,7288,3793,1658,39123,17,7,9,3,3,36,172,23,10,0,0,211,2256,496,208,46,23,3030,11334,4275
216,3,0,0,0,0,10,89,16,12,4,3,125,1510,324,138,51,13,2033,8829,3709,3491,1363,464,17864,2739,1653,2295,1779,918,9387,184,58,34,25,12,310,13362,5766,5966,3224,1414,29731,0,0,0,0,0,0,19,0,0,0,0,25,290,50,5,3,0,352,80,23,18,4,5,126,11,8,10,10,4,43,7,3,0,0,0,13,415,80,40,12,7,561,0,0,0,0,0,0,50,7,0,0,0,61,600,106,35,4,7,739,152,62,29,12,10,261,13,3,10,12,7,38,23,6,3,0,0,34,838,180,71,22,16,1137,16,3,0,0,0,19,79,5,3,0,0,84,113,16,14,0,0,138,39,18,22,12,0,84,19,6,7,10,3,42,15,0,0,0,0,13,273,44,39,20,3,385,7,0,0,0,0,9,14896,6070,6117,3287,1445,31820,15,9,0,3,3,39,97,19,10,3,7,135,1519,346,141,37,19,2064,9070,3597
217,7,7,0,4,0,18,134,24,12,3,0,175,1808,422,180,43,12,2472,8718,3514,3390,1301,382,17300,2811,1600,2164,1715,853,9134,177,34,41,24,12,282,13663,5592,5785,3087,1251,29386,0,0,0,0,0,0,8,0,0,0,0,8,208,44,9,4,0,266,168,62,68,32,5,344,42,24,23,29,16,141,7,0,0,0,0,7,440,134,110,66,18,769,0,0,0,0,0,0,34,3,0,0,0,39,375,65,14,0,0,454,82,39,19,0,0,144,5,9,7,3,0,30,10,0,0,0,0,18,510,119,39,8,3,686,3,0,0,3,0,7,22,0,0,0,0,21,34,12,6,0,0,53,53,16,29,12,3,111,22,21,17,7,3,66,7,0,0,0,0,9,136,54,54,19,11,271,14,9,7,0,4,33,14766,5906,5997,3176,1290,31134,21,8,4,0,0,38,141,17,4,4,0,168,1779,408,168,34,10,2399,9134,3407
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,12,3,4,0,7,20,128,15,16,3,3,167,1562,372,172,38,10,2155,9933,4771,4092,1044,329,20173,6972,4996,7326,3814,1623,24730,195,55,67,31,21,369,18801,10213,11672,4928,1996,47613,0,0,0,0,0,0,43,0,0,0,0,47,1063,126,32,10,0,1227,1112,564,292,70,20,2063,65,41,52,24,22,198,41,8,0,0,0,54,2332,738,381,102,37,3587,3,0,0,0,0,3,91,0,0,0,0,92,408,49,16,3,3,477,171,68,30,11,0,272,9,12,3,4,0,23,21,0,0,0,0,25,696,133,46,20,3,892,7,4,0,0,0,15,63,0,0,0,0,68,81,20,7,0,0,104,29,11,7,5,0,47,6,9,0,3,3,24,3,0,0,0,0,6,193,37,12,13,6,258,3,0,3,0,0,13,22023,11114,12114,5068,2042,52362,25,14,4,0,0,40,146,26,20,8,4,197,1711,368,140,39,11,2266,10056,4872
302,6,3,0,3,3,18,82,21,12,5,0,118,2031,552,187,52,19,2836,10452,5105,4092,1182,354,21195,4881,3577,4556,2609,1142,16763,216,71,59,26,14,385,17671,9332,8906,3870,1534,41306,0,0,0,0,0,3,51,4,0,0,0,51,735,117,42,6,0,905,847,369,169,38,12,1437,61,32,63,30,8,188,17,12,8,3,0,39,1704,530,278,84,28,2624,4,0,0,0,0,4,139,9,0,0,0,141,1226,233,73,12,0,1539,273,119,56,14,9,469,11,3,10,9,0,34,31,5,3,3,0,42,1685,363,141,33,6,2230,9,0,0,0,0,9,39,0,0,0,0,44,40,6,3,0,0,48,11,3,5,3,0,28,5,4,0,3,0,17,0,0,0,0,0,0,108,14,9,10,0,138,3,0,0,7,0,7,21167,10242,9331,3995,1570,46306,14,5,4,0,6,26,75,19,5,3,0,111,1857,531,208,50,14,2667,10216,4965
303,19,10,11,3,0,38,124,17,13,11,7,168,2572,746,297,74,24,3725,13286,6883,5605,1666,587,28025,8322,6648,9199,5013,2525,31722,292,113,117,64,62,650,24622,14417,15239,6836,3212,64322,4,3,0,0,0,4,74,11,5,0,0,91,916,219,53,9,0,1196,1942,1152,644,134,45,3916,69,49,59,34,13,229,44,24,3,0,0,76,3049,1452,762,180,68,5509,8,0,3,0,0,9,285,25,4,0,0,317,2090,484,153,35,4,2755,393,215,121,29,9,775,14,15,10,14,3,58,55,18,10,3,3,91,2845,764,304,82,26,4012,15,0,0,0,0,13,45,3,0,0,0,57,87,15,3,3,0,112,31,17,14,4,0,65,6,4,8,3,0,28,7,3,0,0,0,9,179,50,35,9,5,277,10,3,4,3,0,19,30703,16682,16340,7103,3304,74143,20,14,16,8,13,73,149,30,15,11,12,220,2320,701,316,78,24,3442,12131,6666
304,7,3,3,6,5,21,71,7,3,0,0,84,1015,271,119,21,5,1433,7029,3558,2936,618,143,14292,5813,4386,6652,3373,1194,21424,111,49,43,11,8,224,14045,8276,9753,4035,1367,37471,0,0,0,0,0,0,19,0,0,0,0,25,317,66,14,5,0,404,609,303,132,22,9,1076,19,15,23,10,3,74,5,3,0,0,0,17,977,395,175,40,11,1593,0,0,0,0,0,0,133,15,0,0,0,151,1353,332,105,5,3,1806,398,177,79,23,3,676,21,25,19,8,3,74,16,4,0,0,0,25,1925,547,210,35,9,2730,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,7,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,26,0,0,0,0,0,0,16963,9226,10139,4111,1381,41819,9,5,4,0,3,15,72,18,7,4,0,102,886,242,109,21,4,1257,6563,3191
305,8,0,0,0,0,15,145,16,8,4,0,174,2625,769,315,55,11,3767,6178,3353,2666,632,144,12970,2588,2254,3644,2095,844,11421,122,40,34,18,12,225,11665,6428,6663,2808,1003,28569,5,0,0,0,0,3,83,10,0,0,0,93,880,162,33,5,0,1089,850,420,196,35,15,1512,45,41,43,32,11,178,12,3,3,0,0,23,1880,637,276,79,22,2897,70,3,0,0,0,73,1443,85,8,0,0,1539,6626,1308,310,37,8,8288,1861,719,363,66,27,3037,123,56,81,35,14,303,128,20,4,6,0,160,10256,2185,768,150,51,13400,3,0,0,0,0,3,22,0,0,0,0,24,30,8,3,0,0,43,20,12,7,7,0,46,6,4,8,9,3,25,0,0,0,0,0,3,89,27,15,15,5,147,14,10,6,0,0,30,23902,9286,7729,3047,1078,45042,5,4,7,0,3,16,127,14,15,4,0,164,2283,687,301,46,8,3334,5645,3096
306,60,26,18,5,7,117,390,53,34,12,5,494,2658,749,391,111,43,3947,10966,5196,4569,1596,780,23111,4448,3098,4127,2389,1453,15519,316,106,96,53,66,638,18839,9231,9231,4162,2359,43823,0,3,0,0,0,3,88,8,4,0,0,106,918,257,94,25,9,1300,356,175,117,34,24,707,62,42,52,30,28,216,26,13,7,3,0,56,1457,501,271,97,61,2386,15,0,0,0,3,19,285,35,7,0,0,328,1933,598,224,45,36,2833,377,196,132,58,33,787,45,13,12,8,11,93,81,26,17,5,7,134,2733,867,385,121,88,4195,62,6,9,0,0,79,187,12,9,0,0,209,123,32,16,6,3,176,104,44,34,3,4,190,39,22,13,12,8,107,42,9,8,0,3,63,548,131,86,30,22,817,15,10,0,4,3,28,23591,10735,9979,4412,2532,51251,53,23,15,7,3,100,418,63,23,15,12,523,2607,673,341,97,51,3765,11814,5217
307,34,3,9,0,5,59,240,26,18,4,3,297,1938,484,254,74,29,2787,7560,2897,2787,1103,420,14768,3901,1940,2421,1803,983,11057,193,47,49,27,12,328,13861,5403,5552,3022,1459,29291,0,0,0,0,0,0,8,0,0,0,0,8,70,13,0,3,0,90,55,15,25,12,0,120,32,11,18,7,10,79,4,3,0,0,0,9,173,50,46,19,14,299,0,0,0,0,0,0,27,0,0,0,0,25,267,51,11,3,0,338,90,41,36,3,7,182,24,12,13,6,11,66,6,5,0,0,0,15,421,107,63,20,24,630,22,6,4,0,0,34,62,6,0,0,3,69,44,16,11,4,4,79,43,19,19,12,6,100,25,12,16,11,5,69,14,0,0,0,0,20,211,63,52,27,20,370,10,6,0,0,0,17,14669,5621,5705,3091,1518,30611,29,3,15,0,0,47,277,27,18,12,3,334,2037,458,217,78,29,2818,7703,2861
308,56,11,10,3,5,80,356,63,26,12,10,465,2726,806,409,126,55,4111,10988,5254,5135,1761,678,23819,4972,3303,4575,2862,1599,17310,296,89,79,34,32,535,19395,9529,10232,4796,2368,46318,0,0,0,0,0,0,32,4,0,0,0,31,284,51,12,3,0,353,166,78,42,7,4,293,40,17,10,15,6,86,7,3,0,0,0,13,517,148,67,30,8,776,5,0,0,0,0,9,61,0,0,0,0,68,755,188,64,13,3,1021,214,107,44,8,9,383,21,3,11,11,5,47,26,0,0,0,0,30,1085,304,117,29,15,1553,69,7,6,3,0,90,231,18,11,3,0,257,133,53,28,9,3,220,97,25,39,6,6,173,36,12,18,17,9,100,42,5,0,0,0,50,605,120,98,36,26,892,22,5,16,3,7,51,21620,10116,10534,4898,2429,49593,49,13,10,11,3,85,430,73,23,11,10,547,2641,753,359,112,56,3931,11198,5176
