SA4_CODE_2016,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Managers_C16_M,Managers_C16_F,Managers_C16_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Professionals_C16_M,Professionals_C16_F,Professionals_C16_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Tech_trad_wkrs_C16_M,Tech_trad_wkrs_C16_F,Tech_trad_wkrs_C16_P,Com_pers_S_work_C06_Cens_M,Com_pers_S_work_C06_Cens_F,Com_pers_S_work_C06_Cens_P,Com_pers_S_work_C11_Cens_M,Com_pers_S_work_C11_Cens_F,Com_pers_S_work_C11_Cens_P,Com_pers_S_work_C16_Cens_M,Com_pers_S_work_C16_Cens_F,Com_pers_S_work_C16_Cens_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Cler_admin_work_C16_M,Cler_admin_work_C16_F,Cler_admin_work_C16_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Sales_workers_C16_M,Sales_workers_C16_F,Sales_workers_C16_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Mach_oper_driv_C16_M,Mach_oper_driv_C16_F,Mach_oper_driv_C16_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Labourers_C16_M,Labourers_C16_F,Labourers_C16_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Inadeq_descr_Ns_C16_M,Inadeq_descr_Ns_C16_F,Inadeq_descr_Ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
215,10427,4378,14803,9259,3902,13166,8387,3617,12009,3128,5495,8620,3246,5864,9117,3080,6161,9241,6762,1398,8165,6980,1371,8345,6735,1384,8116,1385,4241,5627,1571,4731,6303,1831,5405,7234,1209,5413,6623,1258,5546,6801,1133,5386,6519,2138,3826,5966,2138,3911,6052,2221,3908,6125,3947,315,4263,4184,317,4507,3903,292,4191,5977,3644,9619,5171,3178,8346,5558,3296,8854,661,452,1114,818,463,1279,667,419,1081,35642,29170,64806,34627,29291,63911,33523,29860,63374
216,6999,3362,10357,6369,2940,9310,6079,2865,8940,2635,4468,7102,2774,5088,7859,2833,5296,8124,6280,1151,7432,6515,1250,7767,6362,1288,7650,916,3313,4231,1062,3926,4989,1236,4569,5805,1001,4740,5742,1017,5017,6037,1049,4784,5834,1792,3285,5084,1816,3408,5229,1912,3484,5388,3500,318,3815,3582,296,3881,3584,282,3864,5245,3106,8353,5181,2905,8078,5200,2994,8190,558,381,933,637,437,1073,569,335,905,28924,24127,53053,28951,25273,54223,28819,25887,54705
217,7798,4012,11810,7480,3859,11338,6787,3517,10302,2773,4590,7365,3000,5249,8248,2918,5342,8261,6472,1263,7732,6699,1317,8018,6172,1344,7517,1031,3529,4555,1113,4262,5380,1304,4592,5901,960,4407,5368,992,4555,5543,965,4427,5397,1812,3338,5152,1781,3417,5203,1790,3335,5126,3559,240,3799,3762,222,3986,3820,223,4042,5123,3042,8166,4900,2890,7794,5026,3131,8149,584,410,997,610,411,1020,553,364,919,30107,24831,54936,30342,26191,56532,29335,26274,55609
297,0,0,0,0,0,0,0,0,0,3,0,3,8,0,8,4,0,4,9,0,9,5,0,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,17,0,22,8,0,8,3,0,3,0,0,0,0,0,0,0,0,0,36,0,39,30,0,33,23,0,23
299,116,71,189,148,97,243,123,54,178,231,215,441,253,257,505,203,202,405,323,51,376,309,57,367,249,44,297,136,207,343,121,176,294,120,161,277,80,179,259,76,184,258,56,126,182,86,91,177,82,106,190,53,74,134,225,15,238,181,28,205,183,17,200,276,117,400,222,106,321,214,86,307,52,22,73,61,31,88,41,16,57,1521,967,2488,1440,1043,2481,1242,786,2033
301,7304,3738,11040,8590,4446,13037,8936,4999,13936,6843,7801,14653,8359,10328,18682,8676,11720,20398,13018,2072,15092,13961,2211,16170,13762,2338,16106,2093,5850,7935,2523,7148,9669,2929,8425,11349,3491,12743,16232,3707,14491,18195,3561,13855,17411,3851,6181,10026,4007,6499,10509,4057,6447,10500,5791,677,6462,5974,584,6553,6069,640,6707,6483,3806,10291,6483,3546,10037,6513,3565,10078,921,630,1550,992,747,1733,965,677,1639,49792,43489,93279,54595,49994,104590,55456,52669,108128
302,6074,3252,9330,6863,4030,10900,7440,4906,12340,8144,9276,17427,10445,12275,22721,11514,14424,25941,10246,1749,11996,10719,1879,12599,10947,2082,13023,2476,5307,7781,3116,6227,9340,3673,7413,11083,4239,12193,16437,4610,13209,17822,4616,12638,17251,3616,5356,8979,3835,5471,9302,3854,5602,9453,4721,575,5293,4836,484,5319,4789,520,5310,5223,3107,8334,5186,2938,8132,5570,3005,8578,803,581,1385,1008,772,1776,954,671,1625,45547,41404,86955,50621,47287,97906,53354,51257,104609
303,10991,5910,16900,11680,6588,18277,12468,7588,20050,16993,18350,35345,20742,22780,43519,22267,25905,48173,15783,2792,18574,16094,2953,19050,15691,3050,18738,3792,8002,11794,4676,9469,14149,5430,11056,16484,6285,18783,25071,6884,19228,26115,6801,17526,24326,6431,8545,14973,6517,8235,14751,6811,8618,15433,6751,872,7616,7172,745,7913,7001,788,7796,7881,4358,12241,7997,4357,12351,9133,4806,13939,1485,1027,2518,1650,1315,2962,1643,1115,2758,76386,68638,145024,83420,75672,159095,87254,80448,167703
304,7643,3638,11283,8197,3943,12146,8271,4226,12496,14090,13303,27395,15216,14933,30146,14854,15698,30554,6757,1446,8206,6710,1480,8189,6321,1487,7808,2634,4917,7548,3383,5196,8576,3438,5792,9234,3237,9897,13138,3433,10000,13437,3312,9053,12364,3527,4902,8423,3268,4432,7698,3055,4461,7517,1979,264,2241,1900,231,2130,1925,245,2173,3148,1563,4709,2749,1297,4048,3062,1462,4519,701,488,1187,781,572,1361,733,496,1229,43713,40412,84128,45637,42090,87726,44975,42924,87898
305,9736,6464,16198,11668,7370,19034,12868,8509,21371,19704,19281,38985,23840,23472,47313,25155,25922,51081,8274,2076,10346,9004,2147,11147,9176,2241,11418,3477,6016,9497,4206,6924,11136,4966,8298,13267,4853,12580,17430,5522,13437,18959,5639,13061,18698,4697,5910,10611,4780,5713,10495,5211,6387,11595,2713,294,3005,2543,255,2795,2650,318,2965,4393,1917,6313,4369,2004,6375,5215,2594,7809,963,703,1669,1246,977,2229,1215,843,2060,58811,55235,114052,67179,62302,129484,72086,68178,140263
306,8045,4631,12675,8059,4808,12874,7955,5015,12967,5978,7764,13736,6890,9615,16505,7259,11110,18367,13308,2196,15503,13913,2397,16312,13255,2386,15642,3367,6880,10247,3888,8201,12089,4432,9552,13989,2217,10181,12399,2434,11298,13733,2360,10824,13189,3431,6651,10083,3570,6982,10556,3700,7076,10774,5806,463,6274,6280,485,6768,6058,557,6616,8062,4888,12952,7620,4530,12148,7762,5021,12780,1020,751,1768,1101,802,1902,1115,710,1818,51244,44395,95645,53754,49124,102879,53894,52249,106148
307,8275,4191,12458,7765,3941,11701,7178,3701,10881,1983,3391,5381,2154,3932,6083,2039,4251,6291,5682,1063,6746,6466,1230,7695,6559,1218,7779,789,3176,3969,898,3648,4541,973,3976,4952,822,4718,5540,892,5199,6097,853,5119,5968,1351,2535,3884,1403,2788,4185,1499,2782,4288,4327,415,4745,5247,455,5696,4741,415,5159,5803,3332,9138,5327,3264,8588,5392,3298,8692,515,337,846,560,344,911,554,312,862,29548,23154,52702,30702,24800,55503,29786,25074,54865
308,6901,3999,10895,6980,4233,11207,6602,4380,10984,4947,6696,11644,5642,8141,13787,5087,8716,13803,14566,2014,16582,16976,2145,19117,15516,2274,17786,1757,5341,7095,1930,6531,8461,2368,7553,9913,1929,9432,11364,2015,10647,12659,1850,9650,11499,2505,5283,7788,2365,5961,8325,2557,5998,8556,9851,769,10625,11848,1186,13035,10472,1050,11521,7512,4612,12127,7616,4927,12541,7356,4736,12096,1086,557,1639,1244,750,1987,979,520,1494,51054,38709,89758,56602,44527,101130,52788,44867,97655
309,16707,9443,26152,18528,10905,29432,20420,12836,33255,15019,16917,31933,18682,22853,41537,21021,27909,48931,29634,4725,34359,31502,5224,36732,34040,5848,39886,6358,13992,20352,8052,17761,25817,9525,22674,32193,5606,24784,30384,6384,28018,34399,7115,29081,36188,10813,16936,27752,11513,18376,29887,12455,19648,32103,9249,1234,10476,10915,1265,12182,12040,1547,13587,14709,7406,22116,15458,7818,23274,17332,8773,26105,2334,1653,3986,2555,1870,4429,2771,1873,4643,110421,97093,207510,123594,114091,237688,136715,130176,266886
310,6717,3711,10423,7617,4541,12155,8004,5304,13308,5833,7486,13318,7477,10169,17644,8494,12284,20782,14905,2331,17228,16484,2740,19224,16899,3044,19944,3033,7388,10418,4038,9404,13442,4719,12282,17001,3434,12063,15491,4140,14186,18330,4422,14533,18950,3553,6038,9590,3963,7276,11241,4620,8000,12618,9385,1167,10548,10870,1161,12031,12004,1376,13379,9854,6258,16109,10135,6056,16186,11065,6485,17546,1197,716,1913,1501,940,2435,1527,918,2440,57893,47155,105047,66222,56480,122702,71745,64224,135965
311,7301,4095,11399,7735,4768,12512,7840,5020,12861,5638,7394,13026,6781,9663,16441,7057,10933,17988,18940,2680,21618,19567,2864,22424,19433,2951,22389,2615,7692,10309,3100,9442,12549,3512,11385,14895,3947,15274,19222,4461,17130,21590,4293,16067,20364,4589,7992,12585,4698,8176,12871,4778,8504,13286,11487,1567,13047,12787,1674,14462,13447,1683,15129,10800,6373,17171,10803,6128,16930,11675,6232,17906,1317,864,2178,1600,1081,2681,1453,1039,2496,66631,53924,120557,71535,60923,132461,73494,63817,137317
312,5738,3127,8862,6102,3300,9398,5533,3408,8939,3583,4764,8344,4261,6051,10315,3823,6538,10364,12453,1748,14198,15433,1927,17360,13289,1950,15236,1103,4056,5154,1251,4910,6161,1443,5542,6986,1311,7380,8688,1426,8860,10284,1235,7514,8756,1838,4608,6450,1880,5035,6918,1905,4872,6780,9251,794,10049,11383,1391,12768,9642,1271,10915,5795,3963,9757,5893,4258,10157,5238,3905,9141,798,455,1255,981,540,1514,820,449,1273,41862,30896,72758,48612,36269,84877,42940,35450,78391
313,4942,2802,7742,5602,3339,8943,5623,3732,9350,3875,5162,9035,4668,6841,11510,4739,7694,12431,11534,1785,13319,12873,2004,14881,13273,2183,15455,1953,5517,7473,2507,7374,9880,2850,8895,11747,2552,9123,11679,2797,10785,13582,2846,10454,13300,3055,5305,8362,3464,6231,9690,3538,6536,10074,6165,672,6838,7175,675,7854,7306,762,8061,7126,4347,11472,7577,4340,11914,8391,4687,13080,889,606,1495,980,744,1724,1006,717,1720,42093,35325,77424,47645,42329,89974,49561,45661,95216
314,5578,2664,8239,6606,3453,10057,7266,4239,11498,5990,6732,12725,7521,9066,16592,8154,10789,18951,10043,1512,11555,11449,1767,13219,12138,2030,14170,2060,4486,6544,2896,5886,8784,3666,7887,11554,3222,10405,13625,3680,11964,15636,3885,11990,15872,3089,4838,7923,3429,5338,8768,3623,5871,9494,4219,462,4686,4711,519,5226,5149,585,5736,4429,2405,6828,4573,2395,6968,5333,2615,7950,618,504,1121,878,570,1448,877,577,1456,39237,34004,73246,45736,40950,86690,50087,46579,96668
315,3675,2318,5997,3583,2410,5995,3180,2157,5338,1676,2522,4192,1909,2991,4904,1687,3010,4694,4365,800,5165,4914,795,5710,4518,745,5266,1004,2411,3419,941,2504,3444,981,2741,3728,571,3026,3598,656,3187,3841,672,2892,3567,541,1373,1908,548,1445,1996,583,1369,1951,3500,355,3852,4014,514,4536,3292,474,3762,4702,2479,7183,3914,2044,5954,2877,1847,4725,653,459,1114,610,383,990,448,289,736,20683,15745,36421,21091,16280,37374,18241,15522,33765
316,9583,5756,15337,10149,6345,16489,11043,7013,18051,8707,10581,19293,10567,13829,24396,12009,16958,28965,17336,2865,20197,18503,3256,21756,20560,3819,24380,3173,8390,11563,4002,10733,14737,4932,13542,18474,2674,13103,15780,3197,15172,18364,3426,15818,19240,5608,9189,14795,5896,9871,15763,6387,10541,16936,5573,548,6124,6571,589,7167,6851,651,7500,9277,5184,14460,9237,5022,14257,10118,5690,15808,1211,865,2073,1236,906,2142,1382,909,2293,63142,56484,119626,69355,65724,135074,76699,74943,151648
317,4229,2185,6414,4495,2317,6814,4559,2628,7188,4579,5577,10156,5044,6774,11821,5260,7755,13014,7854,1438,9290,8454,1461,9913,8457,1540,9997,1491,3898,5382,1786,4710,6499,2105,5492,7597,1703,6678,8377,1842,7386,9228,1822,7304,9124,2342,3967,6312,2394,3946,6345,2463,3836,6301,3599,260,3850,4085,260,4342,4026,296,4321,5183,3126,8311,5008,3151,8155,5037,2994,8035,508,337,845,597,426,1021,507,298,805,31493,27457,58948,33709,30428,64142,34244,32145,66386
318,7025,3726,10752,7271,4210,11484,6941,4170,11109,5990,8215,14213,6732,10462,17187,6740,11656,18396,13554,2068,15620,15194,2402,17598,13390,2301,15687,4001,6461,10465,4512,7785,12297,5531,9059,14587,2575,10557,13136,2641,11827,14470,2472,11040,13515,2933,6008,8938,3147,6788,9938,3271,6448,9718,7683,687,8367,8689,853,9541,7689,796,8485,6979,4160,11139,7187,4362,11548,6725,4180,10902,1058,682,1738,1138,798,1937,965,547,1517,51809,42565,94377,56507,49487,105991,53722,50200,103917
319,8563,4762,13323,8127,4740,12865,7654,4655,12313,4594,6855,11451,5174,8628,13798,5106,9248,14357,12033,2047,14080,12618,2257,14879,11961,2352,14314,2273,6796,9072,2705,8363,11073,3138,9433,12572,1881,9402,11284,2068,10198,12269,1852,9632,11487,3384,6049,9431,3462,6694,10162,3511,6717,10235,6996,533,7529,7980,543,8523,7671,549,8216,9835,5676,15512,9421,5437,14859,9282,5464,14746,991,699,1693,1037,709,1743,976,649,1625,50554,42818,93373,52600,47567,100169,51147,48715,99867
397,3,0,3,16,10,24,7,0,13,20,0,25,39,15,51,0,10,8,4,3,6,28,3,35,6,4,9,4,3,9,13,8,26,0,0,0,0,0,3,3,15,20,4,7,7,0,0,0,6,13,20,5,5,7,4,0,3,12,0,12,0,0,0,31,0,33,38,16,52,4,7,6,0,0,0,3,4,7,0,4,4,67,7,81,158,82,239,31,33,60
399,184,95,283,180,93,275,144,117,264,316,281,594,306,322,624,207,237,446,589,77,661,486,69,554,339,54,392,142,221,370,110,196,303,121,230,349,67,255,323,62,212,277,56,170,226,92,136,228,93,127,218,74,114,182,429,34,466,415,44,461,271,29,300,682,384,1070,480,287,765,459,361,825,84,24,108,69,30,99,66,24,97,2589,1509,4097,2199,1391,3594,1743,1336,3087
401,12301,6488,18792,12510,6538,19052,12623,7264,19890,19330,20069,39398,20719,22143,42864,20685,23090,43772,11480,2672,14146,11955,2691,14642,11371,2701,14071,3736,7534,11273,4360,8562,12919,4836,9584,14418,4690,14243,18931,4728,14891,19621,4584,13482,18067,5009,7029,12035,5243,7234,12479,5194,7069,12262,3754,382,4136,3864,346,4203,3704,289,3992,5956,3282,9236,6075,3137,9217,6187,3100,9293,979,708,1688,1198,796,1997,1112,817,1937,67234,62404,129634,70660,66337,137001,70295,67401,137691
402,10265,5343,15608,10727,5811,16532,10761,6385,17143,9835,11776,21614,11458,14650,26103,11940,16225,28159,22185,3613,25800,23707,3811,27518,22558,4128,26685,4281,11478,15757,5499,13944,19440,6540,16620,23161,6174,19260,25434,6555,20820,27380,6280,19395,25671,6075,10449,16524,6465,11252,17713,6882,11461,18346,12722,1340,14070,13705,1229,14933,13676,1073,14746,14382,8882,23267,14059,8416,22471,14658,8505,23158,1853,1011,2867,2025,1131,3155,1951,1157,3108,87788,73151,160937,94194,81057,175249,95236,84946,180185
403,11661,5976,17633,11832,6279,18110,11629,6875,18506,14370,16794,31166,15794,19521,35315,15467,21102,36570,19438,3489,22923,20685,3668,24349,19460,3727,23184,4733,11195,15929,5600,13051,18655,6522,14935,21456,6025,18564,24581,6261,19544,25801,5858,17855,23715,6364,9945,16310,6534,10503,17037,6427,10260,16683,6864,699,7559,7149,614,7764,6760,548,7310,10082,5876,15959,9942,5061,15005,9849,4972,14826,1216,755,1967,1459,938,2397,1299,951,2248,80753,73288,154043,85257,79175,164435,83272,81221,164500
404,6229,3393,9615,6825,3795,10621,7204,4481,11685,7650,9142,16793,8962,11447,20405,9570,12776,22342,10905,2071,12974,11793,2285,14079,11309,2346,13653,2701,5707,8402,3477,7059,10539,4245,8688,12937,3912,11396,15304,4125,12088,16217,4088,11488,15578,3521,5545,9074,3851,5952,9798,4086,6159,10243,5622,620,6239,5812,580,6386,5615,496,6112,6293,3783,10076,6619,3628,10248,6768,3708,10476,952,585,1534,1191,657,1847,948,700,1651,47782,42227,90010,52652,47483,100135,53842,50843,104681
405,6471,2954,9424,6126,2822,8948,5731,2666,8395,2036,3249,5290,2198,3738,5936,2128,3864,5990,4912,1090,5998,5454,1192,6646,5308,1164,6473,776,2967,3741,791,3601,4395,927,4008,4931,766,3686,4459,851,4054,4903,843,3993,4840,1069,2207,3280,1154,2593,3741,1213,2593,3801,3010,195,3204,3545,255,3797,3539,251,3790,4396,2797,7191,4311,2593,6903,4438,2620,7057,411,268,678,470,237,708,445,260,702,23850,19424,43272,24901,21085,45985,24567,21415,45980
406,4155,1922,6071,3760,1889,5648,3323,1744,5069,1750,2822,4574,2061,3208,5265,1749,3081,4828,4744,764,5508,5429,898,6330,4590,808,5396,983,2661,3646,1055,2981,4038,1069,3023,4094,645,3128,3776,674,3310,3986,558,2996,3561,826,1904,2726,821,2142,2965,898,2073,2976,3021,212,3233,3714,318,4029,3316,282,3594,3399,2074,5473,3087,1866,4950,2736,1724,4457,498,255,751,564,248,815,432,259,689,20025,15741,35763,21163,16869,38034,18670,15985,34650
407,10371,4996,15369,9726,4591,14323,8924,4410,13332,3105,5074,8177,3359,5747,9107,3266,6052,9316,8473,1781,10253,9050,1848,10893,8780,1787,10568,1361,4895,6251,1617,6010,7627,1848,6721,8572,1230,6459,7686,1311,6911,8214,1247,6815,8056,2268,4161,6430,2370,4715,7082,2483,4929,7409,5053,497,5557,5408,457,5858,5429,452,5880,8877,5556,14430,8262,5026,13295,8474,4904,13377,723,444,1166,762,445,1206,727,435,1165,41463,33855,75314,41864,35747,77607,41173,36505,77675
497,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,6,0,3
499,33,23,57,46,20,70,35,20,54,65,79,142,65,57,129,52,54,103,125,19,138,116,8,127,94,20,112,39,57,89,29,62,88,19,32,53,15,53,65,39,53,94,18,40,57,29,39,70,21,33,50,27,23,49,89,7,93,81,0,85,82,6,85,155,84,242,163,76,239,132,75,212,20,3,18,28,5,30,11,0,11,567,354,920,590,317,911,465,263,734
501,5761,3249,9010,6152,3397,9546,5929,3700,9627,3665,4614,8279,4279,5740,10021,4306,6810,11123,10390,1648,12037,12227,1952,14178,12165,2111,14275,995,4095,5096,1235,5294,6525,1525,6481,8006,1139,6116,7252,1322,7204,8528,1264,7177,8444,1901,4165,6066,1999,4714,6715,2233,5110,7338,5447,456,5906,6310,624,6933,6538,593,7131,5911,3882,9792,6402,3984,10391,6248,4254,10508,641,366,1009,645,375,1017,790,419,1206,35850,28586,64438,40569,33288,73860,40997,36663,77663
502,1622,888,2517,2042,1129,3178,2088,1362,3444,1330,1643,2972,1761,2480,4245,1814,3181,4997,4712,696,5404,5902,930,6833,6351,1016,7370,465,1741,2211,732,2787,3521,928,3446,4371,509,2456,2962,636,3366,3997,718,3485,4197,835,2047,2882,961,2463,3421,1141,2676,3816,2387,203,2588,3214,328,3542,3573,449,4017,2080,1262,3344,2587,1369,3950,2614,1631,4249,328,165,495,346,166,514,418,243,654,14271,11094,25366,18186,15017,33201,19636,17483,37124
503,7054,3593,10642,8408,4320,12728,8910,4825,13733,14475,12797,27271,17095,15183,32276,17191,16637,33830,4409,1170,5578,5477,1417,6890,5233,1498,6732,2036,3709,5744,2521,4208,6732,2865,4826,7693,2266,6674,8936,2773,7514,10286,2692,6848,9545,2569,3460,6027,2687,3372,6057,2645,3490,6135,1351,147,1502,1538,156,1696,1474,165,1637,2826,1155,3978,2778,1259,4035,2880,1586,4465,590,370,956,638,384,1023,729,524,1260,37564,33073,70635,43907,37812,81726,44633,40404,85035
504,6433,3455,9888,7594,4076,11671,7987,4871,12859,7443,8297,15746,8872,10251,19122,9547,12180,21724,14025,2334,16363,16101,2862,18963,16932,3113,20043,2683,6420,9109,3275,7663,10945,3873,9798,13673,3645,11701,15343,4076,13584,17661,4110,13282,17394,3595,5871,9464,3720,6491,10210,4142,7016,11155,6749,817,7568,7908,1000,8903,8509,1080,9593,6388,3918,10308,6629,3838,10469,7138,4389,11529,931,592,1525,1034,638,1671,1218,805,2024,51893,43416,95308,59208,50408,109614,63457,56537,119988
505,15971,7585,23555,18839,9241,28078,19810,10729,30547,19996,21196,41184,24685,27408,52094,25177,31597,56777,30411,4842,35253,35229,5568,40798,36104,6210,42306,5770,13263,19033,7161,16904,24070,8375,20346,28728,7759,27163,34919,8432,30519,38951,8197,29046,37235,8289,13625,21917,8825,14677,23499,9606,15705,25315,10107,1180,11291,11974,1381,13353,12487,1412,13900,13195,6905,20094,14117,7177,21292,15013,7954,22965,1763,1232,2996,2032,1296,3333,2553,1613,4167,113254,96992,210245,131307,114164,245473,137326,124614,261941
506,12614,6323,18937,14851,7586,22442,14930,8396,23323,16059,16623,32681,20540,21686,42226,21274,24701,45975,25829,4450,30277,30051,5184,35228,31138,5527,36665,4891,12018,16910,6001,14369,20373,7136,17521,24664,7141,23094,30233,8304,26084,34385,7956,23865,31819,6754,11027,17777,7024,11897,18920,7856,12784,20642,13538,1572,15108,15730,1904,17634,16755,1978,18731,12449,7286,19740,12973,7478,20447,14192,8368,22562,1755,1073,2826,2083,1204,3290,2314,1396,3712,101025,83460,184488,117560,97391,214944,123549,104534,228089
507,10933,5266,16201,13149,6604,19756,13852,7647,21505,13419,14683,28102,16737,19555,36288,18043,23118,41163,21329,3529,24861,25130,4073,29203,25863,4638,30504,3858,9352,13212,5007,12219,17223,5852,14708,20560,4559,16548,21107,5703,19933,25631,5507,19534,25043,4976,9197,14170,5276,10153,15431,5900,11276,17175,8358,828,9189,10309,1101,11418,11130,1227,12358,9374,5118,14491,9945,5252,15194,10689,5903,16594,1443,751,2190,1594,942,2528,1967,1165,3132,78244,65276,143523,92840,79832,172675,98801,89225,188023
509,10306,4938,15241,9467,4518,13988,8447,4271,12721,2432,3970,6404,2672,4474,7140,2590,4606,7199,6546,1383,7934,7312,1526,8834,7220,1495,8719,1009,3331,4342,1219,4021,5247,1341,4403,5751,807,4862,5667,880,5510,6396,821,5384,6208,1341,2533,3878,1367,2759,4122,1494,2832,4320,3827,453,4274,4614,550,5165,4649,601,5244,4977,2913,7892,4716,2781,7490,4970,2985,7959,502,326,832,553,343,892,596,337,935,31747,24712,56458,32796,26481,59275,32128,26922,59053
510,2086,1184,3269,2869,1581,4448,2721,1723,4445,2005,2587,4588,3390,3592,6978,3032,3697,6729,5607,739,6347,9875,974,10851,9821,998,10817,919,1930,2852,1225,2340,3563,1354,2745,4090,689,2970,3664,1163,4343,5510,1001,3554,4556,464,1393,1857,506,1489,1993,627,1537,2168,3344,449,3795,6072,903,6977,5600,988,6587,3225,1935,5154,3684,1820,5505,3446,1714,5161,552,272,819,673,288,957,681,313,994,18892,13465,32359,29456,17320,46772,28272,17271,45541
511,5017,2611,7628,5087,2696,7790,4428,2605,7036,2655,3701,6362,3200,4245,7444,2962,4444,7402,7790,1207,8995,9501,1407,10911,8228,1301,9528,1090,3100,4188,1244,3705,4941,1241,3950,5194,846,4851,5694,1003,5588,6595,876,4974,5849,1136,2800,3938,1128,2944,4072,1258,2927,4179,5743,570,6312,7017,840,7862,6083,800,6881,4137,2536,6669,4227,2677,6903,3627,2492,6121,638,338,978,570,336,903,653,327,979,29046,21721,50765,32972,24441,57417,29357,23820,53172
597,14,0,10,6,0,6,8,3,11,33,4,39,51,0,52,77,6,78,85,4,92,75,3,76,80,3,87,3,0,3,3,3,12,3,3,3,6,3,11,3,0,6,3,0,10,3,0,3,0,0,0,0,0,0,46,0,46,39,0,39,35,0,35,77,5,84,126,5,132,97,0,100,7,0,7,5,0,5,9,0,9,276,21,298,310,21,333,316,17,334
599,96,42,137,115,62,177,66,39,104,173,160,329,239,218,463,123,114,235,364,52,418,475,61,535,303,51,349,73,146,222,74,159,236,64,99,162,40,148,189,53,186,241,32,86,114,44,69,115,51,94,151,29,62,90,286,24,306,295,43,333,239,35,276,308,171,488,294,125,418,233,152,386,40,10,55,30,22,47,34,21,58,1421,823,2249,1620,973,2596,1128,648,1773
601,6806,3593,10401,7188,3893,11084,6994,4222,11212,8965,10481,19454,9568,12135,21709,9714,12668,22388,10400,2073,12471,11196,2169,13358,10855,2261,13110,3121,6383,9502,3532,7599,11127,3857,8833,12690,3705,10802,14500,3965,11590,15555,3839,10727,14567,3532,5784,9316,3673,5929,9603,3689,5951,9641,4008,504,4509,4079,416,4495,4114,372,4487,5046,3587,8631,5159,3339,8501,5479,3619,9097,789,524,1315,823,606,1433,969,742,1704,46371,43728,90100,49190,47679,96870,49501,49382,98883
602,5124,2490,7613,5184,2533,7720,4962,2543,7504,3963,5154,9119,4209,5950,10155,4134,6159,10293,6972,1357,8330,7475,1519,8995,6661,1510,8171,1475,4062,5537,1633,4993,6629,1775,5228,7005,1607,5966,7568,1623,5940,7560,1507,5509,7013,2211,3684,5892,2157,3974,6138,2232,3876,6108,4304,346,4656,4314,329,4649,4093,277,4373,4536,2945,7483,4187,2881,7067,4129,2914,7045,484,308,794,519,329,850,571,376,947,30671,26322,56992,31306,28452,59761,30066,28394,58458
603,1575,792,2369,1506,804,2313,1479,785,2265,717,936,1659,816,1167,1981,828,1167,1997,1702,358,2053,1856,355,2213,1834,397,2230,279,968,1252,349,1112,1464,403,1298,1701,271,1197,1471,282,1370,1651,302,1330,1630,290,617,904,317,726,1042,358,775,1133,1013,77,1090,1070,77,1150,1020,78,1098,1563,959,2524,1499,907,2407,1392,878,2273,130,97,223,158,100,258,181,108,287,7538,6001,13537,7851,6622,14470,7788,6821,14607
604,3902,1989,5890,3865,1973,5837,3622,1853,5471,2330,3263,5594,2499,3732,6229,2301,3744,6040,6002,1021,7022,6440,1172,7609,5567,1115,6686,1053,3077,4128,1170,3787,4963,1183,4150,5333,1042,4047,5090,976,4282,5254,1016,3941,4958,1384,2796,4176,1358,2999,4359,1405,3105,4512,3943,357,4299,3963,295,4259,3549,271,3817,3940,2943,6883,3741,2841,6579,3806,2900,6701,413,266,686,463,263,725,505,316,823,24013,19757,43767,24477,21338,45818,22943,21395,44336
