SA4_CODE_2016,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_BP_B_OS,C06_Pol_Fa_O_B_OS,C06_Pol_Mo_O_B_OS,C06_Pol_BP_B_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_BP_B_OS,C06_Rus_Fa_O_B_OS,C06_Rus_Mo_O_B_OS,C06_Rus_BP_B_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_SAf_BP_B_OS,C06_SAf_Fa_O_B_OS,C06_SAf_Mo_O_B_OS,C06_SAf_BP_B_Aus,C06_SAf_Bplace_NS,C06_SAf_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinha_Fa_O_B_OS,C06_Sinha_Mo_O_B_OS,C06_Sinha_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Wel_BP_B_OS,C06_Wel_Fa_O_B_OS,C06_Wel_Mo_O_B_OS,C06_Wel_BP_B_Aus,C06_Wel_Bplace_NS,C06_Wel_Tot_resp,C06_Oth_BP_B_OS,C06_Oth_Fa_O_B_OS,C06_Oth_Mo_O_B_OS,C06_Oth_BP_B_Aus,C06_Oth_Bplace_NS,C06_Oth_Tot_resp,C06_Anc_ns_BP_B_OS,C06_Anc_ns_Fa_O_B_OS,C06_Anc_ns_Mo_O_B_OS,C06_Anc_ns_BP_B_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS
124,2044,12956,8488,92863,3074,119428,13,45,25,576,31,688,2023,155,138,388,77,2775,1610,200,97,264,60,2230,2656,863,538,1211,107,5385,21167,10053,6945,53085,2605,93848,3512,98,242,24,123,4002,617,142,76,517,26,1375,3112,1024,611,4621,218,9590,1601,337,172,739,67,2913,937,132,67,175,12,1319,3016,123,108,85,86,3413,4457,2133,1339,18143,560,26636,3375,1216,486,2870,201,8147,246,4,10,11,5,279,1305,256,94,196,64,1911,394,52,21,45,10,518,3885,1017,533,2147,166,7754,1088,204,78,82,78,1525,1165,475,332,154,57,2179,1706,299,173,471,42,2703,502,96,57,188,21,868,5010,2266,1554,11651,420,20902,827,153,52,121,25,1187,719,93,80,24,19,940,953,124,64,191,44,1372,788,36,33,17,12,886,600,75,35,28,23,758,307,11,20,5,8,349,741,244,120,646,26,1780,12004,2005,1177,2043,526,17752,2019,517,375,4485,12100,19500,72032,22590,14535,150840,19011,279002,2004,12483
125,5963,8143,5235,50898,2163,72405,44,46,13,316,27,440,39781,260,448,392,960,41834,2757,206,72,284,61,3379,1116,310,150,328,31,1941,14496,5502,3443,29937,1743,55123,6027,68,319,43,197,6656,675,100,73,320,22,1189,2166,483,279,2408,112,5446,3579,471,175,837,94,5166,737,122,32,68,16,967,15830,130,106,59,250,16380,2862,1306,804,12050,365,17395,6135,1333,474,2246,284,10466,6331,12,52,7,166,6571,26402,3255,1072,2064,1227,34016,427,25,13,28,9,505,3675,549,247,757,135,5366,2196,115,107,39,123,2573,1129,320,269,114,63,1897,2008,164,101,214,47,2538,1354,86,52,158,38,1694,2958,1309,877,7074,228,12448,1492,105,44,80,41,1761,540,58,41,23,17,683,1907,80,64,112,50,2221,4291,41,42,18,100,4487,6968,362,212,109,299,7953,6928,27,61,34,250,7298,328,124,77,374,11,920,43137,1895,1132,1530,1520,49209,8198,649,386,2543,24321,36103,205411,18139,10613,88039,33580,355782,6130,7727
126,1175,5435,3808,32505,832,43761,11,4,5,39,4,57,21988,342,428,332,421,23517,732,70,39,95,21,954,757,255,128,239,21,1397,8496,3963,2575,20153,731,35918,1452,30,115,3,48,1649,410,85,45,248,9,788,1369,352,215,1646,46,3624,1659,286,108,564,57,2672,459,85,32,59,5,637,4076,69,68,34,91,4339,2023,1065,644,9421,229,13392,4763,1148,375,2164,163,8621,4716,12,33,9,98,4874,1636,230,143,374,62,2448,188,19,9,15,13,243,393,89,65,128,22,698,294,31,23,10,10,367,816,262,160,50,27,1313,831,101,64,113,14,1116,513,58,43,71,13,695,2081,1038,668,5885,136,9811,544,41,25,35,8,647,540,69,36,7,12,665,553,30,34,76,11,702,1541,30,15,13,27,1628,243,21,6,6,7,288,568,7,16,4,9,606,289,98,49,318,12,773,11816,999,777,949,293,14834,1473,203,164,1205,7850,10893,71279,10110,6644,56326,10706,155064,1332,5079
127,6296,5991,3728,38536,2012,56559,45,28,15,353,37,477,27677,152,292,291,973,29384,5362,434,141,471,134,6544,760,202,128,267,22,1380,11297,3728,2420,21183,1718,40346,6211,73,234,38,263,6814,706,66,41,184,26,1018,2363,409,260,1767,135,4931,3586,577,271,1007,174,5612,822,87,24,83,15,1034,10250,114,103,37,328,10826,1816,768,480,6706,313,10080,16722,3018,1153,5279,716,26890,192,7,6,3,9,218,8685,1103,373,561,531,11247,3032,256,108,199,130,3729,4292,789,376,1326,132,6919,1266,75,72,47,94,1556,706,192,114,75,41,1122,2524,169,102,253,73,3118,1205,93,29,76,47,1460,1961,785,486,4048,187,7461,9217,391,180,285,263,10337,396,38,39,10,14,503,4970,176,150,115,206,5603,659,29,16,10,12,727,2333,142,88,57,77,2699,27440,128,199,171,1203,29137,210,69,31,212,9,531,60009,1976,1286,1210,2375,66856,11770,569,473,2500,18837,34154,215771,15228,8883,68138,29427,337452,6169,5672
128,1155,8867,5911,70940,1687,88562,11,15,11,160,5,201,3932,165,194,355,98,4746,901,127,66,185,24,1295,1410,440,231,553,30,2669,13381,6915,4689,42971,1512,69472,863,23,172,23,33,1108,471,114,50,418,31,1081,1787,562,334,3112,105,5907,3703,755,311,1464,165,6404,355,85,33,84,9,569,1351,97,66,37,35,1581,2738,1529,886,16279,428,21863,3449,1044,376,2695,153,7721,214,6,14,11,10,244,1280,226,99,281,49,1933,970,100,31,112,20,1232,1008,302,155,415,34,1921,890,131,71,40,40,1177,954,367,239,125,34,1713,722,131,78,176,31,1149,546,76,51,121,13,806,2988,1604,972,9894,281,15738,438,80,21,52,11,611,616,88,78,37,13,830,680,51,71,135,22,959,165,18,17,9,0,211,218,14,10,7,3,254,322,5,11,3,14,351,464,170,93,512,17,1256,7344,1409,965,1521,235,11470,1110,351,246,2773,7890,12367,48347,15787,10113,118682,11981,204913,1117,8535
197,0,3,0,12,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,23,5,50,6,0
199,66,318,236,2724,128,3476,3,3,3,49,5,66,295,3,17,14,16,337,25,0,0,3,0,37,89,25,18,28,3,158,818,258,181,1793,115,3163,55,0,5,0,0,59,36,8,0,23,0,62,132,50,22,193,14,412,57,16,0,17,6,97,16,7,0,7,0,34,143,4,0,0,3,151,189,53,32,633,32,942,117,31,11,78,4,245,47,0,0,0,3,51,90,20,8,12,4,129,15,4,4,4,0,24,30,10,4,11,0,53,75,3,11,9,4,93,63,17,11,0,0,87,46,9,3,9,0,62,24,5,0,10,3,34,190,65,38,459,20,774,19,0,0,8,0,30,46,0,3,0,0,55,39,0,0,13,0,56,9,0,0,0,0,10,31,0,0,3,0,35,72,0,4,0,0,70,24,3,4,25,5,64,662,77,31,90,29,891,112,10,7,150,994,1275,3075,583,405,4798,1314,10175,81,372
201,314,3757,2664,54472,1621,62836,7,6,8,110,3,132,458,57,36,390,29,962,327,59,27,71,4,495,1568,600,365,971,57,3557,5674,3198,2399,36528,1399,49195,189,8,69,3,10,279,118,25,21,315,20,504,1050,347,213,3624,104,5339,306,85,53,181,15,641,197,36,21,61,6,325,397,28,9,25,3,456,1026,776,467,14709,388,17360,715,323,141,1871,80,3133,26,0,3,0,3,39,21,19,3,51,3,93,39,10,6,7,0,63,347,130,38,158,18,691,76,31,16,52,5,175,285,151,93,58,15,598,369,102,37,165,16,690,143,16,9,47,0,216,1405,861,589,10213,230,13307,229,53,12,48,5,350,101,26,12,21,3,160,66,15,22,99,6,201,56,16,8,10,0,83,20,10,0,0,0,30,32,3,3,0,0,32,199,81,48,468,11,805,1777,447,334,1023,106,3688,329,189,108,3668,5755,10053,15152,6917,4769,100162,9124,136120,322,3780
202,265,3791,2416,55238,1420,63131,0,4,0,116,5,128,349,63,47,450,19,928,135,37,24,39,3,234,835,312,175,539,31,1888,5044,3339,2268,38292,1381,50321,206,8,45,15,14,288,111,45,14,309,21,494,856,371,208,3914,140,5491,257,92,31,183,12,568,144,41,9,49,10,255,173,35,12,13,8,236,932,749,453,13965,391,16496,661,325,130,2073,78,3262,14,0,0,0,0,15,27,8,3,30,3,67,27,4,4,5,0,36,262,96,41,134,6,543,119,25,20,29,9,193,290,164,84,70,19,620,261,61,24,159,3,512,68,18,10,36,0,133,1181,807,545,9843,258,12630,126,30,18,39,7,216,115,30,10,14,3,176,51,21,14,154,3,245,114,24,13,14,0,166,23,3,0,3,0,34,41,5,3,0,0,48,175,92,35,385,7,692,1430,437,242,1038,79,3229,238,167,100,3341,5454,9300,12145,6761,4249,100696,8560,132405,301,3691
203,996,8457,5714,80384,2268,97815,12,7,4,176,14,214,1246,80,83,348,38,1792,2865,352,139,420,80,3854,3405,1052,615,1586,117,6777,13598,6717,4823,51563,1912,78616,727,24,117,13,23,903,257,65,33,429,20,812,2957,816,461,5333,185,9748,1046,242,60,437,55,1842,723,106,57,184,15,1088,557,60,29,32,25,696,2613,1584,931,19352,495,24969,4331,1099,359,3210,181,9179,68,0,0,8,0,78,179,38,22,80,16,331,1190,123,23,109,44,1491,691,187,90,293,23,1282,264,74,56,29,26,440,604,281,180,91,23,1182,1589,254,127,480,47,2493,395,59,34,124,29,638,3655,1894,1315,14851,352,22067,1414,111,72,121,31,1742,340,67,44,33,7,490,539,109,79,190,16,933,196,33,20,28,0,269,317,49,6,13,16,407,349,7,13,14,14,397,557,169,118,558,20,1422,5896,1161,664,1823,242,9789,1181,349,253,4640,9036,15461,47659,15722,10111,143637,14148,231275,986,8546
204,455,4647,3463,60723,1563,70849,0,9,4,133,3,149,522,26,23,278,25,867,350,50,29,62,26,509,1425,444,277,743,64,2958,6549,4087,2983,41015,1336,55973,295,6,68,0,19,379,206,52,24,377,13,674,1944,605,370,5029,148,8099,274,78,25,202,17,595,232,48,11,63,12,360,203,35,9,33,10,288,1090,911,542,15458,386,18382,2401,635,224,2320,109,5694,36,3,0,0,0,36,86,23,0,41,3,152,64,15,8,22,0,106,259,80,46,122,14,519,135,34,34,31,5,233,398,183,180,64,17,838,575,83,62,219,22,958,116,18,15,62,0,213,1558,1043,716,10735,281,14328,292,52,33,49,3,434,97,28,15,18,0,162,121,31,27,133,9,316,85,18,9,16,3,132,18,9,0,5,0,35,13,3,8,8,0,26,224,77,28,375,11,711,2488,611,395,1122,97,4710,430,225,149,3514,5628,9943,19497,8631,5923,109665,8910,152628,451,4615
205,915,8240,5711,92045,2711,109618,0,22,11,318,33,390,760,36,59,406,27,1289,344,74,21,64,3,503,4007,1192,705,1993,136,8038,13833,7038,5136,59808,2160,87980,620,13,195,11,23,867,236,52,44,483,17,831,2586,755,454,5323,207,9317,716,163,70,321,42,1310,307,97,23,113,9,544,367,48,30,66,8,519,2371,1433,864,18192,501,23361,3680,991,329,3398,207,8595,15,0,0,3,0,19,45,10,9,34,0,102,59,12,6,27,4,109,1183,296,116,521,39,2145,249,61,50,48,6,408,562,291,184,116,23,1177,969,138,77,318,23,1530,209,35,18,82,4,351,3810,1885,1358,14970,460,22476,378,69,18,72,14,550,205,35,30,22,3,301,209,48,29,174,10,473,155,41,17,35,4,251,44,26,7,3,4,79,86,8,17,5,0,114,443,139,90,580,20,1269,3385,860,529,1695,185,6661,862,341,264,5344,10885,17696,37518,14954,10088,160100,16347,239008,934,8296
206,2856,14934,9900,86127,2504,116313,23,42,12,285,14,376,28710,552,538,713,413,30933,2143,278,101,256,40,2822,2610,1271,741,1037,76,5743,25389,11340,7712,61600,2392,108431,1637,36,189,25,48,1936,1644,329,203,1064,64,3300,4810,1628,970,6965,256,14628,19107,1819,721,3073,639,25354,1352,339,135,251,35,2111,7390,273,148,99,117,8024,7314,3792,2366,36695,994,51159,23626,4015,1505,7623,893,37665,1537,0,22,23,30,1611,3851,378,170,365,215,4973,1230,131,69,131,48,1605,2267,531,259,581,69,3708,890,79,59,47,31,1104,2893,502,378,127,51,3955,4137,747,473,987,101,6440,2165,224,147,413,55,3007,7143,3074,2231,21525,502,34474,1697,160,62,123,50,2091,1027,105,112,35,20,1297,1533,124,108,264,51,2088,1651,162,101,55,31,1993,2270,115,56,35,82,2556,5852,63,73,49,239,6274,878,273,172,1212,35,2574,32229,3521,2498,3714,1126,43092,4607,592,419,3669,44362,53638,182404,31243,19703,172224,53337,458907,3016,15831
207,2007,11549,7956,75545,1789,98848,13,7,0,65,0,87,37169,578,859,640,719,39964,1337,167,99,224,28,1852,2127,751,406,816,49,4151,16947,8304,5815,50358,1600,83031,917,22,133,8,35,1119,849,197,149,577,35,1804,3378,930,619,4664,183,9776,14100,1685,718,3589,461,20554,1188,160,85,173,22,1628,6406,176,134,58,109,6889,3858,2122,1430,23845,565,31810,13853,2582,1027,6080,471,24016,1474,8,9,27,42,1559,1264,162,100,178,54,1755,1136,150,81,188,27,1574,958,222,126,306,30,1644,223,34,36,24,5,328,1410,394,292,101,37,2240,2204,340,218,476,42,3269,817,125,63,165,23,1193,4226,2198,1606,16189,362,24584,881,104,51,76,22,1134,1335,131,92,51,22,1626,626,86,62,169,26,968,2444,126,121,67,58,2816,523,34,26,19,17,625,2517,21,36,17,57,2653,539,175,136,643,22,1517,17256,2078,1518,2441,495,23783,2759,419,290,3036,12517,19026,132670,22148,14784,140846,18535,328985,1937,10378
208,2394,14365,10143,87985,2543,117434,16,10,7,63,3,96,11639,304,356,488,218,13007,1316,162,87,197,21,1791,2689,836,426,911,85,4939,24667,10213,7382,57090,2167,101517,1356,34,214,9,35,1640,1392,220,170,709,46,2539,4897,1193,825,5252,181,12353,12477,1414,575,3017,382,17872,2171,313,125,271,46,2925,6006,172,153,78,100,6501,5441,2530,1554,26072,699,36299,8462,1968,788,4711,315,16245,793,4,19,12,17,840,811,156,55,204,43,1266,295,61,16,41,11,427,880,212,146,255,30,1526,659,71,67,30,34,867,1901,504,401,110,50,2964,7225,907,521,1090,104,9839,5582,309,225,344,100,6556,6096,2413,1753,16538,465,27270,1258,116,45,90,40,1549,3257,225,140,46,41,3704,749,109,62,192,28,1149,2255,193,166,76,49,2743,962,93,29,17,54,1165,1006,26,33,4,37,1111,668,194,129,726,26,1741,24720,3127,2145,3212,577,33780,3216,565,539,4064,18927,27315,128150,26428,17899,160221,25758,358455,2663,14180
209,3210,11589,7293,94259,2989,119336,21,22,5,413,26,484,10958,204,252,543,282,12246,2810,294,113,298,48,3562,2041,700,385,981,68,4163,17107,8609,5576,59322,2412,93028,2276,35,221,25,54,2613,610,109,86,611,27,1445,3067,870,560,5487,219,10211,15526,1934,844,3431,574,22308,741,143,57,158,10,1102,5457,168,108,46,129,5904,3867,2168,1294,24244,725,32302,32479,5469,2049,11244,1378,52616,284,7,6,7,3,301,4986,537,178,318,217,6234,13103,1086,402,1074,424,16080,3795,806,439,1223,104,6373,534,59,52,58,37,748,963,336,278,117,27,1727,1684,261,168,402,35,2547,569,82,60,152,15,884,3995,2033,1417,15076,418,22936,2014,173,84,139,57,2464,496,78,58,48,6,684,1075,151,94,242,40,1599,2639,101,56,71,57,2924,1906,158,62,70,93,2290,4677,34,48,37,184,4981,497,168,113,618,26,1426,21179,1987,1236,2542,830,27771,5520,753,485,5468,16987,29205,154779,26404,15107,173803,26467,396563,3280,12117
210,3423,7810,4972,60724,2083,79013,24,15,8,153,7,206,4047,89,72,251,116,4579,2815,272,109,298,99,3591,1243,409,244,558,29,2483,12135,5322,3617,36111,1693,58884,2761,37,207,20,100,3128,466,74,33,322,27,916,2464,621,342,3203,134,6764,7721,975,382,1581,287,10944,608,75,47,100,9,842,3695,140,72,51,83,4049,2763,1450,855,15091,458,20611,25920,3811,1554,7798,1046,40130,103,0,4,6,0,119,7147,935,292,292,455,9122,1315,143,59,169,43,1726,5897,963,538,1405,228,9030,600,59,70,24,50,799,633,224,172,45,23,1104,2134,241,131,355,65,2928,410,49,39,74,32,596,2809,1322,963,8980,283,14359,1442,127,50,140,26,1778,214,43,41,15,13,321,1143,88,44,139,56,1465,2744,73,57,40,71,2988,11741,717,349,246,519,13569,2889,26,20,10,123,3072,317,95,72,392,11,886,24204,1565,964,1586,984,29303,5764,633,405,3810,13313,23931,129262,18601,10771,110069,21016,289715,3610,7906
211,2694,20681,13790,143755,3921,184838,15,16,6,201,8,243,15977,349,393,723,330,17770,1514,233,90,195,51,2087,8652,2339,1276,3135,259,15658,38632,16539,11780,87237,3622,157804,2084,34,223,24,117,2484,1060,203,124,886,43,2315,7421,2056,1119,8659,408,19654,4905,1024,387,1741,188,8244,1862,289,135,281,37,2604,5215,257,177,100,131,5876,6559,3167,2035,29619,937,42319,10558,2872,1095,6606,543,21669,396,9,16,12,12,439,862,164,69,132,33,1261,515,74,31,146,3,773,1430,402,228,546,59,2670,668,84,72,83,31,942,1742,701,488,257,52,3236,2765,359,259,606,66,4054,767,123,58,189,16,1156,8269,3735,2711,22995,710,38423,1377,190,79,109,29,1785,1867,211,156,90,44,2362,884,91,54,295,43,1370,3307,289,201,123,84,4004,374,70,34,27,13,520,1753,27,28,18,62,1888,1192,332,208,1019,45,2798,18924,2761,1782,3408,710,27581,3158,778,590,6740,15799,27063,136770,36493,24015,243123,25640,466039,2661,19479
212,6200,17387,12069,116459,4031,156144,45,18,20,218,8,312,40440,336,486,555,1014,42833,4257,399,107,236,98,5095,7521,1731,1010,2518,269,13051,37313,12981,9414,69703,3746,133154,5319,68,385,46,216,6026,2889,200,143,632,126,3995,6403,1516,898,6293,344,15445,17334,1681,718,3086,573,23395,3555,259,155,301,70,4338,17715,301,247,103,348,18709,6628,2794,1681,23611,782,35496,16423,3105,1211,6315,733,27784,1253,0,20,0,34,1305,2538,251,88,167,116,3167,1183,111,48,80,49,1470,2231,526,271,689,80,3799,2340,205,149,68,136,2896,2181,612,437,168,80,3483,5233,379,241,436,124,6417,2405,156,102,186,65,2912,8602,3054,2134,17629,628,32038,6518,338,155,171,164,7340,2139,191,178,54,42,2599,2481,130,117,269,107,3102,13949,353,220,129,332,14980,3289,212,75,51,132,3754,14112,114,110,83,494,14911,1000,218,131,748,29,2135,63548,3252,2037,2853,2406,74096,11874,995,728,6326,26852,46778,287692,33543,22151,200228,41402,585010,6832,17328
213,5830,14002,9445,94055,3718,127049,37,30,7,221,17,306,18110,238,275,441,552,19611,8665,733,318,818,269,10803,2606,876,553,1084,115,5236,25759,9673,7113,56160,3305,102005,11149,116,539,51,421,12273,887,140,74,532,40,1680,5140,1263,761,5905,315,13385,12425,1650,691,2694,516,17982,1485,206,109,214,35,2046,9551,233,178,104,241,10312,5303,2377,1391,21142,661,30873,20635,3960,1637,8108,940,35277,283,3,7,6,9,308,4449,520,170,255,191,5579,9635,625,214,631,341,11442,19444,2798,1487,4650,784,29167,2339,201,157,66,161,2919,1529,436,324,131,68,2492,5816,574,331,871,137,7723,905,103,53,186,36,1277,6788,2444,1862,14078,528,25699,5716,406,208,301,136,6772,699,92,43,28,20,875,3037,186,145,258,106,3729,2589,127,74,42,72,2902,3943,355,152,171,137,4751,26094,101,225,147,1106,27675,697,211,130,616,35,1687,40513,2835,1825,2531,1779,49481,11271,1061,780,5978,27123,46216,247476,30882,19758,169730,41217,509056,6815,15630
214,1468,11131,8036,79360,2804,102804,16,10,0,115,12,157,1268,100,85,346,72,1867,769,89,50,104,18,1026,3402,949,599,1274,110,6334,27342,9671,7462,51022,2578,98076,829,28,148,11,46,1053,558,110,57,557,25,1312,3082,895,538,4465,206,9198,1885,298,138,664,92,3075,595,123,60,123,25,915,1091,70,65,36,41,1308,4482,1911,1179,16499,547,24626,3548,1089,396,2792,210,8031,72,0,3,3,0,74,278,50,23,74,22,449,113,18,3,17,3,161,690,169,106,268,39,1282,951,126,89,53,69,1295,1162,422,312,99,49,2038,1074,177,89,278,24,1644,436,55,35,80,13,618,6221,2300,1638,12784,503,23439,610,98,35,56,17,817,599,89,43,36,11,776,484,42,40,204,37,800,600,113,69,46,19,845,155,32,3,22,7,216,118,10,15,4,6,147,862,223,139,561,23,1808,7079,1493,932,1765,337,11600,1509,518,353,4329,15481,22182,62182,19801,13870,136642,21782,254283,1434,11497
215,396,3143,2136,62350,1593,69617,3,20,4,360,17,408,302,28,21,189,18,559,268,46,9,78,10,419,641,238,153,475,42,1548,3929,2736,1913,41558,1365,51492,244,3,65,3,15,329,82,28,15,287,17,425,738,310,208,7470,201,8926,538,100,25,277,42,977,217,40,11,71,0,340,268,12,11,18,5,317,564,511,296,12551,283,14203,2631,709,196,2682,180,6389,89,3,0,3,0,91,22,10,0,39,0,65,15,4,0,6,0,21,77,41,18,78,17,230,121,40,26,46,9,239,227,98,104,45,4,479,180,52,29,140,4,406,49,16,10,23,3,112,899,722,458,10554,213,12847,166,36,7,44,8,259,146,11,14,15,3,191,54,7,6,95,9,175,64,8,3,10,3,86,674,39,7,20,24,770,167,0,3,0,15,187,120,53,24,344,9,556,2319,377,235,852,137,3920,592,193,127,4322,5642,10873,14831,6118,3841,114107,9096,147988,401,2786
216,482,2805,1910,48273,1299,54765,0,8,3,331,31,380,244,27,13,235,16,534,105,36,12,35,4,187,810,294,178,563,38,1884,3828,2565,1778,32934,1134,42239,280,0,97,17,11,405,63,20,17,231,3,327,546,222,145,3003,52,3975,419,84,28,225,19,782,96,20,9,26,0,153,280,36,4,25,8,344,706,521,332,11694,293,13548,3253,703,225,2830,193,7205,13,0,0,0,0,16,31,8,0,19,0,56,186,21,8,76,5,299,107,49,28,77,3,268,158,36,31,22,18,261,305,88,74,41,18,528,164,44,14,80,13,321,62,5,3,31,3,101,996,680,416,8149,192,10429,114,9,0,29,5,160,73,6,8,17,0,109,76,17,8,91,3,198,67,16,3,4,7,97,578,32,25,13,19,672,12,0,0,0,5,13,97,41,25,239,10,408,2503,307,235,1001,126,4166,531,147,124,3270,4790,8862,15172,5589,3594,88386,7635,120384,476,2725
