SA4_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
312,25,26,39,26,43,8,32,230,128,26,183,42,56,1481,582,647,339,107,57,48,38,29,179,3933,3,0,3,0,0,43,12,14,15,5,3,0,0,0,1837,1944,223,41,247,89,155,1773,964,1360,2145,1992,1941,1404,1797,593,2479,17211,19,3,8,0,8,15,33,72,246,466,807,571,1085,625,503,4460,0,0,0,0,3,9,13,33,65,57,58,49,48,16,31,388,13,7,9,8,7,17,32,112,611,978,965,899,1188,271,419,5533,3,3,3,0,0,3,5,10,91,127,150,137,216,74,86,908,13,8,11,8,11,21,85,205,842,870,260,1360,261,98,321,4376,3,3,8,3,12,24,43,41,108,73,35,64,16,3,45,478,3,0,3,3,0,5,12,20,79,84,24,111,29,10,60,440,3,0,0,0,0,0,0,3,10,43,36,27,46,11,49,234,19,4,19,12,10,72,69,82,176,85,39,24,10,14,118,758
313,33,25,41,14,19,3,20,196,171,33,371,164,110,3822,1650,1536,870,218,101,38,34,25,317,9452,11,0,8,3,0,80,36,29,17,7,4,3,0,3,1337,1533,245,55,466,250,300,4411,2472,2769,3773,2595,2075,1035,876,237,2029,23579,11,6,16,0,10,15,13,70,417,865,1141,675,792,309,432,4780,0,3,4,6,11,26,45,94,212,146,114,49,46,16,73,855,10,7,8,0,9,25,49,204,1258,1479,1214,623,634,150,431,6109,4,0,0,0,0,7,16,48,160,225,227,102,105,36,106,1030,9,9,12,7,32,51,222,463,1737,1102,328,571,165,41,346,5109,4,0,14,15,31,119,168,197,338,145,59,48,21,10,100,1264,6,0,3,9,5,16,24,65,125,83,27,41,9,5,76,483,0,0,3,3,0,3,0,8,28,37,40,24,21,7,61,237,31,11,53,51,56,265,280,303,490,205,96,37,29,10,231,2149
314,22,33,35,16,15,5,10,165,109,15,183,74,58,1354,727,739,493,126,54,20,17,15,118,4095,3,0,0,0,3,23,9,6,10,3,0,0,0,0,897,967,139,28,233,127,150,1630,1177,1447,2510,2263,2369,1295,1238,417,1251,16280,10,3,10,0,0,7,22,53,274,683,1268,862,1297,650,433,5565,0,0,0,0,4,17,18,44,165,120,130,55,75,24,62,715,10,5,8,4,6,19,60,136,1044,1637,1647,1054,1337,277,428,7676,0,3,0,0,0,3,7,23,149,243,287,219,229,75,79,1313,7,7,9,5,14,24,144,296,1301,1129,379,1058,279,79,270,4995,0,0,9,16,18,44,70,86,199,126,67,47,25,7,61,774,0,3,4,3,3,3,11,28,118,53,19,36,22,3,42,353,3,0,0,0,0,0,0,8,27,35,60,27,27,20,37,240,14,5,17,13,24,93,89,107,246,154,72,49,33,7,106,1033
315,18,18,10,10,9,4,22,120,43,4,109,24,12,537,163,147,70,29,12,10,5,8,62,1240,6,0,0,0,0,25,0,4,5,3,0,3,0,0,645,707,118,12,166,68,60,777,431,549,839,790,774,462,628,261,918,6853,25,6,16,0,12,27,39,92,250,251,352,226,412,246,290,2240,0,0,3,0,5,14,10,22,60,36,28,7,16,8,23,238,7,0,4,6,13,18,39,80,288,326,244,186,285,57,128,1682,0,0,3,0,0,8,12,20,40,60,59,41,66,22,30,360,8,7,14,3,19,57,101,139,381,271,75,271,59,19,142,1570,3,0,6,13,10,78,57,50,89,26,13,15,5,4,30,411,0,0,5,0,3,15,15,23,43,23,9,12,3,0,35,189,5,0,0,0,0,7,5,9,17,18,18,11,14,8,21,132,11,5,39,32,28,187,84,96,130,30,9,5,7,3,76,750
316,58,53,40,12,23,22,25,288,334,54,587,224,229,5106,2654,2938,1973,644,348,212,168,138,485,16100,14,3,10,5,3,104,34,38,30,13,5,3,0,10,2652,2912,478,103,781,402,518,6124,4013,5067,6504,4147,3199,1608,1591,642,3631,38815,28,14,13,5,8,31,54,141,595,1020,1219,728,932,421,569,5775,8,3,7,10,11,53,78,227,486,343,227,111,84,37,149,1837,20,17,27,17,20,80,153,358,2124,2271,1737,944,1033,303,678,9788,6,0,3,3,3,11,32,69,269,306,290,155,192,42,123,1510,17,17,25,20,38,91,323,570,1827,1171,333,830,198,75,376,5926,6,5,21,33,71,156,205,301,565,227,90,87,40,6,168,1987,0,3,3,11,9,21,30,52,133,86,31,75,20,3,89,561,4,0,3,0,0,3,8,15,69,60,39,27,39,9,63,347,54,20,83,50,66,287,312,294,617,234,104,57,31,17,257,2482
317,22,31,23,12,12,0,22,150,88,10,151,81,60,1789,857,810,411,121,62,28,39,34,194,4742,6,0,9,0,5,41,22,21,9,4,0,3,0,3,1010,1132,143,27,213,131,161,2164,1437,1662,2443,1918,1489,667,736,231,1412,14820,9,0,4,0,4,10,12,52,244,531,727,477,585,222,282,3162,3,0,3,0,0,16,31,47,123,96,62,33,27,12,39,484,6,3,6,3,4,18,56,118,947,1126,929,434,550,148,276,4624,0,0,3,0,4,0,9,33,148,142,140,82,84,18,57,735,10,6,5,6,21,33,167,336,1045,641,201,352,87,45,196,3144,3,8,8,12,25,40,79,104,155,71,24,21,0,4,42,602,0,0,5,0,5,4,13,31,61,55,16,25,13,0,39,263,0,0,0,0,3,0,0,3,30,27,26,11,12,9,39,161,23,4,26,27,33,151,176,130,255,81,38,12,14,6,101,1059
318,29,36,44,22,23,12,29,222,119,17,217,85,53,2020,947,913,554,156,60,35,31,25,244,5492,9,0,12,0,0,56,13,38,9,3,3,0,0,3,2138,2300,210,34,310,156,190,2463,1602,2022,3340,2851,2803,1385,1454,441,2791,22047,17,10,17,4,4,20,29,75,384,798,1317,846,1228,567,529,5843,0,0,0,3,3,12,19,49,127,118,103,29,41,15,55,594,11,9,14,7,11,23,56,188,987,1472,1387,823,930,227,405,6551,3,0,5,0,3,7,12,30,165,229,300,186,204,65,99,1292,10,7,9,3,21,40,176,324,1299,966,303,691,194,55,296,4389,3,0,7,12,30,33,83,98,210,128,52,55,18,8,70,800,0,3,4,0,6,12,11,37,115,93,27,41,15,7,51,426,3,0,0,0,0,0,8,11,35,41,49,31,38,14,59,284,35,8,29,25,38,230,179,145,330,146,77,27,17,11,176,1474
319,43,38,27,7,26,9,38,274,309,50,715,277,197,7865,2580,2464,1148,263,125,66,51,38,604,16760,17,3,17,8,3,150,52,57,21,11,0,10,0,0,2555,2910,496,88,942,466,522,9138,4214,4579,4998,2962,2025,922,826,273,3688,36133,24,7,33,8,17,53,71,151,643,822,997,581,575,204,448,4631,3,0,4,5,7,68,59,152,302,171,112,52,43,5,79,1054,17,9,18,15,16,52,137,337,1561,1559,1091,446,473,124,460,6307,3,4,0,0,3,12,21,53,219,205,184,89,90,17,102,1008,10,5,16,18,39,97,397,682,1703,868,234,413,87,47,335,4953,3,0,20,35,53,209,246,308,441,155,49,27,5,3,146,1705,0,0,3,8,7,19,52,66,152,69,20,41,3,3,81,520,0,0,3,3,0,4,3,10,70,41,36,20,15,3,70,278,45,13,115,85,93,649,551,539,747,224,67,25,20,7,349,3534
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,50,38,33,28,48,24,27,273,287,33,353,111,85,2645,1406,1628,1162,498,290,164,195,153,291,9302,11,0,16,3,3,55,35,32,23,11,3,3,3,6,1679,1885,385,70,485,227,259,3174,2272,2985,4201,3336,3279,2236,2859,1367,2306,29430,9,4,16,4,4,21,31,62,312,581,965,829,1516,1356,598,6312,3,3,9,8,3,38,61,111,292,218,178,91,151,88,100,1354,11,5,12,9,17,37,69,212,1199,1775,1994,1485,2471,952,789,11047,3,0,0,0,6,13,18,40,168,207,281,204,353,156,144,1597,15,12,21,6,49,48,239,328,1126,1033,319,1376,415,233,390,5610,12,16,21,40,44,88,139,169,256,151,108,97,72,31,132,1364,3,3,3,0,7,13,18,27,77,48,28,63,24,17,52,383,0,0,0,3,0,4,3,12,40,38,50,34,70,47,47,348,70,19,53,34,50,179,144,191,432,199,122,82,74,31,203,1881
402,59,57,71,29,39,7,31,357,244,31,551,178,144,6161,2386,2305,1011,218,83,35,19,33,420,13822,8,0,19,0,4,162,53,43,28,18,0,3,0,0,1938,2281,344,63,686,307,395,7105,3873,4433,6274,5049,4237,1693,1334,327,2831,38948,27,7,14,5,4,18,47,110,721,1470,2058,1260,1427,575,705,8447,6,4,12,9,14,69,90,195,423,328,201,66,88,22,137,1648,20,24,12,7,3,46,126,443,2751,3350,2656,1239,1249,254,814,12997,3,0,3,4,5,9,36,83,445,502,480,254,230,49,180,2281,25,20,21,17,76,136,582,1030,3085,1852,592,847,278,70,582,9223,16,12,37,61,108,234,303,385,590,269,111,69,27,12,206,2449,3,7,6,18,12,39,70,104,230,132,34,38,17,6,106,833,3,3,0,0,0,5,3,26,80,110,106,37,46,22,80,531,92,24,199,93,140,828,607,531,1026,507,170,68,46,24,537,4895
403,46,59,75,27,32,20,17,318,183,28,360,139,134,4588,2379,2533,1504,403,222,86,73,86,404,13121,16,0,17,3,3,88,48,35,22,10,3,3,0,0,1989,2247,283,59,479,264,337,5355,3618,4349,6012,4625,4254,2074,2036,670,2796,37200,20,3,7,5,0,13,34,72,417,1004,1559,1142,1556,796,729,7365,6,3,13,6,6,44,67,175,455,353,231,123,115,38,140,1757,14,7,17,7,13,32,130,313,2226,3026,2864,1573,1933,528,927,13613,4,3,7,0,7,10,14,56,351,418,477,254,309,105,177,2188,12,23,11,18,33,54,334,608,2063,1448,479,1093,356,123,477,7130,6,8,22,25,64,154,240,264,484,230,119,84,55,22,165,1939,3,3,3,3,3,27,44,48,154,88,40,57,28,9,57,561,0,0,0,0,0,0,10,12,56,77,75,46,76,26,60,442,68,17,72,36,71,337,292,298,641,324,149,64,50,28,312,2752
404,20,34,47,13,21,13,8,190,197,22,360,96,82,3396,1320,1341,749,205,85,45,30,26,287,8256,6,0,15,3,0,73,28,31,26,3,4,0,0,0,1253,1455,240,43,454,188,243,3925,2092,2426,3186,2370,2480,1205,1317,381,1764,22322,12,3,12,3,0,11,27,54,295,630,910,541,841,383,376,4087,4,0,3,5,5,46,60,108,245,186,125,65,64,19,92,1017,18,7,10,3,14,24,73,198,1209,1501,1472,726,979,257,384,6864,4,0,7,0,5,5,14,37,167,197,247,145,182,66,90,1172,11,3,17,13,49,63,299,417,1103,775,270,538,179,65,290,4093,6,6,32,41,59,118,159,166,280,152,81,42,34,18,114,1305,3,0,5,3,10,20,43,37,77,56,18,28,12,3,51,366,0,0,0,5,0,3,3,5,39,42,53,26,27,9,46,259,59,13,99,67,48,341,297,265,613,331,127,65,51,19,294,2697
405,21,26,16,9,12,3,12,132,84,20,225,79,57,2608,929,890,362,102,47,27,18,17,161,5628,3,0,12,3,0,57,22,18,8,0,3,3,0,0,902,1034,162,37,333,154,173,3168,1550,1836,2152,1444,1031,465,430,165,1267,14364,13,8,9,3,5,33,37,66,229,328,444,238,232,104,229,1975,0,0,0,7,3,15,22,63,123,83,40,8,6,3,59,439,6,6,17,13,12,36,68,212,875,892,670,296,292,81,294,3779,3,0,0,0,3,8,14,29,115,105,97,32,48,11,38,517,10,7,13,3,21,52,106,218,667,345,106,174,34,13,122,1888,0,0,5,11,20,70,81,86,145,54,14,12,9,0,48,557,0,0,0,0,0,11,15,26,41,22,8,5,7,0,21,159,4,0,0,0,0,0,8,9,16,21,22,9,12,4,21,123,8,7,25,19,26,158,160,123,190,58,22,6,11,0,99,907
406,23,18,13,10,12,3,11,115,60,6,115,46,23,1244,418,418,177,44,28,7,16,9,120,2737,0,0,3,0,3,31,6,14,7,3,0,0,0,5,695,781,107,22,167,90,101,1586,753,948,1239,994,874,462,518,160,963,8984,13,3,0,4,5,22,14,40,184,246,299,256,292,138,185,1704,3,0,3,0,0,10,15,29,78,35,40,25,14,3,18,269,9,0,8,8,3,37,54,93,517,597,469,260,324,59,182,2609,0,0,0,3,0,7,11,18,74,100,72,59,63,17,37,459,3,0,4,3,16,34,70,131,414,311,88,235,49,18,75,1461,0,3,9,8,9,54,61,55,68,36,16,11,8,0,24,372,0,0,3,0,0,14,14,20,34,29,6,23,3,0,30,164,5,0,3,4,3,7,9,4,15,18,24,9,20,3,31,136,5,3,26,11,21,146,97,73,117,35,14,8,6,0,86,650
407,64,53,46,13,20,5,21,298,156,26,368,108,100,3717,1547,1499,678,175,100,46,31,45,313,8906,9,0,10,7,3,77,26,34,18,4,0,0,0,0,1271,1474,291,44,541,263,302,4606,2705,3181,3956,2449,1653,664,564,262,1930,23419,26,12,22,7,5,54,53,117,497,642,671,352,302,128,382,3271,0,0,13,3,9,37,56,117,243,145,67,40,23,13,78,841,25,6,20,19,24,79,134,362,1596,1435,923,401,323,85,435,5866,3,0,5,3,7,12,30,64,232,181,141,76,42,8,74,875,10,12,21,10,35,66,255,449,1073,459,142,202,40,26,209,3010,3,0,19,15,29,108,128,143,250,76,25,4,7,0,80,909,0,3,0,3,5,16,34,48,68,50,15,13,4,0,40,293,3,0,3,0,3,8,3,14,53,42,34,16,19,0,42,256,22,5,63,35,38,268,204,194,286,72,22,16,12,5,149,1399
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,46,35,31,30,34,13,10,229,98,15,247,81,79,2136,904,903,495,145,82,42,37,35,200,5499,4,3,7,3,3,37,14,25,7,6,8,4,0,0,1541,1665,180,34,353,178,201,2610,1506,1842,2587,2021,1808,1131,1298,385,2016,18146,15,3,12,5,7,14,20,42,208,342,530,358,629,301,326,2821,6,0,9,0,5,27,23,62,181,110,100,58,51,15,66,710,18,5,10,13,16,25,62,153,871,1179,1027,764,811,169,423,5546,8,0,0,0,0,6,15,12,118,158,138,117,148,38,87,850,17,12,9,10,25,22,142,241,961,900,216,920,168,68,272,3979,5,4,11,10,26,48,70,100,164,97,37,64,27,4,68,726,3,0,0,3,6,13,12,27,83,83,25,96,17,9,53,431,3,0,0,3,0,5,3,9,29,33,50,28,19,15,52,240,15,0,18,15,25,132,104,114,165,98,38,26,15,5,110,872
502,16,11,21,8,16,9,10,101,99,12,166,69,54,1843,888,889,460,121,46,46,16,29,149,4887,3,0,8,0,0,32,10,14,8,0,0,0,0,0,948,1041,132,19,211,110,113,2074,1153,1296,1327,939,744,654,598,233,1230,10825,7,0,0,0,0,3,3,14,72,136,232,172,306,153,132,1227,0,0,0,0,3,7,7,28,62,55,32,19,32,3,33,287,4,6,0,3,0,12,11,44,259,407,440,318,374,76,163,2113,3,0,0,0,0,3,0,10,38,52,65,42,63,24,37,348,3,7,5,4,10,14,48,103,419,456,123,510,102,45,135,1980,3,0,9,8,15,36,35,49,105,44,22,29,5,5,26,382,0,0,0,0,0,0,11,9,40,51,14,62,17,3,39,252,0,0,0,0,0,0,0,4,13,12,15,20,16,11,25,111,4,0,13,17,18,75,76,59,110,51,17,18,19,0,78,560
503,15,8,24,13,56,34,11,178,132,6,122,39,38,670,349,531,530,282,183,124,151,164,119,3448,7,0,4,0,0,15,8,9,7,3,3,7,5,3,1465,1535,190,32,176,83,98,837,656,1014,1747,1568,1752,1811,2613,2134,1737,16465,4,0,3,0,3,0,11,19,54,106,195,194,624,1192,236,2646,3,0,0,4,3,7,15,29,73,64,75,56,119,114,43,606,3,3,0,0,0,10,20,37,208,339,462,783,1785,1072,337,5068,3,0,0,0,0,3,3,10,22,49,59,114,205,204,62,741,21,9,4,3,10,13,38,88,314,371,120,1776,488,379,248,3876,0,5,8,6,29,17,33,33,84,76,38,110,75,61,45,631,0,0,3,0,5,10,5,8,23,24,8,69,16,11,26,197,0,0,0,0,0,0,0,3,3,10,14,15,49,29,16,137,40,10,17,17,23,41,44,51,108,74,67,71,64,44,100,768
504,29,33,45,26,39,19,13,235,133,22,259,74,74,2279,887,951,437,125,68,41,25,33,182,5605,9,0,6,3,7,61,23,24,22,8,3,6,0,0,1771,1940,214,37,339,157,227,2673,1487,1872,2917,2554,2660,1731,1966,715,2250,21805,17,0,6,3,0,11,16,59,277,588,989,721,1124,700,517,5030,3,0,0,6,7,24,42,96,182,199,128,88,87,40,101,1010,11,9,13,4,5,13,52,152,1061,1604,1491,1074,1358,390,547,7783,0,0,0,0,0,0,23,28,129,211,254,185,271,100,111,1306,19,17,23,9,31,43,200,430,1371,1225,391,1268,295,134,405,5843,6,3,15,23,44,72,133,136,243,151,84,97,46,15,103,1165,3,5,3,6,3,12,24,38,104,92,29,83,31,12,76,518,3,0,0,0,0,0,0,3,42,40,56,36,56,25,83,347,35,10,65,43,43,198,144,164,336,178,89,62,53,19,206,1642
505,71,72,121,60,108,40,36,564,407,38,593,211,170,4318,2079,2314,1408,451,245,117,121,83,454,13022,21,0,17,4,6,104,38,39,32,11,11,9,9,3,3540,3846,541,78,728,344,446,5087,3249,4129,6196,5418,5934,3876,4950,1907,4658,47546,42,15,13,6,7,26,32,96,461,1019,1808,1459,2797,2086,1090,10947,8,3,6,8,10,37,72,156,436,373,337,213,251,135,195,2228,44,28,22,14,8,44,95,298,1960,3407,3815,2962,4386,1399,1366,19853,10,5,3,6,7,12,12,51,265,448,484,489,612,301,260,2962,59,25,24,24,68,95,383,754,2651,2561,792,3954,977,446,869,13678,9,18,40,63,65,160,224,273,543,350,192,219,121,39,242,2564,12,5,4,4,13,22,47,56,214,152,81,205,66,35,146,1061,5,0,3,0,0,3,7,22,57,110,109,107,145,85,137,787,105,26,151,71,79,378,294,325,666,407,220,148,116,68,446,3504
506,60,76,89,56,69,38,49,501,417,44,525,187,161,4010,1878,1798,1011,298,155,108,70,67,375,11103,5,0,15,3,6,97,30,44,25,14,6,9,7,5,3279,3547,546,79,691,342,431,4747,3128,3594,5736,5029,5356,3580,3970,1603,4242,43067,23,5,12,6,3,13,22,85,420,1029,1753,1350,2235,1479,895,9336,11,4,3,5,4,37,87,149,346,268,242,111,172,90,142,1679,25,9,18,5,11,33,89,250,1701,2606,2692,1910,2644,884,976,13865,3,0,3,0,0,10,20,47,218,324,429,336,427,200,228,2252,32,38,36,22,72,75,400,762,2766,2344,741,2836,729,327,718,11892,13,22,36,47,89,137,198,248,465,314,139,197,79,44,230,2262,5,7,7,15,8,21,56,63,206,169,52,180,55,21,143,1000,5,0,0,0,0,0,7,18,59,81,119,69,109,55,109,634,132,42,142,70,88,352,301,323,649,393,200,138,103,45,386,3355
