SA4_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
319,3155,70945,3,0,0,0,0,7,72,3,0,0,0,73,984,149,37,9,3,1188,728,188,97,29,9,1053,32,23,20,16,8,86,55,7,3,0,0,66,1864,377,164,48,20,2469,0,0,0,0,0,0,62,5,0,0,0,68,616,105,22,8,3,749,267,87,33,5,0,398,26,14,15,3,3,64,14,8,0,0,0,20,987,218,68,17,7,1303,105,6,3,3,4,118,285,9,4,0,0,301,134,35,12,3,3,190,95,28,20,8,4,154,47,10,23,11,15,98,43,4,3,4,0,58,712,85,67,30,23,918,188,63,56,31,9,352,41474,13890,11789,5622,3214,75990
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1743,57897,3,0,0,0,0,3,292,18,5,0,0,312,2737,765,285,47,11,3846,2564,1177,895,191,48,4868,266,211,296,138,48,964,87,12,11,4,3,112,5943,2184,1489,384,107,10111,14,3,3,0,0,20,547,60,19,0,0,622,2586,1008,449,70,16,4139,440,191,142,36,7,817,25,16,10,6,0,66,47,20,9,3,0,76,3660,1299,630,120,26,5739,0,0,0,0,0,0,22,0,0,0,0,22,33,3,5,0,0,41,25,12,10,4,0,51,9,3,8,6,0,27,8,0,0,0,0,8,94,18,26,16,0,152,102,54,40,8,13,219,34147,15479,16668,5933,1892,74112
402,4980,97656,11,5,3,0,0,22,119,18,12,4,3,154,2022,464,203,39,21,2753,2950,1711,1108,356,183,6303,171,166,201,118,109,771,107,45,22,10,5,191,5384,2409,1546,522,329,10188,3,0,0,0,0,8,93,23,3,3,0,123,838,420,185,42,9,1490,169,91,61,14,14,340,0,4,3,4,0,11,32,6,6,0,0,46,1135,550,255,61,18,2023,14,0,0,0,0,14,42,3,0,0,0,50,21,5,3,3,0,29,44,8,3,4,0,58,3,6,4,3,4,25,0,0,0,0,0,0,128,22,11,11,6,175,106,48,46,13,11,224,46912,25149,23457,9410,5348,110265
403,2313,82111,0,3,3,0,0,7,164,13,3,3,0,186,2571,485,165,37,6,3267,2853,1323,833,181,59,5247,241,190,240,117,53,836,92,25,15,8,3,136,5914,2043,1264,338,119,9676,3,0,0,0,0,3,163,21,9,0,0,191,1550,436,178,58,6,2225,471,166,96,21,5,761,31,7,14,5,3,64,31,8,0,0,0,49,2249,636,288,87,19,3286,10,0,0,0,0,10,28,3,3,0,0,37,33,4,7,0,0,42,20,11,6,0,0,34,5,0,3,8,6,23,3,0,0,0,0,3,103,17,21,8,6,154,130,50,48,11,3,235,44219,20822,20835,7125,2459,95465
404,1433,42730,5,5,0,0,0,10,199,28,10,0,0,237,2590,671,263,53,13,3584,2997,1611,1128,310,147,6191,363,289,405,196,110,1367,95,44,23,3,8,171,6252,2639,1829,568,275,11564,11,6,0,0,0,18,247,52,9,0,0,314,1693,709,380,65,11,2852,233,108,72,22,8,449,20,3,6,8,3,35,39,15,7,3,3,71,2240,895,478,90,29,3734,0,0,0,0,0,0,13,0,0,0,0,12,25,8,9,0,0,43,14,16,9,0,0,40,6,12,11,3,4,33,0,0,0,0,0,5,52,41,26,6,10,127,87,40,39,14,7,183,27122,13090,12253,4125,1747,58339
405,920,28396,0,0,0,0,0,0,25,0,0,0,0,27,174,16,0,4,0,193,284,57,39,16,7,395,16,10,9,9,6,60,16,5,0,3,0,19,512,87,50,31,9,689,0,0,0,0,0,0,8,0,0,0,0,8,52,7,3,0,0,62,28,5,3,0,0,37,5,0,0,0,3,11,3,0,0,0,0,3,104,13,7,0,3,125,16,3,0,0,0,22,53,0,0,0,0,53,32,9,3,4,0,45,37,18,5,4,0,59,20,8,3,7,0,40,3,0,0,0,0,5,160,28,15,15,0,220,94,35,28,15,3,174,16194,5178,4865,2423,935,29607
406,719,17085,3,4,0,0,0,8,27,3,0,0,0,34,363,60,22,3,0,445,875,405,267,103,54,1700,56,54,65,51,34,269,26,14,8,3,3,61,1359,537,369,160,92,2519,0,0,0,0,0,0,7,0,0,0,0,11,114,26,8,0,0,153,64,11,12,3,0,86,6,0,3,0,3,15,4,0,0,0,0,9,194,42,22,12,3,268,7,0,0,0,0,9,42,0,3,0,0,43,22,3,0,0,0,27,34,3,7,3,0,46,21,7,3,4,4,35,7,0,0,0,0,6,129,15,10,9,3,169,75,20,31,9,0,139,10165,3915,3621,1666,820,20184
407,1444,46171,4,0,0,0,0,8,35,3,0,0,0,40,474,66,42,8,0,590,477,190,122,47,16,852,42,13,36,12,22,119,20,3,3,4,3,30,1053,283,202,66,37,1641,0,0,0,0,0,0,25,4,0,0,0,24,243,52,22,3,3,318,82,34,16,0,0,140,4,8,3,3,0,18,15,3,0,0,0,15,371,93,43,9,3,520,13,3,0,0,0,22,58,0,0,0,0,62,62,8,4,0,0,75,58,14,8,3,0,93,20,6,10,3,0,37,10,0,0,0,0,8,221,31,28,7,3,294,124,35,30,22,3,227,26942,8648,8184,3590,1490,48852
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1570,43275,0,0,0,0,0,0,40,0,0,0,0,46,471,72,38,6,0,591,660,258,109,35,10,1071,107,52,48,23,5,246,23,10,0,0,0,34,1309,392,202,68,17,1980,0,0,0,0,0,0,29,0,0,0,0,26,178,30,11,3,3,223,76,29,10,3,0,117,4,3,0,0,0,10,3,3,0,0,0,13,293,64,20,7,3,387,15,5,0,0,0,24,93,8,3,3,0,105,169,22,7,3,0,206,55,10,11,0,0,73,14,0,3,5,0,34,12,3,0,0,0,16,366,44,29,16,4,449,98,33,29,17,6,175,22220,9146,9355,3957,1597,46278
502,922,23279,4,0,0,0,0,4,55,0,0,0,0,55,641,53,9,4,7,717,748,231,108,19,3,1112,61,49,29,18,7,168,32,9,3,3,0,43,1542,343,147,41,14,2096,0,0,0,0,0,0,21,3,0,0,0,23,254,18,6,0,0,277,198,46,13,0,4,263,6,4,5,0,0,14,8,0,0,0,0,9,486,78,18,3,3,585,5,0,0,0,0,6,41,0,0,0,0,41,60,11,0,0,0,68,8,3,3,0,0,13,5,0,0,3,0,10,7,0,0,0,0,7,123,17,3,7,0,142,28,12,3,4,0,42,13391,5069,4779,1967,948,26146
503,696,25365,0,0,0,0,0,3,156,9,4,0,0,173,1155,262,114,27,10,1564,1714,821,548,108,27,3212,275,164,252,106,28,820,26,13,5,3,0,49,3331,1263,917,244,64,5821,42,8,0,0,0,51,1637,171,21,3,0,1836,3890,1069,460,77,24,5516,913,344,215,52,14,1536,36,11,17,6,3,77,91,20,10,3,6,130,6610,1616,719,145,45,9140,0,0,0,0,0,0,5,0,0,0,0,10,14,3,3,0,0,25,4,3,0,0,0,15,0,6,0,0,0,11,0,0,0,0,0,0,35,11,10,0,3,55,47,26,19,3,0,95,19601,8066,8601,3401,806,40480
504,2931,57487,5,5,0,0,0,7,117,9,3,0,0,128,1181,261,94,21,10,1565,1979,975,592,168,62,3770,235,218,222,83,46,812,62,15,12,4,4,102,3570,1484,926,280,118,6383,3,0,0,0,0,3,128,24,8,0,0,169,508,155,67,11,0,739,114,65,35,7,0,220,4,0,0,3,0,17,12,3,4,0,0,16,771,251,115,19,0,1156,16,0,0,0,0,16,40,3,0,0,0,48,27,9,0,0,0,34,9,5,5,4,0,24,3,0,4,3,4,19,0,0,4,0,0,3,94,22,12,11,5,137,66,23,21,10,6,124,27097,14677,14698,5755,3059,65297
505,5200,118165,8,3,3,3,0,18,216,28,13,5,3,253,3107,673,244,41,7,4072,7575,3600,2190,570,233,14169,815,650,797,320,145,2730,191,61,33,12,14,306,11908,5011,3271,950,405,21549,3,0,0,0,0,3,245,24,11,0,0,289,1000,256,81,23,5,1366,353,89,65,18,10,533,22,6,6,9,0,45,35,16,5,0,3,59,1652,395,168,48,22,2286,5,0,0,0,0,10,24,0,0,0,0,24,46,3,0,0,0,55,7,7,3,0,3,28,8,9,11,3,0,35,3,0,0,0,0,3,95,24,13,8,9,143,82,44,46,11,5,187,57604,31536,34349,13201,5640,142329
506,5974,105280,9,3,3,0,0,15,227,26,9,3,3,266,2189,558,220,55,8,3032,4247,2248,1444,464,199,8599,639,491,572,273,157,2128,120,66,26,7,10,232,7436,3390,2270,800,367,14278,5,3,0,0,0,8,497,45,11,0,0,556,1283,393,130,22,0,1826,564,260,202,47,16,1090,57,21,52,20,11,161,60,13,10,0,0,78,2469,737,405,82,31,3724,3,3,0,0,0,11,30,0,0,0,0,32,30,4,0,0,0,36,29,16,12,4,3,64,23,21,20,11,12,73,4,0,0,0,0,4,116,43,33,17,12,215,108,61,40,19,13,246,50155,27818,27675,11696,6405,123746
507,3869,92841,10,0,3,0,0,12,155,8,6,0,0,164,1986,393,128,22,10,2540,3054,1370,804,160,49,5432,499,385,517,187,67,1652,81,25,8,0,5,121,5777,2182,1470,372,126,9924,8,0,0,0,0,8,257,23,6,0,0,286,1134,231,71,16,3,1456,377,121,60,16,0,573,21,13,9,4,3,50,25,8,0,0,0,28,1821,396,158,30,9,2405,8,0,0,0,0,8,47,0,0,0,0,53,55,9,4,0,3,70,30,9,13,3,0,54,16,22,19,6,8,65,6,0,3,3,0,7,166,40,37,11,7,255,114,42,47,6,8,215,43618,23592,24792,9631,4023,105654
509,1402,33170,0,0,0,0,0,0,28,5,0,0,0,30,187,47,18,8,3,259,140,46,27,11,7,231,26,9,10,0,0,44,15,5,0,0,0,17,393,109,49,24,8,582,0,0,0,0,0,0,9,0,0,0,0,9,40,12,3,0,0,52,11,12,5,3,0,29,4,5,0,0,3,13,3,0,3,0,0,3,75,21,8,3,5,115,17,0,0,0,0,20,71,0,0,0,0,73,61,6,7,0,0,81,35,10,8,4,0,62,15,3,15,10,3,42,11,0,3,0,0,10,221,23,31,10,6,292,147,48,34,29,13,260,18131,6090,5874,2894,1430,34422
510,1386,15022,4,0,0,0,0,5,57,8,3,0,0,70,314,89,44,11,17,471,221,123,73,27,23,476,16,22,32,18,15,113,16,9,0,5,0,31,636,254,156,68,55,1165,0,0,0,0,0,0,87,8,3,0,0,95,197,63,23,7,0,290,90,43,37,10,3,184,10,3,8,0,3,27,14,0,0,0,0,15,393,118,69,18,9,610,82,3,4,0,3,94,196,13,3,4,0,214,45,25,5,3,0,86,30,9,12,5,4,67,19,8,13,5,0,43,22,0,3,0,0,25,394,55,50,19,9,527,76,22,14,13,6,130,6492,3570,3944,1982,1462,17448
511,1335,25471,3,0,0,0,0,5,65,6,0,0,0,73,425,98,53,16,3,597,383,185,130,50,23,774,74,45,43,23,19,202,29,12,5,3,3,49,987,352,233,94,43,1706,0,0,0,0,0,0,26,0,0,0,0,37,94,15,11,0,0,127,47,17,9,3,0,75,10,0,3,0,5,14,4,0,0,0,0,13,185,37,29,8,4,260,36,0,3,0,0,44,133,5,3,0,0,150,78,12,7,0,0,98,38,16,13,3,3,78,28,17,12,12,5,68,18,6,0,0,0,22,341,51,43,18,14,464,105,22,39,17,13,188,12878,5590,5599,2627,1406,28092
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1780,52635,4,3,0,0,0,6,113,10,0,0,0,125,844,226,65,15,6,1151,270,133,88,25,16,532,44,26,37,27,11,138,16,5,4,0,0,30,1290,402,194,60,30,1976,14,0,0,0,0,17,267,25,5,0,0,300,1147,275,99,12,3,1534,252,136,92,27,13,512,21,20,29,17,14,107,25,5,3,0,0,33,1718,464,232,56,28,2500,8,0,0,0,0,10,32,5,0,0,0,43,26,8,4,0,0,39,28,19,9,5,3,62,11,8,3,3,0,24,0,0,0,0,0,3,103,38,21,12,7,184,58,20,18,8,7,118,27409,12503,11328,4325,1848,57405
602,1153,33825,0,0,0,0,0,0,67,9,3,0,0,71,430,83,41,6,3,571,202,103,46,17,3,370,57,35,41,14,10,155,18,0,0,0,0,19,769,231,125,44,14,1187,4,0,0,0,0,4,56,14,0,0,0,71,508,100,20,3,0,634,89,44,27,6,5,173,23,10,4,6,10,47,13,0,3,0,0,14,683,169,56,16,17,947,0,0,0,0,0,0,22,5,0,0,0,24,29,5,7,0,0,42,22,15,4,4,3,46,10,0,9,4,0,20,0,0,0,0,0,3,86,28,18,4,7,140,68,26,18,16,6,125,18637,7216,6578,2590,1196,36216
603,376,9725,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,31,9,0,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,40,7,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,3,3,0,0,0,7,0,0,0,0,4,3,0,0,0,0,0,0,29,3,3,0,4,36,6,0,0,0,0,11,16,3,0,0,0,22,18,3,0,0,0,22,8,3,3,3,0,18,4,3,3,3,0,15,0,0,0,0,0,3,57,11,10,6,0,90,26,10,3,7,3,43,5544,1787,1568,669,378,9941
604,901,27842,0,0,0,0,0,0,40,4,0,0,0,38,440,56,18,3,0,519,86,33,18,10,3,151,12,6,9,4,3,29,23,5,0,0,0,23,605,100,40,13,9,764,0,0,0,0,0,0,9,3,0,0,0,12,88,9,0,0,0,106,32,0,4,3,0,41,0,0,3,0,0,9,7,0,0,0,0,7,136,18,13,8,3,172,6,0,0,0,0,3,33,0,0,0,0,34,32,3,3,0,0,32,22,19,3,0,3,47,3,0,6,3,3,10,6,0,0,0,0,6,101,25,8,3,3,136,37,15,16,8,3,83,15301,5747,5007,2027,922,29001
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1639,22485,3,7,0,0,0,13,65,19,3,3,0,90,821,355,198,56,19,1447,472,265,198,81,25,1045,31,37,46,14,7,138,30,7,8,0,0,50,1423,686,448,160,62,2773,21,7,4,0,0,24,301,56,7,3,0,376,1880,762,410,109,28,3193,878,436,370,108,50,1849,34,18,23,14,8,99,67,33,6,3,3,109,3185,1310,830,238,84,5651,70,6,10,6,3,95,157,7,0,3,3,171,42,18,7,4,4,82,29,13,9,3,8,66,10,4,12,11,4,34,17,0,3,3,0,22,324,49,46,27,23,465,75,28,27,11,10,143,12411,7209,6960,3122,1817,31515
702,2973,12825,4,0,0,0,0,3,91,20,6,4,3,137,501,239,131,80,149,1104,180,103,84,35,33,441,4,19,15,7,7,57,15,7,12,0,6,51,801,392,249,138,201,1786,9,0,0,0,0,9,100,19,3,4,3,133,110,51,28,23,15,224,27,19,8,3,3,60,8,0,0,0,3,12,16,7,0,0,0,30,264,105,41,31,20,458,63,12,10,3,8,92,147,10,8,0,5,165,54,16,5,3,5,89,65,43,29,11,7,149,32,19,26,12,14,100,26,7,9,0,7,46,377,106,85,31,37,633,72,28,27,16,22,172,5218,2849,2860,1702,3249,15881
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,3182,76644,10,7,0,0,0,12,258,58,16,0,0,327,2216,697,300,71,20,3309,4156,2293,1589,402,130,8578,593,411,499,191,126,1814,83,50,34,11,4,179,7316,3511,2438,674,283,14222,14,4,0,0,0,24,2236,262,53,3,0,2554,3391,1111,476,65,17,5064,705,351,229,64,20,1373,30,25,30,18,16,129,91,10,7,0,8,113,6470,1770,794,161,65,9259,0,0,0,0,0,0,10,0,0,0,0,10,10,4,0,0,0,13,4,7,3,3,3,21,3,6,11,3,3,23,0,0,0,0,0,3,28,18,16,3,3,67,69,25,17,10,3,116,42545,22490,23201,8539,3537,100308
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,59,835,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,23,14,9,7,4,3,34,0,0,0,0,0,3,0,0,0,0,0,0,28,9,12,5,3,62,0,0,0,0,0,0,4,0,0,0,0,4,5,9,9,0,0,24,16,7,0,8,8,29,3,0,0,0,0,5,0,0,0,0,0,3,32,17,5,8,8,65,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,5,0,0,0,0,6,463,201,160,93,66,980
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
