SA4_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
206,3,0,7,6,3,7,13,5,43,15,7,11,9,6,2250,2393,217,101,276,178,291,732,996,1425,4117,4351,4053,5949,7323,5091,5094,40202,27,21,27,41,101,45,221,297,860,719,269,719,215,44,552,4163,20,39,98,182,338,123,412,357,504,247,82,142,33,8,284,2881,5,13,11,8,28,16,31,16,68,40,15,36,9,3,73,381,33,35,94,92,79,46,49,34,42,16,8,20,10,0,52,605,268,155,494,600,601,500,695,564,921,360,222,158,76,28,728,6367,3,3,9,11,3,3,6,9,11,3,3,0,0,0,184,248,358,270,734,924,1165,723,1425,1272,2411,1387,597,1076,341,89,1875,14649,1367,516,1805,1439,1885,5413,4507,5633,12173,11547,12257,12646,16419,11047,11581,110239,22,7,0,0,13,9,38,54,692,1749,4481,4565,6423,6351,349,24753,7,13,18,0,70,87,322,322,948,396,300,174,173,297,51,3187,11,3,4,3,12,32,61,170
207,0,0,3,0,0,5,4,9,21,16,10,18,4,5,2712,2812,258,99,249,186,267,581,921,1364,4155,4780,4400,7052,8481,6030,6496,45326,18,28,20,32,71,25,179,301,752,617,325,614,229,50,469,3718,11,45,76,134,242,127,353,271,462,223,112,109,42,10,274,2491,10,8,7,8,19,6,15,20,58,26,14,25,13,3,70,297,29,22,24,43,46,27,25,15,37,14,13,13,7,0,38,352,294,105,183,222,317,293,413,421,772,358,216,159,95,24,482,4346,3,3,4,0,3,0,10,7,14,8,0,0,3,0,89,135,361,208,317,441,702,476,987,1029,2088,1255,669,914,383,91,1417,11341,1284,397,1250,917,1323,4261,4126,5485,10394,9287,8261,10385,12323,8062,10445,88186,3,6,3,3,0,11,11,32,266,588,1282,1182,1562,1541,100,6596,0,4,15,0,43,48,132,137,395,177,166,106,103,171,37,1532,3,3,0,0,12,13,28,80
208,5,0,0,0,3,3,4,13,26,11,4,17,5,3,2534,2636,220,98,178,137,231,478,862,1432,4768,5642,5397,8194,8953,5709,6667,48962,10,23,14,29,90,34,246,359,999,773,324,605,213,36,604,4354,22,25,80,116,398,136,461,429,652,273,92,119,34,5,391,3238,5,5,4,11,23,12,31,37,64,38,28,22,15,3,69,358,26,21,48,54,57,26,40,27,39,9,8,15,5,0,60,424,179,87,218,273,407,267,501,508,839,365,167,114,80,28,507,4533,4,3,3,3,5,3,5,10,8,8,0,0,0,0,120,174,240,162,361,492,967,472,1288,1360,2601,1459,623,876,345,71,1754,13078,966,344,1147,907,1538,4482,4536,5904,12097,10827,10225,12083,13212,7976,11343,97579,8,0,0,0,7,7,22,25,361,844,1926,1811,2341,2016,144,9515,5,4,19,4,35,39,126,159,473,264,203,120,112,193,41,1802,4,7,3,0,5,18,41,105
209,9,0,9,7,3,17,22,17,70,45,15,18,8,6,2651,2891,324,122,411,328,422,1280,1977,2932,9647,9641,8116,6825,6859,3043,7814,59752,14,26,14,35,127,51,389,555,1327,985,519,397,162,41,645,5290,10,44,104,214,565,195,682,543,714,285,133,69,28,7,425,4016,5,0,18,14,45,20,62,55,95,58,33,21,13,0,88,536,33,21,80,104,125,42,67,45,56,20,6,10,3,0,80,712,183,135,427,611,959,488,907,792,1283,460,208,117,79,27,768,7433,6,4,10,16,5,4,14,10,20,0,3,0,0,0,255,358,256,227,659,996,1830,805,2125,1996,3495,1808,908,611,286,80,2263,18332,1265,458,2008,1710,2709,8039,7182,8571,18515,15863,13472,9749,9679,4011,13031,116258,8,0,3,0,5,6,22,54,539,1252,2475,2091,2018,992,193,9661,0,13,10,0,45,41,125,188,579,248,184,107,55,54,20,1687,12,3,5,0,9,22,48,146
210,7,6,6,9,11,22,26,22,59,33,23,17,13,0,2035,2284,283,140,475,335,511,1510,1883,2655,7488,6972,5402,4219,3995,1582,5966,43408,19,16,25,30,85,39,342,434,1037,685,323,251,118,23,499,3916,15,39,86,177,412,153,418,360,436,160,79,51,10,8,262,2656,3,4,7,12,41,19,54,40,68,41,26,12,12,0,65,403,22,26,67,92,108,47,59,42,49,13,14,3,0,0,55,604,162,133,394,582,809,465,794,621,1049,412,156,79,58,10,737,6454,7,0,5,6,9,8,19,9,18,3,3,0,0,0,204,290,226,213,584,896,1454,733,1673,1501,2652,1324,602,396,203,41,1824,14332,948,428,1801,1515,2296,7087,5899,6756,13747,11123,8763,6066,5598,2053,9982,84058,12,3,0,0,10,7,11,35,381,895,1784,1299,1272,574,126,6409,6,4,12,3,21,35,64,99,320,159,81,48,26,21,24,933,0,4,0,0,9,6,30,99
211,3,0,4,0,4,7,8,20,49,22,24,7,12,7,2936,3094,204,104,273,195,336,895,1561,2764,10606,11278,9036,8216,7930,3491,8968,65858,20,16,14,36,157,52,469,710,1658,1182,585,472,234,39,947,6612,9,54,121,241,741,259,913,740,931,353,159,73,42,7,573,5211,11,11,21,21,51,17,63,60,122,56,45,23,8,0,113,624,23,32,73,99,137,49,79,57,77,27,14,3,0,0,71,748,143,114,374,587,904,430,804,614,1058,346,194,90,58,10,676,6391,8,0,8,3,7,6,19,3,17,3,5,0,0,0,185,262,227,233,603,993,1995,808,2352,2187,3861,1964,993,666,347,55,2561,19845,1011,443,1678,1575,2844,7234,7793,9873,21512,18809,15513,11914,11182,4490,14960,130834,20,4,3,4,15,8,41,44,583,1390,2848,2169,2204,989,184,10505,8,16,18,0,46,62,150,219,643,329,210,116,56,53,42,1964,11,6,4,3,13,37,86,168
212,18,0,14,11,23,31,38,58,115,55,19,15,16,4,4149,4554,617,243,748,568,967,2370,3741,5486,16904,15253,11583,8513,7886,3385,11655,89906,42,40,43,64,236,107,796,1050,2147,1267,662,483,255,55,972,8213,21,72,196,321,916,258,1044,729,916,374,156,97,44,8,577,5727,7,12,27,32,81,21,99,91,126,68,40,23,17,0,123,759,76,60,141,180,243,90,109,91,101,51,18,8,5,3,133,1313,428,234,753,1009,1491,732,1350,1060,1855,704,317,173,84,34,1216,11420,17,0,14,15,9,5,27,15,28,8,3,3,4,0,424,577,592,420,1180,1619,2974,1209,3424,3032,5168,2466,1189,775,402,103,3445,28004,2475,846,3357,2817,4809,12593,12285,14382,30628,24284,18624,12118,10871,4370,19560,174012,23,4,7,0,9,9,49,71,1021,2142,3806,2418,1992,964,236,12748,12,12,24,0,72,67,195,268,751,313,224,80,73,91,36,2209,5,4,10,3,22,33,101,213
213,21,8,13,7,25,36,46,41,112,52,32,18,7,5,3777,4206,569,232,777,567,848,2277,3319,4915,14606,13621,10897,8303,7445,2978,10283,81641,39,23,38,61,237,94,731,1011,2108,1228,589,444,214,41,817,7667,18,71,227,367,858,291,996,659,857,380,141,81,36,12,494,5479,11,9,24,33,57,19,100,82,154,87,44,26,10,4,150,808,68,77,212,238,326,111,161,93,157,77,21,13,9,4,147,1720,375,253,977,1246,1754,893,1569,1065,1748,639,285,131,70,29,1311,12332,17,9,14,8,13,10,29,18,21,13,4,0,0,0,461,617,536,447,1485,1960,3237,1421,3583,2921,5037,2413,1090,698,344,81,3378,28631,2050,854,3448,3006,4736,11108,10698,12188,26681,22099,18178,12216,11159,4308,17789,160526,17,0,3,3,9,11,41,57,808,2049,3908,2857,2905,1586,247,14500,5,12,20,3,56,60,174,258,686,310,179,75,52,65,38,1991,3,3,3,0,9,27,71,192
214,3,0,3,0,3,8,5,23,26,16,4,8,0,0,1537,1639,103,48,119,99,177,489,936,1621,5633,5514,4121,3406,2980,1069,4575,30888,16,6,16,22,109,43,326,462,995,574,281,226,84,14,515,3669,10,38,91,173,611,148,699,429,543,192,72,33,16,0,364,3421,3,4,11,15,32,13,50,40,63,47,7,16,8,0,93,406,16,21,68,105,160,37,68,34,39,10,0,5,3,0,54,619,76,83,276,511,828,341,625,454,610,213,76,38,15,12,534,4694,4,0,4,3,8,4,13,10,12,3,0,0,0,0,148,208,127,154,455,842,1739,583,1780,1434,2250,1042,438,315,120,22,1709,13011,529,261,1047,1164,2216,5251,5494,6517,12368,9919,7590,5189,4527,1608,8659,72338,11,3,0,0,8,4,27,30,384,792,1540,1123,911,454,119,5408,0,8,3,3,23,21,97,141,440,217,162,63,48,81,24,1328,3,3,3,0,16,13,50,100
215,3,0,5,0,0,7,7,13,16,3,3,3,0,0,938,987,86,36,157,112,148,545,821,1235,3573,2592,1732,871,727,254,2442,15352,13,4,14,21,62,28,186,209,356,162,48,38,10,3,186,1336,3,7,39,104,285,87,281,175,175,37,18,3,3,3,139,1353,3,3,6,3,24,13,24,18,22,9,0,3,0,0,41,168,7,4,45,62,76,23,32,14,13,3,0,0,0,0,33,313,47,45,197,364,513,207,407,255,254,65,26,9,3,3,292,2678,0,0,8,9,7,5,6,0,7,0,0,0,0,0,123,159,71,61,306,558,970,360,931,672,820,276,96,50,13,11,810,6013,397,128,907,865,1323,4278,3580,4199,7237,4623,3139,1400,1208,440,4867,38583,30,18,14,3,28,15,68,91,538,631,754,424,308,158,94,3180,14,11,7,0,23,21,97,104,270,109,55,19,22,18,18,786,21,17,6,3,28,16,57,153
216,4,0,0,0,5,7,7,9,9,3,0,0,0,0,710,764,88,23,113,85,127,432,649,1016,3080,2345,1669,883,758,261,2043,13561,3,3,12,11,63,21,194,197,340,149,58,19,11,0,177,1262,3,12,34,86,303,60,268,151,159,38,17,9,0,4,119,1258,0,0,9,7,17,4,24,17,20,12,3,3,0,0,30,145,3,4,34,42,87,13,15,10,18,0,0,0,0,0,34,261,34,33,177,259,481,175,335,186,233,53,27,6,5,0,251,2260,0,0,0,0,6,0,3,3,0,0,0,0,0,0,80,95,45,57,255,409,957,279,850,558,776,258,101,40,15,4,680,5283,337,112,709,640,1264,3272,2963,3440,6000,4149,2892,1345,1202,416,3973,32710,29,21,6,3,22,13,39,40,327,498,662,395,272,130,55,2518,8,9,6,3,21,24,63,64,215,114,53,19,10,26,15,641,12,0,4,0,21,16,45,72
217,0,0,0,0,0,0,4,3,11,3,3,0,0,0,647,684,69,26,86,46,106,321,555,981,2979,2390,1662,983,832,313,1860,13211,8,3,6,9,52,23,165,162,296,144,61,42,17,4,171,1166,0,12,38,101,288,68,271,161,164,40,14,6,6,0,125,1287,0,0,0,9,22,11,21,15,36,11,3,3,0,0,26,162,5,7,28,41,56,15,20,13,6,7,0,0,0,0,31,229,36,27,102,207,354,137,268,199,209,61,12,8,8,4,175,1812,3,0,0,0,3,3,3,3,8,0,0,0,0,0,63,90,54,48,174,376,768,253,751,549,720,264,94,58,32,5,588,4742,278,99,542,565,1037,2801,2729,3198,6016,4267,2895,1511,1344,528,3703,31517,25,11,7,0,33,15,49,74,353,472,619,328,304,168,74,2537,0,13,5,0,25,30,61,100,236,115,67,46,15,30,29,765,14,7,7,3,19,15,49,108
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,3,0,0,0,0,4,5,7,9,15,4,3,0,0,1665,1717,87,41,86,61,88,273,511,946,3696,4473,4262,3886,3794,1546,3624,27372,0,9,14,12,76,44,314,388,908,581,255,237,94,19,319,3278,3,5,36,88,337,67,424,295,373,131,58,33,16,3,181,2048,0,0,4,9,18,7,31,31,63,30,15,12,0,3,45,286,19,10,55,75,106,27,45,25,50,20,10,10,0,0,29,481,56,38,150,248,471,185,417,296,444,163,72,31,17,3,279,2885,0,0,3,0,3,3,0,3,6,0,0,0,0,0,92,120,84,71,267,434,1016,334,1239,1037,1848,924,407,320,132,30,948,9090,400,153,676,690,1315,3514,3566,4132,8737,8136,7329,5710,5560,2147,6353,58412,0,3,3,0,3,4,20,24,295,645,1300,1067,1112,553,83,5122,0,0,7,3,9,22,60,71,272,125,92,58,43,45,14,817,0,0,0,0,6,11,26,57
302,0,0,0,0,3,5,3,6,13,8,3,3,0,4,1216,1265,66,29,71,49,92,277,460,779,3009,3479,3362,3163,3244,1342,2599,22018,7,4,13,4,63,25,236,346,861,551,270,262,100,12,302,3052,3,16,26,96,272,56,310,248,345,155,56,37,18,8,156,1792,0,0,3,11,23,7,26,22,62,29,16,7,6,3,46,267,13,9,44,60,82,16,38,26,32,3,3,0,0,0,39,355,61,45,138,233,349,178,379,329,513,189,91,54,26,5,277,2871,3,0,0,3,3,0,4,8,9,0,0,0,0,0,110,140,84,73,221,400,784,287,992,977,1823,931,433,358,155,31,922,8475,310,121,545,593,1058,2731,2998,3627,7638,6907,6518,5091,5224,1992,5140,50493,9,0,0,0,6,7,12,22,252,739,1487,1214,1409,790,94,6041,3,0,0,0,15,20,60,76,264,120,93,44,32,25,4,769,3,0,4,0,10,10,26,69
303,0,3,3,0,0,3,16,17,25,3,3,5,3,4,2009,2101,206,75,259,184,306,607,1043,1596,4929,5303,5184,5157,5733,2732,4391,37704,10,18,27,16,87,38,341,438,1128,790,374,381,125,22,375,4177,10,27,53,114,332,115,421,312,436,207,80,56,30,5,184,2375,5,0,10,18,26,8,27,34,69,43,30,17,3,0,42,328,31,17,57,76,87,34,50,33,54,15,10,9,0,0,33,502,218,107,250,343,522,285,542,482,730,316,165,86,60,15,394,4512,4,0,0,4,3,0,8,6,9,0,0,0,0,0,126,165,271,168,387,573,1054,480,1380,1307,2427,1375,662,545,224,46,1167,12054,976,330,1153,1065,1718,4074,4546,5582,11572,10269,9836,8039,8838,3975,7860,79829,7,5,0,0,4,6,26,36,382,949,1914,1632,1939,1300,130,8343,3,10,6,0,27,58,149,168,449,219,127,83,70,53,16,1435,0,0,5,4,12,13,42,122
304,0,0,0,0,0,3,4,3,4,11,3,10,4,3,1439,1477,82,23,68,40,91,174,273,504,1873,2470,2695,3854,4610,2621,2856,22239,7,12,4,3,36,19,105,128,556,467,191,327,90,14,232,2180,0,10,21,47,150,46,191,161,241,99,64,48,23,5,116,1218,5,3,3,3,12,3,11,18,43,23,14,17,5,0,13,183,12,5,12,35,27,11,23,11,24,10,3,3,0,0,21,194,93,34,76,111,164,103,177,163,292,124,61,37,25,12,144,1625,0,0,0,0,0,0,0,3,0,0,0,0,0,0,46,58,112,65,122,203,391,175,504,483,1151,726,331,435,148,31,572,5455,366,118,348,343,640,1438,1767,2398,5208,4923,5029,5950,6896,3700,4665,43786,3,0,0,0,6,4,13,13,124,282,787,750,1019,768,58,3826,0,0,6,0,8,14,48,58,193,96,83,43,52,65,11,681,3,0,4,0,3,6,9,28
305,0,0,0,0,3,3,3,3,5,5,0,17,3,3,1318,1360,76,20,67,42,95,156,235,400,1364,1769,1751,3603,4371,3253,2417,19611,11,11,0,9,35,13,129,172,589,458,189,482,136,27,241,2509,7,18,24,51,175,41,203,146,246,112,41,74,42,6,119,1299,4,0,6,3,12,5,17,17,41,23,5,25,11,3,22,188,16,11,33,39,36,30,23,15,18,7,5,7,3,0,26,259,99,36,99,128,190,85,214,189,298,119,92,59,36,9,159,1811,0,0,0,0,0,3,3,0,6,0,0,0,0,0,62,82,132,81,168,228,456,171,590,538,1192,716,325,638,232,44,629,6142,464,134,422,395,708,1337,1736,2236,5190,5078,5411,6857,8502,5791,5139,49397,7,10,4,0,3,3,15,28,300,791,1810,1757,2363,2320,114,9511,3,4,10,3,29,35,157,192,434,178,109,76,80,138,11,1453,8,0,0,0,3,11,30,60
306,3,0,3,0,0,9,3,12,26,9,6,4,3,0,2281,2355,104,54,181,112,157,580,871,1439,4434,3772,2947,1995,1702,572,4128,23055,11,19,16,31,112,28,402,468,808,437,143,121,38,3,323,2963,6,30,59,160,488,110,479,293,330,100,34,25,3,0,224,2346,4,4,8,18,33,10,39,40,64,38,3,7,4,0,56,329,10,20,104,122,236,57,86,41,38,3,3,3,0,0,83,818,116,73,271,459,813,272,612,360,457,146,47,33,13,3,472,4155,0,0,8,3,6,4,12,0,7,0,0,0,0,0,235,278,157,142,465,793,1694,483,1634,1196,1708,732,237,190,56,12,1389,10883,584,242,1097,1142,2146,4103,4407,5044,9992,7616,5706,3340,2968,961,8359,57709,25,15,4,0,31,18,55,62,698,1008,1475,919,791,456,104,5657,3,5,4,0,30,32,116,131,417,162,120,48,45,32,30,1176,3,7,3,3,16,23,70,131
307,0,0,0,0,0,3,0,3,21,9,3,4,0,0,1050,1100,88,34,124,77,111,430,589,978,2810,2219,1498,934,748,247,2357,13239,3,9,10,20,74,21,164,136,266,138,59,29,12,5,124,1059,0,7,50,78,231,48,200,126,102,35,13,9,0,3,96,1005,0,3,3,9,16,11,20,5,20,9,4,0,0,0,34,125,3,12,31,32,73,8,31,13,6,3,0,0,0,0,14,220,32,30,106,198,377,122,297,191,211,61,25,10,4,4,199,1874,0,0,0,3,3,3,3,0,3,0,0,0,0,0,68,91,40,62,201,333,770,211,718,469,602,245,102,49,20,16,535,4374,421,130,695,573,1047,3269,2649,3082,5680,4020,2656,1476,1229,493,4395,31821,69,26,13,0,63,17,95,86,486,597,699,403,351,219,86,3215,11,7,9,3,25,25,72,72,198,76,57,23,18,27,14,626,13,13,6,3,34,17,65,94
308,0,0,0,3,3,0,4,9,14,11,5,6,3,3,2245,2301,106,25,80,61,94,325,484,880,3136,3768,3035,3768,3323,1279,4257,24633,16,19,16,31,66,15,270,294,598,421,168,195,78,24,261,2477,8,25,46,113,316,73,334,188,221,88,31,19,19,0,130,1616,3,0,6,10,32,7,40,28,48,31,13,16,7,0,50,302,15,13,59,78,137,35,55,31,27,15,0,0,0,0,39,499,62,57,184,370,538,173,435,244,330,99,44,39,10,3,308,2896,0,0,0,0,5,6,3,3,10,5,0,0,0,0,137,169,96,112,311,611,1090,308,1134,793,1233,660,254,273,120,30,921,7960,490,179,743,830,1355,3520,3048,3395,7064,6890,5571,5828,5396,1960,7797,54064,41,15,3,3,16,19,60,64,425,688,1080,830,1031,693,125,5096,7,3,4,0,30,25,64,79,223,101,63,46,31,40,21,749,11,3,3,3,15,16,58,89
309,3,3,0,0,3,4,12,8,35,21,6,14,8,6,3562,3684,343,132,338,258,401,1130,1890,3143,10288,9499,7494,5791,5341,2280,7484,55807,24,38,29,32,210,94,770,930,2019,1039,348,414,140,13,677,6785,17,73,145,320,1019,264,1184,798,919,339,105,75,22,5,466,5741,13,13,20,33,79,21,108,67,134,52,26,19,8,3,93,681,56,56,133,231,389,119,158,110,106,34,16,7,6,3,127,1543,273,164,427,673,1396,535,1121,803,1093,333,133,82,48,12,780,7857,0,4,7,9,14,16,14,13,13,3,0,3,3,0,215,309,387,336,753,1299,3093,1047,3358,2717,4274,1802,623,606,222,37,2353,22912,1561,604,2100,2062,4127,9276,9959,11769,23550,18080,14131,9413,8804,3546,14783,133772,12,7,5,3,17,18,69,80,1088,2065,3416,2300,2024,1188,207,12499,7,7,13,4,60,85,238,348,1055,480,309,162,102,135,62,3074,11,7,4,4,20,24,88,221
310,0,0,11,0,5,5,13,19,36,20,4,10,0,3,2085,2208,136,69,219,156,222,827,1244,1985,6655,6057,4843,3119,2693,884,4551,33655,11,26,15,26,114,39,490,570,1165,619,244,169,62,17,378,3935,6,23,69,151,482,123,556,363,438,146,59,28,21,6,200,2665,0,8,10,18,57,8,48,54,78,31,21,17,7,0,57,402,26,38,102,162,261,57,97,48,69,24,10,7,3,4,83,995,102,99,362,592,1250,343,970,573,752,271,98,38,19,5,578,6057,3,5,11,10,7,6,13,3,9,4,3,0,0,0,198,259,154,189,566,953,2171,574,2170,1611,2513,1093,434,259,112,31,1495,14314,565,321,1285,1360,2656,5287,5608,6123,13139,10609,8307,4740,4011,1197,8133,73330,12,10,3,0,16,13,31,45,530,1146,1924,1246,1086,381,125,6574,3,9,3,0,27,18,66,113,319,143,96,55,36,24,23,941,0,3,3,0,16,22,49,116
