SA4_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
399,41,48,50,37,58,78,53,15,0,380,0,0,0,4,3,6,0,0,0,15,299,412,586,480,689,1288,1144,222,21,5143,5,11,29,13,0,3,0,0,0,65,9,13,24,12,9,3,0,0,0,69,0,3,0,0,0,3,3,0,0,12,5,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,0,0,0,13,5,14,10,7,11,5,4,0,0,60,8,13,17,14,11,5,4,0,0,82,331,707,935,446,439,554,413,74,3,3905,156,359,632,501,489,497,331,78,10,3063,821,1539,2293,1485,1663,2373,1916,381,44,12510
401,1239,912,919,877,937,876,650,271,112,6782,122,85,90,69,87,56,86,41,8,644,20354,15911,11656,15160,21193,19835,17795,12076,6594,140559,1134,528,1461,1142,363,173,129,63,16,5009,861,662,868,698,274,146,62,25,13,3608,43,36,37,64,50,77,81,23,18,421,4,3,0,6,4,3,0,0,0,22,356,151,619,242,51,52,35,22,3,1534,166,176,207,211,229,207,110,42,30,1374,527,325,831,459,285,263,147,64,33,2929,19182,18200,17577,14690,13191,11630,7512,2604,1255,105847,3751,3480,3495,3193,3560,3285,2413,1338,783,25304,46547,40194,37009,36493,39720,36035,28522,16278,8740,289546
402,2993,1887,1915,1717,1671,1283,859,365,108,12793,298,185,199,185,162,122,103,59,15,1324,33164,21943,21543,23223,28328,27990,24315,14353,5751,200610,2543,905,2823,2174,654,324,144,67,18,9648,4344,2757,2804,2242,1083,515,205,57,19,14025,16,21,12,29,18,18,21,11,3,142,25,3,8,7,8,5,3,0,0,54,811,306,1205,559,111,86,52,3,0,3135,341,303,427,396,317,208,117,65,10,2185,1174,612,1636,967,438,297,174,68,9,5371,32718,23507,26219,20258,18598,13034,7196,3108,1177,145816,6840,4507,5571,4702,4702,4113,2982,1878,897,36194,82762,55759,62668,55594,55481,47656,35537,19694,7927,423086
403,2299,1450,1463,1640,1582,1439,957,339,154,11331,179,100,93,122,109,140,146,91,55,1038,23090,16996,14165,18165,23628,25893,23402,13440,7327,166102,771,353,912,737,273,148,67,33,3,3300,1185,559,917,653,324,152,77,39,4,3906,32,22,26,35,33,38,36,23,11,257,17,6,10,10,3,3,0,0,0,56,214,103,319,164,52,31,27,9,3,922,176,184,244,264,302,238,139,57,23,1641,403,293,574,439,359,276,168,69,24,2615,30738,21878,23617,21119,18288,15038,9095,3501,1525,144803,5039,3544,3867,3714,3915,4019,3127,1884,1211,30325,61707,44113,44796,45692,47463,46124,36251,19050,10136,355341
404,951,699,815,770,751,572,375,199,85,5218,35,28,33,27,31,22,32,22,7,228,15891,12319,11634,13181,17288,16378,13898,10481,5633,116706,950,431,1552,917,201,96,43,21,4,4215,1717,955,1196,892,454,203,108,46,8,5584,14,10,18,16,12,24,13,12,10,129,4,12,3,7,10,8,0,3,0,41,548,249,1055,382,77,48,24,7,0,2390,72,98,136,106,148,112,41,21,7,738,617,361,1196,496,234,159,67,31,6,3177,11919,11287,14186,10374,9348,7625,4147,1656,870,71415,2785,2347,2817,2406,2621,2316,1752,1029,741,18812,34934,28844,33822,29477,31408,27905,20509,13477,7369,227745
405,546,329,302,293,404,405,277,112,21,2683,24,28,14,18,32,13,16,11,0,146,9261,5189,4475,6022,8638,10869,10165,5767,2446,62833,30,9,44,35,10,8,7,0,0,134,47,6,28,27,15,5,3,0,0,136,3,7,4,3,3,6,6,0,0,26,11,0,0,0,3,3,0,0,0,15,10,4,24,0,0,3,0,0,0,37,39,40,45,60,70,53,31,4,3,342,60,45,66,63,68,59,31,4,3,400,8095,4806,4706,4479,5148,4672,3066,1062,338,36368,1652,936,921,989,1373,1707,1405,693,417,10089,19191,11064,10316,11700,15377,17408,14729,7528,3207,110515
406,522,319,288,319,324,252,169,66,26,2277,9,3,3,9,5,3,5,7,0,44,6758,3764,3951,4449,6341,6628,5415,2932,1138,41387,73,15,88,68,11,8,7,3,0,281,62,11,40,56,13,15,4,8,0,210,0,0,0,0,4,0,3,0,0,6,70,33,46,37,21,14,9,5,3,241,38,6,65,16,8,0,0,0,0,136,18,20,32,31,24,21,8,3,0,159,120,58,144,85,55,34,22,7,3,533,7170,4145,4850,3907,3895,3090,1741,694,246,29740,1819,1143,1552,1280,1378,1348,896,477,258,10147,16078,9204,10728,9941,11794,11181,8114,4128,1644,82820
407,1134,607,591,621,725,747,597,240,76,5342,90,73,48,59,66,46,53,28,10,471,12723,7786,6621,8733,13051,15939,16260,9296,3898,94295,67,26,84,59,36,19,10,0,0,314,208,145,203,234,146,69,26,7,3,1041,3,3,3,9,4,15,10,4,0,45,11,4,8,4,6,6,0,0,0,41,156,63,146,102,79,61,33,5,3,639,48,47,83,93,103,80,41,18,5,521,216,113,235,205,182,147,75,20,10,1206,15452,9030,8831,8556,8968,8119,5890,2302,731,67889,2734,1820,1963,2140,2545,2696,2539,1388,786,18614,31567,19054,18205,20150,25158,27200,24917,13044,5433,184742
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
499,15,12,22,16,15,11,3,0,0,101,0,0,0,0,3,3,0,0,0,5,52,107,135,117,151,171,133,49,19,927,4,3,11,6,0,0,0,0,0,27,12,4,10,4,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,12,0,0,7,0,3,3,0,0,0,19,3,9,4,3,3,0,0,0,0,31,108,194,257,155,143,132,87,7,3,1074,42,106,123,137,165,98,51,0,0,722,217,439,556,421,474,403,271,59,22,2863
501,1285,623,619,729,776,702,455,162,47,5400,43,29,22,33,34,39,24,11,3,234,14992,8050,7260,10581,13653,14231,12374,6387,2371,89888,127,21,155,118,49,19,17,0,0,524,211,75,195,140,76,25,17,3,0,754,21,10,7,11,17,16,19,0,3,99,5,4,6,0,0,0,0,0,0,24,46,15,85,26,3,12,0,0,0,190,91,68,100,123,127,75,54,19,3,645,136,87,182,155,136,86,53,19,3,854,16667,8642,9564,9313,7976,6524,3647,1243,420,64000,3351,1839,2209,2395,2560,2495,1972,1170,519,18520,35759,18883,19851,23043,24780,23633,18211,8844,3318,176330
502,690,423,370,417,434,361,290,127,22,3137,12,3,11,7,24,19,18,10,0,108,7776,4902,4034,5305,7172,7848,8756,5350,1763,52909,102,40,110,97,34,13,9,0,0,401,80,24,71,74,27,18,4,0,0,294,3,4,0,5,11,7,11,3,3,57,10,3,0,3,0,0,0,0,0,15,25,17,71,16,6,5,3,0,0,137,30,38,53,63,72,42,29,4,0,332,68,55,119,81,75,46,36,4,0,485,7886,4843,4823,4231,3883,3159,2184,1080,313,32400,1489,962,1036,1102,1194,1172,1123,736,325,9139,17559,10950,10359,11114,12586,12388,12177,7189,2416,96736
503,585,573,784,530,455,408,253,105,40,3734,10,7,11,19,21,10,16,16,3,119,11951,8632,9624,9319,11247,9809,8087,5228,2845,76740,594,432,1214,572,204,111,73,32,9,3230,493,328,675,390,178,99,49,20,3,2223,105,91,97,74,115,116,105,60,20,784,0,3,4,0,3,0,0,0,0,9,39,63,125,41,22,19,9,3,0,315,68,101,130,113,100,93,48,19,13,698,109,171,258,154,123,113,60,25,17,1027,9930,10119,14597,8944,7217,5872,3257,1130,489,61548,2400,2464,4533,2689,2318,2064,1478,857,543,19339,25990,22799,32158,23008,21877,18664,13383,7465,3961,169301
504,1960,1318,1369,1352,1269,954,540,208,54,9025,57,52,33,61,49,53,39,21,5,371,21728,13988,13944,16453,18632,16523,12762,6926,2577,123541,1176,435,1632,963,286,140,92,29,3,4756,1829,1012,1312,913,593,329,144,48,11,6195,118,61,69,89,111,128,109,42,7,729,9,10,9,9,7,0,0,0,0,44,413,237,773,218,55,58,29,8,3,1798,133,110,195,220,203,117,71,30,7,1086,565,350,977,443,268,175,104,30,8,2927,18019,12254,15774,11925,10320,7076,3575,1283,420,80655,4112,3075,4558,3970,3477,2662,1876,1064,681,25471,48458,31972,39378,36003,34778,27999,19081,9581,3769,251017
505,4005,2426,2721,2853,2444,1730,1068,454,100,17798,61,65,68,78,98,98,56,26,6,549,50007,32175,31858,37132,41740,35897,28463,16210,6280,279758,2015,1108,2773,1717,713,411,207,59,14,9017,3795,2187,2662,1875,1243,656,265,111,19,12806,502,346,228,318,418,455,339,202,167,2975,9,4,0,4,4,6,0,0,0,39,465,377,1047,270,111,90,40,20,3,2426,288,267,415,403,415,295,187,66,33,2367,761,650,1470,676,536,384,235,83,34,4829,38364,24902,33398,26160,20420,13610,6911,2678,991,167429,8340,5602,7772,6536,6077,4948,3377,2002,1249,45898,105559,68563,82322,76723,73099,57893,40522,21602,8828,535114
506,4440,2977,3296,2894,2380,1884,1085,397,156,19511,225,130,136,146,158,127,71,45,10,1057,38709,27035,27713,29487,32207,30646,24422,13575,5499,229295,3540,1797,4295,3030,1221,574,212,76,20,14762,6929,3715,4670,3650,1934,872,402,104,29,22299,35,25,35,45,42,47,49,9,13,295,26,16,9,9,6,4,0,0,0,68,1113,904,2312,625,210,172,87,29,5,5456,221,212,383,340,364,248,146,50,17,1983,1359,1136,2703,974,581,426,234,78,23,7514,32289,25452,31646,21836,17277,12667,6660,2490,976,151301,7859,5988,8648,6757,5765,4812,3407,2129,1455,46829,92954,67300,83212,68863,61189,51682,36331,18742,8082,488354
507,2977,1795,2044,1975,1687,1280,672,292,99,12821,102,66,72,78,68,69,34,26,13,527,36008,23116,21854,26866,30636,26554,20953,12750,5234,203960,1067,460,1273,869,434,245,116,43,15,4525,879,512,801,650,365,212,110,33,6,3576,50,29,60,49,47,44,41,20,4,337,5,9,4,5,9,3,3,0,0,38,286,197,546,145,56,72,35,16,0,1357,223,191,308,314,324,244,96,62,18,1784,519,396,862,466,384,324,135,76,21,3177,33824,21581,26546,21082,16961,11797,6025,2328,910,141066,6579,5060,6702,5525,5243,4187,2964,2042,1383,39686,79802,51975,59255,56905,55163,44330,30873,17425,7599,403334
509,967,470,443,531,612,623,456,199,52,4345,22,13,8,21,21,36,10,10,0,138,10712,5216,5618,7487,10476,12087,10518,5694,2047,69854,66,16,78,38,31,20,7,3,0,269,163,90,116,120,85,79,51,14,3,722,0,3,4,3,10,18,9,0,0,52,10,4,3,0,0,6,0,0,0,27,15,3,38,8,4,0,0,0,0,67,84,39,58,88,125,94,56,19,3,561,102,52,100,99,126,100,59,20,3,658,11302,6248,6054,5729,6184,5686,3369,1298,362,46237,2767,1525,2008,2040,2331,2469,1994,1029,422,16592,25247,13239,14107,15690,19431,20615,16103,8083,2844,135354
510,865,425,593,539,400,254,87,10,7,3180,20,24,25,23,23,20,3,3,0,133,9164,4348,7650,7419,6949,4854,1663,437,100,42584,114,30,239,173,78,25,5,0,0,661,209,83,224,146,115,65,36,10,0,896,0,3,15,5,5,9,4,0,0,41,157,113,122,87,75,48,26,10,3,635,13,7,32,13,4,0,0,0,0,62,22,10,51,52,43,32,5,0,0,212,194,128,197,153,123,78,29,9,3,909,7702,3721,7720,5429,3662,2217,550,110,34,31136,2899,1702,3986,3149,2528,1514,470,131,41,16421,20435,10105,20349,16763,13701,8915,2764,707,184,93920
511,1144,669,669,661,600,483,234,90,21,4564,18,24,22,20,34,21,13,4,0,162,10927,6215,6478,7601,9798,9084,6513,3216,1059,60887,144,33,188,140,36,22,11,4,0,567,257,80,153,151,79,60,26,14,4,823,0,3,11,3,0,9,3,0,0,33,61,41,56,25,23,5,7,3,0,217,26,5,36,21,3,3,0,0,0,95,50,33,54,61,56,40,14,12,0,312,135,69,138,110,80,50,24,13,3,624,9798,5503,6927,5305,4731,3506,1771,585,152,38285,3099,1845,2669,2337,2361,2026,1199,517,190,16240,24519,13861,16752,15898,17286,14886,9587,4364,1411,118563
597,0,0,8,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,49,46,48,24,4,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,45,24,13,0,0,0,146,0,3,30,27,23,6,0,0,0,92,0,20,127,127,105,43,8,3,3,434
599,6,14,37,15,20,24,20,3,0,144,0,0,0,0,0,3,0,0,0,4,129,166,304,245,306,453,357,51,11,2027,7,6,13,3,0,3,3,0,0,32,4,7,11,7,8,0,3,0,0,47,5,0,0,6,0,3,3,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,8,6,3,3,0,0,0,27,0,0,11,6,6,7,0,0,0,31,173,274,521,299,267,259,129,23,0,1949,73,188,412,328,368,243,136,16,8,1761,398,656,1306,910,957,977,633,98,23,5950
601,945,498,544,567,579,532,349,149,56,4226,31,29,17,30,47,73,55,33,12,322,14615,9957,8953,11653,15424,17153,14645,8874,3839,105116,312,295,443,272,150,90,43,21,4,1627,438,299,358,246,116,57,32,10,0,1549,16,7,18,19,23,25,25,7,3,133,10,0,5,3,3,0,0,0,0,27,71,53,176,48,18,13,3,0,0,382,36,112,145,141,137,100,48,13,9,747,115,169,324,191,152,115,54,19,8,1156,21145,14042,15191,12375,10703,8811,5120,1843,780,90005,3249,2534,2787,2470,2740,2910,2127,1293,633,20737,40091,27607,28485,27577,29598,29440,22183,12093,5275,222356
602,889,546,437,455,576,477,357,153,43,3929,29,32,23,22,35,42,40,31,9,256,9452,6989,5426,7356,10832,12400,11188,6320,2576,72542,142,94,186,115,77,41,22,7,3,690,271,154,138,110,55,19,10,0,0,758,12,3,7,5,15,14,6,4,0,68,4,0,3,4,0,4,3,0,0,20,15,7,39,6,6,0,0,3,0,84,82,73,92,97,100,54,44,16,5,570,99,81,135,108,109,62,47,20,5,672,12024,8161,7483,6467,6145,5265,3429,1125,326,50423,2313,1756,1488,1540,1938,2119,1750,856,451,14200,24462,17460,15036,15890,19336,20046,16533,8353,3369,140484
603,148,81,57,93,102,149,100,46,12,777,0,0,3,3,3,6,13,3,0,34,2265,1404,1215,1712,2730,3652,3298,1486,423,18182,3,9,13,6,9,5,8,0,0,44,4,6,11,10,10,4,4,0,0,53,0,0,0,0,3,4,3,3,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,11,10,19,26,36,29,18,5,0,151,11,10,20,26,41,32,18,5,0,161,3243,1557,1573,1854,2110,2116,1442,407,100,14397,666,335,316,457,603,718,633,249,67,4049,6224,3315,3163,4106,5540,6583,5437,2152,600,37119
604,914,486,457,466,528,452,330,152,46,3838,4,10,3,6,16,16,11,0,3,66,7591,4954,4226,5717,8718,9947,9031,5188,1955,57327,46,20,51,25,28,17,5,3,0,191,35,14,34,24,20,8,3,0,0,133,0,0,5,3,4,6,9,0,0,31,10,8,0,0,6,3,0,0,0,26,0,0,9,3,0,0,0,0,0,18,35,46,45,59,73,49,23,11,3,348,44,52,53,64,76,52,27,11,3,391,9751,6213,5683,5034,5013,4222,2627,1008,255,39805,1798,1069,989,1127,1430,1621,1371,776,305,10492,19347,12391,11138,12096,15425,15963,13134,6993,2522,109024
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,9,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,10,3,0,0,0,37,0,0,4,0,0,0,0,0,0,4,0,10,23,5,15,12,7,0,0,68
699,12,3,0,4,3,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,22,43,43,46,50,50,45,8,3,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,47,74,80,67,40,38,26,4,0,372,7,29,51,35,44,18,16,3,0,209,79,153,183,147,135,113,84,12,3,912
701,758,430,532,502,381,287,133,32,12,3069,3,11,13,13,13,8,7,3,0,70,11847,6995,9781,9760,9294,7367,4336,1566,402,61344,599,344,1151,570,171,112,34,12,7,3007,460,273,568,365,186,100,48,14,3,2024,10,6,17,4,15,18,5,3,0,79,25,18,9,14,11,10,3,0,0,91,103,45,211,53,11,10,10,3,0,440,38,52,91,80,91,67,26,22,7,468,160,114,307,150,117,88,39,22,7,1003,10387,6474,9903,6927,5670,3851,1722,429,98,45458,3457,2559,4393,3284,2873,2115,1039,341,104,20161,27526,17153,26858,21789,18951,14042,7413,2470,626,136828
702,574,299,352,319,249,190,72,27,4,2093,10,0,14,13,14,11,3,0,0,69,11620,6850,7259,6359,6391,4952,2357,806,182,46780,125,24,227,114,47,12,3,0,0,551,72,21,82,59,32,16,3,0,0,286,7,3,13,3,5,3,3,0,0,35,917,585,516,377,314,171,87,34,7,3013,50,3,90,38,5,3,0,0,0,188,32,24,38,49,35,32,13,0,4,230,998,614,646,466,353,210,103,34,11,3433,5457,3238,4290,3082,2802,1963,801,192,42,21864,3365,2525,3002,2193,2114,1560,668,223,68,15724,21739,13345,15691,12427,11887,8810,3969,1266,310,89443
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,10,3,5,30,19,9,3,0,3,0,70
799,3,3,4,3,9,8,4,0,0,34,0,0,0,0,5,0,0,0,0,5,56,54,110,146,203,222,151,15,0,968,0,0,4,3,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,13,0,0,3,0,3,4,0,0,0,13,88,82,161,112,101,115,70,6,0,724,62,77,177,129,149,93,55,9,0,749,201,218,457,396,461,438,278,38,0,2489
801,1895,1209,1370,1369,1154,1027,622,208,78,8932,53,35,42,44,58,84,62,29,16,419,32243,21120,22243,24719,25850,22149,17830,9822,4146,180124,2467,898,2669,2394,821,566,269,99,27,10208,2926,1273,2215,1836,857,437,235,66,17,9864,116,69,115,89,65,75,73,35,6,642,16,12,7,11,8,8,3,0,0,66,504,217,795,332,144,68,57,19,5,2142,126,181,295,301,257,180,100,35,11,1493,645,412,1094,646,411,252,160,53,17,3703,28971,25598,29215,21662,16811,12914,7541,2534,877,146124,5891,5097,6513,5150,4517,3847,2722,1554,1000,36293,74445,55821,66008,58298,50915,41426,29428,14352,6155,396857
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,3,0,6,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,29,30,31,25,27,17,4,3,177,0,4,0,3,0,0,0,0,0,5,3,7,3,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,10,6,50,56,38,19,19,6,0,0,194,8,22,19,32,19,18,3,0,0,126,32,114,108,107,68,78,24,8,3,538
901,22,9,9,19,12,14,0,3,0,85,0,0,0,0,0,0,0,0,0,0,277,95,117,233,270,266,197,97,39,1602,4,0,0,3,3,0,0,0,0,8,184,95,118,79,96,91,63,24,6,758,0,0,0,0,0,0,3,0,0,5,6,9,8,4,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,17,6,11,9,6,6,6,0,0,0,46,229,99,132,140,145,125,61,16,8,960,71,94,167,123,129,116,73,29,6,804,806,410,566,633,707,701,463,182,51,4523
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,4,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,3,0,0,21,0,3,0,0,0,0,0,0,0,7,8,11,0,5,9,11,13,0,0,55
