SA4_CODE_2016,C11_45_49_Mar_DFM_M,C11_45_49_Mar_DFM_F,C11_45_49_N_mar_M,C11_45_49_N_mar_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Mar_RegM_M,C11_50_54_Mar_RegM_F,C11_50_54_Mar_DFM_M,C11_50_54_Mar_DFM_F,C11_50_54_N_mar_M,C11_50_54_N_mar_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Mar_RegM_M,C11_55_59_Mar_RegM_F,C11_55_59_Mar_DFM_M,C11_55_59_Mar_DFM_F,C11_55_59_N_mar_M,C11_55_59_N_mar_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Mar_RegM_M,C11_60_64_Mar_RegM_F,C11_60_64_Mar_DFM_M,C11_60_64_Mar_DFM_F,C11_60_64_N_mar_M,C11_60_64_N_mar_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Mar_RegM_M,C11_65_69_Mar_RegM_F,C11_65_69_Mar_DFM_M,C11_65_69_Mar_DFM_F,C11_65_69_N_mar_M,C11_65_69_N_mar_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Mar_RegM_M,C11_70_74_Mar_RegM_F,C11_70_74_Mar_DFM_M,C11_70_74_Mar_DFM_F,C11_70_74_N_mar_M,C11_70_74_N_mar_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Mar_RegM_M,C11_75_79_Mar_RegM_F,C11_75_79_Mar_DFM_M,C11_75_79_Mar_DFM_F,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P,C16_15_19_Mar_RegM_M,C16_15_19_Mar_RegM_F,C16_15_19_Mar_DFM_M,C16_15_19_Mar_DFM_F,C16_15_19_N_mar_M,C16_15_19_N_mar_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Mar_RegM_M,C16_20_24_Mar_RegM_F,C16_20_24_Mar_DFM_M,C16_20_24_Mar_DFM_F,C16_20_24_N_mar_M,C16_20_24_N_mar_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_29_Mar_RegM_M,C16_25_29_Mar_RegM_F,C16_25_29_Mar_DFM_M,C16_25_29_Mar_DFM_F,C16_25_29_N_mar_M,C16_25_29_N_mar_F,C16_25_29_T_M,C16_25_29_T_F,C16_25_29_T_P,C16_30_34_Mar_RegM_M,C16_30_34_Mar_RegM_F,C16_30_34_Mar_DFM_M,C16_30_34_Mar_DFM_F,C16_30_34_N_mar_M,C16_30_34_N_mar_F,C16_30_34_T_M,C16_30_34_T_F,C16_30_34_T_P,C16_35_39_Mar_RegM_M,C16_35_39_Mar_RegM_F,C16_35_39_Mar_DFM_M,C16_35_39_Mar_DFM_F,C16_35_39_N_mar_M,C16_35_39_N_mar_F,C16_35_39_T_M,C16_35_39_T_F,C16_35_39_T_P,C16_40_44_Mar_RegM_M,C16_40_44_Mar_RegM_F,C16_40_44_Mar_DFM_M,C16_40_44_Mar_DFM_F,C16_40_44_N_mar_M,C16_40_44_N_mar_F,C16_40_44_T_M,C16_40_44_T_F,C16_40_44_T_P,C16_45_49_Mar_RegM_M,C16_45_49_Mar_RegM_F,C16_45_49_Mar_DFM_M,C16_45_49_Mar_DFM_F,C16_45_49_N_mar_M,C16_45_49_N_mar_F,C16_45_49_T_M,C16_45_49_T_F,C16_45_49_T_P,C16_50_54_Mar_RegM_M,C16_50_54_Mar_RegM_F,C16_50_54_Mar_DFM_M,C16_50_54_Mar_DFM_F,C16_50_54_N_mar_M,C16_50_54_N_mar_F,C16_50_54_T_M,C16_50_54_T_F,C16_50_54_T_P,C16_55_59_Mar_RegM_M,C16_55_59_Mar_RegM_F,C16_55_59_Mar_DFM_M,C16_55_59_Mar_DFM_F,C16_55_59_N_mar_M,C16_55_59_N_mar_F,C16_55_59_T_M,C16_55_59_T_F,C16_55_59_T_P,C16_60_64_Mar_RegM_M,C16_60_64_Mar_RegM_F,C16_60_64_Mar_DFM_M,C16_60_64_Mar_DFM_F,C16_60_64_N_mar_M,C16_60_64_N_mar_F,C16_60_64_T_M,C16_60_64_T_F,C16_60_64_T_P,C16_65_69_Mar_RegM_M,C16_65_69_Mar_RegM_F,C16_65_69_Mar_DFM_M,C16_65_69_Mar_DFM_F,C16_65_69_N_mar_M,C16_65_69_N_mar_F,C16_65_69_T_M,C16_65_69_T_F,C16_65_69_T_P,C16_70_74_Mar_RegM_M,C16_70_74_Mar_RegM_F,C16_70_74_Mar_DFM_M,C16_70_74_Mar_DFM_F,C16_70_74_N_mar_M,C16_70_74_N_mar_F,C16_70_74_T_M,C16_70_74_T_F,C16_70_74_T_P,C16_75_79_Mar_RegM_M,C16_75_79_Mar_RegM_F,C16_75_79_Mar_DFM_M,C16_75_79_Mar_DFM_F
302,586,567,1698,1971,5884,6206,12085,3443,3496,434,461,1538,2028,5417,5988,11404,3164,3041,339,289,1380,1889,4885,5218,10103,2931,2657,247,167,1189,1834,4364,4660,9028,2235,2138,107,76,819,1520,3166,3737,6906,1802,1645,69,44,606,1418,2480,3110,5587,1531,1212,31,14,500,1450,2055,2682,4729,1126,706,13,10,483,1620,1623,2337,3963,621,311,5,6,483,1716,1114,2033,3148,33131,33821,7435,7638,27997,33618,68562,75077,143641,0,6,47,116,5291,5134,5340,5257,10592,167,377,952,1316,5189,4708,6311,6399,12706,1455,2338,1807,1997,3656,3101,6922,7438,14362,3769,4472,1525,1374,2406,2125,7703,7973,15670,4173,4417,1044,1048,1699,1757,6921,7218,14144,4223,4379,880,887,1623,2049,6725,7316,14042,3901,4005,775,744,1680,2058,6355,6812,13164,3425,3443,592,579,1721,2168,5741,6189,11933,3197,3117,459,424,1509,2112,5164,5653,10819,2889,2666,329,256,1326,2043,4542,4966,9505,2544,2322,226,158,1151,1858,3915,4339,8256,2039,1822,112,90,773,1638,2920,3548,6470,1531,1300,61,33
303,808,739,2230,3003,9487,10103,19593,5822,5903,592,557,2008,2857,8424,9317,17744,5173,5014,416,381,1852,2689,7438,8088,15521,4837,4371,324,190,1492,2435,6651,6999,13644,3528,2985,132,105,1055,1955,4714,5049,9764,2655,2148,73,37,788,1743,3515,3926,7434,1909,1440,36,21,661,1830,2606,3292,5898,1377,885,17,9,543,1991,1937,2883,4817,785,382,7,5,573,2024,1375,2414,3787,55273,56136,10365,10634,49077,55186,114720,121960,236677,10,24,79,137,9746,9210,9839,9369,19205,286,721,1189,1741,12247,10837,13722,13300,27017,2774,4222,2665,2896,8512,6970,13954,14086,28042,6785,8019,2109,2020,4729,4035,13625,14066,27693,7451,7845,1418,1344,2860,2867,11732,12048,23783,7095,7236,1135,1098,2515,2914,10745,11249,21994,6494,6768,966,932,2342,3011,9804,10720,20516,5992,5770,776,696,2136,3136,8904,9602,18501,5326,5190,580,521,2006,3032,7913,8739,16651,4625,4362,397,330,1714,2737,6736,7428,14164,4086,3661,261,181,1336,2358,5687,6203,11885,2994,2452,131,111,949,2033,4078,4587,8667,2197,1643,74,39
304,421,379,855,1351,5168,5851,11022,3664,3861,320,300,831,1325,4819,5490,10310,3365,3338,247,216,728,1238,4339,4788,9131,3225,2987,197,128,638,1257,4055,4366,8424,2468,2008,95,57,415,1001,2976,3070,6042,1605,1281,36,28,308,861,1953,2167,4121,1088,802,12,6,247,837,1347,1653,3000,803,531,9,0,257,926,1071,1456,2525,443,238,4,0,264,1096,716,1339,2049,31896,32727,4864,4981,22944,27226,59706,64933,124631,4,4,38,52,5726,5574,5773,5634,11404,78,183,510,730,6296,6020,6887,6932,13818,819,1310,1024,1182,3062,2392,4906,4889,9787,2444,3115,847,814,1520,1292,4814,5227,10037,3466,4001,645,668,1019,1169,5133,5843,10967,4171,4597,619,628,963,1296,5754,6523,12281,4123,4307,564,537,885,1439,5575,6288,11861,3646,3687,396,368,829,1408,4871,5463,10337,3278,3316,311,272,766,1293,4359,4876,9234,2920,2872,241,201,702,1205,3861,4281,8142,2806,2609,170,124,574,1294,3552,4020,7574,2222,1742,83,54,424,1085,2730,2880,5613,1377,1024,44,27
305,760,639,1991,2099,6390,6466,12857,3236,3205,573,464,1877,2114,5685,5782,11468,2839,2679,442,339,1611,2011,4893,5033,9925,2442,2126,303,224,1424,1759,4161,4110,8275,1636,1393,139,64,920,1280,2704,2734,5438,1190,911,60,39,644,996,1894,1950,3842,792,590,20,14,451,980,1272,1584,2853,583,384,13,5,384,1033,981,1426,2411,348,152,11,5,363,1297,722,1458,2178,30236,30912,11433,11132,40118,43064,81785,85107,166898,3,6,107,166,5429,5670,5537,5849,11383,169,396,1468,2138,9405,9699,11044,12230,23272,1477,2394,3547,3849,8074,7013,13095,13255,26352,3894,4597,2880,2435,4860,4140,11627,11174,22800,4163,4437,1573,1306,2848,2732,8591,8475,17065,4317,4566,1154,1032,2293,2442,7766,8041,15805,4218,4299,939,817,2166,2329,7323,7451,14773,3669,3627,737,593,1964,2139,6375,6355,12729,3109,2966,498,432,1740,2025,5349,5420,10770,2602,2373,400,274,1340,1844,4342,4494,8837,2155,1837,251,186,1158,1597,3569,3624,7188,1394,1141,143,49,735,1284,2273,2478,4750,979,698,53,27
306,1038,1009,2173,2428,7177,7810,14985,3885,4131,866,798,2206,2356,6954,7285,14238,3741,3828,630,543,1979,2083,6357,6453,12808,3704,3361,455,301,1748,1787,5906,5453,11361,2888,2499,247,145,1346,1491,4481,4134,8616,2100,1563,121,69,938,1249,3164,2883,6050,1439,927,52,31,648,1072,2141,2026,4169,835,454,23,11,437,1045,1303,1509,2812,414,185,10,0,363,1005,791,1187,1980,33764,35323,10107,10552,30563,33279,74424,79155,153575,3,15,94,200,6325,5806,6422,6022,12445,153,322,985,1380,4135,3628,5270,5323,10590,1013,1727,1593,1946,2991,2746,5593,6420,12011,2402,3138,1505,1585,2113,2185,6014,6903,12918,2984,3669,1244,1356,1730,2128,5953,7154,13105,3524,4149,1228,1239,1997,2489,6752,7879,14631,3737,4116,1169,1134,2188,2655,7095,7903,15003,3814,4036,1013,983,2296,2577,7125,7596,14723,3805,3918,867,747,2353,2593,7021,7263,14291,3677,3558,654,524,2091,2264,6419,6345,12763,3548,2971,451,303,1819,2034,5818,5305,11122,2616,2125,224,145,1324,1631,4167,3903,8070,1755,1195,100,49
307,390,364,946,861,3634,3704,7331,2456,2649,319,341,969,823,3741,3806,7549,2430,2498,261,202,896,763,3585,3462,7047,2485,2346,187,151,853,865,3521,3356,6879,2067,1862,108,73,715,806,2892,2740,5627,1561,1278,64,42,562,840,2188,2156,4346,1118,711,31,14,444,753,1587,1480,3071,628,356,19,6,336,734,980,1100,2084,300,123,7,0,270,685,578,813,1392,22031,22573,4189,4390,14448,14732,40668,41691,82357,3,3,62,163,3301,2806,3362,2975,6338,137,253,607,840,2004,1594,2752,2687,5441,708,1066,779,802,1244,1039,2733,2899,5635,1463,1834,554,566,795,824,2812,3224,6042,1662,1952,414,441,695,770,2767,3160,5927,1953,2283,409,444,804,831,3170,3562,6726,2209,2362,419,415,936,901,3569,3681,7249,2240,2367,367,349,1084,956,3690,3664,7355,2312,2513,320,273,1065,989,3693,3768,7464,2376,2317,241,212,972,874,3584,3408,6998,2317,2047,194,168,917,947,3428,3155,6585,1808,1577,106,82,722,896,2636,2554,5185,1251,936,67,29
308,747,770,1682,1531,6471,6878,13344,4137,4325,617,610,1691,1504,6444,6443,12883,3887,3662,412,353,1475,1286,5775,5301,11072,3265,2977,280,244,1262,1176,4803,4397,9202,2447,2160,172,123,919,1102,3533,3387,6926,1828,1491,79,68,683,1079,2587,2634,5222,1228,892,49,17,559,1050,1829,1959,3787,776,456,14,3,398,925,1192,1384,2573,314,138,4,7,289,866,605,1004,1614,34587,36216,8560,9137,26528,25489,69676,70838,140520,3,14,135,304,6056,5418,6192,5734,11924,249,486,1329,1796,4042,3215,5609,5490,11106,1493,2396,1706,1865,2510,2133,5709,6403,12112,3116,3915,1264,1296,1811,1613,6195,6819,13013,3436,3891,925,950,1477,1432,5843,6277,12116,3713,4119,859,866,1489,1636,6064,6623,12684,3721,4067,796,860,1776,1774,6290,6699,12989,3816,4193,738,723,1934,1779,6487,6700,13182,3804,3900,581,554,1798,1617,6185,6071,12253,3439,3137,378,293,1485,1393,5299,4822,10115,2825,2508,226,202,1289,1340,4346,4043,8394,2073,1756,152,113,866,1170,3091,3043,6132,1450,1083,67,59
309,1806,1671,3928,5249,15198,17008,32209,9062,9414,1291,1427,3768,5308,14127,16151,30272,8429,8601,1086,950,3267,4805,12787,14347,27136,9029,8465,943,684,3047,4599,13026,13749,26774,7364,6473,550,372,2372,3973,10288,10822,21109,5596,4522,297,165,1704,3421,7598,8115,15715,3859,2722,146,82,1332,3075,5337,5878,11214,2592,1701,75,41,1103,3137,3767,4875,8646,1562,758,50,13,1123,3150,2740,3921,6662,85898,87857,20765,21272,69664,83114,176329,192239,368571,6,20,178,343,15697,15080,15877,15447,31323,375,799,2259,3498,13296,12187,15923,16480,32402,2831,4543,4317,4982,8803,7755,15952,17280,33232,6972,8843,4052,3888,5447,5210,16471,17947,34417,8861,10185,3002,2755,4258,4875,16118,17815,33931,10238,11250,2493,2396,4550,5542,17281,19191,36475,10174,10812,2343,2322,4428,5888,16953,19021,35980,9685,9846,1866,1775,4311,5802,15856,17417,33277,9044,9260,1435,1492,3950,5806,14434,16560,30989,8446,8234,1160,926,3341,5358,12943,14519,27455,8898,8090,949,656,3240,5362,13086,14114,27200,7031,5923,584,375,2469,4452,10084,10751,20834,4981,3542,292,163
310,909,938,2398,2722,8703,9148,17847,5193,5119,654,618,2133,2461,7979,8199,16176,4583,4374,464,394,1814,2186,6863,6951,13811,4323,3944,324,231,1504,2082,6156,6263,12415,3282,2853,173,118,1108,1706,4563,4678,9240,2428,1916,102,67,879,1583,3410,3560,6972,1552,1127,39,20,597,1405,2190,2558,4746,967,535,19,3,460,1290,1439,1830,3267,462,213,6,3,409,1257,875,1469,2349,45975,47000,10860,11288,37759,42292,94596,100578,195178,7,23,125,264,10090,9278,10228,9563,19791,384,826,1596,2304,7464,6510,9445,9636,19085,2422,3714,2489,2644,4346,4107,9261,10468,19727,4889,6089,1936,2012,3048,3159,9875,11266,21137,5316,5771,1496,1443,2432,2772,9244,9986,19234,5507,5753,1375,1411,2618,3102,9495,10264,19760,5550,5757,1221,1070,2631,3218,9403,10050,19458,5266,5327,951,963,2635,3128,8851,9420,18275,5146,4864,689,607,2285,2842,8125,8314,16443,4424,4071,455,380,1901,2476,6775,6925,13703,3941,3503,336,237,1509,2266,5793,6005,11792,2960,2445,187,118,1071,1875,4216,4439,8651,1998,1443,88,53
311,980,961,2246,2745,8755,9600,18359,5603,5717,752,700,2004,2565,8364,8980,17346,5222,5110,534,498,1657,2295,7411,7898,15315,5163,4696,375,296,1532,2272,7078,7268,14348,3681,2803,208,125,1165,1780,5057,4708,9768,2369,1753,91,52,772,1456,3237,3254,6489,1408,941,40,16,515,1239,1966,2198,4158,792,448,19,13,409,1001,1216,1465,2677,375,190,8,0,339,940,725,1129,1858,48475,49379,11525,11962,40054,43818,100054,105159,205215,0,32,147,278,10379,9530,10524,9835,20362,400,856,1447,2045,8068,6633,9913,9539,19451,2331,3427,2323,2547,4699,4073,9352,10045,19397,4596,5543,1898,1982,3315,3029,9806,10557,20363,5231,5737,1511,1526,2716,2837,9465,10097,19562,5459,5820,1434,1339,2653,3007,9544,10167,19712,5517,5682,1243,1214,2532,3111,9297,10008,19304,5266,5409,1003,978,2342,2954,8608,9347,17953,5263,5228,758,657,2075,2792,8097,8673,16770,4837,4572,530,442,1742,2481,7117,7499,14612,4552,4092,345,284,1579,2536,6479,6912,13395,3211,2379,233,134,1129,2035,4577,4543,9123,1936,1287,96,66
312,626,621,1352,1128,5260,5433,10687,3229,3460,531,507,1405,1071,5160,5039,10198,2883,2881,376,317,1109,893,4369,4086,8453,2568,2294,211,176,905,833,3687,3307,6991,1847,1584,137,99,677,732,2658,2418,5072,1306,986,60,35,502,735,1864,1757,3621,862,622,30,24,354,744,1242,1382,2629,529,312,14,8,277,669,817,982,1802,243,119,7,0,185,560,438,681,1115,26816,28692,7160,7787,20820,18409,54799,54888,109683,0,6,80,214,4373,3981,4455,4195,8649,131,363,879,1332,2818,2239,3829,3929,7758,1094,1719,1348,1532,1917,1608,4353,4854,9210,2239,3062,1101,1084,1375,1247,4715,5391,10106,2570,2976,749,739,1132,1103,4452,4824,9273,2668,3157,713,745,1263,1260,4649,5166,9813,2831,3109,649,734,1373,1246,4851,5088,9944,2903,3200,612,579,1392,1252,4903,5023,9927,2883,3038,457,429,1348,1167,4694,4627,9323,2629,2458,296,247,1138,1049,4068,3747,7811,2219,1928,179,142,930,963,3327,3034,6361,1546,1278,113,89,687,816,2342,2189,4527,1051,716,43,32
313,748,751,1754,2104,6435,7061,13502,3892,4051,545,544,1584,1971,6021,6568,12590,3918,4116,466,424,1369,1865,5757,6401,12157,4214,4170,378,316,1366,1937,5953,6420,12378,3558,3180,243,189,1127,1834,4933,5203,10135,2743,2224,137,89,857,1617,3731,3935,7664,1839,1381,65,40,698,1511,2603,2931,5536,1233,697,21,12,612,1483,1867,2194,4060,594,288,13,9,549,1369,1165,1663,2830,37182,38095,8169,8517,28150,33870,73497,80482,153980,4,13,118,200,6908,6479,7028,6689,13716,215,424,957,1396,4805,4153,5973,5972,11941,1221,1794,1392,1533,2838,2581,5451,5905,11355,2416,3028,1244,1279,1991,2013,5654,6319,11971,2952,3489,1033,1106,1632,1903,5620,6492,12115,3630,3948,1073,1058,1906,2352,6612,7363,13966,3852,4257,969,939,1991,2500,6812,7692,14504,3942,4151,832,838,2049,2448,6822,7433,14260,3985,4104,623,620,1795,2384,6407,7109,13509,4081,4218,498,463,1615,2240,6193,6920,13119,4299,4134,416,356,1591,2451,6309,6938,13243,3542,2927,284,193,1193,2205,5020,5327,10341,2399,1810,137,95
314,528,522,972,1353,5586,6132,11713,3647,3769,397,346,892,1172,4940,5287,10220,3300,3115,254,245,684,1095,4240,4448,8683,3142,2997,180,141,624,1098,3949,4238,8181,2312,1848,79,53,427,878,2815,2778,5594,1377,1008,44,12,292,686,1712,1705,3420,782,532,7,7,212,609,1007,1143,2152,450,300,11,3,178,573,645,878,1523,239,112,0,3,183,619,426,737,1159,32732,33598,6044,6294,19266,22174,58037,62063,120106,4,7,67,142,6202,5812,6270,5964,12231,211,435,914,1362,4474,3812,5597,5603,11205,1468,2153,1494,1632,2415,2072,5377,5860,11232,3181,4046,1251,1239,1501,1591,5933,6874,12810,4063,4529,942,934,1277,1472,6281,6939,13218,4582,4888,884,898,1264,1671,6732,7462,14197,4524,4567,761,743,1215,1660,6500,6972,13478,3901,3933,603,552,1069,1505,5565,5993,11558,3527,3554,401,357,913,1319,4840,5237,10079,3119,2869,264,216,740,1227,4122,4320,8440,2924,2666,182,145,603,1323,3715,4130,7847,2114,1671,100,59,447,1029,2656,2760,5418,1214,803,44,28
315,444,423,773,636,2426,2313,4732,1240,1257,327,299,763,609,2328,2160,4489,1074,1013,237,186,717,545,2028,1748,3773,901,825,154,101,684,473,1742,1401,3139,708,584,81,46,506,408,1293,1032,2328,496,344,31,17,342,308,870,665,1542,285,176,10,9,221,273,521,460,984,173,79,5,3,165,253,336,338,676,76,27,5,0,95,195,175,219,391,9752,9958,4715,4877,10977,9636,25443,24466,49912,5,0,55,117,1907,1669,1964,1787,3751,59,129,527,714,1498,1324,2081,2169,4248,394,575,850,937,1123,1054,2371,2568,4934,798,1004,644,691,747,784,2187,2485,4675,877,959,546,553,621,607,2046,2121,4167,908,1029,509,492,667,647,2080,2164,4241,996,1056,410,431,725,669,2131,2159,4284,1127,1186,405,359,768,666,2305,2208,4513,1095,1068,301,241,811,644,2202,1957,4165,914,826,194,140,666,542,1773,1507,3282,721,587,111,83,631,453,1455,1124,2585,540,437,64,28,428,404,1035,863,1896,359,206,17,16
316,1162,1257,2270,3294,9369,11405,20779,5937,6378,999,1021,2266,3209,9202,10610,19815,5797,6148,811,768,1980,2974,8582,9888,18472,6417,6309,696,547,1833,2819,8938,9680,18617,5657,5287,431,284,1434,2544,7520,8117,15640,4569,3823,224,148,1069,2319,5860,6291,12150,3396,2486,115,51,892,2089,4411,4620,9030,2198,1359,44,32,824,2236,3064,3627,6682,1281,605,17,5,792,2271,2100,2886,4980,56672,58714,11510,12128,36757,46954,104941,117795,222736,0,13,91,176,9398,8918,9496,9112,18605,226,434,997,1566,6142,5340,7365,7334,14697,1441,2253,1810,2107,3725,3180,6976,7540,14515,3434,4629,1684,1776,2461,2466,7589,8868,16457,4686,5572,1482,1483,2107,2403,8269,9464,17731,6014,6773,1495,1520,2359,3122,9870,11413,21286,6341,6914,1396,1507,2506,3586,10245,12006,22252,6132,6830,1279,1400,2557,3761,9963,11993,21960,6337,6685,1161,1103,2542,3675,10049,11456,21502,6389,6518,887,756,2183,3523,9462,10793,20257,6990,6605,703,552,2051,3322,9746,10488,20235,5637,4991,459,309,1582,3036,7685,8331,16017,4133,3112,220,119
317,320,369,973,1255,3896,4477,8371,2772,2890,270,259,914,1287,3949,4443,8397,2469,2454,177,162,751,1162,3389,3783,7173,2444,2357,155,103,703,1097,3300,3557,6863,1970,1827,72,51,520,1056,2554,2937,5489,1568,1277,48,23,449,964,2058,2267,4326,1119,863,23,15,365,1057,1502,1938,3442,736,468,12,8,297,1046,1047,1527,2573,438,198,7,3,283,1001,728,1203,1931,24637,25496,4189,4372,16801,21641,45633,51507,97139,6,13,72,152,4416,4003,4495,4172,8674,202,402,756,1053,3116,2784,4067,4239,8305,1168,1641,1037,1057,1976,1768,4178,4470,8646,2120,2569,700,622,1215,1223,4041,4416,8458,2312,2517,409,432,964,1164,3688,4118,7805,2534,2730,431,408,941,1294,3914,4427,8346,2621,2823,418,422,1004,1406,4048,4642,8687,2483,2657,359,345,1049,1366,3894,4375,8266,2668,2731,268,278,961,1335,3895,4342,8238,2387,2313,214,171,768,1261,3369,3744,7110,2292,2177,159,122,703,1239,3159,3542,6695,1855,1619,80,60,487,1220,2425,2898,5328,1340,1044,40,19
318,740,779,1761,1858,6315,6898,13210,3835,4084,634,648,1726,1821,6187,6549,12740,3580,3592,453,396,1428,1515,5465,5502,10961,3402,3144,336,241,1293,1482,5036,4874,9908,2628,2203,159,126,890,1231,3675,3559,7233,1866,1559,90,57,752,1145,2703,2759,5467,1249,900,37,18,522,1190,1802,2106,3908,801,477,7,7,431,1100,1241,1591,2828,397,165,3,0,300,1005,701,1173,1872,33592,35541,9286,10121,29252,31149,72121,76813,148935,3,10,112,288,6700,6094,6815,6396,13211,233,480,1490,2008,5274,4586,7002,7072,14069,1408,2150,1938,2143,3107,2690,6451,6991,13437,2777,3542,1434,1441,2024,2137,6239,7124,13362,3072,3650,1054,1131,1689,1863,5819,6643,12457,3561,4054,986,1000,1773,2023,6327,7083,13404,3721,4047,845,881,1796,2129,6364,7053,13421,3602,3861,679,753,1868,2065,6149,6676,12826,3634,3791,613,560,1811,1990,6056,6346,12401,3408,3247,428,366,1485,1720,5323,5335,10657,3182,2781,307,200,1376,1663,4870,4642,9512,2271,1914,144,115,953,1305,3370,3338,6708,1556,1199,81,54
319,872,959,2246,2640,7774,9020,16802,5025,5714,785,814,2288,2625,8096,9150,17250,5395,5938,672,610,2131,2415,8198,8963,17158,6404,6458,624,506,2126,2456,9154,9422,18576,5981,5244,441,325,1924,2328,8352,7895,16242,4672,3709,242,159,1512,2221,6419,6088,12512,3060,2192,95,56,1175,1989,4333,4239,8569,1893,1060,57,29,850,1903,2804,2996,5800,920,428,15,18,748,1726,1683,2164,3849,49925,51665,9396,10082,34290,39525,93616,101278,194888,6,14,130,308,7463,6818,7596,7144,14744,233,474,1099,1482,4200,3550,5529,5507,11036,1192,1838,1358,1501,2645,2556,5200,5894,11094,2386,3091,1114,1157,1951,2138,5455,6394,11845,2925,3616,941,1069,1727,2106,5593,6798,12389,3617,4258,987,1033,2118,2476,6720,7766,14486,4146,4811,995,1042,2317,2729,7459,8580,16040,4542,5210,995,989,2673,2950,8207,9161,17365,5169,5778,874,880,2682,3018,8722,9683,18403,5819,6173,721,712,2485,2825,9025,9708,18728,6719,6363,682,548,2562,3126,9961,10042,20002,5727,4698,440,314,2036,2799,8200,7809,16009,3913,2823,241,154
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
