SA4_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
206,32,32,130,123,35,99,35,26,34,11,0,9,0,0,63,618,203,237,800,776,490,1040,377,460,875,265,100,109,49,13,745,6532,9,5,7,17,14,21,7,11,6,9,0,0,0,0,235,334,270,331,1081,1302,584,2019,1041,1106,2414,923,326,549,168,28,1844,13982,1061,1236,1651,1905,5030,6030,3212,4241,15855,11540,9665,9942,9641,4542,11321,96864,47,0,19,4,8,22,52,206,1033,2217,4691,2805,5760,4234,178,21283,16,0,31,28,24,129,207,363,492,273,239,133,209,138,29,2321,12,0,11,13,6,52,126,361,1454,1436,1414,768,1442,505,70,7666,4,0,10,7,4,20,32,58,153,181,267,172,285,175,62,1425,36,7,14,22,115,67,405,482,1185,949,409,1196,490,286,120,5787,24,58,88,117,149,221,282,298,428,235,156,177,166,132,55,2582,5,5,6,9,7,23,29,38,67,60,42,71,32,18,30,448,7,0,0,0,0,6,8,15
207,25,27,51,77,16,64,16,24,32,10,9,3,0,0,43,398,210,128,265,374,194,665,269,359,778,286,127,87,39,11,486,4286,9,0,3,0,5,8,3,14,14,3,0,0,0,0,126,183,251,208,423,692,239,1414,899,1031,2319,980,365,498,181,37,1436,10978,875,912,833,1239,3587,5596,3062,4081,14490,10150,7607,9425,8445,3875,10915,85076,22,0,9,4,3,17,32,103,431,816,1460,905,1755,1142,81,6778,12,0,25,19,22,105,117,227,295,201,139,69,157,76,30,1485,3,0,3,10,12,34,86,197,599,668,621,344,698,230,58,3556,4,0,5,3,0,10,17,36,83,97,89,60,112,66,27,604,14,5,8,20,62,37,223,256,646,476,201,606,265,113,92,3036,12,27,74,94,128,190,228,283,485,224,162,149,127,72,52,2313,6,0,11,8,8,14,23,24,69,56,23,37,19,14,29,351,3,0,3,0,0,3,11,20
208,14,11,51,103,22,108,29,20,33,14,3,6,0,0,61,469,133,91,310,476,236,836,276,405,756,239,89,61,35,12,525,4483,3,0,3,3,9,16,3,10,19,4,3,0,0,0,143,214,182,158,485,940,296,1873,1109,1167,2543,961,337,444,143,34,1701,12387,721,825,866,1417,3921,6115,3381,4517,16740,11582,8378,9444,8193,3422,11460,91000,32,3,11,6,6,21,41,135,618,1139,2311,1280,2131,1366,134,9226,13,0,27,14,13,110,131,270,325,210,156,82,143,87,36,1612,12,0,8,10,6,38,82,251,887,853,800,468,777,234,66,4483,3,0,3,4,3,15,17,25,112,132,145,83,140,73,38,797,21,0,14,15,60,41,285,344,849,517,229,658,264,109,111,3533,9,31,60,89,136,256,256,301,424,227,154,140,133,72,85,2391,3,5,3,9,13,17,29,40,70,45,26,37,22,9,42,371,0,0,3,0,0,10,11,15
209,23,26,114,180,28,141,45,45,51,10,3,0,4,0,97,771,125,148,692,1075,411,1312,444,574,1064,267,113,54,27,11,838,7148,8,0,12,6,5,26,7,21,25,4,3,0,0,0,259,376,175,234,979,1715,495,2792,1593,1483,3016,1037,420,257,98,18,2288,16605,788,1241,1582,2435,6892,8700,5255,6874,22825,14133,8803,6357,4348,1303,13415,104952,30,3,15,0,3,24,53,165,923,1725,2756,1230,1581,600,155,9248,7,0,21,23,21,102,141,246,338,196,131,52,59,23,25,1387,11,0,12,3,9,47,118,314,1141,1094,822,344,510,105,87,4627,4,0,3,3,0,16,32,48,182,170,195,73,100,43,54,928,22,12,11,33,121,62,488,542,1124,598,210,403,139,36,164,3951,13,22,90,125,132,296,342,351,436,179,83,56,39,6,61,2245,10,3,8,16,21,27,40,49,95,42,16,28,10,3,36,416,3,0,8,0,0,0,13,27
210,10,20,116,156,17,123,40,37,35,10,9,0,0,0,64,653,87,142,550,860,310,1340,406,463,802,211,63,39,17,5,706,6007,4,3,9,10,12,22,11,7,16,0,0,0,0,0,236,331,121,204,815,1381,373,2385,1246,1156,2207,735,271,153,55,18,1717,12835,624,1129,1418,2010,5811,7433,4325,5363,16687,9682,5699,3574,2146,625,10086,76619,38,4,12,6,3,24,27,143,640,1167,1765,798,892,297,120,5932,6,0,10,7,8,74,109,121,183,104,70,28,31,16,15,785,18,0,4,6,3,39,77,208,811,692,493,194,257,43,65,2897,3,0,0,7,0,9,8,43,113,130,132,52,69,16,35,626,24,6,11,16,88,58,345,351,838,392,126,237,73,16,108,2694,7,10,62,68,108,206,219,234,246,103,30,34,16,7,47,1404,8,5,13,9,15,39,45,38,63,29,13,21,4,0,30,322,8,0,3,0,0,10,13,18
211,24,22,94,244,30,179,57,45,59,12,0,0,3,0,98,860,114,134,525,969,277,1406,445,528,819,229,60,40,14,5,676,6250,9,9,3,7,7,19,13,10,17,5,0,0,0,0,191,283,181,233,798,1801,374,3464,1972,1814,3491,1217,439,274,127,19,2439,18645,715,963,1321,2495,5365,10243,6295,8308,29317,18415,11246,8227,5440,1581,15363,125289,41,3,12,4,3,32,61,254,1090,1970,3252,1485,1784,579,195,10766,12,5,25,18,20,144,163,356,492,277,142,53,79,26,26,1844,20,3,14,15,22,80,157,397,1579,1487,1152,504,629,115,140,6307,8,0,0,11,3,19,25,72,197,192,249,80,99,43,57,1046,23,3,23,31,77,78,450,586,1350,818,250,628,146,53,177,4684,12,28,62,111,158,451,506,503,611,237,116,94,48,26,93,3057,7,4,14,18,21,43,62,65,132,58,34,40,4,6,44,544,7,0,4,0,0,5,9,19
212,50,62,218,310,67,322,77,56,83,27,6,6,4,0,136,1426,262,240,1054,1506,548,2009,727,848,1394,391,115,78,23,13,1194,10409,7,11,18,13,5,33,9,22,32,10,3,0,0,0,393,561,364,407,1529,2604,694,4489,2496,2236,4284,1467,507,338,123,37,3129,24703,1617,1942,2571,3806,9710,14076,9061,11242,35865,20195,11350,7309,4973,1556,18845,154119,50,0,22,10,10,37,81,324,1688,2820,3658,1411,1645,578,267,12595,21,0,36,35,30,261,229,389,505,225,163,53,53,30,45,2071,28,0,22,11,16,82,206,502,1953,1610,1052,417,446,94,169,6612,5,0,4,3,3,38,42,79,253,229,237,105,98,37,65,1209,50,14,29,51,217,163,999,993,1902,871,275,577,141,32,236,6548,35,52,140,201,282,524,539,518,555,211,91,80,40,23,106,3385,14,5,17,11,34,68,116,94,143,58,31,46,12,3,76,719,3,0,5,4,3,19,11,51
213,44,71,270,374,65,344,86,62,113,25,6,5,0,0,193,1673,239,288,1327,1940,639,2303,724,831,1286,358,112,63,30,10,1245,11380,4,8,22,23,14,25,13,17,28,3,3,0,0,0,466,635,316,457,1849,3067,803,4491,2249,2137,3813,1188,477,282,114,19,3088,24334,1300,1774,2741,4032,8938,11861,7400,9264,29389,17501,10630,6486,4024,1107,16418,132857,62,0,11,5,0,21,62,255,1479,2695,4119,1902,2412,987,225,14234,23,0,13,19,21,143,176,305,347,184,124,52,43,22,35,1512,39,3,12,7,16,51,153,432,1641,1507,1136,386,527,80,84,6059,10,3,5,0,9,22,29,69,266,243,272,128,136,44,53,1289,61,13,18,43,173,116,816,935,1865,958,244,565,142,48,279,6283,27,53,106,160,214,406,440,383,379,124,66,41,21,7,105,2541,7,3,13,10,45,46,91,103,147,74,28,45,8,0,74,701,5,0,9,0,0,10,17,23
214,15,22,78,199,17,212,40,38,31,10,0,0,0,0,55,715,65,69,383,841,207,1169,271,305,415,98,40,32,7,3,466,4362,0,0,6,4,6,12,5,9,19,0,0,0,0,0,155,217,97,138,602,1496,270,2680,1234,1061,1776,519,168,125,46,8,1560,11774,418,624,900,1885,4333,7411,3705,4820,15711,8400,4769,2945,1909,598,8397,66827,25,0,4,0,9,24,35,133,630,1189,1655,594,754,222,120,5391,7,0,13,13,12,71,130,226,308,166,96,47,56,41,28,1213,16,0,3,7,6,26,104,247,982,846,636,251,312,79,91,3614,0,0,3,3,3,13,20,39,141,140,128,57,72,23,27,671,18,4,13,24,40,53,244,402,776,443,127,292,69,24,110,2631,11,19,35,48,92,317,323,334,403,136,77,67,30,24,52,1964,3,6,3,4,12,31,35,49,80,37,9,29,7,8,33,331,0,0,0,0,0,8,10,25
215,3,7,51,120,10,96,14,11,10,3,3,0,0,0,24,353,19,45,247,511,134,665,135,159,184,33,9,10,3,0,264,2427,0,3,8,10,7,7,6,3,3,3,0,0,0,0,120,166,36,73,399,882,167,1406,550,451,614,122,25,29,3,4,733,5510,385,524,685,1219,3478,5129,2456,2989,9791,4043,1718,863,562,254,4838,38935,43,0,46,11,13,82,133,302,712,759,747,214,263,88,65,3472,4,0,21,9,10,69,81,148,176,63,55,13,18,3,17,704,27,0,13,12,8,82,133,310,796,500,292,109,99,38,50,2475,4,0,6,0,5,14,30,49,123,79,52,24,20,8,20,435,10,4,16,22,46,70,239,242,377,166,58,69,8,8,68,1401,3,3,39,50,42,241,217,206,156,48,17,9,10,3,34,1076,4,3,6,7,9,34,39,28,47,14,3,10,4,0,16,231,3,0,8,3,0,13,12,23
216,3,3,45,111,14,93,19,9,6,0,0,0,0,0,33,336,17,35,191,411,131,559,115,125,152,32,5,3,4,0,251,2021,0,0,3,6,3,13,6,3,3,0,0,0,0,0,89,130,30,57,299,754,164,1177,513,386,560,127,25,19,5,3,657,4771,257,386,521,994,2700,3902,1938,2336,7884,3505,1760,835,512,230,3991,31751,31,0,29,8,10,55,62,192,474,671,623,202,202,85,69,2707,10,0,12,3,10,70,76,133,130,69,32,4,7,10,14,583,21,0,14,8,10,38,100,222,636,434,277,91,119,31,49,2057,0,0,6,0,4,16,23,31,76,76,66,16,36,5,20,374,6,7,11,9,31,48,171,207,299,118,31,64,18,4,60,1083,8,8,20,35,48,181,158,140,131,44,19,12,12,5,25,841,7,0,9,9,6,26,27,37,39,21,5,5,3,0,16,187,3,0,4,0,5,13,9,16
217,3,5,46,115,4,75,11,0,3,4,0,0,0,0,32,297,18,33,167,337,104,435,106,137,139,30,0,7,3,0,191,1708,0,0,0,0,0,22,5,8,0,0,0,0,0,0,61,99,22,49,267,697,122,1063,488,424,554,139,23,29,17,3,585,4481,213,328,414,908,2259,3694,1932,2362,7857,3494,1688,984,657,312,3859,30972,28,0,23,10,5,52,79,173,506,630,603,219,239,104,79,2755,3,0,12,3,10,83,77,163,164,73,48,6,23,10,16,695,18,0,14,6,21,55,90,227,656,452,277,99,120,41,54,2133,0,0,4,0,0,16,22,36,101,79,61,25,20,4,20,384,5,3,13,15,22,42,168,160,317,151,49,68,21,7,44,1088,3,3,24,31,51,194,177,154,142,53,23,14,16,8,27,916,4,0,5,4,7,13,24,20,34,21,7,13,9,0,12,170,3,0,10,0,0,9,11,12
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,5,6,33,115,9,118,34,16,17,7,4,3,0,0,37,414,47,52,195,422,110,718,191,215,362,78,25,18,3,3,293,2743,0,0,0,3,0,6,0,3,8,0,0,0,0,0,90,122,58,91,312,806,138,1742,961,829,1524,502,175,112,31,8,911,8194,267,348,504,1052,2809,4686,2690,3346,12417,7859,4862,3203,2083,664,6032,52827,16,0,7,3,0,11,29,79,534,1045,1581,706,1012,376,87,5488,3,0,13,6,9,36,70,123,205,104,74,25,48,16,4,745,4,0,3,9,10,27,47,144,694,677,568,256,300,76,45,2851,4,0,0,0,0,13,10,23,97,107,116,65,62,23,28,551,10,0,3,8,32,40,163,269,595,421,141,324,97,31,83,2217,11,6,29,52,47,206,205,191,234,92,36,45,19,6,31,1214,5,3,3,6,3,12,32,25,55,32,19,24,7,3,20,248,7,0,0,0,0,8,3,7
302,7,14,39,83,5,102,11,24,23,8,0,3,0,0,24,335,46,48,169,406,141,718,203,245,481,116,37,27,14,0,316,2966,0,0,0,3,3,15,7,8,14,3,3,0,0,0,99,153,60,77,264,728,163,1573,905,846,1668,518,177,136,30,9,909,8067,232,325,406,899,2281,4084,2297,3160,10605,6859,4388,2872,1881,625,5155,46061,16,0,3,0,0,13,21,65,495,1031,1627,863,1240,441,56,5873,3,0,8,5,8,46,69,130,180,86,82,37,32,14,12,709,5,0,7,0,5,17,54,130,609,576,552,229,281,57,42,2553,5,0,0,0,4,14,14,29,85,106,144,65,89,29,18,603,4,0,3,16,29,39,180,227,536,381,141,269,80,20,58,1971,0,8,30,41,67,127,160,166,197,74,30,33,18,10,26,977,4,4,0,7,3,11,24,28,57,29,19,21,6,0,14,218,0,0,4,0,0,0,10,9
303,14,17,56,109,9,121,33,19,30,5,3,0,0,0,36,456,185,102,339,597,202,949,284,405,664,198,73,42,23,11,420,4495,3,0,3,6,3,14,8,11,7,0,0,0,0,0,164,230,220,170,511,1013,252,2059,1210,1190,2331,820,316,206,80,19,1189,11594,683,684,875,1485,3326,5849,3510,4459,15972,10645,7391,5480,3910,1269,8128,73688,25,0,7,3,3,17,43,113,755,1377,2446,1217,1942,836,89,8867,12,0,30,20,14,106,143,266,298,134,138,55,44,30,19,1315,8,5,3,3,7,34,81,218,920,902,783,385,512,136,64,4065,4,0,4,3,3,21,26,42,115,130,146,92,123,53,31,796,7,5,9,23,67,53,317,359,862,568,163,401,127,46,97,3099,13,33,62,101,141,229,233,229,340,147,72,50,33,12,43,1726,4,0,10,8,16,22,35,29,66,40,21,27,4,3,21,301,3,0,0,3,0,3,10,19
304,9,9,19,29,7,46,12,13,9,0,0,0,0,0,22,176,72,28,95,181,72,348,107,144,312,87,32,41,19,4,164,1695,0,0,5,0,0,3,3,3,10,0,0,0,0,0,40,67,90,58,160,367,93,808,532,533,1264,471,167,215,64,9,611,5438,288,229,285,549,1037,2319,1470,1944,7895,5772,4494,4637,3842,1540,5045,41343,11,0,4,0,3,3,9,39,212,444,1042,606,1213,661,55,4310,5,0,7,4,9,45,55,92,131,89,79,39,50,32,6,646,3,0,0,0,3,11,35,80,371,401,411,284,444,134,20,2187,4,0,0,3,0,3,11,15,61,41,84,67,95,36,11,426,11,0,0,9,13,20,77,141,388,317,115,457,133,55,42,1784,3,15,20,27,46,66,109,144,221,93,71,58,63,33,20,994,3,0,0,0,3,10,16,19,37,28,6,24,15,8,8,168,0,0,0,0,0,8,0,7
305,7,11,16,48,7,36,20,17,18,3,0,3,0,0,20,204,63,47,138,280,82,373,130,189,334,99,36,46,19,4,213,2056,0,0,0,3,0,4,0,3,4,3,0,0,0,0,62,83,85,70,197,473,101,828,539,603,1265,523,185,279,85,9,698,5946,309,261,338,636,1099,2333,1317,1895,7531,5762,4752,5244,4895,2125,4864,43374,22,0,0,0,0,7,17,77,452,984,2032,1210,2545,1802,71,9229,6,3,8,14,11,94,113,206,237,97,106,51,86,51,8,1105,12,0,3,6,3,13,45,149,682,632,614,376,692,245,38,3509,7,0,0,3,0,9,10,26,85,79,124,69,131,88,25,654,11,0,12,7,28,9,140,191,526,433,187,655,206,111,40,2565,3,13,27,44,64,114,143,125,194,102,60,73,67,46,24,1096,3,0,7,3,3,4,20,23,35,29,23,34,21,7,23,223,3,0,0,0,0,7,3,10
306,11,17,70,146,19,166,28,12,21,0,0,0,0,0,53,549,65,69,306,643,131,847,231,236,291,68,17,21,3,3,443,3388,3,4,3,8,3,11,6,9,7,6,0,0,0,0,221,276,95,124,502,1224,186,2128,1061,807,1306,294,107,71,18,10,1242,9180,430,468,736,1551,2914,5437,2915,3615,12932,6290,3417,1825,1144,454,7439,51576,55,3,25,11,8,64,76,252,954,1379,1456,562,707,223,112,5884,13,0,22,11,12,82,101,207,265,108,98,29,44,13,22,1017,14,0,11,7,16,53,109,310,976,762,524,209,251,58,70,3371,3,0,4,0,9,12,19,56,127,161,122,42,74,21,31,696,22,3,12,24,47,78,307,341,597,348,97,177,43,26,98,2226,9,7,38,52,95,270,249,242,204,95,40,26,17,4,49,1404,8,0,3,8,12,38,31,38,68,46,16,29,5,4,33,328,5,0,0,0,0,3,12,26
307,3,5,25,94,15,83,12,7,9,4,0,0,0,0,16,270,16,34,133,326,121,495,105,101,128,24,0,3,0,3,204,1698,0,3,3,3,3,11,6,6,0,3,0,0,0,0,82,118,36,74,229,622,148,1088,394,330,449,98,29,20,4,5,507,4026,379,482,471,914,2585,3825,1924,2286,7543,3062,1474,731,421,255,4227,30572,110,6,60,22,14,107,134,281,596,707,588,240,296,146,118,3437,8,0,25,7,13,62,66,142,123,54,31,7,17,13,17,586,20,4,29,22,12,61,94,228,638,414,258,99,76,34,54,2034,3,0,4,3,7,24,15,37,92,72,60,24,28,10,25,390,24,4,21,12,36,84,227,207,354,163,36,74,10,4,85,1352,16,10,28,23,41,182,161,125,105,33,20,6,7,4,30,793,7,0,7,0,8,27,30,27,42,23,5,8,0,0,14,201,8,0,4,0,0,13,9,22
308,10,10,68,140,22,160,21,18,15,3,0,0,0,0,50,519,34,57,280,551,123,767,177,168,218,56,20,15,3,0,322,2794,3,3,3,6,7,12,5,7,6,0,0,0,0,0,123,172,64,109,461,997,159,1755,794,633,967,289,107,76,31,11,913,7370,368,454,662,1240,3122,4521,2373,2952,10814,6620,3816,2982,1853,559,7427,49755,73,3,32,5,4,46,69,183,547,937,1322,667,1262,447,134,5731,12,0,4,3,3,29,57,110,129,78,51,21,28,19,30,581,13,0,9,11,3,33,61,163,673,660,545,312,398,70,70,3020,3,0,4,0,3,13,15,24,87,98,112,76,103,24,29,591,9,3,19,14,36,48,180,231,579,445,104,551,79,31,145,2472,4,16,14,30,54,193,166,121,165,51,28,32,13,11,38,931,5,0,3,4,9,28,33,20,48,39,8,60,8,3,23,288,4,0,4,0,0,7,4,13
309,24,31,125,348,18,333,81,50,60,19,0,0,0,0,119,1225,219,155,471,1074,303,1781,466,539,736,183,55,58,14,6,725,6785,6,3,10,7,8,22,8,16,10,4,0,3,0,0,252,347,292,254,792,2181,380,4562,2338,1844,3136,902,252,276,91,19,2290,19607,1191,1134,1396,2949,6912,12347,6578,8172,29024,15109,8333,5430,3796,1546,13342,117264,57,0,24,16,16,52,102,356,1655,2624,3357,1259,1760,575,207,12059,24,0,36,33,27,191,272,566,666,290,215,96,120,71,59,2658,30,0,18,8,19,84,183,553,2231,1781,1321,487,641,170,150,7684,9,0,8,10,10,36,57,105,268,279,224,84,137,45,75,1324,44,13,26,30,102,112,587,717,1501,778,301,660,205,63,192,5335,29,35,101,134,229,545,627,539,590,258,114,100,77,47,89,3506,6,3,12,27,11,47,80,59,120,60,26,52,17,6,50,569,5,0,4,3,0,9,17,37
310,9,17,94,226,17,223,51,36,40,9,0,3,0,0,63,788,76,106,480,991,240,1504,366,378,533,101,29,20,8,5,527,5377,4,0,14,10,8,16,5,7,15,0,3,0,0,0,210,299,112,158,691,1616,290,2874,1312,1115,1836,478,143,79,24,11,1364,12101,387,614,991,1984,4091,6765,3902,4893,15875,8325,4337,2212,1207,349,7373,63308,31,0,19,8,5,41,65,174,837,1542,1992,760,797,216,75,6573,3,0,16,12,4,59,81,150,191,86,59,29,29,6,14,733,19,3,11,3,15,29,103,223,993,868,575,202,219,17,58,3332,4,0,3,3,3,13,21,45,144,152,130,53,64,8,31,686,14,4,11,14,55,63,411,457,911,488,134,218,39,4,112,2945,4,17,41,47,89,256,250,202,233,95,25,29,3,3,43,1331,3,3,7,9,6,31,49,53,99,32,7,22,3,0,33,363,4,0,3,0,0,8,3,8
311,14,30,103,258,28,264,61,44,50,18,0,0,0,0,93,973,94,99,506,1111,251,1442,333,396,508,101,27,18,9,3,581,5482,0,7,11,11,4,20,11,3,7,4,0,0,0,0,237,318,129,183,708,1804,309,3058,1479,1274,2028,617,183,93,37,8,1659,13576,429,624,1031,2162,3749,6782,4241,5319,17960,9610,4925,2456,1450,440,8496,69679,38,4,14,7,0,28,40,187,958,1581,2035,707,684,177,137,6602,6,3,9,9,11,61,94,176,261,110,64,26,25,5,22,883,13,0,6,8,9,46,95,254,1215,911,631,208,232,44,83,3756,3,0,0,3,0,13,14,40,160,156,166,60,65,14,46,735,30,3,11,15,76,67,394,487,1042,487,102,254,55,18,146,3187,13,9,41,58,85,252,265,244,212,84,21,21,11,0,33,1342,4,0,7,7,9,34,41,50,87,36,10,19,3,3,28,333,0,0,3,0,0,8,9,22
