SA4_CODE_2016,Pakistan_C06_P,Pakistan_C11_M,Pakistan_C11_F,Pakistan_C11_P,Pakistan_C16_M,Pakistan_C16_F,Pakistan_C16_P,Philippines_C06_M,Philippines_C06_F,Philippines_C06_P,Philippines_C11_M,Philippines_C11_F,Philippines_C11_P,Philippines_C16_M,Philippines_C16_F,Philippines_C16_P,Poland_C06_M,Poland_C06_F,Poland_C06_P,Poland_C11_M,Poland_C11_F,Poland_C11_P,Poland_C16_M,Poland_C16_F,Poland_C16_P,Singapore_C06_M,Singapore_C06_F,Singapore_C06_P,Singapore_C11_M,Singapore_C11_F,Singapore_C11_P,Singapore_C16_M,Singapore_C16_F,Singapore_C16_P,South_Africa_C06_M,South_Africa_C06_F,South_Africa_C06_P,South_Africa_C11_M,South_Africa_C11_F,South_Africa_C11_P,South_Africa_C16_M,South_Africa_C16_F,South_Africa_C16_P,Sri_Lanka_C06_M,Sri_Lanka_C06_F,Sri_Lanka_C06_P,Sri_Lanka_C11_M,Sri_Lanka_C11_F,Sri_Lanka_C11_P,Sri_Lanka_C16_M,Sri_Lanka_C16_F,Sri_Lanka_C16_P,Thailand_C06_M,Thailand_C06_F,Thailand_C06_P,Thailand_C11_M,Thailand_C11_F,Thailand_C11_P,Thailand_C16_M,Thailand_C16_F,Thailand_C16_P,F_Y_R_o_Macedonia_C06_M,F_Y_R_o_Macedonia_C06_F,F_Y_R_o_Macedonia_C06_P,F_Y_R_o_Macedonia_C11_M,F_Y_R_o_Macedonia_C11_F,F_Y_R_o_Macedonia_C11_P,F_Y_R_o_Macedonia_C16_M,F_Y_R_o_Macedonia_C16_F,F_Y_R_o_Macedonia_C16_P,Turkey_C06_M,Turkey_C06_F,Turkey_C06_P,Turkey_C11_M,Turkey_C11_F,Turkey_C11_P,Turkey_C16_M,Turkey_C16_F,Turkey_C16_P,Unitd_Kingdom_C06_M,Unitd_Kingdom_C06_F,Unitd_Kingdom_C06_P,Unitd_Kingdom_C11_M,Unitd_Kingdom_C11_F,Unitd_Kingdom_C11_P,Unitd_Kingdom_C16_M,Unitd_Kingdom_C16_F,Unitd_Kingdom_C16_P,Unit_Sts_Amer_C06_M,Unit_Sts_Amer_C06_F,Unit_Sts_Amer_C06_P,Unit_Sts_Amer_C11_M,Unit_Sts_Amer_C11_F,Unit_Sts_Amer_C11_P,Unit_Sts_Amer_C16_M,Unit_Sts_Amer_C16_F,Unit_Sts_Amer_C16_P,Vietnam_C06_M,Vietnam_C06_F,Vietnam_C06_P,Vietnam_C11_M,Vietnam_C11_F,Vietnam_C11_P,Vietnam_C16_M,Vietnam_C16_F,Vietnam_C16_P,Zimbabwe_C06_M,Zimbabwe_C06_F,Zimbabwe_C06_P,Zimbabwe_C11_M,Zimbabwe_C11_F,Zimbabwe_C11_P,Zimbabwe_C16_M,Zimbabwe_C16_F,Zimbabwe_C16_P,Born_elsewhere_C06_M,Born_elsewhere_C06_F,Born_elsewhere_C06_P,Born_elsewhere_C11_M,Born_elsewhere_C11_F,Born_elsewhere_C11_P,Born_elsewhere_C16_M,Born_elsewhere_C16_F,Born_elsewhere_C16_P,Country_birt_ns_C06_M,Country_birt_ns_C06_F,Country_birt_ns_C06_P,Country_birt_ns_C11_M,Country_birt_ns_C11_F,Country_birt_ns_C11_P,Country_birt_ns_C16_M,Country_birt_ns_C16_F,Country_birt_ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
319,50,37,27,63,54,37,85,108,934,1038,215,1202,1415,312,1455,1763,54,56,112,66,69,137,65,74,139,29,36,57,30,50,82,42,68,108,281,275,559,479,496,972,541,528,1065,53,59,113,91,103,195,109,95,209,21,76,99,47,152,200,68,229,294,7,3,11,12,3,11,8,5,18,46,36,81,49,46,96,36,27,65,5632,5725,11359,6219,6309,12531,6116,6242,12360,281,253,532,333,296,628,336,304,642,60,53,118,121,120,246,87,129,215,84,76,161,122,124,247,132,112,242,1475,1375,2854,1749,1684,3436,1901,2060,3959,7788,7538,15329,7785,7287,15069,12347,12035,24383,123504,126031,249530,134785,138484,273266,142159,145725,287883
397,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,25,19,41,4,3,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,3,13,0,3,9,4,0,4,49,32,83,12,14,19,83,11,99,275,193,473,66,87,150
399,0,3,3,3,9,0,10,11,39,52,18,35,53,15,41,53,9,5,14,4,7,14,6,5,17,0,5,10,3,8,9,7,8,15,36,35,65,42,27,72,33,23,52,7,0,7,3,3,8,7,9,12,5,9,14,3,18,16,3,15,19,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,0,3,544,439,988,571,415,989,486,486,972,42,30,70,47,36,80,35,31,67,12,12,22,6,18,20,11,16,28,8,6,13,10,11,15,10,12,16,166,144,306,241,204,449,294,315,616,1023,596,1624,860,444,1309,1172,835,2011,7268,5542,12806,7153,5396,12543,6937,5572,12510
401,109,141,72,218,328,224,555,149,366,523,302,623,924,477,832,1310,410,512,920,356,468,828,299,425,724,406,410,816,432,512,940,522,582,1109,509,582,1090,653,756,1410,654,747,1402,325,310,635,537,545,1086,700,687,1387,135,241,378,139,274,413,167,344,515,12,6,19,10,10,17,9,8,19,95,73,169,99,77,175,93,69,162,8497,8593,17088,8588,8753,17337,8267,8266,16534,546,560,1112,609,653,1264,626,657,1282,358,412,769,463,601,1060,639,865,1502,99,103,202,115,133,246,130,129,259,3598,3763,7366,4424,4643,9068,4830,5175,10001,7594,7687,15275,6270,5793,12063,7556,7614,15168,128177,136880,265056,134455,142609,277063,140679,148868,289546
402,121,209,150,354,773,585,1355,626,1295,1926,1176,2002,3173,1625,2708,4329,912,992,1902,842,992,1834,745,900,1644,125,149,270,144,192,340,190,228,423,425,445,865,620,647,1271,657,675,1340,151,141,290,288,259,542,645,468,1114,274,326,598,286,468,757,338,573,906,64,62,131,62,62,123,65,64,129,87,83,169,106,93,197,92,83,174,19174,20818,39992,18059,19459,37522,16075,17487,33568,292,285,580,386,359,743,415,404,818,2185,2238,4426,2371,2582,4959,2602,3029,5633,70,84,158,158,171,324,203,246,446,6319,6164,12487,9231,9047,18275,13123,12645,25762,10872,10427,21301,9358,8780,18134,11944,11928,23872,179625,183441,363072,194038,197604,391644,209602,213482,423086
403,205,220,192,417,343,298,639,373,872,1249,556,1155,1709,744,1467,2213,715,797,1513,613,731,1344,574,724,1298,182,240,415,225,285,502,266,330,597,640,725,1366,937,1007,1943,1039,1127,2169,161,157,317,229,254,482,284,333,614,105,163,265,96,240,338,119,343,462,24,20,38,27,12,40,20,18,33,34,42,70,36,46,75,48,34,82,16460,17407,33861,17668,18428,36097,17052,17935,34988,492,441,932,530,526,1057,583,560,1140,228,283,509,250,336,588,342,462,802,94,104,200,143,139,279,143,174,320,3552,3922,7471,4200,4636,8835,4818,5355,10173,7641,7477,15117,6622,6610,13232,8959,9545,18510,157037,166558,323594,165217,174659,339873,172240,183098,355341
404,156,158,117,276,398,312,704,353,676,1031,665,1029,1694,960,1395,2351,674,902,1584,527,761,1294,442,640,1083,84,98,178,106,131,244,119,158,279,256,272,525,305,343,645,324,353,680,66,79,140,187,175,359,221,177,399,130,169,300,164,256,426,171,364,537,101,94,195,85,97,179,81,97,181,38,44,82,35,37,71,44,45,90,5078,5385,10467,5241,5510,10750,5107,5312,10421,191,186,370,225,209,434,254,258,518,2179,2469,4643,2310,2793,5099,2715,3286,5996,46,37,78,57,68,127,73,68,138,5102,5186,10284,5720,5920,11644,6195,6569,12766,6620,6229,12844,5425,5149,10575,6331,6532,12864,100288,104948,205238,106305,110351,216654,111374,116373,227745
405,11,19,17,38,20,26,41,31,139,170,79,192,271,152,276,426,41,19,55,34,10,48,29,27,51,7,18,22,6,10,15,6,15,26,45,53,101,66,74,138,113,122,232,17,5,21,9,18,30,30,20,49,15,28,39,14,45,57,17,55,76,3,0,3,5,3,6,0,0,0,3,4,9,3,5,6,5,3,8,2843,3119,5958,2946,3229,6170,2821,3061,5876,52,67,120,69,84,158,74,79,150,11,8,21,22,35,57,22,32,60,16,34,54,16,32,45,23,32,55,418,310,726,431,354,786,428,387,816,2836,2685,5525,2292,2028,4323,4015,3984,7998,51398,51390,102789,53300,53213,106521,55355,55160,110515
406,25,14,7,27,13,13,32,36,178,221,148,279,430,191,400,594,48,31,80,37,30,66,27,18,50,6,7,18,9,7,7,4,9,16,116,121,232,213,214,421,166,155,320,17,13,32,41,35,74,61,52,109,17,23,35,11,32,42,9,55,59,7,8,12,7,8,13,3,9,7,0,0,5,3,0,3,8,3,5,2204,2307,4507,2104,2229,4335,1836,1959,3790,48,33,81,50,50,96,46,56,97,22,6,26,51,37,86,22,26,44,36,45,83,38,42,80,50,55,109,626,415,1039,572,420,992,511,424,930,3169,2628,5798,3032,2457,5484,3849,3573,7422,42120,39725,81845,43643,40954,84590,42471,40345,82820
407,14,20,16,35,70,33,101,52,258,310,179,466,653,417,803,1221,70,95,170,50,82,133,38,70,104,11,30,40,14,31,47,18,22,45,154,145,300,185,190,367,226,234,453,24,27,48,42,51,88,71,38,103,30,44,72,59,121,178,108,180,283,0,0,3,0,4,4,6,3,9,49,54,106,46,39,88,38,34,67,4264,4672,8936,4654,5166,9822,4638,5128,9772,96,112,215,122,149,273,159,179,342,79,59,141,84,71,157,157,136,293,78,67,143,70,66,131,79,69,147,889,667,1556,1294,1028,2318,1633,1280,2909,5336,5114,10451,4481,4075,8554,6931,6872,13802,85059,85066,170126,88483,88670,177151,92538,92201,184742
497,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,6,5,0,5,6,0,3
499,4,3,0,3,9,7,12,3,6,12,3,0,8,8,6,17,3,3,11,0,4,6,0,0,3,0,0,0,0,0,4,0,0,0,8,3,7,3,9,11,4,12,11,0,0,0,0,0,0,3,0,4,0,3,6,0,3,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,107,235,130,84,221,109,60,171,20,3,23,5,3,6,10,4,11,6,3,9,15,8,18,6,4,15,0,3,4,0,0,3,3,0,3,44,41,88,69,52,120,70,46,116,155,102,262,226,172,400,231,143,374,1494,1125,2618,1778,1287,3069,1734,1129,2863
501,23,28,22,47,55,43,98,64,200,263,381,547,928,651,900,1547,109,125,232,100,108,212,91,105,199,68,83,145,79,85,164,81,112,194,435,491,927,935,924,1861,1077,1173,2241,22,17,31,30,27,62,65,62,123,29,79,108,33,150,186,51,210,264,18,15,29,21,16,42,15,17,33,0,0,4,3,3,7,8,4,14,5327,5656,10985,6052,6540,12586,6369,6904,13267,180,177,363,260,250,513,271,268,539,43,42,82,51,56,107,65,106,173,186,168,358,284,299,585,342,352,696,789,830,1616,1428,1204,2625,1358,1542,2903,4770,4321,9091,4877,4225,9102,7470,7211,14680,69062,69119,138182,78957,79146,158106,87174,89153,176330
502,10,11,6,24,35,34,63,38,138,173,153,320,477,325,588,914,25,25,44,34,36,64,44,52,97,46,63,106,58,88,141,74,91,164,204,237,445,488,558,1048,668,746,1414,4,18,25,17,21,39,69,68,136,17,65,79,43,150,189,64,231,302,0,0,0,3,0,3,6,3,6,3,5,4,4,0,7,5,0,9,4173,4463,8635,5297,5593,10885,6020,6414,12434,70,70,146,129,111,238,161,144,301,8,10,20,15,29,50,27,59,81,59,59,115,118,111,231,140,180,322,401,421,822,613,659,1271,785,910,1691,2807,2816,5626,2942,2513,5454,3634,3466,7102,32830,34028,66854,40871,42424,83295,47146,49590,96736
503,129,146,77,229,201,128,326,119,243,360,265,447,716,312,551,863,263,297,557,245,335,577,222,338,564,774,875,1644,848,991,1845,842,994,1836,879,892,1773,1108,1180,2289,1226,1313,2541,188,188,371,232,235,473,240,286,526,139,203,337,146,318,456,172,360,533,102,101,203,94,92,185,91,100,193,25,10,39,47,31,74,69,44,113,6876,6041,12916,7680,6531,14208,7797,6631,14433,577,556,1136,810,870,1682,799,913,1713,380,454,838,442,577,1018,470,667,1134,278,259,535,300,311,611,312,314,623,2898,3087,5979,3974,4187,8159,4958,5489,10448,7728,6292,14022,6452,5371,11819,7070,6779,13848,70197,71953,142146,77733,78620,156351,83608,85698,169301
504,147,191,123,316,360,213,574,316,649,958,864,1178,2040,1712,2161,3876,439,549,989,396,511,907,344,489,834,421,525,942,459,582,1041,507,641,1151,881,892,1776,1254,1328,2583,1549,1535,3083,258,219,475,316,279,595,451,370,826,125,272,396,165,434,600,217,626,843,163,159,321,186,177,361,175,177,355,30,21,55,42,39,84,55,47,99,9488,9434,18923,10018,9962,19984,10102,9925,20028,336,271,609,377,320,699,388,372,755,1428,1491,2913,1562,1785,3348,1804,2208,4008,219,219,440,425,423,854,588,630,1218,3913,4039,7954,5975,5225,11204,6463,6642,13104,7163,6257,13426,6634,5776,12407,8321,8184,16504,98305,98552,196857,110305,109587,219898,125604,125413,251017
505,287,257,218,476,702,427,1125,405,945,1353,1148,1726,2870,1817,2653,4467,840,1020,1858,794,1019,1813,805,1090,1895,957,1206,2161,1074,1360,2429,1097,1432,2528,3850,4084,7935,6345,6662,13008,7334,7775,15111,281,268,547,391,379,773,531,469,997,214,494,709,380,870,1253,532,1224,1758,1098,1092,2190,1092,1096,2189,1098,1122,2225,96,76,172,125,100,229,149,123,275,28569,28960,57534,33361,33446,66809,34923,34790,69710,765,672,1437,1002,881,1879,985,946,1934,2353,2529,4879,2663,3042,5704,3259,3796,7060,1040,1064,2106,1544,1551,3089,1713,1757,3472,9156,9777,18936,12398,13235,25627,15219,16150,31370,14157,12724,26884,13507,11765,25275,15862,15558,31415,206871,214199,421072,238248,244711,482953,263603,271507,535114
506,427,702,396,1102,1615,1025,2642,452,1093,1546,1901,2486,4389,3782,4674,8458,497,547,1039,431,539,972,452,526,978,1887,2213,4100,2342,2834,5179,2698,3106,5805,1984,1942,3925,2868,2852,5724,3171,3253,6422,615,531,1144,1241,1024,2269,2074,1724,3793,295,679,977,506,1073,1581,679,1447,2122,33,29,63,26,28,56,42,35,78,213,186,402,289,231,518,287,255,539,21604,22098,43701,21684,21607,43298,20061,19881,39946,683,514,1195,781,643,1427,813,730,1544,509,567,1073,684,826,1506,875,1135,2002,525,509,1035,925,977,1904,1155,1181,2339,7380,7565,14941,11916,11275,23192,15197,14922,30115,13902,12767,26670,14436,12203,26640,16380,15403,31783,187703,190665,378368,217063,216563,433627,244968,243390,488354
507,103,102,65,169,242,164,403,386,626,1008,1320,1580,2903,2789,3258,6043,319,377,692,341,388,728,347,414,760,1082,1303,2389,1314,1503,2812,1330,1663,2988,1671,1755,3425,2807,2835,5640,3320,3373,6689,272,285,558,378,372,750,500,500,1006,99,349,446,165,605,770,221,810,1033,39,31,70,37,36,75,44,54,102,40,28,71,59,37,92,74,40,112,18838,19131,37970,21410,21514,42918,22212,22438,44648,623,563,1186,850,746,1596,847,792,1637,167,206,368,232,303,529,325,511,837,430,435,859,666,678,1340,844,874,1717,5067,5310,10379,6742,6740,13485,7606,8466,16077,11446,10429,21880,10112,8741,18855,14097,13270,27366,150944,155869,306813,174088,178659,352748,198605,204728,403334
509,12,6,5,18,28,14,46,162,180,341,431,572,1000,693,830,1528,83,114,205,64,93,157,58,74,132,32,69,95,49,75,122,54,64,116,290,320,604,478,476,954,542,573,1116,15,21,35,27,21,54,71,21,100,13,40,50,39,103,137,89,170,255,3,3,5,7,5,7,7,3,14,5,3,9,4,3,8,10,4,10,4410,4943,9350,4672,5142,9814,4673,5098,9769,149,163,313,157,184,337,170,190,356,27,27,54,45,44,92,96,59,159,113,121,235,150,172,319,157,167,327,715,713,1432,1126,937,2063,1189,1045,2241,4323,3955,8273,4283,3244,7526,6976,6457,13432,62322,60534,122856,65909,63532,129437,69062,66294,135354
510,8,72,22,93,43,37,79,117,239,353,465,447,911,897,788,1684,18,9,30,29,29,55,31,28,54,52,50,95,67,48,113,49,52,100,214,196,412,433,309,740,492,340,835,26,20,49,157,33,186,99,64,167,33,144,172,70,224,288,71,296,368,55,25,77,32,11,46,30,12,44,3,0,3,7,3,8,12,6,22,1425,1111,2534,2204,1297,3504,1997,1228,3223,64,56,119,105,90,194,147,96,238,18,12,31,50,27,75,64,48,107,63,59,120,210,117,328,264,142,407,487,388,877,2201,644,2842,1187,849,2036,6344,4862,11207,9575,5049,14626,8240,5153,13396,37606,32697,70300,55387,39293,94686,53302,40614,93920
511,16,20,20,47,42,37,80,131,324,459,370,585,953,581,847,1427,36,34,70,38,33,69,30,31,61,50,45,92,46,54,100,40,58,94,389,383,763,692,700,1390,744,750,1492,21,18,35,69,62,132,62,54,121,28,109,136,44,148,194,63,251,317,13,13,19,14,10,26,12,12,20,10,0,12,14,3,19,12,5,19,2621,2479,5102,2898,2723,5616,2565,2513,5079,106,115,218,113,120,230,116,125,242,113,106,215,135,129,263,128,131,263,164,158,321,290,245,536,276,245,526,723,586,1308,1316,883,2198,1017,996,2010,5597,4719,10315,6093,4528,10618,7286,6023,13309,56537,52785,109327,62950,57415,120365,61391,57170,118563
597,0,0,0,0,0,0,0,5,3,5,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,3,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,48,38,0,44,52,0,50,3,0,3,7,0,7,8,0,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,11,15,0,15,17,3,22,27,0,24,59,5,63,62,8,67,314,26,339,381,33,417,408,26,434
599,3,3,5,5,3,0,6,6,10,22,21,24,43,9,15,22,7,3,5,10,3,7,3,3,9,12,14,26,15,8,21,4,5,12,38,22,63,57,29,81,34,15,44,0,0,4,5,3,9,0,0,3,3,3,3,0,11,9,7,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,385,309,694,429,329,757,257,191,446,19,11,28,39,29,68,17,13,29,4,8,7,7,5,15,9,0,8,8,9,20,17,11,26,7,8,9,95,62,153,163,125,293,131,105,242,450,260,710,524,251,775,548,406,956,3442,2541,5986,4285,3010,7299,3532,2415,5950
601,41,41,39,74,150,90,235,98,299,397,150,382,533,197,519,714,233,285,515,194,266,459,148,229,372,75,109,188,115,162,272,133,208,344,257,270,523,402,419,827,397,422,820,59,58,116,72,74,147,99,98,197,65,115,181,92,179,268,118,250,370,6,9,15,9,6,15,4,4,8,13,10,24,21,17,40,16,20,34,4845,4789,9635,5024,4851,9878,4752,4661,9410,336,287,622,376,369,740,426,431,859,53,45,98,92,86,179,109,140,253,59,61,124,87,92,174,74,71,139,1719,1673,3396,2110,2180,4288,2479,2579,5058,6294,6541,12836,4985,4950,9933,6889,7308,14199,97699,103858,201557,102881,108776,211655,107930,114422,222356
602,20,18,7,22,53,35,85,42,229,273,70,295,368,75,368,448,73,72,148,62,65,124,53,60,113,42,45,85,62,73,133,89,85,172,126,147,272,155,183,342,178,183,364,32,37,68,34,34,67,53,45,92,21,47,73,34,74,104,32,95,121,0,3,3,0,3,3,0,3,4,9,7,14,15,3,17,18,8,19,3147,3212,6361,3241,3212,6452,3095,3071,6164,147,121,272,162,191,350,178,203,379,10,16,26,26,28,62,42,59,103,22,26,49,35,33,71,31,37,76,848,796,1640,1174,1162,2342,1344,1379,2721,4094,4099,8197,3175,3023,6195,5513,5728,11245,65567,68364,133930,67270,70291,137556,68765,71716,140484
603,0,0,0,0,4,3,5,3,33,39,3,49,49,7,57,65,15,3,18,21,11,28,19,19,44,8,7,13,3,10,15,3,10,13,39,50,86,45,51,94,42,58,102,0,0,0,3,8,8,3,5,14,4,4,3,4,16,19,4,12,19,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,3,0,3,1054,952,2006,1218,1089,2314,1194,1080,2276,58,48,100,85,68,146,94,74,163,0,0,0,0,6,7,4,9,11,4,10,17,3,9,20,10,9,18,177,161,338,218,204,421,242,217,463,1207,1023,2231,908,802,1715,1763,1708,3474,17415,16487,33897,18312,17485,35797,18953,18169,37119
604,12,5,5,17,12,12,17,45,211,256,41,263,309,70,316,390,21,35,55,13,29,43,14,27,50,8,13,23,14,14,31,18,22,40,87,98,182,113,133,244,110,128,244,20,22,46,32,38,71,37,54,92,11,35,47,18,56,74,20,77,91,3,3,6,4,0,7,6,0,9,0,0,0,0,3,4,5,4,8,2252,2323,4576,2297,2277,4577,2113,2152,4264,83,75,159,104,112,222,115,106,225,3,6,11,4,9,14,10,29,34,24,22,48,25,27,50,30,31,57,412,343,758,422,391,811,474,483,963,2928,3002,5924,2783,2728,5508,4032,4162,8200,52164,53962,106131,53508,55640,109153,53261,55766,109024
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,3,0,3,6,0,6,6,0,10,4,0,4,78,10,89,82,36,113,49,21,68
699,0,0,0,0,0,0,0,0,0,0,4,5,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,42,26,30,55,29,16,46,5,0,6,3,3,4,5,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,7,16,13,11,32,9,11,21,52,34,79,47,25,71,75,38,116,460,413,872,613,460,1072,524,393,912
701,69,106,52,157,200,111,312,528,939,1460,1165,1733,2890,2194,2771,4963,30,43,77,31,29,59,49,47,92,72,105,176,75,119,194,115,145,259,121,126,249,237,229,468,336,284,618,114,96,213,205,165,374,329,308,635,108,311,422,150,472,622,223,586,805,5,0,10,14,4,14,10,4,13,11,6,22,19,12,28,29,14,42,2294,2064,4352,2401,2246,4647,2700,2360,5066,169,143,308,177,168,348,228,212,438,231,242,474,267,299,566,333,436,768,73,89,167,152,170,325,209,219,420,2135,2011,4146,2727,2403,5125,3667,3483,7143,6389,5224,11614,7376,5725,13109,9013,6999,16010,55086,50909,105992,62895,57687,120586,71889,64939,136828
702,12,23,9,28,24,14,39,119,287,404,248,430,676,352,582,927,10,13,26,20,18,41,10,17,29,60,22,86,22,19,40,24,17,36,99,94,192,143,135,281,132,134,262,34,29,57,43,38,76,79,70,141,16,68,82,20,82,103,33,116,144,5,3,12,3,3,7,8,6,10,7,0,6,6,3,7,3,3,9,872,810,1686,833,786,1624,796,722,1523,438,328,765,392,306,706,415,350,762,39,35,75,54,49,99,76,84,165,54,59,114,120,138,255,124,128,251,489,427,915,632,641,1273,780,748,1528,3437,2856,6296,3009,2362,5369,4845,4327,9175,43170,41743,84910,45506,43870,89374,45287,44157,89443
797,0,0,0,0,0,0,0,0,0,0,7,0,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,4,0,0,0,8,3,12,6,3,9,4,4,4,78,17,94,90,19,107,61,14,70
799,0,0,0,0,0,0,0,0,4,4,4,5,6,3,4,6,0,0,0,4,0,4,0,4,4,0,0,0,0,3,6,3,0,3,4,0,4,6,3,9,3,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,70,130,67,74,144,62,80,138,3,5,9,3,3,3,3,6,11,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,15,33,38,31,66,33,35,67,148,120,272,156,92,247,386,317,702,1043,863,1901,1017,850,1870,1332,1157,2489
801,539,627,453,1083,1143,855,1993,587,1066,1656,902,1520,2417,1492,2303,3789,467,610,1080,422,602,1026,401,545,942,332,386,717,449,474,921,494,532,1026,517,545,1059,819,813,1631,986,1019,2008,779,825,1604,1107,1154,2267,1366,1411,2774,291,483,769,381,661,1048,439,860,1302,188,184,373,192,179,372,197,203,405,103,78,175,122,97,212,128,98,231,8131,7958,16095,8191,7880,16079,7919,7628,15550,948,1021,1975,1154,1246,2402,1340,1436,2775,1100,1263,2364,1351,1605,2958,1468,1876,3340,161,164,327,263,269,538,300,319,623,6703,7226,13922,8176,8787,16965,9880,10568,20452,8936,8215,17150,8477,7321,15804,11068,11067,22131,159282,164043,323325,176414,180170,356586,195432,201425,396857
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,3,4,9,11,3,4,9,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,21,15,29,12,8,18,5,9,13,3,7,8,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,39,20,18,35,16,12,32,39,24,63,33,16,41,45,23,64,371,337,709,328,305,630,312,228,538
901,0,23,0,23,8,0,8,0,3,3,9,3,13,23,42,68,0,0,3,0,0,3,0,0,0,31,15,51,37,21,54,37,18,51,0,0,3,6,4,7,20,15,34,0,0,0,4,0,3,3,0,3,0,4,4,5,6,17,8,13,24,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,32,22,58,34,32,62,77,59,137,3,3,3,0,3,5,6,6,12,0,0,0,3,0,5,26,3,24,0,0,0,0,0,4,0,3,4,14,13,27,151,11,166,96,33,126,115,47,161,227,71,294,316,256,570,1237,1053,2290,1958,1043,3004,2432,2090,4523
