SA4_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
207,17196,3274,860,21334,12209,5354,345,224,18123,469,343,813,18938,3531,907,23375,13474,5948,350,254,20028,552,340,887,20911,3670,992,25579,12656,5406,339,252,18658,514,291,800,19461,3743,1013,24215,10076,4741,393,182,15392,446,270,719,16109,4884,891,21893,5779,4114,332,126,10350,253,222,481,10833,7120,799,18754,2302,2980,208,94,5581,56,94,149,5732,10722,790,17240,773,1528,96,55,2455,17,31,48,2502,10974,764,14240,302,818,62,66,1250,8,24,31,1281,28619,2632,32530,100607,60717,4671,2608,168603,5078,6428,11510,180109,106357,13888,300350
208,22356,3366,1322,27040,16577,6891,511,292,24271,537,422,963,25233,3426,1379,30045,17159,7341,445,326,25271,585,346,930,26207,3603,1406,31209,15032,5983,427,273,21713,579,301,873,22593,3531,1264,27385,11859,5598,473,215,18138,482,250,737,18873,4826,1131,24835,6862,4829,414,170,12279,283,254,538,12816,7566,1079,21458,2777,3488,231,107,6607,72,113,190,6792,11631,1029,19454,726,1613,108,60,2503,16,62,74,2576,11116,894,14591,310,800,60,88,1260,12,23,38,1302,28702,3130,33129,122078,67328,5780,3002,198179,5358,5761,11121,209300,103073,17472,329844
209,28826,5717,1778,36313,17709,8279,648,444,27085,822,512,1334,28418,5334,1702,35452,17537,7721,572,436,26266,782,421,1197,27468,5192,1615,34278,15379,6697,567,380,23025,699,332,1029,24052,5604,1543,31207,12666,6098,607,329,19695,549,316,869,20564,7079,1401,29048,7190,4882,509,213,12794,361,261,620,13415,10254,1312,24985,2355,2539,231,116,5240,57,92,147,5388,15392,1276,22050,520,942,68,55,1580,13,21,31,1612,13503,1076,16189,206,441,41,65,752,10,12,18,773,26736,3019,30527,140525,79008,7521,4551,231609,8512,7716,16224,247829,129675,21999,399503
210,19366,5194,1482,26038,11770,5300,425,360,17849,712,383,1099,18944,4646,1274,24868,12051,5031,353,377,17812,627,353,976,18789,4918,1331,25035,11025,4440,393,303,16162,553,270,820,16980,5028,1214,23222,8275,3760,419,251,12711,415,252,667,13373,5654,1123,20158,4535,2786,362,156,7838,274,209,480,8319,7594,1035,16946,1508,1522,135,86,3252,27,61,87,3340,10835,1023,15197,356,552,60,29,998,4,21,33,1034,9604,884,11522,132,250,18,64,462,4,10,18,476,20228,2155,22857,96484,51140,4970,3811,156400,7123,5536,12659,169060,102406,17127,288599
211,26843,4652,1293,32784,18118,8669,634,399,27823,665,487,1148,28971,4691,1333,34991,19350,8752,585,437,29125,670,433,1104,30229,4582,1367,36184,18516,8056,698,409,27681,674,344,1017,28704,4863,1391,34954,15428,7551,814,310,24102,557,324,880,24985,6665,1360,33012,9056,6596,688,242,16571,398,299,694,17266,10932,1178,29378,3118,3760,388,112,7379,74,106,179,7561,17623,1207,26392,742,1470,135,61,2411,13,36,41,2451,16174,1065,19690,253,671,77,89,1098,13,18,30,1132,30414,3040,34580,150004,85509,8168,4043,247729,6835,6734,13566,261299,128760,17997,408056
212,41585,9555,2574,53710,26118,10957,777,680,38531,1436,818,2252,40788,8597,2536,51919,25954,10361,710,697,37721,1271,707,1983,39704,8448,2400,50553,23162,8615,764,619,33158,1224,610,1834,34987,8781,2259,46028,17828,7700,771,443,26742,977,527,1498,28244,11310,2113,41671,10291,6270,644,341,17540,622,441,1065,18606,15261,1813,35674,3364,3312,326,145,7154,89,146,237,7389,22173,1819,31386,812,1316,120,85,2335,12,55,71,2405,20057,1512,23972,311,705,62,118,1196,9,29,44,1236,39832,4155,45220,208894,109820,9495,7479,335693,14587,13415,28003,363697,209080,32344,605115
213,46944,10529,3316,60787,27463,10406,897,765,39527,1725,938,2664,42195,8820,2906,53923,24425,9290,714,698,35129,1600,774,2371,37502,8255,2635,48389,20637,7783,748,611,29781,1378,597,1971,31753,8438,2448,42640,15625,6776,705,448,23552,1073,624,1697,25250,10905,2212,38368,8712,4881,605,252,14441,747,520,1263,15707,15077,1963,32744,2455,2293,241,112,5098,75,123,197,5301,19919,1866,27083,442,731,57,71,1300,8,28,38,1338,15431,1384,18152,180,264,39,52,528,6,19,25,552,26986,3348,30895,207579,101264,9880,7486,326215,17126,12928,30051,356265,181525,34699,572482
214,13366,2631,917,16915,9631,4800,364,235,15029,455,256,710,15742,2732,1099,19575,10416,4860,380,248,15908,415,234,656,16561,2928,1119,20606,9615,4424,405,204,14647,418,210,633,15276,3098,1096,19475,8119,4395,527,193,13233,406,224,633,13862,4233,1075,19167,4877,3825,469,148,9312,298,240,540,9852,6991,1090,17942,1700,2459,261,93,4510,31,95,127,4632,12205,1165,18002,461,993,106,48,1610,18,52,64,1677,11921,1012,14610,174,464,42,50,731,3,14,21,744,22673,2713,26137,77116,46697,4683,2403,130907,4306,3551,7856,138757,83566,14949,237269
215,5676,1411,559,7637,3894,1960,162,114,6134,225,113,334,6466,1470,595,8531,4641,2176,184,116,7119,213,105,317,7438,1595,733,9762,4765,2139,272,139,7320,237,95,327,7648,1883,811,10346,4595,2299,369,153,7417,203,113,311,7730,2468,843,11035,3012,1924,316,125,5377,141,90,230,5602,3910,862,10373,1162,1121,187,57,2525,14,34,51,2577,6313,871,9760,409,508,63,58,1038,0,10,15,1059,5642,733,7432,318,355,55,98,827,5,3,12,837,12452,1883,15173,37677,21576,2653,1477,63374,2424,1467,3891,67272,45638,10443,123356
216,5026,1273,483,6780,3689,1781,184,124,5777,169,94,266,6038,1259,542,7842,4178,1765,195,124,6266,198,99,298,6559,1308,613,8473,4178,1927,236,111,6452,183,68,254,6706,1527,655,8886,3746,1816,330,96,5980,140,67,203,6181,2040,671,8895,2379,1670,280,89,4419,103,98,199,4621,3267,708,8596,887,913,143,47,1994,7,21,26,2020,5421,755,8194,269,360,44,44,716,0,8,8,728,5102,659,6489,191,259,30,67,553,7,6,8,563,10108,1534,12200,32563,18407,2441,1294,54705,1960,1350,3306,58011,38841,8657,105507
217,5001,942,364,6313,3390,1927,178,115,5604,146,86,238,5838,984,495,7311,3966,2054,217,104,6342,151,73,219,6565,1121,587,8272,4227,2102,292,107,6726,151,89,239,6962,1319,573,8864,3742,2151,311,94,6298,140,84,228,6528,1923,601,9053,2444,1873,293,110,4713,86,90,178,4894,3266,665,8823,1018,1013,153,54,2243,10,28,32,2276,5229,664,8162,380,444,65,44,931,0,4,4,938,4568,584,6093,279,313,48,74,711,3,3,8,724,9286,1428,11436,31542,20253,2565,1248,55609,1619,1089,2711,58316,34686,7664,100676
297,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,5,0,0,3,3,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,0,0,0,23,4,3,25
299,281,170,245,693,102,48,14,8,167,36,18,55,225,144,231,601,86,53,16,8,160,38,14,51,214,139,172,524,84,33,4,7,136,33,6,40,174,127,150,451,66,44,12,0,130,13,7,21,149,162,113,425,36,43,10,0,88,15,9,28,113,181,95,390,6,16,3,0,31,5,0,4,37,225,53,311,10,0,0,0,7,3,3,5,17,127,27,174,0,3,3,0,7,0,0,0,7,125,30,161,1194,641,111,84,2033,410,204,613,2647,2291,1886,6825
301,11667,1727,578,13979,9255,3482,295,175,13207,369,196,558,13766,1841,635,16238,9577,3384,311,169,13438,335,163,502,13943,1785,654,16384,9036,3157,338,167,12699,402,143,546,13247,2164,664,16071,7199,2971,397,126,10699,381,154,533,11232,3207,697,15140,4131,2388,305,76,6895,244,174,417,7317,5464,613,13396,1270,1332,128,43,2778,34,71,107,2883,8788,604,12269,285,542,36,18,881,3,5,12,901,7701,516,9119,111,206,23,26,373,0,7,7,375,13327,1710,15418,68634,34326,3523,1643,108128,4042,2904,6948,115073,55960,8689,179726
302,12721,1810,689,15221,8638,3111,280,179,12216,399,184,583,12801,1671,682,15144,8202,2826,244,151,11423,379,143,517,11944,1608,651,14201,7120,2431,282,125,9960,368,137,502,10466,1867,575,12905,5618,2209,327,96,8249,288,129,419,8668,2595,516,11774,3316,1837,238,66,5458,184,122,303,5759,4153,472,10380,1054,1037,101,31,2219,16,46,67,2280,6313,426,9016,236,416,29,22,695,6,13,20,716,5990,355,7060,77,208,15,41,337,10,4,19,355,13228,1666,15244,67876,31587,3565,1587,104609,3929,2879,6802,111419,49123,8925,169465
303,21075,3485,1250,25814,12900,5108,351,248,18608,671,345,1015,19626,3038,1033,23690,12112,4601,309,216,17241,609,282,891,18131,2982,1046,22163,10727,3770,335,203,15039,528,219,746,15781,3306,981,20064,8286,3385,387,160,12223,450,207,660,12882,4391,851,18127,4667,2637,317,96,7718,293,195,481,8204,6544,712,15454,1571,1560,147,37,3317,44,61,98,3420,9002,683,13107,369,621,55,38,1069,6,27,37,1107,7935,548,9589,118,320,24,33,500,10,10,15,513,16976,1510,18995,104283,55731,5020,2674,167703,7079,6393,13472,181178,83905,14443,279522
304,9727,1648,431,11809,7379,2963,217,110,10670,304,163,471,11140,1494,471,13106,7409,2721,181,111,10430,295,146,439,10862,1387,467,12716,6521,2238,196,77,9034,266,107,374,9412,1329,456,11193,5122,2062,231,70,7485,230,99,334,7818,1835,393,10042,3122,1694,187,58,5062,171,97,273,5332,3196,348,8871,1198,1271,109,27,2610,30,58,89,2698,5271,347,8317,333,617,41,14,1006,7,26,30,1041,4828,289,6149,107,278,19,28,427,6,3,10,435,8775,1358,10573,53661,30233,2887,1114,87898,2992,3499,6494,94395,43978,6670,145038
305,15952,2191,1596,19740,10184,3353,323,152,14011,449,235,687,14692,1995,1368,18066,9774,3088,289,140,13291,455,163,613,13901,1813,1350,17071,8225,2572,254,96,11149,374,128,499,11648,1905,1179,14733,6147,2213,252,79,8697,326,140,468,9162,2402,974,12538,3492,1932,198,69,5689,211,123,333,6020,3494,942,10451,1390,1304,104,39,2833,43,53,96,2932,4778,716,8428,395,568,39,16,1017,5,12,18,1044,4096,516,5656,153,326,17,33,528,9,11,18,547,7947,1271,9759,92215,42270,3932,1855,140263,4690,4579,9267,149531,48117,17837,215485
306,11570,2229,1381,15177,8065,3516,363,255,12198,557,256,813,13009,2330,1522,16863,8517,3514,337,225,12594,608,219,826,13420,2369,1558,17346,8082,3359,419,211,12075,618,209,824,12901,2735,1592,17228,6917,3213,422,132,10674,528,218,744,11427,3758,1544,16725,4308,2756,360,119,7533,420,217,637,8172,5437,1362,14971,1659,1491,148,75,3372,66,83,154,3526,8316,1251,13091,527,663,71,51,1315,15,34,47,1363,7113,974,9445,271,335,50,61,719,7,15,19,738,11432,1865,14036,65170,34849,3945,2180,106148,5826,3201,9031,115176,58707,18652,192534
307,5144,1098,589,6830,3873,1544,156,112,5679,217,93,306,5992,1106,663,7757,4294,1592,160,126,6163,195,67,262,6424,1224,764,8409,4197,1543,205,124,6069,191,72,264,6332,1481,690,8502,3806,1495,253,105,5662,167,77,243,5905,2069,752,8719,2618,1388,181,112,4300,124,57,181,4478,3025,682,8179,1283,815,119,82,2308,18,20,33,2339,4801,735,7880,583,486,47,56,1170,3,9,13,1189,4311,635,6136,433,346,32,78,886,5,7,9,900,7891,1208,9997,35093,16429,2049,1291,54865,2161,1036,3199,58062,33346,8994,100396
308,10952,2033,1225,14202,7557,2762,330,210,10862,559,232,792,11656,1929,1259,14851,7852,2748,336,192,11126,647,188,830,11961,2033,1345,15342,7650,2680,397,185,10906,640,153,791,11696,2515,1412,15622,6261,2388,457,131,9240,525,178,702,9944,3405,1276,14622,3542,1759,323,73,5696,336,155,488,6186,4852,953,11991,1233,884,121,52,2287,29,33,62,2344,6692,806,9844,400,408,46,34,883,9,21,30,910,5608,640,7153,223,243,25,50,550,8,4,17,567,9747,1552,11859,63384,28455,4006,1813,97655,6487,2794,9283,106937,51080,15110,173127
309,30033,5244,2646,37923,20384,9261,707,505,30856,1038,601,1638,32495,5262,2744,40502,20717,8706,655,468,30540,1046,537,1583,32127,5136,2826,40088,18373,7993,681,377,27425,1074,443,1516,28937,5662,2630,37224,14793,7419,760,357,23326,919,477,1391,24722,7740,2579,35040,9083,6189,563,261,16092,688,468,1159,17248,11647,2374,31271,3599,4155,302,137,8194,107,194,303,8496,20197,2335,31030,974,1708,120,75,2872,32,78,111,2985,18857,1866,23700,322,778,55,95,1257,21,37,55,1310,33064,5099,39471,159808,94211,8014,4855,266886,11144,8844,19985,286880,143113,36545,466532
310,16224,4076,1377,21677,11021,4062,384,278,15750,741,330,1070,16817,3890,1454,22161,10860,3771,407,288,15315,731,281,1012,16329,3971,1422,21717,9825,3460,427,198,13910,626,240,865,14780,4224,1297,20295,7538,3005,460,165,11166,475,216,688,11855,5325,1178,18364,4237,2310,328,113,6980,325,169,489,7474,6936,1107,15519,1303,1258,140,65,2764,27,54,75,2836,9572,996,13403,339,476,50,29,888,14,24,36,925,8058,847,9826,158,217,18,55,459,19,3,22,475,13370,1713,15562,87104,41414,4766,2681,135965,8403,4965,13365,149336,83322,17634,250288
311,16451,3704,1270,21428,10938,4002,376,312,15626,732,321,1050,16678,3538,1344,21560,10838,3909,346,274,15369,658,262,916,16288,3498,1374,21157,9866,3421,411,237,13940,557,244,802,14739,3769,1281,19790,8125,3299,394,182,12002,515,204,715,12716,4703,1132,18551,4923,2617,331,116,7982,322,196,521,8500,6703,1046,16247,1610,1445,133,77,3262,37,73,114,3374,10580,976,14928,356,477,30,39,900,11,35,46,950,8456,754,10157,104,196,13,35,349,9,6,18,363,12401,1254,14019,88417,41539,4377,2986,137317,8408,4870,13274,150587,79401,16005,245998
312,8766,1361,1222,11349,6085,2273,269,158,8795,420,172,600,9392,1281,1234,11900,6333,2240,276,168,9015,395,154,548,9567,1337,1227,12128,6059,2110,335,175,8682,455,138,594,9278,1662,1279,12221,5022,1933,309,137,7396,413,135,555,7948,2385,1140,11474,2983,1465,229,87,4766,264,130,400,5158,3448,872,9488,977,726,106,43,1846,37,49,83,1926,4956,696,7583,321,303,39,27,690,7,14,27,718,4071,556,5340,180,162,19,45,410,5,3,10,421,6921,902,8246,51846,21787,3096,1654,78391,4447,2150,6593,84983,35629,13887,134500
313,10119,2573,793,13479,7411,3073,315,215,11017,525,252,777,11790,2721,928,15437,7791,3247,318,221,11579,519,223,740,12320,2717,918,15955,7343,3094,394,187,11024,490,203,695,11715,3075,914,15700,5837,2754,393,149,9133,429,192,616,9756,4347,908,15013,3452,2340,330,105,6224,297,198,494,6719,7055,979,14751,1130,1196,132,45,2500,50,65,114,2615,11332,1067,15014,250,438,37,30,760,8,26,30,794,9948,862,11602,84,181,20,50,337,9,7,21,360,15356,2826,18541,57627,32152,3439,2002,95216,5850,3574,9429,104648,72499,13364,190510
314,11847,1745,583,14172,8631,3359,297,152,12438,304,187,494,12936,1662,612,15210,8450,3034,263,146,11896,351,158,510,12404,1493,609,14504,7186,2371,284,110,9946,323,109,431,10375,1560,500,12440,5359,2212,252,99,7919,267,119,380,8297,2205,464,10972,2931,1697,208,65,4900,143,103,250,5146,3685,367,9197,919,915,107,47,1984,23,30,48,2031,6185,411,8629,184,339,25,19,561,6,13,22,582,5019,326,5928,58,109,10,14,193,3,11,11,203,6694,850,7747,61894,30044,3308,1421,96668,3764,2827,6591,103260,40109,6997,150360
315,3604,967,506,5084,2527,766,117,86,3497,215,65,280,3779,911,435,5119,2616,720,100,91,3536,193,57,248,3784,945,514,5245,2840,687,129,77,3725,184,46,228,3956,953,555,5467,2385,676,155,77,3290,163,42,206,3494,1124,523,5141,1471,538,124,60,2192,109,54,161,2354,1285,457,4090,646,263,50,45,1010,14,15,30,1042,1788,387,3218,256,163,30,30,472,7,4,10,479,1552,240,2271,171,80,17,24,298,5,4,9,305,2201,361,2862,23912,7529,1347,971,33765,2135,761,2889,36651,17872,6518,61037
316,15565,2947,1174,19689,11266,6216,464,289,18243,594,386,973,19218,3004,1313,23537,12112,6184,491,270,19053,652,331,982,20033,3186,1385,24611,11306,6129,591,232,18258,671,339,1012,19268,3823,1388,24475,9090,5765,603,199,15663,682,365,1053,16711,6058,1386,24153,5381,4744,476,178,10782,458,356,814,11602,10078,1283,22969,1794,2609,215,78,4687,58,139,201,4887,16907,1400,23200,492,1052,63,41,1650,28,55,81,1730,15383,1206,18316,164,431,51,68,714,16,23,40,748,27132,3087,30976,84897,58912,5257,2577,151648,6355,5210,11559,163207,103643,17846,284697
317,6718,1412,526,8656,4714,2009,151,111,6985,220,141,356,7347,1336,577,9257,5134,1944,195,96,7371,263,129,391,7762,1305,590,9664,4795,1827,202,80,6907,235,85,324,7231,1458,533,9227,4193,1815,245,77,6324,182,92,272,6597,2124,576,9299,2464,1490,207,63,4223,110,83,187,4418,3201,540,8161,841,890,99,43,1878,16,27,46,1918,5286,546,7753,230,375,35,21,671,5,8,17,685,4920,515,6122,106,156,17,38,311,4,8,12,325,9410,1568,11305,41293,21705,2361,1032,66386,2979,2048,5028,71409,39337,8483,119233
318,11099,2169,992,14265,7954,2885,312,179,11335,599,205,798,12136,2067,1063,15266,8109,2752,324,171,11351,571,196,761,12110,2136,1129,15374,7510,2677,364,125,10665,572,136,710,11377,2341,1100,14813,6396,2465,371,153,9388,491,164,655,10047,3145,1032,14222,3626,1955,287,111,5986,421,201,620,6604,4775,893,12265,1277,1047,138,68,2535,42,57,102,2634,7427,924,10983,337,429,47,27,842,5,16,21,864,6141,700,7700,182,237,23,54,504,7,7,18,520,10794,1337,12647,66829,31183,4056,1852,103917,6322,3546,9866,113782,55260,14215,183253
319,10018,2994,969,13982,6905,3473,303,229,10911,692,272,958,11875,3409,1200,16482,7626,3782,355,223,11986,696,251,943,12930,3880,1345,18161,7653,3873,451,207,12183,784,308,1093,13276,5061,1499,19832,6740,3892,511,196,11338,714,325,1040,12377,7218,1590,21182,4233,2994,436,142,7802,555,292,848,8651,11395,1676,21727,1460,1555,196,101,3308,43,64,100,3412,17972,1838,23221,513,689,61,68,1324,3,13,21,1345,15510,1607,18454,356,359,48,98,857,9,16,23,875,23472,3305,27654,57462,36396,3842,2170,99867,7764,3829,11596,111460,106456,19022,236940
397,7,0,0,6,3,0,0,0,7,0,0,0,9,0,0,12,7,0,0,0,6,0,0,0,6,0,0,6,0,3,3,0,3,0,0,0,4,7,0,14,9,3,0,0,9,0,0,0,10,4,3,19,3,3,0,0,5,0,0,0,5,5,0,12,0,0,0,0,0,0,0,0,0,15,4,19,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,14,0,18,32,16,9,0,60,0,0,4,68,57,22,144
399,334,212,200,738,150,58,19,13,238,72,21,90,330,175,238,742,143,62,12,14,238,70,15,86,324,235,192,752,156,79,29,10,272,70,11,82,356,334,227,914,127,78,29,6,243,64,24,79,326,547,205,1080,85,69,25,9,188,56,15,72,259,815,225,1294,25,32,6,6,67,3,12,16,83,1005,169,1253,0,3,0,0,13,0,3,5,12,547,103,661,5,0,0,3,6,0,0,0,8,329,81,418,1749,978,195,158,3087,757,228,986,4074,5145,2472,11693
401,14401,2367,812,17581,9587,4897,359,172,15017,485,245,732,15746,2370,798,18916,10799,4862,360,161,16179,490,260,745,16927,2381,918,20223,10210,4451,451,169,15282,407,212,622,15901,2703,891,19500,8757,4354,504,130,13741,349,188,535,14277,3712,895,18887,5394,3805,389,106,9699,232,206,438,10137,6172,839,17148,2155,2632,227,67,5089,37,71,106,5197,10280,853,16325,576,1171,88,44,1876,17,22,38,1912,9665,610,12197,272,589,66,50,975,7,14,27,993,22281,1744,25020,79871,51149,4854,1818,137691,4580,4751,9332,147027,84011,11961,243000
402,21549,5407,1336,28296,12720,6037,516,308,19581,1058,435,1497,21079,4972,1255,27298,13238,5991,497,316,20038,1069,418,1489,21520,5138,1256,27913,12614,5678,558,236,19079,903,352,1255,20332,5955,1273,27567,10181,5029,583,189,15980,754,306,1058,17046,7309,1244,25591,6074,3774,441,144,10433,408,247,653,11088,9976,1003,22063,1691,1835,205,70,3804,24,60,85,3880,15329,1015,20225,291,662,51,28,1031,8,20,24,1063,13341,914,15311,129,246,24,54,453,6,15,19,472,24777,2367,27621,107993,62754,6320,3116,180185,11465,7125,18591,198775,124493,17051,340320
403,18133,3309,986,22423,11628,5953,487,207,18281,615,326,948,19223,3138,909,23266,12110,5869,506,233,18721,621,259,882,19602,3220,1018,23835,11675,5689,611,183,18162,624,275,907,19060,3634,936,23630,10265,5469,646,157,16542,587,247,831,17373,5407,1087,23864,6152,4533,507,138,11327,376,270,650,11974,9282,1006,22263,1904,2517,245,75,4736,52,78,135,4874,15086,1018,20971,417,942,72,42,1475,5,19,22,1497,12885,889,15276,150,421,30,53,653,15,11,28,687,26012,2492,29186,93674,62053,6480,2288,164500,6835,5512,12341,176840,102777,14012,293636
404,11878,2196,657,14733,7325,3382,294,134,11130,486,206,693,11830,2238,673,14741,7883,3538,284,162,11871,507,230,739,12616,2633,730,15971,7441,3204,321,142,11104,444,205,645,11754,2959,722,15432,6102,3052,354,109,9618,408,211,615,10232,4143,683,15061,3389,2375,289,84,6140,223,175,394,6534,5696,611,12844,1060,1267,139,53,2522,22,44,65,2581,8550,623,11750,260,510,41,33,835,3,7,13,847,7377,525,8757,92,269,31,46,437,4,13,14,451,18566,1821,20842,62015,37211,3788,1662,104681,5050,3737,8786,113466,69461,9882,192810
405,4239,935,297,5473,2916,1535,156,77,4683,178,75,255,4937,962,321,6227,3370,1804,151,80,5401,204,96,295,5699,1200,418,7317,3541,1873,191,79,5683,209,104,315,6002,1583,481,8057,3332,1967,252,82,5635,199,93,296,5927,2270,539,8732,2237,1621,278,72,4211,145,92,240,4449,3696,530,8675,829,872,127,38,1863,15,22,34,1895,5750,549,8197,289,421,47,40,803,3,10,10,813,5245,477,6530,204,244,41,77,560,9,3,15,579,9145,1014,10737,26254,16793,2038,891,45980,2059,1111,3170,49147,36424,5748,91328
406,3443,887,393,4717,2398,1132,130,69,3733,206,80,284,4022,824,379,5227,2733,1220,134,80,4163,199,67,259,4422,950,476,5848,2646,1120,168,90,4024,217,58,280,4302,1132,516,5943,2307,1187,192,81,3769,179,71,247,4008,1448,541,6000,1397,860,144,50,2449,130,72,202,2651,2083,454,5185,487,420,73,25,997,7,21,31,1026,3136,356,4520,165,193,31,16,405,0,0,0,407,2806,372,3593,84,102,16,33,235,0,3,3,242,4864,674,5777,20924,11371,1578,778,34650,2056,932,2995,37644,23238,5855,66735
407,7116,1721,534,9368,4914,2648,272,114,7944,304,125,428,8373,1795,611,10778,5818,2915,295,130,9156,309,129,437,9595,1952,724,12263,5678,3098,369,156,9306,334,149,480,9781,2327,788,12896,5228,3102,443,120,8892,304,155,458,9352,3397,806,13553,3645,2687,399,97,6829,201,152,352,7182,5629,834,13653,1376,1616,216,79,3284,14,39,55,3336,9810,963,14110,474,723,84,51,1329,5,19,26,1352,8701,761,10814,310,479,61,85,932,5,14,14,950,15609,1928,18478,43964,28826,3424,1458,77675,3162,1806,4975,82647,60532,9986,153169
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3
499,96,61,60,221,29,25,8,0,60,18,7,23,87,55,54,205,38,22,5,3,74,22,3,29,100,55,90,238,37,21,4,0,60,18,3,23,79,100,57,235,33,19,0,0,61,16,3,26,82,79,38,207,22,10,4,3,38,10,0,10,53,105,44,198,9,12,3,0,20,0,0,0,18,136,25,183,0,0,0,0,3,3,0,3,5,66,14,85,3,0,0,0,3,0,0,0,3,68,8,78,404,250,53,32,734,238,68,301,1038,1040,571,2648
