SA3_NAME16	Year	CountryOfBirth	persons
Ryde - Hunters Hill	2016	ZWE	127
Bringelly - Green Valley	2006		13697
Bringelly - Green Valley	2006	AUS	41368
Bringelly - Green Valley	2006	CAN	49
Bringelly - Green Valley	2006	CHN	854
Bringelly - Green Valley	2006	DEU	218
Bringelly - Green Valley	2006	EGY	236
Bringelly - Green Valley	2006	FJI	2541
Bringelly - Green Valley	2006	GBR	1219
Bringelly - Green Valley	2006	GRC	284
Bringelly - Green Valley	2006	HKG	88
Bringelly - Green Valley	2006	HRV	579
Bringelly - Green Valley	2006	IDN	122
Bringelly - Green Valley	2006	IND	435
Bringelly - Green Valley	2006	IRL	106
Bringelly - Green Valley	2006	IRN	305
Bringelly - Green Valley	2006	IRQ	1560
Bringelly - Green Valley	2006	ITA	1798
Bringelly - Green Valley	2006	JPN	22
Bringelly - Green Valley	2006	KOR	21
Bringelly - Green Valley	2006	LBN	1546
Bringelly - Green Valley	2006	LKA	104
Bringelly - Green Valley	2006	MKD	415
Bringelly - Green Valley	2006	MLT	608
Bringelly - Green Valley	2006	MYS	148
Bringelly - Green Valley	2006	NLD	100
Bringelly - Green Valley	2006	NZL	1104
Bringelly - Green Valley	2006	PAK	127
Bringelly - Green Valley	2006	PHL	1465
Bringelly - Green Valley	2006	POL	224
Bringelly - Green Valley	2006	SGP	48
Bringelly - Green Valley	2006	THA	276
Bringelly - Green Valley	2006	TUR	196
Bringelly - Green Valley	2006	USA	94
Bringelly - Green Valley	2006	VNM	2697
Bringelly - Green Valley	2006	ZAF	111
Bringelly - Green Valley	2006	ZWE	10
Bringelly - Green Valley	2011		13117
Bringelly - Green Valley	2011	AUS	45144
Bringelly - Green Valley	2011	CAN	58
Bringelly - Green Valley	2011	CHN	831
Bringelly - Green Valley	2011	DEU	223
Bringelly - Green Valley	2011	EGY	264
Bringelly - Green Valley	2011	FJI	3072
Bringelly - Green Valley	2011	GBR	1075
Bringelly - Green Valley	2011	GRC	223
Bringelly - Green Valley	2011	HKG	84
Bringelly - Green Valley	2011	HRV	673
Bringelly - Green Valley	2011	IDN	116
Bringelly - Green Valley	2011	IND	522
Bringelly - Green Valley	2011	IRL	91
Bringelly - Green Valley	2011	IRN	375
Bringelly - Green Valley	2011	IRQ	2622
Bringelly - Green Valley	2011	ITA	1740
Bringelly - Green Valley	2011	JPN	18
Bringelly - Green Valley	2011	KOR	32
Bringelly - Green Valley	2011	LBN	1662
Bringelly - Green Valley	2011	LKA	113
Bringelly - Green Valley	2011	MKD	403
Bringelly - Green Valley	2011	MLT	566
Bringelly - Green Valley	2011	MYS	171
Bringelly - Green Valley	2011	NLD	95
Bringelly - Green Valley	2011	NZL	1258
Bringelly - Green Valley	2011	PAK	168
Bringelly - Green Valley	2011	PHL	1570
Bringelly - Green Valley	2011	POL	210
Bringelly - Green Valley	2011	SGP	50
Bringelly - Green Valley	2011	THA	305
Bringelly - Green Valley	2011	TUR	212
Bringelly - Green Valley	2011	USA	100
Bringelly - Green Valley	2011	VNM	2983
Bringelly - Green Valley	2011	ZAF	143
Bringelly - Green Valley	2011	ZWE	58
Bringelly - Green Valley	2016		16916
Bringelly - Green Valley	2016	AUS	57637
Bringelly - Green Valley	2016	CAN	56
Bringelly - Green Valley	2016	CHN	1082
Bringelly - Green Valley	2016	DEU	231
Bringelly - Green Valley	2016	EGY	364
Bringelly - Green Valley	2016	FJI	3316
Bringelly - Green Valley	2016	GBR	1206
Bringelly - Green Valley	2016	GRC	247
Bringelly - Green Valley	2016	HKG	117
Bringelly - Green Valley	2016	HRV	736
Bringelly - Green Valley	2016	IDN	194
Bringelly - Green Valley	2016	IND	979
Bringelly - Green Valley	2016	IRL	97
Bringelly - Green Valley	2016	IRN	477
Bringelly - Green Valley	2016	IRQ	4852
Bringelly - Green Valley	2016	ITA	1688
Bringelly - Green Valley	2016	JPN	23
Bringelly - Green Valley	2016	KOR	65
Bringelly - Green Valley	2016	LBN	1973
Bringelly - Green Valley	2016	LKA	137
Bringelly - Green Valley	2016	MKD	429
Bringelly - Green Valley	2016	MLT	569
Bringelly - Green Valley	2016	MYS	227
Bringelly - Green Valley	2016	NLD	96
Bringelly - Green Valley	2016	NZL	1667
Bringelly - Green Valley	2016	PAK	347
Bringelly - Green Valley	2016	PHL	1837
Bringelly - Green Valley	2016	POL	205
Bringelly - Green Valley	2016	SGP	73
Bringelly - Green Valley	2016	THA	364
Bringelly - Green Valley	2016	TUR	212
Bringelly - Green Valley	2016	USA	148
Bringelly - Green Valley	2016	VNM	3850
Bringelly - Green Valley	2016	ZAF	186
Bringelly - Green Valley	2016	ZWE	192
Fairfield	2006		35853
Fairfield	2006	AUS	70548
Fairfield	2006	CAN	88
Fairfield	2006	CHN	3437
Fairfield	2006	DEU	703
Fairfield	2006	EGY	407
Fairfield	2006	FJI	1222
Fairfield	2006	GBR	1863
Fairfield	2006	GRC	587
Fairfield	2006	HKG	381
Fairfield	2006	HRV	2517
Fairfield	2006	IDN	304
Fairfield	2006	IND	358
Fairfield	2006	IRL	172
Fairfield	2006	IRN	1200
Fairfield	2006	IRQ	10260
Fairfield	2006	ITA	4721
Fairfield	2006	JPN	40
Fairfield	2006	KOR	66
Fairfield	2006	LBN	1787
Fairfield	2006	LKA	155
Fairfield	2006	MKD	895
Fairfield	2006	MLT	1345
Fairfield	2006	MYS	395
Fairfield	2006	NLD	172
Fairfield	2006	NZL	1866
Fairfield	2006	PAK	91
Fairfield	2006	PHL	1976
Fairfield	2006	POL	625
Fairfield	2006	SGP	108
Fairfield	2006	THA	1045
Fairfield	2006	TUR	674
Fairfield	2006	USA	159
Fairfield	2006	VNM	22878
Fairfield	2006	ZAF	109
Fairfield	2006	ZWE	47
Fairfield	2011		32535
Fairfield	2011	AUS	74626
Fairfield	2011	CAN	86
Fairfield	2011	CHN	3540
Fairfield	2011	DEU	562
Fairfield	2011	EGY	406
Fairfield	2011	FJI	1290
Fairfield	2011	GBR	1549
Fairfield	2011	GRC	490
Fairfield	2011	HKG	365
Fairfield	2011	HRV	2423
Fairfield	2011	IDN	390
Fairfield	2011	IND	564
Fairfield	2011	IRL	136
Fairfield	2011	IRN	1205
Fairfield	2011	IRQ	14179
Fairfield	2011	ITA	4171
Fairfield	2011	JPN	47
Fairfield	2011	KOR	67
Fairfield	2011	LBN	1661
Fairfield	2011	LKA	153
Fairfield	2011	MKD	863
Fairfield	2011	MLT	1168
Fairfield	2011	MYS	439
Fairfield	2011	NLD	129
Fairfield	2011	NZL	2171
Fairfield	2011	PAK	141
Fairfield	2011	PHL	2064
Fairfield	2011	POL	544
Fairfield	2011	SGP	100
Fairfield	2011	THA	1114
Fairfield	2011	TUR	616
Fairfield	2011	USA	190
Fairfield	2011	VNM	25482
Fairfield	2011	ZAF	123
Fairfield	2011	ZWE	58
Fairfield	2016		35073
Fairfield	2016	AUS	75730
Fairfield	2016	CAN	59
Fairfield	2016	CHN	3609
Fairfield	2016	DEU	458
Fairfield	2016	EGY	382
Fairfield	2016	FJI	1234
Fairfield	2016	GBR	1265
Fairfield	2016	GRC	433
Fairfield	2016	HKG	401
Fairfield	2016	HRV	1945
Fairfield	2016	IDN	400
Fairfield	2016	IND	691
Fairfield	2016	IRL	122
Fairfield	2016	IRN	1423
Fairfield	2016	IRQ	18188
Fairfield	2016	ITA	3467
Fairfield	2016	JPN	48
Fairfield	2016	KOR	82
Fairfield	2016	LBN	1708
Fairfield	2016	LKA	174
Fairfield	2016	MKD	773
Fairfield	2016	MLT	967
Fairfield	2016	MYS	491
Fairfield	2016	NLD	122
Fairfield	2016	NZL	2565
Fairfield	2016	PAK	246
Fairfield	2016	PHL	2199
Fairfield	2016	POL	439
Fairfield	2016	SGP	92
Fairfield	2016	THA	1361
Fairfield	2016	TUR	592
Fairfield	2016	USA	190
Fairfield	2016	VNM	28699
Fairfield	2016	ZAF	109
Fairfield	2016	ZWE	53
Liverpool	2006		17284
Liverpool	2006	AUS	49801
Liverpool	2006	CAN	73
Liverpool	2006	CHN	891
Liverpool	2006	DEU	417
Liverpool	2006	EGY	650
Liverpool	2006	FJI	2740
Liverpool	2006	GBR	2055
Liverpool	2006	GRC	730
Liverpool	2006	HKG	214
Liverpool	2006	HRV	1475
Liverpool	2006	IDN	306
Liverpool	2006	IND	2165
Liverpool	2006	IRL	148
Liverpool	2006	IRN	277
Liverpool	2006	IRQ	1806
Liverpool	2006	ITA	1512
Liverpool	2006	JPN	33
Liverpool	2006	KOR	55
Liverpool	2006	LBN	1765
Liverpool	2006	LKA	341
Liverpool	2006	MKD	657
Liverpool	2006	MLT	318
Liverpool	2006	MYS	324
Liverpool	2006	NLD	125
Liverpool	2006	NZL	1534
Liverpool	2006	PAK	393
Liverpool	2006	PHL	1720
Liverpool	2006	POL	657
Liverpool	2006	SGP	63
Liverpool	2006	THA	188
Liverpool	2006	TUR	358
Liverpool	2006	USA	130
Liverpool	2006	VNM	1844
Liverpool	2006	ZAF	432
Liverpool	2006	ZWE	98
Liverpool	2011		17086
Liverpool	2011	AUS	54850
Liverpool	2011	CAN	68
Liverpool	2011	CHN	1154
Liverpool	2011	DEU	370
Liverpool	2011	EGY	810
Liverpool	2011	FJI	3342
Liverpool	2011	GBR	1863
Liverpool	2011	GRC	685
Liverpool	2011	HKG	235
Liverpool	2011	HRV	1404
Liverpool	2011	IDN	555
Liverpool	2011	IND	3695
Liverpool	2011	IRL	151
Liverpool	2011	IRN	296
Liverpool	2011	IRQ	3492
Liverpool	2011	ITA	1352
Liverpool	2011	JPN	42
Liverpool	2011	KOR	73
Liverpool	2011	LBN	1973
Liverpool	2011	LKA	422
Liverpool	2011	MKD	688
Liverpool	2011	MLT	296
Liverpool	2011	MYS	364
Liverpool	2011	NLD	103
Liverpool	2011	NZL	1826
Liverpool	2011	PAK	681
Liverpool	2011	PHL	2005
Liverpool	2011	POL	607
Liverpool	2011	SGP	90
Liverpool	2011	THA	229
Liverpool	2011	TUR	418
Liverpool	2011	USA	136
Liverpool	2011	VNM	2223
Liverpool	2011	ZAF	367
Liverpool	2011	ZWE	241
Liverpool	2016		21070
Liverpool	2016	AUS	58835
Liverpool	2016	CAN	82
Liverpool	2016	CHN	1746
Liverpool	2016	DEU	338
Liverpool	2016	EGY	1086
Liverpool	2016	FJI	3495
Liverpool	2016	GBR	1657
Liverpool	2016	GRC	707
Liverpool	2016	HKG	242
Liverpool	2016	HRV	1075
Liverpool	2016	IDN	689
Liverpool	2016	IND	4570
Liverpool	2016	IRL	146
Liverpool	2016	IRN	489
Liverpool	2016	IRQ	5193
Liverpool	2016	ITA	1217
Liverpool	2016	JPN	62
Liverpool	2016	KOR	144
Liverpool	2016	LBN	2301
Liverpool	2016	LKA	441
Liverpool	2016	MKD	764
Liverpool	2016	MLT	235
Liverpool	2016	MYS	389
Liverpool	2016	NLD	86
Liverpool	2016	NZL	1955
Liverpool	2016	PAK	1014
Liverpool	2016	PHL	2296
Liverpool	2016	POL	512
Liverpool	2016	SGP	102
Liverpool	2016	THA	336
Liverpool	2016	TUR	462
Liverpool	2016	USA	169
Liverpool	2016	VNM	2817
Liverpool	2016	ZAF	378
Liverpool	2016	ZWE	257
Cronulla - Miranda - Caringbah	2006		9466
Cronulla - Miranda - Caringbah	2006	AUS	76952
Cronulla - Miranda - Caringbah	2006	CAN	199
Cronulla - Miranda - Caringbah	2006	CHN	763
Cronulla - Miranda - Caringbah	2006	DEU	459
Cronulla - Miranda - Caringbah	2006	EGY	493
Cronulla - Miranda - Caringbah	2006	FJI	169
Cronulla - Miranda - Caringbah	2006	GBR	4582
Cronulla - Miranda - Caringbah	2006	GRC	674
Cronulla - Miranda - Caringbah	2006	HKG	344
Cronulla - Miranda - Caringbah	2006	HRV	212
Cronulla - Miranda - Caringbah	2006	IDN	220
Cronulla - Miranda - Caringbah	2006	IND	284
Cronulla - Miranda - Caringbah	2006	IRL	284
Cronulla - Miranda - Caringbah	2006	IRN	42
Cronulla - Miranda - Caringbah	2006	IRQ	23
Cronulla - Miranda - Caringbah	2006	ITA	720
Cronulla - Miranda - Caringbah	2006	JPN	97
Cronulla - Miranda - Caringbah	2006	KOR	102
Cronulla - Miranda - Caringbah	2006	LBN	259
Cronulla - Miranda - Caringbah	2006	LKA	45
Cronulla - Miranda - Caringbah	2006	MKD	194
Cronulla - Miranda - Caringbah	2006	MLT	182
Cronulla - Miranda - Caringbah	2006	MYS	221
Cronulla - Miranda - Caringbah	2006	NLD	300
Cronulla - Miranda - Caringbah	2006	NZL	1944
Cronulla - Miranda - Caringbah	2006	PAK	36
Cronulla - Miranda - Caringbah	2006	PHL	386
Cronulla - Miranda - Caringbah	2006	POL	136
Cronulla - Miranda - Caringbah	2006	SGP	133
Cronulla - Miranda - Caringbah	2006	THA	140
Cronulla - Miranda - Caringbah	2006	TUR	84
Cronulla - Miranda - Caringbah	2006	USA	313
Cronulla - Miranda - Caringbah	2006	VNM	168
Cronulla - Miranda - Caringbah	2006	ZAF	466
Cronulla - Miranda - Caringbah	2006	ZWE	36
Cronulla - Miranda - Caringbah	2011		7569
Cronulla - Miranda - Caringbah	2011	AUS	80975
Cronulla - Miranda - Caringbah	2011	CAN	244
Cronulla - Miranda - Caringbah	2011	CHN	1007
Cronulla - Miranda - Caringbah	2011	DEU	451
Cronulla - Miranda - Caringbah	2011	EGY	487
Cronulla - Miranda - Caringbah	2011	FJI	169
Cronulla - Miranda - Caringbah	2011	GBR	4737
Cronulla - Miranda - Caringbah	2011	GRC	618
Cronulla - Miranda - Caringbah	2011	HKG	378
Cronulla - Miranda - Caringbah	2011	HRV	224
Cronulla - Miranda - Caringbah	2011	IDN	230
Cronulla - Miranda - Caringbah	2011	IND	471
Cronulla - Miranda - Caringbah	2011	IRL	358
Cronulla - Miranda - Caringbah	2011	IRN	65
Cronulla - Miranda - Caringbah	2011	IRQ	24
Cronulla - Miranda - Caringbah	2011	ITA	678
Cronulla - Miranda - Caringbah	2011	JPN	116
Cronulla - Miranda - Caringbah	2011	KOR	113
Cronulla - Miranda - Caringbah	2011	LBN	228
Cronulla - Miranda - Caringbah	2011	LKA	52
Cronulla - Miranda - Caringbah	2011	MKD	207
Cronulla - Miranda - Caringbah	2011	MLT	205
Cronulla - Miranda - Caringbah	2011	MYS	265
Cronulla - Miranda - Caringbah	2011	NLD	267
Cronulla - Miranda - Caringbah	2011	NZL	1946
Cronulla - Miranda - Caringbah	2011	PAK	51
Cronulla - Miranda - Caringbah	2011	PHL	463
Cronulla - Miranda - Caringbah	2011	POL	147
Cronulla - Miranda - Caringbah	2011	SGP	148
Cronulla - Miranda - Caringbah	2011	THA	175
Cronulla - Miranda - Caringbah	2011	TUR	79
Cronulla - Miranda - Caringbah	2011	USA	390
Cronulla - Miranda - Caringbah	2011	VNM	199
Cronulla - Miranda - Caringbah	2011	ZAF	564
Cronulla - Miranda - Caringbah	2011	ZWE	54
Cronulla - Miranda - Caringbah	2016		9290
Cronulla - Miranda - Caringbah	2016	AUS	83554
Cronulla - Miranda - Caringbah	2016	CAN	251
Cronulla - Miranda - Caringbah	2016	CHN	1695
Cronulla - Miranda - Caringbah	2016	DEU	448
Cronulla - Miranda - Caringbah	2016	EGY	558
Cronulla - Miranda - Caringbah	2016	FJI	169
Cronulla - Miranda - Caringbah	2016	GBR	4747
Cronulla - Miranda - Caringbah	2016	GRC	642
Cronulla - Miranda - Caringbah	2016	HKG	373
Cronulla - Miranda - Caringbah	2016	HRV	209
Cronulla - Miranda - Caringbah	2016	IDN	266
Cronulla - Miranda - Caringbah	2016	IND	543
Cronulla - Miranda - Caringbah	2016	IRL	417
Cronulla - Miranda - Caringbah	2016	IRN	73
Cronulla - Miranda - Caringbah	2016	IRQ	34
Cronulla - Miranda - Caringbah	2016	ITA	680
Cronulla - Miranda - Caringbah	2016	JPN	137
Cronulla - Miranda - Caringbah	2016	KOR	116
Cronulla - Miranda - Caringbah	2016	LBN	237
Cronulla - Miranda - Caringbah	2016	LKA	53
Cronulla - Miranda - Caringbah	2016	MKD	259
Cronulla - Miranda - Caringbah	2016	MLT	198
Cronulla - Miranda - Caringbah	2016	MYS	269
Cronulla - Miranda - Caringbah	2016	NLD	245
Cronulla - Miranda - Caringbah	2016	NZL	1813
Cronulla - Miranda - Caringbah	2016	PAK	51
Cronulla - Miranda - Caringbah	2016	PHL	637
Cronulla - Miranda - Caringbah	2016	POL	197
Cronulla - Miranda - Caringbah	2016	SGP	157
Cronulla - Miranda - Caringbah	2016	THA	249
Cronulla - Miranda - Caringbah	2016	TUR	81
Cronulla - Miranda - Caringbah	2016	USA	390
Cronulla - Miranda - Caringbah	2016	VNM	187
Cronulla - Miranda - Caringbah	2016	ZAF	562
Cronulla - Miranda - Caringbah	2016	ZWE	58
Sutherland - Menai - Heathcote	2006		6454
Sutherland - Menai - Heathcote	2006	AUS	83123
Sutherland - Menai - Heathcote	2006	CAN	171
Sutherland - Menai - Heathcote	2006	CHN	580
Sutherland - Menai - Heathcote	2006	DEU	421
Sutherland - Menai - Heathcote	2006	EGY	417
Sutherland - Menai - Heathcote	2006	FJI	192
Sutherland - Menai - Heathcote	2006	GBR	4803
Sutherland - Menai - Heathcote	2006	GRC	440
Sutherland - Menai - Heathcote	2006	HKG	360
Sutherland - Menai - Heathcote	2006	HRV	220
Sutherland - Menai - Heathcote	2006	IDN	133
Sutherland - Menai - Heathcote	2006	IND	424
Sutherland - Menai - Heathcote	2006	IRL	307
Sutherland - Menai - Heathcote	2006	IRN	24
Sutherland - Menai - Heathcote	2006	IRQ	28
Sutherland - Menai - Heathcote	2006	ITA	487
Sutherland - Menai - Heathcote	2006	JPN	73
Sutherland - Menai - Heathcote	2006	KOR	92
Sutherland - Menai - Heathcote	2006	LBN	381
Sutherland - Menai - Heathcote	2006	LKA	87
Sutherland - Menai - Heathcote	2006	MKD	348
Sutherland - Menai - Heathcote	2006	MLT	182
Sutherland - Menai - Heathcote	2006	MYS	287
Sutherland - Menai - Heathcote	2006	NLD	332
Sutherland - Menai - Heathcote	2006	NZL	1343
Sutherland - Menai - Heathcote	2006	PAK	52
Sutherland - Menai - Heathcote	2006	PHL	379
Sutherland - Menai - Heathcote	2006	POL	186
Sutherland - Menai - Heathcote	2006	SGP	132
Sutherland - Menai - Heathcote	2006	THA	99
Sutherland - Menai - Heathcote	2006	TUR	41
Sutherland - Menai - Heathcote	2006	USA	336
Sutherland - Menai - Heathcote	2006	VNM	159
Sutherland - Menai - Heathcote	2006	ZAF	672
Sutherland - Menai - Heathcote	2006	ZWE	41
Sutherland - Menai - Heathcote	2011		6358
Sutherland - Menai - Heathcote	2011	AUS	84675
Sutherland - Menai - Heathcote	2011	CAN	183
Sutherland - Menai - Heathcote	2011	CHN	791
Sutherland - Menai - Heathcote	2011	DEU	456
Sutherland - Menai - Heathcote	2011	EGY	372
Sutherland - Menai - Heathcote	2011	FJI	197
Sutherland - Menai - Heathcote	2011	GBR	4875
Sutherland - Menai - Heathcote	2011	GRC	412
Sutherland - Menai - Heathcote	2011	HKG	296
Sutherland - Menai - Heathcote	2011	HRV	228
Sutherland - Menai - Heathcote	2011	IDN	188
Sutherland - Menai - Heathcote	2011	IND	476
Sutherland - Menai - Heathcote	2011	IRL	399
Sutherland - Menai - Heathcote	2011	IRN	39
Sutherland - Menai - Heathcote	2011	IRQ	34
Sutherland - Menai - Heathcote	2011	ITA	470
Sutherland - Menai - Heathcote	2011	JPN	105
Sutherland - Menai - Heathcote	2011	KOR	81
Sutherland - Menai - Heathcote	2011	LBN	380
Sutherland - Menai - Heathcote	2011	LKA	86
Sutherland - Menai - Heathcote	2011	MKD	366
Sutherland - Menai - Heathcote	2011	MLT	162
Sutherland - Menai - Heathcote	2011	MYS	268
Sutherland - Menai - Heathcote	2011	NLD	316
Sutherland - Menai - Heathcote	2011	NZL	1383
Sutherland - Menai - Heathcote	2011	PAK	40
Sutherland - Menai - Heathcote	2011	PHL	449
Sutherland - Menai - Heathcote	2011	POL	215
Sutherland - Menai - Heathcote	2011	SGP	127
Sutherland - Menai - Heathcote	2011	THA	145
Sutherland - Menai - Heathcote	2011	TUR	52
Sutherland - Menai - Heathcote	2011	USA	332
Sutherland - Menai - Heathcote	2011	VNM	189
Sutherland - Menai - Heathcote	2011	ZAF	706
Sutherland - Menai - Heathcote	2011	ZWE	43
Sutherland - Menai - Heathcote	2016		6912
Sutherland - Menai - Heathcote	2016	AUS	85657
Sutherland - Menai - Heathcote	2016	CAN	203
Sutherland - Menai - Heathcote	2016	CHN	1304
Sutherland - Menai - Heathcote	2016	DEU	440
Sutherland - Menai - Heathcote	2016	EGY	371
Sutherland - Menai - Heathcote	2016	FJI	178
Sutherland - Menai - Heathcote	2016	GBR	4655
Sutherland - Menai - Heathcote	2016	GRC	388
Sutherland - Menai - Heathcote	2016	HKG	338
Sutherland - Menai - Heathcote	2016	HRV	197
Sutherland - Menai - Heathcote	2016	IDN	231
Sutherland - Menai - Heathcote	2016	IND	557
Sutherland - Menai - Heathcote	2016	IRL	427
Sutherland - Menai - Heathcote	2016	IRN	52
Sutherland - Menai - Heathcote	2016	IRQ	28
Sutherland - Menai - Heathcote	2016	ITA	449
Sutherland - Menai - Heathcote	2016	JPN	120
Sutherland - Menai - Heathcote	2016	KOR	110
Sutherland - Menai - Heathcote	2016	LBN	381
Sutherland - Menai - Heathcote	2016	LKA	88
Sutherland - Menai - Heathcote	2016	MKD	345
Sutherland - Menai - Heathcote	2016	MLT	157
Sutherland - Menai - Heathcote	2016	MYS	284
Sutherland - Menai - Heathcote	2016	NLD	254
Sutherland - Menai - Heathcote	2016	NZL	1437
Sutherland - Menai - Heathcote	2016	PAK	49
Sutherland - Menai - Heathcote	2016	PHL	543
Sutherland - Menai - Heathcote	2016	POL	212
Sutherland - Menai - Heathcote	2016	SGP	119
Sutherland - Menai - Heathcote	2016	THA	187
Sutherland - Menai - Heathcote	2016	TUR	45
Sutherland - Menai - Heathcote	2016	USA	373
Sutherland - Menai - Heathcote	2016	VNM	227
Sutherland - Menai - Heathcote	2016	ZAF	652
Sutherland - Menai - Heathcote	2016	ZWE	57
Migratory - Offshore - Shipping (NSW)	2006		3
Migratory - Offshore - Shipping (NSW)	2006	AUS	42
Migratory - Offshore - Shipping (NSW)	2006	CAN	0
Migratory - Offshore - Shipping (NSW)	2006	CHN	0
Migratory - Offshore - Shipping (NSW)	2006	DEU	0
Migratory - Offshore - Shipping (NSW)	2006	EGY	0
Migratory - Offshore - Shipping (NSW)	2006	FJI	0
Migratory - Offshore - Shipping (NSW)	2006	GBR	0
Migratory - Offshore - Shipping (NSW)	2006	GRC	0
Migratory - Offshore - Shipping (NSW)	2006	HKG	0
Migratory - Offshore - Shipping (NSW)	2006	HRV	0
Migratory - Offshore - Shipping (NSW)	2006	IDN	0
Migratory - Offshore - Shipping (NSW)	2006	IND	0
Migratory - Offshore - Shipping (NSW)	2006	IRL	0
Migratory - Offshore - Shipping (NSW)	2006	IRN	0
Migratory - Offshore - Shipping (NSW)	2006	IRQ	0
Migratory - Offshore - Shipping (NSW)	2006	ITA	0
Migratory - Offshore - Shipping (NSW)	2006	JPN	0
Migratory - Offshore - Shipping (NSW)	2006	KOR	0
Migratory - Offshore - Shipping (NSW)	2006	LBN	0
Migratory - Offshore - Shipping (NSW)	2006	LKA	0
Migratory - Offshore - Shipping (NSW)	2006	MKD	0
Migratory - Offshore - Shipping (NSW)	2006	MLT	0
Migratory - Offshore - Shipping (NSW)	2006	MYS	0
Migratory - Offshore - Shipping (NSW)	2006	NLD	0
Migratory - Offshore - Shipping (NSW)	2006	NZL	0
Migratory - Offshore - Shipping (NSW)	2006	PAK	0
Migratory - Offshore - Shipping (NSW)	2006	PHL	0
Migratory - Offshore - Shipping (NSW)	2006	POL	0
Migratory - Offshore - Shipping (NSW)	2006	SGP	0
Migratory - Offshore - Shipping (NSW)	2006	THA	0
Migratory - Offshore - Shipping (NSW)	2006	TUR	0
Migratory - Offshore - Shipping (NSW)	2006	USA	0
Migratory - Offshore - Shipping (NSW)	2006	VNM	0
Migratory - Offshore - Shipping (NSW)	2006	ZAF	0
Migratory - Offshore - Shipping (NSW)	2006	ZWE	0
Migratory - Offshore - Shipping (NSW)	2011		14
Migratory - Offshore - Shipping (NSW)	2011	AUS	63
Migratory - Offshore - Shipping (NSW)	2011	CAN	0
Migratory - Offshore - Shipping (NSW)	2011	CHN	0
Migratory - Offshore - Shipping (NSW)	2011	DEU	5
Migratory - Offshore - Shipping (NSW)	2011	EGY	6
Migratory - Offshore - Shipping (NSW)	2011	FJI	0
Migratory - Offshore - Shipping (NSW)	2011	GBR	13
Migratory - Offshore - Shipping (NSW)	2011	GRC	0
Migratory - Offshore - Shipping (NSW)	2011	HKG	0
Migratory - Offshore - Shipping (NSW)	2011	HRV	3
Migratory - Offshore - Shipping (NSW)	2011	IDN	0
Migratory - Offshore - Shipping (NSW)	2011	IND	0
Migratory - Offshore - Shipping (NSW)	2011	IRL	0
Migratory - Offshore - Shipping (NSW)	2011	IRN	0
Migratory - Offshore - Shipping (NSW)	2011	IRQ	0
Migratory - Offshore - Shipping (NSW)	2011	ITA	3
Migratory - Offshore - Shipping (NSW)	2011	JPN	0
Migratory - Offshore - Shipping (NSW)	2011	KOR	0
Migratory - Offshore - Shipping (NSW)	2011	LBN	0
Migratory - Offshore - Shipping (NSW)	2011	LKA	0
Migratory - Offshore - Shipping (NSW)	2011	MKD	0
Migratory - Offshore - Shipping (NSW)	2011	MLT	3
Migratory - Offshore - Shipping (NSW)	2011	MYS	0
Migratory - Offshore - Shipping (NSW)	2011	NLD	0
Migratory - Offshore - Shipping (NSW)	2011	NZL	3
Migratory - Offshore - Shipping (NSW)	2011	PAK	0
Migratory - Offshore - Shipping (NSW)	2011	PHL	0
Migratory - Offshore - Shipping (NSW)	2011	POL	0
Migratory - Offshore - Shipping (NSW)	2011	SGP	0
Migratory - Offshore - Shipping (NSW)	2011	THA	0
Migratory - Offshore - Shipping (NSW)	2011	TUR	0
Migratory - Offshore - Shipping (NSW)	2011	USA	0
Migratory - Offshore - Shipping (NSW)	2011	VNM	0
Migratory - Offshore - Shipping (NSW)	2011	ZAF	0
Migratory - Offshore - Shipping (NSW)	2011	ZWE	0
Migratory - Offshore - Shipping (NSW)	2016		55
Migratory - Offshore - Shipping (NSW)	2016	AUS	232
Migratory - Offshore - Shipping (NSW)	2016	CAN	0
Migratory - Offshore - Shipping (NSW)	2016	CHN	20
Migratory - Offshore - Shipping (NSW)	2016	DEU	0
Migratory - Offshore - Shipping (NSW)	2016	EGY	0
Migratory - Offshore - Shipping (NSW)	2016	FJI	0
Migratory - Offshore - Shipping (NSW)	2016	GBR	25
Migratory - Offshore - Shipping (NSW)	2016	GRC	0
Migratory - Offshore - Shipping (NSW)	2016	HKG	5
Migratory - Offshore - Shipping (NSW)	2016	HRV	3
Migratory - Offshore - Shipping (NSW)	2016	IDN	0
Migratory - Offshore - Shipping (NSW)	2016	IND	0
Migratory - Offshore - Shipping (NSW)	2016	IRL	3
Migratory - Offshore - Shipping (NSW)	2016	IRN	0
Migratory - Offshore - Shipping (NSW)	2016	IRQ	0
Migratory - Offshore - Shipping (NSW)	2016	ITA	7
Migratory - Offshore - Shipping (NSW)	2016	JPN	0
Migratory - Offshore - Shipping (NSW)	2016	KOR	3
Migratory - Offshore - Shipping (NSW)	2016	LBN	0
Migratory - Offshore - Shipping (NSW)	2016	LKA	0
Migratory - Offshore - Shipping (NSW)	2016	MKD	7
Migratory - Offshore - Shipping (NSW)	2016	MLT	3
Migratory - Offshore - Shipping (NSW)	2016	MYS	0
Migratory - Offshore - Shipping (NSW)	2016	NLD	3
Migratory - Offshore - Shipping (NSW)	2016	NZL	18
Migratory - Offshore - Shipping (NSW)	2016	PAK	0
