SA3_NAME16	Year	Age	Sex	persons
No usual address (Vic.)	2011	75-84	F	39
No usual address (Vic.)	2011	75-84	M	71
No usual address (Vic.)	2011	85+	F	32
No usual address (Vic.)	2011	85+	M	22
No usual address (Vic.)	2016	0-4	F	163
No usual address (Vic.)	2016	0-4	M	215
No usual address (Vic.)	2016	5-14	F	197
No usual address (Vic.)	2016	5-14	M	173
No usual address (Vic.)	2016	15-19	F	178
No usual address (Vic.)	2016	15-19	M	180
No usual address (Vic.)	2016	20-24	F	453
No usual address (Vic.)	2016	20-24	M	447
No usual address (Vic.)	2016	25-34	F	795
No usual address (Vic.)	2016	25-34	M	1052
No usual address (Vic.)	2016	35-44	F	479
No usual address (Vic.)	2016	35-44	M	813
No usual address (Vic.)	2016	45-54	F	347
No usual address (Vic.)	2016	45-54	M	628
No usual address (Vic.)	2016	55-64	F	352
No usual address (Vic.)	2016	55-64	M	460
No usual address (Vic.)	2016	65-74	F	204
No usual address (Vic.)	2016	65-74	M	283
No usual address (Vic.)	2016	75-84	F	49
No usual address (Vic.)	2016	75-84	M	72
No usual address (Vic.)	2016	85+	F	28
No usual address (Vic.)	2016	85+	M	9
Capalaba	2006	0-4	F	2091
Capalaba	2006	0-4	M	2303
Capalaba	2006	5-14	F	4995
Capalaba	2006	5-14	M	5402
Capalaba	2006	15-19	F	2829
Capalaba	2006	15-19	M	2819
Capalaba	2006	20-24	F	2178
Capalaba	2006	20-24	M	2383
Capalaba	2006	25-34	F	4077
Capalaba	2006	25-34	M	3930
Capalaba	2006	35-44	F	5385
Capalaba	2006	35-44	M	4757
Capalaba	2006	45-54	F	5582
Capalaba	2006	45-54	M	5247
Capalaba	2006	55-64	F	3744
Capalaba	2006	55-64	M	3730
Capalaba	2006	65-74	F	1895
Capalaba	2006	65-74	M	1793
Capalaba	2006	75-84	F	1391
Capalaba	2006	75-84	M	1018
Capalaba	2006	85+	F	518
Capalaba	2006	85+	M	275
Capalaba	2011	0-4	F	2211
Capalaba	2011	0-4	M	2378
Capalaba	2011	5-14	F	4634
Capalaba	2011	5-14	M	5087
Capalaba	2011	15-19	F	2600
Capalaba	2011	15-19	M	2794
Capalaba	2011	20-24	F	2349
Capalaba	2011	20-24	M	2376
Capalaba	2011	25-34	F	4129
Capalaba	2011	25-34	M	3986
Capalaba	2011	35-44	F	5133
Capalaba	2011	35-44	M	4697
Capalaba	2011	45-54	F	5578
Capalaba	2011	45-54	M	5102
Capalaba	2011	55-64	F	4468
Capalaba	2011	55-64	M	4403
Capalaba	2011	65-74	F	2369
Capalaba	2011	65-74	M	2237
Capalaba	2011	75-84	F	1293
Capalaba	2011	75-84	M	1083
Capalaba	2011	85+	F	696
Capalaba	2011	85+	M	348
Capalaba	2016	0-4	F	2030
Capalaba	2016	0-4	M	2191
Capalaba	2016	5-14	F	4609
Capalaba	2016	5-14	M	5028
Capalaba	2016	15-19	F	2309
Capalaba	2016	15-19	M	2518
Capalaba	2016	20-24	F	2152
Capalaba	2016	20-24	M	2370
Capalaba	2016	25-34	F	4324
Capalaba	2016	25-34	M	4216
Capalaba	2016	35-44	F	4824
Capalaba	2016	35-44	M	4560
Capalaba	2016	45-54	F	5458
Capalaba	2016	45-54	M	4913
Capalaba	2016	55-64	F	4934
Capalaba	2016	55-64	M	4664
Capalaba	2016	65-74	F	3229
Capalaba	2016	65-74	M	3094
Capalaba	2016	75-84	F	1543
Capalaba	2016	75-84	M	1320
Capalaba	2016	85+	F	825
Capalaba	2016	85+	M	445
Cleveland - Stradbroke	2006	0-4	F	1924
Cleveland - Stradbroke	2006	0-4	M	1971
Cleveland - Stradbroke	2006	5-14	F	4678
Cleveland - Stradbroke	2006	5-14	M	4826
Cleveland - Stradbroke	2006	15-19	F	2271
Cleveland - Stradbroke	2006	15-19	M	2434
Cleveland - Stradbroke	2006	20-24	F	1635
Cleveland - Stradbroke	2006	20-24	M	1775
Cleveland - Stradbroke	2006	25-34	F	3272
Cleveland - Stradbroke	2006	25-34	M	2992
Cleveland - Stradbroke	2006	35-44	F	5056
Cleveland - Stradbroke	2006	35-44	M	4380
Cleveland - Stradbroke	2006	45-54	F	5089
Cleveland - Stradbroke	2006	45-54	M	4756
Cleveland - Stradbroke	2006	55-64	F	4289
Cleveland - Stradbroke	2006	55-64	M	4250
Cleveland - Stradbroke	2006	65-74	F	2673
Cleveland - Stradbroke	2006	65-74	M	2613
Cleveland - Stradbroke	2006	75-84	F	2059
Cleveland - Stradbroke	2006	75-84	M	1644
Cleveland - Stradbroke	2006	85+	F	855
Cleveland - Stradbroke	2006	85+	M	461
Cleveland - Stradbroke	2011	0-4	F	2191
Cleveland - Stradbroke	2011	0-4	M	2319
Cleveland - Stradbroke	2011	5-14	F	5188
Cleveland - Stradbroke	2011	5-14	M	5467
Cleveland - Stradbroke	2011	15-19	F	2661
Cleveland - Stradbroke	2011	15-19	M	2699
Cleveland - Stradbroke	2011	20-24	F	1898
Cleveland - Stradbroke	2011	20-24	M	1998
Cleveland - Stradbroke	2011	25-34	F	3704
Cleveland - Stradbroke	2011	25-34	M	3528
Cleveland - Stradbroke	2011	35-44	F	5583
Cleveland - Stradbroke	2011	35-44	M	4846
Cleveland - Stradbroke	2011	45-54	F	5787
Cleveland - Stradbroke	2011	45-54	M	5444
Cleveland - Stradbroke	2011	55-64	F	5199
Cleveland - Stradbroke	2011	55-64	M	4810
Cleveland - Stradbroke	2011	65-74	F	3516
Cleveland - Stradbroke	2011	65-74	M	3460
Cleveland - Stradbroke	2011	75-84	F	2283
Cleveland - Stradbroke	2011	75-84	M	1826
Cleveland - Stradbroke	2011	85+	F	1090
Cleveland - Stradbroke	2011	85+	M	647
Cleveland - Stradbroke	2016	0-4	F	2040
Cleveland - Stradbroke	2016	0-4	M	2235
Cleveland - Stradbroke	2016	5-14	F	5322
Cleveland - Stradbroke	2016	5-14	M	5650
Cleveland - Stradbroke	2016	15-19	F	2646
Cleveland - Stradbroke	2016	15-19	M	2854
Cleveland - Stradbroke	2016	20-24	F	2023
Cleveland - Stradbroke	2016	20-24	M	2119
Cleveland - Stradbroke	2016	25-34	F	4075
Cleveland - Stradbroke	2016	25-34	M	3872
Cleveland - Stradbroke	2016	35-44	F	5272
Cleveland - Stradbroke	2016	35-44	M	4749
Cleveland - Stradbroke	2016	45-54	F	6280
Cleveland - Stradbroke	2016	45-54	M	5722
Cleveland - Stradbroke	2016	55-64	F	5860
Cleveland - Stradbroke	2016	55-64	M	5434
Cleveland - Stradbroke	2016	65-74	F	4986
Cleveland - Stradbroke	2016	65-74	M	4602
Cleveland - Stradbroke	2016	75-84	F	2672
Cleveland - Stradbroke	2016	75-84	M	2311
Cleveland - Stradbroke	2016	85+	F	1264
Cleveland - Stradbroke	2016	85+	M	820
Wynnum - Manly	2006	0-4	F	2048
Wynnum - Manly	2006	0-4	M	2130
Wynnum - Manly	2006	5-14	F	3853
Wynnum - Manly	2006	5-14	M	3968
Wynnum - Manly	2006	15-19	F	1699
Wynnum - Manly	2006	15-19	M	1771
Wynnum - Manly	2006	20-24	F	1639
Wynnum - Manly	2006	20-24	M	1632
Wynnum - Manly	2006	25-34	F	4107
Wynnum - Manly	2006	25-34	M	3763
Wynnum - Manly	2006	35-44	F	4767
Wynnum - Manly	2006	35-44	M	4552
Wynnum - Manly	2006	45-54	F	3962
Wynnum - Manly	2006	45-54	M	3740
Wynnum - Manly	2006	55-64	F	3185
Wynnum - Manly	2006	55-64	M	3074
Wynnum - Manly	2006	65-74	F	1925
Wynnum - Manly	2006	65-74	M	1780
Wynnum - Manly	2006	75-84	F	1682
Wynnum - Manly	2006	75-84	M	1127
Wynnum - Manly	2006	85+	F	775
Wynnum - Manly	2006	85+	M	362
Wynnum - Manly	2011	0-4	F	2408
Wynnum - Manly	2011	0-4	M	2611
Wynnum - Manly	2011	5-14	F	4283
Wynnum - Manly	2011	5-14	M	4517
Wynnum - Manly	2011	15-19	F	1951
Wynnum - Manly	2011	15-19	M	1992
Wynnum - Manly	2011	20-24	F	1762
Wynnum - Manly	2011	20-24	M	1773
Wynnum - Manly	2011	25-34	F	4498
Wynnum - Manly	2011	25-34	M	4050
Wynnum - Manly	2011	35-44	F	5498
Wynnum - Manly	2011	35-44	M	5302
Wynnum - Manly	2011	45-54	F	4629
Wynnum - Manly	2011	45-54	M	4484
Wynnum - Manly	2011	55-64	F	3556
Wynnum - Manly	2011	55-64	M	3520
Wynnum - Manly	2011	65-74	F	2282
Wynnum - Manly	2011	65-74	M	2014
Wynnum - Manly	2011	75-84	F	1528
Wynnum - Manly	2011	75-84	M	1131
Wynnum - Manly	2011	85+	F	822
Wynnum - Manly	2011	85+	M	418
Wynnum - Manly	2016	0-4	F	2293
Wynnum - Manly	2016	0-4	M	2438
Wynnum - Manly	2016	5-14	F	4633
Wynnum - Manly	2016	5-14	M	4897
Wynnum - Manly	2016	15-19	F	2059
Wynnum - Manly	2016	15-19	M	2171
Wynnum - Manly	2016	20-24	F	1813
Wynnum - Manly	2016	20-24	M	1847
Wynnum - Manly	2016	25-34	F	4339
Wynnum - Manly	2016	25-34	M	4004
Wynnum - Manly	2016	35-44	F	5627
Wynnum - Manly	2016	35-44	M	5180
Wynnum - Manly	2016	45-54	F	5125
Wynnum - Manly	2016	45-54	M	4960
Wynnum - Manly	2016	55-64	F	3928
Wynnum - Manly	2016	55-64	M	3718
Wynnum - Manly	2016	65-74	F	2881
Wynnum - Manly	2016	65-74	M	2582
Wynnum - Manly	2016	75-84	F	1597
Wynnum - Manly	2016	75-84	M	1264
Wynnum - Manly	2016	85+	F	893
Wynnum - Manly	2016	85+	M	455
Bald Hills - Everton Park	2006	0-4	F	1017
Bald Hills - Everton Park	2006	0-4	M	1045
Bald Hills - Everton Park	2006	5-14	F	2229
Bald Hills - Everton Park	2006	5-14	M	2324
Bald Hills - Everton Park	2006	15-19	F	1238
Bald Hills - Everton Park	2006	15-19	M	1278
Bald Hills - Everton Park	2006	20-24	F	1089
Bald Hills - Everton Park	2006	20-24	M	1172
Bald Hills - Everton Park	2006	25-34	F	2104
Bald Hills - Everton Park	2006	25-34	M	2013
Bald Hills - Everton Park	2006	35-44	F	2624
Bald Hills - Everton Park	2006	35-44	M	2314
Bald Hills - Everton Park	2006	45-54	F	2718
Bald Hills - Everton Park	2006	45-54	M	2447
Bald Hills - Everton Park	2006	55-64	F	2140
Bald Hills - Everton Park	2006	55-64	M	2027
Bald Hills - Everton Park	2006	65-74	F	1330
Bald Hills - Everton Park	2006	65-74	M	1151
Bald Hills - Everton Park	2006	75-84	F	1023
Bald Hills - Everton Park	2006	75-84	M	712
Bald Hills - Everton Park	2006	85+	F	352
Bald Hills - Everton Park	2006	85+	M	155
Bald Hills - Everton Park	2011	0-4	F	1145
Bald Hills - Everton Park	2011	0-4	M	1255
Bald Hills - Everton Park	2011	5-14	F	2370
Bald Hills - Everton Park	2011	5-14	M	2382
Bald Hills - Everton Park	2011	15-19	F	1207
Bald Hills - Everton Park	2011	15-19	M	1279
Bald Hills - Everton Park	2011	20-24	F	1270
Bald Hills - Everton Park	2011	20-24	M	1282
Bald Hills - Everton Park	2011	25-34	F	2430
Bald Hills - Everton Park	2011	25-34	M	2332
Bald Hills - Everton Park	2011	35-44	F	2848
Bald Hills - Everton Park	2011	35-44	M	2601
Bald Hills - Everton Park	2011	45-54	F	2732
Bald Hills - Everton Park	2011	45-54	M	2508
Bald Hills - Everton Park	2011	55-64	F	2336
Bald Hills - Everton Park	2011	55-64	M	2240
Bald Hills - Everton Park	2011	65-74	F	1589
Bald Hills - Everton Park	2011	65-74	M	1372
Bald Hills - Everton Park	2011	75-84	F	1014
Bald Hills - Everton Park	2011	75-84	M	811
Bald Hills - Everton Park	2011	85+	F	537
Bald Hills - Everton Park	2011	85+	M	227
Bald Hills - Everton Park	2016	0-4	F	1248
Bald Hills - Everton Park	2016	0-4	M	1287
Bald Hills - Everton Park	2016	5-14	F	2525
Bald Hills - Everton Park	2016	5-14	M	2534
Bald Hills - Everton Park	2016	15-19	F	1272
Bald Hills - Everton Park	2016	15-19	M	1261
Bald Hills - Everton Park	2016	20-24	F	1335
Bald Hills - Everton Park	2016	20-24	M	1386
Bald Hills - Everton Park	2016	25-34	F	2848
Bald Hills - Everton Park	2016	25-34	M	2682
Bald Hills - Everton Park	2016	35-44	F	2898
Bald Hills - Everton Park	2016	35-44	M	2716
Bald Hills - Everton Park	2016	45-54	F	2865
Bald Hills - Everton Park	2016	45-54	M	2631
Bald Hills - Everton Park	2016	55-64	F	2445
Bald Hills - Everton Park	2016	55-64	M	2180
Bald Hills - Everton Park	2016	65-74	F	1885
Bald Hills - Everton Park	2016	65-74	M	1725
Bald Hills - Everton Park	2016	75-84	F	1170
Bald Hills - Everton Park	2016	75-84	M	907
Bald Hills - Everton Park	2016	85+	F	662
Bald Hills - Everton Park	2016	85+	M	342
Chermside	2006	0-4	F	1940
Chermside	2006	0-4	M	2070
Chermside	2006	5-14	F	3406
Chermside	2006	5-14	M	3499
Chermside	2006	15-19	F	1818
Chermside	2006	15-19	M	1769
Chermside	2006	20-24	F	2134
Chermside	2006	20-24	M	2032
Chermside	2006	25-34	F	4794
Chermside	2006	25-34	M	4575
Chermside	2006	35-44	F	4649
Chermside	2006	35-44	M	4424
Chermside	2006	45-54	F	3997
Chermside	2006	45-54	M	3668
Chermside	2006	55-64	F	3069
Chermside	2006	55-64	M	2784
Chermside	2006	65-74	F	2551
Chermside	2006	65-74	M	2081
Chermside	2006	75-84	F	2524
Chermside	2006	75-84	M	1634
Chermside	2006	85+	F	1129
Chermside	2006	85+	M	475
Chermside	2011	0-4	F	2180
Chermside	2011	0-4	M	2380
Chermside	2011	5-14	F	3578
Chermside	2011	5-14	M	3740
Chermside	2011	15-19	F	1906
Chermside	2011	15-19	M	1850
Chermside	2011	20-24	F	2461
Chermside	2011	20-24	M	2296
Chermside	2011	25-34	F	5231
Chermside	2011	25-34	M	5252
Chermside	2011	35-44	F	5167
Chermside	2011	35-44	M	4974
Chermside	2011	45-54	F	4200
Chermside	2011	45-54	M	3952
Chermside	2011	55-64	F	3347
Chermside	2011	55-64	M	3073
Chermside	2011	65-74	F	2506
Chermside	2011	65-74	M	1986
Chermside	2011	75-84	F	2276
Chermside	2011	75-84	M	1614
Chermside	2011	85+	F	1331
Chermside	2011	85+	M	581
Chermside	2016	0-4	F	2093
Chermside	2016	0-4	M	2231
Chermside	2016	5-14	F	3853
Chermside	2016	5-14	M	4085
Chermside	2016	15-19	F	1841
Chermside	2016	15-19	M	1765
Chermside	2016	20-24	F	2549
Chermside	2016	20-24	M	2369
Chermside	2016	25-34	F	5825
Chermside	2016	25-34	M	5658
Chermside	2016	35-44	F	5197
Chermside	2016	35-44	M	5000
Chermside	2016	45-54	F	4507
Chermside	2016	45-54	M	4362
Chermside	2016	55-64	F	3658
Chermside	2016	55-64	M	3290
Chermside	2016	65-74	F	2725
Chermside	2016	65-74	M	2262
Chermside	2016	75-84	F	2165
Chermside	2016	75-84	M	1539
Chermside	2016	85+	F	1377
Chermside	2016	85+	M	715
Nundah	2006	0-4	F	936
Nundah	2006	0-4	M	920
Nundah	2006	5-14	F	1613
Nundah	2006	5-14	M	1753
Nundah	2006	15-19	F	894
Nundah	2006	15-19	M	1115
Nundah	2006	20-24	F	1155
Nundah	2006	20-24	M	1125
Nundah	2006	25-34	F	2443
Nundah	2006	25-34	M	2346
Nundah	2006	35-44	F	2265
Nundah	2006	35-44	M	2214
Nundah	2006	45-54	F	2075
Nundah	2006	45-54	M	2074
Nundah	2006	55-64	F	1592
Nundah	2006	55-64	M	1595
Nundah	2006	65-74	F	1023
Nundah	2006	65-74	M	896
Nundah	2006	75-84	F	931
Nundah	2006	75-84	M	617
Nundah	2006	85+	F	430
Nundah	2006	85+	M	171
Nundah	2011	0-4	F	1009
Nundah	2011	0-4	M	1118
Nundah	2011	5-14	F	1688
Nundah	2011	5-14	M	1798
Nundah	2011	15-19	F	921
Nundah	2011	15-19	M	1256
Nundah	2011	20-24	F	1352
Nundah	2011	20-24	M	1346
Nundah	2011	25-34	F	3105
Nundah	2011	25-34	M	3236
Nundah	2011	35-44	F	2712
Nundah	2011	35-44	M	2715
Nundah	2011	45-54	F	2194
Nundah	2011	45-54	M	2226
Nundah	2011	55-64	F	1796
Nundah	2011	55-64	M	1853
Nundah	2011	65-74	F	1167
Nundah	2011	65-74	M	1006
Nundah	2011	75-84	F	786
Nundah	2011	75-84	M	568
Nundah	2011	85+	F	485
Nundah	2011	85+	M	237
Nundah	2016	0-4	F	1168
Nundah	2016	0-4	M	1226
Nundah	2016	5-14	F	1861
Nundah	2016	5-14	M	1996
Nundah	2016	15-19	F	932
Nundah	2016	15-19	M	1033
Nundah	2016	20-24	F	1446
Nundah	2016	20-24	M	1513
Nundah	2016	25-34	F	3817
Nundah	2016	25-34	M	3832
Nundah	2016	35-44	F	2946
Nundah	2016	35-44	M	3066
Nundah	2016	45-54	F	2437
Nundah	2016	45-54	M	2385
Nundah	2016	55-64	F	2072
Nundah	2016	55-64	M	2026
Nundah	2016	65-74	F	1371
Nundah	2016	65-74	M	1300
Nundah	2016	75-84	F	844
Nundah	2016	75-84	M	622
Nundah	2016	85+	F	538
Nundah	2016	85+	M	233
Sandgate	2006	0-4	F	1516
Sandgate	2006	0-4	M	1618
Sandgate	2006	5-14	F	3119
Sandgate	2006	5-14	M	3234
Sandgate	2006	15-19	F	1486
Sandgate	2006	15-19	M	1664
Sandgate	2006	20-24	F	1503
Sandgate	2006	20-24	M	1449
Sandgate	2006	25-34	F	3363
Sandgate	2006	25-34	M	3207
Sandgate	2006	35-44	F	3750
Sandgate	2006	35-44	M	3421
Sandgate	2006	45-54	F	3442
Sandgate	2006	45-54	M	3234
Sandgate	2006	55-64	F	2800
Sandgate	2006	55-64	M	2535
Sandgate	2006	65-74	F	1812
Sandgate	2006	65-74	M	1530
Sandgate	2006	75-84	F	1651
Sandgate	2006	75-84	M	1181
Sandgate	2006	85+	F	816
Sandgate	2006	85+	M	358
Sandgate	2011	0-4	F	1726
Sandgate	2011	0-4	M	1822
Sandgate	2011	5-14	F	3103
Sandgate	2011	5-14	M	3285
Sandgate	2011	15-19	F	1657
Sandgate	2011	15-19	M	1719
Sandgate	2011	20-24	F	1592
Sandgate	2011	20-24	M	1636
Sandgate	2011	25-34	F	3752
Sandgate	2011	25-34	M	3574
Sandgate	2011	35-44	F	4074
Sandgate	2011	35-44	M	3826
Sandgate	2011	45-54	F	3718
Sandgate	2011	45-54	M	3500
Sandgate	2011	55-64	F	3101
Sandgate	2011	55-64	M	2865
Sandgate	2011	65-74	F	2105
Sandgate	2011	65-74	M	1797
Sandgate	2011	75-84	F	1639
Sandgate	2011	75-84	M	1120
Sandgate	2011	85+	F	786
Sandgate	2011	85+	M	425
Sandgate	2016	0-4	F	1851
Sandgate	2016	0-4	M	2030
Sandgate	2016	5-14	F	3409
Sandgate	2016	5-14	M	3642
Sandgate	2016	15-19	F	1571
Sandgate	2016	15-19	M	1706
Sandgate	2016	20-24	F	1766
Sandgate	2016	20-24	M	1771
Sandgate	2016	25-34	F	4316
Sandgate	2016	25-34	M	4012
Sandgate	2016	35-44	F	4428
Sandgate	2016	35-44	M	4115
Sandgate	2016	45-54	F	4066
Sandgate	2016	45-54	M	3846
Sandgate	2016	55-64	F	3360
Sandgate	2016	55-64	M	3139
Sandgate	2016	65-74	F	2611
Sandgate	2016	65-74	M	2201
Sandgate	2016	75-84	F	1644
Sandgate	2016	75-84	M	1161
Sandgate	2016	85+	F	852
Sandgate	2016	85+	M	482
Carindale	2006	0-4	F	1396
Carindale	2006	0-4	M	1560
Carindale	2006	5-14	F	2760
Carindale	2006	5-14	M	2926
Carindale	2006	15-19	F	1481
Carindale	2006	15-19	M	1501
Carindale	2006	20-24	F	1586
Carindale	2006	20-24	M	1548
Carindale	2006	25-34	F	3202
Carindale	2006	25-34	M	2974
Carindale	2006	35-44	F	3597
Carindale	2006	35-44	M	3250
Carindale	2006	45-54	F	3253
Carindale	2006	45-54	M	2995
Carindale	2006	55-64	F	2191
Carindale	2006	55-64	M	2083
Carindale	2006	65-74	F	1396
Carindale	2006	65-74	M	1211
Carindale	2006	75-84	F	1423
Carindale	2006	75-84	M	950
Carindale	2006	85+	F	490
Carindale	2006	85+	M	229
Carindale	2011	0-4	F	1526
Carindale	2011	0-4	M	1597
Carindale	2011	5-14	F	2762
Carindale	2011	5-14	M	3049
Carindale	2011	15-19	F	1563
Carindale	2011	15-19	M	1530
Carindale	2011	20-24	F	1722
Carindale	2011	20-24	M	1696
Carindale	2011	25-34	F	3455
Carindale	2011	25-34	M	3324
Carindale	2011	35-44	F	3781
Carindale	2011	35-44	M	3525
Carindale	2011	45-54	F	3382
Carindale	2011	45-54	M	3022
Carindale	2011	55-64	F	2574
Carindale	2011	55-64	M	2394
Carindale	2011	65-74	F	1530
Carindale	2011	65-74	M	1383
Carindale	2011	75-84	F	1314
Carindale	2011	75-84	M	900
Carindale	2011	85+	F	670
Carindale	2011	85+	M	301
Carindale	2016	0-4	F	1542
Carindale	2016	0-4	M	1651
Carindale	2016	5-14	F	2950
Carindale	2016	5-14	M	3151
Carindale	2016	15-19	F	1545
Carindale	2016	15-19	M	1587
Carindale	2016	20-24	F	1851
Carindale	2016	20-24	M	1814
Carindale	2016	25-34	F	3801
Carindale	2016	25-34	M	3659
Carindale	2016	35-44	F	3829
Carindale	2016	35-44	M	3602
Carindale	2016	45-54	F	3636
Carindale	2016	45-54	M	3209
Carindale	2016	55-64	F	2945
Carindale	2016	55-64	M	2606
Carindale	2016	65-74	F	1917
Carindale	2016	65-74	M	1607
Carindale	2016	75-84	F	1206
Carindale	2016	75-84	M	904
Carindale	2016	85+	F	791
Carindale	2016	85+	M	382
Holland Park - Yeronga	2006	0-4	F	1808
Holland Park - Yeronga	2006	0-4	M	1942
Holland Park - Yeronga	2006	5-14	F	2830
Holland Park - Yeronga	2006	5-14	M	3029
Holland Park - Yeronga	2006	15-19	F	1706
Holland Park - Yeronga	2006	15-19	M	1625
Holland Park - Yeronga	2006	20-24	F	3131
Holland Park - Yeronga	2006	20-24	M	2829
Holland Park - Yeronga	2006	25-34	F	5997
Holland Park - Yeronga	2006	25-34	M	6012
Holland Park - Yeronga	2006	35-44	F	4862
Holland Park - Yeronga	2006	35-44	M	4932
Holland Park - Yeronga	2006	45-54	F	3663
Holland Park - Yeronga	2006	45-54	M	3598
Holland Park - Yeronga	2006	55-64	F	2520
Holland Park - Yeronga	2006	55-64	M	2548
Holland Park - Yeronga	2006	65-74	F	1692
Holland Park - Yeronga	2006	65-74	M	1416
Holland Park - Yeronga	2006	75-84	F	1674
Holland Park - Yeronga	2006	75-84	M	1122
Holland Park - Yeronga	2006	85+	F	795
Holland Park - Yeronga	2006	85+	M	359
Holland Park - Yeronga	2011	0-4	F	1944
Holland Park - Yeronga	2011	0-4	M	2018
Holland Park - Yeronga	2011	5-14	F	3021
Holland Park - Yeronga	2011	5-14	M	3258
Holland Park - Yeronga	2011	15-19	F	1679
Holland Park - Yeronga	2011	15-19	M	1646
Holland Park - Yeronga	2011	20-24	F	3417
Holland Park - Yeronga	2011	20-24	M	3363
Holland Park - Yeronga	2011	25-34	F	6910
Holland Park - Yeronga	2011	25-34	M	7053
Holland Park - Yeronga	2011	35-44	F	5127
Holland Park - Yeronga	2011	35-44	M	5304
Holland Park - Yeronga	2011	45-54	F	3947
Holland Park - Yeronga	2011	45-54	M	3916
Holland Park - Yeronga	2011	55-64	F	2939
Holland Park - Yeronga	2011	55-64	M	2905
Holland Park - Yeronga	2011	65-74	F	1698
Holland Park - Yeronga	2011	65-74	M	1529
Holland Park - Yeronga	2011	75-84	F	1417
Holland Park - Yeronga	2011	75-84	M	956
Holland Park - Yeronga	2011	85+	F	758
Holland Park - Yeronga	2011	85+	M	370
Holland Park - Yeronga	2016	0-4	F	1892
Holland Park - Yeronga	2016	0-4	M	1953
Holland Park - Yeronga	2016	5-14	F	3268
Holland Park - Yeronga	2016	5-14	M	3514
Holland Park - Yeronga	2016	15-19	F	1838
Holland Park - Yeronga	2016	15-19	M	1918
Holland Park - Yeronga	2016	20-24	F	3823
Holland Park - Yeronga	2016	20-24	M	3702
Holland Park - Yeronga	2016	25-34	F	7819
Holland Park - Yeronga	2016	25-34	M	7654
Holland Park - Yeronga	2016	35-44	F	5244
Holland Park - Yeronga	2016	35-44	M	5418
Holland Park - Yeronga	2016	45-54	F	4365
Holland Park - Yeronga	2016	45-54	M	4330
Holland Park - Yeronga	2016	55-64	F	3329
Holland Park - Yeronga	2016	55-64	M	3184
Holland Park - Yeronga	2016	65-74	F	2083
Holland Park - Yeronga	2016	65-74	M	1904
Holland Park - Yeronga	2016	75-84	F	1366
Holland Park - Yeronga	2016	75-84	M	1039
Holland Park - Yeronga	2016	85+	F	895
Holland Park - Yeronga	2016	85+	M	446
Mt Gravatt	2006	0-4	F	1769
Mt Gravatt	2006	0-4	M	1889
Mt Gravatt	2006	5-14	F	3625
Mt Gravatt	2006	5-14	M	3762
Mt Gravatt	2006	15-19	F	2242
Mt Gravatt	2006	15-19	M	2340
Mt Gravatt	2006	20-24	F	2781
Mt Gravatt	2006	20-24	M	2816
Mt Gravatt	2006	25-34	F	4416
Mt Gravatt	2006	25-34	M	4377
Mt Gravatt	2006	35-44	F	4386
Mt Gravatt	2006	35-44	M	4054
Mt Gravatt	2006	45-54	F	4174
Mt Gravatt	2006	45-54	M	3663
Mt Gravatt	2006	55-64	F	3434
Mt Gravatt	2006	55-64	M	3274
Mt Gravatt	2006	65-74	F	2316
Mt Gravatt	2006	65-74	M	2053
Mt Gravatt	2006	75-84	F	1650
Mt Gravatt	2006	75-84	M	1187
Mt Gravatt	2006	85+	F	694
Mt Gravatt	2006	85+	M	331
Mt Gravatt	2011	0-4	F	1927
Mt Gravatt	2011	0-4	M	2024
Mt Gravatt	2011	5-14	F	3722
Mt Gravatt	2011	5-14	M	3797
Mt Gravatt	2011	15-19	F	2244
Mt Gravatt	2011	15-19	M	2314
Mt Gravatt	2011	20-24	F	3054
Mt Gravatt	2011	20-24	M	3043
Mt Gravatt	2011	25-34	F	5083
Mt Gravatt	2011	25-34	M	5270
Mt Gravatt	2011	35-44	F	4722
Mt Gravatt	2011	35-44	M	4357
Mt Gravatt	2011	45-54	F	4269
Mt Gravatt	2011	45-54	M	3987
Mt Gravatt	2011	55-64	F	3532
Mt Gravatt	2011	55-64	M	3286
Mt Gravatt	2011	65-74	F	2497
Mt Gravatt	2011	65-74	M	2245
Mt Gravatt	2011	75-84	F	1707
Mt Gravatt	2011	75-84	M	1316
Mt Gravatt	2011	85+	F	879
Mt Gravatt	2011	85+	M	401
Mt Gravatt	2016	0-4	F	2069
Mt Gravatt	2016	0-4	M	2090
Mt Gravatt	2016	5-14	F	4202
Mt Gravatt	2016	5-14	M	4268
Mt Gravatt	2016	15-19	F	2376
Mt Gravatt	2016	15-19	M	2364
Mt Gravatt	2016	20-24	F	3314
Mt Gravatt	2016	20-24	M	3191
Mt Gravatt	2016	25-34	F	5959
Mt Gravatt	2016	25-34	M	5824
Mt Gravatt	2016	35-44	F	5030
Mt Gravatt	2016	35-44	M	4855
Mt Gravatt	2016	45-54	F	4548
Mt Gravatt	2016	45-54	M	4257
Mt Gravatt	2016	55-64	F	3613
Mt Gravatt	2016	55-64	M	3211
Mt Gravatt	2016	65-74	F	2876
Mt Gravatt	2016	65-74	M	2535
Mt Gravatt	2016	75-84	F	1792
Mt Gravatt	2016	75-84	M	1417
Mt Gravatt	2016	85+	F	917
Mt Gravatt	2016	85+	M	486
Nathan	2006	0-4	F	1119
Nathan	2006	0-4	M	1166
Nathan	2006	5-14	F	1915
Nathan	2006	5-14	M	2007
