SA3_NAME16	Year	BornAust	Sex	persons
Bayside	2011	0	M	10759
Bayside	2011	1	F	34033
Bayside	2011	1	M	31013
Bayside	2016	0	F	13161
Bayside	2016	0	M	11670
Bayside	2016	1	F	34914
Bayside	2016	1	M	32033
Glen Eira	2006	0	F	21528
Glen Eira	2006	0	M	20267
Glen Eira	2006	1	F	40909
Glen Eira	2006	1	M	38258
Glen Eira	2011	0	F	25075
Glen Eira	2011	0	M	23538
Glen Eira	2011	1	F	42641
Glen Eira	2011	1	M	40344
Glen Eira	2016	0	F	28716
Glen Eira	2016	0	M	26110
Glen Eira	2016	1	F	44173
Glen Eira	2016	1	M	41995
Kingston	2006	0	F	12692
Kingston	2006	0	M	11596
Kingston	2006	1	F	36558
Kingston	2006	1	M	34177
Kingston	2011	0	F	14667
Kingston	2011	0	M	13255
Kingston	2011	1	F	38937
Kingston	2011	1	M	36866
Kingston	2016	0	F	16393
Kingston	2016	0	M	14601
Kingston	2016	1	F	40704
Kingston	2016	1	M	38456
Stonnington - East	2006	0	F	4880
Stonnington - East	2006	0	M	4612
Stonnington - East	2006	1	F	13685
Stonnington - East	2006	1	M	12321
Stonnington - East	2011	0	F	5601
Stonnington - East	2011	0	M	5127
Stonnington - East	2011	1	F	14053
Stonnington - East	2011	1	M	12818
Stonnington - East	2016	0	F	6282
Stonnington - East	2016	0	M	5526
Stonnington - East	2016	1	F	14172
Stonnington - East	2016	1	M	13303
Banyule	2006	0	F	11704
Banyule	2006	0	M	10995
Banyule	2006	1	F	44387
Banyule	2006	1	M	41787
Banyule	2011	0	F	13491
Banyule	2011	0	M	12690
Banyule	2011	1	F	45014
Banyule	2011	1	M	42368
Banyule	2016	0	F	14891
Banyule	2016	0	M	13713
Banyule	2016	1	F	44526
Banyule	2016	1	M	42563
Darebin - North	2006	0	F	14126
Darebin - North	2006	0	M	13864
Darebin - North	2006	1	F	24480
Darebin - North	2006	1	M	22586
Darebin - North	2011	0	F	16416
Darebin - North	2011	0	M	16135
Darebin - North	2011	1	F	25516
Darebin - North	2011	1	M	23937
Darebin - North	2016	0	F	17990
Darebin - North	2016	0	M	17489
Darebin - North	2016	1	F	26503
Darebin - North	2016	1	M	25173
Nillumbik - Kinglake	2006	0	F	4431
Nillumbik - Kinglake	2006	0	M	4517
Nillumbik - Kinglake	2006	1	F	26284
Nillumbik - Kinglake	2006	1	M	25808
Nillumbik - Kinglake	2011	0	F	4687
Nillumbik - Kinglake	2011	0	M	4691
Nillumbik - Kinglake	2011	1	F	26429
Nillumbik - Kinglake	2011	1	M	26002
Nillumbik - Kinglake	2016	0	F	5023
Nillumbik - Kinglake	2016	0	M	4909
Nillumbik - Kinglake	2016	1	F	26267
Nillumbik - Kinglake	2016	1	M	25769
Whittlesea - Wallan	2006	0	F	21029
Whittlesea - Wallan	2006	0	M	20923
Whittlesea - Wallan	2006	1	F	43407
Whittlesea - Wallan	2006	1	M	42499
Whittlesea - Wallan	2011	0	F	26941
Whittlesea - Wallan	2011	0	M	26566
Whittlesea - Wallan	2011	1	F	53211
Whittlesea - Wallan	2011	1	M	52146
Whittlesea - Wallan	2016	0	F	36399
Whittlesea - Wallan	2016	0	M	35904
Whittlesea - Wallan	2016	1	F	64683
Whittlesea - Wallan	2016	1	M	63215
Keilor	2006	0	F	7874
Keilor	2006	0	M	7368
Keilor	2006	1	F	18313
Keilor	2006	1	M	17460
Keilor	2011	0	F	8091
Keilor	2011	0	M	7472
Keilor	2011	1	F	18846
Keilor	2011	1	M	18169
Keilor	2016	0	F	8426
Keilor	2016	0	M	7536
Keilor	2016	1	F	19946
Keilor	2016	1	M	19411
Macedon Ranges	2006	0	F	1473
Macedon Ranges	2006	0	M	1563
Macedon Ranges	2006	1	F	9873
Macedon Ranges	2006	1	M	9695
Macedon Ranges	2011	0	F	1729
Macedon Ranges	2011	0	M	1716
Macedon Ranges	2011	1	F	11155
Macedon Ranges	2011	1	M	11003
Macedon Ranges	2016	0	F	1790
Macedon Ranges	2016	0	M	1775
Macedon Ranges	2016	1	F	12058
Macedon Ranges	2016	1	M	11935
Moreland - North	2006	0	F	10573
Moreland - North	2006	0	M	9884
Moreland - North	2006	1	F	19087
Moreland - North	2006	1	M	17996
Moreland - North	2011	0	F	12199
Moreland - North	2011	0	M	12064
Moreland - North	2011	1	F	19987
Moreland - North	2011	1	M	18976
Moreland - North	2016	0	F	14072
Moreland - North	2016	0	M	14332
Moreland - North	2016	1	F	21252
Moreland - North	2016	1	M	20290
Sunbury	2006	0	F	2559
Sunbury	2006	0	M	2451
Sunbury	2006	1	F	13966
Sunbury	2006	1	M	13294
Sunbury	2011	0	F	2908
Sunbury	2011	0	M	2741
Sunbury	2011	1	F	15058
Sunbury	2011	1	M	14564
Sunbury	2016	0	F	3250
Sunbury	2016	0	M	2934
Sunbury	2016	1	F	15780
Sunbury	2016	1	M	15162
Tullamarine - Broadmeadows	2006	0	F	19329
Tullamarine - Broadmeadows	2006	0	M	19099
Tullamarine - Broadmeadows	2006	1	F	34515
Tullamarine - Broadmeadows	2006	1	M	34050
Tullamarine - Broadmeadows	2011	0	F	24340
Tullamarine - Broadmeadows	2011	0	M	24252
Tullamarine - Broadmeadows	2011	1	F	38258
Tullamarine - Broadmeadows	2011	1	M	37610
Tullamarine - Broadmeadows	2016	0	F	32173
Tullamarine - Broadmeadows	2016	0	M	32561
Tullamarine - Broadmeadows	2016	1	F	42517
Tullamarine - Broadmeadows	2016	1	M	42161
Knox	2006	0	F	19154
Knox	2006	0	M	17811
Knox	2006	1	F	52399
Knox	2006	1	M	50825
Knox	2011	0	F	21614
Knox	2011	0	M	19891
Knox	2011	1	F	52042
Knox	2011	1	M	51039
Knox	2016	0	F	24489
Knox	2016	0	M	22026
Knox	2016	1	F	50874
Knox	2016	1	M	50066
Manningham - East	2006	0	F	2664
Manningham - East	2006	0	M	2686
Manningham - East	2006	1	F	9567
Manningham - East	2006	1	M	9284
Manningham - East	2011	0	F	2903
Manningham - East	2011	0	M	2779
Manningham - East	2011	1	F	9621
Manningham - East	2011	1	M	9460
Manningham - East	2016	0	F	3224
Manningham - East	2016	0	M	2977
Manningham - East	2016	1	F	9345
Manningham - East	2016	1	M	9298
Maroondah	2006	0	F	9537
Maroondah	2006	0	M	8772
Maroondah	2006	1	F	38944
Maroondah	2006	1	M	36505
Maroondah	2011	0	F	11318
Maroondah	2011	0	M	10328
Maroondah	2011	1	F	40066
Maroondah	2011	1	M	38122
Maroondah	2016	0	F	13376
Maroondah	2016	0	M	12059
Maroondah	2016	1	F	40700
Maroondah	2016	1	M	38698
Whitehorse - East	2006	0	F	8005
Whitehorse - East	2006	0	M	7461
Whitehorse - East	2006	1	F	19371
Whitehorse - East	2006	1	M	18030
Whitehorse - East	2011	0	F	9340
Whitehorse - East	2011	0	M	8645
Whitehorse - East	2011	1	F	19122
Whitehorse - East	2011	1	M	17958
Whitehorse - East	2016	0	F	11422
Whitehorse - East	2016	0	M	10413
Whitehorse - East	2016	1	F	18750
Whitehorse - East	2016	1	M	17733
Yarra Ranges	2006	0	F	11498
Yarra Ranges	2006	0	M	11267
Yarra Ranges	2006	1	F	55072
Yarra Ranges	2006	1	M	54096
Yarra Ranges	2011	0	F	11972
Yarra Ranges	2011	0	M	11552
Yarra Ranges	2011	1	F	57774
Yarra Ranges	2011	1	M	56437
Yarra Ranges	2016	0	F	12488
Yarra Ranges	2016	0	M	11804
Yarra Ranges	2016	1	F	58516
Yarra Ranges	2016	1	M	57440
Cardinia	2006	0	F	4112
Cardinia	2006	0	M	3982
Cardinia	2006	1	F	22998
Cardinia	2006	1	M	22702
Cardinia	2011	0	F	6165
Cardinia	2011	0	M	6097
Cardinia	2011	1	F	29768
Cardinia	2011	1	M	29012
Cardinia	2016	0	F	9075
Cardinia	2016	0	M	8793
Cardinia	2016	1	F	35764
Cardinia	2016	1	M	34719
Casey - North	2006	0	F	18897
Casey - North	2006	0	M	18234
Casey - North	2006	1	F	35383
Casey - North	2006	1	M	34495
Casey - North	2011	0	F	22514
Casey - North	2011	0	M	21935
Casey - North	2011	1	F	37465
Casey - North	2011	1	M	36755
Casey - North	2016	0	F	25343
Casey - North	2016	0	M	25056
Casey - North	2016	1	F	37246
Casey - North	2016	1	M	36776
Casey - South	2006	0	F	14011
Casey - South	2006	0	M	14057
Casey - South	2006	1	F	33508
Casey - South	2006	1	M	33103
Casey - South	2011	0	F	21915
Casey - South	2011	0	M	21742
Casey - South	2011	1	F	39767
Casey - South	2011	1	M	39535
Casey - South	2016	0	F	32192
Casey - South	2016	0	M	31828
Casey - South	2016	1	F	47076
Casey - South	2016	1	M	46927
Dandenong	2006	0	F	39672
Dandenong	2006	0	M	38698
Dandenong	2006	1	F	33544
Dandenong	2006	1	M	34116
Dandenong	2011	0	F	45697
Dandenong	2011	0	M	45516
Dandenong	2011	1	F	33648
Dandenong	2011	1	M	34884
Dandenong	2016	0	F	51669
Dandenong	2016	0	M	52351
Dandenong	2016	1	F	34504
Dandenong	2016	1	M	36595
Monash	2006	0	F	31229
Monash	2006	0	M	30575
Monash	2006	1	F	42540
Monash	2006	1	M	41072
Monash	2011	0	F	37144
Monash	2011	0	M	35974
Monash	2011	1	F	41830
Monash	2011	1	M	40682
Monash	2016	0	F	44668
Monash	2016	0	M	41843
Monash	2016	1	F	39902
Monash	2016	1	M	40026
Brimbank	2006	0	F	36005
Brimbank	2006	0	M	34594
Brimbank	2006	1	F	38550
Brimbank	2006	1	M	38425
Brimbank	2011	0	F	41414
Brimbank	2011	0	M	40673
Brimbank	2011	1	F	39717
Brimbank	2011	1	M	40264
Brimbank	2016	0	F	45901
Brimbank	2016	0	M	45032
Brimbank	2016	1	F	40083
Brimbank	2016	1	M	41116
Hobsons Bay	2006	0	F	11497
Hobsons Bay	2006	0	M	10862
Hobsons Bay	2006	1	F	25047
Hobsons Bay	2006	1	M	24415
Hobsons Bay	2011	0	F	12160
Hobsons Bay	2011	0	M	11715
Hobsons Bay	2011	1	F	25856
Hobsons Bay	2011	1	M	25315
Hobsons Bay	2016	0	F	12834
Hobsons Bay	2016	0	M	11832
Hobsons Bay	2016	1	F	27460
Hobsons Bay	2016	1	M	26694
Maribyrnong	2006	0	F	11873
Maribyrnong	2006	0	M	12633
Maribyrnong	2006	1	F	16879
Maribyrnong	2006	1	M	16180
Maribyrnong	2011	0	F	13938
Maribyrnong	2011	0	M	14485
Maribyrnong	2011	1	F	18795
Maribyrnong	2011	1	M	18648
Maribyrnong	2016	0	F	16282
Maribyrnong	2016	0	M	16706
Maribyrnong	2016	1	F	21540
Maribyrnong	2016	1	M	21597
Melton - Bacchus Marsh	2006	0	F	10444
Melton - Bacchus Marsh	2006	0	M	10323
Melton - Bacchus Marsh	2006	1	F	33300
Melton - Bacchus Marsh	2006	1	M	32834
Melton - Bacchus Marsh	2011	0	F	16364
Melton - Bacchus Marsh	2011	0	M	15882
Melton - Bacchus Marsh	2011	1	F	43321
Melton - Bacchus Marsh	2011	1	M	42629
Melton - Bacchus Marsh	2016	0	F	21901
Melton - Bacchus Marsh	2016	0	M	20919
Melton - Bacchus Marsh	2016	1	F	50861
Melton - Bacchus Marsh	2016	1	M	49877
Wyndham	2006	0	F	14991
Wyndham	2006	0	M	14739
Wyndham	2006	1	F	39903
Wyndham	2006	1	M	39582
Wyndham	2011	0	F	28136
Wyndham	2011	0	M	28262
Wyndham	2011	1	F	50657
Wyndham	2011	1	M	50111
Wyndham	2016	0	F	46296
Wyndham	2016	0	M	46374
Wyndham	2016	1	F	57896
Wyndham	2016	1	M	58669
Frankston	2006	0	F	12749
Frankston	2006	0	M	11806
Frankston	2006	1	F	43396
Frankston	2006	1	M	41303
Frankston	2011	0	F	14331
Frankston	2011	0	M	13257
Frankston	2011	1	F	46698
Frankston	2011	1	M	45103
Frankston	2016	0	F	15146
Frankston	2016	0	M	13706
Frankston	2016	1	F	48783
Frankston	2016	1	M	47157
Mornington Peninsula	2006	0	F	12005
Mornington Peninsula	2006	0	M	11395
Mornington Peninsula	2006	1	F	52344
Mornington Peninsula	2006	1	M	49643
Mornington Peninsula	2011	0	F	13545
Mornington Peninsula	2011	0	M	12729
Mornington Peninsula	2011	1	F	56857
Mornington Peninsula	2011	1	M	53535
Mornington Peninsula	2016	0	F	14419
Mornington Peninsula	2016	0	M	13209
Mornington Peninsula	2016	1	F	60275
Mornington Peninsula	2016	1	M	56671
Grampians	2006	0	F	1686
Grampians	2006	0	M	1570
Grampians	2006	1	F	26780
Grampians	2006	1	M	26442
Grampians	2011	0	F	1995
Grampians	2011	0	M	1919
Grampians	2011	1	F	26318
Grampians	2011	1	M	26059
Grampians	2016	0	F	2173
Grampians	2016	0	M	2053
Grampians	2016	1	F	24843
Grampians	2016	1	M	25245
Mildura	2006	0	F	2390
Mildura	2006	0	M	2339
Mildura	2006	1	F	21452
Mildura	2006	1	M	20488
Mildura	2011	0	F	2583
Mildura	2011	0	M	2579
Mildura	2011	1	F	21943
Mildura	2011	1	M	20860
Mildura	2016	0	F	2913
Mildura	2016	0	M	2900
Mildura	2016	1	F	21820
Mildura	2016	1	M	20920
Murray River - Swan Hill	2006	0	F	1319
Murray River - Swan Hill	2006	0	M	1404
Murray River - Swan Hill	2006	1	F	16853
Murray River - Swan Hill	2006	1	M	16837
Murray River - Swan Hill	2011	0	F	1571
Murray River - Swan Hill	2011	0	M	1714
Murray River - Swan Hill	2011	1	F	15921
Murray River - Swan Hill	2011	1	M	15874
Murray River - Swan Hill	2016	0	F	1666
Murray River - Swan Hill	2016	0	M	1621
Murray River - Swan Hill	2016	1	F	14811
Murray River - Swan Hill	2016	1	M	14875
Campaspe	2006	0	F	1104
Campaspe	2006	0	M	956
Campaspe	2006	1	F	16064
Campaspe	2006	1	M	16115
Campaspe	2011	0	F	1219
Campaspe	2011	0	M	1096
Campaspe	2011	1	F	16228
Campaspe	2011	1	M	16067
Campaspe	2016	0	F	1368
Campaspe	2016	0	M	1149
Campaspe	2016	1	F	15758
Campaspe	2016	1	M	15616
Moira	2006	0	F	1103
Moira	2006	0	M	1111
Moira	2006	1	F	11675
Moira	2006	1	M	11560
Moira	2011	0	F	1274
Moira	2011	0	M	1242
Moira	2011	1	F	12045
Moira	2011	1	M	11878
Moira	2016	0	F	1340
Moira	2016	0	M	1334
Moira	2016	1	F	11909
Moira	2016	1	M	11841
Shepparton	2006	0	F	3089
Shepparton	2006	0	M	3109
Shepparton	2006	1	F	23997
Shepparton	2006	1	M	23352
Shepparton	2011	0	F	3940
Shepparton	2011	0	M	3989
Shepparton	2011	1	F	24707
Shepparton	2011	1	M	23947
Shepparton	2016	0	F	4724
Shepparton	2016	0	M	4771
Shepparton	2016	1	F	24386
Shepparton	2016	1	M	23943
Glenelg - Southern Grampians	2006	0	F	1250
Glenelg - Southern Grampians	2006	0	M	1180
Glenelg - Southern Grampians	2006	1	F	16130
Glenelg - Southern Grampians	2006	1	M	15942
Glenelg - Southern Grampians	2011	0	F	1394
Glenelg - Southern Grampians	2011	0	M	1326
Glenelg - Southern Grampians	2011	1	F	15930
Glenelg - Southern Grampians	2011	1	M	15681
Glenelg - Southern Grampians	2016	0	F	1434
Glenelg - Southern Grampians	2016	0	M	1251
Glenelg - Southern Grampians	2016	1	F	15007
Glenelg - Southern Grampians	2016	1	M	14739
Colac - Corangamite	2006	0	F	1190
Colac - Corangamite	2006	0	M	1217
Colac - Corangamite	2006	1	F	16331
Colac - Corangamite	2006	1	M	16101
Colac - Corangamite	2011	0	F	1300
Colac - Corangamite	2011	0	M	1327
Colac - Corangamite	2011	1	F	16222
Colac - Corangamite	2011	1	M	16189
Colac - Corangamite	2016	0	F	1412
Colac - Corangamite	2016	0	M	1423
Colac - Corangamite	2016	1	F	15455
Colac - Corangamite	2016	1	M	15522
Warrnambool	2006	0	F	1365
Warrnambool	2006	0	M	1270
Warrnambool	2006	1	F	20699
Warrnambool	2006	1	M	19707
Warrnambool	2011	0	F	1691
Warrnambool	2011	0	M	1586
Warrnambool	2011	1	F	21609
Warrnambool	2011	1	M	20512
Warrnambool	2016	0	F	2019
Warrnambool	2016	0	M	1894
Warrnambool	2016	1	F	21579
Warrnambool	2016	1	M	20511
Migratory - Offshore - Shipping (Vic.)	2006	0	F	0
Migratory - Offshore - Shipping (Vic.)	2006	0	M	11
Migratory - Offshore - Shipping (Vic.)	2006	1	F	3
Migratory - Offshore - Shipping (Vic.)	2006	1	M	34
Migratory - Offshore - Shipping (Vic.)	2011	0	F	0
Migratory - Offshore - Shipping (Vic.)	2011	0	M	13
Migratory - Offshore - Shipping (Vic.)	2011	1	F	0
Migratory - Offshore - Shipping (Vic.)	2011	1	M	19
Migratory - Offshore - Shipping (Vic.)	2016	0	F	4
Migratory - Offshore - Shipping (Vic.)	2016	0	M	6
Migratory - Offshore - Shipping (Vic.)	2016	1	F	0
Migratory - Offshore - Shipping (Vic.)	2016	1	M	17
No usual address (Vic.)	2006	0	F	745
No usual address (Vic.)	2006	0	M	953
No usual address (Vic.)	2006	1	F	1763
No usual address (Vic.)	2006	1	M	2250
No usual address (Vic.)	2011	0	F	1021
No usual address (Vic.)	2011	0	M	1212
No usual address (Vic.)	2011	1	F	2252
No usual address (Vic.)	2011	1	M	2952
No usual address (Vic.)	2016	0	F	952
No usual address (Vic.)	2016	0	M	1057
No usual address (Vic.)	2016	1	F	1804
No usual address (Vic.)	2016	1	M	2581
Capalaba	2006	0	F	6879
Capalaba	2006	0	M	6521
Capalaba	2006	1	F	26080
Capalaba	2006	1	M	25448
Capalaba	2011	0	F	7526
Capalaba	2011	0	M	7112
Capalaba	2011	1	F	26693
Capalaba	2011	1	M	26082
Capalaba	2016	0	F	7869
Capalaba	2016	0	M	7397
Capalaba	2016	1	F	26808
Capalaba	2016	1	M	26387
Cleveland - Stradbroke	2006	0	F	7376
Cleveland - Stradbroke	2006	0	M	6991
Cleveland - Stradbroke	2006	1	F	24707
Cleveland - Stradbroke	2006	1	M	23405
Cleveland - Stradbroke	2011	0	F	9459
Cleveland - Stradbroke	2011	0	M	8916
Cleveland - Stradbroke	2011	1	F	28089
Cleveland - Stradbroke	2011	1	M	26576
Cleveland - Stradbroke	2016	0	F	10147
Cleveland - Stradbroke	2016	0	M	9387
Cleveland - Stradbroke	2016	1	F	30039
Cleveland - Stradbroke	2016	1	M	28865
Wynnum - Manly	2006	0	F	5574
Wynnum - Manly	2006	0	M	5236
Wynnum - Manly	2006	1	F	22446
Wynnum - Manly	2006	1	M	21010
Wynnum - Manly	2011	0	F	7454
Wynnum - Manly	2011	0	M	7051
Wynnum - Manly	2011	1	F	24390
Wynnum - Manly	2011	1	M	23237
Wynnum - Manly	2016	0	F	8285
Wynnum - Manly	2016	0	M	7827
Wynnum - Manly	2016	1	F	25161
Wynnum - Manly	2016	1	M	23942
Bald Hills - Everton Park	2006	0	F	3277
Bald Hills - Everton Park	2006	0	M	3253
Bald Hills - Everton Park	2006	1	F	13898
Bald Hills - Everton Park	2006	1	M	12765
Bald Hills - Everton Park	2011	0	F	4213
Bald Hills - Everton Park	2011	0	M	4114
Bald Hills - Everton Park	2011	1	F	14599
Bald Hills - Everton Park	2011	1	M	13482
Bald Hills - Everton Park	2016	0	F	5059
Bald Hills - Everton Park	2016	0	M	4804
Bald Hills - Everton Park	2016	1	F	15256
Bald Hills - Everton Park	2016	1	M	14066
Chermside	2006	0	F	5345
Chermside	2006	0	M	5021
Chermside	2006	1	F	24869
Chermside	2006	1	M	22366
Chermside	2011	0	F	7068
Chermside	2011	0	M	6615
Chermside	2011	1	F	25460
Chermside	2011	1	M	23489
Chermside	2016	0	F	8086
Chermside	2016	0	M	7276
Chermside	2016	1	F	25646
Chermside	2016	1	M	24171
Nundah	2006	0	F	2758
Nundah	2006	0	M	2669
Nundah	2006	1	F	11653
Nundah	2006	1	M	11187
Nundah	2011	0	F	4211
Nundah	2011	0	M	4238
Nundah	2011	1	F	12165
Nundah	2011	1	M	12137
Nundah	2016	0	F	5112
Nundah	2016	0	M	4947
Nundah	2016	1	F	13063
Nundah	2016	1	M	13182
Sandgate	2006	0	F	4636
Sandgate	2006	0	M	4171
Sandgate	2006	1	F	18740
Sandgate	2006	1	M	17608
Sandgate	2011	0	F	6006
Sandgate	2011	0	M	5665
Sandgate	2011	1	F	19952
Sandgate	2011	1	M	18614
Sandgate	2016	0	F	7649
Sandgate	2016	0	M	7051
Sandgate	2016	1	F	20642
Sandgate	2016	1	M	19578
Carindale	2006	0	F	4735
Carindale	2006	0	M	4464
Carindale	2006	1	F	17101
Carindale	2006	1	M	15809
Carindale	2011	0	F	5727
Carindale	2011	0	M	5450
Carindale	2011	1	F	17710
Carindale	2011	1	M	16405
Carindale	2016	0	F	6600
Carindale	2016	0	M	6027
Carindale	2016	1	F	18175
Carindale	2016	1	M	16944
Holland Park - Yeronga	2006	0	F	6768
Holland Park - Yeronga	2006	0	M	6635
Holland Park - Yeronga	2006	1	F	22144
Holland Park - Yeronga	2006	1	M	20677
Holland Park - Yeronga	2011	0	F	8572
Holland Park - Yeronga	2011	0	M	8515
Holland Park - Yeronga	2011	1	F	22630
Holland Park - Yeronga	2011	1	M	21847
Holland Park - Yeronga	2016	0	F	9642
Holland Park - Yeronga	2016	0	M	9299
Holland Park - Yeronga	2016	1	F	24055
Holland Park - Yeronga	2016	1	M	23360
Mt Gravatt	2006	0	F	9150
Mt Gravatt	2006	0	M	8723
Mt Gravatt	2006	1	F	20829
Mt Gravatt	2006	1	M	19471
Mt Gravatt	2011	0	F	11652
Mt Gravatt	2011	0	M	11079
Mt Gravatt	2011	1	F	20782
Mt Gravatt	2011	1	M	19505
Mt Gravatt	2016	0	F	14614
Mt Gravatt	2016	0	M	13307
Mt Gravatt	2016	1	F	20421
Mt Gravatt	2016	1	M	19587
Nathan	2006	0	F	4459
Nathan	2006	0	M	4591
Nathan	2006	1	F	11880
Nathan	2006	1	M	11154
Nathan	2011	0	F	5290
Nathan	2011	0	M	5377
Nathan	2011	1	F	12193
Nathan	2011	1	M	11632
Nathan	2016	0	F	6115
Nathan	2016	0	M	6118
Nathan	2016	1	F	12323
Nathan	2016	1	M	12142
Rocklea - Acacia Ridge	2006	0	F	7559
Rocklea - Acacia Ridge	2006	0	M	7418
Rocklea - Acacia Ridge	2006	1	F	13713
Rocklea - Acacia Ridge	2006	1	M	13458
Rocklea - Acacia Ridge	2011	0	F	11119
Rocklea - Acacia Ridge	2011	0	M	10698
Rocklea - Acacia Ridge	2011	1	F	14716
Rocklea - Acacia Ridge	2011	1	M	14427
Rocklea - Acacia Ridge	2016	0	F	13943
Rocklea - Acacia Ridge	2016	0	M	13203
Rocklea - Acacia Ridge	2016	1	F	14717
Rocklea - Acacia Ridge	2016	1	M	14819
Sunnybank	2006	0	F	9077
Sunnybank	2006	0	M	8550
Sunnybank	2006	1	F	11730
Sunnybank	2006	1	M	11470
Sunnybank	2011	0	F	11477
Sunnybank	2011	0	M	11093
Sunnybank	2011	1	F	10842
Sunnybank	2011	1	M	10673
Sunnybank	2016	0	F	13566
Sunnybank	2016	0	M	13244
Sunnybank	2016	1	F	10278
Sunnybank	2016	1	M	10414
Centenary	2006	0	F	5063
Centenary	2006	0	M	4719
Centenary	2006	1	F	10575
Centenary	2006	1	M	9930
Centenary	2011	0	F	5383
Centenary	2011	0	M	5057
Centenary	2011	1	F	10581
Centenary	2011	1	M	10142
Centenary	2016	0	F	5590
Centenary	2016	0	M	5077
Centenary	2016	1	F	10577
Centenary	2016	1	M	10338
Kenmore - Brookfield - Moggill	2006	0	F	5697
Kenmore - Brookfield - Moggill	2006	0	M	5383
Kenmore - Brookfield - Moggill	2006	1	F	14337
Kenmore - Brookfield - Moggill	2006	1	M	13653
Kenmore - Brookfield - Moggill	2011	0	F	6730
Kenmore - Brookfield - Moggill	2011	0	M	6490
Kenmore - Brookfield - Moggill	2011	1	F	14803
Kenmore - Brookfield - Moggill	2011	1	M	14180
Kenmore - Brookfield - Moggill	2016	0	F	7288
Kenmore - Brookfield - Moggill	2016	0	M	6865
Kenmore - Brookfield - Moggill	2016	1	F	15078
Kenmore - Brookfield - Moggill	2016	1	M	14568
Sherwood - Indooroopilly	2006	0	F	5938
Sherwood - Indooroopilly	2006	0	M	5772
Sherwood - Indooroopilly	2006	1	F	15851
Sherwood - Indooroopilly	2006	1	M	14404
Sherwood - Indooroopilly	2011	0	F	7488
Sherwood - Indooroopilly	2011	0	M	7128
Sherwood - Indooroopilly	2011	1	F	15390
Sherwood - Indooroopilly	2011	1	M	14703
Sherwood - Indooroopilly	2016	0	F	9200
Sherwood - Indooroopilly	2016	0	M	8406
Sherwood - Indooroopilly	2016	1	F	15731
Sherwood - Indooroopilly	2016	1	M	15073
The Gap - Enoggera	2006	0	F	3690
The Gap - Enoggera	2006	0	M	3450
The Gap - Enoggera	2006	1	F	17903
The Gap - Enoggera	2006	1	M	16835
The Gap - Enoggera	2011	0	F	4493
The Gap - Enoggera	2011	0	M	4305
The Gap - Enoggera	2011	1	F	18871
The Gap - Enoggera	2011	1	M	18221
The Gap - Enoggera	2016	0	F	5071
The Gap - Enoggera	2016	0	M	4719
The Gap - Enoggera	2016	1	F	19413
The Gap - Enoggera	2016	1	M	18719
Brisbane Inner	2006	0	F	7726
Brisbane Inner	2006	0	M	7975
Brisbane Inner	2006	1	F	13389
Brisbane Inner	2006	1	M	13827
Brisbane Inner	2011	0	F	10218
Brisbane Inner	2011	0	M	10747
Brisbane Inner	2011	1	F	14465
Brisbane Inner	2011	1	M	15305
Brisbane Inner	2016	0	F	13582
Brisbane Inner	2016	0	M	13517
Brisbane Inner	2016	1	F	15881
Brisbane Inner	2016	1	M	17062
Brisbane Inner - East	2006	0	F	3131
Brisbane Inner - East	2006	0	M	3139
Brisbane Inner - East	2006	1	F	12692
Brisbane Inner - East	2006	1	M	12034
Brisbane Inner - East	2011	0	F	4215
Brisbane Inner - East	2011	0	M	4448
Brisbane Inner - East	2011	1	F	13625
Brisbane Inner - East	2011	1	M	13149
Brisbane Inner - East	2016	0	F	4750
Brisbane Inner - East	2016	0	M	4711
Brisbane Inner - East	2016	1	F	14560
Brisbane Inner - East	2016	1	M	13971
Brisbane Inner - North	2006	0	F	6552
Brisbane Inner - North	2006	0	M	6399
Brisbane Inner - North	2006	1	F	26252
Brisbane Inner - North	2006	1	M	24005
Brisbane Inner - North	2011	0	F	9051
Brisbane Inner - North	2011	0	M	8955
Brisbane Inner - North	2011	1	F	27493
Brisbane Inner - North	2011	1	M	26009
Brisbane Inner - North	2016	0	F	11487
Brisbane Inner - North	2016	0	M	11172
Brisbane Inner - North	2016	1	F	28965
Brisbane Inner - North	2016	1	M	27934
Brisbane Inner - West	2006	0	F	4941
Brisbane Inner - West	2006	0	M	4857
Brisbane Inner - West	2006	1	F	19285
Brisbane Inner - West	2006	1	M	17736
Brisbane Inner - West	2011	0	F	6033
Brisbane Inner - West	2011	0	M	5990
Brisbane Inner - West	2011	1	F	20194
Brisbane Inner - West	2011	1	M	18907
Brisbane Inner - West	2016	0	F	6430
Brisbane Inner - West	2016	0	M	6184
Brisbane Inner - West	2016	1	F	20278
Brisbane Inner - West	2016	1	M	19601
Cairns - North	2006	0	F	4301
Cairns - North	2006	0	M	3812
Cairns - North	2006	1	F	14184
Cairns - North	2006	1	M	14147
Cairns - North	2011	0	F	5658
Cairns - North	2011	0	M	5026
Cairns - North	2011	1	F	17125
Cairns - North	2011	1	M	16703
Cairns - North	2016	0	F	6511
Cairns - North	2016	0	M	5651
Cairns - North	2016	1	F	18215
Cairns - North	2016	1	M	18134
Cairns - South	2006	0	F	7622
Cairns - South	2006	0	M	7030
Cairns - South	2006	1	F	30238
Cairns - South	2006	1	M	30468
Cairns - South	2011	0	F	9810
Cairns - South	2011	0	M	8683
