SA3_NAME16	Year	NonSchoolQualification	Sex	persons
Strathpine	2016	Graduate Diploma and Graduate Certificate	F	323
Strathpine	2016	Graduate Diploma and Graduate Certificate	M	157
Strathpine	2016	Postgraduate	F	267
Strathpine	2016	Postgraduate	M	263
Far North	2006		F	10850
Far North	2006		M	11554
Far North	2006	Certificate nfd	F	134
Far North	2006	Certificate nfd	M	129
Far North	2006	Certificate I and II Level	F	275
Far North	2006	Certificate I and II Level	M	146
Far North	2006	Certificate III and IV Level	F	683
Far North	2006	Certificate III and IV Level	M	2012
Far North	2006	Advanced Diploma and Diploma	F	489
Far North	2006	Advanced Diploma and Diploma	M	404
Far North	2006	Bachelor	F	625
Far North	2006	Bachelor	M	363
Far North	2006	Graduate Diploma and Graduate Certificate	F	94
Far North	2006	Graduate Diploma and Graduate Certificate	M	52
Far North	2006	Postgraduate	F	71
Far North	2006	Postgraduate	M	62
Far North	2011		F	10748
Far North	2011		M	12094
Far North	2011	Certificate nfd	F	161
Far North	2011	Certificate nfd	M	142
Far North	2011	Certificate I and II Level	F	337
Far North	2011	Certificate I and II Level	M	268
Far North	2011	Certificate III and IV Level	F	966
Far North	2011	Certificate III and IV Level	M	2418
Far North	2011	Advanced Diploma and Diploma	F	633
Far North	2011	Advanced Diploma and Diploma	M	435
Far North	2011	Bachelor	F	804
Far North	2011	Bachelor	M	460
Far North	2011	Graduate Diploma and Graduate Certificate	F	141
Far North	2011	Graduate Diploma and Graduate Certificate	M	67
Far North	2011	Postgraduate	F	127
Far North	2011	Postgraduate	M	78
Far North	2016		F	11249
Far North	2016		M	12568
Far North	2016	Certificate nfd	F	182
Far North	2016	Certificate nfd	M	204
Far North	2016	Certificate I and II Level	F	373
Far North	2016	Certificate I and II Level	M	273
Far North	2016	Certificate III and IV Level	F	1395
Far North	2016	Certificate III and IV Level	M	3000
Far North	2016	Advanced Diploma and Diploma	F	824
Far North	2016	Advanced Diploma and Diploma	M	497
Far North	2016	Bachelor	F	903
Far North	2016	Bachelor	M	451
Far North	2016	Graduate Diploma and Graduate Certificate	F	163
Far North	2016	Graduate Diploma and Graduate Certificate	M	62
Far North	2016	Postgraduate	F	160
Far North	2016	Postgraduate	M	89
Outback - North	2006		F	11875
Outback - North	2006		M	12154
Outback - North	2006	Certificate nfd	F	171
Outback - North	2006	Certificate nfd	M	93
Outback - North	2006	Certificate I and II Level	F	166
Outback - North	2006	Certificate I and II Level	M	96
Outback - North	2006	Certificate III and IV Level	F	745
Outback - North	2006	Certificate III and IV Level	M	2924
Outback - North	2006	Advanced Diploma and Diploma	F	467
Outback - North	2006	Advanced Diploma and Diploma	M	398
Outback - North	2006	Bachelor	F	966
Outback - North	2006	Bachelor	M	589
Outback - North	2006	Graduate Diploma and Graduate Certificate	F	94
Outback - North	2006	Graduate Diploma and Graduate Certificate	M	46
Outback - North	2006	Postgraduate	F	86
Outback - North	2006	Postgraduate	M	74
Outback - North	2011		F	11765
Outback - North	2011		M	12587
Outback - North	2011	Certificate nfd	F	173
Outback - North	2011	Certificate nfd	M	101
Outback - North	2011	Certificate I and II Level	F	206
Outback - North	2011	Certificate I and II Level	M	100
Outback - North	2011	Certificate III and IV Level	F	1051
Outback - North	2011	Certificate III and IV Level	M	3634
Outback - North	2011	Advanced Diploma and Diploma	F	658
Outback - North	2011	Advanced Diploma and Diploma	M	451
Outback - North	2011	Bachelor	F	1213
Outback - North	2011	Bachelor	M	692
Outback - North	2011	Graduate Diploma and Graduate Certificate	F	145
Outback - North	2011	Graduate Diploma and Graduate Certificate	M	66
Outback - North	2011	Postgraduate	F	150
Outback - North	2011	Postgraduate	M	140
Outback - North	2016		F	10331
Outback - North	2016		M	10451
Outback - North	2016	Certificate nfd	F	179
Outback - North	2016	Certificate nfd	M	138
Outback - North	2016	Certificate I and II Level	F	190
Outback - North	2016	Certificate I and II Level	M	129
Outback - North	2016	Certificate III and IV Level	F	1185
Outback - North	2016	Certificate III and IV Level	M	3403
Outback - North	2016	Advanced Diploma and Diploma	F	705
Outback - North	2016	Advanced Diploma and Diploma	M	469
Outback - North	2016	Bachelor	F	1223
Outback - North	2016	Bachelor	M	648
Outback - North	2016	Graduate Diploma and Graduate Certificate	F	195
Outback - North	2016	Graduate Diploma and Graduate Certificate	M	55
Outback - North	2016	Postgraduate	F	198
Outback - North	2016	Postgraduate	M	155
Outback - South	2006		F	7405
Outback - South	2006		M	7813
Outback - South	2006	Certificate nfd	F	126
Outback - South	2006	Certificate nfd	M	91
Outback - South	2006	Certificate I and II Level	F	157
Outback - South	2006	Certificate I and II Level	M	94
Outback - South	2006	Certificate III and IV Level	F	605
Outback - South	2006	Certificate III and IV Level	M	1323
Outback - South	2006	Advanced Diploma and Diploma	F	459
Outback - South	2006	Advanced Diploma and Diploma	M	321
Outback - South	2006	Bachelor	F	709
Outback - South	2006	Bachelor	M	298
Outback - South	2006	Graduate Diploma and Graduate Certificate	F	89
Outback - South	2006	Graduate Diploma and Graduate Certificate	M	39
Outback - South	2006	Postgraduate	F	50
Outback - South	2006	Postgraduate	M	52
Outback - South	2011		F	7252
Outback - South	2011		M	7562
Outback - South	2011	Certificate nfd	F	130
Outback - South	2011	Certificate nfd	M	107
Outback - South	2011	Certificate I and II Level	F	149
Outback - South	2011	Certificate I and II Level	M	88
Outback - South	2011	Certificate III and IV Level	F	783
Outback - South	2011	Certificate III and IV Level	M	1598
Outback - South	2011	Advanced Diploma and Diploma	F	520
Outback - South	2011	Advanced Diploma and Diploma	M	348
Outback - South	2011	Bachelor	F	824
Outback - South	2011	Bachelor	M	315
Outback - South	2011	Graduate Diploma and Graduate Certificate	F	94
Outback - South	2011	Graduate Diploma and Graduate Certificate	M	30
Outback - South	2011	Postgraduate	F	56
Outback - South	2011	Postgraduate	M	56
Outback - South	2016		F	6076
Outback - South	2016		M	6413
Outback - South	2016	Certificate nfd	F	132
Outback - South	2016	Certificate nfd	M	97
Outback - South	2016	Certificate I and II Level	F	127
Outback - South	2016	Certificate I and II Level	M	93
Outback - South	2016	Certificate III and IV Level	F	836
Outback - South	2016	Certificate III and IV Level	M	1522
Outback - South	2016	Advanced Diploma and Diploma	F	554
Outback - South	2016	Advanced Diploma and Diploma	M	340
Outback - South	2016	Bachelor	F	842
Outback - South	2016	Bachelor	M	297
Outback - South	2016	Graduate Diploma and Graduate Certificate	F	123
Outback - South	2016	Graduate Diploma and Graduate Certificate	M	43
Outback - South	2016	Postgraduate	F	97
Outback - South	2016	Postgraduate	M	66
Buderim	2006		F	15340
Buderim	2006		M	12026
Buderim	2006	Certificate nfd	F	357
Buderim	2006	Certificate nfd	M	187
Buderim	2006	Certificate I and II Level	F	249
Buderim	2006	Certificate I and II Level	M	115
Buderim	2006	Certificate III and IV Level	F	1407
Buderim	2006	Certificate III and IV Level	M	3819
Buderim	2006	Advanced Diploma and Diploma	F	1663
Buderim	2006	Advanced Diploma and Diploma	M	1195
Buderim	2006	Bachelor	F	2006
Buderim	2006	Bachelor	M	1502
Buderim	2006	Graduate Diploma and Graduate Certificate	F	308
Buderim	2006	Graduate Diploma and Graduate Certificate	M	173
Buderim	2006	Postgraduate	F	232
Buderim	2006	Postgraduate	M	329
Buderim	2011		F	15722
Buderim	2011		M	12651
Buderim	2011	Certificate nfd	F	437
Buderim	2011	Certificate nfd	M	202
Buderim	2011	Certificate I and II Level	F	337
Buderim	2011	Certificate I and II Level	M	173
Buderim	2011	Certificate III and IV Level	F	2049
Buderim	2011	Certificate III and IV Level	M	4606
Buderim	2011	Advanced Diploma and Diploma	F	2071
Buderim	2011	Advanced Diploma and Diploma	M	1452
Buderim	2011	Bachelor	F	2657
Buderim	2011	Bachelor	M	1853
Buderim	2011	Graduate Diploma and Graduate Certificate	F	415
Buderim	2011	Graduate Diploma and Graduate Certificate	M	214
Buderim	2011	Postgraduate	F	408
Buderim	2011	Postgraduate	M	493
Buderim	2016		F	16970
Buderim	2016		M	14198
Buderim	2016	Certificate nfd	F	626
Buderim	2016	Certificate nfd	M	352
Buderim	2016	Certificate I and II Level	F	338
Buderim	2016	Certificate I and II Level	M	178
Buderim	2016	Certificate III and IV Level	F	2908
Buderim	2016	Certificate III and IV Level	M	5381
Buderim	2016	Advanced Diploma and Diploma	F	2809
Buderim	2016	Advanced Diploma and Diploma	M	1939
Buderim	2016	Bachelor	F	3842
Buderim	2016	Bachelor	M	2493
Buderim	2016	Graduate Diploma and Graduate Certificate	F	606
Buderim	2016	Graduate Diploma and Graduate Certificate	M	339
Buderim	2016	Postgraduate	F	730
Buderim	2016	Postgraduate	M	778
Caloundra	2006		F	23962
Caloundra	2006		M	18810
Caloundra	2006	Certificate nfd	F	513
Caloundra	2006	Certificate nfd	M	277
Caloundra	2006	Certificate I and II Level	F	399
Caloundra	2006	Certificate I and II Level	M	199
Caloundra	2006	Certificate III and IV Level	F	2145
Caloundra	2006	Certificate III and IV Level	M	6669
Caloundra	2006	Advanced Diploma and Diploma	F	2028
Caloundra	2006	Advanced Diploma and Diploma	M	1458
Caloundra	2006	Bachelor	F	2209
Caloundra	2006	Bachelor	M	1652
Caloundra	2006	Graduate Diploma and Graduate Certificate	F	328
Caloundra	2006	Graduate Diploma and Graduate Certificate	M	196
Caloundra	2006	Postgraduate	F	229
Caloundra	2006	Postgraduate	M	329
Caloundra	2011		F	24955
Caloundra	2011		M	20216
Caloundra	2011	Certificate nfd	F	616
Caloundra	2011	Certificate nfd	M	293
Caloundra	2011	Certificate I and II Level	F	470
Caloundra	2011	Certificate I and II Level	M	256
Caloundra	2011	Certificate III and IV Level	F	3223
Caloundra	2011	Certificate III and IV Level	M	7934
Caloundra	2011	Advanced Diploma and Diploma	F	2815
Caloundra	2011	Advanced Diploma and Diploma	M	2022
Caloundra	2011	Bachelor	F	3301
Caloundra	2011	Bachelor	M	2212
Caloundra	2011	Graduate Diploma and Graduate Certificate	F	476
Caloundra	2011	Graduate Diploma and Graduate Certificate	M	309
Caloundra	2011	Postgraduate	F	442
Caloundra	2011	Postgraduate	M	502
Caloundra	2016		F	26049
Caloundra	2016		M	21840
Caloundra	2016	Certificate nfd	F	961
Caloundra	2016	Certificate nfd	M	563
Caloundra	2016	Certificate I and II Level	F	519
Caloundra	2016	Certificate I and II Level	M	278
Caloundra	2016	Certificate III and IV Level	F	4388
Caloundra	2016	Certificate III and IV Level	M	9353
Caloundra	2016	Advanced Diploma and Diploma	F	3831
Caloundra	2016	Advanced Diploma and Diploma	M	2555
Caloundra	2016	Bachelor	F	4501
Caloundra	2016	Bachelor	M	3044
Caloundra	2016	Graduate Diploma and Graduate Certificate	F	719
Caloundra	2016	Graduate Diploma and Graduate Certificate	M	380
Caloundra	2016	Postgraduate	F	782
Caloundra	2016	Postgraduate	M	750
Maroochy	2006		F	17267
Maroochy	2006		M	14776
Maroochy	2006	Certificate nfd	F	456
Maroochy	2006	Certificate nfd	M	235
Maroochy	2006	Certificate I and II Level	F	356
Maroochy	2006	Certificate I and II Level	M	192
Maroochy	2006	Certificate III and IV Level	F	1906
Maroochy	2006	Certificate III and IV Level	M	5149
Maroochy	2006	Advanced Diploma and Diploma	F	1725
Maroochy	2006	Advanced Diploma and Diploma	M	1208
Maroochy	2006	Bachelor	F	1998
Maroochy	2006	Bachelor	M	1476
Maroochy	2006	Graduate Diploma and Graduate Certificate	F	279
Maroochy	2006	Graduate Diploma and Graduate Certificate	M	156
Maroochy	2006	Postgraduate	F	214
Maroochy	2006	Postgraduate	M	269
Maroochy	2011		F	17063
Maroochy	2011		M	14396
Maroochy	2011	Certificate nfd	F	470
Maroochy	2011	Certificate nfd	M	248
Maroochy	2011	Certificate I and II Level	F	409
Maroochy	2011	Certificate I and II Level	M	228
Maroochy	2011	Certificate III and IV Level	F	2536
Maroochy	2011	Certificate III and IV Level	M	5769
Maroochy	2011	Advanced Diploma and Diploma	F	2252
Maroochy	2011	Advanced Diploma and Diploma	M	1471
Maroochy	2011	Bachelor	F	2806
Maroochy	2011	Bachelor	M	1993
Maroochy	2011	Graduate Diploma and Graduate Certificate	F	414
Maroochy	2011	Graduate Diploma and Graduate Certificate	M	242
Maroochy	2011	Postgraduate	F	388
Maroochy	2011	Postgraduate	M	399
Maroochy	2016		F	17114
Maroochy	2016		M	14692
Maroochy	2016	Certificate nfd	F	659
Maroochy	2016	Certificate nfd	M	402
Maroochy	2016	Certificate I and II Level	F	349
Maroochy	2016	Certificate I and II Level	M	191
Maroochy	2016	Certificate III and IV Level	F	3112
Maroochy	2016	Certificate III and IV Level	M	6450
Maroochy	2016	Advanced Diploma and Diploma	F	2827
Maroochy	2016	Advanced Diploma and Diploma	M	1908
Maroochy	2016	Bachelor	F	3718
Maroochy	2016	Bachelor	M	2572
Maroochy	2016	Graduate Diploma and Graduate Certificate	F	595
Maroochy	2016	Graduate Diploma and Graduate Certificate	M	320
Maroochy	2016	Postgraduate	F	762
Maroochy	2016	Postgraduate	M	636
Noosa	2006		F	11742
Noosa	2006		M	9595
Noosa	2006	Certificate nfd	F	310
Noosa	2006	Certificate nfd	M	180
Noosa	2006	Certificate I and II Level	F	173
Noosa	2006	Certificate I and II Level	M	107
Noosa	2006	Certificate III and IV Level	F	1082
Noosa	2006	Certificate III and IV Level	M	3160
Noosa	2006	Advanced Diploma and Diploma	F	1379
Noosa	2006	Advanced Diploma and Diploma	M	923
Noosa	2006	Bachelor	F	1472
Noosa	2006	Bachelor	M	1228
Noosa	2006	Graduate Diploma and Graduate Certificate	F	213
Noosa	2006	Graduate Diploma and Graduate Certificate	M	129
Noosa	2006	Postgraduate	F	180
Noosa	2006	Postgraduate	M	268
Noosa	2011		F	12090
Noosa	2011		M	9967
Noosa	2011	Certificate nfd	F	353
Noosa	2011	Certificate nfd	M	197
Noosa	2011	Certificate I and II Level	F	239
Noosa	2011	Certificate I and II Level	M	132
Noosa	2011	Certificate III and IV Level	F	1429
Noosa	2011	Certificate III and IV Level	M	3666
Noosa	2011	Advanced Diploma and Diploma	F	1909
Noosa	2011	Advanced Diploma and Diploma	M	1170
Noosa	2011	Bachelor	F	1964
Noosa	2011	Bachelor	M	1563
Noosa	2011	Graduate Diploma and Graduate Certificate	F	326
Noosa	2011	Graduate Diploma and Graduate Certificate	M	158
Noosa	2011	Postgraduate	F	343
Noosa	2011	Postgraduate	M	388
Noosa	2016		F	12525
Noosa	2016		M	10729
Noosa	2016	Certificate nfd	F	539
Noosa	2016	Certificate nfd	M	336
Noosa	2016	Certificate I and II Level	F	237
Noosa	2016	Certificate I and II Level	M	114
Noosa	2016	Certificate III and IV Level	F	1957
Noosa	2016	Certificate III and IV Level	M	4218
Noosa	2016	Advanced Diploma and Diploma	F	2390
Noosa	2016	Advanced Diploma and Diploma	M	1538
Noosa	2016	Bachelor	F	2696
Noosa	2016	Bachelor	M	2035
Noosa	2016	Graduate Diploma and Graduate Certificate	F	470
Noosa	2016	Graduate Diploma and Graduate Certificate	M	241
Noosa	2016	Postgraduate	F	567
Noosa	2016	Postgraduate	M	567
Sunshine Coast Hinterland	2006		F	15112
Sunshine Coast Hinterland	2006		M	13236
Sunshine Coast Hinterland	2006	Certificate nfd	F	373
Sunshine Coast Hinterland	2006	Certificate nfd	M	185
Sunshine Coast Hinterland	2006	Certificate I and II Level	F	245
Sunshine Coast Hinterland	2006	Certificate I and II Level	M	115
Sunshine Coast Hinterland	2006	Certificate III and IV Level	F	1407
Sunshine Coast Hinterland	2006	Certificate III and IV Level	M	4218
Sunshine Coast Hinterland	2006	Advanced Diploma and Diploma	F	1543
Sunshine Coast Hinterland	2006	Advanced Diploma and Diploma	M	1021
Sunshine Coast Hinterland	2006	Bachelor	F	1650
Sunshine Coast Hinterland	2006	Bachelor	M	1117
Sunshine Coast Hinterland	2006	Graduate Diploma and Graduate Certificate	F	293
Sunshine Coast Hinterland	2006	Graduate Diploma and Graduate Certificate	M	168
Sunshine Coast Hinterland	2006	Postgraduate	F	231
Sunshine Coast Hinterland	2006	Postgraduate	M	294
Sunshine Coast Hinterland	2011		F	15511
Sunshine Coast Hinterland	2011		M	13859
Sunshine Coast Hinterland	2011	Certificate nfd	F	431
Sunshine Coast Hinterland	2011	Certificate nfd	M	221
Sunshine Coast Hinterland	2011	Certificate I and II Level	F	271
Sunshine Coast Hinterland	2011	Certificate I and II Level	M	157
Sunshine Coast Hinterland	2011	Certificate III and IV Level	F	2168
Sunshine Coast Hinterland	2011	Certificate III and IV Level	M	5147
Sunshine Coast Hinterland	2011	Advanced Diploma and Diploma	F	2043
Sunshine Coast Hinterland	2011	Advanced Diploma and Diploma	M	1277
Sunshine Coast Hinterland	2011	Bachelor	F	2304
Sunshine Coast Hinterland	2011	Bachelor	M	1453
Sunshine Coast Hinterland	2011	Graduate Diploma and Graduate Certificate	F	430
Sunshine Coast Hinterland	2011	Graduate Diploma and Graduate Certificate	M	211
Sunshine Coast Hinterland	2011	Postgraduate	F	399
Sunshine Coast Hinterland	2011	Postgraduate	M	418
Sunshine Coast Hinterland	2016		F	15118
Sunshine Coast Hinterland	2016		M	13771
Sunshine Coast Hinterland	2016	Certificate nfd	F	605
Sunshine Coast Hinterland	2016	Certificate nfd	M	389
Sunshine Coast Hinterland	2016	Certificate I and II Level	F	326
Sunshine Coast Hinterland	2016	Certificate I and II Level	M	185
Sunshine Coast Hinterland	2016	Certificate III and IV Level	F	2618
Sunshine Coast Hinterland	2016	Certificate III and IV Level	M	5789
Sunshine Coast Hinterland	2016	Advanced Diploma and Diploma	F	2589
Sunshine Coast Hinterland	2016	Advanced Diploma and Diploma	M	1680
Sunshine Coast Hinterland	2016	Bachelor	F	2894
Sunshine Coast Hinterland	2016	Bachelor	M	1696
Sunshine Coast Hinterland	2016	Graduate Diploma and Graduate Certificate	F	550
Sunshine Coast Hinterland	2016	Graduate Diploma and Graduate Certificate	M	289
Sunshine Coast Hinterland	2016	Postgraduate	F	567
Sunshine Coast Hinterland	2016	Postgraduate	M	517
Nambour	2006		F	12617
Nambour	2006		M	11229
Nambour	2006	Certificate nfd	F	320
Nambour	2006	Certificate nfd	M	142
Nambour	2006	Certificate I and II Level	F	236
Nambour	2006	Certificate I and II Level	M	108
Nambour	2006	Certificate III and IV Level	F	1189
Nambour	2006	Certificate III and IV Level	M	3473
Nambour	2006	Advanced Diploma and Diploma	F	1222
Nambour	2006	Advanced Diploma and Diploma	M	698
Nambour	2006	Bachelor	F	1263
Nambour	2006	Bachelor	M	813
Nambour	2006	Graduate Diploma and Graduate Certificate	F	214
Nambour	2006	Graduate Diploma and Graduate Certificate	M	104
Nambour	2006	Postgraduate	F	138
Nambour	2006	Postgraduate	M	168
