SA3_NAME16	Year	SameAddress1YearAgo	Sex	persons
Brisbane Inner	2016		F	4362
Brisbane Inner	2016		M	4881
Brisbane Inner	2016	0	F	10880
Brisbane Inner	2016	0	M	11033
Brisbane Inner	2016	1	F	17724
Brisbane Inner	2016	1	M	18702
Brisbane Inner - East	2006		F	1340
Brisbane Inner - East	2006		M	1596
Brisbane Inner - East	2006	0	F	4281
Brisbane Inner - East	2006	0	M	4043
Brisbane Inner - East	2006	1	F	11437
Brisbane Inner - East	2006	1	M	11004
Brisbane Inner - East	2011		F	1120
Brisbane Inner - East	2011		M	1474
Brisbane Inner - East	2011	0	F	4293
Brisbane Inner - East	2011	0	M	4052
Brisbane Inner - East	2011	1	F	13326
Brisbane Inner - East	2011	1	M	13310
Brisbane Inner - East	2016		F	1947
Brisbane Inner - East	2016		M	1967
Brisbane Inner - East	2016	0	F	4630
Brisbane Inner - East	2016	0	M	4372
Brisbane Inner - East	2016	1	F	14039
Brisbane Inner - East	2016	1	M	13641
Brisbane Inner - North	2006		F	3081
Brisbane Inner - North	2006		M	3370
Brisbane Inner - North	2006	0	F	8313
Brisbane Inner - North	2006	0	M	7644
Brisbane Inner - North	2006	1	F	24259
Brisbane Inner - North	2006	1	M	22511
Brisbane Inner - North	2011		F	2000
Brisbane Inner - North	2011		M	2492
Brisbane Inner - North	2011	0	F	8730
Brisbane Inner - North	2011	0	M	8309
Brisbane Inner - North	2011	1	F	27472
Brisbane Inner - North	2011	1	M	26275
Brisbane Inner - North	2016		F	4528
Brisbane Inner - North	2016		M	4570
Brisbane Inner - North	2016	0	F	10842
Brisbane Inner - North	2016	0	M	10366
Brisbane Inner - North	2016	1	F	28331
Brisbane Inner - North	2016	1	M	27527
Brisbane Inner - West	2006		F	1869
Brisbane Inner - West	2006		M	2203
Brisbane Inner - West	2006	0	F	6510
Brisbane Inner - West	2006	0	M	5998
Brisbane Inner - West	2006	1	F	17593
Brisbane Inner - West	2006	1	M	16421
Brisbane Inner - West	2011		F	1360
Brisbane Inner - West	2011		M	1596
Brisbane Inner - West	2011	0	F	6409
Brisbane Inner - West	2011	0	M	5901
Brisbane Inner - West	2011	1	F	19552
Brisbane Inner - West	2011	1	M	18724
Brisbane Inner - West	2016		F	2434
Brisbane Inner - West	2016		M	2602
Brisbane Inner - West	2016	0	F	6621
Brisbane Inner - West	2016	0	M	6228
Brisbane Inner - West	2016	1	F	19292
Brisbane Inner - West	2016	1	M	18690
Cairns - North	2006		F	1525
Cairns - North	2006		M	1723
Cairns - North	2006	0	F	4534
Cairns - North	2006	0	M	4205
Cairns - North	2006	1	F	13868
Cairns - North	2006	1	M	13625
Cairns - North	2011		F	1440
Cairns - North	2011		M	1632
Cairns - North	2011	0	F	5197
Cairns - North	2011	0	M	4634
Cairns - North	2011	1	F	17421
Cairns - North	2011	1	M	16895
Cairns - North	2016		F	2826
Cairns - North	2016		M	2900
Cairns - North	2016	0	F	5203
Cairns - North	2016	0	M	4684
Cairns - North	2016	1	F	18723
Cairns - North	2016	1	M	18320
Cairns - South	2006		F	4480
Cairns - South	2006		M	5055
Cairns - South	2006	0	F	9557
Cairns - South	2006	0	M	9156
Cairns - South	2006	1	F	28099
Cairns - South	2006	1	M	28058
Cairns - South	2011		F	4370
Cairns - South	2011		M	4945
Cairns - South	2011	0	F	9616
Cairns - South	2011	0	M	8809
Cairns - South	2011	1	F	33664
Cairns - South	2011	1	M	33331
Cairns - South	2016		F	6494
Cairns - South	2016		M	6614
Cairns - South	2016	0	F	9188
Cairns - South	2016	0	M	8597
Cairns - South	2016	1	F	35420
Cairns - South	2016	1	M	34478
Innisfail - Cassowary Coast	2006		F	1195
Innisfail - Cassowary Coast	2006		M	1454
Innisfail - Cassowary Coast	2006	0	F	2520
Innisfail - Cassowary Coast	2006	0	M	2670
Innisfail - Cassowary Coast	2006	1	F	12704
Innisfail - Cassowary Coast	2006	1	M	13158
Innisfail - Cassowary Coast	2011		F	931
Innisfail - Cassowary Coast	2011		M	1089
Innisfail - Cassowary Coast	2011	0	F	2242
Innisfail - Cassowary Coast	2011	0	M	2392
Innisfail - Cassowary Coast	2011	1	F	13061
Innisfail - Cassowary Coast	2011	1	M	13750
Innisfail - Cassowary Coast	2016		F	1774
Innisfail - Cassowary Coast	2016		M	2015
Innisfail - Cassowary Coast	2016	0	F	2300
Innisfail - Cassowary Coast	2016	0	M	2283
Innisfail - Cassowary Coast	2016	1	F	12814
Innisfail - Cassowary Coast	2016	1	M	13548
Port Douglas - Daintree	2006		F	433
Port Douglas - Daintree	2006		M	579
Port Douglas - Daintree	2006	0	F	1138
Port Douglas - Daintree	2006	0	M	1148
Port Douglas - Daintree	2006	1	F	3299
Port Douglas - Daintree	2006	1	M	3557
Port Douglas - Daintree	2011		F	506
Port Douglas - Daintree	2011		M	650
Port Douglas - Daintree	2011	0	F	1064
Port Douglas - Daintree	2011	0	M	1054
Port Douglas - Daintree	2011	1	F	3686
Port Douglas - Daintree	2011	1	M	3828
Port Douglas - Daintree	2016		F	893
Port Douglas - Daintree	2016		M	878
Port Douglas - Daintree	2016	0	F	1060
Port Douglas - Daintree	2016	0	M	1009
Port Douglas - Daintree	2016	1	F	3759
Port Douglas - Daintree	2016	1	M	4007
Tablelands (East) - Kuranda	2006		F	1380
Tablelands (East) - Kuranda	2006		M	1508
Tablelands (East) - Kuranda	2006	0	F	3037
Tablelands (East) - Kuranda	2006	0	M	2949
Tablelands (East) - Kuranda	2006	1	F	13436
Tablelands (East) - Kuranda	2006	1	M	13061
Tablelands (East) - Kuranda	2011		F	1193
Tablelands (East) - Kuranda	2011		M	1393
Tablelands (East) - Kuranda	2011	0	F	3159
Tablelands (East) - Kuranda	2011	0	M	2839
Tablelands (East) - Kuranda	2011	1	F	15014
Tablelands (East) - Kuranda	2011	1	M	14635
Tablelands (East) - Kuranda	2016		F	2172
Tablelands (East) - Kuranda	2016		M	2214
Tablelands (East) - Kuranda	2016	0	F	2904
Tablelands (East) - Kuranda	2016	0	M	2665
Tablelands (East) - Kuranda	2016	1	F	15391
Tablelands (East) - Kuranda	2016	1	M	15048
Darling Downs (West) - Maranoa	2006		F	1236
Darling Downs (West) - Maranoa	2006		M	1475
Darling Downs (West) - Maranoa	2006	0	F	3755
Darling Downs (West) - Maranoa	2006	0	M	3676
Darling Downs (West) - Maranoa	2006	1	F	14752
Darling Downs (West) - Maranoa	2006	1	M	15540
Darling Downs (West) - Maranoa	2011		F	1542
Darling Downs (West) - Maranoa	2011		M	1977
Darling Downs (West) - Maranoa	2011	0	F	3549
Darling Downs (West) - Maranoa	2011	0	M	3585
Darling Downs (West) - Maranoa	2011	1	F	15995
Darling Downs (West) - Maranoa	2011	1	M	16765
Darling Downs (West) - Maranoa	2016		F	2803
Darling Downs (West) - Maranoa	2016		M	3184
Darling Downs (West) - Maranoa	2016	0	F	3427
Darling Downs (West) - Maranoa	2016	0	M	3318
Darling Downs (West) - Maranoa	2016	1	F	15204
Darling Downs (West) - Maranoa	2016	1	M	16125
Darling Downs - East	2006		F	1195
Darling Downs - East	2006		M	1260
Darling Downs - East	2006	0	F	3229
Darling Downs - East	2006	0	M	3212
Darling Downs - East	2006	1	F	14466
Darling Downs - East	2006	1	M	14884
Darling Downs - East	2011		F	1474
Darling Downs - East	2011		M	1723
Darling Downs - East	2011	0	F	3154
Darling Downs - East	2011	0	M	3180
Darling Downs - East	2011	1	F	15265
Darling Downs - East	2011	1	M	15569
Darling Downs - East	2016		F	1970
Darling Downs - East	2016		M	2180
Darling Downs - East	2016	0	F	2978
Darling Downs - East	2016	0	M	2911
Darling Downs - East	2016	1	F	15899
Darling Downs - East	2016	1	M	16184
Granite Belt	2006		F	943
Granite Belt	2006		M	1065
Granite Belt	2006	0	F	3008
Granite Belt	2006	0	M	2920
Granite Belt	2006	1	F	14346
Granite Belt	2006	1	M	13903
Granite Belt	2011		F	973
Granite Belt	2011		M	1023
Granite Belt	2011	0	F	3135
Granite Belt	2011	0	M	2673
Granite Belt	2011	1	F	15508
Granite Belt	2011	1	M	15188
Granite Belt	2016		F	1740
Granite Belt	2016		M	1722
Granite Belt	2016	0	F	2866
Granite Belt	2016	0	M	2630
Granite Belt	2016	1	F	15687
Granite Belt	2016	1	M	15453
Central Highlands (Qld)	2006		F	871
Central Highlands (Qld)	2006		M	1422
Central Highlands (Qld)	2006	0	F	3093
Central Highlands (Qld)	2006	0	M	3358
Central Highlands (Qld)	2006	1	F	8700
Central Highlands (Qld)	2006	1	M	9881
Central Highlands (Qld)	2011		F	1156
Central Highlands (Qld)	2011		M	1734
Central Highlands (Qld)	2011	0	F	3002
Central Highlands (Qld)	2011	0	M	3265
Central Highlands (Qld)	2011	1	F	9665
Central Highlands (Qld)	2011	1	M	10840
Central Highlands (Qld)	2016		F	1818
Central Highlands (Qld)	2016		M	2366
Central Highlands (Qld)	2016	0	F	2353
Central Highlands (Qld)	2016	0	M	2324
Central Highlands (Qld)	2016	1	F	9563
Central Highlands (Qld)	2016	1	M	10535
Rockhampton	2006		F	3693
Rockhampton	2006		M	4877
Rockhampton	2006	0	F	9985
Rockhampton	2006	0	M	9793
Rockhampton	2006	1	F	36861
Rockhampton	2006	1	M	35965
Rockhampton	2011		F	3976
Rockhampton	2011		M	5219
Rockhampton	2011	0	F	9353
Rockhampton	2011	0	M	8963
Rockhampton	2011	1	F	41257
Rockhampton	2011	1	M	40568
Rockhampton	2016		F	5593
Rockhampton	2016		M	6919
Rockhampton	2016	0	F	9168
Rockhampton	2016	0	M	8383
Rockhampton	2016	1	F	43209
Rockhampton	2016	1	M	42723
Biloela	2006		F	411
Biloela	2006		M	564
Biloela	2006	0	F	1308
Biloela	2006	0	M	1385
Biloela	2006	1	F	5330
Biloela	2006	1	M	5654
Biloela	2011		F	371
Biloela	2011		M	493
Biloela	2011	0	F	1210
Biloela	2011	0	M	1265
Biloela	2011	1	F	5397
Biloela	2011	1	M	5723
Biloela	2016		F	688
Biloela	2016		M	758
Biloela	2016	0	F	902
Biloela	2016	0	M	920
Biloela	2016	1	F	5338
Biloela	2016	1	M	5710
Gladstone	2006		F	1633
Gladstone	2006		M	2073
Gladstone	2006	0	F	5464
Gladstone	2006	0	M	5515
Gladstone	2006	1	F	17541
Gladstone	2006	1	M	18532
Gladstone	2011		F	2144
Gladstone	2011		M	2708
Gladstone	2011	0	F	5398
Gladstone	2011	0	M	5770
Gladstone	2011	1	F	20252
Gladstone	2011	1	M	21617
Gladstone	2016		F	2984
Gladstone	2016		M	3292
Gladstone	2016	0	F	5658
Gladstone	2016	0	M	5431
Gladstone	2016	1	F	21347
Gladstone	2016	1	M	22924
Broadbeach - Burleigh	2006		F	2927
Broadbeach - Burleigh	2006		M	3628
Broadbeach - Burleigh	2006	0	F	5616
Broadbeach - Burleigh	2006	0	M	5333
Broadbeach - Burleigh	2006	1	F	19415
Broadbeach - Burleigh	2006	1	M	18156
Broadbeach - Burleigh	2011		F	2635
Broadbeach - Burleigh	2011		M	2802
Broadbeach - Burleigh	2011	0	F	5847
Broadbeach - Burleigh	2011	0	M	5328
Broadbeach - Burleigh	2011	1	F	21272
Broadbeach - Burleigh	2011	1	M	20038
Broadbeach - Burleigh	2016		F	3445
Broadbeach - Burleigh	2016		M	3323
Broadbeach - Burleigh	2016	0	F	5894
Broadbeach - Burleigh	2016	0	M	5408
Broadbeach - Burleigh	2016	1	F	22499
Broadbeach - Burleigh	2016	1	M	21069
Coolangatta	2006		F	1882
Coolangatta	2006		M	2207
Coolangatta	2006	0	F	4495
Coolangatta	2006	0	M	4293
Coolangatta	2006	1	F	18183
Coolangatta	2006	1	M	17525
Coolangatta	2011		F	1727
Coolangatta	2011		M	1833
Coolangatta	2011	0	F	4448
Coolangatta	2011	0	M	4015
Coolangatta	2011	1	F	19450
Coolangatta	2011	1	M	18624
Coolangatta	2016		F	2842
Coolangatta	2016		M	2687
Coolangatta	2016	0	F	4668
Coolangatta	2016	0	M	4232
Coolangatta	2016	1	F	19805
Coolangatta	2016	1	M	18954
Gold Coast - North	2006		F	2256
Gold Coast - North	2006		M	2461
Gold Coast - North	2006	0	F	6460
Gold Coast - North	2006	0	M	5906
Gold Coast - North	2006	1	F	20014
Gold Coast - North	2006	1	M	18429
Gold Coast - North	2011		F	2208
Gold Coast - North	2011		M	2270
Gold Coast - North	2011	0	F	6152
Gold Coast - North	2011	0	M	5435
Gold Coast - North	2011	1	F	22675
Gold Coast - North	2011	1	M	20862
Gold Coast - North	2016		F	3798
Gold Coast - North	2016		M	3501
Gold Coast - North	2016	0	F	6618
Gold Coast - North	2016	0	M	5877
Gold Coast - North	2016	1	F	24168
Gold Coast - North	2016	1	M	21937
Gold Coast Hinterland	2006		F	434
Gold Coast Hinterland	2006		M	580
Gold Coast Hinterland	2006	0	F	1253
Gold Coast Hinterland	2006	0	M	1224
Gold Coast Hinterland	2006	1	F	6414
Gold Coast Hinterland	2006	1	M	6288
Gold Coast Hinterland	2011		F	381
Gold Coast Hinterland	2011		M	465
Gold Coast Hinterland	2011	0	F	1187
Gold Coast Hinterland	2011	0	M	1210
Gold Coast Hinterland	2011	1	F	7096
Gold Coast Hinterland	2011	1	M	6794
Gold Coast Hinterland	2016		F	1010
Gold Coast Hinterland	2016		M	960
Gold Coast Hinterland	2016	0	F	1282
Gold Coast Hinterland	2016	0	M	1220
Gold Coast Hinterland	2016	1	F	7113
Gold Coast Hinterland	2016	1	M	6920
Mudgeeraba - Tallebudgera	2006		F	903
Mudgeeraba - Tallebudgera	2006		M	940
Mudgeeraba - Tallebudgera	2006	0	F	2669
Mudgeeraba - Tallebudgera	2006	0	M	2478
Mudgeeraba - Tallebudgera	2006	1	F	10073
Mudgeeraba - Tallebudgera	2006	1	M	9835
Mudgeeraba - Tallebudgera	2011		F	787
Mudgeeraba - Tallebudgera	2011		M	806
Mudgeeraba - Tallebudgera	2011	0	F	2517
Mudgeeraba - Tallebudgera	2011	0	M	2188
Mudgeeraba - Tallebudgera	2011	1	F	12612
Mudgeeraba - Tallebudgera	2011	1	M	12168
Mudgeeraba - Tallebudgera	2016		F	1381
Mudgeeraba - Tallebudgera	2016		M	1403
Mudgeeraba - Tallebudgera	2016	0	F	2587
Mudgeeraba - Tallebudgera	2016	0	M	2375
Mudgeeraba - Tallebudgera	2016	1	F	13140
Mudgeeraba - Tallebudgera	2016	1	M	12498
Nerang	2006		F	1784
Nerang	2006		M	1754
Nerang	2006	0	F	5668
Nerang	2006	0	M	5261
Nerang	2006	1	F	20538
Nerang	2006	1	M	19924
Nerang	2011		F	1974
Nerang	2011		M	2035
Nerang	2011	0	F	5124
Nerang	2011	0	M	4706
Nerang	2011	1	F	24936
Nerang	2011	1	M	23896
Nerang	2016		F	3305
Nerang	2016		M	3100
Nerang	2016	0	F	5499
Nerang	2016	0	M	5039
Nerang	2016	1	F	25619
Nerang	2016	1	M	24731
Ormeau - Oxenford	2006		F	2157
Ormeau - Oxenford	2006		M	2271
Ormeau - Oxenford	2006	0	F	8472
Ormeau - Oxenford	2006	0	M	8278
Ormeau - Oxenford	2006	1	F	22259
Ormeau - Oxenford	2006	1	M	21895
Ormeau - Oxenford	2011		F	2616
Ormeau - Oxenford	2011		M	3023
Ormeau - Oxenford	2011	0	F	9834
Ormeau - Oxenford	2011	0	M	9259
Ormeau - Oxenford	2011	1	F	35043
Ormeau - Oxenford	2011	1	M	34284
Ormeau - Oxenford	2016		F	5980
Ormeau - Oxenford	2016		M	6017
Ormeau - Oxenford	2016	0	F	13146
Ormeau - Oxenford	2016	0	M	12223
Ormeau - Oxenford	2016	1	F	42348
Ormeau - Oxenford	2016	1	M	41171
Robina	2006		F	1550
Robina	2006		M	1642
Robina	2006	0	F	5119
Robina	2006	0	M	4645
Robina	2006	1	F	14621
Robina	2006	1	M	13182
Robina	2011		F	1653
Robina	2011		M	1643
Robina	2011	0	F	4909
Robina	2011	0	M	4380
Robina	2011	1	F	17136
Robina	2011	1	M	15472
Robina	2016		F	2582
Robina	2016		M	2266
Robina	2016	0	F	5134
Robina	2016	0	M	4570
Robina	2016	1	F	18378
Robina	2016	1	M	16549
Southport	2006		F	1984
Southport	2006		M	2150
Southport	2006	0	F	5516
Southport	2006	0	M	5391
Southport	2006	1	F	17920
Southport	2006	1	M	16730
Southport	2011		F	2189
Southport	2011		M	2312
Southport	2011	0	F	5745
Southport	2011	0	M	5320
Southport	2011	1	F	20060
Southport	2011	1	M	18924
Southport	2016		F	3153
Southport	2016		M	3352
Southport	2016	0	F	6233
Southport	2016	0	M	5788
Southport	2016	1	F	20818
Southport	2016	1	M	19546
Surfers Paradise	2006		F	2795
Surfers Paradise	2006		M	3639
Surfers Paradise	2006	0	F	3703
Surfers Paradise	2006	0	M	3741
Surfers Paradise	2006	1	F	9682
Surfers Paradise	2006	1	M	9637
Surfers Paradise	2011		F	1964
Surfers Paradise	2011		M	2314
Surfers Paradise	2011	0	F	4027
Surfers Paradise	2011	0	M	4062
Surfers Paradise	2011	1	F	11395
Surfers Paradise	2011	1	M	11563
Surfers Paradise	2016		F	3076
Surfers Paradise	2016		M	3247
Surfers Paradise	2016	0	F	4751
Surfers Paradise	2016	0	M	4544
Surfers Paradise	2016	1	F	12570
Surfers Paradise	2016	1	M	12647
Forest Lake - Oxley	2006		F	2236
Forest Lake - Oxley	2006		M	3484
Forest Lake - Oxley	2006	0	F	5180
Forest Lake - Oxley	2006	0	M	4820
Forest Lake - Oxley	2006	1	F	21622
Forest Lake - Oxley	2006	1	M	20395
Forest Lake - Oxley	2011		F	2307
Forest Lake - Oxley	2011		M	4095
Forest Lake - Oxley	2011	0	F	4876
Forest Lake - Oxley	2011	0	M	4734
Forest Lake - Oxley	2011	1	F	24439
Forest Lake - Oxley	2011	1	M	23128
Forest Lake - Oxley	2016		F	4129
Forest Lake - Oxley	2016		M	6142
Forest Lake - Oxley	2016	0	F	5155
Forest Lake - Oxley	2016	0	M	5123
Forest Lake - Oxley	2016	1	F	26591
Forest Lake - Oxley	2016	1	M	25089
Ipswich Hinterland	2006		F	1454
Ipswich Hinterland	2006		M	2127
Ipswich Hinterland	2006	0	F	3734
Ipswich Hinterland	2006	0	M	3623
Ipswich Hinterland	2006	1	F	19360
Ipswich Hinterland	2006	1	M	19361
Ipswich Hinterland	2011		F	1690
Ipswich Hinterland	2011		M	2496
Ipswich Hinterland	2011	0	F	4065
Ipswich Hinterland	2011	0	M	3879
Ipswich Hinterland	2011	1	F	22294
Ipswich Hinterland	2011	1	M	22525
Ipswich Hinterland	2016		F	3088
Ipswich Hinterland	2016		M	3676
Ipswich Hinterland	2016	0	F	4304
Ipswich Hinterland	2016	0	M	4024
Ipswich Hinterland	2016	1	F	23708
Ipswich Hinterland	2016	1	M	23926
Ipswich Inner	2006		F	2676
Ipswich Inner	2006		M	2830
Ipswich Inner	2006	0	F	7619
Ipswich Inner	2006	0	M	7199
Ipswich Inner	2006	1	F	33328
Ipswich Inner	2006	1	M	32340
Ipswich Inner	2011		F	2733
Ipswich Inner	2011		M	2996
Ipswich Inner	2011	0	F	8014
Ipswich Inner	2011	0	M	7556
Ipswich Inner	2011	1	F	37319
Ipswich Inner	2011	1	M	36291
Ipswich Inner	2016		F	4996
Ipswich Inner	2016		M	5003
Ipswich Inner	2016	0	F	8840
Ipswich Inner	2016	0	M	8366
Ipswich Inner	2016	1	F	39130
Ipswich Inner	2016	1	M	37871
Springfield - Redbank	2006		F	1815
Springfield - Redbank	2006		M	2028
Springfield - Redbank	2006	0	F	5432
Springfield - Redbank	2006	0	M	5177
Springfield - Redbank	2006	1	F	16817
Springfield - Redbank	2006	1	M	17050
Springfield - Redbank	2011		F	1976
Springfield - Redbank	2011		M	2136
Springfield - Redbank	2011	0	F	7132
Springfield - Redbank	2011	0	M	6774
Springfield - Redbank	2011	1	F	24196
Springfield - Redbank	2011	1	M	24146
Springfield - Redbank	2016		F	3998
Springfield - Redbank	2016		M	4029
Springfield - Redbank	2016	0	F	8331
Springfield - Redbank	2016	0	M	7979
Springfield - Redbank	2016	1	F	29994
Springfield - Redbank	2016	1	M	29579
Beaudesert	2006		F	294
Beaudesert	2006		M	504
Beaudesert	2006	0	F	990
Beaudesert	2006	0	M	897
Beaudesert	2006	1	F	4137
Beaudesert	2006	1	M	4053
Beaudesert	2011		F	389
Beaudesert	2011		M	452
Beaudesert	2011	0	F	1074
Beaudesert	2011	0	M	994
Beaudesert	2011	1	F	4842
Beaudesert	2011	1	M	4630
Beaudesert	2016		F	635
Beaudesert	2016		M	828
Beaudesert	2016	0	F	1225
Beaudesert	2016	0	M	1090
Beaudesert	2016	1	F	5224
Beaudesert	2016	1	M	4907
Beenleigh	2006		F	1138
Beenleigh	2006		M	1179
Beenleigh	2006	0	F	3188
Beenleigh	2006	0	M	3087
Beenleigh	2006	1	F	12196
Beenleigh	2006	1	M	11901
Beenleigh	2011		F	1436
Beenleigh	2011		M	1574
Beenleigh	2011	0	F	3384
Beenleigh	2011	0	M	3206
Beenleigh	2011	1	F	14321
Beenleigh	2011	1	M	13839
Beenleigh	2016		F	2068
Beenleigh	2016		M	1963
Beenleigh	2016	0	F	3688
Beenleigh	2016	0	M	3426
Beenleigh	2016	1	F	15237
Beenleigh	2016	1	M	14546
Browns Plains	2006		F	2189
Browns Plains	2006		M	2438
Browns Plains	2006	0	F	5717
Browns Plains	2006	0	M	5486
Browns Plains	2006	1	F	25163
Browns Plains	2006	1	M	24828
Browns Plains	2011		F	2148
Browns Plains	2011		M	2277
Browns Plains	2011	0	F	5876
Browns Plains	2011	0	M	5438
Browns Plains	2011	1	F	28542
Browns Plains	2011	1	M	28431
Browns Plains	2016		F	3965
Browns Plains	2016		M	3890
Browns Plains	2016	0	F	6212
Browns Plains	2016	0	M	5908
Browns Plains	2016	1	F	30246
Browns Plains	2016	1	M	29595
Jimboomba	2006		F	1041
Jimboomba	2006		M	1122
Jimboomba	2006	0	F	2200
Jimboomba	2006	0	M	2123
Jimboomba	2006	1	F	12199
Jimboomba	2006	1	M	12527
Jimboomba	2011		F	848
Jimboomba	2011		M	993
Jimboomba	2011	0	F	2260
Jimboomba	2011	0	M	2179
Jimboomba	2011	1	F	15296
Jimboomba	2011	1	M	15769
Jimboomba	2016		F	1895
Jimboomba	2016		M	2014
Jimboomba	2016	0	F	3542
Jimboomba	2016	0	M	3523
Jimboomba	2016	1	F	17249
Jimboomba	2016	1	M	17368
Loganlea - Carbrook	2006		F	1524
Loganlea - Carbrook	2006		M	1662
Loganlea - Carbrook	2006	0	F	4316
Loganlea - Carbrook	2006	0	M	4177
Loganlea - Carbrook	2006	1	F	19006
Loganlea - Carbrook	2006	1	M	18481
Loganlea - Carbrook	2011		F	1589
Loganlea - Carbrook	2011		M	1678
Loganlea - Carbrook	2011	0	F	4347
Loganlea - Carbrook	2011	0	M	3997
Loganlea - Carbrook	2011	1	F	22024
Loganlea - Carbrook	2011	1	M	21247
Loganlea - Carbrook	2016		F	2906
Loganlea - Carbrook	2016		M	2761
Loganlea - Carbrook	2016	0	F	4912
Loganlea - Carbrook	2016	0	M	4732
Loganlea - Carbrook	2016	1	F	22659
Loganlea - Carbrook	2016	1	M	21808
Springwood - Kingston	2006		F	2752
Springwood - Kingston	2006		M	2982
Springwood - Kingston	2006	0	F	6485
Springwood - Kingston	2006	0	M	6052
Springwood - Kingston	2006	1	F	27209
Springwood - Kingston	2006	1	M	26501
Springwood - Kingston	2011		F	2510
Springwood - Kingston	2011		M	2842
Springwood - Kingston	2011	0	F	5829
Springwood - Kingston	2011	0	M	5737
Springwood - Kingston	2011	1	F	29662
Springwood - Kingston	2011	1	M	28775
Springwood - Kingston	2016		F	3708
Springwood - Kingston	2016		M	3689
Springwood - Kingston	2016	0	F	5951
Springwood - Kingston	2016	0	M	5835
Springwood - Kingston	2016	1	F	29245
Springwood - Kingston	2016	1	M	28843
Bowen Basin - North	2006		F	1367
Bowen Basin - North	2006		M	2447
Bowen Basin - North	2006	0	F	3138
Bowen Basin - North	2006	0	M	3477
Bowen Basin - North	2006	1	F	10213
Bowen Basin - North	2006	1	M	11553
Bowen Basin - North	2011		F	1425
Bowen Basin - North	2011		M	2661
Bowen Basin - North	2011	0	F	3644
Bowen Basin - North	2011	0	M	4203
Bowen Basin - North	2011	1	F	11020
Bowen Basin - North	2011	1	M	12525
Bowen Basin - North	2016		F	2182
Bowen Basin - North	2016		M	3185
Bowen Basin - North	2016	0	F	2961
Bowen Basin - North	2016	0	M	2900
Bowen Basin - North	2016	1	F	10435
Bowen Basin - North	2016	1	M	11832
Mackay	2006		F	3785
Mackay	2006		M	5044
Mackay	2006	0	F	9239
Mackay	2006	0	M	9538
Mackay	2006	1	F	36513
Mackay	2006	1	M	36902
Mackay	2011		F	3047
Mackay	2011		M	5274
Mackay	2011	0	F	9735
Mackay	2011	0	M	9854
Mackay	2011	1	F	41780
Mackay	2011	1	M	43110
Mackay	2016		F	5454
Mackay	2016		M	6929
Mackay	2016	0	F	8970
Mackay	2016	0	M	8183
Mackay	2016	1	F	42289
Mackay	2016	1	M	43144
Whitsunday	2006		F	801
Whitsunday	2006		M	1242
Whitsunday	2006	0	F	1883
Whitsunday	2006	0	M	2048
Whitsunday	2006	1	F	5264
Whitsunday	2006	1	M	5719
Whitsunday	2011		F	854
Whitsunday	2011		M	1285
Whitsunday	2011	0	F	1981
Whitsunday	2011	0	M	1943
Whitsunday	2011	1	F	5995
Whitsunday	2011	1	M	6475
Whitsunday	2016		F	1518
Whitsunday	2016		M	1792
Whitsunday	2016	0	F	2055
Whitsunday	2016	0	M	1984
Whitsunday	2016	1	F	6654
Whitsunday	2016	1	M	7217
Bribie - Beachmere	2006		F	881
Bribie - Beachmere	2006		M	860
Bribie - Beachmere	2006	0	F	2615
Bribie - Beachmere	2006	0	M	2484
Bribie - Beachmere	2006	1	F	10509
Bribie - Beachmere	2006	1	M	10006
Bribie - Beachmere	2011		F	859
Bribie - Beachmere	2011		M	894
Bribie - Beachmere	2011	0	F	2627
Bribie - Beachmere	2011	0	M	2353
Bribie - Beachmere	2011	1	F	12221
Bribie - Beachmere	2011	1	M	11577
Bribie - Beachmere	2016		F	1591
Bribie - Beachmere	2016		M	1510
Bribie - Beachmere	2016	0	F	2639
Bribie - Beachmere	2016	0	M	2457
Bribie - Beachmere	2016	1	F	12798
Bribie - Beachmere	2016	1	M	12041
Caboolture	2006		F	1529
Caboolture	2006		M	1600
Caboolture	2006	0	F	4625
Caboolture	2006	0	M	4264
Caboolture	2006	1	F	17568
Caboolture	2006	1	M	17010
Caboolture	2011		F	2353
Caboolture	2011		M	2512
Caboolture	2011	0	F	6080
Caboolture	2011	0	M	5415
Caboolture	2011	1	F	21825
Caboolture	2011	1	M	21033
Caboolture	2016		F	3702
Caboolture	2016		M	3454
Caboolture	2016	0	F	6312
Caboolture	2016	0	M	5804
Caboolture	2016	1	F	24535
Caboolture	2016	1	M	23656
Caboolture Hinterland	2006		F	299
Caboolture Hinterland	2006		M	1162
Caboolture Hinterland	2006	0	F	695
Caboolture Hinterland	2006	0	M	696
Caboolture Hinterland	2006	1	F	3587
Caboolture Hinterland	2006	1	M	3634
Caboolture Hinterland	2011		F	291
Caboolture Hinterland	2011		M	915
Caboolture Hinterland	2011	0	F	867
Caboolture Hinterland	2011	0	M	762
Caboolture Hinterland	2011	1	F	4192
Caboolture Hinterland	2011	1	M	4265
Caboolture Hinterland	2016		F	632
Caboolture Hinterland	2016		M	1662
Caboolture Hinterland	2016	0	F	856
Caboolture Hinterland	2016	0	M	856
Caboolture Hinterland	2016	1	F	4606
Caboolture Hinterland	2016	1	M	4619
Narangba - Burpengary	2006		F	1585
Narangba - Burpengary	2006		M	1693
Narangba - Burpengary	2006	0	F	4863
Narangba - Burpengary	2006	0	M	4586
