SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
Yarra Ranges	2016	Accommodation and food services	F	2457
Yarra Ranges	2016	Accommodation and food services	M	1450
Yarra Ranges	2016	Administrative and support services	F	1261
Yarra Ranges	2016	Administrative and support services	M	1236
Yarra Ranges	2016	Agriculture forestry and fishing	F	645
Yarra Ranges	2016	Agriculture forestry and fishing	M	1018
Yarra Ranges	2016	Arts and recreation services	F	687
Yarra Ranges	2016	Arts and recreation services	M	661
Yarra Ranges	2016	Construction	F	1103
Yarra Ranges	2016	Construction	M	8686
Yarra Ranges	2016	Education and training	F	4765
Yarra Ranges	2016	Education and training	M	1815
Yarra Ranges	2016	Electricity gas water and waste services	F	188
Yarra Ranges	2016	Electricity gas water and waste services	M	601
Yarra Ranges	2016	Financial and insurance services	F	818
Yarra Ranges	2016	Financial and insurance services	M	756
Yarra Ranges	2016	Health care and social assistance	F	7378
Yarra Ranges	2016	Health care and social assistance	M	1348
Yarra Ranges	2016	Information media and telecommunications	F	418
Yarra Ranges	2016	Information media and telecommunications	M	648
Yarra Ranges	2016	Manufacturing	F	2140
Yarra Ranges	2016	Manufacturing	M	4805
Yarra Ranges	2016	Mining	F	20
Yarra Ranges	2016	Mining	M	154
Yarra Ranges	2016	Other services	F	1464
Yarra Ranges	2016	Other services	M	1991
Yarra Ranges	2016	Professional scientific and technical services	F	2110
Yarra Ranges	2016	Professional scientific and technical services	M	2369
Yarra Ranges	2016	Public administration and safety	F	1642
Yarra Ranges	2016	Public administration and safety	M	1816
Yarra Ranges	2016	Rental hiring and real estate services	F	625
Yarra Ranges	2016	Rental hiring and real estate services	M	443
Yarra Ranges	2016	Retail trade	F	4401
Yarra Ranges	2016	Retail trade	M	3105
Yarra Ranges	2016	Transport postal and warehousing	F	564
Yarra Ranges	2016	Transport postal and warehousing	M	1877
Yarra Ranges	2016	Wholesale trade	F	997
Yarra Ranges	2016	Wholesale trade	M	1729
Cardinia	2006		F	333
Cardinia	2006		M	434
Cardinia	2006	Accommodation and food services	F	752
Cardinia	2006	Accommodation and food services	M	428
Cardinia	2006	Administrative and support services	F	380
Cardinia	2006	Administrative and support services	M	383
Cardinia	2006	Agriculture forestry and fishing	F	473
Cardinia	2006	Agriculture forestry and fishing	M	767
Cardinia	2006	Arts and recreation services	F	190
Cardinia	2006	Arts and recreation services	M	188
Cardinia	2006	Construction	F	451
Cardinia	2006	Construction	M	2878
Cardinia	2006	Education and training	F	1292
Cardinia	2006	Education and training	M	504
Cardinia	2006	Electricity gas water and waste services	F	58
Cardinia	2006	Electricity gas water and waste services	M	186
Cardinia	2006	Financial and insurance services	F	333
Cardinia	2006	Financial and insurance services	M	219
Cardinia	2006	Health care and social assistance	F	2022
Cardinia	2006	Health care and social assistance	M	289
Cardinia	2006	Information media and telecommunications	F	161
Cardinia	2006	Information media and telecommunications	M	263
Cardinia	2006	Manufacturing	F	1188
Cardinia	2006	Manufacturing	M	3039
Cardinia	2006	Mining	F	11
Cardinia	2006	Mining	M	89
Cardinia	2006	Other services	F	472
Cardinia	2006	Other services	M	643
Cardinia	2006	Professional scientific and technical services	F	619
Cardinia	2006	Professional scientific and technical services	M	596
Cardinia	2006	Public administration and safety	F	438
Cardinia	2006	Public administration and safety	M	450
Cardinia	2006	Rental hiring and real estate services	F	182
Cardinia	2006	Rental hiring and real estate services	M	192
Cardinia	2006	Retail trade	F	1850
Cardinia	2006	Retail trade	M	1259
Cardinia	2006	Transport postal and warehousing	F	332
Cardinia	2006	Transport postal and warehousing	M	1160
Cardinia	2006	Wholesale trade	F	623
Cardinia	2006	Wholesale trade	M	1066
Cardinia	2011		F	321
Cardinia	2011		M	527
Cardinia	2011	Accommodation and food services	F	1048
Cardinia	2011	Accommodation and food services	M	549
Cardinia	2011	Administrative and support services	F	499
Cardinia	2011	Administrative and support services	M	517
Cardinia	2011	Agriculture forestry and fishing	F	456
Cardinia	2011	Agriculture forestry and fishing	M	744
Cardinia	2011	Arts and recreation services	F	301
Cardinia	2011	Arts and recreation services	M	236
Cardinia	2011	Construction	F	677
Cardinia	2011	Construction	M	4254
Cardinia	2011	Education and training	F	1928
Cardinia	2011	Education and training	M	649
Cardinia	2011	Electricity gas water and waste services	F	126
Cardinia	2011	Electricity gas water and waste services	M	320
Cardinia	2011	Financial and insurance services	F	468
Cardinia	2011	Financial and insurance services	M	316
Cardinia	2011	Health care and social assistance	F	3033
Cardinia	2011	Health care and social assistance	M	430
Cardinia	2011	Information media and telecommunications	F	172
Cardinia	2011	Information media and telecommunications	M	279
Cardinia	2011	Manufacturing	F	1359
Cardinia	2011	Manufacturing	M	3622
Cardinia	2011	Mining	F	18
Cardinia	2011	Mining	M	126
Cardinia	2011	Other services	F	639
Cardinia	2011	Other services	M	942
Cardinia	2011	Professional scientific and technical services	F	855
Cardinia	2011	Professional scientific and technical services	M	804
Cardinia	2011	Public administration and safety	F	738
Cardinia	2011	Public administration and safety	M	693
Cardinia	2011	Rental hiring and real estate services	F	259
Cardinia	2011	Rental hiring and real estate services	M	239
Cardinia	2011	Retail trade	F	2444
Cardinia	2011	Retail trade	M	1710
Cardinia	2011	Transport postal and warehousing	F	398
Cardinia	2011	Transport postal and warehousing	M	1441
Cardinia	2011	Wholesale trade	F	834
Cardinia	2011	Wholesale trade	M	1377
Cardinia	2016		F	844
Cardinia	2016		M	1546
Cardinia	2016	Accommodation and food services	F	1402
Cardinia	2016	Accommodation and food services	M	858
Cardinia	2016	Administrative and support services	F	781
Cardinia	2016	Administrative and support services	M	660
Cardinia	2016	Agriculture forestry and fishing	F	480
Cardinia	2016	Agriculture forestry and fishing	M	808
Cardinia	2016	Arts and recreation services	F	375
Cardinia	2016	Arts and recreation services	M	332
Cardinia	2016	Construction	F	784
Cardinia	2016	Construction	M	5303
Cardinia	2016	Education and training	F	2600
Cardinia	2016	Education and training	M	824
Cardinia	2016	Electricity gas water and waste services	F	128
Cardinia	2016	Electricity gas water and waste services	M	423
Cardinia	2016	Financial and insurance services	F	579
Cardinia	2016	Financial and insurance services	M	424
Cardinia	2016	Health care and social assistance	F	4281
Cardinia	2016	Health care and social assistance	M	703
Cardinia	2016	Information media and telecommunications	F	183
Cardinia	2016	Information media and telecommunications	M	368
Cardinia	2016	Manufacturing	F	1293
Cardinia	2016	Manufacturing	M	3315
Cardinia	2016	Mining	F	33
Cardinia	2016	Mining	M	148
Cardinia	2016	Other services	F	790
Cardinia	2016	Other services	M	1150
Cardinia	2016	Professional scientific and technical services	F	1057
Cardinia	2016	Professional scientific and technical services	M	1067
Cardinia	2016	Public administration and safety	F	902
Cardinia	2016	Public administration and safety	M	887
Cardinia	2016	Rental hiring and real estate services	F	410
Cardinia	2016	Rental hiring and real estate services	M	285
Cardinia	2016	Retail trade	F	2841
Cardinia	2016	Retail trade	M	2103
Cardinia	2016	Transport postal and warehousing	F	544
Cardinia	2016	Transport postal and warehousing	M	1736
Cardinia	2016	Wholesale trade	F	675
Cardinia	2016	Wholesale trade	M	1121
Casey - North	2006		F	639
Casey - North	2006		M	948
Casey - North	2006	Accommodation and food services	F	1379
Casey - North	2006	Accommodation and food services	M	995
Casey - North	2006	Administrative and support services	F	903
Casey - North	2006	Administrative and support services	M	841
Casey - North	2006	Agriculture forestry and fishing	F	73
Casey - North	2006	Agriculture forestry and fishing	M	163
Casey - North	2006	Arts and recreation services	F	277
Casey - North	2006	Arts and recreation services	M	264
Casey - North	2006	Construction	F	741
Casey - North	2006	Construction	M	4410
Casey - North	2006	Education and training	F	2144
Casey - North	2006	Education and training	M	811
Casey - North	2006	Electricity gas water and waste services	F	132
Casey - North	2006	Electricity gas water and waste services	M	316
Casey - North	2006	Financial and insurance services	F	1010
Casey - North	2006	Financial and insurance services	M	802
Casey - North	2006	Health care and social assistance	F	3780
Casey - North	2006	Health care and social assistance	M	710
Casey - North	2006	Information media and telecommunications	F	342
Casey - North	2006	Information media and telecommunications	M	588
Casey - North	2006	Manufacturing	F	3087
Casey - North	2006	Manufacturing	M	7170
Casey - North	2006	Mining	F	17
Casey - North	2006	Mining	M	59
Casey - North	2006	Other services	F	838
Casey - North	2006	Other services	M	1332
Casey - North	2006	Professional scientific and technical services	F	1181
Casey - North	2006	Professional scientific and technical services	M	1316
Casey - North	2006	Public administration and safety	F	1007
Casey - North	2006	Public administration and safety	M	970
Casey - North	2006	Rental hiring and real estate services	F	361
Casey - North	2006	Rental hiring and real estate services	M	321
Casey - North	2006	Retail trade	F	4012
Casey - North	2006	Retail trade	M	3115
Casey - North	2006	Transport postal and warehousing	F	591
Casey - North	2006	Transport postal and warehousing	M	2117
Casey - North	2006	Wholesale trade	F	1411
Casey - North	2006	Wholesale trade	M	2303
Casey - North	2011		F	634
Casey - North	2011		M	981
Casey - North	2011	Accommodation and food services	F	1622
Casey - North	2011	Accommodation and food services	M	1237
Casey - North	2011	Administrative and support services	F	961
Casey - North	2011	Administrative and support services	M	938
Casey - North	2011	Agriculture forestry and fishing	F	85
Casey - North	2011	Agriculture forestry and fishing	M	147
Casey - North	2011	Arts and recreation services	F	374
Casey - North	2011	Arts and recreation services	M	366
Casey - North	2011	Construction	F	799
Casey - North	2011	Construction	M	5295
Casey - North	2011	Education and training	F	2737
Casey - North	2011	Education and training	M	1004
Casey - North	2011	Electricity gas water and waste services	F	166
Casey - North	2011	Electricity gas water and waste services	M	451
Casey - North	2011	Financial and insurance services	F	1104
Casey - North	2011	Financial and insurance services	M	968
Casey - North	2011	Health care and social assistance	F	4906
Casey - North	2011	Health care and social assistance	M	1042
Casey - North	2011	Information media and telecommunications	F	343
Casey - North	2011	Information media and telecommunications	M	612
Casey - North	2011	Manufacturing	F	2730
Casey - North	2011	Manufacturing	M	6712
Casey - North	2011	Mining	F	17
Casey - North	2011	Mining	M	86
Casey - North	2011	Other services	F	1006
Casey - North	2011	Other services	M	1495
Casey - North	2011	Professional scientific and technical services	F	1372
Casey - North	2011	Professional scientific and technical services	M	1703
Casey - North	2011	Public administration and safety	F	1283
Casey - North	2011	Public administration and safety	M	1134
Casey - North	2011	Rental hiring and real estate services	F	398
Casey - North	2011	Rental hiring and real estate services	M	363
Casey - North	2011	Retail trade	F	4012
Casey - North	2011	Retail trade	M	3034
Casey - North	2011	Transport postal and warehousing	F	646
Casey - North	2011	Transport postal and warehousing	M	2245
Casey - North	2011	Wholesale trade	F	1369
Casey - North	2011	Wholesale trade	M	2287
Casey - North	2016		F	1174
Casey - North	2016		M	2317
Casey - North	2016	Accommodation and food services	F	1793
Casey - North	2016	Accommodation and food services	M	1448
Casey - North	2016	Administrative and support services	F	999
Casey - North	2016	Administrative and support services	M	1017
Casey - North	2016	Agriculture forestry and fishing	F	123
Casey - North	2016	Agriculture forestry and fishing	M	186
Casey - North	2016	Arts and recreation services	F	412
Casey - North	2016	Arts and recreation services	M	499
Casey - North	2016	Construction	F	807
Casey - North	2016	Construction	M	5762
Casey - North	2016	Education and training	F	3192
Casey - North	2016	Education and training	M	1150
Casey - North	2016	Electricity gas water and waste services	F	170
Casey - North	2016	Electricity gas water and waste services	M	431
Casey - North	2016	Financial and insurance services	F	1058
Casey - North	2016	Financial and insurance services	M	925
Casey - North	2016	Health care and social assistance	F	5825
Casey - North	2016	Health care and social assistance	M	1295
Casey - North	2016	Information media and telecommunications	F	303
Casey - North	2016	Information media and telecommunications	M	683
Casey - North	2016	Manufacturing	F	1945
Casey - North	2016	Manufacturing	M	4971
Casey - North	2016	Mining	F	16
Casey - North	2016	Mining	M	100
Casey - North	2016	Other services	F	1066
Casey - North	2016	Other services	M	1498
Casey - North	2016	Professional scientific and technical services	F	1463
Casey - North	2016	Professional scientific and technical services	M	1913
Casey - North	2016	Public administration and safety	F	1228
Casey - North	2016	Public administration and safety	M	1213
Casey - North	2016	Rental hiring and real estate services	F	428
Casey - North	2016	Rental hiring and real estate services	M	406
Casey - North	2016	Retail trade	F	3759
Casey - North	2016	Retail trade	M	3078
Casey - North	2016	Transport postal and warehousing	F	623
Casey - North	2016	Transport postal and warehousing	M	2339
Casey - North	2016	Wholesale trade	F	976
Casey - North	2016	Wholesale trade	M	1783
Casey - South	2006		F	592
Casey - South	2006		M	893
Casey - South	2006	Accommodation and food services	F	1273
Casey - South	2006	Accommodation and food services	M	816
Casey - South	2006	Administrative and support services	F	822
Casey - South	2006	Administrative and support services	M	710
Casey - South	2006	Agriculture forestry and fishing	F	241
Casey - South	2006	Agriculture forestry and fishing	M	382
Casey - South	2006	Arts and recreation services	F	288
Casey - South	2006	Arts and recreation services	M	314
Casey - South	2006	Construction	F	577
Casey - South	2006	Construction	M	3819
Casey - South	2006	Education and training	F	1292
Casey - South	2006	Education and training	M	529
Casey - South	2006	Electricity gas water and waste services	F	160
Casey - South	2006	Electricity gas water and waste services	M	320
Casey - South	2006	Financial and insurance services	F	872
Casey - South	2006	Financial and insurance services	M	498
Casey - South	2006	Health care and social assistance	F	3331
Casey - South	2006	Health care and social assistance	M	517
Casey - South	2006	Information media and telecommunications	F	272
Casey - South	2006	Information media and telecommunications	M	409
Casey - South	2006	Manufacturing	F	2869
Casey - South	2006	Manufacturing	M	7352
Casey - South	2006	Mining	F	18
Casey - South	2006	Mining	M	72
Casey - South	2006	Other services	F	649
Casey - South	2006	Other services	M	1160
Casey - South	2006	Professional scientific and technical services	F	872
Casey - South	2006	Professional scientific and technical services	M	829
Casey - South	2006	Public administration and safety	F	833
Casey - South	2006	Public administration and safety	M	833
Casey - South	2006	Rental hiring and real estate services	F	246
Casey - South	2006	Rental hiring and real estate services	M	247
Casey - South	2006	Retail trade	F	3421
Casey - South	2006	Retail trade	M	2365
Casey - South	2006	Transport postal and warehousing	F	683
Casey - South	2006	Transport postal and warehousing	M	2422
Casey - South	2006	Wholesale trade	F	1319
Casey - South	2006	Wholesale trade	M	2096
Casey - South	2011		F	738
Casey - South	2011		M	1148
Casey - South	2011	Accommodation and food services	F	1652
Casey - South	2011	Accommodation and food services	M	1185
Casey - South	2011	Administrative and support services	F	1067
Casey - South	2011	Administrative and support services	M	956
Casey - South	2011	Agriculture forestry and fishing	F	252
Casey - South	2011	Agriculture forestry and fishing	M	393
Casey - South	2011	Arts and recreation services	F	390
Casey - South	2011	Arts and recreation services	M	440
Casey - South	2011	Construction	F	731
Casey - South	2011	Construction	M	5267
Casey - South	2011	Education and training	F	1989
Casey - South	2011	Education and training	M	817
Casey - South	2011	Electricity gas water and waste services	F	226
Casey - South	2011	Electricity gas water and waste services	M	508
Casey - South	2011	Financial and insurance services	F	1139
Casey - South	2011	Financial and insurance services	M	826
Casey - South	2011	Health care and social assistance	F	5218
Casey - South	2011	Health care and social assistance	M	925
Casey - South	2011	Information media and telecommunications	F	331
Casey - South	2011	Information media and telecommunications	M	554
Casey - South	2011	Manufacturing	F	3155
Casey - South	2011	Manufacturing	M	8323
Casey - South	2011	Mining	F	22
Casey - South	2011	Mining	M	101
Casey - South	2011	Other services	F	907
Casey - South	2011	Other services	M	1549
Casey - South	2011	Professional scientific and technical services	F	1233
Casey - South	2011	Professional scientific and technical services	M	1270
Casey - South	2011	Public administration and safety	F	1132
Casey - South	2011	Public administration and safety	M	1057
Casey - South	2011	Rental hiring and real estate services	F	348
Casey - South	2011	Rental hiring and real estate services	M	299
Casey - South	2011	Retail trade	F	4048
Casey - South	2011	Retail trade	M	2968
Casey - South	2011	Transport postal and warehousing	F	841
Casey - South	2011	Transport postal and warehousing	M	2829
Casey - South	2011	Wholesale trade	F	1522
Casey - South	2011	Wholesale trade	M	2538
Casey - South	2016		F	1657
Casey - South	2016		M	3095
Casey - South	2016	Accommodation and food services	F	2232
Casey - South	2016	Accommodation and food services	M	1822
Casey - South	2016	Administrative and support services	F	1486
Casey - South	2016	Administrative and support services	M	1329
Casey - South	2016	Agriculture forestry and fishing	F	343
Casey - South	2016	Agriculture forestry and fishing	M	537
Casey - South	2016	Arts and recreation services	F	469
Casey - South	2016	Arts and recreation services	M	569
Casey - South	2016	Construction	F	975
Casey - South	2016	Construction	M	7003
Casey - South	2016	Education and training	F	3119
Casey - South	2016	Education and training	M	1096
Casey - South	2016	Electricity gas water and waste services	F	251
Casey - South	2016	Electricity gas water and waste services	M	643
Casey - South	2016	Financial and insurance services	F	1284
Casey - South	2016	Financial and insurance services	M	1079
Casey - South	2016	Health care and social assistance	F	8090
Casey - South	2016	Health care and social assistance	M	1625
Casey - South	2016	Information media and telecommunications	F	354
Casey - South	2016	Information media and telecommunications	M	705
Casey - South	2016	Manufacturing	F	2797
Casey - South	2016	Manufacturing	M	7347
Casey - South	2016	Mining	F	23
Casey - South	2016	Mining	M	109
Casey - South	2016	Other services	F	1243
Casey - South	2016	Other services	M	1870
Casey - South	2016	Professional scientific and technical services	F	1579
Casey - South	2016	Professional scientific and technical services	M	1827
Casey - South	2016	Public administration and safety	F	1381
Casey - South	2016	Public administration and safety	M	1466
Casey - South	2016	Rental hiring and real estate services	F	478
Casey - South	2016	Rental hiring and real estate services	M	469
Casey - South	2016	Retail trade	F	4891
Casey - South	2016	Retail trade	M	3889
Casey - South	2016	Transport postal and warehousing	F	1003
Casey - South	2016	Transport postal and warehousing	M	3741
Casey - South	2016	Wholesale trade	F	1297
Casey - South	2016	Wholesale trade	M	2363
Dandenong	2006		F	926
Dandenong	2006		M	1572
Dandenong	2006	Accommodation and food services	F	1710
Dandenong	2006	Accommodation and food services	M	1635
Dandenong	2006	Administrative and support services	F	1212
Dandenong	2006	Administrative and support services	M	1133
Dandenong	2006	Agriculture forestry and fishing	F	180
Dandenong	2006	Agriculture forestry and fishing	M	337
Dandenong	2006	Arts and recreation services	F	262
Dandenong	2006	Arts and recreation services	M	366
Dandenong	2006	Construction	F	431
Dandenong	2006	Construction	M	3373
Dandenong	2006	Education and training	F	1869
Dandenong	2006	Education and training	M	928
Dandenong	2006	Electricity gas water and waste services	F	147
Dandenong	2006	Electricity gas water and waste services	M	291
Dandenong	2006	Financial and insurance services	F	1263
Dandenong	2006	Financial and insurance services	M	961
Dandenong	2006	Health care and social assistance	F	4217
Dandenong	2006	Health care and social assistance	M	991
Dandenong	2006	Information media and telecommunications	F	451
Dandenong	2006	Information media and telecommunications	M	720
Dandenong	2006	Manufacturing	F	4790
Dandenong	2006	Manufacturing	M	11068
Dandenong	2006	Mining	F	13
Dandenong	2006	Mining	M	31
Dandenong	2006	Other services	F	924
Dandenong	2006	Other services	M	1481
Dandenong	2006	Professional scientific and technical services	F	1298
Dandenong	2006	Professional scientific and technical services	M	1533
Dandenong	2006	Public administration and safety	F	1027
Dandenong	2006	Public administration and safety	M	1032
Dandenong	2006	Rental hiring and real estate services	F	287
Dandenong	2006	Rental hiring and real estate services	M	265
Dandenong	2006	Retail trade	F	3958
Dandenong	2006	Retail trade	M	3355
Dandenong	2006	Transport postal and warehousing	F	639
Dandenong	2006	Transport postal and warehousing	M	2499
Dandenong	2006	Wholesale trade	F	1547
Dandenong	2006	Wholesale trade	M	2505
Dandenong	2011		F	1063
Dandenong	2011		M	1774
Dandenong	2011	Accommodation and food services	F	2068
Dandenong	2011	Accommodation and food services	M	2253
Dandenong	2011	Administrative and support services	F	1264
Dandenong	2011	Administrative and support services	M	1415
Dandenong	2011	Agriculture forestry and fishing	F	221
Dandenong	2011	Agriculture forestry and fishing	M	337
Dandenong	2011	Arts and recreation services	F	293
Dandenong	2011	Arts and recreation services	M	429
Dandenong	2011	Construction	F	489
Dandenong	2011	Construction	M	4075
Dandenong	2011	Education and training	F	2231
Dandenong	2011	Education and training	M	1078
Dandenong	2011	Electricity gas water and waste services	F	186
Dandenong	2011	Electricity gas water and waste services	M	414
Dandenong	2011	Financial and insurance services	F	1369
Dandenong	2011	Financial and insurance services	M	1170
Dandenong	2011	Health care and social assistance	F	5494
Dandenong	2011	Health care and social assistance	M	1403
Dandenong	2011	Information media and telecommunications	F	382
Dandenong	2011	Information media and telecommunications	M	758
Dandenong	2011	Manufacturing	F	4469
Dandenong	2011	Manufacturing	M	10407
Dandenong	2011	Mining	F	12
Dandenong	2011	Mining	M	44
Dandenong	2011	Other services	F	1079
Dandenong	2011	Other services	M	1667
Dandenong	2011	Professional scientific and technical services	F	1496
Dandenong	2011	Professional scientific and technical services	M	1915
Dandenong	2011	Public administration and safety	F	1133
Dandenong	2011	Public administration and safety	M	1220
Dandenong	2011	Rental hiring and real estate services	F	333
Dandenong	2011	Rental hiring and real estate services	M	352
Dandenong	2011	Retail trade	F	3907
Dandenong	2011	Retail trade	M	3674
Dandenong	2011	Transport postal and warehousing	F	700
Dandenong	2011	Transport postal and warehousing	M	3194
Dandenong	2011	Wholesale trade	F	1453
Dandenong	2011	Wholesale trade	M	2643
Dandenong	2016		F	1981
Dandenong	2016		M	3996
Dandenong	2016	Accommodation and food services	F	2521
Dandenong	2016	Accommodation and food services	M	2755
Dandenong	2016	Administrative and support services	F	1509
Dandenong	2016	Administrative and support services	M	1742
Dandenong	2016	Agriculture forestry and fishing	F	347
Dandenong	2016	Agriculture forestry and fishing	M	544
Dandenong	2016	Arts and recreation services	F	350
Dandenong	2016	Arts and recreation services	M	553
Dandenong	2016	Construction	F	557
Dandenong	2016	Construction	M	5030
Dandenong	2016	Education and training	F	2578
Dandenong	2016	Education and training	M	1349
Dandenong	2016	Electricity gas water and waste services	F	207
Dandenong	2016	Electricity gas water and waste services	M	476
Dandenong	2016	Financial and insurance services	F	1408
Dandenong	2016	Financial and insurance services	M	1224
Dandenong	2016	Health care and social assistance	F	6682
Dandenong	2016	Health care and social assistance	M	1887
Dandenong	2016	Information media and telecommunications	F	315
Dandenong	2016	Information media and telecommunications	M	726
Dandenong	2016	Manufacturing	F	3399
Dandenong	2016	Manufacturing	M	7841
Dandenong	2016	Mining	F	13
Dandenong	2016	Mining	M	61
Dandenong	2016	Other services	F	1426
Dandenong	2016	Other services	M	1958
Dandenong	2016	Professional scientific and technical services	F	1648
Dandenong	2016	Professional scientific and technical services	M	2387
Dandenong	2016	Public administration and safety	F	1104
Dandenong	2016	Public administration and safety	M	1232
Dandenong	2016	Rental hiring and real estate services	F	411
Dandenong	2016	Rental hiring and real estate services	M	459
Dandenong	2016	Retail trade	F	4096
Dandenong	2016	Retail trade	M	4022
Dandenong	2016	Transport postal and warehousing	F	748
Dandenong	2016	Transport postal and warehousing	M	3479
Dandenong	2016	Wholesale trade	F	1133
Dandenong	2016	Wholesale trade	M	2027
Monash	2006		F	699
Monash	2006		M	946
Monash	2006	Accommodation and food services	F	2115
Monash	2006	Accommodation and food services	M	2158
Monash	2006	Administrative and support services	F	1214
Monash	2006	Administrative and support services	M	1269
Monash	2006	Agriculture forestry and fishing	F	44
Monash	2006	Agriculture forestry and fishing	M	96
Monash	2006	Arts and recreation services	F	426
Monash	2006	Arts and recreation services	M	567
Monash	2006	Construction	F	590
Monash	2006	Construction	M	3201
Monash	2006	Education and training	F	4277
Monash	2006	Education and training	M	2292
Monash	2006	Electricity gas water and waste services	F	164
Monash	2006	Electricity gas water and waste services	M	408
Monash	2006	Financial and insurance services	F	1878
Monash	2006	Financial and insurance services	M	1864
Monash	2006	Health care and social assistance	F	5573
Monash	2006	Health care and social assistance	M	1631
Monash	2006	Information media and telecommunications	F	716
Monash	2006	Information media and telecommunications	M	1189
Monash	2006	Manufacturing	F	2745
Monash	2006	Manufacturing	M	6083
Monash	2006	Mining	F	35
Monash	2006	Mining	M	64
Monash	2006	Other services	F	1104
Monash	2006	Other services	M	1470
Monash	2006	Professional scientific and technical services	F	2866
Monash	2006	Professional scientific and technical services	M	4175
Monash	2006	Public administration and safety	F	1365
Monash	2006	Public administration and safety	M	1710
Monash	2006	Rental hiring and real estate services	F	443
Monash	2006	Rental hiring and real estate services	M	502
Monash	2006	Retail trade	F	4489
Monash	2006	Retail trade	M	3998
Monash	2006	Transport postal and warehousing	F	533
Monash	2006	Transport postal and warehousing	M	1945
Monash	2006	Wholesale trade	F	1671
Monash	2006	Wholesale trade	M	2876
Monash	2011		F	780
Monash	2011		M	1075
Monash	2011	Accommodation and food services	F	2354
Monash	2011	Accommodation and food services	M	2678
Monash	2011	Administrative and support services	F	1153
Monash	2011	Administrative and support services	M	1449
Monash	2011	Agriculture forestry and fishing	F	47
Monash	2011	Agriculture forestry and fishing	M	85
Monash	2011	Arts and recreation services	F	433
Monash	2011	Arts and recreation services	M	622
Monash	2011	Construction	F	668
Monash	2011	Construction	M	3588
Monash	2011	Education and training	F	4556
Monash	2011	Education and training	M	2442
Monash	2011	Electricity gas water and waste services	F	218
Monash	2011	Electricity gas water and waste services	M	478
Monash	2011	Financial and insurance services	F	1998
Monash	2011	Financial and insurance services	M	2158
Monash	2011	Health care and social assistance	F	6405
Monash	2011	Health care and social assistance	M	2050
Monash	2011	Information media and telecommunications	F	680
Monash	2011	Information media and telecommunications	M	1171
Monash	2011	Manufacturing	F	2303
Monash	2011	Manufacturing	M	5193
Monash	2011	Mining	F	34
Monash	2011	Mining	M	118
Monash	2011	Other services	F	1136
Monash	2011	Other services	M	1499
Monash	2011	Professional scientific and technical services	F	3112
Monash	2011	Professional scientific and technical services	M	4761
Monash	2011	Public administration and safety	F	1520
Monash	2011	Public administration and safety	M	1592
Monash	2011	Rental hiring and real estate services	F	461
Monash	2011	Rental hiring and real estate services	M	510
Monash	2011	Retail trade	F	4375
Monash	2011	Retail trade	M	4084
Monash	2011	Transport postal and warehousing	F	638
Monash	2011	Transport postal and warehousing	M	1970
Monash	2011	Wholesale trade	F	1723
Monash	2011	Wholesale trade	M	2760
Monash	2016		F	1479
Monash	2016		M	2343
Monash	2016	Accommodation and food services	F	2442
Monash	2016	Accommodation and food services	M	2807
Monash	2016	Administrative and support services	F	1281
Monash	2016	Administrative and support services	M	1577
Monash	2016	Agriculture forestry and fishing	F	65
Monash	2016	Agriculture forestry and fishing	M	123
Monash	2016	Arts and recreation services	F	542
Monash	2016	Arts and recreation services	M	732
Monash	2016	Construction	F	685
Monash	2016	Construction	M	3728
Monash	2016	Education and training	F	4930
Monash	2016	Education and training	M	2666
Monash	2016	Electricity gas water and waste services	F	219
Monash	2016	Electricity gas water and waste services	M	488
Monash	2016	Financial and insurance services	F	1897
Monash	2016	Financial and insurance services	M	2133
Monash	2016	Health care and social assistance	F	6903
Monash	2016	Health care and social assistance	M	2382
Monash	2016	Information media and telecommunications	F	623
Monash	2016	Information media and telecommunications	M	1261
Monash	2016	Manufacturing	F	1825
Monash	2016	Manufacturing	M	3703
Monash	2016	Mining	F	34
Monash	2016	Mining	M	72
Monash	2016	Other services	F	1108
Monash	2016	Other services	M	1367
Monash	2016	Professional scientific and technical services	F	3390
Monash	2016	Professional scientific and technical services	M	5026
Monash	2016	Public administration and safety	F	1420
Monash	2016	Public administration and safety	M	1581
Monash	2016	Rental hiring and real estate services	F	657
Monash	2016	Rental hiring and real estate services	M	747
Monash	2016	Retail trade	F	4263
Monash	2016	Retail trade	M	3968
Monash	2016	Transport postal and warehousing	F	702
Monash	2016	Transport postal and warehousing	M	2076
Monash	2016	Wholesale trade	F	1318
Monash	2016	Wholesale trade	M	2005
Brimbank	2006		F	980
Brimbank	2006		M	1634
Brimbank	2006	Accommodation and food services	F	2189
Brimbank	2006	Accommodation and food services	M	1669
Brimbank	2006	Administrative and support services	F	1515
Brimbank	2006	Administrative and support services	M	1272
Brimbank	2006	Agriculture forestry and fishing	F	77
Brimbank	2006	Agriculture forestry and fishing	M	122
Brimbank	2006	Arts and recreation services	F	404
Brimbank	2006	Arts and recreation services	M	417
Brimbank	2006	Construction	F	484
Brimbank	2006	Construction	M	4070
Brimbank	2006	Education and training	F	2107
Brimbank	2006	Education and training	M	831
Brimbank	2006	Electricity gas water and waste services	F	131
Brimbank	2006	Electricity gas water and waste services	M	274
Brimbank	2006	Financial and insurance services	F	1542
Brimbank	2006	Financial and insurance services	M	934
