SA3_NAME16	Year	AustCitizen	Sex	persons
Holland Park - Yeronga	2011	1	M	25987
Holland Park - Yeronga	2016	0		14408
Holland Park - Yeronga	2016	1	F	28792
Holland Park - Yeronga	2016	1	M	27783
Mt Gravatt	2006	0		9185
Mt Gravatt	2006	1	F	26892
Mt Gravatt	2006	1	M	25174
Mt Gravatt	2011	0		13098
Mt Gravatt	2011	1	F	27165
Mt Gravatt	2011	1	M	25398
Mt Gravatt	2016	0		17137
Mt Gravatt	2016	1	F	27699
Mt Gravatt	2016	1	M	26372
Nathan	2006	0		6011
Nathan	2006	1	F	14615
Nathan	2006	1	M	13754
Nathan	2011	0		7165
Nathan	2011	1	F	15036
Nathan	2011	1	M	14322
Nathan	2016	0		8297
Nathan	2016	1	F	15496
Nathan	2016	1	M	15079
Rocklea - Acacia Ridge	2006	0		7494
Rocklea - Acacia Ridge	2006	1	F	18840
Rocklea - Acacia Ridge	2006	1	M	18369
Rocklea - Acacia Ridge	2011	0		11566
Rocklea - Acacia Ridge	2011	1	F	21332
Rocklea - Acacia Ridge	2011	1	M	20744
Rocklea - Acacia Ridge	2016	0		15060
Rocklea - Acacia Ridge	2016	1	F	22348
Rocklea - Acacia Ridge	2016	1	M	22122
Sunnybank	2006	0		8810
Sunnybank	2006	1	F	17511
Sunnybank	2006	1	M	16854
Sunnybank	2011	0		12519
Sunnybank	2011	1	F	17051
Sunnybank	2011	1	M	16495
Sunnybank	2016	0		16505
Sunnybank	2016	1	F	16726
Sunnybank	2016	1	M	16574
Centenary	2006	0		4345
Centenary	2006	1	F	14173
Centenary	2006	1	M	13285
Centenary	2011	0		4074
Centenary	2011	1	F	14337
Centenary	2011	1	M	13653
Centenary	2016	0		4256
Centenary	2016	1	F	14444
Centenary	2016	1	M	13829
Kenmore - Brookfield - Moggill	2006	0		4915
Kenmore - Brookfield - Moggill	2006	1	F	18175
Kenmore - Brookfield - Moggill	2006	1	M	17314
Kenmore - Brookfield - Moggill	2011	0		6072
Kenmore - Brookfield - Moggill	2011	1	F	19171
Kenmore - Brookfield - Moggill	2011	1	M	18378
Kenmore - Brookfield - Moggill	2016	0		6137
Kenmore - Brookfield - Moggill	2016	1	F	19993
Kenmore - Brookfield - Moggill	2016	1	M	19244
Sherwood - Indooroopilly	2006	0		8848
Sherwood - Indooroopilly	2006	1	F	18683
Sherwood - Indooroopilly	2006	1	M	17179
Sherwood - Indooroopilly	2011	0		11148
Sherwood - Indooroopilly	2011	1	F	18451
Sherwood - Indooroopilly	2011	1	M	17696
Sherwood - Indooroopilly	2016	0		13637
Sherwood - Indooroopilly	2016	1	F	19119
Sherwood - Indooroopilly	2016	1	M	18323
The Gap - Enoggera	2006	0		4737
The Gap - Enoggera	2006	1	F	20389
The Gap - Enoggera	2006	1	M	19177
The Gap - Enoggera	2011	0		4813
The Gap - Enoggera	2011	1	F	21680
The Gap - Enoggera	2011	1	M	20881
The Gap - Enoggera	2016	0		5672
The Gap - Enoggera	2016	1	F	22633
The Gap - Enoggera	2016	1	M	21705
Brisbane Inner	2006	0		17324
Brisbane Inner	2006	1	F	16932
Brisbane Inner	2006	1	M	17286
Brisbane Inner	2011	0		19692
Brisbane Inner	2011	1	F	18483
Brisbane Inner	2011	1	M	19406
Brisbane Inner	2016	0		25145
Brisbane Inner	2016	1	F	20587
Brisbane Inner	2016	1	M	21851
Brisbane Inner - East	2006	0		5282
Brisbane Inner - East	2006	1	F	14598
Brisbane Inner - East	2006	1	M	13815
Brisbane Inner - East	2011	0		6743
Brisbane Inner - East	2011	1	F	15676
Brisbane Inner - East	2011	1	M	15157
Brisbane Inner - East	2016	0		7275
Brisbane Inner - East	2016	1	F	17005
Brisbane Inner - East	2016	1	M	16314
Brisbane Inner - North	2006	0		11184
Brisbane Inner - North	2006	1	F	30094
Brisbane Inner - North	2006	1	M	27898
Brisbane Inner - North	2011	0		13465
Brisbane Inner - North	2011	1	F	31622
Brisbane Inner - North	2011	1	M	30188
Brisbane Inner - North	2016	0		19419
Brisbane Inner - North	2016	1	F	33911
Brisbane Inner - North	2016	1	M	32833
Brisbane Inner - West	2006	0		7835
Brisbane Inner - West	2006	1	F	22172
Brisbane Inner - West	2006	1	M	20584
Brisbane Inner - West	2011	0		8548
Brisbane Inner - West	2011	1	F	23129
Brisbane Inner - West	2011	1	M	21866
Brisbane Inner - West	2016	0		9643
Brisbane Inner - West	2016	1	F	23385
Brisbane Inner - West	2016	1	M	22837
Cairns - North	2006	0		6161
Cairns - North	2006	1	F	16804
Cairns - North	2006	1	M	16517
Cairns - North	2011	0		7293
Cairns - North	2011	1	F	20325
Cairns - North	2011	1	M	19600
Cairns - North	2016	0		9270
Cairns - North	2016	1	F	21901
Cairns - North	2016	1	M	21485
Cairns - South	2006	0		14965
Cairns - South	2006	1	F	34636
Cairns - South	2006	1	M	34807
Cairns - South	2011	0		17625
Cairns - South	2011	1	F	38743
Cairns - South	2011	1	M	38361
Cairns - South	2016	0		20129
Cairns - South	2016	1	F	40456
Cairns - South	2016	1	M	40206
Innisfail - Cassowary Coast	2006	0		3405
Innisfail - Cassowary Coast	2006	1	F	14835
Innisfail - Cassowary Coast	2006	1	M	15464
Innisfail - Cassowary Coast	2011	0		3397
Innisfail - Cassowary Coast	2011	1	F	14627
Innisfail - Cassowary Coast	2011	1	M	15439
Innisfail - Cassowary Coast	2016	0		4808
Innisfail - Cassowary Coast	2016	1	F	14550
Innisfail - Cassowary Coast	2016	1	M	15373
Port Douglas - Daintree	2006	0		1800
Port Douglas - Daintree	2006	1	F	4029
Port Douglas - Daintree	2006	1	M	4323
Port Douglas - Daintree	2011	0		2124
Port Douglas - Daintree	2011	1	F	4255
Port Douglas - Daintree	2011	1	M	4407
Port Douglas - Daintree	2016	0		2657
Port Douglas - Daintree	2016	1	F	4330
Port Douglas - Daintree	2016	1	M	4622
Tablelands (East) - Kuranda	2006	0		4107
Tablelands (East) - Kuranda	2006	1	F	15790
Tablelands (East) - Kuranda	2006	1	M	15471
Tablelands (East) - Kuranda	2011	0		4171
Tablelands (East) - Kuranda	2011	1	F	17328
Tablelands (East) - Kuranda	2011	1	M	16737
Tablelands (East) - Kuranda	2016	0		5555
Tablelands (East) - Kuranda	2016	1	F	17611
Tablelands (East) - Kuranda	2016	1	M	17235
Darling Downs (West) - Maranoa	2006	0		3216
Darling Downs (West) - Maranoa	2006	1	F	18209
Darling Downs (West) - Maranoa	2006	1	M	19007
Darling Downs (West) - Maranoa	2011	0		4779
Darling Downs (West) - Maranoa	2011	1	F	18907
Darling Downs (West) - Maranoa	2011	1	M	19723
Darling Downs (West) - Maranoa	2016	0		6627
Darling Downs (West) - Maranoa	2016	1	F	18273
Darling Downs (West) - Maranoa	2016	1	M	19162
Darling Downs - East	2006	0		2878
Darling Downs - East	2006	1	F	17518
Darling Downs - East	2006	1	M	17856
Darling Downs - East	2011	0		4428
Darling Downs - East	2011	1	F	17818
Darling Downs - East	2011	1	M	18115
Darling Downs - East	2016	0		4893
Darling Downs - East	2016	1	F	18469
Darling Downs - East	2016	1	M	18761
Granite Belt	2006	0		2726
Granite Belt	2006	1	F	16952
Granite Belt	2006	1	M	16505
Granite Belt	2011	0		2982
Granite Belt	2011	1	F	18107
Granite Belt	2011	1	M	17411
Granite Belt	2016	0		3962
Granite Belt	2016	1	F	18296
Granite Belt	2016	1	M	17843
Central Highlands (Qld)	2006	0		3254
Central Highlands (Qld)	2006	1	F	11302
Central Highlands (Qld)	2006	1	M	12773
Central Highlands (Qld)	2011	0		4488
Central Highlands (Qld)	2011	1	F	11870
Central Highlands (Qld)	2011	1	M	13303
Central Highlands (Qld)	2016	0		5248
Central Highlands (Qld)	2016	1	F	11350
Central Highlands (Qld)	2016	1	M	12362
Rockhampton	2006	0		11322
Rockhampton	2006	1	F	45516
Rockhampton	2006	1	M	44334
Rockhampton	2011	0		13839
Rockhampton	2011	1	F	48416
Rockhampton	2011	1	M	47082
Rockhampton	2016	0		14551
Rockhampton	2016	1	F	51348
Rockhampton	2016	1	M	50101
Biloela	2006	0		1285
Biloela	2006	1	F	6495
Biloela	2006	1	M	6871
Biloela	2011	0		1494
Biloela	2011	1	F	6308
Biloela	2011	1	M	6652
Biloela	2016	0		1820
Biloela	2016	1	F	6079
Biloela	2016	1	M	6420
Gladstone	2006	0		5665
Gladstone	2006	1	F	22049
Gladstone	2006	1	M	23045
Gladstone	2011	0		8262
Gladstone	2011	1	F	24064
Gladstone	2011	1	M	25566
Gladstone	2016	0		9532
Gladstone	2016	1	F	25279
Gladstone	2016	1	M	26829
Broadbeach - Burleigh	2006	0		11504
Broadbeach - Burleigh	2006	1	F	22480
Broadbeach - Burleigh	2006	1	M	21085
Broadbeach - Burleigh	2011	0		11745
Broadbeach - Burleigh	2011	1	F	23917
Broadbeach - Burleigh	2011	1	M	22257
Broadbeach - Burleigh	2016	0		12261
Broadbeach - Burleigh	2016	1	F	25500
Broadbeach - Burleigh	2016	1	M	23874
Coolangatta	2006	0		7054
Coolangatta	2006	1	F	21175
Coolangatta	2006	1	M	20354
Coolangatta	2011	0		7077
Coolangatta	2011	1	F	22120
Coolangatta	2011	1	M	20903
Coolangatta	2016	0		7937
Coolangatta	2016	1	F	23187
Coolangatta	2016	1	M	22065
Gold Coast - North	2006	0		11339
Gold Coast - North	2006	1	F	22960
Gold Coast - North	2006	1	M	21227
Gold Coast - North	2011	0		12838
Gold Coast - North	2011	1	F	24412
Gold Coast - North	2011	1	M	22356
Gold Coast - North	2016	0		14990
Gold Coast - North	2016	1	F	26742
Gold Coast - North	2016	1	M	24170
Gold Coast Hinterland	2006	0		2222
Gold Coast Hinterland	2006	1	F	7057
Gold Coast Hinterland	2006	1	M	6921
Gold Coast Hinterland	2011	0		2246
Gold Coast Hinterland	2011	1	F	7563
Gold Coast Hinterland	2011	1	M	7326
Gold Coast Hinterland	2016	0		3059
Gold Coast Hinterland	2016	1	F	7847
Gold Coast Hinterland	2016	1	M	7606
Mudgeeraba - Tallebudgera	2006	0		4088
Mudgeeraba - Tallebudgera	2006	1	F	11592
Mudgeeraba - Tallebudgera	2006	1	M	11219
Mudgeeraba - Tallebudgera	2011	0		4465
Mudgeeraba - Tallebudgera	2011	1	F	13635
Mudgeeraba - Tallebudgera	2011	1	M	12974
Mudgeeraba - Tallebudgera	2016	0		5053
Mudgeeraba - Tallebudgera	2016	1	F	14480
Mudgeeraba - Tallebudgera	2016	1	M	13849
Nerang	2006	0		9262
Nerang	2006	1	F	23340
Nerang	2006	1	M	22330
Nerang	2011	0		12270
Nerang	2011	1	F	25852
Nerang	2011	1	M	24553
Nerang	2016	0		13150
Nerang	2016	1	F	27655
Nerang	2016	1	M	26480
Ormeau - Oxenford	2006	0		11325
Ormeau - Oxenford	2006	1	F	27284
Ormeau - Oxenford	2006	1	M	26728
Ormeau - Oxenford	2011	0		19369
Ormeau - Oxenford	2011	1	F	37933
Ormeau - Oxenford	2011	1	M	36754
Ormeau - Oxenford	2016	0		26741
Ormeau - Oxenford	2016	1	F	47921
Ormeau - Oxenford	2016	1	M	46221
Robina	2006	0		8927
Robina	2006	1	F	16678
Robina	2006	1	M	15161
Robina	2011	0		10268
Robina	2011	1	F	18452
Robina	2011	1	M	16470
Robina	2016	0		11448
Robina	2016	1	F	20041
Robina	2016	1	M	17988
Southport	2006	0		10605
Southport	2006	1	F	20076
Southport	2006	1	M	19004
Southport	2011	0		13732
Southport	2011	1	F	20946
Southport	2011	1	M	19868
Southport	2016	0		15865
Southport	2016	1	F	22062
Southport	2016	1	M	20969
Surfers Paradise	2006	0		10614
Surfers Paradise	2006	1	F	11313
Surfers Paradise	2006	1	M	11268
Surfers Paradise	2011	0		10386
Surfers Paradise	2011	1	F	12412
Surfers Paradise	2011	1	M	12531
Surfers Paradise	2016	0		13690
Surfers Paradise	2016	1	F	13502
Surfers Paradise	2016	1	M	13644
Forest Lake - Oxley	2006	0		10940
Forest Lake - Oxley	2006	1	F	24058
Forest Lake - Oxley	2006	1	M	22738
Forest Lake - Oxley	2011	0		14844
Forest Lake - Oxley	2011	1	F	24939
Forest Lake - Oxley	2011	1	M	23788
Forest Lake - Oxley	2016	0		19258
Forest Lake - Oxley	2016	1	F	27002
Forest Lake - Oxley	2016	1	M	25970
Ipswich Hinterland	2006	0		5249
Ipswich Hinterland	2006	1	F	22245
Ipswich Hinterland	2006	1	M	22167
Ipswich Hinterland	2011	0		5996
Ipswich Hinterland	2011	1	F	25450
Ipswich Hinterland	2011	1	M	25502
Ipswich Hinterland	2016	0		7770
Ipswich Hinterland	2016	1	F	27414
Ipswich Hinterland	2016	1	M	27542
Ipswich Inner	2006	0		8784
Ipswich Inner	2006	1	F	39239
Ipswich Inner	2006	1	M	37970
Ipswich Inner	2011	0		10606
Ipswich Inner	2011	1	F	42894
Ipswich Inner	2011	1	M	41413
Ipswich Inner	2016	0		13068
Ipswich Inner	2016	1	F	46368
Ipswich Inner	2016	1	M	44771
Springfield - Redbank	2006	0		7993
Springfield - Redbank	2006	1	F	20126
Springfield - Redbank	2006	1	M	20196
Springfield - Redbank	2011	0		13536
Springfield - Redbank	2011	1	F	26494
Springfield - Redbank	2011	1	M	26329
Springfield - Redbank	2016	0		19423
Springfield - Redbank	2016	1	F	32457
Springfield - Redbank	2016	1	M	32030
Beaudesert	2006	0		1236
Beaudesert	2006	1	F	4903
Beaudesert	2006	1	M	4735
Beaudesert	2011	0		1306
Beaudesert	2011	1	F	5660
Beaudesert	2011	1	M	5413
Beaudesert	2016	0		1813
Beaudesert	2016	1	F	6218
Beaudesert	2016	1	M	5884
Beenleigh	2006	0		5113
Beenleigh	2006	1	F	13946
Beenleigh	2006	1	M	13634
Beenleigh	2011	0		7239
Beenleigh	2011	1	F	15580
Beenleigh	2011	1	M	14938
Beenleigh	2016	0		8153
Beenleigh	2016	1	F	16807
Beenleigh	2016	1	M	15968
Browns Plains	2006	0		10406
Browns Plains	2006	1	F	27950
Browns Plains	2006	1	M	27464
Browns Plains	2011	0		13178
Browns Plains	2011	1	F	30066
Browns Plains	2011	1	M	29469
Browns Plains	2016	0		17166
Browns Plains	2016	1	F	31697
Browns Plains	2016	1	M	30949
Jimboomba	2006	0		4263
Jimboomba	2006	1	F	13334
Jimboomba	2006	1	M	13617
Jimboomba	2011	0		4338
Jimboomba	2011	1	F	16310
Jimboomba	2011	1	M	16695
Jimboomba	2016	0		6110
Jimboomba	2016	1	F	19708
Jimboomba	2016	1	M	19769
Loganlea - Carbrook	2006	0		7539
Loganlea - Carbrook	2006	1	F	21199
Loganlea - Carbrook	2006	1	M	20428
Loganlea - Carbrook	2011	0		9391
Loganlea - Carbrook	2011	1	F	23225
Loganlea - Carbrook	2011	1	M	22265
Loganlea - Carbrook	2016	0		11767
Loganlea - Carbrook	2016	1	F	24488
Loganlea - Carbrook	2016	1	M	23524
Springwood - Kingston	2006	0		13787
Springwood - Kingston	2006	1	F	29676
Springwood - Kingston	2006	1	M	28520
Springwood - Kingston	2011	0		16373
Springwood - Kingston	2011	1	F	29910
Springwood - Kingston	2011	1	M	29072
Springwood - Kingston	2016	0		18961
Springwood - Kingston	2016	1	F	29496
Springwood - Kingston	2016	1	M	28823
Bowen Basin - North	2006	0		4990
Bowen Basin - North	2006	1	F	12824
Bowen Basin - North	2006	1	M	14383
Bowen Basin - North	2011	0		6022
Bowen Basin - North	2011	1	F	13755
Bowen Basin - North	2011	1	M	15704
Bowen Basin - North	2016	0		6590
Bowen Basin - North	2016	1	F	12686
Bowen Basin - North	2016	1	M	14218
Mackay	2006	0		12529
Mackay	2006	1	F	43921
Mackay	2006	1	M	44566
Mackay	2011	0		14874
Mackay	2011	1	F	48322
Mackay	2011	1	M	49601
Mackay	2016	0		15533
Mackay	2016	1	F	49605
Mackay	2016	1	M	49831
Whitsunday	2006	0		3076
Whitsunday	2006	1	F	6614
Whitsunday	2006	1	M	7264
Whitsunday	2011	0		3485
Whitsunday	2011	1	F	7283
Whitsunday	2011	1	M	7765
Whitsunday	2016	0		4902
Whitsunday	2016	1	F	7845
Whitsunday	2016	1	M	8477
Bribie - Beachmere	2006	0		3234
Bribie - Beachmere	2006	1	F	12361
Bribie - Beachmere	2006	1	M	11759
Bribie - Beachmere	2011	0		3769
Bribie - Beachmere	2011	1	F	13808
Bribie - Beachmere	2011	1	M	12958
Bribie - Beachmere	2016	0		4253
Bribie - Beachmere	2016	1	F	14780
Bribie - Beachmere	2016	1	M	14010
Caboolture	2006	0		5448
Caboolture	2006	1	F	20992
Caboolture	2006	1	M	20158
Caboolture	2011	0		8940
Caboolture	2011	1	F	25797
Caboolture	2011	1	M	24480
Caboolture	2016	0		10813
Caboolture	2016	1	F	28884
Caboolture	2016	1	M	27763
Caboolture Hinterland	2006	0		1854
Caboolture Hinterland	2006	1	F	4098
Caboolture Hinterland	2006	1	M	4123
Caboolture Hinterland	2011	0		1798
Caboolture Hinterland	2011	1	F	4773
Caboolture Hinterland	2011	1	M	4719
Caboolture Hinterland	2016	0		2818
Caboolture Hinterland	2016	1	F	5196
Caboolture Hinterland	2016	1	M	5218
Narangba - Burpengary	2006	0		6371
Narangba - Burpengary	2006	1	F	23308
Narangba - Burpengary	2006	1	M	22724
Narangba - Burpengary	2011	0		7798
Narangba - Burpengary	2011	1	F	25751
Narangba - Burpengary	2011	1	M	24876
Narangba - Burpengary	2016	0		8691
Narangba - Burpengary	2016	1	F	27554
Narangba - Burpengary	2016	1	M	26639
Redcliffe	2006	0		6844
Redcliffe	2006	1	F	23269
Redcliffe	2006	1	M	21311
Redcliffe	2011	0		8549
Redcliffe	2011	1	F	24893
Redcliffe	2011	1	M	22842
Redcliffe	2016	0		9428
Redcliffe	2016	1	F	26124
Redcliffe	2016	1	M	23917
The Hills District	2006	0		6491
The Hills District	2006	1	F	33274
The Hills District	2006	1	M	32794
The Hills District	2011	0		7533
The Hills District	2011	1	F	36766
The Hills District	2011	1	M	36214
The Hills District	2016	0		8508
The Hills District	2016	1	F	39178
The Hills District	2016	1	M	38508
North Lakes	2006	0		4410
North Lakes	2006	1	F	15298
North Lakes	2006	1	M	14574
North Lakes	2011	0		8870
North Lakes	2011	1	F	22036
North Lakes	2011	1	M	20662
North Lakes	2016	0		13809
North Lakes	2016	1	F	29767
North Lakes	2016	1	M	27984
Strathpine	2006	0		4061
Strathpine	2006	1	F	15361
Strathpine	2006	1	M	14876
Strathpine	2011	0		4377
Strathpine	2011	1	F	15754
Strathpine	2011	1	M	15222
Strathpine	2016	0		5128
Strathpine	2016	1	F	16283
Strathpine	2016	1	M	15804
Far North	2006	0		2449
Far North	2006	1	F	12353
Far North	2006	1	M	13142
Far North	2011	0		3475
Far North	2011	1	F	12796
Far North	2011	1	M	13609
Far North	2016	0		4428
Far North	2016	1	F	13575
Far North	2016	1	M	14387
Outback - North	2006	0		5175
Outback - North	2006	1	F	12199
Outback - North	2006	1	M	13564
Outback - North	2011	0		6550
Outback - North	2011	1	F	12501
Outback - North	2011	1	M	14080
Outback - North	2016	0		5428
Outback - North	2016	1	F	11626
Outback - North	2016	1	M	12597
Outback - South	2006	0		1734
Outback - South	2006	1	F	8807
Outback - South	2006	1	M	9090
Outback - South	2011	0		1846
Outback - South	2011	1	F	8932
Outback - South	2011	1	M	9134
Outback - South	2016	0		1924
Outback - South	2016	1	F	7795
Outback - South	2016	1	M	7940
Buderim	2006	0		5560
Buderim	2006	1	F	18704
Buderim	2006	1	M	16643
Buderim	2011	0		5798
Buderim	2011	1	F	21180
Buderim	2011	1	M	18763
Buderim	2016	0		8051
Buderim	2016	1	F	24665
Buderim	2016	1	M	21767
Caloundra	2006	0		7463
Caloundra	2006	1	F	28026
Caloundra	2006	1	M	25914
Caloundra	2011	0		9159
Caloundra	2011	1	F	31623
Caloundra	2011	1	M	29256
Caloundra	2016	0		10764
Caloundra	2016	1	F	36122
Caloundra	2016	1	M	33626
Maroochy	2006	0		7299
Maroochy	2006	1	F	20726
Maroochy	2006	1	M	19637
Maroochy	2011	0		7753
Maroochy	2011	1	F	22529
Maroochy	2011	1	M	20804
Maroochy	2016	0		9595
Maroochy	2016	1	F	24118
Maroochy	2016	1	M	22595
Noosa	2006	0		5215
Noosa	2006	1	F	13936
Noosa	2006	1	M	12989
Noosa	2011	0		5531
Noosa	2011	1	F	15811
Noosa	2011	1	M	14555
Noosa	2016	0		6564
Noosa	2016	1	F	17946
Noosa	2016	1	M	16642
Sunshine Coast Hinterland	2006	0		4773
Sunshine Coast Hinterland	2006	1	F	18461
Sunshine Coast Hinterland	2006	1	M	17975
Sunshine Coast Hinterland	2011	0		5260
Sunshine Coast Hinterland	2011	1	F	20942
Sunshine Coast Hinterland	2011	1	M	20094
Sunshine Coast Hinterland	2016	0		5870
Sunshine Coast Hinterland	2016	1	F	22300
Sunshine Coast Hinterland	2016	1	M	21412
Nambour	2006	0		3358
Nambour	2006	1	F	15547
Nambour	2006	1	M	15032
Nambour	2011	0		4085
Nambour	2011	1	F	17161
Nambour	2011	1	M	16361
Nambour	2016	0		5118
Nambour	2016	1	F	19248
Nambour	2016	1	M	18258
Noosa Hinterland	2006	0		2274
Noosa Hinterland	2006	1	F	8416
Noosa Hinterland	2006	1	M	8313
Noosa Hinterland	2011	0		2413
Noosa Hinterland	2011	1	F	8979
Noosa Hinterland	2011	1	M	8862
Noosa Hinterland	2016	0		2638
Noosa Hinterland	2016	1	F	9713
Noosa Hinterland	2016	1	M	9501
Toowoomba	2006	0		12600
Toowoomba	2006	1	F	60954
Toowoomba	2006	1	M	56357
Toowoomba	2011	0		14923
Toowoomba	2011	1	F	65015
Toowoomba	2011	1	M	60282
Toowoomba	2016	0		19512
Toowoomba	2016	1	F	67479
Toowoomba	2016	1	M	62521
Charters Towers - Ayr - Ingham	2006	0		2728
Charters Towers - Ayr - Ingham	2006	1	F	19576
Charters Towers - Ayr - Ingham	2006	1	M	19735
Charters Towers - Ayr - Ingham	2011	0		3438
Charters Towers - Ayr - Ingham	2011	1	F	19908
Charters Towers - Ayr - Ingham	2011	1	M	20025
Charters Towers - Ayr - Ingham	2016	0		4310
Charters Towers - Ayr - Ingham	2016	1	F	18781
Charters Towers - Ayr - Ingham	2016	1	M	19135
Townsville	2006	0		17742
Townsville	2006	1	F	68426
Townsville	2006	1	M	68460
Townsville	2011	0		23266
Townsville	2011	1	F	76336
Townsville	2011	1	M	74927
Townsville	2016	0		26105
Townsville	2016	1	F	80849
Townsville	2016	1	M	79854
Bundaberg	2006	0		7900
Bundaberg	2006	1	F	36016
Bundaberg	2006	1	M	34478
Bundaberg	2011	0		8580
Bundaberg	2011	1	F	38864
Bundaberg	2011	1	M	37296
Bundaberg	2016	0		10424
Bundaberg	2016	1	F	39420
Bundaberg	2016	1	M	37921
Burnett	2006	0		3937
Burnett	2006	1	F	20420
Burnett	2006	1	M	20568
Burnett	2011	0		4207
Burnett	2011	1	F	21687
Burnett	2011	1	M	21577
Burnett	2016	0		5824
Burnett	2016	1	F	21554
Burnett	2016	1	M	21689
Gympie - Cooloola	2006	0		3598
Gympie - Cooloola	2006	1	F	19264
Gympie - Cooloola	2006	1	M	19007
Gympie - Cooloola	2011	0		4587
Gympie - Cooloola	2011	1	F	20714
Gympie - Cooloola	2011	1	M	20386
Gympie - Cooloola	2016	0		5940
Gympie - Cooloola	2016	1	F	21978
Gympie - Cooloola	2016	1	M	21568
Hervey Bay	2006	0		4837
Hervey Bay	2006	1	F	20992
Hervey Bay	2006	1	M	19665
Hervey Bay	2011	0		5646
Hervey Bay	2011	1	F	24628
Hervey Bay	2011	1	M	22565
Hervey Bay	2016	0		7293
Hervey Bay	2016	1	F	25717
Hervey Bay	2016	1	M	23668
Maryborough	2006	0		3615
Maryborough	2006	1	F	17788
Maryborough	2006	1	M	17443
Maryborough	2011	0		4237
Maryborough	2011	1	F	19319
Maryborough	2011	1	M	18966
Maryborough	2016	0		5496
Maryborough	2016	1	F	19826
Maryborough	2016	1	M	19571
Migratory - Offshore - Shipping (Qld)	2006	0		15
Migratory - Offshore - Shipping (Qld)	2006	1	F	11
Migratory - Offshore - Shipping (Qld)	2006	1	M	73
Migratory - Offshore - Shipping (Qld)	2011	0		147
Migratory - Offshore - Shipping (Qld)	2011	1	F	142
Migratory - Offshore - Shipping (Qld)	2011	1	M	184
Migratory - Offshore - Shipping (Qld)	2016	0		34
Migratory - Offshore - Shipping (Qld)	2016	1	F	65
Migratory - Offshore - Shipping (Qld)	2016	1	M	51
No usual address (Qld)	2006	0		3231
No usual address (Qld)	2006	1	F	4205
No usual address (Qld)	2006	1	M	5370
No usual address (Qld)	2011	0		3758
No usual address (Qld)	2011	1	F	3868
No usual address (Qld)	2011	1	M	4917
No usual address (Qld)	2016	0		4464
No usual address (Qld)	2016	1	F	3602
No usual address (Qld)	2016	1	M	4444
Adelaide City	2006	0		5965
Adelaide City	2006	1	F	5212
Adelaide City	2006	1	M	5481
Adelaide City	2011	0		7752
Adelaide City	2011	1	F	5772
Adelaide City	2011	1	M	6114
Adelaide City	2016	0		9565
Adelaide City	2016	1	F	6113
Adelaide City	2016	1	M	6385
Adelaide Hills	2006	0		5698
Adelaide Hills	2006	1	F	29433
Adelaide Hills	2006	1	M	28810
Adelaide Hills	2011	0		5641
Adelaide Hills	2011	1	F	31628
Adelaide Hills	2011	1	M	30786
Adelaide Hills	2016	0		6645
Adelaide Hills	2016	1	F	33071
Adelaide Hills	2016	1	M	32176
Burnside	2006	0		5224
Burnside	2006	1	F	19540
Burnside	2006	1	M	17191
Burnside	2011	0		6074
Burnside	2011	1	F	19051
Burnside	2011	1	M	17067
Burnside	2016	0		7501
Burnside	2016	1	F	19203
Burnside	2016	1	M	17207
Campbelltown (SA)	2006	0		6308
Campbelltown (SA)	2006	1	F	20828
Campbelltown (SA)	2006	1	M	19379
Campbelltown (SA)	2011	0		7796
Campbelltown (SA)	2011	1	F	21071
Campbelltown (SA)	2011	1	M	19635
Campbelltown (SA)	2016	0		8653
Campbelltown (SA)	2016	1	F	21522
Campbelltown (SA)	2016	1	M	20350
Norwood - Payneham - St Peters	2006	0		5288
Norwood - Payneham - St Peters	2006	1	F	15063
Norwood - Payneham - St Peters	2006	1	M	13378
Norwood - Payneham - St Peters	2011	0		6368
Norwood - Payneham - St Peters	2011	1	F	14904
Norwood - Payneham - St Peters	2011	1	M	13615
Norwood - Payneham - St Peters	2016	0		6910
Norwood - Payneham - St Peters	2016	1	F	14825
Norwood - Payneham - St Peters	2016	1	M	13627
Prospect - Walkerville	2006	0		3414
Prospect - Walkerville	2006	1	F	11783
Prospect - Walkerville	2006	1	M	11058
Prospect - Walkerville	2011	0		4144
Prospect - Walkerville	2011	1	F	11730
Prospect - Walkerville	2011	1	M	11077
Prospect - Walkerville	2016	0		4550
Prospect - Walkerville	2016	1	F	11859
Prospect - Walkerville	2016	1	M	11670
Unley	2006	0		4291
Unley	2006	1	F	16950
Unley	2006	1	M	14758
Unley	2011	0		5265
Unley	2011	1	F	16785
Unley	2011	1	M	14788
Unley	2016	0		5944
Unley	2016	1	F	16845
Unley	2016	1	M	14932
Gawler - Two Wells	2006	0		2963
Gawler - Two Wells	2006	1	F	12902
Gawler - Two Wells	2006	1	M	12417
Gawler - Two Wells	2011	0		3176
Gawler - Two Wells	2011	1	F	14560
Gawler - Two Wells	2011	1	M	13903
Gawler - Two Wells	2016	0		3590
Gawler - Two Wells	2016	1	F	15764
Gawler - Two Wells	2016	1	M	15278
Playford	2006	0		10149
Playford	2006	1	F	30388
Playford	2006	1	M	30081
Playford	2011	0		10861
Playford	2011	1	F	34758
Playford	2011	1	M	34252
Playford	2016	0		13161
Playford	2016	1	F	38840
Playford	2016	1	M	38153
Port Adelaide - East	2006	0		9245
Port Adelaide - East	2006	1	F	23637
Port Adelaide - East	2006	1	M	22333
