SA3_NAME16	Year	LanguageSpoken	persons
St Marys	2016	(Other)	3033
St Marys	2016	Afrikaans	22
St Marys	2016	Arabic	1684
St Marys	2016	Australian_Indigenous_Languages	8
St Marys	2016	Chinese_languages_Bengali	131
St Marys	2016	Chinese_languages_Cantonese	136
St Marys	2016	Chinese_languages_Mandarin	300
St Marys	2016	Chinese_languages_Other	29
St Marys	2016	Croatian	533
St Marys	2016	Dutch	46
St Marys	2016	English	37673
St Marys	2016	Filipino	504
St Marys	2016	French	116
St Marys	2016	German	83
St Marys	2016	Greek	491
St Marys	2016	Hindi	749
St Marys	2016	Indonesian	110
St Marys	2016	Italian	378
St Marys	2016	Japanese	29
St Marys	2016	Korean	92
St Marys	2016	Macedonian	59
St Marys	2016	Persian_includes_Dari	59
St Marys	2016	Polish	134
St Marys	2016	Punjabi	419
St Marys	2016	Russian	58
St Marys	2016	Samoan	678
St Marys	2016	Serbian	78
St Marys	2016	Sinhalese	186
St Marys	2016	Spanish	521
St Marys	2016	Tagalog	1096
St Marys	2016	Tamil	232
St Marys	2016	Thai	74
St Marys	2016	Turkish	411
St Marys	2016	Urdu	340
St Marys	2016	Vietnamese	206
Auburn	2006		7673
Auburn	2006	(Other)	5702
Auburn	2006	Afrikaans	11
Auburn	2006	Arabic	8215
Auburn	2006	Australian_Indigenous_Languages	44
Auburn	2006	Chinese_languages_Bengali	236
Auburn	2006	Chinese_languages_Cantonese	6996
Auburn	2006	Chinese_languages_Mandarin	4631
Auburn	2006	Chinese_languages_Other	590
Auburn	2006	Croatian	608
Auburn	2006	Dutch	12
Auburn	2006	English	14747
Auburn	2006	Filipino	399
Auburn	2006	French	73
Auburn	2006	German	82
Auburn	2006	Greek	542
Auburn	2006	Hindi	662
Auburn	2006	Indonesian	328
Auburn	2006	Italian	616
Auburn	2006	Japanese	75
Auburn	2006	Korean	2103
Auburn	2006	Macedonian	97
Auburn	2006	Persian_includes_Dari	343
Auburn	2006	Polish	154
Auburn	2006	Punjabi	275
Auburn	2006	Russian	424
Auburn	2006	Samoan	237
Auburn	2006	Serbian	140
Auburn	2006	Sinhalese	81
Auburn	2006	Spanish	499
Auburn	2006	Tagalog	665
Auburn	2006	Tamil	1373
Auburn	2006	Thai	91
Auburn	2006	Turkish	4663
Auburn	2006	Urdu	833
Auburn	2006	Vietnamese	1875
Auburn	2011		6295
Auburn	2011	(Other)	7614
Auburn	2011	Afrikaans	33
Auburn	2011	Arabic	7917
Auburn	2011	Australian_Indigenous_Languages	0
Auburn	2011	Chinese_languages_Bengali	508
Auburn	2011	Chinese_languages_Cantonese	7394
Auburn	2011	Chinese_languages_Mandarin	6854
Auburn	2011	Chinese_languages_Other	884
Auburn	2011	Croatian	670
Auburn	2011	Dutch	15
Auburn	2011	English	15324
Auburn	2011	Filipino	466
Auburn	2011	French	102
Auburn	2011	German	78
Auburn	2011	Greek	466
Auburn	2011	Hindi	1024
Auburn	2011	Indonesian	464
Auburn	2011	Italian	591
Auburn	2011	Japanese	88
Auburn	2011	Korean	3717
Auburn	2011	Macedonian	78
Auburn	2011	Persian_includes_Dari	432
Auburn	2011	Polish	146
Auburn	2011	Punjabi	693
Auburn	2011	Russian	352
Auburn	2011	Samoan	181
Auburn	2011	Serbian	123
Auburn	2011	Sinhalese	127
Auburn	2011	Spanish	556
Auburn	2011	Tagalog	790
Auburn	2011	Tamil	1623
Auburn	2011	Thai	174
Auburn	2011	Turkish	4926
Auburn	2011	Urdu	1675
Auburn	2011	Vietnamese	2034
Auburn	2016		7148
Auburn	2016	(Other)	11762
Auburn	2016	Afrikaans	26
Auburn	2016	Arabic	7556
Auburn	2016	Australian_Indigenous_Languages	0
Auburn	2016	Chinese_languages_Bengali	645
Auburn	2016	Chinese_languages_Cantonese	7347
Auburn	2016	Chinese_languages_Mandarin	10578
Auburn	2016	Chinese_languages_Other	780
Auburn	2016	Croatian	537
Auburn	2016	Dutch	21
Auburn	2016	English	17889
Auburn	2016	Filipino	456
Auburn	2016	French	110
Auburn	2016	German	79
Auburn	2016	Greek	443
Auburn	2016	Hindi	1133
Auburn	2016	Indonesian	547
Auburn	2016	Italian	563
Auburn	2016	Japanese	139
Auburn	2016	Korean	6526
Auburn	2016	Macedonian	87
Auburn	2016	Persian_includes_Dari	613
Auburn	2016	Polish	135
Auburn	2016	Punjabi	660
Auburn	2016	Russian	335
Auburn	2016	Samoan	139
Auburn	2016	Serbian	131
Auburn	2016	Sinhalese	161
Auburn	2016	Spanish	656
Auburn	2016	Tagalog	884
Auburn	2016	Tamil	1955
Auburn	2016	Thai	310
Auburn	2016	Turkish	4107
Auburn	2016	Urdu	3132
Auburn	2016	Vietnamese	2069
Carlingford	2006		2349
Carlingford	2006	(Other)	2028
Carlingford	2006	Afrikaans	12
Carlingford	2006	Arabic	2132
Carlingford	2006	Australian_Indigenous_Languages	14
Carlingford	2006	Chinese_languages_Bengali	67
Carlingford	2006	Chinese_languages_Cantonese	5200
Carlingford	2006	Chinese_languages_Mandarin	3330
Carlingford	2006	Chinese_languages_Other	262
Carlingford	2006	Croatian	145
Carlingford	2006	Dutch	54
Carlingford	2006	English	32574
Carlingford	2006	Filipino	160
Carlingford	2006	French	90
Carlingford	2006	German	187
Carlingford	2006	Greek	428
Carlingford	2006	Hindi	508
Carlingford	2006	Indonesian	257
Carlingford	2006	Italian	596
Carlingford	2006	Japanese	114
Carlingford	2006	Korean	2092
Carlingford	2006	Macedonian	25
Carlingford	2006	Persian_includes_Dari	463
Carlingford	2006	Polish	188
Carlingford	2006	Punjabi	67
Carlingford	2006	Russian	148
Carlingford	2006	Samoan	33
Carlingford	2006	Serbian	105
Carlingford	2006	Sinhalese	268
Carlingford	2006	Spanish	445
Carlingford	2006	Tagalog	254
Carlingford	2006	Tamil	437
Carlingford	2006	Thai	74
Carlingford	2006	Turkish	198
Carlingford	2006	Urdu	84
Carlingford	2006	Vietnamese	277
Carlingford	2011		2509
Carlingford	2011	(Other)	2067
Carlingford	2011	Afrikaans	45
Carlingford	2011	Arabic	2159
Carlingford	2011	Australian_Indigenous_Languages	0
Carlingford	2011	Chinese_languages_Bengali	90
Carlingford	2011	Chinese_languages_Cantonese	5897
Carlingford	2011	Chinese_languages_Mandarin	5246
Carlingford	2011	Chinese_languages_Other	446
Carlingford	2011	Croatian	167
Carlingford	2011	Dutch	66
Carlingford	2011	English	31490
Carlingford	2011	Filipino	138
Carlingford	2011	French	116
Carlingford	2011	German	187
Carlingford	2011	Greek	447
Carlingford	2011	Hindi	623
Carlingford	2011	Indonesian	363
Carlingford	2011	Italian	555
Carlingford	2011	Japanese	168
Carlingford	2011	Korean	3211
Carlingford	2011	Macedonian	34
Carlingford	2011	Persian_includes_Dari	454
Carlingford	2011	Polish	154
Carlingford	2011	Punjabi	115
Carlingford	2011	Russian	160
Carlingford	2011	Samoan	49
Carlingford	2011	Serbian	124
Carlingford	2011	Sinhalese	374
Carlingford	2011	Spanish	476
Carlingford	2011	Tagalog	336
Carlingford	2011	Tamil	556
Carlingford	2011	Thai	123
Carlingford	2011	Turkish	168
Carlingford	2011	Urdu	153
Carlingford	2011	Vietnamese	321
Carlingford	2016		2603
Carlingford	2016	(Other)	2788
Carlingford	2016	Afrikaans	46
Carlingford	2016	Arabic	2220
Carlingford	2016	Australian_Indigenous_Languages	0
Carlingford	2016	Chinese_languages_Bengali	195
Carlingford	2016	Chinese_languages_Cantonese	6648
Carlingford	2016	Chinese_languages_Mandarin	8660
Carlingford	2016	Chinese_languages_Other	348
Carlingford	2016	Croatian	131
Carlingford	2016	Dutch	57
Carlingford	2016	English	30750
Carlingford	2016	Filipino	210
Carlingford	2016	French	101
Carlingford	2016	German	185
Carlingford	2016	Greek	408
Carlingford	2016	Hindi	797
Carlingford	2016	Indonesian	511
Carlingford	2016	Italian	517
Carlingford	2016	Japanese	227
Carlingford	2016	Korean	4552
Carlingford	2016	Macedonian	31
Carlingford	2016	Persian_includes_Dari	815
Carlingford	2016	Polish	152
Carlingford	2016	Punjabi	208
Carlingford	2016	Russian	202
Carlingford	2016	Samoan	48
Carlingford	2016	Serbian	121
Carlingford	2016	Sinhalese	430
Carlingford	2016	Spanish	585
Carlingford	2016	Tagalog	408
Carlingford	2016	Tamil	572
Carlingford	2016	Thai	184
Carlingford	2016	Turkish	208
Carlingford	2016	Urdu	340
Carlingford	2016	Vietnamese	304
Merrylands - Guildford	2006		8059
Merrylands - Guildford	2006	(Other)	9060
Merrylands - Guildford	2006	Afrikaans	24
Merrylands - Guildford	2006	Arabic	24617
Merrylands - Guildford	2006	Australian_Indigenous_Languages	60
Merrylands - Guildford	2006	Chinese_languages_Bengali	134
Merrylands - Guildford	2006	Chinese_languages_Cantonese	4256
Merrylands - Guildford	2006	Chinese_languages_Mandarin	2518
Merrylands - Guildford	2006	Chinese_languages_Other	453
Merrylands - Guildford	2006	Croatian	1236
Merrylands - Guildford	2006	Dutch	102
Merrylands - Guildford	2006	English	51597
Merrylands - Guildford	2006	Filipino	591
Merrylands - Guildford	2006	French	249
Merrylands - Guildford	2006	German	260
Merrylands - Guildford	2006	Greek	1665
Merrylands - Guildford	2006	Hindi	1329
Merrylands - Guildford	2006	Indonesian	310
Merrylands - Guildford	2006	Italian	2204
Merrylands - Guildford	2006	Japanese	40
Merrylands - Guildford	2006	Korean	478
Merrylands - Guildford	2006	Macedonian	211
Merrylands - Guildford	2006	Persian_includes_Dari	461
Merrylands - Guildford	2006	Polish	551
Merrylands - Guildford	2006	Punjabi	199
Merrylands - Guildford	2006	Russian	277
Merrylands - Guildford	2006	Samoan	492
Merrylands - Guildford	2006	Serbian	578
Merrylands - Guildford	2006	Sinhalese	166
Merrylands - Guildford	2006	Spanish	1723
Merrylands - Guildford	2006	Tagalog	931
Merrylands - Guildford	2006	Tamil	382
Merrylands - Guildford	2006	Thai	199
Merrylands - Guildford	2006	Turkish	2324
Merrylands - Guildford	2006	Urdu	353
Merrylands - Guildford	2006	Vietnamese	5480
Merrylands - Guildford	2011		8218
Merrylands - Guildford	2011	(Other)	12194
Merrylands - Guildford	2011	Afrikaans	26
Merrylands - Guildford	2011	Arabic	28655
Merrylands - Guildford	2011	Australian_Indigenous_Languages	6
Merrylands - Guildford	2011	Chinese_languages_Bengali	281
Merrylands - Guildford	2011	Chinese_languages_Cantonese	4473
Merrylands - Guildford	2011	Chinese_languages_Mandarin	3328
Merrylands - Guildford	2011	Chinese_languages_Other	516
Merrylands - Guildford	2011	Croatian	1234
Merrylands - Guildford	2011	Dutch	77
Merrylands - Guildford	2011	English	51528
Merrylands - Guildford	2011	Filipino	755
Merrylands - Guildford	2011	French	308
Merrylands - Guildford	2011	German	230
Merrylands - Guildford	2011	Greek	1524
Merrylands - Guildford	2011	Hindi	1909
Merrylands - Guildford	2011	Indonesian	425
Merrylands - Guildford	2011	Italian	1950
Merrylands - Guildford	2011	Japanese	52
Merrylands - Guildford	2011	Korean	575
Merrylands - Guildford	2011	Macedonian	190
Merrylands - Guildford	2011	Persian_includes_Dari	839
Merrylands - Guildford	2011	Polish	473
Merrylands - Guildford	2011	Punjabi	816
Merrylands - Guildford	2011	Russian	297
Merrylands - Guildford	2011	Samoan	568
Merrylands - Guildford	2011	Serbian	546
Merrylands - Guildford	2011	Sinhalese	237
Merrylands - Guildford	2011	Spanish	1737
Merrylands - Guildford	2011	Tagalog	1332
Merrylands - Guildford	2011	Tamil	560
Merrylands - Guildford	2011	Thai	264
Merrylands - Guildford	2011	Turkish	2656
Merrylands - Guildford	2011	Urdu	747
Merrylands - Guildford	2011	Vietnamese	6388
Merrylands - Guildford	2016		9303
Merrylands - Guildford	2016	(Other)	16376
Merrylands - Guildford	2016	Afrikaans	39
Merrylands - Guildford	2016	Arabic	32131
Merrylands - Guildford	2016	Australian_Indigenous_Languages	9
Merrylands - Guildford	2016	Chinese_languages_Bengali	507
Merrylands - Guildford	2016	Chinese_languages_Cantonese	4426
Merrylands - Guildford	2016	Chinese_languages_Mandarin	5624
Merrylands - Guildford	2016	Chinese_languages_Other	537
Merrylands - Guildford	2016	Croatian	1117
Merrylands - Guildford	2016	Dutch	46
Merrylands - Guildford	2016	English	51883
Merrylands - Guildford	2016	Filipino	782
Merrylands - Guildford	2016	French	261
Merrylands - Guildford	2016	German	175
Merrylands - Guildford	2016	Greek	1378
Merrylands - Guildford	2016	Hindi	2115
Merrylands - Guildford	2016	Indonesian	495
Merrylands - Guildford	2016	Italian	1738
Merrylands - Guildford	2016	Japanese	66
Merrylands - Guildford	2016	Korean	737
Merrylands - Guildford	2016	Macedonian	153
Merrylands - Guildford	2016	Persian_includes_Dari	2115
Merrylands - Guildford	2016	Polish	386
Merrylands - Guildford	2016	Punjabi	1216
Merrylands - Guildford	2016	Russian	297
Merrylands - Guildford	2016	Samoan	631
Merrylands - Guildford	2016	Serbian	425
Merrylands - Guildford	2016	Sinhalese	232
Merrylands - Guildford	2016	Spanish	1648
Merrylands - Guildford	2016	Tagalog	1465
Merrylands - Guildford	2016	Tamil	834
Merrylands - Guildford	2016	Thai	365
Merrylands - Guildford	2016	Turkish	2931
Merrylands - Guildford	2016	Urdu	1865
Merrylands - Guildford	2016	Vietnamese	6954
Parramatta	2006		8223
Parramatta	2006	(Other)	9090
Parramatta	2006	Afrikaans	44
Parramatta	2006	Arabic	5440
Parramatta	2006	Australian_Indigenous_Languages	44
Parramatta	2006	Chinese_languages_Bengali	765
Parramatta	2006	Chinese_languages_Cantonese	4088
Parramatta	2006	Chinese_languages_Mandarin	4808
Parramatta	2006	Chinese_languages_Other	356
Parramatta	2006	Croatian	441
Parramatta	2006	Dutch	102
Parramatta	2006	English	56794
Parramatta	2006	Filipino	612
Parramatta	2006	French	250
Parramatta	2006	German	263
Parramatta	2006	Greek	1156
Parramatta	2006	Hindi	3403
Parramatta	2006	Indonesian	399
Parramatta	2006	Italian	962
Parramatta	2006	Japanese	107
Parramatta	2006	Korean	1801
Parramatta	2006	Macedonian	52
Parramatta	2006	Persian_includes_Dari	1225
Parramatta	2006	Polish	458
Parramatta	2006	Punjabi	1004
Parramatta	2006	Russian	302
Parramatta	2006	Samoan	229
Parramatta	2006	Serbian	339
Parramatta	2006	Sinhalese	597
Parramatta	2006	Spanish	1102
Parramatta	2006	Tagalog	938
Parramatta	2006	Tamil	3173
Parramatta	2006	Thai	206
Parramatta	2006	Turkish	720
Parramatta	2006	Urdu	446
Parramatta	2006	Vietnamese	491
Parramatta	2011		7916
Parramatta	2011	(Other)	15384
Parramatta	2011	Afrikaans	70
Parramatta	2011	Arabic	5538
Parramatta	2011	Australian_Indigenous_Languages	11
Parramatta	2011	Chinese_languages_Bengali	1169
Parramatta	2011	Chinese_languages_Cantonese	4367
Parramatta	2011	Chinese_languages_Mandarin	6141
Parramatta	2011	Chinese_languages_Other	578
Parramatta	2011	Croatian	469
Parramatta	2011	Dutch	87
Parramatta	2011	English	56512
Parramatta	2011	Filipino	710
Parramatta	2011	French	292
Parramatta	2011	German	247
Parramatta	2011	Greek	1204
Parramatta	2011	Hindi	5102
Parramatta	2011	Indonesian	460
Parramatta	2011	Italian	871
Parramatta	2011	Japanese	164
Parramatta	2011	Korean	2098
Parramatta	2011	Macedonian	48
Parramatta	2011	Persian_includes_Dari	1357
Parramatta	2011	Polish	443
Parramatta	2011	Punjabi	2428
Parramatta	2011	Russian	310
Parramatta	2011	Samoan	202
Parramatta	2011	Serbian	361
Parramatta	2011	Sinhalese	766
Parramatta	2011	Spanish	1129
Parramatta	2011	Tagalog	1155
Parramatta	2011	Tamil	4922
Parramatta	2011	Thai	258
Parramatta	2011	Turkish	727
Parramatta	2011	Urdu	742
Parramatta	2011	Vietnamese	553
Parramatta	2016		8753
Parramatta	2016	(Other)	21454
Parramatta	2016	Afrikaans	52
Parramatta	2016	Arabic	5305
Parramatta	2016	Australian_Indigenous_Languages	10
Parramatta	2016	Chinese_languages_Bengali	1547
Parramatta	2016	Chinese_languages_Cantonese	4466
Parramatta	2016	Chinese_languages_Mandarin	7861
Parramatta	2016	Chinese_languages_Other	368
Parramatta	2016	Croatian	393
Parramatta	2016	Dutch	82
Parramatta	2016	English	55435
Parramatta	2016	Filipino	850
Parramatta	2016	French	316
Parramatta	2016	German	217
Parramatta	2016	Greek	1009
Parramatta	2016	Hindi	8347
Parramatta	2016	Indonesian	529
Parramatta	2016	Italian	777
Parramatta	2016	Japanese	182
Parramatta	2016	Korean	2343
Parramatta	2016	Macedonian	54
Parramatta	2016	Persian_includes_Dari	1882
Parramatta	2016	Polish	368
Parramatta	2016	Punjabi	3472
Parramatta	2016	Russian	341
Parramatta	2016	Samoan	219
Parramatta	2016	Serbian	331
Parramatta	2016	Sinhalese	769
Parramatta	2016	Spanish	1181
Parramatta	2016	Tagalog	1407
Parramatta	2016	Tamil	7676
Parramatta	2016	Thai	370
Parramatta	2016	Turkish	666
Parramatta	2016	Urdu	1235
Parramatta	2016	Vietnamese	635
Pennant Hills - Epping	2006		1410
Pennant Hills - Epping	2006	(Other)	996
Pennant Hills - Epping	2006	Afrikaans	39
Pennant Hills - Epping	2006	Arabic	306
Pennant Hills - Epping	2006	Australian_Indigenous_Languages	14
Pennant Hills - Epping	2006	Chinese_languages_Bengali	111
Pennant Hills - Epping	2006	Chinese_languages_Cantonese	3299
Pennant Hills - Epping	2006	Chinese_languages_Mandarin	2137
Pennant Hills - Epping	2006	Chinese_languages_Other	203
Pennant Hills - Epping	2006	Croatian	36
Pennant Hills - Epping	2006	Dutch	61
Pennant Hills - Epping	2006	English	27832
Pennant Hills - Epping	2006	Filipino	38
Pennant Hills - Epping	2006	French	93
Pennant Hills - Epping	2006	German	155
Pennant Hills - Epping	2006	Greek	114
Pennant Hills - Epping	2006	Hindi	558
Pennant Hills - Epping	2006	Indonesian	110
Pennant Hills - Epping	2006	Italian	281
Pennant Hills - Epping	2006	Japanese	99
Pennant Hills - Epping	2006	Korean	1503
Pennant Hills - Epping	2006	Macedonian	0
Pennant Hills - Epping	2006	Persian_includes_Dari	190
Pennant Hills - Epping	2006	Polish	98
Pennant Hills - Epping	2006	Punjabi	64
Pennant Hills - Epping	2006	Russian	135
Pennant Hills - Epping	2006	Samoan	0
Pennant Hills - Epping	2006	Serbian	24
Pennant Hills - Epping	2006	Sinhalese	244
Pennant Hills - Epping	2006	Spanish	149
Pennant Hills - Epping	2006	Tagalog	47
Pennant Hills - Epping	2006	Tamil	356
Pennant Hills - Epping	2006	Thai	76
Pennant Hills - Epping	2006	Turkish	40
Pennant Hills - Epping	2006	Urdu	76
Pennant Hills - Epping	2006	Vietnamese	130
Pennant Hills - Epping	2011		929
Pennant Hills - Epping	2011	(Other)	1134
Pennant Hills - Epping	2011	Afrikaans	48
Pennant Hills - Epping	2011	Arabic	318
Pennant Hills - Epping	2011	Australian_Indigenous_Languages	7
Pennant Hills - Epping	2011	Chinese_languages_Bengali	154
Pennant Hills - Epping	2011	Chinese_languages_Cantonese	3665
Pennant Hills - Epping	2011	Chinese_languages_Mandarin	3171
Pennant Hills - Epping	2011	Chinese_languages_Other	217
Pennant Hills - Epping	2011	Croatian	38
Pennant Hills - Epping	2011	Dutch	84
Pennant Hills - Epping	2011	English	27120
Pennant Hills - Epping	2011	Filipino	96
Pennant Hills - Epping	2011	French	112
Pennant Hills - Epping	2011	German	165
Pennant Hills - Epping	2011	Greek	118
Pennant Hills - Epping	2011	Hindi	812
Pennant Hills - Epping	2011	Indonesian	176
Pennant Hills - Epping	2011	Italian	255
Pennant Hills - Epping	2011	Japanese	136
Pennant Hills - Epping	2011	Korean	2090
Pennant Hills - Epping	2011	Macedonian	8
Pennant Hills - Epping	2011	Persian_includes_Dari	198
Pennant Hills - Epping	2011	Polish	103
Pennant Hills - Epping	2011	Punjabi	118
Pennant Hills - Epping	2011	Russian	177
Pennant Hills - Epping	2011	Samoan	9
Pennant Hills - Epping	2011	Serbian	28
Pennant Hills - Epping	2011	Sinhalese	353
Pennant Hills - Epping	2011	Spanish	205
Pennant Hills - Epping	2011	Tagalog	100
Pennant Hills - Epping	2011	Tamil	436
Pennant Hills - Epping	2011	Thai	78
Pennant Hills - Epping	2011	Turkish	36
Pennant Hills - Epping	2011	Urdu	110
Pennant Hills - Epping	2011	Vietnamese	204
Pennant Hills - Epping	2016		1449
Pennant Hills - Epping	2016	(Other)	1633
Pennant Hills - Epping	2016	Afrikaans	74
Pennant Hills - Epping	2016	Arabic	288
Pennant Hills - Epping	2016	Australian_Indigenous_Languages	0
Pennant Hills - Epping	2016	Chinese_languages_Bengali	221
Pennant Hills - Epping	2016	Chinese_languages_Cantonese	3947
Pennant Hills - Epping	2016	Chinese_languages_Mandarin	6643
Pennant Hills - Epping	2016	Chinese_languages_Other	267
Pennant Hills - Epping	2016	Croatian	37
Pennant Hills - Epping	2016	Dutch	72
Pennant Hills - Epping	2016	English	25474
Pennant Hills - Epping	2016	Filipino	119
Pennant Hills - Epping	2016	French	148
Pennant Hills - Epping	2016	German	139
Pennant Hills - Epping	2016	Greek	113
Pennant Hills - Epping	2016	Hindi	1037
Pennant Hills - Epping	2016	Indonesian	173
Pennant Hills - Epping	2016	Italian	236
Pennant Hills - Epping	2016	Japanese	174
Pennant Hills - Epping	2016	Korean	2686
Pennant Hills - Epping	2016	Macedonian	9
Pennant Hills - Epping	2016	Persian_includes_Dari	314
Pennant Hills - Epping	2016	Polish	75
Pennant Hills - Epping	2016	Punjabi	132
Pennant Hills - Epping	2016	Russian	182
Pennant Hills - Epping	2016	Samoan	5
Pennant Hills - Epping	2016	Serbian	33
Pennant Hills - Epping	2016	Sinhalese	370
Pennant Hills - Epping	2016	Spanish	276
Pennant Hills - Epping	2016	Tagalog	130
Pennant Hills - Epping	2016	Tamil	563
Pennant Hills - Epping	2016	Thai	116
Pennant Hills - Epping	2016	Turkish	35
Pennant Hills - Epping	2016	Urdu	156
Pennant Hills - Epping	2016	Vietnamese	242
Ryde - Hunters Hill	2006		6743
Ryde - Hunters Hill	2006	(Other)	4992
Ryde - Hunters Hill	2006	Afrikaans	55
Ryde - Hunters Hill	2006	Arabic	1828
Ryde - Hunters Hill	2006	Australian_Indigenous_Languages	20
Ryde - Hunters Hill	2006	Chinese_languages_Bengali	154
Ryde - Hunters Hill	2006	Chinese_languages_Cantonese	7570
Ryde - Hunters Hill	2006	Chinese_languages_Mandarin	6385
Ryde - Hunters Hill	2006	Chinese_languages_Other	564
Ryde - Hunters Hill	2006	Croatian	484
Ryde - Hunters Hill	2006	Dutch	139
Ryde - Hunters Hill	2006	English	68255
Ryde - Hunters Hill	2006	Filipino	393
Ryde - Hunters Hill	2006	French	331
Ryde - Hunters Hill	2006	German	490
Ryde - Hunters Hill	2006	Greek	1596
Ryde - Hunters Hill	2006	Hindi	849
Ryde - Hunters Hill	2006	Indonesian	759
Ryde - Hunters Hill	2006	Italian	3324
Ryde - Hunters Hill	2006	Japanese	498
Ryde - Hunters Hill	2006	Korean	3172
Ryde - Hunters Hill	2006	Macedonian	184
Ryde - Hunters Hill	2006	Persian_includes_Dari	603
Ryde - Hunters Hill	2006	Polish	355
Ryde - Hunters Hill	2006	Punjabi	229
Ryde - Hunters Hill	2006	Russian	266
Ryde - Hunters Hill	2006	Samoan	24
Ryde - Hunters Hill	2006	Serbian	349
Ryde - Hunters Hill	2006	Sinhalese	387
Ryde - Hunters Hill	2006	Spanish	774
Ryde - Hunters Hill	2006	Tagalog	515
Ryde - Hunters Hill	2006	Tamil	676
Ryde - Hunters Hill	2006	Thai	280
Ryde - Hunters Hill	2006	Turkish	182
Ryde - Hunters Hill	2006	Urdu	190
Ryde - Hunters Hill	2006	Vietnamese	404
Ryde - Hunters Hill	2011		5008
Ryde - Hunters Hill	2011	(Other)	5652
Ryde - Hunters Hill	2011	Afrikaans	96
Ryde - Hunters Hill	2011	Arabic	1837
Ryde - Hunters Hill	2011	Australian_Indigenous_Languages	4
Ryde - Hunters Hill	2011	Chinese_languages_Bengali	323
Ryde - Hunters Hill	2011	Chinese_languages_Cantonese	8194
Ryde - Hunters Hill	2011	Chinese_languages_Mandarin	9832
Ryde - Hunters Hill	2011	Chinese_languages_Other	1013
Ryde - Hunters Hill	2011	Croatian	493
Ryde - Hunters Hill	2011	Dutch	130
Ryde - Hunters Hill	2011	English	67022
Ryde - Hunters Hill	2011	Filipino	601
Ryde - Hunters Hill	2011	French	323
Ryde - Hunters Hill	2011	German	443
Ryde - Hunters Hill	2011	Greek	1588
Ryde - Hunters Hill	2011	Hindi	1107
Ryde - Hunters Hill	2011	Indonesian	1041
Ryde - Hunters Hill	2011	Italian	3271
Ryde - Hunters Hill	2011	Japanese	650
Ryde - Hunters Hill	2011	Korean	4379
Ryde - Hunters Hill	2011	Macedonian	186
Ryde - Hunters Hill	2011	Persian_includes_Dari	764
Ryde - Hunters Hill	2011	Polish	354
Ryde - Hunters Hill	2011	Punjabi	399
Ryde - Hunters Hill	2011	Russian	385
Ryde - Hunters Hill	2011	Samoan	7
Ryde - Hunters Hill	2011	Serbian	360
Ryde - Hunters Hill	2011	Sinhalese	483
Ryde - Hunters Hill	2011	Spanish	971
Ryde - Hunters Hill	2011	Tagalog	712
Ryde - Hunters Hill	2011	Tamil	792
Ryde - Hunters Hill	2011	Thai	384
Ryde - Hunters Hill	2011	Turkish	220
Ryde - Hunters Hill	2011	Urdu	272
Ryde - Hunters Hill	2011	Vietnamese	554
Ryde - Hunters Hill	2016		5826
Ryde - Hunters Hill	2016	(Other)	7055
Ryde - Hunters Hill	2016	Afrikaans	126
Ryde - Hunters Hill	2016	Arabic	2146
Ryde - Hunters Hill	2016	Australian_Indigenous_Languages	7
Ryde - Hunters Hill	2016	Chinese_languages_Bengali	521
Ryde - Hunters Hill	2016	Chinese_languages_Cantonese	9209
Ryde - Hunters Hill	2016	Chinese_languages_Mandarin	16364
Ryde - Hunters Hill	2016	Chinese_languages_Other	847
Ryde - Hunters Hill	2016	Croatian	449
Ryde - Hunters Hill	2016	Dutch	132
Ryde - Hunters Hill	2016	English	67219
Ryde - Hunters Hill	2016	Filipino	702
Ryde - Hunters Hill	2016	French	459
Ryde - Hunters Hill	2016	German	415
Ryde - Hunters Hill	2016	Greek	1456
Ryde - Hunters Hill	2016	Hindi	1784
Ryde - Hunters Hill	2016	Indonesian	1237
Ryde - Hunters Hill	2016	Italian	2891
Ryde - Hunters Hill	2016	Japanese	861
Ryde - Hunters Hill	2016	Korean	5873
Ryde - Hunters Hill	2016	Macedonian	184
Ryde - Hunters Hill	2016	Persian_includes_Dari	1222
Ryde - Hunters Hill	2016	Polish	342
Ryde - Hunters Hill	2016	Punjabi	480
Ryde - Hunters Hill	2016	Russian	542
Ryde - Hunters Hill	2016	Samoan	10
Ryde - Hunters Hill	2016	Serbian	366
Ryde - Hunters Hill	2016	Sinhalese	503
Ryde - Hunters Hill	2016	Spanish	1312
Ryde - Hunters Hill	2016	Tagalog	1014
Ryde - Hunters Hill	2016	Tamil	927
Ryde - Hunters Hill	2016	Thai	545
Ryde - Hunters Hill	2016	Turkish	237
Ryde - Hunters Hill	2016	Urdu	423
Ryde - Hunters Hill	2016	Vietnamese	839
Bringelly - Green Valley	2006		4924
Bringelly - Green Valley	2006	(Other)	6855
Bringelly - Green Valley	2006	Afrikaans	20
Bringelly - Green Valley	2006	Arabic	5147
Bringelly - Green Valley	2006	Australian_Indigenous_Languages	44
Bringelly - Green Valley	2006	Chinese_languages_Bengali	28
Bringelly - Green Valley	2006	Chinese_languages_Cantonese	1473
Bringelly - Green Valley	2006	Chinese_languages_Mandarin	724
Bringelly - Green Valley	2006	Chinese_languages_Other	474
Bringelly - Green Valley	2006	Croatian	786
Bringelly - Green Valley	2006	Dutch	51
Bringelly - Green Valley	2006	English	34134
Bringelly - Green Valley	2006	Filipino	522
