SA3_NAME16	Year	Sex	SpeaksEnglishOnly	persons
Canterbury	2016	M	0	45310
Canterbury	2016	M	1	18954
Hurstville	2006	F	0	24466
Hurstville	2006	F	1	29772
Hurstville	2006	M	0	22408
Hurstville	2006	M	1	28293
Hurstville	2011	F	0	29388
Hurstville	2011	F	1	28379
Hurstville	2011	M	0	26842
Hurstville	2011	M	1	27297
Hurstville	2016	F	0	35387
Hurstville	2016	F	1	27238
Hurstville	2016	M	0	32277
Hurstville	2016	M	1	27034
Kogarah - Rockdale	2006	F	0	29926
Kogarah - Rockdale	2006	F	1	24738
Kogarah - Rockdale	2006	M	0	28894
Kogarah - Rockdale	2006	M	1	23415
Kogarah - Rockdale	2011	F	0	34236
Kogarah - Rockdale	2011	F	1	24534
Kogarah - Rockdale	2011	M	0	32765
Kogarah - Rockdale	2011	M	1	24042
Kogarah - Rockdale	2016	F	0	40019
Kogarah - Rockdale	2016	F	1	25575
Kogarah - Rockdale	2016	M	0	38088
Kogarah - Rockdale	2016	M	1	26056
Canada Bay	2006	F	0	10409
Canada Bay	2006	F	1	20989
Canada Bay	2006	M	0	9292
Canada Bay	2006	M	1	19374
Canada Bay	2011	F	0	13769
Canada Bay	2011	F	1	22485
Canada Bay	2011	M	0	12143
Canada Bay	2011	M	1	21500
Canada Bay	2016	F	0	18098
Canada Bay	2016	F	1	23839
Canada Bay	2016	M	0	15759
Canada Bay	2016	M	1	22856
Leichhardt	2006	F	0	3622
Leichhardt	2006	F	1	19957
Leichhardt	2006	M	0	3129
Leichhardt	2006	M	1	18152
Leichhardt	2011	F	0	4350
Leichhardt	2011	F	1	21767
Leichhardt	2011	M	0	3545
Leichhardt	2011	M	1	19691
Leichhardt	2016	F	0	4704
Leichhardt	2016	F	1	22373
Leichhardt	2016	M	0	3883
Leichhardt	2016	M	1	20832
Strathfield - Burwood - Ashfield	2006	F	0	32841
Strathfield - Burwood - Ashfield	2006	F	1	28905
Strathfield - Burwood - Ashfield	2006	M	0	30852
Strathfield - Burwood - Ashfield	2006	M	1	27690
Strathfield - Burwood - Ashfield	2011	F	0	36060
Strathfield - Burwood - Ashfield	2011	F	1	29891
Strathfield - Burwood - Ashfield	2011	M	0	33654
Strathfield - Burwood - Ashfield	2011	M	1	29111
Strathfield - Burwood - Ashfield	2016	F	0	41960
Strathfield - Burwood - Ashfield	2016	F	1	30879
Strathfield - Burwood - Ashfield	2016	M	0	38900
Strathfield - Burwood - Ashfield	2016	M	1	31171
Chatswood - Lane Cove	2006	F	0	14049
Chatswood - Lane Cove	2006	F	1	31952
Chatswood - Lane Cove	2006	M	0	11743
Chatswood - Lane Cove	2006	M	1	31056
Chatswood - Lane Cove	2011	F	0	16928
Chatswood - Lane Cove	2011	F	1	32770
Chatswood - Lane Cove	2011	M	0	14097
Chatswood - Lane Cove	2011	M	1	32136
Chatswood - Lane Cove	2016	F	0	21995
Chatswood - Lane Cove	2016	F	1	33186
Chatswood - Lane Cove	2016	M	0	18240
Chatswood - Lane Cove	2016	M	1	33459
Hornsby	2006	F	0	7846
Hornsby	2006	F	1	28190
Hornsby	2006	M	0	6997
Hornsby	2006	M	1	27298
Hornsby	2011	F	0	10281
Hornsby	2011	F	1	27606
Hornsby	2011	M	0	9152
Hornsby	2011	M	1	27168
Hornsby	2016	F	0	13294
Hornsby	2016	F	1	26428
Hornsby	2016	M	0	11765
Hornsby	2016	M	1	26385
Ku-ring-gai	2006	F	0	9378
Ku-ring-gai	2006	F	1	41924
Ku-ring-gai	2006	M	0	8082
Ku-ring-gai	2006	M	1	39055
Ku-ring-gai	2011	F	0	12432
Ku-ring-gai	2011	F	1	42816
Ku-ring-gai	2011	M	0	10542
Ku-ring-gai	2011	M	1	40063
Ku-ring-gai	2016	F	0	17804
Ku-ring-gai	2016	F	1	41484
Ku-ring-gai	2016	M	0	14978
Ku-ring-gai	2016	M	1	39860
North Sydney - Mosman	2006	F	0	6603
North Sydney - Mosman	2006	F	1	33743
North Sydney - Mosman	2006	M	0	5357
North Sydney - Mosman	2006	M	1	29894
North Sydney - Mosman	2011	F	0	8348
North Sydney - Mosman	2011	F	1	34827
North Sydney - Mosman	2011	M	0	6780
North Sydney - Mosman	2011	M	1	31433
North Sydney - Mosman	2016	F	0	10310
North Sydney - Mosman	2016	F	1	36116
North Sydney - Mosman	2016	M	0	8185
North Sydney - Mosman	2016	M	1	32582
Manly	2006	F	0	2117
Manly	2006	F	1	15475
Manly	2006	M	0	1782
Manly	2006	M	1	14737
Manly	2011	F	0	2631
Manly	2011	F	1	16627
Manly	2011	M	0	2244
Manly	2011	M	1	15941
Manly	2016	F	0	3226
Manly	2016	F	1	16950
Manly	2016	M	0	2662
Manly	2016	M	1	16441
Pittwater	2006	F	0	1943
Pittwater	2006	F	1	24170
Pittwater	2006	M	0	1670
Pittwater	2006	M	1	23346
Pittwater	2011	F	0	2343
Pittwater	2011	F	1	25867
Pittwater	2011	M	0	1950
Pittwater	2011	M	1	24828
Pittwater	2016	F	0	2841
Pittwater	2016	F	1	26665
Pittwater	2016	M	0	2373
Pittwater	2016	M	1	25700
Warringah	2006	F	0	10358
Warringah	2006	F	1	54974
Warringah	2006	M	0	9274
Warringah	2006	M	1	53024
Warringah	2011	F	0	11982
Warringah	2011	F	1	57021
Warringah	2011	M	0	10670
Warringah	2011	M	1	55663
Warringah	2016	F	0	14511
Warringah	2016	F	1	58517
Warringah	2016	M	0	12589
Warringah	2016	M	1	57506
Camden	2006	F	0	1589
Camden	2006	F	1	20516
Camden	2006	M	0	1436
Camden	2006	M	1	19565
Camden	2011	F	0	2258
Camden	2011	F	1	23807
Camden	2011	M	0	2048
Camden	2011	M	1	22668
Camden	2016	F	0	3535
Camden	2016	F	1	27451
Camden	2016	M	0	3141
Camden	2016	M	1	26155
Campbelltown (NSW)	2006	F	0	16389
Campbelltown (NSW)	2006	F	1	52778
Campbelltown (NSW)	2006	M	0	15411
Campbelltown (NSW)	2006	M	1	51494
Campbelltown (NSW)	2011	F	0	19191
Campbelltown (NSW)	2011	F	1	52252
Campbelltown (NSW)	2011	M	0	17858
Campbelltown (NSW)	2011	M	1	50490
Campbelltown (NSW)	2016	F	0	24754
Campbelltown (NSW)	2016	F	1	51005
Campbelltown (NSW)	2016	M	0	23279
Campbelltown (NSW)	2016	M	1	50038
Wollondilly	2006	F	0	901
Wollondilly	2006	F	1	15689
Wollondilly	2006	M	0	830
Wollondilly	2006	M	1	15871
Wollondilly	2011	F	0	960
Wollondilly	2011	F	1	16590
Wollondilly	2011	M	0	879
Wollondilly	2011	M	1	16598
Wollondilly	2016	F	0	1197
Wollondilly	2016	F	1	18352
Wollondilly	2016	M	0	1137
Wollondilly	2016	M	1	18263
Blue Mountains	2006	F	0	1871
Blue Mountains	2006	F	1	34708
Blue Mountains	2006	M	0	1684
Blue Mountains	2006	M	1	32667
Blue Mountains	2011	F	0	2130
Blue Mountains	2011	F	1	35357
Blue Mountains	2011	M	0	1723
Blue Mountains	2011	M	1	33102
Blue Mountains	2016	F	0	2534
Blue Mountains	2016	F	1	35398
Blue Mountains	2016	M	0	2155
Blue Mountains	2016	M	1	33159
Blue Mountains - South	2006	F	0	0
Blue Mountains - South	2006	F	1	0
Blue Mountains - South	2006	M	0	0
Blue Mountains - South	2006	M	1	0
Blue Mountains - South	2011	F	0	0
Blue Mountains - South	2011	F	1	6
Blue Mountains - South	2011	M	0	0
Blue Mountains - South	2011	M	1	3
Blue Mountains - South	2016	F	0	0
Blue Mountains - South	2016	F	1	0
Blue Mountains - South	2016	M	0	0
Blue Mountains - South	2016	M	1	3
Penrith	2006	F	0	6179
Penrith	2006	F	1	51841
Penrith	2006	M	0	5777
Penrith	2006	M	1	50560
Penrith	2011	F	0	7302
Penrith	2011	F	1	53679
Penrith	2011	M	0	6579
Penrith	2011	M	1	52129
Penrith	2016	F	0	10139
Penrith	2016	F	1	57409
Penrith	2016	M	0	9121
Penrith	2016	M	1	55925
Richmond - Windsor	2006	F	0	1063
Richmond - Windsor	2006	F	1	15646
Richmond - Windsor	2006	M	0	1037
Richmond - Windsor	2006	M	1	14951
Richmond - Windsor	2011	F	0	1146
Richmond - Windsor	2011	F	1	16036
Richmond - Windsor	2011	M	0	1090
Richmond - Windsor	2011	M	1	15391
Richmond - Windsor	2016	F	0	1333
Richmond - Windsor	2016	F	1	15786
Richmond - Windsor	2016	M	0	1215
Richmond - Windsor	2016	M	1	15134
St Marys	2006	F	0	5212
St Marys	2006	F	1	19089
St Marys	2006	M	0	5121
St Marys	2006	M	1	18847
St Marys	2011	F	0	5807
St Marys	2011	F	1	19316
St Marys	2011	M	0	5553
St Marys	2011	M	1	19086
St Marys	2016	F	0	6704
St Marys	2016	F	1	18831
St Marys	2016	M	0	6338
St Marys	2016	M	1	18836
Auburn	2006	F	0	21630
Auburn	2006	F	1	7272
Auburn	2006	M	0	22058
Auburn	2006	M	1	7478
Auburn	2011	F	0	26203
Auburn	2011	F	1	7299
Auburn	2011	M	0	26594
Auburn	2011	M	1	8024
Auburn	2016	F	0	30668
Auburn	2016	F	1	8409
Auburn	2016	M	0	33969
Auburn	2016	M	1	9479
Carlingford	2006	F	0	10683
Carlingford	2006	F	1	16577
Carlingford	2006	M	0	10062
Carlingford	2006	M	1	15991
Carlingford	2011	F	0	13141
Carlingford	2011	F	1	15853
Carlingford	2011	M	0	12459
Carlingford	2011	M	1	15639
Carlingford	2016	F	0	17197
Carlingford	2016	F	1	15345
Carlingford	2016	M	0	16018
Carlingford	2016	M	1	15407
Merrylands - Guildford	2006	F	0	32213
Merrylands - Guildford	2006	F	1	26154
Merrylands - Guildford	2006	M	0	31716
Merrylands - Guildford	2006	M	1	25443
Merrylands - Guildford	2011	F	0	38533
Merrylands - Guildford	2011	F	1	25925
Merrylands - Guildford	2011	M	0	37637
Merrylands - Guildford	2011	M	1	25604
Merrylands - Guildford	2016	F	0	44829
Merrylands - Guildford	2016	F	1	25774
Merrylands - Guildford	2016	M	0	45240
Merrylands - Guildford	2016	M	1	26110
Parramatta	2006	F	0	22552
Parramatta	2006	F	1	28750
Parramatta	2006	M	0	22843
Parramatta	2006	M	1	28049
Parramatta	2011	F	0	30147
Parramatta	2011	F	1	28373
Parramatta	2011	M	0	30200
Parramatta	2011	M	1	28138
Parramatta	2016	F	0	38088
Parramatta	2016	F	1	27611
Parramatta	2016	M	0	38607
Parramatta	2016	M	1	27820
Pennant Hills - Epping	2006	F	0	6268
Pennant Hills - Epping	2006	F	1	14227
Pennant Hills - Epping	2006	M	0	5527
Pennant Hills - Epping	2006	M	1	13601
Pennant Hills - Epping	2011	F	0	7846
Pennant Hills - Epping	2011	F	1	13880
Pennant Hills - Epping	2011	M	0	7113
Pennant Hills - Epping	2011	M	1	13239
Pennant Hills - Epping	2016	F	0	10749
Pennant Hills - Epping	2016	F	1	12831
Pennant Hills - Epping	2016	M	0	9916
Pennant Hills - Epping	2016	M	1	12645
Ryde - Hunters Hill	2006	F	0	20591
Ryde - Hunters Hill	2006	F	1	34868
Ryde - Hunters Hill	2006	M	0	18425
Ryde - Hunters Hill	2006	M	1	33387
Ryde - Hunters Hill	2011	F	0	25149
Ryde - Hunters Hill	2011	F	1	33882
Ryde - Hunters Hill	2011	M	0	22665
Ryde - Hunters Hill	2011	M	1	33134
Ryde - Hunters Hill	2016	F	0	32446
Ryde - Hunters Hill	2016	F	1	33561
Ryde - Hunters Hill	2016	M	0	29043
Ryde - Hunters Hill	2016	M	1	33658
Bringelly - Green Valley	2006	F	0	18130
Bringelly - Green Valley	2006	F	1	16936
Bringelly - Green Valley	2006	M	0	17593
Bringelly - Green Valley	2006	M	1	17196
Bringelly - Green Valley	2011	F	0	20662
Bringelly - Green Valley	2011	F	1	17614
Bringelly - Green Valley	2011	M	0	19681
Bringelly - Green Valley	2011	M	1	18010
Bringelly - Green Valley	2016	F	0	26014
Bringelly - Green Valley	2016	F	1	22689
Bringelly - Green Valley	2016	M	0	24510
Bringelly - Green Valley	2016	M	1	23329
Fairfield	2006	F	0	58206
Fairfield	2006	F	1	23072
Fairfield	2006	M	0	54996
Fairfield	2006	M	1	23978
Fairfield	2011	F	0	63120
Fairfield	2011	F	1	22394
Fairfield	2011	M	0	58891
Fairfield	2011	M	1	23794
Fairfield	2016	F	0	68019
Fairfield	2016	F	1	22441
Fairfield	2016	M	0	63017
Fairfield	2016	M	1	24451
Liverpool	2006	F	0	20977
Liverpool	2006	F	1	22806
Liverpool	2006	M	0	19830
Liverpool	2006	M	1	23139
Liverpool	2011	F	0	25922
Liverpool	2011	F	1	23478
Liverpool	2011	M	0	24502
Liverpool	2011	M	1	23888
Liverpool	2016	F	0	30623
Liverpool	2016	F	1	24301
Liverpool	2016	M	0	28969
Liverpool	2016	M	1	24918
Cronulla - Miranda - Caringbah	2006	F	0	5887
Cronulla - Miranda - Caringbah	2006	F	1	43149
Cronulla - Miranda - Caringbah	2006	M	0	5123
Cronulla - Miranda - Caringbah	2006	M	1	41410
Cronulla - Miranda - Caringbah	2011	F	0	7007
Cronulla - Miranda - Caringbah	2011	F	1	44868
Cronulla - Miranda - Caringbah	2011	M	0	6030
Cronulla - Miranda - Caringbah	2011	M	1	42611
Cronulla - Miranda - Caringbah	2016	F	0	8143
Cronulla - Miranda - Caringbah	2016	F	1	45598
Cronulla - Miranda - Caringbah	2016	M	0	7107
Cronulla - Miranda - Caringbah	2016	M	1	43861
Sutherland - Menai - Heathcote	2006	F	0	5333
Sutherland - Menai - Heathcote	2006	F	1	46020
Sutherland - Menai - Heathcote	2006	M	0	4842
Sutherland - Menai - Heathcote	2006	M	1	44832
Sutherland - Menai - Heathcote	2011	F	0	5998
Sutherland - Menai - Heathcote	2011	F	1	46331
Sutherland - Menai - Heathcote	2011	M	0	5259
Sutherland - Menai - Heathcote	2011	M	1	45332
Sutherland - Menai - Heathcote	2016	F	0	6997
Sutherland - Menai - Heathcote	2016	F	1	46447
Sutherland - Menai - Heathcote	2016	M	0	6103
Sutherland - Menai - Heathcote	2016	M	1	45216
Migratory - Offshore - Shipping (NSW)	2006	F	0	0
Migratory - Offshore - Shipping (NSW)	2006	F	1	7
Migratory - Offshore - Shipping (NSW)	2006	M	0	3
Migratory - Offshore - Shipping (NSW)	2006	M	1	36
Migratory - Offshore - Shipping (NSW)	2011	F	0	8
Migratory - Offshore - Shipping (NSW)	2011	F	1	42
Migratory - Offshore - Shipping (NSW)	2011	M	0	12
Migratory - Offshore - Shipping (NSW)	2011	M	1	40
Migratory - Offshore - Shipping (NSW)	2016	F	0	55
Migratory - Offshore - Shipping (NSW)	2016	F	1	154
Migratory - Offshore - Shipping (NSW)	2016	M	0	36
Migratory - Offshore - Shipping (NSW)	2016	M	1	119
No usual address (NSW)	2006	F	0	714
No usual address (NSW)	2006	F	1	3159
No usual address (NSW)	2006	M	0	909
No usual address (NSW)	2006	M	1	4330
No usual address (NSW)	2011	F	0	823
No usual address (NSW)	2011	F	1	3770
No usual address (NSW)	2011	M	0	890
No usual address (NSW)	2011	M	1	4853
No usual address (NSW)	2016	F	0	821
No usual address (NSW)	2016	F	1	3038
No usual address (NSW)	2016	M	0	997
No usual address (NSW)	2016	M	1	4175
Ballarat	2006	F	0	1390
Ballarat	2006	F	1	42254
Ballarat	2006	M	0	1404
Ballarat	2006	M	1	38995
Ballarat	2011	F	0	1978
Ballarat	2011	F	1	45617
Ballarat	2011	M	0	1916
Ballarat	2011	M	1	41997
Ballarat	2016	F	0	2857
Ballarat	2016	F	1	47756
Ballarat	2016	M	0	2693
Ballarat	2016	M	1	44230
Creswick - Daylesford - Ballan	2006	F	0	450
Creswick - Daylesford - Ballan	2006	F	1	11656
Creswick - Daylesford - Ballan	2006	M	0	463
Creswick - Daylesford - Ballan	2006	M	1	11425
Creswick - Daylesford - Ballan	2011	F	0	534
Creswick - Daylesford - Ballan	2011	F	1	12428
Creswick - Daylesford - Ballan	2011	M	0	535
Creswick - Daylesford - Ballan	2011	M	1	12180
Creswick - Daylesford - Ballan	2016	F	0	595
Creswick - Daylesford - Ballan	2016	F	1	12559
Creswick - Daylesford - Ballan	2016	M	0	550
Creswick - Daylesford - Ballan	2016	M	1	12280
Maryborough - Pyrenees	2006	F	0	205
Maryborough - Pyrenees	2006	F	1	10892
Maryborough - Pyrenees	2006	M	0	218
Maryborough - Pyrenees	2006	M	1	10873
Maryborough - Pyrenees	2011	F	0	236
Maryborough - Pyrenees	2011	F	1	11195
Maryborough - Pyrenees	2011	M	0	242
Maryborough - Pyrenees	2011	M	1	11223
Maryborough - Pyrenees	2016	F	0	300
Maryborough - Pyrenees	2016	F	1	11269
Maryborough - Pyrenees	2016	M	0	290
Maryborough - Pyrenees	2016	M	1	11333
Bendigo	2006	F	0	902
Bendigo	2006	F	1	38810
Bendigo	2006	M	0	843
Bendigo	2006	M	1	35505
Bendigo	2011	F	0	1503
Bendigo	2011	F	1	41424
Bendigo	2011	M	0	1337
Bendigo	2011	M	1	38355
Bendigo	2016	F	0	2489
Bendigo	2016	F	1	43153
Bendigo	2016	M	0	2256
Bendigo	2016	M	1	40103
Heathcote - Castlemaine - Kyneton	2006	F	0	546
Heathcote - Castlemaine - Kyneton	2006	F	1	18988
Heathcote - Castlemaine - Kyneton	2006	M	0	537
Heathcote - Castlemaine - Kyneton	2006	M	1	18376
Heathcote - Castlemaine - Kyneton	2011	F	0	672
Heathcote - Castlemaine - Kyneton	2011	F	1	20271
Heathcote - Castlemaine - Kyneton	2011	M	0	639
Heathcote - Castlemaine - Kyneton	2011	M	1	19490
Heathcote - Castlemaine - Kyneton	2016	F	0	887
Heathcote - Castlemaine - Kyneton	2016	F	1	21078
Heathcote - Castlemaine - Kyneton	2016	M	0	795
Heathcote - Castlemaine - Kyneton	2016	M	1	20183
Loddon - Elmore	2006	F	0	82
Loddon - Elmore	2006	F	1	5994
Loddon - Elmore	2006	M	0	94
Loddon - Elmore	2006	M	1	6109
Loddon - Elmore	2011	F	0	122
Loddon - Elmore	2011	F	1	5144
Loddon - Elmore	2011	M	0	114
Loddon - Elmore	2011	M	1	5293
Loddon - Elmore	2016	F	0	147
Loddon - Elmore	2016	F	1	4945
Loddon - Elmore	2016	M	0	135
Loddon - Elmore	2016	M	1	5147
Barwon - West	2006	F	0	195
Barwon - West	2006	F	1	6486
Barwon - West	2006	M	0	207
Barwon - West	2006	M	1	6701
Barwon - West	2011	F	0	277
Barwon - West	2011	F	1	7732
Barwon - West	2011	M	0	272
Barwon - West	2011	M	1	7865
Barwon - West	2016	F	0	295
Barwon - West	2016	F	1	8610
Barwon - West	2016	M	0	291
Barwon - West	2016	M	1	8773
Geelong	2006	F	0	8742
Geelong	2006	F	1	72065
Geelong	2006	M	0	8131
Geelong	2006	M	1	67612
Geelong	2011	F	0	9711
Geelong	2011	F	1	76204
Geelong	2011	M	0	9144
Geelong	2011	M	1	71166
Geelong	2016	F	0	11727
Geelong	2016	F	1	79472
Geelong	2016	M	0	11176
Geelong	2016	M	1	73887
Surf Coast - Bellarine Peninsula	2006	F	0	1002
Surf Coast - Bellarine Peninsula	2006	F	1	25502
Surf Coast - Bellarine Peninsula	2006	M	0	899
Surf Coast - Bellarine Peninsula	2006	M	1	24275
Surf Coast - Bellarine Peninsula	2011	F	0	1168
Surf Coast - Bellarine Peninsula	2011	F	1	28895
Surf Coast - Bellarine Peninsula	2011	M	0	1056
Surf Coast - Bellarine Peninsula	2011	M	1	27177
Surf Coast - Bellarine Peninsula	2016	F	0	1625
Surf Coast - Bellarine Peninsula	2016	F	1	33197
Surf Coast - Bellarine Peninsula	2016	M	0	1414
Surf Coast - Bellarine Peninsula	2016	M	1	31449
Upper Goulburn Valley	2006	F	0	825
Upper Goulburn Valley	2006	F	1	21216
Upper Goulburn Valley	2006	M	0	802
Upper Goulburn Valley	2006	M	1	21392
Upper Goulburn Valley	2011	F	0	928
Upper Goulburn Valley	2011	F	1	22866
Upper Goulburn Valley	2011	M	0	961
Upper Goulburn Valley	2011	M	1	22875
Upper Goulburn Valley	2016	F	0	1143
Upper Goulburn Valley	2016	F	1	23538
Upper Goulburn Valley	2016	M	0	1115
Upper Goulburn Valley	2016	M	1	23605
Wangaratta - Benalla	2006	F	0	875
Wangaratta - Benalla	2006	F	1	20758
Wangaratta - Benalla	2006	M	0	763
Wangaratta - Benalla	2006	M	1	19709
Wangaratta - Benalla	2011	F	0	912
Wangaratta - Benalla	2011	F	1	21085
Wangaratta - Benalla	2011	M	0	787
Wangaratta - Benalla	2011	M	1	20007
Wangaratta - Benalla	2016	F	0	930
Wangaratta - Benalla	2016	F	1	21065
Wangaratta - Benalla	2016	M	0	837
Wangaratta - Benalla	2016	M	1	19828
Wodonga - Alpine	2006	F	0	1475
Wodonga - Alpine	2006	F	1	29066
Wodonga - Alpine	2006	M	0	1343
Wodonga - Alpine	2006	M	1	28505
Wodonga - Alpine	2011	F	0	1659
Wodonga - Alpine	2011	F	1	30268
Wodonga - Alpine	2011	M	0	1475
Wodonga - Alpine	2011	M	1	29490
Wodonga - Alpine	2016	F	0	2018
Wodonga - Alpine	2016	F	1	31229
Wodonga - Alpine	2016	M	0	1786
Wodonga - Alpine	2016	M	1	30312
Baw Baw	2006	F	0	574
Baw Baw	2006	F	1	18014
Baw Baw	2006	M	0	521
Baw Baw	2006	M	1	17203
Baw Baw	2011	F	0	735
Baw Baw	2011	F	1	20443
Baw Baw	2011	M	0	680
Baw Baw	2011	M	1	19610
Baw Baw	2016	F	0	1020
Baw Baw	2016	F	1	22339
Baw Baw	2016	M	0	917
Baw Baw	2016	M	1	21132
Gippsland - East	2006	F	0	640
Gippsland - East	2006	F	1	18944
Gippsland - East	2006	M	0	555
Gippsland - East	2006	M	1	18336
Gippsland - East	2011	F	0	724
Gippsland - East	2011	F	1	19911
Gippsland - East	2011	M	0	634
Gippsland - East	2011	M	1	19344
Gippsland - East	2016	F	0	856
Gippsland - East	2016	F	1	20133
Gippsland - East	2016	M	0	737
Gippsland - East	2016	M	1	19519
Gippsland - South West	2006	F	0	966
Gippsland - South West	2006	F	1	24273
Gippsland - South West	2006	M	0	894
Gippsland - South West	2006	M	1	23293
Gippsland - South West	2011	F	0	1242
Gippsland - South West	2011	F	1	26534
Gippsland - South West	2011	M	0	1128
Gippsland - South West	2011	M	1	25650
Gippsland - South West	2016	F	0	1341
Gippsland - South West	2016	F	1	27932
Gippsland - South West	2016	M	0	1221
Gippsland - South West	2016	M	1	26564
Latrobe Valley	2006	F	0	2171
Latrobe Valley	2006	F	1	31460
Latrobe Valley	2006	M	0	1921
Latrobe Valley	2006	M	1	30144
Latrobe Valley	2011	F	0	2599
Latrobe Valley	2011	F	1	32697
Latrobe Valley	2011	M	0	2379
Latrobe Valley	2011	M	1	31179
Latrobe Valley	2016	F	0	2551
Latrobe Valley	2016	F	1	31888
Latrobe Valley	2016	M	0	2281
Latrobe Valley	2016	M	1	30571
Wellington	2006	F	0	599
Wellington	2006	F	1	18456
Wellington	2006	M	0	496
Wellington	2006	M	1	18133
Wellington	2011	F	0	698
Wellington	2011	F	1	19084
Wellington	2011	M	0	636
Wellington	2011	M	1	18375
Wellington	2016	F	0	849
Wellington	2016	F	1	18812
Wellington	2016	M	0	761
Wellington	2016	M	1	18456
Brunswick - Coburg	2006	F	0	13920
Brunswick - Coburg	2006	F	1	21490
Brunswick - Coburg	2006	M	0	13384
Brunswick - Coburg	2006	M	1	19558
Brunswick - Coburg	2011	F	0	14175
Brunswick - Coburg	2011	F	1	24474
Brunswick - Coburg	2011	M	0	13561
Brunswick - Coburg	2011	M	1	22688
Brunswick - Coburg	2016	F	0	14204
Brunswick - Coburg	2016	F	1	27883
Brunswick - Coburg	2016	M	0	13021
Brunswick - Coburg	2016	M	1	26347
Darebin - South	2006	F	0	7283
Darebin - South	2006	F	1	15276
Darebin - South	2006	M	0	7054
Darebin - South	2006	M	1	13613
Darebin - South	2011	F	0	7152
Darebin - South	2011	F	1	17108
Darebin - South	2011	M	0	6589
Darebin - South	2011	M	1	15503
Darebin - South	2016	F	0	6935
Darebin - South	2016	F	1	18932
Darebin - South	2016	M	0	6005
Darebin - South	2016	M	1	17081
Essendon	2006	F	0	7432
Essendon	2006	F	1	20240
Essendon	2006	M	0	6488
Essendon	2006	M	1	18722
Essendon	2011	F	0	8516
Essendon	2011	F	1	21343
Essendon	2011	M	0	7486
Essendon	2011	M	1	20152
Essendon	2016	F	0	9817
Essendon	2016	F	1	22483
Essendon	2016	M	0	8472
Essendon	2016	M	1	21435
Melbourne City	2006	F	0	13434
Melbourne City	2006	F	1	19413
Melbourne City	2006	M	0	11923
Melbourne City	2006	M	1	20267
Melbourne City	2011	F	0	18945
Melbourne City	2011	F	1	23289
Melbourne City	2011	M	0	16801
Melbourne City	2011	M	1	24138
Melbourne City	2016	F	0	35328
Melbourne City	2016	F	1	26933
Melbourne City	2016	M	0	30131
Melbourne City	2016	M	1	28075
Port Phillip	2006	F	0	7782
Port Phillip	2006	F	1	30285
Port Phillip	2006	M	0	7178
Port Phillip	2006	M	1	29160
Port Phillip	2011	F	0	9336
Port Phillip	2011	F	1	33477
Port Phillip	2011	M	0	8662
Port Phillip	2011	M	1	32633
Port Phillip	2016	F	0	11009
Port Phillip	2016	F	1	35484
Port Phillip	2016	M	0	9754
Port Phillip	2016	M	1	34473
Stonnington - West	2006	F	0	5353
Stonnington - West	2006	F	1	18985
Stonnington - West	2006	M	0	4716
Stonnington - West	2006	M	1	17368
Stonnington - West	2011	F	0	5958
Stonnington - West	2011	F	1	19922
Stonnington - West	2011	M	0	5120
Stonnington - West	2011	M	1	18551
Stonnington - West	2016	F	0	7844
Stonnington - West	2016	F	1	22213
Stonnington - West	2016	M	0	6463
Stonnington - West	2016	M	1	20340
Yarra	2006	F	0	8741
Yarra	2006	F	1	23993
Yarra	2006	M	0	7645
Yarra	2006	M	1	22922
Yarra	2011	F	0	9442
Yarra	2011	F	1	26400
Yarra	2011	M	0	8035
Yarra	2011	M	1	25486
Yarra	2016	F	0	10650
Yarra	2016	F	1	30453
Yarra	2016	M	0	8875
Yarra	2016	M	1	29678
Boroondara	2006	F	0	16375
Boroondara	2006	F	1	60561
Boroondara	2006	M	0	15235
Boroondara	2006	M	1	55248
Boroondara	2011	F	0	19709
Boroondara	2011	F	1	60221
Boroondara	2011	M	0	17748
Boroondara	2011	M	1	55760
Boroondara	2016	F	0	24482
Boroondara	2016	F	1	58665
Boroondara	2016	M	0	21098
Boroondara	2016	M	1	55226
Manningham - West	2006	F	0	18686
Manningham - West	2006	F	1	23481
Manningham - West	2006	M	0	16875
Manningham - West	2006	M	1	22479
Manningham - West	2011	F	0	20528
Manningham - West	2011	F	1	22577
Manningham - West	2011	M	0	18362
Manningham - West	2011	M	1	21879
Manningham - West	2016	F	0	23420
Manningham - West	2016	F	1	21563
Manningham - West	2016	M	0	20989
Manningham - West	2016	M	1	20914
Whitehorse - West	2006	F	0	12659
Whitehorse - West	2006	F	1	32933
Whitehorse - West	2006	M	0	11298
Whitehorse - West	2006	M	1	29676
Whitehorse - West	2011	F	0	16005
Whitehorse - West	2011	F	1	31560
Whitehorse - West	2011	M	0	14266
Whitehorse - West	2011	M	1	29275
Whitehorse - West	2016	F	0	20661
Whitehorse - West	2016	F	1	30107
Whitehorse - West	2016	M	0	18414
Whitehorse - West	2016	M	1	28700
Bayside	2006	F	0	5625
Bayside	2006	F	1	38501
Bayside	2006	M	0	4971
Bayside	2006	M	1	34749
Bayside	2011	F	0	6552
Bayside	2011	F	1	39423
Bayside	2011	M	0	5645
Bayside	2011	M	1	36261
Bayside	2016	F	0	7807
Bayside	2016	F	1	40433
Bayside	2016	M	0	6420
Bayside	2016	M	1	37437
Glen Eira	2006	F	0	17857
Glen Eira	2006	F	1	45333
Glen Eira	2006	M	0	16680
