SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
Dural - Wisemans Ferry	2011	75-79		15
Dural - Wisemans Ferry	2011	75-79	0	23
Dural - Wisemans Ferry	2011	75-79	1	13
Dural - Wisemans Ferry	2011	75-79	2	79
Dural - Wisemans Ferry	2011	75-79	3	89
Dural - Wisemans Ferry	2011	75-79	4	43
Dural - Wisemans Ferry	2011	75-79	5	22
Dural - Wisemans Ferry	2011	75-79	6	12
Dural - Wisemans Ferry	2011	80-84		23
Dural - Wisemans Ferry	2011	80-84	0	15
Dural - Wisemans Ferry	2011	80-84	1	27
Dural - Wisemans Ferry	2011	80-84	2	69
Dural - Wisemans Ferry	2011	80-84	3	66
Dural - Wisemans Ferry	2011	80-84	4	35
Dural - Wisemans Ferry	2011	80-84	5	11
Dural - Wisemans Ferry	2011	80-84	6	12
Dural - Wisemans Ferry	2011	85+		53
Dural - Wisemans Ferry	2011	85+	0	21
Dural - Wisemans Ferry	2011	85+	1	51
Dural - Wisemans Ferry	2011	85+	2	83
Dural - Wisemans Ferry	2011	85+	3	58
Dural - Wisemans Ferry	2011	85+	4	25
Dural - Wisemans Ferry	2011	85+	5	8
Dural - Wisemans Ferry	2011	85+	6	10
Dural - Wisemans Ferry	2016	15-19		111
Dural - Wisemans Ferry	2016	15-19	0	843
Dural - Wisemans Ferry	2016	15-19	1	0
Dural - Wisemans Ferry	2016	15-19	2	0
Dural - Wisemans Ferry	2016	15-19	3	0
Dural - Wisemans Ferry	2016	15-19	4	0
Dural - Wisemans Ferry	2016	15-19	5	0
Dural - Wisemans Ferry	2016	15-19	6	0
Dural - Wisemans Ferry	2016	20-24		57
Dural - Wisemans Ferry	2016	20-24	0	693
Dural - Wisemans Ferry	2016	20-24	1	16
Dural - Wisemans Ferry	2016	20-24	2	5
Dural - Wisemans Ferry	2016	20-24	3	3
Dural - Wisemans Ferry	2016	20-24	4	0
Dural - Wisemans Ferry	2016	20-24	5	0
Dural - Wisemans Ferry	2016	20-24	6	0
Dural - Wisemans Ferry	2016	25-29		34
Dural - Wisemans Ferry	2016	25-29	0	390
Dural - Wisemans Ferry	2016	25-29	1	76
Dural - Wisemans Ferry	2016	25-29	2	41
Dural - Wisemans Ferry	2016	25-29	3	17
Dural - Wisemans Ferry	2016	25-29	4	0
Dural - Wisemans Ferry	2016	25-29	5	0
Dural - Wisemans Ferry	2016	25-29	6	0
Dural - Wisemans Ferry	2016	30-34		26
Dural - Wisemans Ferry	2016	30-34	0	179
Dural - Wisemans Ferry	2016	30-34	1	109
Dural - Wisemans Ferry	2016	30-34	2	152
Dural - Wisemans Ferry	2016	30-34	3	54
Dural - Wisemans Ferry	2016	30-34	4	20
Dural - Wisemans Ferry	2016	30-34	5	5
Dural - Wisemans Ferry	2016	30-34	6	0
Dural - Wisemans Ferry	2016	35-39		28
Dural - Wisemans Ferry	2016	35-39	0	109
Dural - Wisemans Ferry	2016	35-39	1	72
Dural - Wisemans Ferry	2016	35-39	2	235
Dural - Wisemans Ferry	2016	35-39	3	145
Dural - Wisemans Ferry	2016	35-39	4	34
Dural - Wisemans Ferry	2016	35-39	5	7
Dural - Wisemans Ferry	2016	35-39	6	8
Dural - Wisemans Ferry	2016	40-44		39
Dural - Wisemans Ferry	2016	40-44	0	118
Dural - Wisemans Ferry	2016	40-44	1	77
Dural - Wisemans Ferry	2016	40-44	2	360
Dural - Wisemans Ferry	2016	40-44	3	252
Dural - Wisemans Ferry	2016	40-44	4	76
Dural - Wisemans Ferry	2016	40-44	5	26
Dural - Wisemans Ferry	2016	40-44	6	8
Dural - Wisemans Ferry	2016	45-49		63
Dural - Wisemans Ferry	2016	45-49	0	132
Dural - Wisemans Ferry	2016	45-49	1	103
Dural - Wisemans Ferry	2016	45-49	2	419
Dural - Wisemans Ferry	2016	45-49	3	252
Dural - Wisemans Ferry	2016	45-49	4	96
Dural - Wisemans Ferry	2016	45-49	5	23
Dural - Wisemans Ferry	2016	45-49	6	8
Dural - Wisemans Ferry	2016	50-54		53
Dural - Wisemans Ferry	2016	50-54	0	96
Dural - Wisemans Ferry	2016	50-54	1	97
Dural - Wisemans Ferry	2016	50-54	2	384
Dural - Wisemans Ferry	2016	50-54	3	263
Dural - Wisemans Ferry	2016	50-54	4	96
Dural - Wisemans Ferry	2016	50-54	5	9
Dural - Wisemans Ferry	2016	50-54	6	14
Dural - Wisemans Ferry	2016	55-59		61
Dural - Wisemans Ferry	2016	55-59	0	97
Dural - Wisemans Ferry	2016	55-59	1	105
Dural - Wisemans Ferry	2016	55-59	2	280
Dural - Wisemans Ferry	2016	55-59	3	260
Dural - Wisemans Ferry	2016	55-59	4	90
Dural - Wisemans Ferry	2016	55-59	5	24
Dural - Wisemans Ferry	2016	55-59	6	12
Dural - Wisemans Ferry	2016	60-64		58
Dural - Wisemans Ferry	2016	60-64	0	74
Dural - Wisemans Ferry	2016	60-64	1	76
Dural - Wisemans Ferry	2016	60-64	2	288
Dural - Wisemans Ferry	2016	60-64	3	224
Dural - Wisemans Ferry	2016	60-64	4	71
Dural - Wisemans Ferry	2016	60-64	5	21
Dural - Wisemans Ferry	2016	60-64	6	12
Dural - Wisemans Ferry	2016	65-69		46
Dural - Wisemans Ferry	2016	65-69	0	70
Dural - Wisemans Ferry	2016	65-69	1	74
Dural - Wisemans Ferry	2016	65-69	2	303
Dural - Wisemans Ferry	2016	65-69	3	217
Dural - Wisemans Ferry	2016	65-69	4	92
Dural - Wisemans Ferry	2016	65-69	5	17
Dural - Wisemans Ferry	2016	65-69	6	6
Dural - Wisemans Ferry	2016	70-74		40
Dural - Wisemans Ferry	2016	70-74	0	56
Dural - Wisemans Ferry	2016	70-74	1	38
Dural - Wisemans Ferry	2016	70-74	2	199
Dural - Wisemans Ferry	2016	70-74	3	167
Dural - Wisemans Ferry	2016	70-74	4	67
Dural - Wisemans Ferry	2016	70-74	5	15
Dural - Wisemans Ferry	2016	70-74	6	7
Dural - Wisemans Ferry	2016	75-79		25
Dural - Wisemans Ferry	2016	75-79	0	27
Dural - Wisemans Ferry	2016	75-79	1	23
Dural - Wisemans Ferry	2016	75-79	2	118
Dural - Wisemans Ferry	2016	75-79	3	128
Dural - Wisemans Ferry	2016	75-79	4	58
Dural - Wisemans Ferry	2016	75-79	5	30
Dural - Wisemans Ferry	2016	75-79	6	15
Dural - Wisemans Ferry	2016	80-84		14
Dural - Wisemans Ferry	2016	80-84	0	25
Dural - Wisemans Ferry	2016	80-84	1	12
Dural - Wisemans Ferry	2016	80-84	2	79
Dural - Wisemans Ferry	2016	80-84	3	73
Dural - Wisemans Ferry	2016	80-84	4	39
Dural - Wisemans Ferry	2016	80-84	5	17
Dural - Wisemans Ferry	2016	80-84	6	18
Dural - Wisemans Ferry	2016	85+		19
Dural - Wisemans Ferry	2016	85+	0	27
Dural - Wisemans Ferry	2016	85+	1	55
Dural - Wisemans Ferry	2016	85+	2	104
Dural - Wisemans Ferry	2016	85+	3	88
Dural - Wisemans Ferry	2016	85+	4	40
Dural - Wisemans Ferry	2016	85+	5	25
Dural - Wisemans Ferry	2016	85+	6	22
Hawkesbury	2006	15-19		100
Hawkesbury	2006	15-19	0	814
Hawkesbury	2006	15-19	1	8
Hawkesbury	2006	15-19	2	0
Hawkesbury	2006	15-19	3	0
Hawkesbury	2006	15-19	4	0
Hawkesbury	2006	15-19	5	0
Hawkesbury	2006	15-19	6	0
Hawkesbury	2006	20-24		49
Hawkesbury	2006	20-24	0	471
Hawkesbury	2006	20-24	1	50
Hawkesbury	2006	20-24	2	14
Hawkesbury	2006	20-24	3	0
Hawkesbury	2006	20-24	4	0
Hawkesbury	2006	20-24	5	0
Hawkesbury	2006	20-24	6	0
Hawkesbury	2006	25-29		24
Hawkesbury	2006	25-29	0	238
Hawkesbury	2006	25-29	1	106
Hawkesbury	2006	25-29	2	68
Hawkesbury	2006	25-29	3	34
Hawkesbury	2006	25-29	4	4
Hawkesbury	2006	25-29	5	3
Hawkesbury	2006	25-29	6	0
Hawkesbury	2006	30-34		39
Hawkesbury	2006	30-34	0	146
Hawkesbury	2006	30-34	1	131
Hawkesbury	2006	30-34	2	248
Hawkesbury	2006	30-34	3	137
Hawkesbury	2006	30-34	4	32
Hawkesbury	2006	30-34	5	6
Hawkesbury	2006	30-34	6	3
Hawkesbury	2006	35-39		61
Hawkesbury	2006	35-39	0	128
Hawkesbury	2006	35-39	1	115
Hawkesbury	2006	35-39	2	351
Hawkesbury	2006	35-39	3	231
Hawkesbury	2006	35-39	4	78
Hawkesbury	2006	35-39	5	13
Hawkesbury	2006	35-39	6	10
Hawkesbury	2006	40-44		43
Hawkesbury	2006	40-44	0	115
Hawkesbury	2006	40-44	1	104
Hawkesbury	2006	40-44	2	395
Hawkesbury	2006	40-44	3	248
Hawkesbury	2006	40-44	4	98
Hawkesbury	2006	40-44	5	14
Hawkesbury	2006	40-44	6	10
Hawkesbury	2006	45-49		41
Hawkesbury	2006	45-49	0	136
Hawkesbury	2006	45-49	1	86
Hawkesbury	2006	45-49	2	348
Hawkesbury	2006	45-49	3	238
Hawkesbury	2006	45-49	4	102
Hawkesbury	2006	45-49	5	17
Hawkesbury	2006	45-49	6	13
Hawkesbury	2006	50-54		47
Hawkesbury	2006	50-54	0	99
Hawkesbury	2006	50-54	1	96
Hawkesbury	2006	50-54	2	312
Hawkesbury	2006	50-54	3	204
Hawkesbury	2006	50-54	4	84
Hawkesbury	2006	50-54	5	21
Hawkesbury	2006	50-54	6	9
Hawkesbury	2006	55-59		42
Hawkesbury	2006	55-59	0	77
Hawkesbury	2006	55-59	1	79
Hawkesbury	2006	55-59	2	266
Hawkesbury	2006	55-59	3	208
Hawkesbury	2006	55-59	4	68
Hawkesbury	2006	55-59	5	20
Hawkesbury	2006	55-59	6	13
Hawkesbury	2006	60-64		34
Hawkesbury	2006	60-64	0	61
Hawkesbury	2006	60-64	1	51
Hawkesbury	2006	60-64	2	198
Hawkesbury	2006	60-64	3	143
Hawkesbury	2006	60-64	4	66
Hawkesbury	2006	60-64	5	17
Hawkesbury	2006	60-64	6	16
Hawkesbury	2006	65-69		23
Hawkesbury	2006	65-69	0	49
Hawkesbury	2006	65-69	1	24
Hawkesbury	2006	65-69	2	96
Hawkesbury	2006	65-69	3	79
Hawkesbury	2006	65-69	4	49
Hawkesbury	2006	65-69	5	22
Hawkesbury	2006	65-69	6	9
Hawkesbury	2006	70-74		16
Hawkesbury	2006	70-74	0	20
Hawkesbury	2006	70-74	1	21
Hawkesbury	2006	70-74	2	67
Hawkesbury	2006	70-74	3	52
Hawkesbury	2006	70-74	4	35
Hawkesbury	2006	70-74	5	16
Hawkesbury	2006	70-74	6	21
Hawkesbury	2006	75-79		8
Hawkesbury	2006	75-79	0	12
Hawkesbury	2006	75-79	1	29
Hawkesbury	2006	75-79	2	31
Hawkesbury	2006	75-79	3	32
Hawkesbury	2006	75-79	4	33
Hawkesbury	2006	75-79	5	10
Hawkesbury	2006	75-79	6	13
Hawkesbury	2006	80-84		17
Hawkesbury	2006	80-84	0	13
Hawkesbury	2006	80-84	1	17
Hawkesbury	2006	80-84	2	36
Hawkesbury	2006	80-84	3	30
Hawkesbury	2006	80-84	4	14
Hawkesbury	2006	80-84	5	7
Hawkesbury	2006	80-84	6	13
Hawkesbury	2006	85+		12
Hawkesbury	2006	85+	0	13
Hawkesbury	2006	85+	1	19
Hawkesbury	2006	85+	2	28
Hawkesbury	2006	85+	3	20
Hawkesbury	2006	85+	4	8
Hawkesbury	2006	85+	5	6
Hawkesbury	2006	85+	6	3
Hawkesbury	2011	15-19		101
Hawkesbury	2011	15-19	0	812
Hawkesbury	2011	15-19	1	10
Hawkesbury	2011	15-19	2	0
Hawkesbury	2011	15-19	3	0
Hawkesbury	2011	15-19	4	0
Hawkesbury	2011	15-19	5	0
Hawkesbury	2011	15-19	6	0
Hawkesbury	2011	20-24		42
Hawkesbury	2011	20-24	0	555
Hawkesbury	2011	20-24	1	48
Hawkesbury	2011	20-24	2	8
Hawkesbury	2011	20-24	3	3
Hawkesbury	2011	20-24	4	0
Hawkesbury	2011	20-24	5	0
Hawkesbury	2011	20-24	6	0
Hawkesbury	2011	25-29		25
Hawkesbury	2011	25-29	0	243
Hawkesbury	2011	25-29	1	105
Hawkesbury	2011	25-29	2	73
Hawkesbury	2011	25-29	3	30
Hawkesbury	2011	25-29	4	4
Hawkesbury	2011	25-29	5	0
Hawkesbury	2011	25-29	6	0
Hawkesbury	2011	30-34		19
Hawkesbury	2011	30-34	0	156
Hawkesbury	2011	30-34	1	118
Hawkesbury	2011	30-34	2	168
Hawkesbury	2011	30-34	3	91
Hawkesbury	2011	30-34	4	28
Hawkesbury	2011	30-34	5	3
Hawkesbury	2011	30-34	6	0
Hawkesbury	2011	35-39		52
Hawkesbury	2011	35-39	0	109
Hawkesbury	2011	35-39	1	90
Hawkesbury	2011	35-39	2	312
Hawkesbury	2011	35-39	3	200
Hawkesbury	2011	35-39	4	77
Hawkesbury	2011	35-39	5	20
Hawkesbury	2011	35-39	6	7
Hawkesbury	2011	40-44		67
Hawkesbury	2011	40-44	0	127
Hawkesbury	2011	40-44	1	111
Hawkesbury	2011	40-44	2	368
Hawkesbury	2011	40-44	3	234
Hawkesbury	2011	40-44	4	94
Hawkesbury	2011	40-44	5	25
Hawkesbury	2011	40-44	6	7
Hawkesbury	2011	45-49		52
Hawkesbury	2011	45-49	0	114
Hawkesbury	2011	45-49	1	95
Hawkesbury	2011	45-49	2	380
Hawkesbury	2011	45-49	3	231
Hawkesbury	2011	45-49	4	102
Hawkesbury	2011	45-49	5	13
Hawkesbury	2011	45-49	6	14
Hawkesbury	2011	50-54		55
Hawkesbury	2011	50-54	0	124
Hawkesbury	2011	50-54	1	88
Hawkesbury	2011	50-54	2	339
Hawkesbury	2011	50-54	3	237
Hawkesbury	2011	50-54	4	94
Hawkesbury	2011	50-54	5	16
Hawkesbury	2011	50-54	6	16
Hawkesbury	2011	55-59		61
Hawkesbury	2011	55-59	0	82
Hawkesbury	2011	55-59	1	86
Hawkesbury	2011	55-59	2	281
Hawkesbury	2011	55-59	3	192
Hawkesbury	2011	55-59	4	79
Hawkesbury	2011	55-59	5	20
Hawkesbury	2011	55-59	6	3
Hawkesbury	2011	60-64		37
Hawkesbury	2011	60-64	0	78
Hawkesbury	2011	60-64	1	78
Hawkesbury	2011	60-64	2	256
Hawkesbury	2011	60-64	3	182
Hawkesbury	2011	60-64	4	61
Hawkesbury	2011	60-64	5	13
Hawkesbury	2011	60-64	6	7
Hawkesbury	2011	65-69		45
Hawkesbury	2011	65-69	0	52
Hawkesbury	2011	65-69	1	36
Hawkesbury	2011	65-69	2	191
Hawkesbury	2011	65-69	3	127
Hawkesbury	2011	65-69	4	58
Hawkesbury	2011	65-69	5	12
Hawkesbury	2011	65-69	6	10
Hawkesbury	2011	70-74		21
Hawkesbury	2011	70-74	0	40
Hawkesbury	2011	70-74	1	22
Hawkesbury	2011	70-74	2	80
Hawkesbury	2011	70-74	3	74
Hawkesbury	2011	70-74	4	40
Hawkesbury	2011	70-74	5	15
Hawkesbury	2011	70-74	6	10
Hawkesbury	2011	75-79		11
Hawkesbury	2011	75-79	0	14
Hawkesbury	2011	75-79	1	18
Hawkesbury	2011	75-79	2	61
Hawkesbury	2011	75-79	3	41
Hawkesbury	2011	75-79	4	33
Hawkesbury	2011	75-79	5	17
Hawkesbury	2011	75-79	6	13
Hawkesbury	2011	80-84		11
Hawkesbury	2011	80-84	0	12
Hawkesbury	2011	80-84	1	10
Hawkesbury	2011	80-84	2	24
Hawkesbury	2011	80-84	3	36
Hawkesbury	2011	80-84	4	20
Hawkesbury	2011	80-84	5	8
Hawkesbury	2011	80-84	6	8
Hawkesbury	2011	85+		19
Hawkesbury	2011	85+	0	6
Hawkesbury	2011	85+	1	20
Hawkesbury	2011	85+	2	36
Hawkesbury	2011	85+	3	22
Hawkesbury	2011	85+	4	16
Hawkesbury	2011	85+	5	14
Hawkesbury	2011	85+	6	11
Hawkesbury	2016	15-19		123
Hawkesbury	2016	15-19	0	703
Hawkesbury	2016	15-19	1	4
Hawkesbury	2016	15-19	2	0
Hawkesbury	2016	15-19	3	0
Hawkesbury	2016	15-19	4	0
Hawkesbury	2016	15-19	5	0
Hawkesbury	2016	15-19	6	0
Hawkesbury	2016	20-24		69
Hawkesbury	2016	20-24	0	627
Hawkesbury	2016	20-24	1	54
Hawkesbury	2016	20-24	2	21
Hawkesbury	2016	20-24	3	3
Hawkesbury	2016	20-24	4	0
Hawkesbury	2016	20-24	5	0
Hawkesbury	2016	20-24	6	0
Hawkesbury	2016	25-29		53
Hawkesbury	2016	25-29	0	320
Hawkesbury	2016	25-29	1	115
Hawkesbury	2016	25-29	2	89
Hawkesbury	2016	25-29	3	28
Hawkesbury	2016	25-29	4	6
Hawkesbury	2016	25-29	5	0
Hawkesbury	2016	25-29	6	0
Hawkesbury	2016	30-34		30
Hawkesbury	2016	30-34	0	157
Hawkesbury	2016	30-34	1	118
Hawkesbury	2016	30-34	2	193
Hawkesbury	2016	30-34	3	95
Hawkesbury	2016	30-34	4	25
Hawkesbury	2016	30-34	5	3
Hawkesbury	2016	30-34	6	3
Hawkesbury	2016	35-39		43
Hawkesbury	2016	35-39	0	93
Hawkesbury	2016	35-39	1	109
Hawkesbury	2016	35-39	2	247
Hawkesbury	2016	35-39	3	126
Hawkesbury	2016	35-39	4	58
Hawkesbury	2016	35-39	5	11
Hawkesbury	2016	35-39	6	11
Hawkesbury	2016	40-44		54
Hawkesbury	2016	40-44	0	114
Hawkesbury	2016	40-44	1	80
Hawkesbury	2016	40-44	2	332
Hawkesbury	2016	40-44	3	218
Hawkesbury	2016	40-44	4	75
Hawkesbury	2016	40-44	5	19
Hawkesbury	2016	40-44	6	13
Hawkesbury	2016	45-49		88
Hawkesbury	2016	45-49	0	138
Hawkesbury	2016	45-49	1	122
Hawkesbury	2016	45-49	2	356
Hawkesbury	2016	45-49	3	227
Hawkesbury	2016	45-49	4	79
Hawkesbury	2016	45-49	5	22
Hawkesbury	2016	45-49	6	14
Hawkesbury	2016	50-54		78
Hawkesbury	2016	50-54	0	103
Hawkesbury	2016	50-54	1	104
Hawkesbury	2016	50-54	2	337
Hawkesbury	2016	50-54	3	237
Hawkesbury	2016	50-54	4	87
Hawkesbury	2016	50-54	5	15
Hawkesbury	2016	50-54	6	8
Hawkesbury	2016	55-59		63
Hawkesbury	2016	55-59	0	126
Hawkesbury	2016	55-59	1	81
Hawkesbury	2016	55-59	2	296
Hawkesbury	2016	55-59	3	225
Hawkesbury	2016	55-59	4	93
Hawkesbury	2016	55-59	5	19
Hawkesbury	2016	55-59	6	11
Hawkesbury	2016	60-64		51
Hawkesbury	2016	60-64	0	73
Hawkesbury	2016	60-64	1	74
Hawkesbury	2016	60-64	2	260
Hawkesbury	2016	60-64	3	180
Hawkesbury	2016	60-64	4	66
Hawkesbury	2016	60-64	5	19
Hawkesbury	2016	60-64	6	9
Hawkesbury	2016	65-69		55
Hawkesbury	2016	65-69	0	59
Hawkesbury	2016	65-69	1	74
Hawkesbury	2016	65-69	2	230
Hawkesbury	2016	65-69	3	166
Hawkesbury	2016	65-69	4	68
Hawkesbury	2016	65-69	5	20
Hawkesbury	2016	65-69	6	9
Hawkesbury	2016	70-74		49
Hawkesbury	2016	70-74	0	39
Hawkesbury	2016	70-74	1	34
Hawkesbury	2016	70-74	2	152
Hawkesbury	2016	70-74	3	123
Hawkesbury	2016	70-74	4	56
Hawkesbury	2016	70-74	5	17
Hawkesbury	2016	70-74	6	8
Hawkesbury	2016	75-79		21
Hawkesbury	2016	75-79	0	31
Hawkesbury	2016	75-79	1	17
Hawkesbury	2016	75-79	2	66
Hawkesbury	2016	75-79	3	61
Hawkesbury	2016	75-79	4	33
Hawkesbury	2016	75-79	5	17
Hawkesbury	2016	75-79	6	4
Hawkesbury	2016	80-84		16
Hawkesbury	2016	80-84	0	8
Hawkesbury	2016	80-84	1	11
Hawkesbury	2016	80-84	2	48
Hawkesbury	2016	80-84	3	29
Hawkesbury	2016	80-84	4	27
Hawkesbury	2016	80-84	5	11
Hawkesbury	2016	80-84	6	9
Hawkesbury	2016	85+		18
Hawkesbury	2016	85+	0	9
Hawkesbury	2016	85+	1	12
Hawkesbury	2016	85+	2	32
Hawkesbury	2016	85+	3	28
Hawkesbury	2016	85+	4	20
Hawkesbury	2016	85+	5	10
Hawkesbury	2016	85+	6	10
Rouse Hill - McGraths Hill	2006	15-19		87
Rouse Hill - McGraths Hill	2006	15-19	0	749
Rouse Hill - McGraths Hill	2006	15-19	1	3
Rouse Hill - McGraths Hill	2006	15-19	2	0
Rouse Hill - McGraths Hill	2006	15-19	3	0
Rouse Hill - McGraths Hill	2006	15-19	4	0
Rouse Hill - McGraths Hill	2006	15-19	5	0
Rouse Hill - McGraths Hill	2006	15-19	6	0
Rouse Hill - McGraths Hill	2006	20-24		49
Rouse Hill - McGraths Hill	2006	20-24	0	544
Rouse Hill - McGraths Hill	2006	20-24	1	45
Rouse Hill - McGraths Hill	2006	20-24	2	9
Rouse Hill - McGraths Hill	2006	20-24	3	3
Rouse Hill - McGraths Hill	2006	20-24	4	0
Rouse Hill - McGraths Hill	2006	20-24	5	0
Rouse Hill - McGraths Hill	2006	20-24	6	0
Rouse Hill - McGraths Hill	2006	25-29		48
Rouse Hill - McGraths Hill	2006	25-29	0	402
Rouse Hill - McGraths Hill	2006	25-29	1	140
Rouse Hill - McGraths Hill	2006	25-29	2	127
Rouse Hill - McGraths Hill	2006	25-29	3	37
Rouse Hill - McGraths Hill	2006	25-29	4	6
Rouse Hill - McGraths Hill	2006	25-29	5	0
Rouse Hill - McGraths Hill	2006	25-29	6	0
Rouse Hill - McGraths Hill	2006	30-34		58
Rouse Hill - McGraths Hill	2006	30-34	0	259
Rouse Hill - McGraths Hill	2006	30-34	1	298
Rouse Hill - McGraths Hill	2006	30-34	2	438
Rouse Hill - McGraths Hill	2006	30-34	3	179
Rouse Hill - McGraths Hill	2006	30-34	4	42
Rouse Hill - McGraths Hill	2006	30-34	5	4
Rouse Hill - McGraths Hill	2006	30-34	6	3
Rouse Hill - McGraths Hill	2006	35-39		48
Rouse Hill - McGraths Hill	2006	35-39	0	160
Rouse Hill - McGraths Hill	2006	35-39	1	172
Rouse Hill - McGraths Hill	2006	35-39	2	516
Rouse Hill - McGraths Hill	2006	35-39	3	291
Rouse Hill - McGraths Hill	2006	35-39	4	67
Rouse Hill - McGraths Hill	2006	35-39	5	19
Rouse Hill - McGraths Hill	2006	35-39	6	9
Rouse Hill - McGraths Hill	2006	40-44		43
Rouse Hill - McGraths Hill	2006	40-44	0	104
Rouse Hill - McGraths Hill	2006	40-44	1	103
Rouse Hill - McGraths Hill	2006	40-44	2	423
Rouse Hill - McGraths Hill	2006	40-44	3	232
Rouse Hill - McGraths Hill	2006	40-44	4	74
Rouse Hill - McGraths Hill	2006	40-44	5	21
Rouse Hill - McGraths Hill	2006	40-44	6	8
Rouse Hill - McGraths Hill	2006	45-49		24
Rouse Hill - McGraths Hill	2006	45-49	0	80
Rouse Hill - McGraths Hill	2006	45-49	1	90
Rouse Hill - McGraths Hill	2006	45-49	2	342
Rouse Hill - McGraths Hill	2006	45-49	3	207
Rouse Hill - McGraths Hill	2006	45-49	4	83
Rouse Hill - McGraths Hill	2006	45-49	5	13
Rouse Hill - McGraths Hill	2006	45-49	6	8
Rouse Hill - McGraths Hill	2006	50-54		28
Rouse Hill - McGraths Hill	2006	50-54	0	63
Rouse Hill - McGraths Hill	2006	50-54	1	58
Rouse Hill - McGraths Hill	2006	50-54	2	268
Rouse Hill - McGraths Hill	2006	50-54	3	199
Rouse Hill - McGraths Hill	2006	50-54	4	75
Rouse Hill - McGraths Hill	2006	50-54	5	19
Rouse Hill - McGraths Hill	2006	50-54	6	5
Rouse Hill - McGraths Hill	2006	55-59		16
Rouse Hill - McGraths Hill	2006	55-59	0	41
Rouse Hill - McGraths Hill	2006	55-59	1	50
Rouse Hill - McGraths Hill	2006	55-59	2	247
Rouse Hill - McGraths Hill	2006	55-59	3	187
Rouse Hill - McGraths Hill	2006	55-59	4	75
Rouse Hill - McGraths Hill	2006	55-59	5	14
Rouse Hill - McGraths Hill	2006	55-59	6	12
Rouse Hill - McGraths Hill	2006	60-64		27
Rouse Hill - McGraths Hill	2006	60-64	0	37
Rouse Hill - McGraths Hill	2006	60-64	1	39
Rouse Hill - McGraths Hill	2006	60-64	2	155
Rouse Hill - McGraths Hill	2006	60-64	3	141
Rouse Hill - McGraths Hill	2006	60-64	4	70
Rouse Hill - McGraths Hill	2006	60-64	5	16
Rouse Hill - McGraths Hill	2006	60-64	6	10
Rouse Hill - McGraths Hill	2006	65-69		15
Rouse Hill - McGraths Hill	2006	65-69	0	24
Rouse Hill - McGraths Hill	2006	65-69	1	15
Rouse Hill - McGraths Hill	2006	65-69	2	87
Rouse Hill - McGraths Hill	2006	65-69	3	75
Rouse Hill - McGraths Hill	2006	65-69	4	49
Rouse Hill - McGraths Hill	2006	65-69	5	12
Rouse Hill - McGraths Hill	2006	65-69	6	3
Rouse Hill - McGraths Hill	2006	70-74		10
Rouse Hill - McGraths Hill	2006	70-74	0	22
Rouse Hill - McGraths Hill	2006	70-74	1	11
Rouse Hill - McGraths Hill	2006	70-74	2	47
Rouse Hill - McGraths Hill	2006	70-74	3	47
Rouse Hill - McGraths Hill	2006	70-74	4	43
Rouse Hill - McGraths Hill	2006	70-74	5	20
Rouse Hill - McGraths Hill	2006	70-74	6	9
Rouse Hill - McGraths Hill	2006	75-79		15
Rouse Hill - McGraths Hill	2006	75-79	0	13
Rouse Hill - McGraths Hill	2006	75-79	1	22
Rouse Hill - McGraths Hill	2006	75-79	2	33
Rouse Hill - McGraths Hill	2006	75-79	3	42
Rouse Hill - McGraths Hill	2006	75-79	4	18
Rouse Hill - McGraths Hill	2006	75-79	5	7
Rouse Hill - McGraths Hill	2006	75-79	6	20
Rouse Hill - McGraths Hill	2006	80-84		6
Rouse Hill - McGraths Hill	2006	80-84	0	10
Rouse Hill - McGraths Hill	2006	80-84	1	15
Rouse Hill - McGraths Hill	2006	80-84	2	29
Rouse Hill - McGraths Hill	2006	80-84	3	18
Rouse Hill - McGraths Hill	2006	80-84	4	8
Rouse Hill - McGraths Hill	2006	80-84	5	4
Rouse Hill - McGraths Hill	2006	80-84	6	9
Rouse Hill - McGraths Hill	2006	85+		4
Rouse Hill - McGraths Hill	2006	85+	0	6
Rouse Hill - McGraths Hill	2006	85+	1	16
Rouse Hill - McGraths Hill	2006	85+	2	19
Rouse Hill - McGraths Hill	2006	85+	3	22
Rouse Hill - McGraths Hill	2006	85+	4	14
Rouse Hill - McGraths Hill	2006	85+	5	0
Rouse Hill - McGraths Hill	2006	85+	6	3
Rouse Hill - McGraths Hill	2011	15-19		69
Rouse Hill - McGraths Hill	2011	15-19	0	794
Rouse Hill - McGraths Hill	2011	15-19	1	6
Rouse Hill - McGraths Hill	2011	15-19	2	0
Rouse Hill - McGraths Hill	2011	15-19	3	0
Rouse Hill - McGraths Hill	2011	15-19	4	0
Rouse Hill - McGraths Hill	2011	15-19	5	0
Rouse Hill - McGraths Hill	2011	15-19	6	0
Rouse Hill - McGraths Hill	2011	20-24		47
Rouse Hill - McGraths Hill	2011	20-24	0	682
Rouse Hill - McGraths Hill	2011	20-24	1	23
Rouse Hill - McGraths Hill	2011	20-24	2	12
Rouse Hill - McGraths Hill	2011	20-24	3	0
Rouse Hill - McGraths Hill	2011	20-24	4	3
Rouse Hill - McGraths Hill	2011	20-24	5	0
Rouse Hill - McGraths Hill	2011	20-24	6	0
Rouse Hill - McGraths Hill	2011	25-29		29
Rouse Hill - McGraths Hill	2011	25-29	0	398
