SA3_NAME16	Year	SameAddress1YearAgo	persons
Darling Downs - East	2006	1	29352
Darling Downs - East	2011		3198
Darling Downs - East	2011	0	6332
Darling Downs - East	2011	1	30831
Darling Downs - East	2016		4155
Darling Downs - East	2016	0	5887
Darling Downs - East	2016	1	32081
Granite Belt	2006		2008
Granite Belt	2006	0	5924
Granite Belt	2006	1	28251
Granite Belt	2011		1984
Granite Belt	2011	0	5813
Granite Belt	2011	1	30703
Granite Belt	2016		3464
Granite Belt	2016	0	5493
Granite Belt	2016	1	31144
Central Highlands (Qld)	2006		2299
Central Highlands (Qld)	2006	0	6450
Central Highlands (Qld)	2006	1	18580
Central Highlands (Qld)	2011		2894
Central Highlands (Qld)	2011	0	6268
Central Highlands (Qld)	2011	1	20499
Central Highlands (Qld)	2016		4183
Central Highlands (Qld)	2016	0	4679
Central Highlands (Qld)	2016	1	20098
Rockhampton	2006		8571
Rockhampton	2006	0	19776
Rockhampton	2006	1	72825
Rockhampton	2011		9191
Rockhampton	2011	0	18316
Rockhampton	2011	1	81830
Rockhampton	2016		12522
Rockhampton	2016	0	17549
Rockhampton	2016	1	85929
Biloela	2006		978
Biloela	2006	0	2690
Biloela	2006	1	10983
Biloela	2011		859
Biloela	2011	0	2476
Biloela	2011	1	11119
Biloela	2016		1448
Biloela	2016	0	1821
Biloela	2016	1	11050
Gladstone	2006		3706
Gladstone	2006	0	10977
Gladstone	2006	1	36076
Gladstone	2011		4855
Gladstone	2011	0	11171
Gladstone	2011	1	41866
Gladstone	2016		6273
Gladstone	2016	0	11093
Gladstone	2016	1	44274
Broadbeach - Burleigh	2006		6539
Broadbeach - Burleigh	2006	0	10954
Broadbeach - Burleigh	2006	1	37576
Broadbeach - Burleigh	2011		5436
Broadbeach - Burleigh	2011	0	11175
Broadbeach - Burleigh	2011	1	41308
Broadbeach - Burleigh	2016		6759
Broadbeach - Burleigh	2016	0	11302
Broadbeach - Burleigh	2016	1	43574
Coolangatta	2006		4087
Coolangatta	2006	0	8789
Coolangatta	2006	1	35707
Coolangatta	2011		3557
Coolangatta	2011	0	8462
Coolangatta	2011	1	38081
Coolangatta	2016		5527
Coolangatta	2016	0	8903
Coolangatta	2016	1	38759
Gold Coast - North	2006		4719
Gold Coast - North	2006	0	12366
Gold Coast - North	2006	1	38441
Gold Coast - North	2011		4488
Gold Coast - North	2011	0	11587
Gold Coast - North	2011	1	43531
Gold Coast - North	2016		7304
Gold Coast - North	2016	0	12496
Gold Coast - North	2016	1	46102
Gold Coast Hinterland	2006		1022
Gold Coast Hinterland	2006	0	2473
Gold Coast Hinterland	2006	1	12705
Gold Coast Hinterland	2011		854
Gold Coast Hinterland	2011	0	2394
Gold Coast Hinterland	2011	1	13887
Gold Coast Hinterland	2016		1976
Gold Coast Hinterland	2016	0	2504
Gold Coast Hinterland	2016	1	14032
Mudgeeraba - Tallebudgera	2006		1850
Mudgeeraba - Tallebudgera	2006	0	5145
Mudgeeraba - Tallebudgera	2006	1	19904
Mudgeeraba - Tallebudgera	2011		1598
Mudgeeraba - Tallebudgera	2011	0	4703
Mudgeeraba - Tallebudgera	2011	1	24773
Mudgeeraba - Tallebudgera	2016		2789
Mudgeeraba - Tallebudgera	2016	0	4960
Mudgeeraba - Tallebudgera	2016	1	25633
Nerang	2006		3536
Nerang	2006	0	10933
Nerang	2006	1	40463
Nerang	2011		4007
Nerang	2011	0	9833
Nerang	2011	1	48835
Nerang	2016		6402
Nerang	2016	0	10536
Nerang	2016	1	50347
Ormeau - Oxenford	2006		4440
Ormeau - Oxenford	2006	0	16746
Ormeau - Oxenford	2006	1	44151
Ormeau - Oxenford	2011		5641
Ormeau - Oxenford	2011	0	19091
Ormeau - Oxenford	2011	1	69324
Ormeau - Oxenford	2016		11991
Ormeau - Oxenford	2016	0	25376
Ormeau - Oxenford	2016	1	83516
Robina	2006		3205
Robina	2006	0	9763
Robina	2006	1	27798
Robina	2011		3304
Robina	2011	0	9282
Robina	2011	1	32604
Robina	2016		4851
Robina	2016	0	9697
Robina	2016	1	34929
Southport	2006		4125
Southport	2006	0	10912
Southport	2006	1	34648
Southport	2011		4490
Southport	2011	0	11072
Southport	2011	1	38984
Southport	2016		6517
Southport	2016	0	12020
Southport	2016	1	40359
Surfers Paradise	2006		6435
Surfers Paradise	2006	0	7445
Surfers Paradise	2006	1	19315
Surfers Paradise	2011		4282
Surfers Paradise	2011	0	8088
Surfers Paradise	2011	1	22959
Surfers Paradise	2016		6321
Surfers Paradise	2016	0	9297
Surfers Paradise	2016	1	25218
Forest Lake - Oxley	2006		5712
Forest Lake - Oxley	2006	0	10006
Forest Lake - Oxley	2006	1	42018
Forest Lake - Oxley	2011		6390
Forest Lake - Oxley	2011	0	9616
Forest Lake - Oxley	2011	1	47565
Forest Lake - Oxley	2016		10276
Forest Lake - Oxley	2016	0	10276
Forest Lake - Oxley	2016	1	51678
Ipswich Hinterland	2006		3580
Ipswich Hinterland	2006	0	7360
Ipswich Hinterland	2006	1	38721
Ipswich Hinterland	2011		4193
Ipswich Hinterland	2011	0	7937
Ipswich Hinterland	2011	1	44818
Ipswich Hinterland	2016		6766
Ipswich Hinterland	2016	0	8326
Ipswich Hinterland	2016	1	47634
Ipswich Inner	2006		5501
Ipswich Inner	2006	0	14819
Ipswich Inner	2006	1	65673
Ipswich Inner	2011		5726
Ipswich Inner	2011	0	15568
Ipswich Inner	2011	1	73619
Ipswich Inner	2016		10004
Ipswich Inner	2016	0	17206
Ipswich Inner	2016	1	76997
Springfield - Redbank	2006		3829
Springfield - Redbank	2006	0	10611
Springfield - Redbank	2006	1	33875
Springfield - Redbank	2011		4109
Springfield - Redbank	2011	0	13909
Springfield - Redbank	2011	1	48341
Springfield - Redbank	2016		8015
Springfield - Redbank	2016	0	16316
Springfield - Redbank	2016	1	59579
Beaudesert	2006		800
Beaudesert	2006	0	1884
Beaudesert	2006	1	8190
Beaudesert	2011		832
Beaudesert	2011	0	2071
Beaudesert	2011	1	9476
Beaudesert	2016		1469
Beaudesert	2016	0	2312
Beaudesert	2016	1	10134
Beenleigh	2006		2319
Beenleigh	2006	0	6278
Beenleigh	2006	1	24096
Beenleigh	2011		3004
Beenleigh	2011	0	6589
Beenleigh	2011	1	28164
Beenleigh	2016		4025
Beenleigh	2016	0	7115
Beenleigh	2016	1	29788
Browns Plains	2006		4620
Browns Plains	2006	0	11202
Browns Plains	2006	1	49998
Browns Plains	2011		4431
Browns Plains	2011	0	11309
Browns Plains	2011	1	56973
Browns Plains	2016		7851
Browns Plains	2016	0	12117
Browns Plains	2016	1	59844
Jimboomba	2006		2166
Jimboomba	2006	0	4323
Jimboomba	2006	1	24725
Jimboomba	2011		1846
Jimboomba	2011	0	4435
Jimboomba	2011	1	31062
Jimboomba	2016		3910
Jimboomba	2016	0	7058
Jimboomba	2016	1	34619
Loganlea - Carbrook	2006		3186
Loganlea - Carbrook	2006	0	8491
Loganlea - Carbrook	2006	1	37489
Loganlea - Carbrook	2011		3263
Loganlea - Carbrook	2011	0	8344
Loganlea - Carbrook	2011	1	43274
Loganlea - Carbrook	2016		5660
Loganlea - Carbrook	2016	0	9643
Loganlea - Carbrook	2016	1	44476
Springwood - Kingston	2006		5741
Springwood - Kingston	2006	0	12533
Springwood - Kingston	2006	1	53709
Springwood - Kingston	2011		5357
Springwood - Kingston	2011	0	11562
Springwood - Kingston	2011	1	58436
Springwood - Kingston	2016		7406
Springwood - Kingston	2016	0	11789
Springwood - Kingston	2016	1	58085
Bowen Basin - North	2006		3820
Bowen Basin - North	2006	0	6613
Bowen Basin - North	2006	1	21764
Bowen Basin - North	2011		4090
Bowen Basin - North	2011	0	7847
Bowen Basin - North	2011	1	23544
Bowen Basin - North	2016		5361
Bowen Basin - North	2016	0	5862
Bowen Basin - North	2016	1	22271
Mackay	2006		8831
Mackay	2006	0	18774
Mackay	2006	1	73411
Mackay	2011		8314
Mackay	2011	0	19594
Mackay	2011	1	84889
Mackay	2016		12386
Mackay	2016	0	17149
Mackay	2016	1	85434
Whitsunday	2006		2039
Whitsunday	2006	0	3931
Whitsunday	2006	1	10984
Whitsunday	2011		2134
Whitsunday	2011	0	3928
Whitsunday	2011	1	12471
Whitsunday	2016		3317
Whitsunday	2016	0	4037
Whitsunday	2016	1	13870
Bribie - Beachmere	2006		1748
Bribie - Beachmere	2006	0	5094
Bribie - Beachmere	2006	1	20512
Bribie - Beachmere	2011		1758
Bribie - Beachmere	2011	0	4980
Bribie - Beachmere	2011	1	23797
Bribie - Beachmere	2016		3095
Bribie - Beachmere	2016	0	5102
Bribie - Beachmere	2016	1	24846
Caboolture	2006		3132
Caboolture	2006	0	8893
Caboolture	2006	1	34573
Caboolture	2011		4858
Caboolture	2011	0	11497
Caboolture	2011	1	42862
Caboolture	2016		7151
Caboolture	2016	0	12118
Caboolture	2016	1	48191
Caboolture Hinterland	2006		1467
Caboolture Hinterland	2006	0	1387
Caboolture Hinterland	2006	1	7221
Caboolture Hinterland	2011		1198
Caboolture Hinterland	2011	0	1628
Caboolture Hinterland	2011	1	8464
Caboolture Hinterland	2016		2291
Caboolture Hinterland	2016	0	1713
Caboolture Hinterland	2016	1	9228
Narangba - Burpengary	2006		3279
Narangba - Burpengary	2006	0	9455
Narangba - Burpengary	2006	1	39669
Narangba - Burpengary	2011		3305
Narangba - Burpengary	2011	0	8601
Narangba - Burpengary	2011	1	46519
Narangba - Burpengary	2016		5420
Narangba - Burpengary	2016	0	9333
Narangba - Burpengary	2016	1	48131
Redcliffe	2006		3207
Redcliffe	2006	0	9345
Redcliffe	2006	1	38872
Redcliffe	2011		3438
Redcliffe	2011	0	9904
Redcliffe	2011	1	42942
Redcliffe	2016		5635
Redcliffe	2016	0	9367
Redcliffe	2016	1	44467
The Hills District	2006		3021
The Hills District	2006	0	10523
The Hills District	2006	1	59015
The Hills District	2011		3120
The Hills District	2011	0	10009
The Hills District	2011	1	67384
The Hills District	2016		5559
The Hills District	2016	0	10663
The Hills District	2016	1	69972
North Lakes	2006		1891
North Lakes	2006	0	7305
North Lakes	2006	1	25086
North Lakes	2011		2558
North Lakes	2011	0	11383
North Lakes	2011	1	37627
North Lakes	2016		6207
North Lakes	2016	0	15407
North Lakes	2016	1	49946
Strathpine	2006		1927
Strathpine	2006	0	5480
Strathpine	2006	1	26891
Strathpine	2011		1645
Strathpine	2011	0	4809
Strathpine	2011	1	28899
Strathpine	2016		3118
Strathpine	2016	0	5369
Strathpine	2016	1	28728
Far North	2006		2646
Far North	2006	0	3785
Far North	2006	1	21513
Far North	2011		3246
Far North	2011	0	3738
Far North	2011	1	22896
Far North	2016		4430
Far North	2016	0	3849
Far North	2016	1	24111
Outback - North	2006		4253
Outback - North	2006	0	6551
Outback - North	2006	1	20134
Outback - North	2011		4518
Outback - North	2011	0	6280
Outback - North	2011	1	22333
Outback - North	2016		4130
Outback - North	2016	0	4993
Outback - North	2016	1	20528
Outback - South	2006		1439
Outback - South	2006	0	3430
Outback - South	2006	1	14762
Outback - South	2011		1336
Outback - South	2011	0	3362
Outback - South	2011	1	15214
Outback - South	2016		1787
Outback - South	2016	0	2420
Outback - South	2016	1	13452
Buderim	2006		2465
Buderim	2006	0	8311
Buderim	2006	1	30131
Buderim	2011		1734
Buderim	2011	0	8310
Buderim	2011	1	35697
Buderim	2016		4426
Buderim	2016	0	11085
Buderim	2016	1	38972
Caloundra	2006		3494
Caloundra	2006	0	13008
Caloundra	2006	1	44901
Caloundra	2011		3605
Caloundra	2011	0	12825
Caloundra	2011	1	53608
Caloundra	2016		6756
Caloundra	2016	0	15206
Caloundra	2016	1	58550
Maroochy	2006		3898
Maroochy	2006	0	11620
Maroochy	2006	1	32144
Maroochy	2011		3264
Maroochy	2011	0	11095
Maroochy	2011	1	36727
Maroochy	2016		6083
Maroochy	2016	0	11201
Maroochy	2016	1	39024
Noosa	2006		2577
Noosa	2006	0	6575
Noosa	2006	1	22988
Noosa	2011		2025
Noosa	2011	0	6853
Noosa	2011	1	27019
Noosa	2016		3869
Noosa	2016	0	7981
Noosa	2016	1	29302
Sunshine Coast Hinterland	2006		2436
Sunshine Coast Hinterland	2006	0	6793
Sunshine Coast Hinterland	2006	1	31980
Sunshine Coast Hinterland	2011		2677
Sunshine Coast Hinterland	2011	0	6490
Sunshine Coast Hinterland	2011	1	37129
Sunshine Coast Hinterland	2016		3893
Sunshine Coast Hinterland	2016	0	7206
Sunshine Coast Hinterland	2016	1	38483
Nambour	2006		1644
Nambour	2006	0	5887
Nambour	2006	1	26406
Nambour	2011		1968
Nambour	2011	0	5837
Nambour	2011	1	29802
Nambour	2016		3845
Nambour	2016	0	6738
Nambour	2016	1	32041
Noosa Hinterland	2006		1072
Noosa Hinterland	2006	0	2911
Noosa Hinterland	2006	1	15020
Noosa Hinterland	2011		1095
Noosa Hinterland	2011	0	2646
Noosa Hinterland	2011	1	16513
Noosa Hinterland	2016		1836
Noosa Hinterland	2016	0	3095
Noosa Hinterland	2016	1	16921
Toowoomba	2006		8026
Toowoomba	2006	0	26246
Toowoomba	2006	1	95639
Toowoomba	2011		8320
Toowoomba	2011	0	24747
Toowoomba	2011	1	107153
Toowoomba	2016		14137
Toowoomba	2016	0	25584
Toowoomba	2016	1	109791
Charters Towers - Ayr - Ingham	2006		2230
Charters Towers - Ayr - Ingham	2006	0	6424
Charters Towers - Ayr - Ingham	2006	1	33385
Charters Towers - Ayr - Ingham	2011		2578
Charters Towers - Ayr - Ingham	2011	0	5384
Charters Towers - Ayr - Ingham	2011	1	35409
Charters Towers - Ayr - Ingham	2016		4111
Charters Towers - Ayr - Ingham	2016	0	4648
Charters Towers - Ayr - Ingham	2016	1	33467
Townsville	2006		11831
Townsville	2006	0	34315
Townsville	2006	1	108482
Townsville	2011		13830
Townsville	2011	0	34339
Townsville	2011	1	126360
Townsville	2016		20534
Townsville	2016	0	34273
Townsville	2016	1	132001
Bundaberg	2006		5157
Bundaberg	2006	0	14594
Bundaberg	2006	1	58643
Bundaberg	2011		5082
Bundaberg	2011	0	13814
Bundaberg	2011	1	65844
Bundaberg	2016		8515
Bundaberg	2016	0	13119
Bundaberg	2016	1	66131
Burnett	2006		2943
Burnett	2006	0	7526
Burnett	2006	1	34456
Burnett	2011		2715
Burnett	2011	0	7074
Burnett	2011	1	37682
Burnett	2016		5155
Burnett	2016	0	6738
Burnett	2016	1	37174
Gympie - Cooloola	2006		2239
Gympie - Cooloola	2006	0	7380
Gympie - Cooloola	2006	1	32250
Gympie - Cooloola	2011		2881
Gympie - Cooloola	2011	0	6891
Gympie - Cooloola	2011	1	35915
Gympie - Cooloola	2016		5254
Gympie - Cooloola	2016	0	7214
Gympie - Cooloola	2016	1	37018
Hervey Bay	2006		2515
Hervey Bay	2006	0	9636
Hervey Bay	2006	1	33343
Hervey Bay	2011		2674
Hervey Bay	2011	0	10067
Hervey Bay	2011	1	40098
Hervey Bay	2016		5822
Hervey Bay	2016	0	9732
Hervey Bay	2016	1	41124
Maryborough	2006		2482
Maryborough	2006	0	6880
Maryborough	2006	1	29484
Maryborough	2011		2970
Maryborough	2011	0	6152
Maryborough	2011	1	33400
Maryborough	2016		5125
Maryborough	2016	0	6041
Maryborough	2016	1	33727
Migratory - Offshore - Shipping (Qld)	2006		8
Migratory - Offshore - Shipping (Qld)	2006	0	43
Migratory - Offshore - Shipping (Qld)	2006	1	48
Migratory - Offshore - Shipping (Qld)	2011		82
Migratory - Offshore - Shipping (Qld)	2011	0	78
Migratory - Offshore - Shipping (Qld)	2011	1	313
Migratory - Offshore - Shipping (Qld)	2016		26
Migratory - Offshore - Shipping (Qld)	2016	0	22
Migratory - Offshore - Shipping (Qld)	2016	1	102
No usual address (Qld)	2006		1941
No usual address (Qld)	2006	0	8844
No usual address (Qld)	2006	1	2021
No usual address (Qld)	2011		2095
No usual address (Qld)	2011	0	8069
No usual address (Qld)	2011	1	2379
No usual address (Qld)	2016		2866
No usual address (Qld)	2016	0	6907
No usual address (Qld)	2016	1	2737
Adelaide City	2006		2550
Adelaide City	2006	0	4854
Adelaide City	2006	1	9254
Adelaide City	2011		2205
Adelaide City	2011	0	5721
Adelaide City	2011	1	11712
Adelaide City	2016		2892
Adelaide City	2016	0	6733
Adelaide City	2016	1	12438
Adelaide Hills	2006		3066
Adelaide Hills	2006	0	7753
Adelaide Hills	2006	1	53122
Adelaide Hills	2011		2712
Adelaide Hills	2011	0	7885
Adelaide Hills	2011	1	57458
Adelaide Hills	2016		5250
Adelaide Hills	2016	0	8229
Adelaide Hills	2016	1	58413
Burnside	2006		2170
Burnside	2006	0	5806
Burnside	2006	1	33979
Burnside	2011		1760
Burnside	2011	0	5666
Burnside	2011	1	34766
Burnside	2016		2940
Burnside	2016	0	6010
Burnside	2016	1	34961
Campbelltown (SA)	2006		2297
Campbelltown (SA)	2006	0	5579
Campbelltown (SA)	2006	1	38639
Campbelltown (SA)	2011		1870
Campbelltown (SA)	2011	0	5771
Campbelltown (SA)	2011	1	40861
Campbelltown (SA)	2016		3217
Campbelltown (SA)	2016	0	6262
Campbelltown (SA)	2016	1	41046
Norwood - Payneham - St Peters	2006		2178
Norwood - Payneham - St Peters	2006	0	5833
Norwood - Payneham - St Peters	2006	1	25718
Norwood - Payneham - St Peters	2011		1795
Norwood - Payneham - St Peters	2011	0	5795
Norwood - Payneham - St Peters	2011	1	27297
Norwood - Payneham - St Peters	2016		2775
Norwood - Payneham - St Peters	2016	0	5933
Norwood - Payneham - St Peters	2016	1	26654
Prospect - Walkerville	2006		1591
Prospect - Walkerville	2006	0	3785
Prospect - Walkerville	2006	1	20879
Prospect - Walkerville	2011		1283
Prospect - Walkerville	2011	0	3948
Prospect - Walkerville	2011	1	21720
Prospect - Walkerville	2016		2208
Prospect - Walkerville	2016	0	4094
Prospect - Walkerville	2016	1	21777
Unley	2006		2035
Unley	2006	0	6036
Unley	2006	1	27928
Unley	2011		1685
Unley	2011	0	5750
Unley	2011	1	29403
Unley	2016		2937
Unley	2016	0	5878
Unley	2016	1	28906
Gawler - Two Wells	2006		1518
Gawler - Two Wells	2006	0	4118
Gawler - Two Wells	2006	1	22646
Gawler - Two Wells	2011		1438
Gawler - Two Wells	2011	0	4008
Gawler - Two Wells	2011	1	26193
Gawler - Two Wells	2016		2945
Gawler - Two Wells	2016	0	4469
Gawler - Two Wells	2016	1	27218
Playford	2006		5069
Playford	2006	0	10049
Playford	2006	1	55500
Playford	2011		4967
Playford	2011	0	12308
Playford	2011	1	62596
Playford	2016		9200
Playford	2016	0	12903
Playford	2016	1	68051
Port Adelaide - East	2006		4681
Port Adelaide - East	2006	0	8733
Port Adelaide - East	2006	1	41801
Port Adelaide - East	2011		4198
Port Adelaide - East	2011	0	9357
Port Adelaide - East	2011	1	47380
Port Adelaide - East	2016		6425
Port Adelaide - East	2016	0	10735
Port Adelaide - East	2016	1	50896
Salisbury	2006		7336
Salisbury	2006	0	15306
Salisbury	2006	1	94233
Salisbury	2011		7246
Salisbury	2011	0	16103
Salisbury	2011	1	104314
Salisbury	2016		10995
Salisbury	2016	0	17623
Salisbury	2016	1	108017
Tea Tree Gully	2006		3779
Tea Tree Gully	2006	0	10030
Tea Tree Gully	2006	1	78268
Tea Tree Gully	2011		3326
Tea Tree Gully	2011	0	9141
Tea Tree Gully	2011	1	79072
Tea Tree Gully	2016		6431
Tea Tree Gully	2016	0	9611
Tea Tree Gully	2016	1	77562
Holdfast Bay	2006		1719
Holdfast Bay	2006	0	5584
Holdfast Bay	2006	1	24728
Holdfast Bay	2011		1907
Holdfast Bay	2011	0	5240
Holdfast Bay	2011	1	25919
Holdfast Bay	2016		3059
Holdfast Bay	2016	0	4902
Holdfast Bay	2016	1	25742
Marion	2006		3758
Marion	2006	0	10834
Marion	2006	1	65377
Marion	2011		3993
Marion	2011	0	11612
Marion	2011	1	68722
Marion	2016		6890
Marion	2016	0	12689
Marion	2016	1	70488
Mitcham	2006		2564
Mitcham	2006	0	7362
Mitcham	2006	1	50973
Mitcham	2011		2274
Mitcham	2011	0	7450
Mitcham	2011	1	51932
Mitcham	2016		4397
Mitcham	2016	0	7625
Mitcham	2016	1	51507
Onkaparinga	2006		6935
Onkaparinga	2006	0	19900
Onkaparinga	2006	1	123854
Onkaparinga	2011		7328
Onkaparinga	2011	0	20019
Onkaparinga	2011	1	133470
Onkaparinga	2016		13725
Onkaparinga	2016	0	19567
Onkaparinga	2016	1	134749
Charles Sturt	2006		5483
Charles Sturt	2006	0	11656
Charles Sturt	2006	1	80830
Charles Sturt	2011		5015
Charles Sturt	2011	0	13098
Charles Sturt	2011	1	84116
Charles Sturt	2016		8599
Charles Sturt	2016	0	14743
Charles Sturt	2016	1	85349
Port Adelaide - West	2006		3506
Port Adelaide - West	2006	0	6991
Port Adelaide - West	2006	1	42053
Port Adelaide - West	2011		3305
Port Adelaide - West	2011	0	7657
Port Adelaide - West	2011	1	45636
Port Adelaide - West	2016		4980
Port Adelaide - West	2016	0	7315
Port Adelaide - West	2016	1	45670
West Torrens	2006		3169
West Torrens	2006	0	8568
West Torrens	2006	1	42978
West Torrens	2011		2893
West Torrens	2011	0	8531
West Torrens	2011	1	46400
West Torrens	2016		4812
West Torrens	2016	0	9700
West Torrens	2016	1	46574
Barossa	2006		1451
Barossa	2006	0	4104
Barossa	2006	1	25889
Barossa	2011		1439
Barossa	2011	0	4021
Barossa	2011	1	27740
Barossa	2016		2554
Barossa	2016	0	3763
Barossa	2016	1	29179
Lower North	2006		1157
Lower North	2006	0	2723
Lower North	2006	1	17365
Lower North	2011		1016
Lower North	2011	0	2728
Lower North	2011	1	18310
Lower North	2016		1955
Lower North	2016	0	2396
Lower North	2016	1	18194
Mid North	2006		1480
Mid North	2006	0	3525
Mid North	2006	1	22465
Mid North	2011		1221
Mid North	2011	0	3191
Mid North	2011	1	22851
Mid North	2016		2528
Mid North	2016	0	2799
Mid North	2016	1	21941
Yorke Peninsula	2006		1113
Yorke Peninsula	2006	0	3076
Yorke Peninsula	2006	1	18450
Yorke Peninsula	2011		938
Yorke Peninsula	2011	0	3139
Yorke Peninsula	2011	1	19920
Yorke Peninsula	2016		2194
Yorke Peninsula	2016	0	2659
Yorke Peninsula	2016	1	20349
Eyre Peninsula and South West	2006		3562
Eyre Peninsula and South West	2006	0	7824
Eyre Peninsula and South West	2006	1	43491
Eyre Peninsula and South West	2011		3512
Eyre Peninsula and South West	2011	0	7750
Eyre Peninsula and South West	2011	1	45133
Eyre Peninsula and South West	2016		6088
Eyre Peninsula and South West	2016	0	6624
Eyre Peninsula and South West	2016	1	43901
Outback - North and East	2006		2732
Outback - North and East	2006	0	4526
Outback - North and East	2006	1	19707
Outback - North and East	2011		3123
Outback - North and East	2011	0	4497
Outback - North and East	2011	1	20576
Outback - North and East	2016		3838
Outback - North and East	2016	0	3689
Outback - North and East	2016	1	18676
Fleurieu - Kangaroo Island	2006		2919
Fleurieu - Kangaroo Island	2006	0	6277
Fleurieu - Kangaroo Island	2006	1	31947
Fleurieu - Kangaroo Island	2011		2288
Fleurieu - Kangaroo Island	2011	0	6584
Fleurieu - Kangaroo Island	2011	1	37476
Fleurieu - Kangaroo Island	2016		4459
Fleurieu - Kangaroo Island	2016	0	6410
Fleurieu - Kangaroo Island	2016	1	39528
Limestone Coast	2006		3568
Limestone Coast	2006	0	8777
Limestone Coast	2006	1	49873
Limestone Coast	2011		2814
Limestone Coast	2011	0	7838
Limestone Coast	2011	1	52427
Limestone Coast	2016		5934
Limestone Coast	2016	0	7962
Limestone Coast	2016	1	50892
Murray and Mallee	2006		3966
Murray and Mallee	2006	0	9284
Murray and Mallee	2006	1	53512
Murray and Mallee	2011		4495
Murray and Mallee	2011	0	8246
Murray and Mallee	2011	1	54985
Murray and Mallee	2016		6713
Murray and Mallee	2016	0	8575
Murray and Mallee	2016	1	54266
Migratory - Offshore - Shipping (SA)	2006		-2
Migratory - Offshore - Shipping (SA)	2006	0	4
Migratory - Offshore - Shipping (SA)	2006	1	4
Migratory - Offshore - Shipping (SA)	2011		0
Migratory - Offshore - Shipping (SA)	2011	0	0
Migratory - Offshore - Shipping (SA)	2011	1	5
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	0	0
Migratory - Offshore - Shipping (SA)	2016	1	3
No usual address (SA)	2006		332
No usual address (SA)	2006	0	1809
No usual address (SA)	2006	1	477
No usual address (SA)	2011		520
No usual address (SA)	2011	0	1960
No usual address (SA)	2011	1	589
No usual address (SA)	2016		719
No usual address (SA)	2016	0	1592
No usual address (SA)	2016	1	552
Augusta - Margaret River - Busselton	2006		2424
Augusta - Margaret River - Busselton	2006	0	7372
Augusta - Margaret River - Busselton	2006	1	25909
Augusta - Margaret River - Busselton	2011		2725
Augusta - Margaret River - Busselton	2011	0	7597
Augusta - Margaret River - Busselton	2011	1	31724
Augusta - Margaret River - Busselton	2016		5130
Augusta - Margaret River - Busselton	2016	0	8347
Augusta - Margaret River - Busselton	2016	1	37398
Bunbury	2006		5697
Bunbury	2006	0	15542
Bunbury	2006	1	60620
Bunbury	2011		6560
Bunbury	2011	0	15403
Bunbury	2011	1	72419
Bunbury	2016		10642
Bunbury	2016	0	14363
Bunbury	2016	1	77639
Manjimup	2006		1138
Manjimup	2006	0	3367
Manjimup	2006	1	16108
Manjimup	2011		988
Manjimup	2011	0	2610
Manjimup	2011	1	18073
Manjimup	2016		2412
Manjimup	2016	0	2653
Manjimup	2016	1	17750
Mandurah	2006		5519
Mandurah	2006	0	14163
Mandurah	2006	1	47172
Mandurah	2011		5962
Mandurah	2011	0	15463
Mandurah	2011	1	61870
Mandurah	2016		9623
Mandurah	2016	0	16108
Mandurah	2016	1	71005
Cottesloe - Claremont	2006		4679
Cottesloe - Claremont	2006	0	10733
Cottesloe - Claremont	2006	1	46966
Cottesloe - Claremont	2011		3816
Cottesloe - Claremont	2011	0	10457
Cottesloe - Claremont	2011	1	49861
Cottesloe - Claremont	2016		5621
Cottesloe - Claremont	2016	0	11411
Cottesloe - Claremont	2016	1	50602
Perth City	2006		9959
Perth City	2006	0	17370
Perth City	2006	1	52432
Perth City	2011		9125
Perth City	2011	0	20737
Perth City	2011	1	62355
Perth City	2016		12551
Perth City	2016	0	22944
Perth City	2016	1	66171
Bayswater - Bassendean	2006		4800
Bayswater - Bassendean	2006	0	10949
Bayswater - Bassendean	2006	1	54118
Bayswater - Bassendean	2011		4971
Bayswater - Bassendean	2011	0	11514
Bayswater - Bassendean	2011	1	59854
Bayswater - Bassendean	2016		7497
Bayswater - Bassendean	2016	0	12510
Bayswater - Bassendean	2016	1	60436
Mundaring	2006		3107
Mundaring	2006	0	5157
Mundaring	2006	1	30240
Mundaring	2011		3688
Mundaring	2011	0	4350
Mundaring	2011	1	32374
Mundaring	2016		5225
Mundaring	2016	0	4256
Mundaring	2016	1	32551
Swan	2006		6952
Swan	2006	0	14838
Swan	2006	1	66688
Swan	2011		6932
Swan	2011	0	14265
Swan	2011	1	81941
Swan	2016		12419
Swan	2016	0	19975
Swan	2016	1	96146
Joondalup	2006		7861
Joondalup	2006	0	21805
Joondalup	2006	1	120009
Joondalup	2011		6863
Joondalup	2011	0	19472
Joondalup	2011	1	126088
Joondalup	2016		11016
Joondalup	2016	0	18574
Joondalup	2016	1	125140
Stirling	2006		12165
Stirling	2006	0	27418
Stirling	2006	1	120870
Stirling	2011		12967
Stirling	2011	0	27926
Stirling	2011	1	137539
Stirling	2016		18391
Stirling	2016	0	30963
Stirling	2016	1	143071
Wanneroo	2006		8028
Wanneroo	2006	0	23529
Wanneroo	2006	1	79384
Wanneroo	2011		9859
Wanneroo	2011	0	24415
Wanneroo	2011	1	117830
Wanneroo	2016		16731
Wanneroo	2016	0	29265
Wanneroo	2016	1	141964
Armadale	2006		3777
