SA3_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Parramatta	2006	1	M	23795
Parramatta	2011		F	8214
Parramatta	2011		M	9376
Parramatta	2011	0	F	25224
Parramatta	2011	0	M	25864
Parramatta	2011	1	F	28620
Parramatta	2011	1	M	27477
Parramatta	2016		F	10026
Parramatta	2016		M	10167
Parramatta	2016	0	F	29775
Parramatta	2016	0	M	31894
Parramatta	2016	1	F	30231
Parramatta	2016	1	M	28799
Pennant Hills - Epping	2006		F	1797
Pennant Hills - Epping	2006		M	1935
Pennant Hills - Epping	2006	0	F	7095
Pennant Hills - Epping	2006	0	M	6613
Pennant Hills - Epping	2006	1	F	12264
Pennant Hills - Epping	2006	1	M	11339
Pennant Hills - Epping	2011		F	1665
Pennant Hills - Epping	2011		M	1682
Pennant Hills - Epping	2011	0	F	7379
Pennant Hills - Epping	2011	0	M	7093
Pennant Hills - Epping	2011	1	F	13119
Pennant Hills - Epping	2011	1	M	12067
Pennant Hills - Epping	2016		F	2062
Pennant Hills - Epping	2016		M	2083
Pennant Hills - Epping	2016	0	F	9095
Pennant Hills - Epping	2016	0	M	8884
Pennant Hills - Epping	2016	1	F	13162
Pennant Hills - Epping	2016	1	M	12306
Ryde - Hunters Hill	2006		F	6791
Ryde - Hunters Hill	2006		M	7148
Ryde - Hunters Hill	2006	0	F	20921
Ryde - Hunters Hill	2006	0	M	19631
Ryde - Hunters Hill	2006	1	F	31015
Ryde - Hunters Hill	2006	1	M	28515
Ryde - Hunters Hill	2011		F	6314
Ryde - Hunters Hill	2011		M	6513
Ryde - Hunters Hill	2011	0	F	22572
Ryde - Hunters Hill	2011	0	M	21623
Ryde - Hunters Hill	2011	1	F	32582
Ryde - Hunters Hill	2011	1	M	30232
Ryde - Hunters Hill	2016		F	7272
Ryde - Hunters Hill	2016		M	7117
Ryde - Hunters Hill	2016	0	F	28374
Ryde - Hunters Hill	2016	0	M	27254
Ryde - Hunters Hill	2016	1	F	33321
Ryde - Hunters Hill	2016	1	M	31196
Bringelly - Green Valley	2006		F	5580
Bringelly - Green Valley	2006		M	5803
Bringelly - Green Valley	2006	0	F	10598
Bringelly - Green Valley	2006	0	M	10305
Bringelly - Green Valley	2006	1	F	21355
Bringelly - Green Valley	2006	1	M	21141
Bringelly - Green Valley	2011		F	5080
Bringelly - Green Valley	2011		M	5250
Bringelly - Green Valley	2011	0	F	10691
Bringelly - Green Valley	2011	0	M	10139
Bringelly - Green Valley	2011	1	F	24660
Bringelly - Green Valley	2011	1	M	24524
Bringelly - Green Valley	2016		F	6963
Bringelly - Green Valley	2016		M	7310
Bringelly - Green Valley	2016	0	F	18845
Bringelly - Green Valley	2016	0	M	17990
Bringelly - Green Valley	2016	1	F	25997
Bringelly - Green Valley	2016	1	M	25700
Fairfield	2006		F	10557
Fairfield	2006		M	11145
Fairfield	2006	0	F	23450
Fairfield	2006	0	M	22183
Fairfield	2006	1	F	51495
Fairfield	2006	1	M	50250
Fairfield	2011		F	9506
Fairfield	2011		M	10141
Fairfield	2011	0	F	23743
Fairfield	2011	0	M	22232
Fairfield	2011	1	F	55855
Fairfield	2011	1	M	54161
Fairfield	2016		F	9922
Fairfield	2016		M	10165
Fairfield	2016	0	F	27298
Fairfield	2016	0	M	26094
Fairfield	2016	1	F	57166
Fairfield	2016	1	M	55153
Liverpool	2006		F	7299
Liverpool	2006		M	7844
Liverpool	2006	0	F	16563
Liverpool	2006	0	M	16063
Liverpool	2006	1	F	23181
Liverpool	2006	1	M	22639
Liverpool	2011		F	7533
Liverpool	2011		M	7685
Liverpool	2011	0	F	17309
Liverpool	2011	0	M	16910
Liverpool	2011	1	F	27667
Liverpool	2011	1	M	27089
Liverpool	2016		F	8935
Liverpool	2016		M	9130
Liverpool	2016	0	F	20429
Liverpool	2016	0	M	20055
Liverpool	2016	1	F	29791
Liverpool	2016	1	M	29015
Cronulla - Miranda - Caringbah	2006		F	5896
Cronulla - Miranda - Caringbah	2006		M	6288
Cronulla - Miranda - Caringbah	2006	0	F	17229
Cronulla - Miranda - Caringbah	2006	0	M	16318
Cronulla - Miranda - Caringbah	2006	1	F	28519
Cronulla - Miranda - Caringbah	2006	1	M	26863
Cronulla - Miranda - Caringbah	2011		F	5189
Cronulla - Miranda - Caringbah	2011		M	5648
Cronulla - Miranda - Caringbah	2011	0	F	18413
Cronulla - Miranda - Caringbah	2011	0	M	17295
Cronulla - Miranda - Caringbah	2011	1	F	30047
Cronulla - Miranda - Caringbah	2011	1	M	27778
Cronulla - Miranda - Caringbah	2016		F	6031
Cronulla - Miranda - Caringbah	2016		M	6199
Cronulla - Miranda - Caringbah	2016	0	F	19643
Cronulla - Miranda - Caringbah	2016	0	M	18486
Cronulla - Miranda - Caringbah	2016	1	F	30688
Cronulla - Miranda - Caringbah	2016	1	M	28796
Sutherland - Menai - Heathcote	2006		F	5254
Sutherland - Menai - Heathcote	2006		M	5352
Sutherland - Menai - Heathcote	2006	0	F	14703
Sutherland - Menai - Heathcote	2006	0	M	13813
Sutherland - Menai - Heathcote	2006	1	F	32712
Sutherland - Menai - Heathcote	2006	1	M	31965
Sutherland - Menai - Heathcote	2011		F	5251
Sutherland - Menai - Heathcote	2011		M	5464
Sutherland - Menai - Heathcote	2011	0	F	14386
Sutherland - Menai - Heathcote	2011	0	M	13398
Sutherland - Menai - Heathcote	2011	1	F	34135
Sutherland - Menai - Heathcote	2011	1	M	33270
Sutherland - Menai - Heathcote	2016		F	5300
Sutherland - Menai - Heathcote	2016		M	5339
Sutherland - Menai - Heathcote	2016	0	F	15239
Sutherland - Menai - Heathcote	2016	0	M	14328
Sutherland - Menai - Heathcote	2016	1	F	34570
Sutherland - Menai - Heathcote	2016	1	M	33263
Migratory - Offshore - Shipping (NSW)	2006		F	2
Migratory - Offshore - Shipping (NSW)	2006		M	-2
Migratory - Offshore - Shipping (NSW)	2006	0	F	5
Migratory - Offshore - Shipping (NSW)	2006	0	M	23
Migratory - Offshore - Shipping (NSW)	2006	1	F	0
Migratory - Offshore - Shipping (NSW)	2006	1	M	16
Migratory - Offshore - Shipping (NSW)	2011		F	4
Migratory - Offshore - Shipping (NSW)	2011		M	1
Migratory - Offshore - Shipping (NSW)	2011	0	F	16
Migratory - Offshore - Shipping (NSW)	2011	0	M	23
Migratory - Offshore - Shipping (NSW)	2011	1	F	35
Migratory - Offshore - Shipping (NSW)	2011	1	M	32
Migratory - Offshore - Shipping (NSW)	2016		F	39
Migratory - Offshore - Shipping (NSW)	2016		M	23
Migratory - Offshore - Shipping (NSW)	2016	0	F	61
Migratory - Offshore - Shipping (NSW)	2016	0	M	43
Migratory - Offshore - Shipping (NSW)	2016	1	F	139
Migratory - Offshore - Shipping (NSW)	2016	1	M	105
No usual address (NSW)	2006		F	726
No usual address (NSW)	2006		M	1123
No usual address (NSW)	2006	0	F	3112
No usual address (NSW)	2006	0	M	3962
No usual address (NSW)	2006	1	F	410
No usual address (NSW)	2006	1	M	839
No usual address (NSW)	2011		F	1154
No usual address (NSW)	2011		M	2395
No usual address (NSW)	2011	0	F	3695
No usual address (NSW)	2011	0	M	4323
No usual address (NSW)	2011	1	F	478
No usual address (NSW)	2011	1	M	875
No usual address (NSW)	2016		F	1364
No usual address (NSW)	2016		M	2590
No usual address (NSW)	2016	0	F	3027
No usual address (NSW)	2016	0	M	3734
No usual address (NSW)	2016	1	F	548
No usual address (NSW)	2016	1	M	1027
Ballarat	2006		F	5270
Ballarat	2006		M	5246
Ballarat	2006	0	F	18166
Ballarat	2006	0	M	16522
Ballarat	2006	1	F	22208
Ballarat	2006	1	M	20582
Ballarat	2011		F	5600
Ballarat	2011		M	5670
Ballarat	2011	0	F	19479
Ballarat	2011	0	M	17667
Ballarat	2011	1	F	24532
Ballarat	2011	1	M	22637
Ballarat	2016		F	6888
Ballarat	2016		M	6752
Ballarat	2016	0	F	21135
Ballarat	2016	0	M	19153
Ballarat	2016	1	F	25831
Ballarat	2016	1	M	24056
Creswick - Daylesford - Ballan	2006		F	1274
Creswick - Daylesford - Ballan	2006		M	1404
Creswick - Daylesford - Ballan	2006	0	F	3846
Creswick - Daylesford - Ballan	2006	0	M	3509
Creswick - Daylesford - Ballan	2006	1	F	7482
Creswick - Daylesford - Ballan	2006	1	M	7525
Creswick - Daylesford - Ballan	2011		F	1343
Creswick - Daylesford - Ballan	2011		M	1426
Creswick - Daylesford - Ballan	2011	0	F	4055
Creswick - Daylesford - Ballan	2011	0	M	3735
Creswick - Daylesford - Ballan	2011	1	F	8075
Creswick - Daylesford - Ballan	2011	1	M	8129
Creswick - Daylesford - Ballan	2016		F	2010
Creswick - Daylesford - Ballan	2016		M	1879
Creswick - Daylesford - Ballan	2016	0	F	4113
Creswick - Daylesford - Ballan	2016	0	M	3788
Creswick - Daylesford - Ballan	2016	1	F	8235
Creswick - Daylesford - Ballan	2016	1	M	8284
Maryborough - Pyrenees	2006		F	1157
Maryborough - Pyrenees	2006		M	1224
Maryborough - Pyrenees	2006	0	F	3528
Maryborough - Pyrenees	2006	0	M	3396
Maryborough - Pyrenees	2006	1	F	6807
Maryborough - Pyrenees	2006	1	M	6973
Maryborough - Pyrenees	2011		F	1137
Maryborough - Pyrenees	2011		M	1361
Maryborough - Pyrenees	2011	0	F	3496
Maryborough - Pyrenees	2011	0	M	3295
Maryborough - Pyrenees	2011	1	F	7192
Maryborough - Pyrenees	2011	1	M	7406
Maryborough - Pyrenees	2016		F	1595
Maryborough - Pyrenees	2016		M	1995
Maryborough - Pyrenees	2016	0	F	3641
Maryborough - Pyrenees	2016	0	M	3489
Maryborough - Pyrenees	2016	1	F	7245
Maryborough - Pyrenees	2016	1	M	7403
Bendigo	2006		F	4522
Bendigo	2006		M	4590
Bendigo	2006	0	F	16486
Bendigo	2006	0	M	14511
Bendigo	2006	1	F	20224
Bendigo	2006	1	M	18723
Bendigo	2011		F	4868
Bendigo	2011		M	5157
Bendigo	2011	0	F	16852
Bendigo	2011	0	M	15099
Bendigo	2011	1	F	22930
Bendigo	2011	1	M	21175
Bendigo	2016		F	6657
Bendigo	2016		M	6553
Bendigo	2016	0	F	18829
Bendigo	2016	0	M	16752
Bendigo	2016	1	F	23430
Bendigo	2016	1	M	22158
Heathcote - Castlemaine - Kyneton	2006		F	2254
Heathcote - Castlemaine - Kyneton	2006		M	2495
Heathcote - Castlemaine - Kyneton	2006	0	F	6836
Heathcote - Castlemaine - Kyneton	2006	0	M	6334
Heathcote - Castlemaine - Kyneton	2006	1	F	11438
Heathcote - Castlemaine - Kyneton	2006	1	M	11280
Heathcote - Castlemaine - Kyneton	2011		F	2295
Heathcote - Castlemaine - Kyneton	2011		M	2612
Heathcote - Castlemaine - Kyneton	2011	0	F	7083
Heathcote - Castlemaine - Kyneton	2011	0	M	6574
Heathcote - Castlemaine - Kyneton	2011	1	F	12580
Heathcote - Castlemaine - Kyneton	2011	1	M	12283
Heathcote - Castlemaine - Kyneton	2016		F	3332
Heathcote - Castlemaine - Kyneton	2016		M	3800
Heathcote - Castlemaine - Kyneton	2016	0	F	7637
Heathcote - Castlemaine - Kyneton	2016	0	M	6907
Heathcote - Castlemaine - Kyneton	2016	1	F	12920
Heathcote - Castlemaine - Kyneton	2016	1	M	12699
Loddon - Elmore	2006		F	641
Loddon - Elmore	2006		M	621
Loddon - Elmore	2006	0	F	1853
Loddon - Elmore	2006	0	M	1790
Loddon - Elmore	2006	1	F	3790
Loddon - Elmore	2006	1	M	4024
Loddon - Elmore	2011		F	582
Loddon - Elmore	2011		M	636
Loddon - Elmore	2011	0	F	1411
Loddon - Elmore	2011	0	M	1357
Loddon - Elmore	2011	1	F	3509
Loddon - Elmore	2011	1	M	3692
Loddon - Elmore	2016		F	811
Loddon - Elmore	2016		M	862
Loddon - Elmore	2016	0	F	1340
Loddon - Elmore	2016	0	M	1295
Loddon - Elmore	2016	1	F	3439
Loddon - Elmore	2016	1	M	3671
Barwon - West	2006		F	762
Barwon - West	2006		M	761
Barwon - West	2006	0	F	2297
Barwon - West	2006	0	M	2332
Barwon - West	2006	1	F	3839
Barwon - West	2006	1	M	4037
Barwon - West	2011		F	795
Barwon - West	2011		M	860
Barwon - West	2011	0	F	2625
Barwon - West	2011	0	M	2551
Barwon - West	2011	1	F	4830
Barwon - West	2011	1	M	4955
Barwon - West	2016		F	1230
Barwon - West	2016		M	1257
Barwon - West	2016	0	F	3031
Barwon - West	2016	0	M	2959
Barwon - West	2016	1	F	5150
Barwon - West	2016	1	M	5393
Geelong	2006		F	8922
Geelong	2006		M	9919
Geelong	2006	0	F	29871
Geelong	2006	0	M	27450
Geelong	2006	1	F	45048
Geelong	2006	1	M	42175
Geelong	2011		F	8961
Geelong	2011		M	10169
Geelong	2011	0	F	31595
Geelong	2011	0	M	28718
Geelong	2011	1	F	48486
Geelong	2011	1	M	45529
Geelong	2016		F	11987
Geelong	2016		M	12737
Geelong	2016	0	F	35508
Geelong	2016	0	M	32487
Geelong	2016	1	F	49359
Geelong	2016	1	M	46104
Surf Coast - Bellarine Peninsula	2006		F	2785
Surf Coast - Bellarine Peninsula	2006		M	2967
Surf Coast - Bellarine Peninsula	2006	0	F	10137
Surf Coast - Bellarine Peninsula	2006	0	M	9504
Surf Coast - Bellarine Peninsula	2006	1	F	14632
Surf Coast - Bellarine Peninsula	2006	1	M	13833
Surf Coast - Bellarine Peninsula	2011		F	3072
Surf Coast - Bellarine Peninsula	2011		M	3302
Surf Coast - Bellarine Peninsula	2011	0	F	12133
Surf Coast - Bellarine Peninsula	2011	0	M	11073
Surf Coast - Bellarine Peninsula	2011	1	F	15957
Surf Coast - Bellarine Peninsula	2011	1	M	15052
Surf Coast - Bellarine Peninsula	2016		F	4235
Surf Coast - Bellarine Peninsula	2016		M	4444
Surf Coast - Bellarine Peninsula	2016	0	F	14864
Surf Coast - Bellarine Peninsula	2016	0	M	13626
Surf Coast - Bellarine Peninsula	2016	1	F	17753
Surf Coast - Bellarine Peninsula	2016	1	M	16803
Upper Goulburn Valley	2006		F	2565
Upper Goulburn Valley	2006		M	2849
Upper Goulburn Valley	2006	0	F	8652
Upper Goulburn Valley	2006	0	M	8592
Upper Goulburn Valley	2006	1	F	11875
Upper Goulburn Valley	2006	1	M	11988
Upper Goulburn Valley	2011		F	2641
Upper Goulburn Valley	2011		M	2837
Upper Goulburn Valley	2011	0	F	8630
Upper Goulburn Valley	2011	0	M	8389
Upper Goulburn Valley	2011	1	F	13623
Upper Goulburn Valley	2011	1	M	13792
Upper Goulburn Valley	2016		F	3759
Upper Goulburn Valley	2016		M	3921
Upper Goulburn Valley	2016	0	F	8916
Upper Goulburn Valley	2016	0	M	8656
Upper Goulburn Valley	2016	1	F	14215
Upper Goulburn Valley	2016	1	M	14375
Wangaratta - Benalla	2006		F	2164
Wangaratta - Benalla	2006		M	2219
Wangaratta - Benalla	2006	0	F	7622
Wangaratta - Benalla	2006	0	M	6891
Wangaratta - Benalla	2006	1	F	12595
Wangaratta - Benalla	2006	1	M	12062
Wangaratta - Benalla	2011		F	2139
Wangaratta - Benalla	2011		M	2178
Wangaratta - Benalla	2011	0	F	7221
Wangaratta - Benalla	2011	0	M	6398
Wangaratta - Benalla	2011	1	F	13378
Wangaratta - Benalla	2011	1	M	12920
Wangaratta - Benalla	2016		F	3057
Wangaratta - Benalla	2016		M	2910
Wangaratta - Benalla	2016	0	F	7381
Wangaratta - Benalla	2016	0	M	6609
Wangaratta - Benalla	2016	1	F	13359
Wangaratta - Benalla	2016	1	M	12784
Wodonga - Alpine	2006		F	3267
Wodonga - Alpine	2006		M	3475
Wodonga - Alpine	2006	0	F	12077
Wodonga - Alpine	2006	0	M	11619
Wodonga - Alpine	2006	1	F	16222
Wodonga - Alpine	2006	1	M	15899
Wodonga - Alpine	2011		F	3302
Wodonga - Alpine	2011		M	3684
Wodonga - Alpine	2011	0	F	11829
Wodonga - Alpine	2011	0	M	11091
Wodonga - Alpine	2011	1	F	17742
Wodonga - Alpine	2011	1	M	17494
Wodonga - Alpine	2016		F	4683
Wodonga - Alpine	2016		M	4915
Wodonga - Alpine	2016	0	F	12735
Wodonga - Alpine	2016	0	M	12100
Wodonga - Alpine	2016	1	F	18162
Wodonga - Alpine	2016	1	M	17652
Baw Baw	2006		F	1900
Baw Baw	2006		M	1904
Baw Baw	2006	0	F	6939
Baw Baw	2006	0	M	6319
Baw Baw	2006	1	F	10447
Baw Baw	2006	1	M	10150
Baw Baw	2011		F	2222
Baw Baw	2011		M	2451
Baw Baw	2011	0	F	8247
Baw Baw	2011	0	M	7522
Baw Baw	2011	1	F	11454
Baw Baw	2011	1	M	11087
Baw Baw	2016		F	3276
Baw Baw	2016		M	3193
Baw Baw	2016	0	F	9127
Baw Baw	2016	0	M	8275
Baw Baw	2016	1	F	12601
Baw Baw	2016	1	M	12153
Gippsland - East	2006		F	2026
Gippsland - East	2006		M	2142
Gippsland - East	2006	0	F	7631
Gippsland - East	2006	0	M	6983
Gippsland - East	2006	1	F	10757
Gippsland - East	2006	1	M	10641
Gippsland - East	2011		F	2102
Gippsland - East	2011		M	2242
Gippsland - East	2011	0	F	7686
Gippsland - East	2011	0	M	7085
Gippsland - East	2011	1	F	11660
Gippsland - East	2011	1	M	11523
Gippsland - East	2016		F	3362
Gippsland - East	2016		M	3253
Gippsland - East	2016	0	F	7494
Gippsland - East	2016	0	M	6861
Gippsland - East	2016	1	F	12118
Gippsland - East	2016	1	M	12060
Gippsland - South West	2006		F	3165
Gippsland - South West	2006		M	3140
Gippsland - South West	2006	0	F	9572
Gippsland - South West	2006	0	M	8778
Gippsland - South West	2006	1	F	14011
Gippsland - South West	2006	1	M	13711
Gippsland - South West	2011		F	3058
Gippsland - South West	2011		M	3190
Gippsland - South West	2011	0	F	10579
Gippsland - South West	2011	0	M	9868
Gippsland - South West	2011	1	F	15358
Gippsland - South West	2011	1	M	14967
Gippsland - South West	2016		F	4141
Gippsland - South West	2016		M	4225
Gippsland - South West	2016	0	F	11102
Gippsland - South West	2016	0	M	9896
Gippsland - South West	2016	1	F	16383
Gippsland - South West	2016	1	M	15917
Latrobe Valley	2006		F	4039
Latrobe Valley	2006		M	4051
Latrobe Valley	2006	0	F	11997
Latrobe Valley	2006	0	M	11062
Latrobe Valley	2006	1	F	19195
Latrobe Valley	2006	1	M	18519
Latrobe Valley	2011		F	4271
Latrobe Valley	2011		M	4488
Latrobe Valley	2011	0	F	12609
Latrobe Valley	2011	0	M	11338
Latrobe Valley	2011	1	F	20064
Latrobe Valley	2011	1	M	19447
Latrobe Valley	2016		F	5385
Latrobe Valley	2016		M	5373
Latrobe Valley	2016	0	F	11635
Latrobe Valley	2016	0	M	10438
Latrobe Valley	2016	1	F	20378
Latrobe Valley	2016	1	M	19889
Wellington	2006		F	2060
Wellington	2006		M	2869
Wellington	2006	0	F	7214
Wellington	2006	0	M	6776
Wellington	2006	1	F	10508
Wellington	2006	1	M	10504
Wellington	2011		F	2234
Wellington	2011		M	3102
Wellington	2011	0	F	7063
Wellington	2011	0	M	6540
Wellington	2011	1	F	11307
Wellington	2011	1	M	11087
Wellington	2016		F	2934
Wellington	2016		M	3775
Wellington	2016	0	F	6834
Wellington	2016	0	M	6425
Wellington	2016	1	F	11470
Wellington	2016	1	M	11431
Brunswick - Coburg	2006		F	4457
Brunswick - Coburg	2006		M	4953
Brunswick - Coburg	2006	0	F	13617
Brunswick - Coburg	2006	0	M	12713
Brunswick - Coburg	2006	1	F	19340
Brunswick - Coburg	2006	1	M	17729
Brunswick - Coburg	2011		F	4388
Brunswick - Coburg	2011		M	4886
Brunswick - Coburg	2011	0	F	15677
Brunswick - Coburg	2011	0	M	14890
Brunswick - Coburg	2011	1	F	20377
Brunswick - Coburg	2011	1	M	18676
Brunswick - Coburg	2016		F	4903
Brunswick - Coburg	2016		M	4850
Brunswick - Coburg	2016	0	F	19147
Brunswick - Coburg	2016	0	M	18114
Brunswick - Coburg	2016	1	F	20482
Brunswick - Coburg	2016	1	M	18763
Darebin - South	2006		F	3013
Darebin - South	2006		M	3196
Darebin - South	2006	0	F	8686
Darebin - South	2006	0	M	7792
Darebin - South	2006	1	F	12082
Darebin - South	2006	1	M	11143
Darebin - South	2011		F	2701
Darebin - South	2011		M	3001
Darebin - South	2011	0	F	9281
Darebin - South	2011	0	M	8148
Darebin - South	2011	1	F	13265
Darebin - South	2011	1	M	12163
Darebin - South	2016		F	3147
Darebin - South	2016		M	3107
Darebin - South	2016	0	F	10804
Darebin - South	2016	0	M	9348
Darebin - South	2016	1	F	13530
Darebin - South	2016	1	M	12134
Essendon	2006		F	3765
Essendon	2006		M	4145
Essendon	2006	0	F	9792
Essendon	2006	0	M	8915
Essendon	2006	1	F	15956
Essendon	2006	1	M	14354
Essendon	2011		F	3625
Essendon	2011		M	3750
Essendon	2011	0	F	11066
Essendon	2011	0	M	10359
Essendon	2011	1	F	16843
Essendon	2011	1	M	15285
Essendon	2016		F	4163
Essendon	2016		M	4123
Essendon	2016	0	F	13443
Essendon	2016	0	M	12502
Essendon	2016	1	F	16928
Essendon	2016	1	M	15441
Melbourne City	2006		F	6047
Melbourne City	2006		M	7745
Melbourne City	2006	0	F	23461
Melbourne City	2006	0	M	22784
Melbourne City	2006	1	F	8134
Melbourne City	2006	1	M	7969
Melbourne City	2011		F	6408
Melbourne City	2011		M	7733
Melbourne City	2011	0	F	29459
Melbourne City	2011	0	M	28062
Melbourne City	2011	1	F	10981
Melbourne City	2011	1	M	10974
Melbourne City	2016		F	10078
Melbourne City	2016		M	10373
Melbourne City	2016	0	F	46633
Melbourne City	2016	0	M	42950
Melbourne City	2016	1	F	13114
Melbourne City	2016	1	M	12821
Port Phillip	2006		F	7108
Port Phillip	2006		M	8270
Port Phillip	2006	0	F	21071
Port Phillip	2006	0	M	19914
Port Phillip	2006	1	F	14681
Port Phillip	2006	1	M	14055
Port Phillip	2011		F	5717
Port Phillip	2011		M	6598
Port Phillip	2011	0	F	23413
Port Phillip	2011	0	M	22638
Port Phillip	2011	1	F	16929
Port Phillip	2011	1	M	16085
Port Phillip	2016		F	7588
Port Phillip	2016		M	7635
Port Phillip	2016	0	F	26034
Port Phillip	2016	0	M	24682
Port Phillip	2016	1	F	17941
Port Phillip	2016	1	M	16992
Stonnington - West	2006		F	3775
Stonnington - West	2006		M	4189
Stonnington - West	2006	0	F	12590
Stonnington - West	2006	0	M	11639
Stonnington - West	2006	1	F	10470
Stonnington - West	2006	1	M	9232
Stonnington - West	2011		F	3109
Stonnington - West	2011		M	3558
Stonnington - West	2011	0	F	13527
Stonnington - West	2011	0	M	12343
Stonnington - West	2011	1	F	11183
Stonnington - West	2011	1	M	10057
Stonnington - West	2016		F	4096
Stonnington - West	2016		M	3971
Stonnington - West	2016	0	F	17608
Stonnington - West	2016	0	M	15788
Stonnington - West	2016	1	F	11207
Stonnington - West	2016	1	M	9797
Yarra	2006		F	5028
Yarra	2006		M	5899
Yarra	2006	0	F	16997
Yarra	2006	0	M	15747
Yarra	2006	1	F	13696
Yarra	2006	1	M	12774
Yarra	2011		F	4646
Yarra	2011		M	5189
Yarra	2011	0	F	18027
Yarra	2011	0	M	16736
Yarra	2011	1	F	15659
Yarra	2011	1	M	14574
Yarra	2016		F	6049
Yarra	2016		M	6034
Yarra	2016	0	F	22571
Yarra	2016	0	M	21214
Yarra	2016	1	F	16421
Yarra	2016	1	M	15167
Boroondara	2006		F	8026
Boroondara	2006		M	8156
Boroondara	2006	0	F	28407
Boroondara	2006	0	M	26579
Boroondara	2006	1	F	44085
Boroondara	2006	1	M	39198
Boroondara	2011		F	7155
Boroondara	2011		M	7430
Boroondara	2011	0	F	29624
Boroondara	2011	0	M	27337
Boroondara	2011	1	F	45907
Boroondara	2011	1	M	41733
Boroondara	2016		F	7961
Boroondara	2016		M	7913
Boroondara	2016	0	F	34438
Boroondara	2016	0	M	31659
Boroondara	2016	1	F	44686
Boroondara	2016	1	M	40573
Manningham - West	2006		F	3921
Manningham - West	2006		M	3930
Manningham - West	2006	0	F	12335
Manningham - West	2006	0	M	11195
Manningham - West	2006	1	F	27433
Manningham - West	2006	1	M	25749
Manningham - West	2011		F	3541
Manningham - West	2011		M	3540
Manningham - West	2011	0	F	12225
Manningham - West	2011	0	M	11448
Manningham - West	2011	1	F	28652
Manningham - West	2011	1	M	26499
Manningham - West	2016		F	4200
Manningham - West	2016		M	4030
Manningham - West	2016	0	F	15060
Manningham - West	2016	0	M	14030
Manningham - West	2016	1	F	27593
Manningham - West	2016	1	M	25459
Whitehorse - West	2006		F	4694
Whitehorse - West	2006		M	4757
Whitehorse - West	2006	0	F	15225
Whitehorse - West	2006	0	M	13663
Whitehorse - West	2006	1	F	27408
Whitehorse - West	2006	1	M	24223
Whitehorse - West	2011		F	4804
Whitehorse - West	2011		M	5030
Whitehorse - West	2011	0	F	16200
Whitehorse - West	2011	0	M	15080
Whitehorse - West	2011	1	F	28372
Whitehorse - West	2011	1	M	25432
Whitehorse - West	2016		F	4978
Whitehorse - West	2016		M	4891
Whitehorse - West	2016	0	F	20286
Whitehorse - West	2016	0	M	19383
Whitehorse - West	2016	1	F	27656
Whitehorse - West	2016	1	M	24844
Bayside	2006		F	5454
Bayside	2006		M	4962
Bayside	2006	0	F	14855
Bayside	2006	0	M	13611
Bayside	2006	1	F	25987
Bayside	2006	1	M	23069
Bayside	2011		F	4996
Bayside	2011		M	4854
Bayside	2011	0	F	15659
Bayside	2011	0	M	14517
Bayside	2011	1	F	27317
Bayside	2011	1	M	24471
Bayside	2016		F	5307
Bayside	2016		M	5031
Bayside	2016	0	F	18101
Bayside	2016	0	M	16567
Bayside	2016	1	F	27454
Bayside	2016	1	M	24631
Glen Eira	2006		F	8370
Glen Eira	2006		M	8760
Glen Eira	2006	0	F	21983
Glen Eira	2006	0	M	20995
Glen Eira	2006	1	F	36821
Glen Eira	2006	1	M	33661
Glen Eira	2011		F	7364
Glen Eira	2011		M	7857
Glen Eira	2011	0	F	24571
Glen Eira	2011	0	M	23479
Glen Eira	2011	1	F	38940
Glen Eira	2011	1	M	35855
Glen Eira	2016		F	8200
Glen Eira	2016		M	8058
Glen Eira	2016	0	F	29807
Glen Eira	2016	0	M	28089
Glen Eira	2016	1	F	38666
Glen Eira	2016	1	M	35612
Kingston	2006		F	6320
Kingston	2006		M	6363
Kingston	2006	0	F	17739
Kingston	2006	0	M	16316
Kingston	2006	1	F	28696
Kingston	2006	1	M	26497
Kingston	2011		F	5939
Kingston	2011		M	6312
Kingston	2011	0	F	18576
Kingston	2011	0	M	17240
Kingston	2011	1	F	31634
Kingston	2011	1	M	29264
Kingston	2016		F	6964
Kingston	2016		M	6682
Kingston	2016	0	F	20879
Kingston	2016	0	M	19354
Kingston	2016	1	F	32684
Kingston	2016	1	M	30247
Stonnington - East	2006		F	2380
Stonnington - East	2006		M	2316
Stonnington - East	2006	0	F	7097
Stonnington - East	2006	0	M	6535
Stonnington - East	2006	1	F	10400
Stonnington - East	2006	1	M	9263
Stonnington - East	2011		F	2007
Stonnington - East	2011		M	2018
Stonnington - East	2011	0	F	7560
Stonnington - East	2011	0	M	6939
Stonnington - East	2011	1	F	10977
Stonnington - East	2011	1	M	9866
Stonnington - East	2016		F	2075
Stonnington - East	2016		M	2032
Stonnington - East	2016	0	F	8769
Stonnington - East	2016	0	M	8043
Stonnington - East	2016	1	F	10704
Stonnington - East	2016	1	M	9741
Banyule	2006		F	5828
Banyule	2006		M	6246
Banyule	2006	0	F	17265
Banyule	2006	0	M	16121
Banyule	2006	1	F	35960
Banyule	2006	1	M	33445
Banyule	2011		F	5973
Banyule	2011		M	6169
Banyule	2011	0	F	17836
Banyule	2011	0	M	16705
Banyule	2011	1	F	37069
Banyule	2011	1	M	34552
Banyule	2016		F	6967
Banyule	2016		M	6795
