SA3_NAME16	Year	EduInstitutionType	students
Pittwater	2006		4553
Pittwater	2006	Infants/Primary	4636
Pittwater	2006	Pre-school	1185
Pittwater	2006	Secondary	3752
Pittwater	2006	Technical or Further Educational Institution	1049
Pittwater	2006	University or other tertiary	1598
Pittwater	2011		3454
Pittwater	2011	Infants/Primary	5028
Pittwater	2011	Pre-school	1295
Pittwater	2011	Secondary	3968
Pittwater	2011	Technical or Further Educational Institution	1151
Pittwater	2011	University or other tertiary	1976
Pittwater	2016		3564
Pittwater	2016	Infants/Primary	5595
Pittwater	2016	Pre-school	1255
Pittwater	2016	Secondary	4344
Pittwater	2016	Technical or Further Educational Institution	930
Pittwater	2016	University or other tertiary	2307
Warringah	2006		10232
Warringah	2006	Infants/Primary	10878
Warringah	2006	Pre-school	2766
Warringah	2006	Secondary	8221
Warringah	2006	Technical or Further Educational Institution	3038
Warringah	2006	University or other tertiary	4284
Warringah	2011		8324
Warringah	2011	Infants/Primary	12189
Warringah	2011	Pre-school	3215
Warringah	2011	Secondary	8941
Warringah	2011	Technical or Further Educational Institution	3120
Warringah	2011	University or other tertiary	5427
Warringah	2016		9225
Warringah	2016	Infants/Primary	14090
Warringah	2016	Pre-school	3114
Warringah	2016	Secondary	10552
Warringah	2016	Technical or Further Educational Institution	2788
Warringah	2016	University or other tertiary	6408
Camden	2006		2738
Camden	2006	Infants/Primary	5026
Camden	2006	Pre-school	1215
Camden	2006	Secondary	3569
Camden	2006	Technical or Further Educational Institution	974
Camden	2006	University or other tertiary	1033
Camden	2011		2558
Camden	2011	Infants/Primary	5627
Camden	2011	Pre-school	1379
Camden	2011	Secondary	4267
Camden	2011	Technical or Further Educational Institution	1125
Camden	2011	University or other tertiary	1673
Camden	2016		2957
Camden	2016	Infants/Primary	6832
Camden	2016	Pre-school	1505
Camden	2016	Secondary	4908
Camden	2016	Technical or Further Educational Institution	1197
Camden	2016	University or other tertiary	2278
Campbelltown (NSW)	2006		13550
Campbelltown (NSW)	2006	Infants/Primary	14164
Campbelltown (NSW)	2006	Pre-school	2573
Campbelltown (NSW)	2006	Secondary	11717
Campbelltown (NSW)	2006	Technical or Further Educational Institution	3990
Campbelltown (NSW)	2006	University or other tertiary	3623
Campbelltown (NSW)	2011		11925
Campbelltown (NSW)	2011	Infants/Primary	12719
Campbelltown (NSW)	2011	Pre-school	2713
Campbelltown (NSW)	2011	Secondary	11066
Campbelltown (NSW)	2011	Technical or Further Educational Institution	4070
Campbelltown (NSW)	2011	University or other tertiary	4902
Campbelltown (NSW)	2016		12058
Campbelltown (NSW)	2016	Infants/Primary	14523
Campbelltown (NSW)	2016	Pre-school	2754
Campbelltown (NSW)	2016	Secondary	10972
Campbelltown (NSW)	2016	Technical or Further Educational Institution	3125
Campbelltown (NSW)	2016	University or other tertiary	6403
Wollondilly	2006		2529
Wollondilly	2006	Infants/Primary	3698
Wollondilly	2006	Pre-school	814
Wollondilly	2006	Secondary	2721
Wollondilly	2006	Technical or Further Educational Institution	832
Wollondilly	2006	University or other tertiary	693
Wollondilly	2011		2327
Wollondilly	2011	Infants/Primary	3668
Wollondilly	2011	Pre-school	863
Wollondilly	2011	Secondary	2652
Wollondilly	2011	Technical or Further Educational Institution	912
Wollondilly	2011	University or other tertiary	908
Wollondilly	2016		2737
Wollondilly	2016	Infants/Primary	4086
Wollondilly	2016	Pre-school	897
Wollondilly	2016	Secondary	2985
Wollondilly	2016	Technical or Further Educational Institution	748
Wollondilly	2016	University or other tertiary	1222
Blue Mountains	2006		4917
Blue Mountains	2006	Infants/Primary	6548
Blue Mountains	2006	Pre-school	1432
Blue Mountains	2006	Secondary	5568
Blue Mountains	2006	Technical or Further Educational Institution	2065
Blue Mountains	2006	University or other tertiary	2668
Blue Mountains	2011		5032
Blue Mountains	2011	Infants/Primary	6393
Blue Mountains	2011	Pre-school	1489
Blue Mountains	2011	Secondary	5298
Blue Mountains	2011	Technical or Further Educational Institution	2153
Blue Mountains	2011	University or other tertiary	3107
Blue Mountains	2016		4259
Blue Mountains	2016	Infants/Primary	6543
Blue Mountains	2016	Pre-school	1440
Blue Mountains	2016	Secondary	5212
Blue Mountains	2016	Technical or Further Educational Institution	1590
Blue Mountains	2016	University or other tertiary	3434
Blue Mountains - South	2006		0
Blue Mountains - South	2006	Infants/Primary	0
Blue Mountains - South	2006	Pre-school	0
Blue Mountains - South	2006	Secondary	0
Blue Mountains - South	2006	Technical or Further Educational Institution	0
Blue Mountains - South	2006	University or other tertiary	0
Blue Mountains - South	2011		0
Blue Mountains - South	2011	Infants/Primary	3
Blue Mountains - South	2011	Pre-school	0
Blue Mountains - South	2011	Secondary	0
Blue Mountains - South	2011	Technical or Further Educational Institution	0
Blue Mountains - South	2011	University or other tertiary	0
Blue Mountains - South	2016		0
Blue Mountains - South	2016	Infants/Primary	0
Blue Mountains - South	2016	Pre-school	0
Blue Mountains - South	2016	Secondary	0
Blue Mountains - South	2016	Technical or Further Educational Institution	0
Blue Mountains - South	2016	University or other tertiary	0
Penrith	2006		8479
Penrith	2006	Infants/Primary	11672
Penrith	2006	Pre-school	2580
Penrith	2006	Secondary	8596
Penrith	2006	Technical or Further Educational Institution	3097
Penrith	2006	University or other tertiary	2976
Penrith	2011		7998
Penrith	2011	Infants/Primary	11470
Penrith	2011	Pre-school	2739
Penrith	2011	Secondary	8842
Penrith	2011	Technical or Further Educational Institution	3332
Penrith	2011	University or other tertiary	3914
Penrith	2016		8840
Penrith	2016	Infants/Primary	13059
Penrith	2016	Pre-school	3069
Penrith	2016	Secondary	9562
Penrith	2016	Technical or Further Educational Institution	2906
Penrith	2016	University or other tertiary	5073
Richmond - Windsor	2006		3571
Richmond - Windsor	2006	Infants/Primary	3333
Richmond - Windsor	2006	Pre-school	750
Richmond - Windsor	2006	Secondary	2485
Richmond - Windsor	2006	Technical or Further Educational Institution	903
Richmond - Windsor	2006	University or other tertiary	846
Richmond - Windsor	2011		2997
Richmond - Windsor	2011	Infants/Primary	3118
Richmond - Windsor	2011	Pre-school	743
Richmond - Windsor	2011	Secondary	2489
Richmond - Windsor	2011	Technical or Further Educational Institution	987
Richmond - Windsor	2011	University or other tertiary	1003
Richmond - Windsor	2016		3561
Richmond - Windsor	2016	Infants/Primary	3019
Richmond - Windsor	2016	Pre-school	680
Richmond - Windsor	2016	Secondary	2268
Richmond - Windsor	2016	Technical or Further Educational Institution	812
Richmond - Windsor	2016	University or other tertiary	1264
St Marys	2006		4408
St Marys	2006	Infants/Primary	4935
St Marys	2006	Pre-school	939
St Marys	2006	Secondary	4130
St Marys	2006	Technical or Further Educational Institution	1333
St Marys	2006	University or other tertiary	1009
St Marys	2011		3918
St Marys	2011	Infants/Primary	4353
St Marys	2011	Pre-school	960
St Marys	2011	Secondary	3924
St Marys	2011	Technical or Further Educational Institution	1438
St Marys	2011	University or other tertiary	1493
St Marys	2016		4151
St Marys	2016	Infants/Primary	4738
St Marys	2016	Pre-school	955
St Marys	2016	Secondary	3577
St Marys	2016	Technical or Further Educational Institution	1166
St Marys	2016	University or other tertiary	1771
Auburn	2006		10556
Auburn	2006	Infants/Primary	5111
Auburn	2006	Pre-school	822
Auburn	2006	Secondary	4320
Auburn	2006	Technical or Further Educational Institution	2296
Auburn	2006	University or other tertiary	3240
Auburn	2011		9416
Auburn	2011	Infants/Primary	5115
Auburn	2011	Pre-school	989
Auburn	2011	Secondary	4705
Auburn	2011	Technical or Further Educational Institution	2460
Auburn	2011	University or other tertiary	4438
Auburn	2016		9857
Auburn	2016	Infants/Primary	5986
Auburn	2016	Pre-school	1147
Auburn	2016	Secondary	4823
Auburn	2016	Technical or Further Educational Institution	2201
Auburn	2016	University or other tertiary	7078
Carlingford	2006		4202
Carlingford	2006	Infants/Primary	4850
Carlingford	2006	Pre-school	924
Carlingford	2006	Secondary	4128
Carlingford	2006	Technical or Further Educational Institution	1295
Carlingford	2006	University or other tertiary	2658
Carlingford	2011		3652
Carlingford	2011	Infants/Primary	4754
Carlingford	2011	Pre-school	976
Carlingford	2011	Secondary	4598
Carlingford	2011	Technical or Further Educational Institution	1296
Carlingford	2011	University or other tertiary	3591
Carlingford	2016		3674
Carlingford	2016	Infants/Primary	5617
Carlingford	2016	Pre-school	1154
Carlingford	2016	Secondary	4712
Carlingford	2016	Technical or Further Educational Institution	1204
Carlingford	2016	University or other tertiary	4315
Merrylands - Guildford	2006		12855
Merrylands - Guildford	2006	Infants/Primary	10594
Merrylands - Guildford	2006	Pre-school	1927
Merrylands - Guildford	2006	Secondary	8544
Merrylands - Guildford	2006	Technical or Further Educational Institution	3457
Merrylands - Guildford	2006	University or other tertiary	3540
Merrylands - Guildford	2011		12988
Merrylands - Guildford	2011	Infants/Primary	10914
Merrylands - Guildford	2011	Pre-school	2279
Merrylands - Guildford	2011	Secondary	9189
Merrylands - Guildford	2011	Technical or Further Educational Institution	3858
Merrylands - Guildford	2011	University or other tertiary	5448
Merrylands - Guildford	2016		12888
Merrylands - Guildford	2016	Infants/Primary	13421
Merrylands - Guildford	2016	Pre-school	2652
Merrylands - Guildford	2016	Secondary	9934
Merrylands - Guildford	2016	Technical or Further Educational Institution	3355
Merrylands - Guildford	2016	University or other tertiary	7505
Parramatta	2006		11371
Parramatta	2006	Infants/Primary	7503
Parramatta	2006	Pre-school	1587
Parramatta	2006	Secondary	6068
Parramatta	2006	Technical or Further Educational Institution	3293
Parramatta	2006	University or other tertiary	6021
Parramatta	2011		11139
Parramatta	2011	Infants/Primary	8553
Parramatta	2011	Pre-school	2053
Parramatta	2011	Secondary	6468
Parramatta	2011	Technical or Further Educational Institution	3161
Parramatta	2011	University or other tertiary	6904
Parramatta	2016		11073
Parramatta	2016	Infants/Primary	10885
Parramatta	2016	Pre-school	2482
Parramatta	2016	Secondary	6939
Parramatta	2016	Technical or Further Educational Institution	2485
Parramatta	2016	University or other tertiary	8704
Pennant Hills - Epping	2006		2338
Pennant Hills - Epping	2006	Infants/Primary	3559
Pennant Hills - Epping	2006	Pre-school	684
Pennant Hills - Epping	2006	Secondary	3454
Pennant Hills - Epping	2006	Technical or Further Educational Institution	790
Pennant Hills - Epping	2006	University or other tertiary	3237
Pennant Hills - Epping	2011		1580
Pennant Hills - Epping	2011	Infants/Primary	3510
Pennant Hills - Epping	2011	Pre-school	786
Pennant Hills - Epping	2011	Secondary	3624
Pennant Hills - Epping	2011	Technical or Further Educational Institution	830
Pennant Hills - Epping	2011	University or other tertiary	3653
Pennant Hills - Epping	2016		1839
Pennant Hills - Epping	2016	Infants/Primary	4160
Pennant Hills - Epping	2016	Pre-school	830
Pennant Hills - Epping	2016	Secondary	3599
Pennant Hills - Epping	2016	Technical or Further Educational Institution	812
Pennant Hills - Epping	2016	University or other tertiary	4159
Ryde - Hunters Hill	2006		9750
Ryde - Hunters Hill	2006	Infants/Primary	7918
Ryde - Hunters Hill	2006	Pre-school	1788
Ryde - Hunters Hill	2006	Secondary	7228
Ryde - Hunters Hill	2006	Technical or Further Educational Institution	2748
Ryde - Hunters Hill	2006	University or other tertiary	8556
Ryde - Hunters Hill	2011		7506
Ryde - Hunters Hill	2011	Infants/Primary	8397
Ryde - Hunters Hill	2011	Pre-school	2044
Ryde - Hunters Hill	2011	Secondary	7152
Ryde - Hunters Hill	2011	Technical or Further Educational Institution	2636
Ryde - Hunters Hill	2011	University or other tertiary	10427
Ryde - Hunters Hill	2016		7644
Ryde - Hunters Hill	2016	Infants/Primary	9670
Ryde - Hunters Hill	2016	Pre-school	2236
Ryde - Hunters Hill	2016	Secondary	7833
Ryde - Hunters Hill	2016	Technical or Further Educational Institution	2730
Ryde - Hunters Hill	2016	University or other tertiary	12588
Bringelly - Green Valley	2006		7660
Bringelly - Green Valley	2006	Infants/Primary	8143
Bringelly - Green Valley	2006	Pre-school	1417
Bringelly - Green Valley	2006	Secondary	6106
Bringelly - Green Valley	2006	Technical or Further Educational Institution	1945
Bringelly - Green Valley	2006	University or other tertiary	1708
Bringelly - Green Valley	2011		7135
Bringelly - Green Valley	2011	Infants/Primary	8055
Bringelly - Green Valley	2011	Pre-school	1413
Bringelly - Green Valley	2011	Secondary	6889
Bringelly - Green Valley	2011	Technical or Further Educational Institution	2033
Bringelly - Green Valley	2011	University or other tertiary	2821
Bringelly - Green Valley	2016		8150
Bringelly - Green Valley	2016	Infants/Primary	10094
Bringelly - Green Valley	2016	Pre-school	1869
Bringelly - Green Valley	2016	Secondary	8480
Bringelly - Green Valley	2016	Technical or Further Educational Institution	1890
Bringelly - Green Valley	2016	University or other tertiary	4506
Fairfield	2006		16542
Fairfield	2006	Infants/Primary	14415
Fairfield	2006	Pre-school	2153
Fairfield	2006	Secondary	13287
Fairfield	2006	Technical or Further Educational Institution	5108
Fairfield	2006	University or other tertiary	4712
Fairfield	2011		14838
Fairfield	2011	Infants/Primary	13740
Fairfield	2011	Pre-school	2487
Fairfield	2011	Secondary	13678
Fairfield	2011	Technical or Further Educational Institution	5047
Fairfield	2011	University or other tertiary	7022
Fairfield	2016		13663
Fairfield	2016	Infants/Primary	14834
Fairfield	2016	Pre-school	2385
Fairfield	2016	Secondary	14098
Fairfield	2016	Technical or Further Educational Institution	4302
Fairfield	2016	University or other tertiary	9231
Liverpool	2006		10121
Liverpool	2006	Infants/Primary	8947
Liverpool	2006	Pre-school	1623
Liverpool	2006	Secondary	6312
Liverpool	2006	Technical or Further Educational Institution	2499
Liverpool	2006	University or other tertiary	2500
Liverpool	2011		9745
Liverpool	2011	Infants/Primary	9409
Liverpool	2011	Pre-school	1850
Liverpool	2011	Secondary	7550
Liverpool	2011	Technical or Further Educational Institution	2779
Liverpool	2011	University or other tertiary	3934
Liverpool	2016		10790
Liverpool	2016	Infants/Primary	10793
Liverpool	2016	Pre-school	1990
Liverpool	2016	Secondary	8406
Liverpool	2016	Technical or Further Educational Institution	2482
Liverpool	2016	University or other tertiary	5480
Cronulla - Miranda - Caringbah	2006		8347
Cronulla - Miranda - Caringbah	2006	Infants/Primary	7549
Cronulla - Miranda - Caringbah	2006	Pre-school	1863
Cronulla - Miranda - Caringbah	2006	Secondary	6242
Cronulla - Miranda - Caringbah	2006	Technical or Further Educational Institution	2309
Cronulla - Miranda - Caringbah	2006	University or other tertiary	3245
Cronulla - Miranda - Caringbah	2011		6333
Cronulla - Miranda - Caringbah	2011	Infants/Primary	8007
Cronulla - Miranda - Caringbah	2011	Pre-school	2066
Cronulla - Miranda - Caringbah	2011	Secondary	6301
Cronulla - Miranda - Caringbah	2011	Technical or Further Educational Institution	2308
Cronulla - Miranda - Caringbah	2011	University or other tertiary	4104
Cronulla - Miranda - Caringbah	2016		6314
Cronulla - Miranda - Caringbah	2016	Infants/Primary	8820
Cronulla - Miranda - Caringbah	2016	Pre-school	2041
Cronulla - Miranda - Caringbah	2016	Secondary	6962
Cronulla - Miranda - Caringbah	2016	Technical or Further Educational Institution	1854
Cronulla - Miranda - Caringbah	2016	University or other tertiary	4572
Sutherland - Menai - Heathcote	2006		5601
Sutherland - Menai - Heathcote	2006	Infants/Primary	9521
Sutherland - Menai - Heathcote	2006	Pre-school	2270
Sutherland - Menai - Heathcote	2006	Secondary	8324
Sutherland - Menai - Heathcote	2006	Technical or Further Educational Institution	2746
Sutherland - Menai - Heathcote	2006	University or other tertiary	3732
Sutherland - Menai - Heathcote	2011		5085
Sutherland - Menai - Heathcote	2011	Infants/Primary	9390
Sutherland - Menai - Heathcote	2011	Pre-school	2367
Sutherland - Menai - Heathcote	2011	Secondary	7742
Sutherland - Menai - Heathcote	2011	Technical or Further Educational Institution	2507
Sutherland - Menai - Heathcote	2011	University or other tertiary	4714
Sutherland - Menai - Heathcote	2016		4333
Sutherland - Menai - Heathcote	2016	Infants/Primary	10087
Sutherland - Menai - Heathcote	2016	Pre-school	2408
Sutherland - Menai - Heathcote	2016	Secondary	7717
Sutherland - Menai - Heathcote	2016	Technical or Further Educational Institution	1939
Sutherland - Menai - Heathcote	2016	University or other tertiary	4927
Migratory - Offshore - Shipping (NSW)	2006		3
Migratory - Offshore - Shipping (NSW)	2006	Infants/Primary	0
Migratory - Offshore - Shipping (NSW)	2006	Pre-school	0
Migratory - Offshore - Shipping (NSW)	2006	Secondary	0
Migratory - Offshore - Shipping (NSW)	2006	Technical or Further Educational Institution	0
Migratory - Offshore - Shipping (NSW)	2006	University or other tertiary	3
Migratory - Offshore - Shipping (NSW)	2011		11
Migratory - Offshore - Shipping (NSW)	2011	Infants/Primary	3
Migratory - Offshore - Shipping (NSW)	2011	Pre-school	0
Migratory - Offshore - Shipping (NSW)	2011	Secondary	0
Migratory - Offshore - Shipping (NSW)	2011	Technical or Further Educational Institution	0
Migratory - Offshore - Shipping (NSW)	2011	University or other tertiary	0
Migratory - Offshore - Shipping (NSW)	2016		53
Migratory - Offshore - Shipping (NSW)	2016	Infants/Primary	10
Migratory - Offshore - Shipping (NSW)	2016	Pre-school	0
Migratory - Offshore - Shipping (NSW)	2016	Secondary	16
Migratory - Offshore - Shipping (NSW)	2016	Technical or Further Educational Institution	3
Migratory - Offshore - Shipping (NSW)	2016	University or other tertiary	7
No usual address (NSW)	2006		1420
No usual address (NSW)	2006	Infants/Primary	311
No usual address (NSW)	2006	Pre-school	52
No usual address (NSW)	2006	Secondary	177
No usual address (NSW)	2006	Technical or Further Educational Institution	239
No usual address (NSW)	2006	University or other tertiary	412
No usual address (NSW)	2011		2943
No usual address (NSW)	2011	Infants/Primary	371
No usual address (NSW)	2011	Pre-school	76
No usual address (NSW)	2011	Secondary	300
No usual address (NSW)	2011	Technical or Further Educational Institution	306
No usual address (NSW)	2011	University or other tertiary	488
No usual address (NSW)	2016		3489
No usual address (NSW)	2016	Infants/Primary	243
No usual address (NSW)	2016	Pre-school	49
No usual address (NSW)	2016	Secondary	134
No usual address (NSW)	2016	Technical or Further Educational Institution	217
No usual address (NSW)	2016	University or other tertiary	461
Ballarat	2006		7112
Ballarat	2006	Infants/Primary	7645
Ballarat	2006	Pre-school	1436
Ballarat	2006	Secondary	6615
Ballarat	2006	Technical or Further Educational Institution	1689
Ballarat	2006	University or other tertiary	3914
Ballarat	2011		7016
Ballarat	2011	Infants/Primary	7775
Ballarat	2011	Pre-school	1720
Ballarat	2011	Secondary	6746
Ballarat	2011	Technical or Further Educational Institution	1786
Ballarat	2011	University or other tertiary	4947
Ballarat	2016		7847
Ballarat	2016	Infants/Primary	8797
Ballarat	2016	Pre-school	1772
Ballarat	2016	Secondary	6814
Ballarat	2016	Technical or Further Educational Institution	1487
Ballarat	2016	University or other tertiary	5150
Creswick - Daylesford - Ballan	2006		2073
Creswick - Daylesford - Ballan	2006	Infants/Primary	2230
Creswick - Daylesford - Ballan	2006	Pre-school	350
Creswick - Daylesford - Ballan	2006	Secondary	1886
Creswick - Daylesford - Ballan	2006	Technical or Further Educational Institution	421
Creswick - Daylesford - Ballan	2006	University or other tertiary	488
Creswick - Daylesford - Ballan	2011		1975
Creswick - Daylesford - Ballan	2011	Infants/Primary	2132
Creswick - Daylesford - Ballan	2011	Pre-school	431
Creswick - Daylesford - Ballan	2011	Secondary	1807
Creswick - Daylesford - Ballan	2011	Technical or Further Educational Institution	426
Creswick - Daylesford - Ballan	2011	University or other tertiary	644
Creswick - Daylesford - Ballan	2016		2875
Creswick - Daylesford - Ballan	2016	Infants/Primary	2270
Creswick - Daylesford - Ballan	2016	Pre-school	386
Creswick - Daylesford - Ballan	2016	Secondary	1583
Creswick - Daylesford - Ballan	2016	Technical or Further Educational Institution	337
Creswick - Daylesford - Ballan	2016	University or other tertiary	690
Maryborough - Pyrenees	2006		1869
Maryborough - Pyrenees	2006	Infants/Primary	1942
Maryborough - Pyrenees	2006	Pre-school	317
Maryborough - Pyrenees	2006	Secondary	1601
Maryborough - Pyrenees	2006	Technical or Further Educational Institution	289
Maryborough - Pyrenees	2006	University or other tertiary	256
Maryborough - Pyrenees	2011		1806
Maryborough - Pyrenees	2011	Infants/Primary	1725
Maryborough - Pyrenees	2011	Pre-school	335
Maryborough - Pyrenees	2011	Secondary	1545
Maryborough - Pyrenees	2011	Technical or Further Educational Institution	326
Maryborough - Pyrenees	2011	University or other tertiary	357
Maryborough - Pyrenees	2016		2633
Maryborough - Pyrenees	2016	Infants/Primary	1895
Maryborough - Pyrenees	2016	Pre-school	340
Maryborough - Pyrenees	2016	Secondary	1435
Maryborough - Pyrenees	2016	Technical or Further Educational Institution	243
Maryborough - Pyrenees	2016	University or other tertiary	392
Bendigo	2006		6157
Bendigo	2006	Infants/Primary	7045
Bendigo	2006	Pre-school	1223
Bendigo	2006	Secondary	5691
Bendigo	2006	Technical or Further Educational Institution	1541
Bendigo	2006	University or other tertiary	3043
Bendigo	2011		6019
Bendigo	2011	Infants/Primary	6922
Bendigo	2011	Pre-school	1412
Bendigo	2011	Secondary	5653
Bendigo	2011	Technical or Further Educational Institution	2041
Bendigo	2011	University or other tertiary	3566
Bendigo	2016		7916
Bendigo	2016	Infants/Primary	7763
Bendigo	2016	Pre-school	1521
Bendigo	2016	Secondary	5928
Bendigo	2016	Technical or Further Educational Institution	1712
Bendigo	2016	University or other tertiary	3647
Heathcote - Castlemaine - Kyneton	2006		3622
Heathcote - Castlemaine - Kyneton	2006	Infants/Primary	3649
Heathcote - Castlemaine - Kyneton	2006	Pre-school	622
Heathcote - Castlemaine - Kyneton	2006	Secondary	3047
Heathcote - Castlemaine - Kyneton	2006	Technical or Further Educational Institution	671
Heathcote - Castlemaine - Kyneton	2006	University or other tertiary	755
Heathcote - Castlemaine - Kyneton	2011		3628
Heathcote - Castlemaine - Kyneton	2011	Infants/Primary	3491
Heathcote - Castlemaine - Kyneton	2011	Pre-school	688
Heathcote - Castlemaine - Kyneton	2011	Secondary	3035
Heathcote - Castlemaine - Kyneton	2011	Technical or Further Educational Institution	869
Heathcote - Castlemaine - Kyneton	2011	University or other tertiary	978
Heathcote - Castlemaine - Kyneton	2016		5135
Heathcote - Castlemaine - Kyneton	2016	Infants/Primary	3719
Heathcote - Castlemaine - Kyneton	2016	Pre-school	712
Heathcote - Castlemaine - Kyneton	2016	Secondary	2879
Heathcote - Castlemaine - Kyneton	2016	Technical or Further Educational Institution	597
Heathcote - Castlemaine - Kyneton	2016	University or other tertiary	1042
Loddon - Elmore	2006		922
Loddon - Elmore	2006	Infants/Primary	1168
Loddon - Elmore	2006	Pre-school	188
Loddon - Elmore	2006	Secondary	965
Loddon - Elmore	2006	Technical or Further Educational Institution	166
Loddon - Elmore	2006	University or other tertiary	150
Loddon - Elmore	2011		784
Loddon - Elmore	2011	Infants/Primary	905
Loddon - Elmore	2011	Pre-school	155
Loddon - Elmore	2011	Secondary	771
Loddon - Elmore	2011	Technical or Further Educational Institution	144
Loddon - Elmore	2011	University or other tertiary	125
Loddon - Elmore	2016		1250
Loddon - Elmore	2016	Infants/Primary	845
Loddon - Elmore	2016	Pre-school	147
Loddon - Elmore	2016	Secondary	725
Loddon - Elmore	2016	Technical or Further Educational Institution	109
Loddon - Elmore	2016	University or other tertiary	137
Barwon - West	2006		867
Barwon - West	2006	Infants/Primary	1528
Barwon - West	2006	Pre-school	308
Barwon - West	2006	Secondary	1125
Barwon - West	2006	Technical or Further Educational Institution	251
Barwon - West	2006	University or other tertiary	257
Barwon - West	2011		951
Barwon - West	2011	Infants/Primary	1759
Barwon - West	2011	Pre-school	333
Barwon - West	2011	Secondary	1291
Barwon - West	2011	Technical or Further Educational Institution	350
Barwon - West	2011	University or other tertiary	347
Barwon - West	2016		1449
Barwon - West	2016	Infants/Primary	1954
Barwon - West	2016	Pre-school	367
Barwon - West	2016	Secondary	1428
Barwon - West	2016	Technical or Further Educational Institution	305
Barwon - West	2016	University or other tertiary	477
Geelong	2006		12950
Geelong	2006	Infants/Primary	13457
Geelong	2006	Pre-school	2737
Geelong	2006	Secondary	11403
Geelong	2006	Technical or Further Educational Institution	3488
Geelong	2006	University or other tertiary	5141
Geelong	2011		12497
Geelong	2011	Infants/Primary	13369
Geelong	2011	Pre-school	2809
Geelong	2011	Secondary	11682
Geelong	2011	Technical or Further Educational Institution	4103
Geelong	2011	University or other tertiary	6843
Geelong	2016		15305
Geelong	2016	Infants/Primary	14381
Geelong	2016	Pre-school	2956
Geelong	2016	Secondary	12011
Geelong	2016	Technical or Further Educational Institution	3374
Geelong	2016	University or other tertiary	9286
Surf Coast - Bellarine Peninsula	2006		3931
Surf Coast - Bellarine Peninsula	2006	Infants/Primary	4654
Surf Coast - Bellarine Peninsula	2006	Pre-school	913
Surf Coast - Bellarine Peninsula	2006	Secondary	3961
Surf Coast - Bellarine Peninsula	2006	Technical or Further Educational Institution	1045
Surf Coast - Bellarine Peninsula	2006	University or other tertiary	1292
Surf Coast - Bellarine Peninsula	2011		3770
Surf Coast - Bellarine Peninsula	2011	Infants/Primary	5043
Surf Coast - Bellarine Peninsula	2011	Pre-school	1071
Surf Coast - Bellarine Peninsula	2011	Secondary	4034
Surf Coast - Bellarine Peninsula	2011	Technical or Further Educational Institution	1217
Surf Coast - Bellarine Peninsula	2011	University or other tertiary	1665
Surf Coast - Bellarine Peninsula	2016		4951
Surf Coast - Bellarine Peninsula	2016	Infants/Primary	6419
Surf Coast - Bellarine Peninsula	2016	Pre-school	1293
Surf Coast - Bellarine Peninsula	2016	Secondary	4470
Surf Coast - Bellarine Peninsula	2016	Technical or Further Educational Institution	1055
Surf Coast - Bellarine Peninsula	2016	University or other tertiary	2213
Upper Goulburn Valley	2006		3960
Upper Goulburn Valley	2006	Infants/Primary	3938
Upper Goulburn Valley	2006	Pre-school	676
Upper Goulburn Valley	2006	Secondary	3679
Upper Goulburn Valley	2006	Technical or Further Educational Institution	772
Upper Goulburn Valley	2006	University or other tertiary	556
Upper Goulburn Valley	2011		3793
Upper Goulburn Valley	2011	Infants/Primary	3721
Upper Goulburn Valley	2011	Pre-school	817
Upper Goulburn Valley	2011	Secondary	3551
Upper Goulburn Valley	2011	Technical or Further Educational Institution	936
Upper Goulburn Valley	2011	University or other tertiary	699
Upper Goulburn Valley	2016		5593
Upper Goulburn Valley	2016	Infants/Primary	4025
Upper Goulburn Valley	2016	Pre-school	774
Upper Goulburn Valley	2016	Secondary	3316
Upper Goulburn Valley	2016	Technical or Further Educational Institution	849
Upper Goulburn Valley	2016	University or other tertiary	934
Wangaratta - Benalla	2006		2992
Wangaratta - Benalla	2006	Infants/Primary	3842
Wangaratta - Benalla	2006	Pre-school	646
Wangaratta - Benalla	2006	Secondary	3277
Wangaratta - Benalla	2006	Technical or Further Educational Institution	888
Wangaratta - Benalla	2006	University or other tertiary	566
Wangaratta - Benalla	2011		2755
Wangaratta - Benalla	2011	Infants/Primary	3569
Wangaratta - Benalla	2011	Pre-school	673
Wangaratta - Benalla	2011	Secondary	3091
Wangaratta - Benalla	2011	Technical or Further Educational Institution	1083
Wangaratta - Benalla	2011	University or other tertiary	631
Wangaratta - Benalla	2016		4223
Wangaratta - Benalla	2016	Infants/Primary	3528
Wangaratta - Benalla	2016	Pre-school	617
Wangaratta - Benalla	2016	Secondary	2909
Wangaratta - Benalla	2016	Technical or Further Educational Institution	737
Wangaratta - Benalla	2016	University or other tertiary	676
Wodonga - Alpine	2006		4308
Wodonga - Alpine	2006	Infants/Primary	5943
Wodonga - Alpine	2006	Pre-school	1025
Wodonga - Alpine	2006	Secondary	4677
Wodonga - Alpine	2006	Technical or Further Educational Institution	1794
Wodonga - Alpine	2006	University or other tertiary	1301
Wodonga - Alpine	2011		4223
Wodonga - Alpine	2011	Infants/Primary	5606
Wodonga - Alpine	2011	Pre-school	1198
Wodonga - Alpine	2011	Secondary	4656
Wodonga - Alpine	2011	Technical or Further Educational Institution	2129
Wodonga - Alpine	2011	University or other tertiary	1453
Wodonga - Alpine	2016		6186
Wodonga - Alpine	2016	Infants/Primary	5962
