SA3_NAME16	Year	Occupation	Sex	workers
Lake Macquarie - East	2016	Community and personal service workers	F	4301
Lake Macquarie - East	2016	Community and personal service workers	M	1779
Lake Macquarie - East	2016	Labourers	F	1586
Lake Macquarie - East	2016	Labourers	M	3235
Lake Macquarie - East	2016	Machinery operators and drivers	F	256
Lake Macquarie - East	2016	Machinery operators and drivers	M	2868
Lake Macquarie - East	2016	Managers	F	1917
Lake Macquarie - East	2016	Managers	M	3504
Lake Macquarie - East	2016	Professionals	F	6695
Lake Macquarie - East	2016	Professionals	M	4746
Lake Macquarie - East	2016	Sales workers	F	3417
Lake Macquarie - East	2016	Sales workers	M	1973
Lake Macquarie - East	2016	Technicians and trades workers	F	1163
Lake Macquarie - East	2016	Technicians and trades workers	M	7071
Lake Macquarie - West	2006		F	166
Lake Macquarie - West	2006		M	282
Lake Macquarie - West	2006	Clerical and administrative workers	F	3060
Lake Macquarie - West	2006	Clerical and administrative workers	M	730
Lake Macquarie - West	2006	Community and personal service workers	F	1762
Lake Macquarie - West	2006	Community and personal service workers	M	643
Lake Macquarie - West	2006	Labourers	F	1199
Lake Macquarie - West	2006	Labourers	M	2065
Lake Macquarie - West	2006	Machinery operators and drivers	F	172
Lake Macquarie - West	2006	Machinery operators and drivers	M	2154
Lake Macquarie - West	2006	Managers	F	887
Lake Macquarie - West	2006	Managers	M	1682
Lake Macquarie - West	2006	Professionals	F	2393
Lake Macquarie - West	2006	Professionals	M	1836
Lake Macquarie - West	2006	Sales workers	F	1927
Lake Macquarie - West	2006	Sales workers	M	933
Lake Macquarie - West	2006	Technicians and trades workers	F	613
Lake Macquarie - West	2006	Technicians and trades workers	M	4201
Lake Macquarie - West	2011		F	187
Lake Macquarie - West	2011		M	279
Lake Macquarie - West	2011	Clerical and administrative workers	F	3459
Lake Macquarie - West	2011	Clerical and administrative workers	M	790
Lake Macquarie - West	2011	Community and personal service workers	F	2218
Lake Macquarie - West	2011	Community and personal service workers	M	776
Lake Macquarie - West	2011	Labourers	F	1185
Lake Macquarie - West	2011	Labourers	M	2241
Lake Macquarie - West	2011	Machinery operators and drivers	F	200
Lake Macquarie - West	2011	Machinery operators and drivers	M	2465
Lake Macquarie - West	2011	Managers	F	1000
Lake Macquarie - West	2011	Managers	M	1714
Lake Macquarie - West	2011	Professionals	F	2808
Lake Macquarie - West	2011	Professionals	M	2038
Lake Macquarie - West	2011	Sales workers	F	2049
Lake Macquarie - West	2011	Sales workers	M	898
Lake Macquarie - West	2011	Technicians and trades workers	F	708
Lake Macquarie - West	2011	Technicians and trades workers	M	4622
Lake Macquarie - West	2016		F	197
Lake Macquarie - West	2016		M	332
Lake Macquarie - West	2016	Clerical and administrative workers	F	3465
Lake Macquarie - West	2016	Clerical and administrative workers	M	818
Lake Macquarie - West	2016	Community and personal service workers	F	2723
Lake Macquarie - West	2016	Community and personal service workers	M	914
Lake Macquarie - West	2016	Labourers	F	1230
Lake Macquarie - West	2016	Labourers	M	2292
Lake Macquarie - West	2016	Machinery operators and drivers	F	209
Lake Macquarie - West	2016	Machinery operators and drivers	M	2397
Lake Macquarie - West	2016	Managers	F	1108
Lake Macquarie - West	2016	Managers	M	1792
Lake Macquarie - West	2016	Professionals	F	3352
Lake Macquarie - West	2016	Professionals	M	2039
Lake Macquarie - West	2016	Sales workers	F	2066
Lake Macquarie - West	2016	Sales workers	M	1043
Lake Macquarie - West	2016	Technicians and trades workers	F	798
Lake Macquarie - West	2016	Technicians and trades workers	M	4560
Newcastle	2006		F	363
Newcastle	2006		M	566
Newcastle	2006	Clerical and administrative workers	F	7258
Newcastle	2006	Clerical and administrative workers	M	2084
Newcastle	2006	Community and personal service workers	F	4416
Newcastle	2006	Community and personal service workers	M	2024
Newcastle	2006	Labourers	F	2258
Newcastle	2006	Labourers	M	4141
Newcastle	2006	Machinery operators and drivers	F	289
Newcastle	2006	Machinery operators and drivers	M	3584
Newcastle	2006	Managers	F	2328
Newcastle	2006	Managers	M	4025
Newcastle	2006	Professionals	F	8117
Newcastle	2006	Professionals	M	7272
Newcastle	2006	Sales workers	F	4285
Newcastle	2006	Sales workers	M	2476
Newcastle	2006	Technicians and trades workers	F	1367
Newcastle	2006	Technicians and trades workers	M	8078
Newcastle	2011		F	408
Newcastle	2011		M	640
Newcastle	2011	Clerical and administrative workers	F	7914
Newcastle	2011	Clerical and administrative workers	M	2341
Newcastle	2011	Community and personal service workers	F	5133
Newcastle	2011	Community and personal service workers	M	2530
Newcastle	2011	Labourers	F	2306
Newcastle	2011	Labourers	M	4410
Newcastle	2011	Machinery operators and drivers	F	321
Newcastle	2011	Machinery operators and drivers	M	4049
Newcastle	2011	Managers	F	2692
Newcastle	2011	Managers	M	4508
Newcastle	2011	Professionals	F	9878
Newcastle	2011	Professionals	M	8663
Newcastle	2011	Sales workers	F	4626
Newcastle	2011	Sales workers	M	2579
Newcastle	2011	Technicians and trades workers	F	1533
Newcastle	2011	Technicians and trades workers	M	8538
Newcastle	2016		F	444
Newcastle	2016		M	636
Newcastle	2016	Clerical and administrative workers	F	7673
Newcastle	2016	Clerical and administrative workers	M	2260
Newcastle	2016	Community and personal service workers	F	6330
Newcastle	2016	Community and personal service workers	M	3019
Newcastle	2016	Labourers	F	2242
Newcastle	2016	Labourers	M	4415
Newcastle	2016	Machinery operators and drivers	F	314
Newcastle	2016	Machinery operators and drivers	M	3741
Newcastle	2016	Managers	F	2976
Newcastle	2016	Managers	M	4679
Newcastle	2016	Professionals	F	11452
Newcastle	2016	Professionals	M	9060
Newcastle	2016	Sales workers	F	4393
Newcastle	2016	Sales workers	M	2641
Newcastle	2016	Technicians and trades workers	F	1628
Newcastle	2016	Technicians and trades workers	M	8252
Richmond Valley - Coastal	2006		F	202
Richmond Valley - Coastal	2006		M	264
Richmond Valley - Coastal	2006	Clerical and administrative workers	F	2858
Richmond Valley - Coastal	2006	Clerical and administrative workers	M	587
Richmond Valley - Coastal	2006	Community and personal service workers	F	2183
Richmond Valley - Coastal	2006	Community and personal service workers	M	912
Richmond Valley - Coastal	2006	Labourers	F	1198
Richmond Valley - Coastal	2006	Labourers	M	2321
Richmond Valley - Coastal	2006	Machinery operators and drivers	F	146
Richmond Valley - Coastal	2006	Machinery operators and drivers	M	1208
Richmond Valley - Coastal	2006	Managers	F	1617
Richmond Valley - Coastal	2006	Managers	M	2711
Richmond Valley - Coastal	2006	Professionals	F	3279
Richmond Valley - Coastal	2006	Professionals	M	2620
Richmond Valley - Coastal	2006	Sales workers	F	2133
Richmond Valley - Coastal	2006	Sales workers	M	1163
Richmond Valley - Coastal	2006	Technicians and trades workers	F	669
Richmond Valley - Coastal	2006	Technicians and trades workers	M	3687
Richmond Valley - Coastal	2011		F	202
Richmond Valley - Coastal	2011		M	283
Richmond Valley - Coastal	2011	Clerical and administrative workers	F	2938
Richmond Valley - Coastal	2011	Clerical and administrative workers	M	585
Richmond Valley - Coastal	2011	Community and personal service workers	F	2568
Richmond Valley - Coastal	2011	Community and personal service workers	M	1010
Richmond Valley - Coastal	2011	Labourers	F	1113
Richmond Valley - Coastal	2011	Labourers	M	2148
Richmond Valley - Coastal	2011	Machinery operators and drivers	F	139
Richmond Valley - Coastal	2011	Machinery operators and drivers	M	1286
Richmond Valley - Coastal	2011	Managers	F	1615
Richmond Valley - Coastal	2011	Managers	M	2724
Richmond Valley - Coastal	2011	Professionals	F	3794
Richmond Valley - Coastal	2011	Professionals	M	2812
Richmond Valley - Coastal	2011	Sales workers	F	2132
Richmond Valley - Coastal	2011	Sales workers	M	1207
Richmond Valley - Coastal	2011	Technicians and trades workers	F	720
Richmond Valley - Coastal	2011	Technicians and trades workers	M	3613
Richmond Valley - Coastal	2016		F	238
Richmond Valley - Coastal	2016		M	315
Richmond Valley - Coastal	2016	Clerical and administrative workers	F	2865
Richmond Valley - Coastal	2016	Clerical and administrative workers	M	625
Richmond Valley - Coastal	2016	Community and personal service workers	F	2897
Richmond Valley - Coastal	2016	Community and personal service workers	M	1132
Richmond Valley - Coastal	2016	Labourers	F	1204
Richmond Valley - Coastal	2016	Labourers	M	2203
Richmond Valley - Coastal	2016	Machinery operators and drivers	F	141
Richmond Valley - Coastal	2016	Machinery operators and drivers	M	1278
Richmond Valley - Coastal	2016	Managers	F	1754
Richmond Valley - Coastal	2016	Managers	M	2792
Richmond Valley - Coastal	2016	Professionals	F	4403
Richmond Valley - Coastal	2016	Professionals	M	3075
Richmond Valley - Coastal	2016	Sales workers	F	2112
Richmond Valley - Coastal	2016	Sales workers	M	1213
Richmond Valley - Coastal	2016	Technicians and trades workers	F	786
Richmond Valley - Coastal	2016	Technicians and trades workers	M	3802
Richmond Valley - Hinterland	2006		F	139
Richmond Valley - Hinterland	2006		M	250
Richmond Valley - Hinterland	2006	Clerical and administrative workers	F	2762
Richmond Valley - Hinterland	2006	Clerical and administrative workers	M	674
Richmond Valley - Hinterland	2006	Community and personal service workers	F	1893
Richmond Valley - Hinterland	2006	Community and personal service workers	M	710
Richmond Valley - Hinterland	2006	Labourers	F	1411
Richmond Valley - Hinterland	2006	Labourers	M	2815
Richmond Valley - Hinterland	2006	Machinery operators and drivers	F	151
Richmond Valley - Hinterland	2006	Machinery operators and drivers	M	1621
Richmond Valley - Hinterland	2006	Managers	F	1350
Richmond Valley - Hinterland	2006	Managers	M	2547
Richmond Valley - Hinterland	2006	Professionals	F	2663
Richmond Valley - Hinterland	2006	Professionals	M	1769
Richmond Valley - Hinterland	2006	Sales workers	F	1831
Richmond Valley - Hinterland	2006	Sales workers	M	1145
Richmond Valley - Hinterland	2006	Technicians and trades workers	F	582
Richmond Valley - Hinterland	2006	Technicians and trades workers	M	3016
Richmond Valley - Hinterland	2011		F	155
Richmond Valley - Hinterland	2011		M	237
Richmond Valley - Hinterland	2011	Clerical and administrative workers	F	2862
Richmond Valley - Hinterland	2011	Clerical and administrative workers	M	693
Richmond Valley - Hinterland	2011	Community and personal service workers	F	2283
Richmond Valley - Hinterland	2011	Community and personal service workers	M	872
Richmond Valley - Hinterland	2011	Labourers	F	1337
Richmond Valley - Hinterland	2011	Labourers	M	2734
Richmond Valley - Hinterland	2011	Machinery operators and drivers	F	137
Richmond Valley - Hinterland	2011	Machinery operators and drivers	M	1641
Richmond Valley - Hinterland	2011	Managers	F	1355
Richmond Valley - Hinterland	2011	Managers	M	2474
Richmond Valley - Hinterland	2011	Professionals	F	2984
Richmond Valley - Hinterland	2011	Professionals	M	1884
Richmond Valley - Hinterland	2011	Sales workers	F	1888
Richmond Valley - Hinterland	2011	Sales workers	M	1058
Richmond Valley - Hinterland	2011	Technicians and trades workers	F	618
Richmond Valley - Hinterland	2011	Technicians and trades workers	M	3122
Richmond Valley - Hinterland	2016		F	183
Richmond Valley - Hinterland	2016		M	253
Richmond Valley - Hinterland	2016	Clerical and administrative workers	F	2753
Richmond Valley - Hinterland	2016	Clerical and administrative workers	M	636
Richmond Valley - Hinterland	2016	Community and personal service workers	F	2478
Richmond Valley - Hinterland	2016	Community and personal service workers	M	884
Richmond Valley - Hinterland	2016	Labourers	F	1438
Richmond Valley - Hinterland	2016	Labourers	M	2745
Richmond Valley - Hinterland	2016	Machinery operators and drivers	F	157
Richmond Valley - Hinterland	2016	Machinery operators and drivers	M	1644
Richmond Valley - Hinterland	2016	Managers	F	1260
Richmond Valley - Hinterland	2016	Managers	M	2254
Richmond Valley - Hinterland	2016	Professionals	F	3069
Richmond Valley - Hinterland	2016	Professionals	M	1753
Richmond Valley - Hinterland	2016	Sales workers	F	1708
Richmond Valley - Hinterland	2016	Sales workers	M	1066
Richmond Valley - Hinterland	2016	Technicians and trades workers	F	623
Richmond Valley - Hinterland	2016	Technicians and trades workers	M	2936
Tweed Valley	2006		F	211
Tweed Valley	2006		M	306
Tweed Valley	2006	Clerical and administrative workers	F	3078
Tweed Valley	2006	Clerical and administrative workers	M	639
Tweed Valley	2006	Community and personal service workers	F	2286
Tweed Valley	2006	Community and personal service workers	M	943
Tweed Valley	2006	Labourers	F	1398
Tweed Valley	2006	Labourers	M	2554
Tweed Valley	2006	Machinery operators and drivers	F	130
Tweed Valley	2006	Machinery operators and drivers	M	1691
Tweed Valley	2006	Managers	F	1186
Tweed Valley	2006	Managers	M	2192
Tweed Valley	2006	Professionals	F	2418
Tweed Valley	2006	Professionals	M	1803
Tweed Valley	2006	Sales workers	F	2265
Tweed Valley	2006	Sales workers	M	1263
Tweed Valley	2006	Technicians and trades workers	F	665
Tweed Valley	2006	Technicians and trades workers	M	4211
Tweed Valley	2011		F	207
Tweed Valley	2011		M	312
Tweed Valley	2011	Clerical and administrative workers	F	3424
Tweed Valley	2011	Clerical and administrative workers	M	681
Tweed Valley	2011	Community and personal service workers	F	2961
Tweed Valley	2011	Community and personal service workers	M	1087
Tweed Valley	2011	Labourers	F	1420
Tweed Valley	2011	Labourers	M	2524
Tweed Valley	2011	Machinery operators and drivers	F	159
Tweed Valley	2011	Machinery operators and drivers	M	1814
Tweed Valley	2011	Managers	F	1325
Tweed Valley	2011	Managers	M	2347
Tweed Valley	2011	Professionals	F	3217
Tweed Valley	2011	Professionals	M	2214
Tweed Valley	2011	Sales workers	F	2469
Tweed Valley	2011	Sales workers	M	1376
Tweed Valley	2011	Technicians and trades workers	F	740
Tweed Valley	2011	Technicians and trades workers	M	4392
Tweed Valley	2016		F	262
Tweed Valley	2016		M	346
Tweed Valley	2016	Clerical and administrative workers	F	3585
Tweed Valley	2016	Clerical and administrative workers	M	773
Tweed Valley	2016	Community and personal service workers	F	3522
Tweed Valley	2016	Community and personal service workers	M	1393
Tweed Valley	2016	Labourers	F	1464
Tweed Valley	2016	Labourers	M	2715
Tweed Valley	2016	Machinery operators and drivers	F	174
Tweed Valley	2016	Machinery operators and drivers	M	1850
Tweed Valley	2016	Managers	F	1502
Tweed Valley	2016	Managers	M	2450
Tweed Valley	2016	Professionals	F	3826
Tweed Valley	2016	Professionals	M	2337
Tweed Valley	2016	Sales workers	F	2513
Tweed Valley	2016	Sales workers	M	1411
Tweed Valley	2016	Technicians and trades workers	F	840
Tweed Valley	2016	Technicians and trades workers	M	4757
Griffith - Murrumbidgee (West)	2006		F	144
Griffith - Murrumbidgee (West)	2006		M	250
Griffith - Murrumbidgee (West)	2006	Clerical and administrative workers	F	2010
Griffith - Murrumbidgee (West)	2006	Clerical and administrative workers	M	362
Griffith - Murrumbidgee (West)	2006	Community and personal service workers	F	1163
Griffith - Murrumbidgee (West)	2006	Community and personal service workers	M	281
Griffith - Murrumbidgee (West)	2006	Labourers	F	1446
Griffith - Murrumbidgee (West)	2006	Labourers	M	2429
Griffith - Murrumbidgee (West)	2006	Machinery operators and drivers	F	118
Griffith - Murrumbidgee (West)	2006	Machinery operators and drivers	M	1403
Griffith - Murrumbidgee (West)	2006	Managers	F	1294
Griffith - Murrumbidgee (West)	2006	Managers	M	3289
Griffith - Murrumbidgee (West)	2006	Professionals	F	1494
Griffith - Murrumbidgee (West)	2006	Professionals	M	942
Griffith - Murrumbidgee (West)	2006	Sales workers	F	1192
Griffith - Murrumbidgee (West)	2006	Sales workers	M	583
Griffith - Murrumbidgee (West)	2006	Technicians and trades workers	F	462
Griffith - Murrumbidgee (West)	2006	Technicians and trades workers	M	2323
Griffith - Murrumbidgee (West)	2011		F	158
Griffith - Murrumbidgee (West)	2011		M	231
Griffith - Murrumbidgee (West)	2011	Clerical and administrative workers	F	2080
Griffith - Murrumbidgee (West)	2011	Clerical and administrative workers	M	351
Griffith - Murrumbidgee (West)	2011	Community and personal service workers	F	1318
Griffith - Murrumbidgee (West)	2011	Community and personal service workers	M	326
Griffith - Murrumbidgee (West)	2011	Labourers	F	1281
Griffith - Murrumbidgee (West)	2011	Labourers	M	2319
Griffith - Murrumbidgee (West)	2011	Machinery operators and drivers	F	114
Griffith - Murrumbidgee (West)	2011	Machinery operators and drivers	M	1480
Griffith - Murrumbidgee (West)	2011	Managers	F	1142
Griffith - Murrumbidgee (West)	2011	Managers	M	2963
Griffith - Murrumbidgee (West)	2011	Professionals	F	1568
Griffith - Murrumbidgee (West)	2011	Professionals	M	932
Griffith - Murrumbidgee (West)	2011	Sales workers	F	1261
Griffith - Murrumbidgee (West)	2011	Sales workers	M	611
Griffith - Murrumbidgee (West)	2011	Technicians and trades workers	F	501
Griffith - Murrumbidgee (West)	2011	Technicians and trades workers	M	2301
Griffith - Murrumbidgee (West)	2016		F	144
Griffith - Murrumbidgee (West)	2016		M	249
Griffith - Murrumbidgee (West)	2016	Clerical and administrative workers	F	2034
Griffith - Murrumbidgee (West)	2016	Clerical and administrative workers	M	344
Griffith - Murrumbidgee (West)	2016	Community and personal service workers	F	1486
Griffith - Murrumbidgee (West)	2016	Community and personal service workers	M	368
Griffith - Murrumbidgee (West)	2016	Labourers	F	1426
Griffith - Murrumbidgee (West)	2016	Labourers	M	2455
Griffith - Murrumbidgee (West)	2016	Machinery operators and drivers	F	151
Griffith - Murrumbidgee (West)	2016	Machinery operators and drivers	M	1574
Griffith - Murrumbidgee (West)	2016	Managers	F	1109
Griffith - Murrumbidgee (West)	2016	Managers	M	2745
Griffith - Murrumbidgee (West)	2016	Professionals	F	1742
Griffith - Murrumbidgee (West)	2016	Professionals	M	926
Griffith - Murrumbidgee (West)	2016	Sales workers	F	1236
Griffith - Murrumbidgee (West)	2016	Sales workers	M	610
Griffith - Murrumbidgee (West)	2016	Technicians and trades workers	F	458
Griffith - Murrumbidgee (West)	2016	Technicians and trades workers	M	2328
Tumut - Tumbarumba	2006		F	22
Tumut - Tumbarumba	2006		M	45
Tumut - Tumbarumba	2006	Clerical and administrative workers	F	493
Tumut - Tumbarumba	2006	Clerical and administrative workers	M	82
Tumut - Tumbarumba	2006	Community and personal service workers	F	384
Tumut - Tumbarumba	2006	Community and personal service workers	M	117
Tumut - Tumbarumba	2006	Labourers	F	420
Tumut - Tumbarumba	2006	Labourers	M	701
Tumut - Tumbarumba	2006	Machinery operators and drivers	F	46
Tumut - Tumbarumba	2006	Machinery operators and drivers	M	646
Tumut - Tumbarumba	2006	Managers	F	383
Tumut - Tumbarumba	2006	Managers	M	806
Tumut - Tumbarumba	2006	Professionals	F	417
Tumut - Tumbarumba	2006	Professionals	M	314
Tumut - Tumbarumba	2006	Sales workers	F	336
Tumut - Tumbarumba	2006	Sales workers	M	103
Tumut - Tumbarumba	2006	Technicians and trades workers	F	134
Tumut - Tumbarumba	2006	Technicians and trades workers	M	777
Tumut - Tumbarumba	2011		F	36
Tumut - Tumbarumba	2011		M	78
Tumut - Tumbarumba	2011	Clerical and administrative workers	F	528
Tumut - Tumbarumba	2011	Clerical and administrative workers	M	81
Tumut - Tumbarumba	2011	Community and personal service workers	F	456
Tumut - Tumbarumba	2011	Community and personal service workers	M	122
Tumut - Tumbarumba	2011	Labourers	F	399
Tumut - Tumbarumba	2011	Labourers	M	644
Tumut - Tumbarumba	2011	Machinery operators and drivers	F	35
Tumut - Tumbarumba	2011	Machinery operators and drivers	M	677
Tumut - Tumbarumba	2011	Managers	F	351
Tumut - Tumbarumba	2011	Managers	M	728
Tumut - Tumbarumba	2011	Professionals	F	441
Tumut - Tumbarumba	2011	Professionals	M	311
Tumut - Tumbarumba	2011	Sales workers	F	360
Tumut - Tumbarumba	2011	Sales workers	M	104
Tumut - Tumbarumba	2011	Technicians and trades workers	F	121
Tumut - Tumbarumba	2011	Technicians and trades workers	M	845
Tumut - Tumbarumba	2016		F	31
Tumut - Tumbarumba	2016		M	74
Tumut - Tumbarumba	2016	Clerical and administrative workers	F	483
Tumut - Tumbarumba	2016	Clerical and administrative workers	M	95
Tumut - Tumbarumba	2016	Community and personal service workers	F	466
Tumut - Tumbarumba	2016	Community and personal service workers	M	120
Tumut - Tumbarumba	2016	Labourers	F	398
Tumut - Tumbarumba	2016	Labourers	M	572
Tumut - Tumbarumba	2016	Machinery operators and drivers	F	44
Tumut - Tumbarumba	2016	Machinery operators and drivers	M	686
Tumut - Tumbarumba	2016	Managers	F	370
Tumut - Tumbarumba	2016	Managers	M	673
Tumut - Tumbarumba	2016	Professionals	F	474
Tumut - Tumbarumba	2016	Professionals	M	257
Tumut - Tumbarumba	2016	Sales workers	F	324
Tumut - Tumbarumba	2016	Sales workers	M	104
Tumut - Tumbarumba	2016	Technicians and trades workers	F	118
Tumut - Tumbarumba	2016	Technicians and trades workers	M	715
Wagga Wagga	2006		F	214
Wagga Wagga	2006		M	311
Wagga Wagga	2006	Clerical and administrative workers	F	3981
Wagga Wagga	2006	Clerical and administrative workers	M	973
Wagga Wagga	2006	Community and personal service workers	F	2653
Wagga Wagga	2006	Community and personal service workers	M	1293
Wagga Wagga	2006	Labourers	F	1802
Wagga Wagga	2006	Labourers	M	3079
Wagga Wagga	2006	Machinery operators and drivers	F	215
Wagga Wagga	2006	Machinery operators and drivers	M	2238
Wagga Wagga	2006	Managers	F	2146
Wagga Wagga	2006	Managers	M	4346
Wagga Wagga	2006	Professionals	F	3651
Wagga Wagga	2006	Professionals	M	2601
Wagga Wagga	2006	Sales workers	F	2559
Wagga Wagga	2006	Sales workers	M	1468
Wagga Wagga	2006	Technicians and trades workers	F	864
Wagga Wagga	2006	Technicians and trades workers	M	5119
Wagga Wagga	2011		F	259
Wagga Wagga	2011		M	379
Wagga Wagga	2011	Clerical and administrative workers	F	4094
Wagga Wagga	2011	Clerical and administrative workers	M	946
Wagga Wagga	2011	Community and personal service workers	F	3091
Wagga Wagga	2011	Community and personal service workers	M	1393
Wagga Wagga	2011	Labourers	F	1714
Wagga Wagga	2011	Labourers	M	2997
Wagga Wagga	2011	Machinery operators and drivers	F	199
Wagga Wagga	2011	Machinery operators and drivers	M	2447
Wagga Wagga	2011	Managers	F	2008
Wagga Wagga	2011	Managers	M	4207
Wagga Wagga	2011	Professionals	F	4220
Wagga Wagga	2011	Professionals	M	2802
Wagga Wagga	2011	Sales workers	F	2477
Wagga Wagga	2011	Sales workers	M	1465
Wagga Wagga	2011	Technicians and trades workers	F	992
Wagga Wagga	2011	Technicians and trades workers	M	5391
Wagga Wagga	2016		F	215
Wagga Wagga	2016		M	369
Wagga Wagga	2016	Clerical and administrative workers	F	4037
Wagga Wagga	2016	Clerical and administrative workers	M	892
Wagga Wagga	2016	Community and personal service workers	F	3629
Wagga Wagga	2016	Community and personal service workers	M	1557
Wagga Wagga	2016	Labourers	F	1794
Wagga Wagga	2016	Labourers	M	3122
Wagga Wagga	2016	Machinery operators and drivers	F	201
Wagga Wagga	2016	Machinery operators and drivers	M	2362
Wagga Wagga	2016	Managers	F	2108
Wagga Wagga	2016	Managers	M	4055
Wagga Wagga	2016	Professionals	F	4661
Wagga Wagga	2016	Professionals	M	2799
Wagga Wagga	2016	Sales workers	F	2508
Wagga Wagga	2016	Sales workers	M	1512
Wagga Wagga	2016	Technicians and trades workers	F	1017
Wagga Wagga	2016	Technicians and trades workers	M	5228
Shoalhaven	2006		F	196
Shoalhaven	2006		M	274
Shoalhaven	2006	Clerical and administrative workers	F	3232
Shoalhaven	2006	Clerical and administrative workers	M	657
Shoalhaven	2006	Community and personal service workers	F	2416
Shoalhaven	2006	Community and personal service workers	M	1062
Shoalhaven	2006	Labourers	F	1261
Shoalhaven	2006	Labourers	M	2301
Shoalhaven	2006	Machinery operators and drivers	F	136
Shoalhaven	2006	Machinery operators and drivers	M	1682
Shoalhaven	2006	Managers	F	1452
Shoalhaven	2006	Managers	M	2593
Shoalhaven	2006	Professionals	F	2834
Shoalhaven	2006	Professionals	M	2246
Shoalhaven	2006	Sales workers	F	2242
Shoalhaven	2006	Sales workers	M	1125
Shoalhaven	2006	Technicians and trades workers	F	772
Shoalhaven	2006	Technicians and trades workers	M	4799
Shoalhaven	2011		F	206
Shoalhaven	2011		M	314
Shoalhaven	2011	Clerical and administrative workers	F	3453
Shoalhaven	2011	Clerical and administrative workers	M	697
Shoalhaven	2011	Community and personal service workers	F	3094
Shoalhaven	2011	Community and personal service workers	M	1306
Shoalhaven	2011	Labourers	F	1204
Shoalhaven	2011	Labourers	M	2468
Shoalhaven	2011	Machinery operators and drivers	F	123
Shoalhaven	2011	Machinery operators and drivers	M	1806
Shoalhaven	2011	Managers	F	1465
Shoalhaven	2011	Managers	M	2549
Shoalhaven	2011	Professionals	F	3355
Shoalhaven	2011	Professionals	M	2297
Shoalhaven	2011	Sales workers	F	2380
Shoalhaven	2011	Sales workers	M	1265
Shoalhaven	2011	Technicians and trades workers	F	831
Shoalhaven	2011	Technicians and trades workers	M	4970
Shoalhaven	2016		F	240
Shoalhaven	2016		M	366
Shoalhaven	2016	Clerical and administrative workers	F	3451
Shoalhaven	2016	Clerical and administrative workers	M	684
Shoalhaven	2016	Community and personal service workers	F	3529
Shoalhaven	2016	Community and personal service workers	M	1488
Shoalhaven	2016	Labourers	F	1365
Shoalhaven	2016	Labourers	M	2718
Shoalhaven	2016	Machinery operators and drivers	F	127
Shoalhaven	2016	Machinery operators and drivers	M	1838
Shoalhaven	2016	Managers	F	1627
Shoalhaven	2016	Managers	M	2570
Shoalhaven	2016	Professionals	F	3718
Shoalhaven	2016	Professionals	M	2391
Shoalhaven	2016	Sales workers	F	2556
Shoalhaven	2016	Sales workers	M	1344
Shoalhaven	2016	Technicians and trades workers	F	876
Shoalhaven	2016	Technicians and trades workers	M	5365
Southern Highlands	2006		F	103
Southern Highlands	2006		M	183
Southern Highlands	2006	Clerical and administrative workers	F	1860
Southern Highlands	2006	Clerical and administrative workers	M	421
Southern Highlands	2006	Community and personal service workers	F	1229
Southern Highlands	2006	Community and personal service workers	M	454
Southern Highlands	2006	Labourers	F	738
Southern Highlands	2006	Labourers	M	1199
Southern Highlands	2006	Machinery operators and drivers	F	98
Southern Highlands	2006	Machinery operators and drivers	M	1041
Southern Highlands	2006	Managers	F	935
Southern Highlands	2006	Managers	M	1739
Southern Highlands	2006	Professionals	F	1853
Southern Highlands	2006	Professionals	M	1652
Southern Highlands	2006	Sales workers	F	1125
Southern Highlands	2006	Sales workers	M	607
Southern Highlands	2006	Technicians and trades workers	F	506
Southern Highlands	2006	Technicians and trades workers	M	2448
Southern Highlands	2011		F	140
Southern Highlands	2011		M	203
Southern Highlands	2011	Clerical and administrative workers	F	1935
Southern Highlands	2011	Clerical and administrative workers	M	407
Southern Highlands	2011	Community and personal service workers	F	1394
Southern Highlands	2011	Community and personal service workers	M	555
Southern Highlands	2011	Labourers	F	717
Southern Highlands	2011	Labourers	M	1216
Southern Highlands	2011	Machinery operators and drivers	F	96
Southern Highlands	2011	Machinery operators and drivers	M	1061
Southern Highlands	2011	Managers	F	1016
Southern Highlands	2011	Managers	M	1813
Southern Highlands	2011	Professionals	F	2123
Southern Highlands	2011	Professionals	M	1750
Southern Highlands	2011	Sales workers	F	1173
Southern Highlands	2011	Sales workers	M	652
Southern Highlands	2011	Technicians and trades workers	F	501
Southern Highlands	2011	Technicians and trades workers	M	2523
Southern Highlands	2016		F	131
Southern Highlands	2016		M	207
Southern Highlands	2016	Clerical and administrative workers	F	1914
Southern Highlands	2016	Clerical and administrative workers	M	412
Southern Highlands	2016	Community and personal service workers	F	1634
Southern Highlands	2016	Community and personal service workers	M	600
Southern Highlands	2016	Labourers	F	778
Southern Highlands	2016	Labourers	M	1330
Southern Highlands	2016	Machinery operators and drivers	F	117
Southern Highlands	2016	Machinery operators and drivers	M	1067
Southern Highlands	2016	Managers	F	1106
Southern Highlands	2016	Managers	M	1896
Southern Highlands	2016	Professionals	F	2405
Southern Highlands	2016	Professionals	M	1763
Southern Highlands	2016	Sales workers	F	1271
Southern Highlands	2016	Sales workers	M	729
Southern Highlands	2016	Technicians and trades workers	F	588
Southern Highlands	2016	Technicians and trades workers	M	2690
Baulkham Hills	2006		F	501
Baulkham Hills	2006		M	618
Baulkham Hills	2006	Clerical and administrative workers	F	9181
