SA3_NAME16	Year	EduInstitutionType	Sex	students
Central Highlands (Tas.)	2011	Pre-school	F	47
Central Highlands (Tas.)	2011	Pre-school	M	59
Central Highlands (Tas.)	2011	Secondary	F	306
Central Highlands (Tas.)	2011	Secondary	M	339
Central Highlands (Tas.)	2011	Technical or Further Educational Institution	F	111
Central Highlands (Tas.)	2011	Technical or Further Educational Institution	M	118
Central Highlands (Tas.)	2011	University or other tertiary	F	90
Central Highlands (Tas.)	2011	University or other tertiary	M	38
Central Highlands (Tas.)	2016		F	513
Central Highlands (Tas.)	2016		M	560
Central Highlands (Tas.)	2016	Infants/Primary	F	467
Central Highlands (Tas.)	2016	Infants/Primary	M	504
Central Highlands (Tas.)	2016	Pre-school	F	36
Central Highlands (Tas.)	2016	Pre-school	M	29
Central Highlands (Tas.)	2016	Secondary	F	322
Central Highlands (Tas.)	2016	Secondary	M	349
Central Highlands (Tas.)	2016	Technical or Further Educational Institution	F	115
Central Highlands (Tas.)	2016	Technical or Further Educational Institution	M	98
Central Highlands (Tas.)	2016	University or other tertiary	F	95
Central Highlands (Tas.)	2016	University or other tertiary	M	39
Huon - Bruny Island	2006		F	684
Huon - Bruny Island	2006		M	684
Huon - Bruny Island	2006	Infants/Primary	F	769
Huon - Bruny Island	2006	Infants/Primary	M	847
Huon - Bruny Island	2006	Pre-school	F	62
Huon - Bruny Island	2006	Pre-school	M	87
Huon - Bruny Island	2006	Secondary	F	497
Huon - Bruny Island	2006	Secondary	M	524
Huon - Bruny Island	2006	Technical or Further Educational Institution	F	192
Huon - Bruny Island	2006	Technical or Further Educational Institution	M	186
Huon - Bruny Island	2006	University or other tertiary	F	181
Huon - Bruny Island	2006	University or other tertiary	M	103
Huon - Bruny Island	2011		F	575
Huon - Bruny Island	2011		M	598
Huon - Bruny Island	2011	Infants/Primary	F	793
Huon - Bruny Island	2011	Infants/Primary	M	841
Huon - Bruny Island	2011	Pre-school	F	62
Huon - Bruny Island	2011	Pre-school	M	62
Huon - Bruny Island	2011	Secondary	F	487
Huon - Bruny Island	2011	Secondary	M	531
Huon - Bruny Island	2011	Technical or Further Educational Institution	F	187
Huon - Bruny Island	2011	Technical or Further Educational Institution	M	193
Huon - Bruny Island	2011	University or other tertiary	F	229
Huon - Bruny Island	2011	University or other tertiary	M	102
Huon - Bruny Island	2016		F	846
Huon - Bruny Island	2016		M	841
Huon - Bruny Island	2016	Infants/Primary	F	759
Huon - Bruny Island	2016	Infants/Primary	M	821
Huon - Bruny Island	2016	Pre-school	F	67
Huon - Bruny Island	2016	Pre-school	M	60
Huon - Bruny Island	2016	Secondary	F	475
Huon - Bruny Island	2016	Secondary	M	546
Huon - Bruny Island	2016	Technical or Further Educational Institution	F	200
Huon - Bruny Island	2016	Technical or Further Educational Institution	M	168
Huon - Bruny Island	2016	University or other tertiary	F	272
Huon - Bruny Island	2016	University or other tertiary	M	137
South East Coast	2006		F	266
South East Coast	2006		M	277
South East Coast	2006	Infants/Primary	F	236
South East Coast	2006	Infants/Primary	M	223
South East Coast	2006	Pre-school	F	23
South East Coast	2006	Pre-school	M	32
South East Coast	2006	Secondary	F	129
South East Coast	2006	Secondary	M	143
South East Coast	2006	Technical or Further Educational Institution	F	71
South East Coast	2006	Technical or Further Educational Institution	M	49
South East Coast	2006	University or other tertiary	F	31
South East Coast	2006	University or other tertiary	M	9
South East Coast	2011		F	252
South East Coast	2011		M	231
South East Coast	2011	Infants/Primary	F	225
South East Coast	2011	Infants/Primary	M	248
South East Coast	2011	Pre-school	F	24
South East Coast	2011	Pre-school	M	28
South East Coast	2011	Secondary	F	96
South East Coast	2011	Secondary	M	120
South East Coast	2011	Technical or Further Educational Institution	F	54
South East Coast	2011	Technical or Further Educational Institution	M	43
South East Coast	2011	University or other tertiary	F	34
South East Coast	2011	University or other tertiary	M	7
South East Coast	2016		F	407
South East Coast	2016		M	376
South East Coast	2016	Infants/Primary	F	198
South East Coast	2016	Infants/Primary	M	196
South East Coast	2016	Pre-school	F	15
South East Coast	2016	Pre-school	M	20
South East Coast	2016	Secondary	F	105
South East Coast	2016	Secondary	M	120
South East Coast	2016	Technical or Further Educational Institution	F	29
South East Coast	2016	Technical or Further Educational Institution	M	37
South East Coast	2016	University or other tertiary	F	32
South East Coast	2016	University or other tertiary	M	16
Burnie - Ulverstone	2006		F	1804
Burnie - Ulverstone	2006		M	1666
Burnie - Ulverstone	2006	Infants/Primary	F	2232
Burnie - Ulverstone	2006	Infants/Primary	M	2312
Burnie - Ulverstone	2006	Pre-school	F	170
Burnie - Ulverstone	2006	Pre-school	M	169
Burnie - Ulverstone	2006	Secondary	F	1523
Burnie - Ulverstone	2006	Secondary	M	1507
Burnie - Ulverstone	2006	Technical or Further Educational Institution	F	765
Burnie - Ulverstone	2006	Technical or Further Educational Institution	M	648
Burnie - Ulverstone	2006	University or other tertiary	F	435
Burnie - Ulverstone	2006	University or other tertiary	M	218
Burnie - Ulverstone	2011		F	1872
Burnie - Ulverstone	2011		M	1720
Burnie - Ulverstone	2011	Infants/Primary	F	2067
Burnie - Ulverstone	2011	Infants/Primary	M	2043
Burnie - Ulverstone	2011	Pre-school	F	167
Burnie - Ulverstone	2011	Pre-school	M	203
Burnie - Ulverstone	2011	Secondary	F	1408
Burnie - Ulverstone	2011	Secondary	M	1482
Burnie - Ulverstone	2011	Technical or Further Educational Institution	F	829
Burnie - Ulverstone	2011	Technical or Further Educational Institution	M	646
Burnie - Ulverstone	2011	University or other tertiary	F	544
Burnie - Ulverstone	2011	University or other tertiary	M	298
Burnie - Ulverstone	2016		F	2068
Burnie - Ulverstone	2016		M	1840
Burnie - Ulverstone	2016	Infants/Primary	F	1948
Burnie - Ulverstone	2016	Infants/Primary	M	2041
Burnie - Ulverstone	2016	Pre-school	F	132
Burnie - Ulverstone	2016	Pre-school	M	175
Burnie - Ulverstone	2016	Secondary	F	1415
Burnie - Ulverstone	2016	Secondary	M	1369
Burnie - Ulverstone	2016	Technical or Further Educational Institution	F	551
Burnie - Ulverstone	2016	Technical or Further Educational Institution	M	479
Burnie - Ulverstone	2016	University or other tertiary	F	640
Burnie - Ulverstone	2016	University or other tertiary	M	265
Devonport	2006		F	1613
Devonport	2006		M	1427
Devonport	2006	Infants/Primary	F	1896
Devonport	2006	Infants/Primary	M	1993
Devonport	2006	Pre-school	F	176
Devonport	2006	Pre-school	M	189
Devonport	2006	Secondary	F	1213
Devonport	2006	Secondary	M	1312
Devonport	2006	Technical or Further Educational Institution	F	634
Devonport	2006	Technical or Further Educational Institution	M	467
Devonport	2006	University or other tertiary	F	324
Devonport	2006	University or other tertiary	M	142
Devonport	2011		F	1534
Devonport	2011		M	1429
Devonport	2011	Infants/Primary	F	1758
Devonport	2011	Infants/Primary	M	1927
Devonport	2011	Pre-school	F	195
Devonport	2011	Pre-school	M	183
Devonport	2011	Secondary	F	1269
Devonport	2011	Secondary	M	1280
Devonport	2011	Technical or Further Educational Institution	F	724
Devonport	2011	Technical or Further Educational Institution	M	549
Devonport	2011	University or other tertiary	F	388
Devonport	2011	University or other tertiary	M	184
Devonport	2016		F	1858
Devonport	2016		M	1706
Devonport	2016	Infants/Primary	F	1900
Devonport	2016	Infants/Primary	M	1992
Devonport	2016	Pre-school	F	133
Devonport	2016	Pre-school	M	157
Devonport	2016	Secondary	F	1198
Devonport	2016	Secondary	M	1234
Devonport	2016	Technical or Further Educational Institution	F	594
Devonport	2016	Technical or Further Educational Institution	M	457
Devonport	2016	University or other tertiary	F	439
Devonport	2016	University or other tertiary	M	228
West Coast	2006		F	569
West Coast	2006		M	629
West Coast	2006	Infants/Primary	F	921
West Coast	2006	Infants/Primary	M	1038
West Coast	2006	Pre-school	F	72
West Coast	2006	Pre-school	M	87
West Coast	2006	Secondary	F	551
West Coast	2006	Secondary	M	581
West Coast	2006	Technical or Further Educational Institution	F	257
West Coast	2006	Technical or Further Educational Institution	M	183
West Coast	2006	University or other tertiary	F	95
West Coast	2006	University or other tertiary	M	44
West Coast	2011		F	613
West Coast	2011		M	687
West Coast	2011	Infants/Primary	F	768
West Coast	2011	Infants/Primary	M	830
West Coast	2011	Pre-school	F	57
West Coast	2011	Pre-school	M	109
West Coast	2011	Secondary	F	552
West Coast	2011	Secondary	M	569
West Coast	2011	Technical or Further Educational Institution	F	222
West Coast	2011	Technical or Further Educational Institution	M	178
West Coast	2011	University or other tertiary	F	143
West Coast	2011	University or other tertiary	M	54
West Coast	2016		F	801
West Coast	2016		M	801
West Coast	2016	Infants/Primary	F	747
West Coast	2016	Infants/Primary	M	828
West Coast	2016	Pre-school	F	68
West Coast	2016	Pre-school	M	61
West Coast	2016	Secondary	F	412
West Coast	2016	Secondary	M	503
West Coast	2016	Technical or Further Educational Institution	F	151
West Coast	2016	Technical or Further Educational Institution	M	123
West Coast	2016	University or other tertiary	F	136
West Coast	2016	University or other tertiary	M	66
Migratory - Offshore - Shipping (Tas.)	2006		F	0
Migratory - Offshore - Shipping (Tas.)	2006		M	4
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	F	3
Migratory - Offshore - Shipping (Tas.)	2006	University or other tertiary	M	4
Migratory - Offshore - Shipping (Tas.)	2011		F	0
Migratory - Offshore - Shipping (Tas.)	2011		M	6
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2011	University or other tertiary	M	3
Migratory - Offshore - Shipping (Tas.)	2016		F	0
Migratory - Offshore - Shipping (Tas.)	2016		M	4
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Secondary	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	F	0
Migratory - Offshore - Shipping (Tas.)	2016	University or other tertiary	M	0
No usual address (Tas.)	2006		F	39
No usual address (Tas.)	2006		M	70
No usual address (Tas.)	2006	Infants/Primary	F	18
No usual address (Tas.)	2006	Infants/Primary	M	21
No usual address (Tas.)	2006	Pre-school	F	0
No usual address (Tas.)	2006	Pre-school	M	0
No usual address (Tas.)	2006	Secondary	F	6
No usual address (Tas.)	2006	Secondary	M	12
No usual address (Tas.)	2006	Technical or Further Educational Institution	F	11
No usual address (Tas.)	2006	Technical or Further Educational Institution	M	14
No usual address (Tas.)	2006	University or other tertiary	F	22
No usual address (Tas.)	2006	University or other tertiary	M	9
No usual address (Tas.)	2011		F	55
No usual address (Tas.)	2011		M	114
No usual address (Tas.)	2011	Infants/Primary	F	24
No usual address (Tas.)	2011	Infants/Primary	M	9
No usual address (Tas.)	2011	Pre-school	F	4
No usual address (Tas.)	2011	Pre-school	M	5
No usual address (Tas.)	2011	Secondary	F	11
No usual address (Tas.)	2011	Secondary	M	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	F	18
No usual address (Tas.)	2011	Technical or Further Educational Institution	M	11
No usual address (Tas.)	2011	University or other tertiary	F	27
No usual address (Tas.)	2011	University or other tertiary	M	15
No usual address (Tas.)	2016		F	64
No usual address (Tas.)	2016		M	122
No usual address (Tas.)	2016	Infants/Primary	F	17
No usual address (Tas.)	2016	Infants/Primary	M	9
No usual address (Tas.)	2016	Pre-school	F	3
No usual address (Tas.)	2016	Pre-school	M	3
No usual address (Tas.)	2016	Secondary	F	12
No usual address (Tas.)	2016	Secondary	M	4
No usual address (Tas.)	2016	Technical or Further Educational Institution	F	9
No usual address (Tas.)	2016	Technical or Further Educational Institution	M	3
No usual address (Tas.)	2016	University or other tertiary	F	21
No usual address (Tas.)	2016	University or other tertiary	M	20
Darwin City	2006		F	1178
Darwin City	2006		M	1586
Darwin City	2006	Infants/Primary	F	635
Darwin City	2006	Infants/Primary	M	666
Darwin City	2006	Pre-school	F	106
Darwin City	2006	Pre-school	M	114
Darwin City	2006	Secondary	F	401
Darwin City	2006	Secondary	M	458
Darwin City	2006	Technical or Further Educational Institution	F	110
Darwin City	2006	Technical or Further Educational Institution	M	94
Darwin City	2006	University or other tertiary	F	526
Darwin City	2006	University or other tertiary	M	341
Darwin City	2011		F	1346
Darwin City	2011		M	1979
Darwin City	2011	Infants/Primary	F	588
Darwin City	2011	Infants/Primary	M	577
Darwin City	2011	Pre-school	F	111
Darwin City	2011	Pre-school	M	121
Darwin City	2011	Secondary	F	490
Darwin City	2011	Secondary	M	530
Darwin City	2011	Technical or Further Educational Institution	F	171
Darwin City	2011	Technical or Further Educational Institution	M	142
Darwin City	2011	University or other tertiary	F	671
Darwin City	2011	University or other tertiary	M	362
Darwin City	2016		F	1584
Darwin City	2016		M	1924
Darwin City	2016	Infants/Primary	F	681
Darwin City	2016	Infants/Primary	M	749
Darwin City	2016	Pre-school	F	129
Darwin City	2016	Pre-school	M	121
Darwin City	2016	Secondary	F	508
Darwin City	2016	Secondary	M	513
Darwin City	2016	Technical or Further Educational Institution	F	244
Darwin City	2016	Technical or Further Educational Institution	M	162
Darwin City	2016	University or other tertiary	F	811
Darwin City	2016	University or other tertiary	M	512
Darwin Suburbs	2006		F	2660
Darwin Suburbs	2006		M	3275
Darwin Suburbs	2006	Infants/Primary	F	2284
Darwin Suburbs	2006	Infants/Primary	M	2392
Darwin Suburbs	2006	Pre-school	F	295
Darwin Suburbs	2006	Pre-school	M	343
Darwin Suburbs	2006	Secondary	F	1401
Darwin Suburbs	2006	Secondary	M	1473
Darwin Suburbs	2006	Technical or Further Educational Institution	F	297
Darwin Suburbs	2006	Technical or Further Educational Institution	M	323
Darwin Suburbs	2006	University or other tertiary	F	1469
Darwin Suburbs	2006	University or other tertiary	M	923
Darwin Suburbs	2011		F	3052
Darwin Suburbs	2011		M	4618
Darwin Suburbs	2011	Infants/Primary	F	2091
Darwin Suburbs	2011	Infants/Primary	M	2037
Darwin Suburbs	2011	Pre-school	F	379
Darwin Suburbs	2011	Pre-school	M	414
Darwin Suburbs	2011	Secondary	F	1589
Darwin Suburbs	2011	Secondary	M	1741
Darwin Suburbs	2011	Technical or Further Educational Institution	F	330
Darwin Suburbs	2011	Technical or Further Educational Institution	M	336
Darwin Suburbs	2011	University or other tertiary	F	1539
Darwin Suburbs	2011	University or other tertiary	M	1022
Darwin Suburbs	2016		F	3112
Darwin Suburbs	2016		M	3110
Darwin Suburbs	2016	Infants/Primary	F	2187
Darwin Suburbs	2016	Infants/Primary	M	2322
Darwin Suburbs	2016	Pre-school	F	407
Darwin Suburbs	2016	Pre-school	M	443
Darwin Suburbs	2016	Secondary	F	1720
Darwin Suburbs	2016	Secondary	M	1730
Darwin Suburbs	2016	Technical or Further Educational Institution	F	400
Darwin Suburbs	2016	Technical or Further Educational Institution	M	328
Darwin Suburbs	2016	University or other tertiary	F	1899
Darwin Suburbs	2016	University or other tertiary	M	1330
Litchfield	2006		F	934
Litchfield	2006		M	1140
Litchfield	2006	Infants/Primary	F	752
Litchfield	2006	Infants/Primary	M	877
Litchfield	2006	Pre-school	F	80
Litchfield	2006	Pre-school	M	100
Litchfield	2006	Secondary	F	445
Litchfield	2006	Secondary	M	475
Litchfield	2006	Technical or Further Educational Institution	F	69
Litchfield	2006	Technical or Further Educational Institution	M	89
Litchfield	2006	University or other tertiary	F	256
Litchfield	2006	University or other tertiary	M	129
Litchfield	2011		F	1189
Litchfield	2011		M	1485
Litchfield	2011	Infants/Primary	F	771
Litchfield	2011	Infants/Primary	M	839
Litchfield	2011	Pre-school	F	119
Litchfield	2011	Pre-school	M	114
Litchfield	2011	Secondary	F	610
Litchfield	2011	Secondary	M	651
Litchfield	2011	Technical or Further Educational Institution	F	105
Litchfield	2011	Technical or Further Educational Institution	M	123
Litchfield	2011	University or other tertiary	F	336
Litchfield	2011	University or other tertiary	M	131
Litchfield	2016		F	1368
Litchfield	2016		M	3559
Litchfield	2016	Infants/Primary	F	817
Litchfield	2016	Infants/Primary	M	914
Litchfield	2016	Pre-school	F	138
Litchfield	2016	Pre-school	M	122
Litchfield	2016	Secondary	F	592
Litchfield	2016	Secondary	M	712
Litchfield	2016	Technical or Further Educational Institution	F	159
Litchfield	2016	Technical or Further Educational Institution	M	174
Litchfield	2016	University or other tertiary	F	350
Litchfield	2016	University or other tertiary	M	153
Palmerston	2006		F	1575
Palmerston	2006		M	1713
Palmerston	2006	Infants/Primary	F	1427
Palmerston	2006	Infants/Primary	M	1493
Palmerston	2006	Pre-school	F	219
Palmerston	2006	Pre-school	M	235
Palmerston	2006	Secondary	F	646
Palmerston	2006	Secondary	M	639
Palmerston	2006	Technical or Further Educational Institution	F	131
Palmerston	2006	Technical or Further Educational Institution	M	130
Palmerston	2006	University or other tertiary	F	513
Palmerston	2006	University or other tertiary	M	244
Palmerston	2011		F	1516
Palmerston	2011		M	1545
Palmerston	2011	Infants/Primary	F	1430
Palmerston	2011	Infants/Primary	M	1393
Palmerston	2011	Pre-school	F	252
Palmerston	2011	Pre-school	M	273
Palmerston	2011	Secondary	F	896
Palmerston	2011	Secondary	M	947
Palmerston	2011	Technical or Further Educational Institution	F	201
Palmerston	2011	Technical or Further Educational Institution	M	169
Palmerston	2011	University or other tertiary	F	654
Palmerston	2011	University or other tertiary	M	248
Palmerston	2016		F	1735
Palmerston	2016		M	1637
Palmerston	2016	Infants/Primary	F	1713
Palmerston	2016	Infants/Primary	M	1791
Palmerston	2016	Pre-school	F	326
Palmerston	2016	Pre-school	M	338
Palmerston	2016	Secondary	F	1094
Palmerston	2016	Secondary	M	1035
Palmerston	2016	Technical or Further Educational Institution	F	353
Palmerston	2016	Technical or Further Educational Institution	M	243
Palmerston	2016	University or other tertiary	F	846
Palmerston	2016	University or other tertiary	M	403
Alice Springs	2006		F	2289
Alice Springs	2006		M	2675
Alice Springs	2006	Infants/Primary	F	1678
Alice Springs	2006	Infants/Primary	M	1774
Alice Springs	2006	Pre-school	F	249
Alice Springs	2006	Pre-school	M	281
Alice Springs	2006	Secondary	F	978
Alice Springs	2006	Secondary	M	1012
Alice Springs	2006	Technical or Further Educational Institution	F	256
Alice Springs	2006	Technical or Further Educational Institution	M	233
Alice Springs	2006	University or other tertiary	F	513
Alice Springs	2006	University or other tertiary	M	258
Alice Springs	2011		F	2251
Alice Springs	2011		M	2954
Alice Springs	2011	Infants/Primary	F	1598
Alice Springs	2011	Infants/Primary	M	1708
Alice Springs	2011	Pre-school	F	244
Alice Springs	2011	Pre-school	M	276
Alice Springs	2011	Secondary	F	1061
Alice Springs	2011	Secondary	M	1028
Alice Springs	2011	Technical or Further Educational Institution	F	270
Alice Springs	2011	Technical or Further Educational Institution	M	253
Alice Springs	2011	University or other tertiary	F	611
Alice Springs	2011	University or other tertiary	M	320
Alice Springs	2016		F	2675
Alice Springs	2016		M	3040
Alice Springs	2016	Infants/Primary	F	1647
Alice Springs	2016	Infants/Primary	M	1693
Alice Springs	2016	Pre-school	F	302
Alice Springs	2016	Pre-school	M	299
Alice Springs	2016	Secondary	F	930
Alice Springs	2016	Secondary	M	1057
Alice Springs	2016	Technical or Further Educational Institution	F	298
Alice Springs	2016	Technical or Further Educational Institution	M	203
Alice Springs	2016	University or other tertiary	F	712
Alice Springs	2016	University or other tertiary	M	319
Barkly	2006		F	524
Barkly	2006		M	585
Barkly	2006	Infants/Primary	F	239
Barkly	2006	Infants/Primary	M	245
Barkly	2006	Pre-school	F	34
Barkly	2006	Pre-school	M	32
Barkly	2006	Secondary	F	95
Barkly	2006	Secondary	M	92
Barkly	2006	Technical or Further Educational Institution	F	16
Barkly	2006	Technical or Further Educational Institution	M	20
Barkly	2006	University or other tertiary	F	39
Barkly	2006	University or other tertiary	M	9
Barkly	2011		F	431
Barkly	2011		M	444
Barkly	2011	Infants/Primary	F	311
Barkly	2011	Infants/Primary	M	344
Barkly	2011	Pre-school	F	39
Barkly	2011	Pre-school	M	42
Barkly	2011	Secondary	F	120
Barkly	2011	Secondary	M	106
Barkly	2011	Technical or Further Educational Institution	F	37
Barkly	2011	Technical or Further Educational Institution	M	17
Barkly	2011	University or other tertiary	F	41
Barkly	2011	University or other tertiary	M	26
Barkly	2016		F	294
Barkly	2016		M	440
Barkly	2016	Infants/Primary	F	307
Barkly	2016	Infants/Primary	M	329
Barkly	2016	Pre-school	F	49
Barkly	2016	Pre-school	M	49
Barkly	2016	Secondary	F	102
Barkly	2016	Secondary	M	136
Barkly	2016	Technical or Further Educational Institution	F	20
Barkly	2016	Technical or Further Educational Institution	M	30
Barkly	2016	University or other tertiary	F	55
Barkly	2016	University or other tertiary	M	29
Daly - Tiwi - West Arnhem	2006		F	1094
Daly - Tiwi - West Arnhem	2006		M	1343
Daly - Tiwi - West Arnhem	2006	Infants/Primary	F	776
Daly - Tiwi - West Arnhem	2006	Infants/Primary	M	850
Daly - Tiwi - West Arnhem	2006	Pre-school	F	92
Daly - Tiwi - West Arnhem	2006	Pre-school	M	102
Daly - Tiwi - West Arnhem	2006	Secondary	F	226
Daly - Tiwi - West Arnhem	2006	Secondary	M	241
Daly - Tiwi - West Arnhem	2006	Technical or Further Educational Institution	F	30
Daly - Tiwi - West Arnhem	2006	Technical or Further Educational Institution	M	36
Daly - Tiwi - West Arnhem	2006	University or other tertiary	F	92
Daly - Tiwi - West Arnhem	2006	University or other tertiary	M	60
Daly - Tiwi - West Arnhem	2011		F	538
Daly - Tiwi - West Arnhem	2011		M	761
Daly - Tiwi - West Arnhem	2011	Infants/Primary	F	983
Daly - Tiwi - West Arnhem	2011	Infants/Primary	M	1091
Daly - Tiwi - West Arnhem	2011	Pre-school	F	137
Daly - Tiwi - West Arnhem	2011	Pre-school	M	141
Daly - Tiwi - West Arnhem	2011	Secondary	F	504
Daly - Tiwi - West Arnhem	2011	Secondary	M	513
Daly - Tiwi - West Arnhem	2011	Technical or Further Educational Institution	F	71
Daly - Tiwi - West Arnhem	2011	Technical or Further Educational Institution	M	84
Daly - Tiwi - West Arnhem	2011	University or other tertiary	F	122
Daly - Tiwi - West Arnhem	2011	University or other tertiary	M	62
Daly - Tiwi - West Arnhem	2016		F	1119
Daly - Tiwi - West Arnhem	2016		M	1295
Daly - Tiwi - West Arnhem	2016	Infants/Primary	F	803
Daly - Tiwi - West Arnhem	2016	Infants/Primary	M	881
Daly - Tiwi - West Arnhem	2016	Pre-school	F	159
Daly - Tiwi - West Arnhem	2016	Pre-school	M	147
Daly - Tiwi - West Arnhem	2016	Secondary	F	442
Daly - Tiwi - West Arnhem	2016	Secondary	M	448
Daly - Tiwi - West Arnhem	2016	Technical or Further Educational Institution	F	75
Daly - Tiwi - West Arnhem	2016	Technical or Further Educational Institution	M	26
Daly - Tiwi - West Arnhem	2016	University or other tertiary	F	90
Daly - Tiwi - West Arnhem	2016	University or other tertiary	M	53
East Arnhem	2006		F	980
East Arnhem	2006		M	1092
East Arnhem	2006	Infants/Primary	F	740
East Arnhem	2006	Infants/Primary	M	796
East Arnhem	2006	Pre-school	F	105
East Arnhem	2006	Pre-school	M	136
East Arnhem	2006	Secondary	F	341
East Arnhem	2006	Secondary	M	294
East Arnhem	2006	Technical or Further Educational Institution	F	90
East Arnhem	2006	Technical or Further Educational Institution	M	62
East Arnhem	2006	University or other tertiary	F	111
East Arnhem	2006	University or other tertiary	M	47
East Arnhem	2011		F	540
East Arnhem	2011		M	608
East Arnhem	2011	Infants/Primary	F	961
East Arnhem	2011	Infants/Primary	M	1069
East Arnhem	2011	Pre-school	F	167
East Arnhem	2011	Pre-school	M	160
East Arnhem	2011	Secondary	F	435
East Arnhem	2011	Secondary	M	468
East Arnhem	2011	Technical or Further Educational Institution	F	85
East Arnhem	2011	Technical or Further Educational Institution	M	77
East Arnhem	2011	University or other tertiary	F	143
East Arnhem	2011	University or other tertiary	M	68
East Arnhem	2016		F	834
East Arnhem	2016		M	947
East Arnhem	2016	Infants/Primary	F	746
East Arnhem	2016	Infants/Primary	M	795
East Arnhem	2016	Pre-school	F	154
East Arnhem	2016	Pre-school	M	163
East Arnhem	2016	Secondary	F	566
East Arnhem	2016	Secondary	M	553
East Arnhem	2016	Technical or Further Educational Institution	F	81
East Arnhem	2016	Technical or Further Educational Institution	M	36
East Arnhem	2016	University or other tertiary	F	113
East Arnhem	2016	University or other tertiary	M	51
Katherine	2006		F	1467
Katherine	2006		M	1622
Katherine	2006	Infants/Primary	F	994
Katherine	2006	Infants/Primary	M	1028
Katherine	2006	Pre-school	F	150
Katherine	2006	Pre-school	M	144
Katherine	2006	Secondary	F	391
Katherine	2006	Secondary	M	360
Katherine	2006	Technical or Further Educational Institution	F	128
Katherine	2006	Technical or Further Educational Institution	M	56
Katherine	2006	University or other tertiary	F	174
Katherine	2006	University or other tertiary	M	86
Katherine	2011		F	1090
Katherine	2011		M	1195
Katherine	2011	Infants/Primary	F	1013
Katherine	2011	Infants/Primary	M	1049
Katherine	2011	Pre-school	F	179
Katherine	2011	Pre-school	M	164
Katherine	2011	Secondary	F	463
Katherine	2011	Secondary	M	462
Katherine	2011	Technical or Further Educational Institution	F	125
Katherine	2011	Technical or Further Educational Institution	M	92
Katherine	2011	University or other tertiary	F	224
Katherine	2011	University or other tertiary	M	82
Katherine	2016		F	1621
Katherine	2016		M	1822
Katherine	2016	Infants/Primary	F	903
Katherine	2016	Infants/Primary	M	1007
Katherine	2016	Pre-school	F	186
Katherine	2016	Pre-school	M	195
Katherine	2016	Secondary	F	509
Katherine	2016	Secondary	M	535
Katherine	2016	Technical or Further Educational Institution	F	93
Katherine	2016	Technical or Further Educational Institution	M	69
Katherine	2016	University or other tertiary	F	213
Katherine	2016	University or other tertiary	M	85
Migratory - Offshore - Shipping (NT)	2006		F	7
Migratory - Offshore - Shipping (NT)	2006		M	10
Migratory - Offshore - Shipping (NT)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (NT)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (NT)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (NT)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (NT)	2006	Secondary	F	0
Migratory - Offshore - Shipping (NT)	2006	Secondary	M	0
Migratory - Offshore - Shipping (NT)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (NT)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (NT)	2006	University or other tertiary	F	0
Migratory - Offshore - Shipping (NT)	2006	University or other tertiary	M	0
