SA2_NAME16	Year	EduInstitutionType	students
Keysborough	2016	University or other tertiary	1378
Noble Park North	2006		613
Noble Park North	2006	Infants/Primary	577
Noble Park North	2006	Pre-school	95
Noble Park North	2006	Secondary	525
Noble Park North	2006	Technical or Further Educational Institution	211
Noble Park North	2006	University or other tertiary	207
Noble Park North	2011		574
Noble Park North	2011	Infants/Primary	550
Noble Park North	2011	Pre-school	100
Noble Park North	2011	Secondary	457
Noble Park North	2011	Technical or Further Educational Institution	174
Noble Park North	2011	University or other tertiary	246
Noble Park North	2016		532
Noble Park North	2016	Infants/Primary	538
Noble Park North	2016	Pre-school	88
Noble Park North	2016	Secondary	493
Noble Park North	2016	Technical or Further Educational Institution	138
Noble Park North	2016	University or other tertiary	324
Springvale	2006		2181
Springvale	2006	Infants/Primary	1299
Springvale	2006	Pre-school	209
Springvale	2006	Secondary	1162
Springvale	2006	Technical or Further Educational Institution	451
Springvale	2006	University or other tertiary	634
Springvale	2011		2010
Springvale	2011	Infants/Primary	1199
Springvale	2011	Pre-school	245
Springvale	2011	Secondary	1191
Springvale	2011	Technical or Further Educational Institution	615
Springvale	2011	University or other tertiary	995
Springvale	2016		2125
Springvale	2016	Infants/Primary	1307
Springvale	2016	Pre-school	257
Springvale	2016	Secondary	1298
Springvale	2016	Technical or Further Educational Institution	673
Springvale	2016	University or other tertiary	1549
Springvale South	2006		1197
Springvale South	2006	Infants/Primary	997
Springvale South	2006	Pre-school	156
Springvale South	2006	Secondary	870
Springvale South	2006	Technical or Further Educational Institution	293
Springvale South	2006	University or other tertiary	352
Springvale South	2011		1071
Springvale South	2011	Infants/Primary	883
Springvale South	2011	Pre-school	161
Springvale South	2011	Secondary	935
Springvale South	2011	Technical or Further Educational Institution	293
Springvale South	2011	University or other tertiary	536
Springvale South	2016		976
Springvale South	2016	Infants/Primary	954
Springvale South	2016	Pre-school	163
Springvale South	2016	Secondary	879
Springvale South	2016	Technical or Further Educational Institution	302
Springvale South	2016	University or other tertiary	754
Noble Park - East	2006		1451
Noble Park - East	2006	Infants/Primary	549
Noble Park - East	2006	Pre-school	122
Noble Park - East	2006	Secondary	446
Noble Park - East	2006	Technical or Further Educational Institution	255
Noble Park - East	2006	University or other tertiary	280
Noble Park - East	2011		1256
Noble Park - East	2011	Infants/Primary	613
Noble Park - East	2011	Pre-school	176
Noble Park - East	2011	Secondary	499
Noble Park - East	2011	Technical or Further Educational Institution	386
Noble Park - East	2011	University or other tertiary	466
Noble Park - East	2016		1201
Noble Park - East	2016	Infants/Primary	705
Noble Park - East	2016	Pre-school	142
Noble Park - East	2016	Secondary	524
Noble Park - East	2016	Technical or Further Educational Institution	335
Noble Park - East	2016	University or other tertiary	713
Noble Park - West	2006		1924
Noble Park - West	2006	Infants/Primary	1225
Noble Park - West	2006	Pre-school	208
Noble Park - West	2006	Secondary	1049
Noble Park - West	2006	Technical or Further Educational Institution	411
Noble Park - West	2006	University or other tertiary	446
Noble Park - West	2011		1612
Noble Park - West	2011	Infants/Primary	1130
Noble Park - West	2011	Pre-school	214
Noble Park - West	2011	Secondary	1044
Noble Park - West	2011	Technical or Further Educational Institution	504
Noble Park - West	2011	University or other tertiary	653
Noble Park - West	2016		1597
Noble Park - West	2016	Infants/Primary	1242
Noble Park - West	2016	Pre-school	255
Noble Park - West	2016	Secondary	1161
Noble Park - West	2016	Technical or Further Educational Institution	475
Noble Park - West	2016	University or other tertiary	993
Ashwood - Chadstone	2006		1096
Ashwood - Chadstone	2006	Infants/Primary	919
Ashwood - Chadstone	2006	Pre-school	197
Ashwood - Chadstone	2006	Secondary	763
Ashwood - Chadstone	2006	Technical or Further Educational Institution	608
Ashwood - Chadstone	2006	University or other tertiary	1094
Ashwood - Chadstone	2011		1149
Ashwood - Chadstone	2011	Infants/Primary	1005
Ashwood - Chadstone	2011	Pre-school	280
Ashwood - Chadstone	2011	Secondary	828
Ashwood - Chadstone	2011	Technical or Further Educational Institution	539
Ashwood - Chadstone	2011	University or other tertiary	1263
Ashwood - Chadstone	2016		1398
Ashwood - Chadstone	2016	Infants/Primary	1339
Ashwood - Chadstone	2016	Pre-school	308
Ashwood - Chadstone	2016	Secondary	944
Ashwood - Chadstone	2016	Technical or Further Educational Institution	457
Ashwood - Chadstone	2016	University or other tertiary	1524
Clayton	2006		1805
Clayton	2006	Infants/Primary	630
Clayton	2006	Pre-school	152
Clayton	2006	Secondary	473
Clayton	2006	Technical or Further Educational Institution	498
Clayton	2006	University or other tertiary	4297
Clayton	2011		1546
Clayton	2011	Infants/Primary	651
Clayton	2011	Pre-school	178
Clayton	2011	Secondary	461
Clayton	2011	Technical or Further Educational Institution	443
Clayton	2011	University or other tertiary	4854
Clayton	2016		1618
Clayton	2016	Infants/Primary	730
Clayton	2016	Pre-school	209
Clayton	2016	Secondary	522
Clayton	2016	Technical or Further Educational Institution	479
Clayton	2016	University or other tertiary	8504
Glen Waverley - East	2006		1083
Glen Waverley - East	2006	Infants/Primary	1581
Glen Waverley - East	2006	Pre-school	275
Glen Waverley - East	2006	Secondary	1634
Glen Waverley - East	2006	Technical or Further Educational Institution	387
Glen Waverley - East	2006	University or other tertiary	1242
Glen Waverley - East	2011		1140
Glen Waverley - East	2011	Infants/Primary	1539
Glen Waverley - East	2011	Pre-school	274
Glen Waverley - East	2011	Secondary	1765
Glen Waverley - East	2011	Technical or Further Educational Institution	406
Glen Waverley - East	2011	University or other tertiary	1385
Glen Waverley - East	2016		979
Glen Waverley - East	2016	Infants/Primary	1760
Glen Waverley - East	2016	Pre-school	349
Glen Waverley - East	2016	Secondary	1778
Glen Waverley - East	2016	Technical or Further Educational Institution	357
Glen Waverley - East	2016	University or other tertiary	1647
Glen Waverley - West	2006		1571
Glen Waverley - West	2006	Infants/Primary	1312
Glen Waverley - West	2006	Pre-school	236
Glen Waverley - West	2006	Secondary	1396
Glen Waverley - West	2006	Technical or Further Educational Institution	426
Glen Waverley - West	2006	University or other tertiary	1102
Glen Waverley - West	2011		1291
Glen Waverley - West	2011	Infants/Primary	1286
Glen Waverley - West	2011	Pre-school	233
Glen Waverley - West	2011	Secondary	1510
Glen Waverley - West	2011	Technical or Further Educational Institution	466
Glen Waverley - West	2011	University or other tertiary	1435
Glen Waverley - West	2016		1098
Glen Waverley - West	2016	Infants/Primary	1464
Glen Waverley - West	2016	Pre-school	275
Glen Waverley - West	2016	Secondary	1570
Glen Waverley - West	2016	Technical or Further Educational Institution	401
Glen Waverley - West	2016	University or other tertiary	1722
Mount Waverley - North	2006		934
Mount Waverley - North	2006	Infants/Primary	1014
Mount Waverley - North	2006	Pre-school	217
Mount Waverley - North	2006	Secondary	1106
Mount Waverley - North	2006	Technical or Further Educational Institution	298
Mount Waverley - North	2006	University or other tertiary	831
Mount Waverley - North	2011		707
Mount Waverley - North	2011	Infants/Primary	1132
Mount Waverley - North	2011	Pre-school	205
Mount Waverley - North	2011	Secondary	1193
Mount Waverley - North	2011	Technical or Further Educational Institution	310
Mount Waverley - North	2011	University or other tertiary	1105
Mount Waverley - North	2016		788
Mount Waverley - North	2016	Infants/Primary	1206
Mount Waverley - North	2016	Pre-school	189
Mount Waverley - North	2016	Secondary	1194
Mount Waverley - North	2016	Technical or Further Educational Institution	205
Mount Waverley - North	2016	University or other tertiary	1320
Mount Waverley - South	2006		1035
Mount Waverley - South	2006	Infants/Primary	1114
Mount Waverley - South	2006	Pre-school	215
Mount Waverley - South	2006	Secondary	1048
Mount Waverley - South	2006	Technical or Further Educational Institution	376
Mount Waverley - South	2006	University or other tertiary	969
Mount Waverley - South	2011		786
Mount Waverley - South	2011	Infants/Primary	1248
Mount Waverley - South	2011	Pre-school	299
Mount Waverley - South	2011	Secondary	1097
Mount Waverley - South	2011	Technical or Further Educational Institution	419
Mount Waverley - South	2011	University or other tertiary	1126
Mount Waverley - South	2016		1121
Mount Waverley - South	2016	Infants/Primary	1505
Mount Waverley - South	2016	Pre-school	273
Mount Waverley - South	2016	Secondary	1205
Mount Waverley - South	2016	Technical or Further Educational Institution	343
Mount Waverley - South	2016	University or other tertiary	1405
Mulgrave	2006		1585
Mulgrave	2006	Infants/Primary	1031
Mulgrave	2006	Pre-school	228
Mulgrave	2006	Secondary	1004
Mulgrave	2006	Technical or Further Educational Institution	348
Mulgrave	2006	University or other tertiary	653
Mulgrave	2011		1057
Mulgrave	2011	Infants/Primary	1114
Mulgrave	2011	Pre-school	289
Mulgrave	2011	Secondary	1009
Mulgrave	2011	Technical or Further Educational Institution	364
Mulgrave	2011	University or other tertiary	882
Mulgrave	2016		1228
Mulgrave	2016	Infants/Primary	1464
Mulgrave	2016	Pre-school	352
Mulgrave	2016	Secondary	1091
Mulgrave	2016	Technical or Further Educational Institution	296
Mulgrave	2016	University or other tertiary	1167
Oakleigh - Huntingdale	2006		1436
Oakleigh - Huntingdale	2006	Infants/Primary	1291
Oakleigh - Huntingdale	2006	Pre-school	312
Oakleigh - Huntingdale	2006	Secondary	923
Oakleigh - Huntingdale	2006	Technical or Further Educational Institution	465
Oakleigh - Huntingdale	2006	University or other tertiary	1272
Oakleigh - Huntingdale	2011		1350
Oakleigh - Huntingdale	2011	Infants/Primary	1354
Oakleigh - Huntingdale	2011	Pre-school	395
Oakleigh - Huntingdale	2011	Secondary	1022
Oakleigh - Huntingdale	2011	Technical or Further Educational Institution	457
Oakleigh - Huntingdale	2011	University or other tertiary	1633
Oakleigh - Huntingdale	2016		1450
Oakleigh - Huntingdale	2016	Infants/Primary	1538
Oakleigh - Huntingdale	2016	Pre-school	347
Oakleigh - Huntingdale	2016	Secondary	1060
Oakleigh - Huntingdale	2016	Technical or Further Educational Institution	443
Oakleigh - Huntingdale	2016	University or other tertiary	2086
Wheelers Hill	2006		1260
Wheelers Hill	2006	Infants/Primary	1338
Wheelers Hill	2006	Pre-school	262
Wheelers Hill	2006	Secondary	1479
Wheelers Hill	2006	Technical or Further Educational Institution	349
Wheelers Hill	2006	University or other tertiary	1188
Wheelers Hill	2011		853
Wheelers Hill	2011	Infants/Primary	1394
Wheelers Hill	2011	Pre-school	256
Wheelers Hill	2011	Secondary	1348
Wheelers Hill	2011	Technical or Further Educational Institution	325
Wheelers Hill	2011	University or other tertiary	1155
Wheelers Hill	2016		938
Wheelers Hill	2016	Infants/Primary	1491
Wheelers Hill	2016	Pre-school	310
Wheelers Hill	2016	Secondary	1378
Wheelers Hill	2016	Technical or Further Educational Institution	250
Wheelers Hill	2016	University or other tertiary	1183
Ardeer - Albion	2006		898
Ardeer - Albion	2006	Infants/Primary	377
Ardeer - Albion	2006	Pre-school	58
Ardeer - Albion	2006	Secondary	328
Ardeer - Albion	2006	Technical or Further Educational Institution	162
Ardeer - Albion	2006	University or other tertiary	301
Ardeer - Albion	2011		961
Ardeer - Albion	2011	Infants/Primary	414
Ardeer - Albion	2011	Pre-school	77
Ardeer - Albion	2011	Secondary	314
Ardeer - Albion	2011	Technical or Further Educational Institution	205
Ardeer - Albion	2011	University or other tertiary	319
Ardeer - Albion	2016		928
Ardeer - Albion	2016	Infants/Primary	453
Ardeer - Albion	2016	Pre-school	91
Ardeer - Albion	2016	Secondary	338
Ardeer - Albion	2016	Technical or Further Educational Institution	184
Ardeer - Albion	2016	University or other tertiary	434
Cairnlea	2006		622
Cairnlea	2006	Infants/Primary	559
Cairnlea	2006	Pre-school	104
Cairnlea	2006	Secondary	483
Cairnlea	2006	Technical or Further Educational Institution	129
Cairnlea	2006	University or other tertiary	254
Cairnlea	2011		773
Cairnlea	2011	Infants/Primary	840
Cairnlea	2011	Pre-school	172
Cairnlea	2011	Secondary	706
Cairnlea	2011	Technical or Further Educational Institution	186
Cairnlea	2011	University or other tertiary	412
Cairnlea	2016		655
Cairnlea	2016	Infants/Primary	963
Cairnlea	2016	Pre-school	135
Cairnlea	2016	Secondary	871
Cairnlea	2016	Technical or Further Educational Institution	177
Cairnlea	2016	University or other tertiary	607
Deer Park - Derrimut	2006		1416
Deer Park - Derrimut	2006	Infants/Primary	1066
Deer Park - Derrimut	2006	Pre-school	199
Deer Park - Derrimut	2006	Secondary	898
Deer Park - Derrimut	2006	Technical or Further Educational Institution	278
Deer Park - Derrimut	2006	University or other tertiary	342
Deer Park - Derrimut	2011		2413
Deer Park - Derrimut	2011	Infants/Primary	1622
Deer Park - Derrimut	2011	Pre-school	399
Deer Park - Derrimut	2011	Secondary	1220
Deer Park - Derrimut	2011	Technical or Further Educational Institution	450
Deer Park - Derrimut	2011	University or other tertiary	771
Deer Park - Derrimut	2016		2354
Deer Park - Derrimut	2016	Infants/Primary	2440
Deer Park - Derrimut	2016	Pre-school	540
Deer Park - Derrimut	2016	Secondary	1578
Deer Park - Derrimut	2016	Technical or Further Educational Institution	510
Deer Park - Derrimut	2016	University or other tertiary	1133
Delahey	2006		837
Delahey	2006	Infants/Primary	970
Delahey	2006	Pre-school	143
Delahey	2006	Secondary	705
Delahey	2006	Technical or Further Educational Institution	173
Delahey	2006	University or other tertiary	230
Delahey	2011		781
Delahey	2011	Infants/Primary	750
Delahey	2011	Pre-school	121
Delahey	2011	Secondary	748
Delahey	2011	Technical or Further Educational Institution	192
Delahey	2011	University or other tertiary	284
Delahey	2016		626
Delahey	2016	Infants/Primary	610
Delahey	2016	Pre-school	103
Delahey	2016	Secondary	619
Delahey	2016	Technical or Further Educational Institution	142
Delahey	2016	University or other tertiary	421
Keilor Downs	2006		1254
Keilor Downs	2006	Infants/Primary	1060
Keilor Downs	2006	Pre-school	168
Keilor Downs	2006	Secondary	1212
Keilor Downs	2006	Technical or Further Educational Institution	320
Keilor Downs	2006	University or other tertiary	551
Keilor Downs	2011		1071
Keilor Downs	2011	Infants/Primary	903
Keilor Downs	2011	Pre-school	164
Keilor Downs	2011	Secondary	937
Keilor Downs	2011	Technical or Further Educational Institution	294
Keilor Downs	2011	University or other tertiary	567
Keilor Downs	2016		778
Keilor Downs	2016	Infants/Primary	914
Keilor Downs	2016	Pre-school	172
Keilor Downs	2016	Secondary	843
Keilor Downs	2016	Technical or Further Educational Institution	213
Keilor Downs	2016	University or other tertiary	646
Kings Park (Vic.)	2006		1605
Kings Park (Vic.)	2006	Infants/Primary	1117
Kings Park (Vic.)	2006	Pre-school	156
Kings Park (Vic.)	2006	Secondary	1040
Kings Park (Vic.)	2006	Technical or Further Educational Institution	316
Kings Park (Vic.)	2006	University or other tertiary	390
Kings Park (Vic.)	2011		1548
Kings Park (Vic.)	2011	Infants/Primary	1016
Kings Park (Vic.)	2011	Pre-school	169
Kings Park (Vic.)	2011	Secondary	875
Kings Park (Vic.)	2011	Technical or Further Educational Institution	301
Kings Park (Vic.)	2011	University or other tertiary	448
Kings Park (Vic.)	2016		1428
Kings Park (Vic.)	2016	Infants/Primary	1034
Kings Park (Vic.)	2016	Pre-school	139
Kings Park (Vic.)	2016	Secondary	874
Kings Park (Vic.)	2016	Technical or Further Educational Institution	249
Kings Park (Vic.)	2016	University or other tertiary	563
St Albans - North	2006		2299
St Albans - North	2006	Infants/Primary	1258
St Albans - North	2006	Pre-school	198
St Albans - North	2006	Secondary	1115
St Albans - North	2006	Technical or Further Educational Institution	430
St Albans - North	2006	University or other tertiary	506
St Albans - North	2011		2528
St Albans - North	2011	Infants/Primary	1149
St Albans - North	2011	Pre-school	203
St Albans - North	2011	Secondary	1044
St Albans - North	2011	Technical or Further Educational Institution	494
St Albans - North	2011	University or other tertiary	719
St Albans - North	2016		2418
St Albans - North	2016	Infants/Primary	1234
St Albans - North	2016	Pre-school	226
St Albans - North	2016	Secondary	1136
St Albans - North	2016	Technical or Further Educational Institution	443
St Albans - North	2016	University or other tertiary	1122
St Albans - South	2006		1814
St Albans - South	2006	Infants/Primary	1168
St Albans - South	2006	Pre-school	175
St Albans - South	2006	Secondary	955
St Albans - South	2006	Technical or Further Educational Institution	374
St Albans - South	2006	University or other tertiary	528
St Albans - South	2011		2118
St Albans - South	2011	Infants/Primary	1013
St Albans - South	2011	Pre-school	198
St Albans - South	2011	Secondary	954
St Albans - South	2011	Technical or Further Educational Institution	427
St Albans - South	2011	University or other tertiary	637
St Albans - South	2016		1999
St Albans - South	2016	Infants/Primary	1068
St Albans - South	2016	Pre-school	202
St Albans - South	2016	Secondary	1042
St Albans - South	2016	Technical or Further Educational Institution	409
St Albans - South	2016	University or other tertiary	1054
Sunshine	2006		852
Sunshine	2006	Infants/Primary	523
Sunshine	2006	Pre-school	110
Sunshine	2006	Secondary	453
Sunshine	2006	Technical or Further Educational Institution	211
Sunshine	2006	University or other tertiary	374
Sunshine	2011		1108
Sunshine	2011	Infants/Primary	478
Sunshine	2011	Pre-school	101
Sunshine	2011	Secondary	396
Sunshine	2011	Technical or Further Educational Institution	370
Sunshine	2011	University or other tertiary	453
Sunshine	2016		1068
Sunshine	2016	Infants/Primary	583
Sunshine	2016	Pre-school	138
Sunshine	2016	Secondary	442
Sunshine	2016	Technical or Further Educational Institution	236
Sunshine	2016	University or other tertiary	653
Sunshine North	2006		986
Sunshine North	2006	Infants/Primary	787
Sunshine North	2006	Pre-school	129
Sunshine North	2006	Secondary	670
Sunshine North	2006	Technical or Further Educational Institution	232
Sunshine North	2006	University or other tertiary	317
Sunshine North	2011		1192
Sunshine North	2011	Infants/Primary	752
Sunshine North	2011	Pre-school	113
Sunshine North	2011	Secondary	710
Sunshine North	2011	Technical or Further Educational Institution	292
Sunshine North	2011	University or other tertiary	495
Sunshine North	2016		1207
Sunshine North	2016	Infants/Primary	801
Sunshine North	2016	Pre-school	146
Sunshine North	2016	Secondary	718
Sunshine North	2016	Technical or Further Educational Institution	255
Sunshine North	2016	University or other tertiary	659
Sunshine West	2006		1751
Sunshine West	2006	Infants/Primary	1164
Sunshine West	2006	Pre-school	173
Sunshine West	2006	Secondary	1020
Sunshine West	2006	Technical or Further Educational Institution	297
Sunshine West	2006	University or other tertiary	462
Sunshine West	2011		1869
Sunshine West	2011	Infants/Primary	1112
Sunshine West	2011	Pre-school	163
Sunshine West	2011	Secondary	1061
Sunshine West	2011	Technical or Further Educational Institution	406
Sunshine West	2011	University or other tertiary	669
Sunshine West	2016		1744
Sunshine West	2016	Infants/Primary	1290
Sunshine West	2016	Pre-school	215
Sunshine West	2016	Secondary	1127
Sunshine West	2016	Technical or Further Educational Institution	345
Sunshine West	2016	University or other tertiary	927
Sydenham	2006		980
Sydenham	2006	Infants/Primary	1136
Sydenham	2006	Pre-school	255
Sydenham	2006	Secondary	815
Sydenham	2006	Technical or Further Educational Institution	198
Sydenham	2006	University or other tertiary	308
Sydenham	2011		1033
Sydenham	2011	Infants/Primary	1058
Sydenham	2011	Pre-school	206
Sydenham	2011	Secondary	879
Sydenham	2011	Technical or Further Educational Institution	273
Sydenham	2011	University or other tertiary	430
Sydenham	2016		1120
Sydenham	2016	Infants/Primary	1016
Sydenham	2016	Pre-school	176
Sydenham	2016	Secondary	903
Sydenham	2016	Technical or Further Educational Institution	232
Sydenham	2016	University or other tertiary	613
Taylors Lakes	2006		1096
Taylors Lakes	2006	Infants/Primary	1822
Taylors Lakes	2006	Pre-school	333
Taylors Lakes	2006	Secondary	1813
Taylors Lakes	2006	Technical or Further Educational Institution	327
Taylors Lakes	2006	University or other tertiary	726
Taylors Lakes	2011		1119
Taylors Lakes	2011	Infants/Primary	1564
Taylors Lakes	2011	Pre-school	285
Taylors Lakes	2011	Secondary	1690
Taylors Lakes	2011	Technical or Further Educational Institution	359
Taylors Lakes	2011	University or other tertiary	947
Taylors Lakes	2016		999
Taylors Lakes	2016	Infants/Primary	1287
Taylors Lakes	2016	Pre-school	180
Taylors Lakes	2016	Secondary	1459
Taylors Lakes	2016	Technical or Further Educational Institution	250
Taylors Lakes	2016	University or other tertiary	1049
Altona	2006		1104
Altona	2006	Infants/Primary	694
Altona	2006	Pre-school	142
Altona	2006	Secondary	556
Altona	2006	Technical or Further Educational Institution	181
Altona	2006	University or other tertiary	381
Altona	2011		825
Altona	2011	Infants/Primary	709
Altona	2011	Pre-school	161
Altona	2011	Secondary	534
Altona	2011	Technical or Further Educational Institution	215
Altona	2011	University or other tertiary	457
Altona	2016		890
Altona	2016	Infants/Primary	920
Altona	2016	Pre-school	200
Altona	2016	Secondary	590
Altona	2016	Technical or Further Educational Institution	149
Altona	2016	University or other tertiary	555
Altona Meadows	2006		1459
Altona Meadows	2006	Infants/Primary	1569
Altona Meadows	2006	Pre-school	290
Altona Meadows	2006	Secondary	1432
Altona Meadows	2006	Technical or Further Educational Institution	386
Altona Meadows	2006	University or other tertiary	544
Altona Meadows	2011		1513
Altona Meadows	2011	Infants/Primary	1253
Altona Meadows	2011	Pre-school	247
Altona Meadows	2011	Secondary	1145
Altona Meadows	2011	Technical or Further Educational Institution	381
Altona Meadows	2011	University or other tertiary	731
Altona Meadows	2016		1290
Altona Meadows	2016	Infants/Primary	1338
Altona Meadows	2016	Pre-school	264
Altona Meadows	2016	Secondary	1050
Altona Meadows	2016	Technical or Further Educational Institution	310
Altona Meadows	2016	University or other tertiary	808
Altona North	2006		1369
Altona North	2006	Infants/Primary	901
Altona North	2006	Pre-school	140
Altona North	2006	Secondary	663
Altona North	2006	Technical or Further Educational Institution	169
Altona North	2006	University or other tertiary	265
Altona North	2011		1541
Altona North	2011	Infants/Primary	769
Altona North	2011	Pre-school	175
Altona North	2011	Secondary	658
Altona North	2011	Technical or Further Educational Institution	223
Altona North	2011	University or other tertiary	359
Altona North	2016		1296
Altona North	2016	Infants/Primary	942
Altona North	2016	Pre-school	235
Altona North	2016	Secondary	668
Altona North	2016	Technical or Further Educational Institution	205
Altona North	2016	University or other tertiary	529
Newport	2006		1373
Newport	2006	Infants/Primary	1098
Newport	2006	Pre-school	307
Newport	2006	Secondary	851
Newport	2006	Technical or Further Educational Institution	268
Newport	2006	University or other tertiary	609
Newport	2011		1164
Newport	2011	Infants/Primary	1096
Newport	2011	Pre-school	366
Newport	2011	Secondary	854
Newport	2011	Technical or Further Educational Institution	286
Newport	2011	University or other tertiary	803
Newport	2016		1022
Newport	2016	Infants/Primary	1566
Newport	2016	Pre-school	402
Newport	2016	Secondary	893
Newport	2016	Technical or Further Educational Institution	231
Newport	2016	University or other tertiary	904
Seabrook	2006		425
Seabrook	2006	Infants/Primary	526
Seabrook	2006	Pre-school	108
Seabrook	2006	Secondary	385
Seabrook	2006	Technical or Further Educational Institution	90
Seabrook	2006	University or other tertiary	126
Seabrook	2011		391
Seabrook	2011	Infants/Primary	490
Seabrook	2011	Pre-school	92
Seabrook	2011	Secondary	383
Seabrook	2011	Technical or Further Educational Institution	94
Seabrook	2011	University or other tertiary	202
Seabrook	2016		380
Seabrook	2016	Infants/Primary	490
Seabrook	2016	Pre-school	95
Seabrook	2016	Secondary	339
Seabrook	2016	Technical or Further Educational Institution	70
Seabrook	2016	University or other tertiary	243
Williamstown	2006		1097
Williamstown	2006	Infants/Primary	1264
Williamstown	2006	Pre-school	300
Williamstown	2006	Secondary	928
Williamstown	2006	Technical or Further Educational Institution	194
Williamstown	2006	University or other tertiary	604
Williamstown	2011		874
Williamstown	2011	Infants/Primary	1319
Williamstown	2011	Pre-school	292
Williamstown	2011	Secondary	1118
Williamstown	2011	Technical or Further Educational Institution	241
Williamstown	2011	University or other tertiary	763
Williamstown	2016		1049
Williamstown	2016	Infants/Primary	1423
Williamstown	2016	Pre-school	266
Williamstown	2016	Secondary	1150
Williamstown	2016	Technical or Further Educational Institution	156
Williamstown	2016	University or other tertiary	902
Braybrook	2006		1802
Braybrook	2006	Infants/Primary	919
Braybrook	2006	Pre-school	159
Braybrook	2006	Secondary	845
Braybrook	2006	Technical or Further Educational Institution	351
Braybrook	2006	University or other tertiary	700
Braybrook	2011		2246
Braybrook	2011	Infants/Primary	1019
Braybrook	2011	Pre-school	207
Braybrook	2011	Secondary	874
Braybrook	2011	Technical or Further Educational Institution	449
Braybrook	2011	University or other tertiary	1152
Braybrook	2016		1967
Braybrook	2016	Infants/Primary	1202
Braybrook	2016	Pre-school	239
Braybrook	2016	Secondary	1042
Braybrook	2016	Technical or Further Educational Institution	414
Braybrook	2016	University or other tertiary	1536
Footscray	2006		1646
Footscray	2006	Infants/Primary	513
Footscray	2006	Pre-school	102
Footscray	2006	Secondary	392
Footscray	2006	Technical or Further Educational Institution	417
Footscray	2006	University or other tertiary	1260
Footscray	2011		2077
Footscray	2011	Infants/Primary	486
Footscray	2011	Pre-school	103
Footscray	2011	Secondary	429
Footscray	2011	Technical or Further Educational Institution	470
Footscray	2011	University or other tertiary	1402
Footscray	2016		1934
Footscray	2016	Infants/Primary	565
Footscray	2016	Pre-school	184
Footscray	2016	Secondary	413
Footscray	2016	Technical or Further Educational Institution	470
Footscray	2016	University or other tertiary	2239
Maribyrnong	2006		693
Maribyrnong	2006	Infants/Primary	501
Maribyrnong	2006	Pre-school	112
Maribyrnong	2006	Secondary	383
Maribyrnong	2006	Technical or Further Educational Institution	188
Maribyrnong	2006	University or other tertiary	650
Maribyrnong	2011		899
Maribyrnong	2011	Infants/Primary	658
Maribyrnong	2011	Pre-school	139
Maribyrnong	2011	Secondary	504
Maribyrnong	2011	Technical or Further Educational Institution	222
Maribyrnong	2011	University or other tertiary	800
Maribyrnong	2016		1056
Maribyrnong	2016	Infants/Primary	703
Maribyrnong	2016	Pre-school	157
Maribyrnong	2016	Secondary	633
Maribyrnong	2016	Technical or Further Educational Institution	255
Maribyrnong	2016	University or other tertiary	1160
Seddon - Kingsville	2006		894
Seddon - Kingsville	2006	Infants/Primary	380
Seddon - Kingsville	2006	Pre-school	122
Seddon - Kingsville	2006	Secondary	252
Seddon - Kingsville	2006	Technical or Further Educational Institution	202
Seddon - Kingsville	2006	University or other tertiary	478
Seddon - Kingsville	2011		696
Seddon - Kingsville	2011	Infants/Primary	466
Seddon - Kingsville	2011	Pre-school	162
Seddon - Kingsville	2011	Secondary	258
Seddon - Kingsville	2011	Technical or Further Educational Institution	213
Seddon - Kingsville	2011	University or other tertiary	517
Seddon - Kingsville	2016		684
Seddon - Kingsville	2016	Infants/Primary	682
Seddon - Kingsville	2016	Pre-school	194
Seddon - Kingsville	2016	Secondary	299
Seddon - Kingsville	2016	Technical or Further Educational Institution	157
Seddon - Kingsville	2016	University or other tertiary	660
West Footscray - Tottenham	2006		1162
West Footscray - Tottenham	2006	Infants/Primary	556
West Footscray - Tottenham	2006	Pre-school	113
West Footscray - Tottenham	2006	Secondary	447
West Footscray - Tottenham	2006	Technical or Further Educational Institution	234
West Footscray - Tottenham	2006	University or other tertiary	552
West Footscray - Tottenham	2011		994
West Footscray - Tottenham	2011	Infants/Primary	562
West Footscray - Tottenham	2011	Pre-school	147
West Footscray - Tottenham	2011	Secondary	449
West Footscray - Tottenham	2011	Technical or Further Educational Institution	294
West Footscray - Tottenham	2011	University or other tertiary	626
West Footscray - Tottenham	2016		948
West Footscray - Tottenham	2016	Infants/Primary	726
West Footscray - Tottenham	2016	Pre-school	195
West Footscray - Tottenham	2016	Secondary	428
West Footscray - Tottenham	2016	Technical or Further Educational Institution	247
West Footscray - Tottenham	2016	University or other tertiary	937
Yarraville	2006		1065
Yarraville	2006	Infants/Primary	811
Yarraville	2006	Pre-school	209
Yarraville	2006	Secondary	545
Yarraville	2006	Technical or Further Educational Institution	256
Yarraville	2006	University or other tertiary	617
Yarraville	2011		878
Yarraville	2011	Infants/Primary	925
Yarraville	2011	Pre-school	275
Yarraville	2011	Secondary	574
Yarraville	2011	Technical or Further Educational Institution	263
Yarraville	2011	University or other tertiary	721
Yarraville	2016		1034
Yarraville	2016	Infants/Primary	1188
Yarraville	2016	Pre-school	263
Yarraville	2016	Secondary	660
Yarraville	2016	Technical or Further Educational Institution	222
Yarraville	2016	University or other tertiary	906
Bacchus Marsh	2006		1046
Bacchus Marsh	2006	Infants/Primary	1715
