SA2_NAME16	Year	BornAust	Sex	persons
Narre Warren South (East)	2011	1	F	4333
Narre Warren South (East)	2011	1	M	4405
Narre Warren South (East)	2016	0	F	2066
Narre Warren South (East)	2016	0	M	2022
Narre Warren South (East)	2016	1	F	4262
Narre Warren South (East)	2016	1	M	4297
Narre Warren South (West)	2006	0	F	2175
Narre Warren South (West)	2006	0	M	2218
Narre Warren South (West)	2006	1	F	4460
Narre Warren South (West)	2006	1	M	4366
Narre Warren South (West)	2011	0	F	3016
Narre Warren South (West)	2011	0	M	2990
Narre Warren South (West)	2011	1	F	4721
Narre Warren South (West)	2011	1	M	4633
Narre Warren South (West)	2016	0	F	3500
Narre Warren South (West)	2016	0	M	3370
Narre Warren South (West)	2016	1	F	4571
Narre Warren South (West)	2016	1	M	4517
Clarinda - Oakleigh South	2006	0	F	2873
Clarinda - Oakleigh South	2006	0	M	2681
Clarinda - Oakleigh South	2006	1	F	2799
Clarinda - Oakleigh South	2006	1	M	2876
Clarinda - Oakleigh South	2011	0	F	2972
Clarinda - Oakleigh South	2011	0	M	2718
Clarinda - Oakleigh South	2011	1	F	2678
Clarinda - Oakleigh South	2011	1	M	2784
Clarinda - Oakleigh South	2016	0	F	2950
Clarinda - Oakleigh South	2016	0	M	2680
Clarinda - Oakleigh South	2016	1	F	2620
Clarinda - Oakleigh South	2016	1	M	2804
Clayton South	2006	0	F	2967
Clayton South	2006	0	M	3112
Clayton South	2006	1	F	1878
Clayton South	2006	1	M	1948
Clayton South	2011	0	F	3438
Clayton South	2011	0	M	3626
Clayton South	2011	1	F	1852
Clayton South	2011	1	M	2016
Clayton South	2016	0	F	3989
Clayton South	2016	0	M	4061
Clayton South	2016	1	F	1832
Clayton South	2016	1	M	2075
Dandenong	2006	0	F	6048
Dandenong	2006	0	M	6216
Dandenong	2006	1	F	4029
Dandenong	2006	1	M	4004
Dandenong	2011	0	F	7529
Dandenong	2011	0	M	8286
Dandenong	2011	1	F	4019
Dandenong	2011	1	M	4063
Dandenong	2016	0	F	8593
Dandenong	2016	0	M	10400
Dandenong	2016	1	F	4271
Dandenong	2016	1	M	4525
Dandenong North	2006	0	F	5094
Dandenong North	2006	0	M	5001
Dandenong North	2006	1	F	5215
Dandenong North	2006	1	M	5096
Dandenong North	2011	0	F	5498
Dandenong North	2011	0	M	5304
Dandenong North	2011	1	F	4920
Dandenong North	2011	1	M	4924
Dandenong North	2016	0	F	5739
Dandenong North	2016	0	M	5836
Dandenong North	2016	1	F	4622
Dandenong North	2016	1	M	4867
Dingley Village	2006	0	F	1106
Dingley Village	2006	0	M	1045
Dingley Village	2006	1	F	3740
Dingley Village	2006	1	M	3724
Dingley Village	2011	0	F	1214
Dingley Village	2011	0	M	1117
Dingley Village	2011	1	F	3827
Dingley Village	2011	1	M	3756
Dingley Village	2016	0	F	1343
Dingley Village	2016	0	M	1229
Dingley Village	2016	1	F	3658
Dingley Village	2016	1	M	3628
Keysborough	2006	0	F	4103
Keysborough	2006	0	M	3942
Keysborough	2006	1	F	3776
Keysborough	2006	1	M	3837
Keysborough	2011	0	F	5163
Keysborough	2011	0	M	4855
Keysborough	2011	1	F	4448
Keysborough	2011	1	M	4623
Keysborough	2016	0	F	7068
Keysborough	2016	0	M	6529
Keysborough	2016	1	F	5534
Keysborough	2016	1	M	5784
Noble Park North	2006	0	F	1809
Noble Park North	2006	0	M	1705
Noble Park North	2006	1	F	1756
Noble Park North	2006	1	M	1837
Noble Park North	2011	0	F	1848
Noble Park North	2011	0	M	1759
Noble Park North	2011	1	F	1648
Noble Park North	2011	1	M	1751
Noble Park North	2016	0	F	1855
Noble Park North	2016	0	M	1773
Noble Park North	2016	1	F	1618
Noble Park North	2016	1	M	1738
Springvale	2006	0	F	5623
Springvale	2006	0	M	5413
Springvale	2006	1	F	2940
Springvale	2006	1	M	3171
Springvale	2011	0	F	6384
Springvale	2011	0	M	6507
Springvale	2011	1	F	2738
Springvale	2011	1	M	3096
Springvale	2016	0	F	7037
Springvale	2016	0	M	7203
Springvale	2016	1	F	2890
Springvale	2016	1	M	3250
Springvale South	2006	0	F	3249
Springvale South	2006	0	M	3046
Springvale South	2006	1	F	2313
Springvale South	2006	1	M	2317
Springvale South	2011	0	F	3533
Springvale South	2011	0	M	3310
Springvale South	2011	1	F	2251
Springvale South	2011	1	M	2407
Springvale South	2016	0	F	3857
Springvale South	2016	0	M	3545
Springvale South	2016	1	F	2200
Springvale South	2016	1	M	2400
Noble Park - East	2006	0	F	2455
Noble Park - East	2006	0	M	2431
Noble Park - East	2006	1	F	1907
Noble Park - East	2006	1	M	2001
Noble Park - East	2011	0	F	3207
Noble Park - East	2011	0	M	3289
Noble Park - East	2011	1	F	2017
Noble Park - East	2011	1	M	2094
Noble Park - East	2016	0	F	3621
Noble Park - East	2016	0	M	3715
Noble Park - East	2016	1	F	2052
Noble Park - East	2016	1	M	2132
Noble Park - West	2006	0	F	4345
Noble Park - West	2006	0	M	4109
Noble Park - West	2006	1	F	3193
Noble Park - West	2006	1	M	3314
Noble Park - West	2011	0	F	4905
Noble Park - West	2011	0	M	4740
Noble Park - West	2011	1	F	3252
Noble Park - West	2011	1	M	3355
Noble Park - West	2016	0	F	5611
Noble Park - West	2016	0	M	5378
Noble Park - West	2016	1	F	3201
Noble Park - West	2016	1	M	3386
Ashwood - Chadstone	2006	0	F	2786
Ashwood - Chadstone	2006	0	M	2822
Ashwood - Chadstone	2006	1	F	4493
Ashwood - Chadstone	2006	1	M	4179
Ashwood - Chadstone	2011	0	F	3247
Ashwood - Chadstone	2011	0	M	3240
Ashwood - Chadstone	2011	1	F	4541
Ashwood - Chadstone	2011	1	M	4375
Ashwood - Chadstone	2016	0	F	3994
Ashwood - Chadstone	2016	0	M	3649
Ashwood - Chadstone	2016	1	F	4728
Ashwood - Chadstone	2016	1	M	4659
Clayton	2006	0	F	4461
Clayton	2006	0	M	4845
Clayton	2006	1	F	2541
Clayton	2006	1	M	2569
Clayton	2011	0	F	5429
Clayton	2011	0	M	5901
Clayton	2011	1	F	2622
Clayton	2011	1	M	2609
Clayton	2016	0	F	7680
Clayton	2016	0	M	7733
Clayton	2016	1	F	2851
Clayton	2016	1	M	2894
Glen Waverley - East	2006	0	F	4326
Glen Waverley - East	2006	0	M	4052
Glen Waverley - East	2006	1	F	5699
Glen Waverley - East	2006	1	M	5501
Glen Waverley - East	2011	0	F	5106
Glen Waverley - East	2011	0	M	4650
Glen Waverley - East	2011	1	F	5168
Glen Waverley - East	2011	1	M	5027
Glen Waverley - East	2016	0	F	5916
Glen Waverley - East	2016	0	M	5523
Glen Waverley - East	2016	1	F	4449
Glen Waverley - East	2016	1	M	4517
Glen Waverley - West	2006	0	F	3991
Glen Waverley - West	2006	0	M	3736
Glen Waverley - West	2006	1	F	4444
Glen Waverley - West	2006	1	M	4379
Glen Waverley - West	2011	0	F	4872
Glen Waverley - West	2011	0	M	4535
Glen Waverley - West	2011	1	F	4123
Glen Waverley - West	2011	1	M	4133
Glen Waverley - West	2016	0	F	5729
Glen Waverley - West	2016	0	M	5208
Glen Waverley - West	2016	1	F	3679
Glen Waverley - West	2016	1	M	3840
Mount Waverley - North	2006	0	F	2414
Mount Waverley - North	2006	0	M	2309
Mount Waverley - North	2006	1	F	4586
Mount Waverley - North	2006	1	M	4215
Mount Waverley - North	2011	0	F	2956
Mount Waverley - North	2011	0	M	2857
Mount Waverley - North	2011	1	F	4479
Mount Waverley - North	2011	1	M	4168
Mount Waverley - North	2016	0	F	3582
Mount Waverley - North	2016	0	M	3306
Mount Waverley - North	2016	1	F	3901
Mount Waverley - North	2016	1	M	3854
Mount Waverley - South	2006	0	F	2764
Mount Waverley - South	2006	0	M	2568
Mount Waverley - South	2006	1	F	5228
Mount Waverley - South	2006	1	M	4961
Mount Waverley - South	2011	0	F	3400
Mount Waverley - South	2011	0	M	3139
Mount Waverley - South	2011	1	F	5202
Mount Waverley - South	2011	1	M	4914
Mount Waverley - South	2016	0	F	4053
Mount Waverley - South	2016	0	M	3703
Mount Waverley - South	2016	1	F	4851
Mount Waverley - South	2016	1	M	4767
Mulgrave	2006	0	F	3169
Mulgrave	2006	0	M	3095
Mulgrave	2006	1	F	4547
Mulgrave	2006	1	M	4405
Mulgrave	2011	0	F	3888
Mulgrave	2011	0	M	3705
Mulgrave	2011	1	F	4767
Mulgrave	2011	1	M	4724
Mulgrave	2016	0	F	4495
Mulgrave	2016	0	M	4154
Mulgrave	2016	1	F	4726
Mulgrave	2016	1	M	4959
Oakleigh - Huntingdale	2006	0	F	3476
Oakleigh - Huntingdale	2006	0	M	3472
Oakleigh - Huntingdale	2006	1	F	5385
Oakleigh - Huntingdale	2006	1	M	5294
Oakleigh - Huntingdale	2011	0	F	4157
Oakleigh - Huntingdale	2011	0	M	4079
Oakleigh - Huntingdale	2011	1	F	5620
Oakleigh - Huntingdale	2011	1	M	5457
Oakleigh - Huntingdale	2016	0	F	4649
Oakleigh - Huntingdale	2016	0	M	4383
Oakleigh - Huntingdale	2016	1	F	5551
Oakleigh - Huntingdale	2016	1	M	5534
Wheelers Hill	2006	0	F	3842
Wheelers Hill	2006	0	M	3690
Wheelers Hill	2006	1	F	5622
Wheelers Hill	2006	1	M	5573
Wheelers Hill	2011	0	F	4084
Wheelers Hill	2011	0	M	3874
Wheelers Hill	2011	1	F	5311
Wheelers Hill	2011	1	M	5265
Wheelers Hill	2016	0	F	4569
Wheelers Hill	2016	0	M	4190
Wheelers Hill	2016	1	F	5171
Wheelers Hill	2016	1	M	5000
Ardeer - Albion	2006	0	F	1322
Ardeer - Albion	2006	0	M	1407
Ardeer - Albion	2006	1	F	1422
Ardeer - Albion	2006	1	M	1506
Ardeer - Albion	2011	0	F	1592
Ardeer - Albion	2011	0	M	1782
Ardeer - Albion	2011	1	F	1501
Ardeer - Albion	2011	1	M	1604
Ardeer - Albion	2016	0	F	1765
Ardeer - Albion	2016	0	M	2075
Ardeer - Albion	2016	1	F	1616
Ardeer - Albion	2016	1	M	1673
Cairnlea	2006	0	F	1548
Cairnlea	2006	0	M	1527
Cairnlea	2006	1	F	1297
Cairnlea	2006	1	M	1299
Cairnlea	2011	0	F	2266
Cairnlea	2011	0	M	2170
Cairnlea	2011	1	F	1923
Cairnlea	2011	1	M	2026
Cairnlea	2016	0	F	2497
Cairnlea	2016	0	M	2356
Cairnlea	2016	1	F	2159
Cairnlea	2016	1	M	2213
Deer Park - Derrimut	2006	0	F	2805
Deer Park - Derrimut	2006	0	M	2719
Deer Park - Derrimut	2006	1	F	3581
Deer Park - Derrimut	2006	1	M	3506
Deer Park - Derrimut	2011	0	F	5090
Deer Park - Derrimut	2011	0	M	5107
Deer Park - Derrimut	2011	1	F	5068
Deer Park - Derrimut	2011	1	M	5132
Deer Park - Derrimut	2016	0	F	6529
Deer Park - Derrimut	2016	0	M	6326
Deer Park - Derrimut	2016	1	F	5707
Deer Park - Derrimut	2016	1	M	5809
Delahey	2006	0	F	2028
Delahey	2006	0	M	1881
Delahey	2006	1	F	2166
Delahey	2006	1	M	2051
Delahey	2011	0	F	1969
Delahey	2011	0	M	1871
Delahey	2011	1	F	2068
Delahey	2011	1	M	1987
Delahey	2016	0	F	2046
Delahey	2016	0	M	1848
Delahey	2016	1	F	1985
Delahey	2016	1	M	1946
Keilor Downs	2006	0	F	2691
Keilor Downs	2006	0	M	2584
Keilor Downs	2006	1	F	3933
Keilor Downs	2006	1	M	3961
Keilor Downs	2011	0	F	2720
Keilor Downs	2011	0	M	2586
Keilor Downs	2011	1	F	3725
Keilor Downs	2011	1	M	3740
Keilor Downs	2016	0	F	2679
Keilor Downs	2016	0	M	2572
Keilor Downs	2016	1	F	3607
Keilor Downs	2016	1	M	3613
Kings Park (Vic.)	2006	0	F	3463
Kings Park (Vic.)	2006	0	M	3390
Kings Park (Vic.)	2006	1	F	3074
Kings Park (Vic.)	2006	1	M	3035
Kings Park (Vic.)	2011	0	F	3415
Kings Park (Vic.)	2011	0	M	3328
Kings Park (Vic.)	2011	1	F	2814
Kings Park (Vic.)	2011	1	M	2924
Kings Park (Vic.)	2016	0	F	3639
Kings Park (Vic.)	2016	0	M	3412
Kings Park (Vic.)	2016	1	F	2724
Kings Park (Vic.)	2016	1	M	2847
St Albans - North	2006	0	F	4782
St Albans - North	2006	0	M	4566
St Albans - North	2006	1	F	3512
St Albans - North	2006	1	M	3502
St Albans - North	2011	0	F	5279
St Albans - North	2011	0	M	5148
St Albans - North	2011	1	F	3336
St Albans - North	2011	1	M	3481
St Albans - North	2016	0	F	5741
St Albans - North	2016	0	M	5645
St Albans - North	2016	1	F	3303
St Albans - North	2016	1	M	3457
St Albans - South	2006	0	F	4442
St Albans - South	2006	0	M	4142
St Albans - South	2006	1	F	2789
St Albans - South	2006	1	M	2851
St Albans - South	2011	0	F	4852
St Albans - South	2011	0	M	4588
St Albans - South	2011	1	F	2642
St Albans - South	2011	1	M	2694
St Albans - South	2016	0	F	5103
St Albans - South	2016	0	M	5163
St Albans - South	2016	1	F	2640
St Albans - South	2016	1	M	2768
Sunshine	2006	0	F	1609
Sunshine	2006	0	M	1690
Sunshine	2006	1	F	2137
Sunshine	2006	1	M	2086
Sunshine	2011	0	F	1986
Sunshine	2011	0	M	2139
Sunshine	2011	1	F	1969
Sunshine	2011	1	M	1979
Sunshine	2016	0	F	2328
Sunshine	2016	0	M	2574
Sunshine	2016	1	F	1978
Sunshine	2016	1	M	2100
Sunshine North	2006	0	F	2755
Sunshine North	2006	0	M	2487
Sunshine North	2006	1	F	2081
Sunshine North	2006	1	M	2200
Sunshine North	2011	0	F	2947
Sunshine North	2011	0	M	2745
Sunshine North	2011	1	F	2079
Sunshine North	2011	1	M	2118
Sunshine North	2016	0	F	3331
Sunshine North	2016	0	M	3137
Sunshine North	2016	1	F	2137
Sunshine North	2016	1	M	2256
Sunshine West	2006	0	F	4121
Sunshine West	2006	0	M	3853
Sunshine West	2006	1	F	3328
Sunshine West	2006	1	M	3340
Sunshine West	2011	0	F	4377
Sunshine West	2011	0	M	4208
Sunshine West	2011	1	F	3474
Sunshine West	2011	1	M	3512
Sunshine West	2016	0	F	4945
Sunshine West	2016	0	M	4823
Sunshine West	2016	1	F	3666
Sunshine West	2016	1	M	3779
Sydenham	2006	0	F	1715
Sydenham	2006	0	M	1632
Sydenham	2006	1	F	3402
Sydenham	2006	1	M	3266
Sydenham	2011	0	F	2154
Sydenham	2011	0	M	2260
Sydenham	2011	1	F	3254
Sydenham	2011	1	M	3148
Sydenham	2016	0	F	2554
Sydenham	2016	0	M	2430
Sydenham	2016	1	F	3096
Sydenham	2016	1	M	3082
Taylors Lakes	2006	0	F	2732
Taylors Lakes	2006	0	M	2714
Taylors Lakes	2006	1	F	5827
Taylors Lakes	2006	1	M	5813
Taylors Lakes	2011	0	F	2761
Taylors Lakes	2011	0	M	2744
Taylors Lakes	2011	1	F	5846
Taylors Lakes	2011	1	M	5917
Taylors Lakes	2016	0	F	2757
Taylors Lakes	2016	0	M	2664
Taylors Lakes	2016	1	F	5465
Taylors Lakes	2016	1	M	5585
Altona	2006	0	F	1700
Altona	2006	0	M	1634
Altona	2006	1	F	3754
Altona	2006	1	M	3630
Altona	2011	0	F	1778
Altona	2011	0	M	1790
Altona	2011	1	F	3934
Altona	2011	1	M	3770
Altona	2016	0	F	1883
Altona	2016	0	M	1733
Altona	2016	1	F	4295
Altona	2016	1	M	3986
Altona Meadows	2006	0	F	3203
Altona Meadows	2006	0	M	2982
Altona Meadows	2006	1	F	5849
Altona Meadows	2006	1	M	5716
Altona Meadows	2011	0	F	3389
Altona Meadows	2011	0	M	3134
Altona Meadows	2011	1	F	5647
Altona Meadows	2011	1	M	5567
Altona Meadows	2016	0	F	3525
Altona Meadows	2016	0	M	3184
Altona Meadows	2016	1	F	5698
Altona Meadows	2016	1	M	5642
Altona North	2006	0	F	2621
Altona North	2006	0	M	2454
Altona North	2006	1	F	3129
Altona North	2006	1	M	3089
Altona North	2011	0	F	2660
Altona North	2011	0	M	2574
Altona North	2011	1	F	3328
Altona North	2011	1	M	3350
Altona North	2016	0	F	2708
Altona North	2016	0	M	2518
Altona North	2016	1	F	3806
Altona North	2016	1	M	3808
Newport	2006	0	F	1778
Newport	2006	0	M	1736
Newport	2006	1	F	5342
Newport	2006	1	M	5201
Newport	2011	0	F	1958
Newport	2011	0	M	1915
Newport	2011	1	F	5787
Newport	2011	1	M	5615
Newport	2016	0	F	2116
Newport	2016	0	M	1963
Newport	2016	1	F	6412
Newport	2016	1	M	6201
Seabrook	2006	0	F	694
Seabrook	2006	0	M	689
Seabrook	2006	1	F	1636
Seabrook	2006	1	M	1671
Seabrook	2011	0	F	773
Seabrook	2011	0	M	756
Seabrook	2011	1	F	1588
Seabrook	2011	1	M	1607
Seabrook	2016	0	F	920
Seabrook	2016	0	M	827
Seabrook	2016	1	F	1547
Seabrook	2016	1	M	1507
Williamstown	2006	0	F	1501
Williamstown	2006	0	M	1373
Williamstown	2006	1	F	5347
Williamstown	2006	1	M	5105
Williamstown	2011	0	F	1592
Williamstown	2011	0	M	1550
Williamstown	2011	1	F	5571
Williamstown	2011	1	M	5403
Williamstown	2016	0	F	1685
Williamstown	2016	0	M	1610
Williamstown	2016	1	F	5715
Williamstown	2016	1	M	5547
Braybrook	2006	0	F	2929
Braybrook	2006	0	M	2904
Braybrook	2006	1	F	3029
Braybrook	2006	1	M	2891
Braybrook	2011	0	F	3860
Braybrook	2011	0	M	3912
Braybrook	2011	1	F	3324
Braybrook	2011	1	M	3309
Braybrook	2016	0	F	4697
Braybrook	2016	0	M	4739
Braybrook	2016	1	F	3672
Braybrook	2016	1	M	3791
Footscray	2006	0	F	2585
Footscray	2006	0	M	3042
Footscray	2006	1	F	2272
Footscray	2006	1	M	2239
Footscray	2011	0	F	2841
Footscray	2011	0	M	3239
Footscray	2011	1	F	2665
Footscray	2011	1	M	2751
Footscray	2016	0	F	3527
Footscray	2016	0	M	4008
Footscray	2016	1	F	3502
Footscray	2016	1	M	3642
Maribyrnong	2006	0	F	1682
Maribyrnong	2006	0	M	1625
Maribyrnong	2006	1	F	2277
Maribyrnong	2006	1	M	2111
Maribyrnong	2011	0	F	2151
Maribyrnong	2011	0	M	2053
Maribyrnong	2011	1	F	2669
Maribyrnong	2011	1	M	2639
Maribyrnong	2016	0	F	2691
Maribyrnong	2016	0	M	2565
Maribyrnong	2016	1	F	3019
Maribyrnong	2016	1	M	3089
Seddon - Kingsville	2006	0	F	1164
Seddon - Kingsville	2006	0	M	1329
Seddon - Kingsville	2006	1	F	2473
Seddon - Kingsville	2006	1	M	2304
Seddon - Kingsville	2011	0	F	1278
Seddon - Kingsville	2011	0	M	1320
Seddon - Kingsville	2011	1	F	2608
Seddon - Kingsville	2011	1	M	2639
Seddon - Kingsville	2016	0	F	1322
Seddon - Kingsville	2016	0	M	1328
Seddon - Kingsville	2016	1	F	3027
Seddon - Kingsville	2016	1	M	2952
West Footscray - Tottenham	2006	0	F	1717
West Footscray - Tottenham	2006	0	M	2033
West Footscray - Tottenham	2006	1	F	2565
West Footscray - Tottenham	2006	1	M	2555
West Footscray - Tottenham	2011	0	F	1914
West Footscray - Tottenham	2011	0	M	2154
West Footscray - Tottenham	2011	1	F	2673
West Footscray - Tottenham	2011	1	M	2778
West Footscray - Tottenham	2016	0	F	2085
West Footscray - Tottenham	2016	0	M	2345
West Footscray - Tottenham	2016	1	F	3121
West Footscray - Tottenham	2016	1	M	3130
Yarraville	2006	0	F	1799
Yarraville	2006	0	M	1698
Yarraville	2006	1	F	4266
Yarraville	2006	1	M	4071
Yarraville	2011	0	F	1898
Yarraville	2011	0	M	1812
Yarraville	2011	1	F	4861
Yarraville	2011	1	M	4535
Yarraville	2016	0	F	1964
Yarraville	2016	0	M	1716
Yarraville	2016	1	F	5198
Yarraville	2016	1	M	4993
Bacchus Marsh	2006	0	F	920
Bacchus Marsh	2006	0	M	853
Bacchus Marsh	2006	1	F	6425
Bacchus Marsh	2006	1	M	6165
Bacchus Marsh	2011	0	F	1100
Bacchus Marsh	2011	0	M	1052
Bacchus Marsh	2011	1	F	7260
Bacchus Marsh	2011	1	M	6938
Bacchus Marsh	2016	0	F	1359
Bacchus Marsh	2016	0	M	1234
Bacchus Marsh	2016	1	F	8403
Bacchus Marsh	2016	1	M	8086
Hillside	2006	0	F	1647
Hillside	2006	0	M	1650
Hillside	2006	1	F	4597
Hillside	2006	1	M	4633
Hillside	2011	0	F	2087
Hillside	2011	0	M	2035
Hillside	2011	1	F	5401
Hillside	2011	1	M	5373
Hillside	2016	0	F	3186
Hillside	2016	0	M	3100
Hillside	2016	1	F	6503
Hillside	2016	1	M	6341
Melton	2006	0	F	1441
Melton	2006	0	M	1333
Melton	2006	1	F	5768
Melton	2006	1	M	5686
Melton	2011	0	F	1901
Melton	2011	0	M	1805
Melton	2011	1	F	6555
Melton	2011	1	M	6425
Melton	2016	0	F	2163
Melton	2016	0	M	2005
Melton	2016	1	F	6662
Melton	2016	1	M	6595
Melton South	2006	0	F	1024
Melton South	2006	0	M	1002
Melton South	2006	1	F	4548
Melton South	2006	1	M	4556
Melton South	2011	0	F	1633
Melton South	2011	0	M	1556
Melton South	2011	1	F	5827
Melton South	2011	1	M	5730
Melton South	2016	0	F	2967
Melton South	2016	0	M	2907
Melton South	2016	1	F	8062
Melton South	2016	1	M	7721
Melton West	2006	0	F	875
Melton West	2006	0	M	909
Melton West	2006	1	F	4099
Melton West	2006	1	M	3965
Melton West	2011	0	F	1364
Melton West	2011	0	M	1334
Melton West	2011	1	F	5354
Melton West	2011	1	M	5209
Melton West	2016	0	F	2074
Melton West	2016	0	M	1897
Melton West	2016	1	F	6241
Melton West	2016	1	M	5952
Rockbank - Mount Cottrell	2006	0	F	280
Rockbank - Mount Cottrell	2006	0	M	372
Rockbank - Mount Cottrell	2006	1	F	849
Rockbank - Mount Cottrell	2006	1	M	999
Rockbank - Mount Cottrell	2011	0	F	263
Rockbank - Mount Cottrell	2011	0	M	445
Rockbank - Mount Cottrell	2011	1	F	723
Rockbank - Mount Cottrell	2011	1	M	1015
Rockbank - Mount Cottrell	2016	0	F	283
Rockbank - Mount Cottrell	2016	0	M	421
Rockbank - Mount Cottrell	2016	1	F	788
Rockbank - Mount Cottrell	2016	1	M	1166
Taylors Hill	2006	0	F	1426
Taylors Hill	2006	0	M	1391
Taylors Hill	2006	1	F	2416
Taylors Hill	2006	1	M	2395
Taylors Hill	2011	0	F	2693
Taylors Hill	2011	0	M	2606
Taylors Hill	2011	1	F	4865
Taylors Hill	2011	1	M	4779
Taylors Hill	2016	0	F	3453
Taylors Hill	2016	0	M	3297
Taylors Hill	2016	1	F	5895
Taylors Hill	2016	1	M	5754
Burnside	2006	0	F	924
Burnside	2006	0	M	874
Burnside	2006	1	F	1325
Burnside	2006	1	M	1196
Burnside	2011	0	F	949
Burnside	2011	0	M	848
Burnside	2011	1	F	1230
Burnside	2011	1	M	1112
Burnside	2016	0	F	1116
Burnside	2016	0	M	1002
Burnside	2016	1	F	1255
Burnside	2016	1	M	1163
Burnside Heights	2006	0	F	168
Burnside Heights	2006	0	M	181
Burnside Heights	2006	1	F	188
Burnside Heights	2006	1	M	170
Burnside Heights	2011	0	F	1163
Burnside Heights	2011	0	M	1086
Burnside Heights	2011	1	F	1248
Burnside Heights	2011	1	M	1282
Burnside Heights	2016	0	F	1402
Burnside Heights	2016	0	M	1367
Burnside Heights	2016	1	F	1490
Burnside Heights	2016	1	M	1525
Caroline Springs	2006	0	F	1748
Caroline Springs	2006	0	M	1749
Caroline Springs	2006	1	F	3092
Caroline Springs	2006	1	M	3070
Caroline Springs	2011	0	F	3217
Caroline Springs	2011	0	M	3112
Caroline Springs	2011	1	F	4862
Caroline Springs	2011	1	M	4765
Caroline Springs	2016	0	F	3901
Caroline Springs	2016	0	M	3690
Caroline Springs	2016	1	F	5563
Caroline Springs	2016	1	M	5574
Hoppers Crossing - North	2006	0	F	2404
Hoppers Crossing - North	2006	0	M	2391
Hoppers Crossing - North	2006	1	F	6652
Hoppers Crossing - North	2006	1	M	6438
Hoppers Crossing - North	2011	0	F	2798
Hoppers Crossing - North	2011	0	M	2751
Hoppers Crossing - North	2011	1	F	6354
Hoppers Crossing - North	2011	1	M	6138
Hoppers Crossing - North	2016	0	F	3152
Hoppers Crossing - North	2016	0	M	3128
Hoppers Crossing - North	2016	1	F	5869
Hoppers Crossing - North	2016	1	M	5932
Hoppers Crossing - South	2006	0	F	2665
Hoppers Crossing - South	2006	0	M	2460
Hoppers Crossing - South	2006	1	F	6268
Hoppers Crossing - South	2006	1	M	6216
Hoppers Crossing - South	2011	0	F	3071
Hoppers Crossing - South	2011	0	M	3007
Hoppers Crossing - South	2011	1	F	5756
Hoppers Crossing - South	2011	1	M	5686
Hoppers Crossing - South	2016	0	F	3766
Hoppers Crossing - South	2016	0	M	3648
Hoppers Crossing - South	2016	1	F	5463
Hoppers Crossing - South	2016	1	M	5508
Laverton	2006	0	F	671
Laverton	2006	0	M	675
Laverton	2006	1	F	1254
Laverton	2006	1	M	1245
Laverton	2011	0	F	1095
Laverton	2011	0	M	1319
Laverton	2011	1	F	1244
Laverton	2011	1	M	1303
Laverton	2016	0	F	2305
Laverton	2016	0	M	2494
Laverton	2016	1	F	1678
Laverton	2016	1	M	1830
Tarneit	2006	0	F	1093
Tarneit	2006	0	M	1158
Tarneit	2006	1	F	2369
Tarneit	2006	1	M	2344
Tarneit	2011	0	F	4312
Tarneit	2011	0	M	4342
Tarneit	2011	1	F	6093
Tarneit	2011	1	M	5947
Tarneit	2016	0	F	8635
Tarneit	2016	0	M	8691
Tarneit	2016	1	F	7831
Tarneit	2016	1	M	7691
Truganina	2006	0	F	370
Truganina	2006	0	M	531
Truganina	2006	1	F	672
Truganina	2006	1	M	1233
Truganina	2011	0	F	2363
Truganina	2011	0	M	2718
Truganina	2011	1	F	2514
Truganina	2011	1	M	2998
Truganina	2016	0	F	6088
Truganina	2016	0	M	6793
Truganina	2016	1	F	4255
Truganina	2016	1	M	5013
Werribee - South	2006	0	F	1197
Werribee - South	2006	0	M	1102
Werribee - South	2006	1	F	3626
Werribee - South	2006	1	M	3597
Werribee - South	2011	0	F	1396
Werribee - South	2011	0	M	1316
Werribee - South	2011	1	F	3712
Werribee - South	2011	1	M	3618
Werribee - South	2016	0	F	1623
Werribee - South	2016	0	M	1499
Werribee - South	2016	1	F	3745
Werribee - South	2016	1	M	3694
Wyndham Vale	2006	0	F	1038
Wyndham Vale	2006	0	M	997
Wyndham Vale	2006	1	F	3958
Wyndham Vale	2006	1	M	3897
Wyndham Vale	2011	0	F	2201
Wyndham Vale	2011	0	M	2117
Wyndham Vale	2011	1	F	6126
Wyndham Vale	2011	1	M	5845
Wyndham Vale	2016	0	F	3874
Wyndham Vale	2016	0	M	3691
Wyndham Vale	2016	1	F	7282
Wyndham Vale	2016	1	M	7084
Point Cook - East	2006	0	F	552
Point Cook - East	2006	0	M	580
Point Cook - East	2006	1	F	991
Point Cook - East	2006	1	M	1020
Point Cook - East	2011	0	F	1257
Point Cook - East	2011	0	M	1328
Point Cook - East	2011	1	F	1786
Point Cook - East	2011	1	M	1844
Point Cook - East	2016	0	F	2824
Point Cook - East	2016	0	M	2827
Point Cook - East	2016	1	F	2907
Point Cook - East	2016	1	M	2978
Point Cook - North	2006	0	F	1549
Point Cook - North	2006	0	M	1616
Point Cook - North	2006	1	F	3397
Point Cook - North	2006	1	M	3261
Point Cook - North	2011	0	F	3967
Point Cook - North	2011	0	M	3905
Point Cook - North	2011	1	F	5591
Point Cook - North	2011	1	M	5667
Point Cook - North	2016	0	F	5129
Point Cook - North	2016	0	M	4850
Point Cook - North	2016	1	F	6019
Point Cook - North	2016	1	M	6140
