SA2_NAME16	Year	IndigenousStatus	persons
Shepparton Region - West	2006	Non-indigenous	10163
Shepparton Region - West	2006	Torres Strait Islander	3
Shepparton Region - West	2011	Aboriginal	222
Shepparton Region - West	2011	Both Aboriginal & Torres Strait Islander	0
Shepparton Region - West	2011	Non-indigenous	9564
Shepparton Region - West	2011	Torres Strait Islander	7
Shepparton Region - West	2016	Aboriginal	208
Shepparton Region - West	2016	Both Aboriginal & Torres Strait Islander	4
Shepparton Region - West	2016	Non-indigenous	9915
Shepparton Region - West	2016	Torres Strait Islander	6
Glenelg (Vic.)	2006	Aboriginal	160
Glenelg (Vic.)	2006	Both Aboriginal & Torres Strait Islander	9
Glenelg (Vic.)	2006	Non-indigenous	9759
Glenelg (Vic.)	2006	Torres Strait Islander	7
Glenelg (Vic.)	2011	Aboriginal	200
Glenelg (Vic.)	2011	Both Aboriginal & Torres Strait Islander	7
Glenelg (Vic.)	2011	Non-indigenous	8625
Glenelg (Vic.)	2011	Torres Strait Islander	0
Glenelg (Vic.)	2016	Aboriginal	182
Glenelg (Vic.)	2016	Both Aboriginal & Torres Strait Islander	8
Glenelg (Vic.)	2016	Non-indigenous	8526
Glenelg (Vic.)	2016	Torres Strait Islander	3
Hamilton (Vic.)	2006	Aboriginal	67
Hamilton (Vic.)	2006	Both Aboriginal & Torres Strait Islander	3
Hamilton (Vic.)	2006	Non-indigenous	10532
Hamilton (Vic.)	2006	Torres Strait Islander	8
Hamilton (Vic.)	2011	Aboriginal	112
Hamilton (Vic.)	2011	Both Aboriginal & Torres Strait Islander	4
Hamilton (Vic.)	2011	Non-indigenous	9984
Hamilton (Vic.)	2011	Torres Strait Islander	4
Hamilton (Vic.)	2016	Aboriginal	155
Hamilton (Vic.)	2016	Both Aboriginal & Torres Strait Islander	4
Hamilton (Vic.)	2016	Non-indigenous	9812
Hamilton (Vic.)	2016	Torres Strait Islander	3
Portland	2006	Aboriginal	176
Portland	2006	Both Aboriginal & Torres Strait Islander	13
Portland	2006	Non-indigenous	9631
Portland	2006	Torres Strait Islander	3
Portland	2011	Aboriginal	180
Portland	2011	Both Aboriginal & Torres Strait Islander	4
Portland	2011	Non-indigenous	10528
Portland	2011	Torres Strait Islander	3
Portland	2016	Aboriginal	258
Portland	2016	Both Aboriginal & Torres Strait Islander	15
Portland	2016	Non-indigenous	10518
Portland	2016	Torres Strait Islander	9
Southern Grampians	2006	Aboriginal	32
Southern Grampians	2006	Both Aboriginal & Torres Strait Islander	0
Southern Grampians	2006	Non-indigenous	5992
Southern Grampians	2006	Torres Strait Islander	0
Southern Grampians	2011	Aboriginal	64
Southern Grampians	2011	Both Aboriginal & Torres Strait Islander	0
Southern Grampians	2011	Non-indigenous	6284
Southern Grampians	2011	Torres Strait Islander	0
Southern Grampians	2016	Aboriginal	77
Southern Grampians	2016	Both Aboriginal & Torres Strait Islander	0
Southern Grampians	2016	Non-indigenous	5996
Southern Grampians	2016	Torres Strait Islander	0
Camperdown	2006	Aboriginal	7
Camperdown	2006	Both Aboriginal & Torres Strait Islander	0
Camperdown	2006	Non-indigenous	3158
Camperdown	2006	Torres Strait Islander	0
Camperdown	2011	Aboriginal	30
Camperdown	2011	Both Aboriginal & Torres Strait Islander	0
Camperdown	2011	Non-indigenous	3425
Camperdown	2011	Torres Strait Islander	6
Camperdown	2016	Aboriginal	22
Camperdown	2016	Both Aboriginal & Torres Strait Islander	0
Camperdown	2016	Non-indigenous	3469
Camperdown	2016	Torres Strait Islander	5
Colac	2006	Aboriginal	62
Colac	2006	Both Aboriginal & Torres Strait Islander	0
Colac	2006	Non-indigenous	10994
Colac	2006	Torres Strait Islander	16
Colac	2011	Aboriginal	92
Colac	2011	Both Aboriginal & Torres Strait Islander	0
Colac	2011	Non-indigenous	11671
Colac	2011	Torres Strait Islander	13
Colac	2016	Aboriginal	144
Colac	2016	Both Aboriginal & Torres Strait Islander	3
Colac	2016	Non-indigenous	12098
Colac	2016	Torres Strait Islander	5
Colac Region	2006	Aboriginal	21
Colac Region	2006	Both Aboriginal & Torres Strait Islander	0
Colac Region	2006	Non-indigenous	5825
Colac Region	2006	Torres Strait Islander	0
Colac Region	2011	Aboriginal	32
Colac Region	2011	Both Aboriginal & Torres Strait Islander	0
Colac Region	2011	Non-indigenous	5287
Colac Region	2011	Torres Strait Islander	0
Colac Region	2016	Aboriginal	59
Colac Region	2016	Both Aboriginal & Torres Strait Islander	0
Colac Region	2016	Non-indigenous	5258
Colac Region	2016	Torres Strait Islander	4
Corangamite - North	2006	Aboriginal	32
Corangamite - North	2006	Both Aboriginal & Torres Strait Islander	0
Corangamite - North	2006	Non-indigenous	6003
Corangamite - North	2006	Torres Strait Islander	4
Corangamite - North	2011	Aboriginal	34
Corangamite - North	2011	Both Aboriginal & Torres Strait Islander	0
Corangamite - North	2011	Non-indigenous	5357
Corangamite - North	2011	Torres Strait Islander	5
Corangamite - North	2016	Aboriginal	54
Corangamite - North	2016	Both Aboriginal & Torres Strait Islander	0
Corangamite - North	2016	Non-indigenous	5327
Corangamite - North	2016	Torres Strait Islander	4
Corangamite - South	2006	Aboriginal	27
Corangamite - South	2006	Both Aboriginal & Torres Strait Islander	0
Corangamite - South	2006	Non-indigenous	7377
Corangamite - South	2006	Torres Strait Islander	8
Corangamite - South	2011	Aboriginal	47
Corangamite - South	2011	Both Aboriginal & Torres Strait Islander	0
Corangamite - South	2011	Non-indigenous	7421
Corangamite - South	2011	Torres Strait Islander	4
Corangamite - South	2016	Aboriginal	68
Corangamite - South	2016	Both Aboriginal & Torres Strait Islander	0
Corangamite - South	2016	Non-indigenous	7092
Corangamite - South	2016	Torres Strait Islander	0
Otway	2006	Aboriginal	44
Otway	2006	Both Aboriginal & Torres Strait Islander	0
Otway	2006	Non-indigenous	3327
Otway	2006	Torres Strait Islander	0
Otway	2011	Aboriginal	39
Otway	2011	Both Aboriginal & Torres Strait Islander	0
Otway	2011	Non-indigenous	3230
Otway	2011	Torres Strait Islander	0
Otway	2016	Aboriginal	40
Otway	2016	Both Aboriginal & Torres Strait Islander	0
Otway	2016	Non-indigenous	3389
Otway	2016	Torres Strait Islander	0
Moyne - East	2006	Aboriginal	92
Moyne - East	2006	Both Aboriginal & Torres Strait Islander	0
Moyne - East	2006	Non-indigenous	6121
Moyne - East	2006	Torres Strait Islander	3
Moyne - East	2011	Aboriginal	100
Moyne - East	2011	Both Aboriginal & Torres Strait Islander	5
Moyne - East	2011	Non-indigenous	6599
Moyne - East	2011	Torres Strait Islander	3
Moyne - East	2016	Aboriginal	79
Moyne - East	2016	Both Aboriginal & Torres Strait Islander	5
Moyne - East	2016	Non-indigenous	6564
Moyne - East	2016	Torres Strait Islander	0
Moyne - West	2006	Aboriginal	48
Moyne - West	2006	Both Aboriginal & Torres Strait Islander	0
Moyne - West	2006	Non-indigenous	8726
Moyne - West	2006	Torres Strait Islander	4
Moyne - West	2011	Aboriginal	75
Moyne - West	2011	Both Aboriginal & Torres Strait Islander	0
Moyne - West	2011	Non-indigenous	8813
Moyne - West	2011	Torres Strait Islander	3
Moyne - West	2016	Aboriginal	95
Moyne - West	2016	Both Aboriginal & Torres Strait Islander	6
Moyne - West	2016	Non-indigenous	9331
Moyne - West	2016	Torres Strait Islander	0
Warrnambool - North	2006	Aboriginal	250
Warrnambool - North	2006	Both Aboriginal & Torres Strait Islander	6
Warrnambool - North	2006	Non-indigenous	17744
Warrnambool - North	2006	Torres Strait Islander	10
Warrnambool - North	2011	Aboriginal	337
Warrnambool - North	2011	Both Aboriginal & Torres Strait Islander	11
Warrnambool - North	2011	Non-indigenous	19182
Warrnambool - North	2011	Torres Strait Islander	12
Warrnambool - North	2016	Aboriginal	374
Warrnambool - North	2016	Both Aboriginal & Torres Strait Islander	0
Warrnambool - North	2016	Non-indigenous	20715
Warrnambool - North	2016	Torres Strait Islander	8
Warrnambool - South	2006	Aboriginal	124
Warrnambool - South	2006	Both Aboriginal & Torres Strait Islander	8
Warrnambool - South	2006	Non-indigenous	12691
Warrnambool - South	2006	Torres Strait Islander	14
Warrnambool - South	2011	Aboriginal	131
Warrnambool - South	2011	Both Aboriginal & Torres Strait Islander	7
Warrnambool - South	2011	Non-indigenous	12696
Warrnambool - South	2011	Torres Strait Islander	4
Warrnambool - South	2016	Aboriginal	163
Warrnambool - South	2016	Both Aboriginal & Torres Strait Islander	0
Warrnambool - South	2016	Non-indigenous	12754
Warrnambool - South	2016	Torres Strait Islander	4
Migratory - Offshore - Shipping (Vic.)	2006	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2006	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2006	Non-indigenous	51
Migratory - Offshore - Shipping (Vic.)	2006	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2011	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	Non-indigenous	36
Migratory - Offshore - Shipping (Vic.)	2011	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2016	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	Non-indigenous	29
Migratory - Offshore - Shipping (Vic.)	2016	Torres Strait Islander	0
No usual address (Vic.)	2006	Aboriginal	83
No usual address (Vic.)	2006	Both Aboriginal & Torres Strait Islander	5
No usual address (Vic.)	2006	Non-indigenous	6299
No usual address (Vic.)	2006	Torres Strait Islander	7
No usual address (Vic.)	2011	Aboriginal	271
No usual address (Vic.)	2011	Both Aboriginal & Torres Strait Islander	3
No usual address (Vic.)	2011	Non-indigenous	8028
No usual address (Vic.)	2011	Torres Strait Islander	5
No usual address (Vic.)	2016	Aboriginal	247
No usual address (Vic.)	2016	Both Aboriginal & Torres Strait Islander	11
No usual address (Vic.)	2016	Non-indigenous	7291
No usual address (Vic.)	2016	Torres Strait Islander	16
Alexandra Hills	2006	Aboriginal	211
Alexandra Hills	2006	Both Aboriginal & Torres Strait Islander	21
Alexandra Hills	2006	Non-indigenous	16737
Alexandra Hills	2006	Torres Strait Islander	20
Alexandra Hills	2011	Aboriginal	264
Alexandra Hills	2011	Both Aboriginal & Torres Strait Islander	6
Alexandra Hills	2011	Non-indigenous	16420
Alexandra Hills	2011	Torres Strait Islander	20
Alexandra Hills	2016	Aboriginal	430
Alexandra Hills	2016	Both Aboriginal & Torres Strait Islander	34
Alexandra Hills	2016	Non-indigenous	15860
Alexandra Hills	2016	Torres Strait Islander	21
Belmont - Gumdale	2006	Aboriginal	32
Belmont - Gumdale	2006	Both Aboriginal & Torres Strait Islander	11
Belmont - Gumdale	2006	Non-indigenous	6581
Belmont - Gumdale	2006	Torres Strait Islander	3
Belmont - Gumdale	2011	Aboriginal	58
Belmont - Gumdale	2011	Both Aboriginal & Torres Strait Islander	4
Belmont - Gumdale	2011	Non-indigenous	7373
Belmont - Gumdale	2011	Torres Strait Islander	4
Belmont - Gumdale	2016	Aboriginal	76
Belmont - Gumdale	2016	Both Aboriginal & Torres Strait Islander	4
Belmont - Gumdale	2016	Non-indigenous	7292
Belmont - Gumdale	2016	Torres Strait Islander	3
Birkdale	2006	Aboriginal	102
Birkdale	2006	Both Aboriginal & Torres Strait Islander	4
Birkdale	2006	Non-indigenous	13884
Birkdale	2006	Torres Strait Islander	3
Birkdale	2011	Aboriginal	169
Birkdale	2011	Both Aboriginal & Torres Strait Islander	3
Birkdale	2011	Non-indigenous	14155
Birkdale	2011	Torres Strait Islander	19
Birkdale	2016	Aboriginal	240
Birkdale	2016	Both Aboriginal & Torres Strait Islander	7
Birkdale	2016	Non-indigenous	14655
Birkdale	2016	Torres Strait Islander	21
Capalaba	2006	Aboriginal	253
Capalaba	2006	Both Aboriginal & Torres Strait Islander	14
Capalaba	2006	Non-indigenous	16805
Capalaba	2006	Torres Strait Islander	24
Capalaba	2011	Aboriginal	286
Capalaba	2011	Both Aboriginal & Torres Strait Islander	10
Capalaba	2011	Non-indigenous	16603
Capalaba	2011	Torres Strait Islander	19
Capalaba	2016	Aboriginal	426
Capalaba	2016	Both Aboriginal & Torres Strait Islander	25
Capalaba	2016	Non-indigenous	17120
Capalaba	2016	Torres Strait Islander	17
Thorneside	2006	Aboriginal	49
Thorneside	2006	Both Aboriginal & Torres Strait Islander	0
Thorneside	2006	Non-indigenous	3399
Thorneside	2006	Torres Strait Islander	17
Thorneside	2011	Aboriginal	64
Thorneside	2011	Both Aboriginal & Torres Strait Islander	8
Thorneside	2011	Non-indigenous	3474
Thorneside	2011	Torres Strait Islander	0
Thorneside	2016	Aboriginal	88
Thorneside	2016	Both Aboriginal & Torres Strait Islander	0
Thorneside	2016	Non-indigenous	3670
Thorneside	2016	Torres Strait Islander	3
Wellington Point	2006	Aboriginal	86
Wellington Point	2006	Both Aboriginal & Torres Strait Islander	4
Wellington Point	2006	Non-indigenous	10061
Wellington Point	2006	Torres Strait Islander	25
Wellington Point	2011	Aboriginal	136
Wellington Point	2011	Both Aboriginal & Torres Strait Islander	3
Wellington Point	2011	Non-indigenous	10832
Wellington Point	2011	Torres Strait Islander	15
Wellington Point	2016	Aboriginal	146
Wellington Point	2016	Both Aboriginal & Torres Strait Islander	6
Wellington Point	2016	Non-indigenous	11402
Wellington Point	2016	Torres Strait Islander	22
Cleveland	2006	Aboriginal	105
Cleveland	2006	Both Aboriginal & Torres Strait Islander	9
Cleveland	2006	Non-indigenous	13459
Cleveland	2006	Torres Strait Islander	12
Cleveland	2011	Aboriginal	168
Cleveland	2011	Both Aboriginal & Torres Strait Islander	10
Cleveland	2011	Non-indigenous	14230
Cleveland	2011	Torres Strait Islander	6
Cleveland	2016	Aboriginal	222
Cleveland	2016	Both Aboriginal & Torres Strait Islander	18
Cleveland	2016	Non-indigenous	14551
Cleveland	2016	Torres Strait Islander	10
Ormiston	2006	Aboriginal	64
Ormiston	2006	Both Aboriginal & Torres Strait Islander	5
Ormiston	2006	Non-indigenous	5309
Ormiston	2006	Torres Strait Islander	8
Ormiston	2011	Aboriginal	37
Ormiston	2011	Both Aboriginal & Torres Strait Islander	0
Ormiston	2011	Non-indigenous	5602
Ormiston	2011	Torres Strait Islander	0
Ormiston	2016	Aboriginal	80
Ormiston	2016	Both Aboriginal & Torres Strait Islander	7
Ormiston	2016	Non-indigenous	5706
Ormiston	2016	Torres Strait Islander	0
Redland Bay	2006	Aboriginal	111
Redland Bay	2006	Both Aboriginal & Torres Strait Islander	4
Redland Bay	2006	Non-indigenous	10762
Redland Bay	2006	Torres Strait Islander	9
Redland Bay	2011	Aboriginal	236
Redland Bay	2011	Both Aboriginal & Torres Strait Islander	20
Redland Bay	2011	Non-indigenous	13338
Redland Bay	2011	Torres Strait Islander	30
Redland Bay	2016	Aboriginal	296
Redland Bay	2016	Both Aboriginal & Torres Strait Islander	12
Redland Bay	2016	Non-indigenous	15240
Redland Bay	2016	Torres Strait Islander	38
Sheldon - Mount Cotton	2006	Aboriginal	32
Sheldon - Mount Cotton	2006	Both Aboriginal & Torres Strait Islander	0
Sheldon - Mount Cotton	2006	Non-indigenous	4835
Sheldon - Mount Cotton	2006	Torres Strait Islander	5
Sheldon - Mount Cotton	2011	Aboriginal	79
Sheldon - Mount Cotton	2011	Both Aboriginal & Torres Strait Islander	0
Sheldon - Mount Cotton	2011	Non-indigenous	6408
Sheldon - Mount Cotton	2011	Torres Strait Islander	9
Sheldon - Mount Cotton	2016	Aboriginal	127
Sheldon - Mount Cotton	2016	Both Aboriginal & Torres Strait Islander	10
Sheldon - Mount Cotton	2016	Non-indigenous	7759
Sheldon - Mount Cotton	2016	Torres Strait Islander	13
Thornlands	2006	Aboriginal	103
Thornlands	2006	Both Aboriginal & Torres Strait Islander	7
Thornlands	2006	Non-indigenous	10402
Thornlands	2006	Torres Strait Islander	6
Thornlands	2011	Aboriginal	132
Thornlands	2011	Both Aboriginal & Torres Strait Islander	17
Thornlands	2011	Non-indigenous	12648
Thornlands	2011	Torres Strait Islander	9
Thornlands	2016	Aboriginal	224
Thornlands	2016	Both Aboriginal & Torres Strait Islander	10
Thornlands	2016	Non-indigenous	14452
Thornlands	2016	Torres Strait Islander	8
Victoria Point	2006	Aboriginal	144
Victoria Point	2006	Both Aboriginal & Torres Strait Islander	0
Victoria Point	2006	Non-indigenous	13606
Victoria Point	2006	Torres Strait Islander	3
Victoria Point	2011	Aboriginal	204
Victoria Point	2011	Both Aboriginal & Torres Strait Islander	16
Victoria Point	2011	Non-indigenous	14584
Victoria Point	2011	Torres Strait Islander	12
Victoria Point	2016	Aboriginal	221
Victoria Point	2016	Both Aboriginal & Torres Strait Islander	14
Victoria Point	2016	Non-indigenous	14775
Victoria Point	2016	Torres Strait Islander	10
Redland Islands	2006	Aboriginal	462
Redland Islands	2006	Both Aboriginal & Torres Strait Islander	10
Redland Islands	2006	Non-indigenous	6428
Redland Islands	2006	Torres Strait Islander	10
Redland Islands	2011	Aboriginal	558
Redland Islands	2011	Both Aboriginal & Torres Strait Islander	45
Redland Islands	2011	Non-indigenous	7733
Redland Islands	2011	Torres Strait Islander	25
Redland Islands	2016	Aboriginal	586
Redland Islands	2016	Both Aboriginal & Torres Strait Islander	35
Redland Islands	2016	Non-indigenous	8365
Redland Islands	2016	Torres Strait Islander	30
Brisbane Port - Lytton	2006	Aboriginal	0
Brisbane Port - Lytton	2006	Both Aboriginal & Torres Strait Islander	0
Brisbane Port - Lytton	2006	Non-indigenous	15
Brisbane Port - Lytton	2006	Torres Strait Islander	0
Brisbane Port - Lytton	2011	Aboriginal	0
Brisbane Port - Lytton	2011	Both Aboriginal & Torres Strait Islander	0
Brisbane Port - Lytton	2011	Non-indigenous	5
Brisbane Port - Lytton	2011	Torres Strait Islander	0
Brisbane Port - Lytton	2016	Aboriginal	0
Brisbane Port - Lytton	2016	Both Aboriginal & Torres Strait Islander	0
Brisbane Port - Lytton	2016	Non-indigenous	6
Brisbane Port - Lytton	2016	Torres Strait Islander	0
Manly - Lota	2006	Aboriginal	97
Manly - Lota	2006	Both Aboriginal & Torres Strait Islander	11
Manly - Lota	2006	Non-indigenous	6668
Manly - Lota	2006	Torres Strait Islander	17
Manly - Lota	2011	Aboriginal	125
Manly - Lota	2011	Both Aboriginal & Torres Strait Islander	8
Manly - Lota	2011	Non-indigenous	6987
Manly - Lota	2011	Torres Strait Islander	14
Manly - Lota	2016	Aboriginal	105
Manly - Lota	2016	Both Aboriginal & Torres Strait Islander	8
Manly - Lota	2016	Non-indigenous	7304
Manly - Lota	2016	Torres Strait Islander	9
Manly West	2006	Aboriginal	137
Manly West	2006	Both Aboriginal & Torres Strait Islander	11
Manly West	2006	Non-indigenous	9859
Manly West	2006	Torres Strait Islander	7
Manly West	2011	Aboriginal	208
Manly West	2011	Both Aboriginal & Torres Strait Islander	16
Manly West	2011	Non-indigenous	10486
Manly West	2011	Torres Strait Islander	5
Manly West	2016	Aboriginal	241
Manly West	2016	Both Aboriginal & Torres Strait Islander	16
Manly West	2016	Non-indigenous	11144
Manly West	2016	Torres Strait Islander	24
Murarrie	2006	Aboriginal	94
Murarrie	2006	Both Aboriginal & Torres Strait Islander	0
Murarrie	2006	Non-indigenous	3393
Murarrie	2006	Torres Strait Islander	5
Murarrie	2011	Aboriginal	91
Murarrie	2011	Both Aboriginal & Torres Strait Islander	4
Murarrie	2011	Non-indigenous	3845
Murarrie	2011	Torres Strait Islander	18
Murarrie	2016	Aboriginal	82
Murarrie	2016	Both Aboriginal & Torres Strait Islander	3
Murarrie	2016	Non-indigenous	4024
Murarrie	2016	Torres Strait Islander	9
Tingalpa	2006	Aboriginal	146
Tingalpa	2006	Both Aboriginal & Torres Strait Islander	7
Tingalpa	2006	Non-indigenous	8011
Tingalpa	2006	Torres Strait Islander	9
Tingalpa	2011	Aboriginal	171
Tingalpa	2011	Both Aboriginal & Torres Strait Islander	15
Tingalpa	2011	Non-indigenous	8347
Tingalpa	2011	Torres Strait Islander	7
Tingalpa	2016	Aboriginal	173
Tingalpa	2016	Both Aboriginal & Torres Strait Islander	5
Tingalpa	2016	Non-indigenous	8527
Tingalpa	2016	Torres Strait Islander	3
Wakerley	2006	Aboriginal	34
Wakerley	2006	Both Aboriginal & Torres Strait Islander	0
Wakerley	2006	Non-indigenous	3866
Wakerley	2006	Torres Strait Islander	3
Wakerley	2011	Aboriginal	63
Wakerley	2011	Both Aboriginal & Torres Strait Islander	0
Wakerley	2011	Non-indigenous	7737
Wakerley	2011	Torres Strait Islander	3
Wakerley	2016	Aboriginal	111
Wakerley	2016	Both Aboriginal & Torres Strait Islander	8
Wakerley	2016	Non-indigenous	8866
Wakerley	2016	Torres Strait Islander	12
Wynnum	2006	Aboriginal	240
Wynnum	2006	Both Aboriginal & Torres Strait Islander	15
Wynnum	2006	Non-indigenous	11439
Wynnum	2006	Torres Strait Islander	25
Wynnum	2011	Aboriginal	231
Wynnum	2011	Both Aboriginal & Torres Strait Islander	20
Wynnum	2011	Non-indigenous	12258
Wynnum	2011	Torres Strait Islander	17
Wynnum	2016	Aboriginal	321
Wynnum	2016	Both Aboriginal & Torres Strait Islander	25
Wynnum	2016	Non-indigenous	12861
Wynnum	2016	Torres Strait Islander	26
Wynnum West - Hemmant	2006	Aboriginal	303
Wynnum West - Hemmant	2006	Both Aboriginal & Torres Strait Islander	23
Wynnum West - Hemmant	2006	Non-indigenous	13079
Wynnum West - Hemmant	2006	Torres Strait Islander	31
Wynnum West - Hemmant	2011	Aboriginal	378
Wynnum West - Hemmant	2011	Both Aboriginal & Torres Strait Islander	9
Wynnum West - Hemmant	2011	Non-indigenous	13919
Wynnum West - Hemmant	2011	Torres Strait Islander	28
Wynnum West - Hemmant	2016	Aboriginal	370
Wynnum West - Hemmant	2016	Both Aboriginal & Torres Strait Islander	15
Wynnum West - Hemmant	2016	Non-indigenous	14371
Wynnum West - Hemmant	2016	Torres Strait Islander	34
Bald Hills	2006	Aboriginal	110
Bald Hills	2006	Both Aboriginal & Torres Strait Islander	5
Bald Hills	2006	Non-indigenous	5734
Bald Hills	2006	Torres Strait Islander	3
Bald Hills	2011	Aboriginal	137
Bald Hills	2011	Both Aboriginal & Torres Strait Islander	8
Bald Hills	2011	Non-indigenous	6795
Bald Hills	2011	Torres Strait Islander	7
Bald Hills	2016	Aboriginal	180
Bald Hills	2016	Both Aboriginal & Torres Strait Islander	23
Bald Hills	2016	Non-indigenous	7069
Bald Hills	2016	Torres Strait Islander	3
Bridgeman Downs	2006	Aboriginal	16
Bridgeman Downs	2006	Both Aboriginal & Torres Strait Islander	0
Bridgeman Downs	2006	Non-indigenous	7349
Bridgeman Downs	2006	Torres Strait Islander	0
Bridgeman Downs	2011	Aboriginal	25
Bridgeman Downs	2011	Both Aboriginal & Torres Strait Islander	0
Bridgeman Downs	2011	Non-indigenous	7609
Bridgeman Downs	2011	Torres Strait Islander	3
Bridgeman Downs	2016	Aboriginal	46
Bridgeman Downs	2016	Both Aboriginal & Torres Strait Islander	0
Bridgeman Downs	2016	Non-indigenous	8096
Bridgeman Downs	2016	Torres Strait Islander	0
Carseldine	2006	Aboriginal	26
Carseldine	2006	Both Aboriginal & Torres Strait Islander	3
Carseldine	2006	Non-indigenous	6640
Carseldine	2006	Torres Strait Islander	4
Carseldine	2011	Aboriginal	37
Carseldine	2011	Both Aboriginal & Torres Strait Islander	3
Carseldine	2011	Non-indigenous	7727
Carseldine	2011	Torres Strait Islander	0
Carseldine	2016	Aboriginal	92
Carseldine	2016	Both Aboriginal & Torres Strait Islander	6
Carseldine	2016	Non-indigenous	8929
Carseldine	2016	Torres Strait Islander	10
Everton Park	2006	Aboriginal	79
Everton Park	2006	Both Aboriginal & Torres Strait Islander	0
Everton Park	2006	Non-indigenous	7630
Everton Park	2006	Torres Strait Islander	8
Everton Park	2011	Aboriginal	118
Everton Park	2011	Both Aboriginal & Torres Strait Islander	9
Everton Park	2011	Non-indigenous	8186
Everton Park	2011	Torres Strait Islander	12
Everton Park	2016	Aboriginal	157
Everton Park	2016	Both Aboriginal & Torres Strait Islander	3
Everton Park	2016	Non-indigenous	8619
Everton Park	2016	Torres Strait Islander	19
McDowall	2006	Aboriginal	36
McDowall	2006	Both Aboriginal & Torres Strait Islander	0
McDowall	2006	Non-indigenous	6863
McDowall	2006	Torres Strait Islander	3
McDowall	2011	Aboriginal	51
McDowall	2011	Both Aboriginal & Torres Strait Islander	0
McDowall	2011	Non-indigenous	7031
McDowall	2011	Torres Strait Islander	5
McDowall	2016	Aboriginal	74
McDowall	2016	Both Aboriginal & Torres Strait Islander	6
McDowall	2016	Non-indigenous	7454
McDowall	2016	Torres Strait Islander	7
Aspley	2006	Aboriginal	96
Aspley	2006	Both Aboriginal & Torres Strait Islander	3
Aspley	2006	Non-indigenous	11731
Aspley	2006	Torres Strait Islander	11
Aspley	2011	Aboriginal	148
Aspley	2011	Both Aboriginal & Torres Strait Islander	16
Aspley	2011	Non-indigenous	12276
Aspley	2011	Torres Strait Islander	8
Aspley	2016	Aboriginal	198
Aspley	2016	Both Aboriginal & Torres Strait Islander	3
Aspley	2016	Non-indigenous	12112
Aspley	2016	Torres Strait Islander	5
Chermside	2006	Aboriginal	132
Chermside	2006	Both Aboriginal & Torres Strait Islander	4
Chermside	2006	Non-indigenous	6204
Chermside	2006	Torres Strait Islander	10
Chermside	2011	Aboriginal	146
Chermside	2011	Both Aboriginal & Torres Strait Islander	25
Chermside	2011	Non-indigenous	7983
Chermside	2011	Torres Strait Islander	17
Chermside	2016	Aboriginal	233
Chermside	2016	Both Aboriginal & Torres Strait Islander	17
Chermside	2016	Non-indigenous	9039
Chermside	2016	Torres Strait Islander	24
Chermside West	2006	Aboriginal	43
Chermside West	2006	Both Aboriginal & Torres Strait Islander	9
Chermside West	2006	Non-indigenous	5895
Chermside West	2006	Torres Strait Islander	5
Chermside West	2011	Aboriginal	77
Chermside West	2011	Both Aboriginal & Torres Strait Islander	5
Chermside West	2011	Non-indigenous	6036
Chermside West	2011	Torres Strait Islander	4
Chermside West	2016	Aboriginal	76
Chermside West	2016	Both Aboriginal & Torres Strait Islander	14
Chermside West	2016	Non-indigenous	6156
Chermside West	2016	Torres Strait Islander	6
Geebung	2006	Aboriginal	58
Geebung	2006	Both Aboriginal & Torres Strait Islander	8
Geebung	2006	Non-indigenous	4015
Geebung	2006	Torres Strait Islander	23
Geebung	2011	Aboriginal	73
Geebung	2011	Both Aboriginal & Torres Strait Islander	0
Geebung	2011	Non-indigenous	4219
Geebung	2011	Torres Strait Islander	7
Geebung	2016	Aboriginal	75
Geebung	2016	Both Aboriginal & Torres Strait Islander	9
Geebung	2016	Non-indigenous	4235
Geebung	2016	Torres Strait Islander	5
Kedron - Gordon Park	2006	Aboriginal	186
Kedron - Gordon Park	2006	Both Aboriginal & Torres Strait Islander	7
Kedron - Gordon Park	2006	Non-indigenous	11503
Kedron - Gordon Park	2006	Torres Strait Islander	28
Kedron - Gordon Park	2011	Aboriginal	187
Kedron - Gordon Park	2011	Both Aboriginal & Torres Strait Islander	14
Kedron - Gordon Park	2011	Non-indigenous	12385
Kedron - Gordon Park	2011	Torres Strait Islander	19
Kedron - Gordon Park	2016	Aboriginal	191
Kedron - Gordon Park	2016	Both Aboriginal & Torres Strait Islander	11
Kedron - Gordon Park	2016	Non-indigenous	13481
Kedron - Gordon Park	2016	Torres Strait Islander	29
Stafford	2006	Aboriginal	109
Stafford	2006	Both Aboriginal & Torres Strait Islander	11
Stafford	2006	Non-indigenous	5371
Stafford	2006	Torres Strait Islander	24
Stafford	2011	Aboriginal	148
Stafford	2011	Both Aboriginal & Torres Strait Islander	19
Stafford	2011	Non-indigenous	5855
Stafford	2011	Torres Strait Islander	19
