SA2_NAME16	Year	AustCitizen	persons
Camp Hill	2006	1	8877
Camp Hill	2011	0	1090
Camp Hill	2011	1	9443
Camp Hill	2016	0	1383
Camp Hill	2016	1	9794
Cannon Hill	2006	0	485
Cannon Hill	2006	1	3595
Cannon Hill	2011	0	604
Cannon Hill	2011	1	3905
Cannon Hill	2016	0	1135
Cannon Hill	2016	1	4585
Carina	2006	0	985
Carina	2006	1	8216
Carina	2011	0	1642
Carina	2011	1	8659
Carina	2016	0	1727
Carina	2016	1	9298
Carina Heights	2006	0	635
Carina Heights	2006	1	5129
Carina Heights	2011	0	837
Carina Heights	2011	1	5274
Carina Heights	2016	0	1055
Carina Heights	2016	1	5489
Carindale	2006	0	1618
Carindale	2006	1	13521
Carindale	2011	0	1968
Carindale	2011	1	13592
Carindale	2016	0	2060
Carindale	2016	1	13650
Annerley	2006	0	1744
Annerley	2006	1	7823
Annerley	2011	0	2497
Annerley	2011	1	8168
Annerley	2016	0	2727
Annerley	2016	1	8658
Coorparoo	2006	0	1709
Coorparoo	2006	1	12087
Coorparoo	2011	0	2586
Coorparoo	2011	1	12360
Coorparoo	2016	0	2828
Coorparoo	2016	1	13212
Fairfield - Dutton Park	2006	0	725
Fairfield - Dutton Park	2006	1	3219
Fairfield - Dutton Park	2011	0	740
Fairfield - Dutton Park	2011	1	3286
Fairfield - Dutton Park	2016	0	1120
Fairfield - Dutton Park	2016	1	3670
Greenslopes	2006	0	1464
Greenslopes	2006	1	6624
Greenslopes	2011	0	1904
Greenslopes	2011	1	6662
Greenslopes	2016	0	2078
Greenslopes	2016	1	7043
Holland Park	2006	0	715
Holland Park	2006	1	6773
Holland Park	2011	0	868
Holland Park	2011	1	6978
Holland Park	2016	0	1107
Holland Park	2016	1	7198
Holland Park West	2006	0	547
Holland Park West	2006	1	4974
Holland Park West	2011	0	834
Holland Park West	2011	1	5133
Holland Park West	2016	0	978
Holland Park West	2016	1	5360
Woolloongabba	2006	0	842
Woolloongabba	2006	1	3074
Woolloongabba	2011	0	1417
Woolloongabba	2011	1	3370
Woolloongabba	2016	0	1923
Woolloongabba	2016	1	3606
Yeronga	2006	0	1083
Yeronga	2006	1	6686
Yeronga	2011	0	1276
Yeronga	2011	1	7109
Yeronga	2016	0	1665
Yeronga	2016	1	7825
Eight Mile Plains	2006	0	2258
Eight Mile Plains	2006	1	9764
Eight Mile Plains	2011	0	3825
Eight Mile Plains	2011	1	10254
Eight Mile Plains	2016	0	4835
Eight Mile Plains	2016	1	10324
Macgregor (Qld)	2006	0	1213
Macgregor (Qld)	2006	1	4102
Macgregor (Qld)	2011	0	1818
Macgregor (Qld)	2011	1	3757
Macgregor (Qld)	2016	0	2308
Macgregor (Qld)	2016	1	3541
Mansfield (Qld)	2006	0	880
Mansfield (Qld)	2006	1	7464
Mansfield (Qld)	2011	0	1088
Mansfield (Qld)	2011	1	7406
Mansfield (Qld)	2016	0	1418
Mansfield (Qld)	2016	1	7304
Mount Gravatt	2006	0	1646
Mount Gravatt	2006	1	11687
Mount Gravatt	2011	0	2091
Mount Gravatt	2011	1	12039
Mount Gravatt	2016	0	2715
Mount Gravatt	2016	1	12229
Rochedale - Burbank	2006	0	431
Rochedale - Burbank	2006	1	3624
Rochedale - Burbank	2011	0	526
Rochedale - Burbank	2011	1	3549
Rochedale - Burbank	2016	0	1288
Rochedale - Burbank	2016	1	5035
Upper Mount Gravatt	2006	0	1553
Upper Mount Gravatt	2006	1	6358
Upper Mount Gravatt	2011	0	2384
Upper Mount Gravatt	2011	1	6468
Upper Mount Gravatt	2016	0	2585
Upper Mount Gravatt	2016	1	6811
Wishart	2006	0	1205
Wishart	2006	1	9063
Wishart	2011	0	1361
Wishart	2011	1	9099
Wishart	2016	0	1985
Wishart	2016	1	8830
Coopers Plains	2006	0	916
Coopers Plains	2006	1	3174
Coopers Plains	2011	0	1226
Coopers Plains	2011	1	3322
Coopers Plains	2016	0	1831
Coopers Plains	2016	1	3656
Moorooka	2006	0	1580
Moorooka	2006	1	7614
Moorooka	2011	0	1873
Moorooka	2011	1	8111
Moorooka	2016	0	1890
Moorooka	2016	1	8532
Robertson	2006	0	1498
Robertson	2006	1	3254
Robertson	2011	0	1804
Robertson	2011	1	3064
Robertson	2016	0	2040
Robertson	2016	1	3061
Salisbury - Nathan	2006	0	1312
Salisbury - Nathan	2006	1	5591
Salisbury - Nathan	2011	0	1320
Salisbury - Nathan	2011	1	5834
Salisbury - Nathan	2016	0	1340
Salisbury - Nathan	2016	1	5843
Tarragindi	2006	0	706
Tarragindi	2006	1	8733
Tarragindi	2011	0	933
Tarragindi	2011	1	9032
Tarragindi	2016	0	1192
Tarragindi	2016	1	9478
Algester	2006	0	1178
Algester	2006	1	6189
Algester	2011	0	1893
Algester	2011	1	6371
Algester	2016	0	1945
Algester	2016	1	6488
Calamvale - Stretton	2006	0	2610
Calamvale - Stretton	2006	1	12172
Calamvale - Stretton	2011	0	4661
Calamvale - Stretton	2011	1	13808
Calamvale - Stretton	2016	0	6502
Calamvale - Stretton	2016	1	14747
Pallara - Willawong	2006	0	271
Pallara - Willawong	2006	1	1482
Pallara - Willawong	2011	0	749
Pallara - Willawong	2011	1	3039
Pallara - Willawong	2016	0	950
Pallara - Willawong	2016	1	3752
Parkinson - Drewvale	2006	0	1747
Parkinson - Drewvale	2006	1	10114
Parkinson - Drewvale	2011	0	2463
Parkinson - Drewvale	2011	1	11945
Parkinson - Drewvale	2016	0	3283
Parkinson - Drewvale	2016	1	12302
Rocklea - Acacia Ridge	2006	0	1688
Rocklea - Acacia Ridge	2006	1	7252
Rocklea - Acacia Ridge	2011	0	1788
Rocklea - Acacia Ridge	2011	1	6919
Rocklea - Acacia Ridge	2016	0	2376
Rocklea - Acacia Ridge	2016	1	7185
Kuraby	2006	0	1150
Kuraby	2006	1	5592
Kuraby	2011	0	1606
Kuraby	2011	1	6169
Kuraby	2016	0	1957
Kuraby	2016	1	6421
Runcorn	2006	0	2711
Runcorn	2006	1	9765
Runcorn	2011	0	4039
Runcorn	2011	1	9331
Runcorn	2016	0	5257
Runcorn	2016	1	9222
Sunnybank	2006	0	1939
Sunnybank	2006	1	5911
Sunnybank	2011	0	2553
Sunnybank	2011	1	5538
Sunnybank	2016	0	3530
Sunnybank	2016	1	5326
Sunnybank Hills	2006	0	3004
Sunnybank Hills	2006	1	13106
Sunnybank Hills	2011	0	4326
Sunnybank Hills	2011	1	12505
Sunnybank Hills	2016	0	5759
Sunnybank Hills	2016	1	12326
Jindalee - Mount Ommaney	2006	0	934
Jindalee - Mount Ommaney	2006	1	6255
Jindalee - Mount Ommaney	2011	0	902
Jindalee - Mount Ommaney	2011	1	6368
Jindalee - Mount Ommaney	2016	0	1009
Jindalee - Mount Ommaney	2016	1	6505
Middle Park - Jamboree Heights	2006	0	986
Middle Park - Jamboree Heights	2006	1	6344
Middle Park - Jamboree Heights	2011	0	959
Middle Park - Jamboree Heights	2011	1	6125
Middle Park - Jamboree Heights	2016	0	945
Middle Park - Jamboree Heights	2016	1	6117
Riverhills	2006	0	639
Riverhills	2006	1	3317
Riverhills	2011	0	521
Riverhills	2011	1	3297
Riverhills	2016	0	630
Riverhills	2016	1	3412
Seventeen Mile Rocks - Sinnamon Park	2006	0	1272
Seventeen Mile Rocks - Sinnamon Park	2006	1	7372
Seventeen Mile Rocks - Sinnamon Park	2011	0	1189
Seventeen Mile Rocks - Sinnamon Park	2011	1	8322
Seventeen Mile Rocks - Sinnamon Park	2016	0	1185
Seventeen Mile Rocks - Sinnamon Park	2016	1	8371
Westlake	2006	0	506
Westlake	2006	1	4175
Westlake	2011	0	497
Westlake	2011	1	3884
Westlake	2016	0	489
Westlake	2016	1	3863
Bellbowrie - Moggill	2006	0	918
Bellbowrie - Moggill	2006	1	6224
Bellbowrie - Moggill	2011	0	1351
Bellbowrie - Moggill	2011	1	7668
Bellbowrie - Moggill	2016	0	1539
Bellbowrie - Moggill	2016	1	8564
Brookfield - Kenmore Hills	2006	0	792
Brookfield - Kenmore Hills	2006	1	6148
Brookfield - Kenmore Hills	2011	0	973
Brookfield - Kenmore Hills	2011	1	5961
Brookfield - Kenmore Hills	2016	0	812
Brookfield - Kenmore Hills	2016	1	5936
Chapel Hill	2006	0	1200
Chapel Hill	2006	1	8784
Chapel Hill	2011	0	1432
Chapel Hill	2011	1	8737
Chapel Hill	2016	0	1510
Chapel Hill	2016	1	8801
Fig Tree Pocket	2006	0	447
Fig Tree Pocket	2006	1	2815
Fig Tree Pocket	2011	0	484
Fig Tree Pocket	2011	1	3170
Fig Tree Pocket	2016	0	513
Fig Tree Pocket	2016	1	3532
Kenmore	2006	0	993
Kenmore	2006	1	7213
Kenmore	2011	0	1303
Kenmore	2011	1	7179
Kenmore	2016	0	1243
Kenmore	2016	1	7522
Pinjarra Hills - Pullenvale	2006	0	581
Pinjarra Hills - Pullenvale	2006	1	4299
Pinjarra Hills - Pullenvale	2011	0	540
Pinjarra Hills - Pullenvale	2011	1	4827
Pinjarra Hills - Pullenvale	2016	0	513
Pinjarra Hills - Pullenvale	2016	1	4885
Chelmer - Graceville	2006	0	747
Chelmer - Graceville	2006	1	5912
Chelmer - Graceville	2011	0	694
Chelmer - Graceville	2011	1	5869
Chelmer - Graceville	2016	0	897
Chelmer - Graceville	2016	1	6514
Corinda	2006	0	443
Corinda	2006	1	4013
Corinda	2011	0	771
Corinda	2011	1	3923
Corinda	2016	0	731
Corinda	2016	1	4132
Indooroopilly	2006	0	2000
Indooroopilly	2006	1	8732
Indooroopilly	2011	0	2942
Indooroopilly	2011	1	8728
Indooroopilly	2016	0	3486
Indooroopilly	2016	1	8648
Sherwood	2006	0	487
Sherwood	2006	1	4279
Sherwood	2011	0	812
Sherwood	2011	1	4433
Sherwood	2016	0	872
Sherwood	2016	1	4770
St Lucia	2006	0	3444
St Lucia	2006	1	7166
St Lucia	2011	0	4065
St Lucia	2011	1	7129
St Lucia	2016	0	5469
St Lucia	2016	1	7105
Taringa	2006	0	1730
Taringa	2006	1	5759
Taringa	2011	0	1871
Taringa	2011	1	6062
Taringa	2016	0	2181
Taringa	2016	1	6270
Enoggera	2006	0	601
Enoggera	2006	1	5737
Enoggera	2011	0	803
Enoggera	2011	1	6881
Enoggera	2016	0	1074
Enoggera	2016	1	7084
Enoggera Reservoir	2006	0	11
Enoggera Reservoir	2006	1	35
Enoggera Reservoir	2011	0	-3
Enoggera Reservoir	2011	1	26
Enoggera Reservoir	2016	0	6
Enoggera Reservoir	2016	1	19
Keperra	2006	0	677
Keperra	2006	1	6352
Keperra	2011	0	657
Keperra	2011	1	6353
Keperra	2016	0	736
Keperra	2016	1	6348
Mitchelton	2006	0	1265
Mitchelton	2006	1	5769
Mitchelton	2011	0	850
Mitchelton	2011	1	6808
Mitchelton	2016	0	982
Mitchelton	2016	1	7380
Mount Coot-tha	2006	0	0
Mount Coot-tha	2006	1	0
Mount Coot-tha	2011	0	0
Mount Coot-tha	2011	1	0
Mount Coot-tha	2016	0	0
Mount Coot-tha	2016	1	0
The Gap	2006	0	1555
The Gap	2006	1	14111
The Gap	2011	0	1705
The Gap	2011	1	14246
The Gap	2016	0	1940
The Gap	2016	1	14537
Upper Kedron - Ferny Grove	2006	0	638
Upper Kedron - Ferny Grove	2006	1	7561
Upper Kedron - Ferny Grove	2011	0	792
Upper Kedron - Ferny Grove	2011	1	8250
Upper Kedron - Ferny Grove	2016	0	934
Upper Kedron - Ferny Grove	2016	1	8973
Brisbane City	2006	0	3646
Brisbane City	2006	1	3548
Brisbane City	2011	0	4375
Brisbane City	2011	1	4331
Brisbane City	2016	0	5214
Brisbane City	2016	1	4978
Fortitude Valley	2006	0	1894
Fortitude Valley	2006	1	3191
Fortitude Valley	2011	0	2002
Fortitude Valley	2011	1	3214
Fortitude Valley	2016	0	3024
Fortitude Valley	2016	1	4122
Highgate Hill	2006	0	1171
Highgate Hill	2006	1	4257
Highgate Hill	2011	0	1356
Highgate Hill	2011	1	4467
Highgate Hill	2016	0	1590
Highgate Hill	2016	1	4739
Kangaroo Point	2006	0	2160
Kangaroo Point	2006	1	4708
Kangaroo Point	2011	0	2314
Kangaroo Point	2011	1	4685
Kangaroo Point	2016	0	2676
Kangaroo Point	2016	1	5538
New Farm	2006	0	2966
New Farm	2006	1	8279
New Farm	2011	0	2597
New Farm	2011	1	9131
New Farm	2016	0	3646
New Farm	2016	1	9145
South Brisbane	2006	0	1716
South Brisbane	2006	1	2565
South Brisbane	2011	0	2297
South Brisbane	2011	1	3120
South Brisbane	2016	0	3130
South Brisbane	2016	1	4105
Spring Hill	2006	0	2531
Spring Hill	2006	1	2704
Spring Hill	2011	0	2587
Spring Hill	2011	1	3039
Spring Hill	2016	0	3165
Spring Hill	2016	1	2898
West End	2006	0	1243
West End	2006	1	4967
West End	2011	0	2170
West End	2011	1	5892
West End	2016	0	2697
West End	2016	1	6923
Balmoral	2006	0	578
Balmoral	2006	1	3065
Balmoral	2011	0	581
Balmoral	2011	1	3247
Balmoral	2016	0	633
Balmoral	2016	1	3595
Bulimba	2006	0	832
Bulimba	2006	1	4274
Bulimba	2011	0	1109
Bulimba	2011	1	4833
Bulimba	2016	0	1271
Bulimba	2016	1	5433
East Brisbane	2006	0	1070
East Brisbane	2006	1	4162
East Brisbane	2011	0	1459
East Brisbane	2011	1	4139
East Brisbane	2016	0	1407
East Brisbane	2016	1	4379
Hawthorne	2006	0	553
Hawthorne	2006	1	3757
Hawthorne	2011	0	871
Hawthorne	2011	1	3907
Hawthorne	2016	0	684
Hawthorne	2016	1	4287
Morningside - Seven Hills	2006	0	1576
Morningside - Seven Hills	2006	1	8756
Morningside - Seven Hills	2011	0	1947
Morningside - Seven Hills	2011	1	9485
Morningside - Seven Hills	2016	0	2445
Morningside - Seven Hills	2016	1	10167
Norman Park	2006	0	686
Norman Park	2006	1	4399
Norman Park	2011	0	774
Norman Park	2011	1	5227
Norman Park	2016	0	845
Norman Park	2016	1	5453
Albion	2006	0	474
Albion	2006	1	1950
Albion	2011	0	503
Albion	2011	1	2048
Albion	2016	0	583
Albion	2016	1	2208
Alderley	2006	0	781
Alderley	2006	1	4291
Alderley	2011	0	657
Alderley	2011	1	5023
Alderley	2016	0	811
Alderley	2016	1	5188
Ascot	2006	0	737
Ascot	2006	1	4107
Ascot	2011	0	800
Ascot	2011	1	4366
Ascot	2016	0	922
Ascot	2016	1	4223
Clayfield	2006	0	1447
Clayfield	2006	1	8085
Clayfield	2011	0	1793
Clayfield	2011	1	8212
Clayfield	2016	0	2112
Clayfield	2016	1	8361
Grange	2006	0	364
Grange	2006	1	3676
Grange	2011	0	453
Grange	2011	1	3715
Grange	2016	0	444
Grange	2016	1	3804
Hamilton (Qld)	2006	0	905
Hamilton (Qld)	2006	1	3462
Hamilton (Qld)	2011	0	876
Hamilton (Qld)	2011	1	3843
Hamilton (Qld)	2016	0	1533
Hamilton (Qld)	2016	1	4757
Hendra	2006	0	683
Hendra	2006	1	3430
Hendra	2011	0	671
Hendra	2011	1	3748
Hendra	2016	0	644
Hendra	2016	1	4015
Kelvin Grove - Herston	2006	0	1443
Kelvin Grove - Herston	2006	1	4734
Kelvin Grove - Herston	2011	0	2201
Kelvin Grove - Herston	2011	1	5645
Kelvin Grove - Herston	2016	0	4330
Kelvin Grove - Herston	2016	1	5751
Newmarket	2006	0	533
Newmarket	2006	1	3681
Newmarket	2011	0	613
Newmarket	2011	1	3829
Newmarket	2016	0	1028
Newmarket	2016	1	3951
Newstead - Bowen Hills	2006	0	1506
Newstead - Bowen Hills	2006	1	4898
Newstead - Bowen Hills	2011	0	1904
Newstead - Bowen Hills	2011	1	5378
Newstead - Bowen Hills	2016	0	3280
Newstead - Bowen Hills	2016	1	7358
Wilston	2006	0	332
Wilston	2006	1	3320
Wilston	2011	0	505
Wilston	2011	1	3365
Wilston	2016	0	462
Wilston	2016	1	3472
Windsor	2006	0	818
Windsor	2006	1	5346
Windsor	2011	0	1035
Windsor	2011	1	5353
Windsor	2016	0	1335
Windsor	2016	1	5855
Wooloowin - Lutwyche	2006	0	1159
Wooloowin - Lutwyche	2006	1	7003
Wooloowin - Lutwyche	2011	0	1459
Wooloowin - Lutwyche	2011	1	7279
Wooloowin - Lutwyche	2016	0	1950
Wooloowin - Lutwyche	2016	1	7795
Ashgrove	2006	0	1263
Ashgrove	2006	1	10642
Ashgrove	2011	0	1364
Ashgrove	2011	1	11551
Ashgrove	2016	0	1513
Ashgrove	2016	1	11802
Auchenflower	2006	0	888
Auchenflower	2006	1	3976
Auchenflower	2011	0	1055
Auchenflower	2011	1	4297
Auchenflower	2016	0	1224
Auchenflower	2016	1	4275
Bardon	2006	0	891
Bardon	2006	1	8221
Bardon	2011	0	912
Bardon	2011	1	8343
Bardon	2016	0	991
Bardon	2016	1	8725
Paddington - Milton	2006	0	1500
Paddington - Milton	2006	1	7852
Paddington - Milton	2011	0	1671
Paddington - Milton	2011	1	8305
Paddington - Milton	2016	0	1916
Paddington - Milton	2016	1	8872
Red Hill (Qld)	2006	0	794
Red Hill (Qld)	2006	1	4476
Red Hill (Qld)	2011	0	767
Red Hill (Qld)	2011	1	4779
Red Hill (Qld)	2016	0	1050
Red Hill (Qld)	2016	1	4694
Toowong	2006	0	2497
Toowong	2006	1	7594
Toowong	2011	0	2776
Toowong	2011	1	7725
Toowong	2016	0	2941
Toowong	2016	1	7859
Brinsmead	2006	0	657
Brinsmead	2006	1	4363
Brinsmead	2011	0	604
Brinsmead	2011	1	4632
Brinsmead	2016	0	727
Brinsmead	2016	1	4635
Clifton Beach - Kewarra Beach	2006	0	1482
Clifton Beach - Kewarra Beach	2006	1	6465
Clifton Beach - Kewarra Beach	2011	0	1699
Clifton Beach - Kewarra Beach	2011	1	8261
Clifton Beach - Kewarra Beach	2016	0	2027
Clifton Beach - Kewarra Beach	2016	1	8803
Freshwater - Stratford	2006	0	447
Freshwater - Stratford	2006	1	3079
Freshwater - Stratford	2011	0	442
Freshwater - Stratford	2011	1	3177
Freshwater - Stratford	2016	0	471
Freshwater - Stratford	2016	1	3095
Redlynch	2006	0	1197
Redlynch	2006	1	7868
Redlynch	2011	0	1563
Redlynch	2011	1	9944
Redlynch	2016	0	2040
Redlynch	2016	1	10768
Trinity Beach - Smithfield	2006	0	1413
Trinity Beach - Smithfield	2006	1	6566
Trinity Beach - Smithfield	2011	0	1994
Trinity Beach - Smithfield	2011	1	8907
Trinity Beach - Smithfield	2016	0	2647
Trinity Beach - Smithfield	2016	1	11289
Yorkeys Knob - Machans Beach	2006	0	949
Yorkeys Knob - Machans Beach	2006	1	4990
Yorkeys Knob - Machans Beach	2011	0	987
Yorkeys Knob - Machans Beach	2011	1	5005
Yorkeys Knob - Machans Beach	2016	0	1369
Yorkeys Knob - Machans Beach	2016	1	4783
Bentley Park	2006	0	714
Bentley Park	2006	1	4665
Bentley Park	2011	0	1005
Bentley Park	2011	1	6415
Bentley Park	2016	0	1156
Bentley Park	2016	1	6862
Cairns City	2006	0	2989
Cairns City	2006	1	5177
Cairns City	2011	0	3714
Cairns City	2011	1	6137
Cairns City	2016	0	4531
Cairns City	2016	1	6908
Earlville - Bayview Heights	2006	0	891
Earlville - Bayview Heights	2006	1	7586
Earlville - Bayview Heights	2011	0	964
Earlville - Bayview Heights	2011	1	7031
Earlville - Bayview Heights	2016	0	1156
Earlville - Bayview Heights	2016	1	7109
Edmonton	2006	0	977
Edmonton	2006	1	7101
Edmonton	2011	0	1308
Edmonton	2011	1	8626
Edmonton	2016	0	1375
Edmonton	2016	1	9378
Gordonvale - Trinity	2006	0	660
Gordonvale - Trinity	2006	1	6020
Gordonvale - Trinity	2011	0	866
Gordonvale - Trinity	2011	1	7173
Gordonvale - Trinity	2016	0	959
Gordonvale - Trinity	2016	1	7705
Kanimbla - Mooroobool	2006	0	1348
Kanimbla - Mooroobool	2006	1	7179
Kanimbla - Mooroobool	2011	0	1468
Kanimbla - Mooroobool	2011	1	7707
Kanimbla - Mooroobool	2016	0	1874
Kanimbla - Mooroobool	2016	1	8014
Lamb Range	2006	0	0
Lamb Range	2006	1	0
Lamb Range	2011	0	0
Lamb Range	2011	1	0
Lamb Range	2016	0	0
Lamb Range	2016	1	0
Manoora	2006	0	1308
Manoora	2006	1	4308
Manoora	2011	0	1146
Manoora	2011	1	4542
Manoora	2016	0	1534
Manoora	2016	1	4493
Manunda	2006	0	1502
Manunda	2006	1	3563
Manunda	2011	0	1170
Manunda	2011	1	3794
Manunda	2016	0	1493
Manunda	2016	1	3897
Mount Sheridan	2006	0	954
Mount Sheridan	2006	1	6281
Mount Sheridan	2011	0	1163
Mount Sheridan	2011	1	6829
Mount Sheridan	2016	0	1096
Mount Sheridan	2016	1	7175
Westcourt - Bungalow	2006	0	1320
Westcourt - Bungalow	2006	1	4173
Westcourt - Bungalow	2011	0	1851
Westcourt - Bungalow	2011	1	4445
Westcourt - Bungalow	2016	0	1973
Westcourt - Bungalow	2016	1	4360
White Rock	2006	0	569
White Rock	2006	1	3351
White Rock	2011	0	741
White Rock	2011	1	3750
White Rock	2016	0	859
White Rock	2016	1	3871
Whitfield - Edge Hill	2006	0	1174
Whitfield - Edge Hill	2006	1	6882
Whitfield - Edge Hill	2011	0	1223
Whitfield - Edge Hill	2011	1	6826
Whitfield - Edge Hill	2016	0	1218
Whitfield - Edge Hill	2016	1	6974
Woree	2006	0	569
Woree	2006	1	3142
Woree	2011	0	1007
Woree	2011	1	3819
Woree	2016	0	899
Woree	2016	1	3922
Babinda	2006	0	359
Babinda	2006	1	3695
Babinda	2011	0	415
Babinda	2011	1	3699
Babinda	2016	0	514
Babinda	2016	1	3725
Innisfail	2006	0	1212
Innisfail	2006	1	8283
Innisfail	2011	0	1074
Innisfail	2011	1	8146
Innisfail	2016	0	1559
Innisfail	2016	1	7818
Johnstone	2006	0	658
Johnstone	2006	1	7082
Johnstone	2011	0	605
Johnstone	2011	1	6923
Johnstone	2016	0	931
Johnstone	2016	1	6958
Tully	2006	0	1160
Tully	2006	1	8883
Tully	2011	0	1295
Tully	2011	1	8900
Tully	2016	0	1779
Tully	2016	1	8882
Wooroonooran	2006	0	0
Wooroonooran	2006	1	0
Wooroonooran	2011	0	0
Wooroonooran	2011	1	3
Wooroonooran	2016	0	0
Wooroonooran	2016	1	0
Yarrabah	2006	0	25
Yarrabah	2006	1	2350
Yarrabah	2011	0	10
Yarrabah	2011	1	2398
Yarrabah	2016	0	22
Yarrabah	2016	1	2537
Daintree	2006	0	883
Daintree	2006	1	5104
Daintree	2011	0	806
Daintree	2011	1	5203
Daintree	2016	0	1071
Daintree	2016	1	5277
Port Douglas	2006	0	917
Port Douglas	2006	1	3249
Port Douglas	2011	0	1308
Port Douglas	2011	1	3465
Port Douglas	2016	0	1591
Port Douglas	2016	1	3669
Atherton	2006	0	782
Atherton	2006	1	8691
Atherton	2011	0	1036
Atherton	2011	1	9131
Atherton	2016	0	1151
Atherton	2016	1	9557
Herberton	2006	0	709
Herberton	2006	1	4713
Herberton	2011	0	571
Herberton	2011	1	4913
Herberton	2016	0	964
Herberton	2016	1	4674
Kuranda	2006	0	734
Kuranda	2006	1	2949
Kuranda	2011	0	638
Kuranda	2011	1	3701
Kuranda	2016	0	749
Kuranda	2016	1	3747
Malanda - Yungaburra	2006	0	951
Malanda - Yungaburra	2006	1	6845
Malanda - Yungaburra	2011	0	779
Malanda - Yungaburra	2011	1	7281
Malanda - Yungaburra	2016	0	922
Malanda - Yungaburra	2016	1	7556
Mareeba	2006	0	938
Mareeba	2006	1	8059
Mareeba	2011	0	1146
Mareeba	2011	1	9035
Mareeba	2016	0	1770
Mareeba	2016	1	9309
Balonne	2006	0	373
Balonne	2006	1	4256
Balonne	2011	0	435
Balonne	2011	1	4284
Balonne	2016	0	492
Balonne	2016	1	3885
Chinchilla	2006	0	382
Chinchilla	2006	1	5559
Chinchilla	2011	0	698
Chinchilla	2011	1	6386
Chinchilla	2016	0	1298
Chinchilla	2016	1	6831
Goondiwindi	2006	0	707
Goondiwindi	2006	1	5288
Goondiwindi	2011	0	779
Goondiwindi	2011	1	5617
Goondiwindi	2016	0	864
Goondiwindi	2016	1	5491
Inglewood - Waggamba	2006	0	350
Inglewood - Waggamba	2006	1	3776
Inglewood - Waggamba	2011	0	407
Inglewood - Waggamba	2011	1	3785
Inglewood - Waggamba	2016	0	530
Inglewood - Waggamba	2016	1	3714
Miles - Wandoan	2006	0	230
Miles - Wandoan	2006	1	3557
Miles - Wandoan	2011	0	354
Miles - Wandoan	2011	1	3448
Miles - Wandoan	2016	0	716
Miles - Wandoan	2016	1	3348
Roma	2006	0	449
Roma	2006	1	6056
Roma	2011	0	1162
Roma	2011	1	5743
Roma	2016	0	1152
Roma	2016	1	5696
Roma Region	2006	0	366
Roma Region	2006	1	5413
Roma Region	2011	0	549
Roma Region	2011	1	5619
Roma Region	2016	0	583
Roma Region	2016	1	5232
Tara	2006	0	359
Tara	2006	1	3314
Tara	2011	0	390
Tara	2011	1	3749
Tara	2016	0	990
Tara	2016	1	3231
Crows Nest - Rosalie	2006	0	541
Crows Nest - Rosalie	2006	1	7576
Crows Nest - Rosalie	2011	0	771
Crows Nest - Rosalie	2011	1	7299
Crows Nest - Rosalie	2016	0	841
Crows Nest - Rosalie	2016	1	7719
Jondaryan	2006	0	524
Jondaryan	2006	1	6262
Jondaryan	2011	0	720
Jondaryan	2011	1	6620
Jondaryan	2016	0	891
Jondaryan	2016	1	6617
Millmerran	2006	0	246
Millmerran	2006	1	2855
Millmerran	2011	0	370
Millmerran	2011	1	2747
Millmerran	2016	0	601
Millmerran	2016	1	2709
Pittsworth	2006	0	292
Pittsworth	2006	1	4954
Pittsworth	2011	0	435
Pittsworth	2011	1	4857
Pittsworth	2016	0	624
Pittsworth	2016	1	5098
Wambo	2006	0	1274
Wambo	2006	1	13731
Wambo	2011	0	2132
Wambo	2011	1	14410
Wambo	2016	0	1945
Wambo	2016	1	15082
Clifton - Greenmount	2006	0	292
Clifton - Greenmount	2006	1	4228
Clifton - Greenmount	2011	0	341
Clifton - Greenmount	2011	1	4190
Clifton - Greenmount	2016	0	456
Clifton - Greenmount	2016	1	4443
Southern Downs - East	2006	0	214
Southern Downs - East	2006	1	3589
Southern Downs - East	2011	0	251
Southern Downs - East	2011	1	3841
Southern Downs - East	2016	0	423
Southern Downs - East	2016	1	3804
Southern Downs - West	2006	0	235
Southern Downs - West	2006	1	3364
Southern Downs - West	2011	0	372
Southern Downs - West	2011	1	4020
Southern Downs - West	2016	0	483
Southern Downs - West	2016	1	4173
Stanthorpe	2006	0	379
Stanthorpe	2006	1	4317
Stanthorpe	2011	0	406
Stanthorpe	2011	1	4978
Stanthorpe	2016	0	621
Stanthorpe	2016	1	4785
Stanthorpe Region	2006	0	411
Stanthorpe Region	2006	1	5018
Stanthorpe Region	2011	0	456
Stanthorpe Region	2011	1	5036
Stanthorpe Region	2016	0	559
Stanthorpe Region	2016	1	5221
Warwick	2006	0	1194
Warwick	2006	1	12939
Warwick	2011	0	1150
Warwick	2011	1	13459
Warwick	2016	0	1419
Warwick	2016	1	13711
Central Highlands - East	2006	0	899
Central Highlands - East	2006	1	6694
Central Highlands - East	2011	0	917
Central Highlands - East	2011	1	6633
Central Highlands - East	2016	0	1161
Central Highlands - East	2016	1	6130
Central Highlands - West	2006	0	897
Central Highlands - West	2006	1	7336
Central Highlands - West	2011	0	1281
Central Highlands - West	2011	1	7610
Central Highlands - West	2016	0	1390
Central Highlands - West	2016	1	6747
Emerald	2006	0	1447
Emerald	2006	1	10049
Emerald	2011	0	2296
Emerald	2011	1	10923
Emerald	2016	0	2690
Emerald	2016	1	10842
Berserker	2006	0	722
Berserker	2006	1	6456
Berserker	2011	0	1092
Berserker	2011	1	6152
