SA2_NAME16	Year	SameAddress5YearsAgo	persons
Malanda - Yungaburra	2006		1162
Malanda - Yungaburra	2006	0	2935
Malanda - Yungaburra	2006	1	3699
Malanda - Yungaburra	2011		940
Malanda - Yungaburra	2011	0	2658
Malanda - Yungaburra	2011	1	4462
Malanda - Yungaburra	2016		1025
Malanda - Yungaburra	2016	0	2702
Malanda - Yungaburra	2016	1	4751
Mareeba	2006		1246
Mareeba	2006	0	3241
Mareeba	2006	1	4510
Mareeba	2011		1366
Mareeba	2011	0	3710
Mareeba	2011	1	5105
Mareeba	2016		1834
Mareeba	2016	0	3700
Mareeba	2016	1	5545
Balonne	2006		710
Balonne	2006	0	1862
Balonne	2006	1	2057
Balonne	2011		772
Balonne	2011	0	1622
Balonne	2011	1	2325
Balonne	2016		670
Balonne	2016	0	1391
Balonne	2016	1	2316
Chinchilla	2006		715
Chinchilla	2006	0	2486
Chinchilla	2006	1	2740
Chinchilla	2011		987
Chinchilla	2011	0	3078
Chinchilla	2011	1	3019
Chinchilla	2016		1655
Chinchilla	2016	0	3318
Chinchilla	2016	1	3156
Goondiwindi	2006		1095
Goondiwindi	2006	0	2590
Goondiwindi	2006	1	2310
Goondiwindi	2011		1107
Goondiwindi	2011	0	2436
Goondiwindi	2011	1	2853
Goondiwindi	2016		1135
Goondiwindi	2016	0	2202
Goondiwindi	2016	1	3018
Inglewood - Waggamba	2006		553
Inglewood - Waggamba	2006	0	1472
Inglewood - Waggamba	2006	1	2101
Inglewood - Waggamba	2011		542
Inglewood - Waggamba	2011	0	1336
Inglewood - Waggamba	2011	1	2314
Inglewood - Waggamba	2016		702
Inglewood - Waggamba	2016	0	1244
Inglewood - Waggamba	2016	1	2298
Miles - Wandoan	2006		420
Miles - Wandoan	2006	0	1408
Miles - Wandoan	2006	1	1959
Miles - Wandoan	2011		477
Miles - Wandoan	2011	0	1295
Miles - Wandoan	2011	1	2030
Miles - Wandoan	2016		813
Miles - Wandoan	2016	0	1423
Miles - Wandoan	2016	1	1828
Roma	2006		895
Roma	2006	0	3038
Roma	2006	1	2572
Roma	2011		1334
Roma	2011	0	2850
Roma	2011	1	2721
Roma	2016		1368
Roma	2016	0	2853
Roma	2016	1	2627
Roma Region	2006		681
Roma Region	2006	0	1952
Roma Region	2006	1	3146
Roma Region	2011		876
Roma Region	2011	0	1887
Roma Region	2011	1	3405
Roma Region	2016		907
Roma Region	2016	0	1695
Roma Region	2016	1	3213
Tara	2006		552
Tara	2006	0	1307
Tara	2006	1	1814
Tara	2011		593
Tara	2011	0	1440
Tara	2011	1	2106
Tara	2016		1099
Tara	2016	0	1096
Tara	2016	1	2026
Crows Nest - Rosalie	2006		876
Crows Nest - Rosalie	2006	0	3016
Crows Nest - Rosalie	2006	1	4225
Crows Nest - Rosalie	2011		1058
Crows Nest - Rosalie	2011	0	2676
Crows Nest - Rosalie	2011	1	4336
Crows Nest - Rosalie	2016		1143
Crows Nest - Rosalie	2016	0	2877
Crows Nest - Rosalie	2016	1	4540
Jondaryan	2006		947
Jondaryan	2006	0	2594
Jondaryan	2006	1	3245
Jondaryan	2011		999
Jondaryan	2011	0	2545
Jondaryan	2011	1	3796
Jondaryan	2016		1052
Jondaryan	2016	0	2520
Jondaryan	2016	1	3936
Millmerran	2006		381
Millmerran	2006	0	1211
Millmerran	2006	1	1509
Millmerran	2011		387
Millmerran	2011	0	1118
Millmerran	2011	1	1612
Millmerran	2016		625
Millmerran	2016	0	1034
Millmerran	2016	1	1651
Pittsworth	2006		534
Pittsworth	2006	0	2036
Pittsworth	2006	1	2676
Pittsworth	2011		602
Pittsworth	2011	0	1783
Pittsworth	2011	1	2907
Pittsworth	2016		906
Pittsworth	2016	0	1820
Pittsworth	2016	1	2996
Wambo	2006		2252
Wambo	2006	0	6042
Wambo	2006	1	6711
Wambo	2011		2780
Wambo	2011	0	6199
Wambo	2011	1	7563
Wambo	2016		2605
Wambo	2016	0	6231
Wambo	2016	1	8191
Clifton - Greenmount	2006		456
Clifton - Greenmount	2006	0	1725
Clifton - Greenmount	2006	1	2339
Clifton - Greenmount	2011		473
Clifton - Greenmount	2011	0	1558
Clifton - Greenmount	2011	1	2500
Clifton - Greenmount	2016		640
Clifton - Greenmount	2016	0	1569
Clifton - Greenmount	2016	1	2690
Southern Downs - East	2006		359
Southern Downs - East	2006	0	1343
Southern Downs - East	2006	1	2101
Southern Downs - East	2011		386
Southern Downs - East	2011	0	1352
Southern Downs - East	2011	1	2354
Southern Downs - East	2016		512
Southern Downs - East	2016	0	1169
Southern Downs - East	2016	1	2546
Southern Downs - West	2006		357
Southern Downs - West	2006	0	1460
Southern Downs - West	2006	1	1782
Southern Downs - West	2011		479
Southern Downs - West	2011	0	1428
Southern Downs - West	2011	1	2485
Southern Downs - West	2016		572
Southern Downs - West	2016	0	1402
Southern Downs - West	2016	1	2682
Stanthorpe	2006		592
Stanthorpe	2006	0	1900
Stanthorpe	2006	1	2204
Stanthorpe	2011		579
Stanthorpe	2011	0	2058
Stanthorpe	2011	1	2747
Stanthorpe	2016		680
Stanthorpe	2016	0	1843
Stanthorpe	2016	1	2883
Stanthorpe Region	2006		586
Stanthorpe Region	2006	0	1967
Stanthorpe Region	2006	1	2876
Stanthorpe Region	2011		559
Stanthorpe Region	2011	0	1855
Stanthorpe Region	2011	1	3078
Stanthorpe Region	2016		716
Stanthorpe Region	2016	0	1692
Stanthorpe Region	2016	1	3372
Warwick	2006		1813
Warwick	2006	0	6042
Warwick	2006	1	6278
Warwick	2011		1725
Warwick	2011	0	6054
Warwick	2011	1	6830
Warwick	2016		2023
Warwick	2016	0	5690
Warwick	2016	1	7417
Central Highlands - East	2006		1358
Central Highlands - East	2006	0	3215
Central Highlands - East	2006	1	3020
Central Highlands - East	2011		1334
Central Highlands - East	2011	0	2974
Central Highlands - East	2011	1	3242
Central Highlands - East	2016		1524
Central Highlands - East	2016	0	2767
Central Highlands - East	2016	1	3000
Central Highlands - West	2006		1219
Central Highlands - West	2006	0	3486
Central Highlands - West	2006	1	3528
Central Highlands - West	2011		1616
Central Highlands - West	2011	0	3318
Central Highlands - West	2011	1	3957
Central Highlands - West	2016		1689
Central Highlands - West	2016	0	2459
Central Highlands - West	2016	1	3989
Emerald	2006		1813
Emerald	2006	0	6505
Emerald	2006	1	3178
Emerald	2011		2316
Emerald	2011	0	6886
Emerald	2011	1	4017
Emerald	2016		2879
Emerald	2016	0	5779
Emerald	2016	1	4874
Berserker	2006		1131
Berserker	2006	0	2907
Berserker	2006	1	3140
Berserker	2011		1258
Berserker	2011	0	2764
Berserker	2011	1	3222
Berserker	2016		1133
Berserker	2016	0	2631
Berserker	2016	1	3111
Bouldercombe	2006		327
Bouldercombe	2006	0	613
Bouldercombe	2006	1	981
Bouldercombe	2011		294
Bouldercombe	2011	0	524
Bouldercombe	2011	1	1060
Bouldercombe	2016		248
Bouldercombe	2016	0	464
Bouldercombe	2016	1	1153
Emu Park	2006		388
Emu Park	2006	0	1774
Emu Park	2006	1	1606
Emu Park	2011		635
Emu Park	2011	0	1909
Emu Park	2011	1	1998
Emu Park	2016		921
Emu Park	2016	0	2251
Emu Park	2016	1	2294
Frenchville - Mount Archer	2006		992
Frenchville - Mount Archer	2006	0	3845
Frenchville - Mount Archer	2006	1	4178
Frenchville - Mount Archer	2011		1148
Frenchville - Mount Archer	2011	0	3279
Frenchville - Mount Archer	2011	1	4817
Frenchville - Mount Archer	2016		1170
Frenchville - Mount Archer	2016	0	3169
Frenchville - Mount Archer	2016	1	4737
Glenlee - Rockyview	2006		853
Glenlee - Rockyview	2006	0	1403
Glenlee - Rockyview	2006	1	1860
Glenlee - Rockyview	2011		854
Glenlee - Rockyview	2011	0	1250
Glenlee - Rockyview	2011	1	2386
Glenlee - Rockyview	2016		1096
Glenlee - Rockyview	2016	0	1255
Glenlee - Rockyview	2016	1	2633
Gracemere	2006		910
Gracemere	2006	0	2807
Gracemere	2006	1	2465
Gracemere	2011		1466
Gracemere	2011	0	4250
Gracemere	2011	1	3152
Gracemere	2016		2003
Gracemere	2016	0	5395
Gracemere	2016	1	4267
Lakes Creek	2006		678
Lakes Creek	2006	0	2135
Lakes Creek	2006	1	2215
Lakes Creek	2011		711
Lakes Creek	2011	0	1831
Lakes Creek	2011	1	2517
Lakes Creek	2016		735
Lakes Creek	2016	0	1731
Lakes Creek	2016	1	2410
Mount Morgan	2006		434
Mount Morgan	2006	0	1183
Mount Morgan	2006	1	1367
Mount Morgan	2011		500
Mount Morgan	2011	0	966
Mount Morgan	2011	1	1547
Mount Morgan	2016		440
Mount Morgan	2016	0	928
Mount Morgan	2016	1	1573
Norman Gardens	2006		1021
Norman Gardens	2006	0	3805
Norman Gardens	2006	1	2761
Norman Gardens	2011		1211
Norman Gardens	2011	0	3899
Norman Gardens	2011	1	3723
Norman Gardens	2016		1339
Norman Gardens	2016	0	4302
Norman Gardens	2016	1	4489
Park Avenue	2006		921
Park Avenue	2006	0	2225
Park Avenue	2006	1	2848
Park Avenue	2011		823
Park Avenue	2011	0	1855
Park Avenue	2011	1	2690
Park Avenue	2016		710
Park Avenue	2016	0	1725
Park Avenue	2016	1	2659
Parkhurst - Kawana	2006		959
Parkhurst - Kawana	2006	0	2727
Parkhurst - Kawana	2006	1	2417
Parkhurst - Kawana	2011		1049
Parkhurst - Kawana	2011	0	2465
Parkhurst - Kawana	2011	1	2976
Parkhurst - Kawana	2016		1010
Parkhurst - Kawana	2016	0	2736
Parkhurst - Kawana	2016	1	3156
Rockhampton - West	2006		712
Rockhampton - West	2006	0	2296
Rockhampton - West	2006	1	2761
Rockhampton - West	2011		825
Rockhampton - West	2011	0	2221
Rockhampton - West	2011	1	3116
Rockhampton - West	2016		820
Rockhampton - West	2016	0	2137
Rockhampton - West	2016	1	2978
Rockhampton City	2006		692
Rockhampton City	2006	0	1437
Rockhampton City	2006	1	1225
Rockhampton City	2011		685
Rockhampton City	2011	0	1489
Rockhampton City	2011	1	1463
Rockhampton City	2016		586
Rockhampton City	2016	0	1221
Rockhampton City	2016	1	1455
Rockhampton Region - East	2006		245
Rockhampton Region - East	2006	0	999
Rockhampton Region - East	2006	1	1543
Rockhampton Region - East	2011		373
Rockhampton Region - East	2011	0	951
Rockhampton Region - East	2011	1	1803
Rockhampton Region - East	2016		501
Rockhampton Region - East	2016	0	953
Rockhampton Region - East	2016	1	1997
Rockhampton Region - North	2006		697
Rockhampton Region - North	2006	0	1492
Rockhampton Region - North	2006	1	2141
Rockhampton Region - North	2011		520
Rockhampton Region - North	2011	0	1145
Rockhampton Region - North	2011	1	2358
Rockhampton Region - North	2016		605
Rockhampton Region - North	2016	0	1108
Rockhampton Region - North	2016	1	2532
Rockhampton Region - West	2006		360
Rockhampton Region - West	2006	0	811
Rockhampton Region - West	2006	1	1294
Rockhampton Region - West	2011		328
Rockhampton Region - West	2011	0	720
Rockhampton Region - West	2011	1	1640
Rockhampton Region - West	2016		424
Rockhampton Region - West	2016	0	666
Rockhampton Region - West	2016	1	1826
Shoalwater Bay	2006		0
Shoalwater Bay	2006	0	0
Shoalwater Bay	2006	1	0
Shoalwater Bay	2011		-4
Shoalwater Bay	2011	0	3
Shoalwater Bay	2011	1	10
Shoalwater Bay	2016		2
Shoalwater Bay	2016	0	3
Shoalwater Bay	2016	1	11
The Range - Allenstown	2006		1405
The Range - Allenstown	2006	0	3751
The Range - Allenstown	2006	1	3559
The Range - Allenstown	2011		1240
The Range - Allenstown	2011	0	3412
The Range - Allenstown	2011	1	3632
The Range - Allenstown	2016		1108
The Range - Allenstown	2016	0	3531
The Range - Allenstown	2016	1	3551
Yeppoon	2006		1741
Yeppoon	2006	0	7072
Yeppoon	2006	1	5053
Yeppoon	2011		2069
Yeppoon	2011	0	7799
Yeppoon	2011	1	6504
Yeppoon	2016		2573
Yeppoon	2016	0	8004
Yeppoon	2016	1	7530
Banana	2006		1119
Banana	2006	0	3074
Banana	2006	1	4597
Banana	2011		1078
Banana	2011	0	2785
Banana	2011	1	4704
Banana	2016		1338
Banana	2016	0	2432
Banana	2016	1	4783
Biloela	2006		873
Biloela	2006	0	2564
Biloela	2006	1	2424
Biloela	2011		845
Biloela	2011	0	2531
Biloela	2011	1	2508
Biloela	2016		898
Biloela	2016	0	2244
Biloela	2016	1	2623
Agnes Water - Miriam Vale	2006		749
Agnes Water - Miriam Vale	2006	0	2301
Agnes Water - Miriam Vale	2006	1	2079
Agnes Water - Miriam Vale	2011		689
Agnes Water - Miriam Vale	2011	0	2121
Agnes Water - Miriam Vale	2011	1	2724
Agnes Water - Miriam Vale	2016		839
Agnes Water - Miriam Vale	2016	0	2051
Agnes Water - Miriam Vale	2016	1	3132
Boyne Island - Tannum Sands	2006		1118
Boyne Island - Tannum Sands	2006	0	4337
Boyne Island - Tannum Sands	2006	1	3166
Boyne Island - Tannum Sands	2011		1341
Boyne Island - Tannum Sands	2011	0	4136
Boyne Island - Tannum Sands	2011	1	4178
Boyne Island - Tannum Sands	2016		1271
Boyne Island - Tannum Sands	2016	0	4274
Boyne Island - Tannum Sands	2016	1	4356
Callemondah	2006		5
Callemondah	2006	0	3
Callemondah	2006	1	0
Callemondah	2011		8
Callemondah	2011	0	28
Callemondah	2011	1	21
Callemondah	2016		2
Callemondah	2016	0	4
Callemondah	2016	1	12
Clinton - New Auckland	2006		1461
Clinton - New Auckland	2006	0	5008
Clinton - New Auckland	2006	1	3290
Clinton - New Auckland	2011		1705
Clinton - New Auckland	2011	0	4973
Clinton - New Auckland	2011	1	4358
Clinton - New Auckland	2016		1982
Clinton - New Auckland	2016	0	6584
Clinton - New Auckland	2016	1	4898
Gladstone	2006		972
Gladstone	2006	0	2545
Gladstone	2006	1	2194
Gladstone	2011		1278
Gladstone	2011	0	2711
Gladstone	2011	1	2324
Gladstone	2016		1103
Gladstone	2016	0	2806
Gladstone	2016	1	2105
Gladstone Hinterland	2006		927
Gladstone Hinterland	2006	0	3479
Gladstone Hinterland	2006	1	3554
Gladstone Hinterland	2011		1484
Gladstone Hinterland	2011	0	4240
Gladstone Hinterland	2011	1	4662
Gladstone Hinterland	2016		1967
Gladstone Hinterland	2016	0	4338
Gladstone Hinterland	2016	1	5442
Kin Kora - Sun Valley	2006		491
Kin Kora - Sun Valley	2006	0	1715
Kin Kora - Sun Valley	2006	1	1631
Kin Kora - Sun Valley	2011		649
Kin Kora - Sun Valley	2011	0	1565
Kin Kora - Sun Valley	2011	1	1937
Kin Kora - Sun Valley	2016		454
Kin Kora - Sun Valley	2016	0	1418
Kin Kora - Sun Valley	2016	1	1741
South Trees	2006		27
South Trees	2006	0	111
South Trees	2006	1	102
South Trees	2011		0
South Trees	2011	0	0
South Trees	2011	1	0
South Trees	2016		0
South Trees	2016	0	0
South Trees	2016	1	0
Telina - Toolooa	2006		595
Telina - Toolooa	2006	0	1728
Telina - Toolooa	2006	1	1876
Telina - Toolooa	2011		893
Telina - Toolooa	2011	0	2410
Telina - Toolooa	2011	1	2247
Telina - Toolooa	2016		951
Telina - Toolooa	2016	0	2581
Telina - Toolooa	2016	1	2610
West Gladstone	2006		766
West Gladstone	2006	0	2142
West Gladstone	2006	1	2393
West Gladstone	2011		853
West Gladstone	2011	0	1999
West Gladstone	2011	1	2348
West Gladstone	2016		742
West Gladstone	2016	0	1853
West Gladstone	2016	1	2114
Broadbeach Waters	2006		1096
Broadbeach Waters	2006	0	3002
Broadbeach Waters	2006	1	3281
Broadbeach Waters	2011		1161
Broadbeach Waters	2011	0	2914
Broadbeach Waters	2011	1	3459
Broadbeach Waters	2016		888
Broadbeach Waters	2016	0	3184
Broadbeach Waters	2016	1	3707
Burleigh Heads	2006		1104
Burleigh Heads	2006	0	3522
Burleigh Heads	2006	1	2982
Burleigh Heads	2011		1228
Burleigh Heads	2011	0	3632
Burleigh Heads	2011	1	3166
Burleigh Heads	2016		1285
Burleigh Heads	2016	0	3992
Burleigh Heads	2016	1	3493
Burleigh Waters	2006		1383
Burleigh Waters	2006	0	5123
Burleigh Waters	2006	1	6219
Burleigh Waters	2011		1530
Burleigh Waters	2011	0	5256
Burleigh Waters	2011	1	7083
Burleigh Waters	2016		1609
Burleigh Waters	2016	0	5317
Burleigh Waters	2016	1	7230
Mermaid Beach - Broadbeach	2006		2395
Mermaid Beach - Broadbeach	2006	0	4743
Mermaid Beach - Broadbeach	2006	1	2403
Mermaid Beach - Broadbeach	2011		1654
Mermaid Beach - Broadbeach	2011	0	5753
Mermaid Beach - Broadbeach	2011	1	2928
Mermaid Beach - Broadbeach	2016		1918
Mermaid Beach - Broadbeach	2016	0	6717
Mermaid Beach - Broadbeach	2016	1	3286
Mermaid Waters	2006		1894
Mermaid Waters	2006	0	4778
Mermaid Waters	2006	1	4978
Mermaid Waters	2011		1471
Mermaid Waters	2011	0	4590
Mermaid Waters	2011	1	5729
Mermaid Waters	2016		1499
Mermaid Waters	2016	0	4935
Mermaid Waters	2016	1	5736
Miami	2006		1088
Miami	2006	0	2829
Miami	2006	1	2254
Miami	2011		1154
Miami	2011	0	2715
Miami	2011	1	2494
Miami	2016		1017
Miami	2016	0	3169
Miami	2016	1	2657
Coolangatta	2006		858
Coolangatta	2006	0	2363
Coolangatta	2006	1	1650
Coolangatta	2011		807
Coolangatta	2011	0	2381
Coolangatta	2011	1	2005
Coolangatta	2016		952
Coolangatta	2016	0	2946
Coolangatta	2016	1	2050
Currumbin - Tugun	2006		1560
Currumbin - Tugun	2006	0	4066
Currumbin - Tugun	2006	1	3995
Currumbin - Tugun	2011		1403
Currumbin - Tugun	2011	0	4493
Currumbin - Tugun	2011	1	4524
Currumbin - Tugun	2016		1777
Currumbin - Tugun	2016	0	4921
Currumbin - Tugun	2016	1	4618
Currumbin Waters	2006		1062
Currumbin Waters	2006	0	3309
Currumbin Waters	2006	1	4557
Currumbin Waters	2011		1031
Currumbin Waters	2011	0	2844
Currumbin Waters	2011	1	5006
Currumbin Waters	2016		966
Currumbin Waters	2016	0	3254
Currumbin Waters	2016	1	4901
Elanora	2006		1147
Elanora	2006	0	5176
Elanora	2006	1	5354
Elanora	2011		1139
Elanora	2011	0	4136
Elanora	2011	1	6369
Elanora	2016		1326
Elanora	2016	0	4466
Elanora	2016	1	6353
Palm Beach	2006		1920
Palm Beach	2006	0	5928
Palm Beach	2006	1	5644
Palm Beach	2011		1672
Palm Beach	2011	0	6224
Palm Beach	2011	1	6061
Palm Beach	2016		1925
Palm Beach	2016	0	6365
Palm Beach	2016	1	6364
Arundel	2006		1327
Arundel	2006	0	5179
Arundel	2006	1	2803
Arundel	2011		1200
Arundel	2011	0	4192
Arundel	2011	1	4182
Arundel	2016		1228
Arundel	2016	0	4541
Arundel	2016	1	4477
Biggera Waters	2006		858
Biggera Waters	2006	0	2872
Biggera Waters	2006	1	1657
Biggera Waters	2011		852
Biggera Waters	2011	0	3410
Biggera Waters	2011	1	2076
Biggera Waters	2016		1248
Biggera Waters	2016	0	4683
Biggera Waters	2016	1	2603
Coombabah	2006		1113
Coombabah	2006	0	4771
Coombabah	2006	1	3422
Coombabah	2011		1202
Coombabah	2011	0	4376
Coombabah	2011	1	4198
Coombabah	2016		1400
Coombabah	2016	0	4574
Coombabah	2016	1	4414
Labrador	2006		2414
Labrador	2006	0	7990
Labrador	2006	1	4984
Labrador	2011		2554
Labrador	2011	0	7818
Labrador	2011	1	6029
Labrador	2016		3070
Labrador	2016	0	8697
Labrador	2016	1	6494
Paradise Point - Hollywell	2006		839
Paradise Point - Hollywell	2006	0	3498
Paradise Point - Hollywell	2006	1	3343
Paradise Point - Hollywell	2011		893
Paradise Point - Hollywell	2011	0	3867
Paradise Point - Hollywell	2011	1	3851
Paradise Point - Hollywell	2016		1021
Paradise Point - Hollywell	2016	0	4360
Paradise Point - Hollywell	2016	1	4018
Runaway Bay	2006		958
Runaway Bay	2006	0	3899
Runaway Bay	2006	1	3592
Runaway Bay	2011		1044
Runaway Bay	2011	0	3671
Runaway Bay	2011	1	4195
Runaway Bay	2016		970
Runaway Bay	2016	0	3956
Runaway Bay	2016	1	4142
Guanaba - Springbrook	2006		539
Guanaba - Springbrook	2006	0	1501
Guanaba - Springbrook	2006	1	1929
Guanaba - Springbrook	2011		531
Guanaba - Springbrook	2011	0	1231
Guanaba - Springbrook	2011	1	2230
Guanaba - Springbrook	2016		670
Guanaba - Springbrook	2016	0	1339
Guanaba - Springbrook	2016	1	2229
Tamborine - Canungra	2006		1309
Tamborine - Canungra	2006	0	5919
Tamborine - Canungra	2006	1	4996
Tamborine - Canungra	2011		1251
Tamborine - Canungra	2011	0	5015
Tamborine - Canungra	2011	1	6880
Tamborine - Canungra	2016		1910
Tamborine - Canungra	2016	0	5098
Tamborine - Canungra	2016	1	7265
Currumbin Valley - Tallebudgera	2006		795
Currumbin Valley - Tallebudgera	2006	0	2121
Currumbin Valley - Tallebudgera	2006	1	3471
Currumbin Valley - Tallebudgera	2011		697
Currumbin Valley - Tallebudgera	2011	0	2109
Currumbin Valley - Tallebudgera	2011	1	4012
Currumbin Valley - Tallebudgera	2016		842
Currumbin Valley - Tallebudgera	2016	0	2357
Currumbin Valley - Tallebudgera	2016	1	3948
Mudgeeraba - Bonogin	2006		1995
Mudgeeraba - Bonogin	2006	0	7901
Mudgeeraba - Bonogin	2006	1	5951
Mudgeeraba - Bonogin	2011		1943
Mudgeeraba - Bonogin	2011	0	7499
Mudgeeraba - Bonogin	2011	1	7944
Mudgeeraba - Bonogin	2016		2219
Mudgeeraba - Bonogin	2016	0	7070
Mudgeeraba - Bonogin	2016	1	8974
Reedy Creek - Andrews	2006		787
Reedy Creek - Andrews	2006	0	2786
Reedy Creek - Andrews	2006	1	1098
Reedy Creek - Andrews	2011		911
Reedy Creek - Andrews	2011	0	3825
Reedy Creek - Andrews	2011	1	2137
Reedy Creek - Andrews	2016		911
Reedy Creek - Andrews	2016	0	3892
Reedy Creek - Andrews	2016	1	3173
Carrara	2006		1479
Carrara	2006	0	5271
Carrara	2006	1	3934
Carrara	2011		1451
Carrara	2011	0	4997
Carrara	2011	1	5120
Carrara	2016		1472
Carrara	2016	0	5191
Carrara	2016	1	5526
Highland Park	2006		958
Highland Park	2006	0	3746
Highland Park	2006	1	3410
Highland Park	2011		975
Highland Park	2011	0	3003
Highland Park	2011	1	4392
Highland Park	2016		1005
Highland Park	2016	0	2930
Highland Park	2016	1	4433
Nerang - Mount Nathan	2006		2392
Nerang - Mount Nathan	2006	0	8491
Nerang - Mount Nathan	2006	1	6605
Nerang - Mount Nathan	2011		2468
Nerang - Mount Nathan	2011	0	7956
Nerang - Mount Nathan	2011	1	8525
Nerang - Mount Nathan	2016		2722
Nerang - Mount Nathan	2016	0	8390
Nerang - Mount Nathan	2016	1	9417
Pacific Pines - Gaven	2006		1503
Pacific Pines - Gaven	2006	0	7291
Pacific Pines - Gaven	2006	1	2499
Pacific Pines - Gaven	2011		2198
Pacific Pines - Gaven	2011	0	8875
Pacific Pines - Gaven	2011	1	5302
Pacific Pines - Gaven	2016		2508
Pacific Pines - Gaven	2016	0	8446
Pacific Pines - Gaven	2016	1	7366
Worongary - Tallai	2006		781
Worongary - Tallai	2006	0	2824
Worongary - Tallai	2006	1	3747
Worongary - Tallai	2011		882
Worongary - Tallai	2011	0	2253
Worongary - Tallai	2011	1	4277
Worongary - Tallai	2016		996
Worongary - Tallai	2016	0	2550
Worongary - Tallai	2016	1	4338
Coomera	2006		557
Coomera	2006	0	2908
Coomera	2006	1	586
Coomera	2011		1542
Coomera	2011	0	5656
Coomera	2011	1	1595
Coomera	2016		2263
Coomera	2016	0	7932
Coomera	2016	1	3110
Helensvale	2006		1646
Helensvale	2006	0	7172
Helensvale	2006	1	5953
Helensvale	2011		1602
Helensvale	2011	0	6771
Helensvale	2011	1	7614
Helensvale	2016		1923
Helensvale	2016	0	7053
Helensvale	2016	1	7886
Hope Island	2006		722
Hope Island	2006	0	3323
Hope Island	2006	1	1400
Hope Island	2011		1111
Hope Island	2011	0	4941
Hope Island	2011	1	2534
Hope Island	2016		1602
Hope Island	2016	0	6187
Hope Island	2016	1	3443
Jacobs Well - Alberton	2006		378
Jacobs Well - Alberton	2006	0	1188
Jacobs Well - Alberton	2006	1	1373
Jacobs Well - Alberton	2011		344
Jacobs Well - Alberton	2011	0	1213
Jacobs Well - Alberton	2011	1	1751
Jacobs Well - Alberton	2016		428
Jacobs Well - Alberton	2016	0	1239
Jacobs Well - Alberton	2016	1	1975
Ormeau - Yatala	2006		1653
Ormeau - Yatala	2006	0	6018
Ormeau - Yatala	2006	1	3066
Ormeau - Yatala	2011		2117
Ormeau - Yatala	2011	0	8234
Ormeau - Yatala	2011	1	5542
Ormeau - Yatala	2016		2841
Ormeau - Yatala	2016	0	8976
Ormeau - Yatala	2016	1	7857
Oxenford - Maudsland	2006		1602
Oxenford - Maudsland	2006	0	6373
Oxenford - Maudsland	2006	1	3305
Oxenford - Maudsland	2011		1805
Oxenford - Maudsland	2011	0	6697
Oxenford - Maudsland	2011	1	5869
Oxenford - Maudsland	2016		2072
Oxenford - Maudsland	2016	0	6729
Oxenford - Maudsland	2016	1	6994
Pimpama	2006		197
Pimpama	2006	0	771
Pimpama	2006	1	782
Pimpama	2011		531
Pimpama	2011	0	1741
Pimpama	2011	1	938
Pimpama	2016		2050
Pimpama	2016	0	5641
Pimpama	2016	1	1476
Upper Coomera - Willow Vale	2006		2392
Upper Coomera - Willow Vale	2006	0	9452
Upper Coomera - Willow Vale	2006	1	2523
Upper Coomera - Willow Vale	2011		3767
Upper Coomera - Willow Vale	2011	0	14014
Upper Coomera - Willow Vale	2011	1	6140
Upper Coomera - Willow Vale	2016		4782
Upper Coomera - Willow Vale	2016	0	16289
Upper Coomera - Willow Vale	2016	1	10143
Clear Island Waters	2006		345
Clear Island Waters	2006	0	1997
Clear Island Waters	2006	1	1751
Clear Island Waters	2011		344
Clear Island Waters	2011	0	1509
Clear Island Waters	2011	1	2131
Clear Island Waters	2016		407
Clear Island Waters	2016	0	1652
Clear Island Waters	2016	1	2061
Merrimac	2006		896
Merrimac	2006	0	3138
Merrimac	2006	1	1657
Merrimac	2011		1122
Merrimac	2011	0	2957
Merrimac	2011	1	2241
Merrimac	2016		1168
Merrimac	2016	0	3201
Merrimac	2016	1	2702
Robina	2006		2426
Robina	2006	0	10797
Robina	2006	1	5961
Robina	2011		2351
Robina	2011	0	9445
Robina	2011	1	8727
Robina	2016		2552
Robina	2016	0	11245
Robina	2016	1	9309
Varsity Lakes	2006		1807
Varsity Lakes	2006	0	7093
Varsity Lakes	2006	1	2899
Varsity Lakes	2011		1934
Varsity Lakes	2011	0	7860
Varsity Lakes	2011	1	4571
Varsity Lakes	2016		2071
Varsity Lakes	2016	0	7615
Varsity Lakes	2016	1	5497
Ashmore	2006		1387
Ashmore	2006	0	5054
Ashmore	2006	1	5074
Ashmore	2011		1439
Ashmore	2011	0	4413
Ashmore	2011	1	5735
Ashmore	2016		1584
Ashmore	2016	0	4574
Ashmore	2016	1	5752
Molendinar	2006		663
Molendinar	2006	0	3070
Molendinar	2006	1	1872
Molendinar	2011		762
Molendinar	2011	0	2628
Molendinar	2011	1	2821
Molendinar	2016		699
Molendinar	2016	0	2685
Molendinar	2016	1	2991
Parkwood	2006		951
Parkwood	2006	0	3940
Parkwood	2006	1	3580
Parkwood	2011		933
Parkwood	2011	0	3251
Parkwood	2011	1	4254
Parkwood	2016		1005
Parkwood	2016	0	3305
Parkwood	2016	1	4392
Southport - North	2006		1801
Southport - North	2006	0	5182
Southport - North	2006	1	2867
Southport - North	2011		2011
Southport - North	2011	0	6907
Southport - North	2011	1	3555
Southport - North	2016		2203
Southport - North	2016	0	8693
Southport - North	2016	1	3801
Southport - South	2006		2003
Southport - South	2006	0	6615
Southport - South	2006	1	5631
