SA2_NAME16	Year	EduInstitutionType	Sex	students
Thornton - Millers Forest	2011	Pre-school	F	108
Thornton - Millers Forest	2011	Pre-school	M	101
Thornton - Millers Forest	2011	Secondary	F	319
Thornton - Millers Forest	2011	Secondary	M	337
Thornton - Millers Forest	2011	Technical or Further Educational Institution	F	98
Thornton - Millers Forest	2011	Technical or Further Educational Institution	M	127
Thornton - Millers Forest	2011	University or other tertiary	F	166
Thornton - Millers Forest	2011	University or other tertiary	M	87
Thornton - Millers Forest	2016		F	185
Thornton - Millers Forest	2016		M	184
Thornton - Millers Forest	2016	Infants/Primary	F	524
Thornton - Millers Forest	2016	Infants/Primary	M	523
Thornton - Millers Forest	2016	Pre-school	F	121
Thornton - Millers Forest	2016	Pre-school	M	120
Thornton - Millers Forest	2016	Secondary	F	382
Thornton - Millers Forest	2016	Secondary	M	405
Thornton - Millers Forest	2016	Technical or Further Educational Institution	F	118
Thornton - Millers Forest	2016	Technical or Further Educational Institution	M	107
Thornton - Millers Forest	2016	University or other tertiary	F	216
Thornton - Millers Forest	2016	University or other tertiary	M	142
Anna Bay	2006		F	187
Anna Bay	2006		M	196
Anna Bay	2006	Infants/Primary	F	273
Anna Bay	2006	Infants/Primary	M	291
Anna Bay	2006	Pre-school	F	54
Anna Bay	2006	Pre-school	M	67
Anna Bay	2006	Secondary	F	222
Anna Bay	2006	Secondary	M	243
Anna Bay	2006	Technical or Further Educational Institution	F	59
Anna Bay	2006	Technical or Further Educational Institution	M	66
Anna Bay	2006	University or other tertiary	F	70
Anna Bay	2006	University or other tertiary	M	27
Anna Bay	2011		F	197
Anna Bay	2011		M	199
Anna Bay	2011	Infants/Primary	F	228
Anna Bay	2011	Infants/Primary	M	290
Anna Bay	2011	Pre-school	F	35
Anna Bay	2011	Pre-school	M	55
Anna Bay	2011	Secondary	F	213
Anna Bay	2011	Secondary	M	231
Anna Bay	2011	Technical or Further Educational Institution	F	51
Anna Bay	2011	Technical or Further Educational Institution	M	71
Anna Bay	2011	University or other tertiary	F	72
Anna Bay	2011	University or other tertiary	M	43
Anna Bay	2016		F	297
Anna Bay	2016		M	252
Anna Bay	2016	Infants/Primary	F	206
Anna Bay	2016	Infants/Primary	M	199
Anna Bay	2016	Pre-school	F	39
Anna Bay	2016	Pre-school	M	50
Anna Bay	2016	Secondary	F	190
Anna Bay	2016	Secondary	M	248
Anna Bay	2016	Technical or Further Educational Institution	F	55
Anna Bay	2016	Technical or Further Educational Institution	M	37
Anna Bay	2016	University or other tertiary	F	69
Anna Bay	2016	University or other tertiary	M	49
Lemon Tree Passage - Tanilba Bay	2006		F	228
Lemon Tree Passage - Tanilba Bay	2006		M	229
Lemon Tree Passage - Tanilba Bay	2006	Infants/Primary	F	228
Lemon Tree Passage - Tanilba Bay	2006	Infants/Primary	M	289
Lemon Tree Passage - Tanilba Bay	2006	Pre-school	F	46
Lemon Tree Passage - Tanilba Bay	2006	Pre-school	M	47
Lemon Tree Passage - Tanilba Bay	2006	Secondary	F	156
Lemon Tree Passage - Tanilba Bay	2006	Secondary	M	160
Lemon Tree Passage - Tanilba Bay	2006	Technical or Further Educational Institution	F	52
Lemon Tree Passage - Tanilba Bay	2006	Technical or Further Educational Institution	M	53
Lemon Tree Passage - Tanilba Bay	2006	University or other tertiary	F	40
Lemon Tree Passage - Tanilba Bay	2006	University or other tertiary	M	19
Lemon Tree Passage - Tanilba Bay	2011		F	179
Lemon Tree Passage - Tanilba Bay	2011		M	162
Lemon Tree Passage - Tanilba Bay	2011	Infants/Primary	F	230
Lemon Tree Passage - Tanilba Bay	2011	Infants/Primary	M	288
Lemon Tree Passage - Tanilba Bay	2011	Pre-school	F	57
Lemon Tree Passage - Tanilba Bay	2011	Pre-school	M	72
Lemon Tree Passage - Tanilba Bay	2011	Secondary	F	171
Lemon Tree Passage - Tanilba Bay	2011	Secondary	M	185
Lemon Tree Passage - Tanilba Bay	2011	Technical or Further Educational Institution	F	93
Lemon Tree Passage - Tanilba Bay	2011	Technical or Further Educational Institution	M	61
Lemon Tree Passage - Tanilba Bay	2011	University or other tertiary	F	82
Lemon Tree Passage - Tanilba Bay	2011	University or other tertiary	M	42
Lemon Tree Passage - Tanilba Bay	2016		F	282
Lemon Tree Passage - Tanilba Bay	2016		M	284
Lemon Tree Passage - Tanilba Bay	2016	Infants/Primary	F	265
Lemon Tree Passage - Tanilba Bay	2016	Infants/Primary	M	309
Lemon Tree Passage - Tanilba Bay	2016	Pre-school	F	68
Lemon Tree Passage - Tanilba Bay	2016	Pre-school	M	47
Lemon Tree Passage - Tanilba Bay	2016	Secondary	F	139
Lemon Tree Passage - Tanilba Bay	2016	Secondary	M	173
Lemon Tree Passage - Tanilba Bay	2016	Technical or Further Educational Institution	F	57
Lemon Tree Passage - Tanilba Bay	2016	Technical or Further Educational Institution	M	54
Lemon Tree Passage - Tanilba Bay	2016	University or other tertiary	F	65
Lemon Tree Passage - Tanilba Bay	2016	University or other tertiary	M	29
Nelson Bay Peninsula	2006		F	865
Nelson Bay Peninsula	2006		M	710
Nelson Bay Peninsula	2006	Infants/Primary	F	655
Nelson Bay Peninsula	2006	Infants/Primary	M	619
Nelson Bay Peninsula	2006	Pre-school	F	114
Nelson Bay Peninsula	2006	Pre-school	M	154
Nelson Bay Peninsula	2006	Secondary	F	504
Nelson Bay Peninsula	2006	Secondary	M	537
Nelson Bay Peninsula	2006	Technical or Further Educational Institution	F	142
Nelson Bay Peninsula	2006	Technical or Further Educational Institution	M	169
Nelson Bay Peninsula	2006	University or other tertiary	F	163
Nelson Bay Peninsula	2006	University or other tertiary	M	117
Nelson Bay Peninsula	2011		F	981
Nelson Bay Peninsula	2011		M	931
Nelson Bay Peninsula	2011	Infants/Primary	F	650
Nelson Bay Peninsula	2011	Infants/Primary	M	667
Nelson Bay Peninsula	2011	Pre-school	F	166
Nelson Bay Peninsula	2011	Pre-school	M	170
Nelson Bay Peninsula	2011	Secondary	F	552
Nelson Bay Peninsula	2011	Secondary	M	532
Nelson Bay Peninsula	2011	Technical or Further Educational Institution	F	191
Nelson Bay Peninsula	2011	Technical or Further Educational Institution	M	140
Nelson Bay Peninsula	2011	University or other tertiary	F	233
Nelson Bay Peninsula	2011	University or other tertiary	M	153
Nelson Bay Peninsula	2016		F	979
Nelson Bay Peninsula	2016		M	858
Nelson Bay Peninsula	2016	Infants/Primary	F	709
Nelson Bay Peninsula	2016	Infants/Primary	M	783
Nelson Bay Peninsula	2016	Pre-school	F	133
Nelson Bay Peninsula	2016	Pre-school	M	159
Nelson Bay Peninsula	2016	Secondary	F	576
Nelson Bay Peninsula	2016	Secondary	M	578
Nelson Bay Peninsula	2016	Technical or Further Educational Institution	F	181
Nelson Bay Peninsula	2016	Technical or Further Educational Institution	M	143
Nelson Bay Peninsula	2016	University or other tertiary	F	282
Nelson Bay Peninsula	2016	University or other tertiary	M	142
Raymond Terrace	2006		F	553
Raymond Terrace	2006		M	527
Raymond Terrace	2006	Infants/Primary	F	612
Raymond Terrace	2006	Infants/Primary	M	680
Raymond Terrace	2006	Pre-school	F	133
Raymond Terrace	2006	Pre-school	M	134
Raymond Terrace	2006	Secondary	F	520
Raymond Terrace	2006	Secondary	M	509
Raymond Terrace	2006	Technical or Further Educational Institution	F	146
Raymond Terrace	2006	Technical or Further Educational Institution	M	156
Raymond Terrace	2006	University or other tertiary	F	173
Raymond Terrace	2006	University or other tertiary	M	83
Raymond Terrace	2011		F	546
Raymond Terrace	2011		M	508
Raymond Terrace	2011	Infants/Primary	F	556
Raymond Terrace	2011	Infants/Primary	M	592
Raymond Terrace	2011	Pre-school	F	163
Raymond Terrace	2011	Pre-school	M	141
Raymond Terrace	2011	Secondary	F	447
Raymond Terrace	2011	Secondary	M	497
Raymond Terrace	2011	Technical or Further Educational Institution	F	185
Raymond Terrace	2011	Technical or Further Educational Institution	M	152
Raymond Terrace	2011	University or other tertiary	F	187
Raymond Terrace	2011	University or other tertiary	M	100
Raymond Terrace	2016		F	638
Raymond Terrace	2016		M	567
Raymond Terrace	2016	Infants/Primary	F	598
Raymond Terrace	2016	Infants/Primary	M	663
Raymond Terrace	2016	Pre-school	F	155
Raymond Terrace	2016	Pre-school	M	154
Raymond Terrace	2016	Secondary	F	377
Raymond Terrace	2016	Secondary	M	436
Raymond Terrace	2016	Technical or Further Educational Institution	F	161
Raymond Terrace	2016	Technical or Further Educational Institution	M	115
Raymond Terrace	2016	University or other tertiary	F	230
Raymond Terrace	2016	University or other tertiary	M	104
Seaham - Woodville	2006		F	169
Seaham - Woodville	2006		M	135
Seaham - Woodville	2006	Infants/Primary	F	291
Seaham - Woodville	2006	Infants/Primary	M	258
Seaham - Woodville	2006	Pre-school	F	61
Seaham - Woodville	2006	Pre-school	M	59
Seaham - Woodville	2006	Secondary	F	215
Seaham - Woodville	2006	Secondary	M	215
Seaham - Woodville	2006	Technical or Further Educational Institution	F	51
Seaham - Woodville	2006	Technical or Further Educational Institution	M	73
Seaham - Woodville	2006	University or other tertiary	F	72
Seaham - Woodville	2006	University or other tertiary	M	45
Seaham - Woodville	2011		F	118
Seaham - Woodville	2011		M	118
Seaham - Woodville	2011	Infants/Primary	F	290
Seaham - Woodville	2011	Infants/Primary	M	273
Seaham - Woodville	2011	Pre-school	F	63
Seaham - Woodville	2011	Pre-school	M	70
Seaham - Woodville	2011	Secondary	F	271
Seaham - Woodville	2011	Secondary	M	227
Seaham - Woodville	2011	Technical or Further Educational Institution	F	59
Seaham - Woodville	2011	Technical or Further Educational Institution	M	65
Seaham - Woodville	2011	University or other tertiary	F	103
Seaham - Woodville	2011	University or other tertiary	M	77
Seaham - Woodville	2016		F	159
Seaham - Woodville	2016		M	164
Seaham - Woodville	2016	Infants/Primary	F	274
Seaham - Woodville	2016	Infants/Primary	M	266
Seaham - Woodville	2016	Pre-school	F	46
Seaham - Woodville	2016	Pre-school	M	36
Seaham - Woodville	2016	Secondary	F	252
Seaham - Woodville	2016	Secondary	M	219
Seaham - Woodville	2016	Technical or Further Educational Institution	F	52
Seaham - Woodville	2016	Technical or Further Educational Institution	M	68
Seaham - Woodville	2016	University or other tertiary	F	116
Seaham - Woodville	2016	University or other tertiary	M	75
Tea Gardens - Hawks Nest	2006		F	136
Tea Gardens - Hawks Nest	2006		M	161
Tea Gardens - Hawks Nest	2006	Infants/Primary	F	126
Tea Gardens - Hawks Nest	2006	Infants/Primary	M	129
Tea Gardens - Hawks Nest	2006	Pre-school	F	25
Tea Gardens - Hawks Nest	2006	Pre-school	M	27
Tea Gardens - Hawks Nest	2006	Secondary	F	80
Tea Gardens - Hawks Nest	2006	Secondary	M	83
Tea Gardens - Hawks Nest	2006	Technical or Further Educational Institution	F	25
Tea Gardens - Hawks Nest	2006	Technical or Further Educational Institution	M	38
Tea Gardens - Hawks Nest	2006	University or other tertiary	F	28
Tea Gardens - Hawks Nest	2006	University or other tertiary	M	20
Tea Gardens - Hawks Nest	2011		F	184
Tea Gardens - Hawks Nest	2011		M	182
Tea Gardens - Hawks Nest	2011	Infants/Primary	F	114
Tea Gardens - Hawks Nest	2011	Infants/Primary	M	139
Tea Gardens - Hawks Nest	2011	Pre-school	F	33
Tea Gardens - Hawks Nest	2011	Pre-school	M	24
Tea Gardens - Hawks Nest	2011	Secondary	F	89
Tea Gardens - Hawks Nest	2011	Secondary	M	93
Tea Gardens - Hawks Nest	2011	Technical or Further Educational Institution	F	28
Tea Gardens - Hawks Nest	2011	Technical or Further Educational Institution	M	21
Tea Gardens - Hawks Nest	2011	University or other tertiary	F	38
Tea Gardens - Hawks Nest	2011	University or other tertiary	M	19
Tea Gardens - Hawks Nest	2016		F	171
Tea Gardens - Hawks Nest	2016		M	191
Tea Gardens - Hawks Nest	2016	Infants/Primary	F	113
Tea Gardens - Hawks Nest	2016	Infants/Primary	M	111
Tea Gardens - Hawks Nest	2016	Pre-school	F	27
Tea Gardens - Hawks Nest	2016	Pre-school	M	31
Tea Gardens - Hawks Nest	2016	Secondary	F	101
Tea Gardens - Hawks Nest	2016	Secondary	M	97
Tea Gardens - Hawks Nest	2016	Technical or Further Educational Institution	F	33
Tea Gardens - Hawks Nest	2016	Technical or Further Educational Institution	M	17
Tea Gardens - Hawks Nest	2016	University or other tertiary	F	47
Tea Gardens - Hawks Nest	2016	University or other tertiary	M	23
Williamtown - Medowie - Karuah	2006		F	347
Williamtown - Medowie - Karuah	2006		M	305
Williamtown - Medowie - Karuah	2006	Infants/Primary	F	624
Williamtown - Medowie - Karuah	2006	Infants/Primary	M	665
Williamtown - Medowie - Karuah	2006	Pre-school	F	119
Williamtown - Medowie - Karuah	2006	Pre-school	M	134
Williamtown - Medowie - Karuah	2006	Secondary	F	428
Williamtown - Medowie - Karuah	2006	Secondary	M	413
Williamtown - Medowie - Karuah	2006	Technical or Further Educational Institution	F	125
Williamtown - Medowie - Karuah	2006	Technical or Further Educational Institution	M	133
Williamtown - Medowie - Karuah	2006	University or other tertiary	F	130
Williamtown - Medowie - Karuah	2006	University or other tertiary	M	84
Williamtown - Medowie - Karuah	2011		F	401
Williamtown - Medowie - Karuah	2011		M	371
Williamtown - Medowie - Karuah	2011	Infants/Primary	F	621
Williamtown - Medowie - Karuah	2011	Infants/Primary	M	622
Williamtown - Medowie - Karuah	2011	Pre-school	F	138
Williamtown - Medowie - Karuah	2011	Pre-school	M	142
Williamtown - Medowie - Karuah	2011	Secondary	F	457
Williamtown - Medowie - Karuah	2011	Secondary	M	428
Williamtown - Medowie - Karuah	2011	Technical or Further Educational Institution	F	146
Williamtown - Medowie - Karuah	2011	Technical or Further Educational Institution	M	150
Williamtown - Medowie - Karuah	2011	University or other tertiary	F	207
Williamtown - Medowie - Karuah	2011	University or other tertiary	M	101
Williamtown - Medowie - Karuah	2016		F	617
Williamtown - Medowie - Karuah	2016		M	654
Williamtown - Medowie - Karuah	2016	Infants/Primary	F	618
Williamtown - Medowie - Karuah	2016	Infants/Primary	M	617
Williamtown - Medowie - Karuah	2016	Pre-school	F	135
Williamtown - Medowie - Karuah	2016	Pre-school	M	153
Williamtown - Medowie - Karuah	2016	Secondary	F	459
Williamtown - Medowie - Karuah	2016	Secondary	M	474
Williamtown - Medowie - Karuah	2016	Technical or Further Educational Institution	F	130
Williamtown - Medowie - Karuah	2016	Technical or Further Educational Institution	M	99
Williamtown - Medowie - Karuah	2016	University or other tertiary	F	224
Williamtown - Medowie - Karuah	2016	University or other tertiary	M	110
Muswellbrook	2006		F	511
Muswellbrook	2006		M	500
Muswellbrook	2006	Infants/Primary	F	553
Muswellbrook	2006	Infants/Primary	M	566
Muswellbrook	2006	Pre-school	F	120
Muswellbrook	2006	Pre-school	M	140
Muswellbrook	2006	Secondary	F	418
Muswellbrook	2006	Secondary	M	382
Muswellbrook	2006	Technical or Further Educational Institution	F	146
Muswellbrook	2006	Technical or Further Educational Institution	M	178
Muswellbrook	2006	University or other tertiary	F	80
Muswellbrook	2006	University or other tertiary	M	35
Muswellbrook	2011		F	504
Muswellbrook	2011		M	776
Muswellbrook	2011	Infants/Primary	F	505
Muswellbrook	2011	Infants/Primary	M	523
Muswellbrook	2011	Pre-school	F	118
Muswellbrook	2011	Pre-school	M	134
Muswellbrook	2011	Secondary	F	377
Muswellbrook	2011	Secondary	M	403
Muswellbrook	2011	Technical or Further Educational Institution	F	147
Muswellbrook	2011	Technical or Further Educational Institution	M	130
Muswellbrook	2011	University or other tertiary	F	117
Muswellbrook	2011	University or other tertiary	M	45
Muswellbrook	2016		F	445
Muswellbrook	2016		M	689
Muswellbrook	2016	Infants/Primary	F	583
Muswellbrook	2016	Infants/Primary	M	602
Muswellbrook	2016	Pre-school	F	127
Muswellbrook	2016	Pre-school	M	151
Muswellbrook	2016	Secondary	F	354
Muswellbrook	2016	Secondary	M	366
Muswellbrook	2016	Technical or Further Educational Institution	F	161
Muswellbrook	2016	Technical or Further Educational Institution	M	112
Muswellbrook	2016	University or other tertiary	F	129
Muswellbrook	2016	University or other tertiary	M	55
Muswellbrook Region	2006		F	107
Muswellbrook Region	2006		M	367
Muswellbrook Region	2006	Infants/Primary	F	204
Muswellbrook Region	2006	Infants/Primary	M	197
Muswellbrook Region	2006	Pre-school	F	47
Muswellbrook Region	2006	Pre-school	M	40
Muswellbrook Region	2006	Secondary	F	165
Muswellbrook Region	2006	Secondary	M	137
Muswellbrook Region	2006	Technical or Further Educational Institution	F	46
Muswellbrook Region	2006	Technical or Further Educational Institution	M	47
Muswellbrook Region	2006	University or other tertiary	F	16
Muswellbrook Region	2006	University or other tertiary	M	15
Muswellbrook Region	2011		F	153
Muswellbrook Region	2011		M	163
Muswellbrook Region	2011	Infants/Primary	F	190
Muswellbrook Region	2011	Infants/Primary	M	209
Muswellbrook Region	2011	Pre-school	F	35
Muswellbrook Region	2011	Pre-school	M	48
Muswellbrook Region	2011	Secondary	F	141
Muswellbrook Region	2011	Secondary	M	132
Muswellbrook Region	2011	Technical or Further Educational Institution	F	43
Muswellbrook Region	2011	Technical or Further Educational Institution	M	46
Muswellbrook Region	2011	University or other tertiary	F	30
Muswellbrook Region	2011	University or other tertiary	M	4
Muswellbrook Region	2016		F	185
Muswellbrook Region	2016		M	195
Muswellbrook Region	2016	Infants/Primary	F	162
Muswellbrook Region	2016	Infants/Primary	M	210
Muswellbrook Region	2016	Pre-school	F	35
Muswellbrook Region	2016	Pre-school	M	41
Muswellbrook Region	2016	Secondary	F	164
Muswellbrook Region	2016	Secondary	M	152
Muswellbrook Region	2016	Technical or Further Educational Institution	F	35
Muswellbrook Region	2016	Technical or Further Educational Institution	M	52
Muswellbrook Region	2016	University or other tertiary	F	24
Muswellbrook Region	2016	University or other tertiary	M	11
Scone	2006		F	192
Scone	2006		M	160
Scone	2006	Infants/Primary	F	247
Scone	2006	Infants/Primary	M	255
Scone	2006	Pre-school	F	55
Scone	2006	Pre-school	M	49
Scone	2006	Secondary	F	152
Scone	2006	Secondary	M	180
Scone	2006	Technical or Further Educational Institution	F	80
Scone	2006	Technical or Further Educational Institution	M	90
Scone	2006	University or other tertiary	F	36
Scone	2006	University or other tertiary	M	17
Scone	2011		F	190
Scone	2011		M	162
Scone	2011	Infants/Primary	F	270
Scone	2011	Infants/Primary	M	266
Scone	2011	Pre-school	F	46
Scone	2011	Pre-school	M	74
Scone	2011	Secondary	F	217
Scone	2011	Secondary	M	206
Scone	2011	Technical or Further Educational Institution	F	74
Scone	2011	Technical or Further Educational Institution	M	72
Scone	2011	University or other tertiary	F	55
Scone	2011	University or other tertiary	M	14
Scone	2016		F	256
Scone	2016		M	244
Scone	2016	Infants/Primary	F	271
Scone	2016	Infants/Primary	M	302
Scone	2016	Pre-school	F	66
Scone	2016	Pre-school	M	63
Scone	2016	Secondary	F	203
Scone	2016	Secondary	M	190
Scone	2016	Technical or Further Educational Institution	F	64
Scone	2016	Technical or Further Educational Institution	M	46
Scone	2016	University or other tertiary	F	52
Scone	2016	University or other tertiary	M	30
Scone Region	2006		F	265
Scone Region	2006		M	272
Scone Region	2006	Infants/Primary	F	335
Scone Region	2006	Infants/Primary	M	339
Scone Region	2006	Pre-school	F	80
Scone Region	2006	Pre-school	M	76
Scone Region	2006	Secondary	F	238
Scone Region	2006	Secondary	M	246
Scone Region	2006	Technical or Further Educational Institution	F	85
Scone Region	2006	Technical or Further Educational Institution	M	80
Scone Region	2006	University or other tertiary	F	43
Scone Region	2006	University or other tertiary	M	15
Scone Region	2011		F	311
Scone Region	2011		M	268
Scone Region	2011	Infants/Primary	F	343
Scone Region	2011	Infants/Primary	M	363
Scone Region	2011	Pre-school	F	79
Scone Region	2011	Pre-school	M	90
Scone Region	2011	Secondary	F	221
Scone Region	2011	Secondary	M	238
Scone Region	2011	Technical or Further Educational Institution	F	84
Scone Region	2011	Technical or Further Educational Institution	M	79
Scone Region	2011	University or other tertiary	F	59
Scone Region	2011	University or other tertiary	M	16
Scone Region	2016		F	507
Scone Region	2016		M	441
Scone Region	2016	Infants/Primary	F	407
Scone Region	2016	Infants/Primary	M	365
Scone Region	2016	Pre-school	F	81
Scone Region	2016	Pre-school	M	94
Scone Region	2016	Secondary	F	243
Scone Region	2016	Secondary	M	220
Scone Region	2016	Technical or Further Educational Institution	F	86
Scone Region	2016	Technical or Further Educational Institution	M	49
Scone Region	2016	University or other tertiary	F	69
Scone Region	2016	University or other tertiary	M	24
Dapto - Avondale	2006		F	765
Dapto - Avondale	2006		M	631
Dapto - Avondale	2006	Infants/Primary	F	912
Dapto - Avondale	2006	Infants/Primary	M	955
Dapto - Avondale	2006	Pre-school	F	189
Dapto - Avondale	2006	Pre-school	M	222
Dapto - Avondale	2006	Secondary	F	689
Dapto - Avondale	2006	Secondary	M	728
Dapto - Avondale	2006	Technical or Further Educational Institution	F	284
Dapto - Avondale	2006	Technical or Further Educational Institution	M	284
Dapto - Avondale	2006	University or other tertiary	F	204
Dapto - Avondale	2006	University or other tertiary	M	142
Dapto - Avondale	2011		F	821
Dapto - Avondale	2011		M	699
Dapto - Avondale	2011	Infants/Primary	F	926
Dapto - Avondale	2011	Infants/Primary	M	951
Dapto - Avondale	2011	Pre-school	F	229
Dapto - Avondale	2011	Pre-school	M	254
Dapto - Avondale	2011	Secondary	F	758
Dapto - Avondale	2011	Secondary	M	752
Dapto - Avondale	2011	Technical or Further Educational Institution	F	246
Dapto - Avondale	2011	Technical or Further Educational Institution	M	257
Dapto - Avondale	2011	University or other tertiary	F	271
Dapto - Avondale	2011	University or other tertiary	M	179
Dapto - Avondale	2016		F	711
Dapto - Avondale	2016		M	643
Dapto - Avondale	2016	Infants/Primary	F	983
Dapto - Avondale	2016	Infants/Primary	M	976
Dapto - Avondale	2016	Pre-school	F	256
Dapto - Avondale	2016	Pre-school	M	255
Dapto - Avondale	2016	Secondary	F	747
Dapto - Avondale	2016	Secondary	M	766
Dapto - Avondale	2016	Technical or Further Educational Institution	F	229
Dapto - Avondale	2016	Technical or Further Educational Institution	M	209
Dapto - Avondale	2016	University or other tertiary	F	360
Dapto - Avondale	2016	University or other tertiary	M	206
Horsley - Kembla Grange	2006		F	199
Horsley - Kembla Grange	2006		M	208
Horsley - Kembla Grange	2006	Infants/Primary	F	413
Horsley - Kembla Grange	2006	Infants/Primary	M	454
Horsley - Kembla Grange	2006	Pre-school	F	95
Horsley - Kembla Grange	2006	Pre-school	M	120
Horsley - Kembla Grange	2006	Secondary	F	327
Horsley - Kembla Grange	2006	Secondary	M	273
Horsley - Kembla Grange	2006	Technical or Further Educational Institution	F	87
Horsley - Kembla Grange	2006	Technical or Further Educational Institution	M	94
Horsley - Kembla Grange	2006	University or other tertiary	F	94
Horsley - Kembla Grange	2006	University or other tertiary	M	78
Horsley - Kembla Grange	2011		F	140
Horsley - Kembla Grange	2011		M	150
Horsley - Kembla Grange	2011	Infants/Primary	F	389
Horsley - Kembla Grange	2011	Infants/Primary	M	444
Horsley - Kembla Grange	2011	Pre-school	F	116
Horsley - Kembla Grange	2011	Pre-school	M	114
Horsley - Kembla Grange	2011	Secondary	F	323
Horsley - Kembla Grange	2011	Secondary	M	305
Horsley - Kembla Grange	2011	Technical or Further Educational Institution	F	97
Horsley - Kembla Grange	2011	Technical or Further Educational Institution	M	99
Horsley - Kembla Grange	2011	University or other tertiary	F	135
Horsley - Kembla Grange	2011	University or other tertiary	M	84
Horsley - Kembla Grange	2016		F	169
Horsley - Kembla Grange	2016		M	154
Horsley - Kembla Grange	2016	Infants/Primary	F	468
Horsley - Kembla Grange	2016	Infants/Primary	M	484
Horsley - Kembla Grange	2016	Pre-school	F	108
Horsley - Kembla Grange	2016	Pre-school	M	132
Horsley - Kembla Grange	2016	Secondary	F	372
Horsley - Kembla Grange	2016	Secondary	M	411
Horsley - Kembla Grange	2016	Technical or Further Educational Institution	F	75
Horsley - Kembla Grange	2016	Technical or Further Educational Institution	M	69
Horsley - Kembla Grange	2016	University or other tertiary	F	196
Horsley - Kembla Grange	2016	University or other tertiary	M	119
Port Kembla Industrial	2006		F	0
Port Kembla Industrial	2006		M	0
Port Kembla Industrial	2006	Infants/Primary	F	0
Port Kembla Industrial	2006	Infants/Primary	M	0
Port Kembla Industrial	2006	Pre-school	F	0
Port Kembla Industrial	2006	Pre-school	M	0
Port Kembla Industrial	2006	Secondary	F	0
Port Kembla Industrial	2006	Secondary	M	0
Port Kembla Industrial	2006	Technical or Further Educational Institution	F	0
Port Kembla Industrial	2006	Technical or Further Educational Institution	M	0
Port Kembla Industrial	2006	University or other tertiary	F	0
Port Kembla Industrial	2006	University or other tertiary	M	0
Port Kembla Industrial	2011		F	0
Port Kembla Industrial	2011		M	3
Port Kembla Industrial	2011	Infants/Primary	F	0
Port Kembla Industrial	2011	Infants/Primary	M	0
Port Kembla Industrial	2011	Pre-school	F	0
Port Kembla Industrial	2011	Pre-school	M	0
Port Kembla Industrial	2011	Secondary	F	0
Port Kembla Industrial	2011	Secondary	M	0
Port Kembla Industrial	2011	Technical or Further Educational Institution	F	0
Port Kembla Industrial	2011	Technical or Further Educational Institution	M	0
Port Kembla Industrial	2011	University or other tertiary	F	0
Port Kembla Industrial	2011	University or other tertiary	M	0
Port Kembla Industrial	2016		F	0
Port Kembla Industrial	2016		M	3
Port Kembla Industrial	2016	Infants/Primary	F	0
Port Kembla Industrial	2016	Infants/Primary	M	0
Port Kembla Industrial	2016	Pre-school	F	0
Port Kembla Industrial	2016	Pre-school	M	0
Port Kembla Industrial	2016	Secondary	F	0
Port Kembla Industrial	2016	Secondary	M	0
Port Kembla Industrial	2016	Technical or Further Educational Institution	F	0
Port Kembla Industrial	2016	Technical or Further Educational Institution	M	0
Port Kembla Industrial	2016	University or other tertiary	F	0
Port Kembla Industrial	2016	University or other tertiary	M	0
Unanderra - Mount Kembla	2006		F	798
Unanderra - Mount Kembla	2006		M	771
Unanderra - Mount Kembla	2006	Infants/Primary	F	747
Unanderra - Mount Kembla	2006	Infants/Primary	M	799
Unanderra - Mount Kembla	2006	Pre-school	F	149
Unanderra - Mount Kembla	2006	Pre-school	M	181
Unanderra - Mount Kembla	2006	Secondary	F	658
Unanderra - Mount Kembla	2006	Secondary	M	634
Unanderra - Mount Kembla	2006	Technical or Further Educational Institution	F	182
Unanderra - Mount Kembla	2006	Technical or Further Educational Institution	M	216
Unanderra - Mount Kembla	2006	University or other tertiary	F	269
Unanderra - Mount Kembla	2006	University or other tertiary	M	218
Unanderra - Mount Kembla	2011		F	413
Unanderra - Mount Kembla	2011		M	361
Unanderra - Mount Kembla	2011	Infants/Primary	F	696
Unanderra - Mount Kembla	2011	Infants/Primary	M	735
Unanderra - Mount Kembla	2011	Pre-school	F	157
Unanderra - Mount Kembla	2011	Pre-school	M	172
Unanderra - Mount Kembla	2011	Secondary	F	630
Unanderra - Mount Kembla	2011	Secondary	M	664
Unanderra - Mount Kembla	2011	Technical or Further Educational Institution	F	198
Unanderra - Mount Kembla	2011	Technical or Further Educational Institution	M	218
Unanderra - Mount Kembla	2011	University or other tertiary	F	338
Unanderra - Mount Kembla	2011	University or other tertiary	M	259
Unanderra - Mount Kembla	2016		F	577
Unanderra - Mount Kembla	2016		M	453
Unanderra - Mount Kembla	2016	Infants/Primary	F	630
Unanderra - Mount Kembla	2016	Infants/Primary	M	682
Unanderra - Mount Kembla	2016	Pre-school	F	143
Unanderra - Mount Kembla	2016	Pre-school	M	152
Unanderra - Mount Kembla	2016	Secondary	F	586
Unanderra - Mount Kembla	2016	Secondary	M	574
Unanderra - Mount Kembla	2016	Technical or Further Educational Institution	F	156
Unanderra - Mount Kembla	2016	Technical or Further Educational Institution	M	167
Unanderra - Mount Kembla	2016	University or other tertiary	F	369
Unanderra - Mount Kembla	2016	University or other tertiary	M	312
Berkeley - Lake Heights - Cringila	2006		F	672
Berkeley - Lake Heights - Cringila	2006		M	629
