SA2_NAME16	Year	Sex	persons
Royal Park - Hendon - Albert Park	2016	F	3062
Royal Park - Hendon - Albert Park	2016	M	2802
Seaton - Grange	2006	F	7816
Seaton - Grange	2006	M	7123
Seaton - Grange	2011	F	8233
Seaton - Grange	2011	M	7472
Seaton - Grange	2016	F	8480
Seaton - Grange	2016	M	7800
West Lakes	2006	F	7325
West Lakes	2006	M	6764
West Lakes	2011	F	7287
West Lakes	2011	M	6753
West Lakes	2016	F	7441
West Lakes	2016	M	6920
Woodville - Cheltenham	2006	F	7223
Woodville - Cheltenham	2006	M	7078
Woodville - Cheltenham	2011	F	7740
Woodville - Cheltenham	2011	M	7575
Woodville - Cheltenham	2016	F	8795
Woodville - Cheltenham	2016	M	8690
Dry Creek - South	2006	F	0
Dry Creek - South	2006	M	0
Dry Creek - South	2011	F	0
Dry Creek - South	2011	M	0
Dry Creek - South	2016	F	0
Dry Creek - South	2016	M	0
Largs Bay - Semaphore	2006	F	7050
Largs Bay - Semaphore	2006	M	6592
Largs Bay - Semaphore	2011	F	7362
Largs Bay - Semaphore	2011	M	7141
Largs Bay - Semaphore	2016	F	7495
Largs Bay - Semaphore	2016	M	6993
North Haven	2006	F	7156
North Haven	2006	M	6703
North Haven	2011	F	7219
North Haven	2011	M	6841
North Haven	2016	F	7342
North Haven	2016	M	6910
Port Adelaide	2006	F	5195
Port Adelaide	2006	M	5163
Port Adelaide	2011	F	5343
Port Adelaide	2011	M	5428
Port Adelaide	2016	F	5371
Port Adelaide	2016	M	5414
The Parks	2006	F	7466
The Parks	2006	M	7225
The Parks	2011	F	8664
The Parks	2011	M	8589
The Parks	2016	F	9338
The Parks	2016	M	9104
Torrens Island	2006	F	0
Torrens Island	2006	M	0
Torrens Island	2011	F	0
Torrens Island	2011	M	7
Torrens Island	2016	F	0
Torrens Island	2016	M	5
Adelaide Airport	2006	F	0
Adelaide Airport	2006	M	0
Adelaide Airport	2011	F	0
Adelaide Airport	2011	M	0
Adelaide Airport	2016	F	0
Adelaide Airport	2016	M	0
Fulham	2006	F	1314
Fulham	2006	M	1297
Fulham	2011	F	1317
Fulham	2011	M	1272
Fulham	2016	F	1400
Fulham	2016	M	1306
Lockleys	2006	F	5941
Lockleys	2006	M	5557
Lockleys	2011	F	6260
Lockleys	2011	M	5954
Lockleys	2016	F	6458
Lockleys	2016	M	6253
Plympton	2006	F	10992
Plympton	2006	M	10369
Plympton	2011	F	11738
Plympton	2011	M	11027
Plympton	2016	F	12472
Plympton	2016	M	11771
Richmond (SA)	2006	F	7494
Richmond (SA)	2006	M	7425
Richmond (SA)	2011	F	7968
Richmond (SA)	2011	M	7814
Richmond (SA)	2016	F	8410
Richmond (SA)	2016	M	8058
West Beach	2006	F	2170
West Beach	2006	M	2167
West Beach	2011	F	2276
West Beach	2011	M	2204
West Beach	2016	F	2553
West Beach	2016	M	2409
Barossa - Angaston	2006	F	2590
Barossa - Angaston	2006	M	2669
Barossa - Angaston	2011	F	3003
Barossa - Angaston	2011	M	2922
Barossa - Angaston	2016	F	3055
Barossa - Angaston	2016	M	3055
Light	2006	F	3651
Light	2006	M	3804
Light	2011	F	3962
Light	2011	M	4155
Light	2016	F	4415
Light	2016	M	4551
Lyndoch	2006	F	2578
Lyndoch	2006	M	2699
Lyndoch	2011	F	2784
Lyndoch	2011	M	2890
Lyndoch	2016	F	3024
Lyndoch	2016	M	3132
Mallala	2006	F	1616
Mallala	2006	M	1702
Mallala	2011	F	1507
Mallala	2011	M	1597
Mallala	2016	F	1536
Mallala	2016	M	1637
Nuriootpa	2006	F	2777
Nuriootpa	2006	M	2678
Nuriootpa	2011	F	3062
Nuriootpa	2011	M	2904
Nuriootpa	2016	F	3407
Nuriootpa	2016	M	3145
Tanunda	2006	F	2415
Tanunda	2006	M	2271
Tanunda	2011	F	2259
Tanunda	2011	M	2154
Tanunda	2016	F	2334
Tanunda	2016	M	2209
Clare	2006	F	1824
Clare	2006	M	1726
Clare	2011	F	2007
Clare	2011	M	1921
Clare	2016	F	2090
Clare	2016	M	1955
Gilbert Valley	2006	F	2265
Gilbert Valley	2006	M	2328
Gilbert Valley	2011	F	2366
Gilbert Valley	2011	M	2380
Gilbert Valley	2016	F	2411
Gilbert Valley	2016	M	2488
Goyder	2006	F	2079
Goyder	2006	M	2106
Goyder	2011	F	2081
Goyder	2011	M	2106
Goyder	2016	F	2067
Goyder	2016	M	2092
Wakefield - Barunga West	2006	F	4401
Wakefield - Barunga West	2006	M	4519
Wakefield - Barunga West	2011	F	4492
Wakefield - Barunga West	2011	M	4703
Wakefield - Barunga West	2016	F	4627
Wakefield - Barunga West	2016	M	4821
Jamestown	2006	F	2294
Jamestown	2006	M	2360
Jamestown	2011	F	2223
Jamestown	2011	M	2337
Jamestown	2016	F	2226
Jamestown	2016	M	2333
Peterborough - Mount Remarkable	2006	F	2783
Peterborough - Mount Remarkable	2006	M	2895
Peterborough - Mount Remarkable	2011	F	2684
Peterborough - Mount Remarkable	2011	M	2745
Peterborough - Mount Remarkable	2016	F	2683
Peterborough - Mount Remarkable	2016	M	2715
Port Pirie	2006	F	7209
Port Pirie	2006	M	6785
Port Pirie	2011	F	7175
Port Pirie	2011	M	6866
Port Pirie	2016	F	7162
Port Pirie	2016	M	6845
Port Pirie Region	2006	F	1570
Port Pirie Region	2006	M	1578
Port Pirie Region	2011	F	1615
Port Pirie Region	2011	M	1626
Port Pirie Region	2016	F	1666
Port Pirie Region	2016	M	1635
Kadina	2006	F	2491
Kadina	2006	M	2390
Kadina	2011	F	2558
Kadina	2011	M	2510
Kadina	2016	F	2670
Kadina	2016	M	2599
Moonta	2006	F	1814
Moonta	2006	M	1697
Moonta	2011	F	2201
Moonta	2011	M	2037
Moonta	2016	F	2412
Moonta	2016	M	2422
Wallaroo	2006	F	1550
Wallaroo	2006	M	1504
Wallaroo	2011	F	1843
Wallaroo	2011	M	1831
Wallaroo	2016	F	2024
Wallaroo	2016	M	2016
Yorke Peninsula - North	2006	F	3621
Yorke Peninsula - North	2006	M	3712
Yorke Peninsula - North	2011	F	3503
Yorke Peninsula - North	2011	M	3550
Yorke Peninsula - North	2016	F	3488
Yorke Peninsula - North	2016	M	3639
Yorke Peninsula - South	2006	F	1871
Yorke Peninsula - South	2006	M	1989
Yorke Peninsula - South	2011	F	1893
Yorke Peninsula - South	2011	M	2084
Yorke Peninsula - South	2016	F	1868
Yorke Peninsula - South	2016	M	2063
Ceduna	2006	F	1181
Ceduna	2006	M	1178
Ceduna	2011	F	1321
Ceduna	2011	M	1323
Ceduna	2016	F	1302
Ceduna	2016	M	1254
Eyre Peninsula	2006	F	3051
Eyre Peninsula	2006	M	3353
Eyre Peninsula	2011	F	3105
Eyre Peninsula	2011	M	3269
Eyre Peninsula	2016	F	3198
Eyre Peninsula	2016	M	3297
Kimba - Cleve - Franklin Harbour	2006	F	2082
Kimba - Cleve - Franklin Harbour	2006	M	2204
Kimba - Cleve - Franklin Harbour	2011	F	2044
Kimba - Cleve - Franklin Harbour	2011	M	2204
Kimba - Cleve - Franklin Harbour	2016	F	2026
Kimba - Cleve - Franklin Harbour	2016	M	2216
Le Hunte - Elliston	2006	F	1181
Le Hunte - Elliston	2006	M	1264
Le Hunte - Elliston	2011	F	1090
Le Hunte - Elliston	2011	M	1165
Le Hunte - Elliston	2016	F	1081
Le Hunte - Elliston	2016	M	1182
Port Lincoln	2006	F	7080
Port Lincoln	2006	M	7061
Port Lincoln	2011	F	7709
Port Lincoln	2011	M	7512
Port Lincoln	2016	F	7821
Port Lincoln	2016	M	7867
West Coast (SA)	2006	F	1729
West Coast (SA)	2006	M	1961
West Coast (SA)	2011	F	1703
West Coast (SA)	2011	M	1853
West Coast (SA)	2016	F	1651
West Coast (SA)	2016	M	1877
Western	2006	F	59
Western	2006	M	64
Western	2011	F	41
Western	2011	M	66
Western	2016	F	30
Western	2016	M	44
Whyalla	2006	F	10565
Whyalla	2006	M	10860
Whyalla	2011	F	10874
Whyalla	2011	M	11115
Whyalla	2016	F	10880
Whyalla	2016	M	10875
Whyalla - North	2006	F	0
Whyalla - North	2006	M	0
Whyalla - North	2011	F	0
Whyalla - North	2011	M	0
Whyalla - North	2016	F	0
Whyalla - North	2016	M	0
APY Lands	2006	F	1128
APY Lands	2006	M	1102
APY Lands	2011	F	1243
APY Lands	2011	M	1197
APY Lands	2016	F	1190
APY Lands	2016	M	1080
Coober Pedy	2006	F	829
Coober Pedy	2006	M	1081
Coober Pedy	2011	F	742
Coober Pedy	2011	M	953
Coober Pedy	2016	F	801
Coober Pedy	2016	M	962
Quorn - Lake Gilles	2006	F	1071
Quorn - Lake Gilles	2006	M	1340
Quorn - Lake Gilles	2011	F	1104
Quorn - Lake Gilles	2011	M	1168
Quorn - Lake Gilles	2016	F	1053
Quorn - Lake Gilles	2016	M	1076
Outback	2006	F	1256
Outback	2006	M	1672
Outback	2011	F	1319
Outback	2011	M	2092
Outback	2016	F	991
Outback	2016	M	1644
Port Augusta	2006	F	6734
Port Augusta	2006	M	6697
Port Augusta	2011	F	6723
Port Augusta	2011	M	6937
Port Augusta	2016	F	6641
Port Augusta	2016	M	6871
Roxby Downs	2006	F	1779
Roxby Downs	2006	M	2276
Roxby Downs	2011	F	1939
Roxby Downs	2011	M	2780
Roxby Downs	2016	F	1665
Roxby Downs	2016	M	2224
Goolwa - Port Elliot	2006	F	4777
Goolwa - Port Elliot	2006	M	4554
Goolwa - Port Elliot	2011	F	5422
Goolwa - Port Elliot	2011	M	5015
Goolwa - Port Elliot	2016	F	5777
Goolwa - Port Elliot	2016	M	5344
Kangaroo Island	2006	F	2075
Kangaroo Island	2006	M	2184
Kangaroo Island	2011	F	2158
Kangaroo Island	2011	M	2259
Kangaroo Island	2016	F	2297
Kangaroo Island	2016	M	2405
Strathalbyn	2006	F	2787
Strathalbyn	2006	M	2569
Strathalbyn	2011	F	3376
Strathalbyn	2011	M	3080
Strathalbyn	2016	F	3708
Strathalbyn	2016	M	3393
Strathalbyn Region	2006	F	2833
Strathalbyn Region	2006	M	2925
Strathalbyn Region	2011	F	3262
Strathalbyn Region	2011	M	3373
Strathalbyn Region	2016	F	3636
Strathalbyn Region	2016	M	3726
Victor Harbor	2006	F	6241
Victor Harbor	2006	M	5682
Victor Harbor	2011	F	7077
Victor Harbor	2011	M	6332
Victor Harbor	2016	F	7611
Victor Harbor	2016	M	6770
Yankalilla	2006	F	2256
Yankalilla	2006	M	2255
Yankalilla	2011	F	2510
Yankalilla	2011	M	2476
Yankalilla	2016	F	2897
Yankalilla	2016	M	2833
Grant	2006	F	2977
Grant	2006	M	3329
Grant	2011	F	2498
Grant	2011	M	2900
Grant	2016	F	2515
Grant	2016	M	3319
Kingston - Robe	2006	F	1976
Kingston - Robe	2006	M	2050
Kingston - Robe	2011	F	1790
Kingston - Robe	2011	M	1892
Kingston - Robe	2016	F	1801
Kingston - Robe	2016	M	1919
Millicent	2006	F	2808
Millicent	2006	M	2744
Millicent	2011	F	2704
Millicent	2011	M	2578
Millicent	2016	F	2673
Millicent	2016	M	2582
Naracoorte	2006	F	2622
Naracoorte	2006	M	2565
Naracoorte	2011	F	2795
Naracoorte	2011	M	2894
Naracoorte	2016	F	2925
Naracoorte	2016	M	3110
Naracoorte Region	2006	F	1351
Naracoorte Region	2006	M	1544
Naracoorte Region	2011	F	1153
Naracoorte Region	2011	M	1275
Naracoorte Region	2016	F	1055
Naracoorte Region	2016	M	1197
Penola	2006	F	1519
Penola	2006	M	1668
Penola	2011	F	1495
Penola	2011	M	1583
Penola	2016	F	1502
Penola	2016	M	1612
Tatiara	2006	F	3285
Tatiara	2006	M	3579
Tatiara	2011	F	3186
Tatiara	2011	M	3372
Tatiara	2016	F	3139
Tatiara	2016	M	3480
Wattle Range	2006	F	1543
Wattle Range	2006	M	1604
Wattle Range	2011	F	1543
Wattle Range	2011	M	1680
Wattle Range	2016	F	1594
Wattle Range	2016	M	1675
Mount Gambier - East	2006	F	6672
Mount Gambier - East	2006	M	6219
Mount Gambier - East	2011	F	7364
Mount Gambier - East	2011	M	6945
Mount Gambier - East	2016	F	7511
Mount Gambier - East	2016	M	7163
Mount Gambier - West	2006	F	6245
Mount Gambier - West	2006	M	5919
Mount Gambier - West	2011	F	6911
Mount Gambier - West	2011	M	6539
Mount Gambier - West	2016	F	7223
Mount Gambier - West	2016	M	6788
Barmera	2006	F	3294
Barmera	2006	M	3326
Barmera	2011	F	3229
Barmera	2011	M	3319
Barmera	2016	F	3207
Barmera	2016	M	3299
Berri	2006	F	2312
Berri	2006	M	2090
Berri	2011	F	2121
Berri	2011	M	1984
Berri	2016	F	2091
Berri	2016	M	1998
Karoonda - Lameroo	2006	F	1609
Karoonda - Lameroo	2006	M	1686
Karoonda - Lameroo	2011	F	1483
Karoonda - Lameroo	2011	M	1569
Karoonda - Lameroo	2016	F	1470
Karoonda - Lameroo	2016	M	1562
Loxton	2006	F	2664
Loxton	2006	M	2683
Loxton	2011	F	2661
Loxton	2011	M	2574
Loxton	2016	F	2743
Loxton	2016	M	2625
Loxton Region	2006	F	861
Loxton Region	2006	M	923
Loxton Region	2011	F	832
Loxton Region	2011	M	906
Loxton Region	2016	F	821
Loxton Region	2016	M	879
Mannum	2006	F	2705
Mannum	2006	M	2864
Mannum	2011	F	2812
Mannum	2011	M	3019
Mannum	2016	F	2993
Mannum	2016	M	3189
Murray Bridge	2006	F	7494
Murray Bridge	2006	M	7247
Murray Bridge	2011	F	8382
Murray Bridge	2011	M	8330
Murray Bridge	2016	F	8854
Murray Bridge	2016	M	8705
Murray Bridge Region	2006	F	1534
Murray Bridge Region	2006	M	1704
Murray Bridge Region	2011	F	1591
Murray Bridge Region	2011	M	1805
Murray Bridge Region	2016	F	1688
Murray Bridge Region	2016	M	1956
Renmark	2006	F	2265
Renmark	2006	M	2079
Renmark	2011	F	2309
Renmark	2011	M	2074
Renmark	2016	F	2412
Renmark	2016	M	2225
Renmark Region	2006	F	2441
Renmark Region	2006	M	2670
Renmark Region	2011	F	2332
Renmark Region	2011	M	2524
Renmark Region	2016	F	2337
Renmark Region	2016	M	2501
The Coorong	2006	F	2794
The Coorong	2006	M	2880
The Coorong	2011	F	2684
The Coorong	2011	M	2851
The Coorong	2016	F	2623
The Coorong	2016	M	2767
Waikerie	2006	F	3131
Waikerie	2006	M	3509
Waikerie	2011	F	2997
Waikerie	2011	M	3336
Waikerie	2016	F	3092
Waikerie	2016	M	3518
Migratory - Offshore - Shipping (SA)	2006	F	0
Migratory - Offshore - Shipping (SA)	2006	M	7
Migratory - Offshore - Shipping (SA)	2011	F	0
Migratory - Offshore - Shipping (SA)	2011	M	5
Migratory - Offshore - Shipping (SA)	2016	F	0
Migratory - Offshore - Shipping (SA)	2016	M	6
No usual address (SA)	2006	F	1125
No usual address (SA)	2006	M	1494
No usual address (SA)	2011	F	1287
No usual address (SA)	2011	M	1778
No usual address (SA)	2016	F	1129
No usual address (SA)	2016	M	1734
Augusta	2006	F	1963
Augusta	2006	M	1991
Augusta	2011	F	2199
Augusta	2011	M	2241
Augusta	2016	F	2706
Augusta	2016	M	2730
Busselton	2006	F	9330
Busselton	2006	M	8731
Busselton	2011	F	11414
Busselton	2011	M	10486
Busselton	2016	F	13683
Busselton	2016	M	12652
Busselton Region	2006	F	3524
Busselton Region	2006	M	3773
Busselton Region	2011	F	4122
Busselton Region	2011	M	4259
Busselton Region	2016	F	5061
Busselton Region	2016	M	5213
Margaret River	2006	F	3169
Margaret River	2006	M	3223
Margaret River	2011	F	3663
Margaret River	2011	M	3659
Margaret River	2016	F	4423
Margaret River	2016	M	4403
Australind - Leschenault	2006	F	5715
Australind - Leschenault	2006	M	5821
Australind - Leschenault	2011	F	7462
Australind - Leschenault	2011	M	7381
Australind - Leschenault	2016	F	8887
Australind - Leschenault	2016	M	8703
Capel	2006	F	2105
Capel	2006	M	2090
Capel	2011	F	2357
Capel	2011	M	2330
Capel	2016	F	2647
Capel	2016	M	2548
College Grove - Carey Park	2006	F	2855
College Grove - Carey Park	2006	M	3009
College Grove - Carey Park	2011	F	3192
College Grove - Carey Park	2011	M	3333
College Grove - Carey Park	2016	F	3287
College Grove - Carey Park	2016	M	3454
Collie	2006	F	4246
Collie	2006	M	4359
Collie	2011	F	4223
Collie	2011	M	4908
Collie	2016	F	4363
Collie	2016	M	4435
Dardanup	2006	F	1255
Dardanup	2006	M	1364
Dardanup	2011	F	1453
Dardanup	2011	M	1527
Dardanup	2016	F	1551
Dardanup	2016	M	1594
Davenport	2006	F	3
Davenport	2006	M	5
Davenport	2011	F	3
Davenport	2011	M	5
Davenport	2016	F	4
Davenport	2016	M	6
Eaton - Pelican Point	2006	F	4253
Eaton - Pelican Point	2006	M	4228
Eaton - Pelican Point	2011	F	5176
Eaton - Pelican Point	2011	M	5060
Eaton - Pelican Point	2016	F	5974
Eaton - Pelican Point	2016	M	5781
Harvey	2006	F	3937
Harvey	2006	M	4089
Harvey	2011	F	4115
Harvey	2011	M	4277
Harvey	2016	F	4375
Harvey	2016	M	4586
East Bunbury - Glen Iris	2006	F	3173
East Bunbury - Glen Iris	2006	M	3033
East Bunbury - Glen Iris	2011	F	3488
East Bunbury - Glen Iris	2011	M	3405
East Bunbury - Glen Iris	2016	F	3630
East Bunbury - Glen Iris	2016	M	3362
Waroona	2006	F	1721
Waroona	2006	M	1729
Waroona	2011	F	1809
Waroona	2011	M	1774
Waroona	2016	F	2076
Waroona	2016	M	2071
Dalyellup	2006	F	1684
Dalyellup	2006	M	1673
Dalyellup	2011	F	3596
Dalyellup	2011	M	3511
Dalyellup	2016	F	4593
Dalyellup	2016	M	4397
Gelorup - Stratham	2006	F	1342
Gelorup - Stratham	2006	M	1315
Gelorup - Stratham	2011	F	1447
Gelorup - Stratham	2011	M	1442
Gelorup - Stratham	2016	F	1531
Gelorup - Stratham	2016	M	1476
South Bunbury - Bunbury	2006	F	5830
South Bunbury - Bunbury	2006	M	5639
South Bunbury - Bunbury	2011	F	5980
South Bunbury - Bunbury	2011	M	5830
South Bunbury - Bunbury	2016	F	6292
South Bunbury - Bunbury	2016	M	5864
Withers - Usher	2006	F	2751
Withers - Usher	2006	M	2636
Withers - Usher	2011	F	2678
Withers - Usher	2011	M	2629
Withers - Usher	2016	F	2616
Withers - Usher	2016	M	2527
Bridgetown - Boyup Brook	2006	F	2736
Bridgetown - Boyup Brook	2006	M	2691
Bridgetown - Boyup Brook	2011	F	2998
Bridgetown - Boyup Brook	2011	M	2906
Bridgetown - Boyup Brook	2016	F	3240
Bridgetown - Boyup Brook	2016	M	3120
Donnybrook - Balingup	2006	F	2356
Donnybrook - Balingup	2006	M	2383
Donnybrook - Balingup	2011	F	2640
Donnybrook - Balingup	2011	M	2676
Donnybrook - Balingup	2016	F	2972
Donnybrook - Balingup	2016	M	2899
Manjimup	2006	F	2984
Manjimup	2006	M	2961
Manjimup	2011	F	2714
Manjimup	2011	M	2700
Manjimup	2016	F	2814
Manjimup	2016	M	2729
Pemberton	2006	F	2189
Pemberton	2006	M	2312
Pemberton	2011	F	2412
Pemberton	2011	M	2620
Pemberton	2016	F	2412
Pemberton	2016	M	2621
Dawesville - Bouvard	2006	F	2093
Dawesville - Bouvard	2006	M	2128
Dawesville - Bouvard	2011	F	2772
Dawesville - Bouvard	2011	M	2781
Dawesville - Bouvard	2016	F	3500
Dawesville - Bouvard	2016	M	3585
Falcon - Wannanup	2006	F	2893
Falcon - Wannanup	2006	M	2875
Falcon - Wannanup	2011	F	3726
Falcon - Wannanup	2011	M	3711
Falcon - Wannanup	2016	F	4411
Falcon - Wannanup	2016	M	4373
Greenfields	2006	F	4812
Greenfields	2006	M	4509
Greenfields	2011	F	5121
Greenfields	2011	M	4819
Greenfields	2016	F	5179
Greenfields	2016	M	4674
Halls Head - Erskine	2006	F	7260
Halls Head - Erskine	2006	M	6870
Halls Head - Erskine	2011	F	8799
Halls Head - Erskine	2011	M	8345
Halls Head - Erskine	2016	F	9570
Halls Head - Erskine	2016	M	8961
Mandurah	2006	F	3983
Mandurah	2006	M	3721
Mandurah	2011	F	4418
Mandurah	2011	M	4156
Mandurah	2016	F	4663
Mandurah	2016	M	4430
Mandurah - East	2006	F	2365
Mandurah - East	2006	M	2488
Mandurah - East	2011	F	2395
Mandurah - East	2011	M	2516
Mandurah - East	2016	F	2872
Mandurah - East	2016	M	2942
Mandurah - North	2006	F	3699
Mandurah - North	2006	M	3594
Mandurah - North	2011	F	6354
Mandurah - North	2011	M	6132
Mandurah - North	2016	F	9139
Mandurah - North	2016	M	8640
Mandurah - South	2006	F	4165
Mandurah - South	2006	M	3891
Mandurah - South	2011	F	4863
Mandurah - South	2011	M	4411
Mandurah - South	2016	F	5403
Mandurah - South	2016	M	4770
Pinjarra	2006	F	2769
Pinjarra	2006	M	2758
Pinjarra	2011	F	3976
Pinjarra	2011	M	4002
Pinjarra	2016	F	4858
Pinjarra	2016	M	4768
City Beach	2006	F	3129
City Beach	2006	M	3047
City Beach	2011	F	3230
City Beach	2011	M	3120
City Beach	2016	F	3380
City Beach	2016	M	3234
Claremont (WA)	2006	F	3820
Claremont (WA)	2006	M	3329
Claremont (WA)	2011	F	3981
Claremont (WA)	2011	M	3614
Claremont (WA)	2016	F	4294
Claremont (WA)	2016	M	3850
Cottesloe	2006	F	3605
Cottesloe	2006	M	3456
Cottesloe	2011	F	3788
Cottesloe	2011	M	3608
Cottesloe	2016	F	3757
Cottesloe	2016	M	3616
Floreat	2006	F	3572
Floreat	2006	M	3453
Floreat	2011	F	3652
Floreat	2011	M	3579
Floreat	2016	F	3995
Floreat	2016	M	3905
Mosman Park - Peppermint Grove	2006	F	5376
Mosman Park - Peppermint Grove	2006	M	4456
Mosman Park - Peppermint Grove	2011	F	5496
Mosman Park - Peppermint Grove	2011	M	4630
Mosman Park - Peppermint Grove	2016	F	5636
Mosman Park - Peppermint Grove	2016	M	4752
Nedlands - Dalkeith - Crawley	2006	F	8848
Nedlands - Dalkeith - Crawley	2006	M	8340
Nedlands - Dalkeith - Crawley	2011	F	8996
Nedlands - Dalkeith - Crawley	2011	M	8558
Nedlands - Dalkeith - Crawley	2016	F	9320
Nedlands - Dalkeith - Crawley	2016	M	9212
Swanbourne - Mount Claremont	2006	F	4016
Swanbourne - Mount Claremont	2006	M	3920
Swanbourne - Mount Claremont	2011	F	4007
Swanbourne - Mount Claremont	2011	M	3875
Swanbourne - Mount Claremont	2016	F	4322
Swanbourne - Mount Claremont	2016	M	4355
Kings Park (WA)	2006	F	7
Kings Park (WA)	2006	M	0
Kings Park (WA)	2011	F	12
Kings Park (WA)	2011	M	20
Kings Park (WA)	2016	F	9
Kings Park (WA)	2016	M	8
Mount Hawthorn - Leederville	2006	F	4743
Mount Hawthorn - Leederville	2006	M	4612
Mount Hawthorn - Leederville	2011	F	5193
Mount Hawthorn - Leederville	2011	M	5105
Mount Hawthorn - Leederville	2016	F	5510
Mount Hawthorn - Leederville	2016	M	5196
Mount Lawley - Inglewood	2006	F	7759
Mount Lawley - Inglewood	2006	M	7285
Mount Lawley - Inglewood	2011	F	8339
Mount Lawley - Inglewood	2011	M	7868
Mount Lawley - Inglewood	2016	F	8513
Mount Lawley - Inglewood	2016	M	8001
North Perth	2006	F	3984
North Perth	2006	M	3844
North Perth	2011	F	4326
North Perth	2011	M	4220
North Perth	2016	F	4465
North Perth	2016	M	4358
Perth City	2006	F	8193
Perth City	2006	M	10116
Perth City	2011	F	11434
Perth City	2011	M	14068
Perth City	2016	F	14855
Perth City	2016	M	16440
Subiaco - Shenton Park	2006	F	7164
Subiaco - Shenton Park	2006	M	6802
Subiaco - Shenton Park	2011	F	7756
Subiaco - Shenton Park	2011	M	7296
Subiaco - Shenton Park	2016	F	8518
Subiaco - Shenton Park	2016	M	7948
Wembley - West Leederville - Glendalough	2006	F	7741
Wembley - West Leederville - Glendalough	2006	M	7513
Wembley - West Leederville - Glendalough	2011	F	8401
Wembley - West Leederville - Glendalough	2011	M	8167
Wembley - West Leederville - Glendalough	2016	F	9114
Wembley - West Leederville - Glendalough	2016	M	8731
Bassendean - Eden Hill - Ashfield	2006	F	6876
Bassendean - Eden Hill - Ashfield	2006	M	6585
Bassendean - Eden Hill - Ashfield	2011	F	7230
Bassendean - Eden Hill - Ashfield	2011	M	7174
Bassendean - Eden Hill - Ashfield	2016	F	7663
Bassendean - Eden Hill - Ashfield	2016	M	7427
Bayswater - Embleton - Bedford	2006	F	9813
Bayswater - Embleton - Bedford	2006	M	9349
Bayswater - Embleton - Bedford	2011	F	10746
Bayswater - Embleton - Bedford	2011	M	10462
Bayswater - Embleton - Bedford	2016	F	11697
Bayswater - Embleton - Bedford	2016	M	11261
Maylands	2006	F	4926
Maylands	2006	M	5517
Maylands	2011	F	5867
Maylands	2011	M	6491
Maylands	2016	F	6232
Maylands	2016	M	6479
Morley	2006	F	9331
Morley	2006	M	9232
Morley	2011	F	10150
Morley	2011	M	10154
Morley	2016	F	10854
Morley	2016	M	10861
Noranda	2006	F	4182
Noranda	2006	M	4047
Noranda	2011	F	4123
Noranda	2011	M	3958
Noranda	2016	F	4061
Noranda	2016	M	3919
Chidlow	2006	F	1339
Chidlow	2006	M	2246
Chidlow	2011	F	1350
Chidlow	2011	M	2677
Chidlow	2016	F	1406
Chidlow	2016	M	3314
Glen Forrest - Darlington	2006	F	3516
Glen Forrest - Darlington	2006	M	3405
Glen Forrest - Darlington	2011	F	3562
Glen Forrest - Darlington	2011	M	3480
Glen Forrest - Darlington	2016	F	3575
Glen Forrest - Darlington	2016	M	3484
Helena Valley - Koongamia	2006	F	2031
Helena Valley - Koongamia	2006	M	1988
Helena Valley - Koongamia	2011	F	2353
Helena Valley - Koongamia	2011	M	2308
Helena Valley - Koongamia	2016	F	2678
Helena Valley - Koongamia	2016	M	2636
Malmalling - Reservoir	2006	F	0
Malmalling - Reservoir	2006	M	0
Malmalling - Reservoir	2011	F	13
Malmalling - Reservoir	2011	M	4
Malmalling - Reservoir	2016	F	3
Malmalling - Reservoir	2016	M	5
Mundaring	2006	F	6043
Mundaring	2006	M	6133
Mundaring	2011	F	6344
Mundaring	2011	M	6312
Mundaring	2016	F	6416
Mundaring	2016	M	6452
Swan View - Greenmount - Midvale	2006	F	5982
Swan View - Greenmount - Midvale	2006	M	5828
Swan View - Greenmount - Midvale	2011	F	6067
Swan View - Greenmount - Midvale	2011	M	5950
Swan View - Greenmount - Midvale	2016	F	6106
Swan View - Greenmount - Midvale	2016	M	5966
Avon Valley National Park	2006	F	0
Avon Valley National Park	2006	M	0
Avon Valley National Park	2011	F	0
Avon Valley National Park	2011	M	0
Avon Valley National Park	2016	F	3
Avon Valley National Park	2016	M	4
Ballajura	2006	F	9805
Ballajura	2006	M	9481
Ballajura	2011	F	9639
Ballajura	2011	M	9441
Ballajura	2016	F	9417
Ballajura	2016	M	9328
Beechboro	2006	F	7062
Beechboro	2006	M	6951
Beechboro	2011	F	7581
Beechboro	2011	M	7627
Beechboro	2016	F	9151
Beechboro	2016	M	8946
Bullsbrook	2006	F	1962
Bullsbrook	2006	M	1994
Bullsbrook	2011	F	2206
Bullsbrook	2011	M	2118
Bullsbrook	2016	F	2612
Bullsbrook	2016	M	2572
Ellenbrook	2006	F	6720
Ellenbrook	2006	M	6482
Ellenbrook	2011	F	11972
Ellenbrook	2011	M	11427
Ellenbrook	2016	F	18471
Ellenbrook	2016	M	17647
Gidgegannup	2006	F	1138
Gidgegannup	2006	M	1141
Gidgegannup	2011	F	1254
Gidgegannup	2011	M	1278
Gidgegannup	2016	F	1347
Gidgegannup	2016	M	1395
Hazelmere - Guildford	2006	F	1593
Hazelmere - Guildford	2006	M	1664
Hazelmere - Guildford	2011	F	1791
Hazelmere - Guildford	2011	M	1833
