SA2_NAME16	Year	SpeaksEnglishOnly	persons
Prestons - Edmondson Park	2011	0	8048
Prestons - Edmondson Park	2011	1	6326
Prestons - Edmondson Park	2016	0	9900
Prestons - Edmondson Park	2016	1	6929
Warwick Farm	2006	0	2001
Warwick Farm	2006	1	1469
Warwick Farm	2011	0	2529
Warwick Farm	2011	1	1413
Warwick Farm	2016	0	3346
Warwick Farm	2016	1	1616
Gymea - Grays Point	2006	0	1194
Gymea - Grays Point	2006	1	14980
Gymea - Grays Point	2011	0	1383
Gymea - Grays Point	2011	1	15072
Gymea - Grays Point	2016	0	1625
Gymea - Grays Point	2016	1	15311
Miranda - Yowie Bay	2006	0	2428
Miranda - Yowie Bay	2006	1	13482
Miranda - Yowie Bay	2011	0	2956
Miranda - Yowie Bay	2011	1	13847
Miranda - Yowie Bay	2016	0	3486
Miranda - Yowie Bay	2016	1	13887
Sylvania - Taren Point	2006	0	3385
Sylvania - Taren Point	2006	1	10407
Sylvania - Taren Point	2011	0	3877
Sylvania - Taren Point	2011	1	10628
Sylvania - Taren Point	2016	0	4427
Sylvania - Taren Point	2016	1	10790
Caringbah	2006	0	1018
Caringbah	2006	1	7296
Caringbah	2011	0	1352
Caringbah	2011	1	9082
Caringbah	2016	0	1736
Caringbah	2016	1	9410
Caringbah South	2006	0	893
Caringbah South	2006	1	11553
Caringbah South	2011	0	826
Caringbah South	2011	1	10534
Caringbah South	2016	0	934
Caringbah South	2016	1	10731
Cronulla - Kurnell - Bundeena	2006	0	1344
Cronulla - Kurnell - Bundeena	2006	1	18031
Cronulla - Kurnell - Bundeena	2011	0	1734
Cronulla - Kurnell - Bundeena	2011	1	18963
Cronulla - Kurnell - Bundeena	2016	0	2072
Cronulla - Kurnell - Bundeena	2016	1	19792
Lilli Pilli - Port Hacking - Dolans Bay	2006	0	219
Lilli Pilli - Port Hacking - Dolans Bay	2006	1	2551
Lilli Pilli - Port Hacking - Dolans Bay	2011	0	233
Lilli Pilli - Port Hacking - Dolans Bay	2011	1	2760
Lilli Pilli - Port Hacking - Dolans Bay	2016	0	254
Lilli Pilli - Port Hacking - Dolans Bay	2016	1	2800
Woolaware - Burraneer	2006	0	530
Woolaware - Burraneer	2006	1	6256
Woolaware - Burraneer	2011	0	672
Woolaware - Burraneer	2011	1	6590
Woolaware - Burraneer	2016	0	706
Woolaware - Burraneer	2016	1	6748
Heathcote - Waterfall	2006	0	198
Heathcote - Waterfall	2006	1	6012
Heathcote - Waterfall	2011	0	245
Heathcote - Waterfall	2011	1	6099
Heathcote - Waterfall	2016	0	302
Heathcote - Waterfall	2016	1	6062
Illawong - Alfords Point	2006	0	2454
Illawong - Alfords Point	2006	1	8227
Illawong - Alfords Point	2011	0	2463
Illawong - Alfords Point	2011	1	7913
Illawong - Alfords Point	2016	0	2584
Illawong - Alfords Point	2016	1	7548
Menai - Lucas Heights - Woronora	2006	0	2631
Menai - Lucas Heights - Woronora	2006	1	17979
Menai - Lucas Heights - Woronora	2011	0	2678
Menai - Lucas Heights - Woronora	2011	1	17892
Menai - Lucas Heights - Woronora	2016	0	2913
Menai - Lucas Heights - Woronora	2016	1	17599
Oyster Bay - Como - Jannali	2006	0	1635
Oyster Bay - Como - Jannali	2006	1	17647
Oyster Bay - Como - Jannali	2011	0	2047
Oyster Bay - Como - Jannali	2011	1	17984
Oyster Bay - Como - Jannali	2016	0	2473
Oyster Bay - Como - Jannali	2016	1	18122
Royal National Park	2006	0	0
Royal National Park	2006	1	7
Royal National Park	2011	0	3
Royal National Park	2011	1	15
Royal National Park	2016	0	3
Royal National Park	2016	1	15
Sutherland - Kirrawee	2006	0	2046
Sutherland - Kirrawee	2006	1	15498
Sutherland - Kirrawee	2011	0	2557
Sutherland - Kirrawee	2011	1	15861
Sutherland - Kirrawee	2016	0	3278
Sutherland - Kirrawee	2016	1	16648
Engadine	2006	0	767
Engadine	2006	1	15215
Engadine	2011	0	766
Engadine	2011	1	15549
Engadine	2016	0	995
Engadine	2016	1	15572
Loftus - Yarrawarrah	2006	0	294
Loftus - Yarrawarrah	2006	1	6581
Loftus - Yarrawarrah	2011	0	342
Loftus - Yarrawarrah	2011	1	6719
Loftus - Yarrawarrah	2016	0	371
Loftus - Yarrawarrah	2016	1	6704
Woronora Heights	2006	0	159
Woronora Heights	2006	1	3677
Woronora Heights	2011	0	166
Woronora Heights	2011	1	3635
Woronora Heights	2016	0	176
Woronora Heights	2016	1	3398
Migratory - Offshore - Shipping (NSW)	2006	0	3
Migratory - Offshore - Shipping (NSW)	2006	1	41
Migratory - Offshore - Shipping (NSW)	2011	0	21
Migratory - Offshore - Shipping (NSW)	2011	1	83
Migratory - Offshore - Shipping (NSW)	2016	0	92
Migratory - Offshore - Shipping (NSW)	2016	1	279
No usual address (NSW)	2006	0	1624
No usual address (NSW)	2006	1	7491
No usual address (NSW)	2011	0	1716
No usual address (NSW)	2011	1	8616
No usual address (NSW)	2016	0	1822
No usual address (NSW)	2016	1	7212
Alfredton	2006	0	283
Alfredton	2006	1	7396
Alfredton	2011	0	437
Alfredton	2011	1	7656
Alfredton	2016	0	1047
Alfredton	2016	1	10117
Ballarat	2006	0	499
Ballarat	2006	1	11019
Ballarat	2011	0	672
Ballarat	2011	1	10920
Ballarat	2016	0	812
Ballarat	2016	1	10483
Ballarat - North	2006	0	622
Ballarat - North	2006	1	19234
Ballarat - North	2011	0	810
Ballarat - North	2011	1	20320
Ballarat - North	2016	0	1004
Ballarat - North	2016	1	20733
Ballarat - South	2006	0	659
Ballarat - South	2006	1	19092
Ballarat - South	2011	0	1037
Ballarat - South	2011	1	20617
Ballarat - South	2016	0	1402
Ballarat - South	2016	1	21088
Buninyong	2006	0	193
Buninyong	2006	1	5296
Buninyong	2011	0	214
Buninyong	2011	1	6176
Buninyong	2016	0	275
Buninyong	2016	1	6433
Delacombe	2006	0	111
Delacombe	2006	1	3973
Delacombe	2011	0	161
Delacombe	2011	1	5323
Delacombe	2016	0	281
Delacombe	2016	1	6446
Smythes Creek	2006	0	91
Smythes Creek	2006	1	3530
Smythes Creek	2011	0	97
Smythes Creek	2011	1	3525
Smythes Creek	2016	0	92
Smythes Creek	2016	1	3643
Wendouree - Miners Rest	2006	0	333
Wendouree - Miners Rest	2006	1	11700
Wendouree - Miners Rest	2011	0	479
Wendouree - Miners Rest	2011	1	13079
Wendouree - Miners Rest	2016	0	644
Wendouree - Miners Rest	2016	1	13052
Bacchus Marsh Region	2006	0	207
Bacchus Marsh Region	2006	1	4769
Bacchus Marsh Region	2011	0	216
Bacchus Marsh Region	2011	1	5107
Bacchus Marsh Region	2016	0	229
Bacchus Marsh Region	2016	1	5222
Creswick - Clunes	2006	0	167
Creswick - Clunes	2006	1	6542
Creswick - Clunes	2011	0	216
Creswick - Clunes	2011	1	6980
Creswick - Clunes	2016	0	247
Creswick - Clunes	2016	1	6870
Daylesford	2006	0	392
Daylesford	2006	1	6946
Daylesford	2011	0	463
Daylesford	2011	1	7480
Daylesford	2016	0	524
Daylesford	2016	1	7688
Gordon (Vic.)	2006	0	153
Gordon (Vic.)	2006	1	4820
Gordon (Vic.)	2011	0	175
Gordon (Vic.)	2011	1	5038
Gordon (Vic.)	2016	0	154
Gordon (Vic.)	2016	1	5047
Avoca	2006	0	59
Avoca	2006	1	2932
Avoca	2011	0	83
Avoca	2011	1	3092
Avoca	2016	0	58
Avoca	2016	1	2947
Beaufort	2006	0	65
Beaufort	2006	1	3430
Beaufort	2011	0	69
Beaufort	2011	1	3503
Beaufort	2016	0	98
Beaufort	2016	1	3595
Golden Plains - North	2006	0	85
Golden Plains - North	2006	1	3410
Golden Plains - North	2011	0	92
Golden Plains - North	2011	1	3815
Golden Plains - North	2016	0	96
Golden Plains - North	2016	1	4133
Maryborough (Vic.)	2006	0	103
Maryborough (Vic.)	2006	1	7046
Maryborough (Vic.)	2011	0	132
Maryborough (Vic.)	2011	1	7187
Maryborough (Vic.)	2016	0	197
Maryborough (Vic.)	2016	1	7169
Maryborough Region	2006	0	111
Maryborough Region	2006	1	4949
Maryborough Region	2011	0	101
Maryborough Region	2011	1	4813
Maryborough Region	2016	0	133
Maryborough Region	2016	1	4755
Bendigo	2006	0	304
Bendigo	2006	1	13490
Bendigo	2011	0	595
Bendigo	2011	1	12955
Bendigo	2016	0	956
Bendigo	2016	1	12194
California Gully - Eaglehawk	2006	0	99
California Gully - Eaglehawk	2006	1	9103
California Gully - Eaglehawk	2011	0	152
California Gully - Eaglehawk	2011	1	9561
California Gully - Eaglehawk	2016	0	317
California Gully - Eaglehawk	2016	1	10614
East Bendigo - Kennington	2006	0	424
East Bendigo - Kennington	2006	1	12373
East Bendigo - Kennington	2011	0	727
East Bendigo - Kennington	2011	1	12473
East Bendigo - Kennington	2016	0	866
East Bendigo - Kennington	2016	1	11913
Flora Hill - Spring Gully	2006	0	322
Flora Hill - Spring Gully	2006	1	8268
Flora Hill - Spring Gully	2011	0	375
Flora Hill - Spring Gully	2011	1	8450
Flora Hill - Spring Gully	2016	0	608
Flora Hill - Spring Gully	2016	1	8168
Kangaroo Flat - Golden Square	2006	0	365
Kangaroo Flat - Golden Square	2006	1	16016
Kangaroo Flat - Golden Square	2011	0	550
Kangaroo Flat - Golden Square	2011	1	17228
Kangaroo Flat - Golden Square	2016	0	1086
Kangaroo Flat - Golden Square	2016	1	17114
Maiden Gully	2006	0	49
Maiden Gully	2006	1	3140
Maiden Gully	2011	0	56
Maiden Gully	2011	1	4178
Maiden Gully	2016	0	84
Maiden Gully	2016	1	4761
Strathfieldsaye	2006	0	89
Strathfieldsaye	2006	1	5618
Strathfieldsaye	2011	0	155
Strathfieldsaye	2011	1	6751
Strathfieldsaye	2016	0	223
Strathfieldsaye	2016	1	8067
White Hills - Ascot	2006	0	88
White Hills - Ascot	2006	1	6318
White Hills - Ascot	2011	0	228
White Hills - Ascot	2011	1	8181
White Hills - Ascot	2016	0	602
White Hills - Ascot	2016	1	10436
Bendigo Region - South	2006	0	94
Bendigo Region - South	2006	1	4971
Bendigo Region - South	2011	0	109
Bendigo Region - South	2011	1	5869
Bendigo Region - South	2016	0	130
Bendigo Region - South	2016	1	6604
Castlemaine	2006	0	195
Castlemaine	2006	1	8416
Castlemaine	2011	0	278
Castlemaine	2011	1	8532
Castlemaine	2016	0	406
Castlemaine	2016	1	8623
Castlemaine Region	2006	0	166
Castlemaine Region	2006	1	7380
Castlemaine Region	2011	0	219
Castlemaine Region	2011	1	7578
Castlemaine Region	2016	0	241
Castlemaine Region	2016	1	7588
Heathcote	2006	0	123
Heathcote	2006	1	3270
Heathcote	2011	0	116
Heathcote	2011	1	3717
Heathcote	2016	0	153
Heathcote	2016	1	3945
Kyneton	2006	0	252
Kyneton	2006	1	7621
Kyneton	2011	0	306
Kyneton	2011	1	8215
Kyneton	2016	0	475
Kyneton	2016	1	8467
Woodend	2006	0	250
Woodend	2006	1	5699
Woodend	2011	0	279
Woodend	2011	1	5853
Woodend	2016	0	283
Woodend	2016	1	6039
Bendigo Region - North	2006	0	66
Bendigo Region - North	2006	1	4855
Bendigo Region - North	2011	0	79
Bendigo Region - North	2011	1	3930
Bendigo Region - North	2016	0	65
Bendigo Region - North	2016	1	4017
Loddon	2006	0	105
Loddon	2006	1	7250
Loddon	2011	0	157
Loddon	2011	1	6510
Loddon	2016	0	210
Loddon	2016	1	6075
Bannockburn	2006	0	140
Bannockburn	2006	1	3187
Bannockburn	2011	0	214
Bannockburn	2011	1	4396
Bannockburn	2016	0	278
Bannockburn	2016	1	5837
Golden Plains - South	2006	0	150
Golden Plains - South	2006	1	5284
Golden Plains - South	2011	0	200
Golden Plains - South	2011	1	5853
Golden Plains - South	2016	0	175
Golden Plains - South	2016	1	6321
Winchelsea	2006	0	118
Winchelsea	2006	1	4720
Winchelsea	2011	0	137
Winchelsea	2011	1	5352
Winchelsea	2016	0	126
Winchelsea	2016	1	5232
Belmont	2006	0	910
Belmont	2006	1	12186
Belmont	2011	0	983
Belmont	2011	1	12070
Belmont	2016	0	1307
Belmont	2016	1	11992
Corio - Norlane	2006	0	3891
Corio - Norlane	2006	1	19661
Corio - Norlane	2011	0	4434
Corio - Norlane	2011	1	20191
Corio - Norlane	2016	0	5129
Corio - Norlane	2016	1	19194
Geelong	2006	0	1000
Geelong	2006	1	10124
Geelong	2011	0	1268
Geelong	2011	1	10207
Geelong	2016	0	1526
Geelong	2016	1	10275
Geelong West - Hamlyn Heights	2006	0	1801
Geelong West - Hamlyn Heights	2006	1	15524
Geelong West - Hamlyn Heights	2011	0	2026
Geelong West - Hamlyn Heights	2011	1	16016
Geelong West - Hamlyn Heights	2016	0	2284
Geelong West - Hamlyn Heights	2016	1	16103
Grovedale	2006	0	839
Grovedale	2006	1	15283
Grovedale	2011	0	1110
Grovedale	2011	1	18082
Grovedale	2016	0	1934
Grovedale	2016	1	20104
Highton	2006	0	1330
Highton	2006	1	15662
Highton	2011	0	1750
Highton	2011	1	17010
Highton	2016	0	2585
Highton	2016	1	18583
Lara	2006	0	994
Lara	2006	1	12718
Lara	2011	0	1075
Lara	2011	1	13359
Lara	2016	0	1444
Lara	2016	1	14815
Leopold	2006	0	415
Leopold	2006	1	8197
Leopold	2011	0	495
Leopold	2011	1	9367
Leopold	2016	0	732
Leopold	2016	1	11490
Newcomb - Moolap	2006	0	935
Newcomb - Moolap	2006	1	12874
Newcomb - Moolap	2011	0	1035
Newcomb - Moolap	2011	1	13054
Newcomb - Moolap	2016	0	1066
Newcomb - Moolap	2016	1	12601
Newtown (Vic.)	2006	0	601
Newtown (Vic.)	2006	1	8498
Newtown (Vic.)	2011	0	738
Newtown (Vic.)	2011	1	8652
Newtown (Vic.)	2016	0	869
Newtown (Vic.)	2016	1	8710
North Geelong - Bell Park	2006	0	4172
North Geelong - Bell Park	2006	1	8941
North Geelong - Bell Park	2011	0	3950
North Geelong - Bell Park	2011	1	9361
North Geelong - Bell Park	2016	0	4024
North Geelong - Bell Park	2016	1	9499
Clifton Springs	2006	0	295
Clifton Springs	2006	1	10097
Clifton Springs	2011	0	388
Clifton Springs	2011	1	10942
Clifton Springs	2016	0	510
Clifton Springs	2016	1	12126
Lorne - Anglesea	2006	0	146
Lorne - Anglesea	2006	1	4306
Lorne - Anglesea	2011	0	176
Lorne - Anglesea	2011	1	4376
Lorne - Anglesea	2016	0	219
Lorne - Anglesea	2016	1	4443
Ocean Grove - Barwon Heads	2006	0	498
Ocean Grove - Barwon Heads	2006	1	15739
Ocean Grove - Barwon Heads	2011	0	535
Ocean Grove - Barwon Heads	2011	1	17110
Ocean Grove - Barwon Heads	2016	0	864
Ocean Grove - Barwon Heads	2016	1	21343
Portarlington	2006	0	431
Portarlington	2006	1	5037
Portarlington	2011	0	456
Portarlington	2011	1	5843
Portarlington	2016	0	474
Portarlington	2016	1	6349
Point Lonsdale - Queenscliff	2006	0	105
Point Lonsdale - Queenscliff	2006	1	3583
Point Lonsdale - Queenscliff	2011	0	95
Point Lonsdale - Queenscliff	2011	1	3804
Point Lonsdale - Queenscliff	2016	0	140
Point Lonsdale - Queenscliff	2016	1	3707
Torquay	2006	0	425
Torquay	2006	1	11010
Torquay	2011	0	572
Torquay	2011	1	13993
Torquay	2016	0	832
Torquay	2016	1	16674
Alexandra	2006	0	150
Alexandra	2006	1	5668
Alexandra	2011	0	178
Alexandra	2011	1	5693
Alexandra	2016	0	167
Alexandra	2016	1	5647
Euroa	2006	0	126
Euroa	2006	1	5626
Euroa	2011	0	153
Euroa	2011	1	5593
Euroa	2016	0	166
Euroa	2016	1	5656
Kilmore - Broadford	2006	0	551
Kilmore - Broadford	2006	1	8483
Kilmore - Broadford	2011	0	513
Kilmore - Broadford	2011	1	10918
Kilmore - Broadford	2016	0	703
Kilmore - Broadford	2016	1	12272
Mansfield (Vic.)	2006	0	224
Mansfield (Vic.)	2006	1	6759
Mansfield (Vic.)	2011	0	367
Mansfield (Vic.)	2011	1	7470
Mansfield (Vic.)	2016	0	390
Mansfield (Vic.)	2016	1	7720
Nagambie	2006	0	92
Nagambie	2006	1	3057
Nagambie	2011	0	108
Nagambie	2011	1	3211
Nagambie	2016	0	184
Nagambie	2016	1	3474
Seymour	2006	0	229
Seymour	2006	1	5684
Seymour	2011	0	279
Seymour	2011	1	5691
Seymour	2016	0	387
Seymour	2016	1	5211
Seymour Region	2006	0	143
Seymour Region	2006	1	4013
Seymour Region	2011	0	167
Seymour Region	2011	1	3913
Seymour Region	2016	0	148
Seymour Region	2016	1	3878
Upper Yarra Valley	2006	0	18
Upper Yarra Valley	2006	1	255
Upper Yarra Valley	2011	0	19
Upper Yarra Valley	2011	1	193
Upper Yarra Valley	2016	0	10
Upper Yarra Valley	2016	1	154
Yea	2006	0	92
Yea	2006	1	3070
Yea	2011	0	110
Yea	2011	1	3055
Yea	2016	0	104
Yea	2016	1	3138
Benalla	2006	0	292
Benalla	2006	1	9374
Benalla	2011	0	339
Benalla	2011	1	9646
Benalla	2016	0	332
Benalla	2016	1	9211
Benalla Region	2006	0	43
Benalla Region	2006	1	3364
Benalla Region	2011	0	59
Benalla Region	2011	1	3222
Benalla Region	2016	0	62
Benalla Region	2016	1	3184
Rutherglen	2006	0	57
Rutherglen	2006	1	3428
Rutherglen	2011	0	49
Rutherglen	2011	1	3513
Rutherglen	2016	0	66
Rutherglen	2016	1	3581
Wangaratta	2006	0	894
Wangaratta	2006	1	15386
Wangaratta	2011	0	910
Wangaratta	2011	1	16120
Wangaratta	2016	0	984
Wangaratta	2016	1	16341
Wangaratta Region	2006	0	350
Wangaratta Region	2006	1	8914
Wangaratta Region	2011	0	338
Wangaratta Region	2011	1	8591
Wangaratta Region	2016	0	323
Wangaratta Region	2016	1	8576
Beechworth	2006	0	131
Beechworth	2006	1	3749
Beechworth	2011	0	158
Beechworth	2011	1	3723
Beechworth	2016	0	182
Beechworth	2016	1	3889
Bright - Mount Beauty	2006	0	457
Bright - Mount Beauty	2006	1	6922
Bright - Mount Beauty	2011	0	490
Bright - Mount Beauty	2011	1	6885
Bright - Mount Beauty	2016	0	477
Bright - Mount Beauty	2016	1	6864
Chiltern - Indigo Valley	2006	0	49
Chiltern - Indigo Valley	2006	1	2691
Chiltern - Indigo Valley	2011	0	43
Chiltern - Indigo Valley	2011	1	2748
Chiltern - Indigo Valley	2016	0	38
Chiltern - Indigo Valley	2016	1	2833
Myrtleford	2006	0	649
Myrtleford	2006	1	3773
Myrtleford	2011	0	582
Myrtleford	2011	1	3829
Myrtleford	2016	0	511
Myrtleford	2016	1	3786
Towong	2006	0	101
Towong	2006	1	5717
Towong	2011	0	108
Towong	2011	1	5629
Towong	2016	0	154
Towong	2016	1	5365
West Wodonga	2006	0	510
West Wodonga	2006	1	13219
West Wodonga	2011	0	600
West Wodonga	2011	1	13610
West Wodonga	2016	0	687
West Wodonga	2016	1	13504
Wodonga	2006	0	841
Wodonga	2006	1	17531
Wodonga	2011	0	1075
Wodonga	2011	1	19102
Wodonga	2016	0	1678
Wodonga	2016	1	21075
Yackandandah	2006	0	88
Yackandandah	2006	1	3968
Yackandandah	2011	0	74
Yackandandah	2011	1	4231
Yackandandah	2016	0	70
Yackandandah	2016	1	4231
Drouin	2006	0	284
Drouin	2006	1	9879
Drouin	2011	0	410
Drouin	2011	1	12334
Drouin	2016	0	613
Drouin	2016	1	14479
Mount Baw Baw Region	2006	0	153
Mount Baw Baw Region	2006	1	5363
Mount Baw Baw Region	2011	0	175
Mount Baw Baw Region	2011	1	5574
Mount Baw Baw Region	2016	0	179
Mount Baw Baw Region	2016	1	5403
Trafalgar (Vic.)	2006	0	238
Trafalgar (Vic.)	2006	1	5655
Trafalgar (Vic.)	2011	0	273
Trafalgar (Vic.)	2011	1	6493
Trafalgar (Vic.)	2016	0	271
Trafalgar (Vic.)	2016	1	6820
Warragul	2006	0	422
Warragul	2006	1	14317
Warragul	2011	0	557
Warragul	2011	1	15651
Warragul	2016	0	875
Warragul	2016	1	16775
Alps - East	2006	0	0
Alps - East	2006	1	0
Alps - East	2011	0	0
Alps - East	2011	1	0
Alps - East	2016	0	0
Alps - East	2016	1	4
Bairnsdale	2006	0	387
Bairnsdale	2006	1	11043
Bairnsdale	2011	0	487
Bairnsdale	2011	1	12322
Bairnsdale	2016	0	619
Bairnsdale	2016	1	12682
Bruthen - Omeo	2006	0	180
Bruthen - Omeo	2006	1	7043
Bruthen - Omeo	2011	0	179
Bruthen - Omeo	2011	1	6796
Bruthen - Omeo	2016	0	229
Bruthen - Omeo	2016	1	6930
Lake King	2006	0	0
Lake King	2006	1	0
Lake King	2011	0	0
Lake King	2011	1	0
Lake King	2016	0	0
Lake King	2016	1	0
Lakes Entrance	2006	0	297
Lakes Entrance	2006	1	8044
Lakes Entrance	2011	0	332
Lakes Entrance	2011	1	8621
Lakes Entrance	2016	0	391
Lakes Entrance	2016	1	8612
Orbost	2006	0	205
Orbost	2006	1	6172
Orbost	2011	0	180
Orbost	2011	1	6301
Orbost	2016	0	173
Orbost	2016	1	5750
Paynesville	2006	0	129
Paynesville	2006	1	4971
Paynesville	2011	0	174
Paynesville	2011	1	5212
Paynesville	2016	0	182
Paynesville	2016	1	5670
Foster	2006	0	262
Foster	2006	1	7441
Foster	2011	0	254
Foster	2011	1	7580
Foster	2016	0	284
Foster	2016	1	7621
French Island	2006	0	3
French Island	2006	1	84
French Island	2011	0	12
French Island	2011	1	105
French Island	2016	0	8
French Island	2016	1	97
Korumburra	2006	0	284
Korumburra	2006	1	7240
Korumburra	2011	0	279
Korumburra	2011	1	8204
Korumburra	2016	0	292
Korumburra	2016	1	8261
Leongatha	2006	0	300
Leongatha	2006	1	9111
Leongatha	2011	0	428
Leongatha	2011	1	9724
Leongatha	2016	0	410
Leongatha	2016	1	9838
Phillip Island	2006	0	371
Phillip Island	2006	1	7141
Phillip Island	2011	0	507
Phillip Island	2011	1	8431
Phillip Island	2016	0	583
Phillip Island	2016	1	9098
Wilsons Promontory	2006	0	0
Wilsons Promontory	2006	1	0
Wilsons Promontory	2011	0	0
Wilsons Promontory	2011	1	12
Wilsons Promontory	2016	0	0
Wilsons Promontory	2016	1	15
Wonthaggi - Inverloch	2006	0	652
Wonthaggi - Inverloch	2006	1	16542
Wonthaggi - Inverloch	2011	0	902
Wonthaggi - Inverloch	2011	1	18125
Wonthaggi - Inverloch	2016	0	991
Wonthaggi - Inverloch	2016	1	19568
Churchill	2006	0	534
Churchill	2006	1	10180
Churchill	2011	0	691
Churchill	2011	1	10263
Churchill	2016	0	486
Churchill	2016	1	10033
Moe - Newborough	2006	0	1037
Moe - Newborough	2006	1	14732
Moe - Newborough	2011	0	1073
Moe - Newborough	2011	1	15004
Moe - Newborough	2016	0	1003
Moe - Newborough	2016	1	14315
Morwell	2006	0	1275
Morwell	2006	1	11704
Morwell	2011	0	1505
Morwell	2011	1	11679
Morwell	2016	0	1398
Morwell	2016	1	11083
Traralgon	2006	0	1167
Traralgon	2006	1	20863
Traralgon	2011	0	1632
Traralgon	2011	1	22757
Traralgon	2016	0	1857
Traralgon	2016	1	22841
Yallourn North - Glengarry	2006	0	83
Yallourn North - Glengarry	2006	1	4131
Yallourn North - Glengarry	2011	0	80
Yallourn North - Glengarry	2011	1	4171
Yallourn North - Glengarry	2016	0	85
Yallourn North - Glengarry	2016	1	4181
Alps - West	2006	0	0
Alps - West	2006	1	8
Alps - West	2011	0	0
Alps - West	2011	1	14
Alps - West	2016	0	0
Alps - West	2016	1	25
Longford - Loch Sport	2006	0	140
Longford - Loch Sport	2006	1	3384
Longford - Loch Sport	2011	0	123
Longford - Loch Sport	2011	1	3543
Longford - Loch Sport	2016	0	165
Longford - Loch Sport	2016	1	3694
Maffra	2006	0	252
Maffra	2006	1	12225
Maffra	2011	0	266
Maffra	2011	1	12529
Maffra	2016	0	338
Maffra	2016	1	12595
Rosedale	2006	0	74
Rosedale	2006	1	3573
Rosedale	2011	0	86
Rosedale	2011	1	3491
Rosedale	2016	0	105
Rosedale	2016	1	3532
Sale	2006	0	529
Sale	2006	1	12289
Sale	2011	0	725
Sale	2011	1	12978
Sale	2016	0	862
Sale	2016	1	12702
Yarram	2006	0	103
Yarram	2006	1	5112
Yarram	2011	0	143
Yarram	2011	1	4907
Yarram	2016	0	146
Yarram	2016	1	4720
Brunswick	2006	0	7198
Brunswick	2006	1	12083
Brunswick	2011	0	7157
Brunswick	2011	1	14330
Brunswick	2016	0	7104
Brunswick	2016	1	16758
Brunswick East	2006	0	2451
Brunswick East	2006	1	4397
Brunswick East	2011	0	2505
Brunswick East	2011	1	5552
Brunswick East	2016	0	2966
Brunswick East	2016	1	7331
Brunswick West	2006	0	4380
Brunswick West	2006	1	7138
Brunswick West	2011	0	4578
