SA2_NAME16	Year	SameAddress1YearAgo	Sex	persons
Kin Kora - Sun Valley	2016	1	F	1312
Kin Kora - Sun Valley	2016	1	M	1416
South Trees	2006		F	10
South Trees	2006		M	5
South Trees	2006	0	F	7
South Trees	2006	0	M	7
South Trees	2006	1	F	95
South Trees	2006	1	M	110
South Trees	2011		F	0
South Trees	2011		M	0
South Trees	2011	0	F	0
South Trees	2011	0	M	0
South Trees	2011	1	F	0
South Trees	2011	1	M	0
South Trees	2016		F	0
South Trees	2016		M	0
South Trees	2016	0	F	0
South Trees	2016	0	M	0
South Trees	2016	1	F	0
South Trees	2016	1	M	0
Telina - Toolooa	2006		F	118
Telina - Toolooa	2006		M	148
Telina - Toolooa	2006	0	F	430
Telina - Toolooa	2006	0	M	420
Telina - Toolooa	2006	1	F	1533
Telina - Toolooa	2006	1	M	1549
Telina - Toolooa	2011		F	245
Telina - Toolooa	2011		M	223
Telina - Toolooa	2011	0	F	504
Telina - Toolooa	2011	0	M	508
Telina - Toolooa	2011	1	F	2004
Telina - Toolooa	2011	1	M	2069
Telina - Toolooa	2016		F	294
Telina - Toolooa	2016		M	314
Telina - Toolooa	2016	0	F	585
Telina - Toolooa	2016	0	M	528
Telina - Toolooa	2016	1	F	2193
Telina - Toolooa	2016	1	M	2231
West Gladstone	2006		F	184
West Gladstone	2006		M	258
West Gladstone	2006	0	F	526
West Gladstone	2006	0	M	529
West Gladstone	2006	1	F	1876
West Gladstone	2006	1	M	1925
West Gladstone	2011		F	217
West Gladstone	2011		M	295
West Gladstone	2011	0	F	413
West Gladstone	2011	0	M	501
West Gladstone	2011	1	F	1872
West Gladstone	2011	1	M	1904
West Gladstone	2016		F	262
West Gladstone	2016		M	284
West Gladstone	2016	0	F	467
West Gladstone	2016	0	M	467
West Gladstone	2016	1	F	1552
West Gladstone	2016	1	M	1675
Broadbeach Waters	2006		F	369
Broadbeach Waters	2006		M	401
Broadbeach Waters	2006	0	F	639
Broadbeach Waters	2006	0	M	671
Broadbeach Waters	2006	1	F	2690
Broadbeach Waters	2006	1	M	2616
Broadbeach Waters	2011		F	390
Broadbeach Waters	2011		M	420
Broadbeach Waters	2011	0	F	614
Broadbeach Waters	2011	0	M	619
Broadbeach Waters	2011	1	F	2806
Broadbeach Waters	2011	1	M	2685
Broadbeach Waters	2016		F	343
Broadbeach Waters	2016		M	404
Broadbeach Waters	2016	0	F	684
Broadbeach Waters	2016	0	M	652
Broadbeach Waters	2016	1	F	2906
Broadbeach Waters	2016	1	M	2792
Burleigh Heads	2006		F	356
Burleigh Heads	2006		M	442
Burleigh Heads	2006	0	F	833
Burleigh Heads	2006	0	M	766
Burleigh Heads	2006	1	F	2715
Burleigh Heads	2006	1	M	2499
Burleigh Heads	2011		F	449
Burleigh Heads	2011		M	402
Burleigh Heads	2011	0	F	876
Burleigh Heads	2011	0	M	775
Burleigh Heads	2011	1	F	2853
Burleigh Heads	2011	1	M	2674
Burleigh Heads	2016		F	586
Burleigh Heads	2016		M	554
Burleigh Heads	2016	0	F	874
Burleigh Heads	2016	0	M	789
Burleigh Heads	2016	1	F	3108
Burleigh Heads	2016	1	M	2860
Burleigh Waters	2006		F	358
Burleigh Waters	2006		M	356
Burleigh Waters	2006	0	F	1098
Burleigh Waters	2006	0	M	1031
Burleigh Waters	2006	1	F	5143
Burleigh Waters	2006	1	M	4747
Burleigh Waters	2011		F	348
Burleigh Waters	2011		M	362
Burleigh Waters	2011	0	F	1093
Burleigh Waters	2011	0	M	994
Burleigh Waters	2011	1	F	5805
Burleigh Waters	2011	1	M	5264
Burleigh Waters	2016		F	566
Burleigh Waters	2016		M	486
Burleigh Waters	2016	0	F	1030
Burleigh Waters	2016	0	M	911
Burleigh Waters	2016	1	F	5868
Burleigh Waters	2016	1	M	5290
Mermaid Beach - Broadbeach	2006		F	875
Mermaid Beach - Broadbeach	2006		M	1200
Mermaid Beach - Broadbeach	2006	0	F	1250
Mermaid Beach - Broadbeach	2006	0	M	1163
Mermaid Beach - Broadbeach	2006	1	F	2624
Mermaid Beach - Broadbeach	2006	1	M	2425
Mermaid Beach - Broadbeach	2011		F	570
Mermaid Beach - Broadbeach	2011		M	714
Mermaid Beach - Broadbeach	2011	0	F	1522
Mermaid Beach - Broadbeach	2011	0	M	1371
Mermaid Beach - Broadbeach	2011	1	F	3063
Mermaid Beach - Broadbeach	2011	1	M	3100
Mermaid Beach - Broadbeach	2016		F	930
Mermaid Beach - Broadbeach	2016		M	893
Mermaid Beach - Broadbeach	2016	0	F	1506
Mermaid Beach - Broadbeach	2016	0	M	1407
Mermaid Beach - Broadbeach	2016	1	F	3629
Mermaid Beach - Broadbeach	2016	1	M	3554
Mermaid Waters	2006		F	641
Mermaid Waters	2006		M	797
Mermaid Waters	2006	0	F	1068
Mermaid Waters	2006	0	M	1049
Mermaid Waters	2006	1	F	4198
Mermaid Waters	2006	1	M	3894
Mermaid Waters	2011		F	485
Mermaid Waters	2011		M	472
Mermaid Waters	2011	0	F	1050
Mermaid Waters	2011	0	M	966
Mermaid Waters	2011	1	F	4552
Mermaid Waters	2011	1	M	4264
Mermaid Waters	2016		F	582
Mermaid Waters	2016		M	566
Mermaid Waters	2016	0	F	1043
Mermaid Waters	2016	0	M	978
Mermaid Waters	2016	1	F	4638
Mermaid Waters	2016	1	M	4358
Miami	2006		F	343
Miami	2006		M	432
Miami	2006	0	F	721
Miami	2006	0	M	658
Miami	2006	1	F	2039
Miami	2006	1	M	1979
Miami	2011		F	390
Miami	2011		M	444
Miami	2011	0	F	687
Miami	2011	0	M	597
Miami	2011	1	F	2200
Miami	2011	1	M	2048
Miami	2016		F	431
Miami	2016		M	431
Miami	2016	0	F	753
Miami	2016	0	M	667
Miami	2016	1	F	2355
Miami	2016	1	M	2211
Coolangatta	2006		F	280
Coolangatta	2006		M	381
Coolangatta	2006	0	F	518
Coolangatta	2006	0	M	556
Coolangatta	2006	1	F	1539
Coolangatta	2006	1	M	1593
Coolangatta	2011		F	278
Coolangatta	2011		M	349
Coolangatta	2011	0	F	626
Coolangatta	2011	0	M	544
Coolangatta	2011	1	F	1684
Coolangatta	2011	1	M	1710
Coolangatta	2016		F	430
Coolangatta	2016		M	438
Coolangatta	2016	0	F	652
Coolangatta	2016	0	M	596
Coolangatta	2016	1	F	1892
Coolangatta	2016	1	M	1938
Currumbin - Tugun	2006		F	525
Currumbin - Tugun	2006		M	587
Currumbin - Tugun	2006	0	F	959
Currumbin - Tugun	2006	0	M	916
Currumbin - Tugun	2006	1	F	3373
Currumbin - Tugun	2006	1	M	3255
Currumbin - Tugun	2011		F	431
Currumbin - Tugun	2011		M	432
Currumbin - Tugun	2011	0	F	1104
Currumbin - Tugun	2011	0	M	1023
Currumbin - Tugun	2011	1	F	3744
Currumbin - Tugun	2011	1	M	3686
Currumbin - Tugun	2016		F	734
Currumbin - Tugun	2016		M	725
Currumbin - Tugun	2016	0	F	1045
Currumbin - Tugun	2016	0	M	961
Currumbin - Tugun	2016	1	F	4024
Currumbin - Tugun	2016	1	M	3826
Currumbin Waters	2006		F	250
Currumbin Waters	2006		M	306
Currumbin Waters	2006	0	F	658
Currumbin Waters	2006	0	M	646
Currumbin Waters	2006	1	F	3648
Currumbin Waters	2006	1	M	3416
Currumbin Waters	2011		F	293
Currumbin Waters	2011		M	274
Currumbin Waters	2011	0	F	524
Currumbin Waters	2011	0	M	483
Currumbin Waters	2011	1	F	3788
Currumbin Waters	2011	1	M	3523
Currumbin Waters	2016		F	370
Currumbin Waters	2016		M	279
Currumbin Waters	2016	0	F	622
Currumbin Waters	2016	0	M	584
Currumbin Waters	2016	1	F	3743
Currumbin Waters	2016	1	M	3525
Elanora	2006		F	237
Elanora	2006		M	254
Elanora	2006	0	F	1005
Elanora	2006	0	M	843
Elanora	2006	1	F	4805
Elanora	2006	1	M	4538
Elanora	2011		F	268
Elanora	2011		M	279
Elanora	2011	0	F	757
Elanora	2011	0	M	684
Elanora	2011	1	F	5018
Elanora	2011	1	M	4641
Elanora	2016		F	489
Elanora	2016		M	488
Elanora	2016	0	F	963
Elanora	2016	0	M	875
Elanora	2016	1	F	4803
Elanora	2016	1	M	4529
Palm Beach	2006		F	573
Palm Beach	2006		M	687
Palm Beach	2006	0	F	1360
Palm Beach	2006	0	M	1329
Palm Beach	2006	1	F	4821
Palm Beach	2006	1	M	4720
Palm Beach	2011		F	445
Palm Beach	2011		M	496
Palm Beach	2011	0	F	1438
Palm Beach	2011	0	M	1285
Palm Beach	2011	1	F	5226
Palm Beach	2011	1	M	5064
Palm Beach	2016		F	811
Palm Beach	2016		M	737
Palm Beach	2016	0	F	1391
Palm Beach	2016	0	M	1227
Palm Beach	2016	1	F	5342
Palm Beach	2016	1	M	5145
Arundel	2006		F	310
Arundel	2006		M	354
Arundel	2006	0	F	1037
Arundel	2006	0	M	938
Arundel	2006	1	F	3454
Arundel	2006	1	M	3221
Arundel	2011		F	332
Arundel	2011		M	359
Arundel	2011	0	F	925
Arundel	2011	0	M	844
Arundel	2011	1	F	3697
Arundel	2011	1	M	3418
Arundel	2016		F	502
Arundel	2016		M	486
Arundel	2016	0	F	880
Arundel	2016	0	M	804
Arundel	2016	1	F	3910
Arundel	2016	1	M	3662
Biggera Waters	2006		F	287
Biggera Waters	2006		M	317
Biggera Waters	2006	0	F	720
Biggera Waters	2006	0	M	657
Biggera Waters	2006	1	F	1759
Biggera Waters	2006	1	M	1647
Biggera Waters	2011		F	234
Biggera Waters	2011		M	255
Biggera Waters	2011	0	F	822
Biggera Waters	2011	0	M	668
Biggera Waters	2011	1	F	2250
Biggera Waters	2011	1	M	2109
Biggera Waters	2016		F	518
Biggera Waters	2016		M	491
Biggera Waters	2016	0	F	1189
Biggera Waters	2016	0	M	1049
Biggera Waters	2016	1	F	2769
Biggera Waters	2016	1	M	2516
Coombabah	2006		F	315
Coombabah	2006		M	314
Coombabah	2006	0	F	1049
Coombabah	2006	0	M	922
Coombabah	2006	1	F	3611
Coombabah	2006	1	M	3096
Coombabah	2011		F	351
Coombabah	2011		M	264
Coombabah	2011	0	F	906
Coombabah	2011	0	M	783
Coombabah	2011	1	F	4032
Coombabah	2011	1	M	3436
Coombabah	2016		F	563
Coombabah	2016		M	474
Coombabah	2016	0	F	910
Coombabah	2016	0	M	788
Coombabah	2016	1	F	4151
Coombabah	2016	1	M	3503
Labrador	2006		F	775
Labrador	2006		M	939
Labrador	2006	0	F	1994
Labrador	2006	0	M	1818
Labrador	2006	1	F	5156
Labrador	2006	1	M	4703
Labrador	2011		F	716
Labrador	2011		M	771
Labrador	2011	0	F	1973
Labrador	2011	0	M	1740
Labrador	2011	1	F	5829
Labrador	2011	1	M	5375
Labrador	2016		F	1327
Labrador	2016		M	1170
Labrador	2016	0	F	1998
Labrador	2016	0	M	1755
Labrador	2016	1	F	6290
Labrador	2016	1	M	5725
Paradise Point - Hollywell	2006		F	232
Paradise Point - Hollywell	2006		M	248
Paradise Point - Hollywell	2006	0	F	802
Paradise Point - Hollywell	2006	0	M	781
Paradise Point - Hollywell	2006	1	F	2856
Paradise Point - Hollywell	2006	1	M	2755
Paradise Point - Hollywell	2011		F	230
Paradise Point - Hollywell	2011		M	296
Paradise Point - Hollywell	2011	0	F	750
Paradise Point - Hollywell	2011	0	M	705
Paradise Point - Hollywell	2011	1	F	3347
Paradise Point - Hollywell	2011	1	M	3285
Paradise Point - Hollywell	2016		F	431
Paradise Point - Hollywell	2016		M	454
Paradise Point - Hollywell	2016	0	F	819
Paradise Point - Hollywell	2016	0	M	745
Paradise Point - Hollywell	2016	1	F	3583
Paradise Point - Hollywell	2016	1	M	3369
Runaway Bay	2006		F	325
Runaway Bay	2006		M	293
Runaway Bay	2006	0	F	858
Runaway Bay	2006	0	M	787
Runaway Bay	2006	1	F	3180
Runaway Bay	2006	1	M	3006
Runaway Bay	2011		F	360
Runaway Bay	2011		M	324
Runaway Bay	2011	0	F	778
Runaway Bay	2011	0	M	702
Runaway Bay	2011	1	F	3516
Runaway Bay	2011	1	M	3234
Runaway Bay	2016		F	458
Runaway Bay	2016		M	418
Runaway Bay	2016	0	F	820
Runaway Bay	2016	0	M	742
Runaway Bay	2016	1	F	3468
Runaway Bay	2016	1	M	3162
Guanaba - Springbrook	2006		F	116
Guanaba - Springbrook	2006		M	227
Guanaba - Springbrook	2006	0	F	252
Guanaba - Springbrook	2006	0	M	225
Guanaba - Springbrook	2006	1	F	1541
Guanaba - Springbrook	2006	1	M	1606
Guanaba - Springbrook	2011		F	126
Guanaba - Springbrook	2011		M	195
Guanaba - Springbrook	2011	0	F	267
Guanaba - Springbrook	2011	0	M	284
Guanaba - Springbrook	2011	1	F	1574
Guanaba - Springbrook	2011	1	M	1551
Guanaba - Springbrook	2016		F	316
Guanaba - Springbrook	2016		M	203
Guanaba - Springbrook	2016	0	F	278
Guanaba - Springbrook	2016	0	M	250
Guanaba - Springbrook	2016	1	F	1560
Guanaba - Springbrook	2016	1	M	1625
Tamborine - Canungra	2006		F	323
Tamborine - Canungra	2006		M	352
Tamborine - Canungra	2006	0	F	1001
Tamborine - Canungra	2006	0	M	1002
Tamborine - Canungra	2006	1	F	4872
Tamborine - Canungra	2006	1	M	4679
Tamborine - Canungra	2011		F	254
Tamborine - Canungra	2011		M	278
Tamborine - Canungra	2011	0	F	923
Tamborine - Canungra	2011	0	M	926
Tamborine - Canungra	2011	1	F	5521
Tamborine - Canungra	2011	1	M	5240
Tamborine - Canungra	2016		F	690
Tamborine - Canungra	2016		M	752
Tamborine - Canungra	2016	0	F	1012
Tamborine - Canungra	2016	0	M	972
Tamborine - Canungra	2016	1	F	5548
Tamborine - Canungra	2016	1	M	5297
Currumbin Valley - Tallebudgera	2006		F	241
Currumbin Valley - Tallebudgera	2006		M	228
Currumbin Valley - Tallebudgera	2006	0	F	373
Currumbin Valley - Tallebudgera	2006	0	M	368
Currumbin Valley - Tallebudgera	2006	1	F	2532
Currumbin Valley - Tallebudgera	2006	1	M	2645
Currumbin Valley - Tallebudgera	2011		F	171
Currumbin Valley - Tallebudgera	2011		M	187
Currumbin Valley - Tallebudgera	2011	0	F	387
Currumbin Valley - Tallebudgera	2011	0	M	343
Currumbin Valley - Tallebudgera	2011	1	F	2851
Currumbin Valley - Tallebudgera	2011	1	M	2879
Currumbin Valley - Tallebudgera	2016		F	300
Currumbin Valley - Tallebudgera	2016		M	330
Currumbin Valley - Tallebudgera	2016	0	F	455
Currumbin Valley - Tallebudgera	2016	0	M	438
Currumbin Valley - Tallebudgera	2016	1	F	2826
Currumbin Valley - Tallebudgera	2016	1	M	2802
Mudgeeraba - Bonogin	2006		F	464
Mudgeeraba - Bonogin	2006		M	496
Mudgeeraba - Bonogin	2006	0	F	1603
Mudgeeraba - Bonogin	2006	0	M	1540
Mudgeeraba - Bonogin	2006	1	F	5965
Mudgeeraba - Bonogin	2006	1	M	5783
Mudgeeraba - Bonogin	2011		F	410
Mudgeeraba - Bonogin	2011		M	419
Mudgeeraba - Bonogin	2011	0	F	1389
Mudgeeraba - Bonogin	2011	0	M	1207
Mudgeeraba - Bonogin	2011	1	F	7069
Mudgeeraba - Bonogin	2011	1	M	6893
Mudgeeraba - Bonogin	2016		F	793
Mudgeeraba - Bonogin	2016		M	799
Mudgeeraba - Bonogin	2016	0	F	1322
Mudgeeraba - Bonogin	2016	0	M	1219
Mudgeeraba - Bonogin	2016	1	F	7227
Mudgeeraba - Bonogin	2016	1	M	6902
Reedy Creek - Andrews	2006		F	201
Reedy Creek - Andrews	2006		M	225
Reedy Creek - Andrews	2006	0	F	688
Reedy Creek - Andrews	2006	0	M	567
Reedy Creek - Andrews	2006	1	F	1579
Reedy Creek - Andrews	2006	1	M	1408
Reedy Creek - Andrews	2011		F	207
Reedy Creek - Andrews	2011		M	204
Reedy Creek - Andrews	2011	0	F	741
Reedy Creek - Andrews	2011	0	M	634
Reedy Creek - Andrews	2011	1	F	2693
Reedy Creek - Andrews	2011	1	M	2393
Reedy Creek - Andrews	2016		F	291
Reedy Creek - Andrews	2016		M	284
Reedy Creek - Andrews	2016	0	F	808
Reedy Creek - Andrews	2016	0	M	717
Reedy Creek - Andrews	2016	1	F	3086
Reedy Creek - Andrews	2016	1	M	2788
Carrara	2006		F	410
Carrara	2006		M	427
Carrara	2006	0	F	1137
Carrara	2006	0	M	1057
Carrara	2006	1	F	3864
Carrara	2006	1	M	3785
Carrara	2011		F	364
Carrara	2011		M	402
Carrara	2011	0	F	1070
Carrara	2011	0	M	952
Carrara	2011	1	F	4496
Carrara	2011	1	M	4288
Carrara	2016		F	611
Carrara	2016		M	599
Carrara	2016	0	F	1099
Carrara	2016	0	M	922
Carrara	2016	1	F	4553
Carrara	2016	1	M	4403
Highland Park	2006		F	183
Highland Park	2006		M	245
Highland Park	2006	0	F	698
Highland Park	2006	0	M	672
Highland Park	2006	1	F	3206
Highland Park	2006	1	M	3117
Highland Park	2011		F	254
Highland Park	2011		M	223
Highland Park	2011	0	F	551
Highland Park	2011	0	M	481
Highland Park	2011	1	F	3473
Highland Park	2011	1	M	3388
Highland Park	2016		F	360
Highland Park	2016		M	374
Highland Park	2016	0	F	550
Highland Park	2016	0	M	514
Highland Park	2016	1	F	3354
Highland Park	2016	1	M	3212
Nerang - Mount Nathan	2006		F	708
Nerang - Mount Nathan	2006		M	597
Nerang - Mount Nathan	2006	0	F	1753
Nerang - Mount Nathan	2006	0	M	1536
Nerang - Mount Nathan	2006	1	F	6643
Nerang - Mount Nathan	2006	1	M	6250
Nerang - Mount Nathan	2011		F	598
Nerang - Mount Nathan	2011		M	638
Nerang - Mount Nathan	2011	0	F	1503
Nerang - Mount Nathan	2011	0	M	1373
Nerang - Mount Nathan	2011	1	F	7705
Nerang - Mount Nathan	2011	1	M	7130
Nerang - Mount Nathan	2016		F	1012
Nerang - Mount Nathan	2016		M	916
Nerang - Mount Nathan	2016	0	F	1696
Nerang - Mount Nathan	2016	0	M	1580
Nerang - Mount Nathan	2016	1	F	7850
Nerang - Mount Nathan	2016	1	M	7476
Pacific Pines - Gaven	2006		F	271
Pacific Pines - Gaven	2006		M	273
Pacific Pines - Gaven	2006	0	F	1621
Pacific Pines - Gaven	2006	0	M	1583
Pacific Pines - Gaven	2006	1	F	3793
Pacific Pines - Gaven	2006	1	M	3752
Pacific Pines - Gaven	2011		F	455
Pacific Pines - Gaven	2011		M	491
Pacific Pines - Gaven	2011	0	F	1615
Pacific Pines - Gaven	2011	0	M	1562
Pacific Pines - Gaven	2011	1	F	6203
Pacific Pines - Gaven	2011	1	M	6048
Pacific Pines - Gaven	2016		F	872
Pacific Pines - Gaven	2016		M	828
Pacific Pines - Gaven	2016	0	F	1658
Pacific Pines - Gaven	2016	0	M	1536
Pacific Pines - Gaven	2016	1	F	6785
Pacific Pines - Gaven	2016	1	M	6641
Worongary - Tallai	2006		F	223
Worongary - Tallai	2006		M	207
Worongary - Tallai	2006	0	F	453
Worongary - Tallai	2006	0	M	414
Worongary - Tallai	2006	1	F	3027
Worongary - Tallai	2006	1	M	3024
Worongary - Tallai	2011		F	291
Worongary - Tallai	2011		M	279
Worongary - Tallai	2011	0	F	393
Worongary - Tallai	2011	0	M	338
Worongary - Tallai	2011	1	F	3067
Worongary - Tallai	2011	1	M	3045
Worongary - Tallai	2016		F	446
Worongary - Tallai	2016		M	372
Worongary - Tallai	2016	0	F	494
Worongary - Tallai	2016	0	M	483
Worongary - Tallai	2016	1	F	3079
Worongary - Tallai	2016	1	M	3003
Coomera	2006		F	112
Coomera	2006		M	115
Coomera	2006	0	F	817
Coomera	2006	0	M	784
Coomera	2006	1	F	1117
Coomera	2006	1	M	1103
Coomera	2011		F	331
Coomera	2011		M	395
Coomera	2011	0	F	1245
Coomera	2011	0	M	1180
Coomera	2011	1	F	2820
Coomera	2011	1	M	2822
Coomera	2016		F	648
Coomera	2016		M	723
Coomera	2016	0	F	2022
Coomera	2016	0	M	1761
Coomera	2016	1	F	4146
Coomera	2016	1	M	4010
Helensvale	2006		F	413
Helensvale	2006		M	444
Helensvale	2006	0	F	1272
Helensvale	2006	0	M	1267
Helensvale	2006	1	F	5833
Helensvale	2006	1	M	5536
Helensvale	2011		F	381
Helensvale	2011		M	387
Helensvale	2011	0	F	1219
Helensvale	2011	0	M	1139
Helensvale	2011	1	F	6612
Helensvale	2011	1	M	6250
Helensvale	2016		F	752
Helensvale	2016		M	806
Helensvale	2016	0	F	1358
Helensvale	2016	0	M	1263
Helensvale	2016	1	F	6500
Helensvale	2016	1	M	6179
Hope Island	2006		F	216
Hope Island	2006		M	228
Hope Island	2006	0	F	698
Hope Island	2006	0	M	667
Hope Island	2006	1	F	1865
Hope Island	2006	1	M	1772
Hope Island	2011		F	361
Hope Island	2011		M	411
Hope Island	2011	0	F	1054
Hope Island	2011	0	M	975
Hope Island	2011	1	F	2902
Hope Island	2011	1	M	2878
Hope Island	2016		F	742
Hope Island	2016		M	683
Hope Island	2016	0	F	1290
Hope Island	2016	0	M	1191
Hope Island	2016	1	F	3783
Hope Island	2016	1	M	3540
Jacobs Well - Alberton	2006		F	88
Jacobs Well - Alberton	2006		M	103
Jacobs Well - Alberton	2006	0	F	189
Jacobs Well - Alberton	2006	0	M	249
Jacobs Well - Alberton	2006	1	F	1084
Jacobs Well - Alberton	2006	1	M	1221
Jacobs Well - Alberton	2011		F	77
Jacobs Well - Alberton	2011		M	88
Jacobs Well - Alberton	2011	0	F	219
Jacobs Well - Alberton	2011	0	M	231
Jacobs Well - Alberton	2011	1	F	1300
Jacobs Well - Alberton	2011	1	M	1396
Jacobs Well - Alberton	2016		F	154
Jacobs Well - Alberton	2016		M	134
Jacobs Well - Alberton	2016	0	F	247
Jacobs Well - Alberton	2016	0	M	263
Jacobs Well - Alberton	2016	1	F	1339
Jacobs Well - Alberton	2016	1	M	1504
Ormeau - Yatala	2006		F	386
Ormeau - Yatala	2006		M	399
Ormeau - Yatala	2006	0	F	1287
Ormeau - Yatala	2006	0	M	1312
Ormeau - Yatala	2006	1	F	3648
Ormeau - Yatala	2006	1	M	3704
Ormeau - Yatala	2011		F	348
Ormeau - Yatala	2011		M	426
Ormeau - Yatala	2011	0	F	1470
Ormeau - Yatala	2011	0	M	1452
Ormeau - Yatala	2011	1	F	6098
Ormeau - Yatala	2011	1	M	6095
Ormeau - Yatala	2016		F	869
Ormeau - Yatala	2016		M	913
Ormeau - Yatala	2016	0	F	1782
Ormeau - Yatala	2016	0	M	1777
Ormeau - Yatala	2016	1	F	7219
Ormeau - Yatala	2016	1	M	7112
Oxenford - Maudsland	2006		F	369
Oxenford - Maudsland	2006		M	365
Oxenford - Maudsland	2006	0	F	1347
Oxenford - Maudsland	2006	0	M	1249
Oxenford - Maudsland	2006	1	F	4058
Oxenford - Maudsland	2006	1	M	3889
Oxenford - Maudsland	2011		F	305
Oxenford - Maudsland	2011		M	403
Oxenford - Maudsland	2011	0	F	1237
Oxenford - Maudsland	2011	0	M	1156
Oxenford - Maudsland	2011	1	F	5741
Oxenford - Maudsland	2011	1	M	5528
Oxenford - Maudsland	2016		F	732
Oxenford - Maudsland	2016		M	699
Oxenford - Maudsland	2016	0	F	1271
Oxenford - Maudsland	2016	0	M	1175
Oxenford - Maudsland	2016	1	F	6053
Oxenford - Maudsland	2016	1	M	5858
Pimpama	2006		F	27
Pimpama	2006		M	42
Pimpama	2006	0	F	194
Pimpama	2006	0	M	208
Pimpama	2006	1	F	633
Pimpama	2006	1	M	638
Pimpama	2011		F	112
Pimpama	2011		M	143
Pimpama	2011	0	F	447
Pimpama	2011	0	M	405
Pimpama	2011	1	F	1064
Pimpama	2011	1	M	1040
Pimpama	2016		F	652
Pimpama	2016		M	575
Pimpama	2016	0	F	1768
Pimpama	2016	0	M	1594
Pimpama	2016	1	F	2337
Pimpama	2016	1	M	2240
Upper Coomera - Willow Vale	2006		F	540
Upper Coomera - Willow Vale	2006		M	565
Upper Coomera - Willow Vale	2006	0	F	2662
Upper Coomera - Willow Vale	2006	0	M	2545
Upper Coomera - Willow Vale	2006	1	F	4027
Upper Coomera - Willow Vale	2006	1	M	4027
Upper Coomera - Willow Vale	2011		F	724
Upper Coomera - Willow Vale	2011		M	767
Upper Coomera - Willow Vale	2011	0	F	2941
Upper Coomera - Willow Vale	2011	0	M	2719
Upper Coomera - Willow Vale	2011	1	F	8491
Upper Coomera - Willow Vale	2011	1	M	8277
Upper Coomera - Willow Vale	2016		F	1432
Upper Coomera - Willow Vale	2016		M	1453
Upper Coomera - Willow Vale	2016	0	F	3409
Upper Coomera - Willow Vale	2016	0	M	3212
Upper Coomera - Willow Vale	2016	1	F	10971
Upper Coomera - Willow Vale	2016	1	M	10739
Clear Island Waters	2006		F	81
Clear Island Waters	2006		M	113
Clear Island Waters	2006	0	F	391
Clear Island Waters	2006	0	M	379
Clear Island Waters	2006	1	F	1641
Clear Island Waters	2006	1	M	1485
Clear Island Waters	2011		F	135
Clear Island Waters	2011		M	103
Clear Island Waters	2011	0	F	316
Clear Island Waters	2011	0	M	311
Clear Island Waters	2011	1	F	1649
Clear Island Waters	2011	1	M	1476
Clear Island Waters	2016		F	180
Clear Island Waters	2016		M	176
Clear Island Waters	2016	0	F	298
Clear Island Waters	2016	0	M	268
Clear Island Waters	2016	1	F	1695
Clear Island Waters	2016	1	M	1500
Merrimac	2006		F	253
Merrimac	2006		M	230
Merrimac	2006	0	F	681
Merrimac	2006	0	M	617
Merrimac	2006	1	F	2050
Merrimac	2006	1	M	1859
Merrimac	2011		F	342
Merrimac	2011		M	312
Merrimac	2011	0	F	634
Merrimac	2011	0	M	564
Merrimac	2011	1	F	2335
Merrimac	2011	1	M	2136
Merrimac	2016		F	428
Merrimac	2016		M	394
Merrimac	2016	0	F	653
Merrimac	2016	0	M	535
Merrimac	2016	1	F	2675
Merrimac	2016	1	M	2392
Robina	2006		F	703
Robina	2006		M	714
Robina	2006	0	F	2371
Robina	2006	0	M	2043
Robina	2006	1	F	7011
Robina	2006	1	M	6339
Robina	2011		F	661
Robina	2011		M	656
Robina	2011	0	F	2135
Robina	2011	0	M	1894
Robina	2011	1	F	7997
Robina	2011	1	M	7179
Robina	2016		F	1023
Robina	2016		M	989
Robina	2016	0	F	2499
Robina	2016	0	M	2304
Robina	2016	1	F	8512
Robina	2016	1	M	7781
Varsity Lakes	2006		F	504
Varsity Lakes	2006		M	589
Varsity Lakes	2006	0	F	1678
Varsity Lakes	2006	0	M	1609
Varsity Lakes	2006	1	F	3923
Varsity Lakes	2006	1	M	3495
Varsity Lakes	2011		F	517
Varsity Lakes	2011		M	574
Varsity Lakes	2011	0	F	1828
Varsity Lakes	2011	0	M	1608
Varsity Lakes	2011	1	F	5155
Varsity Lakes	2011	1	M	4686
Varsity Lakes	2016		F	948
Varsity Lakes	2016		M	719
Varsity Lakes	2016	0	F	1683
Varsity Lakes	2016	0	M	1459
Varsity Lakes	2016	1	F	5499
Varsity Lakes	2016	1	M	4871
Ashmore	2006		F	418
Ashmore	2006		M	373
Ashmore	2006	0	F	1051
Ashmore	2006	0	M	1022
Ashmore	2006	1	F	4499
Ashmore	2006	1	M	4152
Ashmore	2011		F	442
Ashmore	2011		M	407
Ashmore	2011	0	F	918
Ashmore	2011	0	M	848
Ashmore	2011	1	F	4727
Ashmore	2011	1	M	4243
Ashmore	2016		F	638
Ashmore	2016		M	536
Ashmore	2016	0	F	921
Ashmore	2016	0	M	817
Ashmore	2016	1	F	4729
Ashmore	2016	1	M	4270
Molendinar	2006		F	159
Molendinar	2006		M	153
Molendinar	2006	0	F	574
Molendinar	2006	0	M	603
Molendinar	2006	1	F	2103
Molendinar	2006	1	M	2014
Molendinar	2011		F	206
Molendinar	2011		M	204
Molendinar	2011	0	F	467
Molendinar	2011	0	M	451
Molendinar	2011	1	F	2458
