SA2_NAME16	Year	NonSchoolQualification	persons
Gorokan - Kanwal - Charmhaven	2006	Bachelor	646
Gorokan - Kanwal - Charmhaven	2006	Graduate Diploma and Graduate Certificate	85
Gorokan - Kanwal - Charmhaven	2006	Postgraduate	82
Gorokan - Kanwal - Charmhaven	2011		14751
Gorokan - Kanwal - Charmhaven	2011	Certificate nfd	308
Gorokan - Kanwal - Charmhaven	2011	Certificate I and II Level	283
Gorokan - Kanwal - Charmhaven	2011	Certificate III and IV Level	3430
Gorokan - Kanwal - Charmhaven	2011	Advanced Diploma and Diploma	912
Gorokan - Kanwal - Charmhaven	2011	Bachelor	782
Gorokan - Kanwal - Charmhaven	2011	Graduate Diploma and Graduate Certificate	95
Gorokan - Kanwal - Charmhaven	2011	Postgraduate	114
Gorokan - Kanwal - Charmhaven	2016		15083
Gorokan - Kanwal - Charmhaven	2016	Certificate nfd	435
Gorokan - Kanwal - Charmhaven	2016	Certificate I and II Level	269
Gorokan - Kanwal - Charmhaven	2016	Certificate III and IV Level	3799
Gorokan - Kanwal - Charmhaven	2016	Advanced Diploma and Diploma	1250
Gorokan - Kanwal - Charmhaven	2016	Bachelor	972
Gorokan - Kanwal - Charmhaven	2016	Graduate Diploma and Graduate Certificate	132
Gorokan - Kanwal - Charmhaven	2016	Postgraduate	169
Jilliby - Yarramalong	2006		1853
Jilliby - Yarramalong	2006	Certificate nfd	38
Jilliby - Yarramalong	2006	Certificate I and II Level	25
Jilliby - Yarramalong	2006	Certificate III and IV Level	397
Jilliby - Yarramalong	2006	Advanced Diploma and Diploma	155
Jilliby - Yarramalong	2006	Bachelor	183
Jilliby - Yarramalong	2006	Graduate Diploma and Graduate Certificate	11
Jilliby - Yarramalong	2006	Postgraduate	35
Jilliby - Yarramalong	2011		1882
Jilliby - Yarramalong	2011	Certificate nfd	46
Jilliby - Yarramalong	2011	Certificate I and II Level	31
Jilliby - Yarramalong	2011	Certificate III and IV Level	462
Jilliby - Yarramalong	2011	Advanced Diploma and Diploma	211
Jilliby - Yarramalong	2011	Bachelor	277
Jilliby - Yarramalong	2011	Graduate Diploma and Graduate Certificate	27
Jilliby - Yarramalong	2011	Postgraduate	75
Jilliby - Yarramalong	2016		1967
Jilliby - Yarramalong	2016	Certificate nfd	92
Jilliby - Yarramalong	2016	Certificate I and II Level	25
Jilliby - Yarramalong	2016	Certificate III and IV Level	534
Jilliby - Yarramalong	2016	Advanced Diploma and Diploma	287
Jilliby - Yarramalong	2016	Bachelor	325
Jilliby - Yarramalong	2016	Graduate Diploma and Graduate Certificate	44
Jilliby - Yarramalong	2016	Postgraduate	84
Lake Munmorah - Mannering Park	2006		7111
Lake Munmorah - Mannering Park	2006	Certificate nfd	133
Lake Munmorah - Mannering Park	2006	Certificate I and II Level	106
Lake Munmorah - Mannering Park	2006	Certificate III and IV Level	1492
Lake Munmorah - Mannering Park	2006	Advanced Diploma and Diploma	392
Lake Munmorah - Mannering Park	2006	Bachelor	288
Lake Munmorah - Mannering Park	2006	Graduate Diploma and Graduate Certificate	54
Lake Munmorah - Mannering Park	2006	Postgraduate	40
Lake Munmorah - Mannering Park	2011		6999
Lake Munmorah - Mannering Park	2011	Certificate nfd	187
Lake Munmorah - Mannering Park	2011	Certificate I and II Level	118
Lake Munmorah - Mannering Park	2011	Certificate III and IV Level	1824
Lake Munmorah - Mannering Park	2011	Advanced Diploma and Diploma	466
Lake Munmorah - Mannering Park	2011	Bachelor	359
Lake Munmorah - Mannering Park	2011	Graduate Diploma and Graduate Certificate	61
Lake Munmorah - Mannering Park	2011	Postgraduate	49
Lake Munmorah - Mannering Park	2016		6972
Lake Munmorah - Mannering Park	2016	Certificate nfd	222
Lake Munmorah - Mannering Park	2016	Certificate I and II Level	141
Lake Munmorah - Mannering Park	2016	Certificate III and IV Level	2097
Lake Munmorah - Mannering Park	2016	Advanced Diploma and Diploma	653
Lake Munmorah - Mannering Park	2016	Bachelor	500
Lake Munmorah - Mannering Park	2016	Graduate Diploma and Graduate Certificate	63
Lake Munmorah - Mannering Park	2016	Postgraduate	80
Ourimbah - Fountaindale	2006		2928
Ourimbah - Fountaindale	2006	Certificate nfd	83
Ourimbah - Fountaindale	2006	Certificate I and II Level	47
Ourimbah - Fountaindale	2006	Certificate III and IV Level	673
Ourimbah - Fountaindale	2006	Advanced Diploma and Diploma	299
Ourimbah - Fountaindale	2006	Bachelor	351
Ourimbah - Fountaindale	2006	Graduate Diploma and Graduate Certificate	44
Ourimbah - Fountaindale	2006	Postgraduate	61
Ourimbah - Fountaindale	2011		2961
Ourimbah - Fountaindale	2011	Certificate nfd	67
Ourimbah - Fountaindale	2011	Certificate I and II Level	65
Ourimbah - Fountaindale	2011	Certificate III and IV Level	751
Ourimbah - Fountaindale	2011	Advanced Diploma and Diploma	375
Ourimbah - Fountaindale	2011	Bachelor	420
Ourimbah - Fountaindale	2011	Graduate Diploma and Graduate Certificate	78
Ourimbah - Fountaindale	2011	Postgraduate	77
Ourimbah - Fountaindale	2016		2731
Ourimbah - Fountaindale	2016	Certificate nfd	84
Ourimbah - Fountaindale	2016	Certificate I and II Level	52
Ourimbah - Fountaindale	2016	Certificate III and IV Level	803
Ourimbah - Fountaindale	2016	Advanced Diploma and Diploma	433
Ourimbah - Fountaindale	2016	Bachelor	554
Ourimbah - Fountaindale	2016	Graduate Diploma and Graduate Certificate	64
Ourimbah - Fountaindale	2016	Postgraduate	134
Summerland Point - Gwandalan	2006		3755
Summerland Point - Gwandalan	2006	Certificate nfd	76
Summerland Point - Gwandalan	2006	Certificate I and II Level	45
Summerland Point - Gwandalan	2006	Certificate III and IV Level	860
Summerland Point - Gwandalan	2006	Advanced Diploma and Diploma	184
Summerland Point - Gwandalan	2006	Bachelor	138
Summerland Point - Gwandalan	2006	Graduate Diploma and Graduate Certificate	32
Summerland Point - Gwandalan	2006	Postgraduate	22
Summerland Point - Gwandalan	2011		3697
Summerland Point - Gwandalan	2011	Certificate nfd	79
Summerland Point - Gwandalan	2011	Certificate I and II Level	55
Summerland Point - Gwandalan	2011	Certificate III and IV Level	1020
Summerland Point - Gwandalan	2011	Advanced Diploma and Diploma	289
Summerland Point - Gwandalan	2011	Bachelor	201
Summerland Point - Gwandalan	2011	Graduate Diploma and Graduate Certificate	28
Summerland Point - Gwandalan	2011	Postgraduate	31
Summerland Point - Gwandalan	2016		3603
Summerland Point - Gwandalan	2016	Certificate nfd	133
Summerland Point - Gwandalan	2016	Certificate I and II Level	66
Summerland Point - Gwandalan	2016	Certificate III and IV Level	1255
Summerland Point - Gwandalan	2016	Advanced Diploma and Diploma	345
Summerland Point - Gwandalan	2016	Bachelor	274
Summerland Point - Gwandalan	2016	Graduate Diploma and Graduate Certificate	40
Summerland Point - Gwandalan	2016	Postgraduate	52
The Entrance	2006		8533
The Entrance	2006	Certificate nfd	172
The Entrance	2006	Certificate I and II Level	106
The Entrance	2006	Certificate III and IV Level	1599
The Entrance	2006	Advanced Diploma and Diploma	540
The Entrance	2006	Bachelor	500
The Entrance	2006	Graduate Diploma and Graduate Certificate	77
The Entrance	2006	Postgraduate	81
The Entrance	2011		9635
The Entrance	2011	Certificate nfd	232
The Entrance	2011	Certificate I and II Level	193
The Entrance	2011	Certificate III and IV Level	2136
The Entrance	2011	Advanced Diploma and Diploma	767
The Entrance	2011	Bachelor	773
The Entrance	2011	Graduate Diploma and Graduate Certificate	112
The Entrance	2011	Postgraduate	139
The Entrance	2016		9519
The Entrance	2016	Certificate nfd	327
The Entrance	2016	Certificate I and II Level	176
The Entrance	2016	Certificate III and IV Level	2450
The Entrance	2016	Advanced Diploma and Diploma	1036
The Entrance	2016	Bachelor	1055
The Entrance	2016	Graduate Diploma and Graduate Certificate	154
The Entrance	2016	Postgraduate	224
Toukley - Norah Head	2006		6573
Toukley - Norah Head	2006	Certificate nfd	126
Toukley - Norah Head	2006	Certificate I and II Level	91
Toukley - Norah Head	2006	Certificate III and IV Level	1325
Toukley - Norah Head	2006	Advanced Diploma and Diploma	353
Toukley - Norah Head	2006	Bachelor	365
Toukley - Norah Head	2006	Graduate Diploma and Graduate Certificate	48
Toukley - Norah Head	2006	Postgraduate	43
Toukley - Norah Head	2011		6205
Toukley - Norah Head	2011	Certificate nfd	145
Toukley - Norah Head	2011	Certificate I and II Level	115
Toukley - Norah Head	2011	Certificate III and IV Level	1507
Toukley - Norah Head	2011	Advanced Diploma and Diploma	449
Toukley - Norah Head	2011	Bachelor	442
Toukley - Norah Head	2011	Graduate Diploma and Graduate Certificate	65
Toukley - Norah Head	2011	Postgraduate	71
Toukley - Norah Head	2016		6378
Toukley - Norah Head	2016	Certificate nfd	190
Toukley - Norah Head	2016	Certificate I and II Level	101
Toukley - Norah Head	2016	Certificate III and IV Level	1757
Toukley - Norah Head	2016	Advanced Diploma and Diploma	628
Toukley - Norah Head	2016	Bachelor	539
Toukley - Norah Head	2016	Graduate Diploma and Graduate Certificate	85
Toukley - Norah Head	2016	Postgraduate	95
Tuggerah - Kangy Angy	2006		3509
Tuggerah - Kangy Angy	2006	Certificate nfd	97
Tuggerah - Kangy Angy	2006	Certificate I and II Level	61
Tuggerah - Kangy Angy	2006	Certificate III and IV Level	660
Tuggerah - Kangy Angy	2006	Advanced Diploma and Diploma	311
Tuggerah - Kangy Angy	2006	Bachelor	274
Tuggerah - Kangy Angy	2006	Graduate Diploma and Graduate Certificate	19
Tuggerah - Kangy Angy	2006	Postgraduate	59
Tuggerah - Kangy Angy	2011		3439
Tuggerah - Kangy Angy	2011	Certificate nfd	82
Tuggerah - Kangy Angy	2011	Certificate I and II Level	70
Tuggerah - Kangy Angy	2011	Certificate III and IV Level	746
Tuggerah - Kangy Angy	2011	Advanced Diploma and Diploma	337
Tuggerah - Kangy Angy	2011	Bachelor	366
Tuggerah - Kangy Angy	2011	Graduate Diploma and Graduate Certificate	24
Tuggerah - Kangy Angy	2011	Postgraduate	71
Tuggerah - Kangy Angy	2016		3304
Tuggerah - Kangy Angy	2016	Certificate nfd	100
Tuggerah - Kangy Angy	2016	Certificate I and II Level	66
Tuggerah - Kangy Angy	2016	Certificate III and IV Level	841
Tuggerah - Kangy Angy	2016	Advanced Diploma and Diploma	378
Tuggerah - Kangy Angy	2016	Bachelor	470
Tuggerah - Kangy Angy	2016	Graduate Diploma and Graduate Certificate	46
Tuggerah - Kangy Angy	2016	Postgraduate	98
Warnervale - Wadalba	2006		6932
Warnervale - Wadalba	2006	Certificate nfd	190
Warnervale - Wadalba	2006	Certificate I and II Level	93
Warnervale - Wadalba	2006	Certificate III and IV Level	1360
Warnervale - Wadalba	2006	Advanced Diploma and Diploma	484
Warnervale - Wadalba	2006	Bachelor	398
Warnervale - Wadalba	2006	Graduate Diploma and Graduate Certificate	56
Warnervale - Wadalba	2006	Postgraduate	73
Warnervale - Wadalba	2011		8607
Warnervale - Wadalba	2011	Certificate nfd	198
Warnervale - Wadalba	2011	Certificate I and II Level	175
Warnervale - Wadalba	2011	Certificate III and IV Level	1940
Warnervale - Wadalba	2011	Advanced Diploma and Diploma	748
Warnervale - Wadalba	2011	Bachelor	632
Warnervale - Wadalba	2011	Graduate Diploma and Graduate Certificate	77
Warnervale - Wadalba	2011	Postgraduate	119
Warnervale - Wadalba	2016		9869
Warnervale - Wadalba	2016	Certificate nfd	287
Warnervale - Wadalba	2016	Certificate I and II Level	171
Warnervale - Wadalba	2016	Certificate III and IV Level	2507
Warnervale - Wadalba	2016	Advanced Diploma and Diploma	1116
Warnervale - Wadalba	2016	Bachelor	938
Warnervale - Wadalba	2016	Graduate Diploma and Graduate Certificate	118
Warnervale - Wadalba	2016	Postgraduate	216
Wyong	2006		5673
Wyong	2006	Certificate nfd	117
Wyong	2006	Certificate I and II Level	98
Wyong	2006	Certificate III and IV Level	920
Wyong	2006	Advanced Diploma and Diploma	272
Wyong	2006	Bachelor	267
Wyong	2006	Graduate Diploma and Graduate Certificate	40
Wyong	2006	Postgraduate	32
Wyong	2011		5855
Wyong	2011	Certificate nfd	136
Wyong	2011	Certificate I and II Level	122
Wyong	2011	Certificate III and IV Level	1192
Wyong	2011	Advanced Diploma and Diploma	388
Wyong	2011	Bachelor	365
Wyong	2011	Graduate Diploma and Graduate Certificate	46
Wyong	2011	Postgraduate	48
Wyong	2016		5943
Wyong	2016	Certificate nfd	168
Wyong	2016	Certificate I and II Level	118
Wyong	2016	Certificate III and IV Level	1423
Wyong	2016	Advanced Diploma and Diploma	543
Wyong	2016	Bachelor	482
Wyong	2016	Graduate Diploma and Graduate Certificate	60
Wyong	2016	Postgraduate	85
Bathurst	2006		15169
Bathurst	2006	Certificate nfd	379
Bathurst	2006	Certificate I and II Level	338
Bathurst	2006	Certificate III and IV Level	2673
Bathurst	2006	Advanced Diploma and Diploma	988
Bathurst	2006	Bachelor	1727
Bathurst	2006	Graduate Diploma and Graduate Certificate	215
Bathurst	2006	Postgraduate	341
Bathurst	2011		15233
Bathurst	2011	Certificate nfd	368
Bathurst	2011	Certificate I and II Level	317
Bathurst	2011	Certificate III and IV Level	3129
Bathurst	2011	Advanced Diploma and Diploma	1207
Bathurst	2011	Bachelor	1980
Bathurst	2011	Graduate Diploma and Graduate Certificate	278
Bathurst	2011	Postgraduate	473
Bathurst	2016		14612
Bathurst	2016	Certificate nfd	467
Bathurst	2016	Certificate I and II Level	307
Bathurst	2016	Certificate III and IV Level	3550
Bathurst	2016	Advanced Diploma and Diploma	1517
Bathurst	2016	Bachelor	2368
Bathurst	2016	Graduate Diploma and Graduate Certificate	371
Bathurst	2016	Postgraduate	641
Bathurst - East	2006		5858
Bathurst - East	2006	Certificate nfd	133
Bathurst - East	2006	Certificate I and II Level	112
Bathurst - East	2006	Certificate III and IV Level	1231
Bathurst - East	2006	Advanced Diploma and Diploma	388
Bathurst - East	2006	Bachelor	524
Bathurst - East	2006	Graduate Diploma and Graduate Certificate	71
Bathurst - East	2006	Postgraduate	93
Bathurst - East	2011		6288
Bathurst - East	2011	Certificate nfd	158
Bathurst - East	2011	Certificate I and II Level	132
Bathurst - East	2011	Certificate III and IV Level	1565
Bathurst - East	2011	Advanced Diploma and Diploma	511
Bathurst - East	2011	Bachelor	653
Bathurst - East	2011	Graduate Diploma and Graduate Certificate	89
Bathurst - East	2011	Postgraduate	102
Bathurst - East	2016		7074
Bathurst - East	2016	Certificate nfd	208
Bathurst - East	2016	Certificate I and II Level	139
Bathurst - East	2016	Certificate III and IV Level	1871
Bathurst - East	2016	Advanced Diploma and Diploma	700
Bathurst - East	2016	Bachelor	874
Bathurst - East	2016	Graduate Diploma and Graduate Certificate	152
Bathurst - East	2016	Postgraduate	171
Bathurst Region	2006		3871
Bathurst Region	2006	Certificate nfd	116
Bathurst Region	2006	Certificate I and II Level	66
Bathurst Region	2006	Certificate III and IV Level	864
Bathurst Region	2006	Advanced Diploma and Diploma	361
Bathurst Region	2006	Bachelor	478
Bathurst Region	2006	Graduate Diploma and Graduate Certificate	98
Bathurst Region	2006	Postgraduate	106
Bathurst Region	2011		4118
Bathurst Region	2011	Certificate nfd	121
Bathurst Region	2011	Certificate I and II Level	77
Bathurst Region	2011	Certificate III and IV Level	1087
Bathurst Region	2011	Advanced Diploma and Diploma	420
Bathurst Region	2011	Bachelor	550
Bathurst Region	2011	Graduate Diploma and Graduate Certificate	112
Bathurst Region	2011	Postgraduate	127
Bathurst Region	2016		4115
Bathurst Region	2016	Certificate nfd	156
Bathurst Region	2016	Certificate I and II Level	79
Bathurst Region	2016	Certificate III and IV Level	1191
Bathurst Region	2016	Advanced Diploma and Diploma	494
Bathurst Region	2016	Bachelor	575
Bathurst Region	2016	Graduate Diploma and Graduate Certificate	145
Bathurst Region	2016	Postgraduate	155
Oberon	2006		3515
Oberon	2006	Certificate nfd	69
Oberon	2006	Certificate I and II Level	51
Oberon	2006	Certificate III and IV Level	591
Oberon	2006	Advanced Diploma and Diploma	163
Oberon	2006	Bachelor	218
Oberon	2006	Graduate Diploma and Graduate Certificate	35
Oberon	2006	Postgraduate	35
Oberon	2011		3169
Oberon	2011	Certificate nfd	78
Oberon	2011	Certificate I and II Level	43
Oberon	2011	Certificate III and IV Level	692
Oberon	2011	Advanced Diploma and Diploma	188
Oberon	2011	Bachelor	206
Oberon	2011	Graduate Diploma and Graduate Certificate	25
Oberon	2011	Postgraduate	58
Oberon	2016		3206
Oberon	2016	Certificate nfd	104
Oberon	2016	Certificate I and II Level	76
Oberon	2016	Certificate III and IV Level	707
Oberon	2016	Advanced Diploma and Diploma	243
Oberon	2016	Bachelor	244
Oberon	2016	Graduate Diploma and Graduate Certificate	35
Oberon	2016	Postgraduate	47
Condobolin	2006		5651
Condobolin	2006	Certificate nfd	83
Condobolin	2006	Certificate I and II Level	65
Condobolin	2006	Certificate III and IV Level	667
Condobolin	2006	Advanced Diploma and Diploma	266
Condobolin	2006	Bachelor	279
Condobolin	2006	Graduate Diploma and Graduate Certificate	52
Condobolin	2006	Postgraduate	25
Condobolin	2011		5232
Condobolin	2011	Certificate nfd	86
Condobolin	2011	Certificate I and II Level	94
Condobolin	2011	Certificate III and IV Level	733
Condobolin	2011	Advanced Diploma and Diploma	290
Condobolin	2011	Bachelor	370
Condobolin	2011	Graduate Diploma and Graduate Certificate	54
Condobolin	2011	Postgraduate	33
Condobolin	2016		4944
Condobolin	2016	Certificate nfd	99
Condobolin	2016	Certificate I and II Level	96
Condobolin	2016	Certificate III and IV Level	768
Condobolin	2016	Advanced Diploma and Diploma	290
Condobolin	2016	Bachelor	341
Condobolin	2016	Graduate Diploma and Graduate Certificate	58
Condobolin	2016	Postgraduate	34
Cowra	2006		7119
Cowra	2006	Certificate nfd	108
Cowra	2006	Certificate I and II Level	107
Cowra	2006	Certificate III and IV Level	1071
Cowra	2006	Advanced Diploma and Diploma	316
Cowra	2006	Bachelor	407
Cowra	2006	Graduate Diploma and Graduate Certificate	70
Cowra	2006	Postgraduate	52
Cowra	2011		6628
Cowra	2011	Certificate nfd	113
Cowra	2011	Certificate I and II Level	100
Cowra	2011	Certificate III and IV Level	1180
Cowra	2011	Advanced Diploma and Diploma	380
Cowra	2011	Bachelor	427
Cowra	2011	Graduate Diploma and Graduate Certificate	54
Cowra	2011	Postgraduate	44
Cowra	2016		6377
Cowra	2016	Certificate nfd	169
Cowra	2016	Certificate I and II Level	116
Cowra	2016	Certificate III and IV Level	1396
Cowra	2016	Advanced Diploma and Diploma	447
Cowra	2016	Bachelor	497
Cowra	2016	Graduate Diploma and Graduate Certificate	77
Cowra	2016	Postgraduate	67
Cowra Region	2006		3862
Cowra Region	2006	Certificate nfd	66
Cowra Region	2006	Certificate I and II Level	47
Cowra Region	2006	Certificate III and IV Level	666
Cowra Region	2006	Advanced Diploma and Diploma	258
Cowra Region	2006	Bachelor	262
Cowra Region	2006	Graduate Diploma and Graduate Certificate	44
Cowra Region	2006	Postgraduate	36
Cowra Region	2011		3711
Cowra Region	2011	Certificate nfd	88
Cowra Region	2011	Certificate I and II Level	71
Cowra Region	2011	Certificate III and IV Level	772
Cowra Region	2011	Advanced Diploma and Diploma	310
Cowra Region	2011	Bachelor	302
Cowra Region	2011	Graduate Diploma and Graduate Certificate	50
Cowra Region	2011	Postgraduate	43
Cowra Region	2016		3608
Cowra Region	2016	Certificate nfd	98
Cowra Region	2016	Certificate I and II Level	71
Cowra Region	2016	Certificate III and IV Level	851
Cowra Region	2016	Advanced Diploma and Diploma	346
Cowra Region	2016	Bachelor	378
Cowra Region	2016	Graduate Diploma and Graduate Certificate	45
Cowra Region	2016	Postgraduate	50
Forbes	2006		7828
Forbes	2006	Certificate nfd	140
Forbes	2006	Certificate I and II Level	125
Forbes	2006	Certificate III and IV Level	1194
Forbes	2006	Advanced Diploma and Diploma	393
Forbes	2006	Bachelor	477
Forbes	2006	Graduate Diploma and Graduate Certificate	75
Forbes	2006	Postgraduate	51
Forbes	2011		7039
Forbes	2011	Certificate nfd	133
Forbes	2011	Certificate I and II Level	135
Forbes	2011	Certificate III and IV Level	1407
Forbes	2011	Advanced Diploma and Diploma	434
Forbes	2011	Bachelor	526
Forbes	2011	Graduate Diploma and Graduate Certificate	68
Forbes	2011	Postgraduate	63
Forbes	2016		7010
Forbes	2016	Certificate nfd	189
Forbes	2016	Certificate I and II Level	135
Forbes	2016	Certificate III and IV Level	1499
Forbes	2016	Advanced Diploma and Diploma	543
Forbes	2016	Bachelor	615
Forbes	2016	Graduate Diploma and Graduate Certificate	80
Forbes	2016	Postgraduate	94
Grenfell	2006		2755
Grenfell	2006	Certificate nfd	63
Grenfell	2006	Certificate I and II Level	51
Grenfell	2006	Certificate III and IV Level	400
Grenfell	2006	Advanced Diploma and Diploma	153
Grenfell	2006	Bachelor	163
Grenfell	2006	Graduate Diploma and Graduate Certificate	28
Grenfell	2006	Postgraduate	23
Grenfell	2011		2662
Grenfell	2011	Certificate nfd	57
Grenfell	2011	Certificate I and II Level	49
Grenfell	2011	Certificate III and IV Level	468
Grenfell	2011	Advanced Diploma and Diploma	171
Grenfell	2011	Bachelor	188
Grenfell	2011	Graduate Diploma and Graduate Certificate	33
Grenfell	2011	Postgraduate	18
Grenfell	2016		2506
Grenfell	2016	Certificate nfd	67
Grenfell	2016	Certificate I and II Level	61
Grenfell	2016	Certificate III and IV Level	521
Grenfell	2016	Advanced Diploma and Diploma	205
Grenfell	2016	Bachelor	234
Grenfell	2016	Graduate Diploma and Graduate Certificate	27
Grenfell	2016	Postgraduate	31
Parkes (NSW)	2006		8101
Parkes (NSW)	2006	Certificate nfd	147
Parkes (NSW)	2006	Certificate I and II Level	155
Parkes (NSW)	2006	Certificate III and IV Level	1343
Parkes (NSW)	2006	Advanced Diploma and Diploma	340
Parkes (NSW)	2006	Bachelor	467
Parkes (NSW)	2006	Graduate Diploma and Graduate Certificate	61
Parkes (NSW)	2006	Postgraduate	47
Parkes (NSW)	2011		8003
Parkes (NSW)	2011	Certificate nfd	134
Parkes (NSW)	2011	Certificate I and II Level	134
Parkes (NSW)	2011	Certificate III and IV Level	1544
Parkes (NSW)	2011	Advanced Diploma and Diploma	420
Parkes (NSW)	2011	Bachelor	562
Parkes (NSW)	2011	Graduate Diploma and Graduate Certificate	58
Parkes (NSW)	2011	Postgraduate	84
Parkes (NSW)	2016		7498
Parkes (NSW)	2016	Certificate nfd	196
Parkes (NSW)	2016	Certificate I and II Level	163
Parkes (NSW)	2016	Certificate III and IV Level	1759
Parkes (NSW)	2016	Advanced Diploma and Diploma	526
Parkes (NSW)	2016	Bachelor	645
Parkes (NSW)	2016	Graduate Diploma and Graduate Certificate	88
Parkes (NSW)	2016	Postgraduate	102
Parkes Region	2006		2526
Parkes Region	2006	Certificate nfd	34
Parkes Region	2006	Certificate I and II Level	36
Parkes Region	2006	Certificate III and IV Level	393
Parkes Region	2006	Advanced Diploma and Diploma	129
Parkes Region	2006	Bachelor	140
Parkes Region	2006	Graduate Diploma and Graduate Certificate	17
Parkes Region	2006	Postgraduate	16
Parkes Region	2011		2438
Parkes Region	2011	Certificate nfd	57
Parkes Region	2011	Certificate I and II Level	42
Parkes Region	2011	Certificate III and IV Level	507
Parkes Region	2011	Advanced Diploma and Diploma	147
Parkes Region	2011	Bachelor	162
Parkes Region	2011	Graduate Diploma and Graduate Certificate	17
Parkes Region	2011	Postgraduate	20
Parkes Region	2016		2339
Parkes Region	2016	Certificate nfd	80
Parkes Region	2016	Certificate I and II Level	35
Parkes Region	2016	Certificate III and IV Level	516
Parkes Region	2016	Advanced Diploma and Diploma	174
Parkes Region	2016	Bachelor	188
Parkes Region	2016	Graduate Diploma and Graduate Certificate	25
Parkes Region	2016	Postgraduate	33
West Wyalong	2006		4689
West Wyalong	2006	Certificate nfd	97
West Wyalong	2006	Certificate I and II Level	75
West Wyalong	2006	Certificate III and IV Level	715
West Wyalong	2006	Advanced Diploma and Diploma	191
West Wyalong	2006	Bachelor	281
West Wyalong	2006	Graduate Diploma and Graduate Certificate	29
West Wyalong	2006	Postgraduate	21
West Wyalong	2011		4326
West Wyalong	2011	Certificate nfd	77
West Wyalong	2011	Certificate I and II Level	81
West Wyalong	2011	Certificate III and IV Level	801
West Wyalong	2011	Advanced Diploma and Diploma	221
West Wyalong	2011	Bachelor	292
West Wyalong	2011	Graduate Diploma and Graduate Certificate	31
West Wyalong	2011	Postgraduate	21
West Wyalong	2016		4261
West Wyalong	2016	Certificate nfd	108
West Wyalong	2016	Certificate I and II Level	80
West Wyalong	2016	Certificate III and IV Level	839
West Wyalong	2016	Advanced Diploma and Diploma	247
West Wyalong	2016	Bachelor	317
West Wyalong	2016	Graduate Diploma and Graduate Certificate	38
West Wyalong	2016	Postgraduate	36
Lithgow	2006		9082
Lithgow	2006	Certificate nfd	162
Lithgow	2006	Certificate I and II Level	142
Lithgow	2006	Certificate III and IV Level	1738
Lithgow	2006	Advanced Diploma and Diploma	423
Lithgow	2006	Bachelor	449
Lithgow	2006	Graduate Diploma and Graduate Certificate	66
Lithgow	2006	Postgraduate	52
Lithgow	2011		8817
Lithgow	2011	Certificate nfd	155
Lithgow	2011	Certificate I and II Level	142
Lithgow	2011	Certificate III and IV Level	1955
Lithgow	2011	Advanced Diploma and Diploma	470
Lithgow	2011	Bachelor	533
Lithgow	2011	Graduate Diploma and Graduate Certificate	93
Lithgow	2011	Postgraduate	86
Lithgow	2016		8746
Lithgow	2016	Certificate nfd	237
Lithgow	2016	Certificate I and II Level	176
Lithgow	2016	Certificate III and IV Level	2136
Lithgow	2016	Advanced Diploma and Diploma	638
Lithgow	2016	Bachelor	656
Lithgow	2016	Graduate Diploma and Graduate Certificate	108
Lithgow	2016	Postgraduate	121
Lithgow Region	2006		5527
Lithgow Region	2006	Certificate nfd	104
Lithgow Region	2006	Certificate I and II Level	83
Lithgow Region	2006	Certificate III and IV Level	1160
Lithgow Region	2006	Advanced Diploma and Diploma	317
Lithgow Region	2006	Bachelor	329
Lithgow Region	2006	Graduate Diploma and Graduate Certificate	66
Lithgow Region	2006	Postgraduate	60
Lithgow Region	2011		5406
Lithgow Region	2011	Certificate nfd	135
Lithgow Region	2011	Certificate I and II Level	107
Lithgow Region	2011	Certificate III and IV Level	1326
Lithgow Region	2011	Advanced Diploma and Diploma	398
Lithgow Region	2011	Bachelor	391
Lithgow Region	2011	Graduate Diploma and Graduate Certificate	67
Lithgow Region	2011	Postgraduate	65
Lithgow Region	2016		5376
Lithgow Region	2016	Certificate nfd	157
Lithgow Region	2016	Certificate I and II Level	112
Lithgow Region	2016	Certificate III and IV Level	1467
Lithgow Region	2016	Advanced Diploma and Diploma	510
Lithgow Region	2016	Bachelor	454
Lithgow Region	2016	Graduate Diploma and Graduate Certificate	75
Lithgow Region	2016	Postgraduate	111
Mudgee	2006		6908
Mudgee	2006	Certificate nfd	144
Mudgee	2006	Certificate I and II Level	144
Mudgee	2006	Certificate III and IV Level	1278
Mudgee	2006	Advanced Diploma and Diploma	427
Mudgee	2006	Bachelor	549
Mudgee	2006	Graduate Diploma and Graduate Certificate	73
Mudgee	2006	Postgraduate	55
Mudgee	2011		7192
Mudgee	2011	Certificate nfd	141
Mudgee	2011	Certificate I and II Level	126
Mudgee	2011	Certificate III and IV Level	1612
Mudgee	2011	Advanced Diploma and Diploma	537
Mudgee	2011	Bachelor	689
Mudgee	2011	Graduate Diploma and Graduate Certificate	106
Mudgee	2011	Postgraduate	81
Mudgee	2016		7553
Mudgee	2016	Certificate nfd	205
Mudgee	2016	Certificate I and II Level	162
Mudgee	2016	Certificate III and IV Level	1980
Mudgee	2016	Advanced Diploma and Diploma	663
Mudgee	2016	Bachelor	907
Mudgee	2016	Graduate Diploma and Graduate Certificate	122
Mudgee	2016	Postgraduate	136
Mudgee Region - East	2006		2555
Mudgee Region - East	2006	Certificate nfd	46
