SA2_NAME16	Year	AustCitizen	Sex	persons
Regents Park - Heritage Park	2011	0		2731
Regents Park - Heritage Park	2011	1	F	6495
Regents Park - Heritage Park	2011	1	M	6303
Regents Park - Heritage Park	2016	0		3022
Regents Park - Heritage Park	2016	1	F	6478
Regents Park - Heritage Park	2016	1	M	6434
Greenbank	2006	0		1305
Greenbank	2006	1	F	3928
Greenbank	2006	1	M	4019
Greenbank	2011	0		1261
Greenbank	2011	1	F	5173
Greenbank	2011	1	M	5346
Greenbank	2016	0		1513
Greenbank	2016	1	F	5652
Greenbank	2016	1	M	5687
Jimboomba	2006	0		2226
Jimboomba	2006	1	F	6979
Jimboomba	2006	1	M	7100
Jimboomba	2011	0		2280
Jimboomba	2011	1	F	8657
Jimboomba	2011	1	M	8769
Jimboomba	2016	0		3679
Jimboomba	2016	1	F	11052
Jimboomba	2016	1	M	11013
Logan Village	2006	0		734
Logan Village	2006	1	F	2422
Logan Village	2006	1	M	2496
Logan Village	2011	0		794
Logan Village	2011	1	F	2487
Logan Village	2011	1	M	2572
Logan Village	2016	0		928
Logan Village	2016	1	F	3004
Logan Village	2016	1	M	3062
Bethania - Waterford	2006	0		769
Bethania - Waterford	2006	1	F	2616
Bethania - Waterford	2006	1	M	2242
Bethania - Waterford	2011	0		1635
Bethania - Waterford	2011	1	F	3669
Bethania - Waterford	2011	1	M	3222
Bethania - Waterford	2016	0		2213
Bethania - Waterford	2016	1	F	4619
Bethania - Waterford	2016	1	M	4038
Cornubia - Carbrook	2006	0		1068
Cornubia - Carbrook	2006	1	F	3476
Cornubia - Carbrook	2006	1	M	3514
Cornubia - Carbrook	2011	0		1056
Cornubia - Carbrook	2011	1	F	3478
Cornubia - Carbrook	2011	1	M	3497
Cornubia - Carbrook	2016	0		1069
Cornubia - Carbrook	2016	1	F	3749
Cornubia - Carbrook	2016	1	M	3637
Loganholme - Tanah Merah	2006	0		1587
Loganholme - Tanah Merah	2006	1	F	4197
Loganholme - Tanah Merah	2006	1	M	4081
Loganholme - Tanah Merah	2011	0		1700
Loganholme - Tanah Merah	2011	1	F	4557
Loganholme - Tanah Merah	2011	1	M	4471
Loganholme - Tanah Merah	2016	0		2023
Loganholme - Tanah Merah	2016	1	F	4566
Loganholme - Tanah Merah	2016	1	M	4541
Loganlea	2006	0		1508
Loganlea	2006	1	F	3525
Loganlea	2006	1	M	3299
Loganlea	2011	0		2086
Loganlea	2011	1	F	3695
Loganlea	2011	1	M	3531
Loganlea	2016	0		2887
Loganlea	2016	1	F	3788
Loganlea	2016	1	M	3759
Shailer Park	2006	0		1756
Shailer Park	2006	1	F	4745
Shailer Park	2006	1	M	4719
Shailer Park	2011	0		1615
Shailer Park	2011	1	F	4884
Shailer Park	2011	1	M	4778
Shailer Park	2016	0		1870
Shailer Park	2016	1	F	4875
Shailer Park	2016	1	M	4902
Waterford West	2006	0		849
Waterford West	2006	1	F	2630
Waterford West	2006	1	M	2582
Waterford West	2011	0		1310
Waterford West	2011	1	F	2938
Waterford West	2011	1	M	2764
Waterford West	2016	0		1715
Waterford West	2016	1	F	2887
Waterford West	2016	1	M	2642
Daisy Hill	2006	0		1028
Daisy Hill	2006	1	F	2541
Daisy Hill	2006	1	M	2497
Daisy Hill	2011	0		1022
Daisy Hill	2011	1	F	2597
Daisy Hill	2011	1	M	2636
Daisy Hill	2016	0		1154
Daisy Hill	2016	1	F	2747
Daisy Hill	2016	1	M	2737
Kingston (Qld.)	2006	0		2128
Kingston (Qld.)	2006	1	F	3828
Kingston (Qld.)	2006	1	M	3798
Kingston (Qld.)	2011	0		2584
Kingston (Qld.)	2011	1	F	3830
Kingston (Qld.)	2011	1	M	3770
Kingston (Qld.)	2016	0		3198
Kingston (Qld.)	2016	1	F	3597
Kingston (Qld.)	2016	1	M	3618
Logan Central	2006	0		1501
Logan Central	2006	1	F	2167
Logan Central	2006	1	M	2065
Logan Central	2011	0		2073
Logan Central	2011	1	F	2063
Logan Central	2011	1	M	2126
Logan Central	2016	0		2127
Logan Central	2016	1	F	1995
Logan Central	2016	1	M	2011
Rochedale South - Priestdale	2006	0		2082
Rochedale South - Priestdale	2006	1	F	6638
Rochedale South - Priestdale	2006	1	M	6336
Rochedale South - Priestdale	2011	0		1964
Rochedale South - Priestdale	2011	1	F	6775
Rochedale South - Priestdale	2011	1	M	6383
Rochedale South - Priestdale	2016	0		2303
Rochedale South - Priestdale	2016	1	F	6730
Rochedale South - Priestdale	2016	1	M	6419
Slacks Creek	2006	0		1805
Slacks Creek	2006	1	F	4156
Slacks Creek	2006	1	M	3906
Slacks Creek	2011	0		2521
Slacks Creek	2011	1	F	4034
Slacks Creek	2011	1	M	3879
Slacks Creek	2016	0		2621
Slacks Creek	2016	1	F	3991
Slacks Creek	2016	1	M	3820
Springwood	2006	0		1473
Springwood	2006	1	F	3891
Springwood	2006	1	M	3726
Springwood	2011	0		1479
Springwood	2011	1	F	3820
Springwood	2011	1	M	3692
Springwood	2016	0		1765
Springwood	2016	1	F	3823
Springwood	2016	1	M	3691
Underwood	2006	0		754
Underwood	2006	1	F	1904
Underwood	2006	1	M	1859
Underwood	2011	0		915
Underwood	2011	1	F	2233
Underwood	2011	1	M	2177
Underwood	2016	0		1489
Underwood	2016	1	F	2464
Underwood	2016	1	M	2388
Woodridge	2006	0		3010
Woodridge	2006	1	F	4552
Woodridge	2006	1	M	4339
Woodridge	2011	0		3818
Woodridge	2011	1	F	4552
Woodridge	2011	1	M	4418
Woodridge	2016	0		4281
Woodridge	2016	1	F	4151
Woodridge	2016	1	M	4147
Bowen	2006	0		1441
Bowen	2006	1	F	3447
Bowen	2006	1	M	3684
Bowen	2011	0		1618
Bowen	2011	1	F	3503
Bowen	2011	1	M	3730
Bowen	2016	0		1702
Bowen	2016	1	F	3620
Bowen	2016	1	M	3783
Broadsound - Nebo	2006	0		1816
Broadsound - Nebo	2006	1	F	3441
Broadsound - Nebo	2006	1	M	4112
Broadsound - Nebo	2011	0		1915
Broadsound - Nebo	2011	1	F	3594
Broadsound - Nebo	2011	1	M	4369
Broadsound - Nebo	2016	0		2005
Broadsound - Nebo	2016	1	F	2890
Broadsound - Nebo	2016	1	M	3610
Clermont	2006	0		277
Clermont	2006	1	F	1463
Clermont	2006	1	M	1448
Clermont	2011	0		386
Clermont	2011	1	F	1627
Clermont	2011	1	M	1733
Clermont	2016	0		584
Clermont	2016	1	F	1532
Clermont	2016	1	M	1584
Collinsville	2006	0		511
Collinsville	2006	1	F	1579
Collinsville	2006	1	M	1721
Collinsville	2011	0		645
Collinsville	2011	1	F	1577
Collinsville	2011	1	M	1821
Collinsville	2016	0		575
Collinsville	2016	1	F	1357
Collinsville	2016	1	M	1524
Moranbah	2006	0		957
Moranbah	2006	1	F	2895
Moranbah	2006	1	M	3414
Moranbah	2011	0		1458
Moranbah	2011	1	F	3453
Moranbah	2011	1	M	4055
Moranbah	2016	0		1728
Moranbah	2016	1	F	3288
Moranbah	2016	1	M	3719
Andergrove - Beaconsfield	2006	0		1819
Andergrove - Beaconsfield	2006	1	F	6134
Andergrove - Beaconsfield	2006	1	M	6022
Andergrove - Beaconsfield	2011	0		1692
Andergrove - Beaconsfield	2011	1	F	6414
Andergrove - Beaconsfield	2011	1	M	6298
Andergrove - Beaconsfield	2016	0		1753
Andergrove - Beaconsfield	2016	1	F	6695
Andergrove - Beaconsfield	2016	1	M	6460
East Mackay	2006	0		450
East Mackay	2006	1	F	1621
East Mackay	2006	1	M	1589
East Mackay	2011	0		546
East Mackay	2011	1	F	1534
East Mackay	2011	1	M	1557
East Mackay	2016	0		503
East Mackay	2016	1	F	1532
East Mackay	2016	1	M	1534
Eimeo - Rural View	2006	0		947
Eimeo - Rural View	2006	1	F	3032
Eimeo - Rural View	2006	1	M	3084
Eimeo - Rural View	2011	0		1588
Eimeo - Rural View	2011	1	F	4035
Eimeo - Rural View	2011	1	M	4285
Eimeo - Rural View	2016	0		1790
Eimeo - Rural View	2016	1	F	5301
Eimeo - Rural View	2016	1	M	5235
Eungella Hinterland	2006	0		0
Eungella Hinterland	2006	1	F	0
Eungella Hinterland	2006	1	M	0
Eungella Hinterland	2011	0		4
Eungella Hinterland	2011	1	F	0
Eungella Hinterland	2011	1	M	0
Eungella Hinterland	2016	0		2
Eungella Hinterland	2016	1	F	8
Eungella Hinterland	2016	1	M	5
Mackay	2006	0		729
Mackay	2006	1	F	1472
Mackay	2006	1	M	1615
Mackay	2011	0		1194
Mackay	2011	1	F	1368
Mackay	2011	1	M	1510
Mackay	2016	0		1011
Mackay	2016	1	F	1251
Mackay	2016	1	M	1397
Mackay Harbour	2006	0		0
Mackay Harbour	2006	1	F	0
Mackay Harbour	2006	1	M	0
Mackay Harbour	2011	0		105
Mackay Harbour	2011	1	F	203
Mackay Harbour	2011	1	M	219
Mackay Harbour	2016	0		144
Mackay Harbour	2016	1	F	176
Mackay Harbour	2016	1	M	198
Mount Pleasant - Glenella	2006	0		1199
Mount Pleasant - Glenella	2006	1	F	4167
Mount Pleasant - Glenella	2006	1	M	4026
Mount Pleasant - Glenella	2011	0		1345
Mount Pleasant - Glenella	2011	1	F	4758
Mount Pleasant - Glenella	2011	1	M	4647
Mount Pleasant - Glenella	2016	0		1226
Mount Pleasant - Glenella	2016	1	F	4882
Mount Pleasant - Glenella	2016	1	M	4601
North Mackay	2006	0		1225
North Mackay	2006	1	F	2577
North Mackay	2006	1	M	2561
North Mackay	2011	0		984
North Mackay	2011	1	F	2927
North Mackay	2011	1	M	2835
North Mackay	2016	0		895
North Mackay	2016	1	F	2586
North Mackay	2016	1	M	2519
Ooralea - Bakers Creek	2006	0		280
Ooralea - Bakers Creek	2006	1	F	1374
Ooralea - Bakers Creek	2006	1	M	1455
Ooralea - Bakers Creek	2011	0		500
Ooralea - Bakers Creek	2011	1	F	1721
Ooralea - Bakers Creek	2011	1	M	1903
Ooralea - Bakers Creek	2016	0		769
Ooralea - Bakers Creek	2016	1	F	2079
Ooralea - Bakers Creek	2016	1	M	2188
Pioneer Valley	2006	0		630
Pioneer Valley	2006	1	F	2170
Pioneer Valley	2006	1	M	2347
Pioneer Valley	2011	0		708
Pioneer Valley	2011	1	F	3097
Pioneer Valley	2011	1	M	3278
Pioneer Valley	2016	0		907
Pioneer Valley	2016	1	F	3616
Pioneer Valley	2016	1	M	3686
Sarina	2006	0		1124
Sarina	2006	1	F	4679
Sarina	2006	1	M	4919
Sarina	2011	0		1277
Sarina	2011	1	F	4986
Sarina	2011	1	M	5333
Sarina	2016	0		1456
Sarina	2016	1	F	4940
Sarina	2016	1	M	5220
Seaforth - Calen	2006	0		866
Seaforth - Calen	2006	1	F	3279
Seaforth - Calen	2006	1	M	3648
Seaforth - Calen	2011	0		891
Seaforth - Calen	2011	1	F	3590
Seaforth - Calen	2011	1	M	3936
Seaforth - Calen	2016	0		984
Seaforth - Calen	2016	1	F	3387
Seaforth - Calen	2016	1	M	3752
Shoal Point - Bucasia	2006	0		631
Shoal Point - Bucasia	2006	1	F	1875
Shoal Point - Bucasia	2006	1	M	1956
Shoal Point - Bucasia	2011	0		789
Shoal Point - Bucasia	2011	1	F	2250
Shoal Point - Bucasia	2011	1	M	2303
Shoal Point - Bucasia	2016	0		791
Shoal Point - Bucasia	2016	1	F	2515
Shoal Point - Bucasia	2016	1	M	2441
Slade Point	2006	0		689
Slade Point	2006	1	F	1828
Slade Point	2006	1	M	1842
Slade Point	2011	0		562
Slade Point	2011	1	F	1618
Slade Point	2011	1	M	1680
Slade Point	2016	0		383
Slade Point	2016	1	F	1506
Slade Point	2016	1	M	1460
South Mackay	2006	0		684
South Mackay	2006	1	F	3220
South Mackay	2006	1	M	3151
South Mackay	2011	0		1117
South Mackay	2011	1	F	3166
South Mackay	2011	1	M	3132
South Mackay	2016	0		981
South Mackay	2016	1	F	2902
South Mackay	2016	1	M	2821
Walkerston - Eton	2006	0		555
Walkerston - Eton	2006	1	F	3561
Walkerston - Eton	2006	1	M	3718
Walkerston - Eton	2011	0		669
Walkerston - Eton	2011	1	F	3756
Walkerston - Eton	2011	1	M	3980
Walkerston - Eton	2016	0		887
Walkerston - Eton	2016	1	F	3609
Walkerston - Eton	2016	1	M	3827
West Mackay	2006	0		721
West Mackay	2006	1	F	2920
West Mackay	2006	1	M	2627
West Mackay	2011	0		929
West Mackay	2011	1	F	2892
West Mackay	2011	1	M	2688
West Mackay	2016	0		1045
West Mackay	2016	1	F	2624
West Mackay	2016	1	M	2491
Airlie - Whitsundays	2006	0		2399
Airlie - Whitsundays	2006	1	F	3306
Airlie - Whitsundays	2006	1	M	3763
Airlie - Whitsundays	2011	0		2739
Airlie - Whitsundays	2011	1	F	3729
Airlie - Whitsundays	2011	1	M	4081
Airlie - Whitsundays	2016	0		3793
Airlie - Whitsundays	2016	1	F	4332
Airlie - Whitsundays	2016	1	M	4803
Cape Conway	2006	0		0
Cape Conway	2006	1	F	0
Cape Conway	2006	1	M	0
Cape Conway	2011	0		0
Cape Conway	2011	1	F	0
Cape Conway	2011	1	M	0
Cape Conway	2016	0		0
Cape Conway	2016	1	F	0
Cape Conway	2016	1	M	0
Proserpine	2006	0		690
Proserpine	2006	1	F	3307
Proserpine	2006	1	M	3495
Proserpine	2011	0		748
Proserpine	2011	1	F	3555
Proserpine	2011	1	M	3683
Proserpine	2016	0		1101
Proserpine	2016	1	F	3514
Proserpine	2016	1	M	3678
Beachmere - Sandstone Point	2006	0		1316
Beachmere - Sandstone Point	2006	1	F	5036
Beachmere - Sandstone Point	2006	1	M	5083
Beachmere - Sandstone Point	2011	0		1544
Beachmere - Sandstone Point	2011	1	F	6071
Beachmere - Sandstone Point	2011	1	M	5870
Beachmere - Sandstone Point	2016	0		1890
Beachmere - Sandstone Point	2016	1	F	6579
Beachmere - Sandstone Point	2016	1	M	6423
Bribie Island	2006	0		1908
Bribie Island	2006	1	F	7327
Bribie Island	2006	1	M	6679
Bribie Island	2011	0		2220
Bribie Island	2011	1	F	7741
Bribie Island	2011	1	M	7086
Bribie Island	2016	0		2352
Bribie Island	2016	1	F	8203
Bribie Island	2016	1	M	7587
Burpengary - East	2006	0		267
Burpengary - East	2006	1	F	1565
Burpengary - East	2006	1	M	1676
Burpengary - East	2011	0		454
Burpengary - East	2011	1	F	1576
Burpengary - East	2011	1	M	1644
Burpengary - East	2016	0		356
Burpengary - East	2016	1	F	1727
Burpengary - East	2016	1	M	1887
Caboolture	2006	0		2347
Caboolture	2006	1	F	7623
Caboolture	2006	1	M	7248
Caboolture	2011	0		3768
Caboolture	2011	1	F	9613
Caboolture	2011	1	M	8918
Caboolture	2016	0		4938
Caboolture	2016	1	F	11191
Caboolture	2016	1	M	10698
Caboolture - South	2006	0		1438
Caboolture - South	2006	1	F	5848
Caboolture - South	2006	1	M	5314
Caboolture - South	2011	0		2994
Caboolture - South	2011	1	F	8210
Caboolture - South	2011	1	M	7573
Caboolture - South	2016	0		3240
Caboolture - South	2016	1	F	8862
Caboolture - South	2016	1	M	8247
Elimbah	2006	0		288
Elimbah	2006	1	F	1405
Elimbah	2006	1	M	1432
Elimbah	2011	0		360
Elimbah	2011	1	F	1655
Elimbah	2011	1	M	1707
Elimbah	2016	0		424
Elimbah	2016	1	F	1733
Elimbah	2016	1	M	1806
Morayfield - East	2006	0		678
Morayfield - East	2006	1	F	2745
Morayfield - East	2006	1	M	2665
Morayfield - East	2011	0		1036
Morayfield - East	2011	1	F	3129
Morayfield - East	2011	1	M	3002
Morayfield - East	2016	0		1358
Morayfield - East	2016	1	F	3655
Morayfield - East	2016	1	M	3421
Wamuran	2006	0		445
Wamuran	2006	1	F	1795
Wamuran	2006	1	M	1817
Wamuran	2011	0		335
Wamuran	2011	1	F	1600
Wamuran	2011	1	M	1648
Wamuran	2016	0		505
Wamuran	2016	1	F	1720
Wamuran	2016	1	M	1707
Kilcoy	2006	0		344
Kilcoy	2006	1	F	1797
Kilcoy	2006	1	M	1814
Kilcoy	2011	0		606
Kilcoy	2011	1	F	2122
Kilcoy	2011	1	M	2110
Kilcoy	2016	0		917
Kilcoy	2016	1	F	2228
Kilcoy	2016	1	M	2238
Woodford - D'Aguilar	2006	0		1508
Woodford - D'Aguilar	2006	1	F	2301
Woodford - D'Aguilar	2006	1	M	2312
Woodford - D'Aguilar	2011	0		1191
Woodford - D'Aguilar	2011	1	F	2654
Woodford - D'Aguilar	2011	1	M	2609
Woodford - D'Aguilar	2016	0		1901
Woodford - D'Aguilar	2016	1	F	2965
Woodford - D'Aguilar	2016	1	M	2984
Burpengary	2006	0		1089
Burpengary	2006	1	F	5090
Burpengary	2006	1	M	4947
Burpengary	2011	0		1414
Burpengary	2011	1	F	5862
Burpengary	2011	1	M	5687
Burpengary	2016	0		1618
Burpengary	2016	1	F	6317
Burpengary	2016	1	M	6087
Deception Bay	2006	0		3067
Deception Bay	2006	1	F	8889
Deception Bay	2006	1	M	8406
Deception Bay	2011	0		3673
Deception Bay	2011	1	F	9363
Deception Bay	2011	1	M	8726
Deception Bay	2016	0		3998
Deception Bay	2016	1	F	9456
Deception Bay	2016	1	M	8992
Morayfield	2006	0		529
Morayfield	2006	1	F	2467
Morayfield	2006	1	M	2536
Morayfield	2011	0		436
Morayfield	2011	1	F	2155
Morayfield	2011	1	M	2225
Morayfield	2016	0		477
Morayfield	2016	1	F	2163
Morayfield	2016	1	M	2185
Narangba	2006	0		1477
Narangba	2006	1	F	5802
Narangba	2006	1	M	5721
Narangba	2011	0		2040
Narangba	2011	1	F	7167
Narangba	2011	1	M	7015
Narangba	2016	0		2257
Narangba	2016	1	F	8304
Narangba	2016	1	M	8012
Upper Caboolture	2006	0		206
Upper Caboolture	2006	1	F	1061
Upper Caboolture	2006	1	M	1119
Upper Caboolture	2011	0		238
Upper Caboolture	2011	1	F	1203
Upper Caboolture	2011	1	M	1217
Upper Caboolture	2016	0		337
Upper Caboolture	2016	1	F	1322
Upper Caboolture	2016	1	M	1363
Clontarf	2006	0		876
Clontarf	2006	1	F	3452
Clontarf	2006	1	M	3397
Clontarf	2011	0		1021
Clontarf	2011	1	F	3485
Clontarf	2011	1	M	3405
Clontarf	2016	0		1229
Clontarf	2016	1	F	3556
Clontarf	2016	1	M	3466
Margate - Woody Point	2006	0		1418
Margate - Woody Point	2006	1	F	4614
Margate - Woody Point	2006	1	M	4326
Margate - Woody Point	2011	0		1704
Margate - Woody Point	2011	1	F	4905
Margate - Woody Point	2011	1	M	4485
Margate - Woody Point	2016	0		1666
Margate - Woody Point	2016	1	F	5156
Margate - Woody Point	2016	1	M	4874
Redcliffe	2006	0		1326
Redcliffe	2006	1	F	4089
Redcliffe	2006	1	M	3565
Redcliffe	2011	0		1674
Redcliffe	2011	1	F	3942
Redcliffe	2011	1	M	3543
Redcliffe	2016	0		1858
Redcliffe	2016	1	F	4372
Redcliffe	2016	1	M	3934
Rothwell - Kippa-Ring	2006	0		1720
Rothwell - Kippa-Ring	2006	1	F	6438
Rothwell - Kippa-Ring	2006	1	M	5729
Rothwell - Kippa-Ring	2011	0		2472
Rothwell - Kippa-Ring	2011	1	F	7498
Rothwell - Kippa-Ring	2011	1	M	6644
Rothwell - Kippa-Ring	2016	0		2796
Rothwell - Kippa-Ring	2016	1	F	7655
Rothwell - Kippa-Ring	2016	1	M	6687
Scarborough - Newport - Moreton Island	2006	0		1510
Scarborough - Newport - Moreton Island	2006	1	F	4684
Scarborough - Newport - Moreton Island	2006	1	M	4288
Scarborough - Newport - Moreton Island	2011	0		1678
Scarborough - Newport - Moreton Island	2011	1	F	5069
Scarborough - Newport - Moreton Island	2011	1	M	4761
Scarborough - Newport - Moreton Island	2016	0		1887
Scarborough - Newport - Moreton Island	2016	1	F	5384
Scarborough - Newport - Moreton Island	2016	1	M	4955
Albany Creek	2006	0		1574
Albany Creek	2006	1	F	7302
Albany Creek	2006	1	M	7065
Albany Creek	2011	0		1410
Albany Creek	2011	1	F	7316
Albany Creek	2011	1	M	7136
Albany Creek	2016	0		1595
Albany Creek	2016	1	F	7279
Albany Creek	2016	1	M	6926
Cashmere	2006	0		994
Cashmere	2006	1	F	4770
Cashmere	2006	1	M	4760
Cashmere	2011	0		1773
Cashmere	2011	1	F	6843
Cashmere	2011	1	M	6811
Cashmere	2016	0		1900
Cashmere	2016	1	F	8527
Cashmere	2016	1	M	8378
Dayboro	2006	0		542
Dayboro	2006	1	F	2983
Dayboro	2006	1	M	3085
Dayboro	2011	0		631
Dayboro	2011	1	F	3499
Dayboro	2011	1	M	3539
Dayboro	2016	0		940
Dayboro	2016	1	F	3752
Dayboro	2016	1	M	3797
Eatons Hill	2006	0		719
Eatons Hill	2006	1	F	3317
Eatons Hill	2006	1	M	3244
Eatons Hill	2011	0		826
Eatons Hill	2011	1	F	3609
Eatons Hill	2011	1	M	3556
Eatons Hill	2016	0		723
Eatons Hill	2016	1	F	3658
Eatons Hill	2016	1	M	3592
The Hills District	2006	0		1686
The Hills District	2006	1	F	10385
The Hills District	2006	1	M	10090
The Hills District	2011	0		1922
The Hills District	2011	1	F	10500
The Hills District	2011	1	M	10212
The Hills District	2016	0		2079
The Hills District	2016	1	F	10712
The Hills District	2016	1	M	10578
Samford Valley	2006	0		979
Samford Valley	2006	1	F	4514
Samford Valley	2006	1	M	4547
Samford Valley	2011	0		975
Samford Valley	2011	1	F	4991
Samford Valley	2011	1	M	4963
Samford Valley	2016	0		1274
Samford Valley	2016	1	F	5246
Samford Valley	2016	1	M	5234
Dakabin - Kallangur	2006	0		1975
Dakabin - Kallangur	2006	1	F	7640
Dakabin - Kallangur	2006	1	M	7312
Dakabin - Kallangur	2011	0		2712
Dakabin - Kallangur	2011	1	F	9095
Dakabin - Kallangur	2011	1	M	8620
Dakabin - Kallangur	2016	0		3786
Dakabin - Kallangur	2016	1	F	10299
Dakabin - Kallangur	2016	1	M	9847
Murrumba Downs - Griffin	2006	0		955
Murrumba Downs - Griffin	2006	1	F	3725
Murrumba Downs - Griffin	2006	1	M	3605
Murrumba Downs - Griffin	2011	0		1677
Murrumba Downs - Griffin	2011	1	F	5200
Murrumba Downs - Griffin	2011	1	M	4876
Murrumba Downs - Griffin	2016	0		3008
Murrumba Downs - Griffin	2016	1	F	7505
Murrumba Downs - Griffin	2016	1	M	7007
North Lakes - Mango Hill	2006	0		1477
North Lakes - Mango Hill	2006	1	F	3936
North Lakes - Mango Hill	2006	1	M	3656
North Lakes - Mango Hill	2011	0		4469
North Lakes - Mango Hill	2011	1	F	7745
North Lakes - Mango Hill	2011	1	M	7166
North Lakes - Mango Hill	2016	0		7012
North Lakes - Mango Hill	2016	1	F	11967
North Lakes - Mango Hill	2016	1	M	11126
Bray Park	2006	0		1097
Bray Park	2006	1	F	3899
Bray Park	2006	1	M	3823
Bray Park	2011	0		1191
Bray Park	2011	1	F	4537
Bray Park	2011	1	M	4275
Bray Park	2016	0		1335
Bray Park	2016	1	F	4569
Bray Park	2016	1	M	4342
Lawnton	2006	0		734
Lawnton	2006	1	F	2489
Lawnton	2006	1	M	2421
Lawnton	2011	0		714
Lawnton	2011	1	F	2576
Lawnton	2011	1	M	2437
Lawnton	2016	0		850
Lawnton	2016	1	F	2606
Lawnton	2016	1	M	2555
Petrie	2006	0		851
Petrie	2006	1	F	3928
Petrie	2006	1	M	3788
Petrie	2011	0		893
Petrie	2011	1	F	3835
Petrie	2011	1	M	3772
Petrie	2016	0		1048
Petrie	2016	1	F	3884
Petrie	2016	1	M	3758
Strathpine - Brendale	2006	0		1375
Strathpine - Brendale	2006	1	F	5047
Strathpine - Brendale	2006	1	M	4845
Strathpine - Brendale	2011	0		1572
Strathpine - Brendale	2011	1	F	4806
Strathpine - Brendale	2011	1	M	4748
Strathpine - Brendale	2016	0		1898
Strathpine - Brendale	2016	1	F	5226
Strathpine - Brendale	2016	1	M	5146
Aurukun	2006	0		1
Aurukun	2006	1	F	542
Aurukun	2006	1	M	503
Aurukun	2011	0		5
Aurukun	2011	1	F	653
Aurukun	2011	1	M	637
Aurukun	2016	0		40
Aurukun	2016	1	F	621
Aurukun	2016	1	M	608
Cape York	2006	0		660
Cape York	2006	1	F	2652
Cape York	2006	1	M	2925
Cape York	2011	0		1038
Cape York	2011	1	F	2872
Cape York	2011	1	M	3147
Cape York	2016	0		993
Cape York	2016	1	F	3103
Cape York	2016	1	M	3417
Croydon - Etheridge	2006	0		113
Croydon - Etheridge	2006	1	F	443
Croydon - Etheridge	2006	1	M	547
Croydon - Etheridge	2011	0		121
Croydon - Etheridge	2011	1	F	477
Croydon - Etheridge	2011	1	M	611
Croydon - Etheridge	2016	0		184
Croydon - Etheridge	2016	1	F	423
Croydon - Etheridge	2016	1	M	484
Kowanyama - Pormpuraaw	2006	0		13
Kowanyama - Pormpuraaw	2006	1	F	829
Kowanyama - Pormpuraaw	2006	1	M	780
Kowanyama - Pormpuraaw	2011	0		2
Kowanyama - Pormpuraaw	2011	1	F	848
Kowanyama - Pormpuraaw	2011	1	M	843
Kowanyama - Pormpuraaw	2016	0		38
Kowanyama - Pormpuraaw	2016	1	F	854
Kowanyama - Pormpuraaw	2016	1	M	808
Northern Peninsula	2006	0		27
Northern Peninsula	2006	1	F	990
Northern Peninsula	2006	1	M	923
Northern Peninsula	2011	0		51
Northern Peninsula	2011	1	F	1161
Northern Peninsula	2011	1	M	1087
Northern Peninsula	2016	0		110
Northern Peninsula	2016	1	F	1378
Northern Peninsula	2016	1	M	1308
Tablelands	2006	0		1114
Tablelands	2006	1	F	2085
Tablelands	2006	1	M	2339
Tablelands	2011	0		1106
Tablelands	2011	1	F	2053
Tablelands	2011	1	M	2336
Tablelands	2016	0		1719
Tablelands	2016	1	F	1997
Tablelands	2016	1	M	2269
Torres	2006	0		62
Torres	2006	1	F	1585
Torres	2006	1	M	1586
Torres	2011	0		508
Torres	2011	1	F	1398
Torres	2011	1	M	1353
Torres	2016	0		561
Torres	2016	1	F	1531
Torres	2016	1	M	1518
Torres Strait Islands	2006	0		24
Torres Strait Islands	2006	1	F	2153
Torres Strait Islands	2006	1	M	2219
Torres Strait Islands	2011	0		64
Torres Strait Islands	2011	1	F	2044
Torres Strait Islands	2011	1	M	2142
Torres Strait Islands	2016	0		196
Torres Strait Islands	2016	1	F	2144
Torres Strait Islands	2016	1	M	2174
Weipa	2006	0		428
Weipa	2006	1	F	1085
Weipa	2006	1	M	1319
Weipa	2011	0		599
Weipa	2011	1	F	1281
Weipa	2011	1	M	1452
Weipa	2016	0		559
Weipa	2016	1	F	1534
Weipa	2016	1	M	1806
Carpentaria	2006	0		463
Carpentaria	2006	1	F	1937
Carpentaria	2006	1	M	2153
Carpentaria	2011	0		516
Carpentaria	2011	1	F	2158
Carpentaria	2011	1	M	2359
Carpentaria	2016	0		382
Carpentaria	2016	1	F	2178
Carpentaria	2016	1	M	2268
Mount Isa	2006	0		3874
Mount Isa	2006	1	F	7265
Mount Isa	2006	1	M	7922
Mount Isa	2011	0		4828
Mount Isa	2011	1	F	7511
Mount Isa	2011	1	M	8230
Mount Isa	2016	0		4013
Mount Isa	2016	1	F	6950
Mount Isa	2016	1	M	7379
Mount Isa Region	2006	0		513
Mount Isa Region	2006	1	F	1464
Mount Isa Region	2006	1	M	1759
Mount Isa Region	2011	0		748
Mount Isa Region	2011	1	F	1350
Mount Isa Region	2011	1	M	1758
Mount Isa Region	2016	0		660
Mount Isa Region	2016	1	F	1185
Mount Isa Region	2016	1	M	1509
Northern Highlands	2006	0		329
Northern Highlands	2006	1	F	1531
Northern Highlands	2006	1	M	1730
Northern Highlands	2011	0		459
Northern Highlands	2011	1	F	1476
Northern Highlands	2011	1	M	1732
Northern Highlands	2016	0		359
Northern Highlands	2016	1	F	1319
Northern Highlands	2016	1	M	1443
Barcaldine - Blackall	2006	0		334
Barcaldine - Blackall	2006	1	F	2449
