SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
601021012,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,4,3,3,3,0,0,3,0,0,8,3,3,4,0,19,17,5,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,10,9,11,28,22,13,3,0,97,28,14,10,20,16,12,3,0,0,97,0,0,0,0,0,0,4,0,0,4,370,252,181,314,470,399,195,71,15,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,3,0,3,0,0,0,16,7,0,0,0,0,3,0,0,0,23,358,178,166,239,229,158,37,20,3,1394
601031013,0,0,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,6,3,0,0,0,20,4,4,4,6,13,12,4,3,0,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,21,22,11,19,25,35,19,14,3,160,6,0,0,5,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,466,295,273,416,423,390,237,132,24,2658,5,3,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,7,0,0,3,0,3,3,4,0,0,7,224,141,138,110,76,37,21,10,0,771
601031014,3,0,3,0,5,0,3,3,0,22,0,0,3,3,4,0,3,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,7,7,4,3,5,0,5,0,43,7,6,4,8,11,15,14,12,3,80,0,4,0,3,3,3,3,3,0,25,4,3,4,3,4,3,4,3,0,30,19,18,8,26,24,30,42,21,7,199,9,3,6,6,14,11,3,3,0,54,0,0,0,0,3,0,0,0,0,6,460,382,350,406,543,481,419,264,72,3370,3,3,0,0,0,3,0,0,0,13,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,4,7,0,0,0,27,5,6,4,4,4,7,0,0,0,26,440,239,208,186,117,84,26,26,6,1329
601031015,5,3,9,3,0,5,4,0,0,33,4,0,0,3,5,3,7,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,19,8,8,11,10,4,3,0,76,8,5,3,18,19,21,12,21,10,123,0,9,5,0,5,0,0,4,0,30,0,4,0,3,0,0,3,4,0,19,23,26,18,19,47,51,39,33,14,267,15,14,23,17,13,4,5,0,0,94,0,0,0,0,0,0,0,0,0,3,721,569,552,620,804,622,619,406,157,5071,0,0,3,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,22,0,0,14,0,6,0,0,0,0,24,593,336,364,219,138,92,48,41,26,1854
601031016,4,0,3,0,3,0,0,0,0,17,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,0,13,3,8,0,10,5,0,3,3,0,35,3,0,9,3,6,7,5,0,6,48,0,0,7,0,0,4,4,3,0,12,0,0,0,0,0,0,0,0,0,3,9,8,9,8,11,19,20,13,4,98,15,0,4,16,6,3,3,0,0,45,0,0,0,0,0,0,0,0,0,0,382,281,251,318,391,346,257,150,63,2442,4,3,7,5,4,4,0,0,0,24,12,4,5,5,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,5,4,3,0,0,0,0,25,4,3,7,4,3,0,0,0,0,31,333,194,240,179,109,62,28,10,0,1156
601031017,3,5,5,4,7,4,5,3,3,39,3,3,0,0,6,6,8,17,0,47,12,0,3,0,0,0,0,0,0,20,8,4,0,5,5,7,0,3,0,34,43,20,17,31,16,21,10,5,0,167,8,9,8,14,19,29,32,27,9,146,7,10,3,5,9,9,9,11,0,60,3,3,7,10,0,3,4,4,6,46,24,21,18,30,55,57,61,30,24,319,28,27,30,20,24,14,16,6,0,168,0,0,3,0,0,3,3,0,0,8,959,703,656,806,995,1026,791,563,241,6740,33,18,23,25,11,3,4,0,0,117,22,15,6,12,9,3,4,0,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,9,8,0,0,4,0,0,28,0,10,17,5,7,7,3,0,0,46,8,9,20,12,9,7,7,0,0,73,721,480,442,351,237,129,72,20,10,2466
601031018,6,12,0,3,6,0,0,0,0,37,3,0,0,7,4,3,6,7,0,29,3,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,7,0,4,3,0,0,0,25,0,3,3,3,13,24,12,12,10,85,0,0,0,0,3,3,7,3,3,20,0,0,0,0,3,0,0,0,0,12,13,15,17,22,37,38,28,34,7,218,7,16,4,3,4,0,6,0,3,51,0,0,0,0,0,0,0,0,0,6,368,363,248,325,527,479,402,298,101,3119,8,0,3,0,0,3,0,0,0,15,14,3,3,6,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,3,0,3,0,4,0,0,0,10,6,3,0,3,0,4,0,0,0,18,229,171,182,126,122,76,39,22,3,967
601031019,7,4,3,4,3,3,0,0,0,27,0,0,3,0,3,5,7,3,3,17,21,7,11,3,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,25,12,12,10,8,0,4,0,0,72,3,5,14,6,4,16,6,4,5,63,5,4,0,7,3,4,3,3,0,29,0,0,0,0,0,0,3,4,0,11,11,16,5,15,30,26,18,15,13,148,18,7,21,6,11,6,0,0,3,81,3,0,6,3,0,0,0,0,0,8,468,343,356,365,486,389,292,217,121,3032,18,15,9,20,7,0,0,0,0,76,27,21,17,10,8,4,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,9,0,4,3,3,3,0,0,0,0,16,3,4,9,6,3,0,0,0,0,23,366,234,280,241,180,86,29,13,3,1438
601031020,0,0,0,0,0,0,3,0,0,6,0,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,9,0,0,0,18,0,4,0,3,5,24,18,12,5,63,3,0,5,3,6,3,7,4,0,38,3,3,0,0,0,3,0,3,0,19,23,26,16,35,55,50,49,26,7,280,12,4,7,4,8,4,3,0,0,44,0,0,0,0,0,0,0,0,0,3,689,445,374,515,712,620,494,283,101,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,17,0,0,3,3,3,4,0,0,0,17,463,274,223,174,151,117,48,19,11,1481
601031021,8,3,0,3,0,0,0,0,0,12,0,0,4,3,5,3,7,8,0,35,3,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,3,4,9,4,5,0,0,0,26,0,0,7,0,6,7,3,4,0,39,9,0,0,0,3,0,0,0,0,14,6,0,0,3,4,3,0,0,0,15,7,10,13,11,17,14,14,17,4,103,12,5,4,6,8,4,6,0,0,41,0,0,0,0,0,3,0,0,0,3,325,267,258,303,393,335,210,158,51,2298,9,9,6,3,3,4,0,0,0,31,12,8,4,3,0,7,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,3,0,5,3,0,0,0,0,18,6,3,3,5,3,0,0,0,0,25,256,211,205,149,113,67,22,9,0,1039
601041022,8,0,4,3,0,10,4,0,0,34,9,9,3,9,4,6,8,12,4,59,0,0,0,0,0,0,0,0,0,0,21,3,9,3,5,3,0,0,0,47,52,28,29,26,31,30,9,5,0,216,89,49,57,59,51,67,49,35,17,472,0,0,0,3,3,8,6,0,0,22,8,3,0,3,0,0,3,0,0,19,38,22,28,40,60,80,51,54,7,382,144,81,81,68,60,42,12,14,3,511,0,3,0,0,3,4,0,0,0,18,1238,744,747,849,905,912,578,426,151,6556,5,3,12,10,4,4,0,0,0,41,17,5,10,6,3,0,0,3,0,42,5,0,3,5,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,7,8,11,0,0,0,47,7,4,10,7,8,11,0,0,0,47,812,519,549,405,320,261,116,74,25,3088
601041023,6,0,3,3,0,0,0,0,3,19,6,3,7,3,6,16,8,7,0,59,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,11,3,0,0,22,27,28,22,28,37,14,9,5,0,177,55,31,28,25,54,71,53,29,14,367,5,0,0,0,4,3,0,7,0,20,3,3,0,4,3,0,0,3,0,22,40,37,21,40,65,105,64,26,8,406,84,38,42,45,43,40,22,3,6,327,0,0,0,0,0,3,3,0,0,16,973,666,439,741,973,985,646,327,143,5896,3,0,0,3,3,5,5,0,0,15,0,0,3,0,3,0,5,0,0,16,4,0,0,3,0,5,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,4,3,8,6,4,0,42,6,4,8,4,3,8,6,4,0,42,726,496,328,433,398,363,175,84,16,3024
601041024,4,4,0,0,5,3,0,0,0,20,4,3,3,11,9,4,4,5,3,35,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,18,24,17,12,3,17,14,0,3,4,87,83,37,25,33,35,36,18,7,3,293,0,0,0,0,3,0,0,0,0,4,5,3,3,3,6,3,0,3,3,39,19,21,8,26,39,46,38,18,8,228,109,47,41,54,36,29,19,11,0,342,3,3,0,4,9,3,0,0,0,20,758,386,376,594,603,549,353,178,64,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,3,3,9,9,3,3,0,0,38,10,3,3,9,9,0,3,0,0,41,806,279,314,406,340,232,93,34,8,2518
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,3,3,5,0,3,3,0,0,0,15,3,0,0,3,0,6,4,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,4,13,15,11,7,5,64,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,9,3,12,20,20,9,13,7,94,30,13,3,14,17,4,7,0,0,90,3,4,0,3,0,5,3,3,3,26,258,131,89,202,251,260,204,164,92,1651,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,3,0,0,16,0,3,0,6,7,0,3,0,0,16,336,210,146,211,226,186,82,35,18,1449
601051027,0,0,5,0,0,0,0,0,0,10,6,0,5,11,6,5,0,3,3,43,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,12,0,6,10,4,6,5,3,0,0,32,3,16,12,8,12,21,24,12,8,118,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,9,21,14,26,31,16,20,8,161,14,35,16,15,19,10,3,0,4,108,3,3,0,0,8,9,6,0,0,30,250,438,410,335,462,468,320,200,113,3002,27,10,29,16,11,5,3,0,0,95,20,25,23,6,5,5,0,0,0,94,0,0,5,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,10,0,9,5,14,9,6,0,0,0,51,0,16,13,14,9,6,0,0,0,62,308,730,702,382,312,361,122,72,31,3012
601051028,4,8,7,3,5,0,0,0,0,26,3,0,0,0,0,3,3,8,0,21,0,8,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,10,33,3,5,18,4,0,0,0,0,70,22,6,13,24,22,26,17,11,7,140,5,10,0,5,4,7,3,3,0,37,0,4,0,0,3,0,0,0,0,11,34,21,22,45,49,58,34,36,16,306,36,13,8,15,20,10,8,3,3,119,4,3,3,6,7,7,4,0,0,34,738,509,405,679,770,676,438,326,124,4670,10,3,13,10,4,3,3,0,0,46,24,16,16,10,7,7,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,5,3,4,11,10,0,0,0,47,9,9,11,4,11,10,0,0,0,52,585,426,447,428,387,257,94,21,9,2660
601051029,6,3,3,3,0,0,0,0,0,13,0,0,3,3,3,0,0,0,3,16,0,4,0,0,0,0,0,0,0,9,3,4,3,3,0,0,3,0,0,14,0,8,0,0,5,0,0,0,0,14,7,19,12,14,7,17,3,4,4,88,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,11,16,4,15,14,33,9,13,3,128,15,22,14,11,9,10,8,0,0,95,0,0,0,0,3,10,3,0,0,13,296,333,210,258,297,330,164,101,37,2025,3,10,5,4,3,3,0,0,0,33,8,18,12,3,0,5,3,0,0,53,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,8,3,0,0,0,25,0,8,0,9,8,3,0,0,0,30,310,431,263,204,217,201,85,27,8,1740
601051030,4,0,0,6,0,3,4,0,0,21,7,4,0,3,7,6,0,9,0,33,4,5,0,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,3,5,7,3,5,8,7,3,0,0,0,37,16,3,8,20,11,18,9,8,7,102,0,0,0,3,0,6,0,0,0,19,0,0,0,0,0,0,0,0,4,0,24,17,10,18,35,36,23,25,17,217,17,14,11,14,14,11,5,5,0,83,3,3,3,3,10,3,7,0,0,30,484,328,283,444,501,442,303,292,192,3265,20,10,20,12,10,0,0,0,0,66,9,9,9,5,4,4,3,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,0,0,0,0,18,3,6,6,3,4,3,0,0,0,26,7,4,10,9,4,3,0,0,0,42,355,328,313,306,275,194,75,45,51,1942
601051031,3,4,3,0,0,0,0,0,0,11,0,4,3,3,6,8,9,16,4,48,3,0,0,0,0,0,0,0,0,3,0,6,3,0,3,0,4,0,0,21,0,24,12,8,3,9,0,0,0,60,26,19,22,22,30,28,29,33,20,236,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,10,26,44,17,31,37,79,54,45,41,383,29,34,23,22,21,21,19,11,3,170,6,3,0,3,5,5,13,5,3,38,688,748,414,546,788,901,689,575,322,5682,25,21,34,15,21,11,4,0,0,127,79,109,101,30,19,12,7,0,0,350,3,0,3,6,3,3,7,0,0,22,0,0,0,0,0,0,0,0,0,0,3,5,9,3,3,0,0,0,0,24,3,7,13,10,8,5,0,3,0,47,5,11,24,12,10,12,0,3,0,73,473,1026,648,350,401,422,206,106,46,3686
601051032,0,3,0,0,3,0,0,0,0,9,3,0,3,4,9,0,6,8,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,5,4,4,0,3,0,0,35,14,20,11,9,12,18,8,16,8,111,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,14,12,13,14,16,26,16,11,11,133,25,15,26,18,16,11,3,3,3,117,0,0,3,6,0,3,0,0,3,23,313,294,220,269,338,325,236,166,144,2309,0,4,7,0,4,0,3,0,0,19,6,14,15,3,3,0,0,0,0,49,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,9,10,6,14,0,0,0,53,0,6,11,13,6,14,0,0,0,59,519,441,492,478,361,295,85,36,21,2723
601051033,3,3,0,0,0,0,0,0,0,18,5,0,0,3,3,4,3,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,7,3,8,3,4,3,3,0,0,25,22,17,12,17,16,11,17,10,4,115,0,5,0,0,3,3,0,5,0,17,0,0,0,0,3,0,0,0,0,5,10,10,13,30,29,27,17,10,3,137,11,16,19,15,12,9,0,0,0,78,0,0,0,0,0,3,0,0,0,10,337,222,238,343,406,348,227,166,67,2349,0,0,8,3,0,0,0,0,0,9,6,6,13,3,3,0,0,0,0,33,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,11,9,3,0,0,0,39,3,6,13,10,9,3,0,0,0,44,547,482,452,455,383,288,80,24,9,2713
601061034,3,0,0,3,0,3,0,0,0,10,0,0,0,3,3,13,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,7,7,12,3,0,0,47,4,3,4,11,24,28,9,7,3,99,0,0,4,3,5,10,6,0,0,28,4,0,4,0,0,4,0,0,0,14,26,19,9,30,43,40,24,19,3,208,45,13,9,17,27,19,8,3,0,142,0,0,0,0,3,0,0,0,0,5,599,347,361,528,810,697,408,175,41,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,3,0,0,0,0,25,0,5,5,8,3,0,3,0,0,26,637,307,302,369,277,230,83,27,4,2235
601061035,3,0,0,3,0,0,0,0,0,9,5,0,6,5,11,11,5,6,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,16,6,11,7,7,6,0,0,0,50,3,3,3,16,20,23,25,19,11,126,3,4,0,3,3,3,0,0,0,16,0,0,0,0,0,0,4,4,0,10,17,21,7,17,40,48,34,25,12,235,30,28,16,25,32,17,10,10,3,169,0,0,0,0,0,0,0,0,0,3,739,509,454,628,806,783,566,392,145,5016,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,3,0,0,0,26,4,0,3,4,4,3,0,0,0,26,593,319,304,299,221,154,69,48,15,2021
602011036,0,0,3,6,0,0,0,0,0,13,0,3,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,7,3,3,3,4,4,0,0,0,23,0,8,3,7,9,11,11,5,3,63,4,0,3,0,0,3,0,0,0,14,5,0,0,0,0,0,0,0,0,10,5,19,9,9,18,20,10,12,0,96,3,13,13,8,8,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,191,228,196,203,280,239,160,88,28,1610,8,4,18,7,5,0,0,0,0,51,3,12,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,8,5,3,0,0,0,35,8,10,7,7,5,3,0,0,0,36,219,246,178,134,89,71,28,4,5,967
602011037,10,3,6,3,0,0,0,0,0,17,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,8,5,11,3,0,3,47,14,19,8,12,14,25,24,18,18,149,0,4,3,0,8,3,10,10,0,38,8,0,0,0,0,0,0,0,0,8,20,16,17,23,32,23,24,25,23,202,33,16,17,9,19,15,8,5,3,117,0,0,0,0,7,0,3,0,0,10,341,251,270,281,324,332,269,269,177,2514,0,4,4,4,3,0,0,0,0,12,5,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,3,3,0,3,0,0,0,0,16,235,190,188,145,96,56,35,27,5,974
